,Lord Denzel,Willsintown,Weasel Nz,Game Keeper,Milly An Eyre Nz,Datsinahurri,Living Free,Our Dolly,Three Machs
07-12-2022 19:58:42.499438,"(3.4, 3.95, 3.9216216216216218)","(101.0, 220.0, 173.33333333333334)","(81.0, 99999, 99990)","(81.0, 130.0, 114.0)","(4.4, 99999, 99990)","(11.0, 18.0, 17.97093023255814)","(3.5, 6.0, 5.79)","(6.0, 8.4, 8.033333333333333)","(6.0, 7.2, 6.929411764705883)"
07-12-2022 19:58:43.922696,"(3.4, 3.95, 3.9216216216216218)","(101.0, 220.0, 173.33333333333334)","(81.0, 99999, 99990)","(81.0, 130.0, 114.0)","(4.4, 99999, 99990)","(11.0, 18.0, 18.39010989010989)","(3.5, 6.0, 5.79)","(6.0, 8.4, 8.033333333333333)","(6.0, 7.0, 6.866666666666666)"
07-12-2022 19:58:45.222419,"(3.4, 3.95, 3.9216216216216218)","(101.0, 220.0, 173.33333333333334)","(81.0, 99999, 99990)","(81.0, 130.0, 114.0)","(4.4, 99999, 99990)","(11.0, 18.5, 18.39010989010989)","(3.6, 6.0, 5.79)","(6.0, 8.4, 8.033333333333333)","(6.0, 7.0, 6.866666666666666)"
07-12-2022 19:58:46.521936,"(3.4, 3.95, 3.9216216216216218)","(101.0, 220.0, 173.33333333333334)","(81.0, 99999, 99990)","(81.0, 130.0, 114.0)","(4.4, 99999, 99990)","(11.0, 18.5, 18.39010989010989)","(3.6, 6.0, 5.79)","(6.0, 8.4, 8.033333333333333)","(6.0, 7.0, 6.866666666666666)"
07-12-2022 19:58:47.918077,"(3.4, 4.0, 3.9761904761904763)","(101.0, 220.0, 173.33333333333334)","(81.0, 99999, 99990)","(81.0, 130.0, 114.0)","(4.4, 99999, 99990)","(11.0, 18.5, 18.583333333333332)","(3.6, 6.0, 5.79)","(6.0, 8.4, 8.033333333333333)","(6.0, 7.0, 5.908333333333334)"
07-12-2022 19:58:49.210572,"(3.4, 4.0, 3.9791666666666665)","(101.0, 220.0, 173.33333333333334)","(81.0, 99999, 99990)","(71.0, 130.0, 114.0)","(3.9, 99999, 99990)","(11.0, 19.0, 18.666666666666668)","(4.0, 6.0, 5.8375)","(6.5, 8.4, 7.906666666666666)","(5.5, 6.4, 5.9714285714285715)"
07-12-2022 19:58:50.644290,"(3.4, 4.0, 3.9791666666666665)","(101.0, 220.0, 173.33333333333334)","(81.0, 99999, 99990)","(71.0, 130.0, 114.0)","(3.9, 99999, 99990)","(11.0, 19.0, 18.666666666666668)","(4.0, 6.0, 5.8375)","(6.5, 8.6, 8.12)","(5.5, 6.2, 6.057142857142857)"
07-12-2022 19:58:52.102409,"(3.4, 4.0, 3.9791666666666665)","(101.0, 220.0, 142.85714285714286)","(81.0, 99999, 99990)","(71.0, 130.0, 114.0)","(3.9, 99999, 99990)","(11.0, 19.0, 18.666666666666668)","(4.0, 6.0, 5.844)","(6.5, 8.6, 8.43157894736842)","(5.5, 6.2, 5.930769230769231)"
07-12-2022 19:58:53.557135,"(3.4, 4.0, 3.9791666666666665)","(101.0, 220.0, 142.85714285714286)","(81.0, 99999, 99990)","(71.0, 130.0, 113.33333333333333)","(3.9, 99999, 99990)","(11.0, 19.0, 18.666666666666668)","(4.0, 6.0, 5.8375)","(6.5, 8.6, 8.4)","(5.5, 6.0, 6.0125)"
07-12-2022 19:58:55.376390,"(3.4, 4.0, 3.9791666666666665)","(101.0, 220.0, 142.85714285714286)","(81.0, 99999, 99990)","(71.0, 150.0, 112.66666666666667)","(3.9, 99999, 99990)","(12.0, 19.0, 18.75)","(4.0, 6.0, 5.8375)","(6.5, 8.6, 8.4)","(5.5, 6.2, 5.969230769230769)"
07-12-2022 19:58:56.930919,"(3.4, 4.0, 3.96031746031746)","(101.0, 220.0, 142.85714285714286)","(81.0, 99999, 99990)","(71.0, 150.0, 130.9090909090909)","(3.9, 99999, 99990)","(12.0, 19.0, 18.9)","(4.0, 6.0, 5.7562500000000005)","(6.5, 8.6, 8.4)","(5.5, 6.2, 5.731818181818182)"
07-12-2022 19:58:58.462443,"(3.4, 4.1, 3.9514563106796117)","(101.0, 220.0, 142.85714285714286)","(81.0, 99999, 99990)","(71.0, 150.0, 130.9090909090909)","(3.9, 99999, 99990)","(12.0, 19.0, 18.9)","(4.0, 6.0, 5.770588235294118)","(6.5, 8.6, 8.43157894736842)","(5.5, 6.0, 5.731818181818182)"
07-12-2022 19:58:59.948788,"(3.4, 4.0, 3.9514563106796117)","(101.0, 220.0, 142.85714285714286)","(81.0, 99999, 99990)","(71.0, 150.0, 129.0)","(3.9, 99999, 99990)","(12.0, 19.0, 18.9)","(4.0, 6.0, 5.800000000000001)","(6.5, 8.6, 8.2)","(5.5, 6.0, 5.747142857142857)"
07-12-2022 19:59:01.408151,"(3.4, 4.0, 3.9514705882352943)","(101.0, 220.0, 142.85714285714286)","(81.0, 99999, 99990)","(71.0, 150.0, 132.5)","(3.9, 99999, 99990)","(12.0, 19.0, 19.26923076923077)","(4.0, 5.9, 5.8374999999999995)","(6.5, 8.6, 8.511111111111111)","(5.5, 6.0, 5.875)"
07-12-2022 19:59:02.767663,"(3.4, 4.0, 3.9526315789473685)","(101.0, 220.0, 156.66666666666666)","(81.0, 99999, 99990)","(71.0, 150.0, 130.9090909090909)","(3.9, 99999, 99990)","(12.0, 19.5, 19.26923076923077)","(4.0, 6.0, 5.9071428571428575)","(6.5, 8.6, 8.495652173913044)","(5.5, 5.9, 5.8875)"
07-12-2022 19:59:04.157033,"(3.4, 4.0, 3.9526315789473685)","(101.0, 210.0, 156.66666666666666)","(81.0, 99999, 99990)","(71.0, 150.0, 120.52631578947368)","(3.9, 99999, 99990)","(12.0, 19.5, 19.96153846153846)","(4.0, 6.0, 5.8742857142857146)","(6.5, 8.6, 8.344)","(5.5, 5.9, 5.747142857142857)"
07-12-2022 19:59:05.499485,"(3.4, 4.0, 3.9526315789473685)","(101.0, 210.0, 170.0)","(81.0, 99999, 99990)","(71.0, 150.0, 120.52631578947368)","(3.9, 99999, 99990)","(12.0, 20.0, 20.347826086956523)","(4.0, 6.0, 5.837037037037037)","(6.5, 8.6, 8.353846153846154)","(5.5, 6.0, 5.747142857142857)"
07-12-2022 19:59:06.953872,"(3.4, 4.0, 3.9526315789473685)","(101.0, 210.0, 183.33333333333334)","(81.0, 99999, 99990)","(71.0, 150.0, 125.38461538461539)","(3.9, 99999, 99990)","(12.0, 21.0, 20.347826086956523)","(4.0, 6.0, 5.837037037037037)","(6.5, 8.6, 8.4)","(5.5, 6.0, 5.747142857142857)"
07-12-2022 19:59:08.259723,"(3.4, 4.0, 3.9526315789473685)","(101.0, 210.0, 194.0)","(81.0, 99999, 99990)","(71.0, 150.0, 125.38461538461539)","(3.9, 99999, 99990)","(12.0, 21.0, 20.545454545454547)","(4.0, 6.0, 5.824)","(6.5, 8.6, 8.51)","(5.5, 6.0, 5.772727272727273)"
07-12-2022 19:59:09.676702,"(3.4, 4.0, 3.9526315789473685)","(101.0, 210.0, 201.11111111111111)","(81.0, 99999, 99990)","(71.0, 150.0, 125.38461538461539)","(3.9, 99999, 99990)","(12.0, 21.0, 20.545454545454547)","(4.0, 6.0, 5.824)","(6.5, 8.6, 8.576923076923077)","(5.5, 5.9, 5.656521739130435)"
07-12-2022 19:59:11.075486,"(3.4, 4.0, 3.9526315789473685)","(101.0, 210.0, 198.0)","(81.0, 99999, 99990)","(71.0, 150.0, 125.38461538461539)","(3.9, 99999, 99990)","(12.0, 21.0, 20.545454545454547)","(4.0, 6.0, 5.866666666666666)","(6.5, 8.6, 8.5)","(5.5, 5.9, 5.6257142857142854)"
07-12-2022 19:59:12.419478,"(3.4, 4.0, 3.9341463414634146)","(101.0, 210.0, 198.0)","(81.0, 99999, 99990)","(71.0, 150.0, 125.38461538461539)","(3.9, 99999, 99990)","(12.0, 21.0, 20.76923076923077)","(4.0, 6.0, 5.7823529411764705)","(6.5, 8.8, 8.5)","(5.5, 5.9, 5.681818181818182)"
07-12-2022 19:59:13.938342,"(3.4, 3.9, 3.8523715415019764)","(101.0, 210.0, 203.33333333333334)","(81.0, 99999, 99990)","(71.0, 150.0, 125.38461538461539)","(3.9, 99999, 99990)","(12.0, 21.0, 20.8125)","(4.0, 5.9, 5.794736842105263)","(6.5, 8.8, 8.5)","(5.5, 5.9, 5.704081632653061)"
07-12-2022 19:59:15.392220,"(3.4, 3.9, 3.927777777777778)","(101.0, 210.0, 203.33333333333334)","(81.0, 99999, 99990)","(71.0, 150.0, 125.38461538461539)","(3.9, 99999, 99990)","(12.0, 21.0, 20.8125)","(4.2, 5.9, 5.8090909090909095)","(6.5, 8.8, 8.56)","(5.5, 5.9, 5.722222222222222)"
07-12-2022 19:59:16.968451,"(3.4, 3.95, 3.8838983050847458)","(101.0, 210.0, 203.33333333333334)","(81.0, 99999, 99990)","(71.0, 150.0, 125.38461538461539)","(3.9, 99999, 99990)","(12.0, 21.0, 21.285714285714285)","(4.2, 5.9, 5.940540540540541)","(6.5, 8.8, 9.054545454545455)","(5.5, 5.9, 5.766666666666667)"
07-12-2022 19:59:18.281159,"(3.4, 3.95, 3.8838983050847458)","(101.0, 210.0, 203.33333333333334)","(81.0, 99999, 99990)","(71.0, 150.0, 125.38461538461539)","(3.9, 99999, 99990)","(12.0, 22.0, 22.454545454545453)","(4.2, 6.2, 5.939473684210527)","(6.5, 9.2, 8.989189189189188)","(5.5, 5.9, 5.7)"
07-12-2022 19:59:19.546512,"(3.4, 3.95, 3.870408163265306)","(101.0, 210.0, 203.33333333333334)","(81.0, 99999, 99990)","(71.0, 150.0, 125.38461538461539)","(3.9, 99999, 99990)","(12.0, 23.0, 22.454545454545453)","(4.2, 6.2, 5.939473684210527)","(6.5, 9.0, 8.989189189189188)","(5.5, 5.9, 5.7)"
07-12-2022 19:59:20.841601,"(3.4, 3.95, 3.9085106382978725)","(101.0, 210.0, 203.33333333333334)","(81.0, 99999, 99990)","(71.0, 150.0, 125.38461538461539)","(3.9, 99999, 99990)","(12.0, 23.0, 22.75)","(4.2, 6.2, 5.939473684210527)","(6.5, 9.0, 8.989189189189188)","(5.5, 5.9, 5.7)"
07-12-2022 19:59:22.157642,"(3.4, 3.95, 3.9145454545454546)","(101.0, 210.0, 203.33333333333334)","(81.0, 99999, 99990)","(71.0, 150.0, 125.38461538461539)","(3.9, 99999, 99990)","(12.0, 23.0, 22.75)","(4.2, 6.2, 5.935714285714286)","(6.5, 9.0, 8.989189189189188)","(5.5, 5.9, 5.7)"
07-12-2022 19:59:23.505210,"(3.4, 3.95, 3.9145454545454546)","(101.0, 210.0, 203.33333333333334)","(81.0, 99999, 99990)","(71.0, 150.0, 125.38461538461539)","(3.9, 99999, 99990)","(12.0, 23.0, 22.75)","(4.2, 6.2, 5.986440677966102)","(6.5, 9.0, 9.088888888888889)","(5.5, 5.9, 5.7)"
07-12-2022 19:59:24.775256,"(3.4, 3.95, 3.9145454545454546)","(101.0, 210.0, 203.33333333333334)","(81.0, 99999, 99990)","(71.0, 150.0, 125.38461538461539)","(3.9, 99999, 99990)","(12.0, 23.0, 22.75)","(4.2, 6.2, 5.986440677966102)","(6.5, 9.2, 9.088888888888889)","(5.5, 5.9, 5.7)"
07-12-2022 19:59:25.925180,"(3.4, 3.95, 3.9145454545454546)","(101.0, 210.0, 203.33333333333334)","(81.0, 99999, 99990)","(71.0, 150.0, 125.38461538461539)","(3.9, 99999, 99990)","(12.0, 23.0, 22.75)","(4.2, 6.2, 5.986440677966102)","(6.5, 9.2, 8.76842105263158)","(5.5, 5.9, 5.7)"
07-12-2022 19:59:27.321278,"(3.4, 3.95, 3.9145454545454546)","(101.0, 210.0, 203.33333333333334)","(81.0, 99999, 99990)","(71.0, 150.0, 125.38461538461539)","(3.9, 99999, 99990)","(12.0, 23.0, 22.692307692307693)","(4.2, 6.2, 5.986440677966102)","(6.5, 8.8, 8.761290322580646)","(5.5, 5.9, 5.718181818181819)"
07-12-2022 19:59:28.479922,"(3.4, 3.95, 3.9145454545454546)","(101.0, 210.0, 203.33333333333334)","(81.0, 99999, 99990)","(71.0, 150.0, 118.88888888888889)","(3.9, 99999, 99990)","(12.0, 23.0, 22.692307692307693)","(4.2, 6.2, 5.986440677966102)","(6.5, 8.8, 8.761290322580646)","(5.5, 5.9, 5.76)"
07-12-2022 19:59:29.710997,"(3.4, 3.95, 3.9145454545454546)","(101.0, 210.0, 203.33333333333334)","(81.0, 99999, 99990)","(71.0, 130.0, 116.15384615384616)","(3.9, 99999, 99990)","(13.0, 23.0, 22.692307692307693)","(4.2, 6.2, 5.986440677966102)","(6.5, 8.8, 8.758620689655173)","(5.5, 5.8, 5.777777777777778)"
07-12-2022 19:59:31.125128,"(3.4, 3.95, 3.9145454545454546)","(101.0, 210.0, 203.33333333333334)","(81.0, 99999, 99990)","(71.0, 130.0, 116.15384615384616)","(3.9, 99999, 99990)","(13.0, 23.0, 22.692307692307693)","(4.2, 6.2, 5.986440677966102)","(6.5, 8.8, 8.758620689655173)","(5.0, 5.8, 5.777777777777778)"
07-12-2022 19:59:32.515753,"(3.4, 3.95, 3.9145454545454546)","(101.0, 210.0, 208.57142857142856)","(81.0, 99999, 99990)","(71.0, 130.0, 116.15384615384616)","(3.9, 99999, 99990)","(13.0, 23.0, 22.692307692307693)","(4.2, 6.2, 5.9879310344827585)","(6.5, 8.8, 8.758620689655173)","(5.0, 5.8, 5.777777777777778)"
07-12-2022 19:59:33.758103,"(3.4, 3.95, 3.9351063829787236)","(101.0, 220.0, 208.57142857142856)","(81.0, 99999, 99990)","(71.0, 130.0, 116.15384615384616)","(3.9, 99999, 99990)","(13.0, 23.0, 22.692307692307693)","(4.2, 6.2, 6.004761904761905)","(6.5, 8.8, 8.758620689655173)","(5.0, 5.8, 5.7749999999999995)"
07-12-2022 19:59:35.134280,"(3.4, 3.95, 3.9407894736842106)","(101.0, 210.0, 200.0)","(71.0, 99999, 99990)","(81.0, 130.0, 116.15384615384616)","(3.8, 99999, 99990)","(14.0, 23.0, 22.692307692307693)","(4.4, 6.2, 6.01)","(7.0, 8.8, 8.758620689655173)","(5.0, 5.8, 5.779999999999999)"
07-12-2022 19:59:36.415185,"(3.4, 4.0, 3.9309090909090907)","(101.0, 210.0, 200.0)","(71.0, 99999, 99990)","(81.0, 130.0, 116.15384615384616)","(3.8, 99999, 99990)","(14.0, 23.0, 22.692307692307693)","(4.4, 6.2, 6.032558139534884)","(7.0, 8.8, 8.758620689655173)","(5.0, 5.8, 5.7555555555555555)"
07-12-2022 19:59:37.622628,"(3.4, 4.0, 3.9464788732394367)","(101.0, 210.0, 200.0)","(71.0, 99999, 99990)","(81.0, 130.0, 116.15384615384616)","(3.8, 99999, 99990)","(14.0, 23.0, 22.692307692307693)","(4.4, 6.2, 6.041176470588235)","(7.0, 8.8, 8.758620689655173)","(5.0, 5.8, 5.699999999999999)"
07-12-2022 19:59:38.786883,"(3.4, 4.0, 3.9464788732394367)","(101.0, 210.0, 200.0)","(71.0, 99999, 99990)","(81.0, 130.0, 116.15384615384616)","(3.8, 99999, 99990)","(14.0, 23.0, 22.692307692307693)","(4.4, 6.2, 6.0227272727272725)","(7.0, 8.8, 8.758620689655173)","(5.0, 5.8, 5.647619047619047)"
07-12-2022 19:59:39.965978,"(3.4, 4.0, 3.943283582089552)","(101.0, 210.0, 200.0)","(71.0, 99999, 99990)","(81.0, 130.0, 116.15384615384616)","(3.8, 99999, 99990)","(14.0, 23.0, 22.692307692307693)","(4.4, 6.2, 6.014285714285714)","(7.0, 8.8, 8.758620689655173)","(5.0, 5.8, 5.647619047619047)"
07-12-2022 19:59:41.138705,"(3.4, 4.0, 3.943283582089552)","(101.0, 210.0, 200.0)","(71.0, 99999, 99990)","(81.0, 130.0, 116.15384615384616)","(3.8, 99999, 99990)","(14.0, 23.0, 22.692307692307693)","(4.4, 6.2, 5.998275862068966)","(7.0, 8.8, 8.758620689655173)","(5.0, 5.8, 5.677777777777778)"
07-12-2022 19:59:42.433890,"(3.4, 4.1, 3.9848214285714287)","(101.0, 210.0, 200.0)","(71.0, 99999, 99990)","(81.0, 130.0, 116.15384615384616)","(3.8, 99999, 99990)","(14.0, 23.0, 22.692307692307693)","(4.4, 6.2, 6.0171875)","(7.0, 8.8, 8.758620689655173)","(5.0, 5.7, 5.663636363636364)"
07-12-2022 19:59:43.678088,"(3.4, 4.1, 3.9953488372093022)","(101.0, 210.0, 200.0)","(71.0, 99999, 99990)","(81.0, 130.0, 118.0)","(3.8, 99999, 99990)","(14.0, 23.0, 22.7)","(4.4, 6.2, 6.0112903225806456)","(7.0, 8.8, 8.758620689655173)","(5.0, 5.7, 5.677777777777778)"
07-12-2022 19:59:44.864773,"(3.4, 4.1, 3.9953488372093022)","(101.0, 210.0, 200.0)","(71.0, 99999, 99990)","(81.0, 130.0, 118.0)","(3.8, 99999, 99990)","(14.0, 23.0, 21.655172413793103)","(4.4, 6.2, 6.0112903225806456)","(7.0, 8.8, 8.758620689655173)","(5.0, 5.7, 5.660869565217391)"
07-12-2022 19:59:46.074518,"(3.4, 4.1, 3.9964285714285714)","(101.0, 210.0, 200.0)","(71.0, 99999, 99990)","(81.0, 130.0, 118.0)","(3.8, 99999, 99990)","(14.0, 23.0, 21.333333333333332)","(4.4, 6.2, 6.021052631578947)","(7.0, 8.8, 8.758620689655173)","(5.0, 5.8, 5.673684210526315)"
07-12-2022 19:59:47.209640,"(3.4, 4.1, 3.986792452830189)","(101.0, 210.0, 200.0)","(71.0, 99999, 99990)","(81.0, 130.0, 118.0)","(3.8, 99999, 99990)","(14.0, 23.0, 21.565217391304348)","(4.4, 6.2, 6.027586206896552)","(7.0, 8.8, 8.758620689655173)","(5.0, 5.8, 5.68)"
07-12-2022 19:59:48.402185,"(3.4, 4.1, 4.035483870967742)","(101.0, 210.0, 200.0)","(71.0, 99999, 99990)","(81.0, 130.0, 118.0)","(3.8, 99999, 99990)","(14.0, 23.0, 21.6)","(4.4, 6.2, 6.11578947368421)","(7.0, 8.8, 8.77037037037037)","(5.0, 5.8, 5.657142857142857)"
07-12-2022 19:59:49.660726,"(3.4, 4.2, 4.069135802469136)","(101.0, 210.0, 200.0)","(71.0, 99999, 99990)","(81.0, 130.0, 118.0)","(3.8, 99999, 99990)","(14.0, 22.0, 21.933333333333334)","(4.4, 6.2, 6.221276595744681)","(7.0, 8.8, 8.77037037037037)","(5.0, 5.8, 5.657142857142857)"
07-12-2022 19:59:50.953901,"(3.4, 4.2, 4.071264367816092)","(101.0, 220.0, 207.5)","(71.0, 99999, 99990)","(81.0, 130.0, 118.0)","(3.8, 99999, 99990)","(14.0, 23.0, 22.555555555555557)","(4.4, 6.4, 6.204081632653061)","(7.0, 8.8, 8.976923076923077)","(5.0, 5.8, 5.712)"
07-12-2022 19:59:52.203158,"(3.4, 4.1, 4.06)","(101.0, 220.0, 213.75)","(71.0, 99999, 99990)","(81.0, 130.0, 118.0)","(3.8, 99999, 99990)","(14.0, 23.0, 22.714285714285715)","(4.4, 6.4, 6.31764705882353)","(7.0, 9.0, 8.9)","(5.0, 5.8, 5.675)"
07-12-2022 19:59:53.425277,"(3.4, 4.2, 4.046153846153846)","(101.0, 210.0, 205.0)","(71.0, 99999, 99990)","(81.0, 130.0, 118.0)","(3.8, 99999, 99990)","(14.0, 23.0, 22.333333333333332)","(4.4, 6.4, 6.232258064516129)","(7.0, 9.0, 8.963636363636363)","(5.0, 5.8, 5.666666666666666)"
07-12-2022 19:59:54.613607,"(3.4, 4.1, 4.069230769230769)","(101.0, 210.0, 185.0)","(71.0, 99999, 99990)","(81.0, 130.0, 118.0)","(3.8, 99999, 99990)","(14.0, 23.0, 29.2)","(4.4, 6.4, 5.920553359683795)","(7.0, 9.0, 9.121739130434783)","(5.0, 5.8, 5.929411764705883)"
07-12-2022 19:59:55.769371,"(3.4, 4.1, 4.011111111111111)","(101.0, 220.0, 203.33333333333334)","(71.0, 99999, 99990)","(81.0, 130.0, 114.66666666666667)","(3.8, 99999, 99990)","(14.0, 34.0, 23.375)","(4.4, 6.0, 5.770588235294118)","(7.0, 9.4, 9.121739130434783)","(5.0, 6.0, 5.947058823529412)"
07-12-2022 19:59:56.984419,"(3.4, 4.1, 4.0810344827586205)","(101.0, 240.0, 216.66666666666666)","(71.0, 99999, 99990)","(81.0, 120.0, 136.92307692307693)","(3.7, 99999, 99990)","(14.0, 29.0, 25.608695652173914)","(4.4, 5.8, 5.766666666666667)","(7.0, 9.4, 9.23448275862069)","(4.8, 6.0, 5.885714285714285)"
07-12-2022 19:59:58.157937,"(3.4, 4.1, 4.071621621621621)","(101.0, 220.0, 203.33333333333334)","(71.0, 99999, 99990)","(81.0, 140.0, 130.0)","(3.7, 99999, 99990)","(14.0, 28.0, 25.857142857142858)","(4.4, 5.8, 5.695)","(7.0, 9.4, 9.222222222222223)","(4.8, 6.0, 5.972972972972974)"
07-12-2022 19:59:59.311795,"(3.4, 4.2, 4.095495495495496)","(101.0, 220.0, 203.33333333333334)","(71.0, 99999, 99990)","(81.0, 140.0, 137.0)","(3.7, 99999, 99990)","(14.0, 27.0, 25.0)","(4.4, 5.7, 5.696969696969697)","(7.0, 9.4, 9.222222222222223)","(4.8, 6.2, 5.981818181818182)"
07-12-2022 20:00:00.496850,"(3.4, 4.2, 4.095495495495496)","(91.0, 220.0, 207.5)","(71.0, 99999, 99990)","(81.0, 140.0, 144.66666666666666)","(3.7, 99999, 99990)","(14.0, 27.0, 24.941176470588236)","(4.4, 5.7, 5.68)","(7.0, 9.4, 9.2)","(4.8, 6.2, 6.1571428571428575)"
07-12-2022 20:00:01.680071,"(3.4, 4.2, 4.11)","(91.0, 220.0, 333.6363636363636)","(71.0, 99999, 99990)","(81.0, 150.0, 146.0)","(3.7, 99999, 99990)","(14.0, 28.0, 25.142857142857142)","(4.4, 5.7, 5.617647058823529)","(7.0, 9.6, 9.458823529411765)","(4.8, 6.2, 6.047887323943662)"
07-12-2022 20:00:02.851199,"(3.4, 4.2, 4.112)","(91.0, 470.0, 276.6666666666667)","(71.0, 99999, 99990)","(81.0, 150.0, 146.0)","(3.7, 99999, 99990)","(14.0, 28.0, 24.8)","(4.4, 5.9, 5.703125)","(7.0, 9.6, 9.56923076923077)","(4.8, 6.4, 6.073611111111111)"
07-12-2022 20:00:04.078189,"(3.4, 4.2, 4.114754098360656)","(91.0, 470.0, 273.3333333333333)","(71.0, 99999, 99990)","(81.0, 150.0, 147.14285714285714)","(3.7, 99999, 99990)","(14.0, 28.0, 25.272727272727273)","(4.4, 5.9, 5.703125)","(7.0, 9.8, 9.4)","(4.8, 6.4, 6.073611111111111)"
07-12-2022 20:00:05.256767,"(3.4, 4.2, 4.113333333333333)","(91.0, 460.0, 273.3333333333333)","(71.0, 99999, 99990)","(81.0, 150.0, 147.14285714285714)","(3.7, 99999, 99990)","(14.0, 28.0, 25.272727272727273)","(4.4, 5.9, 5.703125)","(7.0, 9.8, 9.4)","(4.8, 6.4, 6.058181818181819)"
07-12-2022 20:00:06.450335,"(3.4, 4.2, 4.113333333333333)","(101.0, 460.0, 315.0)","(71.0, 99999, 99990)","(81.0, 150.0, 147.14285714285714)","(3.7, 99999, 99990)","(14.0, 28.0, 25.272727272727273)","(4.4, 5.9, 5.703125)","(7.0, 9.8, 9.4)","(4.8, 6.4, 6.177777777777778)"
07-12-2022 20:00:07.670326,"(3.4, 4.2, 4.113333333333333)","(101.0, 450.0, 315.0)","(71.0, 99999, 99990)","(81.0, 150.0, 147.14285714285714)","(3.7, 99999, 99990)","(14.0, 28.0, 25.6)","(4.4, 5.9, 5.703125)","(7.0, 9.8, 9.6)","(4.8, 6.4, 6.326732673267327)"
07-12-2022 20:00:08.845252,"(3.4, 4.1, 4.08876404494382)","(101.0, 450.0, 315.0)","(71.0, 99999, 99990)","(81.0, 150.0, 147.14285714285714)","(3.7, 99999, 99990)","(14.0, 28.0, 25.692307692307693)","(4.4, 5.9, 5.703125)","(7.0, 9.8, 9.623529411764707)","(4.8, 6.6, 6.37037037037037)"
07-12-2022 20:00:10.056326,"(3.4, 4.1, 4.090804597701149)","(101.0, 450.0, 315.0)","(71.0, 99999, 99990)","(81.0, 150.0, 147.14285714285714)","(3.7, 99999, 99990)","(14.0, 28.0, 25.571428571428573)","(4.4, 5.9, 5.672727272727273)","(7.0, 9.8, 9.669565217391305)","(4.8, 6.6, 6.37037037037037)"
07-12-2022 20:00:11.297778,"(3.4, 4.1, 4.090804597701149)","(101.0, 440.0, 266.6666666666667)","(71.0, 99999, 99990)","(81.0, 150.0, 143.33333333333334)","(3.7, 99999, 99990)","(14.0, 28.0, 25.571428571428573)","(4.4, 5.7, 5.672727272727273)","(7.0, 9.8, 9.669565217391305)","(4.8, 6.6, 6.364285714285714)"
07-12-2022 20:00:12.438340,"(3.4, 4.1, 4.090804597701149)","(101.0, 440.0, 266.6666666666667)","(71.0, 99999, 99990)","(81.0, 150.0, 143.33333333333334)","(3.7, 99999, 99990)","(14.0, 28.0, 25.571428571428573)","(4.4, 5.7, 5.672727272727273)","(7.0, 9.8, 9.669565217391305)","(4.8, 6.6, 6.700689655172414)"
07-12-2022 20:00:13.585957,"(3.4, 4.2, 4.131034482758621)","(101.0, 430.0, 305.0)","(71.0, 99999, 99990)","(81.0, 150.0, 143.33333333333334)","(3.7, 99999, 99990)","(14.0, 28.0, 25.571428571428573)","(4.4, 5.7, 5.628301886792452)","(7.0, 9.8, 9.657142857142858)","(4.8, 6.8, 6.888695652173913)"
07-12-2022 20:00:14.748767,"(3.4, 4.1, 4.091752577319587)","(101.0, 430.0, 305.0)","(71.0, 99999, 99990)","(81.0, 150.0, 143.33333333333334)","(3.7, 99999, 99990)","(14.0, 28.0, 25.705882352941178)","(4.4, 5.7, 5.628301886792452)","(7.0, 9.8, 9.680000000000001)","(4.8, 7.0, 6.825)"
07-12-2022 20:00:15.860856,"(3.4, 4.1, 4.091752577319587)","(101.0, 410.0, 256.6666666666667)","(71.0, 99999, 99990)","(81.0, 150.0, 165.0)","(3.7, 99999, 99990)","(14.0, 28.0, 25.705882352941178)","(4.4, 5.7, 5.6535714285714285)","(7.0, 9.8, 9.52)","(4.8, 7.0, 6.84)"
07-12-2022 20:00:16.956915,"(3.4, 4.1, 4.091752577319587)","(101.0, 400.0, 235.0)","(71.0, 99999, 99990)","(81.0, 170.0, 165.55555555555554)","(3.7, 99999, 99990)","(14.0, 28.0, 25.705882352941178)","(4.4, 5.7, 5.65)","(7.0, 9.6, 9.52)","(4.8, 7.2, 7.0095238095238095)"
07-12-2022 20:00:18.161425,"(3.4, 4.1, 4.09157894736842)","(101.0, 400.0, 235.0)","(71.0, 99999, 99990)","(81.0, 170.0, 165.55555555555554)","(3.7, 99999, 99990)","(14.0, 28.0, 25.705882352941178)","(4.4, 5.7, 5.65)","(7.0, 9.6, 9.747368421052633)","(4.8, 7.2, 7.0095238095238095)"
07-12-2022 20:00:19.446208,"(3.4, 4.2, 4.1270072992700735)","(101.0, 390.0, 232.5)","(71.0, 99999, 99990)","(81.0, 170.0, 165.55555555555554)","(3.6, 99999, 99990)","(15.0, 28.0, 25.666666666666668)","(4.4, 5.7, 5.613333333333333)","(7.0, 9.8, 9.747368421052633)","(5.0, 7.2, 6.852173913043478)"
07-12-2022 20:00:20.682487,"(3.4, 4.1, 4.092553191489362)","(101.0, 390.0, 232.5)","(71.0, 99999, 99990)","(81.0, 170.0, 165.55555555555554)","(3.6, 99999, 99990)","(15.0, 28.0, 25.9)","(4.4, 5.7, 5.648)","(7.0, 9.8, 9.760000000000002)","(5.0, 7.2, 7.02)"
