,Teamplay Miss,Thats Hectic,Shaq Owes,Jingalong Lotte,Showtime Lydia,Ebby Von
16-12-2022 11:08:14.769940,"(4.2, 6.0, 5.418181818181818)","(18.0, 55.0, 43.26785714285714)","(12.0, 27.0, 20.225806451612904)","(18.0, 42.0, 27.65625)","(2.9, 3.6, 3.1)","(2.0, 3.25, 3.075925925925926)"
16-12-2022 11:08:15.725757,"(4.2, 6.0, 5.418181818181818)","(18.0, 55.0, 43.26785714285714)","(12.0, 27.0, 20.225806451612904)","(18.0, 42.0, 27.65625)","(2.9, 3.6, 3.1)","(2.0, 3.25, 3.162962962962963)"
16-12-2022 11:08:16.623906,"(4.2, 6.0, 5.418181818181818)","(18.0, 55.0, 43.26785714285714)","(12.0, 27.0, 20.225806451612904)","(18.0, 42.0, 27.65625)","(2.9, 3.6, 3.1)","(2.0, 3.25, 3.162962962962963)"
16-12-2022 11:08:17.549455,"(4.2, 6.0, 5.418181818181818)","(18.0, 55.0, 43.26785714285714)","(12.0, 27.0, 20.225806451612904)","(18.0, 42.0, 27.65625)","(2.9, 3.6, 3.1)","(2.0, 3.25, 3.07)"
16-12-2022 11:08:18.463830,"(4.2, 6.0, 5.418181818181818)","(18.0, 55.0, 43.26785714285714)","(12.0, 27.0, 20.225806451612904)","(18.0, 42.0, 27.65625)","(2.9, 3.6, 3.1)","(2.0, 3.25, 3.1)"
16-12-2022 11:08:19.366214,"(4.2, 6.0, 5.418181818181818)","(18.0, 55.0, 43.26785714285714)","(12.0, 27.0, 20.225806451612904)","(18.0, 42.0, 27.65625)","(2.9, 3.6, 3.1)","(2.0, 3.25, 3.1)"
16-12-2022 11:08:20.236678,"(4.2, 6.0, 5.418181818181818)","(18.0, 55.0, 43.26785714285714)","(12.0, 27.0, 20.724137931034484)","(18.0, 42.0, 27.65625)","(2.9, 3.6, 3.1)","(2.0, 3.25, 3.169642857142857)"
16-12-2022 11:08:21.096714,"(4.2, 6.0, 5.418181818181818)","(18.0, 55.0, 43.26785714285714)","(12.0, 27.0, 20.225806451612904)","(18.0, 42.0, 27.65625)","(2.9, 3.55, 3.3775)","(2.0, 3.25, 3.169642857142857)"
16-12-2022 11:08:21.928544,"(4.2, 6.0, 5.418181818181818)","(18.0, 55.0, 43.26785714285714)","(12.0, 27.0, 20.225806451612904)","(18.0, 42.0, 27.65625)","(2.9, 3.55, 3.274)","(2.0, 3.25, 3.169642857142857)"
16-12-2022 11:08:22.818172,"(4.2, 6.0, 5.418181818181818)","(18.0, 55.0, 43.26785714285714)","(12.0, 27.0, 20.225806451612904)","(18.0, 42.0, 27.65625)","(2.9, 3.55, 3.274)","(2.0, 3.25, 3.161764705882353)"
16-12-2022 11:08:23.707351,"(4.2, 6.0, 5.418181818181818)","(18.0, 55.0, 43.26785714285714)","(12.0, 27.0, 20.225806451612904)","(18.0, 42.0, 27.65625)","(2.9, 3.55, 3.274)","(2.0, 3.25, 3.161764705882353)"
16-12-2022 11:08:24.581284,"(4.2, 6.0, 5.418181818181818)","(18.0, 55.0, 43.26785714285714)","(12.0, 27.0, 20.225806451612904)","(18.0, 42.0, 27.65625)","(2.9, 3.55, 3.274)","(2.0, 3.25, 3.161764705882353)"
16-12-2022 11:08:25.474627,"(4.2, 6.0, 5.418181818181818)","(18.0, 55.0, 43.26785714285714)","(12.0, 27.0, 20.225806451612904)","(18.0, 42.0, 27.65625)","(2.9, 3.55, 3.274)","(2.0, 3.25, 3.161764705882353)"
16-12-2022 11:08:26.385943,"(4.2, 6.0, 5.418181818181818)","(18.0, 55.0, 43.26785714285714)","(12.0, 27.0, 20.225806451612904)","(18.0, 42.0, 27.65625)","(2.9, 3.55, 3.274)","(2.0, 3.25, 3.161764705882353)"
16-12-2022 11:08:27.347472,"(4.2, 6.0, 5.418181818181818)","(18.0, 55.0, 43.26785714285714)","(12.0, 27.0, 20.225806451612904)","(18.0, 42.0, 27.65625)","(2.9, 3.55, 3.274)","(2.0, 3.25, 3.0236842105263158)"
16-12-2022 11:08:28.265662,"(4.2, 6.0, 5.418181818181818)","(18.0, 55.0, 43.26785714285714)","(12.0, 27.0, 20.225806451612904)","(18.0, 42.0, 27.65625)","(2.9, 3.55, 3.274)","(2.0, 3.25, 3.0236842105263158)"
16-12-2022 11:08:29.190674,"(4.2, 6.0, 5.418181818181818)","(18.0, 55.0, 43.26785714285714)","(12.0, 27.0, 20.225806451612904)","(18.0, 42.0, 27.65625)","(2.9, 3.55, 3.274)","(2.0, 3.25, 3.0236842105263158)"
16-12-2022 11:08:30.080857,"(4.2, 6.0, 5.418181818181818)","(18.0, 55.0, 43.26785714285714)","(12.0, 27.0, 20.225806451612904)","(18.0, 42.0, 27.65625)","(2.9, 3.55, 3.274)","(2.0, 3.25, 2.9428571428571426)"
16-12-2022 11:08:30.959186,"(4.2, 6.0, 5.418181818181818)","(18.0, 55.0, 43.26785714285714)","(12.0, 27.0, 20.225806451612904)","(18.0, 42.0, 27.65625)","(2.9, 3.55, 3.274)","(2.0, 3.25, 2.9428571428571426)"
16-12-2022 11:08:31.821396,"(4.2, 6.0, 5.418181818181818)","(18.0, 55.0, 43.26785714285714)","(12.0, 27.0, 20.225806451612904)","(18.0, 42.0, 27.65625)","(2.9, 3.55, 3.274)","(2.0, 3.25, 2.9428571428571426)"
16-12-2022 11:08:32.708210,"(4.2, 6.0, 5.418181818181818)","(18.0, 55.0, 43.26785714285714)","(12.0, 27.0, 20.225806451612904)","(18.0, 42.0, 27.65625)","(2.9, 3.55, 3.274)","(2.0, 3.25, 3.0342105263157895)"
16-12-2022 11:08:33.543572,"(4.2, 6.0, 5.418181818181818)","(18.0, 55.0, 43.26785714285714)","(12.0, 26.0, 19.75)","(18.0, 42.0, 27.65625)","(2.9, 3.55, 3.274)","(2.0, 3.25, 3.0342105263157895)"
16-12-2022 11:08:34.432777,"(4.2, 6.0, 5.418181818181818)","(18.0, 55.0, 43.26785714285714)","(12.0, 26.0, 17.796875)","(18.0, 42.0, 27.65625)","(2.9, 3.55, 3.274)","(2.0, 3.25, 2.9766666666666666)"
16-12-2022 11:08:35.329641,"(4.2, 6.0, 5.418181818181818)","(18.0, 55.0, 43.26785714285714)","(12.0, 26.0, 17.796875)","(18.0, 42.0, 27.65625)","(2.9, 3.55, 3.274)","(2.0, 3.25, 2.9766666666666666)"
16-12-2022 11:08:36.244415,"(4.4, 6.0, 5.418181818181818)","(20.0, 55.0, 43.26785714285714)","(13.0, 26.0, 17.796875)","(19.0, 42.0, 27.65625)","(2.9, 3.55, 3.274)","(2.0, 3.25, 2.9145454545454546)"
16-12-2022 11:08:37.144196,"(4.4, 6.0, 5.418181818181818)","(20.0, 55.0, 43.26785714285714)","(13.0, 26.0, 17.796875)","(19.0, 42.0, 27.65625)","(2.9, 3.55, 3.274)","(2.0, 3.25, 2.957142857142857)"
16-12-2022 11:08:38.016673,"(4.4, 6.0, 5.418181818181818)","(20.0, 55.0, 43.26785714285714)","(13.0, 26.0, 17.796875)","(19.0, 42.0, 27.65625)","(2.9, 3.55, 3.274)","(2.0, 3.25, 2.957142857142857)"
16-12-2022 11:08:39.046050,"(4.4, 6.0, 5.418181818181818)","(20.0, 55.0, 43.26785714285714)","(13.0, 26.0, 19.4375)","(19.0, 42.0, 27.65625)","(2.9, 3.55, 3.274)","(2.0, 3.25, 2.957142857142857)"
16-12-2022 11:08:39.975185,"(4.4, 6.0, 5.418181818181818)","(20.0, 55.0, 43.26785714285714)","(13.0, 26.0, 19.4375)","(19.0, 42.0, 27.65625)","(2.9, 3.55, 3.274)","(2.0, 3.25, 3.044736842105263)"
16-12-2022 11:08:40.909587,"(4.4, 6.0, 5.418181818181818)","(20.0, 55.0, 43.26785714285714)","(13.0, 26.0, 19.4375)","(19.0, 42.0, 27.65625)","(2.9, 3.55, 3.274)","(2.0, 3.25, 3.044736842105263)"
16-12-2022 11:08:41.835431,"(4.4, 6.0, 5.418181818181818)","(20.0, 55.0, 43.26785714285714)","(13.0, 26.0, 19.4375)","(19.0, 42.0, 27.65625)","(2.9, 3.55, 3.274)","(2.0, 3.25, 3.044736842105263)"
16-12-2022 11:08:42.702775,"(4.4, 6.0, 5.418181818181818)","(20.0, 55.0, 43.26785714285714)","(13.0, 26.0, 19.4375)","(19.0, 42.0, 37.83333333333333)","(2.9, 3.55, 3.274)","(2.0, 3.25, 3.044736842105263)"
16-12-2022 11:08:43.624319,"(4.4, 6.0, 5.418181818181818)","(20.0, 55.0, 43.26785714285714)","(13.0, 26.0, 19.4375)","(19.0, 42.0, 35.38235294117647)","(2.9, 3.55, 3.274)","(2.0, 3.25, 2.9714285714285715)"
16-12-2022 11:08:44.504270,"(4.4, 6.0, 5.418181818181818)","(20.0, 55.0, 43.26785714285714)","(13.0, 26.0, 19.4375)","(19.0, 42.0, 35.38235294117647)","(2.9, 3.55, 3.274)","(2.0, 3.25, 2.9714285714285715)"
16-12-2022 11:08:45.399192,"(4.4, 6.0, 5.418181818181818)","(20.0, 55.0, 43.26785714285714)","(13.0, 26.0, 19.4375)","(19.0, 42.0, 31.5)","(2.9, 3.55, 3.274)","(2.0, 3.25, 3.055263157894737)"
16-12-2022 11:08:46.237479,"(4.4, 6.0, 5.418181818181818)","(20.0, 55.0, 43.26785714285714)","(13.0, 26.0, 19.4375)","(19.0, 42.0, 31.5)","(2.9, 3.55, 3.274)","(2.0, 3.25, 3.055263157894737)"
16-12-2022 11:08:47.108673,"(4.4, 6.0, 5.418181818181818)","(20.0, 55.0, 43.26785714285714)","(13.0, 26.0, 19.4375)","(19.0, 42.0, 31.5)","(2.9, 3.55, 3.274)","(2.0, 3.25, 2.6836363636363636)"
16-12-2022 11:08:48.031506,"(4.4, 6.0, 5.418181818181818)","(20.0, 55.0, 43.26785714285714)","(13.0, 26.0, 19.4375)","(19.0, 42.0, 31.5)","(2.9, 3.55, 3.274)","(2.0, 2.7, 2.898214285714286)"
16-12-2022 11:08:48.887457,"(4.4, 6.0, 5.418181818181818)","(20.0, 55.0, 32.26315789473684)","(13.0, 26.0, 16.545454545454547)","(19.0, 42.0, 20.4)","(2.9, 3.55, 3.274)","(2.0, 3.15, 2.845135135135135)"
16-12-2022 11:08:49.783479,"(4.4, 6.0, 5.418181818181818)","(20.0, 55.0, 29.588235294117645)","(13.0, 26.0, 16.545454545454547)","(19.0, 42.0, 20.4)","(2.9, 3.55, 3.274)","(2.0, 3.15, 2.777586206896552)"
16-12-2022 11:08:50.720482,"(4.4, 6.0, 5.418181818181818)","(20.0, 55.0, 29.588235294117645)","(13.0, 25.0, 21.0)","(19.0, 42.0, 22.363636363636363)","(2.9, 3.55, 3.274)","(2.0, 3.15, 2.8323529411764707)"
16-12-2022 11:08:51.667708,"(4.4, 6.0, 5.418181818181818)","(20.0, 55.0, 29.588235294117645)","(13.0, 25.0, 21.0)","(19.0, 42.0, 22.363636363636363)","(2.9, 3.55, 3.274)","(2.0, 3.15, 2.8323529411764707)"
16-12-2022 11:08:52.619105,"(4.4, 6.0, 5.418181818181818)","(20.0, 55.0, 40.599999999999994)","(13.0, 25.0, 17.208333333333332)","(19.0, 42.0, 28.5)","(2.9, 3.55, 3.274)","(2.0, 3.15, 2.8323529411764707)"
16-12-2022 11:08:53.489667,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 45.64285714285714)","(13.0, 24.0, 22.642857142857142)","(19.0, 42.0, 28.5)","(2.9, 3.55, 3.274)","(2.0, 3.15, 2.777586206896552)"
16-12-2022 11:08:54.373619,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 32.57142857142857)","(13.0, 24.0, 19.25)","(19.0, 42.0, 28.5)","(2.9, 3.55, 3.274)","(2.0, 3.15, 2.777586206896552)"
16-12-2022 11:08:55.291566,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 38.81666666666666)","(13.0, 24.0, 16.78)","(19.0, 42.0, 28.5)","(2.9, 3.55, 3.274)","(2.0, 3.15, 2.817058823529412)"
16-12-2022 11:08:56.195609,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 38.81666666666666)","(13.0, 24.0, 16.78)","(19.0, 42.0, 28.5)","(2.9, 3.55, 3.274)","(2.0, 3.05, 2.817058823529412)"
16-12-2022 11:08:57.076870,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 38.81666666666666)","(13.0, 24.0, 18.970588235294116)","(19.0, 42.0, 28.5)","(2.9, 3.55, 3.274)","(2.0, 3.05, 2.817058823529412)"
16-12-2022 11:08:57.940731,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 31.235294117647058)","(13.0, 22.0, 19.4)","(19.0, 42.0, 28.5)","(2.9, 3.55, 3.274)","(2.0, 3.05, 2.817058823529412)"
16-12-2022 11:08:58.800401,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 31.235294117647058)","(13.0, 22.0, 16.647058823529413)","(19.0, 42.0, 28.5)","(2.9, 3.55, 3.274)","(2.0, 3.05, 2.776896551724138)"
16-12-2022 11:08:59.687317,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 31.235294117647058)","(13.0, 22.0, 16.647058823529413)","(19.0, 42.0, 28.5)","(2.9, 3.55, 3.274)","(2.0, 3.05, 2.7887500000000003)"
16-12-2022 11:09:00.595204,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 31.235294117647058)","(13.0, 22.0, 16.647058823529413)","(19.0, 42.0, 28.5)","(2.9, 3.55, 3.0675675675675675)","(2.0, 3.05, 2.8817142857142857)"
16-12-2022 11:09:01.484020,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 30.75)","(13.0, 22.0, 16.129032258064516)","(19.0, 42.0, 28.5)","(2.9, 3.5, 3.0675675675675675)","(2.0, 3.05, 2.8817142857142857)"
16-12-2022 11:09:02.345804,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 30.75)","(13.0, 22.0, 16.129032258064516)","(19.0, 42.0, 28.5)","(2.9, 3.5, 3.0675675675675675)","(2.0, 3.05, 2.8817142857142857)"
16-12-2022 11:09:03.286185,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 30.75)","(13.0, 22.0, 16.129032258064516)","(19.0, 42.0, 28.5)","(2.9, 3.5, 3.0675675675675675)","(2.0, 3.05, 2.8817142857142857)"
16-12-2022 11:09:04.219086,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 30.75)","(13.0, 22.0, 16.129032258064516)","(19.0, 42.0, 28.5)","(2.9, 3.5, 3.0675675675675675)","(2.0, 3.05, 2.8817142857142857)"
16-12-2022 11:09:05.088127,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 39.0)","(13.0, 22.0, 16.129032258064516)","(19.0, 42.0, 28.5)","(2.9, 3.5, 3.0675675675675675)","(2.0, 3.05, 2.8817142857142857)"
16-12-2022 11:09:05.975059,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 39.0)","(13.0, 22.0, 16.129032258064516)","(19.0, 42.0, 28.5)","(2.9, 3.5, 3.0675675675675675)","(2.0, 3.05, 2.8817142857142857)"
16-12-2022 11:09:06.855121,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 39.0)","(13.0, 22.0, 16.129032258064516)","(19.0, 42.0, 28.5)","(2.9, 3.5, 3.0675675675675675)","(2.0, 3.05, 2.8817142857142857)"
16-12-2022 11:09:07.774527,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 39.0)","(13.0, 22.0, 16.129032258064516)","(19.0, 42.0, 28.5)","(2.9, 3.5, 3.0675675675675675)","(2.0, 3.05, 2.8817142857142857)"
16-12-2022 11:09:08.690999,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 39.0)","(13.0, 22.0, 16.129032258064516)","(19.0, 42.0, 28.5)","(2.9, 3.5, 3.2326315789473683)","(2.0, 3.05, 2.8817142857142857)"
16-12-2022 11:09:09.678487,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 39.0)","(13.0, 21.0, 17.071428571428573)","(19.0, 42.0, 28.5)","(2.9, 3.45, 3.2326315789473683)","(2.0, 3.05, 2.8817142857142857)"
16-12-2022 11:09:10.509804,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 39.0)","(13.0, 21.0, 16.875)","(19.0, 42.0, 28.5)","(2.9, 3.45, 3.2326315789473683)","(2.0, 3.05, 2.8817142857142857)"
16-12-2022 11:09:11.355574,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 39.0)","(13.0, 21.0, 15.978260869565217)","(19.0, 42.0, 28.5)","(2.9, 3.45, 3.2326315789473683)","(2.0, 3.05, 2.86)"
16-12-2022 11:09:12.239792,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 39.0)","(13.0, 21.0, 15.978260869565217)","(19.0, 42.0, 28.5)","(2.9, 3.45, 3.2326315789473683)","(2.0, 2.7, 2.625714285714286)"
16-12-2022 11:09:13.117800,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 39.0)","(13.0, 21.0, 15.978260869565217)","(19.0, 42.0, 28.5)","(2.9, 3.45, 3.2326315789473683)","(2.0, 2.7, 2.625714285714286)"
16-12-2022 11:09:13.950047,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 39.0)","(13.0, 20.0, 16.785714285714285)","(19.0, 42.0, 28.5)","(2.9, 3.45, 3.2326315789473683)","(2.0, 2.7, 2.625714285714286)"
16-12-2022 11:09:14.783194,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 39.0)","(13.0, 20.0, 17.0)","(19.0, 42.0, 28.5)","(2.9, 3.45, 3.2326315789473683)","(2.0, 2.7, 2.625714285714286)"
16-12-2022 11:09:15.649250,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 39.0)","(13.0, 20.0, 17.0)","(19.0, 42.0, 28.5)","(2.9, 3.45, 3.2326315789473683)","(2.0, 2.7, 2.625714285714286)"
16-12-2022 11:09:16.538159,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 39.0)","(13.0, 20.0, 17.0)","(19.0, 42.0, 28.5)","(2.9, 3.45, 3.2326315789473683)","(2.0, 2.7, 2.6452631578947368)"
16-12-2022 11:09:17.386329,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 39.0)","(13.0, 20.0, 15.909090909090908)","(19.0, 42.0, 28.5)","(2.9, 3.45, 3.2326315789473683)","(2.0, 2.7, 2.6452631578947368)"
16-12-2022 11:09:18.274554,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 39.0)","(13.0, 20.0, 15.909090909090908)","(19.0, 42.0, 28.5)","(2.9, 3.45, 3.2326315789473683)","(2.0, 2.7, 2.6452631578947368)"
16-12-2022 11:09:19.133885,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 39.0)","(13.0, 20.0, 15.909090909090908)","(19.0, 42.0, 28.5)","(2.9, 3.45, 3.2326315789473683)","(2.0, 2.7, 2.6452631578947368)"
16-12-2022 11:09:20.016793,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 39.0)","(13.0, 20.0, 15.909090909090908)","(19.0, 42.0, 28.5)","(2.9, 3.45, 3.2326315789473683)","(2.0, 2.7, 2.6307692307692307)"
16-12-2022 11:09:20.921608,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 39.0)","(13.0, 20.0, 15.909090909090908)","(19.0, 42.0, 28.5)","(2.9, 3.45, 3.332)","(2.0, 2.7, 2.659090909090909)"
16-12-2022 11:09:21.792281,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 39.0)","(13.0, 20.0, 15.909090909090908)","(19.0, 42.0, 28.5)","(2.9, 3.45, 3.332)","(2.0, 2.7, 2.659090909090909)"
16-12-2022 11:09:22.698849,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 39.0)","(13.0, 20.0, 15.909090909090908)","(19.0, 42.0, 28.5)","(2.9, 3.45, 3.332)","(2.0, 2.7, 2.6485714285714286)"
16-12-2022 11:09:23.566851,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 39.0)","(13.0, 20.0, 15.909090909090908)","(19.0, 42.0, 28.5)","(2.9, 3.45, 3.332)","(2.0, 2.7, 2.6485714285714286)"
16-12-2022 11:09:24.473438,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 39.0)","(13.0, 20.0, 16.029411764705884)","(19.0, 42.0, 28.5)","(2.9, 3.45, 3.332)","(2.0, 2.7, 2.893478260869565)"
16-12-2022 11:09:25.324987,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 39.0)","(13.0, 19.5, 16.642857142857142)","(19.0, 42.0, 28.5)","(2.9, 3.45, 3.332)","(2.0, 3.05, 2.7621621621621624)"
16-12-2022 11:09:26.190276,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 39.0)","(13.0, 19.5, 16.642857142857142)","(19.0, 42.0, 28.5)","(2.9, 3.45, 3.332)","(2.0, 3.0, 2.7621621621621624)"
16-12-2022 11:09:27.036192,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 39.0)","(13.0, 19.5, 16.642857142857142)","(19.0, 42.0, 28.5)","(2.9, 3.45, 3.332)","(2.0, 3.0, 2.7621621621621624)"
16-12-2022 11:09:27.884945,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 39.0)","(13.0, 19.5, 15.863636363636363)","(19.0, 42.0, 28.5)","(2.9, 3.45, 3.332)","(2.0, 3.0, 2.7621621621621624)"
16-12-2022 11:09:28.760615,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 39.0)","(13.0, 19.5, 15.863636363636363)","(19.0, 42.0, 28.5)","(2.9, 3.45, 3.332)","(2.0, 3.0, 2.6903703703703705)"
16-12-2022 11:09:29.618524,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 39.0)","(13.0, 19.5, 15.863636363636363)","(19.0, 42.0, 28.5)","(2.9, 3.45, 3.332)","(2.0, 3.0, 2.6903703703703705)"
16-12-2022 11:09:30.495420,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 39.0)","(13.0, 19.5, 15.863636363636363)","(19.0, 42.0, 28.5)","(2.9, 3.45, 3.332)","(2.0, 3.0, 2.7836363636363637)"
16-12-2022 11:09:31.339632,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 39.0)","(13.0, 19.5, 15.863636363636363)","(19.0, 42.0, 28.5)","(2.9, 3.45, 3.332)","(2.0, 2.98, 2.673125)"
16-12-2022 11:09:32.242375,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 39.0)","(13.0, 19.0, 16.375)","(19.0, 42.0, 28.5)","(2.9, 3.45, 3.332)","(2.0, 2.96, 2.564848484848485)"
16-12-2022 11:09:33.136967,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 39.0)","(13.0, 19.0, 16.375)","(19.0, 42.0, 28.5)","(2.9, 3.45, 3.332)","(2.0, 2.6, 2.564848484848485)"
16-12-2022 11:09:33.987043,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 39.0)","(13.0, 19.0, 15.818181818181818)","(19.0, 42.0, 28.5)","(2.9, 3.45, 3.332)","(2.0, 2.6, 2.564848484848485)"
16-12-2022 11:09:34.854846,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 39.0)","(13.0, 19.0, 15.818181818181818)","(19.0, 42.0, 28.5)","(2.9, 3.45, 3.332)","(2.0, 2.6, 2.5829411764705883)"
16-12-2022 11:09:35.764398,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 39.0)","(13.0, 19.0, 15.818181818181818)","(19.0, 42.0, 28.5)","(2.9, 3.45, 3.332)","(2.0, 2.6, 2.5829411764705883)"
16-12-2022 11:09:36.649137,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 39.0)","(13.0, 19.0, 15.818181818181818)","(19.0, 42.0, 28.5)","(2.9, 3.45, 3.332)","(2.0, 2.6, 2.5829411764705883)"
16-12-2022 11:09:37.504406,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 39.0)","(13.0, 19.0, 15.818181818181818)","(19.0, 42.0, 28.5)","(2.9, 3.45, 3.332)","(2.0, 2.6, 2.5829411764705883)"
16-12-2022 11:09:38.352407,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 39.0)","(13.0, 19.0, 15.818181818181818)","(19.0, 42.0, 28.5)","(2.9, 3.45, 3.332)","(2.0, 2.6, 2.5829411764705883)"
16-12-2022 11:09:39.180671,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 39.0)","(13.0, 19.0, 15.9375)","(19.0, 42.0, 28.5)","(2.9, 3.45, 3.332)","(2.0, 2.6, 2.564848484848485)"
16-12-2022 11:09:40.054706,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 39.0)","(13.0, 19.0, 15.9375)","(19.0, 42.0, 28.5)","(2.9, 3.45, 3.1550000000000002)","(2.0, 2.6, 2.6666666666666665)"
16-12-2022 11:09:40.923423,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 39.0)","(13.0, 19.0, 15.9375)","(19.0, 42.0, 28.5)","(2.9, 3.45, 3.1550000000000002)","(2.0, 2.96, 2.77125)"
16-12-2022 11:09:41.776290,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 39.0)","(13.0, 18.5, 16.25)","(19.0, 42.0, 28.5)","(2.9, 3.4, 3.0305263157894737)","(2.0, 2.92, 2.75)"
16-12-2022 11:09:42.613411,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 39.0)","(13.0, 18.5, 16.1)","(19.0, 42.0, 28.5)","(2.9, 3.4, 3.0305263157894737)","(2.0, 2.92, 2.76)"
16-12-2022 11:09:43.467753,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 39.0)","(13.0, 18.5, 16.1)","(19.0, 42.0, 28.5)","(2.9, 3.4, 3.0305263157894737)","(2.0, 2.92, 2.76)"
16-12-2022 11:09:44.388398,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 39.0)","(13.0, 18.5, 16.1)","(19.0, 42.0, 28.5)","(2.9, 3.4, 3.0305263157894737)","(2.0, 2.92, 2.76)"
16-12-2022 11:09:45.257664,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 39.0)","(13.0, 18.5, 15.045454545454545)","(19.0, 42.0, 28.5)","(2.9, 3.4, 3.0305263157894737)","(2.0, 2.92, 2.76)"
16-12-2022 11:09:46.103725,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 39.0)","(13.0, 18.5, 15.045454545454545)","(19.0, 42.0, 28.5)","(2.9, 3.4, 3.0305263157894737)","(2.0, 2.92, 2.76)"
16-12-2022 11:09:46.987606,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 39.0)","(13.0, 18.5, 15.045454545454545)","(19.0, 42.0, 28.5)","(2.9, 3.4, 3.0305263157894737)","(2.0, 2.92, 2.76)"
16-12-2022 11:09:47.896732,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 39.0)","(13.0, 18.5, 15.045454545454545)","(19.0, 42.0, 28.5)","(2.9, 3.4, 3.0305263157894737)","(2.0, 2.92, 2.76)"
16-12-2022 11:09:48.785450,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 39.0)","(13.0, 18.5, 15.045454545454545)","(19.0, 42.0, 28.5)","(2.9, 3.4, 3.0305263157894737)","(2.0, 2.92, 2.76)"
16-12-2022 11:09:49.675556,"(4.4, 6.0, 5.418181818181818)","(20.0, 50.0, 39.0)","(13.0, 18.5, 15.25)","(19.0, 42.0, 28.5)","(2.9, 3.4, 3.0305263157894737)","(2.0, 2.92, 2.76)"
