,Black Horizon,One More Time,Lethal Violet,Apache Vera,Zabil,Lornas Flying
14-12-2022 14:23:36.885250,"(3.4, 4.3, 4.217777777777778)","(3.4, 4.1, 3.9375)","(2.6, 3.25, 3.1671296296296294)","(26.0, 38.0, 36.5)","(19.0, 32.0, 29.176470588235293)","(5.5, 7.6, 7.736)"
14-12-2022 14:23:37.862070,"(3.4, 4.3, 4.216279069767442)","(3.4, 4.1, 3.9375)","(2.6, 3.25, 3.1673708920187793)","(26.0, 38.0, 36.5)","(19.0, 32.0, 29.176470588235293)","(5.5, 7.8, 7.64)"
14-12-2022 14:23:38.865098,"(3.4, 4.3, 4.220588235294118)","(3.4, 4.0, 3.97)","(2.6, 3.25, 3.1673708920187793)","(26.0, 38.0, 37.0)","(19.0, 32.0, 30.25)","(5.5, 7.8, 7.670967741935484)"
14-12-2022 14:23:39.930305,"(3.4, 4.3, 4.224137931034483)","(3.4, 4.0, 3.94375)","(2.6, 3.25, 3.162871287128713)","(26.0, 42.0, 37.0)","(19.0, 32.0, 30.25)","(5.5, 7.8, 7.678787878787879)"
14-12-2022 14:23:40.949302,"(3.4, 4.3, 4.224137931034483)","(3.4, 4.0, 3.9310810810810812)","(2.6, 3.25, 3.162871287128713)","(26.0, 42.0, 37.0)","(19.0, 32.0, 30.25)","(5.5, 7.8, 7.7407407407407405)"
14-12-2022 14:23:41.954432,"(3.4, 4.3, 4.183333333333333)","(3.4, 4.0, 3.8785714285714286)","(2.6, 3.25, 3.162)","(26.0, 42.0, 37.0)","(19.0, 32.0, 29.714285714285715)","(5.5, 7.8, 7.785714285714286)"
14-12-2022 14:23:42.882242,"(3.4, 4.3, 4.175471698113207)","(3.4, 4.0, 3.8785714285714286)","(2.6, 3.25, 3.1669082125603865)","(26.0, 42.0, 36.73684210526316)","(19.0, 32.0, 29.176470588235293)","(5.5, 7.8, 7.84)"
14-12-2022 14:23:43.830952,"(3.4, 4.3, 4.202564102564102)","(3.4, 4.0, 3.8785714285714286)","(2.6, 3.15, 3.103921568627451)","(26.0, 42.0, 36.73684210526316)","(19.0, 32.0, 29.81818181818182)","(5.5, 8.0, 7.822222222222222)"
14-12-2022 14:23:44.701337,"(3.4, 4.3, 4.193023255813953)","(3.4, 4.0, 3.8875)","(2.6, 3.15, 3.103921568627451)","(26.0, 42.0, 36.73684210526316)","(19.0, 32.0, 29.81818181818182)","(5.5, 8.0, 7.975)"
14-12-2022 14:23:45.576786,"(3.4, 4.3, 4.1869565217391305)","(3.4, 4.0, 3.9181818181818184)","(2.6, 3.25, 3.158695652173913)","(26.0, 42.0, 37.0)","(19.0, 32.0, 30.352941176470587)","(5.5, 8.2, 8.074418604651163)"
14-12-2022 14:23:46.609592,"(3.4, 4.3, 4.184444444444444)","(3.4, 4.0, 3.9055555555555554)","(2.6, 3.25, 3.1569444444444446)","(26.0, 42.0, 39.111111111111114)","(19.0, 32.0, 29.666666666666668)","(5.5, 8.2, 8.049999999999999)"
14-12-2022 14:23:47.587200,"(3.4, 4.3, 4.179166666666666)","(3.4, 4.0, 3.9055555555555554)","(2.6, 3.25, 3.1569444444444446)","(26.0, 40.0, 39.111111111111114)","(19.0, 32.0, 29.0)","(5.5, 8.2, 8.169230769230769)"
14-12-2022 14:23:48.598105,"(3.4, 4.3, 4.14)","(3.4, 4.0, 3.896875)","(2.6, 3.25, 3.1985714285714284)","(26.0, 40.0, 39.111111111111114)","(19.0, 32.0, 29.176470588235293)","(5.5, 8.2, 8.235714285714286)"
14-12-2022 14:23:49.625338,"(3.4, 4.2, 4.188990825688074)","(3.4, 3.95, 3.8887755102040815)","(2.6, 3.25, 3.1919354838709677)","(26.0, 40.0, 38.857142857142854)","(19.0, 32.0, 28.8)","(5.5, 8.6, 8.3)"
14-12-2022 14:23:50.643793,"(3.4, 4.2, 4.196969696969697)","(3.4, 3.95, 3.8527027027027025)","(2.6, 3.25, 3.239655172413793)","(26.0, 40.0, 37.333333333333336)","(19.0, 32.0, 29.391304347826086)","(5.5, 8.4, 8.237037037037037)"
14-12-2022 14:23:51.614007,"(3.4, 4.2, 4.1923076923076925)","(3.4, 3.9, 3.825)","(2.6, 3.3, 3.2375)","(26.0, 40.0, 37.333333333333336)","(19.0, 32.0, 29.941176470588236)","(5.5, 8.4, 8.278260869565218)"
14-12-2022 14:23:52.599611,"(3.4, 4.2, 4.1923076923076925)","(3.4, 3.9, 3.7905405405405403)","(2.6, 3.3, 3.2614285714285716)","(26.0, 40.0, 38.857142857142854)","(19.0, 32.0, 30.333333333333332)","(5.5, 8.4, 8.278260869565218)"
14-12-2022 14:23:53.508794,"(3.4, 4.3, 4.26031746031746)","(3.4, 3.85, 3.763793103448276)","(2.6, 3.3, 3.286363636363636)","(26.0, 40.0, 38.857142857142854)","(19.0, 32.0, 30.333333333333332)","(5.5, 8.4, 8.278260869565218)"
14-12-2022 14:23:54.468556,"(3.4, 4.3, 4.260902255639097)","(3.4, 3.75, 3.7058139534883723)","(2.6, 3.3, 3.273076923076923)","(26.0, 40.0, 38.857142857142854)","(19.0, 32.0, 29.692307692307693)","(5.5, 8.4, 8.278260869565218)"
14-12-2022 14:23:55.430893,"(3.4, 4.3, 4.21875)","(3.4, 3.75, 3.7058139534883723)","(2.6, 3.35, 3.2570588235294116)","(26.0, 38.0, 32.705882352941174)","(19.0, 32.0, 29.142857142857142)","(5.5, 8.4, 8.223529411764707)"
14-12-2022 14:23:56.362914,"(3.4, 4.2, 4.176027397260274)","(3.3, 3.75, 3.7067567567567568)","(2.6, 3.35, 3.281325301204819)","(26.0, 36.0, 35.625)","(20.0, 32.0, 28.5)","(5.5, 8.4, 8.213333333333333)"
14-12-2022 14:23:57.333814,"(3.4, 4.2, 4.131481481481481)","(3.3, 3.75, 3.708064516129032)","(2.6, 3.35, 3.3050847457627115)","(26.0, 36.0, 34.8)","(20.0, 30.0, 28.714285714285715)","(5.5, 8.4, 8.219354838709677)"
14-12-2022 14:23:58.333966,"(3.4, 4.2, 4.101694915254237)","(3.3, 3.75, 3.708064516129032)","(2.6, 3.35, 3.3050847457627115)","(26.0, 38.0, 37.5)","(20.0, 30.0, 28.95)","(5.5, 8.4, 8.23529411764706)"
14-12-2022 14:23:59.262607,"(3.4, 4.2, 4.065217391304348)","(3.3, 3.75, 3.6814285714285715)","(2.6, 3.35, 3.26340206185567)","(26.0, 36.0, 35.7)","(20.0, 30.0, 28.153846153846153)","(5.5, 8.4, 8.169230769230769)"
14-12-2022 14:24:00.213815,"(3.4, 4.2, 4.079069767441861)","(3.3, 3.75, 3.6884615384615382)","(2.6, 3.35, 3.304838709677419)","(26.0, 36.0, 35.42857142857143)","(20.0, 32.0, 29.333333333333332)","(5.5, 8.4, 8.072727272727272)"
14-12-2022 14:24:01.109584,"(3.4, 4.1, 4.0814814814814815)","(3.3, 3.75, 3.6916666666666664)","(2.6, 3.35, 3.3050847457627115)","(26.0, 36.0, 35.6)","(20.0, 32.0, 29.473684210526315)","(5.5, 8.4, 8.142857142857142)"
14-12-2022 14:24:02.058048,"(3.4, 4.1, 4.066666666666666)","(3.3, 3.75, 3.694736842105263)","(2.6, 3.35, 3.312142857142857)","(26.0, 36.0, 35.6)","(20.0, 32.0, 29.647058823529413)","(5.5, 8.4, 8.10909090909091)"
14-12-2022 14:24:02.987682,"(3.4, 4.1, 4.043137254901961)","(3.3, 3.85, 3.7357142857142858)","(2.6, 3.35, 3.310126582278481)","(26.0, 36.0, 35.6)","(20.0, 32.0, 29.647058823529413)","(5.5, 8.4, 8.10909090909091)"
14-12-2022 14:24:03.943176,"(3.4, 4.1, 4.035294117647059)","(3.3, 3.85, 3.7324324324324327)","(2.6, 3.35, 3.3105263157894735)","(26.0, 36.0, 35.42857142857143)","(20.0, 32.0, 29.647058823529413)","(5.5, 8.4, 8.153846153846153)"
14-12-2022 14:24:04.936295,"(3.4, 4.1, 4.05)","(3.3, 3.8, 3.723529411764706)","(2.6, 3.35, 3.305357142857143)","(26.0, 36.0, 35.42857142857143)","(20.0, 32.0, 29.142857142857142)","(5.5, 8.4, 8.064516129032258)"
14-12-2022 14:24:05.861990,"(3.4, 4.1, 4.078431372549019)","(3.3, 3.8, 3.7258064516129035)","(2.6, 3.35, 3.3044776119402983)","(26.0, 36.0, 35.42857142857143)","(20.0, 32.0, 29.142857142857142)","(5.5, 8.4, 8.064516129032258)"
14-12-2022 14:24:06.779197,"(3.4, 4.1, 4.076)","(3.3, 3.8, 3.7258064516129035)","(2.6, 3.35, 3.3044776119402983)","(26.0, 36.0, 35.42857142857143)","(20.0, 32.0, 30.666666666666668)","(5.5, 8.4, 8.11111111111111)"
14-12-2022 14:24:07.689973,"(3.4, 4.1, 4.076)","(3.3, 3.8, 3.7258064516129035)","(2.6, 3.35, 3.3037878787878787)","(26.0, 36.0, 35.42857142857143)","(20.0, 32.0, 29.6)","(5.5, 8.4, 8.093023255813954)"
14-12-2022 14:24:08.673327,"(3.4, 4.1, 4.062295081967213)","(3.3, 3.8, 3.7258064516129035)","(2.6, 3.35, 3.31038961038961)","(26.0, 36.0, 35.42857142857143)","(20.0, 32.0, 28.727272727272727)","(5.5, 8.4, 8.052631578947368)"
14-12-2022 14:24:09.687287,"(3.4, 4.1, 4.032653061224489)","(3.3, 3.75, 3.7363636363636363)","(2.6, 3.4, 3.4347457627118647)","(26.0, 36.0, 35.42857142857143)","(20.0, 32.0, 28.727272727272727)","(5.5, 8.4, 8.142857142857142)"
14-12-2022 14:24:10.689105,"(3.4, 4.1, 4.032653061224489)","(3.3, 3.75, 3.7125000000000004)","(2.6, 3.45, 3.4347457627118647)","(26.0, 36.0, 35.42857142857143)","(20.0, 32.0, 30.0)","(5.5, 8.2, 8.011764705882353)"
14-12-2022 14:24:11.740398,"(3.4, 4.1, 4.046666666666667)","(3.3, 3.75, 3.7125000000000004)","(2.6, 3.45, 3.4180555555555556)","(26.0, 36.0, 35.0)","(20.0, 32.0, 30.0)","(5.5, 8.2, 8.125714285714285)"
14-12-2022 14:24:12.745345,"(3.4, 4.1, 4.046666666666667)","(3.3, 3.75, 3.7017241379310346)","(2.6, 3.45, 3.4180555555555556)","(26.0, 36.0, 35.0)","(20.0, 32.0, 30.0)","(5.5, 8.2, 8.146666666666667)"
14-12-2022 14:24:13.735367,"(3.4, 4.1, 4.0095238095238095)","(3.3, 3.85, 3.836462093862816)","(2.6, 3.4, 3.3755952380952383)","(26.0, 40.0, 39.76470588235294)","(20.0, 30.0, 29.857142857142858)","(5.5, 8.2, 8.106666666666666)"
14-12-2022 14:24:14.675790,"(3.4, 4.1, 4.039010989010989)","(3.3, 3.85, 3.8166666666666664)","(2.6, 3.25, 3.229605263157895)","(26.0, 42.0, 33.666666666666664)","(20.0, 32.0, 29.857142857142858)","(5.5, 8.2, 8.155555555555555)"
14-12-2022 14:24:15.610315,"(3.4, 4.1, 4.033505154639175)","(3.3, 3.85, 3.8426573426573425)","(2.6, 3.25, 3.232786885245902)","(26.0, 42.0, 35.1578947368421)","(20.0, 32.0, 30.5)","(5.5, 8.2, 8.155555555555555)"
14-12-2022 14:24:16.577764,"(3.4, 4.1, 4.039010989010989)","(3.3, 3.85, 3.8453237410071943)","(2.6, 3.25, 3.2444444444444445)","(26.0, 42.0, 35.333333333333336)","(20.0, 32.0, 30.26923076923077)","(5.5, 8.2, 8.161904761904761)"
14-12-2022 14:24:17.571742,"(3.4, 4.1, 4.039010989010989)","(3.3, 3.9, 3.895138888888889)","(2.6, 3.25, 3.2444444444444445)","(26.0, 42.0, 35.75)","(20.0, 32.0, 30.22222222222222)","(5.5, 8.2, 8.127272727272727)"
14-12-2022 14:24:18.547201,"(3.4, 4.1, 4.05125)","(3.3, 3.9, 3.8930555555555553)","(2.6, 3.25, 3.2426470588235294)","(26.0, 42.0, 35.75)","(20.0, 32.0, 30.666666666666668)","(5.5, 8.2, 8.107692307692307)"
14-12-2022 14:24:19.564622,"(3.4, 4.1, 4.059090909090909)","(3.3, 3.8, 3.775)","(2.6, 3.3, 3.2465116279069766)","(26.0, 42.0, 35.0)","(20.0, 32.0, 30.88888888888889)","(5.5, 8.2, 8.211764705882354)"
14-12-2022 14:24:20.523320,"(3.4, 4.2, 4.104838709677419)","(3.3, 3.8, 3.754320987654321)","(2.6, 3.2, 3.162962962962963)","(26.0, 42.0, 35.0)","(20.0, 32.0, 30.88888888888889)","(5.5, 8.4, 8.223076923076922)"
14-12-2022 14:24:21.486767,"(3.4, 4.2, 4.115151515151515)","(3.3, 3.8, 3.715909090909091)","(2.7, 3.25, 3.1946153846153846)","(26.0, 42.0, 34.0)","(20.0, 32.0, 29.684210526315788)","(5.5, 8.4, 8.223076923076922)"
14-12-2022 14:24:22.461807,"(3.4, 4.2, 4.123076923076923)","(3.3, 3.8, 3.7127167630057807)","(2.7, 3.25, 3.1805263157894736)","(26.0, 42.0, 37.78947368421053)","(20.0, 32.0, 29.666666666666668)","(5.5, 8.4, 8.033333333333333)"
14-12-2022 14:24:23.445400,"(3.4, 4.3, 4.151724137931034)","(3.3, 3.8, 3.753398058252427)","(2.7, 3.2, 3.1658536585365855)","(26.0, 42.0, 37.78947368421053)","(20.0, 32.0, 31.25)","(5.5, 8.4, 8.208695652173914)"
14-12-2022 14:24:24.498741,"(3.4, 4.3, 4.222222222222222)","(3.3, 3.65, 3.5808441558441557)","(2.7, 3.2, 3.155263157894737)","(26.0, 42.0, 36.666666666666664)","(20.0, 32.0, 31.758620689655174)","(5.5, 8.4, 8.242857142857142)"
14-12-2022 14:24:25.474141,"(3.4, 4.3, 4.222222222222222)","(3.3, 3.65, 3.6018099547511313)","(2.7, 3.2, 3.160215053763441)","(26.0, 42.0, 39.333333333333336)","(20.0, 34.0, 32.214285714285715)","(5.5, 8.4, 8.52)"
14-12-2022 14:24:26.449876,"(3.4, 4.3, 4.227659574468085)","(3.3, 3.65, 3.619047619047619)","(2.7, 3.2, 3.1383333333333336)","(26.0, 42.0, 39.333333333333336)","(20.0, 34.0, 32.214285714285715)","(5.5, 8.6, 8.52)"
14-12-2022 14:24:27.516168,"(3.4, 4.3, 4.226086956521739)","(3.3, 3.65, 3.6242268041237113)","(2.7, 3.2, 3.1365079365079365)","(26.0, 42.0, 39.333333333333336)","(20.0, 34.0, 31.321428571428573)","(5.5, 8.6, 8.475)"
14-12-2022 14:24:28.552975,"(3.4, 4.3, 4.220353982300884)","(3.3, 3.7, 3.629)","(2.7, 3.2, 3.146376811594203)","(26.0, 42.0, 39.0)","(20.0, 34.0, 31.307692307692307)","(5.5, 8.6, 8.475)"
14-12-2022 14:24:29.561465,"(3.4, 4.3, 4.220353982300884)","(3.3, 3.7, 3.6295652173913044)","(2.7, 3.2, 3.146376811594203)","(26.0, 42.0, 39.0)","(20.0, 34.0, 31.307692307692307)","(5.5, 8.6, 8.475)"
14-12-2022 14:24:30.646934,"(3.4, 4.3, 4.208888888888889)","(3.3, 3.55, 3.5481203007518793)","(2.7, 3.2, 3.1554545454545453)","(26.0, 42.0, 39.0)","(20.0, 34.0, 30.25)","(5.5, 8.6, 8.485714285714286)"
14-12-2022 14:24:31.699951,"(3.4, 4.3, 4.25268817204301)","(3.3, 3.65, 3.6357142857142857)","(2.7, 3.2, 3.13)","(26.0, 48.0, 42.78260869565217)","(20.0, 34.0, 31.727272727272727)","(5.5, 8.8, 8.485714285714286)"
14-12-2022 14:24:32.728959,"(3.4, 4.3, 4.248837209302326)","(3.3, 3.65, 3.6384057971014494)","(2.6, 3.15, 3.098780487804878)","(26.0, 48.0, 42.23076923076923)","(20.0, 34.0, 31.22222222222222)","(5.5, 8.8, 8.65)"
14-12-2022 14:24:33.759192,"(3.4, 4.3, 4.248837209302326)","(3.3, 3.65, 3.632178217821782)","(2.6, 3.1, 3.0612403100775194)","(26.0, 48.0, 42.166666666666664)","(20.0, 34.0, 31.333333333333332)","(5.5, 8.8, 8.96)"
14-12-2022 14:24:34.729797,"(3.4, 4.4, 4.233333333333333)","(3.3, 3.65, 3.601785714285714)","(2.6, 3.1, 3.0675438596491227)","(26.0, 48.0, 44.666666666666664)","(20.0, 34.0, 32.285714285714285)","(5.5, 9.2, 8.857142857142858)"
14-12-2022 14:24:35.721691,"(3.4, 4.4, 4.2323076923076925)","(3.3, 3.6, 3.572222222222222)","(2.6, 3.1, 3.0626262626262624)","(26.0, 46.0, 40.857142857142854)","(20.0, 34.0, 32.875)","(5.5, 9.2, 8.857142857142858)"
14-12-2022 14:24:36.711785,"(3.4, 4.4, 4.233333333333333)","(3.3, 3.6, 3.572972972972973)","(2.6, 3.1, 3.0675675675675675)","(26.0, 46.0, 40.31578947368421)","(20.0, 34.0, 32.875)","(5.5, 9.2, 8.228)"
14-12-2022 14:24:37.711893,"(3.4, 4.4, 4.311304347826087)","(3.3, 3.55, 3.538095238095238)","(2.6, 3.15, 3.1434210526315787)","(26.0, 46.0, 42.285714285714285)","(20.0, 34.0, 33.27272727272727)","(5.5, 8.4, 8.208695652173912)"
14-12-2022 14:24:38.711262,"(3.4, 4.4, 4.239370078740158)","(3.3, 3.6, 3.56)","(2.6, 3.2, 3.182692307692308)","(26.0, 46.0, 43.64705882352941)","(20.0, 34.0, 33.46666666666667)","(5.5, 8.4, 8.237037037037037)"
14-12-2022 14:24:39.690678,"(3.4, 4.4, 4.309708737864078)","(3.3, 3.55, 3.5205882352941176)","(2.6, 3.2, 3.156179775280899)","(26.0, 44.0, 43.64705882352941)","(20.0, 34.0, 33.46666666666667)","(5.5, 8.4, 8.25)"
14-12-2022 14:24:40.642454,"(3.4, 4.4, 4.317757009345795)","(3.3, 3.55, 3.5145833333333334)","(2.6, 3.2, 3.1602040816326533)","(26.0, 44.0, 43.64705882352941)","(20.0, 34.0, 33.294117647058826)","(5.5, 8.4, 8.261111111111111)"
14-12-2022 14:24:41.628368,"(3.4, 4.4, 4.330588235294118)","(3.3, 3.5, 3.479166666666667)","(2.6, 3.25, 3.1666666666666665)","(26.0, 55.0, 46.0)","(20.0, 36.0, 34.588235294117645)","(5.5, 8.4, 8.558620689655172)"
14-12-2022 14:24:42.549722,"(3.4, 4.4, 4.330588235294118)","(3.3, 3.5, 3.4714285714285715)","(2.6, 3.25, 3.1657894736842103)","(26.0, 55.0, 46.0)","(21.0, 36.0, 34.44444444444444)","(5.5, 8.6, 8.73846153846154)"
14-12-2022 14:24:43.552291,"(3.4, 4.4, 4.329545454545454)","(3.3, 3.5, 3.46875)","(2.6, 3.25, 3.176530612244898)","(26.0, 55.0, 46.333333333333336)","(21.0, 36.0, 34.44444444444444)","(5.5, 8.8, 8.73846153846154)"
14-12-2022 14:24:44.551579,"(3.4, 4.4, 4.3225)","(3.3, 3.55, 3.4646341463414636)","(2.6, 3.25, 3.1734375000000004)","(26.0, 55.0, 46.333333333333336)","(21.0, 36.0, 34.588235294117645)","(5.5, 8.8, 8.73846153846154)"
14-12-2022 14:24:45.578589,"(3.4, 4.4, 4.3225)","(3.3, 3.5, 3.4545454545454546)","(2.7, 3.2, 3.1613636363636366)","(31.0, 55.0, 44.166666666666664)","(21.0, 36.0, 34.588235294117645)","(5.5, 8.8, 8.593103448275862)"
14-12-2022 14:24:46.547229,"(3.4, 4.4, 4.330588235294118)","(3.3, 3.55, 3.452777777777778)","(2.7, 3.2, 3.1613636363636366)","(31.0, 55.0, 43.625)","(21.0, 36.0, 36.434782608695656)","(5.5, 8.8, 8.647058823529411)"
14-12-2022 14:24:47.492468,"(3.4, 4.5, 4.39375)","(3.3, 3.6, 3.5058823529411764)","(2.7, 3.1, 3.022972972972973)","(31.0, 55.0, 47.125)","(21.0, 38.0, 36.434782608695656)","(5.5, 9.0, 9998.5)"
14-12-2022 14:24:48.549005,"(3.4, 99998, 9998.5)","(3.3, 99998, 9998.5)","(2.7, 99998, 9998.5)","(31.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(5.5, 99998, 9998.5)"
14-12-2022 14:24:49.536772,"(3.4, 99998, 9998.5)","(3.3, 99998, 9998.5)","(2.7, 99998, 9998.5)","(31.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(5.5, 99998, 9998.5)"
14-12-2022 14:24:50.554700,"(3.4, 99998, 9998.5)","(3.3, 99998, 9998.5)","(2.7, 99998, 9998.5)","(31.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(5.5, 99998, 9998.5)"
14-12-2022 14:24:51.593812,"(3.4, 99998, 9998.5)","(3.3, 99998, 9998.5)","(2.7, 99998, 9998.5)","(31.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(5.5, 99998, 9998.5)"
14-12-2022 14:24:52.582881,"(3.4, 99998, 9998.5)","(3.3, 99998, 9998.5)","(2.7, 99998, 9998.5)","(31.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(5.5, 99998, 9998.5)"
14-12-2022 14:24:53.507800,"(3.4, 99998, 9998.5)","(3.3, 99998, 9998.5)","(2.7, 99998, 9998.5)","(31.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(5.5, 99998, 9998.5)"
14-12-2022 14:24:54.477047,"(3.4, 99998, 9998.5)","(3.3, 99998, 9998.5)","(2.7, 99998, 9998.5)","(31.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(5.5, 99998, 9998.5)"
14-12-2022 14:24:55.567556,"(3.4, 99998, 9998.5)","(3.3, 99998, 9998.5)","(2.7, 99998, 9998.5)","(31.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(5.5, 99998, 9998.5)"
14-12-2022 14:24:56.626495,"(3.4, 99998, 9998.5)","(3.3, 99998, 9998.5)","(2.7, 99998, 9998.5)","(31.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(5.5, 99998, 9998.5)"
14-12-2022 14:24:57.652675,"(3.4, 99998, 9998.5)","(3.3, 99998, 9998.5)","(2.7, 99998, 9998.5)","(31.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(5.5, 99998, 9998.5)"
14-12-2022 14:24:58.725456,"(3.4, 99998, 9998.5)","(3.3, 99998, 9998.5)","(2.7, 99998, 9998.5)","(31.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(5.5, 99998, 9998.5)"
14-12-2022 14:24:59.629330,"(3.4, 99998, 9998.5)","(3.3, 99998, 9998.5)","(2.7, 99998, 9998.5)","(31.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(5.5, 99998, 9998.5)"
14-12-2022 14:25:00.660144,"(3.4, 99998, 9998.5)","(3.3, 99998, 9998.5)","(2.7, 99998, 9998.5)","(31.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(5.5, 99998, 9998.5)"
