,Only You,Joshua Keeping,Teskey,Mickey Wow,Corless Crazy,Pacific Gold,Winlock Pete,Lee Keeping
09-01-2023 15:36:14.388213,"(13.0, 36.0, 33.3125)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:36:15.639384,"(13.0, 36.0, 33.3125)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:36:16.929875,"(13.0, 36.0, 33.3125)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:36:18.246519,"(13.0, 36.0, 33.3125)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:36:19.677715,"(13.0, 36.0, 33.3125)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:36:21.262158,"(13.0, 36.0, 33.3125)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:36:22.571314,"(13.0, 36.0, 33.3125)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:36:23.963071,"(13.0, 36.0, 33.3125)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:36:25.175330,"(13.0, 36.0, 33.3125)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:36:26.336232,"(13.0, 36.0, 33.3125)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:36:27.576734,"(13.0, 36.0, 30.75)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:36:28.813458,"(13.0, 36.0, 30.75)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:36:30.013986,"(13.0, 36.0, 30.75)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:36:31.069393,"(13.0, 36.0, 30.75)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:36:32.231125,"(13.0, 36.0, 30.75)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:36:33.442092,"(13.0, 36.0, 30.75)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:36:34.701750,"(13.0, 36.0, 30.875)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:36:35.949477,"(13.0, 36.0, 30.875)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:36:37.067819,"(13.0, 36.0, 30.875)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:36:38.179655,"(13.0, 36.0, 30.875)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:36:39.360215,"(13.0, 36.0, 30.875)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:36:40.468349,"(13.0, 36.0, 30.875)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:36:41.621551,"(13.0, 36.0, 30.875)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:36:42.832123,"(13.0, 36.0, 30.875)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:36:44.073666,"(13.0, 36.0, 30.875)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:36:45.247666,"(13.0, 36.0, 30.875)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:36:46.378260,"(13.0, 36.0, 30.875)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:36:47.568555,"(13.0, 36.0, 30.875)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:36:48.703063,"(13.0, 36.0, 30.875)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:36:49.829637,"(13.0, 36.0, 30.875)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:36:50.971890,"(13.0, 36.0, 30.875)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:36:52.123106,"(13.0, 36.0, 30.875)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:36:53.332904,"(13.0, 36.0, 30.875)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:36:54.514179,"(13.0, 36.0, 30.875)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:36:55.696020,"(13.0, 36.0, 30.875)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:36:56.886836,"(13.0, 36.0, 33.5)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:36:57.980940,"(13.0, 36.0, 33.5)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:36:59.109834,"(13.0, 36.0, 33.5)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:37:00.294452,"(13.0, 36.0, 33.5)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:37:01.455826,"(13.0, 36.0, 33.5)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:37:02.668633,"(13.0, 36.0, 33.5)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:37:03.809409,"(13.0, 36.0, 33.5)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:37:04.900156,"(13.0, 36.0, 33.5)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:37:05.964408,"(13.0, 36.0, 33.5)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:37:06.993488,"(13.0, 36.0, 33.5)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:37:08.145911,"(13.0, 36.0, 33.5)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:37:09.313836,"(13.0, 36.0, 33.5)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:37:10.437392,"(13.0, 36.0, 33.5)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:37:11.535572,"(13.0, 36.0, 33.5)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:37:12.640929,"(13.0, 36.0, 33.5)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:37:13.772182,"(13.0, 36.0, 33.5)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:37:15.020102,"(13.0, 36.0, 33.5)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:37:16.318560,"(13.0, 36.0, 33.5)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:37:17.671189,"(13.0, 36.0, 33.5)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:37:19.049576,"(13.0, 36.0, 33.5)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:37:20.455550,"(13.0, 36.0, 33.5)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:37:21.687664,"(13.0, 36.0, 33.5)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:37:22.909025,"(13.0, 36.0, 33.5)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:37:24.094587,"(13.0, 36.0, 33.5)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:37:25.280391,"(13.0, 36.0, 33.5)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 3.336)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:37:26.486303,"(13.0, 36.0, 31.125)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 3.336)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:37:27.659413,"(13.0, 36.0, 31.125)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 3.336)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:37:28.828221,"(13.0, 36.0, 31.125)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 3.336)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:37:30.109216,"(13.0, 36.0, 31.125)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 3.336)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:37:31.353466,"(13.0, 36.0, 31.125)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 3.336)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:37:32.599561,"(13.0, 36.0, 33.5625)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 3.336)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:37:33.817108,"(13.0, 36.0, 33.5625)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:37:35.016042,"(13.0, 36.0, 33.5625)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:37:36.174420,"(13.0, 36.0, 33.5625)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:37:37.322463,"(13.0, 36.0, 33.5625)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:37:38.487106,"(13.0, 36.0, 33.5625)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:37:39.592492,"(13.0, 36.0, 33.5625)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:37:40.697333,"(13.0, 36.0, 33.5625)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:37:41.806426,"(13.0, 36.0, 33.5625)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:37:43.054334,"(13.0, 36.0, 33.5625)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:37:44.318968,"(13.0, 36.0, 33.5625)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:37:45.498125,"(13.0, 36.0, 33.5625)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:37:46.680710,"(13.0, 36.0, 33.5625)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:37:47.826690,"(13.0, 36.0, 33.5625)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:37:49.012467,"(13.0, 36.0, 33.5625)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:37:50.158549,"(13.0, 36.0, 33.5625)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:37:51.269145,"(13.0, 36.0, 33.5625)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:37:52.307775,"(13.0, 36.0, 33.5625)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:37:53.334955,"(13.0, 36.0, 33.5625)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:37:54.381392,"(13.0, 36.0, 33.5625)","(7.0, 11.5, 10.6)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 9.64)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 10.64)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.09090909090909)"
09-01-2023 15:37:55.517479,"(13.0, 36.0, 33.5625)","(7.0, 11.5, 10.176923076923078)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 9.8)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.777777777777779)"
09-01-2023 15:37:56.560938,"(13.0, 36.0, 31.25)","(7.0, 11.5, 10.176923076923078)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 9.8)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.777777777777779)"
09-01-2023 15:37:57.680485,"(13.0, 36.0, 31.25)","(7.0, 11.5, 10.176923076923078)","(4.0, 7.0, 4.977777777777778)","(7.0, 13.0, 11.133333333333333)","(2.45, 3.55, 2.869090909090909)","(8.0, 14.0, 9.8)","(17.0, 44.0, 29.6)","(10.0, 18.5, 13.777777777777779)"
