,Campbell Best,Whateley,Yellow Bow,Straytothepoolroom,Enemy Lines,Galvarino,Dothedealdylan,Manhattan Lass,Power To Bolt,The Ringmaster
10-01-2023 20:59:42.107192,"(11.0, 15.5, 14.0)","(4.2, 6.0, 5.7)","(31.0, 42.0, 31.714285714285715)","(21.0, 34.0, 31.6)","(3.1, 3.4, 3.560526315789474)","(6.0, 9.8, 9.485714285714286)","(5.0, 5.7, 5.533333333333333)","(26.0, 36.0, 31.0)","(20.0, 21.0, 20.285714285714285)","(12.0, 17.0, 15.578947368421053)"
10-01-2023 20:59:43.469116,"(11.0, 16.5, 14.0)","(4.2, 6.0, 5.752941176470588)","(31.0, 42.0, 38.57142857142857)","(21.0, 34.0, 31.6)","(3.1, 3.6, 3.5)","(6.0, 10.0, 9.485714285714286)","(5.0, 5.6, 5.5)","(26.0, 36.0, 31.0)","(20.0, 21.0, 20.285714285714285)","(12.0, 17.0, 15.826086956521738)"
10-01-2023 20:59:44.796887,"(11.0, 16.5, 13.583333333333334)","(4.2, 6.0, 5.757142857142857)","(31.0, 42.0, 35.55555555555556)","(21.0, 34.0, 31.6)","(3.1, 3.8, 3.6)","(6.0, 10.0, 9.600000000000001)","(5.0, 5.6, 5.542857142857143)","(26.0, 36.0, 32.666666666666664)","(20.0, 21.0, 20.285714285714285)","(12.0, 17.0, 14.631578947368421)"
10-01-2023 20:59:46.191611,"(11.0, 16.0, 14.75)","(4.4, 5.9, 5.757142857142857)","(31.0, 40.0, 35.55555555555556)","(21.0, 34.0, 31.6)","(3.1, 3.75, 3.6)","(6.0, 9.8, 9.600000000000001)","(5.0, 5.6, 5.552941176470588)","(26.0, 36.0, 32.666666666666664)","(20.0, 21.0, 20.285714285714285)","(12.0, 17.0, 14.631578947368421)"
10-01-2023 20:59:47.611931,"(11.0, 16.0, 14.333333333333334)","(4.4, 5.9, 5.757142857142857)","(31.0, 40.0, 34.166666666666664)","(21.0, 34.0, 31.6)","(3.1, 3.75, 3.6041666666666665)","(6.0, 9.8, 9.4)","(5.0, 5.6, 5.553846153846154)","(26.0, 36.0, 32.666666666666664)","(20.0, 21.0, 20.285714285714285)","(12.0, 17.0, 14.613636363636363)"
10-01-2023 20:59:48.988956,"(11.0, 16.0, 14.333333333333334)","(4.4, 5.9, 5.757142857142857)","(31.0, 40.0, 31.6)","(21.0, 34.0, 31.6)","(3.1, 3.75, 3.652)","(6.0, 9.8, 9.666666666666666)","(5.0, 5.6, 5.907692307692308)","(26.0, 36.0, 31.5)","(20.0, 21.0, 20.181818181818183)","(12.0, 17.0, 18.333333333333332)"
10-01-2023 20:59:50.337160,"(11.0, 16.0, 14.833333333333334)","(4.4, 6.2, 5.7272727272727275)","(31.0, 38.0, 33.0)","(21.0, 34.0, 31.6)","(3.1, 3.75, 3.6210526315789475)","(6.0, 10.0, 9.4)","(5.0, 6.4, 5.872727272727273)","(26.0, 36.0, 41.25)","(19.0, 21.0, 20.181818181818183)","(12.0, 20.0, 17.5)"
10-01-2023 20:59:51.609309,"(11.0, 15.5, 14.833333333333334)","(4.4, 6.0, 5.7272727272727275)","(31.0, 36.0, 31.0)","(21.0, 34.0, 31.6)","(3.1, 3.75, 3.590909090909091)","(6.0, 9.8, 9.4)","(5.0, 6.2, 5.872727272727273)","(26.0, 75.0, 45.714285714285715)","(19.0, 21.0, 20.181818181818183)","(12.0, 20.0, 18.75)"
10-01-2023 20:59:52.804953,"(11.0, 15.5, 14.833333333333334)","(4.4, 6.0, 5.7272727272727275)","(31.0, 36.0, 31.0)","(21.0, 34.0, 31.6)","(3.1, 3.75, 3.590909090909091)","(6.0, 9.8, 9.4)","(5.0, 6.2, 5.872727272727273)","(26.0, 140.0, 96.0)","(19.0, 21.0, 20.181818181818183)","(12.0, 19.5, 17.25)"
10-01-2023 20:59:54.071052,"(11.0, 15.5, 14.833333333333334)","(4.4, 5.9, 5.566666666666667)","(26.0, 34.0, 29.0)","(21.0, 34.0, 31.6)","(3.1, 3.75, 3.590909090909091)","(6.0, 9.8, 9.4)","(5.0, 6.2, 5.872727272727273)","(26.0, 140.0, 72.85714285714286)","(19.0, 21.0, 20.181818181818183)","(12.0, 19.5, 17.454545454545453)"
10-01-2023 20:59:55.330338,"(11.0, 15.5, 14.833333333333334)","(4.4, 5.9, 5.566666666666667)","(26.0, 32.0, 30.6)","(21.0, 34.0, 31.6)","(3.1, 3.75, 3.590909090909091)","(6.0, 9.8, 9.4)","(5.0, 6.2, 5.872727272727273)","(26.0, 130.0, 97.5)","(19.0, 21.0, 20.181818181818183)","(12.0, 19.5, 17.625)"
10-01-2023 20:59:56.590934,"(11.0, 15.5, 14.833333333333334)","(4.4, 5.9, 5.511111111111111)","(26.0, 32.0, 30.6)","(21.0, 34.0, 31.375)","(3.1, 3.75, 3.7753968253968253)","(6.0, 9.8, 9.654545454545454)","(5.0, 5.6, 5.245283018867925)","(26.0, 120.0, 60.36363636363636)","(19.0, 21.0, 20.181818181818183)","(12.0, 18.5, 17.0)"
10-01-2023 20:59:57.815191,"(11.0, 16.0, 14.75)","(4.4, 6.2, 5.947368421052632)","(26.0, 30.0, 27.333333333333332)","(21.0, 34.0, 30.5)","(3.1, 3.8, 3.5660377358490565)","(6.0, 9.8, 9.75)","(5.0, 5.6, 5.231372549019608)","(26.0, 110.0, 56.0)","(19.0, 21.0, 20.166666666666668)","(12.0, 18.5, 16.3125)"
10-01-2023 20:59:59.145980,"(11.0, 15.0, 13.81578947368421)","(4.4, 6.2, 5.866666666666667)","(26.0, 30.0, 26.88888888888889)","(21.0, 34.0, 32.2)","(3.1, 3.8, 3.4609375)","(6.0, 10.0, 9.75)","(5.0, 5.6, 5.231372549019608)","(26.0, 100.0, 45.0)","(19.0, 21.0, 20.166666666666668)","(12.0, 18.5, 16.3125)"
10-01-2023 21:00:00.517405,"(11.0, 15.0, 13.81578947368421)","(4.4, 6.2, 5.866666666666667)","(26.0, 30.0, 26.88888888888889)","(21.0, 34.0, 32.2)","(3.1, 3.8, 3.5785714285714287)","(6.0, 10.0, 9.654545454545454)","(5.0, 5.6, 5.2290909090909095)","(26.0, 100.0, 70.6)","(19.0, 21.0, 20.166666666666668)","(12.0, 18.5, 16.5)"
10-01-2023 21:00:01.952779,"(11.0, 15.0, 13.81578947368421)","(4.4, 6.0, 5.681818181818182)","(26.0, 30.0, 27.0)","(21.0, 34.0, 31.857142857142858)","(3.1, 3.8, 3.585483870967742)","(6.0, 9.8, 9.654545454545454)","(5.0, 5.6, 5.226666666666667)","(26.0, 95.0, 67.6)","(19.0, 21.0, 20.166666666666668)","(12.0, 18.0, 16.5)"
10-01-2023 21:00:03.411242,"(11.0, 15.0, 13.81578947368421)","(4.4, 6.2, 5.791666666666667)","(26.0, 29.0, 27.0)","(21.0, 34.0, 31.857142857142858)","(3.1, 3.8, 3.5984848484848486)","(6.0, 9.8, 9.654545454545454)","(5.0, 5.6, 5.2444444444444445)","(26.0, 90.0, 68.0)","(19.0, 21.0, 20.4)","(12.0, 18.0, 15.714285714285714)"
10-01-2023 21:00:04.848073,"(11.0, 15.0, 13.81578947368421)","(4.6, 6.2, 5.952941176470588)","(26.0, 29.0, 27.0)","(21.0, 34.0, 31.857142857142858)","(3.1, 3.8, 3.5984848484848486)","(7.0, 9.8, 9.65)","(4.8, 5.6, 5.2444444444444445)","(26.0, 85.0, 59.5)","(14.0, 21.0, 20.4)","(13.0, 17.0, 15.714285714285714)"
10-01-2023 21:00:06.293100,"(11.0, 15.0, 13.81578947368421)","(4.6, 6.2, 5.952941176470588)","(26.0, 29.0, 27.666666666666668)","(21.0, 34.0, 32.2)","(3.1, 3.8, 3.5984848484848486)","(7.0, 9.8, 9.733333333333333)","(4.8, 5.6, 5.2444444444444445)","(26.0, 85.0, 64.75)","(14.0, 21.0, 20.4)","(13.0, 17.0, 14.692307692307692)"
10-01-2023 21:00:07.709810,"(11.0, 15.0, 13.833333333333334)","(4.6, 6.2, 5.975)","(26.0, 28.0, 27.0)","(21.0, 34.0, 32.2)","(3.1, 3.8, 3.5984848484848486)","(7.0, 10.0, 9.733333333333333)","(4.8, 5.6, 5.386666666666667)","(26.0, 75.0, 61.0)","(14.0, 21.0, 19.666666666666668)","(13.0, 17.0, 15.235294117647058)"
10-01-2023 21:00:09.009430,"(11.0, 15.0, 13.833333333333334)","(4.6, 6.2, 5.84)","(26.0, 28.0, 24.935483870967744)","(21.0, 34.0, 31.857142857142858)","(3.1, 3.8, 3.613725490196078)","(7.0, 10.0, 9.815384615384616)","(4.8, 5.6, 5.35)","(26.0, 70.0, 53.0)","(14.0, 20.0, 18.59259259259259)","(13.0, 17.0, 14.785714285714286)"
10-01-2023 21:00:10.459716,"(11.0, 15.0, 13.833333333333334)","(4.6, 6.2, 5.852173913043478)","(26.0, 26.0, 24.81818181818182)","(21.0, 34.0, 33.0)","(3.1, 3.8, 3.613725490196078)","(7.0, 10.0, 9.5)","(4.8, 5.6, 5.366666666666666)","(26.0, 70.0, 43.333333333333336)","(14.0, 20.0, 18.272727272727273)","(13.0, 15.0, 14.785714285714286)"
10-01-2023 21:00:11.733445,"(11.0, 15.0, 13.833333333333334)","(4.6, 6.4, 5.852173913043478)","(26.0, 25.0, 24.81818181818182)","(21.0, 34.0, 33.0)","(3.1, 3.8, 3.79375)","(7.0, 10.5, 9.5)","(4.8, 5.5, 5.438461538461539)","(26.0, 70.0, 43.333333333333336)","(16.0, 20.0, 18.272727272727273)","(13.0, 15.0, 14.785714285714286)"
10-01-2023 21:00:13.016123,"(11.0, 15.0, 13.833333333333334)","(4.6, 6.4, 5.852173913043478)","(26.0, 25.0, 24.81818181818182)","(21.0, 34.0, 33.0)","(3.1, 3.85, 3.7039999999999997)","(7.0, 10.5, 9.5)","(4.8, 5.5, 5.438461538461539)","(26.0, 70.0, 43.333333333333336)","(16.0, 20.0, 18.272727272727273)","(13.0, 15.0, 14.785714285714286)"
10-01-2023 21:00:14.240597,"(11.0, 15.0, 13.833333333333334)","(4.6, 6.2, 5.984615384615385)","(26.0, 25.0, 24.81818181818182)","(21.0, 26.0, 24.3125)","(3.1, 4.1, 3.7039999999999997)","(7.0, 10.5, 9.6)","(4.8, 5.5, 5.438461538461539)","(26.0, 70.0, 50.0)","(16.0, 20.0, 18.642857142857142)","(13.0, 15.0, 14.785714285714286)"
10-01-2023 21:00:15.470429,"(11.0, 15.0, 13.928571428571429)","(4.6, 6.0, 5.888888888888889)","(26.0, 26.0, 24.935483870967744)","(21.0, 26.0, 24.3125)","(3.1, 4.0, 3.9461538461538463)","(7.0, 10.0, 9.6)","(4.8, 5.5, 5.344444444444444)","(26.0, 70.0, 51.111111111111114)","(16.0, 19.5, 18.642857142857142)","(13.0, 15.0, 13.833333333333334)"
10-01-2023 21:00:16.712592,"(11.0, 16.5, 15.692307692307692)","(4.6, 6.0, 5.888888888888889)","(26.0, 26.0, 24.935483870967744)","(21.0, 26.0, 24.11764705882353)","(3.1, 4.0, 3.857142857142857)","(7.0, 10.0, 9.6)","(4.8, 5.5, 5.344444444444444)","(26.0, 70.0, 55.33333333333333)","(16.0, 19.5, 18.642857142857142)","(13.0, 15.5, 14.375)"
10-01-2023 21:00:17.970153,"(11.0, 16.5, 15.6)","(4.6, 6.0, 5.888888888888889)","(26.0, 26.0, 24.935483870967744)","(21.0, 26.0, 24.11764705882353)","(3.1, 4.0, 3.888888888888889)","(7.0, 10.0, 9.6)","(4.8, 5.5, 5.344444444444444)","(26.0, 65.0, 55.2)","(16.0, 19.5, 17.9)","(13.0, 15.5, 14.375)"
10-01-2023 21:00:19.557041,"(11.0, 18.0, 17.379310344827587)","(4.6, 6.0, 5.775)","(26.0, 26.0, 24.666666666666668)","(21.0, 26.0, 24.11764705882353)","(3.1, 4.0, 3.814814814814815)","(7.0, 10.0, 9.6)","(4.8, 5.5, 5.375)","(26.0, 60.0, 55.2)","(16.0, 19.5, 18.166666666666668)","(13.0, 15.5, 14.09375)"
10-01-2023 21:00:20.986788,"(11.0, 18.0, 17.379310344827587)","(4.6, 5.9, 5.640000000000001)","(26.0, 25.0, 24.666666666666668)","(21.0, 26.0, 24.5)","(3.1, 4.1, 3.855)","(7.0, 10.0, 9.6)","(4.8, 5.5, 5.375)","(26.0, 60.0, 51.2)","(16.0, 19.5, 18.166666666666668)","(13.0, 15.5, 13.125)"
10-01-2023 21:00:22.444832,"(11.0, 18.0, 17.379310344827587)","(4.6, 6.2, 5.6000000000000005)","(26.0, 25.0, 24.666666666666668)","(21.0, 25.0, 32.73684210526316)","(3.1, 4.1, 3.855)","(7.0, 10.0, 9.6)","(4.8, 5.5, 5.453488372093023)","(26.0, 55.0, 46.8)","(16.0, 19.5, 18.333333333333332)","(13.0, 14.0, 13.125)"
10-01-2023 21:00:24.104673,"(11.0, 18.0, 17.379310344827587)","(4.6, 6.0, 5.5875)","(26.0, 25.0, 24.935483870967744)","(21.0, 34.0, 33.1)","(3.1, 4.1, 3.855)","(7.0, 10.0, 9.6)","(4.8, 5.5, 5.453488372093023)","(26.0, 50.0, 46.0)","(16.0, 19.0, 18.333333333333332)","(13.0, 14.0, 13.125)"
10-01-2023 21:00:25.788947,"(11.0, 18.0, 19.0)","(4.6, 6.2, 5.5875)","(26.0, 26.0, 25.195121951219512)","(21.0, 34.0, 32.0)","(3.1, 4.1, 3.855)","(7.0, 10.0, 9.5)","(4.8, 5.5, 5.453488372093023)","(26.0, 55.0, 49.27272727272727)","(16.0, 19.0, 18.333333333333332)","(13.0, 14.0, 13.125)"
10-01-2023 21:00:27.489855,"(11.0, 21.0, 19.0)","(4.6, 6.2, 5.76)","(26.0, 26.0, 24.62162162162162)","(21.0, 34.0, 32.0)","(3.1, 4.1, 3.875)","(7.0, 10.5, 9.82857142857143)","(4.8, 5.5, 5.35)","(26.0, 55.0, 48.22222222222222)","(16.0, 19.0, 17.75)","(13.0, 14.0, 13.125)"
10-01-2023 21:00:28.933883,"(11.0, 21.0, 19.0)","(4.6, 6.0, 5.76)","(26.0, 25.0, 24.62162162162162)","(21.0, 34.0, 32.0)","(3.1, 4.0, 3.875)","(7.0, 10.0, 9.82857142857143)","(4.8, 5.5, 5.333333333333333)","(26.0, 50.0, 48.22222222222222)","(16.0, 18.5, 17.75)","(13.0, 13.5, 13.125)"
10-01-2023 21:00:30.204899,"(11.0, 21.0, 19.0)","(4.6, 6.0, 5.88)","(26.0, 25.0, 24.62162162162162)","(21.0, 34.0, 32.0)","(3.1, 4.0, 3.875)","(7.0, 10.0, 9.82857142857143)","(4.8, 5.5, 5.333333333333333)","(26.0, 50.0, 48.22222222222222)","(17.0, 18.5, 17.75)","(12.0, 13.5, 13.01923076923077)"
10-01-2023 21:00:31.587523,"(11.0, 21.0, 19.0)","(4.6, 6.0, 5.88)","(26.0, 25.0, 24.142857142857142)","(21.0, 34.0, 32.0)","(3.1, 4.0, 3.855)","(7.0, 10.0, 9.9)","(4.8, 5.5, 5.333333333333333)","(26.0, 50.0, 39.64705882352941)","(17.0, 18.5, 18.0)","(12.0, 13.5, 13.01923076923077)"
10-01-2023 21:00:33.106830,"(11.0, 21.0, 19.5)","(4.6, 6.2, 5.781818181818182)","(21.0, 25.0, 24.142857142857142)","(21.0, 34.0, 31.0)","(3.1, 4.1, 3.855)","(7.0, 10.0, 9.9)","(4.8, 5.5, 5.333333333333333)","(26.0, 46.0, 39.64705882352941)","(17.0, 19.0, 18.0)","(12.0, 13.5, 13.01923076923077)"
10-01-2023 21:00:34.460874,"(11.0, 21.0, 19.5)","(4.6, 6.0, 5.925)","(21.0, 25.0, 23.666666666666668)","(21.0, 34.0, 30.25)","(3.1, 4.1, 3.96)","(7.0, 10.0, 9.9)","(4.8, 5.5, 5.333333333333333)","(26.0, 46.0, 39.64705882352941)","(17.0, 19.0, 18.0)","(12.0, 13.5, 13.01923076923077)"
10-01-2023 21:00:35.796537,"(11.0, 21.0, 19.5)","(4.6, 6.0, 5.925)","(21.0, 25.0, 22.5)","(21.0, 34.0, 32.285714285714285)","(3.1, 4.1, 3.8166666666666664)","(7.0, 10.0, 9.733333333333334)","(4.8, 5.5, 5.333333333333333)","(26.0, 46.0, 39.64705882352941)","(17.0, 19.0, 18.0)","(12.0, 13.5, 13.01923076923077)"
10-01-2023 21:00:37.103809,"(11.0, 20.0, 19.5)","(4.6, 6.0, 5.925)","(21.0, 23.0, 22.5)","(21.0, 34.0, 36.0)","(3.1, 4.1, 3.8454545454545452)","(7.0, 9.8, 9.9)","(4.8, 5.5, 5.333333333333333)","(26.0, 46.0, 39.64705882352941)","(17.0, 18.5, 18.0)","(12.0, 13.5, 12.607142857142858)"
10-01-2023 21:00:38.368678,"(11.0, 20.0, 19.5)","(4.6, 6.0, 5.925)","(21.0, 23.0, 22.5)","(21.0, 40.0, 36.0)","(3.1, 4.1, 3.7637254901960784)","(7.0, 10.0, 9.9)","(4.8, 5.5, 5.333333333333333)","(26.0, 46.0, 39.05263157894737)","(17.0, 18.5, 18.0)","(12.0, 13.5, 12.607142857142858)"
10-01-2023 21:00:39.859925,"(11.0, 21.0, 18.857142857142858)","(4.6, 6.0, 5.914285714285715)","(20.0, 23.0, 23.666666666666668)","(21.0, 40.0, 36.0)","(3.1, 3.95, 3.9785714285714286)","(7.0, 10.0, 9.9)","(4.6, 5.5, 5.318918918918919)","(26.0, 46.0, 40.666666666666664)","(16.0, 18.5, 16.833333333333332)","(12.0, 13.5, 12.647727272727273)"
10-01-2023 21:00:41.358459,"(11.0, 20.0, 19.5)","(4.6, 5.9, 5.775)","(20.0, 25.0, 23.666666666666668)","(21.0, 40.0, 36.0)","(3.1, 4.0, 3.790277777777778)","(7.0, 10.0, 9.9)","(4.6, 5.4, 5.318918918918919)","(26.0, 44.0, 40.666666666666664)","(16.0, 20.0, 16.833333333333332)","(12.0, 13.5, 12.695121951219512)"
10-01-2023 21:00:42.683823,"(12.0, 20.0, 19.863636363636363)","(4.6, 5.9, 5.58)","(20.0, 25.0, 23.25)","(21.0, 40.0, 36.0)","(3.1, 3.95, 3.790277777777778)","(7.5, 10.0, 9.571428571428571)","(4.6, 5.4, 5.266666666666667)","(31.0, 44.0, 40.666666666666664)","(16.0, 20.0, 16.833333333333332)","(12.0, 13.5, 12.695121951219512)"
10-01-2023 21:00:44.239511,"(12.0, 21.0, 19.636363636363637)","(4.6, 5.9, 5.82)","(20.0, 24.0, 23.0)","(21.0, 40.0, 37.333333333333336)","(3.1, 3.95, 3.8033333333333332)","(7.5, 10.0, 9.833333333333334)","(4.6, 5.4, 5.32)","(31.0, 44.0, 38.666666666666664)","(16.0, 20.0, 17.285714285714285)","(12.0, 13.5, 12.833333333333334)"
10-01-2023 21:00:45.899332,"(12.0, 20.0, 19.666666666666668)","(4.6, 6.0, 5.883333333333333)","(20.0, 24.0, 23.0)","(21.0, 40.0, 37.333333333333336)","(3.1, 3.95, 3.8033333333333332)","(7.5, 10.0, 9.833333333333334)","(4.6, 5.4, 5.116666666666666)","(31.0, 44.0, 38.666666666666664)","(16.0, 20.0, 17.285714285714285)","(12.0, 13.5, 12.548076923076923)"
10-01-2023 21:00:47.428138,"(12.0, 20.0, 18.96875)","(4.6, 6.0, 5.88)","(20.0, 24.0, 23.2)","(21.0, 40.0, 37.333333333333336)","(3.1, 3.95, 3.8033333333333332)","(7.5, 10.0, 9.9)","(4.6, 5.2, 5.106542056074766)","(31.0, 44.0, 38.666666666666664)","(16.0, 20.0, 17.285714285714285)","(12.0, 13.5, 12.321428571428571)"
10-01-2023 21:00:48.703295,"(12.0, 19.0, 18.96875)","(4.6, 6.0, 5.88)","(20.0, 25.0, 23.0)","(21.0, 40.0, 38.5)","(3.1, 3.95, 3.8033333333333332)","(7.5, 10.0, 9.327272727272726)","(4.6, 5.2, 5.1038461538461535)","(31.0, 44.0, 38.666666666666664)","(16.0, 20.0, 17.285714285714285)","(12.0, 13.5, 12.818181818181818)"
10-01-2023 21:00:50.047622,"(12.0, 20.0, 20.130434782608695)","(4.6, 6.0, 5.55)","(20.0, 24.0, 23.333333333333332)","(21.0, 40.0, 38.0)","(3.1, 3.95, 3.8125)","(7.5, 9.6, 9.399999999999999)","(4.6, 5.2, 4.946153846153846)","(31.0, 44.0, 38.666666666666664)","(16.0, 20.0, 17.3)","(12.0, 13.0, 12.818181818181818)"
10-01-2023 21:00:51.322164,"(12.0, 21.0, 20.130434782608695)","(4.6, 5.7, 5.55)","(20.0, 24.0, 23.333333333333332)","(21.0, 40.0, 38.0)","(3.1, 3.95, 3.833333333333333)","(7.5, 10.5, 9.529411764705882)","(4.6, 5.0, 4.9222222222222225)","(31.0, 44.0, 38.666666666666664)","(16.0, 20.0, 17.3)","(12.0, 13.0, 12.9)"
10-01-2023 21:00:52.936332,"(12.0, 21.0, 19.666666666666668)","(4.6, 5.7, 5.71)","(20.0, 24.0, 23.8)","(21.0, 40.0, 41.0)","(3.1, 4.1, 3.877272727272727)","(7.5, 10.5, 9.338888888888889)","(4.6, 5.0, 4.925000000000001)","(31.0, 44.0, 32.333333333333336)","(16.0, 20.0, 17.3)","(12.0, 13.5, 12.625)"
10-01-2023 21:00:54.350075,"(12.0, 21.0, 19.933333333333334)","(4.6, 6.2, 5.85)","(20.0, 25.0, 23.0)","(21.0, 46.0, 42.666666666666664)","(3.1, 4.1, 4.022222222222222)","(7.5, 10.5, 8.885714285714286)","(4.6, 5.0, 4.972222222222222)","(31.0, 44.0, 34.666666666666664)","(16.0, 20.0, 17.923076923076923)","(12.0, 13.5, 12.705128205128204)"
10-01-2023 21:00:55.800082,"(12.0, 21.0, 19.736842105263158)","(4.6, 6.2, 6.377215189873418)","(20.0, 24.0, 23.0)","(21.0, 46.0, 41.0)","(3.1, 4.1, 4.022222222222222)","(7.5, 9.0, 7.286486486486487)","(4.6, 5.0, 4.975)","(31.0, 44.0, 37.333333333333336)","(16.0, 20.0, 17.923076923076923)","(12.0, 13.5, 12.705128205128204)"
10-01-2023 21:00:57.111290,"(12.0, 25.0, 22.428571428571427)","(4.6, 6.4, 6.377215189873418)","(20.0, 24.0, 23.0)","(21.0, 46.0, 38.0)","(3.1, 4.1, 3.973913043478261)","(7.5, 8.8, 8.32)","(4.6, 5.0, 5.092307692307692)","(31.0, 42.0, 38.0)","(16.0, 20.0, 17.555555555555557)","(12.0, 13.5, 13.015625)"
10-01-2023 21:00:58.408341,"(12.0, 25.0, 22.4)","(4.6, 6.6, 6.566896551724137)","(20.0, 24.0, 23.0)","(21.0, 40.0, 38.0)","(3.1, 4.0, 3.973913043478261)","(7.5, 8.6, 8.3)","(4.6, 5.4, 5.092307692307692)","(31.0, 42.0, 36.09090909090909)","(16.0, 18.5, 17.555555555555557)","(12.0, 13.5, 13.015151515151516)"
10-01-2023 21:00:59.806980,"(12.0, 25.0, 22.4)","(4.6, 6.6, 6.596)","(20.0, 23.0, 22.75)","(21.0, 40.0, 38.0)","(3.1, 4.0, 3.933333333333333)","(7.5, 8.6, 8.1)","(4.6, 5.4, 5.177777777777778)","(31.0, 42.0, 36.09090909090909)","(16.0, 18.5, 17.833333333333332)","(12.0, 13.5, 13.015151515151516)"
10-01-2023 21:01:01.153145,"(12.0, 25.0, 24.087719298245613)","(4.6, 6.6, 6.595539033457249)","(20.0, 23.0, 22.75)","(21.0, 40.0, 38.0)","(3.1, 4.0, 3.933333333333333)","(7.5, 8.6, 7.709090909090909)","(4.2, 5.4, 5.133333333333334)","(31.0, 42.0, 36.09090909090909)","(15.0, 18.0, 17.14)","(11.0, 13.5, 12.635135135135135)"
10-01-2023 21:01:02.513219,"(12.0, 25.0, 22.4)","(4.6, 6.6, 6.5954372623574145)","(20.0, 23.0, 22.75)","(21.0, 40.0, 38.0)","(3.1, 4.0, 3.875)","(7.5, 8.8, 8.647619047619049)","(4.2, 5.4, 5.133333333333334)","(31.0, 42.0, 36.09090909090909)","(15.0, 18.5, 17.785714285714285)","(11.0, 13.5, 12.635135135135135)"
10-01-2023 21:01:03.817067,"(12.0, 25.0, 23.666666666666668)","(4.6, 6.6, 6.59593220338983)","(20.0, 23.0, 22.75)","(21.0, 40.0, 38.0)","(3.1, 4.0, 3.875)","(7.5, 8.8, 8.266666666666667)","(4.2, 5.4, 5.2)","(31.0, 42.0, 35.0)","(15.0, 18.0, 17.785714285714285)","(11.0, 13.5, 12.635135135135135)"
10-01-2023 21:01:05.081820,"(13.0, 25.0, 22.4)","(4.8, 6.8, 6.956989247311828)","(20.0, 25.0, 23.9)","(21.0, 40.0, 39.333333333333336)","(3.2, 4.0, 3.9285714285714284)","(7.0, 8.8, 8.266666666666667)","(4.4, 5.4, 5.16)","(26.0, 42.0, 36.857142857142854)","(15.0, 18.0, 17.870967741935484)","(11.0, 13.5, 12.635135135135135)"
10-01-2023 21:01:06.322387,"(13.0, 25.0, 22.94736842105263)","(4.8, 7.0, 6.956989247311828)","(20.0, 25.0, 23.9)","(21.0, 40.0, 39.333333333333336)","(3.2, 4.1, 3.9285714285714284)","(7.0, 8.8, 8.266666666666667)","(4.4, 5.4, 5.16)","(26.0, 42.0, 36.857142857142854)","(15.0, 18.0, 17.88888888888889)","(11.0, 13.5, 13.286666666666667)"
10-01-2023 21:01:07.524883,"(13.0, 25.0, 22.94736842105263)","(4.8, 7.0, 6.982222222222222)","(20.0, 25.0, 24.214285714285715)","(21.0, 40.0, 33.5)","(3.2, 4.2, 3.858139534883721)","(7.0, 7.0, 7.7)","(4.4, 5.4, 5.28)","(26.0, 42.0, 32.4)","(15.0, 18.0, 16.333333333333332)","(11.0, 13.5, 13.295918367346939)"
10-01-2023 21:01:08.777444,"(13.0, 25.0, 22.94736842105263)","(4.8, 7.4, 7.114285714285715)","(20.0, 23.0, 21.0)","(21.0, 38.0, 35.75)","(3.2, 4.1, 3.878723404255319)","(7.0, 8.4, 7.68)","(4.4, 5.4, 5.28)","(26.0, 34.0, 30.5625)","(15.0, 17.0, 16.77777777777778)","(11.0, 13.5, 13.295918367346939)"
10-01-2023 21:01:10.069799,"(13.0, 25.0, 22.705882352941178)","(4.8, 7.2, 6.9)","(20.0, 23.0, 21.0)","(21.0, 38.0, 35.75)","(3.2, 4.1, 3.8292682926829267)","(7.0, 8.4, 8.133333333333333)","(4.4, 5.4, 5.333333333333334)","(26.0, 34.0, 30.5625)","(15.0, 17.0, 16.833333333333332)","(11.0, 13.5, 13.236842105263158)"
10-01-2023 21:01:11.251182,"(13.0, 25.0, 22.428571428571427)","(4.8, 7.4, 7.246153846153847)","(20.0, 23.0, 21.2)","(21.0, 38.0, 34.4)","(3.2, 4.1, 3.8307692307692305)","(7.0, 8.4, 8.133333333333333)","(4.4, 5.4, 5.333333333333334)","(26.0, 34.0, 31.5)","(15.0, 17.5, 16.5)","(11.0, 13.5, 13.236842105263158)"
10-01-2023 21:01:12.517425,"(13.0, 25.0, 22.4)","(4.8, 7.2, 7.127272727272727)","(20.0, 23.0, 21.714285714285715)","(21.0, 38.0, 32.666666666666664)","(3.2, 4.1, 3.783333333333333)","(7.0, 8.4, 7.699999999999999)","(4.4, 5.4, 5.333333333333334)","(26.0, 32.0, 31.5)","(15.0, 17.0, 16.5)","(11.0, 13.5, 13.236842105263158)"
10-01-2023 21:01:13.809174,"(13.0, 25.0, 22.4)","(4.8, 7.2, 7.0285714285714285)","(20.0, 23.0, 21.6)","(21.0, 38.0, 36.611111111111114)","(3.2, 3.8, 3.8333333333333335)","(7.0, 8.2, 7.933333333333333)","(4.4, 5.4, 5.48936170212766)","(26.0, 32.0, 31.5)","(15.0, 17.0, 16.5)","(11.0, 13.5, 13.236842105263158)"
