,Action Now,Bellas Blessed,Rubys Angel,Consider Me Gone,Seldom Quits,Farmor Alfas,Despicable Josh,Stick Hunter
06-01-2023 15:03:04.250934,"(2.45, 3.75, 2.589)","(4.2, 7.8, 4.936842105263159)","(4.2, 6.4, 6.180000000000001)","(31.0, 310.0, 171.0)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 124.5)","(21.0, 100.0, 53.125)"
06-01-2023 15:03:05.395646,"(2.45, 3.75, 2.7975)","(4.2, 7.8, 4.936842105263159)","(4.2, 6.4, 6.180000000000001)","(31.0, 310.0, 171.0)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 124.5)","(21.0, 100.0, 53.125)"
06-01-2023 15:03:06.612029,"(2.45, 3.75, 2.7975)","(4.2, 7.8, 4.936842105263159)","(4.2, 6.4, 6.180000000000001)","(31.0, 310.0, 171.0)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 124.5)","(21.0, 100.0, 53.125)"
06-01-2023 15:03:07.766924,"(2.45, 3.75, 2.7975)","(4.2, 7.8, 4.936842105263159)","(4.2, 6.4, 6.180000000000001)","(31.0, 310.0, 171.0)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 124.5)","(21.0, 100.0, 53.125)"
06-01-2023 15:03:08.898279,"(2.45, 3.75, 2.7975)","(4.2, 7.8, 4.936842105263159)","(4.2, 6.4, 6.180000000000001)","(31.0, 310.0, 171.0)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 124.5)","(21.0, 100.0, 53.125)"
06-01-2023 15:03:10.244144,"(2.45, 3.75, 2.7975)","(4.2, 7.8, 4.936842105263159)","(4.2, 6.4, 6.180000000000001)","(31.0, 310.0, 171.0)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 124.5)","(21.0, 100.0, 53.125)"
06-01-2023 15:03:11.392957,"(2.45, 3.75, 2.7975)","(4.2, 7.8, 4.936842105263159)","(4.2, 6.4, 6.180000000000001)","(31.0, 310.0, 171.0)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 124.5)","(21.0, 100.0, 53.125)"
06-01-2023 15:03:12.596507,"(2.45, 3.75, 2.7975)","(4.2, 7.8, 4.936842105263159)","(4.2, 6.4, 6.180000000000001)","(31.0, 310.0, 171.0)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 124.5)","(21.0, 100.0, 53.125)"
06-01-2023 15:03:13.700078,"(2.45, 3.75, 2.8275)","(4.2, 7.8, 4.936842105263159)","(4.2, 6.4, 6.180000000000001)","(31.0, 310.0, 171.0)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 124.5)","(21.0, 100.0, 53.125)"
06-01-2023 15:03:14.817958,"(2.45, 3.75, 2.8275)","(4.2, 7.8, 4.936842105263159)","(4.2, 6.4, 6.180000000000001)","(31.0, 310.0, 171.0)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 124.5)","(21.0, 100.0, 53.125)"
06-01-2023 15:03:15.996722,"(2.45, 3.75, 2.920714285714286)","(4.2, 7.8, 4.936842105263159)","(4.2, 6.4, 6.180000000000001)","(31.0, 310.0, 171.0)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 124.5)","(21.0, 100.0, 53.125)"
06-01-2023 15:03:17.146139,"(2.45, 3.75, 2.589)","(4.2, 7.8, 4.936842105263159)","(4.2, 6.4, 6.180000000000001)","(31.0, 310.0, 171.0)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 124.5)","(21.0, 100.0, 53.125)"
06-01-2023 15:03:18.335688,"(2.45, 3.75, 2.589)","(4.2, 7.8, 4.936842105263159)","(4.2, 6.4, 6.180000000000001)","(31.0, 310.0, 171.0)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 124.5)","(21.0, 100.0, 53.125)"
06-01-2023 15:03:19.497571,"(2.45, 3.75, 2.589)","(4.2, 7.8, 4.936842105263159)","(4.2, 6.4, 6.180000000000001)","(31.0, 310.0, 171.0)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 124.5)","(21.0, 100.0, 53.125)"
06-01-2023 15:03:20.597993,"(2.45, 3.75, 2.589)","(4.2, 7.8, 4.936842105263159)","(4.2, 6.4, 6.180000000000001)","(31.0, 310.0, 171.0)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 124.5)","(21.0, 100.0, 53.125)"
06-01-2023 15:03:21.700259,"(2.45, 3.75, 2.589)","(4.2, 7.8, 4.936842105263159)","(4.2, 6.4, 6.180000000000001)","(31.0, 310.0, 171.0)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 124.5)","(21.0, 100.0, 53.125)"
06-01-2023 15:03:22.829058,"(2.45, 3.75, 2.589)","(4.2, 7.8, 4.936842105263159)","(4.2, 6.4, 6.180000000000001)","(31.0, 310.0, 183.63636363636363)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 124.5)","(21.0, 100.0, 53.125)"
06-01-2023 15:03:23.936759,"(2.45, 3.75, 2.589)","(4.2, 7.8, 5.360869565217391)","(4.2, 6.4, 6.180000000000001)","(31.0, 310.0, 183.63636363636363)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 124.5)","(21.0, 100.0, 53.125)"
06-01-2023 15:03:25.041031,"(2.45, 3.75, 2.589)","(4.2, 7.8, 5.360869565217391)","(4.2, 6.4, 6.180000000000001)","(31.0, 310.0, 183.63636363636363)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 124.5)","(21.0, 100.0, 53.125)"
06-01-2023 15:03:26.088998,"(2.45, 3.75, 2.589)","(4.2, 7.8, 5.360869565217391)","(4.2, 6.4, 6.180000000000001)","(31.0, 310.0, 183.63636363636363)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 124.5)","(21.0, 100.0, 53.125)"
06-01-2023 15:03:27.183614,"(2.45, 3.75, 2.589)","(4.2, 7.8, 5.360869565217391)","(4.2, 6.4, 6.180000000000001)","(31.0, 310.0, 183.63636363636363)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 124.5)","(21.0, 100.0, 53.125)"
06-01-2023 15:03:28.302620,"(2.45, 3.75, 2.589)","(4.2, 7.8, 5.360869565217391)","(4.2, 6.4, 6.180000000000001)","(31.0, 310.0, 183.63636363636363)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 124.5)","(21.0, 100.0, 53.125)"
06-01-2023 15:03:29.422659,"(2.45, 3.75, 2.589)","(4.2, 7.8, 5.209523809523809)","(4.2, 6.4, 6.180000000000001)","(31.0, 310.0, 183.63636363636363)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 124.5)","(21.0, 100.0, 53.125)"
06-01-2023 15:03:30.505838,"(2.45, 3.75, 2.920714285714286)","(4.2, 7.8, 5.165)","(4.2, 6.4, 6.180000000000001)","(31.0, 310.0, 183.63636363636363)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 124.5)","(21.0, 100.0, 53.125)"
06-01-2023 15:03:31.551531,"(2.45, 3.75, 2.920714285714286)","(4.2, 7.8, 5.165)","(4.2, 6.4, 6.180000000000001)","(31.0, 310.0, 183.63636363636363)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 124.5)","(21.0, 100.0, 53.125)"
06-01-2023 15:03:32.534242,"(2.45, 3.75, 2.920714285714286)","(4.2, 7.8, 5.165)","(4.2, 6.4, 6.180000000000001)","(31.0, 310.0, 183.63636363636363)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 124.5)","(21.0, 100.0, 53.125)"
06-01-2023 15:03:33.603565,"(2.45, 3.75, 2.920714285714286)","(4.2, 7.8, 5.165)","(4.2, 6.4, 6.180000000000001)","(31.0, 310.0, 183.63636363636363)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 124.5)","(21.0, 100.0, 53.125)"
06-01-2023 15:03:34.652906,"(2.45, 3.75, 2.8707692307692305)","(4.2, 7.8, 5.165)","(4.2, 6.4, 6.180000000000001)","(31.0, 310.0, 183.63636363636363)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 124.5)","(21.0, 100.0, 53.125)"
06-01-2023 15:03:35.995970,"(2.45, 3.75, 2.8125)","(4.2, 7.8, 4.995)","(4.2, 6.4, 6.180000000000001)","(31.0, 310.0, 183.63636363636363)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 124.5)","(21.0, 100.0, 53.125)"
06-01-2023 15:03:37.050383,"(2.45, 3.75, 2.8125)","(4.2, 7.8, 5.371428571428571)","(4.2, 6.4, 6.180000000000001)","(31.0, 310.0, 183.63636363636363)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 124.5)","(21.0, 100.0, 53.125)"
06-01-2023 15:03:38.162352,"(2.45, 3.75, 2.8125)","(4.2, 7.8, 5.371428571428571)","(4.2, 6.4, 6.180000000000001)","(31.0, 310.0, 183.63636363636363)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 124.5)","(21.0, 100.0, 53.125)"
06-01-2023 15:03:39.506662,"(2.45, 3.75, 2.920714285714286)","(4.2, 7.8, 5.335)","(4.2, 6.4, 6.180000000000001)","(31.0, 310.0, 183.63636363636363)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 124.5)","(21.0, 100.0, 53.125)"
06-01-2023 15:03:40.803173,"(2.45, 3.75, 2.920714285714286)","(4.2, 7.8, 4.995)","(4.2, 6.4, 6.180000000000001)","(31.0, 310.0, 183.63636363636363)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 124.5)","(21.0, 100.0, 53.125)"
06-01-2023 15:03:41.962075,"(2.45, 3.75, 2.920714285714286)","(4.2, 7.8, 4.995)","(4.2, 6.4, 6.180000000000001)","(31.0, 310.0, 103.0)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 30.75)","(31.0, 220.0, 49.0)","(21.0, 100.0, 45.45454545454545)"
06-01-2023 15:03:43.146005,"(2.45, 3.75, 2.920714285714286)","(4.2, 7.8, 5.209523809523809)","(4.2, 6.4, 6.180000000000001)","(31.0, 310.0, 103.0)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 49.0)","(21.0, 100.0, 45.45454545454545)"
06-01-2023 15:03:44.411005,"(2.45, 3.75, 2.920714285714286)","(4.2, 7.8, 5.165)","(4.2, 6.4, 6.180000000000001)","(31.0, 310.0, 103.0)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 49.0)","(21.0, 100.0, 45.45454545454545)"
06-01-2023 15:03:45.432919,"(2.45, 3.75, 2.920714285714286)","(4.2, 7.8, 5.165)","(4.2, 6.4, 6.180000000000001)","(31.0, 310.0, 103.0)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 49.0)","(21.0, 100.0, 45.45454545454545)"
06-01-2023 15:03:46.497716,"(2.45, 3.75, 2.8125)","(4.2, 7.8, 5.165)","(4.2, 6.4, 6.180000000000001)","(31.0, 310.0, 103.0)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 49.0)","(21.0, 100.0, 45.45454545454545)"
06-01-2023 15:03:47.578707,"(2.45, 3.75, 2.8125)","(4.2, 7.8, 4.995)","(4.2, 6.4, 6.180000000000001)","(31.0, 310.0, 103.0)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 49.0)","(21.0, 100.0, 45.45454545454545)"
06-01-2023 15:03:48.730395,"(2.45, 3.75, 2.8125)","(4.2, 7.8, 4.995)","(4.2, 6.4, 6.180000000000001)","(31.0, 310.0, 103.0)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 49.0)","(21.0, 100.0, 45.45454545454545)"
06-01-2023 15:03:49.939483,"(2.45, 3.75, 2.589)","(4.2, 7.8, 5.209523809523809)","(4.2, 6.4, 6.180000000000001)","(31.0, 310.0, 103.0)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 49.0)","(21.0, 100.0, 45.45454545454545)"
06-01-2023 15:03:51.046037,"(2.45, 3.75, 2.589)","(4.2, 7.8, 5.165)","(4.2, 6.4, 6.180000000000001)","(31.0, 310.0, 103.0)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 49.0)","(21.0, 100.0, 45.45454545454545)"
06-01-2023 15:03:52.203118,"(2.45, 3.75, 2.589)","(4.2, 7.8, 5.165)","(4.2, 6.4, 6.180000000000001)","(31.0, 310.0, 103.0)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 49.0)","(21.0, 100.0, 45.45454545454545)"
06-01-2023 15:03:53.265391,"(2.45, 3.75, 2.920714285714286)","(4.2, 7.8, 4.995)","(4.2, 6.4, 6.180000000000001)","(31.0, 310.0, 103.0)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 49.0)","(21.0, 100.0, 45.45454545454545)"
06-01-2023 15:03:54.329208,"(2.45, 3.75, 2.920714285714286)","(4.2, 7.8, 4.995)","(4.2, 6.4, 6.180000000000001)","(31.0, 310.0, 103.0)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 49.0)","(21.0, 100.0, 45.45454545454545)"
06-01-2023 15:03:55.499935,"(2.45, 3.75, 2.920714285714286)","(4.2, 7.8, 5.209523809523809)","(4.2, 6.4, 6.180000000000001)","(31.0, 310.0, 103.0)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 49.0)","(21.0, 100.0, 45.45454545454545)"
06-01-2023 15:03:56.706348,"(2.45, 3.75, 2.920714285714286)","(4.2, 7.8, 5.165)","(4.2, 6.4, 6.180000000000001)","(31.0, 310.0, 103.0)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 49.0)","(21.0, 100.0, 45.45454545454545)"
06-01-2023 15:03:58.043383,"(2.45, 3.75, 2.8125)","(4.2, 7.8, 5.165)","(4.2, 6.4, 6.180000000000001)","(31.0, 310.0, 103.0)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 49.0)","(21.0, 100.0, 45.45454545454545)"
06-01-2023 15:03:59.225670,"(2.45, 3.75, 2.8125)","(4.2, 7.8, 5.165)","(4.2, 6.4, 6.180000000000001)","(31.0, 310.0, 103.0)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 49.0)","(21.0, 100.0, 45.45454545454545)"
06-01-2023 15:04:00.387826,"(2.45, 3.75, 2.8125)","(4.2, 7.8, 4.995)","(4.2, 6.4, 6.180000000000001)","(31.0, 310.0, 103.0)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 49.0)","(21.0, 100.0, 45.45454545454545)"
06-01-2023 15:04:01.804614,"(2.45, 3.75, 2.589)","(4.2, 7.8, 5.165)","(4.2, 6.4, 6.180000000000001)","(31.0, 310.0, 103.0)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 49.0)","(21.0, 100.0, 45.45454545454545)"
06-01-2023 15:04:03.054628,"(2.45, 3.75, 2.589)","(4.2, 7.8, 5.165)","(4.2, 6.4, 6.180000000000001)","(31.0, 310.0, 103.0)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 49.0)","(21.0, 100.0, 45.45454545454545)"
06-01-2023 15:04:04.180597,"(2.45, 3.75, 2.589)","(4.2, 7.8, 5.165)","(4.2, 6.4, 6.2)","(31.0, 310.0, 103.0)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 49.0)","(21.0, 100.0, 45.45454545454545)"
06-01-2023 15:04:05.422069,"(2.45, 3.75, 2.89)","(4.2, 7.8, 4.995)","(4.2, 6.4, 6.2)","(31.0, 310.0, 103.0)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 49.0)","(21.0, 100.0, 45.45454545454545)"
06-01-2023 15:04:06.600082,"(2.45, 3.75, 2.89)","(4.2, 7.8, 4.995)","(4.2, 6.4, 6.2)","(31.0, 310.0, 103.0)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 49.0)","(21.0, 100.0, 45.45454545454545)"
06-01-2023 15:04:07.787969,"(2.45, 3.75, 2.89)","(4.2, 7.8, 5.165)","(4.2, 6.4, 6.2)","(31.0, 310.0, 103.0)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 49.0)","(21.0, 100.0, 45.45454545454545)"
06-01-2023 15:04:08.939223,"(2.45, 3.75, 2.89)","(4.2, 7.8, 5.165)","(4.2, 6.4, 6.2)","(31.0, 310.0, 103.0)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 49.0)","(21.0, 100.0, 45.45454545454545)"
06-01-2023 15:04:10.128361,"(2.45, 3.75, 2.842857142857143)","(4.2, 7.8, 5.165)","(4.2, 6.4, 6.2)","(31.0, 310.0, 103.0)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 49.0)","(21.0, 100.0, 45.45454545454545)"
06-01-2023 15:04:11.216758,"(2.45, 3.75, 2.7884615384615383)","(4.2, 7.8, 4.995)","(4.2, 6.4, 6.2)","(31.0, 310.0, 103.0)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 49.0)","(21.0, 100.0, 45.45454545454545)"
06-01-2023 15:04:12.318973,"(2.45, 3.75, 2.7884615384615383)","(4.2, 7.8, 4.995)","(4.2, 6.4, 6.2)","(31.0, 310.0, 103.0)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 49.0)","(21.0, 100.0, 45.45454545454545)"
06-01-2023 15:04:13.499192,"(2.45, 3.75, 2.7884615384615383)","(4.2, 7.8, 5.165)","(4.2, 6.4, 6.2)","(31.0, 310.0, 103.0)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 49.0)","(21.0, 100.0, 45.45454545454545)"
06-01-2023 15:04:14.661235,"(2.45, 3.75, 2.577272727272727)","(4.2, 7.8, 5.165)","(4.2, 6.4, 6.2)","(31.0, 310.0, 103.0)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 49.0)","(21.0, 100.0, 45.45454545454545)"
06-01-2023 15:04:15.863429,"(2.45, 3.75, 2.577272727272727)","(4.2, 7.8, 5.165)","(4.2, 6.4, 6.2)","(31.0, 310.0, 103.0)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 49.0)","(21.0, 100.0, 45.45454545454545)"
06-01-2023 15:04:17.001264,"(2.45, 3.75, 2.94375)","(4.2, 7.8, 5.165)","(4.2, 6.4, 6.2)","(31.0, 310.0, 103.0)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 49.0)","(21.0, 100.0, 45.45454545454545)"
06-01-2023 15:04:18.125496,"(2.45, 3.65, 2.831)","(4.2, 7.8, 4.995)","(4.2, 6.4, 6.2)","(31.0, 310.0, 103.0)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 49.0)","(21.0, 100.0, 45.45454545454545)"
06-01-2023 15:04:19.381851,"(2.45, 3.65, 2.831)","(4.2, 7.8, 4.995)","(4.2, 6.4, 6.2)","(31.0, 310.0, 103.0)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 30.75)","(31.0, 220.0, 49.0)","(21.0, 100.0, 45.45454545454545)"
06-01-2023 15:04:20.644391,"(2.45, 3.65, 2.9558333333333335)","(4.2, 7.8, 5.5086956521739125)","(4.2, 6.2, 5.866666666666667)","(31.0, 310.0, 103.0)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 30.75)","(31.0, 220.0, 49.0)","(21.0, 100.0, 54.46153846153847)"
06-01-2023 15:04:21.949647,"(2.45, 3.65, 2.9558333333333335)","(4.2, 7.8, 5.5086956521739125)","(4.2, 7.2, 6.353846153846154)","(31.0, 310.0, 65.2)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 49.0)","(21.0, 100.0, 46.90909090909091)"
06-01-2023 15:04:23.163473,"(2.45, 3.65, 2.9054545454545453)","(4.2, 7.8, 5.5086956521739125)","(4.2, 7.0, 6.353846153846154)","(31.0, 310.0, 65.2)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 49.0)","(21.0, 100.0, 46.90909090909091)"
06-01-2023 15:04:24.411229,"(2.45, 3.65, 2.8449999999999998)","(4.2, 7.8, 5.5086956521739125)","(4.2, 7.0, 6.353846153846154)","(31.0, 310.0, 65.2)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 49.0)","(21.0, 100.0, 46.90909090909091)"
06-01-2023 15:04:25.529620,"(2.45, 3.65, 2.7244444444444444)","(4.2, 7.8, 5.5086956521739125)","(4.2, 7.0, 6.353846153846154)","(31.0, 310.0, 65.2)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 49.0)","(21.0, 100.0, 46.90909090909091)"
06-01-2023 15:04:26.695057,"(2.45, 3.65, 2.9558333333333335)","(4.2, 7.8, 5.5086956521739125)","(4.2, 7.0, 6.353846153846154)","(31.0, 310.0, 65.2)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 49.0)","(21.0, 100.0, 46.90909090909091)"
06-01-2023 15:04:27.890351,"(2.45, 3.65, 2.9558333333333335)","(4.2, 7.8, 5.5086956521739125)","(4.2, 7.0, 6.353846153846154)","(31.0, 310.0, 65.2)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 49.0)","(21.0, 100.0, 46.90909090909091)"
06-01-2023 15:04:29.149886,"(2.45, 3.65, 2.9558333333333335)","(4.2, 7.8, 5.5086956521739125)","(4.2, 7.0, 6.353846153846154)","(31.0, 310.0, 65.2)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 49.0)","(21.0, 100.0, 46.90909090909091)"
06-01-2023 15:04:30.422957,"(2.45, 3.65, 2.8449999999999998)","(4.2, 7.8, 5.5086956521739125)","(4.2, 7.0, 6.353846153846154)","(31.0, 310.0, 65.2)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 49.0)","(21.0, 100.0, 46.90909090909091)"
06-01-2023 15:04:31.708388,"(2.45, 3.65, 2.8449999999999998)","(4.2, 7.8, 5.5086956521739125)","(4.2, 7.0, 6.353846153846154)","(31.0, 310.0, 65.2)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 49.0)","(21.0, 100.0, 46.90909090909091)"
06-01-2023 15:04:32.959103,"(2.45, 3.65, 2.60875)","(4.2, 7.8, 5.5086956521739125)","(4.2, 7.0, 6.353846153846154)","(31.0, 310.0, 65.2)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 49.0)","(21.0, 100.0, 46.90909090909091)"
06-01-2023 15:04:34.265365,"(2.45, 3.65, 2.9558333333333335)","(4.2, 7.8, 5.5086956521739125)","(4.2, 7.0, 6.353846153846154)","(31.0, 310.0, 65.2)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 49.0)","(21.0, 100.0, 46.90909090909091)"
06-01-2023 15:04:35.545102,"(2.45, 3.65, 2.9054545454545453)","(4.2, 7.8, 5.5086956521739125)","(4.2, 7.0, 6.353846153846154)","(31.0, 310.0, 65.2)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 49.0)","(21.0, 100.0, 46.90909090909091)"
06-01-2023 15:04:36.769105,"(2.45, 3.65, 2.8449999999999998)","(4.2, 7.8, 5.5086956521739125)","(4.2, 7.0, 6.353846153846154)","(31.0, 310.0, 65.2)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 49.0)","(21.0, 100.0, 46.90909090909091)"
06-01-2023 15:04:37.983693,"(2.45, 3.65, 2.8449999999999998)","(4.2, 7.8, 5.5086956521739125)","(4.2, 7.0, 6.353846153846154)","(31.0, 310.0, 65.2)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 49.0)","(21.0, 100.0, 46.90909090909091)"
06-01-2023 15:04:39.198114,"(2.45, 3.65, 2.60875)","(4.2, 7.8, 5.5086956521739125)","(4.2, 7.0, 6.353846153846154)","(31.0, 310.0, 65.2)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 49.0)","(21.0, 100.0, 46.90909090909091)"
06-01-2023 15:04:40.821855,"(2.45, 3.65, 2.831)","(4.2, 7.8, 5.5086956521739125)","(4.2, 7.0, 6.353846153846154)","(31.0, 310.0, 65.2)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 49.0)","(21.0, 100.0, 46.90909090909091)"
06-01-2023 15:04:42.307011,"(2.45, 3.65, 2.60875)","(4.2, 7.8, 5.5086956521739125)","(4.2, 7.0, 6.353846153846154)","(31.0, 310.0, 65.2)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 49.0)","(21.0, 100.0, 46.90909090909091)"
06-01-2023 15:04:43.960566,"(2.45, 3.65, 3.0092307692307694)","(4.2, 7.8, 5.5086956521739125)","(4.2, 7.0, 6.353846153846154)","(31.0, 310.0, 65.2)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 49.0)","(21.0, 100.0, 46.90909090909091)"
06-01-2023 15:04:46.146800,"(2.45, 3.65, 2.831)","(4.2, 7.8, 5.5086956521739125)","(4.2, 7.0, 6.353846153846154)","(31.0, 310.0, 65.2)","(3.9, 5.9, 4.754545454545454)","(15.0, 36.0, 31.8)","(31.0, 220.0, 49.0)","(21.0, 100.0, 46.90909090909091)"
