,Sozins Royal,Yoshi Moon,Goldstar Charm,Little Nosey,Tiggerlong Panda,Harry Baxter,Homebush Opal,Mighty Mccook
16-12-2022 12:16:38.949683,"(11.0, 23.0, 21.636363636363637)","(4.4, 5.5, 5.45)","(12.0, 16.0, 15.5)","(5.5, 5.4, 5.2341085271317835)","(2.4, 2.7, 2.6296296296296298)","(13.0, 28.0, 27.714285714285715)","(16.0, 36.0, 33.54545454545455)","(10.0, 18.0, 17.058823529411764)"
16-12-2022 12:16:40.165787,"(11.0, 23.0, 22.11764705882353)","(4.4, 5.5, 5.372727272727273)","(12.0, 16.0, 15.444444444444445)","(5.5, 5.4, 5.235483870967742)","(2.4, 2.7, 2.617777777777778)","(13.0, 29.0, 28.5)","(16.0, 36.0, 34.2)","(10.0, 18.0, 17.058823529411764)"
16-12-2022 12:16:41.461055,"(11.0, 23.0, 22.53125)","(4.4, 5.5, 5.3533333333333335)","(12.0, 16.0, 15.444444444444445)","(5.5, 5.4, 5.2341085271317835)","(2.4, 2.7, 2.617777777777778)","(13.0, 29.0, 28.77777777777778)","(16.0, 36.0, 34.2)","(10.0, 18.0, 16.235294117647058)"
16-12-2022 12:16:42.561472,"(11.0, 23.0, 22.31818181818182)","(4.4, 5.5, 5.3533333333333335)","(12.0, 16.0, 15.615384615384615)","(5.5, 5.4, 5.2341085271317835)","(2.4, 2.7, 2.6314814814814818)","(13.0, 29.0, 28.77777777777778)","(16.0, 36.0, 34.2)","(10.0, 16.5, 16.235294117647058)"
16-12-2022 12:16:43.676760,"(11.0, 23.0, 22.31818181818182)","(4.4, 5.5, 5.3533333333333335)","(12.0, 16.0, 15.615384615384615)","(5.5, 5.4, 5.2341085271317835)","(2.4, 2.7, 2.647222222222222)","(13.0, 29.0, 28.785714285714285)","(16.0, 36.0, 35.28)","(10.0, 16.5, 16.235294117647058)"
16-12-2022 12:16:44.794280,"(11.0, 23.0, 22.423076923076923)","(4.4, 5.5, 5.3533333333333335)","(12.0, 16.0, 15.444444444444445)","(5.5, 5.4, 5.288)","(2.4, 2.7, 2.6890909090909094)","(13.0, 29.0, 28.10810810810811)","(16.0, 36.0, 35.28)","(10.0, 16.5, 16.235294117647058)"
16-12-2022 12:16:45.957206,"(11.0, 23.0, 22.423076923076923)","(4.4, 5.6, 5.30794701986755)","(12.0, 16.0, 15.423076923076923)","(5.5, 5.3, 5.288)","(2.4, 2.74, 2.7092307692307696)","(13.0, 30.0, 25.906976744186046)","(16.0, 36.0, 32.95238095238095)","(10.0, 16.5, 15.31060606060606)"
16-12-2022 12:16:47.050737,"(11.0, 23.0, 21.071428571428573)","(4.4, 5.5, 5.385714285714285)","(12.0, 16.0, 15.423076923076923)","(5.5, 5.3, 5.288)","(2.4, 2.74, 2.695555555555556)","(13.0, 30.0, 25.918367346938776)","(16.0, 36.0, 32.95238095238095)","(10.0, 16.0, 15.325925925925926)"
16-12-2022 12:16:48.061023,"(11.0, 23.0, 21.071428571428573)","(4.4, 5.5, 5.46)","(12.0, 16.0, 15.423076923076923)","(5.5, 5.3, 5.288)","(2.4, 2.74, 2.7164705882352944)","(13.0, 30.0, 25.918367346938776)","(16.0, 36.0, 32.95238095238095)","(10.0, 16.0, 15.325925925925926)"
16-12-2022 12:16:49.099421,"(11.0, 23.0, 21.071428571428573)","(4.4, 5.5, 5.46)","(12.0, 16.0, 15.423076923076923)","(5.5, 5.3, 5.288)","(2.4, 2.74, 2.7226086956521742)","(13.0, 30.0, 28.5)","(16.0, 36.0, 33.09090909090909)","(10.0, 16.0, 15.325925925925926)"
16-12-2022 12:16:50.197702,"(11.0, 23.0, 21.071428571428573)","(4.4, 5.5, 5.46)","(12.0, 16.0, 15.423076923076923)","(5.5, 5.3, 5.288)","(2.4, 2.74, 2.7226086956521742)","(13.0, 29.0, 27.79310344827586)","(16.0, 36.0, 33.09090909090909)","(10.0, 16.0, 15.325925925925926)"
16-12-2022 12:16:51.332211,"(11.0, 23.0, 21.071428571428573)","(4.4, 5.5, 5.433333333333334)","(12.0, 16.0, 15.0)","(5.5, 5.3, 5.275862068965517)","(2.4, 2.74, 2.7226086956521742)","(13.0, 29.0, 26.083333333333332)","(16.0, 36.0, 31.692307692307693)","(10.0, 16.0, 16.295454545454547)"
16-12-2022 12:16:52.473484,"(11.0, 23.0, 21.363636363636363)","(4.4, 5.5, 5.433333333333334)","(12.0, 16.0, 15.272727272727273)","(5.5, 5.3, 5.275862068965517)","(2.4, 2.74, 2.7226086956521742)","(13.0, 29.0, 26.083333333333332)","(16.0, 36.0, 32.705882352941174)","(10.0, 16.5, 15.96)"
16-12-2022 12:16:53.612067,"(11.0, 23.0, 21.57894736842105)","(4.4, 5.5, 5.433333333333334)","(12.0, 16.0, 15.272727272727273)","(5.5, 5.3, 5.275862068965517)","(2.4, 2.74, 2.736774193548387)","(13.0, 29.0, 26.083333333333332)","(16.0, 36.0, 34.6)","(10.0, 16.5, 16.25)"
16-12-2022 12:16:54.608004,"(11.0, 23.0, 21.57894736842105)","(4.4, 5.5, 5.433333333333334)","(12.0, 16.0, 15.272727272727273)","(5.5, 5.3, 5.275862068965517)","(2.4, 2.74, 2.623076923076923)","(13.0, 29.0, 25.972972972972972)","(16.0, 36.0, 34.6)","(10.0, 16.5, 16.3)"
16-12-2022 12:16:55.703640,"(11.0, 23.0, 21.57894736842105)","(4.4, 5.5, 5.433333333333334)","(12.0, 14.5, 14.204918032786885)","(5.5, 5.3, 5.275862068965517)","(2.4, 2.66, 2.62875)","(13.0, 29.0, 25.972972972972972)","(16.0, 36.0, 35.39655172413793)","(10.0, 16.5, 16.178571428571427)"
16-12-2022 12:16:56.755022,"(11.0, 23.0, 20.176470588235293)","(4.4, 5.4, 5.2144144144144144)","(12.0, 14.5, 14.204918032786885)","(5.5, 5.3, 5.275862068965517)","(2.4, 2.66, 2.62875)","(13.0, 29.0, 25.76923076923077)","(16.0, 36.0, 33.69230769230769)","(10.0, 16.5, 16.25)"
16-12-2022 12:16:57.774275,"(11.0, 23.0, 20.6)","(4.4, 5.5, 5.418181818181818)","(12.0, 14.5, 14.204918032786885)","(5.5, 5.3, 5.253333333333333)","(2.4, 2.66, 2.6044444444444443)","(13.0, 29.0, 25.76923076923077)","(16.0, 36.0, 34.10526315789474)","(10.0, 16.5, 16.94736842105263)"
16-12-2022 12:16:58.790548,"(11.0, 23.0, 21.90909090909091)","(4.4, 5.5, 5.428)","(12.0, 14.5, 14.204918032786885)","(5.5, 5.3, 5.253333333333333)","(2.4, 2.66, 2.6044444444444443)","(13.0, 29.0, 25.76923076923077)","(16.0, 42.0, 37.714285714285715)","(10.0, 18.0, 16.96)"
16-12-2022 12:16:59.855972,"(11.0, 23.0, 21.133333333333333)","(4.4, 5.5, 5.428)","(12.0, 14.5, 14.213675213675213)","(5.5, 5.3, 5.2444444444444445)","(2.4, 2.66, 2.602307692307692)","(13.0, 29.0, 25.76923076923077)","(16.0, 42.0, 39.27272727272727)","(10.0, 18.0, 16.96)"
16-12-2022 12:17:00.918846,"(11.0, 23.0, 21.526315789473685)","(4.4, 5.5, 5.428)","(12.0, 14.5, 14.213675213675213)","(5.5, 5.3, 5.215238095238095)","(2.4, 2.66, 2.5730434782608698)","(13.0, 29.0, 25.76923076923077)","(16.0, 42.0, 39.0)","(10.0, 18.0, 17.043478260869566)"
16-12-2022 12:17:01.978995,"(11.0, 23.0, 21.823529411764707)","(4.4, 5.6, 5.243930635838151)","(12.0, 14.5, 14.028169014084508)","(5.5, 5.4, 5.215238095238095)","(2.4, 2.66, 9998.5)","(13.0, 29.0, 9998.5)","(16.0, 42.0, 9998.5)","(10.0, 18.0, 9998.5)"
16-12-2022 12:17:03.088575,"(11.0, 99998, 9998.5)","(4.4, 99998, 9998.5)","(12.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(2.4, 99998, 9998.5)","(13.0, 99998, 9998.5)","(16.0, 99998, 9998.5)","(10.0, 99998, 9998.5)"
16-12-2022 12:17:04.144373,"(11.0, 99998, 9998.5)","(4.4, 99998, 9998.5)","(12.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(2.4, 99998, 9998.5)","(13.0, 99998, 9998.5)","(16.0, 99998, 9998.5)","(10.0, 99998, 9998.5)"
16-12-2022 12:17:05.125635,"(11.0, 99998, 9998.5)","(4.4, 99998, 9998.5)","(12.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(2.4, 99998, 9998.5)","(13.0, 99998, 9998.5)","(16.0, 99998, 9998.5)","(10.0, 99998, 9998.5)"
16-12-2022 12:17:06.115623,"(11.0, 99998, 9998.5)","(4.4, 99998, 9998.5)","(12.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(2.4, 99998, 9998.5)","(13.0, 99998, 9998.5)","(16.0, 99998, 9998.5)","(10.0, 99998, 9998.5)"
16-12-2022 12:17:07.052785,"(11.0, 99998, 9998.5)","(4.4, 99998, 9998.5)","(12.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(2.4, 99998, 9998.5)","(13.0, 99998, 9998.5)","(16.0, 99998, 9998.5)","(10.0, 99998, 9998.5)"
16-12-2022 12:17:08.035959,"(11.0, 99998, 9998.5)","(4.4, 99998, 9998.5)","(12.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(2.4, 99998, 9998.5)","(13.0, 99998, 9998.5)","(16.0, 99998, 9998.5)","(10.0, 99998, 9998.5)"
16-12-2022 12:17:09.016817,"(11.0, 99998, 9998.5)","(4.4, 99998, 9998.5)","(12.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(2.4, 99998, 9998.5)","(13.0, 99998, 9998.5)","(16.0, 99998, 9998.5)","(10.0, 99998, 9998.5)"
16-12-2022 12:17:09.972130,"(11.0, 99998, 9998.5)","(4.4, 99998, 9998.5)","(12.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(2.4, 99998, 9998.5)","(13.0, 99998, 9998.5)","(16.0, 99998, 9998.5)","(10.0, 99998, 9998.5)"
16-12-2022 12:17:10.935762,"(11.0, 99998, 9998.5)","(4.4, 99998, 9998.5)","(12.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(2.4, 99998, 9998.5)","(13.0, 99998, 9998.5)","(16.0, 99998, 9998.5)","(10.0, 99998, 9998.5)"
16-12-2022 12:17:11.900561,"(11.0, 99998, 9998.5)","(4.4, 99998, 9998.5)","(12.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(2.4, 99998, 9998.5)","(13.0, 99998, 9998.5)","(16.0, 99998, 9998.5)","(10.0, 99998, 9998.5)"
