,Torque To The Max,The Crom,Risky Buziness,Furiosa,Perfect Feeling,Fly Cheval,La Pistola,Eagles Response,Mister Woodport,Bee Gees Best
10-01-2023 14:27:33.093373,"(12.0, 17.0, 16.1)","(21.0, 34.0, 28.666666666666668)","(10.0, 13.0, 12.428571428571429)","(10.0, 16.5, 15.59090909090909)","(19.0, 30.0, 25.833333333333332)","(12.0, 24.0, 21.428571428571427)","(41.0, 90.0, 77.5)","(10.0, 17.5, 16.428571428571427)","(4.2, 5.6, 5.428571428571429)","(2.1, 2.46, 2.4509090909090907)"
10-01-2023 14:27:34.425987,"(12.0, 17.0, 16.1)","(21.0, 34.0, 28.666666666666668)","(10.0, 13.0, 12.428571428571429)","(10.0, 16.5, 15.59090909090909)","(19.0, 30.0, 25.833333333333332)","(12.0, 24.0, 21.428571428571427)","(41.0, 90.0, 77.5)","(10.0, 17.5, 16.428571428571427)","(4.2, 5.6, 5.428571428571429)","(2.1, 2.46, 2.4714285714285715)"
10-01-2023 14:27:35.835774,"(12.0, 17.0, 16.1)","(21.0, 34.0, 28.0)","(10.0, 13.0, 12.428571428571429)","(10.0, 16.5, 15.59090909090909)","(19.0, 30.0, 25.833333333333332)","(12.0, 24.0, 21.428571428571427)","(41.0, 90.0, 81.66666666666667)","(10.0, 17.5, 16.428571428571427)","(4.2, 5.6, 5.428571428571429)","(2.1, 2.48, 2.4714285714285715)"
10-01-2023 14:27:37.239198,"(12.0, 17.0, 16.1)","(21.0, 32.0, 27.0)","(10.0, 13.0, 12.428571428571429)","(10.0, 16.5, 14.5)","(19.0, 30.0, 25.555555555555557)","(12.0, 24.0, 21.272727272727273)","(41.0, 95.0, 78.33333333333333)","(10.0, 17.5, 16.428571428571427)","(4.2, 5.6, 5.428571428571429)","(2.1, 2.48, 2.5314285714285716)"
10-01-2023 14:27:38.609912,"(12.0, 17.0, 13.444444444444445)","(21.0, 32.0, 27.0)","(10.0, 13.0, 12.409090909090908)","(10.0, 16.5, 15.794117647058824)","(19.0, 30.0, 26.0)","(12.0, 24.0, 20.666666666666668)","(41.0, 95.0, 80.0)","(10.0, 17.5, 16.666666666666668)","(4.2, 5.6, 5.35)","(2.1, 2.7, 2.568)"
10-01-2023 14:27:39.997262,"(12.0, 17.0, 13.875)","(21.0, 32.0, 27.0)","(10.0, 13.0, 12.409090909090908)","(10.0, 16.5, 15.794117647058824)","(19.0, 30.0, 26.0)","(12.0, 24.0, 20.666666666666668)","(41.0, 90.0, 77.5)","(10.0, 17.0, 16.666666666666668)","(4.2, 5.6, 5.433333333333334)","(2.1, 2.7, 2.62)"
10-01-2023 14:27:41.417744,"(12.0, 16.5, 13.26923076923077)","(21.0, 32.0, 27.0)","(10.0, 13.0, 12.11111111111111)","(10.0, 16.5, 14.833333333333334)","(19.0, 30.0, 26.0)","(12.0, 24.0, 20.666666666666668)","(41.0, 90.0, 77.5)","(10.0, 17.0, 16.666666666666668)","(4.2, 5.5, 5.140000000000001)","(2.1, 2.68, 2.6542857142857144)"
10-01-2023 14:27:42.854026,"(12.0, 16.5, 14.0)","(21.0, 32.0, 27.0)","(10.0, 13.0, 12.11111111111111)","(10.0, 16.5, 14.833333333333334)","(19.0, 30.0, 26.0)","(12.0, 24.0, 20.666666666666668)","(41.0, 90.0, 78.75)","(10.0, 17.0, 16.666666666666668)","(4.2, 5.5, 5.140000000000001)","(2.1, 2.68, 2.6542857142857144)"
10-01-2023 14:27:44.212354,"(12.0, 16.0, 14.346153846153847)","(21.0, 32.0, 27.0)","(10.0, 13.0, 12.11111111111111)","(10.0, 16.5, 14.833333333333334)","(19.0, 30.0, 26.0)","(12.0, 24.0, 20.4)","(41.0, 90.0, 78.75)","(10.0, 17.0, 16.666666666666668)","(4.2, 5.5, 5.193333333333333)","(2.1, 2.68, 2.6542857142857144)"
10-01-2023 14:27:45.587911,"(12.0, 15.5, 14.346153846153847)","(21.0, 32.0, 27.0)","(10.0, 13.0, 12.11111111111111)","(10.0, 16.5, 14.833333333333334)","(19.0, 30.0, 26.0)","(12.0, 24.0, 20.75)","(41.0, 90.0, 78.75)","(10.0, 17.0, 16.666666666666668)","(4.2, 5.2, 5.429411764705883)","(2.1, 2.68, 2.6542857142857144)"
10-01-2023 14:27:47.020943,"(12.0, 15.5, 14.5)","(21.0, 32.0, 26.8)","(10.0, 13.0, 12.11111111111111)","(10.0, 16.5, 15.333333333333334)","(19.0, 30.0, 26.0)","(12.0, 23.0, 21.22222222222222)","(41.0, 90.0, 78.75)","(10.0, 17.0, 16.0)","(4.2, 5.5, 5.18)","(2.1, 2.68, 2.7600000000000002)"
10-01-2023 14:27:48.416312,"(12.0, 15.5, 13.785714285714285)","(21.0, 30.0, 26.5)","(10.0, 13.0, 12.058823529411764)","(10.0, 16.0, 15.794117647058824)","(19.0, 30.0, 26.0)","(12.0, 23.0, 20.833333333333332)","(41.0, 90.0, 78.75)","(10.0, 17.0, 16.0)","(4.2, 5.5, 5.111764705882353)","(2.1, 2.8, 2.8955555555555557)"
10-01-2023 14:27:49.877136,"(12.0, 15.5, 13.318181818181818)","(21.0, 30.0, 26.5)","(10.0, 13.0, 12.058823529411764)","(10.0, 16.5, 15.794117647058824)","(19.0, 30.0, 26.0)","(12.0, 23.0, 18.857142857142858)","(41.0, 90.0, 78.75)","(10.0, 17.0, 16.0)","(4.2, 5.5, 5.111764705882353)","(2.1, 2.94, 2.88)"
10-01-2023 14:27:51.263924,"(12.0, 15.5, 13.318181818181818)","(21.0, 30.0, 26.5)","(10.0, 13.0, 12.071428571428571)","(10.0, 16.5, 15.794117647058824)","(19.0, 30.0, 26.0)","(12.0, 22.0, 18.857142857142858)","(41.0, 90.0, 78.75)","(10.0, 17.0, 16.0)","(4.2, 5.5, 5.111764705882353)","(2.1, 2.94, 2.8133333333333335)"
10-01-2023 14:27:52.600934,"(12.0, 15.5, 13.318181818181818)","(21.0, 30.0, 26.5)","(10.0, 13.0, 12.0)","(10.0, 16.5, 15.794117647058824)","(19.0, 30.0, 26.0)","(12.0, 22.0, 18.857142857142858)","(41.0, 90.0, 78.75)","(10.0, 17.0, 16.0)","(4.2, 5.5, 5.111764705882353)","(2.1, 2.96, 2.8133333333333335)"
10-01-2023 14:27:54.060910,"(12.0, 15.5, 13.318181818181818)","(21.0, 30.0, 26.5)","(10.0, 13.0, 12.0)","(10.0, 16.5, 15.794117647058824)","(19.0, 30.0, 26.0)","(12.0, 22.0, 18.857142857142858)","(41.0, 90.0, 78.75)","(10.0, 17.0, 16.0)","(4.2, 5.5, 5.111764705882353)","(2.1, 2.96, 2.8133333333333335)"
10-01-2023 14:27:55.546366,"(12.0, 15.5, 13.318181818181818)","(21.0, 30.0, 26.5)","(10.0, 13.0, 12.0)","(10.0, 16.5, 15.794117647058824)","(19.0, 30.0, 26.0)","(12.0, 22.0, 18.857142857142858)","(41.0, 90.0, 78.75)","(10.0, 17.0, 16.0)","(4.2, 5.5, 5.111764705882353)","(2.1, 2.96, 2.8133333333333335)"
10-01-2023 14:27:56.937841,"(12.0, 15.5, 13.318181818181818)","(21.0, 30.0, 26.5)","(10.0, 13.0, 12.0)","(10.0, 16.5, 15.794117647058824)","(19.0, 30.0, 26.0)","(12.0, 22.0, 18.857142857142858)","(41.0, 90.0, 78.75)","(10.0, 17.0, 16.0)","(4.2, 5.5, 5.111764705882353)","(2.1, 2.96, 2.9057142857142857)"
10-01-2023 14:27:58.345451,"(12.0, 15.5, 13.318181818181818)","(21.0, 30.0, 26.5)","(10.0, 13.0, 12.0)","(10.0, 16.5, 15.794117647058824)","(19.0, 30.0, 26.0)","(12.0, 22.0, 18.954545454545453)","(41.0, 90.0, 78.75)","(10.0, 17.0, 16.666666666666668)","(4.2, 5.5, 5.111764705882353)","(2.1, 2.96, 2.7928571428571427)"
10-01-2023 14:27:59.976775,"(12.0, 15.5, 13.181818181818182)","(21.0, 30.0, 26.5)","(10.0, 13.0, 12.0)","(10.0, 16.5, 15.5)","(19.0, 30.0, 26.0)","(12.0, 21.0, 18.40909090909091)","(41.0, 90.0, 78.75)","(10.0, 17.0, 16.666666666666668)","(4.2, 5.5, 5.111764705882353)","(2.1, 2.9, 2.74)"
10-01-2023 14:28:01.644128,"(12.0, 15.0, 13.181818181818182)","(21.0, 30.0, 26.5)","(10.0, 13.0, 12.0)","(10.0, 16.5, 15.5)","(19.0, 30.0, 26.0)","(12.0, 20.0, 18.40909090909091)","(41.0, 90.0, 78.75)","(10.0, 17.0, 16.0)","(4.2, 5.5, 5.1000000000000005)","(2.1, 2.88, 2.72)"
10-01-2023 14:28:03.178013,"(12.0, 15.0, 13.181818181818182)","(21.0, 30.0, 26.88888888888889)","(10.0, 13.0, 12.142857142857142)","(10.0, 16.5, 15.5)","(19.0, 30.0, 26.0)","(12.0, 20.0, 18.40909090909091)","(41.0, 90.0, 78.75)","(10.0, 17.0, 16.5)","(4.2, 5.4, 5.16)","(2.1, 2.88, 2.654666666666667)"
10-01-2023 14:28:04.644116,"(12.0, 15.0, 13.181818181818182)","(21.0, 30.0, 26.5)","(10.0, 13.0, 12.142857142857142)","(10.0, 16.5, 15.794117647058824)","(19.0, 30.0, 26.0)","(12.0, 20.0, 18.055555555555557)","(41.0, 90.0, 78.75)","(10.0, 17.0, 16.5)","(4.2, 5.4, 5.16)","(2.1, 2.88, 2.654666666666667)"
10-01-2023 14:28:06.129305,"(12.0, 15.0, 13.181818181818182)","(21.0, 30.0, 26.5)","(10.0, 13.0, 12.142857142857142)","(10.0, 16.5, 15.794117647058824)","(19.0, 30.0, 26.0)","(12.0, 20.0, 18.055555555555557)","(41.0, 90.0, 78.75)","(10.0, 17.0, 16.5)","(4.2, 5.4, 5.16)","(2.1, 2.88, 2.654666666666667)"
10-01-2023 14:28:07.778565,"(12.0, 15.0, 13.181818181818182)","(21.0, 30.0, 26.5)","(10.0, 13.0, 12.142857142857142)","(10.0, 16.5, 14.833333333333334)","(19.0, 30.0, 26.0)","(12.0, 20.0, 18.055555555555557)","(41.0, 90.0, 78.75)","(10.0, 17.0, 16.5)","(4.2, 5.4, 5.16)","(2.1, 2.88, 2.654666666666667)"
10-01-2023 14:28:09.159073,"(12.0, 15.0, 13.181818181818182)","(21.0, 30.0, 26.5)","(10.0, 13.0, 12.142857142857142)","(10.0, 16.5, 14.833333333333334)","(19.0, 30.0, 26.0)","(12.0, 20.0, 18.055555555555557)","(41.0, 90.0, 78.75)","(10.0, 17.0, 16.5)","(4.2, 5.4, 5.16)","(2.1, 2.88, 2.654666666666667)"
10-01-2023 14:28:10.528054,"(12.0, 15.0, 13.181818181818182)","(21.0, 30.0, 26.5)","(10.0, 13.0, 12.142857142857142)","(10.0, 16.5, 14.833333333333334)","(19.0, 30.0, 26.0)","(12.0, 20.0, 18.055555555555557)","(41.0, 90.0, 78.75)","(10.0, 17.0, 16.5)","(4.2, 5.4, 5.16)","(2.1, 2.88, 2.7330434782608695)"
10-01-2023 14:28:11.857439,"(12.0, 15.0, 13.181818181818182)","(21.0, 30.0, 26.5)","(10.0, 13.0, 12.142857142857142)","(10.0, 16.5, 14.833333333333334)","(19.0, 30.0, 26.0)","(12.0, 20.0, 18.055555555555557)","(41.0, 90.0, 78.75)","(10.0, 17.0, 16.5)","(4.2, 5.4, 5.16)","(2.1, 2.88, 2.7330434782608695)"
10-01-2023 14:28:13.163678,"(12.0, 15.0, 13.571428571428571)","(21.0, 30.0, 26.5)","(10.0, 13.0, 12.0625)","(10.0, 16.5, 15.794117647058824)","(19.0, 30.0, 26.0)","(12.0, 20.0, 18.055555555555557)","(41.0, 85.0, 76.11111111111111)","(10.0, 17.0, 16.5)","(4.2, 5.4, 5.16)","(2.1, 2.88, 2.770967741935484)"
10-01-2023 14:28:14.637691,"(12.0, 15.0, 13.571428571428571)","(21.0, 30.0, 26.5)","(10.0, 13.0, 12.0625)","(10.0, 16.5, 15.794117647058824)","(19.0, 30.0, 26.0)","(12.0, 20.0, 18.055555555555557)","(41.0, 85.0, 76.11111111111111)","(10.0, 17.0, 16.0)","(4.2, 5.4, 5.16)","(2.1, 2.88, 2.75)"
10-01-2023 14:28:16.267900,"(12.0, 15.0, 12.923076923076923)","(21.0, 30.0, 26.5)","(10.0, 13.0, 12.0625)","(10.0, 16.5, 15.5625)","(19.0, 30.0, 26.0)","(12.0, 20.0, 18.055555555555557)","(41.0, 85.0, 76.11111111111111)","(10.0, 17.0, 16.666666666666668)","(4.2, 5.4, 5.16)","(2.1, 2.76, 2.7505263157894735)"
10-01-2023 14:28:17.786998,"(12.0, 15.0, 12.923076923076923)","(21.0, 30.0, 26.5)","(10.0, 13.0, 12.142857142857142)","(10.0, 16.5, 15.38888888888889)","(19.0, 30.0, 26.0)","(12.0, 20.0, 18.055555555555557)","(41.0, 85.0, 76.11111111111111)","(10.0, 17.0, 16.666666666666668)","(4.2, 5.4, 5.16)","(2.1, 2.76, 2.7505263157894735)"
10-01-2023 14:28:19.457415,"(12.0, 15.0, 13.714285714285714)","(21.0, 30.0, 26.5)","(10.0, 13.0, 12.0625)","(10.0, 16.5, 15.7)","(19.0, 30.0, 25.636363636363637)","(12.0, 20.0, 18.541666666666668)","(41.0, 85.0, 76.11111111111111)","(10.0, 17.0, 16.666666666666668)","(4.2, 5.4, 5.16)","(2.1, 2.86, 2.7666666666666666)"
10-01-2023 14:28:21.042599,"(12.0, 15.0, 13.65)","(21.0, 30.0, 26.11111111111111)","(10.0, 13.0, 12.0625)","(10.0, 16.5, 15.576923076923077)","(19.0, 30.0, 25.636363636363637)","(12.0, 20.0, 18.541666666666668)","(41.0, 85.0, 76.11111111111111)","(10.0, 17.0, 16.666666666666668)","(4.2, 5.4, 5.16)","(2.1, 2.86, 2.762)"
10-01-2023 14:28:22.588088,"(12.0, 15.0, 13.65)","(21.0, 30.0, 26.11111111111111)","(10.0, 13.0, 12.0625)","(10.0, 16.5, 15.576923076923077)","(19.0, 30.0, 25.636363636363637)","(12.0, 20.0, 18.541666666666668)","(41.0, 85.0, 76.11111111111111)","(10.0, 17.0, 16.666666666666668)","(4.2, 5.4, 4.958333333333334)","(2.1, 2.86, 2.7523076923076926)"
10-01-2023 14:28:23.886905,"(12.0, 15.0, 13.65)","(21.0, 30.0, 26.11111111111111)","(10.0, 13.0, 12.142857142857142)","(10.0, 16.5, 15.576923076923077)","(19.0, 30.0, 25.636363636363637)","(12.0, 20.0, 18.541666666666668)","(41.0, 85.0, 76.11111111111111)","(10.0, 17.0, 16.666666666666668)","(4.2, 5.1, 4.925000000000001)","(2.1, 2.86, 2.765)"
10-01-2023 14:28:25.243043,"(12.0, 15.0, 13.875)","(21.0, 30.0, 26.11111111111111)","(10.0, 13.0, 12.142857142857142)","(10.0, 16.5, 14.833333333333334)","(19.0, 30.0, 25.636363636363637)","(12.0, 20.0, 18.541666666666668)","(41.0, 85.0, 76.11111111111111)","(10.0, 17.0, 16.428571428571427)","(4.2, 5.1, 4.935483870967742)","(2.1, 2.84, 2.765)"
10-01-2023 14:28:26.738725,"(12.0, 14.5, 13.071428571428571)","(21.0, 30.0, 26.11111111111111)","(10.0, 13.0, 12.142857142857142)","(10.0, 16.5, 14.833333333333334)","(19.0, 30.0, 25.636363636363637)","(12.0, 20.0, 18.541666666666668)","(41.0, 85.0, 76.11111111111111)","(10.0, 17.5, 16.666666666666668)","(4.2, 5.1, 4.935483870967742)","(2.1, 2.84, 2.7685714285714287)"
10-01-2023 14:28:28.184471,"(12.0, 14.5, 13.071428571428571)","(21.0, 30.0, 26.11111111111111)","(10.0, 13.0, 12.142857142857142)","(10.0, 16.5, 14.833333333333334)","(19.0, 30.0, 25.636363636363637)","(12.0, 20.0, 18.541666666666668)","(41.0, 85.0, 76.11111111111111)","(10.0, 17.0, 16.25)","(4.2, 5.1, 4.8875)","(2.1, 2.84, 2.7685714285714287)"
10-01-2023 14:28:29.563733,"(12.0, 14.5, 13.428571428571429)","(21.0, 30.0, 26.11111111111111)","(10.0, 13.0, 12.314285714285715)","(10.0, 16.5, 14.833333333333334)","(19.0, 30.0, 25.636363636363637)","(12.0, 20.0, 18.541666666666668)","(41.0, 85.0, 76.11111111111111)","(10.0, 17.5, 16.25)","(4.2, 5.1, 4.861538461538461)","(2.1, 2.84, 2.7685714285714287)"
10-01-2023 14:28:31.011080,"(12.0, 14.5, 13.428571428571429)","(21.0, 30.0, 26.11111111111111)","(10.0, 13.0, 12.25)","(10.0, 16.5, 15.2)","(19.0, 30.0, 25.636363636363637)","(12.0, 20.0, 18.541666666666668)","(41.0, 85.0, 76.11111111111111)","(10.0, 17.5, 16.25)","(4.2, 5.0, 4.798591549295775)","(2.1, 2.84, 2.7685714285714287)"
10-01-2023 14:28:32.639880,"(12.0, 14.5, 13.964285714285715)","(21.0, 30.0, 27.333333333333332)","(10.0, 13.0, 12.25)","(10.0, 17.0, 15.2)","(19.0, 30.0, 25.636363636363637)","(12.0, 20.0, 18.541666666666668)","(41.0, 85.0, 76.11111111111111)","(10.0, 17.5, 16.25)","(4.2, 4.9, 4.55)","(2.1, 2.84, 2.7685714285714287)"
10-01-2023 14:28:34.174369,"(12.0, 14.5, 13.964285714285715)","(21.0, 30.0, 27.6)","(10.0, 13.0, 12.25)","(10.0, 17.0, 15.2)","(19.0, 30.0, 25.636363636363637)","(12.0, 20.0, 18.541666666666668)","(41.0, 85.0, 76.11111111111111)","(10.0, 17.5, 16.25)","(4.2, 4.8, 4.692857142857143)","(2.15, 2.84, 2.7685714285714287)"
10-01-2023 14:28:35.659640,"(11.0, 14.5, 12.944444444444445)","(21.0, 30.0, 27.75)","(10.0, 13.0, 12.166666666666666)","(10.0, 17.0, 14.954545454545455)","(19.0, 30.0, 25.636363636363637)","(12.0, 20.0, 18.541666666666668)","(41.0, 85.0, 76.11111111111111)","(11.0, 17.5, 16.25)","(4.2, 4.8, 4.7)","(2.15, 2.84, 2.7685714285714287)"
10-01-2023 14:28:37.550998,"(11.0, 14.5, 13.833333333333334)","(21.0, 30.0, 28.0)","(10.0, 13.0, 12.166666666666666)","(10.0, 17.0, 15.25)","(19.0, 30.0, 25.636363636363637)","(12.0, 20.0, 18.541666666666668)","(41.0, 85.0, 76.11111111111111)","(11.0, 17.5, 16.25)","(4.2, 4.7, 4.631818181818182)","(2.15, 2.84, 2.7685714285714287)"
10-01-2023 14:28:39.213784,"(11.0, 14.5, 13.642857142857142)","(21.0, 30.0, 28.0)","(10.0, 13.0, 12.166666666666666)","(10.0, 16.0, 15.2)","(19.0, 30.0, 25.636363636363637)","(12.0, 20.0, 18.541666666666668)","(41.0, 85.0, 76.11111111111111)","(11.0, 17.5, 16.11111111111111)","(4.2, 4.7, 4.516666666666667)","(2.15, 2.84, 2.7733333333333334)"
10-01-2023 14:28:40.783416,"(11.0, 14.5, 13.642857142857142)","(21.0, 30.0, 28.0)","(10.0, 13.0, 12.166666666666666)","(10.0, 16.0, 15.5)","(19.0, 30.0, 26.25)","(12.0, 20.0, 16.5)","(41.0, 85.0, 76.11111111111111)","(11.0, 17.5, 16.25)","(4.2, 4.7, 4.6312500000000005)","(2.15, 2.84, 2.7828571428571425)"
10-01-2023 14:28:42.176996,"(11.0, 14.5, 13.642857142857142)","(21.0, 30.0, 29.0)","(10.0, 13.0, 12.166666666666666)","(10.0, 16.0, 15.125)","(19.0, 30.0, 26.25)","(12.0, 24.0, 16.0)","(41.0, 85.0, 76.11111111111111)","(11.0, 17.5, 17.083333333333332)","(4.2, 4.7, 4.446153846153846)","(2.15, 2.84, 2.7828571428571425)"
10-01-2023 14:28:43.522015,"(11.0, 14.5, 14.071428571428571)","(21.0, 30.0, 28.666666666666668)","(10.0, 13.0, 12.166666666666666)","(10.0, 15.5, 15.125)","(19.0, 30.0, 26.25)","(12.0, 23.0, 18.0)","(41.0, 85.0, 76.11111111111111)","(11.0, 17.5, 16.833333333333332)","(4.2, 4.6, 4.542307692307692)","(2.15, 2.84, 2.8036363636363633)"
10-01-2023 14:28:44.850583,"(11.0, 14.5, 14.166666666666666)","(21.0, 30.0, 28.666666666666668)","(10.0, 13.0, 12.142857142857142)","(10.0, 15.5, 15.125)","(19.0, 30.0, 26.25)","(12.0, 22.0, 18.0)","(41.0, 85.0, 76.11111111111111)","(11.0, 17.5, 16.833333333333332)","(4.2, 4.6, 4.452941176470588)","(2.15, 2.84, 2.8036363636363633)"
10-01-2023 14:28:46.346522,"(11.0, 14.5, 14.166666666666666)","(21.0, 30.0, 28.2)","(10.0, 13.0, 12.142857142857142)","(10.0, 15.5, 15.5)","(19.0, 30.0, 26.25)","(12.0, 22.0, 19.333333333333332)","(41.0, 85.0, 76.11111111111111)","(11.0, 17.5, 16.833333333333332)","(4.2, 4.5, 4.385714285714285)","(2.15, 2.84, 2.8036363636363633)"
10-01-2023 14:28:47.714799,"(11.0, 14.5, 14.166666666666666)","(21.0, 30.0, 28.2)","(10.0, 13.0, 12.142857142857142)","(10.0, 16.0, 15.5)","(19.0, 30.0, 26.25)","(12.0, 22.0, 18.785714285714285)","(41.0, 85.0, 77.5)","(11.0, 17.5, 16.833333333333332)","(4.2, 4.5, 4.395652173913043)","(2.15, 2.84, 2.8036363636363633)"
10-01-2023 14:28:49.157923,"(11.0, 14.5, 14.166666666666666)","(21.0, 30.0, 28.666666666666668)","(10.0, 13.0, 12.23076923076923)","(10.0, 16.0, 15.5)","(19.0, 30.0, 26.25)","(12.0, 19.5, 17.875)","(41.0, 85.0, 77.5)","(11.0, 17.5, 16.833333333333332)","(4.2, 4.5, 4.3307692307692305)","(2.15, 2.84, 2.8036363636363633)"
10-01-2023 14:28:50.629746,"(11.0, 14.5, 14.166666666666666)","(21.0, 30.0, 28.2)","(10.0, 13.0, 12.23076923076923)","(10.0, 16.0, 15.5)","(19.0, 30.0, 26.25)","(12.0, 19.0, 17.875)","(41.0, 85.0, 77.5)","(11.0, 17.5, 16.833333333333332)","(4.2, 4.5, 4.324)","(2.15, 2.84, 2.8036363636363633)"
10-01-2023 14:28:52.146980,"(11.0, 14.5, 14.166666666666666)","(21.0, 30.0, 28.2)","(10.0, 13.0, 12.23076923076923)","(10.0, 16.0, 15.5)","(19.0, 30.0, 26.25)","(12.0, 19.0, 17.0)","(41.0, 85.0, 77.5)","(11.0, 17.5, 16.833333333333332)","(4.2, 4.5, 4.263636363636364)","(2.15, 2.84, 2.797142857142857)"
10-01-2023 14:28:53.584367,"(11.0, 14.5, 14.166666666666666)","(21.0, 30.0, 28.875)","(10.0, 13.0, 12.23076923076923)","(11.0, 16.0, 15.5)","(19.0, 30.0, 26.25)","(12.0, 19.0, 17.25)","(41.0, 85.0, 77.5)","(11.0, 17.5, 16.833333333333332)","(4.2, 4.5, 4.372131147540983)","(2.2, 2.84, 2.797142857142857)"
10-01-2023 14:28:55.038091,"(11.0, 14.5, 14.166666666666666)","(21.0, 30.0, 28.875)","(10.0, 13.0, 12.23076923076923)","(11.0, 16.0, 15.333333333333332)","(19.0, 30.0, 26.25)","(12.0, 19.5, 17.25)","(41.0, 85.0, 77.5)","(11.0, 17.5, 16.833333333333332)","(4.2, 4.5, 4.376190476190477)","(2.2, 2.84, 2.8066666666666666)"
10-01-2023 14:28:56.445345,"(11.0, 14.5, 14.166666666666666)","(21.0, 30.0, 28.875)","(10.0, 13.0, 12.23076923076923)","(11.0, 16.0, 15.333333333333332)","(19.0, 30.0, 26.25)","(12.0, 19.5, 17.25)","(41.0, 85.0, 77.5)","(11.0, 17.5, 16.833333333333332)","(4.2, 4.5, 4.376190476190477)","(2.2, 2.86, 2.8066666666666666)"
10-01-2023 14:28:57.985693,"(11.0, 14.5, 14.166666666666666)","(21.0, 30.0, 28.875)","(10.0, 13.0, 12.23076923076923)","(11.0, 16.0, 14.615384615384615)","(19.0, 30.0, 26.25)","(12.0, 19.5, 18.333333333333332)","(41.0, 85.0, 77.5)","(11.0, 17.5, 17.22222222222222)","(4.2, 4.5, 4.376190476190477)","(2.2, 2.86, 2.8777777777777778)"
10-01-2023 14:28:59.357042,"(11.0, 14.5, 14.166666666666666)","(21.0, 30.0, 28.875)","(10.0, 13.0, 12.23076923076923)","(11.0, 16.0, 14.615384615384615)","(19.0, 30.0, 26.25)","(12.0, 19.5, 17.75)","(41.0, 85.0, 77.5)","(11.0, 17.5, 17.22222222222222)","(4.2, 4.5, 4.367796610169492)","(2.2, 2.94, 2.909090909090909)"
10-01-2023 14:29:00.792586,"(11.0, 14.5, 14.166666666666666)","(21.0, 30.0, 28.875)","(10.0, 13.0, 12.142857142857142)","(11.0, 16.0, 14.909090909090908)","(19.0, 30.0, 26.25)","(12.0, 19.5, 17.75)","(41.0, 85.0, 77.5)","(11.0, 17.5, 17.22222222222222)","(4.2, 4.5, 4.367796610169492)","(2.2, 2.92, 2.909090909090909)"
10-01-2023 14:29:02.218725,"(11.0, 14.5, 14.166666666666666)","(21.0, 30.0, 28.875)","(10.0, 13.0, 12.142857142857142)","(11.0, 16.0, 14.333333333333334)","(19.0, 30.0, 26.25)","(12.0, 19.5, 17.75)","(41.0, 85.0, 77.5)","(11.0, 17.5, 17.22222222222222)","(4.2, 4.5, 4.367796610169492)","(2.2, 2.92, 2.909090909090909)"
10-01-2023 14:29:03.562292,"(11.0, 14.5, 14.166666666666666)","(21.0, 30.0, 28.5)","(10.0, 13.0, 12.333333333333334)","(11.0, 16.0, 14.928571428571429)","(19.0, 30.0, 25.833333333333332)","(12.0, 19.5, 18.166666666666668)","(41.0, 85.0, 77.5)","(11.0, 17.5, 17.22222222222222)","(4.2, 4.5, 4.274545454545454)","(2.2, 2.92, 2.87)"
10-01-2023 14:29:04.997095,"(11.0, 14.5, 13.833333333333334)","(21.0, 30.0, 28.5)","(10.0, 12.5, 12.333333333333334)","(11.0, 16.0, 14.928571428571429)","(19.0, 30.0, 25.833333333333332)","(12.0, 19.5, 18.166666666666668)","(41.0, 85.0, 77.5)","(11.0, 17.5, 17.0)","(4.2, 4.3, 4.288235294117647)","(2.2, 2.92, 2.88)"
10-01-2023 14:29:06.315204,"(11.0, 14.5, 13.833333333333334)","(21.0, 30.0, 28.5)","(10.0, 12.5, 12.333333333333334)","(11.0, 16.0, 14.928571428571429)","(19.0, 30.0, 27.0)","(12.0, 19.5, 18.166666666666668)","(41.0, 85.0, 77.5)","(11.0, 17.5, 17.0)","(4.2, 4.3, 4.170149253731343)","(2.2, 2.92, 2.88)"
10-01-2023 14:29:07.622141,"(11.0, 14.5, 13.833333333333334)","(21.0, 30.0, 28.5)","(10.0, 12.5, 12.333333333333334)","(11.0, 16.0, 15.0)","(19.0, 29.0, 27.0)","(12.0, 19.5, 18.166666666666668)","(41.0, 85.0, 77.5)","(11.0, 17.5, 17.0)","(4.2, 4.2, 4.120987654320987)","(2.2, 2.92, 2.88)"
10-01-2023 14:29:09.113752,"(11.0, 14.5, 13.833333333333334)","(21.0, 30.0, 31.0)","(10.0, 12.5, 12.333333333333334)","(11.0, 15.5, 14.428571428571429)","(19.0, 29.0, 27.0)","(12.0, 19.5, 18.166666666666668)","(41.0, 85.0, 77.5)","(11.0, 17.5, 17.0)","(4.2, 4.2, 4.027118644067796)","(2.2, 2.92, 2.88)"
10-01-2023 14:29:10.636868,"(11.0, 14.5, 14.055555555555555)","(21.0, 34.0, 30.4)","(10.0, 12.5, 12.333333333333334)","(11.0, 15.5, 15.0)","(19.0, 29.0, 27.0)","(12.0, 19.5, 18.166666666666668)","(41.0, 85.0, 77.5)","(11.0, 17.5, 17.0)","(4.2, 4.1, 3.959375)","(2.2, 2.92, 2.9810526315789474)"
