,Gudgeon Pin,Good Charlotte,Get A Shout,Roma Bella,Prabaker,Pepperberry,Manawata,Dr Archer
07-12-2022 19:16:45.391206,"(2.0, 2.54, 2.39)","(20.0, 70.0, 58.75)","(13.0, 28.0, 16.4)","(3.7, 4.9, 4.45)","(15.0, 50.0, 34.0)","(18.0, 65.0, 56.111111111111114)","(18.0, 50.0, 44.25)","(4.2, 5.9, 5.65)"
07-12-2022 19:16:46.656302,"(2.0, 2.54, 2.39)","(20.0, 70.0, 58.75)","(13.0, 29.0, 16.4)","(3.7, 4.9, 4.45)","(15.0, 50.0, 41.27272727272727)","(18.0, 65.0, 56.111111111111114)","(18.0, 48.0, 44.25)","(4.2, 5.9, 5.65)"
07-12-2022 19:16:47.867207,"(2.0, 2.54, 2.2453333333333334)","(20.0, 70.0, 58.75)","(13.0, 29.0, 16.4)","(3.7, 4.9, 4.45)","(15.0, 50.0, 41.27272727272727)","(18.0, 65.0, 56.111111111111114)","(18.0, 48.0, 45.272727272727266)","(4.2, 5.9, 5.35)"
07-12-2022 19:16:49.121957,"(2.0, 2.52, 2.2914285714285714)","(20.0, 70.0, 58.75)","(13.0, 29.0, 16.4)","(3.7, 4.9, 4.45)","(15.0, 50.0, 41.27272727272727)","(18.0, 65.0, 56.111111111111114)","(18.0, 48.0, 45.272727272727266)","(4.2, 7.0, 6.222222222222222)"
07-12-2022 19:16:50.552945,"(2.0, 2.52, 2.245714285714286)","(20.0, 70.0, 58.75)","(13.0, 29.0, 16.4)","(3.7, 4.9, 4.45)","(15.0, 50.0, 41.27272727272727)","(18.0, 65.0, 56.111111111111114)","(18.0, 48.0, 45.272727272727266)","(4.2, 6.4, 6.222222222222222)"
07-12-2022 19:16:52.246138,"(2.0, 2.52, 2.2711111111111113)","(20.0, 70.0, 58.75)","(13.0, 29.0, 16.4)","(3.7, 4.9, 4.45)","(15.0, 50.0, 41.27272727272727)","(18.0, 65.0, 56.111111111111114)","(18.0, 48.0, 45.272727272727266)","(4.2, 6.4, 6.0)"
07-12-2022 19:16:54.072105,"(2.0, 2.52, 2.246153846153846)","(20.0, 70.0, 58.75)","(13.0, 29.0, 16.4)","(3.7, 4.9, 4.3)","(15.0, 50.0, 41.27272727272727)","(18.0, 65.0, 56.111111111111114)","(18.0, 48.0, 45.272727272727266)","(4.2, 6.4, 5.4799999999999995)"
07-12-2022 19:16:55.860335,"(2.0, 2.5, 2.246153846153846)","(20.0, 70.0, 58.75)","(13.0, 29.0, 16.4)","(3.7, 4.9, 4.3)","(15.0, 50.0, 41.27272727272727)","(18.0, 65.0, 56.111111111111114)","(18.0, 48.0, 45.272727272727266)","(4.2, 6.2, 5.9)"
07-12-2022 19:16:57.247649,"(2.0, 2.5, 2.2750000000000004)","(20.0, 70.0, 58.75)","(13.0, 29.0, 16.4)","(3.7, 4.9, 4.3)","(15.0, 50.0, 41.27272727272727)","(18.0, 65.0, 56.111111111111114)","(18.0, 48.0, 45.272727272727266)","(4.2, 6.2, 5.9)"
07-12-2022 19:16:58.676999,"(2.0, 2.5, 2.277142857142857)","(20.0, 70.0, 58.75)","(13.0, 29.0, 16.4)","(3.7, 4.9, 4.3)","(15.0, 50.0, 29.42857142857143)","(18.0, 65.0, 56.111111111111114)","(18.0, 48.0, 45.272727272727266)","(4.2, 6.2, 6.2555555555555555)"
07-12-2022 19:16:59.926877,"(2.0, 2.5, 2.277142857142857)","(20.0, 70.0, 58.75)","(13.0, 29.0, 16.4)","(3.7, 4.9, 4.3)","(15.0, 48.0, 29.42857142857143)","(18.0, 65.0, 56.111111111111114)","(18.0, 48.0, 45.272727272727266)","(4.4, 6.4, 6.2555555555555555)"
07-12-2022 19:17:01.057985,"(2.0, 2.5, 2.277142857142857)","(20.0, 70.0, 58.75)","(13.0, 29.0, 16.4)","(3.7, 4.9, 4.3)","(15.0, 48.0, 42.888888888888886)","(18.0, 65.0, 56.111111111111114)","(18.0, 48.0, 45.272727272727266)","(4.4, 6.4, 6.2555555555555555)"
07-12-2022 19:17:02.445831,"(2.0, 2.5, 2.3773333333333335)","(20.0, 70.0, 58.75)","(13.0, 29.0, 16.4)","(3.7, 4.9, 4.3)","(15.0, 46.0, 42.888888888888886)","(18.0, 65.0, 56.111111111111114)","(18.0, 48.0, 45.272727272727266)","(4.4, 6.4, 5.390909090909091)"
07-12-2022 19:17:03.772129,"(2.0, 2.5, 2.3773333333333335)","(20.0, 70.0, 58.75)","(13.0, 29.0, 16.4)","(3.7, 4.9, 4.3)","(15.0, 46.0, 42.888888888888886)","(18.0, 65.0, 45.416666666666664)","(18.0, 48.0, 45.272727272727266)","(4.4, 6.6, 6.222222222222222)"
07-12-2022 19:17:05.050142,"(2.0, 2.5, 2.2800000000000002)","(20.0, 70.0, 58.75)","(13.0, 29.0, 16.4)","(3.7, 5.0, 4.666666666666667)","(15.0, 46.0, 42.888888888888886)","(18.0, 60.0, 51.25)","(18.0, 48.0, 45.272727272727266)","(4.4, 6.4, 5.714285714285714)"
07-12-2022 19:17:06.321968,"(2.0, 2.52, 2.1733333333333333)","(20.0, 70.0, 58.75)","(13.0, 29.0, 16.4)","(3.7, 5.0, 4.666666666666667)","(15.0, 46.0, 42.888888888888886)","(18.0, 55.0, 51.25)","(18.0, 48.0, 45.272727272727266)","(4.4, 6.4, 5.714285714285714)"
07-12-2022 19:17:07.567607,"(2.0, 2.48, 2.201212121212121)","(20.0, 70.0, 58.75)","(13.0, 29.0, 16.4)","(3.7, 5.0, 4.666666666666667)","(15.0, 46.0, 42.888888888888886)","(18.0, 55.0, 51.25)","(18.0, 48.0, 45.272727272727266)","(4.4, 6.4, 5.333333333333333)"
07-12-2022 19:17:08.794651,"(2.0, 2.48, 2.3022727272727272)","(20.0, 70.0, 58.75)","(13.0, 29.0, 16.4)","(3.7, 5.0, 4.666666666666667)","(15.0, 46.0, 42.888888888888886)","(18.0, 55.0, 51.25)","(18.0, 48.0, 41.63636363636364)","(4.4, 6.4, 5.955555555555556)"
07-12-2022 19:17:10.008382,"(2.0, 2.48, 2.2346666666666666)","(20.0, 70.0, 47.5)","(13.0, 29.0, 16.076923076923077)","(3.7, 5.0, 4.666666666666667)","(15.0, 46.0, 32.0)","(18.0, 55.0, 45.0)","(18.0, 44.0, 41.45)","(4.4, 6.8, 6.050000000000001)"
07-12-2022 19:17:11.211645,"(2.0, 2.48, 2.365)","(20.0, 70.0, 47.5)","(13.0, 29.0, 16.076923076923077)","(3.7, 5.0, 4.666666666666667)","(15.0, 46.0, 39.33333333333333)","(18.0, 55.0, 45.0)","(18.0, 44.0, 40.42857142857143)","(4.4, 6.4, 6.050000000000001)"
07-12-2022 19:17:12.418950,"(2.0, 2.48, 2.3358823529411765)","(20.0, 65.0, 59.285714285714285)","(13.0, 29.0, 16.076923076923077)","(3.7, 5.0, 4.666666666666667)","(15.0, 42.0, 39.33333333333333)","(18.0, 50.0, 45.0)","(18.0, 44.0, 39.833333333333336)","(4.4, 6.4, 6.050000000000001)"
07-12-2022 19:17:13.526136,"(2.0, 2.48, 2.3358823529411765)","(20.0, 65.0, 45.0)","(13.0, 29.0, 18.764705882352942)","(3.7, 5.0, 4.666666666666667)","(15.0, 42.0, 29.294117647058826)","(18.0, 50.0, 41.666666666666664)","(18.0, 44.0, 44.714285714285715)","(4.4, 6.4, 6.15)"
07-12-2022 19:17:14.730964,"(2.0, 2.48, 2.3555555555555556)","(20.0, 65.0, 38.333333333333336)","(13.0, 29.0, 16.53846153846154)","(3.7, 5.0, 4.666666666666667)","(15.0, 42.0, 37.55555555555556)","(18.0, 50.0, 46.230769230769226)","(18.0, 46.0, 44.714285714285715)","(4.4, 6.4, 6.15)"
07-12-2022 19:17:16.211919,"(2.0, 2.48, 2.3555555555555556)","(20.0, 65.0, 45.0)","(13.0, 29.0, 16.53846153846154)","(3.7, 5.0, 4.666666666666667)","(15.0, 40.0, 35.77777777777778)","(18.0, 48.0, 38.8)","(18.0, 46.0, 44.980769230769226)","(4.4, 6.4, 6.050000000000001)"
07-12-2022 19:17:17.481102,"(2.0, 2.5, 2.3901408450704227)","(20.0, 55.0, 38.4)","(13.0, 29.0, 16.727272727272727)","(3.7, 5.0, 4.666666666666667)","(15.0, 38.0, 34.0)","(18.0, 48.0, 44.38461538461539)","(18.0, 46.0, 44.980769230769226)","(4.4, 6.4, 6.050000000000001)"
07-12-2022 19:17:18.691223,"(2.0, 2.5, 2.3901408450704227)","(20.0, 48.0, 38.4)","(13.0, 29.0, 16.727272727272727)","(3.7, 5.0, 4.666666666666667)","(15.0, 36.0, 26.0)","(18.0, 46.0, 38.26315789473684)","(18.0, 46.0, 44.980769230769226)","(4.4, 6.4, 6.183333333333334)"
07-12-2022 19:17:20.132473,"(2.0, 2.5, 2.308421052631579)","(20.0, 46.0, 35.0)","(13.0, 29.0, 16.727272727272727)","(3.7, 5.0, 4.666666666666667)","(15.0, 36.0, 32.22222222222222)","(18.0, 46.0, 38.26315789473684)","(18.0, 46.0, 44.980769230769226)","(4.4, 6.4, 6.183333333333334)"
07-12-2022 19:17:21.490299,"(2.0, 2.5, 2.277142857142857)","(20.0, 46.0, 35.0)","(13.0, 29.0, 16.727272727272727)","(3.7, 5.0, 4.666666666666667)","(15.0, 34.0, 27.846153846153847)","(18.0, 46.0, 40.2)","(18.0, 46.0, 44.980769230769226)","(4.4, 6.4, 5.725)"
07-12-2022 19:17:22.795323,"(2.0, 2.5, 2.277142857142857)","(20.0, 46.0, 34.0)","(13.0, 29.0, 16.727272727272727)","(3.7, 5.0, 4.666666666666667)","(15.0, 34.0, 25.11111111111111)","(18.0, 44.0, 40.69230769230769)","(18.0, 46.0, 40.8)","(4.4, 6.6, 5.9)"
07-12-2022 19:17:24.068368,"(2.0, 2.5, 2.277142857142857)","(20.0, 44.0, 37.5)","(13.0, 29.0, 16.727272727272727)","(3.7, 5.0, 4.666666666666667)","(15.0, 34.0, 25.11111111111111)","(18.0, 42.0, 40.69230769230769)","(18.0, 46.0, 42.75)","(4.4, 6.2, 6.044444444444444)"
07-12-2022 19:17:25.420629,"(2.0, 2.5, 2.393333333333333)","(20.0, 42.0, 37.5)","(13.0, 29.0, 16.727272727272727)","(3.7, 5.0, 4.666666666666667)","(15.0, 34.0, 25.11111111111111)","(18.0, 42.0, 40.69230769230769)","(18.0, 46.0, 42.75)","(4.4, 6.2, 6.044444444444444)"
07-12-2022 19:17:26.690899,"(2.0, 2.5, 2.3610526315789473)","(20.0, 42.0, 32.0)","(13.0, 29.0, 16.727272727272727)","(3.7, 5.0, 4.666666666666667)","(15.0, 34.0, 25.11111111111111)","(18.0, 42.0, 35.73684210526316)","(18.0, 46.0, 44.76190476190476)","(4.4, 6.2, 6.044444444444444)"
07-12-2022 19:17:27.957739,"(2.0, 2.5, 2.368)","(20.0, 40.0, 32.0)","(13.0, 29.0, 16.727272727272727)","(3.7, 5.0, 4.666666666666667)","(15.0, 34.0, 25.11111111111111)","(18.0, 42.0, 35.73684210526316)","(18.0, 46.0, 42.42857142857143)","(4.4, 6.2, 5.16)"
07-12-2022 19:17:29.197787,"(2.0, 2.5, 2.368)","(20.0, 40.0, 33.6)","(13.0, 29.0, 16.727272727272727)","(3.7, 5.0, 4.666666666666667)","(15.0, 34.0, 25.11111111111111)","(18.0, 42.0, 35.73684210526316)","(18.0, 46.0, 42.0)","(4.4, 6.0, 5.292857142857143)"
07-12-2022 19:17:30.327778,"(2.0, 2.5, 2.368)","(20.0, 40.0, 33.6)","(13.0, 29.0, 16.727272727272727)","(3.7, 5.0, 4.666666666666667)","(15.0, 34.0, 25.11111111111111)","(18.0, 42.0, 35.73684210526316)","(18.0, 46.0, 49.142857142857146)","(4.4, 6.0, 5.161904761904762)"
07-12-2022 19:17:31.507845,"(2.0, 2.5, 2.397333333333333)","(20.0, 38.0, 33.0)","(13.0, 29.0, 16.727272727272727)","(3.7, 5.0, 4.666666666666667)","(15.0, 34.0, 25.11111111111111)","(18.0, 42.0, 35.73684210526316)","(18.0, 60.0, 45.75)","(4.4, 6.0, 5.161904761904762)"
07-12-2022 19:17:32.661204,"(2.0, 2.5, 2.328888888888889)","(20.0, 38.0, 28.0)","(13.0, 29.0, 16.727272727272727)","(3.7, 5.0, 4.666666666666667)","(15.0, 34.0, 25.11111111111111)","(18.0, 42.0, 35.73684210526316)","(18.0, 60.0, 48.599999999999994)","(4.4, 6.0, 4.96)"
07-12-2022 19:17:34.007778,"(2.0, 2.5, 2.328888888888889)","(20.0, 38.0, 31.666666666666664)","(13.0, 29.0, 16.727272727272727)","(3.7, 5.0, 4.666666666666667)","(15.0, 34.0, 25.11111111111111)","(18.0, 42.0, 35.73684210526316)","(18.0, 60.0, 48.599999999999994)","(4.4, 6.0, 4.989473684210526)"
07-12-2022 19:17:35.403555,"(2.0, 2.5, 2.328888888888889)","(20.0, 36.0, 31.666666666666664)","(13.0, 29.0, 16.727272727272727)","(3.7, 5.0, 4.666666666666667)","(15.0, 34.0, 25.11111111111111)","(18.0, 42.0, 35.73684210526316)","(18.0, 60.0, 43.18181818181819)","(4.4, 6.0, 5.2)"
07-12-2022 19:17:36.705027,"(2.0, 2.5, 2.328888888888889)","(20.0, 36.0, 30.333333333333332)","(13.0, 29.0, 16.727272727272727)","(3.7, 5.0, 4.666666666666667)","(15.0, 34.0, 25.11111111111111)","(18.0, 42.0, 35.73684210526316)","(18.0, 60.0, 50.2)","(4.4, 6.0, 5.046153846153846)"
07-12-2022 19:17:37.971314,"(2.0, 2.5, 2.4)","(20.0, 34.0, 30.333333333333332)","(13.0, 29.0, 24.46875)","(3.7, 5.0, 4.666666666666667)","(15.0, 34.0, 25.11111111111111)","(18.0, 42.0, 35.73684210526316)","(18.0, 55.0, 50.2)","(4.4, 6.0, 5.58)"
07-12-2022 19:17:39.273908,"(2.0, 2.5, 2.3425)","(20.0, 32.0, 30.2)","(13.0, 29.0, 24.46875)","(3.7, 5.0, 4.666666666666667)","(15.0, 34.0, 25.11111111111111)","(18.0, 42.0, 35.73684210526316)","(18.0, 55.0, 47.72727272727273)","(4.4, 5.8, 5.633333333333333)"
07-12-2022 19:17:40.421802,"(2.0, 2.5, 2.395)","(20.0, 32.0, 28.142857142857142)","(13.0, 29.0, 24.46875)","(3.7, 5.0, 4.666666666666667)","(15.0, 34.0, 25.11111111111111)","(18.0, 42.0, 35.73684210526316)","(18.0, 55.0, 45.95)","(4.4, 5.8, 5.633333333333333)"
07-12-2022 19:17:41.570571,"(2.0, 2.5, 2.3775)","(20.0, 30.0, 24.473684210526315)","(13.0, 29.0, 24.606060606060606)","(3.7, 5.0, 4.666666666666667)","(15.0, 34.0, 25.11111111111111)","(18.0, 42.0, 35.73684210526316)","(18.0, 50.0, 41.47826086956522)","(4.4, 5.8, 5.633333333333333)"
07-12-2022 19:17:42.772901,"(2.0, 2.5, 2.3775)","(20.0, 30.0, 24.473684210526315)","(13.0, 29.0, 24.606060606060606)","(3.7, 5.0, 4.666666666666667)","(15.0, 34.0, 25.11111111111111)","(18.0, 42.0, 35.73684210526316)","(18.0, 48.0, 38.52173913043478)","(4.4, 5.8, 5.633333333333333)"
07-12-2022 19:17:44.229641,"(2.0, 2.5, 2.4183333333333334)","(20.0, 30.0, 24.4)","(13.0, 29.0, 24.606060606060606)","(3.7, 5.0, 4.666666666666667)","(15.0, 34.0, 25.11111111111111)","(18.0, 42.0, 35.73684210526316)","(18.0, 44.0, 39.05555555555556)","(4.4, 5.8, 5.58)"
07-12-2022 19:17:45.563205,"(2.0, 2.5, 2.3775)","(20.0, 30.0, 24.4)","(13.0, 29.0, 24.606060606060606)","(3.7, 5.0, 4.666666666666667)","(15.0, 34.0, 25.11111111111111)","(18.0, 42.0, 35.73684210526316)","(18.0, 40.0, 39.05555555555556)","(4.4, 5.8, 5.633333333333333)"
07-12-2022 19:17:46.958798,"(2.0, 2.5, 2.3775)","(20.0, 30.0, 24.4)","(13.0, 29.0, 24.606060606060606)","(3.7, 5.0, 4.666666666666667)","(15.0, 34.0, 25.11111111111111)","(18.0, 42.0, 35.73684210526316)","(18.0, 40.0, 39.05555555555556)","(4.4, 5.8, 5.633333333333333)"
07-12-2022 19:17:48.304484,"(2.0, 2.5, 2.3775)","(20.0, 30.0, 24.4)","(13.0, 29.0, 24.606060606060606)","(3.7, 5.0, 4.666666666666667)","(15.0, 34.0, 25.11111111111111)","(18.0, 42.0, 35.73684210526316)","(18.0, 40.0, 39.05555555555556)","(4.4, 5.8, 5.58)"
07-12-2022 19:17:49.594447,"(2.0, 2.5, 2.4183333333333334)","(20.0, 30.0, 24.4)","(13.0, 29.0, 24.606060606060606)","(3.7, 5.0, 4.666666666666667)","(15.0, 34.0, 25.11111111111111)","(18.0, 42.0, 35.73684210526316)","(18.0, 40.0, 39.05555555555556)","(4.4, 5.8, 5.58)"
07-12-2022 19:17:50.966211,"(2.0, 2.5, 2.3775)","(20.0, 30.0, 24.4)","(13.0, 29.0, 24.606060606060606)","(3.7, 5.0, 4.666666666666667)","(15.0, 34.0, 25.11111111111111)","(18.0, 42.0, 35.73684210526316)","(18.0, 40.0, 39.05555555555556)","(4.4, 5.8, 5.633333333333333)"
07-12-2022 19:17:52.376476,"(2.0, 2.5, 2.3775)","(20.0, 30.0, 24.4)","(13.0, 29.0, 24.606060606060606)","(3.7, 5.0, 4.666666666666667)","(15.0, 34.0, 25.11111111111111)","(18.0, 42.0, 35.73684210526316)","(18.0, 40.0, 39.05555555555556)","(4.4, 5.8, 5.633333333333333)"
07-12-2022 19:17:53.598882,"(2.0, 2.5, 2.3775)","(20.0, 30.0, 24.4)","(13.0, 29.0, 24.606060606060606)","(3.7, 5.0, 4.666666666666667)","(15.0, 34.0, 25.11111111111111)","(18.0, 42.0, 35.73684210526316)","(18.0, 40.0, 39.05555555555556)","(4.4, 5.8, 5.58)"
07-12-2022 19:17:54.788341,"(2.0, 2.5, 2.3775)","(20.0, 30.0, 24.4)","(13.0, 29.0, 19.0)","(3.7, 5.0, 4.666666666666667)","(15.0, 34.0, 25.11111111111111)","(18.0, 42.0, 35.73684210526316)","(18.0, 40.0, 39.05555555555556)","(4.4, 5.8, 5.58)"
07-12-2022 19:17:55.958261,"(2.0, 2.5, 2.3775)","(20.0, 30.0, 24.4)","(13.0, 29.0, 22.571428571428573)","(3.7, 5.0, 4.666666666666667)","(15.0, 34.0, 25.11111111111111)","(18.0, 42.0, 35.73684210526316)","(18.0, 40.0, 39.05555555555556)","(4.4, 5.8, 5.633333333333333)"
07-12-2022 19:17:57.160945,"(2.0, 2.5, 2.3775)","(20.0, 30.0, 24.4)","(13.0, 29.0, 25.25)","(3.7, 5.0, 4.666666666666667)","(15.0, 34.0, 25.11111111111111)","(18.0, 42.0, 35.73684210526316)","(18.0, 40.0, 39.05555555555556)","(4.4, 5.8, 5.633333333333333)"
07-12-2022 19:17:58.315102,"(2.0, 2.5, 2.3775)","(20.0, 30.0, 24.4)","(13.0, 29.0, 25.35135135135135)","(3.7, 5.0, 4.666666666666667)","(15.0, 34.0, 25.11111111111111)","(18.0, 42.0, 35.73684210526316)","(18.0, 40.0, 39.05555555555556)","(4.4, 5.8, 5.633333333333333)"
07-12-2022 19:17:59.456668,"(2.0, 2.5, 2.3775)","(20.0, 30.0, 24.4)","(13.0, 29.0, 22.055555555555557)","(3.7, 5.0, 4.666666666666667)","(15.0, 34.0, 25.11111111111111)","(18.0, 42.0, 35.73684210526316)","(18.0, 40.0, 39.111111111111114)","(4.4, 5.8, 5.58)"
07-12-2022 19:18:00.715777,"(2.0, 2.5, 2.3775)","(20.0, 30.0, 24.4)","(13.0, 29.0, 22.42105263157895)","(3.7, 5.0, 4.666666666666667)","(15.0, 34.0, 25.11111111111111)","(18.0, 42.0, 35.73684210526316)","(18.0, 40.0, 39.111111111111114)","(4.4, 5.8, 5.633333333333333)"
07-12-2022 19:18:01.902064,"(2.0, 2.5, 2.437)","(20.0, 30.0, 24.4)","(13.0, 29.0, 22.42105263157895)","(3.7, 5.0, 4.666666666666667)","(15.0, 34.0, 25.11111111111111)","(18.0, 42.0, 35.73684210526316)","(18.0, 40.0, 38.93333333333334)","(4.4, 5.8, 5.633333333333333)"
07-12-2022 19:18:03.102070,"(2.0, 2.5, 2.437)","(20.0, 30.0, 24.4)","(13.0, 29.0, 20.666666666666664)","(3.7, 5.0, 4.666666666666667)","(15.0, 34.0, 25.11111111111111)","(18.0, 42.0, 35.73684210526316)","(18.0, 40.0, 36.25)","(4.4, 5.8, 5.633333333333333)"
07-12-2022 19:18:04.533573,"(2.0, 2.5, 2.4410526315789474)","(20.0, 30.0, 24.4)","(13.0, 29.0, 24.07142857142857)","(3.7, 5.0, 4.666666666666667)","(15.0, 34.0, 25.11111111111111)","(18.0, 42.0, 35.73684210526316)","(18.0, 40.0, 37.75)","(4.4, 5.8, 5.633333333333333)"
07-12-2022 19:18:06.014734,"(2.0, 2.5, 2.3775)","(20.0, 30.0, 24.4)","(13.0, 29.0, 24.07142857142857)","(3.7, 5.0, 4.666666666666667)","(15.0, 34.0, 25.11111111111111)","(18.0, 42.0, 35.73684210526316)","(18.0, 42.0, 37.75)","(4.4, 5.8, 5.633333333333333)"
07-12-2022 19:18:07.366336,"(2.0, 2.5, 2.3775)","(20.0, 30.0, 24.4)","(13.0, 29.0, 23.923076923076923)","(3.7, 5.0, 4.666666666666667)","(15.0, 34.0, 25.11111111111111)","(18.0, 42.0, 35.73684210526316)","(18.0, 42.0, 37.75)","(4.4, 5.8, 5.633333333333333)"
07-12-2022 19:18:09.450760,"(2.0, 2.5, 2.3775)","(20.0, 30.0, 24.4)","(13.0, 29.0, 23.272727272727273)","(3.7, 5.0, 4.666666666666667)","(15.0, 34.0, 25.11111111111111)","(18.0, 42.0, 35.73684210526316)","(18.0, 42.0, 37.42857142857143)","(4.4, 5.8, 5.633333333333333)"
07-12-2022 19:18:11.107134,"(2.0, 2.5, 2.4183333333333334)","(20.0, 30.0, 24.4)","(13.0, 29.0, 21.125)","(3.7, 5.0, 4.666666666666667)","(15.0, 34.0, 25.11111111111111)","(18.0, 42.0, 35.73684210526316)","(18.0, 42.0, 37.42857142857143)","(4.4, 5.8, 5.633333333333333)"
07-12-2022 19:18:12.698968,"(2.0, 2.5, 2.3775)","(20.0, 30.0, 24.4)","(13.0, 29.0, 24.384615384615387)","(3.7, 5.0, 4.666666666666667)","(15.0, 34.0, 25.11111111111111)","(18.0, 42.0, 35.73684210526316)","(18.0, 42.0, 40.11764705882353)","(4.4, 5.8, 5.633333333333333)"
07-12-2022 19:18:14.264305,"(2.0, 2.5, 2.3775)","(20.0, 30.0, 24.4)","(13.0, 29.0, 24.384615384615387)","(3.7, 5.0, 4.666666666666667)","(15.0, 34.0, 25.11111111111111)","(18.0, 42.0, 35.73684210526316)","(18.0, 42.0, 39.33333333333333)","(4.4, 5.8, 5.633333333333333)"
07-12-2022 19:18:15.763267,"(2.0, 2.5, 2.3775)","(20.0, 30.0, 24.4)","(13.0, 29.0, 26.142857142857142)","(3.7, 5.0, 4.666666666666667)","(15.0, 34.0, 25.11111111111111)","(18.0, 42.0, 35.73684210526316)","(18.0, 42.0, 39.33333333333333)","(4.4, 5.8, 5.58)"
07-12-2022 19:18:17.028244,"(2.0, 2.5, 2.3775)","(20.0, 30.0, 24.4)","(13.0, 29.0, 26.142857142857142)","(3.7, 5.0, 4.666666666666667)","(15.0, 34.0, 25.11111111111111)","(18.0, 42.0, 35.73684210526316)","(18.0, 42.0, 39.33333333333333)","(4.4, 5.8, 5.58)"
07-12-2022 19:18:18.278229,"(2.0, 2.5, 2.3775)","(20.0, 30.0, 24.4)","(13.0, 29.0, 26.142857142857142)","(3.7, 5.0, 4.666666666666667)","(15.0, 34.0, 25.11111111111111)","(18.0, 42.0, 35.73684210526316)","(18.0, 42.0, 39.33333333333333)","(4.4, 5.8, 5.633333333333333)"
07-12-2022 19:18:19.607050,"(2.0, 2.5, 2.3775)","(20.0, 30.0, 24.4)","(13.0, 29.0, 26.142857142857142)","(3.7, 5.0, 4.666666666666667)","(15.0, 34.0, 25.11111111111111)","(18.0, 42.0, 35.73684210526316)","(18.0, 42.0, 39.33333333333333)","(4.4, 5.8, 5.633333333333333)"
07-12-2022 19:18:20.869097,"(2.0, 2.5, 2.3775)","(20.0, 30.0, 24.4)","(13.0, 29.0, 26.142857142857142)","(3.7, 5.0, 4.666666666666667)","(15.0, 34.0, 25.11111111111111)","(18.0, 42.0, 35.73684210526316)","(18.0, 42.0, 39.33333333333333)","(4.4, 5.8, 5.58)"
07-12-2022 19:18:22.118375,"(2.0, 2.5, 2.3775)","(20.0, 30.0, 24.4)","(13.0, 29.0, 26.142857142857142)","(3.7, 5.0, 4.666666666666667)","(15.0, 34.0, 25.11111111111111)","(18.0, 42.0, 35.73684210526316)","(18.0, 42.0, 39.33333333333333)","(4.4, 5.8, 5.58)"
07-12-2022 19:18:23.460896,"(2.0, 2.5, 2.3775)","(20.0, 30.0, 24.4)","(13.0, 29.0, 26.142857142857142)","(3.7, 5.0, 4.666666666666667)","(15.0, 34.0, 25.11111111111111)","(18.0, 42.0, 35.73684210526316)","(18.0, 42.0, 39.33333333333333)","(4.4, 5.8, 5.633333333333333)"
07-12-2022 19:18:24.736787,"(2.0, 2.5, 2.3833333333333333)","(20.0, 30.0, 24.4)","(13.0, 29.0, 26.142857142857142)","(3.7, 5.0, 4.666666666666667)","(15.0, 34.0, 25.11111111111111)","(18.0, 42.0, 35.73684210526316)","(18.0, 42.0, 39.33333333333333)","(4.4, 5.8, 5.633333333333333)"
07-12-2022 19:18:26.037063,"(2.0, 2.5, 2.395)","(20.0, 30.0, 24.4)","(13.0, 29.0, 26.142857142857142)","(3.7, 5.0, 4.666666666666667)","(15.0, 34.0, 25.11111111111111)","(18.0, 42.0, 35.73684210526316)","(18.0, 42.0, 39.33333333333333)","(4.4, 5.8, 5.633333333333333)"
07-12-2022 19:18:27.340712,"(2.0, 2.5, 2.395)","(20.0, 30.0, 24.4)","(13.0, 29.0, 26.142857142857142)","(3.7, 5.0, 4.666666666666667)","(15.0, 34.0, 25.11111111111111)","(18.0, 42.0, 35.73684210526316)","(18.0, 42.0, 39.33333333333333)","(4.4, 5.8, 5.58)"
07-12-2022 19:18:28.544387,"(2.0, 2.5, 2.3775)","(20.0, 30.0, 24.4)","(13.0, 29.0, 26.142857142857142)","(3.7, 5.0, 4.666666666666667)","(15.0, 34.0, 25.11111111111111)","(18.0, 42.0, 35.73684210526316)","(18.0, 42.0, 39.33333333333333)","(4.4, 5.8, 5.633333333333333)"
07-12-2022 19:18:29.702338,"(2.0, 2.5, 2.3775)","(20.0, 30.0, 24.4)","(13.0, 29.0, 26.142857142857142)","(3.7, 5.0, 4.666666666666667)","(15.0, 34.0, 25.11111111111111)","(18.0, 42.0, 35.73684210526316)","(18.0, 42.0, 39.33333333333333)","(4.4, 5.8, 5.633333333333333)"
07-12-2022 19:18:31.084070,"(2.0, 2.5, 2.3775)","(20.0, 30.0, 24.4)","(14.0, 29.0, 26.142857142857142)","(3.7, 5.0, 4.666666666666667)","(16.0, 34.0, 25.11111111111111)","(19.0, 42.0, 35.73684210526316)","(18.0, 42.0, 39.33333333333333)","(4.4, 5.8, 5.633333333333333)"
07-12-2022 19:18:32.152339,"(2.0, 2.5, 2.3775)","(20.0, 30.0, 24.4)","(14.0, 29.0, 26.142857142857142)","(3.7, 5.0, 4.666666666666667)","(16.0, 34.0, 25.11111111111111)","(19.0, 42.0, 35.73684210526316)","(18.0, 42.0, 39.33333333333333)","(4.4, 5.8, 5.58)"
