,Spring Baron,Roy Rip,Dauntless,Zsa Zsa Express,Peta Stop,Coughlin,Candy Kaos,Tiny Sparkle
04-01-2023 13:26:52.031654,"(14.0, 18.0, 16.275862068965516)","(18.0, 27.0, 21.363636363636363)","(3.6, 5.5, 5.489473684210527)","(8.5, 13.5, 12.382352941176471)","(4.4, 5.1, 4.722857142857143)","(4.2, 6.0, 5.666666666666666)","(4.4, 4.8, 4.5777777777777775)","(21.0, 23.0, 21.314814814814813)"
04-01-2023 13:26:53.222172,"(14.0, 18.0, 16.275862068965516)","(18.0, 27.0, 21.363636363636363)","(3.6, 5.5, 5.489473684210527)","(8.5, 13.5, 12.472972972972974)","(4.4, 5.1, 4.722857142857143)","(4.2, 6.0, 5.666666666666666)","(4.4, 4.8, 4.5777777777777775)","(21.0, 23.0, 21.314814814814813)"
04-01-2023 13:26:54.336700,"(14.0, 18.0, 16.275862068965516)","(18.0, 26.0, 23.0)","(3.6, 5.5, 5.493333333333333)","(8.5, 13.5, 12.472972972972974)","(4.4, 5.1, 4.722857142857143)","(4.2, 6.0, 5.833333333333333)","(4.4, 4.8, 4.5777777777777775)","(21.0, 23.0, 21.314814814814813)"
04-01-2023 13:26:55.407636,"(14.0, 18.0, 16.275862068965516)","(18.0, 26.0, 22.818181818181817)","(3.6, 5.5, 5.493333333333333)","(8.5, 13.5, 12.472972972972974)","(4.4, 5.1, 4.722857142857143)","(4.2, 6.0, 5.706849315068493)","(4.4, 4.8, 4.5777777777777775)","(21.0, 23.0, 21.314814814814813)"
04-01-2023 13:26:56.476611,"(14.0, 18.0, 16.26086956521739)","(18.0, 26.0, 22.0)","(3.6, 5.5, 5.493333333333333)","(8.5, 13.5, 12.472972972972974)","(4.4, 5.1, 4.722857142857143)","(4.2, 6.2, 5.75)","(4.4, 4.8, 4.533333333333333)","(21.0, 23.0, 21.264705882352942)"
04-01-2023 13:26:57.561151,"(14.0, 18.0, 16.275862068965516)","(18.0, 26.0, 22.0)","(3.5, 5.7, 5.65)","(8.5, 13.5, 12.472972972972974)","(4.4, 5.1, 4.722857142857143)","(4.2, 6.0, 5.9375)","(4.4, 4.8, 4.5777777777777775)","(21.0, 22.0, 21.264705882352942)"
04-01-2023 13:26:58.613375,"(14.0, 18.0, 16.275862068965516)","(18.0, 26.0, 22.0)","(3.5, 5.6, 5.483333333333333)","(8.5, 13.5, 12.472972972972974)","(4.4, 5.1, 4.722857142857143)","(4.2, 6.0, 5.9375)","(4.4, 4.8, 4.5777777777777775)","(21.0, 22.0, 20.804347826086957)"
04-01-2023 13:26:59.667329,"(14.0, 18.0, 16.275862068965516)","(18.0, 26.0, 22.0)","(3.5, 5.6, 5.483333333333333)","(8.5, 13.5, 12.472972972972974)","(4.4, 5.1, 4.722857142857143)","(4.2, 6.0, 5.9375)","(4.4, 4.8, 4.5777777777777775)","(21.0, 22.0, 20.035714285714285)"
04-01-2023 13:27:00.753746,"(14.0, 18.0, 16.275862068965516)","(18.0, 26.0, 21.555555555555557)","(3.6, 5.6, 5.476923076923077)","(8.5, 13.5, 12.472972972972974)","(4.4, 5.1, 4.722857142857143)","(4.2, 6.0, 5.9375)","(4.4, 4.8, 4.5777777777777775)","(21.0, 22.0, 19.9375)"
04-01-2023 13:27:01.843242,"(14.0, 18.0, 16.275862068965516)","(18.0, 26.0, 22.0)","(3.6, 5.6, 5.533333333333333)","(8.5, 13.5, 12.472972972972974)","(4.4, 5.1, 4.722857142857143)","(4.2, 6.0, 5.9375)","(4.4, 4.8, 4.5777777777777775)","(21.0, 22.0, 20.2)"
04-01-2023 13:27:02.891914,"(14.0, 18.0, 16.275862068965516)","(18.0, 25.0, 24.2)","(3.6, 5.6, 5.533333333333333)","(8.5, 13.5, 12.472972972972974)","(4.4, 5.1, 4.722857142857143)","(4.2, 6.0, 5.9375)","(4.4, 4.8, 4.5777777777777775)","(21.0, 22.0, 19.77777777777778)"
04-01-2023 13:27:03.984996,"(14.0, 18.0, 16.275862068965516)","(18.0, 25.0, 24.2)","(3.6, 5.6, 5.5351351351351346)","(8.5, 13.5, 12.636363636363637)","(4.4, 5.1, 4.722857142857143)","(4.2, 6.0, 5.9375)","(4.4, 4.8, 4.618181818181818)","(21.0, 21.0, 19.5)"
04-01-2023 13:27:05.060394,"(14.0, 18.0, 16.275862068965516)","(18.0, 25.0, 23.666666666666668)","(3.6, 5.6, 5.5351351351351346)","(8.5, 13.5, 12.636363636363637)","(4.4, 5.1, 4.722857142857143)","(4.2, 6.0, 5.9375)","(4.4, 4.8, 4.5777777777777775)","(21.0, 21.0, 19.5)"
04-01-2023 13:27:06.135841,"(14.0, 18.0, 16.275862068965516)","(18.0, 25.0, 24.2)","(3.6, 5.6, 5.5351351351351346)","(8.5, 13.5, 12.796296296296296)","(4.4, 5.1, 4.722857142857143)","(4.2, 6.0, 5.9375)","(4.4, 4.8, 4.5777777777777775)","(21.0, 21.0, 19.5)"
04-01-2023 13:27:07.203346,"(14.0, 18.0, 16.275862068965516)","(17.0, 25.0, 24.2)","(3.8, 5.6, 5.5351351351351346)","(8.5, 13.5, 12.636363636363637)","(4.4, 5.1, 4.722857142857143)","(4.2, 6.0, 5.9375)","(4.2, 4.8, 4.6421052631578945)","(20.0, 21.0, 19.4375)"
04-01-2023 13:27:08.228288,"(14.0, 18.0, 16.275862068965516)","(17.0, 26.0, 21.526315789473685)","(3.8, 5.6, 5.533333333333333)","(8.5, 13.5, 12.075)","(4.4, 5.1, 4.722857142857143)","(4.2, 6.0, 5.9375)","(4.2, 4.8, 4.776923076923077)","(20.0, 21.0, 19.4375)"
04-01-2023 13:27:09.329469,"(14.0, 18.0, 16.275862068965516)","(17.0, 25.0, 24.2)","(3.8, 5.6, 5.533333333333333)","(9.0, 13.5, 12.26086956521739)","(4.2, 5.1, 4.722857142857143)","(4.4, 6.0, 5.76039603960396)","(4.2, 4.8, 4.776923076923077)","(18.0, 21.0, 19.4375)"
04-01-2023 13:27:10.395339,"(14.0, 18.0, 16.275862068965516)","(17.0, 25.0, 23.666666666666668)","(4.0, 5.6, 5.54)","(9.0, 13.5, 12.580645161290322)","(4.2, 5.1, 4.722857142857143)","(4.4, 6.2, 5.853125)","(4.2, 4.8, 4.776923076923077)","(18.0, 21.0, 19.275862068965516)"
04-01-2023 13:27:11.441147,"(14.0, 18.0, 16.275862068965516)","(17.0, 25.0, 24.2)","(4.0, 5.6, 5.54)","(9.0, 13.5, 12.580645161290322)","(4.2, 5.1, 4.722857142857143)","(4.4, 5.9, 5.853125)","(4.2, 4.8, 4.776923076923077)","(18.0, 21.0, 19.076923076923077)"
04-01-2023 13:27:12.478636,"(14.0, 18.0, 16.275862068965516)","(17.0, 25.0, 23.666666666666668)","(4.0, 5.6, 5.517647058823529)","(9.0, 13.5, 12.580645161290322)","(4.2, 5.1, 4.722857142857143)","(4.4, 5.9, 5.853125)","(4.2, 4.8, 4.776923076923077)","(18.0, 21.0, 19.076923076923077)"
04-01-2023 13:27:13.575745,"(14.0, 18.0, 16.275862068965516)","(16.0, 25.0, 23.666666666666668)","(4.0, 5.7, 5.614285714285715)","(9.0, 13.5, 12.580645161290322)","(4.2, 5.1, 4.722857142857143)","(4.4, 5.9, 5.853125)","(4.2, 4.8, 4.7785714285714285)","(18.0, 21.0, 19.076923076923077)"
04-01-2023 13:27:14.636094,"(14.0, 18.0, 16.275862068965516)","(16.0, 25.0, 24.2)","(4.0, 5.7, 5.65)","(9.0, 13.5, 12.580645161290322)","(4.2, 5.1, 4.722857142857143)","(4.4, 5.9, 5.853125)","(4.2, 4.8, 4.7785714285714285)","(18.0, 21.0, 19.166666666666668)"
04-01-2023 13:27:15.692061,"(14.0, 18.0, 16.275862068965516)","(16.0, 25.0, 23.666666666666668)","(4.0, 5.5, 5.466666666666667)","(9.0, 13.5, 12.580645161290322)","(4.2, 5.1, 4.722857142857143)","(4.4, 5.9, 5.853125)","(4.2, 4.8, 4.7785714285714285)","(18.0, 20.0, 19.210526315789473)"
04-01-2023 13:27:16.737413,"(14.0, 18.0, 16.275862068965516)","(17.0, 25.0, 24.2)","(4.0, 5.5, 5.458823529411765)","(9.0, 13.5, 12.580645161290322)","(4.2, 5.1, 4.722857142857143)","(4.4, 5.9, 5.853125)","(4.2, 4.8, 4.7785714285714285)","(18.0, 20.0, 19.11764705882353)"
04-01-2023 13:27:17.785250,"(14.0, 18.0, 16.275862068965516)","(17.0, 25.0, 23.666666666666668)","(4.0, 5.5, 5.458823529411765)","(9.0, 13.5, 12.580645161290322)","(4.2, 5.1, 4.722857142857143)","(4.4, 5.9, 5.853125)","(4.2, 4.8, 4.7785714285714285)","(18.0, 20.0, 19.772727272727273)"
04-01-2023 13:27:18.878976,"(14.0, 18.0, 16.275862068965516)","(17.0, 25.0, 24.2)","(4.0, 5.5, 5.458823529411765)","(9.0, 13.5, 12.580645161290322)","(4.2, 5.1, 4.722857142857143)","(4.4, 5.9, 5.853125)","(4.2, 4.8, 4.7785714285714285)","(18.0, 21.0, 22.5)"
04-01-2023 13:27:20.030230,"(14.0, 18.0, 16.275862068965516)","(17.0, 25.0, 24.2)","(4.0, 5.5, 5.455555555555556)","(9.0, 13.5, 12.580645161290322)","(4.2, 5.1, 4.722857142857143)","(4.4, 5.9, 5.853125)","(4.2, 4.8, 4.7785714285714285)","(18.0, 25.0, 21.5)"
04-01-2023 13:27:21.107709,"(14.0, 18.0, 16.275862068965516)","(17.0, 25.0, 23.666666666666668)","(4.0, 5.5, 5.455555555555556)","(9.0, 13.5, 12.580645161290322)","(4.2, 5.1, 4.722857142857143)","(4.4, 5.9, 5.866666666666667)","(4.2, 4.8, 4.779999999999999)","(18.0, 24.0, 20.666666666666668)"
04-01-2023 13:27:22.174936,"(14.0, 18.0, 16.275862068965516)","(17.0, 25.0, 24.2)","(4.0, 5.5, 5.480645161290322)","(9.0, 13.5, 12.580645161290322)","(4.2, 5.1, 4.722857142857143)","(4.4, 5.9, 5.866666666666667)","(4.2, 4.8, 4.779999999999999)","(18.0, 24.0, 21.833333333333332)"
04-01-2023 13:27:23.238972,"(14.0, 18.0, 16.275862068965516)","(17.0, 25.0, 24.2)","(4.0, 5.4, 5.38)","(9.0, 13.5, 14.375)","(4.2, 5.1, 4.722857142857143)","(4.4, 5.9, 5.82)","(4.2, 4.8, 4.777777777777778)","(18.0, 23.0, 21.25)"
04-01-2023 13:27:24.320279,"(14.0, 18.0, 16.275862068965516)","(17.0, 25.0, 24.333333333333332)","(4.0, 5.4, 5.38)","(9.0, 15.0, 14.375)","(4.2, 5.1, 4.722857142857143)","(4.4, 6.0, 5.844)","(4.2, 4.8, 4.777777777777778)","(18.0, 23.0, 21.25)"
04-01-2023 13:27:25.417120,"(14.0, 18.0, 16.275862068965516)","(17.0, 25.0, 24.333333333333332)","(4.0, 5.4, 5.38)","(9.0, 16.0, 13.9)","(4.2, 5.1, 4.722857142857143)","(4.4, 5.9, 5.844)","(4.2, 4.8, 4.777777777777778)","(18.0, 23.0, 21.25)"
04-01-2023 13:27:26.529952,"(14.0, 18.0, 16.275862068965516)","(17.0, 25.0, 24.333333333333332)","(4.0, 5.4, 5.38)","(9.0, 16.0, 12.76923076923077)","(4.2, 5.1, 4.722857142857143)","(4.4, 5.9, 5.844)","(4.2, 4.8, 4.777777777777778)","(18.0, 23.0, 20.75)"
04-01-2023 13:27:27.643844,"(14.0, 18.0, 16.0)","(17.0, 25.0, 24.333333333333332)","(4.0, 5.4, 5.38)","(9.0, 16.0, 13.290322580645162)","(4.2, 5.1, 4.722857142857143)","(4.4, 5.9, 5.844)","(4.2, 4.8, 4.777777777777778)","(18.0, 22.0, 20.75)"
04-01-2023 13:27:28.769743,"(14.0, 18.0, 16.275862068965516)","(17.0, 25.0, 24.333333333333332)","(4.0, 5.4, 5.491666666666666)","(9.0, 16.0, 13.55)","(4.2, 5.1, 4.722857142857143)","(4.4, 5.9, 5.844)","(4.2, 4.8, 4.777777777777778)","(18.0, 22.0, 21.166666666666668)"
04-01-2023 13:27:29.889656,"(14.0, 18.0, 16.571428571428573)","(17.0, 25.0, 24.333333333333332)","(4.0, 5.5, 5.491666666666666)","(9.0, 16.0, 13.55)","(4.2, 5.1, 4.721052631578948)","(4.4, 5.9, 5.844)","(4.2, 4.8, 4.777777777777778)","(18.0, 22.0, 20.75)"
04-01-2023 13:27:30.973300,"(14.0, 18.0, 16.571428571428573)","(17.0, 25.0, 24.333333333333332)","(4.0, 5.5, 5.491666666666666)","(9.0, 16.0, 14.04)","(4.2, 5.1, 4.722857142857143)","(4.4, 5.9, 5.514285714285714)","(4.2, 4.8, 4.777777777777778)","(18.0, 22.0, 20.61111111111111)"
04-01-2023 13:27:32.069485,"(14.0, 18.0, 16.571428571428573)","(17.0, 25.0, 24.333333333333332)","(4.0, 5.5, 5.491666666666666)","(9.0, 16.0, 13.869565217391305)","(4.2, 5.1, 4.722857142857143)","(4.4, 5.8, 5.449999999999999)","(4.2, 4.8, 4.777777777777778)","(18.0, 22.0, 19.916666666666668)"
04-01-2023 13:27:33.184584,"(14.0, 18.0, 16.571428571428573)","(17.0, 25.0, 24.333333333333332)","(4.0, 5.5, 5.491666666666666)","(9.0, 16.0, 13.869565217391305)","(4.2, 5.1, 4.722857142857143)","(4.4, 5.6, 5.5200000000000005)","(4.2, 4.8, 4.777777777777778)","(18.0, 22.0, 21.166666666666668)"
04-01-2023 13:27:34.229282,"(14.0, 18.0, 16.571428571428573)","(17.0, 24.0, 21.444444444444443)","(4.0, 5.5, 5.491666666666666)","(9.0, 16.0, 14.25)","(4.2, 5.1, 4.722857142857143)","(4.4, 5.7, 5.5)","(4.2, 4.8, 4.777777777777778)","(18.0, 22.0, 20.166666666666668)"
04-01-2023 13:27:35.301650,"(14.0, 18.0, 16.571428571428573)","(17.0, 24.0, 21.31578947368421)","(4.0, 5.4, 5.376666666666667)","(9.0, 16.0, 14.04)","(4.2, 5.1, 4.722857142857143)","(4.4, 5.7, 5.4750000000000005)","(4.2, 4.8, 4.777777777777778)","(17.0, 21.0, 19.75)"
04-01-2023 13:27:36.567332,"(14.0, 18.0, 16.571428571428573)","(17.0, 24.0, 21.96)","(4.0, 5.4, 5.376666666666667)","(9.0, 16.0, 13.529411764705882)","(4.2, 5.1, 4.722857142857143)","(4.4, 5.7, 5.5)","(4.2, 4.8, 4.777777777777778)","(17.0, 21.0, 20.166666666666668)"
04-01-2023 13:27:37.816664,"(14.0, 18.0, 16.571428571428573)","(17.0, 24.0, 21.96)","(4.0, 5.4, 5.376666666666667)","(9.0, 16.0, 14.04)","(4.2, 5.1, 4.722857142857143)","(4.4, 5.7, 5.475)","(4.2, 4.8, 4.777777777777778)","(17.0, 21.0, 20.166666666666668)"
04-01-2023 13:27:38.879227,"(14.0, 18.0, 16.571428571428573)","(17.0, 24.0, 21.96)","(4.0, 5.4, 5.376666666666667)","(9.0, 16.0, 14.09090909090909)","(4.2, 5.1, 4.722857142857143)","(4.4, 5.6, 5.457142857142857)","(4.2, 4.8, 4.777777777777778)","(17.0, 21.0, 19.75)"
04-01-2023 13:27:39.902957,"(14.0, 18.0, 16.571428571428573)","(17.0, 24.0, 22.41176470588235)","(4.0, 5.4, 5.376666666666667)","(9.0, 16.0, 13.529411764705882)","(4.2, 5.1, 4.722857142857143)","(4.4, 5.6, 5.457142857142857)","(4.2, 4.8, 4.777777777777778)","(17.0, 21.0, 20.107142857142858)"
04-01-2023 13:27:40.954376,"(14.0, 18.0, 16.571428571428573)","(17.0, 24.0, 22.5)","(4.0, 5.4, 5.376666666666667)","(9.0, 16.0, 14.04)","(4.2, 5.1, 4.722857142857143)","(4.4, 5.6, 5.475)","(4.2, 4.8, 4.777777777777778)","(17.0, 21.0, 19.166666666666668)"
04-01-2023 13:27:42.047979,"(14.0, 18.0, 16.571428571428573)","(17.0, 24.0, 22.5)","(4.0, 5.5, 5.489473684210527)","(9.0, 16.0, 14.04)","(4.2, 5.1, 4.722857142857143)","(4.4, 5.6, 5.457142857142857)","(4.2, 4.8, 4.777777777777778)","(17.0, 20.0, 19.166666666666668)"
04-01-2023 13:27:43.125621,"(14.0, 18.0, 16.571428571428573)","(17.0, 24.0, 22.5)","(4.0, 5.5, 5.489473684210527)","(9.0, 16.0, 13.55)","(4.2, 5.1, 4.722857142857143)","(4.4, 5.6, 5.475)","(4.2, 4.8, 4.777777777777778)","(17.0, 20.0, 19.166666666666668)"
04-01-2023 13:27:44.191819,"(14.0, 18.0, 16.571428571428573)","(17.0, 24.0, 22.5)","(4.0, 5.5, 5.489473684210527)","(9.0, 16.0, 14.25)","(4.2, 5.1, 4.722857142857143)","(4.4, 5.6, 5.6)","(4.2, 4.8, 4.792857142857143)","(17.0, 20.0, 19.166666666666668)"
04-01-2023 13:27:45.248282,"(14.0, 18.0, 16.571428571428573)","(17.0, 24.0, 22.5)","(4.0, 5.5, 5.489473684210527)","(9.0, 16.0, 14.25)","(4.2, 5.1, 4.722857142857143)","(4.4, 5.7, 5.38)","(4.2, 4.9, 4.796296296296297)","(17.0, 20.0, 19.166666666666668)"
04-01-2023 13:27:46.317720,"(14.0, 18.0, 16.571428571428573)","(17.0, 24.0, 22.5)","(4.0, 5.5, 5.489473684210527)","(9.0, 16.0, 14.25)","(4.2, 5.1, 4.722857142857143)","(4.4, 5.5, 5.38)","(4.2, 4.9, 4.752173913043478)","(17.0, 20.0, 19.166666666666668)"
04-01-2023 13:27:47.452431,"(14.0, 18.0, 16.571428571428573)","(17.0, 24.0, 22.5)","(4.0, 5.4, 5.372)","(9.0, 16.0, 14.384615384615385)","(4.2, 5.1, 4.722857142857143)","(4.4, 5.5, 5.38)","(4.2, 4.9, 4.752173913043478)","(17.0, 20.0, 19.272727272727273)"
04-01-2023 13:27:48.603603,"(14.0, 18.0, 16.571428571428573)","(17.0, 24.0, 22.5)","(4.0, 5.4, 5.372)","(9.0, 16.0, 14.333333333333334)","(4.2, 5.1, 4.722857142857143)","(4.4, 5.5, 5.38)","(4.2, 4.9, 4.752173913043478)","(17.0, 22.0, 19.166666666666668)"
04-01-2023 13:27:49.707428,"(14.0, 18.0, 16.571428571428573)","(17.0, 24.0, 22.5)","(4.0, 5.4, 5.372)","(9.0, 16.0, 13.8125)","(4.2, 5.1, 4.722857142857143)","(4.4, 5.5, 5.38)","(4.2, 4.9, 4.752173913043478)","(17.0, 20.0, 19.166666666666668)"
04-01-2023 13:27:50.800709,"(14.0, 18.0, 16.571428571428573)","(17.0, 24.0, 22.5)","(4.0, 5.4, 5.372)","(9.0, 16.0, 14.541666666666666)","(4.2, 5.1, 4.722857142857143)","(4.4, 5.5, 5.38)","(4.2, 4.9, 4.752173913043478)","(17.0, 20.0, 19.166666666666668)"
04-01-2023 13:27:51.904461,"(14.0, 18.0, 16.571428571428573)","(17.0, 24.0, 22.5)","(4.0, 5.4, 5.372)","(9.0, 16.0, 14.541666666666666)","(4.2, 5.1, 4.722857142857143)","(4.4, 5.5, 5.357142857142857)","(4.2, 4.9, 4.752173913043478)","(17.0, 20.0, 19.166666666666668)"
04-01-2023 13:27:53.061106,"(14.0, 18.0, 16.571428571428573)","(17.0, 24.0, 22.5)","(4.0, 5.4, 5.489473684210527)","(9.0, 16.0, 13.8125)","(4.2, 5.1, 4.722857142857143)","(4.4, 5.5, 5.357142857142857)","(4.2, 4.9, 4.752173913043478)","(17.0, 20.0, 19.166666666666668)"
04-01-2023 13:27:54.333626,"(14.0, 18.0, 16.571428571428573)","(17.0, 24.0, 22.5)","(4.0, 5.5, 5.444)","(9.0, 16.0, 13.8125)","(4.2, 5.1, 4.722857142857143)","(4.4, 5.5, 5.357142857142857)","(4.2, 4.9, 4.752173913043478)","(17.0, 20.0, 19.272727272727273)"
04-01-2023 13:27:55.539322,"(14.0, 18.0, 16.571428571428573)","(17.0, 24.0, 22.5)","(4.0, 5.4, 5.372)","(9.0, 16.0, 14.433333333333334)","(4.2, 5.1, 4.722857142857143)","(4.4, 5.5, 5.357142857142857)","(4.2, 4.9, 4.752173913043478)","(17.0, 22.0, 19.166666666666668)"
04-01-2023 13:27:56.704677,"(14.0, 18.0, 16.571428571428573)","(17.0, 24.0, 22.5)","(4.0, 5.4, 5.372)","(9.0, 15.5, 13.9)","(4.2, 5.1, 4.722857142857143)","(4.4, 5.5, 5.357142857142857)","(4.2, 4.9, 4.752173913043478)","(17.0, 20.0, 19.166666666666668)"
04-01-2023 13:27:57.817177,"(14.0, 18.0, 16.571428571428573)","(17.0, 24.0, 22.5)","(4.0, 5.4, 5.372)","(9.0, 15.5, 13.766666666666667)","(4.2, 5.1, 4.725806451612903)","(4.4, 5.5, 5.46)","(4.2, 4.9, 4.752173913043478)","(17.0, 20.0, 19.166666666666668)"
04-01-2023 13:27:58.899197,"(14.0, 18.0, 16.571428571428573)","(17.0, 24.0, 22.5)","(4.0, 5.4, 5.372)","(9.0, 15.5, 13.766666666666667)","(4.2, 5.1, 4.725806451612903)","(4.4, 5.7, 5.357142857142857)","(4.2, 4.9, 4.752173913043478)","(17.0, 20.0, 19.166666666666668)"
04-01-2023 13:28:00.029051,"(14.0, 18.0, 16.695652173913043)","(17.0, 24.0, 22.5)","(4.0, 5.4, 5.372)","(9.0, 15.5, 14.2)","(4.2, 5.1, 4.785714285714286)","(4.4, 5.5, 5.45)","(4.2, 4.9, 4.766666666666667)","(17.0, 20.0, 19.857142857142858)"
04-01-2023 13:28:01.154405,"(14.0, 18.0, 16.660714285714285)","(17.0, 24.0, 22.714285714285715)","(4.0, 5.5, 5.489473684210527)","(9.0, 15.5, 14.2)","(4.2, 5.0, 4.722222222222222)","(4.4, 5.5, 5.357142857142857)","(4.2, 4.9, 4.766666666666667)","(17.0, 20.0, 19.166666666666668)"
04-01-2023 13:28:02.323598,"(14.0, 18.0, 16.695652173913043)","(17.0, 24.0, 22.875)","(4.0, 5.5, 5.485714285714286)","(9.0, 15.5, 13.766666666666667)","(4.2, 5.0, 4.771739130434783)","(4.4, 5.5, 5.357142857142857)","(4.2, 4.9, 4.74186046511628)","(17.0, 20.0, 19.642857142857142)"
04-01-2023 13:28:03.487948,"(14.0, 18.0, 16.846153846153847)","(17.0, 24.0, 22.875)","(4.0, 5.5, 5.485714285714286)","(9.0, 15.5, 14.055555555555555)","(4.2, 5.0, 4.771739130434783)","(4.4, 5.5, 5.357142857142857)","(4.2, 4.9, 4.833333333333333)","(17.0, 20.0, 19.75)"
04-01-2023 13:28:04.584758,"(14.0, 18.0, 16.695652173913043)","(17.0, 24.0, 22.875)","(4.0, 5.5, 5.485714285714286)","(9.0, 15.5, 13.766666666666667)","(4.2, 5.0, 4.771739130434783)","(4.4, 5.5, 5.357142857142857)","(4.2, 4.9, 4.833333333333333)","(17.0, 20.0, 19.285714285714285)"
04-01-2023 13:28:05.652468,"(14.0, 18.0, 16.846153846153847)","(17.0, 24.0, 22.875)","(4.0, 5.7, 5.526086956521739)","(9.0, 15.5, 13.766666666666667)","(4.2, 5.0, 4.771739130434783)","(4.4, 5.5, 5.449999999999999)","(4.2, 4.9, 4.833333333333333)","(17.0, 20.0, 19.791666666666668)"
04-01-2023 13:28:06.798109,"(12.0, 18.0, 16.695652173913043)","(17.0, 24.0, 22.875)","(4.0, 5.7, 5.477777777777778)","(9.0, 15.5, 13.766666666666667)","(4.2, 5.0, 4.771739130434783)","(4.4, 5.6, 5.449999999999999)","(4.2, 4.9, 4.833333333333333)","(17.0, 20.0, 19.75)"
04-01-2023 13:28:07.900172,"(12.0, 18.0, 16.846153846153847)","(17.0, 24.0, 22.875)","(4.0, 5.7, 5.588888888888889)","(9.0, 15.5, 13.766666666666667)","(4.2, 5.0, 4.771739130434783)","(4.4, 5.6, 5.449999999999999)","(4.2, 4.9, 4.833333333333333)","(17.0, 20.0, 19.791666666666668)"
04-01-2023 13:28:08.995919,"(13.0, 18.0, 16.695652173913043)","(17.0, 24.0, 22.875)","(4.0, 5.7, 5.526086956521739)","(9.0, 15.5, 13.766666666666667)","(4.2, 5.0, 4.771739130434783)","(4.4, 5.6, 5.449999999999999)","(4.2, 4.9, 4.833333333333333)","(17.0, 20.0, 19.791666666666668)"
04-01-2023 13:28:10.085187,"(13.0, 18.0, 16.695652173913043)","(17.0, 24.0, 22.875)","(4.0, 5.7, 5.588888888888889)","(9.0, 15.5, 13.766666666666667)","(4.2, 5.0, 4.766666666666667)","(4.4, 5.6, 5.449999999999999)","(4.2, 4.9, 4.833333333333333)","(17.0, 20.0, 19.791666666666668)"
04-01-2023 13:28:11.172050,"(13.0, 18.0, 16.846153846153847)","(17.0, 24.0, 22.875)","(4.0, 5.7, 5.423076923076923)","(9.0, 15.5, 13.766666666666667)","(4.2, 5.0, 4.766666666666667)","(4.4, 5.6, 5.675)","(4.2, 4.9, 4.833333333333333)","(17.0, 20.0, 19.642857142857142)"
04-01-2023 13:28:12.424111,"(13.0, 18.0, 16.695652173913043)","(17.0, 24.0, 22.875)","(4.0, 5.5, 5.423076923076923)","(9.0, 15.5, 13.766666666666667)","(4.2, 5.0, 4.766666666666667)","(4.4, 5.7, 5.561111111111111)","(4.2, 4.9, 4.833333333333333)","(17.0, 20.0, 19.75)"
04-01-2023 13:28:13.606292,"(13.0, 18.0, 16.695652173913043)","(17.0, 24.0, 22.875)","(4.0, 5.5, 5.364)","(9.0, 15.5, 13.766666666666667)","(4.2, 5.0, 4.766666666666667)","(4.4, 5.7, 5.591304347826087)","(4.2, 4.9, 4.833333333333333)","(17.0, 20.0, 19.791666666666668)"
04-01-2023 13:28:15.011790,"(13.0, 18.0, 16.846153846153847)","(17.0, 24.0, 22.875)","(4.0, 5.5, 5.217391304347826)","(9.0, 15.5, 13.766666666666667)","(4.2, 5.0, 4.766666666666667)","(4.4, 5.7, 5.575)","(4.2, 4.9, 4.862962962962963)","(17.0, 20.0, 19.583333333333332)"
04-01-2023 13:28:16.378971,"(13.0, 18.0, 17.285714285714285)","(17.0, 24.0, 22.962962962962962)","(4.0, 5.5, 5.190476190476191)","(9.0, 15.5, 15.035714285714286)","(4.2, 5.0, 4.826666666666666)","(4.4, 5.7, 5.655555555555556)","(4.2, 4.9, 4.991666666666666)","(17.0, 20.0, 19.86842105263158)"
04-01-2023 13:28:17.546015,"(13.0, 18.0, 17.285714285714285)","(17.0, 24.0, 22.962962962962962)","(4.0, 5.5, 5.246153846153846)","(9.0, 15.5, 15.035714285714286)","(4.2, 5.0, 4.826666666666666)","(4.4, 5.7, 5.5875)","(4.2, 5.0, 4.991666666666666)","(17.0, 20.0, 19.86842105263158)"
04-01-2023 13:28:18.810973,"(13.0, 18.0, 17.285714285714285)","(17.0, 24.0, 23.076923076923077)","(4.0, 5.4, 4.906666666666667)","(9.0, 15.5, 15.125)","(4.2, 5.0, 4.826666666666666)","(4.4, 5.7, 5.55)","(4.2, 5.0, 4.991666666666666)","(17.0, 20.0, 21.0)"
04-01-2023 13:28:20.033589,"(13.0, 18.0, 17.285714285714285)","(17.0, 24.0, 23.4)","(4.0, 5.0, 4.9071428571428575)","(9.0, 15.5, 15.125)","(4.2, 5.0, 4.829268292682927)","(4.4, 5.7, 5.58)","(4.2, 5.0, 4.984615384615385)","(17.0, 22.0, 19.96875)"
04-01-2023 13:28:21.232685,"(13.0, 18.0, 17.363636363636363)","(17.0, 24.0, 23.4)","(4.0, 5.0, 4.9071428571428575)","(9.0, 15.5, 14.15)","(4.2, 5.0, 4.844444444444444)","(4.4, 5.7, 5.52)","(4.2, 5.0, 4.98)","(17.0, 20.0, 19.833333333333332)"
