,Scotch And Coke,Whisky Ninja,Tobys Snag,Planet Ruler,Excavator Ticket,Dr Spokes,Dr Delana,My Girl Whizbang
10-01-2023 19:26:15.298303,"(5.5, 8.8, 8.088888888888889)","(6.5, 9.4, 8.42608695652174)","(3.4, 4.6, 4.15)","(4.0, 5.4, 4.7379310344827585)","(12.0, 17.0, 16.608695652173914)","(10.0, 17.5, 17.0)","(4.2, 6.0, 5.7)","(31.0, 160.0, 107.5)"
10-01-2023 19:26:16.432944,"(5.5, 8.8, 8.088888888888889)","(6.5, 9.4, 8.42608695652174)","(3.4, 4.6, 4.15)","(4.0, 5.4, 4.7379310344827585)","(12.0, 17.0, 16.608695652173914)","(10.0, 17.5, 17.0)","(4.2, 6.0, 5.7)","(31.0, 160.0, 112.94117647058823)"
10-01-2023 19:26:17.466385,"(5.5, 8.8, 8.088888888888889)","(6.5, 9.2, 8.769230769230768)","(3.4, 4.6, 4.3)","(4.0, 5.4, 4.7379310344827585)","(12.0, 17.0, 16.608695652173914)","(10.0, 17.5, 17.0)","(4.2, 6.0, 5.7)","(31.0, 160.0, 110.0)"
10-01-2023 19:26:18.591493,"(5.5, 8.8, 8.088888888888889)","(6.5, 9.0, 8.781818181818181)","(3.4, 4.6, 4.404651162790698)","(4.0, 5.4, 4.7379310344827585)","(12.0, 17.0, 16.608695652173914)","(10.0, 17.5, 17.0)","(4.2, 6.0, 5.7)","(31.0, 160.0, 110.0)"
10-01-2023 19:26:19.723203,"(5.5, 8.8, 8.088888888888889)","(6.5, 9.0, 8.781818181818181)","(3.4, 4.6, 4.404651162790698)","(4.0, 5.4, 4.7379310344827585)","(12.0, 17.0, 16.608695652173914)","(10.0, 17.5, 17.0)","(4.2, 6.0, 5.7)","(31.0, 160.0, 110.0)"
10-01-2023 19:26:20.854101,"(5.5, 8.8, 8.088888888888889)","(6.5, 9.0, 8.781818181818181)","(3.4, 4.6, 4.404651162790698)","(4.0, 5.4, 4.7379310344827585)","(12.0, 17.0, 16.608695652173914)","(10.0, 17.5, 17.0)","(4.2, 6.0, 5.7)","(31.0, 160.0, 110.0)"
10-01-2023 19:26:22.029781,"(5.5, 8.8, 8.088888888888889)","(6.5, 9.0, 8.781818181818181)","(3.4, 4.6, 4.404651162790698)","(4.0, 5.4, 4.735593220338983)","(12.0, 17.0, 16.608695652173914)","(10.0, 17.5, 17.0)","(4.2, 6.0, 5.7)","(31.0, 160.0, 110.0)"
10-01-2023 19:26:23.202506,"(5.5, 8.8, 8.088888888888889)","(6.5, 9.0, 8.781818181818181)","(3.4, 4.6, 4.404651162790698)","(4.0, 5.4, 4.735593220338983)","(12.0, 17.0, 16.608695652173914)","(10.0, 17.5, 17.0)","(4.2, 6.0, 5.7)","(31.0, 160.0, 112.94117647058823)"
10-01-2023 19:26:24.304848,"(5.5, 8.8, 8.088888888888889)","(6.5, 9.0, 8.781818181818181)","(3.4, 4.6, 4.404651162790698)","(4.0, 5.4, 4.735593220338983)","(12.0, 17.0, 16.608695652173914)","(10.0, 17.5, 17.0)","(4.2, 6.0, 5.7)","(31.0, 160.0, 112.94117647058823)"
10-01-2023 19:26:25.360725,"(6.0, 8.8, 8.088888888888889)","(6.5, 9.0, 8.781818181818181)","(3.5, 4.6, 4.311111111111111)","(4.0, 5.4, 4.735593220338983)","(12.0, 17.0, 16.608695652173914)","(10.0, 17.5, 17.0)","(4.2, 6.0, 5.7)","(31.0, 160.0, 112.94117647058823)"
10-01-2023 19:26:26.443871,"(6.0, 8.8, 8.088888888888889)","(6.5, 9.0, 8.781818181818181)","(3.5, 4.6, 4.311111111111111)","(4.0, 5.4, 4.735593220338983)","(12.0, 17.0, 16.608695652173914)","(10.0, 17.5, 17.0)","(4.2, 6.0, 5.7)","(31.0, 160.0, 112.94117647058823)"
10-01-2023 19:26:27.545185,"(6.0, 8.8, 8.088888888888889)","(6.5, 9.0, 8.781818181818181)","(3.5, 4.6, 4.223684210526316)","(4.0, 5.4, 4.735593220338983)","(12.0, 17.0, 16.608695652173914)","(10.0, 17.5, 17.0)","(4.2, 6.0, 5.7)","(31.0, 160.0, 112.94117647058823)"
10-01-2023 19:26:28.653274,"(6.0, 9.0, 8.083333333333334)","(6.5, 9.0, 8.781818181818181)","(3.5, 4.6, 4.194444444444445)","(4.0, 5.4, 4.735593220338983)","(12.0, 17.0, 16.608695652173914)","(10.0, 17.5, 17.0)","(4.2, 6.0, 5.7)","(31.0, 160.0, 112.94117647058823)"
10-01-2023 19:26:29.793645,"(6.0, 9.0, 8.083333333333334)","(6.5, 9.0, 8.781818181818181)","(3.5, 4.5, 4.181578947368421)","(4.0, 5.4, 4.735593220338983)","(12.0, 17.0, 16.608695652173914)","(10.0, 17.5, 17.0)","(4.2, 6.0, 5.7)","(31.0, 160.0, 112.5)"
10-01-2023 19:26:30.916639,"(6.0, 9.0, 8.083333333333334)","(6.5, 9.0, 8.781818181818181)","(3.5, 4.5, 4.181578947368421)","(4.0, 5.4, 4.735593220338983)","(12.0, 17.0, 16.608695652173914)","(10.0, 17.5, 17.0)","(4.2, 6.0, 5.7)","(31.0, 160.0, 117.77777777777777)"
10-01-2023 19:26:32.047720,"(6.0, 9.0, 8.083333333333334)","(6.5, 9.0, 8.7)","(3.5, 3.95, 4.265000000000001)","(4.0, 5.4, 4.735593220338983)","(12.0, 17.0, 16.608695652173914)","(10.0, 17.5, 17.0)","(4.2, 6.0, 5.7)","(31.0, 160.0, 117.77777777777777)"
10-01-2023 19:26:33.174117,"(6.0, 8.8, 8.1)","(6.5, 9.0, 8.7)","(3.5, 4.4, 4.265000000000001)","(4.0, 5.4, 4.735593220338983)","(12.0, 17.0, 16.608695652173914)","(10.0, 17.5, 17.0)","(4.2, 6.0, 5.7)","(31.0, 160.0, 117.77777777777777)"
10-01-2023 19:26:34.280313,"(6.0, 8.8, 8.1)","(6.5, 9.0, 8.672727272727272)","(3.5, 4.4, 4.236363636363636)","(4.0, 5.4, 4.735593220338983)","(12.0, 17.0, 16.608695652173914)","(10.0, 17.5, 17.0)","(4.4, 6.0, 5.7)","(31.0, 160.0, 117.77777777777777)"
10-01-2023 19:26:35.358095,"(6.0, 7.0, 6.414285714285715)","(6.5, 9.2, 9.044444444444444)","(3.5, 4.4, 4.236363636363636)","(4.0, 5.4, 4.735593220338983)","(12.0, 17.0, 16.608695652173914)","(10.0, 17.5, 17.0)","(4.4, 6.0, 5.7)","(31.0, 160.0, 117.77777777777777)"
10-01-2023 19:26:36.434470,"(6.0, 7.0, 6.42608695652174)","(6.5, 9.4, 8.866666666666667)","(3.5, 4.4, 4.236363636363636)","(4.0, 5.4, 4.735593220338983)","(12.0, 17.0, 16.608695652173914)","(10.0, 17.5, 17.0)","(4.4, 6.0, 5.7)","(31.0, 160.0, 117.77777777777777)"
10-01-2023 19:26:37.556707,"(6.0, 7.0, 6.42608695652174)","(6.5, 9.4, 8.866666666666667)","(3.5, 4.4, 4.236363636363636)","(4.0, 5.4, 4.733333333333333)","(12.0, 17.0, 15.125)","(10.0, 17.5, 17.0)","(4.4, 6.0, 5.7)","(31.0, 160.0, 117.77777777777777)"
10-01-2023 19:26:38.684681,"(6.0, 7.0, 6.42608695652174)","(6.5, 9.4, 8.866666666666667)","(3.5, 4.4, 4.236363636363636)","(4.0, 5.4, 4.733333333333333)","(12.0, 17.0, 15.125)","(10.0, 17.5, 17.0)","(4.4, 6.0, 5.7)","(31.0, 160.0, 117.77777777777777)"
10-01-2023 19:26:39.809274,"(6.0, 7.0, 6.42608695652174)","(6.5, 9.4, 8.866666666666667)","(3.5, 4.4, 4.236363636363636)","(4.0, 5.4, 4.733333333333333)","(12.0, 17.0, 15.125)","(10.0, 17.5, 17.0)","(4.4, 6.0, 5.7)","(31.0, 160.0, 117.77777777777777)"
10-01-2023 19:26:40.880950,"(6.0, 7.0, 6.852631578947368)","(6.5, 9.4, 8.473684210526315)","(3.5, 4.4, 4.236363636363636)","(4.0, 5.4, 4.731147540983606)","(12.0, 17.0, 15.125)","(10.0, 17.5, 17.0)","(4.4, 6.0, 5.7)","(31.0, 160.0, 117.77777777777777)"
10-01-2023 19:26:41.957086,"(6.0, 8.8, 8.22857142857143)","(6.5, 9.4, 8.473684210526315)","(3.5, 4.3, 4.125)","(4.0, 5.4, 4.731147540983606)","(12.0, 17.0, 15.125)","(10.0, 17.5, 17.0)","(4.4, 6.0, 5.6)","(31.0, 160.0, 117.77777777777777)"
10-01-2023 19:26:43.014015,"(6.0, 8.8, 7.9)","(6.5, 9.4, 8.473684210526315)","(3.5, 4.3, 4.125)","(4.0, 5.4, 4.731147540983606)","(12.0, 17.0, 15.125)","(10.0, 17.5, 17.0)","(4.4, 5.8, 5.6)","(31.0, 160.0, 117.77777777777777)"
10-01-2023 19:26:44.096113,"(6.0, 8.6, 8.0375)","(6.5, 9.4, 8.473684210526315)","(3.5, 4.3, 4.113333333333333)","(4.0, 5.4, 4.909615384615385)","(12.0, 17.0, 15.125)","(10.0, 17.5, 17.125)","(4.4, 5.8, 5.476923076923077)","(31.0, 160.0, 117.77777777777777)"
10-01-2023 19:26:45.204755,"(6.0, 6.2, 6.126315789473685)","(6.5, 9.4, 8.666666666666666)","(3.5, 4.3, 4.033333333333333)","(4.0, 5.4, 4.909615384615385)","(12.0, 17.0, 15.125)","(10.0, 17.5, 17.0)","(4.4, 5.8, 5.359999999999999)","(31.0, 160.0, 84.44444444444444)"
10-01-2023 19:26:46.376757,"(6.0, 8.4, 7.333333333333333)","(6.5, 9.4, 8.473684210526315)","(3.5, 4.3, 4.066666666666666)","(4.0, 5.4, 4.731147540983606)","(12.0, 17.0, 16.464285714285715)","(10.0, 17.5, 17.0)","(4.4, 5.8, 5.359999999999999)","(31.0, 160.0, 84.44444444444444)"
10-01-2023 19:26:47.528780,"(6.0, 8.4, 7.333333333333333)","(6.5, 9.4, 8.473684210526315)","(3.5, 4.2, 4.066666666666666)","(4.0, 5.4, 4.731147540983606)","(12.0, 17.0, 16.11764705882353)","(10.0, 17.5, 17.0)","(4.4, 5.8, 5.394736842105263)","(31.0, 160.0, 84.44444444444444)"
10-01-2023 19:26:48.609826,"(6.0, 8.4, 7.2444444444444445)","(6.5, 9.4, 8.473684210526315)","(3.5, 4.2, 4.0888888888888895)","(4.0, 5.4, 4.781818181818181)","(12.0, 17.0, 15.41304347826087)","(10.0, 17.5, 17.0)","(4.4, 5.8, 5.394736842105263)","(31.0, 160.0, 114.66666666666667)"
10-01-2023 19:26:49.696553,"(6.0, 8.4, 7.2444444444444445)","(6.5, 9.4, 8.473684210526315)","(3.5, 4.2, 4.0888888888888895)","(4.0, 5.4, 4.781818181818181)","(12.0, 15.5, 16.6875)","(10.0, 17.5, 17.0)","(4.4, 5.8, 5.394736842105263)","(31.0, 160.0, 114.66666666666667)"
10-01-2023 19:26:50.768572,"(6.0, 8.4, 7.2444444444444445)","(6.5, 9.4, 8.473684210526315)","(3.5, 4.3, 4.2)","(4.0, 5.4, 4.781818181818181)","(12.0, 17.0, 16.732142857142858)","(10.0, 17.5, 17.0)","(4.4, 5.8, 5.375)","(31.0, 160.0, 88.88888888888889)"
10-01-2023 19:26:51.871045,"(6.0, 8.4, 7.2444444444444445)","(6.5, 9.4, 8.473684210526315)","(3.5, 4.3, 4.2)","(4.0, 5.4, 4.781818181818181)","(12.0, 17.0, 16.782608695652172)","(10.0, 17.5, 17.0)","(4.4, 5.9, 5.472222222222222)","(31.0, 160.0, 114.28571428571428)"
10-01-2023 19:26:53.189854,"(6.0, 8.2, 7.8)","(6.5, 9.4, 8.473684210526315)","(3.5, 4.3, 4.0888888888888895)","(4.0, 5.4, 4.7640625)","(12.0, 17.0, 16.6)","(10.0, 17.5, 17.0)","(4.4, 5.9, 5.472222222222222)","(31.0, 160.0, 117.33333333333333)"
10-01-2023 19:26:54.586207,"(6.0, 8.2, 7.5)","(6.5, 9.4, 8.473684210526315)","(3.5, 4.2, 4.0888888888888895)","(4.0, 5.3, 5.05)","(12.0, 17.0, 16.6)","(10.0, 17.5, 17.0)","(4.4, 5.9, 5.488235294117647)","(31.0, 160.0, 101.81818181818181)"
10-01-2023 19:26:55.832960,"(6.0, 8.2, 7.5)","(6.5, 9.4, 8.473684210526315)","(3.5, 4.2, 4.2)","(4.0, 5.2, 5.05)","(12.0, 17.0, 16.6)","(10.0, 17.5, 17.0)","(4.4, 5.9, 5.488235294117647)","(31.0, 160.0, 113.84615384615384)"
10-01-2023 19:26:57.119622,"(6.0, 8.2, 7.623529411764705)","(6.5, 9.4, 8.473684210526315)","(3.5, 4.3, 4.225)","(4.0, 5.2, 5.05)","(12.0, 17.0, 16.6)","(10.0, 17.5, 14.833333333333334)","(4.4, 5.9, 5.488235294117647)","(31.0, 160.0, 113.84615384615384)"
10-01-2023 19:26:58.329338,"(6.0, 8.2, 7.623529411764705)","(6.5, 9.4, 8.473684210526315)","(3.5, 4.3, 4.254545454545455)","(4.0, 5.2, 4.921428571428572)","(12.0, 17.0, 16.473684210526315)","(10.0, 17.5, 14.833333333333334)","(4.4, 5.9, 5.488235294117647)","(31.0, 160.0, 140.0)"
10-01-2023 19:26:59.393279,"(6.0, 8.2, 7.383333333333333)","(6.5, 9.4, 8.473684210526315)","(3.5, 4.4, 4.300000000000001)","(4.0, 5.2, 4.921428571428572)","(12.0, 17.0, 16.130434782608695)","(10.0, 17.5, 14.833333333333334)","(4.4, 5.9, 5.488235294117647)","(31.0, 150.0, 140.0)"
10-01-2023 19:27:00.535622,"(6.0, 8.2, 7.7333333333333325)","(6.5, 9.4, 8.473684210526315)","(3.5, 4.4, 4.300000000000001)","(4.0, 5.2, 4.921428571428572)","(12.0, 17.0, 16.130434782608695)","(10.0, 17.5, 14.833333333333334)","(4.4, 5.9, 5.488235294117647)","(31.0, 150.0, 140.0)"
10-01-2023 19:27:01.668633,"(6.0, 8.2, 7.7333333333333325)","(6.5, 9.4, 8.473684210526315)","(3.5, 4.4, 4.300000000000001)","(4.0, 5.2, 4.755172413793103)","(12.0, 17.0, 16.130434782608695)","(10.0, 17.5, 14.2)","(4.4, 5.9, 5.525)","(31.0, 150.0, 140.0)"
10-01-2023 19:27:02.791723,"(6.0, 8.2, 7.7333333333333325)","(6.5, 9.4, 8.473684210526315)","(3.5, 4.4, 4.300000000000001)","(4.0, 5.2, 4.755172413793103)","(12.0, 17.0, 16.583333333333332)","(10.0, 17.0, 14.2)","(4.4, 5.9, 5.445454545454546)","(31.0, 150.0, 140.0)"
10-01-2023 19:27:03.884998,"(6.0, 8.2, 7.7333333333333325)","(6.5, 9.4, 8.473684210526315)","(3.5, 4.4, 4.252631578947368)","(4.0, 5.2, 4.755172413793103)","(12.0, 17.0, 16.666666666666668)","(10.0, 17.0, 14.2)","(4.4, 5.9, 5.3545454545454545)","(31.0, 150.0, 121.11111111111111)"
10-01-2023 19:27:04.904602,"(6.0, 8.2, 7.7333333333333325)","(6.5, 9.4, 8.473684210526315)","(3.5, 4.4, 4.252631578947368)","(4.0, 5.2, 4.755172413793103)","(12.0, 17.5, 15.454545454545455)","(10.0, 17.0, 13.88888888888889)","(4.4, 5.9, 5.42)","(31.0, 160.0, 143.33333333333334)"
10-01-2023 19:27:05.988027,"(6.0, 8.2, 7.5874999999999995)","(6.5, 9.4, 8.473684210526315)","(3.5, 4.4, 4.252631578947368)","(4.0, 5.2, 4.722033898305084)","(12.0, 17.5, 15.555555555555555)","(10.0, 17.0, 13.88888888888889)","(4.4, 5.9, 5.42)","(31.0, 150.0, 143.33333333333334)"
10-01-2023 19:27:07.121949,"(6.0, 8.2, 7.64)","(6.5, 9.4, 8.473684210526315)","(3.5, 4.4, 4.252631578947368)","(4.0, 5.2, 4.722033898305084)","(12.0, 17.5, 15.555555555555555)","(10.0, 17.0, 13.88888888888889)","(4.4, 5.9, 5.4)","(31.0, 150.0, 143.33333333333334)"
10-01-2023 19:27:08.213907,"(6.0, 8.2, 7.757894736842105)","(6.5, 9.4, 8.473684210526315)","(3.5, 4.4, 4.252631578947368)","(4.0, 5.2, 4.722033898305084)","(12.0, 17.5, 15.555555555555555)","(10.0, 17.0, 15.133333333333333)","(4.4, 5.9, 5.433333333333334)","(31.0, 150.0, 143.33333333333334)"
10-01-2023 19:27:09.344647,"(6.0, 8.2, 7.757894736842105)","(6.5, 9.4, 8.473684210526315)","(3.5, 4.4, 4.252631578947368)","(4.0, 5.2, 4.722033898305084)","(12.0, 17.5, 15.555555555555555)","(10.0, 17.0, 15.133333333333333)","(4.4, 5.9, 5.511111111111111)","(31.0, 150.0, 143.33333333333334)"
10-01-2023 19:27:10.436316,"(6.0, 8.2, 7.757894736842105)","(6.5, 9.4, 8.473684210526315)","(3.5, 4.4, 4.252631578947368)","(4.0, 5.2, 4.5285714285714285)","(12.0, 17.5, 15.555555555555555)","(10.0, 17.0, 15.526315789473685)","(4.4, 5.9, 5.511111111111111)","(31.0, 150.0, 143.33333333333334)"
10-01-2023 19:27:11.511146,"(6.0, 8.2, 7.757894736842105)","(6.5, 9.4, 8.473684210526315)","(3.5, 4.4, 4.300000000000001)","(4.0, 5.2, 4.65)","(12.0, 17.5, 15.555555555555555)","(10.0, 17.0, 15.352941176470589)","(4.4, 5.9, 5.511111111111111)","(31.0, 150.0, 143.33333333333334)"
10-01-2023 19:27:12.544674,"(6.0, 8.2, 7.757894736842105)","(6.5, 9.4, 8.473684210526315)","(3.5, 4.4, 4.254545454545455)","(4.0, 5.1, 4.566666666666666)","(12.0, 17.5, 15.555555555555555)","(10.0, 17.0, 15.352941176470589)","(4.4, 5.9, 5.511111111111111)","(31.0, 150.0, 143.33333333333334)"
10-01-2023 19:27:13.679623,"(6.0, 8.2, 7.826666666666666)","(6.5, 9.4, 8.473684210526315)","(3.5, 4.4, 4.254545454545455)","(4.0, 5.1, 4.525531914893617)","(12.0, 17.5, 15.555555555555555)","(10.0, 17.0, 15.352941176470589)","(4.4, 5.9, 5.511111111111111)","(31.0, 150.0, 118.21428571428572)"
10-01-2023 19:27:14.764458,"(6.0, 8.2, 7.826666666666666)","(6.5, 9.4, 8.473684210526315)","(3.5, 4.4, 4.254545454545455)","(4.0, 5.1, 4.525531914893617)","(12.0, 17.5, 15.555555555555555)","(10.0, 17.0, 15.352941176470589)","(4.4, 5.9, 5.511111111111111)","(31.0, 160.0, 127.5)"
10-01-2023 19:27:15.857985,"(6.0, 8.2, 7.826666666666666)","(6.5, 9.4, 8.473684210526315)","(3.5, 4.4, 4.2)","(4.0, 5.1, 4.525531914893617)","(12.0, 17.5, 15.555555555555555)","(10.0, 17.0, 15.352941176470589)","(4.4, 5.9, 5.511111111111111)","(31.0, 160.0, 127.5)"
10-01-2023 19:27:16.897652,"(6.0, 8.2, 7.826666666666666)","(6.5, 9.4, 8.473684210526315)","(3.5, 4.4, 4.2)","(4.0, 5.1, 4.525531914893617)","(12.0, 17.5, 15.555555555555555)","(10.0, 17.0, 15.352941176470589)","(4.4, 5.9, 5.511111111111111)","(31.0, 160.0, 127.5)"
10-01-2023 19:27:17.934688,"(6.0, 8.2, 7.826666666666666)","(6.5, 9.4, 8.473684210526315)","(3.5, 4.4, 4.254545454545455)","(4.0, 5.1, 4.525531914893617)","(12.0, 17.5, 15.555555555555555)","(10.0, 17.0, 15.352941176470589)","(4.4, 5.9, 5.511111111111111)","(31.0, 160.0, 127.5)"
10-01-2023 19:27:18.999088,"(6.0, 8.2, 7.826666666666666)","(6.5, 9.4, 8.473684210526315)","(3.5, 4.4, 4.254545454545455)","(4.0, 5.1, 4.525531914893617)","(12.0, 17.5, 16.692307692307693)","(10.0, 17.0, 15.352941176470589)","(4.4, 5.9, 5.511111111111111)","(31.0, 160.0, 127.5)"
10-01-2023 19:27:20.159431,"(6.0, 8.2, 8.035294117647059)","(6.5, 9.4, 8.473684210526315)","(3.5, 4.4, 4.2)","(4.0, 5.1, 4.555555555555555)","(12.0, 17.5, 16.692307692307693)","(10.0, 17.0, 15.352941176470589)","(4.4, 5.9, 5.511111111111111)","(31.0, 160.0, 129.41176470588235)"
10-01-2023 19:27:21.263335,"(6.0, 8.2, 8.085714285714285)","(6.5, 9.4, 8.473684210526315)","(3.5, 4.4, 4.2)","(4.0, 5.0, 4.5227272727272725)","(12.0, 17.5, 16.692307692307693)","(10.0, 17.0, 15.352941176470589)","(4.4, 5.9, 5.511111111111111)","(31.0, 160.0, 127.5)"
10-01-2023 19:27:22.372419,"(6.0, 8.4, 8.123076923076923)","(6.5, 9.4, 8.473684210526315)","(3.5, 4.4, 4.2)","(4.0, 5.0, 4.5227272727272725)","(12.0, 17.5, 16.153846153846153)","(10.0, 17.0, 15.352941176470589)","(4.4, 5.9, 5.511111111111111)","(31.0, 160.0, 127.5)"
10-01-2023 19:27:23.390919,"(6.0, 8.4, 8.123076923076923)","(6.5, 9.4, 8.473684210526315)","(3.5, 4.4, 4.2)","(4.0, 5.0, 4.5227272727272725)","(12.0, 17.5, 16.153846153846153)","(10.0, 17.0, 15.352941176470589)","(4.4, 5.9, 5.511111111111111)","(31.0, 160.0, 127.5)"
10-01-2023 19:27:24.467947,"(6.0, 8.4, 8.123076923076923)","(6.5, 9.4, 8.473684210526315)","(3.5, 4.4, 4.12)","(4.0, 5.0, 4.5227272727272725)","(12.0, 17.5, 16.666666666666668)","(10.0, 17.0, 15.352941176470589)","(4.4, 5.9, 5.511111111111111)","(31.0, 160.0, 127.5)"
10-01-2023 19:27:25.607420,"(6.0, 8.4, 8.123076923076923)","(6.5, 9.4, 8.473684210526315)","(3.5, 4.4, 4.12)","(4.0, 5.0, 4.5227272727272725)","(12.0, 17.5, 16.666666666666668)","(10.0, 17.0, 15.352941176470589)","(4.4, 5.9, 5.435714285714286)","(31.0, 160.0, 127.5)"
10-01-2023 19:27:26.813404,"(6.0, 8.4, 8.0)","(6.5, 9.4, 8.473684210526315)","(3.5, 4.4, 4.2)","(4.0, 5.0, 4.5227272727272725)","(12.0, 17.5, 16.944444444444443)","(10.0, 17.0, 15.352941176470589)","(4.4, 5.9, 5.4)","(31.0, 160.0, 127.5)"
10-01-2023 19:27:27.948436,"(6.0, 8.6, 8.2)","(6.5, 9.4, 8.473684210526315)","(3.5, 4.4, 4.2)","(4.0, 5.0, 4.5227272727272725)","(12.0, 17.5, 17.333333333333332)","(10.0, 17.0, 15.0)","(4.4, 5.9, 5.4)","(31.0, 160.0, 127.5)"
10-01-2023 19:27:29.086249,"(6.0, 8.6, 8.333333333333332)","(6.5, 9.4, 8.473684210526315)","(3.5, 4.4, 4.12)","(4.0, 5.0, 4.5227272727272725)","(12.0, 17.5, 15.75)","(10.0, 17.0, 15.0)","(4.4, 5.9, 5.433333333333334)","(31.0, 160.0, 127.5)"
10-01-2023 19:27:30.166513,"(6.0, 8.6, 8.333333333333332)","(6.5, 9.4, 8.473684210526315)","(3.5, 4.4, 4.12)","(4.0, 5.0, 4.5227272727272725)","(12.0, 17.5, 15.9)","(10.0, 17.0, 15.0)","(4.4, 5.9, 5.081818181818182)","(31.0, 160.0, 125.0)"
10-01-2023 19:27:31.289914,"(6.0, 8.6, 8.333333333333332)","(6.5, 9.4, 8.473684210526315)","(3.5, 4.4, 4.171428571428572)","(4.0, 5.0, 4.5227272727272725)","(12.0, 17.5, 15.9)","(10.0, 17.0, 15.0)","(4.4, 5.9, 5.08)","(31.0, 160.0, 128.42105263157896)"
10-01-2023 19:27:32.464062,"(6.0, 8.6, 8.333333333333332)","(6.5, 9.4, 8.473684210526315)","(3.5, 4.4, 4.254545454545455)","(4.0, 5.0, 4.524390243902439)","(12.0, 17.5, 17.357142857142858)","(10.0, 17.0, 15.0)","(4.4, 5.8, 5.05)","(31.0, 160.0, 132.0)"
10-01-2023 19:27:33.625426,"(6.0, 8.6, 8.333333333333332)","(6.5, 9.4, 8.473684210526315)","(3.5, 4.4, 4.254545454545455)","(4.0, 5.0, 4.524390243902439)","(12.0, 17.5, 17.357142857142858)","(10.0, 17.0, 15.0)","(4.4, 5.8, 5.175)","(31.0, 160.0, 132.0)"
10-01-2023 19:27:34.731168,"(6.0, 8.6, 8.428571428571429)","(6.5, 9.4, 8.473684210526315)","(3.5, 4.4, 4.254545454545455)","(4.0, 5.0, 4.524390243902439)","(12.0, 17.5, 17.357142857142858)","(10.0, 17.0, 15.0)","(4.4, 5.7, 5.12)","(31.0, 160.0, 132.0)"
10-01-2023 19:27:35.853344,"(6.0, 8.6, 8.428571428571429)","(6.5, 9.4, 8.473684210526315)","(3.5, 4.4, 4.254545454545455)","(4.0, 5.0, 4.524390243902439)","(12.0, 17.5, 17.357142857142858)","(10.0, 17.0, 15.0)","(4.4, 5.6, 5.066666666666666)","(31.0, 160.0, 125.26315789473685)"
10-01-2023 19:27:36.930642,"(6.0, 8.6, 8.428571428571429)","(6.5, 9.4, 8.473684210526315)","(3.5, 4.4, 4.254545454545455)","(4.0, 5.0, 4.524390243902439)","(12.0, 17.5, 17.357142857142858)","(10.0, 17.0, 15.0)","(4.4, 5.6, 5.066666666666666)","(31.0, 160.0, 125.26315789473685)"
10-01-2023 19:27:38.042616,"(6.0, 8.6, 8.428571428571429)","(6.5, 9.4, 8.473684210526315)","(3.5, 4.4, 4.254545454545455)","(4.0, 5.0, 4.5227272727272725)","(12.0, 17.5, 17.357142857142858)","(10.0, 17.0, 15.0)","(4.4, 5.6, 5.066666666666666)","(31.0, 160.0, 125.26315789473685)"
10-01-2023 19:27:39.195240,"(6.0, 8.6, 8.428571428571429)","(6.5, 9.4, 8.473684210526315)","(3.5, 4.4, 4.254545454545455)","(4.0, 5.0, 4.5227272727272725)","(12.0, 17.5, 17.357142857142858)","(10.0, 17.0, 15.0)","(4.4, 5.6, 5.066666666666666)","(31.0, 160.0, 125.26315789473685)"
10-01-2023 19:27:40.303078,"(6.0, 8.6, 8.428571428571429)","(6.5, 9.4, 8.473684210526315)","(3.5, 4.4, 4.254545454545455)","(4.0, 5.0, 4.5227272727272725)","(12.0, 17.5, 17.357142857142858)","(10.0, 17.0, 15.0)","(4.4, 5.6, 5.066666666666666)","(31.0, 160.0, 125.26315789473685)"
10-01-2023 19:27:41.406437,"(6.0, 8.6, 8.48)","(6.5, 9.4, 8.473684210526315)","(3.5, 4.4, 4.254545454545455)","(4.0, 5.0, 4.520833333333333)","(12.0, 17.5, 17.357142857142858)","(10.0, 17.0, 15.0)","(4.4, 5.6, 5.066666666666666)","(31.0, 160.0, 125.26315789473685)"
10-01-2023 19:27:42.500616,"(6.0, 8.6, 8.48)","(6.5, 9.4, 8.473684210526315)","(3.5, 4.4, 4.166666666666666)","(4.0, 5.0, 4.520833333333333)","(12.0, 17.5, 17.357142857142858)","(10.0, 17.0, 15.0)","(4.4, 5.6, 5.066666666666666)","(31.0, 160.0, 125.26315789473685)"
10-01-2023 19:27:43.510430,"(6.0, 8.6, 8.48)","(6.5, 9.4, 8.473684210526315)","(3.5, 4.4, 4.166666666666666)","(4.0, 5.0, 4.520833333333333)","(12.0, 17.5, 17.357142857142858)","(10.0, 17.0, 15.0)","(4.4, 5.6, 5.066666666666666)","(31.0, 160.0, 125.26315789473685)"
10-01-2023 19:27:44.636454,"(6.0, 8.6, 8.48)","(6.5, 9.4, 8.473684210526315)","(3.5, 4.4, 4.166666666666666)","(4.0, 5.0, 4.520833333333333)","(12.0, 17.5, 17.357142857142858)","(10.0, 17.0, 15.0)","(4.4, 5.6, 5.066666666666666)","(31.0, 160.0, 125.26315789473685)"
10-01-2023 19:27:45.724352,"(6.0, 8.6, 8.48)","(6.5, 9.4, 8.473684210526315)","(3.5, 4.4, 4.166666666666666)","(4.0, 5.0, 4.520833333333333)","(12.0, 17.5, 17.357142857142858)","(10.0, 17.0, 15.0)","(4.4, 5.6, 5.066666666666666)","(31.0, 160.0, 125.26315789473685)"
