,Peak Contributer,Battle Award,Bin Chicken,Coudreau,Hello Carol,Howling Victory,Lambeau Leap,Little Complicated,Sherman,Trianon
08-01-2023 12:44:36.054530,"(3.7, 5.9, 5.284615384615385)","(12.0, 18.5, 17.333333333333336)","(101.0, 220.0, 123.33333333333334)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.7095238095238097)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 171.66666666666669)","(5.5, 9.8, 8.0)"
08-01-2023 12:44:37.351649,"(3.7, 5.9, 5.284615384615385)","(12.0, 18.5, 17.333333333333336)","(101.0, 220.0, 123.33333333333334)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.776734693877551)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 171.66666666666669)","(5.5, 9.8, 8.0)"
08-01-2023 12:44:38.733056,"(3.7, 5.9, 5.284615384615385)","(12.0, 18.5, 17.333333333333336)","(101.0, 220.0, 123.33333333333334)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.776734693877551)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 171.66666666666669)","(5.5, 9.8, 8.0)"
08-01-2023 12:44:40.101198,"(3.7, 5.9, 5.284615384615385)","(12.0, 18.5, 17.333333333333336)","(101.0, 220.0, 123.33333333333334)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.707317073170732)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 171.66666666666669)","(5.5, 9.8, 8.0)"
08-01-2023 12:44:41.422633,"(3.7, 5.9, 5.284615384615385)","(12.0, 18.5, 17.333333333333336)","(101.0, 220.0, 123.33333333333334)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.776734693877551)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 171.66666666666669)","(5.5, 9.8, 8.0)"
08-01-2023 12:44:42.724822,"(3.7, 5.9, 5.284615384615385)","(12.0, 18.5, 17.333333333333336)","(101.0, 220.0, 123.33333333333334)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.776734693877551)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 123.33333333333334)","(5.5, 9.8, 8.0)"
08-01-2023 12:44:44.065671,"(3.7, 5.9, 5.284615384615385)","(12.0, 18.5, 17.333333333333336)","(101.0, 220.0, 123.33333333333334)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.776734693877551)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 123.33333333333334)","(5.5, 9.8, 8.0)"
08-01-2023 12:44:45.371422,"(3.7, 5.9, 5.284615384615385)","(12.0, 18.5, 16.944444444444443)","(101.0, 220.0, 123.33333333333334)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.776734693877551)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 123.33333333333334)","(5.5, 9.8, 8.0)"
08-01-2023 12:44:46.689119,"(3.7, 5.9, 5.284615384615385)","(12.0, 18.5, 17.333333333333336)","(101.0, 220.0, 136.66666666666666)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.776734693877551)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 171.66666666666669)","(5.5, 9.8, 8.0)"
08-01-2023 12:44:47.980857,"(3.7, 5.9, 5.284615384615385)","(12.0, 18.5, 17.333333333333336)","(101.0, 220.0, 136.66666666666666)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.776734693877551)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 171.66666666666669)","(5.5, 9.8, 8.0)"
08-01-2023 12:44:49.286755,"(3.7, 5.9, 5.284615384615385)","(12.0, 18.5, 17.333333333333336)","(101.0, 220.0, 136.66666666666666)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.776734693877551)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 171.66666666666669)","(5.5, 9.8, 8.0)"
08-01-2023 12:44:50.556630,"(3.7, 5.9, 5.284615384615385)","(12.0, 18.5, 17.333333333333336)","(101.0, 220.0, 136.66666666666666)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.776734693877551)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 171.66666666666669)","(5.5, 9.8, 8.0)"
08-01-2023 12:44:51.815150,"(3.7, 5.9, 5.284615384615385)","(12.0, 18.5, 17.333333333333336)","(101.0, 220.0, 136.66666666666666)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.776734693877551)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 171.66666666666669)","(5.5, 9.8, 8.0)"
08-01-2023 12:44:53.077167,"(3.7, 5.9, 5.157142857142857)","(12.0, 18.5, 17.333333333333336)","(101.0, 220.0, 136.66666666666666)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.776734693877551)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 171.66666666666669)","(5.5, 9.8, 8.0)"
08-01-2023 12:44:54.375877,"(3.7, 6.0, 5.65)","(12.0, 18.5, 17.333333333333336)","(101.0, 220.0, 136.66666666666666)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.776734693877551)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 171.66666666666669)","(5.5, 9.8, 8.0)"
08-01-2023 12:44:55.738128,"(3.7, 6.0, 5.65)","(12.0, 18.5, 17.333333333333336)","(101.0, 220.0, 136.66666666666666)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.776734693877551)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 171.66666666666669)","(5.5, 9.8, 8.0)"
08-01-2023 12:44:57.120972,"(3.7, 6.0, 5.533333333333333)","(12.0, 18.5, 17.333333333333336)","(101.0, 220.0, 136.66666666666666)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.776734693877551)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 171.66666666666669)","(5.5, 9.8, 8.0)"
08-01-2023 12:44:58.390063,"(3.7, 6.0, 5.533333333333333)","(12.0, 18.5, 17.333333333333336)","(101.0, 220.0, 136.66666666666666)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.776734693877551)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 171.66666666666669)","(5.5, 9.8, 8.0)"
08-01-2023 12:44:59.667471,"(3.7, 6.0, 5.533333333333333)","(12.0, 18.5, 17.333333333333336)","(101.0, 220.0, 136.66666666666666)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.776734693877551)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 171.66666666666669)","(5.5, 9.8, 8.0)"
08-01-2023 12:45:00.975960,"(3.7, 6.0, 5.533333333333333)","(12.0, 18.5, 17.333333333333336)","(101.0, 220.0, 136.66666666666666)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.7095238095238097)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 171.66666666666669)","(5.5, 9.8, 8.0)"
08-01-2023 12:45:02.276613,"(3.7, 6.0, 5.533333333333333)","(12.0, 18.5, 17.333333333333336)","(101.0, 220.0, 136.66666666666666)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.7095238095238097)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 171.66666666666669)","(5.5, 9.8, 8.0)"
08-01-2023 12:45:03.564289,"(3.7, 6.0, 5.533333333333333)","(12.0, 18.5, 17.333333333333336)","(101.0, 220.0, 136.66666666666666)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.7095238095238097)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 171.66666666666669)","(5.5, 9.8, 8.0)"
08-01-2023 12:45:04.857945,"(3.7, 6.0, 5.533333333333333)","(12.0, 18.5, 16.875)","(101.0, 220.0, 136.66666666666666)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.7095238095238097)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 171.66666666666669)","(5.5, 9.8, 8.0)"
08-01-2023 12:45:06.115514,"(3.7, 6.0, 5.533333333333333)","(12.0, 18.5, 16.875)","(101.0, 220.0, 136.66666666666666)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.7095238095238097)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 171.66666666666669)","(5.5, 9.8, 8.0)"
08-01-2023 12:45:07.363740,"(3.7, 6.0, 5.16)","(12.0, 18.5, 16.875)","(101.0, 220.0, 136.66666666666666)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.7095238095238097)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 171.66666666666669)","(5.5, 9.8, 8.0)"
08-01-2023 12:45:08.579679,"(3.7, 6.0, 5.16)","(12.0, 18.5, 16.875)","(101.0, 220.0, 136.66666666666666)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.7095238095238097)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 171.66666666666669)","(5.5, 9.8, 8.0)"
08-01-2023 12:45:09.773678,"(3.7, 6.0, 5.16)","(12.0, 18.5, 16.875)","(101.0, 220.0, 123.33333333333334)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.7095238095238097)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 171.66666666666669)","(5.5, 9.8, 8.0)"
08-01-2023 12:45:10.997392,"(3.7, 6.0, 5.16)","(12.0, 18.5, 16.875)","(101.0, 220.0, 123.33333333333334)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.7155555555555555)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 171.66666666666669)","(5.5, 9.8, 8.0)"
08-01-2023 12:45:12.206206,"(3.7, 6.0, 5.16)","(12.0, 18.5, 16.875)","(101.0, 220.0, 123.33333333333334)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.7155555555555555)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 171.66666666666669)","(5.5, 9.8, 8.0)"
08-01-2023 12:45:13.397778,"(3.7, 6.0, 5.16)","(12.0, 18.5, 16.875)","(101.0, 220.0, 136.66666666666666)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.7155555555555555)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 171.66666666666669)","(5.5, 9.8, 8.0)"
08-01-2023 12:45:14.618442,"(3.7, 6.0, 5.16)","(12.0, 18.5, 16.875)","(101.0, 220.0, 136.66666666666666)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.7155555555555555)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 171.66666666666669)","(5.5, 9.8, 8.0)"
08-01-2023 12:45:15.837210,"(3.7, 6.0, 5.16)","(12.0, 18.5, 16.875)","(101.0, 220.0, 136.66666666666666)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.7155555555555555)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 171.66666666666669)","(5.5, 9.8, 8.0)"
08-01-2023 12:45:17.059394,"(3.7, 6.0, 5.16)","(12.0, 18.5, 16.875)","(101.0, 220.0, 136.66666666666666)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.7155555555555555)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 171.66666666666669)","(5.5, 9.8, 8.0)"
08-01-2023 12:45:18.296449,"(3.7, 6.0, 5.16)","(12.0, 18.5, 16.875)","(101.0, 220.0, 136.66666666666666)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.7155555555555555)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 171.66666666666669)","(5.5, 9.8, 8.0)"
08-01-2023 12:45:19.568611,"(3.7, 6.0, 5.16)","(12.0, 18.5, 16.875)","(101.0, 220.0, 136.66666666666666)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.7155555555555555)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 171.66666666666669)","(5.5, 9.8, 8.0)"
08-01-2023 12:45:20.780504,"(3.7, 6.0, 5.16)","(12.0, 18.5, 16.875)","(101.0, 220.0, 136.66666666666666)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.7155555555555555)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 171.66666666666669)","(5.5, 9.8, 8.0)"
08-01-2023 12:45:22.023069,"(3.7, 6.0, 5.16)","(12.0, 18.5, 16.875)","(101.0, 220.0, 136.66666666666666)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.7155555555555555)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 171.66666666666669)","(5.5, 9.8, 8.0)"
08-01-2023 12:45:23.260691,"(3.7, 6.0, 5.16)","(12.0, 18.5, 16.875)","(101.0, 220.0, 136.66666666666666)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.7155555555555555)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 171.66666666666669)","(5.5, 9.8, 8.0)"
08-01-2023 12:45:24.498034,"(3.7, 6.0, 5.16)","(12.0, 18.5, 16.875)","(101.0, 220.0, 136.66666666666666)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.7155555555555555)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 171.66666666666669)","(5.5, 9.8, 8.0)"
08-01-2023 12:45:25.705265,"(3.7, 6.0, 5.16)","(12.0, 18.5, 16.875)","(101.0, 220.0, 136.66666666666666)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.707317073170732)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 171.66666666666669)","(5.5, 9.8, 8.0)"
08-01-2023 12:45:26.883387,"(3.7, 6.0, 5.16)","(12.0, 18.5, 16.875)","(101.0, 220.0, 136.66666666666666)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.707317073170732)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 171.66666666666669)","(5.5, 9.8, 8.0)"
08-01-2023 12:45:28.301202,"(3.7, 6.0, 5.16)","(12.0, 18.5, 16.875)","(101.0, 220.0, 136.66666666666666)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.707317073170732)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 171.66666666666669)","(5.5, 9.8, 8.0)"
08-01-2023 12:45:29.774394,"(3.7, 6.0, 5.16)","(12.0, 18.5, 16.875)","(101.0, 220.0, 136.66666666666666)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.776734693877551)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 171.66666666666669)","(5.5, 9.8, 8.0)"
08-01-2023 12:45:31.147651,"(3.7, 6.0, 5.16)","(12.0, 18.5, 16.875)","(101.0, 220.0, 136.66666666666666)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.776734693877551)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 171.66666666666669)","(5.5, 9.8, 8.0)"
08-01-2023 12:45:32.606943,"(3.7, 6.0, 5.16)","(12.0, 18.5, 16.875)","(101.0, 220.0, 136.66666666666666)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.776734693877551)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 171.66666666666669)","(5.5, 9.8, 8.0)"
08-01-2023 12:45:34.075133,"(3.7, 6.0, 5.16)","(12.0, 18.5, 16.875)","(101.0, 220.0, 136.66666666666666)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.776734693877551)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 171.66666666666669)","(5.5, 9.8, 8.0)"
08-01-2023 12:45:35.469887,"(3.7, 6.0, 5.752941176470588)","(12.0, 18.5, 15.9)","(101.0, 220.0, 136.66666666666666)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.776734693877551)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 162.0)","(5.5, 9.8, 8.0)"
08-01-2023 12:45:36.881786,"(3.7, 6.0, 5.752941176470588)","(12.0, 18.5, 15.9)","(101.0, 220.0, 157.5)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.776734693877551)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 162.0)","(5.5, 9.8, 8.0)"
08-01-2023 12:45:38.132381,"(3.7, 6.0, 5.752941176470588)","(12.0, 18.5, 15.9)","(101.0, 220.0, 157.5)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.776734693877551)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 162.0)","(5.5, 9.8, 8.0)"
08-01-2023 12:45:39.455404,"(3.7, 6.0, 5.752941176470588)","(12.0, 18.5, 15.9)","(101.0, 220.0, 157.5)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.776734693877551)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 162.0)","(5.5, 9.8, 8.0)"
08-01-2023 12:45:40.769904,"(3.7, 6.0, 5.752941176470588)","(12.0, 18.5, 15.9)","(101.0, 220.0, 157.5)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.776734693877551)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 162.0)","(5.5, 9.8, 8.0)"
08-01-2023 12:45:42.081133,"(3.7, 6.0, 5.752941176470588)","(12.0, 18.5, 15.9)","(101.0, 220.0, 157.5)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.776734693877551)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 162.0)","(5.5, 9.8, 8.0)"
08-01-2023 12:45:43.368000,"(3.7, 6.0, 5.752941176470588)","(12.0, 18.5, 15.9)","(101.0, 220.0, 157.5)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.7770854271356784)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 162.0)","(5.5, 9.8, 8.0)"
08-01-2023 12:45:44.672310,"(3.7, 6.0, 5.752941176470588)","(12.0, 18.5, 15.9)","(101.0, 220.0, 157.5)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.7770854271356784)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 162.0)","(5.5, 9.8, 8.0)"
08-01-2023 12:45:46.097866,"(3.7, 6.0, 5.752941176470588)","(12.0, 18.5, 15.9)","(101.0, 220.0, 157.5)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.7770854271356784)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 162.0)","(5.5, 9.8, 8.0)"
08-01-2023 12:45:47.468696,"(3.7, 6.0, 5.752941176470588)","(12.0, 18.5, 15.9)","(101.0, 220.0, 157.5)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.7095238095238097)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 162.0)","(5.5, 9.8, 8.0)"
08-01-2023 12:45:48.864375,"(3.7, 6.0, 5.752941176470588)","(12.0, 18.5, 15.9)","(101.0, 220.0, 157.5)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.7095238095238097)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 162.0)","(5.5, 9.8, 8.0)"
08-01-2023 12:45:50.195135,"(3.7, 6.0, 5.752941176470588)","(12.0, 18.5, 15.9)","(101.0, 220.0, 157.5)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.7095238095238097)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 162.0)","(5.5, 9.8, 8.0)"
08-01-2023 12:45:51.553957,"(3.7, 6.0, 5.752941176470588)","(12.0, 18.5, 15.9)","(101.0, 220.0, 157.5)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.7095238095238097)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 162.0)","(5.5, 9.8, 8.0)"
08-01-2023 12:45:52.881185,"(3.7, 6.0, 5.752941176470588)","(12.0, 18.5, 15.9)","(101.0, 220.0, 157.5)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.7095238095238097)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 162.0)","(5.5, 9.8, 8.0)"
08-01-2023 12:45:54.166506,"(3.7, 6.0, 5.752941176470588)","(12.0, 18.5, 15.9)","(101.0, 220.0, 157.5)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.7095238095238097)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 162.0)","(5.5, 9.8, 8.0)"
08-01-2023 12:45:55.496941,"(3.7, 6.0, 5.752941176470588)","(12.0, 18.5, 15.9)","(101.0, 220.0, 157.5)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.7095238095238097)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 162.0)","(5.5, 9.8, 8.0)"
08-01-2023 12:45:56.838433,"(3.7, 6.0, 5.752941176470588)","(12.0, 18.5, 15.9)","(101.0, 220.0, 157.5)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.7095238095238097)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 162.0)","(5.5, 9.8, 8.0)"
08-01-2023 12:45:58.155251,"(3.7, 6.0, 5.752941176470588)","(12.0, 18.5, 15.9)","(101.0, 220.0, 157.5)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.7095238095238097)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 162.0)","(5.5, 9.8, 8.0)"
08-01-2023 12:45:59.522446,"(3.7, 6.0, 5.9222222222222225)","(12.0, 18.5, 15.9)","(101.0, 220.0, 157.5)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.7095238095238097)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 162.0)","(5.5, 9.8, 8.0)"
08-01-2023 12:46:00.815452,"(3.7, 6.0, 5.22)","(12.0, 18.5, 15.9)","(101.0, 220.0, 157.5)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.7095238095238097)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 162.0)","(5.5, 9.8, 8.0)"
08-01-2023 12:46:02.124318,"(3.7, 6.0, 5.566666666666666)","(12.0, 18.5, 15.9)","(101.0, 220.0, 157.5)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.7095238095238097)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 162.0)","(5.5, 9.8, 8.0)"
08-01-2023 12:46:03.438691,"(3.7, 6.0, 5.973076923076923)","(12.0, 18.5, 15.9)","(101.0, 220.0, 157.5)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.7095238095238097)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 162.0)","(5.5, 9.8, 8.0)"
08-01-2023 12:46:04.765915,"(3.7, 6.0, 5.973076923076923)","(12.0, 18.5, 15.9)","(101.0, 220.0, 157.5)","(5.0, 8.2, 6.949999999999999)","(10.0, 20.0, 14.75)","(2.3, 2.8, 2.7095238095238097)","(101.0, 220.0, 157.5)","(101.0, 220.0, 146.66666666666666)","(81.0, 220.0, 162.0)","(5.5, 9.8, 8.0)"
