,Wild Charlie,Todds Express,Commander Beven,Dixie Diner,Sick Bubblegum,Victoria Belle,Joyful Juggler,Bowser Boy
12-01-2023 18:54:53.399643,"(18.0, 65.0, 57.04545454545455)","(9.0, 17.0, 16.653846153846153)","(21.0, 42.0, 30.545454545454547)","(8.0, 13.0, 11.068181818181818)","(1.65, 1.79, 1.729047619047619)","(18.0, 42.0, 40.857142857142854)","(8.5, 14.5, 13.5)","(5.5, 12.5, 11.875)"
12-01-2023 18:54:54.511912,"(18.0, 65.0, 57.04545454545455)","(9.0, 17.0, 16.653846153846153)","(21.0, 42.0, 30.545454545454547)","(8.0, 13.0, 11.068181818181818)","(1.65, 1.79, 1.729047619047619)","(18.0, 42.0, 40.857142857142854)","(8.5, 14.5, 13.5)","(5.5, 12.5, 11.875)"
12-01-2023 18:54:55.612970,"(18.0, 65.0, 57.04545454545455)","(9.0, 17.0, 16.653846153846153)","(21.0, 42.0, 30.545454545454547)","(8.0, 13.0, 11.068181818181818)","(1.65, 1.79, 1.729047619047619)","(18.0, 42.0, 40.857142857142854)","(8.5, 14.5, 13.5)","(5.5, 12.5, 11.875)"
12-01-2023 18:54:56.736181,"(18.0, 65.0, 57.04545454545455)","(9.0, 17.0, 16.653846153846153)","(21.0, 42.0, 30.545454545454547)","(8.0, 13.0, 11.068181818181818)","(1.65, 1.79, 1.729047619047619)","(18.0, 42.0, 40.857142857142854)","(8.5, 14.5, 13.5)","(5.5, 12.5, 11.875)"
12-01-2023 18:54:57.860594,"(18.0, 65.0, 44.875)","(9.0, 17.0, 16.653846153846153)","(21.0, 42.0, 30.545454545454547)","(8.0, 13.0, 11.068181818181818)","(1.65, 1.79, 1.729047619047619)","(18.0, 42.0, 40.857142857142854)","(8.5, 14.5, 13.5)","(5.5, 12.5, 11.875)"
12-01-2023 18:54:58.939915,"(18.0, 65.0, 44.875)","(9.0, 17.0, 16.653846153846153)","(21.0, 42.0, 30.545454545454547)","(8.0, 13.0, 11.068181818181818)","(1.65, 1.79, 1.729047619047619)","(18.0, 42.0, 40.857142857142854)","(8.5, 14.5, 13.5)","(5.5, 12.5, 11.875)"
12-01-2023 18:54:59.975686,"(18.0, 65.0, 44.875)","(9.0, 17.0, 16.653846153846153)","(21.0, 42.0, 30.545454545454547)","(8.0, 13.0, 11.068181818181818)","(1.65, 1.79, 1.729047619047619)","(18.0, 42.0, 40.857142857142854)","(8.5, 14.5, 13.5)","(5.5, 12.5, 11.875)"
12-01-2023 18:55:01.029769,"(18.0, 65.0, 56.95)","(9.0, 17.0, 16.653846153846153)","(21.0, 42.0, 30.545454545454547)","(8.0, 13.0, 11.068181818181818)","(1.65, 1.79, 1.729047619047619)","(18.0, 42.0, 40.857142857142854)","(8.5, 14.5, 13.5)","(5.5, 12.5, 11.875)"
12-01-2023 18:55:02.088928,"(18.0, 65.0, 56.95)","(9.0, 17.0, 16.653846153846153)","(21.0, 42.0, 30.545454545454547)","(8.0, 13.0, 11.068181818181818)","(1.65, 1.79, 1.729047619047619)","(18.0, 42.0, 40.857142857142854)","(8.5, 14.5, 13.5)","(5.5, 12.5, 11.875)"
12-01-2023 18:55:03.118668,"(18.0, 65.0, 56.95)","(9.0, 17.0, 16.653846153846153)","(21.0, 42.0, 30.545454545454547)","(8.0, 13.0, 11.068181818181818)","(1.65, 1.79, 1.714705882352941)","(18.0, 42.0, 40.857142857142854)","(8.5, 14.5, 13.5)","(5.5, 12.5, 11.875)"
12-01-2023 18:55:04.235374,"(18.0, 65.0, 56.95)","(9.0, 17.0, 16.653846153846153)","(21.0, 42.0, 30.545454545454547)","(8.0, 13.0, 11.068181818181818)","(1.65, 1.79, 1.714705882352941)","(18.0, 42.0, 40.857142857142854)","(8.5, 14.5, 13.5)","(5.5, 12.5, 11.538461538461538)"
12-01-2023 18:55:05.251460,"(18.0, 65.0, 56.95)","(9.0, 17.0, 16.653846153846153)","(21.0, 42.0, 30.545454545454547)","(8.0, 13.0, 11.068181818181818)","(1.65, 1.79, 1.7293103448275862)","(18.0, 42.0, 40.857142857142854)","(8.5, 14.5, 13.5)","(5.5, 12.5, 11.538461538461538)"
12-01-2023 18:55:06.404694,"(18.0, 65.0, 56.95)","(9.0, 17.0, 16.653846153846153)","(21.0, 42.0, 30.545454545454547)","(8.0, 13.0, 11.068181818181818)","(1.65, 1.79, 1.7293103448275862)","(18.0, 42.0, 40.857142857142854)","(8.5, 14.5, 13.5)","(5.5, 12.5, 11.538461538461538)"
12-01-2023 18:55:07.499799,"(18.0, 65.0, 56.95)","(9.0, 17.0, 16.653846153846153)","(21.0, 42.0, 30.545454545454547)","(8.0, 13.0, 11.068181818181818)","(1.65, 1.79, 1.7293103448275862)","(18.0, 42.0, 40.857142857142854)","(8.5, 14.5, 13.5)","(5.5, 12.5, 11.470588235294118)"
12-01-2023 18:55:08.601610,"(18.0, 65.0, 56.95)","(9.0, 17.0, 16.653846153846153)","(21.0, 42.0, 30.545454545454547)","(8.0, 13.0, 11.068181818181818)","(1.65, 1.79, 1.7293103448275862)","(18.0, 42.0, 40.857142857142854)","(8.5, 14.5, 13.5)","(5.5, 12.5, 11.470588235294118)"
12-01-2023 18:55:09.659219,"(18.0, 65.0, 56.95)","(9.0, 17.0, 16.653846153846153)","(21.0, 42.0, 30.545454545454547)","(8.0, 13.0, 11.068181818181818)","(1.65, 1.79, 1.7293103448275862)","(18.0, 42.0, 40.857142857142854)","(8.5, 14.5, 13.5)","(5.5, 12.5, 11.470588235294118)"
12-01-2023 18:55:10.823344,"(18.0, 65.0, 56.95)","(9.0, 17.0, 16.653846153846153)","(21.0, 42.0, 30.545454545454547)","(8.0, 13.0, 11.068181818181818)","(1.65, 1.79, 1.7293103448275862)","(18.0, 42.0, 40.857142857142854)","(8.5, 14.5, 13.5)","(5.5, 12.5, 11.470588235294118)"
12-01-2023 18:55:11.995634,"(18.0, 65.0, 56.95)","(9.0, 17.0, 16.653846153846153)","(21.0, 42.0, 30.545454545454547)","(8.0, 13.0, 11.068181818181818)","(1.65, 1.79, 1.7293103448275862)","(18.0, 42.0, 40.857142857142854)","(8.5, 14.5, 13.5)","(5.5, 12.5, 11.470588235294118)"
12-01-2023 18:55:13.159840,"(18.0, 65.0, 56.95)","(9.0, 17.0, 16.653846153846153)","(21.0, 42.0, 30.545454545454547)","(8.0, 13.0, 11.068181818181818)","(1.65, 1.79, 1.7293103448275862)","(18.0, 42.0, 40.857142857142854)","(8.5, 14.5, 13.5)","(5.5, 12.5, 11.470588235294118)"
12-01-2023 18:55:14.281408,"(18.0, 65.0, 56.95)","(9.0, 17.0, 16.653846153846153)","(21.0, 42.0, 30.545454545454547)","(8.0, 13.0, 11.068181818181818)","(1.65, 1.79, 1.738235294117647)","(18.0, 42.0, 40.857142857142854)","(8.5, 14.5, 13.5)","(5.5, 12.5, 11.470588235294118)"
12-01-2023 18:55:15.309792,"(18.0, 65.0, 56.95)","(9.0, 17.0, 16.653846153846153)","(21.0, 42.0, 30.545454545454547)","(8.0, 13.0, 11.068181818181818)","(1.65, 1.79, 1.7293103448275862)","(18.0, 42.0, 40.857142857142854)","(8.5, 14.5, 13.5)","(5.5, 12.5, 11.470588235294118)"
12-01-2023 18:55:16.399247,"(18.0, 65.0, 56.95)","(9.0, 17.0, 16.653846153846153)","(21.0, 42.0, 30.545454545454547)","(8.0, 13.0, 11.068181818181818)","(1.65, 1.79, 1.7306451612903226)","(18.0, 42.0, 40.857142857142854)","(8.5, 14.5, 13.5)","(5.5, 12.5, 11.470588235294118)"
12-01-2023 18:55:17.523130,"(18.0, 65.0, 56.95)","(9.0, 17.0, 16.653846153846153)","(21.0, 42.0, 30.545454545454547)","(8.0, 13.0, 11.068181818181818)","(1.65, 1.79, 1.7306451612903226)","(18.0, 42.0, 40.857142857142854)","(8.5, 14.5, 13.5)","(5.5, 12.5, 11.470588235294118)"
12-01-2023 18:55:18.583566,"(18.0, 65.0, 56.95)","(9.0, 17.0, 16.653846153846153)","(21.0, 42.0, 30.545454545454547)","(8.0, 13.0, 11.068181818181818)","(1.65, 1.79, 1.7306451612903226)","(18.0, 42.0, 40.857142857142854)","(8.5, 14.5, 13.5)","(5.5, 12.5, 11.470588235294118)"
12-01-2023 18:55:19.575287,"(18.0, 65.0, 56.95)","(9.0, 17.0, 16.653846153846153)","(21.0, 42.0, 30.545454545454547)","(8.0, 13.0, 11.068181818181818)","(1.65, 1.79, 1.7306451612903226)","(18.0, 42.0, 40.857142857142854)","(8.5, 14.5, 13.5)","(5.5, 12.5, 11.470588235294118)"
12-01-2023 18:55:20.750927,"(18.0, 65.0, 56.95)","(9.0, 17.0, 16.653846153846153)","(21.0, 42.0, 30.545454545454547)","(8.0, 13.0, 11.068181818181818)","(1.65, 1.79, 1.7306451612903226)","(18.0, 42.0, 40.857142857142854)","(8.5, 14.5, 13.5)","(5.5, 12.5, 11.470588235294118)"
12-01-2023 18:55:21.836095,"(18.0, 65.0, 56.95)","(9.0, 17.0, 16.653846153846153)","(21.0, 42.0, 30.545454545454547)","(8.0, 13.0, 11.068181818181818)","(1.65, 1.79, 1.7306451612903226)","(18.0, 42.0, 40.857142857142854)","(8.5, 14.5, 13.5)","(5.5, 12.5, 11.470588235294118)"
12-01-2023 18:55:22.853628,"(18.0, 65.0, 56.95)","(9.0, 17.0, 16.653846153846153)","(21.0, 42.0, 30.545454545454547)","(8.0, 13.0, 11.068181818181818)","(1.65, 1.79, 1.7306451612903226)","(18.0, 42.0, 40.857142857142854)","(8.5, 14.5, 13.5)","(5.5, 12.5, 11.470588235294118)"
12-01-2023 18:55:23.943382,"(18.0, 65.0, 56.95)","(9.0, 17.0, 16.653846153846153)","(21.0, 42.0, 30.545454545454547)","(8.0, 13.0, 11.068181818181818)","(1.65, 1.79, 1.7306451612903226)","(18.0, 42.0, 40.857142857142854)","(8.5, 14.5, 13.5)","(5.5, 12.5, 11.470588235294118)"
12-01-2023 18:55:24.962273,"(18.0, 65.0, 56.95)","(9.0, 17.0, 16.653846153846153)","(21.0, 42.0, 30.545454545454547)","(8.0, 13.0, 11.068181818181818)","(1.65, 1.79, 1.7308695652173913)","(18.0, 42.0, 40.857142857142854)","(8.5, 14.5, 13.5)","(5.5, 12.5, 11.785714285714286)"
12-01-2023 18:55:26.057022,"(18.0, 65.0, 56.95)","(9.0, 17.0, 16.653846153846153)","(21.0, 42.0, 30.545454545454547)","(8.0, 13.0, 11.068181818181818)","(1.65, 1.79, 1.7308695652173913)","(18.0, 42.0, 40.857142857142854)","(8.5, 14.5, 13.5)","(5.5, 12.5, 11.785714285714286)"
12-01-2023 18:55:27.180990,"(18.0, 65.0, 56.95)","(9.0, 17.0, 16.653846153846153)","(21.0, 42.0, 30.545454545454547)","(8.0, 13.0, 11.068181818181818)","(1.65, 1.79, 1.7308695652173913)","(18.0, 42.0, 40.857142857142854)","(8.5, 14.5, 13.5)","(5.5, 12.5, 11.785714285714286)"
12-01-2023 18:55:28.306792,"(18.0, 65.0, 56.95)","(9.0, 17.0, 16.653846153846153)","(21.0, 42.0, 30.545454545454547)","(8.0, 13.0, 11.068181818181818)","(1.65, 1.79, 1.7308695652173913)","(18.0, 42.0, 40.857142857142854)","(8.5, 14.5, 13.5)","(5.5, 12.5, 11.785714285714286)"
12-01-2023 18:55:29.486864,"(18.0, 65.0, 56.95)","(9.0, 17.0, 16.653846153846153)","(21.0, 42.0, 30.545454545454547)","(8.0, 13.0, 11.068181818181818)","(1.65, 1.79, 1.752)","(18.0, 42.0, 40.857142857142854)","(8.5, 14.5, 13.5)","(5.5, 12.5, 11.785714285714286)"
12-01-2023 18:55:30.648178,"(18.0, 65.0, 56.95)","(9.0, 17.0, 16.653846153846153)","(21.0, 42.0, 30.545454545454547)","(8.0, 13.0, 11.068181818181818)","(1.65, 1.78, 1.752)","(18.0, 42.0, 40.857142857142854)","(8.5, 14.5, 13.5)","(5.5, 12.5, 11.785714285714286)"
12-01-2023 18:55:31.874494,"(18.0, 65.0, 56.95)","(9.0, 17.0, 16.653846153846153)","(21.0, 42.0, 30.545454545454547)","(8.0, 13.0, 11.068181818181818)","(1.65, 1.78, 1.745)","(18.0, 42.0, 40.857142857142854)","(8.5, 14.5, 13.5)","(5.5, 12.5, 11.470588235294118)"
12-01-2023 18:55:33.108093,"(18.0, 65.0, 56.95)","(9.0, 17.0, 16.653846153846153)","(21.0, 42.0, 30.545454545454547)","(8.0, 13.0, 11.068181818181818)","(1.65, 1.78, 1.745)","(18.0, 42.0, 40.857142857142854)","(8.5, 14.5, 13.5)","(5.5, 12.5, 11.470588235294118)"
12-01-2023 18:55:34.425645,"(18.0, 65.0, 56.95)","(9.0, 17.0, 16.653846153846153)","(21.0, 42.0, 30.545454545454547)","(8.0, 13.0, 11.068181818181818)","(1.65, 1.78, 1.745)","(18.0, 42.0, 40.857142857142854)","(8.5, 14.5, 13.5)","(5.5, 12.5, 11.470588235294118)"
12-01-2023 18:55:35.607540,"(18.0, 65.0, 56.95)","(9.0, 17.0, 16.653846153846153)","(21.0, 42.0, 30.545454545454547)","(8.0, 13.0, 11.068181818181818)","(1.65, 1.78, 1.7158333333333333)","(18.0, 42.0, 40.857142857142854)","(8.5, 14.5, 13.5)","(5.5, 12.5, 11.470588235294118)"
12-01-2023 18:55:36.887919,"(18.0, 65.0, 50.3)","(9.0, 17.0, 16.653846153846153)","(21.0, 42.0, 30.545454545454547)","(8.0, 13.0, 11.068181818181818)","(1.65, 1.78, 1.7158333333333333)","(18.0, 42.0, 40.857142857142854)","(8.5, 14.5, 13.5)","(5.5, 12.5, 11.470588235294118)"
12-01-2023 18:55:38.141009,"(18.0, 65.0, 56.25)","(9.0, 17.0, 16.653846153846153)","(21.0, 42.0, 30.545454545454547)","(8.0, 13.0, 11.068181818181818)","(1.65, 1.78, 1.7158333333333333)","(18.0, 42.0, 40.857142857142854)","(8.5, 14.5, 13.5)","(5.5, 12.5, 11.470588235294118)"
12-01-2023 18:55:39.422164,"(18.0, 65.0, 56.25)","(9.0, 17.0, 16.653846153846153)","(21.0, 42.0, 30.545454545454547)","(8.0, 13.0, 11.068181818181818)","(1.65, 1.78, 1.7716190476190476)","(18.0, 42.0, 40.857142857142854)","(8.5, 14.5, 13.5)","(5.5, 12.5, 11.470588235294118)"
12-01-2023 18:55:40.617273,"(18.0, 65.0, 59.16666666666667)","(9.0, 17.0, 16.653846153846153)","(21.0, 42.0, 30.545454545454547)","(8.0, 13.0, 11.068181818181818)","(1.65, 1.78, 1.7601869158878505)","(18.0, 42.0, 40.857142857142854)","(8.5, 14.5, 13.5)","(5.5, 12.5, 11.470588235294118)"
12-01-2023 18:55:41.794983,"(18.0, 65.0, 61.0625)","(9.0, 17.0, 16.653846153846153)","(21.0, 42.0, 30.545454545454547)","(8.0, 13.0, 11.068181818181818)","(1.65, 1.77, 1.7555172413793103)","(18.0, 42.0, 40.857142857142854)","(8.5, 14.5, 13.5)","(5.5, 12.5, 11.470588235294118)"
12-01-2023 18:55:43.093435,"(18.0, 65.0, 61.0625)","(9.0, 17.0, 16.653846153846153)","(21.0, 42.0, 30.545454545454547)","(8.0, 13.0, 11.068181818181818)","(1.65, 1.77, 1.7555172413793103)","(18.0, 42.0, 40.857142857142854)","(8.5, 14.5, 13.5)","(5.5, 12.5, 11.470588235294118)"
12-01-2023 18:55:44.228121,"(18.0, 65.0, 61.0625)","(9.0, 17.0, 16.653846153846153)","(21.0, 42.0, 30.545454545454547)","(8.0, 13.0, 11.068181818181818)","(1.65, 1.77, 1.7124)","(18.0, 42.0, 40.857142857142854)","(8.5, 14.5, 13.5)","(5.5, 12.5, 11.470588235294118)"
12-01-2023 18:55:45.334647,"(18.0, 65.0, 61.0625)","(9.0, 17.0, 16.653846153846153)","(21.0, 42.0, 33.6)","(8.0, 13.0, 11.068181818181818)","(1.65, 1.77, 1.7124)","(18.0, 42.0, 40.857142857142854)","(8.5, 14.5, 13.5)","(5.5, 12.5, 11.470588235294118)"
12-01-2023 18:55:46.509591,"(18.0, 70.0, 60.900000000000006)","(9.0, 17.0, 16.653846153846153)","(21.0, 42.0, 33.6)","(8.0, 13.0, 11.068181818181818)","(1.65, 1.77, 1.7124)","(18.0, 42.0, 40.857142857142854)","(8.5, 14.5, 13.5)","(5.5, 12.5, 11.470588235294118)"
12-01-2023 18:55:47.600762,"(18.0, 65.0, 63.5)","(9.0, 17.0, 16.653846153846153)","(21.0, 42.0, 33.6)","(8.0, 13.0, 11.068181818181818)","(1.65, 1.77, 1.7124)","(18.0, 42.0, 40.857142857142854)","(8.5, 14.5, 13.5)","(5.5, 12.5, 11.470588235294118)"
12-01-2023 18:55:48.879711,"(18.0, 65.0, 63.5)","(9.0, 17.0, 16.653846153846153)","(21.0, 42.0, 33.6)","(8.0, 13.0, 11.068181818181818)","(1.65, 1.77, 1.7124)","(18.0, 42.0, 40.857142857142854)","(8.5, 14.5, 13.5)","(5.5, 12.5, 11.470588235294118)"
12-01-2023 18:55:50.128872,"(18.0, 65.0, 62.900000000000006)","(9.0, 17.0, 16.653846153846153)","(21.0, 42.0, 33.6)","(8.0, 13.0, 11.068181818181818)","(1.65, 1.77, 1.7476)","(18.0, 42.0, 40.857142857142854)","(8.5, 14.5, 13.5)","(5.5, 12.5, 11.666666666666666)"
12-01-2023 18:55:51.411552,"(18.0, 65.0, 62.900000000000006)","(9.0, 17.0, 16.653846153846153)","(21.0, 42.0, 33.6)","(8.0, 13.0, 11.068181818181818)","(1.65, 1.77, 1.7556363636363637)","(18.0, 42.0, 40.857142857142854)","(8.5, 14.5, 13.5)","(5.5, 12.5, 11.666666666666666)"
12-01-2023 18:55:52.659657,"(18.0, 65.0, 55.5)","(9.0, 17.0, 16.653846153846153)","(21.0, 42.0, 33.6)","(8.0, 13.0, 11.068181818181818)","(1.65, 1.76, 1.7556363636363637)","(18.0, 42.0, 40.857142857142854)","(8.5, 14.5, 13.5)","(5.5, 12.5, 11.666666666666666)"
12-01-2023 18:55:53.929361,"(18.0, 65.0, 55.5)","(9.0, 17.0, 16.653846153846153)","(21.0, 42.0, 33.6)","(8.0, 13.0, 11.068181818181818)","(1.65, 1.76, 1.7556363636363637)","(18.0, 42.0, 40.857142857142854)","(8.5, 14.5, 13.5)","(5.5, 12.5, 11.666666666666666)"
12-01-2023 18:55:55.445705,"(18.0, 65.0, 61.1578947368421)","(9.0, 17.0, 16.653846153846153)","(21.0, 42.0, 33.6)","(8.0, 13.0, 11.068181818181818)","(1.65, 1.76, 1.7556363636363637)","(18.0, 42.0, 40.857142857142854)","(8.5, 14.5, 13.5)","(5.5, 12.5, 11.666666666666666)"
12-01-2023 18:55:56.730228,"(18.0, 70.0, 61.1578947368421)","(9.0, 17.0, 16.653846153846153)","(21.0, 42.0, 33.6)","(8.0, 13.0, 11.068181818181818)","(1.65, 1.76, 1.7556363636363637)","(18.0, 42.0, 40.857142857142854)","(8.5, 14.5, 13.5)","(5.5, 12.5, 11.538461538461538)"
12-01-2023 18:55:57.904376,"(18.0, 70.0, 61.1578947368421)","(9.0, 17.0, 16.653846153846153)","(21.0, 42.0, 33.6)","(8.0, 13.0, 11.068181818181818)","(1.65, 1.76, 1.7556363636363637)","(18.0, 42.0, 40.857142857142854)","(8.5, 14.5, 13.5)","(5.5, 12.0, 11.538461538461538)"
12-01-2023 18:55:59.081348,"(18.0, 70.0, 61.1578947368421)","(9.0, 17.0, 16.653846153846153)","(21.0, 42.0, 33.6)","(8.0, 13.0, 11.068181818181818)","(1.65, 1.76, 1.7556363636363637)","(18.0, 42.0, 40.857142857142854)","(8.5, 14.5, 13.5)","(5.5, 12.0, 11.538461538461538)"
12-01-2023 18:56:00.171226,"(18.0, 70.0, 61.1578947368421)","(9.0, 17.0, 16.653846153846153)","(21.0, 42.0, 33.6)","(8.0, 13.0, 11.068181818181818)","(1.65, 1.76, 1.7556363636363637)","(18.0, 42.0, 40.857142857142854)","(8.5, 14.5, 13.5)","(5.5, 12.0, 11.538461538461538)"
12-01-2023 18:56:01.314272,"(18.0, 70.0, 61.1578947368421)","(9.0, 17.0, 16.653846153846153)","(21.0, 42.0, 38.285714285714285)","(8.0, 13.0, 11.3)","(1.65, 1.76, 1.7395454545454545)","(18.0, 42.0, 37.2)","(8.5, 14.5, 12.653846153846153)","(5.5, 12.0, 11.666666666666666)"
12-01-2023 18:56:02.361377,"(18.0, 70.0, 62.36363636363636)","(9.0, 17.0, 15.977272727272727)","(21.0, 40.0, 38.666666666666664)","(8.0, 13.0, 11.3)","(1.65, 1.76, 1.7349999999999999)","(18.0, 40.0, 32.0)","(8.5, 14.5, 14.0)","(5.5, 12.0, 11.523809523809524)"
12-01-2023 18:56:03.430120,"(18.0, 70.0, 62.36363636363636)","(9.0, 16.5, 15.456521739130434)","(21.0, 42.0, 34.588235294117645)","(8.0, 13.0, 10.875)","(1.65, 1.76, 1.7421428571428572)","(18.0, 38.0, 31.759999999999998)","(8.5, 14.5, 13.5)","(5.5, 12.0, 11.523809523809524)"
12-01-2023 18:56:04.473289,"(18.0, 70.0, 62.36363636363636)","(9.0, 16.0, 15.805555555555555)","(21.0, 42.0, 34.588235294117645)","(8.0, 13.0, 11.3)","(1.65, 1.76, 1.7336842105263157)","(18.0, 38.0, 31.759999999999998)","(8.5, 14.5, 14.0)","(5.5, 12.0, 10.571428571428571)"
12-01-2023 18:56:05.527497,"(18.0, 70.0, 62.36363636363636)","(9.0, 16.0, 15.805555555555555)","(21.0, 42.0, 34.588235294117645)","(8.0, 13.0, 10.875)","(1.65, 1.76, 1.7336842105263157)","(18.0, 38.0, 31.759999999999998)","(8.5, 14.5, 13.5)","(5.5, 12.0, 11.166666666666666)"
12-01-2023 18:56:06.642756,"(18.0, 70.0, 62.36363636363636)","(9.0, 16.0, 15.805555555555555)","(21.0, 42.0, 34.588235294117645)","(8.0, 13.0, 10.875)","(1.65, 1.76, 1.7336842105263157)","(18.0, 38.0, 31.759999999999998)","(8.5, 14.5, 13.5)","(5.5, 12.0, 10.571428571428571)"
12-01-2023 18:56:07.799302,"(18.0, 70.0, 66.0)","(9.0, 16.0, 15.805555555555555)","(21.0, 42.0, 34.588235294117645)","(8.0, 13.0, 11.3)","(1.65, 1.76, 1.750909090909091)","(18.0, 38.0, 31.759999999999998)","(8.5, 14.5, 14.0)","(5.5, 12.0, 11.166666666666666)"
12-01-2023 18:56:08.967505,"(18.0, 70.0, 66.0)","(9.0, 16.0, 15.805555555555555)","(21.0, 42.0, 34.588235294117645)","(8.0, 13.0, 10.875)","(1.65, 1.76, 1.750909090909091)","(18.0, 38.0, 31.759999999999998)","(8.5, 14.5, 13.5)","(5.5, 12.0, 10.571428571428571)"
12-01-2023 18:56:10.134394,"(18.0, 70.0, 66.0)","(9.0, 16.0, 15.805555555555555)","(21.0, 42.0, 34.588235294117645)","(8.0, 13.0, 11.3)","(1.65, 1.76, 1.7453658536585366)","(18.0, 38.0, 31.759999999999998)","(8.5, 14.5, 14.0)","(5.5, 12.0, 11.166666666666666)"
12-01-2023 18:56:11.312574,"(18.0, 70.0, 66.0)","(9.0, 16.0, 15.805555555555555)","(21.0, 42.0, 34.588235294117645)","(8.0, 13.0, 10.875)","(1.65, 1.76, 1.7453658536585366)","(18.0, 38.0, 31.759999999999998)","(8.5, 14.5, 13.5)","(5.5, 12.0, 10.166666666666668)"
12-01-2023 18:56:12.521114,"(18.0, 70.0, 66.0)","(9.0, 16.0, 15.805555555555555)","(21.0, 42.0, 34.588235294117645)","(8.0, 13.0, 11.178571428571429)","(1.65, 1.76, 1.7453658536585366)","(18.0, 38.0, 32.26086956521739)","(8.5, 14.5, 13.5)","(5.5, 12.0, 10.114285714285716)"
12-01-2023 18:56:13.692375,"(18.0, 70.0, 66.0)","(9.0, 16.0, 15.805555555555555)","(21.0, 42.0, 34.588235294117645)","(8.0, 13.0, 11.178571428571429)","(1.65, 1.76, 1.7453658536585366)","(18.0, 38.0, 32.26086956521739)","(8.5, 14.5, 14.0)","(5.5, 12.0, 10.350000000000001)"
12-01-2023 18:56:14.834420,"(18.0, 70.0, 66.0)","(9.0, 16.0, 15.805555555555555)","(21.0, 42.0, 34.588235294117645)","(8.0, 13.0, 11.178571428571429)","(1.65, 1.76, 1.7453658536585366)","(18.0, 38.0, 32.26086956521739)","(8.5, 14.5, 14.0)","(5.5, 12.0, 10.350000000000001)"
12-01-2023 18:56:15.994188,"(18.0, 70.0, 66.0)","(9.0, 16.0, 15.805555555555555)","(21.0, 42.0, 34.588235294117645)","(8.0, 13.0, 11.454545454545455)","(1.65, 1.76, 1.7453658536585366)","(18.0, 38.0, 32.26086956521739)","(8.5, 14.5, 13.5)","(5.5, 12.0, 10.350000000000001)"
12-01-2023 18:56:17.150775,"(18.0, 70.0, 66.0)","(9.0, 16.0, 15.805555555555555)","(21.0, 42.0, 34.588235294117645)","(8.0, 13.0, 11.454545454545455)","(1.65, 1.76, 1.7453658536585366)","(18.0, 38.0, 32.26086956521739)","(8.5, 14.5, 14.0)","(5.5, 12.0, 10.350000000000001)"
12-01-2023 18:56:18.336968,"(18.0, 70.0, 66.0)","(9.0, 16.0, 15.805555555555555)","(21.0, 42.0, 34.588235294117645)","(8.0, 13.0, 11.454545454545455)","(1.65, 1.76, 1.7453658536585366)","(18.0, 38.0, 32.26086956521739)","(8.5, 14.5, 14.0)","(5.5, 12.0, 10.350000000000001)"
12-01-2023 18:56:19.574125,"(18.0, 70.0, 66.0)","(9.0, 16.0, 15.805555555555555)","(21.0, 42.0, 34.588235294117645)","(8.0, 13.0, 11.454545454545455)","(1.65, 1.76, 1.7432558139534884)","(18.0, 38.0, 32.26086956521739)","(8.5, 14.5, 13.5)","(5.5, 12.0, 10.350000000000001)"
12-01-2023 18:56:20.868191,"(18.0, 70.0, 66.0)","(9.0, 16.0, 15.805555555555555)","(21.0, 42.0, 34.588235294117645)","(8.0, 13.0, 11.454545454545455)","(1.65, 1.76, 1.7432558139534884)","(18.0, 38.0, 32.26086956521739)","(8.5, 14.5, 14.0)","(5.5, 12.0, 10.350000000000001)"
12-01-2023 18:56:22.175073,"(18.0, 70.0, 66.0)","(9.0, 16.0, 14.419354838709678)","(21.0, 42.0, 33.333333333333336)","(8.0, 13.0, 11.116279069767442)","(1.65, 1.76, 1.7432558139534884)","(18.0, 38.0, 32.26086956521739)","(8.5, 14.5, 13.5)","(5.5, 12.0, 10.350000000000001)"
12-01-2023 18:56:23.419544,"(18.0, 70.0, 66.0)","(9.0, 16.0, 14.359375)","(21.0, 40.0, 37.473684210526315)","(8.0, 13.0, 11.116279069767442)","(1.65, 1.76, 1.7432558139534884)","(18.0, 38.0, 32.26086956521739)","(8.5, 14.5, 13.5)","(5.5, 12.0, 10.350000000000001)"
12-01-2023 18:56:24.692766,"(18.0, 70.0, 66.0)","(9.0, 16.0, 14.359375)","(21.0, 38.0, 34.92307692307692)","(8.0, 13.0, 11.471698113207548)","(1.65, 1.76, 1.7350943396226415)","(18.0, 38.0, 34.0)","(8.5, 14.5, 13.5)","(5.5, 12.0, 10.350000000000001)"
12-01-2023 18:56:26.021021,"(18.0, 70.0, 66.0)","(9.0, 16.0, 14.359375)","(21.0, 38.0, 34.666666666666664)","(8.0, 13.0, 11.471698113207548)","(1.65, 1.76, 1.7350943396226415)","(18.0, 38.0, 34.0)","(8.5, 14.5, 14.3125)","(5.5, 12.0, 11.153846153846153)"
12-01-2023 18:56:27.441908,"(18.0, 70.0, 69.33333333333333)","(9.0, 16.0, 14.359375)","(21.0, 38.0, 34.08695652173913)","(8.0, 13.0, 11.471698113207548)","(1.65, 1.76, 1.7350943396226415)","(18.0, 38.0, 34.0)","(8.5, 14.5, 14.3125)","(5.5, 11.5, 11.275)"
