,Tiggerlong Flyer,Six Speed Manual,Shadow Riot,Kanji Yield,Aston Lira,High Tribe Rico,Black Compass,Selynya Obi
14-12-2022 19:48:34.903046,"(11.0, 27.0, 24.666666666666668)","(18.0, 65.0, 52.86666666666667)","(2.0, 2.58, 2.42)","(26.0, 80.0, 57.5)","(3.1, 5.6, 4.523076923076923)","(5.0, 9.8, 7.7272727272727275)","(11.0, 21.0, 19.88235294117647)","(31.0, 140.0, 116.0)"
14-12-2022 19:48:35.987747,"(11.0, 27.0, 24.666666666666668)","(18.0, 65.0, 52.86666666666667)","(2.0, 2.58, 2.5300000000000002)","(26.0, 80.0, 57.5)","(3.1, 5.6, 4.8)","(5.0, 9.8, 7.7272727272727275)","(11.0, 21.0, 19.88235294117647)","(31.0, 140.0, 116.0)"
14-12-2022 19:48:37.093532,"(11.0, 27.0, 24.666666666666668)","(18.0, 65.0, 52.86666666666667)","(2.0, 2.58, 2.5300000000000002)","(26.0, 80.0, 57.5)","(3.1, 5.6, 4.8)","(5.0, 9.8, 8.280000000000001)","(11.0, 21.0, 19.88235294117647)","(31.0, 140.0, 116.0)"
14-12-2022 19:48:38.109359,"(11.0, 27.0, 25.615384615384617)","(18.0, 65.0, 52.86666666666667)","(2.0, 2.58, 2.5300000000000002)","(26.0, 80.0, 57.5)","(3.1, 5.6, 4.8)","(5.0, 9.8, 8.280000000000001)","(11.0, 21.0, 19.88235294117647)","(31.0, 140.0, 116.0)"
14-12-2022 19:48:39.435116,"(11.0, 27.0, 25.615384615384617)","(18.0, 65.0, 52.86666666666667)","(2.0, 2.58, 2.42)","(26.0, 80.0, 57.5)","(3.1, 5.6, 4.1454545454545455)","(5.0, 9.8, 7.5200000000000005)","(11.0, 21.0, 19.88235294117647)","(31.0, 140.0, 116.0)"
14-12-2022 19:48:40.711780,"(11.0, 27.0, 25.615384615384617)","(18.0, 65.0, 52.86666666666667)","(2.0, 2.58, 2.5300000000000002)","(26.0, 80.0, 57.5)","(3.1, 5.6, 5.175000000000001)","(5.0, 9.8, 7.5200000000000005)","(11.0, 21.0, 19.88235294117647)","(31.0, 140.0, 116.0)"
14-12-2022 19:48:41.824126,"(11.0, 27.0, 25.615384615384617)","(18.0, 65.0, 52.86666666666667)","(2.0, 2.58, 2.5300000000000002)","(26.0, 80.0, 57.5)","(3.1, 5.4, 4.95)","(5.0, 9.8, 7.5200000000000005)","(11.0, 21.0, 19.88235294117647)","(31.0, 140.0, 116.0)"
14-12-2022 19:48:43.109411,"(11.0, 27.0, 25.615384615384617)","(18.0, 65.0, 52.86666666666667)","(2.0, 2.58, 2.5300000000000002)","(26.0, 80.0, 57.5)","(3.1, 5.4, 4.95)","(5.0, 9.8, 7.5200000000000005)","(11.0, 21.0, 19.88235294117647)","(31.0, 140.0, 116.0)"
14-12-2022 19:48:44.572749,"(11.0, 27.0, 24.428571428571427)","(18.0, 55.0, 52.04166666666667)","(2.0, 2.58, 2.4299999999999997)","(26.0, 80.0, 57.5)","(3.1, 5.4, 5.175000000000001)","(5.0, 9.8, 8.280000000000001)","(11.0, 21.0, 19.88235294117647)","(31.0, 140.0, 116.0)"
14-12-2022 19:48:45.905299,"(11.0, 27.0, 24.428571428571427)","(18.0, 55.0, 52.04166666666667)","(2.0, 2.6, 2.546666666666667)","(26.0, 80.0, 57.5)","(3.1, 5.4, 4.95)","(5.0, 9.8, 8.529411764705882)","(11.0, 21.0, 19.88235294117647)","(31.0, 140.0, 116.0)"
14-12-2022 19:48:47.060667,"(11.0, 27.0, 24.428571428571427)","(18.0, 55.0, 52.269230769230774)","(2.0, 2.6, 2.546666666666667)","(26.0, 80.0, 57.5)","(3.1, 5.4, 4.95)","(5.0, 9.8, 8.529411764705882)","(11.0, 21.0, 19.88235294117647)","(31.0, 140.0, 116.0)"
14-12-2022 19:48:48.076429,"(11.0, 27.0, 24.428571428571427)","(18.0, 55.0, 52.269230769230774)","(2.0, 2.6, 2.546666666666667)","(26.0, 80.0, 57.5)","(3.1, 5.4, 4.95)","(5.0, 9.8, 8.529411764705882)","(11.0, 21.0, 19.88235294117647)","(31.0, 140.0, 116.0)"
14-12-2022 19:48:49.348000,"(11.0, 27.0, 24.428571428571427)","(18.0, 55.0, 52.269230769230774)","(2.0, 2.6, 2.4299999999999997)","(26.0, 80.0, 57.5)","(3.1, 5.4, 4.95)","(5.0, 9.8, 8.529411764705882)","(11.0, 21.0, 19.88235294117647)","(31.0, 140.0, 116.0)"
14-12-2022 19:48:50.632229,"(11.0, 27.0, 24.428571428571427)","(18.0, 55.0, 52.269230769230774)","(2.0, 2.6, 2.546666666666667)","(26.0, 80.0, 57.5)","(3.1, 5.4, 4.95)","(5.0, 9.8, 7.836363636363637)","(11.0, 21.0, 19.88235294117647)","(31.0, 140.0, 116.0)"
14-12-2022 19:48:51.900480,"(11.0, 27.0, 24.428571428571427)","(18.0, 55.0, 52.269230769230774)","(2.0, 2.6, 2.546666666666667)","(26.0, 80.0, 57.5)","(3.1, 5.4, 4.95)","(5.0, 9.8, 7.836363636363637)","(11.0, 21.0, 19.88235294117647)","(31.0, 140.0, 116.0)"
14-12-2022 19:48:52.989785,"(11.0, 27.0, 24.428571428571427)","(18.0, 55.0, 52.269230769230774)","(2.0, 2.6, 2.546666666666667)","(26.0, 80.0, 57.5)","(3.1, 5.4, 4.95)","(5.0, 9.8, 7.836363636363637)","(11.0, 21.0, 19.88235294117647)","(31.0, 140.0, 116.0)"
14-12-2022 19:48:54.186155,"(11.0, 27.0, 26.5)","(18.0, 55.0, 52.269230769230774)","(2.0, 2.6, 2.546666666666667)","(26.0, 80.0, 57.5)","(3.1, 5.4, 3.9176470588235297)","(5.0, 9.8, 7.836363636363637)","(11.0, 21.0, 19.88235294117647)","(31.0, 140.0, 116.0)"
14-12-2022 19:48:55.437014,"(11.0, 27.0, 26.5)","(18.0, 55.0, 52.269230769230774)","(2.0, 2.6, 2.4299999999999997)","(26.0, 80.0, 57.5)","(3.1, 5.4, 3.9176470588235297)","(5.0, 9.8, 7.836363636363637)","(11.0, 21.0, 19.88235294117647)","(31.0, 140.0, 116.0)"
14-12-2022 19:48:56.479173,"(11.0, 27.0, 26.555555555555557)","(18.0, 55.0, 52.269230769230774)","(2.0, 2.6, 2.4299999999999997)","(26.0, 80.0, 57.5)","(3.1, 5.4, 3.9176470588235297)","(5.0, 9.8, 8.600000000000001)","(11.0, 21.0, 19.88235294117647)","(31.0, 140.0, 116.0)"
14-12-2022 19:48:57.657344,"(11.0, 27.0, 26.555555555555557)","(18.0, 55.0, 52.269230769230774)","(2.0, 2.6, 2.546666666666667)","(26.0, 80.0, 57.5)","(3.1, 5.4, 3.9176470588235297)","(5.0, 9.8, 8.600000000000001)","(11.0, 21.0, 19.88235294117647)","(31.0, 140.0, 116.0)"
14-12-2022 19:48:58.890295,"(11.0, 27.0, 26.555555555555557)","(18.0, 55.0, 52.269230769230774)","(2.0, 2.6, 2.546666666666667)","(26.0, 80.0, 57.5)","(3.1, 5.4, 3.9176470588235297)","(5.0, 9.8, 8.600000000000001)","(11.0, 21.0, 19.88235294117647)","(31.0, 140.0, 116.0)"
14-12-2022 19:49:00.070457,"(11.0, 27.0, 26.555555555555557)","(18.0, 55.0, 52.269230769230774)","(2.0, 2.6, 2.546666666666667)","(26.0, 80.0, 57.5)","(3.1, 5.2, 4.800000000000001)","(5.0, 9.8, 8.600000000000001)","(11.0, 21.0, 19.88235294117647)","(31.0, 140.0, 116.0)"
14-12-2022 19:49:01.308622,"(11.0, 27.0, 26.555555555555557)","(18.0, 55.0, 52.269230769230774)","(2.0, 2.6, 2.4299999999999997)","(26.0, 80.0, 57.5)","(3.1, 5.2, 4.800000000000001)","(5.0, 9.8, 7.945454545454546)","(11.0, 21.0, 19.88235294117647)","(31.0, 140.0, 116.0)"
14-12-2022 19:49:02.522214,"(11.0, 27.0, 25.666666666666668)","(18.0, 55.0, 52.269230769230774)","(2.0, 2.6, 2.4299999999999997)","(26.0, 80.0, 57.5)","(3.1, 5.2, 4.800000000000001)","(5.0, 9.8, 7.945454545454546)","(11.0, 21.0, 19.88235294117647)","(31.0, 140.0, 116.0)"
14-12-2022 19:49:03.692101,"(11.0, 27.0, 25.666666666666668)","(18.0, 55.0, 52.269230769230774)","(2.0, 2.24, 2.22025)","(26.0, 80.0, 57.5)","(3.1, 5.2, 4.800000000000001)","(5.0, 9.8, 7.945454545454546)","(11.0, 21.0, 19.88235294117647)","(31.0, 140.0, 116.0)"
14-12-2022 19:49:04.905651,"(11.0, 27.0, 25.666666666666668)","(18.0, 55.0, 52.269230769230774)","(2.0, 2.24, 2.22025)","(26.0, 80.0, 57.5)","(3.1, 5.2, 5.0)","(5.0, 9.8, 7.945454545454546)","(11.0, 21.0, 19.88235294117647)","(31.0, 140.0, 116.0)"
14-12-2022 19:49:06.091727,"(11.0, 27.0, 25.666666666666668)","(18.0, 55.0, 52.269230769230774)","(2.0, 2.24, 2.197678571428572)","(26.0, 80.0, 57.5)","(3.1, 5.2, 5.027777777777778)","(5.0, 9.8, 8.428571428571429)","(11.0, 21.0, 19.0)","(31.0, 140.0, 116.0)"
14-12-2022 19:49:07.340285,"(11.0, 27.0, 25.666666666666668)","(18.0, 55.0, 51.5)","(2.0, 2.24, 2.1967123287671235)","(26.0, 80.0, 57.5)","(3.1, 5.2, 5.027777777777778)","(5.0, 9.8, 8.428571428571429)","(11.0, 21.0, 19.0)","(31.0, 140.0, 116.0)"
14-12-2022 19:49:08.579116,"(11.0, 28.0, 25.0)","(18.0, 55.0, 51.5)","(2.0, 2.24, 2.1512359550561797)","(26.0, 80.0, 57.5)","(3.1, 5.2, 5.027777777777778)","(5.0, 9.8, 8.428571428571429)","(11.0, 21.0, 19.0)","(31.0, 140.0, 116.0)"
14-12-2022 19:49:09.743336,"(11.0, 28.0, 25.0)","(18.0, 55.0, 51.5)","(2.0, 2.24, 2.1512359550561797)","(26.0, 80.0, 57.5)","(3.1, 5.2, 5.027777777777778)","(5.0, 9.8, 8.428571428571429)","(11.0, 21.0, 19.0)","(31.0, 140.0, 116.0)"
14-12-2022 19:49:10.820954,"(11.0, 28.0, 25.0)","(18.0, 55.0, 51.5)","(2.0, 2.24, 2.1512359550561797)","(26.0, 80.0, 57.5)","(3.1, 5.2, 5.027777777777778)","(5.0, 9.8, 8.428571428571429)","(11.0, 21.0, 19.0)","(31.0, 140.0, 116.0)"
14-12-2022 19:49:12.058236,"(11.0, 28.0, 25.0)","(18.0, 55.0, 51.5)","(2.0, 2.22, 2.151304347826087)","(26.0, 80.0, 59.25)","(3.1, 5.2, 4.033333333333333)","(5.0, 9.8, 8.2)","(11.0, 21.0, 17.6)","(31.0, 140.0, 79.42857142857143)"
14-12-2022 19:49:13.257632,"(11.0, 28.0, 25.0)","(18.0, 55.0, 32.333333333333336)","(2.0, 2.22, 2.1635714285714287)","(26.0, 70.0, 64.625)","(3.1, 5.2, 4.325)","(5.0, 9.6, 8.799999999999999)","(11.0, 21.0, 18.57142857142857)","(31.0, 140.0, 94.66666666666667)"
14-12-2022 19:49:14.377423,"(11.0, 28.0, 25.0)","(18.0, 55.0, 41.4)","(2.0, 2.22, 2.1635714285714287)","(26.0, 70.0, 64.625)","(3.1, 5.2, 4.325)","(5.0, 9.6, 8.914285714285715)","(11.0, 21.0, 18.57142857142857)","(31.0, 140.0, 94.66666666666667)"
14-12-2022 19:49:15.531006,"(11.0, 28.0, 26.666666666666668)","(18.0, 55.0, 39.888888888888886)","(2.0, 2.22, 2.1635714285714287)","(26.0, 70.0, 64.625)","(3.1, 5.2, 4.1375)","(5.0, 9.6, 8.381818181818183)","(11.0, 21.0, 18.57142857142857)","(31.0, 140.0, 94.66666666666667)"
14-12-2022 19:49:16.697005,"(11.0, 28.0, 26.666666666666668)","(18.0, 55.0, 41.4)","(2.0, 2.18, 2.1423809523809525)","(26.0, 70.0, 64.625)","(3.1, 5.1, 4.241666666666667)","(5.0, 9.8, 8.381818181818183)","(11.0, 21.0, 18.57142857142857)","(31.0, 140.0, 82.85714285714286)"
14-12-2022 19:49:17.834281,"(11.0, 28.0, 26.666666666666668)","(18.0, 55.0, 41.4)","(2.0, 2.18, 2.1423809523809525)","(26.0, 70.0, 64.625)","(3.1, 5.0, 4.241666666666667)","(5.0, 9.8, 8.381818181818183)","(11.0, 21.0, 18.57142857142857)","(31.0, 140.0, 100.0)"
14-12-2022 19:49:19.005809,"(11.0, 28.0, 26.666666666666668)","(18.0, 55.0, 41.4)","(2.0, 2.18, 2.1611904761904763)","(26.0, 70.0, 64.625)","(3.1, 5.0, 4.241666666666667)","(5.0, 9.8, 8.381818181818183)","(11.0, 21.0, 18.57142857142857)","(31.0, 140.0, 100.0)"
14-12-2022 19:49:20.272654,"(11.0, 28.0, 25.0)","(18.0, 55.0, 41.4)","(2.0, 2.18, 2.1611904761904763)","(26.0, 70.0, 64.625)","(3.1, 5.0, 4.241666666666667)","(5.0, 9.8, 8.381818181818183)","(11.0, 21.0, 18.57142857142857)","(31.0, 140.0, 100.0)"
14-12-2022 19:49:21.523496,"(11.0, 28.0, 25.0)","(18.0, 55.0, 41.4)","(2.0, 2.18, 2.1611904761904763)","(26.0, 70.0, 64.625)","(3.1, 5.0, 4.241666666666667)","(5.0, 9.8, 8.381818181818183)","(11.0, 21.0, 18.57142857142857)","(31.0, 140.0, 100.0)"
14-12-2022 19:49:22.871979,"(11.0, 28.0, 25.0)","(18.0, 55.0, 41.4)","(2.0, 2.16, 2.1414117647058823)","(26.0, 70.0, 64.625)","(3.1, 5.0, 4.241666666666667)","(5.0, 9.8, 8.381818181818183)","(11.0, 21.0, 18.57142857142857)","(31.0, 140.0, 100.0)"
14-12-2022 19:49:24.091747,"(11.0, 29.0, 25.4)","(18.0, 55.0, 41.4)","(2.0, 2.16, 2.1411904761904763)","(26.0, 70.0, 64.625)","(3.1, 5.0, 4.241666666666667)","(5.0, 9.8, 8.9)","(11.0, 21.0, 18.333333333333336)","(31.0, 140.0, 100.0)"
14-12-2022 19:49:25.257548,"(11.0, 29.0, 28.285714285714285)","(18.0, 55.0, 41.4)","(2.0, 2.16, 2.1566666666666667)","(26.0, 70.0, 64.625)","(3.1, 5.0, 4.241666666666667)","(5.0, 9.8, 8.6)","(11.0, 19.5, 15.416666666666668)","(31.0, 140.0, 100.0)"
14-12-2022 19:49:26.515725,"(11.0, 29.0, 28.285714285714285)","(18.0, 55.0, 41.4)","(2.0, 2.24, 2.2333333333333334)","(26.0, 70.0, 64.625)","(3.1, 5.0, 4.241666666666667)","(5.0, 9.8, 8.6)","(11.0, 19.5, 15.416666666666668)","(31.0, 140.0, 100.0)"
14-12-2022 19:49:27.707652,"(11.0, 29.0, 28.285714285714285)","(18.0, 55.0, 41.4)","(2.0, 2.24, 2.2333333333333334)","(26.0, 70.0, 64.625)","(3.1, 5.0, 4.241666666666667)","(5.0, 9.8, 8.6)","(11.0, 19.5, 15.416666666666668)","(31.0, 140.0, 100.0)"
14-12-2022 19:49:28.891283,"(11.0, 29.0, 27.0)","(18.0, 55.0, 41.4)","(2.0, 2.24, 2.2233333333333336)","(26.0, 70.0, 64.625)","(3.1, 5.0, 4.241666666666667)","(5.0, 9.8, 9.023529411764706)","(11.0, 19.5, 14.444444444444445)","(31.0, 140.0, 100.0)"
14-12-2022 19:49:30.084467,"(11.0, 29.0, 25.4)","(19.0, 55.0, 41.4)","(2.0, 2.24, 2.2233333333333336)","(26.0, 70.0, 64.625)","(3.1, 5.0, 4.241666666666667)","(5.0, 9.8, 9.023529411764706)","(11.0, 19.5, 14.444444444444445)","(31.0, 140.0, 100.0)"
14-12-2022 19:49:31.301459,"(11.0, 29.0, 25.4)","(19.0, 55.0, 41.4)","(2.0, 2.24, 2.2233333333333336)","(26.0, 70.0, 64.625)","(3.1, 5.0, 4.1000000000000005)","(5.0, 9.8, 9.023529411764706)","(11.0, 19.5, 14.444444444444445)","(31.0, 140.0, 100.0)"
14-12-2022 19:49:32.444602,"(12.0, 29.0, 25.4)","(19.0, 55.0, 41.4)","(2.0, 2.24, 2.2358620689655173)","(26.0, 70.0, 64.625)","(3.1, 4.9, 4.25)","(5.0, 9.8, 8.15)","(11.0, 19.5, 17.22222222222222)","(31.0, 140.0, 100.0)"
14-12-2022 19:49:33.546221,"(12.0, 29.0, 27.333333333333332)","(19.0, 55.0, 41.4)","(2.0, 2.24, 2.2233333333333336)","(26.0, 70.0, 64.625)","(3.1, 4.8, 4.25)","(5.0, 9.8, 8.15)","(11.0, 21.0, 17.22222222222222)","(31.0, 140.0, 100.0)"
14-12-2022 19:49:34.741236,"(12.0, 29.0, 27.333333333333332)","(19.0, 55.0, 41.4)","(2.0, 2.24, 2.2233333333333336)","(26.0, 70.0, 64.625)","(3.1, 4.8, 4.25)","(5.0, 9.8, 8.15)","(11.0, 21.0, 17.22222222222222)","(31.0, 140.0, 100.0)"
14-12-2022 19:49:35.967691,"(12.0, 29.0, 28.285714285714285)","(19.0, 55.0, 41.4)","(2.0, 2.24, 2.23741935483871)","(26.0, 70.0, 64.625)","(3.1, 4.7, 4.0125)","(5.0, 9.8, 8.15)","(11.0, 21.0, 17.22222222222222)","(31.0, 140.0, 100.0)"
14-12-2022 19:49:37.085629,"(12.0, 29.0, 28.285714285714285)","(19.0, 55.0, 41.4)","(2.0, 2.24, 2.235294117647059)","(26.0, 70.0, 64.625)","(3.1, 4.6, 4.3)","(5.0, 9.8, 8.15)","(11.0, 21.0, 17.22222222222222)","(31.0, 140.0, 100.0)"
14-12-2022 19:49:38.179524,"(12.0, 29.0, 28.285714285714285)","(19.0, 55.0, 41.4)","(2.0, 2.24, 2.235294117647059)","(26.0, 70.0, 64.625)","(3.1, 4.6, 4.3)","(5.0, 9.8, 8.15)","(11.0, 21.0, 17.22222222222222)","(31.0, 140.0, 100.0)"
14-12-2022 19:49:39.303013,"(12.0, 29.0, 28.285714285714285)","(19.0, 55.0, 41.4)","(2.0, 2.24, 2.235294117647059)","(26.0, 70.0, 64.625)","(3.1, 4.6, 4.3)","(5.0, 9.8, 8.15)","(11.0, 21.0, 17.22222222222222)","(31.0, 140.0, 100.0)"
14-12-2022 19:49:40.537080,"(12.0, 29.0, 25.4)","(19.0, 55.0, 41.4)","(2.0, 2.3, 2.22)","(26.0, 70.0, 64.625)","(3.1, 4.6, 4.3)","(5.0, 9.8, 8.15)","(11.0, 21.0, 17.22222222222222)","(31.0, 140.0, 100.0)"
14-12-2022 19:49:41.705452,"(12.0, 29.0, 25.4)","(19.0, 55.0, 41.4)","(2.0, 2.3, 2.28)","(26.0, 70.0, 64.625)","(3.1, 4.6, 4.3)","(5.0, 9.8, 8.15)","(11.0, 21.0, 16.38888888888889)","(31.0, 140.0, 100.0)"
14-12-2022 19:49:42.926630,"(12.0, 27.0, 25.666666666666668)","(19.0, 55.0, 41.4)","(2.0, 2.3, 2.2917647058823527)","(26.0, 70.0, 64.625)","(3.1, 4.6, 4.3)","(5.0, 9.8, 8.15)","(11.0, 19.5, 16.38888888888889)","(31.0, 140.0, 100.0)"
14-12-2022 19:49:44.168418,"(12.0, 27.0, 25.666666666666668)","(19.0, 55.0, 41.4)","(2.0, 2.3, 2.2917647058823527)","(26.0, 70.0, 64.625)","(3.1, 4.6, 4.3)","(5.0, 9.8, 8.15)","(11.0, 19.5, 16.38888888888889)","(31.0, 140.0, 100.0)"
14-12-2022 19:49:45.399867,"(12.0, 27.0, 26.57142857142857)","(19.0, 55.0, 41.4)","(2.0, 2.3, 2.2917647058823527)","(26.0, 70.0, 56.55555555555556)","(3.1, 4.6, 4.3)","(5.0, 9.8, 8.15)","(11.0, 19.5, 16.38888888888889)","(31.0, 140.0, 100.0)"
14-12-2022 19:49:46.619545,"(12.0, 26.0, 25.714285714285715)","(19.0, 55.0, 41.4)","(2.0, 2.3, 2.28)","(26.0, 65.0, 55.875)","(3.1, 4.6, 3.8200000000000003)","(5.0, 9.8, 8.15)","(11.0, 19.5, 16.38888888888889)","(31.0, 140.0, 100.0)"
14-12-2022 19:49:47.789335,"(12.0, 26.0, 25.714285714285715)","(19.0, 55.0, 41.4)","(2.0, 2.3, 2.28)","(26.0, 60.0, 55.875)","(3.1, 4.6, 3.8200000000000003)","(5.0, 9.8, 8.15)","(11.0, 19.5, 16.38888888888889)","(31.0, 140.0, 100.0)"
14-12-2022 19:49:48.940531,"(12.0, 26.0, 25.714285714285715)","(19.0, 55.0, 41.4)","(2.0, 2.3, 2.28)","(26.0, 60.0, 55.875)","(3.1, 4.6, 4.166666666666667)","(5.0, 9.8, 8.15)","(11.0, 19.5, 16.38888888888889)","(31.0, 140.0, 100.0)"
14-12-2022 19:49:50.067557,"(12.0, 26.0, 25.714285714285715)","(19.0, 55.0, 41.4)","(2.0, 2.3, 2.297647058823529)","(26.0, 60.0, 55.875)","(3.1, 4.4, 4.166666666666667)","(5.0, 9.8, 8.15)","(11.0, 19.5, 16.38888888888889)","(31.0, 140.0, 100.0)"
14-12-2022 19:49:51.244148,"(12.0, 26.0, 25.0)","(19.0, 55.0, 41.4)","(2.0, 2.6, 2.48)","(26.0, 60.0, 55.875)","(3.1, 4.4, 4.166666666666667)","(5.0, 9.8, 8.600000000000001)","(11.0, 19.5, 15.833333333333332)","(31.0, 140.0, 100.0)"
14-12-2022 19:49:52.385086,"(12.0, 26.0, 25.0)","(19.0, 55.0, 41.4)","(2.0, 2.54, 2.3449999999999998)","(26.0, 60.0, 55.875)","(3.1, 4.4, 4.166666666666667)","(5.0, 9.8, 8.600000000000001)","(11.0, 18.5, 15.0)","(31.0, 140.0, 100.0)"
14-12-2022 19:49:53.453948,"(12.0, 26.0, 25.0)","(19.0, 55.0, 41.4)","(2.0, 2.52, 2.4857142857142858)","(26.0, 60.0, 55.875)","(3.1, 4.4, 4.166666666666667)","(5.0, 9.8, 8.600000000000001)","(11.0, 18.5, 15.0)","(31.0, 140.0, 100.0)"
14-12-2022 19:49:54.553208,"(12.0, 26.0, 25.0)","(19.0, 55.0, 41.4)","(2.0, 2.52, 2.4)","(26.0, 60.0, 55.875)","(3.1, 4.4, 4.166666666666667)","(5.0, 9.8, 8.600000000000001)","(11.0, 18.5, 15.0)","(31.0, 140.0, 100.0)"
14-12-2022 19:49:55.668791,"(12.0, 26.0, 25.0)","(19.0, 55.0, 41.4)","(2.0, 2.52, 2.4)","(26.0, 60.0, 55.875)","(3.1, 4.4, 4.166666666666667)","(5.0, 9.8, 8.600000000000001)","(11.0, 18.5, 15.0)","(31.0, 140.0, 100.0)"
14-12-2022 19:49:56.875667,"(12.0, 26.0, 25.0)","(19.0, 55.0, 41.4)","(2.0, 2.52, 2.3499999999999996)","(26.0, 60.0, 55.875)","(3.1, 4.4, 4.166666666666667)","(5.0, 9.8, 8.3)","(11.0, 18.5, 15.0)","(31.0, 140.0, 100.0)"
14-12-2022 19:49:58.017904,"(12.0, 26.0, 25.0)","(19.0, 55.0, 41.4)","(2.0, 2.46, 2.3499999999999996)","(26.0, 60.0, 55.875)","(3.1, 4.4, 4.166666666666667)","(5.0, 9.8, 8.3)","(11.0, 18.5, 15.5)","(31.0, 140.0, 100.0)"
14-12-2022 19:49:59.101250,"(12.0, 26.0, 25.0)","(19.0, 55.0, 41.4)","(2.0, 2.44, 2.4166666666666665)","(26.0, 60.0, 55.875)","(3.1, 4.4, 4.166666666666667)","(5.0, 9.8, 8.709090909090909)","(11.0, 18.5, 15.5)","(31.0, 140.0, 100.0)"
14-12-2022 19:50:00.155920,"(12.0, 26.0, 25.0)","(19.0, 55.0, 41.4)","(2.0, 2.44, 2.36)","(26.0, 60.0, 55.875)","(3.1, 4.4, 4.166666666666667)","(5.0, 9.8, 8.709090909090909)","(11.0, 18.5, 15.5)","(31.0, 140.0, 100.0)"
14-12-2022 19:50:01.223038,"(12.0, 26.0, 25.0)","(19.0, 55.0, 41.4)","(2.0, 2.44, 2.4166666666666665)","(26.0, 60.0, 55.875)","(3.1, 4.4, 4.166666666666667)","(5.0, 9.8, 8.48)","(11.0, 18.5, 15.5)","(31.0, 140.0, 88.0)"
14-12-2022 19:50:02.525756,"(12.0, 26.0, 25.0)","(19.0, 55.0, 41.4)","(2.0, 2.44, 2.4166666666666665)","(26.0, 60.0, 55.875)","(3.1, 4.4, 4.166666666666667)","(5.0, 9.8, 8.48)","(11.0, 18.5, 16.666666666666668)","(31.0, 120.0, 91.42857142857143)"
14-12-2022 19:50:03.777698,"(12.0, 26.0, 25.0)","(19.0, 55.0, 41.4)","(2.0, 2.44, 2.3499999999999996)","(26.0, 60.0, 55.875)","(3.1, 4.4, 4.166666666666667)","(5.0, 9.8, 8.48)","(11.0, 17.5, 16.666666666666668)","(31.0, 100.0, 82.85714285714286)"
14-12-2022 19:50:05.028409,"(12.0, 26.0, 25.0)","(19.0, 55.0, 41.4)","(2.0, 2.44, 2.3499999999999996)","(26.0, 60.0, 55.875)","(3.1, 4.4, 4.166666666666667)","(5.0, 9.8, 8.48)","(11.0, 17.5, 16.666666666666668)","(31.0, 90.0, 61.42857142857143)"
14-12-2022 19:50:06.232876,"(12.0, 26.0, 25.0)","(19.0, 55.0, 41.4)","(2.0, 2.44, 2.413333333333333)","(26.0, 60.0, 55.875)","(3.1, 4.4, 4.166666666666667)","(5.0, 9.8, 8.48)","(11.0, 17.5, 16.666666666666668)","(31.0, 90.0, 61.42857142857143)"
14-12-2022 19:50:07.476464,"(12.0, 26.0, 25.0)","(19.0, 55.0, 41.4)","(2.0, 2.44, 2.413333333333333)","(26.0, 60.0, 55.875)","(3.1, 4.4, 3.8000000000000003)","(5.0, 9.8, 8.48)","(11.0, 17.5, 16.666666666666668)","(31.0, 90.0, 63.333333333333336)"
14-12-2022 19:50:08.794856,"(12.0, 26.0, 25.0)","(19.0, 55.0, 41.4)","(2.0, 2.44, 2.413333333333333)","(26.0, 60.0, 55.875)","(3.1, 4.4, 3.8000000000000003)","(5.0, 9.8, 8.48)","(11.0, 17.5, 14.583333333333334)","(31.0, 90.0, 63.333333333333336)"
14-12-2022 19:50:10.052171,"(12.0, 26.0, 25.0)","(19.0, 55.0, 46.5)","(2.0, 2.44, 2.3499999999999996)","(26.0, 60.0, 55.875)","(3.1, 4.4, 4.033333333333333)","(5.0, 9.8, 8.48)","(11.0, 17.5, 17.916666666666664)","(31.0, 90.0, 63.333333333333336)"
14-12-2022 19:50:11.392304,"(12.0, 26.0, 25.0)","(19.0, 55.0, 46.5)","(2.0, 2.44, 2.413333333333333)","(26.0, 60.0, 55.875)","(3.1, 4.2, 4.033333333333333)","(5.0, 9.8, 8.48)","(11.0, 19.0, 17.916666666666664)","(31.0, 90.0, 63.333333333333336)"
14-12-2022 19:50:12.624459,"(12.0, 26.0, 25.0)","(19.0, 55.0, 46.5)","(2.0, 2.44, 2.413333333333333)","(26.0, 60.0, 55.875)","(3.1, 4.2, 4.033333333333333)","(5.0, 9.8, 8.48)","(11.0, 19.0, 17.916666666666664)","(31.0, 90.0, 63.333333333333336)"
14-12-2022 19:50:13.902633,"(12.0, 26.0, 25.0)","(19.0, 55.0, 46.5)","(2.0, 2.44, 2.3499999999999996)","(26.0, 60.0, 55.875)","(3.1, 4.2, 4.033333333333333)","(5.0, 9.8, 8.48)","(11.0, 19.0, 17.5)","(31.0, 90.0, 63.333333333333336)"
14-12-2022 19:50:15.053408,"(12.0, 26.0, 25.0)","(19.0, 55.0, 45.857142857142854)","(2.0, 2.44, 2.3499999999999996)","(26.0, 60.0, 55.875)","(3.1, 4.2, 4.033333333333333)","(5.0, 9.8, 8.48)","(11.0, 18.5, 17.5)","(31.0, 90.0, 63.333333333333336)"
