,Robell Ruby,Skylahs Misfit,Bugatti Hydro,My Reputation,Bokarm Nero,Tipple Valley,Kooringa Magic,Amber Jack
08-12-2022 13:35:55.051880,"(3.1, 4.7, 4.142857142857142)","(20.0, 38.0, 29.0)","(101.0, 670.0, 166.0)","(21.0, 40.0, 27.333333333333332)","(91.0, 490.0, 287.5)","(2.9, 2.7, 2.6492307692307695)","(2.8, 5.6, 5.45)","(5.5, 10.5, 10.30188679245283)"
08-12-2022 13:35:56.332750,"(3.1, 4.7, 4.25)","(20.0, 38.0, 29.0)","(101.0, 670.0, 166.0)","(21.0, 40.0, 27.333333333333332)","(91.0, 490.0, 287.5)","(2.9, 2.7, 2.6725000000000003)","(2.8, 5.6, 5.533333333333333)","(5.5, 10.5, 10.255813953488373)"
08-12-2022 13:35:57.495227,"(3.1, 4.7, 4.25)","(20.0, 38.0, 29.0)","(101.0, 670.0, 166.0)","(21.0, 40.0, 21.363636363636363)","(91.0, 490.0, 310.0)","(2.9, 2.7, 2.6725000000000003)","(2.8, 5.8, 5.533333333333333)","(5.5, 10.5, 10.936363636363637)"
08-12-2022 13:35:58.689346,"(3.1, 4.6, 4.133333333333333)","(20.0, 38.0, 29.0)","(101.0, 670.0, 316.42857142857144)","(21.0, 40.0, 21.363636363636363)","(91.0, 490.0, 310.0)","(2.9, 2.7, 2.67)","(2.8, 5.8, 5.533333333333333)","(5.5, 11.5, 10.74)"
08-12-2022 13:35:59.809438,"(3.1, 4.6, 4.133333333333333)","(20.0, 38.0, 29.0)","(101.0, 670.0, 316.42857142857144)","(21.0, 40.0, 21.363636363636363)","(91.0, 490.0, 374.2857142857143)","(2.9, 2.7, 2.6478260869565218)","(2.8, 5.8, 5.533333333333333)","(5.5, 11.0, 10.35)"
08-12-2022 13:36:01.029975,"(3.1, 4.6, 4.1454545454545455)","(20.0, 38.0, 30.875)","(101.0, 670.0, 316.42857142857144)","(21.0, 40.0, 21.363636363636363)","(91.0, 490.0, 374.2857142857143)","(2.9, 2.7, 2.6478260869565218)","(2.8, 5.8, 5.533333333333333)","(5.5, 11.0, 10.527272727272727)"
08-12-2022 13:36:02.230763,"(3.2, 4.8, 4.199999999999999)","(21.0, 38.0, 30.875)","(101.0, 670.0, 316.42857142857144)","(26.0, 40.0, 27.333333333333332)","(101.0, 490.0, 382.0)","(2.8, 2.7, 2.65875)","(2.8, 5.8, 5.533333333333333)","(6.0, 11.0, 10.527272727272727)"
08-12-2022 13:36:03.396464,"(3.2, 4.7, 4.16)","(21.0, 38.0, 30.875)","(101.0, 670.0, 316.42857142857144)","(26.0, 40.0, 27.333333333333332)","(101.0, 490.0, 382.0)","(2.8, 2.7, 2.6550000000000002)","(2.8, 5.8, 5.533333333333333)","(6.0, 11.0, 10.527272727272727)"
08-12-2022 13:36:04.525846,"(3.2, 4.7, 4.16)","(21.0, 38.0, 26.3)","(101.0, 670.0, 316.42857142857144)","(26.0, 40.0, 27.333333333333332)","(101.0, 490.0, 382.0)","(2.8, 2.7, 2.6550000000000002)","(2.8, 5.8, 5.533333333333333)","(6.0, 11.0, 10.527272727272727)"
08-12-2022 13:36:05.683835,"(3.2, 4.7, 4.16)","(21.0, 38.0, 26.3)","(101.0, 670.0, 316.42857142857144)","(26.0, 40.0, 27.333333333333332)","(101.0, 490.0, 382.0)","(2.8, 2.7, 2.653684210526316)","(2.8, 5.8, 5.533333333333333)","(6.0, 11.0, 10.527272727272727)"
08-12-2022 13:36:06.723393,"(3.2, 4.6, 4.133333333333333)","(21.0, 38.0, 26.3)","(101.0, 670.0, 316.42857142857144)","(26.0, 40.0, 27.333333333333332)","(101.0, 490.0, 382.0)","(2.8, 2.7, 2.65875)","(2.8, 5.8, 5.533333333333333)","(6.0, 11.0, 10.527272727272727)"
08-12-2022 13:36:07.742438,"(3.2, 4.6, 4.1454545454545455)","(21.0, 38.0, 29.0)","(101.0, 670.0, 316.42857142857144)","(26.0, 40.0, 27.333333333333332)","(101.0, 490.0, 382.0)","(2.8, 2.7, 2.65875)","(2.8, 5.8, 5.533333333333333)","(6.0, 11.0, 10.527272727272727)"
08-12-2022 13:36:08.740217,"(3.2, 4.7, 4.199999999999999)","(21.0, 38.0, 29.0)","(101.0, 670.0, 316.42857142857144)","(26.0, 40.0, 27.333333333333332)","(101.0, 490.0, 328.0)","(2.8, 2.7, 2.65875)","(2.8, 5.8, 5.533333333333333)","(6.0, 11.0, 10.527272727272727)"
08-12-2022 13:36:09.895892,"(3.2, 4.7, 4.16)","(21.0, 38.0, 29.0)","(101.0, 670.0, 316.42857142857144)","(26.0, 40.0, 27.333333333333332)","(101.0, 490.0, 328.0)","(2.8, 2.7, 2.65875)","(2.8, 5.8, 5.533333333333333)","(6.0, 11.0, 10.527272727272727)"
08-12-2022 13:36:11.102625,"(3.2, 4.7, 4.16)","(21.0, 38.0, 29.0)","(101.0, 670.0, 316.42857142857144)","(26.0, 40.0, 27.333333333333332)","(101.0, 490.0, 328.0)","(2.8, 2.7, 2.653684210526316)","(2.8, 5.8, 5.533333333333333)","(6.0, 11.0, 10.527272727272727)"
08-12-2022 13:36:12.265957,"(3.2, 4.7, 4.22)","(21.0, 38.0, 29.0)","(101.0, 670.0, 316.42857142857144)","(26.0, 40.0, 27.333333333333332)","(101.0, 490.0, 328.0)","(2.8, 2.7, 2.653684210526316)","(2.8, 5.8, 5.533333333333333)","(6.0, 11.0, 10.527272727272727)"
08-12-2022 13:36:13.573215,"(3.2, 4.7, 4.22)","(21.0, 38.0, 29.0)","(101.0, 670.0, 316.42857142857144)","(26.0, 40.0, 27.333333333333332)","(101.0, 490.0, 328.0)","(2.8, 2.7, 2.683076923076923)","(2.8, 5.8, 5.533333333333333)","(6.0, 11.0, 10.527272727272727)"
08-12-2022 13:36:14.749367,"(3.2, 4.6, 4.1454545454545455)","(21.0, 38.0, 29.0)","(101.0, 670.0, 316.42857142857144)","(26.0, 40.0, 27.333333333333332)","(101.0, 490.0, 328.0)","(2.7, 2.7, 2.683076923076923)","(2.8, 5.8, 5.533333333333333)","(6.0, 11.0, 10.527272727272727)"
08-12-2022 13:36:15.961088,"(3.2, 4.6, 4.123809523809523)","(21.0, 38.0, 29.0)","(101.0, 670.0, 316.42857142857144)","(26.0, 40.0, 27.333333333333332)","(101.0, 490.0, 328.0)","(2.7, 2.7, 2.683076923076923)","(2.8, 5.8, 5.3999999999999995)","(6.0, 11.0, 10.527272727272727)"
08-12-2022 13:36:17.239435,"(3.2, 4.6, 4.266666666666667)","(21.0, 38.0, 29.0)","(101.0, 670.0, 316.42857142857144)","(26.0, 40.0, 27.333333333333332)","(101.0, 490.0, 328.0)","(2.7, 2.7, 2.6323076923076925)","(2.8, 5.8, 5.3999999999999995)","(6.0, 11.0, 10.527272727272727)"
08-12-2022 13:36:18.478353,"(3.2, 4.8, 4.333333333333333)","(21.0, 38.0, 29.0)","(101.0, 670.0, 316.42857142857144)","(26.0, 40.0, 27.333333333333332)","(101.0, 490.0, 328.0)","(2.7, 2.7, 2.6550000000000002)","(2.8, 5.8, 5.3999999999999995)","(6.0, 11.0, 10.527272727272727)"
08-12-2022 13:36:19.583621,"(3.2, 4.8, 4.158333333333333)","(21.0, 38.0, 29.0)","(101.0, 670.0, 316.42857142857144)","(26.0, 40.0, 27.333333333333332)","(101.0, 490.0, 328.0)","(2.7, 2.7, 2.6550000000000002)","(2.8, 5.8, 5.3999999999999995)","(6.0, 11.0, 10.527272727272727)"
08-12-2022 13:36:20.691163,"(3.2, 4.8, 4.158333333333333)","(21.0, 38.0, 29.0)","(101.0, 670.0, 316.42857142857144)","(26.0, 40.0, 27.333333333333332)","(101.0, 490.0, 328.0)","(2.7, 2.7, 2.6550000000000002)","(2.8, 5.8, 5.3999999999999995)","(6.0, 11.0, 10.527272727272727)"
08-12-2022 13:36:21.843744,"(3.2, 4.7, 4.142857142857142)","(21.0, 38.0, 29.0)","(101.0, 670.0, 316.42857142857144)","(26.0, 40.0, 27.333333333333332)","(101.0, 490.0, 328.0)","(2.7, 2.7, 2.6782608695652175)","(2.8, 5.8, 5.3999999999999995)","(6.0, 11.0, 10.527272727272727)"
08-12-2022 13:36:22.933849,"(3.2, 4.7, 4.125)","(21.0, 38.0, 29.0)","(101.0, 670.0, 316.42857142857144)","(26.0, 40.0, 27.333333333333332)","(101.0, 490.0, 328.0)","(2.7, 2.7, 2.64)","(2.8, 5.8, 5.3999999999999995)","(6.0, 11.0, 10.527272727272727)"
08-12-2022 13:36:24.023604,"(3.2, 4.7, 4.056)","(21.0, 38.0, 29.0)","(101.0, 670.0, 316.42857142857144)","(26.0, 40.0, 27.333333333333332)","(101.0, 490.0, 261.42857142857144)","(2.7, 2.7, 2.645)","(2.8, 5.8, 5.55)","(6.0, 11.0, 10.936363636363637)"
08-12-2022 13:36:25.088674,"(3.2, 4.7, 4.2)","(21.0, 38.0, 25.333333333333336)","(101.0, 670.0, 316.42857142857144)","(26.0, 40.0, 27.333333333333332)","(101.0, 490.0, 261.42857142857144)","(2.7, 2.7, 2.68125)","(2.8, 5.8, 5.55)","(6.0, 11.5, 10.632)"
08-12-2022 13:36:26.119931,"(3.2, 4.8, 4.588888888888889)","(21.0, 38.0, 25.333333333333336)","(101.0, 670.0, 316.42857142857144)","(26.0, 40.0, 27.333333333333332)","(101.0, 490.0, 261.42857142857144)","(2.7, 2.76, 2.68125)","(2.8, 5.8, 5.55)","(6.0, 11.5, 10.632)"
08-12-2022 13:36:27.230648,"(3.2, 4.8, 4.588888888888889)","(21.0, 38.0, 25.333333333333336)","(101.0, 670.0, 316.42857142857144)","(26.0, 40.0, 27.333333333333332)","(101.0, 490.0, 261.42857142857144)","(2.7, 2.76, 2.68125)","(2.8, 5.8, 5.55)","(6.0, 11.5, 9.428571428571429)"
08-12-2022 13:36:28.281657,"(3.2, 4.7, 3.966666666666667)","(21.0, 38.0, 22.346153846153847)","(101.0, 670.0, 316.42857142857144)","(26.0, 38.0, 32.666666666666664)","(101.0, 480.0, 287.5)","(2.6, 2.84, 2.730909090909091)","(2.8, 5.8, 5.55)","(6.5, 11.5, 9.428571428571429)"
08-12-2022 13:36:29.429086,"(3.2, 4.7, 3.9470588235294115)","(21.0, 38.0, 22.346153846153847)","(101.0, 670.0, 316.42857142857144)","(26.0, 38.0, 36.4)","(101.0, 480.0, 383.75)","(2.6, 2.84, 2.756923076923077)","(2.8, 5.8, 5.475)","(6.5, 11.5, 9.325)"
08-12-2022 13:36:30.763582,"(3.2, 4.6, 3.977777777777778)","(21.0, 34.0, 29.166666666666664)","(101.0, 670.0, 316.42857142857144)","(26.0, 36.0, 34.6)","(101.0, 480.0, 403.0)","(2.6, 2.84, 2.76)","(2.8, 6.0, 5.7)","(6.5, 11.5, 9.325)"
08-12-2022 13:36:32.114504,"(3.2, 4.6, 3.9699999999999998)","(21.0, 32.0, 21.772727272727273)","(101.0, 670.0, 316.42857142857144)","(26.0, 36.0, 28.63157894736842)","(101.0, 480.0, 403.0)","(2.6, 2.84, 2.7418181818181817)","(2.8, 6.0, 5.775)","(6.5, 11.5, 9.325)"
08-12-2022 13:36:33.285033,"(3.2, 4.5, 3.9499999999999997)","(21.0, 30.0, 26.5)","(101.0, 670.0, 316.42857142857144)","(26.0, 34.0, 32.8)","(101.0, 480.0, 403.0)","(2.6, 2.84, 2.7270588235294118)","(2.8, 6.0, 5.775)","(6.5, 11.5, 9.325)"
08-12-2022 13:36:34.363159,"(3.2, 4.5, 3.9107142857142856)","(21.0, 30.0, 22.125)","(101.0, 670.0, 316.42857142857144)","(26.0, 34.0, 32.8)","(101.0, 480.0, 403.0)","(2.6, 2.84, 2.7270588235294118)","(2.8, 6.0, 5.775)","(6.5, 11.5, 9.325)"
08-12-2022 13:36:35.706665,"(3.2, 4.4, 4.342857142857143)","(21.0, 30.0, 20.735294117647058)","(101.0, 670.0, 316.42857142857144)","(26.0, 34.0, 27.684210526315788)","(101.0, 480.0, 403.0)","(2.6, 2.84, 2.7270588235294118)","(2.8, 6.6, 5.76)","(6.5, 11.5, 9.325)"
08-12-2022 13:36:36.998869,"(3.2, 4.4, 4.15)","(21.0, 30.0, 21.4)","(101.0, 670.0, 316.42857142857144)","(26.0, 34.0, 27.684210526315788)","(101.0, 480.0, 403.0)","(2.6, 2.84, 2.7418181818181817)","(2.8, 6.6, 5.76)","(6.5, 11.5, 9.325)"
08-12-2022 13:36:38.275621,"(3.2, 4.3, 3.925)","(21.0, 29.0, 21.4)","(101.0, 670.0, 316.42857142857144)","(26.0, 34.0, 27.684210526315788)","(101.0, 480.0, 403.0)","(2.6, 2.84, 2.712)","(2.8, 6.6, 6.0)","(6.5, 11.5, 9.325)"
08-12-2022 13:36:39.613679,"(3.2, 4.3, 4.032142857142857)","(21.0, 29.0, 20.5)","(101.0, 670.0, 316.42857142857144)","(26.0, 34.0, 27.684210526315788)","(101.0, 480.0, 403.0)","(2.6, 2.84, 2.712)","(2.8, 6.6, 5.975)","(6.5, 11.5, 9.325)"
08-12-2022 13:36:40.835551,"(3.2, 4.3, 4.032142857142857)","(21.0, 29.0, 20.766666666666666)","(101.0, 670.0, 316.42857142857144)","(26.0, 34.0, 27.684210526315788)","(101.0, 480.0, 403.0)","(2.6, 2.84, 2.7453333333333334)","(2.8, 6.6, 5.889473684210526)","(6.5, 11.5, 9.325)"
08-12-2022 13:36:41.987504,"(3.2, 4.3, 4.032142857142857)","(21.0, 29.0, 20.766666666666666)","(101.0, 670.0, 316.42857142857144)","(26.0, 34.0, 26.941176470588236)","(101.0, 480.0, 226.66666666666666)","(2.6, 2.82, 2.7)","(2.8, 6.6, 5.78)","(6.5, 11.5, 10.725)"
08-12-2022 13:36:43.071904,"(3.2, 4.3, 4.11578947368421)","(21.0, 29.0, 20.970588235294116)","(101.0, 670.0, 316.42857142857144)","(26.0, 34.0, 26.941176470588236)","(101.0, 490.0, 226.66666666666666)","(2.6, 2.82, 2.735294117647059)","(2.8, 5.9, 5.78)","(6.5, 11.5, 10.826086956521738)"
08-12-2022 13:36:44.316984,"(3.2, 4.3, 4.083333333333333)","(21.0, 28.0, 24.833333333333332)","(101.0, 670.0, 316.42857142857144)","(26.0, 34.0, 26.941176470588236)","(101.0, 490.0, 226.66666666666666)","(2.6, 2.82, 2.735294117647059)","(2.8, 5.9, 5.58)","(6.5, 11.5, 10.826086956521738)"
08-12-2022 13:36:45.495800,"(3.2, 4.3, 4.24758064516129)","(21.0, 28.0, 22.194444444444443)","(101.0, 670.0, 316.42857142857144)","(26.0, 34.0, 24.76923076923077)","(101.0, 490.0, 226.66666666666666)","(2.6, 2.82, 2.7375000000000003)","(2.8, 5.7, 5.233333333333333)","(6.5, 11.5, 11.712)"
08-12-2022 13:36:46.779584,"(3.2, 4.3, 4.243965517241379)","(21.0, 28.0, 20.285714285714285)","(101.0, 670.0, 418.94736842105266)","(26.0, 34.0, 25.4)","(101.0, 490.0, 445.4545454545455)","(2.6, 2.82, 2.7375000000000003)","(2.8, 5.5, 5.2)","(6.5, 13.0, 11.2)"
08-12-2022 13:36:48.031948,"(3.2, 4.3, 4.209090909090909)","(21.0, 28.0, 20.285714285714285)","(101.0, 670.0, 418.94736842105266)","(26.0, 32.0, 25.4)","(101.0, 480.0, 445.4545454545455)","(2.6, 2.82, 2.721)","(2.8, 5.5, 5.2)","(6.5, 12.5, 10.55)"
08-12-2022 13:36:49.258630,"(3.2, 4.2, 4.1692307692307695)","(21.0, 28.0, 20.285714285714285)","(101.0, 670.0, 244.54545454545456)","(26.0, 30.0, 28.6)","(101.0, 480.0, 457.6470588235294)","(2.6, 2.82, 2.72375)","(2.8, 5.5, 5.09)","(6.5, 12.5, 10.55)"
08-12-2022 13:36:50.711659,"(3.2, 4.2, 4.1692307692307695)","(21.0, 28.0, 20.285714285714285)","(101.0, 670.0, 316.42857142857144)","(26.0, 30.0, 24.866666666666667)","(101.0, 480.0, 416.6666666666667)","(2.6, 2.82, 2.72375)","(2.8, 5.3, 5.09)","(6.5, 12.5, 10.55)"
08-12-2022 13:36:52.082343,"(3.2, 4.2, 4.191304347826087)","(21.0, 28.0, 20.285714285714285)","(101.0, 670.0, 414.2105263157895)","(26.0, 30.0, 24.714285714285715)","(101.0, 480.0, 416.6666666666667)","(2.6, 2.82, 2.7273684210526317)","(2.8, 5.3, 5.09)","(6.5, 12.5, 10.55)"
08-12-2022 13:36:53.625684,"(3.2, 4.2, 4.188235294117647)","(21.0, 28.0, 22.2)","(101.0, 670.0, 272.5)","(26.0, 29.0, 23.4)","(101.0, 480.0, 416.6666666666667)","(2.6, 2.82, 2.72375)","(2.8, 5.3, 5.54)","(6.5, 12.5, 10.55)"
08-12-2022 13:36:55.041838,"(3.2, 4.2, 4.188235294117647)","(21.0, 27.0, 22.2)","(101.0, 670.0, 272.5)","(26.0, 29.0, 23.4)","(101.0, 480.0, 416.6666666666667)","(2.6, 2.82, 2.72375)","(2.8, 5.9, 5.138461538461538)","(6.5, 12.5, 10.55)"
08-12-2022 13:36:56.392464,"(3.2, 4.2, 4.141666666666667)","(21.0, 27.0, 20.23076923076923)","(101.0, 670.0, 265.0)","(26.0, 29.0, 23.375)","(101.0, 480.0, 416.6666666666667)","(2.6, 2.82, 2.7344444444444447)","(2.8, 5.6, 5.138461538461538)","(6.5, 12.5, 10.55)"
08-12-2022 13:36:57.669455,"(3.2, 4.2, 4.141666666666667)","(21.0, 27.0, 20.23076923076923)","(101.0, 670.0, 418.94736842105266)","(26.0, 29.0, 26.63157894736842)","(101.0, 480.0, 416.6666666666667)","(2.6, 2.82, 2.7015384615384614)","(2.8, 5.6, 5.225)","(6.5, 12.5, 10.55)"
08-12-2022 13:36:58.915535,"(3.2, 4.2, 4.188235294117647)","(21.0, 27.0, 20.23076923076923)","(101.0, 670.0, 418.94736842105266)","(26.0, 29.0, 26.63157894736842)","(101.0, 480.0, 416.6666666666667)","(2.6, 2.82, 2.76)","(2.8, 5.6, 5.385714285714286)","(6.5, 12.5, 10.55)"
08-12-2022 13:37:00.207230,"(3.2, 4.2, 4.141666666666667)","(21.0, 27.0, 20.454545454545453)","(101.0, 670.0, 418.94736842105266)","(26.0, 29.0, 26.63157894736842)","(101.0, 480.0, 416.6666666666667)","(2.6, 2.8, 2.7733333333333334)","(2.8, 5.9, 5.207692307692308)","(6.5, 12.5, 10.55)"
08-12-2022 13:37:01.479734,"(3.2, 4.2, 4.141666666666667)","(21.0, 27.0, 20.454545454545453)","(101.0, 670.0, 418.94736842105266)","(26.0, 29.0, 26.63157894736842)","(101.0, 480.0, 311.1111111111111)","(2.6, 2.8, 2.682105263157895)","(2.8, 5.9, 5.203225806451613)","(6.5, 12.5, 9.416666666666668)"
08-12-2022 13:37:02.782415,"(3.2, 4.3, 4.064285714285714)","(21.0, 26.0, 23.6)","(101.0, 670.0, 265.0)","(26.0, 29.0, 26.75)","(101.0, 490.0, 334.0)","(2.6, 2.8, 2.6285714285714286)","(2.8, 5.9, 5.566666666666667)","(6.5, 12.5, 9.714285714285714)"
08-12-2022 13:37:04.027144,"(3.2, 4.3, 4.136363636363637)","(21.0, 22.0, 20.833333333333332)","(101.0, 670.0, 418.94736842105266)","(26.0, 29.0, 24.2)","(101.0, 490.0, 334.0)","(2.6, 2.7, 2.66)","(2.8, 5.9, 5.800000000000001)","(6.5, 12.5, 9.416666666666668)"
08-12-2022 13:37:05.328899,"(3.2, 4.3, 4.13125)","(21.0, 22.0, 19.9)","(101.0, 670.0, 418.94736842105266)","(26.0, 29.0, 27.142857142857142)","(101.0, 490.0, 334.0)","(2.6, 2.7, 2.676)","(2.8, 5.9, 5.7250000000000005)","(6.5, 12.5, 9.17)"
08-12-2022 13:37:06.645478,"(3.2, 4.3, 4.12)","(21.0, 22.0, 21.34375)","(101.0, 670.0, 418.94736842105266)","(26.0, 28.0, 27.142857142857142)","(101.0, 490.0, 334.0)","(2.6, 2.7, 2.676)","(2.8, 5.9, 4.9375)","(6.5, 12.5, 9.17)"
08-12-2022 13:37:07.967250,"(3.2, 4.3, 4.171428571428572)","(21.0, 22.0, 21.416666666666668)","(101.0, 670.0, 265.0)","(26.0, 29.0, 25.25)","(101.0, 490.0, 334.0)","(2.6, 2.7, 2.6625)","(2.8, 5.9, 4.957142857142857)","(6.5, 12.5, 10.033333333333333)"
08-12-2022 13:37:09.289912,"(3.2, 4.3, 4.225)","(21.0, 22.0, 21.416666666666668)","(101.0, 670.0, 265.0)","(26.0, 29.0, 25.25)","(101.0, 490.0, 334.0)","(2.6, 2.7, 2.7066666666666666)","(2.8, 5.9, 4.890909090909091)","(6.5, 12.5, 10.65)"
08-12-2022 13:37:10.658971,"(3.2, 4.3, 4.13076923076923)","(21.0, 42.0, 28.5)","(101.0, 670.0, 446.25)","(26.0, 27.0, 26.285714285714285)","(101.0, 490.0, 242.5)","(2.6, 2.8, 2.6885714285714286)","(2.8, 5.8, 4.890909090909091)","(6.5, 12.5, 10.914285714285715)"
08-12-2022 13:37:12.233489,"(3.2, 4.3, 4.1909090909090905)","(21.0, 38.0, 23.375)","(101.0, 630.0, 446.25)","(26.0, 27.0, 23.689655172413794)","(101.0, 480.0, 242.5)","(2.6, 2.78, 2.68)","(2.8, 5.8, 4.890909090909091)","(6.5, 12.5, 11.520588235294117)"
08-12-2022 13:37:13.718974,"(3.2, 4.3, 4.1909090909090905)","(21.0, 25.0, 23.375)","(101.0, 630.0, 446.25)","(26.0, 27.0, 24.517241379310345)","(101.0, 480.0, 242.5)","(2.6, 2.72, 2.6757894736842105)","(2.8, 5.8, 4.890909090909091)","(6.5, 12.5, 10.85)"
08-12-2022 13:37:15.305508,"(3.2, 4.7, 4.651351351351352)","(21.0, 25.0, 20.55263157894737)","(101.0, 630.0, 446.25)","(26.0, 27.0, 24.517241379310345)","(101.0, 480.0, 242.5)","(2.6, 2.72, 2.6757894736842105)","(2.8, 5.8, 4.890909090909091)","(6.5, 12.5, 11.51)"
08-12-2022 13:37:16.708106,"(3.2, 4.7, 4.651351351351352)","(21.0, 25.0, 20.55263157894737)","(101.0, 630.0, 446.25)","(26.0, 27.0, 24.517241379310345)","(101.0, 480.0, 242.5)","(2.6, 2.72, 2.6814285714285715)","(2.8, 5.8, 5.045454545454545)","(6.5, 12.5, 11.208695652173912)"
08-12-2022 13:37:18.183420,"(3.3, 4.7, 4.64375)","(19.0, 25.0, 22.214285714285715)","(101.0, 630.0, 446.25)","(21.0, 27.0, 24.09090909090909)","(81.0, 480.0, 242.5)","(2.5, 2.72, 2.66)","(3.2, 5.7, 5.333333333333333)","(6.5, 12.5, 11.149999999999999)"
08-12-2022 13:37:19.590627,"(3.3, 4.7, 4.605263157894737)","(19.0, 25.0, 22.214285714285715)","(101.0, 630.0, 296.6666666666667)","(21.0, 27.0, 24.09090909090909)","(81.0, 480.0, 242.5)","(2.5, 2.72, 2.66)","(3.2, 5.6, 5.08235294117647)","(6.5, 12.5, 11.149999999999999)"
08-12-2022 13:37:20.971683,"(3.3, 4.7, 4.616666666666667)","(19.0, 25.0, 21.38888888888889)","(101.0, 610.0, 468.57142857142856)","(21.0, 27.0, 23.11764705882353)","(81.0, 480.0, 200.0)","(2.5, 2.72, 2.650909090909091)","(3.2, 5.6, 4.9714285714285715)","(6.5, 12.5, 11.61111111111111)"
08-12-2022 13:37:22.338581,"(3.3, 4.7, 4.655555555555556)","(19.0, 25.0, 21.57894736842105)","(101.0, 600.0, 331.42857142857144)","(21.0, 24.0, 23.0625)","(81.0, 480.0, 200.0)","(2.5, 2.68, 2.658)","(3.2, 5.6, 5.08235294117647)","(6.5, 12.5, 11.61111111111111)"
08-12-2022 13:37:23.695739,"(3.3, 4.7, 4.644444444444445)","(19.0, 25.0, 21.57894736842105)","(101.0, 600.0, 331.42857142857144)","(21.0, 24.0, 19.615384615384617)","(81.0, 480.0, 200.0)","(2.5, 2.76, 2.7150000000000003)","(3.2, 5.6, 5.08235294117647)","(6.5, 12.5, 11.928571428571429)"
08-12-2022 13:37:25.032016,"(3.3, 4.7, 4.6230769230769235)","(19.0, 25.0, 21.071428571428573)","(101.0, 600.0, 268.0)","(21.0, 24.0, 19.741935483870968)","(81.0, 480.0, 195.3846153846154)","(2.5, 2.74, 2.7358333333333333)","(3.2, 5.6, 5.08235294117647)","(6.5, 12.5, 11.61111111111111)"
08-12-2022 13:37:26.451366,"(3.3, 4.7, 4.61578947368421)","(19.0, 25.0, 21.764705882352942)","(101.0, 590.0, 404.70588235294116)","(21.0, 24.0, 20.589285714285715)","(81.0, 480.0, 295.0)","(2.5, 2.74, 2.6770967741935485)","(3.2, 5.6, 5.1)","(6.5, 12.5, 10.803030303030303)"
08-12-2022 13:37:27.797613,"(3.3, 4.7, 4.654285714285715)","(19.0, 25.0, 24.11764705882353)","(101.0, 590.0, 236.15384615384616)","(21.0, 23.0, 20.84)","(81.0, 480.0, 295.0)","(2.5, 2.74, 2.6928)","(3.2, 5.5, 4.859999999999999)","(6.5, 12.5, 10.803030303030303)"
08-12-2022 13:37:29.116564,"(3.3, 4.7, 4.557142857142857)","(19.0, 25.0, 24.11764705882353)","(101.0, 590.0, 228.46153846153845)","(21.0, 23.0, 20.875)","(81.0, 480.0, 192.22222222222223)","(2.5, 2.72, 2.664864864864865)","(3.2, 5.4, 4.875)","(6.5, 12.5, 10.732558139534884)"
08-12-2022 13:37:30.400138,"(3.3, 4.7, 4.5125)","(19.0, 25.0, 24.34375)","(101.0, 590.0, 365.0)","(21.0, 23.0, 20.96)","(81.0, 480.0, 192.22222222222223)","(2.5, 2.68, 2.667878787878788)","(3.2, 5.4, 4.826666666666666)","(6.5, 12.5, 10.811111111111112)"
08-12-2022 13:37:31.775578,"(3.3, 4.7, 4.5125)","(19.0, 25.0, 24.5)","(101.0, 590.0, 365.0)","(21.0, 23.0, 20.96)","(81.0, 480.0, 192.22222222222223)","(2.5, 2.68, 2.667878787878788)","(3.2, 5.2, 4.914285714285715)","(6.5, 12.5, 10.811111111111112)"
08-12-2022 13:37:33.131806,"(3.3, 4.7, 4.5125)","(19.0, 25.0, 26.3)","(101.0, 590.0, 360.0)","(21.0, 23.0, 21.77777777777778)","(81.0, 480.0, 363.7142857142857)","(2.5, 2.68, 2.661818181818182)","(3.2, 5.2, 4.966666666666667)","(6.5, 12.5, 10.956521739130435)"
08-12-2022 13:37:34.496843,"(3.3, 4.7, 4.5125)","(19.0, 34.0, 29.714285714285715)","(101.0, 590.0, 228.46153846153845)","(21.0, 22.0, 21.77777777777778)","(81.0, 480.0, 363.7142857142857)","(2.5, 2.68, 2.6784000000000003)","(3.2, 5.1, 4.825)","(6.5, 12.0, 10.956521739130435)"
08-12-2022 13:37:35.866035,"(3.3, 4.7, 4.5125)","(19.0, 34.0, 29.714285714285715)","(101.0, 590.0, 296.25)","(21.0, 22.0, 20.842105263157894)","(101.0, 480.0, 291.42857142857144)","(2.5, 2.72, 2.6731034482758624)","(3.2, 5.1, 4.7290322580645165)","(6.5, 12.0, 10.956521739130435)"
08-12-2022 13:37:37.160368,"(3.3, 4.6, 4.410526315789474)","(19.0, 34.0, 29.714285714285715)","(101.0, 590.0, 360.0)","(21.0, 22.0, 20.842105263157894)","(101.0, 480.0, 207.77777777777777)","(2.5, 2.72, 2.6608695652173915)","(3.2, 5.0, 4.817391304347826)","(6.5, 12.0, 11.333333333333334)"
08-12-2022 13:37:38.537329,"(3.3, 4.6, 4.42)","(19.0, 34.0, 29.714285714285715)","(101.0, 590.0, 360.0)","(21.0, 22.0, 20.484848484848484)","(101.0, 480.0, 223.33333333333331)","(2.5, 2.68, 2.6608695652173915)","(3.2, 5.0, 4.907692307692308)","(6.5, 12.0, 11.4)"
