,Villainess,Overhyped,Silver Valley,Good Charlotte,Barney Sun,My Shout Zoe,Nick The Quick,Dr Topaz
11-01-2023 20:23:02.380386,"(31.0, 260.0, 191.66666666666666)","(3.8, 8.4, 7.8)","(13.0, 25.0, 19.25)","(20.0, 60.0, 56.33333333333333)","(3.7, 3.8, 3.7111111111111112)","(9.0, 22.0, 21.09090909090909)","(2.3, 2.92, 2.808)","(12.0, 34.0, 30.333333333333336)"
11-01-2023 20:23:03.628020,"(31.0, 260.0, 191.66666666666666)","(3.8, 8.4, 7.8)","(13.0, 25.0, 19.25)","(20.0, 60.0, 56.33333333333333)","(3.7, 3.75, 3.7111111111111112)","(9.0, 22.0, 21.09090909090909)","(2.3, 2.92, 2.808)","(12.0, 34.0, 30.333333333333336)"
11-01-2023 20:23:04.895481,"(31.0, 260.0, 191.66666666666666)","(3.8, 8.4, 7.8)","(13.0, 25.0, 19.11111111111111)","(20.0, 60.0, 48.78947368421053)","(3.7, 3.75, 3.7111111111111112)","(9.0, 22.0, 19.272727272727273)","(2.3, 2.92, 2.808)","(12.0, 34.0, 29.75)"
11-01-2023 20:23:06.244987,"(31.0, 240.0, 220.0)","(3.8, 8.4, 8.17142857142857)","(13.0, 24.0, 18.5)","(20.0, 50.0, 48.78947368421053)","(3.7, 3.75, 3.83125)","(9.0, 20.0, 19.272727272727273)","(2.3, 2.92, 2.67)","(12.0, 32.0, 29.75)"
11-01-2023 20:23:07.600851,"(31.0, 240.0, 156.0)","(3.8, 8.4, 8.17142857142857)","(13.0, 23.0, 18.5)","(20.0, 50.0, 48.78947368421053)","(3.7, 3.85, 3.83125)","(9.0, 20.0, 19.272727272727273)","(2.3, 2.98, 2.67)","(12.0, 32.0, 29.75)"
11-01-2023 20:23:08.873310,"(31.0, 240.0, 156.0)","(3.8, 8.4, 8.17142857142857)","(13.0, 23.0, 17.0)","(20.0, 50.0, 48.78947368421053)","(3.7, 3.85, 3.7527027027027025)","(9.0, 20.0, 19.272727272727273)","(2.3, 2.98, 2.67)","(12.0, 32.0, 27.2)"
11-01-2023 20:23:10.244778,"(31.0, 230.0, 211.11111111111111)","(3.8, 8.4, 8.266666666666667)","(13.0, 22.0, 16.666666666666668)","(20.0, 50.0, 48.78947368421053)","(3.7, 3.8, 3.7527027027027025)","(9.0, 20.0, 19.272727272727273)","(2.3, 2.98, 2.67)","(12.0, 30.0, 29.0)"
11-01-2023 20:23:11.549840,"(31.0, 210.0, 169.0909090909091)","(3.8, 8.4, 8.266666666666667)","(13.0, 22.0, 19.714285714285715)","(20.0, 50.0, 48.78947368421053)","(3.7, 3.8, 3.9136363636363636)","(9.0, 20.0, 19.272727272727273)","(2.3, 2.98, 2.67)","(12.0, 30.0, 29.0)"
11-01-2023 20:23:12.863414,"(31.0, 190.0, 134.28571428571428)","(3.8, 8.4, 8.266666666666667)","(13.0, 22.0, 17.5)","(21.0, 50.0, 48.78947368421053)","(3.6, 3.95, 3.888709677419355)","(9.0, 20.0, 19.272727272727273)","(2.35, 2.98, 2.67)","(12.0, 30.0, 28.142857142857142)"
11-01-2023 20:23:14.196934,"(31.0, 180.0, 140.0)","(3.8, 8.4, 8.266666666666667)","(13.0, 21.0, 17.75)","(21.0, 50.0, 48.78947368421053)","(3.6, 3.9, 3.8588235294117648)","(9.0, 20.0, 19.272727272727273)","(2.35, 2.98, 2.67)","(12.0, 29.0, 28.142857142857142)"
11-01-2023 20:23:15.481395,"(31.0, 180.0, 140.0)","(3.8, 8.4, 8.266666666666667)","(13.0, 21.0, 19.25)","(21.0, 50.0, 48.78947368421053)","(3.6, 3.9, 3.8588235294117648)","(9.0, 20.0, 19.272727272727273)","(2.35, 2.98, 2.67)","(12.0, 29.0, 25.25)"
11-01-2023 20:23:16.780819,"(31.0, 160.0, 140.0)","(3.8, 8.4, 8.266666666666667)","(13.0, 24.0, 19.25)","(21.0, 50.0, 48.78947368421053)","(3.6, 3.9, 3.8588235294117648)","(9.0, 20.0, 19.272727272727273)","(2.35, 2.98, 2.67)","(12.0, 29.0, 24.0)"
11-01-2023 20:23:18.121818,"(31.0, 160.0, 132.72727272727275)","(3.8, 8.4, 8.305882352941177)","(13.0, 24.0, 15.555555555555555)","(21.0, 50.0, 48.78947368421053)","(3.6, 3.9, 3.888709677419355)","(9.0, 20.0, 19.272727272727273)","(2.35, 2.98, 2.67)","(12.0, 29.0, 24.555555555555557)"
11-01-2023 20:23:19.445671,"(31.0, 160.0, 121.53846153846155)","(3.8, 8.4, 8.305882352941177)","(13.0, 24.0, 15.555555555555555)","(21.0, 50.0, 48.78947368421053)","(3.6, 3.9, 3.888709677419355)","(9.0, 20.0, 19.272727272727273)","(2.35, 2.98, 2.67)","(12.0, 29.0, 27.22222222222222)"
11-01-2023 20:23:20.752345,"(31.0, 160.0, 116.81818181818181)","(3.8, 8.4, 8.305882352941177)","(13.0, 24.0, 18.75)","(21.0, 50.0, 48.78947368421053)","(3.6, 3.9, 3.8588235294117648)","(9.0, 20.0, 19.272727272727273)","(2.35, 2.98, 2.67)","(12.0, 28.0, 27.22222222222222)"
11-01-2023 20:23:22.074951,"(31.0, 140.0, 117.5)","(3.8, 8.4, 8.305882352941177)","(13.0, 23.0, 18.75)","(21.0, 50.0, 48.78947368421053)","(3.6, 3.9, 3.86)","(9.0, 20.0, 17.769230769230766)","(2.35, 2.98, 2.67)","(12.0, 28.0, 25.666666666666668)"
11-01-2023 20:23:23.390114,"(31.0, 140.0, 117.5)","(3.8, 8.4, 8.30857142857143)","(13.0, 23.0, 18.25)","(21.0, 50.0, 48.78947368421053)","(3.6, 3.9, 3.8890625)","(9.0, 19.5, 18.363636363636363)","(2.35, 2.98, 2.67)","(12.0, 28.0, 26.333333333333332)"
11-01-2023 20:23:24.697640,"(31.0, 140.0, 119.0)","(3.8, 8.4, 8.272)","(13.0, 22.0, 18.25)","(21.0, 50.0, 48.78947368421053)","(3.6, 3.9, 3.8890625)","(9.0, 19.0, 18.363636363636363)","(2.35, 2.98, 2.67)","(12.0, 27.0, 26.333333333333332)"
11-01-2023 20:23:26.154790,"(31.0, 140.0, 119.0)","(3.8, 8.4, 8.272)","(13.0, 22.0, 19.25)","(21.0, 50.0, 48.78947368421053)","(3.6, 3.9, 3.86)","(9.0, 19.0, 18.363636363636363)","(2.35, 2.98, 2.67)","(12.0, 27.0, 28.333333333333332)"
11-01-2023 20:23:27.536493,"(31.0, 140.0, 119.0)","(3.8, 8.4, 8.272)","(13.0, 24.0, 17.75)","(21.0, 50.0, 48.78947368421053)","(3.6, 3.9, 3.86)","(9.0, 19.0, 18.363636363636363)","(2.35, 2.98, 2.67)","(12.0, 32.0, 23.526315789473685)"
11-01-2023 20:23:28.940670,"(31.0, 140.0, 110.83333333333333)","(3.8, 8.4, 8.272)","(13.0, 21.0, 17.75)","(21.0, 50.0, 48.78947368421053)","(3.6, 3.9, 3.86)","(9.0, 19.0, 17.833333333333336)","(2.35, 2.98, 2.67)","(12.0, 27.0, 23.526315789473685)"
11-01-2023 20:23:30.483166,"(31.0, 140.0, 110.83333333333333)","(3.8, 8.4, 8.272)","(13.0, 21.0, 16.083333333333332)","(21.0, 50.0, 48.78947368421053)","(3.6, 3.9, 3.8890625)","(9.0, 19.0, 14.413793103448276)","(2.35, 2.98, 2.67)","(12.0, 27.0, 23.526315789473685)"
11-01-2023 20:23:31.969338,"(31.0, 140.0, 110.83333333333333)","(3.8, 8.4, 8.272)","(13.0, 24.0, 22.227272727272727)","(21.0, 50.0, 48.78947368421053)","(3.6, 3.9, 3.8890625)","(9.0, 19.0, 17.454545454545453)","(2.35, 2.98, 2.67)","(12.0, 27.0, 23.526315789473685)"
11-01-2023 20:23:33.574930,"(31.0, 140.0, 110.83333333333333)","(3.8, 8.4, 8.272)","(13.0, 23.0, 22.227272727272727)","(21.0, 50.0, 48.78947368421053)","(3.6, 3.9, 3.86)","(9.0, 18.0, 17.454545454545453)","(2.35, 2.98, 2.67)","(12.0, 27.0, 23.526315789473685)"
11-01-2023 20:23:35.137389,"(31.0, 140.0, 110.83333333333333)","(3.8, 8.4, 7.466666666666667)","(13.0, 23.0, 21.347826086956523)","(21.0, 50.0, 48.78947368421053)","(3.6, 3.9, 3.86)","(9.0, 18.0, 17.454545454545453)","(2.35, 2.98, 2.67)","(12.0, 27.0, 23.526315789473685)"
11-01-2023 20:23:36.502486,"(31.0, 140.0, 110.83333333333333)","(3.8, 8.4, 7.466666666666667)","(13.0, 22.0, 21.25)","(21.0, 50.0, 48.78947368421053)","(3.6, 3.9, 3.8890625)","(9.0, 18.0, 16.23076923076923)","(2.35, 2.98, 2.67)","(12.0, 27.0, 23.526315789473685)"
11-01-2023 20:23:37.949146,"(31.0, 140.0, 110.83333333333333)","(3.8, 8.4, 7.466666666666667)","(13.0, 22.0, 20.657894736842106)","(21.0, 50.0, 48.78947368421053)","(3.6, 3.9, 3.8890625)","(9.0, 17.5, 15.666666666666668)","(2.35, 2.98, 2.67)","(12.0, 27.0, 23.526315789473685)"
11-01-2023 20:23:39.354886,"(31.0, 140.0, 110.45454545454545)","(3.8, 8.4, 8.225)","(13.0, 21.0, 20.4)","(21.0, 50.0, 45.0)","(3.6, 3.9, 3.8)","(9.0, 17.5, 15.666666666666668)","(2.35, 2.98, 2.537142857142857)","(12.0, 27.0, 23.526315789473685)"
11-01-2023 20:23:40.834302,"(31.0, 140.0, 122.14285714285714)","(3.8, 8.4, 8.283333333333333)","(13.0, 21.0, 21.08)","(21.0, 46.0, 45.0)","(3.6, 3.9, 3.8)","(9.0, 17.5, 16.285714285714285)","(2.35, 2.98, 2.537142857142857)","(12.0, 27.0, 23.526315789473685)"
11-01-2023 20:23:42.231191,"(31.0, 130.0, 122.14285714285714)","(3.8, 8.4, 8.283333333333333)","(13.0, 23.0, 21.08)","(21.0, 46.0, 45.0)","(3.6, 3.9, 3.857142857142857)","(9.0, 17.0, 16.285714285714285)","(2.35, 2.98, 2.537142857142857)","(12.0, 27.0, 23.526315789473685)"
11-01-2023 20:23:43.590486,"(31.0, 130.0, 122.14285714285714)","(3.8, 8.4, 8.283333333333333)","(13.0, 23.0, 20.066666666666666)","(21.0, 46.0, 45.0)","(3.6, 3.9, 3.857142857142857)","(9.0, 17.0, 15.75)","(2.35, 2.98, 2.537142857142857)","(12.0, 27.0, 23.526315789473685)"
11-01-2023 20:23:45.175374,"(31.0, 130.0, 122.14285714285714)","(3.8, 8.4, 8.283333333333333)","(13.0, 23.0, 20.066666666666666)","(21.0, 46.0, 45.0)","(3.6, 3.9, 3.7384615384615385)","(9.0, 17.0, 15.75)","(2.35, 2.98, 2.537142857142857)","(12.0, 27.0, 23.526315789473685)"
11-01-2023 20:23:46.483708,"(31.0, 130.0, 122.14285714285714)","(3.8, 8.4, 8.283333333333333)","(13.0, 23.0, 20.066666666666666)","(21.0, 46.0, 45.0)","(3.6, 3.9, 3.7384615384615385)","(9.0, 17.0, 15.857142857142858)","(2.35, 2.98, 2.537142857142857)","(12.0, 27.0, 23.526315789473685)"
11-01-2023 20:23:47.948693,"(31.0, 130.0, 122.14285714285714)","(3.8, 8.4, 8.283333333333333)","(13.0, 23.0, 19.903225806451612)","(21.0, 46.0, 45.0)","(3.6, 3.9, 3.857142857142857)","(9.0, 16.5, 15.857142857142858)","(2.35, 2.98, 2.537142857142857)","(12.0, 27.0, 23.526315789473685)"
11-01-2023 20:23:49.276942,"(31.0, 130.0, 122.14285714285714)","(3.8, 8.4, 8.292307692307693)","(13.0, 23.0, 19.903225806451612)","(21.0, 46.0, 45.0)","(3.6, 3.9, 3.857142857142857)","(9.0, 16.5, 15.857142857142858)","(2.35, 2.98, 2.537142857142857)","(12.0, 27.0, 23.526315789473685)"
11-01-2023 20:23:50.640086,"(31.0, 130.0, 122.14285714285714)","(3.8, 8.4, 8.292307692307693)","(13.0, 23.0, 19.903225806451612)","(21.0, 46.0, 45.0)","(3.6, 3.9, 3.7384615384615385)","(9.0, 16.5, 15.857142857142858)","(2.35, 2.98, 2.537142857142857)","(12.0, 27.0, 23.526315789473685)"
11-01-2023 20:23:51.918872,"(31.0, 120.0, 113.57142857142857)","(3.8, 8.4, 8.292307692307693)","(13.0, 23.0, 19.903225806451612)","(21.0, 46.0, 45.0)","(3.6, 3.9, 3.7384615384615385)","(9.0, 16.5, 15.857142857142858)","(2.35, 2.98, 2.537142857142857)","(12.0, 27.0, 23.526315789473685)"
11-01-2023 20:23:53.220061,"(31.0, 120.0, 113.57142857142857)","(3.8, 8.4, 8.292307692307693)","(13.0, 23.0, 19.903225806451612)","(21.0, 46.0, 45.0)","(3.6, 3.9, 3.7384615384615385)","(9.0, 16.5, 15.857142857142858)","(2.35, 2.98, 2.537142857142857)","(12.0, 27.0, 23.526315789473685)"
11-01-2023 20:23:54.442132,"(31.0, 120.0, 108.75)","(3.8, 8.4, 8.292307692307693)","(13.0, 23.0, 19.903225806451612)","(21.0, 46.0, 45.0)","(3.6, 3.95, 3.8333333333333335)","(9.0, 16.5, 15.857142857142858)","(2.35, 2.98, 2.5149999999999997)","(12.0, 27.0, 23.526315789473685)"
11-01-2023 20:23:55.738509,"(31.0, 120.0, 108.75)","(3.8, 8.4, 8.292307692307693)","(13.0, 23.0, 19.903225806451612)","(21.0, 46.0, 45.0)","(3.6, 3.9, 3.857142857142857)","(9.0, 16.5, 15.857142857142858)","(2.35, 2.98, 2.5149999999999997)","(12.0, 27.0, 23.526315789473685)"
11-01-2023 20:23:56.979842,"(31.0, 120.0, 106.66666666666667)","(3.8, 8.4, 8.292307692307693)","(13.0, 23.0, 20.782608695652172)","(21.0, 46.0, 45.0)","(3.6, 3.9, 3.7384615384615385)","(9.0, 16.5, 15.857142857142858)","(2.35, 2.98, 2.5149999999999997)","(12.0, 27.0, 23.526315789473685)"
11-01-2023 20:23:58.157135,"(31.0, 120.0, 106.66666666666667)","(3.8, 8.4, 8.292307692307693)","(13.0, 22.0, 20.782608695652172)","(21.0, 46.0, 44.18181818181819)","(3.6, 3.9, 3.7384615384615385)","(9.0, 16.5, 15.857142857142858)","(2.35, 2.98, 2.5149999999999997)","(12.0, 27.0, 23.526315789473685)"
11-01-2023 20:23:59.413460,"(31.0, 120.0, 106.66666666666667)","(3.8, 8.4, 8.292307692307693)","(13.0, 21.0, 20.18181818181818)","(21.0, 48.0, 44.18181818181819)","(3.6, 3.9, 3.8333333333333335)","(9.0, 16.5, 15.857142857142858)","(2.35, 2.98, 2.5149999999999997)","(12.0, 27.0, 23.526315789473685)"
11-01-2023 20:24:00.627599,"(31.0, 120.0, 106.66666666666667)","(3.8, 8.4, 8.292307692307693)","(13.0, 21.0, 18.642857142857142)","(21.0, 48.0, 44.18181818181819)","(3.6, 3.95, 3.857142857142857)","(9.0, 16.5, 15.857142857142858)","(2.35, 2.98, 2.5149999999999997)","(12.0, 27.0, 23.526315789473685)"
11-01-2023 20:24:01.889525,"(31.0, 120.0, 106.66666666666667)","(3.8, 8.4, 8.292307692307693)","(13.0, 21.0, 19.5)","(21.0, 48.0, 44.18181818181819)","(3.6, 3.9, 3.857142857142857)","(9.0, 16.5, 15.857142857142858)","(2.35, 2.98, 2.5149999999999997)","(12.0, 27.0, 23.526315789473685)"
11-01-2023 20:24:03.094962,"(31.0, 120.0, 106.66666666666667)","(3.8, 8.4, 8.292307692307693)","(13.0, 21.0, 19.5)","(21.0, 48.0, 44.18181818181819)","(3.6, 3.9, 3.7384615384615385)","(9.0, 16.5, 15.857142857142858)","(2.35, 2.98, 2.5149999999999997)","(12.0, 27.0, 23.526315789473685)"
11-01-2023 20:24:04.279870,"(31.0, 120.0, 106.66666666666667)","(3.8, 8.4, 8.292307692307693)","(13.0, 21.0, 19.5)","(21.0, 48.0, 44.18181818181819)","(3.5, 3.9, 3.7384615384615385)","(9.0, 16.5, 15.857142857142858)","(2.4, 2.98, 2.5149999999999997)","(12.0, 27.0, 23.526315789473685)"
11-01-2023 20:24:05.457810,"(41.0, 120.0, 106.66666666666667)","(3.8, 8.4, 8.292307692307693)","(13.0, 21.0, 19.5)","(21.0, 48.0, 44.18181818181819)","(3.5, 3.9, 3.7384615384615385)","(9.0, 16.5, 15.857142857142858)","(2.4, 2.98, 2.5149999999999997)","(12.0, 27.0, 23.526315789473685)"
11-01-2023 20:24:06.630429,"(41.0, 120.0, 106.66666666666667)","(3.8, 8.4, 8.292307692307693)","(13.0, 21.0, 19.5)","(21.0, 48.0, 44.18181818181819)","(3.5, 3.9, 3.8333333333333335)","(9.0, 16.5, 15.0)","(2.4, 2.98, 2.5149999999999997)","(12.0, 27.0, 23.526315789473685)"
11-01-2023 20:24:07.848706,"(41.0, 120.0, 106.66666666666667)","(3.8, 8.4, 8.292307692307693)","(13.0, 21.0, 20.13157894736842)","(21.0, 48.0, 44.18181818181819)","(3.5, 3.95, 3.857142857142857)","(9.0, 16.5, 15.0)","(2.4, 2.98, 2.5149999999999997)","(12.0, 27.0, 23.526315789473685)"
11-01-2023 20:24:09.118538,"(41.0, 120.0, 106.66666666666667)","(3.8, 8.4, 8.292307692307693)","(13.0, 21.0, 20.13157894736842)","(21.0, 48.0, 44.18181818181819)","(3.5, 3.9, 3.7384615384615385)","(9.0, 16.5, 15.0)","(2.4, 2.98, 2.5149999999999997)","(12.0, 27.0, 23.526315789473685)"
11-01-2023 20:24:10.352261,"(41.0, 140.0, 114.28571428571428)","(3.8, 8.4, 8.292307692307693)","(13.0, 21.0, 20.13157894736842)","(21.0, 48.0, 44.18181818181819)","(3.5, 3.9, 3.7384615384615385)","(9.0, 16.5, 13.0)","(2.4, 2.98, 2.5149999999999997)","(12.0, 27.0, 23.526315789473685)"
11-01-2023 20:24:11.650913,"(41.0, 140.0, 98.75)","(3.8, 8.4, 8.292307692307693)","(13.0, 21.0, 20.13157894736842)","(21.0, 48.0, 44.18181818181819)","(3.5, 3.9, 3.8333333333333335)","(9.0, 16.5, 15.428571428571429)","(2.4, 2.98, 2.5149999999999997)","(12.0, 27.0, 23.526315789473685)"
11-01-2023 20:24:12.895828,"(41.0, 140.0, 98.75)","(3.8, 8.4, 8.292307692307693)","(13.0, 21.0, 20.13157894736842)","(21.0, 48.0, 44.18181818181819)","(3.5, 3.95, 3.857142857142857)","(9.0, 16.0, 15.428571428571429)","(2.4, 2.98, 2.5149999999999997)","(12.0, 27.0, 23.526315789473685)"
11-01-2023 20:24:14.105249,"(41.0, 140.0, 98.75)","(3.8, 8.4, 8.292307692307693)","(13.0, 21.0, 20.13157894736842)","(21.0, 48.0, 44.18181818181819)","(3.5, 3.9, 3.857142857142857)","(9.0, 16.0, 15.428571428571429)","(2.4, 2.98, 2.5149999999999997)","(12.0, 27.0, 23.526315789473685)"
11-01-2023 20:24:15.306840,"(41.0, 140.0, 98.75)","(3.8, 8.4, 8.292307692307693)","(13.0, 21.0, 20.13157894736842)","(21.0, 48.0, 42.285714285714285)","(3.5, 3.9, 3.7384615384615385)","(9.0, 16.0, 15.428571428571429)","(2.4, 2.98, 2.4678260869565216)","(12.0, 27.0, 23.526315789473685)"
11-01-2023 20:24:16.523426,"(41.0, 140.0, 98.75)","(3.8, 8.4, 8.37142857142857)","(13.0, 21.0, 20.13157894736842)","(21.0, 48.0, 45.888888888888886)","(3.5, 3.9, 3.7384615384615385)","(9.0, 16.0, 15.428571428571429)","(2.4, 2.98, 2.4678260869565216)","(12.0, 27.0, 23.526315789473685)"
11-01-2023 20:24:17.724036,"(41.0, 140.0, 98.75)","(3.8, 8.6, 8.37142857142857)","(13.0, 21.0, 20.13157894736842)","(21.0, 48.0, 45.888888888888886)","(3.5, 3.9, 3.8333333333333335)","(9.0, 16.0, 15.428571428571429)","(2.4, 2.98, 2.570909090909091)","(12.0, 27.0, 23.526315789473685)"
11-01-2023 20:24:18.877638,"(41.0, 140.0, 98.75)","(3.8, 8.4, 8.22857142857143)","(13.0, 21.0, 20.13157894736842)","(21.0, 48.0, 45.0)","(3.5, 3.95, 3.857142857142857)","(9.0, 16.0, 15.428571428571429)","(2.4, 2.94, 2.5636363636363635)","(12.0, 27.0, 23.526315789473685)"
11-01-2023 20:24:20.035563,"(41.0, 140.0, 98.75)","(3.8, 8.4, 8.22857142857143)","(13.0, 21.0, 20.13157894736842)","(21.0, 48.0, 46.36363636363636)","(3.5, 3.9, 3.857142857142857)","(9.0, 16.0, 14.666666666666666)","(2.4, 2.92, 2.5636363636363635)","(12.0, 27.0, 23.526315789473685)"
11-01-2023 20:24:21.209516,"(41.0, 140.0, 98.75)","(3.8, 8.4, 8.22857142857143)","(13.0, 21.0, 20.13157894736842)","(21.0, 48.0, 46.36363636363636)","(3.5, 3.9, 3.7384615384615385)","(9.0, 16.0, 14.666666666666666)","(2.4, 2.92, 2.5636363636363635)","(12.0, 27.0, 23.526315789473685)"
11-01-2023 20:24:22.315658,"(41.0, 140.0, 98.75)","(3.8, 8.4, 8.22857142857143)","(13.0, 21.0, 20.13157894736842)","(21.0, 48.0, 47.05263157894737)","(3.5, 3.9, 3.7384615384615385)","(9.0, 16.0, 15.0)","(2.4, 2.92, 2.5636363636363635)","(12.0, 27.0, 23.526315789473685)"
11-01-2023 20:24:23.409930,"(41.0, 140.0, 98.75)","(3.8, 8.4, 8.311111111111112)","(13.0, 21.0, 20.13157894736842)","(21.0, 48.0, 47.05263157894737)","(3.5, 3.9, 3.8333333333333335)","(9.0, 15.5, 14.916666666666668)","(2.4, 2.92, 2.5636363636363635)","(12.0, 27.0, 23.526315789473685)"
11-01-2023 20:24:24.572364,"(41.0, 140.0, 98.75)","(3.8, 8.4, 8.311111111111112)","(13.0, 21.0, 20.13157894736842)","(21.0, 48.0, 47.05263157894737)","(3.5, 3.95, 3.857142857142857)","(9.0, 15.5, 14.916666666666668)","(2.4, 2.92, 2.5636363636363635)","(12.0, 27.0, 23.526315789473685)"
11-01-2023 20:24:25.733104,"(41.0, 140.0, 98.75)","(3.8, 8.4, 8.311111111111112)","(13.0, 21.0, 20.13157894736842)","(21.0, 48.0, 47.05263157894737)","(3.5, 3.9, 3.857142857142857)","(9.0, 15.5, 14.916666666666668)","(2.4, 2.92, 2.5636363636363635)","(12.0, 27.0, 23.526315789473685)"
11-01-2023 20:24:26.952852,"(41.0, 140.0, 98.75)","(3.8, 8.4, 8.311111111111112)","(13.0, 21.0, 20.13157894736842)","(21.0, 48.0, 47.05263157894737)","(3.5, 3.9, 3.7384615384615385)","(9.0, 15.5, 14.916666666666668)","(2.4, 2.92, 2.5636363636363635)","(12.0, 27.0, 23.526315789473685)"
11-01-2023 20:24:28.319673,"(41.0, 140.0, 116.66666666666667)","(3.8, 8.4, 8.311111111111112)","(13.0, 21.0, 20.13157894736842)","(21.0, 48.0, 47.05263157894737)","(3.5, 3.9, 3.7384615384615385)","(9.0, 15.5, 14.916666666666668)","(2.4, 2.92, 2.5636363636363635)","(12.0, 27.0, 23.526315789473685)"
11-01-2023 20:24:29.672773,"(41.0, 130.0, 116.66666666666667)","(3.8, 8.4, 8.311111111111112)","(13.0, 21.0, 20.13157894736842)","(21.0, 48.0, 47.05263157894737)","(3.5, 3.9, 3.8333333333333335)","(9.0, 15.5, 14.916666666666668)","(2.4, 2.92, 2.5636363636363635)","(12.0, 27.0, 23.526315789473685)"
11-01-2023 20:24:30.996949,"(41.0, 130.0, 116.66666666666667)","(3.8, 8.4, 8.311111111111112)","(13.0, 21.0, 20.13157894736842)","(21.0, 48.0, 47.05263157894737)","(3.5, 3.95, 3.857142857142857)","(9.0, 15.5, 14.916666666666668)","(2.4, 2.92, 2.5636363636363635)","(12.0, 27.0, 23.526315789473685)"
11-01-2023 20:24:32.484220,"(41.0, 130.0, 116.66666666666667)","(3.9, 8.4, 8.311111111111112)","(13.0, 21.0, 20.13157894736842)","(21.0, 48.0, 47.05263157894737)","(3.5, 3.9, 3.7384615384615385)","(9.0, 15.5, 14.916666666666668)","(2.4, 2.92, 2.5636363636363635)","(13.0, 27.0, 23.526315789473685)"
11-01-2023 20:24:33.757880,"(41.0, 130.0, 116.66666666666667)","(3.9, 8.4, 8.181818181818182)","(13.0, 21.0, 20.13157894736842)","(21.0, 48.0, 47.05263157894737)","(3.5, 3.9, 3.6958333333333333)","(9.0, 15.5, 14.916666666666668)","(2.4, 2.92, 2.584)","(13.0, 27.0, 23.526315789473685)"
11-01-2023 20:24:34.980723,"(41.0, 130.0, 116.66666666666667)","(3.9, 8.4, 8.218181818181819)","(13.0, 21.0, 20.13157894736842)","(21.0, 48.0, 47.1)","(3.5, 3.9, 3.8)","(9.0, 15.5, 14.916666666666668)","(2.4, 2.92, 2.576)","(13.0, 27.0, 23.526315789473685)"
11-01-2023 20:24:36.165314,"(41.0, 130.0, 116.66666666666667)","(3.9, 8.6, 8.509090909090908)","(13.0, 21.0, 20.13157894736842)","(21.0, 48.0, 47.1)","(3.5, 3.85, 3.841666666666667)","(9.0, 15.5, 14.916666666666668)","(2.4, 2.9, 2.576)","(13.0, 27.0, 23.526315789473685)"
11-01-2023 20:24:37.327497,"(41.0, 130.0, 116.66666666666667)","(3.9, 8.6, 8.509090909090908)","(13.0, 21.0, 20.13157894736842)","(21.0, 48.0, 47.1)","(3.5, 3.9, 3.841666666666667)","(9.0, 15.5, 14.916666666666668)","(2.4, 2.9, 2.576)","(13.0, 27.0, 23.526315789473685)"
11-01-2023 20:24:38.381169,"(41.0, 130.0, 116.66666666666667)","(3.9, 8.6, 8.509090909090908)","(13.0, 21.0, 20.13157894736842)","(21.0, 48.0, 47.1)","(3.5, 3.9, 3.7444444444444445)","(9.0, 15.5, 14.916666666666668)","(2.4, 2.9, 2.576)","(13.0, 27.0, 23.526315789473685)"
11-01-2023 20:24:39.391774,"(41.0, 130.0, 116.66666666666667)","(3.9, 8.6, 8.552380952380952)","(13.0, 21.0, 20.13157894736842)","(21.0, 48.0, 47.1)","(3.5, 3.9, 3.7444444444444445)","(9.0, 15.5, 14.916666666666668)","(2.4, 2.9, 2.576)","(13.0, 27.0, 23.526315789473685)"
11-01-2023 20:24:40.436244,"(41.0, 130.0, 116.66666666666667)","(3.9, 8.6, 8.552380952380952)","(13.0, 21.0, 20.13157894736842)","(21.0, 48.0, 44.0)","(3.5, 3.9, 3.7444444444444445)","(9.0, 15.5, 13.75)","(2.4, 2.9, 2.568)","(13.0, 27.0, 23.526315789473685)"
11-01-2023 20:24:41.588061,"(41.0, 130.0, 116.66666666666667)","(3.9, 8.6, 8.552380952380952)","(13.0, 21.0, 20.13157894736842)","(21.0, 48.0, 39.714285714285715)","(3.5, 3.9, 3.8000000000000003)","(9.0, 15.5, 13.346153846153847)","(2.4, 2.88, 2.456)","(13.0, 27.0, 23.526315789473685)"
11-01-2023 20:24:42.736654,"(41.0, 130.0, 116.66666666666667)","(3.9, 8.6, 8.552380952380952)","(13.0, 21.0, 20.13157894736842)","(21.0, 50.0, 41.0)","(3.5, 3.95, 3.8)","(9.0, 15.5, 13.25)","(2.4, 2.48, 2.456)","(13.0, 27.0, 23.526315789473685)"
11-01-2023 20:24:43.861827,"(41.0, 130.0, 103.33333333333333)","(3.9, 8.6, 8.552380952380952)","(13.0, 21.0, 20.13157894736842)","(21.0, 50.0, 41.0)","(3.5, 3.95, 3.841666666666667)","(9.0, 15.5, 13.25)","(2.4, 2.48, 2.456)","(13.0, 27.0, 23.526315789473685)"
11-01-2023 20:24:45.007967,"(41.0, 130.0, 110.0)","(3.9, 8.6, 8.552380952380952)","(13.0, 21.0, 20.13157894736842)","(21.0, 50.0, 45.2)","(3.5, 3.9, 3.7249999999999996)","(9.0, 15.5, 12.514705882352942)","(2.4, 2.48, 2.568)","(13.0, 27.0, 23.526315789473685)"
