,Tricky Shacoby,Sammy Buttons,Tap Out Diesel,Lady On Fire,Skyla Blue,Monday Blues,Blazin Shirl,Black Book
04-01-2023 16:03:06.350030,"(19.0, 60.0, 59.2)","(17.0, 50.0, 48.888888888888886)","(2.2, 2.74, 2.6822222222222223)","(91.0, 230.0, 178.23529411764707)","(5.5, 8.4, 8.05625)","(2.8, 3.2, 3.16)","(26.0, 40.0, 37.5)","(7.5, 10.5, 10.107142857142858)"
04-01-2023 16:03:07.550926,"(19.0, 60.0, 59.14285714285714)","(17.0, 50.0, 48.888888888888886)","(2.2, 2.74, 2.644)","(91.0, 230.0, 178.23529411764707)","(5.5, 8.4, 8.05625)","(2.8, 3.2, 3.1222222222222222)","(26.0, 40.0, 37.77777777777778)","(7.5, 10.5, 9.88888888888889)"
04-01-2023 16:03:08.763307,"(19.0, 60.0, 59.14285714285714)","(17.0, 50.0, 48.15384615384615)","(2.2, 2.74, 2.626315789473684)","(91.0, 230.0, 169.5)","(5.5, 8.4, 8.05625)","(2.8, 3.15, 3.1222222222222222)","(26.0, 40.0, 38.333333333333336)","(7.5, 10.5, 9.88888888888889)"
04-01-2023 16:03:09.939051,"(19.0, 60.0, 59.30769230769231)","(17.0, 50.0, 48.285714285714285)","(2.2, 2.74, 2.6238709677419356)","(91.0, 230.0, 178.23529411764707)","(5.5, 8.4, 8.15)","(2.8, 3.15, 3.132142857142857)","(26.0, 40.0, 38.333333333333336)","(7.5, 10.5, 10.107142857142858)"
04-01-2023 16:03:11.036026,"(19.0, 60.0, 59.30769230769231)","(17.0, 50.0, 48.769230769230774)","(2.2, 2.74, 2.6233333333333335)","(91.0, 230.0, 178.23529411764707)","(5.5, 8.4, 8.15)","(2.8, 3.15, 3.132142857142857)","(26.0, 40.0, 38.333333333333336)","(7.5, 10.5, 10.107142857142858)"
04-01-2023 16:03:12.250510,"(19.0, 60.0, 59.30769230769231)","(17.0, 50.0, 49.333333333333336)","(2.2, 2.74, 2.626315789473684)","(91.0, 230.0, 157.27272727272728)","(5.5, 8.4, 8.15)","(2.8, 3.15, 3.1222222222222222)","(26.0, 40.0, 38.333333333333336)","(7.5, 10.5, 9.88888888888889)"
04-01-2023 16:03:13.487446,"(19.0, 60.0, 59.5)","(17.0, 50.0, 52.421052631578945)","(2.2, 2.74, 2.6551515151515153)","(91.0, 230.0, 164.54545454545456)","(5.5, 8.4, 8.15)","(2.8, 3.15, 3.136)","(26.0, 40.0, 38.333333333333336)","(7.5, 10.5, 10.107142857142858)"
04-01-2023 16:03:14.607694,"(19.0, 60.0, 59.5)","(17.0, 60.0, 55.03448275862069)","(2.2, 2.74, 2.6551515151515153)","(91.0, 230.0, 170.0)","(5.5, 8.4, 8.215789473684211)","(2.8, 3.2, 3.1222222222222222)","(26.0, 40.0, 38.333333333333336)","(7.5, 10.5, 9.88888888888889)"
04-01-2023 16:03:15.716772,"(19.0, 60.0, 59.5)","(17.0, 60.0, 55.03448275862069)","(2.2, 2.74, 2.6610526315789476)","(91.0, 230.0, 170.0)","(5.5, 8.4, 8.215789473684211)","(2.8, 3.15, 3.1395833333333334)","(26.0, 40.0, 36.785714285714285)","(7.5, 10.5, 10.107142857142858)"
04-01-2023 16:03:16.904655,"(19.0, 60.0, 59.5)","(17.0, 60.0, 55.03448275862069)","(2.2, 2.72, 2.6610526315789476)","(91.0, 230.0, 158.88888888888889)","(5.5, 8.4, 8.215789473684211)","(2.8, 3.15, 3.1395833333333334)","(26.0, 40.0, 36.785714285714285)","(7.5, 10.5, 10.270833333333334)"
04-01-2023 16:03:18.078919,"(19.0, 60.0, 59.5)","(17.0, 60.0, 55.03448275862069)","(2.2, 2.72, 2.6610526315789476)","(91.0, 230.0, 156.66666666666666)","(5.5, 8.4, 8.215789473684211)","(2.8, 3.15, 3.1395833333333334)","(26.0, 40.0, 36.785714285714285)","(7.5, 10.5, 10.35)"
04-01-2023 16:03:19.188222,"(19.0, 60.0, 59.5)","(17.0, 60.0, 55.03448275862069)","(2.2, 2.72, 2.6610526315789476)","(91.0, 230.0, 193.33333333333334)","(5.5, 8.4, 8.215789473684211)","(2.8, 3.15, 3.1395833333333334)","(26.0, 40.0, 36.785714285714285)","(7.5, 10.5, 10.35)"
04-01-2023 16:03:20.487390,"(19.0, 60.0, 59.5)","(17.0, 60.0, 55.03448275862069)","(2.2, 2.72, 2.674418604651163)","(91.0, 230.0, 193.33333333333334)","(5.5, 8.4, 8.215789473684211)","(2.8, 3.15, 3.1542857142857144)","(26.0, 40.0, 36.785714285714285)","(7.5, 10.5, 10.35)"
04-01-2023 16:03:21.701973,"(19.0, 60.0, 59.5)","(17.0, 60.0, 55.5)","(2.2, 2.72, 2.63)","(91.0, 230.0, 199.52380952380952)","(5.5, 8.4, 8.215789473684211)","(2.8, 3.2, 3.1542857142857144)","(26.0, 40.0, 37.714285714285715)","(7.5, 10.5, 10.246153846153847)"
04-01-2023 16:03:22.760543,"(19.0, 60.0, 59.5)","(17.0, 60.0, 46.0)","(2.2, 2.72, 2.63)","(91.0, 230.0, 167.77777777777777)","(5.5, 8.4, 8.215789473684211)","(2.8, 3.2, 3.1542857142857144)","(26.0, 40.0, 37.714285714285715)","(7.5, 10.5, 10.246153846153847)"
04-01-2023 16:03:23.948547,"(19.0, 60.0, 59.5)","(17.0, 60.0, 54.4)","(2.2, 2.72, 2.63)","(91.0, 230.0, 167.77777777777777)","(5.5, 8.4, 8.215789473684211)","(2.8, 3.2, 3.1542857142857144)","(26.0, 40.0, 37.714285714285715)","(7.5, 10.5, 10.246153846153847)"
04-01-2023 16:03:25.109617,"(19.0, 60.0, 59.5)","(17.0, 60.0, 54.4)","(2.2, 2.72, 2.62)","(91.0, 230.0, 167.77777777777777)","(5.5, 8.4, 8.215789473684211)","(2.8, 3.2, 3.1542857142857144)","(26.0, 40.0, 37.714285714285715)","(7.5, 10.5, 10.246153846153847)"
04-01-2023 16:03:26.305633,"(19.0, 60.0, 59.5)","(17.0, 60.0, 56.38709677419355)","(2.2, 2.72, 2.665714285714286)","(91.0, 230.0, 167.77777777777777)","(5.5, 8.4, 8.215789473684211)","(2.8, 3.2, 3.1395833333333334)","(26.0, 40.0, 37.714285714285715)","(7.5, 10.5, 10.0875)"
04-01-2023 16:03:27.530295,"(21.0, 60.0, 59.5)","(19.0, 60.0, 56.38709677419355)","(2.2, 2.7, 2.62)","(81.0, 230.0, 167.77777777777777)","(5.0, 8.4, 8.215789473684211)","(2.9, 3.15, 3.1395833333333334)","(26.0, 40.0, 37.714285714285715)","(7.5, 10.5, 10.0875)"
04-01-2023 16:03:28.713991,"(21.0, 60.0, 59.5)","(19.0, 60.0, 56.38709677419355)","(2.2, 2.72, 2.6123076923076924)","(81.0, 230.0, 167.77777777777777)","(5.0, 8.4, 8.215789473684211)","(2.9, 3.15, 3.1395833333333334)","(26.0, 40.0, 37.714285714285715)","(7.5, 10.5, 10.0875)"
04-01-2023 16:03:29.874230,"(21.0, 60.0, 59.5)","(19.0, 60.0, 56.38709677419355)","(2.2, 2.76, 2.6307692307692307)","(81.0, 230.0, 167.77777777777777)","(5.0, 8.4, 8.215789473684211)","(2.9, 3.15, 3.1395833333333334)","(26.0, 40.0, 37.714285714285715)","(7.5, 10.5, 10.0875)"
04-01-2023 16:03:30.982146,"(21.0, 60.0, 54.0)","(19.0, 60.0, 56.38709677419355)","(2.2, 2.76, 2.6307692307692307)","(81.0, 230.0, 167.77777777777777)","(5.0, 8.4, 8.215789473684211)","(2.9, 3.15, 3.1395833333333334)","(26.0, 40.0, 37.714285714285715)","(7.5, 10.5, 10.0875)"
04-01-2023 16:03:32.030004,"(21.0, 65.0, 54.1025641025641)","(19.0, 60.0, 56.38709677419355)","(2.2, 2.76, 2.626666666666667)","(81.0, 230.0, 167.77777777777777)","(5.0, 8.4, 8.215789473684211)","(2.9, 3.15, 3.1542857142857144)","(26.0, 40.0, 37.714285714285715)","(7.5, 10.5, 10.0875)"
04-01-2023 16:03:33.131541,"(21.0, 65.0, 54.88095238095238)","(19.0, 60.0, 56.38709677419355)","(2.2, 2.76, 2.626666666666667)","(81.0, 230.0, 167.77777777777777)","(5.0, 8.4, 8.215789473684211)","(2.9, 3.2, 3.1395833333333334)","(26.0, 40.0, 37.714285714285715)","(7.5, 10.5, 10.0875)"
04-01-2023 16:03:34.283808,"(21.0, 65.0, 56.82692307692308)","(19.0, 60.0, 56.38709677419355)","(2.2, 2.76, 2.664761904761905)","(81.0, 230.0, 167.77777777777777)","(5.0, 8.4, 8.215789473684211)","(2.9, 3.15, 3.1395833333333334)","(26.0, 40.0, 37.714285714285715)","(7.5, 10.5, 10.0875)"
04-01-2023 16:03:35.409894,"(21.0, 65.0, 56.82692307692308)","(19.0, 60.0, 56.38709677419355)","(2.2, 2.76, 2.667692307692308)","(81.0, 230.0, 186.92307692307693)","(5.0, 8.4, 8.215789473684211)","(2.9, 3.15, 3.1395833333333334)","(26.0, 40.0, 37.714285714285715)","(7.5, 10.5, 10.0875)"
04-01-2023 16:03:36.637406,"(21.0, 65.0, 56.82692307692308)","(19.0, 60.0, 56.38709677419355)","(2.2, 2.76, 2.666153846153846)","(81.0, 230.0, 190.0)","(5.0, 8.4, 8.215789473684211)","(2.9, 3.15, 3.1395833333333334)","(26.0, 40.0, 37.714285714285715)","(7.5, 10.5, 10.0875)"
04-01-2023 16:03:37.825733,"(21.0, 65.0, 56.82692307692308)","(19.0, 60.0, 56.38709677419355)","(2.2, 2.74, 2.7025)","(81.0, 230.0, 190.0)","(5.0, 8.4, 8.215789473684211)","(2.9, 3.15, 3.1395833333333334)","(26.0, 40.0, 37.714285714285715)","(7.5, 10.5, 10.0875)"
04-01-2023 16:03:39.050381,"(21.0, 65.0, 54.285714285714285)","(19.0, 60.0, 56.38709677419355)","(2.2, 2.74, 2.663809523809524)","(81.0, 230.0, 190.0)","(5.0, 8.4, 8.215789473684211)","(2.9, 3.15, 3.1395833333333334)","(26.0, 40.0, 37.714285714285715)","(7.5, 10.5, 10.0875)"
04-01-2023 16:03:40.236675,"(21.0, 65.0, 57.1875)","(19.0, 60.0, 55.1)","(2.2, 2.74, 2.6664864864864866)","(81.0, 230.0, 190.0)","(5.0, 8.4, 8.215789473684211)","(2.9, 3.15, 3.1395833333333334)","(26.0, 40.0, 37.714285714285715)","(7.5, 10.5, 10.0875)"
04-01-2023 16:03:41.439785,"(21.0, 65.0, 57.1875)","(19.0, 60.0, 56.733333333333334)","(2.2, 2.74, 2.631818181818182)","(81.0, 230.0, 190.0)","(5.0, 8.4, 8.215789473684211)","(2.9, 3.15, 3.1395833333333334)","(26.0, 40.0, 37.714285714285715)","(7.5, 10.5, 10.0875)"
04-01-2023 16:03:42.672166,"(21.0, 65.0, 58.297872340425535)","(19.0, 60.0, 56.733333333333334)","(2.2, 2.74, 2.631818181818182)","(81.0, 230.0, 184.70588235294116)","(5.0, 8.4, 8.215789473684211)","(2.9, 3.15, 3.1395833333333334)","(26.0, 40.0, 37.714285714285715)","(7.5, 10.5, 10.0875)"
04-01-2023 16:03:43.942299,"(21.0, 65.0, 58.297872340425535)","(19.0, 60.0, 56.38709677419355)","(2.2, 2.74, 2.631818181818182)","(81.0, 230.0, 190.0)","(5.0, 8.4, 8.215789473684211)","(2.9, 3.15, 3.1395833333333334)","(26.0, 40.0, 37.714285714285715)","(7.5, 10.5, 10.0875)"
04-01-2023 16:03:45.389747,"(21.0, 65.0, 58.297872340425535)","(19.0, 60.0, 56.38709677419355)","(2.2, 2.74, 2.631818181818182)","(81.0, 230.0, 176.66666666666666)","(5.0, 8.4, 8.215789473684211)","(2.9, 3.15, 3.1395833333333334)","(26.0, 40.0, 37.714285714285715)","(7.5, 10.5, 10.0875)"
04-01-2023 16:03:46.817154,"(21.0, 65.0, 58.297872340425535)","(19.0, 60.0, 56.38709677419355)","(2.2, 2.74, 2.631818181818182)","(81.0, 230.0, 176.66666666666666)","(5.0, 8.4, 8.215789473684211)","(2.9, 3.15, 3.1542857142857144)","(26.0, 40.0, 37.714285714285715)","(7.5, 10.5, 9.9)"
04-01-2023 16:03:48.216862,"(21.0, 65.0, 58.297872340425535)","(19.0, 60.0, 56.38709677419355)","(2.2, 2.74, 2.631818181818182)","(81.0, 230.0, 176.66666666666666)","(5.0, 8.4, 8.215789473684211)","(2.9, 3.2, 3.1395833333333334)","(26.0, 40.0, 37.714285714285715)","(7.5, 10.5, 9.366666666666667)"
04-01-2023 16:03:49.479325,"(20.0, 65.0, 58.297872340425535)","(19.0, 60.0, 56.38709677419355)","(2.2, 2.74, 2.631818181818182)","(81.0, 230.0, 176.66666666666666)","(5.0, 8.4, 8.215789473684211)","(2.9, 3.15, 3.1395833333333334)","(26.0, 40.0, 37.714285714285715)","(7.5, 10.5, 9.925)"
04-01-2023 16:03:50.652764,"(20.0, 65.0, 58.297872340425535)","(19.0, 60.0, 56.38709677419355)","(2.2, 2.74, 2.7)","(81.0, 230.0, 176.66666666666666)","(5.0, 8.4, 8.215789473684211)","(2.9, 3.15, 3.1395833333333334)","(26.0, 40.0, 37.714285714285715)","(7.5, 10.0, 9.907692307692308)"
04-01-2023 16:03:51.861035,"(20.0, 65.0, 58.297872340425535)","(19.0, 60.0, 56.38709677419355)","(2.2, 2.72, 2.7)","(81.0, 230.0, 176.66666666666666)","(5.0, 8.4, 8.261111111111111)","(2.9, 3.15, 3.1395833333333334)","(26.0, 40.0, 37.714285714285715)","(7.5, 10.0, 9.82857142857143)"
04-01-2023 16:03:53.071419,"(20.0, 65.0, 58.297872340425535)","(19.0, 60.0, 49.333333333333336)","(2.2, 2.72, 2.64)","(81.0, 230.0, 176.66666666666666)","(5.0, 8.4, 8.066666666666666)","(2.9, 3.15, 3.1395833333333334)","(26.0, 40.0, 37.714285714285715)","(7.5, 10.0, 9.4)"
04-01-2023 16:03:54.145700,"(20.0, 65.0, 58.297872340425535)","(19.0, 60.0, 49.333333333333336)","(2.2, 2.72, 2.64)","(81.0, 230.0, 176.66666666666666)","(5.0, 8.4, 8.066666666666666)","(2.9, 3.15, 3.1395833333333334)","(26.0, 40.0, 37.714285714285715)","(7.5, 10.0, 9.100000000000001)"
04-01-2023 16:03:55.300705,"(20.0, 65.0, 58.297872340425535)","(19.0, 60.0, 49.333333333333336)","(2.2, 2.72, 2.7139130434782612)","(81.0, 230.0, 176.66666666666666)","(5.0, 8.4, 7.828571428571428)","(2.9, 3.15, 3.1395833333333334)","(26.0, 40.0, 37.714285714285715)","(7.5, 10.0, 9.100000000000001)"
04-01-2023 16:03:56.543051,"(20.0, 65.0, 58.297872340425535)","(19.0, 60.0, 56.689655172413794)","(2.2, 2.72, 2.7033333333333336)","(81.0, 230.0, 176.66666666666666)","(5.0, 8.4, 8.066666666666666)","(2.9, 3.15, 3.1395833333333334)","(26.0, 40.0, 37.714285714285715)","(7.5, 10.0, 9.353846153846154)"
04-01-2023 16:03:57.701012,"(20.0, 65.0, 58.297872340425535)","(19.0, 60.0, 56.689655172413794)","(2.2, 2.72, 2.67)","(81.0, 230.0, 176.66666666666666)","(5.0, 8.4, 8.270967741935484)","(2.9, 3.15, 3.1395833333333334)","(26.0, 40.0, 37.714285714285715)","(7.5, 10.0, 9.55)"
04-01-2023 16:03:58.898629,"(20.0, 65.0, 58.297872340425535)","(19.0, 60.0, 56.689655172413794)","(2.2, 2.68, 2.7033333333333336)","(81.0, 230.0, 176.66666666666666)","(5.0, 8.4, 8.291891891891892)","(2.9, 3.15, 3.1395833333333334)","(26.0, 40.0, 37.714285714285715)","(7.5, 9.8, 9.55)"
04-01-2023 16:04:00.090902,"(20.0, 65.0, 58.297872340425535)","(19.0, 60.0, 56.689655172413794)","(2.2, 2.72, 2.7033333333333336)","(81.0, 230.0, 176.66666666666666)","(5.0, 8.4, 8.291891891891892)","(2.9, 3.15, 3.1395833333333334)","(26.0, 40.0, 37.714285714285715)","(7.5, 9.8, 9.657142857142858)"
04-01-2023 16:04:01.295567,"(20.0, 65.0, 58.297872340425535)","(19.0, 60.0, 56.689655172413794)","(2.2, 2.72, 2.7033333333333336)","(81.0, 230.0, 176.66666666666666)","(5.0, 8.4, 8.291891891891892)","(2.9, 3.15, 3.1205882352941177)","(26.0, 40.0, 37.714285714285715)","(7.5, 9.8, 9.55)"
04-01-2023 16:04:02.414082,"(20.0, 65.0, 58.297872340425535)","(19.0, 60.0, 56.689655172413794)","(2.2, 2.72, 2.67)","(81.0, 230.0, 176.66666666666666)","(5.0, 8.4, 8.151724137931033)","(2.9, 3.15, 3.1205882352941177)","(26.0, 40.0, 37.714285714285715)","(7.5, 9.8, 9.657142857142858)"
04-01-2023 16:04:03.618161,"(20.0, 65.0, 58.297872340425535)","(19.0, 60.0, 56.689655172413794)","(2.2, 2.68, 2.67)","(81.0, 230.0, 176.66666666666666)","(5.0, 8.6, 8.151724137931033)","(2.9, 3.15, 3.1205882352941177)","(26.0, 40.0, 37.714285714285715)","(7.5, 9.8, 9.175)"
04-01-2023 16:04:04.986877,"(20.0, 65.0, 58.297872340425535)","(19.0, 60.0, 56.689655172413794)","(2.2, 2.68, 2.67)","(81.0, 230.0, 176.66666666666666)","(5.0, 8.6, 8.151724137931033)","(2.9, 3.15, 3.1205882352941177)","(26.0, 40.0, 37.714285714285715)","(7.5, 9.8, 9.175)"
04-01-2023 16:04:06.284112,"(20.0, 65.0, 58.297872340425535)","(19.0, 60.0, 56.689655172413794)","(2.2, 2.68, 2.67)","(81.0, 230.0, 177.5)","(5.0, 8.6, 8.151724137931033)","(2.9, 3.15, 3.0666666666666664)","(26.0, 40.0, 37.714285714285715)","(7.5, 9.8, 9.175)"
04-01-2023 16:04:07.514484,"(26.0, 65.0, 58.297872340425535)","(26.0, 60.0, 56.689655172413794)","(2.2, 2.68, 2.67)","(101.0, 230.0, 176.66666666666666)","(5.5, 8.6, 8.151724137931033)","(2.7, 3.1, 3.05625)","(26.0, 40.0, 37.714285714285715)","(7.5, 9.8, 9.345454545454546)"
04-01-2023 16:04:08.959382,"(26.0, 65.0, 58.297872340425535)","(26.0, 60.0, 56.689655172413794)","(2.2, 2.68, 2.67)","(101.0, 230.0, 176.66666666666666)","(5.5, 8.6, 8.151724137931033)","(2.7, 3.15, 3.05625)","(26.0, 40.0, 37.714285714285715)","(7.5, 9.8, 9.175)"
04-01-2023 16:04:10.362136,"(26.0, 65.0, 58.297872340425535)","(26.0, 60.0, 56.689655172413794)","(2.2, 2.68, 2.67)","(101.0, 230.0, 176.66666666666666)","(5.5, 8.6, 8.159322033898304)","(2.7, 3.15, 3.0330769230769232)","(26.0, 40.0, 37.714285714285715)","(7.5, 9.8, 9.175)"
04-01-2023 16:04:11.525306,"(26.0, 65.0, 58.297872340425535)","(26.0, 60.0, 56.689655172413794)","(2.2, 2.68, 2.67)","(101.0, 230.0, 176.66666666666666)","(5.5, 8.6, 8.159322033898304)","(2.7, 3.15, 3.0330769230769232)","(26.0, 40.0, 37.714285714285715)","(7.5, 9.8, 9.345454545454546)"
04-01-2023 16:04:12.731401,"(26.0, 65.0, 58.297872340425535)","(26.0, 60.0, 58.08)","(2.2, 2.68, 2.67)","(101.0, 230.0, 176.66666666666666)","(5.5, 8.6, 8.159322033898304)","(2.7, 3.15, 3.0549999999999997)","(26.0, 40.0, 37.714285714285715)","(7.5, 9.8, 9.175)"
04-01-2023 16:04:13.910991,"(26.0, 65.0, 58.297872340425535)","(26.0, 65.0, 61.22222222222222)","(2.2, 2.68, 2.67)","(101.0, 230.0, 176.66666666666666)","(5.5, 8.6, 8.192156862745097)","(2.7, 3.15, 3.0549999999999997)","(26.0, 40.0, 37.714285714285715)","(7.5, 9.8, 9.175)"
04-01-2023 16:04:15.070827,"(26.0, 65.0, 58.297872340425535)","(26.0, 65.0, 61.22222222222222)","(2.2, 2.68, 2.67)","(101.0, 230.0, 185.55555555555554)","(5.5, 8.6, 8.127272727272727)","(2.7, 3.15, 3.05625)","(26.0, 40.0, 37.714285714285715)","(7.5, 9.8, 9.345454545454546)"
04-01-2023 16:04:16.254310,"(26.0, 65.0, 58.297872340425535)","(26.0, 65.0, 61.22222222222222)","(2.2, 2.68, 2.67)","(101.0, 230.0, 185.55555555555554)","(5.5, 8.6, 8.042857142857143)","(2.7, 3.1, 3.05)","(26.0, 40.0, 37.714285714285715)","(7.5, 9.8, 9.100000000000001)"
04-01-2023 16:04:17.444784,"(26.0, 65.0, 58.297872340425535)","(26.0, 65.0, 61.22222222222222)","(2.2, 2.68, 2.662857142857143)","(101.0, 230.0, 185.55555555555554)","(5.5, 8.6, 8.141176470588235)","(2.7, 3.1, 3.05)","(26.0, 40.0, 37.714285714285715)","(7.5, 9.8, 9.261538461538462)"
04-01-2023 16:04:18.651843,"(26.0, 65.0, 58.297872340425535)","(26.0, 65.0, 61.22222222222222)","(2.2, 2.68, 2.662857142857143)","(101.0, 230.0, 185.55555555555554)","(5.5, 8.6, 8.141176470588235)","(2.7, 3.1, 3.05)","(26.0, 40.0, 37.714285714285715)","(7.5, 9.8, 9.261538461538462)"
04-01-2023 16:04:19.748279,"(26.0, 65.0, 58.297872340425535)","(26.0, 65.0, 61.22222222222222)","(2.2, 2.68, 2.662857142857143)","(101.0, 230.0, 185.55555555555554)","(5.5, 8.6, 8.288)","(2.7, 3.1, 3.05)","(26.0, 40.0, 37.714285714285715)","(7.5, 9.8, 9.100000000000001)"
04-01-2023 16:04:20.991802,"(26.0, 65.0, 58.297872340425535)","(26.0, 65.0, 61.22222222222222)","(2.2, 2.68, 2.662857142857143)","(101.0, 230.0, 203.33333333333334)","(5.5, 8.6, 8.316363636363636)","(2.7, 3.1, 3.05)","(26.0, 40.0, 37.333333333333336)","(7.5, 9.8, 9.261538461538462)"
04-01-2023 16:04:22.214786,"(26.0, 65.0, 58.297872340425535)","(26.0, 65.0, 61.22222222222222)","(2.2, 2.68, 2.626666666666667)","(101.0, 230.0, 194.44444444444446)","(5.5, 8.6, 8.316363636363636)","(2.7, 3.1, 3.025)","(26.0, 40.0, 37.333333333333336)","(7.5, 9.8, 9.261538461538462)"
04-01-2023 16:04:23.386888,"(26.0, 65.0, 58.297872340425535)","(26.0, 65.0, 61.22222222222222)","(2.2, 2.68, 2.64)","(101.0, 230.0, 194.44444444444446)","(5.5, 8.6, 8.316363636363636)","(2.7, 3.15, 3.025)","(26.0, 40.0, 37.333333333333336)","(7.5, 9.8, 9.100000000000001)"
04-01-2023 16:04:24.642817,"(26.0, 65.0, 58.297872340425535)","(26.0, 65.0, 59.0)","(2.2, 2.66, 2.6275)","(101.0, 230.0, 205.0)","(5.5, 8.6, 8.316363636363636)","(2.7, 3.15, 3.1058823529411765)","(26.0, 40.0, 37.1578947368421)","(7.5, 9.8, 9.100000000000001)"
04-01-2023 16:04:25.878585,"(26.0, 65.0, 57.758620689655174)","(26.0, 65.0, 59.0)","(2.2, 2.64, 2.611666666666667)","(101.0, 220.0, 205.0)","(5.5, 8.6, 8.316363636363636)","(2.6, 3.15, 3.0666666666666664)","(26.0, 40.0, 36.72727272727273)","(7.5, 9.8, 9.28)"
04-01-2023 16:04:27.155931,"(26.0, 65.0, 60.88235294117647)","(26.0, 65.0, 59.0)","(2.2, 2.62, 2.6233333333333335)","(101.0, 220.0, 205.0)","(5.5, 8.6, 8.316363636363636)","(2.6, 3.15, 3.0964285714285715)","(26.0, 40.0, 36.72727272727273)","(7.5, 9.6, 9.25)"
04-01-2023 16:04:28.392783,"(26.0, 65.0, 60.88235294117647)","(26.0, 65.0, 59.0)","(2.2, 2.64, 2.643076923076923)","(101.0, 220.0, 205.0)","(5.5, 8.6, 8.316363636363636)","(2.6, 3.15, 3.1666666666666665)","(26.0, 40.0, 36.72727272727273)","(7.5, 9.4, 9.25)"
04-01-2023 16:04:29.585485,"(26.0, 65.0, 60.88235294117647)","(26.0, 65.0, 59.0)","(2.2, 2.68, 2.6622222222222223)","(101.0, 220.0, 193.33333333333334)","(5.5, 8.6, 8.316363636363636)","(2.6, 3.25, 3.0666666666666664)","(26.0, 40.0, 36.72727272727273)","(7.5, 9.4, 9.127272727272727)"
04-01-2023 16:04:30.747031,"(26.0, 65.0, 60.333333333333336)","(26.0, 65.0, 61.22222222222222)","(2.2, 2.68, 2.6)","(101.0, 230.0, 193.33333333333334)","(5.5, 8.6, 8.316363636363636)","(2.6, 3.2, 3.0749999999999997)","(26.0, 40.0, 36.72727272727273)","(7.5, 9.4, 9.485714285714286)"
04-01-2023 16:04:31.919419,"(26.0, 65.0, 60.333333333333336)","(26.0, 65.0, 61.22222222222222)","(2.2, 2.6, 2.5931034482758624)","(101.0, 230.0, 193.33333333333334)","(5.5, 8.6, 8.53953488372093)","(2.6, 3.2, 3.158333333333333)","(26.0, 40.0, 36.72727272727273)","(7.5, 9.6, 9.2)"
04-01-2023 16:04:33.112945,"(26.0, 65.0, 60.434782608695656)","(26.0, 65.0, 61.22222222222222)","(2.2, 2.6, 2.5931034482758624)","(101.0, 230.0, 193.33333333333334)","(5.5, 8.8, 8.50909090909091)","(2.6, 3.2, 3.158333333333333)","(26.0, 40.0, 35.53846153846154)","(7.5, 9.6, 9.314285714285715)"
04-01-2023 16:04:34.245172,"(26.0, 65.0, 61.37931034482759)","(26.0, 65.0, 59.0)","(2.2, 2.66, 2.6561904761904764)","(101.0, 230.0, 193.33333333333334)","(5.5, 8.8, 8.50909090909091)","(2.6, 3.2, 3.142857142857143)","(26.0, 36.0, 35.53846153846154)","(7.5, 9.4, 9.485714285714286)"
04-01-2023 16:04:35.256156,"(26.0, 65.0, 61.53846153846154)","(26.0, 65.0, 59.0)","(2.2, 2.64, 2.6371428571428575)","(101.0, 230.0, 193.33333333333334)","(5.5, 8.8, 8.50909090909091)","(2.6, 3.2, 3.088235294117647)","(26.0, 36.0, 35.53846153846154)","(7.5, 9.6, 9.4)"
04-01-2023 16:04:36.303102,"(26.0, 65.0, 61.53846153846154)","(26.0, 65.0, 59.0)","(2.2, 2.64, 2.6371428571428575)","(101.0, 230.0, 193.33333333333334)","(5.5, 8.8, 8.50909090909091)","(2.6, 3.1, 3.102272727272727)","(26.0, 36.0, 35.53846153846154)","(7.5, 9.6, 9.333333333333334)"
04-01-2023 16:04:37.419561,"(26.0, 65.0, 62.27272727272727)","(26.0, 65.0, 59.0)","(2.2, 2.62, 2.6333333333333333)","(101.0, 230.0, 193.33333333333334)","(5.5, 8.8, 8.50909090909091)","(2.6, 3.25, 3.0588235294117645)","(26.0, 36.0, 35.53846153846154)","(7.5, 9.6, 9.25)"
04-01-2023 16:04:38.394296,"(26.0, 80.0, 77.6)","(26.0, 65.0, 59.0)","(2.2, 2.64, 2.6333333333333333)","(101.0, 230.0, 193.33333333333334)","(5.5, 8.8, 8.50909090909091)","(2.6, 3.25, 3.0588235294117645)","(26.0, 36.0, 36.72727272727273)","(7.5, 9.4, 9.4)"
04-01-2023 16:04:39.557156,"(26.0, 80.0, 76.47058823529412)","(26.0, 65.0, 61.22222222222222)","(2.2, 2.64, 2.6263636363636365)","(101.0, 230.0, 206.42857142857142)","(5.5, 8.8, 8.470588235294118)","(2.6, 3.25, 3.1055555555555556)","(26.0, 40.0, 37.333333333333336)","(7.5, 9.6, 9.533333333333333)"
04-01-2023 16:04:40.710681,"(26.0, 80.0, 76.78571428571428)","(26.0, 65.0, 51.5)","(2.2, 2.62, 2.5978947368421053)","(101.0, 230.0, 210.0)","(5.5, 8.8, 8.470588235294118)","(2.6, 3.25, 3.1166666666666667)","(26.0, 40.0, 35.578947368421055)","(7.5, 9.6, 9.533333333333333)"
