,Spring Bistro,Inner Tea Cup,Spring Axel,Bernie Boom,Barefoot Wah Wah,Black Monaro,Coonamble Kid,Spring Gault
06-01-2023 15:23:18.637719,"(3.1, 4.9, 4.281818181818182)","(9.0, 16.5, 11.76388888888889)","(31.0, 80.0, 50.0)","(6.0, 8.8, 6.571428571428572)","(20.0, 50.0, 33.879999999999995)","(9.0, 30.0, 20.0)","(2.05, 2.5, 2.454285714285714)","(31.0, 260.0, 184.3181818181818)"
06-01-2023 15:23:19.969582,"(3.1, 4.9, 4.786666666666667)","(9.0, 16.5, 15.166666666666668)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 6.571428571428572)","(20.0, 50.0, 33.879999999999995)","(9.0, 30.0, 20.0)","(2.05, 2.5, 2.454285714285714)","(31.0, 260.0, 184.3181818181818)"
06-01-2023 15:23:21.268177,"(3.1, 4.8, 4.693333333333333)","(9.0, 16.0, 15.642857142857142)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 6.571428571428572)","(20.0, 50.0, 33.879999999999995)","(9.0, 30.0, 23.5)","(2.05, 2.5, 2.454285714285714)","(31.0, 260.0, 184.3181818181818)"
06-01-2023 15:23:22.546316,"(3.1, 4.8, 4.693333333333333)","(9.0, 16.0, 15.6875)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 6.571428571428572)","(20.0, 50.0, 33.879999999999995)","(9.0, 29.0, 21.666666666666668)","(2.05, 2.5, 2.454285714285714)","(31.0, 260.0, 184.3181818181818)"
06-01-2023 15:23:23.780882,"(3.1, 4.8, 4.693333333333333)","(9.0, 16.0, 15.6875)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 6.571428571428572)","(20.0, 50.0, 33.879999999999995)","(9.0, 29.0, 19.375)","(2.05, 2.5, 2.38)","(31.0, 260.0, 184.3181818181818)"
06-01-2023 15:23:25.090281,"(3.1, 4.7, 4.154545454545454)","(9.0, 16.0, 15.4375)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 7.825000000000001)","(20.0, 50.0, 32.27272727272727)","(9.0, 29.0, 25.18181818181818)","(2.05, 2.48, 2.391111111111111)","(31.0, 260.0, 184.3181818181818)"
06-01-2023 15:23:26.336308,"(3.1, 4.7, 3.953333333333333)","(9.0, 16.0, 15.5)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 7.825000000000001)","(20.0, 50.0, 33.75)","(9.0, 29.0, 25.804347826086957)","(2.05, 2.48, 2.3345454545454545)","(31.0, 260.0, 184.3181818181818)"
06-01-2023 15:23:27.638318,"(3.1, 4.7, 3.5413793103448277)","(9.0, 16.0, 15.5)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 7.5)","(20.0, 50.0, 33.75)","(9.0, 29.0, 25.804347826086957)","(2.05, 2.48, 2.3345454545454545)","(31.0, 260.0, 184.3181818181818)"
06-01-2023 15:23:28.982043,"(3.1, 4.5, 4.35)","(9.0, 16.0, 15.0)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 7.5)","(20.0, 50.0, 33.75)","(9.0, 29.0, 25.804347826086957)","(2.05, 2.48, 2.3345454545454545)","(31.0, 260.0, 184.3181818181818)"
06-01-2023 15:23:30.235476,"(3.1, 4.5, 4.35)","(9.0, 16.0, 15.0)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 7.825000000000001)","(20.0, 50.0, 32.27272727272727)","(9.0, 29.0, 25.804347826086957)","(2.05, 2.48, 2.3345454545454545)","(31.0, 260.0, 184.3181818181818)"
06-01-2023 15:23:31.581791,"(3.1, 4.5, 4.35)","(9.0, 16.0, 15.0)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 7.825000000000001)","(20.0, 50.0, 32.27272727272727)","(9.0, 29.0, 25.804347826086957)","(2.05, 2.48, 2.3345454545454545)","(31.0, 260.0, 184.3181818181818)"
06-01-2023 15:23:32.879703,"(3.1, 4.5, 3.6818181818181817)","(9.0, 16.0, 15.0)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 7.825000000000001)","(20.0, 50.0, 32.27272727272727)","(9.0, 29.0, 25.804347826086957)","(2.05, 2.48, 2.3345454545454545)","(31.0, 260.0, 187.6086956521739)"
06-01-2023 15:23:34.159788,"(3.1, 4.5, 3.636)","(9.0, 16.0, 15.0)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 7.825000000000001)","(20.0, 50.0, 32.27272727272727)","(9.0, 29.0, 25.804347826086957)","(2.05, 2.48, 2.3345454545454545)","(31.0, 260.0, 176.75)"
06-01-2023 15:23:35.493273,"(3.1, 4.5, 3.6818181818181817)","(9.0, 16.0, 15.0)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 7.5)","(20.0, 50.0, 33.75)","(9.0, 29.0, 25.804347826086957)","(2.05, 2.48, 2.3345454545454545)","(31.0, 260.0, 161.5625)"
06-01-2023 15:23:36.847456,"(3.1, 4.5, 3.6999999999999997)","(9.0, 16.0, 15.0)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 7.825000000000001)","(20.0, 50.0, 33.75)","(9.0, 29.0, 25.804347826086957)","(2.05, 2.48, 2.3345454545454545)","(31.0, 260.0, 161.5625)"
06-01-2023 15:23:38.201802,"(3.1, 4.4, 3.4262295081967213)","(9.0, 16.0, 15.0)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 7.825000000000001)","(20.0, 50.0, 34.92)","(9.0, 29.0, 25.804347826086957)","(2.05, 2.48, 2.3345454545454545)","(31.0, 260.0, 177.10526315789474)"
06-01-2023 15:23:39.499862,"(3.1, 4.4, 3.4262295081967213)","(9.0, 16.0, 15.0)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 7.784615384615385)","(20.0, 50.0, 31.799999999999997)","(9.0, 29.0, 24.0)","(2.05, 2.48, 2.3345454545454545)","(31.0, 260.0, 155.0)"
06-01-2023 15:23:40.773971,"(3.1, 4.4, 3.4262295081967213)","(9.0, 16.0, 15.0)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 7.784615384615385)","(20.0, 50.0, 31.799999999999997)","(9.0, 29.0, 26.108695652173914)","(2.05, 2.48, 2.3345454545454545)","(31.0, 260.0, 226.42857142857144)"
06-01-2023 15:23:42.107646,"(3.1, 4.4, 3.4419354838709677)","(9.0, 16.0, 15.0)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 7.784615384615385)","(20.0, 50.0, 31.799999999999997)","(9.0, 29.0, 26.108695652173914)","(2.05, 2.48, 2.352)","(31.0, 250.0, 155.0)"
06-01-2023 15:23:43.426750,"(3.1, 4.4, 3.6142857142857143)","(9.0, 16.0, 15.0)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 7.784615384615385)","(20.0, 50.0, 31.799999999999997)","(9.0, 29.0, 26.108695652173914)","(2.05, 2.48, 2.352)","(31.0, 260.0, 155.0)"
06-01-2023 15:23:44.715067,"(3.1, 4.3, 3.5857142857142854)","(9.0, 16.0, 15.0)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 7.784615384615385)","(20.0, 50.0, 31.799999999999997)","(9.0, 29.0, 26.108695652173914)","(2.05, 2.48, 2.352)","(31.0, 260.0, 155.0)"
06-01-2023 15:23:45.952635,"(3.1, 4.3, 3.5857142857142854)","(10.0, 16.0, 15.0)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 7.784615384615385)","(20.0, 50.0, 31.799999999999997)","(9.0, 29.0, 26.108695652173914)","(2.05, 2.48, 2.352)","(31.0, 260.0, 155.0)"
06-01-2023 15:23:47.239873,"(3.1, 4.3, 3.5857142857142854)","(10.0, 16.0, 15.0)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 7.784615384615385)","(20.0, 50.0, 31.799999999999997)","(9.0, 29.0, 26.108695652173914)","(2.05, 2.48, 2.352)","(31.0, 260.0, 155.0)"
06-01-2023 15:23:48.533918,"(3.1, 4.3, 3.421212121212121)","(10.0, 16.0, 15.0)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 7.784615384615385)","(20.0, 50.0, 31.799999999999997)","(9.0, 29.0, 26.108695652173914)","(2.05, 2.48, 2.352)","(31.0, 260.0, 155.0)"
06-01-2023 15:23:49.786718,"(3.1, 4.2, 3.5)","(10.0, 16.0, 15.0)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 7.784615384615385)","(20.0, 50.0, 31.799999999999997)","(9.0, 29.0, 26.108695652173914)","(2.05, 2.48, 2.352)","(31.0, 260.0, 155.0)"
06-01-2023 15:23:51.051569,"(3.1, 4.2, 3.5)","(10.0, 16.0, 15.0)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 7.784615384615385)","(20.0, 50.0, 31.799999999999997)","(9.0, 29.0, 26.108695652173914)","(2.05, 2.48, 2.3314285714285714)","(31.0, 260.0, 155.0)"
06-01-2023 15:23:52.331739,"(3.1, 4.2, 3.5)","(10.0, 16.0, 15.0)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 7.784615384615385)","(20.0, 50.0, 31.1)","(9.0, 29.0, 24.5)","(2.05, 2.48, 2.3314285714285714)","(31.0, 260.0, 155.0)"
06-01-2023 15:23:53.754700,"(3.1, 4.1, 3.9399999999999995)","(10.0, 16.0, 15.0)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 7.784615384615385)","(20.0, 50.0, 33.45454545454545)","(9.0, 29.0, 26.09090909090909)","(2.05, 2.48, 2.3314285714285714)","(31.0, 260.0, 155.0)"
06-01-2023 15:23:55.266894,"(3.1, 4.1, 3.9399999999999995)","(10.0, 16.0, 15.0)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 7.784615384615385)","(20.0, 50.0, 33.45454545454545)","(9.0, 29.0, 26.333333333333332)","(2.05, 2.48, 2.3314285714285714)","(31.0, 260.0, 155.0)"
06-01-2023 15:23:56.683092,"(3.1, 4.1, 3.9399999999999995)","(10.0, 16.0, 15.0)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 7.784615384615385)","(20.0, 50.0, 33.45454545454545)","(9.0, 29.0, 26.333333333333332)","(2.05, 2.48, 2.3314285714285714)","(31.0, 260.0, 155.0)"
06-01-2023 15:23:58.121064,"(3.1, 4.1, 3.9399999999999995)","(10.0, 16.0, 15.0)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 7.784615384615385)","(20.0, 50.0, 33.45454545454545)","(9.0, 29.0, 26.714285714285715)","(2.05, 2.48, 2.3314285714285714)","(31.0, 260.0, 226.42857142857144)"
06-01-2023 15:23:59.586507,"(3.1, 4.1, 3.9399999999999995)","(10.0, 16.0, 15.0)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 7.5058823529411764)","(20.0, 50.0, 33.45454545454545)","(9.0, 29.0, 26.714285714285715)","(2.05, 2.48, 2.3314285714285714)","(31.0, 250.0, 226.42857142857144)"
06-01-2023 15:24:00.954983,"(3.1, 4.1, 3.9399999999999995)","(10.0, 16.0, 15.0)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 7.5058823529411764)","(20.0, 50.0, 33.45454545454545)","(9.0, 29.0, 26.714285714285715)","(2.05, 2.48, 2.3314285714285714)","(31.0, 250.0, 226.42857142857144)"
06-01-2023 15:24:02.310256,"(3.1, 4.1, 3.5666666666666664)","(10.0, 16.0, 15.0)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 7.5058823529411764)","(20.0, 50.0, 33.45454545454545)","(9.0, 29.0, 26.714285714285715)","(2.05, 2.48, 2.3314285714285714)","(31.0, 250.0, 226.42857142857144)"
06-01-2023 15:24:03.689767,"(3.1, 4.2, 3.6)","(10.0, 16.0, 15.0)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 7.5058823529411764)","(20.0, 50.0, 33.45454545454545)","(9.0, 29.0, 26.714285714285715)","(2.05, 2.48, 2.3314285714285714)","(31.0, 250.0, 226.42857142857144)"
06-01-2023 15:24:05.047888,"(3.1, 4.2, 3.6)","(10.0, 16.0, 15.5625)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 7.5058823529411764)","(20.0, 50.0, 33.45454545454545)","(9.0, 29.0, 26.714285714285715)","(2.05, 2.48, 2.3466666666666667)","(31.0, 250.0, 226.42857142857144)"
06-01-2023 15:24:06.377921,"(3.1, 4.2, 3.6)","(10.0, 16.0, 15.5625)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 7.5058823529411764)","(20.0, 50.0, 33.45454545454545)","(9.0, 29.0, 26.714285714285715)","(2.05, 2.48, 2.3466666666666667)","(31.0, 250.0, 226.42857142857144)"
06-01-2023 15:24:07.679290,"(3.1, 4.2, 3.6)","(10.0, 16.0, 15.5625)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 7.5058823529411764)","(20.0, 50.0, 33.45454545454545)","(9.0, 29.0, 26.714285714285715)","(2.05, 2.48, 2.3466666666666667)","(31.0, 250.0, 226.42857142857144)"
06-01-2023 15:24:08.994131,"(3.1, 4.2, 3.6)","(10.0, 16.0, 15.5625)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 7.5058823529411764)","(20.0, 50.0, 33.45454545454545)","(9.0, 29.0, 26.714285714285715)","(2.05, 2.48, 2.3466666666666667)","(31.0, 250.0, 210.0)"
06-01-2023 15:24:10.344517,"(3.1, 4.2, 3.6)","(10.0, 16.0, 15.5625)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 7.5058823529411764)","(20.0, 50.0, 33.45454545454545)","(9.0, 29.0, 26.714285714285715)","(2.05, 2.48, 2.3466666666666667)","(31.0, 250.0, 236.66666666666669)"
06-01-2023 15:24:11.756703,"(3.1, 4.2, 3.6)","(10.0, 16.0, 15.5625)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 7.5058823529411764)","(20.0, 50.0, 33.45454545454545)","(9.0, 29.0, 26.714285714285715)","(2.05, 2.48, 2.3466666666666667)","(31.0, 250.0, 237.6923076923077)"
06-01-2023 15:24:13.058179,"(3.1, 4.2, 3.6)","(10.0, 16.0, 15.5625)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 7.5058823529411764)","(20.0, 50.0, 33.45454545454545)","(9.0, 29.0, 26.714285714285715)","(2.05, 2.48, 2.3466666666666667)","(31.0, 250.0, 224.16666666666666)"
06-01-2023 15:24:14.312694,"(3.1, 4.2, 3.6)","(10.0, 16.0, 15.5625)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 7.969230769230769)","(20.0, 50.0, 33.45454545454545)","(9.0, 29.0, 26.714285714285715)","(2.05, 2.48, 2.3466666666666667)","(31.0, 250.0, 224.16666666666666)"
06-01-2023 15:24:15.616591,"(3.1, 4.2, 3.54)","(10.0, 16.0, 15.5625)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 7.969230769230769)","(20.0, 50.0, 33.45454545454545)","(9.0, 29.0, 26.714285714285715)","(2.05, 2.48, 2.3466666666666667)","(31.0, 250.0, 224.16666666666666)"
06-01-2023 15:24:16.863245,"(3.1, 4.2, 3.525)","(10.0, 16.0, 15.5625)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 7.720000000000001)","(20.0, 50.0, 33.45454545454545)","(9.0, 29.0, 26.714285714285715)","(2.05, 2.48, 2.34)","(31.0, 250.0, 224.16666666666666)"
06-01-2023 15:24:18.053925,"(3.1, 4.2, 3.525)","(10.0, 16.0, 15.5625)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 7.720000000000001)","(20.0, 50.0, 33.45454545454545)","(9.0, 29.0, 26.714285714285715)","(2.05, 2.46, 2.34)","(31.0, 250.0, 224.16666666666666)"
06-01-2023 15:24:19.312954,"(3.1, 4.2, 3.525)","(10.0, 16.0, 15.5625)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 7.720000000000001)","(20.0, 50.0, 33.45454545454545)","(9.0, 29.0, 26.714285714285715)","(2.05, 2.46, 2.34)","(31.0, 250.0, 224.16666666666666)"
06-01-2023 15:24:20.487875,"(3.1, 4.2, 3.525)","(10.0, 16.0, 15.5625)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 8.440000000000001)","(20.0, 50.0, 33.45454545454545)","(9.0, 29.0, 26.714285714285715)","(2.05, 2.46, 2.34)","(31.0, 250.0, 224.16666666666666)"
06-01-2023 15:24:21.658558,"(3.1, 4.2, 3.525)","(10.0, 16.0, 15.5625)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 8.440000000000001)","(20.0, 50.0, 33.45454545454545)","(9.0, 29.0, 26.714285714285715)","(2.05, 2.46, 2.34)","(31.0, 250.0, 224.16666666666666)"
06-01-2023 15:24:22.866419,"(3.1, 4.2, 3.525)","(10.0, 16.0, 15.5625)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 8.440000000000001)","(20.0, 50.0, 33.45454545454545)","(9.0, 29.0, 26.714285714285715)","(2.05, 2.46, 2.34)","(31.0, 250.0, 224.16666666666666)"
06-01-2023 15:24:24.142880,"(3.1, 4.2, 3.525)","(10.0, 16.0, 15.5625)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 8.440000000000001)","(20.0, 50.0, 33.45454545454545)","(9.0, 29.0, 26.714285714285715)","(2.05, 2.46, 2.34)","(31.0, 250.0, 212.5)"
06-01-2023 15:24:25.417396,"(3.1, 4.2, 3.525)","(10.0, 16.0, 15.5625)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 8.440000000000001)","(20.0, 50.0, 33.45454545454545)","(9.0, 29.0, 26.714285714285715)","(2.05, 2.46, 2.34)","(31.0, 250.0, 228.57142857142856)"
06-01-2023 15:24:26.705098,"(3.1, 4.2, 3.557142857142857)","(10.0, 16.0, 14.03125)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 8.440000000000001)","(20.0, 50.0, 34.35294117647059)","(9.0, 29.0, 26.714285714285715)","(2.05, 2.46, 2.34)","(31.0, 250.0, 231.25)"
06-01-2023 15:24:28.195182,"(3.1, 4.1, 3.6199999999999997)","(10.0, 16.0, 14.03125)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 8.440000000000001)","(20.0, 46.0, 34.35294117647059)","(9.0, 29.0, 26.714285714285715)","(2.05, 2.46, 2.34)","(31.0, 250.0, 231.25)"
06-01-2023 15:24:29.647254,"(3.1, 4.1, 3.6199999999999997)","(10.0, 16.0, 13.180555555555555)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 8.440000000000001)","(20.0, 46.0, 31.652173913043477)","(9.0, 29.0, 26.714285714285715)","(2.05, 2.46, 2.34)","(31.0, 250.0, 231.25)"
06-01-2023 15:24:31.171743,"(3.1, 4.1, 3.6199999999999997)","(10.0, 16.0, 13.180555555555555)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 8.440000000000001)","(20.0, 46.0, 31.652173913043477)","(9.0, 29.0, 26.714285714285715)","(2.05, 2.46, 2.34)","(31.0, 250.0, 231.25)"
06-01-2023 15:24:32.593077,"(3.1, 4.1, 3.5285714285714285)","(10.0, 16.0, 13.180555555555555)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 8.440000000000001)","(20.0, 46.0, 31.333333333333332)","(9.0, 29.0, 26.714285714285715)","(2.05, 2.46, 2.34)","(31.0, 250.0, 231.25)"
06-01-2023 15:24:34.186191,"(3.1, 4.1, 3.6199999999999997)","(10.0, 16.0, 13.180555555555555)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 8.440000000000001)","(20.0, 46.0, 31.61904761904762)","(9.0, 29.0, 26.714285714285715)","(2.05, 2.46, 2.34)","(31.0, 250.0, 231.25)"
06-01-2023 15:24:35.478176,"(3.1, 4.1, 3.6199999999999997)","(10.0, 16.0, 13.180555555555555)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 8.440000000000001)","(20.0, 44.0, 36.0)","(9.0, 29.0, 26.714285714285715)","(2.05, 2.46, 2.34)","(31.0, 250.0, 231.25)"
06-01-2023 15:24:36.728673,"(3.1, 4.1, 3.6199999999999997)","(10.0, 16.0, 13.180555555555555)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 8.440000000000001)","(20.0, 42.0, 30.857142857142858)","(9.0, 29.0, 26.714285714285715)","(2.05, 2.46, 2.34)","(31.0, 250.0, 231.25)"
06-01-2023 15:24:38.012388,"(3.1, 4.1, 3.6199999999999997)","(10.0, 16.0, 13.180555555555555)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 8.440000000000001)","(20.0, 42.0, 30.857142857142858)","(9.0, 29.0, 26.714285714285715)","(2.05, 2.46, 2.34)","(31.0, 250.0, 231.25)"
06-01-2023 15:24:39.266703,"(3.1, 4.1, 3.6199999999999997)","(10.0, 16.0, 13.180555555555555)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 8.440000000000001)","(20.0, 42.0, 30.857142857142858)","(9.0, 29.0, 26.714285714285715)","(2.05, 2.46, 2.34)","(31.0, 250.0, 231.25)"
06-01-2023 15:24:40.479331,"(3.1, 4.1, 3.6199999999999997)","(10.0, 16.0, 13.180555555555555)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 8.440000000000001)","(20.0, 42.0, 30.857142857142858)","(9.0, 29.0, 26.714285714285715)","(2.05, 2.46, 2.34)","(31.0, 250.0, 231.25)"
06-01-2023 15:24:41.708210,"(3.1, 4.1, 3.6199999999999997)","(10.0, 16.0, 13.180555555555555)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 8.440000000000001)","(20.0, 42.0, 30.857142857142858)","(9.0, 29.0, 26.714285714285715)","(2.05, 2.46, 2.34)","(31.0, 250.0, 231.25)"
06-01-2023 15:24:42.913002,"(3.1, 4.1, 3.6199999999999997)","(10.0, 16.0, 13.180555555555555)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 8.440000000000001)","(20.0, 42.0, 30.857142857142858)","(9.0, 29.0, 26.714285714285715)","(2.05, 2.46, 2.337142857142857)","(31.0, 250.0, 231.25)"
06-01-2023 15:24:44.239654,"(3.1, 4.1, 3.6199999999999997)","(10.0, 16.0, 13.180555555555555)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 8.440000000000001)","(20.0, 42.0, 30.857142857142858)","(9.0, 29.0, 26.714285714285715)","(2.05, 2.44, 2.332)","(31.0, 250.0, 231.25)"
06-01-2023 15:24:45.349173,"(3.1, 4.1, 3.6199999999999997)","(10.0, 16.0, 13.180555555555555)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 8.440000000000001)","(20.0, 42.0, 30.857142857142858)","(9.0, 29.0, 26.714285714285715)","(2.05, 2.44, 2.332)","(31.0, 250.0, 231.25)"
06-01-2023 15:24:46.497617,"(3.1, 4.1, 3.6199999999999997)","(10.0, 16.0, 13.180555555555555)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 8.440000000000001)","(20.0, 42.0, 30.857142857142858)","(9.0, 29.0, 26.714285714285715)","(2.05, 2.44, 2.332)","(31.0, 250.0, 231.25)"
06-01-2023 15:24:47.651373,"(3.1, 4.1, 3.6199999999999997)","(10.0, 16.0, 13.180555555555555)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 8.440000000000001)","(20.0, 42.0, 30.857142857142858)","(9.0, 29.0, 26.714285714285715)","(2.05, 2.44, 2.332)","(31.0, 250.0, 231.25)"
06-01-2023 15:24:48.709651,"(3.1, 4.1, 3.6199999999999997)","(10.0, 16.0, 13.180555555555555)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 8.440000000000001)","(20.0, 42.0, 30.857142857142858)","(9.0, 29.0, 26.714285714285715)","(2.05, 2.44, 2.332)","(31.0, 250.0, 231.25)"
06-01-2023 15:24:49.812429,"(3.1, 4.1, 3.6199999999999997)","(10.0, 16.0, 13.180555555555555)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 8.440000000000001)","(20.0, 42.0, 28.1875)","(9.0, 29.0, 26.714285714285715)","(2.05, 2.44, 2.332)","(31.0, 250.0, 231.25)"
06-01-2023 15:24:50.846048,"(3.1, 4.1, 3.6199999999999997)","(10.0, 16.0, 13.180555555555555)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 8.440000000000001)","(20.0, 42.0, 30.666666666666668)","(9.0, 29.0, 26.714285714285715)","(2.05, 2.44, 2.332)","(31.0, 250.0, 231.25)"
06-01-2023 15:24:51.929376,"(3.1, 4.1, 3.6199999999999997)","(10.0, 16.0, 13.180555555555555)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 8.440000000000001)","(20.0, 42.0, 30.666666666666668)","(9.0, 29.0, 26.714285714285715)","(2.05, 2.44, 2.332)","(31.0, 250.0, 231.25)"
06-01-2023 15:24:53.035084,"(3.1, 4.1, 3.6199999999999997)","(10.0, 16.0, 13.180555555555555)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 8.440000000000001)","(20.0, 42.0, 30.40909090909091)","(9.0, 29.0, 26.714285714285715)","(2.05, 2.44, 2.332)","(31.0, 250.0, 231.25)"
06-01-2023 15:24:54.213008,"(3.1, 4.1, 3.6199999999999997)","(10.0, 16.0, 13.180555555555555)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 8.440000000000001)","(20.0, 42.0, 32.0)","(9.0, 29.0, 26.714285714285715)","(2.05, 2.44, 2.332)","(31.0, 250.0, 231.25)"
06-01-2023 15:24:55.349513,"(3.1, 4.1, 3.6199999999999997)","(10.0, 16.0, 13.180555555555555)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 8.440000000000001)","(20.0, 40.0, 36.375)","(9.0, 29.0, 26.714285714285715)","(2.05, 2.44, 2.332)","(31.0, 250.0, 231.25)"
06-01-2023 15:24:56.477678,"(3.1, 4.1, 3.6199999999999997)","(10.0, 16.0, 13.180555555555555)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 8.440000000000001)","(20.0, 38.0, 35.111111111111114)","(9.0, 29.0, 26.714285714285715)","(2.05, 2.44, 2.332)","(31.0, 250.0, 231.25)"
06-01-2023 15:24:57.675041,"(3.1, 4.1, 3.6199999999999997)","(10.0, 16.0, 13.180555555555555)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 8.440000000000001)","(20.0, 38.0, 29.789473684210527)","(9.0, 29.0, 26.714285714285715)","(2.05, 2.44, 2.332)","(31.0, 250.0, 231.25)"
06-01-2023 15:24:58.861733,"(3.1, 4.1, 3.6199999999999997)","(10.0, 16.0, 13.180555555555555)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 8.440000000000001)","(20.0, 38.0, 29.789473684210527)","(9.0, 29.0, 26.714285714285715)","(2.05, 2.44, 2.332)","(31.0, 250.0, 231.25)"
06-01-2023 15:24:59.965354,"(3.1, 4.1, 3.6199999999999997)","(10.0, 16.0, 13.180555555555555)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 8.440000000000001)","(20.0, 38.0, 29.789473684210527)","(9.0, 29.0, 26.714285714285715)","(2.05, 2.44, 2.332)","(31.0, 250.0, 231.25)"
06-01-2023 15:25:01.060634,"(3.1, 4.1, 3.6199999999999997)","(10.0, 16.0, 13.180555555555555)","(31.0, 80.0, 49.411764705882355)","(6.0, 8.8, 8.440000000000001)","(20.0, 38.0, 29.789473684210527)","(9.0, 29.0, 26.714285714285715)","(2.05, 2.44, 2.332)","(31.0, 250.0, 231.25)"
