,Mariahs Shadow,Wemen Bella,Sheza Manipulator Nz,Aces Daughter,Delightful Gnp Nz,Honeybun,Rosiano
07-01-2023 21:41:18.105111,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.25, 3.1216666666666666)","(14.0, 28.0, 19.0)"
07-01-2023 21:41:19.271467,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.25, 3.1216666666666666)","(14.0, 28.0, 19.0)"
07-01-2023 21:41:20.552725,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.25, 3.1216666666666666)","(14.0, 28.0, 19.0)"
07-01-2023 21:41:21.741549,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.25, 3.1216666666666666)","(14.0, 28.0, 19.0)"
07-01-2023 21:41:23.132780,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.25, 3.1216666666666666)","(14.0, 28.0, 19.0)"
07-01-2023 21:41:24.591417,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.25, 3.1216666666666666)","(14.0, 28.0, 19.0)"
07-01-2023 21:41:25.943102,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.25, 3.1216666666666666)","(14.0, 28.0, 19.0)"
07-01-2023 21:41:27.314574,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.25, 3.1216666666666666)","(14.0, 28.0, 19.0)"
07-01-2023 21:41:28.389208,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.25, 3.1216666666666666)","(14.0, 28.0, 19.0)"
07-01-2023 21:41:29.455386,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.25, 3.1216666666666666)","(14.0, 28.0, 19.0)"
07-01-2023 21:41:30.453483,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.25, 3.1216666666666666)","(14.0, 28.0, 19.0)"
07-01-2023 21:41:31.442394,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.25, 3.1216666666666666)","(14.0, 28.0, 19.0)"
07-01-2023 21:41:32.635884,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.25, 3.1216666666666666)","(14.0, 28.0, 19.0)"
07-01-2023 21:41:33.804465,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.25, 3.1216666666666666)","(14.0, 28.0, 25.75)"
07-01-2023 21:41:35.006831,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.25, 2.9924999999999997)","(14.0, 28.0, 25.923076923076923)"
07-01-2023 21:41:36.199960,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:41:37.492001,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:41:38.640612,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:41:39.658299,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:41:40.689678,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:41:41.710006,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:41:42.774689,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:41:43.866011,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:41:45.027930,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:41:46.144613,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:41:47.297468,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:41:48.427601,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:41:49.584583,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:41:50.690107,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:41:51.758212,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:41:52.734590,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:41:53.715194,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:41:54.819727,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:41:55.839368,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:41:56.916398,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:41:58.023724,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:41:59.168642,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:42:00.292755,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:42:01.401563,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:42:02.457309,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:42:03.463573,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:42:04.540296,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:42:05.602728,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:42:06.692217,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:42:07.849278,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:42:09.019421,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:42:10.100785,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:42:11.134416,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:42:12.186691,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:42:13.186068,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:42:14.198194,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:42:15.307288,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:42:16.404559,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:42:17.528043,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:42:18.707300,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:42:19.904950,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:42:21.084774,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:42:22.307898,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:42:23.421469,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:42:24.700540,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:42:25.813756,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:42:26.919806,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:42:28.056037,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:42:29.138937,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:42:30.293145,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:42:32.170559,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:42:33.416862,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:42:34.830275,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:42:35.974835,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:42:37.084393,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:42:38.183936,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:42:39.323823,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:42:40.525424,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:42:41.608654,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:42:42.670728,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:42:43.683571,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:42:44.754507,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:42:45.980415,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 24.285714285714285)"
07-01-2023 21:42:47.008398,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 24.285714285714285)"
07-01-2023 21:42:48.014438,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 24.285714285714285)"
07-01-2023 21:42:49.075348,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 24.285714285714285)"
07-01-2023 21:42:50.110998,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 24.285714285714285)"
07-01-2023 21:42:51.138438,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 24.285714285714285)"
07-01-2023 21:42:52.168725,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 24.285714285714285)"
07-01-2023 21:42:53.190658,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 24.285714285714285)"
07-01-2023 21:42:54.241593,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:42:55.250457,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:42:56.305846,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:42:57.309745,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:42:58.324996,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:42:59.370436,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:43:00.395460,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:43:01.413121,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:43:02.413553,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:43:03.459064,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:43:04.506603,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:43:05.611065,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:43:06.680616,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:43:07.644538,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:43:08.689621,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:43:09.658424,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:43:10.684737,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
07-01-2023 21:43:11.688336,"(101.0, 220.0, 207.0)","(81.0, 220.0, 205.0)","(1.65, 99999, 99990)","(26.0, 55.0, 42.2)","(10.0, 99999, 99990)","(2.1, 3.3, 2.9924999999999997)","(14.0, 28.0, 19.333333333333332)"
