,Remember Lee,Val Ali,Sambuca Talks,Magic Tale,Bernardo Bowl,Jalapeno Jewel,Shifty And Shady,Gossamer
06-01-2023 11:52:44.587698,"(15.0, 38.0, 28.952380952380953)","(2.8, 3.05, 2.934285714285714)","(5.0, 8.8, 8.62857142857143)","(19.0, 40.0, 28.96153846153846)","(2.6, 3.5, 3.309090909090909)","(11.0, 25.0, 22.875)","(101.0, 630.0, 415.0)","(5.5, 11.0, 10.4)"
06-01-2023 11:52:45.628414,"(15.0, 38.0, 28.952380952380953)","(2.8, 3.05, 2.934285714285714)","(5.0, 8.8, 8.62857142857143)","(19.0, 40.0, 28.96153846153846)","(2.6, 3.5, 3.309090909090909)","(11.0, 25.0, 22.875)","(101.0, 630.0, 460.0)","(5.5, 11.0, 10.4)"
06-01-2023 11:52:46.795355,"(15.0, 38.0, 28.952380952380953)","(2.8, 3.05, 2.934285714285714)","(5.0, 8.8, 8.725000000000001)","(19.0, 40.0, 28.96153846153846)","(2.6, 3.5, 3.309090909090909)","(11.0, 25.0, 22.875)","(101.0, 730.0, 460.0)","(5.5, 11.0, 10.4)"
06-01-2023 11:52:47.952342,"(15.0, 38.0, 28.952380952380953)","(2.8, 3.05, 2.934285714285714)","(5.0, 8.8, 8.725000000000001)","(19.0, 40.0, 28.96153846153846)","(2.6, 3.5, 3.309090909090909)","(11.0, 25.0, 22.875)","(101.0, 730.0, 460.0)","(5.5, 11.0, 10.6)"
06-01-2023 11:52:49.119569,"(15.0, 38.0, 28.952380952380953)","(2.8, 3.05, 2.934285714285714)","(5.0, 8.8, 8.725000000000001)","(19.0, 40.0, 28.96153846153846)","(2.6, 3.5, 3.309090909090909)","(11.0, 25.0, 22.875)","(101.0, 730.0, 460.0)","(5.5, 11.0, 10.6)"
06-01-2023 11:52:50.261249,"(15.0, 38.0, 28.952380952380953)","(2.8, 3.05, 2.934285714285714)","(5.0, 8.8, 8.725000000000001)","(20.0, 40.0, 28.96153846153846)","(2.6, 3.5, 3.2529411764705882)","(11.0, 25.0, 22.875)","(101.0, 730.0, 460.0)","(5.5, 11.0, 10.6)"
06-01-2023 11:52:51.309053,"(15.0, 38.0, 28.952380952380953)","(2.8, 3.05, 2.934285714285714)","(5.0, 8.8, 8.725000000000001)","(20.0, 40.0, 28.52)","(2.6, 3.5, 3.2529411764705882)","(11.0, 25.0, 22.875)","(101.0, 730.0, 460.0)","(5.5, 11.0, 10.533333333333333)"
06-01-2023 11:52:52.331636,"(15.0, 38.0, 28.952380952380953)","(2.8, 3.05, 2.934285714285714)","(5.0, 8.8, 8.725000000000001)","(20.0, 40.0, 28.52)","(2.6, 3.5, 3.325)","(11.0, 25.0, 22.875)","(101.0, 730.0, 460.0)","(5.5, 11.0, 10.533333333333333)"
06-01-2023 11:52:53.404029,"(15.0, 38.0, 28.952380952380953)","(2.8, 3.05, 2.934285714285714)","(5.0, 8.8, 8.725000000000001)","(20.0, 40.0, 28.96153846153846)","(2.6, 3.5, 3.3157894736842106)","(11.0, 25.0, 22.875)","(101.0, 730.0, 460.0)","(5.5, 11.0, 10.533333333333333)"
06-01-2023 11:52:54.496892,"(15.0, 38.0, 29.363636363636363)","(2.8, 3.05, 3.0105263157894733)","(5.0, 8.8, 8.725000000000001)","(20.0, 40.0, 28.52)","(2.6, 3.5, 3.3157894736842106)","(11.0, 25.0, 22.875)","(101.0, 730.0, 415.0)","(5.5, 11.0, 10.676923076923076)"
06-01-2023 11:52:55.670568,"(15.0, 38.0, 29.363636363636363)","(2.8, 3.05, 3.0285714285714285)","(5.0, 8.8, 8.725000000000001)","(20.0, 40.0, 28.96153846153846)","(2.6, 3.5, 3.3157894736842106)","(11.0, 25.0, 22.875)","(101.0, 630.0, 415.0)","(5.5, 11.0, 10.676923076923076)"
06-01-2023 11:52:56.873828,"(15.0, 38.0, 29.363636363636363)","(2.8, 3.05, 2.9637499999999997)","(5.0, 8.8, 8.725000000000001)","(20.0, 40.0, 28.96153846153846)","(2.6, 3.5, 3.3157894736842106)","(11.0, 25.0, 22.875)","(101.0, 630.0, 415.0)","(5.5, 11.0, 10.676923076923076)"
06-01-2023 11:52:58.052546,"(15.0, 38.0, 29.363636363636363)","(2.8, 3.05, 2.9969230769230766)","(5.0, 8.8, 8.725000000000001)","(20.0, 40.0, 28.96153846153846)","(2.6, 3.5, 3.3157894736842106)","(11.0, 25.0, 22.875)","(101.0, 630.0, 410.0)","(5.5, 11.0, 10.676923076923076)"
06-01-2023 11:52:59.233128,"(15.0, 38.0, 29.363636363636363)","(2.8, 3.05, 2.9969230769230766)","(5.0, 8.8, 8.725000000000001)","(20.0, 40.0, 28.96153846153846)","(2.6, 3.5, 3.3157894736842106)","(11.0, 25.0, 22.875)","(101.0, 630.0, 410.0)","(5.5, 11.0, 10.55)"
06-01-2023 11:53:00.365058,"(15.0, 38.0, 29.363636363636363)","(2.8, 3.05, 2.9969230769230766)","(5.0, 8.8, 8.725000000000001)","(20.0, 40.0, 28.96153846153846)","(2.6, 3.5, 3.3157894736842106)","(11.0, 25.0, 22.875)","(101.0, 630.0, 410.0)","(5.5, 11.0, 10.64)"
06-01-2023 11:53:01.515530,"(15.0, 38.0, 29.363636363636363)","(2.8, 3.05, 2.9969230769230766)","(5.0, 8.8, 8.725000000000001)","(20.0, 40.0, 28.96153846153846)","(2.6, 3.5, 3.3157894736842106)","(11.0, 25.0, 22.875)","(101.0, 630.0, 410.0)","(5.5, 11.0, 10.64)"
06-01-2023 11:53:02.610329,"(15.0, 36.0, 31.75)","(2.8, 3.05, 2.9969230769230766)","(5.0, 8.8, 8.725000000000001)","(20.0, 40.0, 28.96153846153846)","(2.6, 3.5, 3.3157894736842106)","(11.0, 25.0, 22.875)","(101.0, 630.0, 410.0)","(5.5, 11.0, 10.64)"
06-01-2023 11:53:03.800184,"(15.0, 36.0, 30.333333333333332)","(2.8, 3.05, 2.9969230769230766)","(5.0, 8.8, 8.725000000000001)","(20.0, 40.0, 28.96153846153846)","(2.6, 3.5, 3.3157894736842106)","(11.0, 25.0, 22.875)","(101.0, 630.0, 410.0)","(5.5, 11.0, 10.64)"
06-01-2023 11:53:04.865056,"(15.0, 36.0, 29.736842105263158)","(2.8, 3.05, 2.9637499999999997)","(5.0, 8.8, 8.725000000000001)","(20.0, 40.0, 28.96153846153846)","(2.6, 3.5, 3.3157894736842106)","(11.0, 25.0, 22.875)","(101.0, 630.0, 410.0)","(5.5, 11.0, 10.280000000000001)"
06-01-2023 11:53:06.001128,"(15.0, 36.0, 26.285714285714285)","(2.8, 3.05, 2.9637499999999997)","(5.5, 8.8, 8.725000000000001)","(21.0, 40.0, 28.96153846153846)","(2.7, 3.5, 3.3157894736842106)","(11.0, 25.0, 22.875)","(101.0, 630.0, 410.0)","(5.5, 11.0, 10.280000000000001)"
06-01-2023 11:53:07.060046,"(15.0, 36.0, 26.285714285714285)","(2.8, 3.05, 2.9637499999999997)","(5.5, 8.8, 8.725000000000001)","(21.0, 40.0, 28.96153846153846)","(2.7, 3.5, 3.3157894736842106)","(11.0, 25.0, 22.875)","(101.0, 630.0, 410.0)","(5.5, 11.0, 10.280000000000001)"
06-01-2023 11:53:08.222048,"(15.0, 36.0, 26.285714285714285)","(2.8, 3.05, 2.9637499999999997)","(5.5, 8.8, 8.725000000000001)","(21.0, 40.0, 28.96153846153846)","(2.7, 3.5, 3.3157894736842106)","(11.0, 25.0, 22.875)","(101.0, 630.0, 410.0)","(5.5, 11.0, 10.280000000000001)"
06-01-2023 11:53:09.271839,"(15.0, 36.0, 26.285714285714285)","(2.8, 3.05, 2.9637499999999997)","(5.5, 8.8, 8.725000000000001)","(21.0, 40.0, 28.96153846153846)","(2.7, 3.5, 3.3157894736842106)","(11.0, 25.0, 22.875)","(101.0, 630.0, 410.0)","(5.5, 11.0, 10.280000000000001)"
06-01-2023 11:53:10.378957,"(15.0, 36.0, 26.285714285714285)","(2.8, 3.05, 2.9637499999999997)","(5.5, 8.8, 8.725000000000001)","(21.0, 40.0, 28.96153846153846)","(2.7, 3.5, 3.3157894736842106)","(11.0, 25.0, 22.875)","(101.0, 630.0, 410.0)","(5.5, 11.0, 10.280000000000001)"
06-01-2023 11:53:11.500410,"(15.0, 36.0, 27.5)","(2.8, 3.05, 2.9637499999999997)","(5.5, 8.8, 8.725000000000001)","(21.0, 40.0, 28.96153846153846)","(2.7, 3.5, 3.3157894736842106)","(11.0, 25.0, 22.875)","(101.0, 630.0, 460.0)","(5.5, 11.0, 10.280000000000001)"
06-01-2023 11:53:12.764105,"(15.0, 36.0, 27.5)","(2.8, 3.05, 2.9637499999999997)","(5.5, 8.8, 8.725000000000001)","(21.0, 40.0, 28.96153846153846)","(2.7, 3.5, 3.3157894736842106)","(11.0, 25.0, 23.11764705882353)","(101.0, 730.0, 460.0)","(5.5, 11.0, 10.280000000000001)"
06-01-2023 11:53:13.929572,"(15.0, 36.0, 27.5)","(2.8, 3.05, 2.9637499999999997)","(5.5, 8.8, 8.725000000000001)","(21.0, 40.0, 28.96153846153846)","(2.7, 3.5, 3.3157894736842106)","(11.0, 24.0, 23.11764705882353)","(101.0, 730.0, 460.0)","(5.5, 11.0, 10.280000000000001)"
06-01-2023 11:53:15.085711,"(15.0, 34.0, 32.75)","(2.8, 3.05, 2.9637499999999997)","(5.5, 8.8, 8.725000000000001)","(21.0, 40.0, 28.96153846153846)","(2.7, 3.5, 3.3157894736842106)","(11.0, 24.0, 23.11764705882353)","(101.0, 730.0, 460.0)","(5.5, 11.0, 10.280000000000001)"
06-01-2023 11:53:16.309706,"(15.0, 34.0, 32.75)","(2.8, 3.05, 2.9637499999999997)","(5.5, 8.8, 8.725000000000001)","(21.0, 40.0, 28.52)","(2.7, 3.5, 3.3157894736842106)","(11.0, 24.0, 20.666666666666668)","(101.0, 730.0, 460.0)","(5.5, 11.0, 10.280000000000001)"
06-01-2023 11:53:17.345611,"(15.0, 32.0, 30.0)","(2.8, 3.05, 2.9637499999999997)","(5.5, 8.8, 8.725000000000001)","(21.0, 40.0, 28.52)","(2.7, 3.5, 3.3157894736842106)","(11.0, 24.0, 20.666666666666668)","(101.0, 730.0, 460.0)","(5.5, 11.0, 10.280000000000001)"
06-01-2023 11:53:18.416869,"(15.0, 32.0, 30.0)","(2.8, 3.05, 2.9637499999999997)","(5.5, 8.8, 8.725000000000001)","(21.0, 40.0, 28.96153846153846)","(2.7, 3.5, 3.3157894736842106)","(11.0, 24.0, 20.666666666666668)","(101.0, 730.0, 410.0)","(5.5, 11.0, 10.280000000000001)"
06-01-2023 11:53:19.427572,"(15.0, 32.0, 25.5)","(2.8, 3.05, 2.9637499999999997)","(5.5, 8.8, 8.725000000000001)","(21.0, 40.0, 28.96153846153846)","(2.7, 3.5, 3.3157894736842106)","(11.0, 24.0, 20.666666666666668)","(101.0, 630.0, 410.0)","(5.5, 11.0, 10.280000000000001)"
06-01-2023 11:53:20.474886,"(15.0, 32.0, 25.5)","(2.8, 3.05, 2.9637499999999997)","(5.5, 8.8, 8.725000000000001)","(21.0, 40.0, 30.195652173913043)","(2.7, 3.5, 3.3157894736842106)","(11.0, 24.0, 20.666666666666668)","(101.0, 630.0, 410.0)","(5.5, 11.0, 10.280000000000001)"
06-01-2023 11:53:21.531347,"(15.0, 32.0, 25.5)","(2.8, 3.05, 2.9637499999999997)","(5.5, 8.8, 8.725000000000001)","(21.0, 38.0, 29.152173913043477)","(2.7, 3.5, 3.3157894736842106)","(11.0, 24.0, 20.666666666666668)","(101.0, 630.0, 603.0)","(5.5, 11.0, 10.280000000000001)"
06-01-2023 11:53:22.650636,"(15.0, 32.0, 25.5)","(2.8, 3.05, 2.9637499999999997)","(5.5, 8.8, 8.725000000000001)","(21.0, 38.0, 26.661290322580648)","(2.7, 3.5, 3.3157894736842106)","(11.0, 24.0, 20.666666666666668)","(101.0, 730.0, 410.0)","(5.5, 11.0, 10.280000000000001)"
06-01-2023 11:53:23.734728,"(15.0, 32.0, 25.5)","(2.8, 3.05, 2.9637499999999997)","(5.5, 8.8, 8.725000000000001)","(21.0, 38.0, 26.661290322580648)","(2.7, 3.5, 3.3157894736842106)","(11.0, 24.0, 20.666666666666668)","(101.0, 630.0, 410.0)","(5.5, 11.0, 10.280000000000001)"
06-01-2023 11:53:24.774154,"(15.0, 32.0, 25.5)","(2.8, 3.05, 2.9637499999999997)","(5.5, 8.8, 8.725000000000001)","(21.0, 38.0, 26.661290322580648)","(2.7, 3.5, 3.3157894736842106)","(11.0, 24.0, 20.666666666666668)","(101.0, 630.0, 410.0)","(5.5, 11.0, 10.280000000000001)"
06-01-2023 11:53:25.923676,"(15.0, 32.0, 25.5)","(2.8, 3.05, 2.9637499999999997)","(5.5, 8.8, 8.725000000000001)","(21.0, 38.0, 26.28333333333333)","(2.7, 3.5, 3.3157894736842106)","(11.0, 24.0, 20.666666666666668)","(101.0, 630.0, 410.0)","(5.5, 11.0, 10.280000000000001)"
06-01-2023 11:53:27.005458,"(15.0, 32.0, 25.5)","(2.8, 3.05, 2.9637499999999997)","(5.5, 8.8, 8.725000000000001)","(21.0, 38.0, 26.661290322580648)","(2.7, 3.5, 3.3157894736842106)","(11.0, 24.0, 20.666666666666668)","(101.0, 630.0, 410.0)","(5.5, 11.0, 10.280000000000001)"
06-01-2023 11:53:28.053418,"(15.0, 32.0, 25.5)","(2.8, 3.05, 2.9637499999999997)","(5.5, 8.8, 8.725000000000001)","(21.0, 38.0, 26.661290322580648)","(2.7, 3.5, 3.3157894736842106)","(11.0, 24.0, 20.666666666666668)","(101.0, 630.0, 410.0)","(5.5, 11.0, 10.280000000000001)"
06-01-2023 11:53:29.084379,"(15.0, 32.0, 25.5)","(2.8, 3.05, 2.9637499999999997)","(5.5, 8.8, 8.725000000000001)","(21.0, 38.0, 26.661290322580648)","(2.7, 3.5, 3.3157894736842106)","(11.0, 24.0, 20.666666666666668)","(101.0, 630.0, 410.0)","(5.5, 11.0, 10.280000000000001)"
06-01-2023 11:53:30.167467,"(15.0, 32.0, 25.5)","(2.8, 3.05, 2.9637499999999997)","(5.5, 8.8, 8.725000000000001)","(21.0, 38.0, 26.661290322580648)","(2.7, 3.5, 3.3157894736842106)","(11.0, 24.0, 20.666666666666668)","(101.0, 630.0, 410.0)","(5.5, 11.0, 10.280000000000001)"
06-01-2023 11:53:31.286143,"(15.0, 32.0, 25.5)","(2.8, 3.05, 2.9637499999999997)","(5.5, 8.8, 8.725000000000001)","(21.0, 38.0, 26.661290322580648)","(2.7, 3.5, 3.3157894736842106)","(11.0, 24.0, 20.666666666666668)","(101.0, 630.0, 410.0)","(5.5, 11.0, 10.280000000000001)"
06-01-2023 11:53:32.404352,"(15.0, 32.0, 25.5)","(2.8, 3.05, 2.9637499999999997)","(5.5, 8.8, 8.725000000000001)","(21.0, 38.0, 26.661290322580648)","(2.7, 3.5, 3.3157894736842106)","(11.0, 24.0, 20.666666666666668)","(101.0, 630.0, 410.0)","(5.5, 11.0, 10.280000000000001)"
06-01-2023 11:53:33.589919,"(15.0, 32.0, 25.5)","(2.8, 3.05, 2.9637499999999997)","(5.5, 8.8, 8.725000000000001)","(21.0, 38.0, 26.661290322580648)","(2.7, 3.5, 3.3157894736842106)","(11.0, 24.0, 20.666666666666668)","(101.0, 630.0, 410.0)","(5.5, 11.0, 10.280000000000001)"
06-01-2023 11:53:34.722177,"(15.0, 32.0, 25.5)","(2.8, 3.05, 2.9637499999999997)","(5.5, 8.8, 8.725000000000001)","(21.0, 38.0, 26.661290322580648)","(2.7, 3.5, 3.3157894736842106)","(11.0, 24.0, 20.666666666666668)","(101.0, 630.0, 603.0)","(5.5, 11.0, 10.280000000000001)"
06-01-2023 11:53:35.810375,"(15.0, 32.0, 25.5)","(2.8, 3.05, 2.9637499999999997)","(5.5, 8.8, 8.725000000000001)","(21.0, 38.0, 26.661290322580648)","(2.7, 3.5, 3.3157894736842106)","(11.0, 24.0, 20.666666666666668)","(101.0, 730.0, 322.5)","(5.5, 11.0, 10.280000000000001)"
06-01-2023 11:53:36.979268,"(15.0, 32.0, 25.5)","(2.8, 3.05, 2.9637499999999997)","(5.5, 8.8, 8.725000000000001)","(21.0, 38.0, 26.4375)","(2.7, 3.5, 3.3157894736842106)","(11.0, 24.0, 20.666666666666668)","(101.0, 990.0, 606.4285714285714)","(5.5, 11.0, 10.280000000000001)"
06-01-2023 11:53:38.139363,"(15.0, 32.0, 25.5)","(2.8, 3.05, 2.9637499999999997)","(5.5, 8.8, 8.725000000000001)","(21.0, 38.0, 26.4375)","(2.7, 3.5, 3.3157894736842106)","(11.0, 24.0, 20.666666666666668)","(101.0, 990.0, 650.625)","(5.5, 11.0, 10.280000000000001)"
06-01-2023 11:53:39.247165,"(15.0, 32.0, 25.5)","(2.8, 3.05, 2.9637499999999997)","(5.5, 8.8, 8.725000000000001)","(21.0, 38.0, 26.4375)","(2.7, 3.5, 3.3157894736842106)","(11.0, 24.0, 20.666666666666668)","(101.0, 730.0, 650.625)","(5.5, 11.0, 10.280000000000001)"
06-01-2023 11:53:40.349103,"(15.0, 32.0, 25.5)","(2.8, 3.05, 2.9637499999999997)","(5.5, 8.8, 8.725000000000001)","(21.0, 38.0, 26.4375)","(2.7, 3.5, 3.3157894736842106)","(11.0, 24.0, 20.666666666666668)","(101.0, 730.0, 650.625)","(5.5, 11.0, 10.280000000000001)"
06-01-2023 11:53:41.444019,"(15.0, 32.0, 25.5)","(2.8, 3.05, 2.9637499999999997)","(5.5, 8.8, 8.725000000000001)","(21.0, 38.0, 26.4375)","(2.7, 3.5, 3.3157894736842106)","(11.0, 24.0, 19.1)","(101.0, 730.0, 310.0)","(5.5, 11.0, 10.68)"
06-01-2023 11:53:42.888340,"(15.0, 29.0, 28.166666666666668)","(2.8, 3.05, 2.9637499999999997)","(5.5, 8.8, 8.725000000000001)","(21.0, 38.0, 26.4375)","(2.7, 3.5, 3.3157894736842106)","(11.0, 23.0, 18.9375)","(101.0, 730.0, 642.5)","(5.5, 12.0, 10.68)"
06-01-2023 11:53:44.077765,"(15.0, 29.0, 28.166666666666668)","(2.8, 3.05, 2.9637499999999997)","(5.5, 8.8, 8.725000000000001)","(21.0, 38.0, 26.4375)","(2.7, 3.5, 3.3157894736842106)","(11.0, 23.0, 18.794117647058822)","(101.0, 720.0, 563.75)","(5.5, 12.0, 10.68)"
06-01-2023 11:53:45.252320,"(15.0, 29.0, 28.166666666666668)","(2.8, 3.05, 2.9637499999999997)","(5.5, 8.8, 8.62857142857143)","(21.0, 38.0, 26.4375)","(2.7, 3.5, 3.3157894736842106)","(11.0, 23.0, 18.357142857142858)","(101.0, 630.0, 365.0)","(5.5, 12.0, 10.68)"
06-01-2023 11:53:46.386603,"(15.0, 29.0, 23.782608695652172)","(2.8, 3.05, 2.9637499999999997)","(5.5, 8.8, 8.62857142857143)","(21.0, 38.0, 26.4375)","(2.7, 3.5, 3.3157894736842106)","(11.0, 23.0, 18.357142857142858)","(101.0, 630.0, 365.0)","(5.5, 12.0, 10.68)"
06-01-2023 11:53:47.423896,"(15.0, 28.0, 26.615384615384613)","(2.8, 3.05, 2.9637499999999997)","(5.5, 8.8, 8.62857142857143)","(21.0, 38.0, 26.4375)","(2.7, 3.5, 3.3157894736842106)","(11.0, 23.0, 18.357142857142858)","(101.0, 630.0, 365.0)","(5.5, 12.0, 10.68)"
06-01-2023 11:53:48.500873,"(15.0, 28.0, 26.615384615384613)","(2.8, 3.05, 2.9637499999999997)","(5.5, 8.8, 8.62857142857143)","(21.0, 38.0, 26.4375)","(2.7, 3.5, 3.3157894736842106)","(11.0, 23.0, 18.357142857142858)","(101.0, 630.0, 327.1428571428571)","(5.5, 12.0, 10.68)"
06-01-2023 11:53:49.732802,"(15.0, 28.0, 26.615384615384613)","(2.8, 3.05, 2.9637499999999997)","(5.5, 8.8, 8.72)","(21.0, 38.0, 26.4375)","(2.7, 3.5, 3.3157894736842106)","(11.0, 23.0, 18.357142857142858)","(101.0, 630.0, 554.2857142857142)","(5.5, 12.0, 10.68)"
06-01-2023 11:53:50.877069,"(15.0, 28.0, 23.125)","(2.8, 3.05, 2.9637499999999997)","(5.5, 8.8, 8.72)","(21.0, 38.0, 26.4375)","(2.7, 3.5, 3.3157894736842106)","(11.0, 23.0, 18.357142857142858)","(101.0, 630.0, 554.2857142857142)","(5.5, 12.0, 10.68)"
06-01-2023 11:53:51.963702,"(15.0, 28.0, 23.125)","(2.8, 3.05, 2.9637499999999997)","(5.5, 8.8, 8.72)","(21.0, 38.0, 26.4375)","(2.7, 3.5, 3.3157894736842106)","(11.0, 23.0, 18.357142857142858)","(101.0, 630.0, 554.2857142857142)","(5.5, 12.0, 10.68)"
06-01-2023 11:53:53.011109,"(15.0, 28.0, 23.125)","(2.8, 3.05, 2.9637499999999997)","(5.5, 8.8, 8.72)","(21.0, 38.0, 26.4375)","(2.7, 3.5, 3.3157894736842106)","(11.0, 23.0, 18.357142857142858)","(101.0, 630.0, 554.2857142857142)","(5.5, 12.0, 10.68)"
06-01-2023 11:53:54.047052,"(15.0, 28.0, 23.125)","(2.8, 3.05, 2.9637499999999997)","(5.5, 8.8, 8.72)","(21.0, 38.0, 26.4375)","(2.7, 3.5, 3.3157894736842106)","(11.0, 23.0, 18.357142857142858)","(101.0, 630.0, 554.2857142857142)","(5.5, 12.0, 10.68)"
06-01-2023 11:53:55.108846,"(15.0, 28.0, 23.125)","(2.8, 3.05, 2.9637499999999997)","(5.5, 8.8, 8.72)","(21.0, 38.0, 26.4375)","(2.7, 3.5, 3.3157894736842106)","(11.0, 23.0, 18.357142857142858)","(101.0, 630.0, 554.2857142857142)","(5.5, 12.0, 10.68)"
06-01-2023 11:53:56.172998,"(15.0, 28.0, 23.125)","(2.8, 3.05, 2.9637499999999997)","(5.5, 8.8, 8.72)","(21.0, 38.0, 26.4375)","(2.7, 3.5, 3.3157894736842106)","(11.0, 23.0, 18.357142857142858)","(101.0, 630.0, 554.2857142857142)","(5.5, 12.0, 10.68)"
06-01-2023 11:53:57.251162,"(15.0, 28.0, 23.125)","(2.8, 3.05, 2.9637499999999997)","(5.5, 8.8, 8.72)","(21.0, 38.0, 26.4375)","(2.7, 3.5, 3.3157894736842106)","(11.0, 23.0, 18.357142857142858)","(101.0, 630.0, 554.2857142857142)","(5.5, 12.0, 10.68)"
06-01-2023 11:53:58.327185,"(15.0, 28.0, 23.125)","(2.8, 3.05, 2.9637499999999997)","(5.5, 8.8, 8.72)","(21.0, 36.0, 30.375)","(2.7, 3.5, 3.3157894736842106)","(11.0, 23.0, 18.357142857142858)","(101.0, 630.0, 554.2857142857142)","(5.5, 12.0, 10.68)"
06-01-2023 11:53:59.428854,"(15.0, 28.0, 23.125)","(2.8, 3.05, 2.9637499999999997)","(5.5, 8.8, 8.72)","(21.0, 34.0, 29.735294117647058)","(2.7, 3.5, 3.2529411764705882)","(11.0, 23.0, 18.357142857142858)","(101.0, 630.0, 370.0)","(5.5, 12.0, 10.68)"
06-01-2023 11:54:00.562826,"(15.0, 28.0, 23.125)","(2.8, 3.05, 3.0116666666666667)","(5.5, 8.8, 8.72)","(21.0, 34.0, 26.192307692307693)","(2.7, 3.5, 3.3157894736842106)","(11.0, 23.0, 18.357142857142858)","(101.0, 730.0, 658.0)","(5.5, 12.0, 10.68)"
06-01-2023 11:54:01.585429,"(15.0, 28.0, 23.125)","(2.8, 3.05, 3.0116666666666667)","(5.5, 8.8, 8.72)","(21.0, 34.0, 26.192307692307693)","(2.7, 3.5, 3.3157894736842106)","(11.0, 23.0, 18.357142857142858)","(101.0, 720.0, 658.0)","(5.5, 12.0, 10.68)"
06-01-2023 11:54:02.660702,"(15.0, 28.0, 23.125)","(2.8, 3.05, 2.984285714285714)","(5.5, 8.8, 8.72)","(21.0, 34.0, 26.192307692307693)","(2.7, 3.5, 3.3157894736842106)","(11.0, 23.0, 18.357142857142858)","(101.0, 720.0, 658.0)","(5.5, 12.0, 10.68)"
06-01-2023 11:54:04.017535,"(15.0, 28.0, 23.125)","(2.8, 3.05, 2.984285714285714)","(5.5, 8.8, 8.72)","(21.0, 34.0, 26.192307692307693)","(2.7, 3.5, 3.3157894736842106)","(11.0, 23.0, 18.357142857142858)","(101.0, 720.0, 618.3333333333334)","(5.5, 12.0, 10.68)"
06-01-2023 11:54:05.051780,"(15.0, 28.0, 23.125)","(2.8, 3.05, 2.984285714285714)","(5.5, 8.8, 8.72)","(21.0, 34.0, 26.192307692307693)","(2.7, 3.5, 3.3157894736842106)","(11.0, 23.0, 18.357142857142858)","(101.0, 720.0, 618.3333333333334)","(5.5, 12.0, 10.68)"
06-01-2023 11:54:06.092755,"(15.0, 28.0, 23.125)","(2.8, 3.05, 3.0116666666666667)","(5.5, 8.8, 8.657142857142858)","(21.0, 34.0, 26.192307692307693)","(2.7, 3.5, 3.3157894736842106)","(11.0, 23.0, 18.357142857142858)","(101.0, 720.0, 618.3333333333334)","(5.5, 12.0, 10.68)"
06-01-2023 11:54:07.358918,"(15.0, 28.0, 23.125)","(2.8, 3.05, 3.0116666666666667)","(5.5, 8.8, 8.55)","(21.0, 34.0, 26.192307692307693)","(2.7, 3.5, 3.3157894736842106)","(11.0, 23.0, 18.357142857142858)","(101.0, 720.0, 618.3333333333334)","(5.5, 12.0, 10.68)"
06-01-2023 11:54:08.563437,"(15.0, 28.0, 23.125)","(2.8, 3.05, 2.984285714285714)","(5.5, 8.8, 8.925)","(21.0, 34.0, 26.192307692307693)","(2.7, 3.5, 3.2529411764705882)","(11.0, 23.0, 18.357142857142858)","(101.0, 720.0, 618.3333333333334)","(5.5, 12.0, 10.350000000000001)"
06-01-2023 11:54:09.697467,"(15.0, 28.0, 23.125)","(2.8, 3.05, 2.984285714285714)","(5.5, 9.8, 8.925)","(21.0, 34.0, 26.192307692307693)","(2.7, 3.5, 3.3157894736842106)","(11.0, 23.0, 18.357142857142858)","(101.0, 720.0, 618.3333333333334)","(5.5, 12.0, 10.350000000000001)"
06-01-2023 11:54:10.875242,"(15.0, 28.0, 23.125)","(2.8, 3.05, 2.984285714285714)","(5.5, 9.8, 9.466666666666667)","(21.0, 34.0, 26.192307692307693)","(2.7, 3.5, 3.3157894736842106)","(11.0, 23.0, 18.357142857142858)","(101.0, 720.0, 618.3333333333334)","(5.5, 12.0, 10.350000000000001)"
06-01-2023 11:54:11.922481,"(15.0, 28.0, 23.125)","(2.8, 3.05, 3.0116666666666667)","(5.5, 9.8, 9.466666666666667)","(21.0, 34.0, 26.192307692307693)","(2.7, 3.5, 3.3157894736842106)","(11.0, 23.0, 18.357142857142858)","(101.0, 720.0, 618.3333333333334)","(5.5, 12.0, 10.350000000000001)"
06-01-2023 11:54:12.981472,"(15.0, 28.0, 23.125)","(2.8, 3.05, 3.0116666666666667)","(5.5, 9.8, 9.466666666666667)","(21.0, 34.0, 26.192307692307693)","(2.7, 3.5, 3.3157894736842106)","(11.0, 23.0, 18.357142857142858)","(101.0, 720.0, 348.46153846153845)","(5.5, 12.0, 10.350000000000001)"
06-01-2023 11:54:14.028320,"(15.0, 28.0, 23.125)","(2.8, 3.05, 3.0116666666666667)","(5.5, 9.8, 9.466666666666667)","(21.0, 34.0, 26.192307692307693)","(2.7, 3.5, 3.3157894736842106)","(11.0, 23.0, 18.357142857142858)","(101.0, 730.0, 618.3333333333334)","(5.5, 12.0, 10.350000000000001)"
06-01-2023 11:54:15.098170,"(15.0, 28.0, 23.125)","(2.8, 3.05, 2.984285714285714)","(5.5, 9.8, 9.466666666666667)","(21.0, 34.0, 26.192307692307693)","(2.7, 3.5, 3.2529411764705882)","(11.0, 23.0, 18.357142857142858)","(101.0, 720.0, 618.3333333333334)","(5.5, 12.0, 10.350000000000001)"
