,Straight Shot,Defer Fire,Big Time Express,Big Time Epic,Adobe Don,Just Like Lucy,Livin On Love
04-01-2023 11:34:25.947887,"(11.0, 17.0, 16.5)","(4.4, 5.6, 5.493333333333333)","(3.2, 3.7, 3.43448275862069)","(2.25, 3.3, 3.12)","(21.0, 55.0, 52.46666666666667)","(31.0, 80.0, 68.66666666666667)","(9.0, 11.5, 10.2)"
04-01-2023 11:34:26.948607,"(11.0, 17.0, 16.5)","(4.4, 5.6, 5.466666666666667)","(3.2, 3.7, 3.430327868852459)","(2.25, 3.3, 3.147)","(21.0, 55.0, 52.46666666666667)","(31.0, 80.0, 68.66666666666667)","(9.0, 11.0, 10.094117647058823)"
04-01-2023 11:34:27.987134,"(11.0, 17.0, 16.5)","(4.4, 5.6, 5.466666666666667)","(3.2, 3.7, 3.430327868852459)","(2.25, 3.3, 3.0784615384615384)","(21.0, 55.0, 53.480000000000004)","(31.0, 80.0, 68.66666666666667)","(9.0, 11.0, 10.094117647058823)"
04-01-2023 11:34:29.002994,"(11.0, 17.0, 16.5)","(4.4, 5.6, 5.466666666666667)","(3.2, 3.7, 3.430327868852459)","(2.25, 3.3, 3.0784615384615384)","(21.0, 55.0, 53.480000000000004)","(31.0, 80.0, 68.66666666666667)","(9.0, 11.0, 10.466666666666667)"
04-01-2023 11:34:29.920962,"(11.0, 17.0, 16.5)","(4.4, 5.5, 5.455)","(3.2, 3.7, 3.430327868852459)","(2.25, 3.3, 3.0784615384615384)","(21.0, 55.0, 53.480000000000004)","(31.0, 80.0, 68.66666666666667)","(9.0, 11.0, 10.408333333333333)"
04-01-2023 11:34:30.819976,"(11.0, 17.0, 16.5)","(4.4, 5.4, 5.31764705882353)","(3.2, 3.7, 3.430327868852459)","(2.25, 3.3, 3.12)","(21.0, 55.0, 53.480000000000004)","(31.0, 80.0, 77.38461538461539)","(9.0, 10.5, 10.296296296296296)"
04-01-2023 11:34:31.737464,"(11.0, 17.0, 16.5)","(4.4, 5.4, 5.333333333333334)","(3.2, 3.7, 3.430327868852459)","(2.25, 3.3, 3.0784615384615384)","(21.0, 55.0, 51.60714285714286)","(31.0, 80.0, 77.38461538461539)","(9.0, 10.5, 10.180645161290322)"
04-01-2023 11:34:32.673814,"(11.0, 17.0, 16.5)","(4.4, 5.4, 5.342857142857143)","(3.2, 3.7, 3.430327868852459)","(2.25, 3.25, 2.9658333333333333)","(21.0, 55.0, 53.480000000000004)","(31.0, 80.0, 77.38461538461539)","(9.0, 10.5, 10.180645161290322)"
04-01-2023 11:34:33.677769,"(11.0, 17.0, 15.571428571428571)","(4.4, 5.4, 5.342857142857143)","(3.2, 3.7, 3.430327868852459)","(2.25, 3.25, 2.9475)","(21.0, 55.0, 53.480000000000004)","(31.0, 80.0, 77.38461538461539)","(9.0, 10.5, 10.180645161290322)"
04-01-2023 11:34:34.712542,"(11.0, 17.0, 15.571428571428571)","(4.4, 5.4, 5.363636363636364)","(3.2, 3.7, 3.430327868852459)","(2.25, 3.25, 2.99)","(21.0, 55.0, 53.480000000000004)","(31.0, 80.0, 77.38461538461539)","(9.0, 10.5, 10.180645161290322)"
04-01-2023 11:34:35.785095,"(11.0, 17.0, 15.571428571428571)","(4.4, 5.4, 5.363636363636364)","(3.2, 3.7, 3.430327868852459)","(2.25, 3.2, 2.99)","(21.0, 55.0, 68.58333333333334)","(31.0, 80.0, 77.38461538461539)","(9.0, 10.5, 10.180645161290322)"
04-01-2023 11:34:36.842445,"(11.0, 17.0, 15.571428571428571)","(4.4, 5.4, 5.363636363636364)","(3.2, 3.7, 3.430327868852459)","(2.25, 3.2, 2.99)","(21.0, 70.0, 68.58333333333334)","(31.0, 80.0, 77.38461538461539)","(9.0, 10.5, 10.180645161290322)"
04-01-2023 11:34:37.818630,"(11.0, 17.0, 16.5)","(4.4, 5.4, 5.363636363636364)","(3.2, 3.7, 3.430327868852459)","(2.25, 3.2, 2.99)","(21.0, 70.0, 68.58333333333334)","(31.0, 80.0, 77.38461538461539)","(9.0, 10.5, 10.180645161290322)"
04-01-2023 11:34:38.784277,"(11.0, 17.0, 16.5)","(4.4, 5.4, 5.363636363636364)","(3.2, 3.7, 3.430327868852459)","(2.25, 3.2, 2.99)","(21.0, 70.0, 68.58333333333334)","(31.0, 80.0, 77.38461538461539)","(9.0, 10.5, 10.180645161290322)"
04-01-2023 11:34:39.693350,"(11.0, 17.0, 16.5)","(4.4, 5.4, 5.363636363636364)","(3.2, 3.7, 3.430327868852459)","(2.25, 3.2, 2.99)","(21.0, 70.0, 68.58333333333334)","(31.0, 80.0, 77.38461538461539)","(9.0, 10.5, 10.180645161290322)"
04-01-2023 11:34:40.610778,"(11.0, 17.0, 16.5)","(4.4, 5.4, 5.363636363636364)","(3.2, 3.7, 3.430327868852459)","(2.25, 3.2, 3.1353846153846154)","(21.0, 70.0, 68.58333333333334)","(31.0, 80.0, 77.38461538461539)","(9.0, 10.5, 10.296296296296296)"
04-01-2023 11:34:41.545279,"(11.0, 17.0, 16.5)","(4.4, 5.4, 5.363636363636364)","(3.2, 3.7, 3.430327868852459)","(2.25, 3.2, 3.1353846153846154)","(21.0, 65.0, 60.70370370370371)","(31.0, 80.0, 77.38461538461539)","(9.0, 10.5, 10.296296296296296)"
04-01-2023 11:34:42.523511,"(11.0, 17.0, 16.5)","(4.4, 5.4, 5.363636363636364)","(3.2, 3.7, 3.430327868852459)","(2.25, 3.2, 3.1353846153846154)","(21.0, 65.0, 60.70370370370371)","(31.0, 80.0, 77.38461538461539)","(9.0, 10.5, 10.296296296296296)"
04-01-2023 11:34:43.542692,"(11.0, 17.0, 16.5)","(4.4, 5.4, 5.363636363636364)","(3.2, 3.7, 3.430327868852459)","(2.25, 3.2, 3.106666666666667)","(21.0, 65.0, 60.70370370370371)","(31.0, 80.0, 77.38461538461539)","(9.0, 10.5, 10.296296296296296)"
04-01-2023 11:34:44.579234,"(11.0, 17.0, 16.5)","(4.4, 5.4, 5.363636363636364)","(3.2, 3.7, 3.430327868852459)","(2.25, 3.2, 3.106666666666667)","(21.0, 65.0, 60.70370370370371)","(31.0, 80.0, 77.38461538461539)","(9.0, 10.5, 10.05)"
04-01-2023 11:34:45.575196,"(11.0, 17.0, 16.09090909090909)","(4.4, 5.4, 5.363636363636364)","(3.2, 3.7, 3.430327868852459)","(2.25, 3.2, 3.1350000000000002)","(21.0, 65.0, 60.70370370370371)","(31.0, 80.0, 77.38461538461539)","(9.0, 10.5, 10.05)"
04-01-2023 11:34:46.556592,"(11.0, 17.0, 16.09090909090909)","(4.4, 5.4, 5.363636363636364)","(3.2, 3.7, 3.430327868852459)","(2.25, 3.2, 3.1350000000000002)","(21.0, 65.0, 60.70370370370371)","(31.0, 80.0, 77.38461538461539)","(9.0, 10.5, 10.05)"
04-01-2023 11:34:47.542115,"(11.0, 17.0, 16.09090909090909)","(4.4, 5.4, 5.363636363636364)","(3.2, 3.7, 3.430327868852459)","(2.25, 3.2, 3.1350000000000002)","(21.0, 65.0, 60.70370370370371)","(31.0, 80.0, 77.38461538461539)","(9.0, 10.5, 10.05)"
04-01-2023 11:34:48.551394,"(11.0, 17.0, 16.09090909090909)","(4.4, 5.4, 5.363636363636364)","(3.2, 3.7, 3.430327868852459)","(2.25, 3.2, 3.1350000000000002)","(21.0, 65.0, 60.70370370370371)","(31.0, 80.0, 77.38461538461539)","(9.0, 10.5, 10.05)"
04-01-2023 11:34:49.533368,"(11.0, 17.0, 16.09090909090909)","(4.4, 5.4, 5.363636363636364)","(3.2, 3.7, 3.430327868852459)","(2.25, 3.2, 3.1350000000000002)","(21.0, 65.0, 60.70370370370371)","(31.0, 80.0, 77.38461538461539)","(9.0, 10.5, 10.05)"
04-01-2023 11:34:50.443644,"(11.0, 17.0, 16.09090909090909)","(4.4, 5.4, 5.363636363636364)","(3.2, 3.7, 3.430327868852459)","(2.25, 3.2, 2.99)","(21.0, 65.0, 60.70370370370371)","(31.0, 80.0, 77.38461538461539)","(9.0, 10.5, 10.05)"
04-01-2023 11:34:51.393374,"(11.0, 17.0, 16.09090909090909)","(4.4, 5.4, 5.363636363636364)","(3.2, 3.7, 3.430327868852459)","(2.25, 3.2, 2.99)","(21.0, 65.0, 53.0)","(31.0, 80.0, 74.66666666666666)","(9.0, 10.5, 10.05)"
04-01-2023 11:34:52.352098,"(11.0, 17.0, 16.09090909090909)","(4.4, 5.4, 5.363636363636364)","(3.2, 3.7, 3.430327868852459)","(2.25, 3.2, 3.116)","(21.0, 65.0, 50.714285714285715)","(31.0, 80.0, 75.42857142857143)","(9.0, 10.5, 10.05)"
04-01-2023 11:34:53.285618,"(11.0, 17.0, 16.09090909090909)","(4.4, 5.4, 5.363636363636364)","(3.2, 3.7, 3.430327868852459)","(2.25, 3.2, 3.116)","(21.0, 65.0, 50.714285714285715)","(31.0, 80.0, 75.42857142857143)","(9.0, 10.5, 10.05)"
04-01-2023 11:34:54.350244,"(11.0, 17.0, 16.09090909090909)","(4.4, 5.4, 5.363636363636364)","(3.2, 3.7, 3.430327868852459)","(2.25, 3.2, 3.137777777777778)","(21.0, 65.0, 50.714285714285715)","(31.0, 80.0, 75.42857142857143)","(9.0, 10.5, 10.05)"
04-01-2023 11:34:55.299914,"(11.0, 17.0, 16.09090909090909)","(4.4, 5.4, 5.363636363636364)","(3.2, 3.7, 3.430327868852459)","(2.25, 3.2, 3.137777777777778)","(21.0, 65.0, 50.714285714285715)","(31.0, 80.0, 78.11764705882354)","(9.0, 10.5, 10.05)"
04-01-2023 11:34:56.282685,"(11.0, 17.0, 16.09090909090909)","(4.4, 5.4, 5.363636363636364)","(3.2, 3.7, 3.430327868852459)","(2.25, 3.3, 3.083684210526316)","(21.0, 65.0, 50.714285714285715)","(31.0, 80.0, 78.11764705882354)","(9.0, 10.5, 10.05)"
04-01-2023 11:34:57.257105,"(11.0, 17.0, 16.09090909090909)","(4.4, 5.4, 5.363636363636364)","(3.2, 3.7, 3.430327868852459)","(2.25, 3.15, 3.083684210526316)","(26.0, 65.0, 50.714285714285715)","(31.0, 80.0, 78.11764705882354)","(9.0, 10.5, 10.05)"
04-01-2023 11:34:58.280059,"(11.0, 17.0, 16.09090909090909)","(4.4, 5.4, 5.363636363636364)","(3.2, 3.7, 3.430327868852459)","(2.25, 3.15, 3.024)","(26.0, 65.0, 50.714285714285715)","(31.0, 80.0, 77.0909090909091)","(9.0, 10.5, 10.05)"
04-01-2023 11:34:59.238152,"(11.0, 17.0, 16.09090909090909)","(4.4, 5.4, 5.363636363636364)","(3.2, 3.7, 3.430327868852459)","(2.25, 3.15, 3.024)","(26.0, 65.0, 50.714285714285715)","(31.0, 80.0, 77.0909090909091)","(9.0, 10.5, 10.05)"
04-01-2023 11:35:00.177550,"(11.0, 17.0, 16.09090909090909)","(4.4, 5.4, 5.363636363636364)","(3.2, 3.7, 3.430327868852459)","(2.25, 3.15, 3.024)","(26.0, 65.0, 59.11764705882353)","(31.0, 80.0, 77.0909090909091)","(9.0, 10.5, 10.05)"
04-01-2023 11:35:01.099435,"(11.0, 17.0, 16.09090909090909)","(4.4, 5.4, 5.363636363636364)","(3.2, 3.7, 3.430327868852459)","(2.25, 3.15, 3.024)","(26.0, 65.0, 59.11764705882353)","(31.0, 80.0, 77.0909090909091)","(9.0, 10.5, 10.05)"
04-01-2023 11:35:02.012020,"(11.0, 17.0, 16.09090909090909)","(4.4, 5.4, 5.363636363636364)","(3.2, 3.7, 3.430327868852459)","(2.25, 3.15, 3.024)","(26.0, 65.0, 59.11764705882353)","(31.0, 80.0, 77.0909090909091)","(9.0, 10.5, 10.05)"
04-01-2023 11:35:02.936382,"(11.0, 17.0, 16.09090909090909)","(4.4, 5.4, 5.363636363636364)","(3.2, 3.7, 3.430327868852459)","(2.25, 3.15, 3.024)","(26.0, 65.0, 61.2962962962963)","(31.0, 80.0, 77.0909090909091)","(9.0, 10.5, 10.05)"
04-01-2023 11:35:03.967353,"(11.0, 17.0, 16.09090909090909)","(4.4, 5.5, 5.457142857142857)","(3.2, 3.7, 3.430327868852459)","(2.25, 3.15, 3.024)","(26.0, 65.0, 61.2962962962963)","(31.0, 80.0, 77.0909090909091)","(9.0, 10.5, 10.05)"
04-01-2023 11:35:04.992619,"(11.0, 17.0, 16.09090909090909)","(4.4, 5.5, 5.457142857142857)","(3.2, 3.7, 3.430327868852459)","(2.25, 3.15, 3.024)","(26.0, 65.0, 61.2962962962963)","(31.0, 80.0, 77.0909090909091)","(9.0, 10.5, 10.05)"
04-01-2023 11:35:05.997817,"(11.0, 17.0, 16.09090909090909)","(4.4, 5.5, 5.457142857142857)","(3.2, 3.7, 3.430327868852459)","(2.25, 3.15, 3.024)","(26.0, 65.0, 61.2962962962963)","(31.0, 80.0, 77.0909090909091)","(9.0, 10.5, 10.05)"
04-01-2023 11:35:07.105366,"(11.0, 17.0, 16.09090909090909)","(4.4, 5.5, 5.457142857142857)","(3.2, 3.7, 3.430327868852459)","(2.25, 3.15, 3.024)","(26.0, 65.0, 61.2962962962963)","(31.0, 80.0, 77.0909090909091)","(9.0, 10.5, 10.05)"
04-01-2023 11:35:08.120728,"(11.0, 17.0, 16.09090909090909)","(4.4, 5.5, 5.457142857142857)","(3.2, 3.7, 3.430327868852459)","(2.25, 3.15, 3.024)","(26.0, 65.0, 61.2962962962963)","(31.0, 80.0, 77.0909090909091)","(9.0, 10.5, 10.05)"
04-01-2023 11:35:09.198126,"(11.0, 17.0, 15.666666666666666)","(4.4, 5.5, 5.457142857142857)","(3.2, 3.7, 3.430327868852459)","(2.25, 3.15, 3.024)","(26.0, 65.0, 61.2962962962963)","(31.0, 80.0, 77.0909090909091)","(9.0, 10.5, 10.05)"
04-01-2023 11:35:10.204936,"(11.0, 17.0, 15.666666666666666)","(4.4, 5.5, 5.457142857142857)","(3.2, 3.7, 3.430327868852459)","(2.25, 3.15, 2.996)","(26.0, 65.0, 61.2962962962963)","(31.0, 80.0, 77.0909090909091)","(9.0, 10.5, 10.05)"
04-01-2023 11:35:11.180031,"(11.0, 17.0, 15.666666666666666)","(4.4, 5.5, 5.457142857142857)","(3.2, 3.7, 3.4436363636363634)","(2.25, 3.15, 2.996)","(26.0, 65.0, 61.2962962962963)","(31.0, 80.0, 77.0909090909091)","(9.0, 10.5, 10.05)"
04-01-2023 11:35:12.078407,"(11.0, 17.0, 15.666666666666666)","(4.4, 5.5, 5.457142857142857)","(3.2, 3.7, 3.358181818181818)","(2.25, 3.15, 2.996)","(26.0, 65.0, 61.2962962962963)","(31.0, 80.0, 77.0909090909091)","(9.0, 10.5, 10.05)"
04-01-2023 11:35:13.051697,"(11.0, 17.0, 16.09090909090909)","(4.4, 5.5, 5.457142857142857)","(3.2, 3.7, 3.2683673469387755)","(2.25, 3.15, 2.996)","(26.0, 65.0, 61.2962962962963)","(31.0, 80.0, 77.0909090909091)","(9.0, 10.5, 10.05)"
04-01-2023 11:35:13.931119,"(11.0, 17.0, 16.09090909090909)","(4.4, 5.5, 5.457142857142857)","(3.2, 3.7, 3.3824324324324326)","(2.25, 3.15, 2.996)","(26.0, 65.0, 61.2962962962963)","(31.0, 80.0, 77.0909090909091)","(9.0, 10.5, 10.05)"
04-01-2023 11:35:14.824122,"(11.0, 17.0, 16.09090909090909)","(4.4, 5.5, 5.457142857142857)","(3.2, 3.7, 3.3824324324324326)","(2.25, 3.15, 2.996)","(26.0, 65.0, 61.2962962962963)","(31.0, 80.0, 77.0909090909091)","(9.0, 10.5, 10.05)"
04-01-2023 11:35:15.748556,"(11.0, 17.0, 16.09090909090909)","(4.4, 5.5, 5.457142857142857)","(3.2, 3.7, 3.259375)","(2.25, 3.15, 2.996)","(26.0, 65.0, 61.2962962962963)","(31.0, 80.0, 77.0909090909091)","(9.0, 10.5, 10.391666666666666)"
04-01-2023 11:35:16.777255,"(11.0, 17.0, 16.09090909090909)","(4.4, 5.5, 5.4399999999999995)","(3.2, 3.7, 3.259375)","(2.25, 3.15, 2.996)","(26.0, 65.0, 61.2962962962963)","(31.0, 80.0, 77.0909090909091)","(9.0, 11.5, 10.377272727272727)"
04-01-2023 11:35:17.733756,"(11.0, 17.0, 16.09090909090909)","(4.4, 5.8, 5.7749999999999995)","(3.2, 3.7, 3.259375)","(2.25, 3.15, 2.996)","(26.0, 65.0, 61.2962962962963)","(31.0, 80.0, 77.0909090909091)","(9.0, 11.5, 10.55)"
04-01-2023 11:35:18.739409,"(11.0, 17.0, 16.09090909090909)","(4.4, 5.9, 5.821739130434783)","(3.2, 3.7, 3.26)","(2.25, 3.15, 3.059642857142857)","(26.0, 65.0, 61.2962962962963)","(31.0, 80.0, 77.0909090909091)","(9.0, 11.5, 10.508333333333333)"
04-01-2023 11:35:19.849247,"(11.0, 17.0, 16.5)","(4.4, 5.9, 5.78)","(3.2, 3.7, 3.26)","(2.25, 3.15, 3.0683870967741935)","(26.0, 65.0, 61.2962962962963)","(31.0, 80.0, 77.0909090909091)","(9.0, 11.5, 10.706666666666667)"
04-01-2023 11:35:20.847760,"(11.0, 17.0, 16.5)","(4.4, 5.9, 5.78)","(3.2, 3.7, 3.26)","(2.25, 3.15, 3.059642857142857)","(26.0, 65.0, 61.2962962962963)","(31.0, 80.0, 77.0909090909091)","(9.0, 11.5, 10.706666666666667)"
04-01-2023 11:35:21.744498,"(12.0, 17.0, 16.5)","(4.6, 5.9, 5.78)","(3.2, 3.7, 3.26)","(2.25, 3.15, 3.059642857142857)","(31.0, 65.0, 61.2962962962963)","(41.0, 80.0, 77.0909090909091)","(9.0, 11.5, 10.706666666666667)"
04-01-2023 11:35:22.698064,"(12.0, 17.0, 16.5)","(4.6, 5.9, 5.78)","(3.2, 3.7, 3.26)","(2.25, 3.15, 3.09)","(31.0, 65.0, 61.2962962962963)","(41.0, 80.0, 77.0909090909091)","(9.0, 11.5, 10.706666666666667)"
04-01-2023 11:35:23.561081,"(12.0, 17.0, 16.5)","(4.6, 5.9, 5.78)","(3.2, 3.7, 3.26)","(2.25, 3.15, 3.09)","(31.0, 65.0, 61.2962962962963)","(41.0, 80.0, 77.0909090909091)","(9.0, 11.5, 10.706666666666667)"
04-01-2023 11:35:24.503692,"(12.0, 17.0, 16.5)","(4.6, 5.9, 5.78)","(3.2, 3.7, 3.26)","(2.25, 3.15, 3.0408)","(31.0, 65.0, 61.2962962962963)","(41.0, 80.0, 77.0909090909091)","(9.0, 11.5, 10.706666666666667)"
04-01-2023 11:35:25.492329,"(12.0, 17.0, 16.5)","(4.6, 5.9, 5.78)","(3.2, 3.7, 3.26)","(2.25, 3.15, 3.0408)","(31.0, 65.0, 61.2962962962963)","(41.0, 80.0, 77.0909090909091)","(9.0, 11.5, 10.706666666666667)"
04-01-2023 11:35:26.450979,"(12.0, 17.0, 16.5)","(4.6, 5.9, 5.78)","(3.2, 3.7, 3.26)","(2.25, 3.15, 3.0408)","(31.0, 65.0, 61.2962962962963)","(41.0, 80.0, 77.0909090909091)","(9.0, 11.5, 10.631578947368421)"
04-01-2023 11:35:27.417099,"(12.0, 17.0, 16.09090909090909)","(4.6, 5.9, 5.75)","(3.2, 3.7, 3.26)","(2.25, 3.15, 3.0408)","(31.0, 65.0, 61.2962962962963)","(41.0, 80.0, 77.0909090909091)","(9.0, 11.5, 10.631578947368421)"
04-01-2023 11:35:28.430137,"(12.0, 17.0, 16.09090909090909)","(4.6, 5.9, 5.811764705882354)","(3.2, 3.7, 3.26)","(2.25, 3.15, 3.0408)","(31.0, 65.0, 61.2962962962963)","(41.0, 80.0, 77.0909090909091)","(9.0, 11.5, 10.23076923076923)"
04-01-2023 11:35:29.445299,"(12.0, 17.0, 16.09090909090909)","(4.6, 5.9, 5.811764705882354)","(3.2, 3.7, 3.26)","(2.25, 3.15, 2.9506666666666668)","(31.0, 65.0, 61.2962962962963)","(41.0, 80.0, 77.0909090909091)","(9.0, 11.5, 10.23076923076923)"
04-01-2023 11:35:30.454567,"(12.0, 17.0, 16.09090909090909)","(4.6, 5.9, 5.811764705882354)","(3.2, 3.7, 3.565648854961832)","(2.25, 3.15, 2.9506666666666668)","(31.0, 65.0, 61.2962962962963)","(41.0, 80.0, 77.0909090909091)","(9.0, 11.5, 10.23076923076923)"
04-01-2023 11:35:31.504196,"(12.0, 17.0, 16.09090909090909)","(4.6, 5.9, 5.811764705882354)","(3.2, 3.7, 3.565648854961832)","(2.25, 3.15, 2.9506666666666668)","(31.0, 65.0, 61.2962962962963)","(41.0, 80.0, 77.0909090909091)","(9.0, 11.5, 10.375)"
04-01-2023 11:35:32.431173,"(12.0, 17.5, 16.258064516129032)","(4.6, 5.9, 5.75)","(3.2, 3.7, 3.574015748031496)","(2.25, 3.15, 2.9506666666666668)","(31.0, 65.0, 61.2962962962963)","(41.0, 80.0, 77.0909090909091)","(9.0, 11.5, 10.375)"
04-01-2023 11:35:33.390580,"(12.0, 17.5, 16.258064516129032)","(4.6, 5.9, 5.75)","(3.2, 3.7, 3.574015748031496)","(2.25, 3.15, 2.9506666666666668)","(31.0, 65.0, 61.2962962962963)","(41.0, 80.0, 77.0909090909091)","(9.0, 11.5, 10.375)"
04-01-2023 11:35:34.245050,"(12.0, 17.5, 16.258064516129032)","(4.6, 5.4, 5.290909090909091)","(3.2, 3.7, 3.574015748031496)","(2.25, 3.1, 2.956)","(31.0, 65.0, 61.2962962962963)","(41.0, 80.0, 77.0909090909091)","(9.0, 11.5, 10.375)"
04-01-2023 11:35:35.121865,"(12.0, 17.5, 16.258064516129032)","(4.6, 5.4, 5.2956521739130435)","(3.2, 3.7, 3.574015748031496)","(2.25, 3.1, 3.01)","(31.0, 65.0, 61.2962962962963)","(41.0, 80.0, 77.0909090909091)","(9.0, 11.5, 10.55)"
04-01-2023 11:35:36.088570,"(12.0, 17.5, 16.258064516129032)","(4.6, 5.6, 5.425)","(3.2, 3.7, 3.5708661417322833)","(2.25, 3.1, 2.9875)","(31.0, 65.0, 61.2962962962963)","(41.0, 80.0, 77.0909090909091)","(9.0, 11.5, 10.717647058823529)"
04-01-2023 11:35:36.996118,"(12.0, 17.5, 15.25)","(4.6, 5.6, 5.5)","(3.2, 3.65, 3.627173913043478)","(2.25, 3.1, 2.7939999999999996)","(31.0, 65.0, 61.2962962962963)","(41.0, 80.0, 77.0909090909091)","(9.0, 11.5, 10.717647058823529)"
04-01-2023 11:35:37.977695,"(12.0, 17.5, 15.25)","(4.6, 5.6, 5.199999999999999)","(3.2, 3.65, 3.6307692307692307)","(2.25, 3.05, 2.8166666666666664)","(31.0, 65.0, 61.2962962962963)","(41.0, 80.0, 77.0909090909091)","(9.0, 11.5, 10.957142857142857)"
04-01-2023 11:35:38.915084,"(12.0, 17.5, 15.25)","(4.6, 5.6, 5.52)","(3.2, 3.8, 3.799031007751938)","(2.25, 3.1, 2.8166666666666664)","(31.0, 65.0, 61.2962962962963)","(41.0, 80.0, 77.0909090909091)","(9.0, 11.5, 10.717647058823529)"
04-01-2023 11:35:39.916329,"(12.0, 17.5, 16.0)","(4.6, 5.6, 5.52)","(3.2, 3.8, 3.7989270386266094)","(2.25, 3.1, 2.8024999999999998)","(31.0, 65.0, 61.2962962962963)","(41.0, 80.0, 70.0)","(9.0, 11.5, 10.476923076923077)"
04-01-2023 11:35:40.850535,"(12.0, 17.5, 16.0)","(4.6, 5.6, 5.52)","(3.2, 3.85, 3.8440625)","(2.25, 3.15, 2.998333333333333)","(31.0, 65.0, 61.2962962962963)","(41.0, 80.0, 70.0)","(9.0, 11.5, 10.476923076923077)"
04-01-2023 11:35:41.826400,"(12.0, 17.5, 16.0)","(4.6, 5.6, 5.546666666666666)","(3.2, 3.85, 3.844468546637744)","(2.25, 3.15, 2.9724)","(31.0, 65.0, 61.2962962962963)","(41.0, 80.0, 70.0)","(9.0, 11.5, 10.476923076923077)"
04-01-2023 11:35:42.746242,"(12.0, 17.5, 16.0)","(4.6, 5.6, 5.546666666666666)","(3.2, 3.85, 3.844468546637744)","(2.25, 3.1, 2.9989473684210526)","(31.0, 65.0, 61.2962962962963)","(41.0, 80.0, 70.0)","(9.0, 11.5, 10.476923076923077)"
04-01-2023 11:35:43.711842,"(12.0, 17.5, 16.0)","(4.6, 5.6, 5.546666666666666)","(3.2, 3.85, 3.844468546637744)","(2.25, 3.1, 2.9989473684210526)","(31.0, 65.0, 61.2962962962963)","(41.0, 80.0, 70.0)","(9.0, 11.5, 10.476923076923077)"
04-01-2023 11:35:44.638571,"(12.0, 17.5, 16.0)","(4.6, 5.6, 5.422222222222222)","(3.2, 3.85, 3.844468546637744)","(2.25, 3.05, 2.9555)","(31.0, 65.0, 61.2962962962963)","(41.0, 80.0, 70.0)","(9.0, 11.5, 10.476923076923077)"
04-01-2023 11:35:45.610196,"(12.0, 17.5, 15.555555555555555)","(4.6, 5.6, 5.422222222222222)","(3.2, 3.85, 3.844468546637744)","(2.25, 3.05, 2.9555)","(31.0, 65.0, 61.2962962962963)","(41.0, 80.0, 70.0)","(9.0, 11.5, 10.7)"
04-01-2023 11:35:46.575636,"(12.0, 17.5, 15.555555555555555)","(4.6, 5.6, 5.345454545454545)","(3.2, 3.85, 3.844468546637744)","(2.25, 3.05, 2.9555)","(31.0, 65.0, 63.0)","(41.0, 80.0, 70.0)","(9.0, 11.5, 10.7)"
04-01-2023 11:35:47.757474,"(12.0, 17.0, 16.4)","(4.6, 5.6, 5.478260869565217)","(3.2, 3.85, 3.8064102564102567)","(2.25, 3.05, 2.9993749999999997)","(31.0, 65.0, 63.0)","(41.0, 80.0, 70.0)","(9.0, 11.5, 10.7)"
04-01-2023 11:35:48.900541,"(12.0, 17.0, 16.142857142857142)","(4.6, 5.6, 5.478260869565217)","(3.2, 3.85, 3.8314814814814815)","(2.25, 3.05, 2.9875)","(31.0, 65.0, 63.0)","(41.0, 80.0, 77.6923076923077)","(9.0, 11.5, 10.7)"
04-01-2023 11:35:49.883149,"(12.0, 17.0, 16.142857142857142)","(4.6, 5.6, 5.415384615384615)","(3.2, 3.85, 3.8314814814814815)","(2.25, 3.05, 2.9875)","(31.0, 65.0, 63.0)","(41.0, 80.0, 77.6923076923077)","(9.0, 11.5, 10.7)"
04-01-2023 11:35:50.934713,"(12.0, 17.0, 16.142857142857142)","(4.6, 5.6, 5.1)","(3.2, 4.0, 3.9166666666666665)","(2.25, 3.05, 2.9923076923076923)","(31.0, 65.0, 63.0)","(41.0, 80.0, 77.6923076923077)","(9.0, 11.5, 10.74)"
04-01-2023 11:35:51.943604,"(12.0, 17.0, 16.142857142857142)","(4.6, 5.6, 5.475)","(3.2, 4.0, 3.9166666666666665)","(2.25, 3.05, 2.8625)","(31.0, 65.0, 63.0)","(41.0, 80.0, 77.6923076923077)","(9.0, 11.5, 10.957142857142857)"
04-01-2023 11:35:52.948379,"(12.0, 17.0, 16.142857142857142)","(4.6, 5.6, 5.475)","(3.2, 4.0, 3.838235294117647)","(2.25, 3.05, 2.8625)","(31.0, 65.0, 63.0)","(41.0, 80.0, 77.6923076923077)","(9.0, 11.5, 10.613333333333333)"
04-01-2023 11:35:53.892616,"(12.0, 17.0, 16.142857142857142)","(4.6, 5.6, 5.419354838709677)","(3.2, 4.0, 3.838235294117647)","(2.25, 3.05, 2.8625)","(31.0, 65.0, 63.0)","(41.0, 80.0, 77.6923076923077)","(9.0, 11.5, 10.613333333333333)"
04-01-2023 11:35:54.842624,"(12.0, 17.0, 16.142857142857142)","(4.4, 5.5, 4.955555555555556)","(3.2, 4.0, 3.857142857142857)","(2.25, 3.2, 3.16)","(31.0, 65.0, 63.0)","(41.0, 80.0, 77.6923076923077)","(9.0, 11.5, 10.184615384615384)"
