,Lord Donovan,Trigger Happy,Bocage,Autarchy,Minnie Mouse,Waipapa,Love Nesst,Cocktail Lad,Pay Wave
12-01-2023 13:45:39.858555,"(7.0, 11.0, 9.799999999999999)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 147.33333333333331)","(4.2, 6.4, 5.84)","(4.8, 7.2, 6.1375)","(5.0, 8.0, 7.36)","(5.0, 5.9, 5.7)","(31.0, 160.0, 118.66666666666667)","(21.0, 100.0, 84.4)"
12-01-2023 13:45:41.287875,"(7.0, 11.0, 9.799999999999999)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 147.33333333333331)","(4.2, 6.4, 5.84)","(4.8, 7.2, 6.1375)","(5.0, 8.0, 7.6)","(5.0, 5.9, 5.672727272727273)","(31.0, 160.0, 118.66666666666667)","(21.0, 100.0, 84.4)"
12-01-2023 13:45:42.700129,"(7.0, 11.0, 9.799999999999999)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 147.33333333333331)","(4.2, 6.4, 5.84)","(4.8, 7.2, 6.1375)","(5.0, 7.8, 7.6)","(5.0, 5.8, 5.672727272727273)","(31.0, 160.0, 118.66666666666667)","(21.0, 100.0, 84.4)"
12-01-2023 13:45:43.985920,"(7.0, 11.0, 9.799999999999999)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 147.33333333333331)","(4.2, 6.4, 5.84)","(4.8, 7.2, 6.1375)","(5.0, 7.8, 7.6)","(5.0, 5.8, 5.672727272727273)","(31.0, 160.0, 118.66666666666667)","(21.0, 100.0, 84.4)"
12-01-2023 13:45:45.211672,"(7.0, 11.0, 9.799999999999999)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 147.33333333333331)","(4.2, 6.4, 5.84)","(4.8, 7.2, 6.1375)","(5.0, 7.8, 7.6)","(5.0, 5.8, 5.672727272727273)","(31.0, 160.0, 118.66666666666667)","(21.0, 100.0, 84.4)"
12-01-2023 13:45:46.445617,"(7.0, 11.0, 9.799999999999999)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 147.33333333333331)","(4.2, 6.4, 5.84)","(4.8, 7.2, 6.1375)","(5.0, 7.8, 7.6)","(5.0, 5.8, 5.672727272727273)","(31.0, 160.0, 118.66666666666667)","(21.0, 100.0, 84.4)"
12-01-2023 13:45:47.711489,"(7.0, 11.0, 9.799999999999999)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 147.33333333333331)","(4.2, 6.4, 5.84)","(4.8, 7.2, 6.1375)","(5.0, 7.8, 7.6)","(5.0, 5.8, 5.672727272727273)","(31.0, 160.0, 118.66666666666667)","(21.0, 100.0, 84.4)"
12-01-2023 13:45:49.066052,"(7.0, 11.0, 9.799999999999999)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 147.33333333333331)","(4.2, 6.4, 5.84)","(4.8, 7.2, 6.1375)","(5.0, 7.8, 7.36)","(5.0, 5.8, 5.7)","(31.0, 160.0, 118.66666666666667)","(21.0, 100.0, 84.4)"
12-01-2023 13:45:50.314956,"(7.0, 11.0, 9.799999999999999)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 147.33333333333331)","(4.2, 6.4, 5.84)","(4.8, 7.2, 6.25)","(5.0, 8.0, 7.36)","(5.0, 5.9, 5.7)","(31.0, 160.0, 118.66666666666667)","(21.0, 100.0, 84.4)"
12-01-2023 13:45:51.633784,"(7.0, 11.0, 9.799999999999999)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 147.33333333333331)","(4.2, 6.4, 5.84)","(4.8, 7.0, 6.25)","(5.0, 8.0, 7.36)","(5.0, 5.9, 5.7)","(31.0, 160.0, 118.66666666666667)","(21.0, 100.0, 84.4)"
12-01-2023 13:45:52.878746,"(7.0, 11.0, 9.799999999999999)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 147.33333333333331)","(4.2, 6.4, 5.84)","(4.8, 7.0, 6.25)","(5.0, 8.0, 7.32)","(5.0, 5.9, 5.7)","(31.0, 160.0, 118.66666666666667)","(21.0, 100.0, 84.4)"
12-01-2023 13:45:54.191698,"(7.0, 11.0, 9.799999999999999)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 147.33333333333331)","(4.2, 6.4, 5.84)","(4.8, 7.0, 6.25)","(5.0, 7.8, 7.32)","(5.0, 5.9, 5.7)","(31.0, 160.0, 118.66666666666667)","(21.0, 100.0, 84.4)"
12-01-2023 13:45:55.447639,"(7.0, 11.0, 9.799999999999999)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 147.33333333333331)","(4.2, 6.4, 5.84)","(4.8, 7.0, 6.25)","(5.0, 7.8, 7.32)","(5.0, 5.9, 5.7)","(31.0, 160.0, 118.66666666666667)","(21.0, 100.0, 84.4)"
12-01-2023 13:45:56.746917,"(7.0, 11.0, 9.799999999999999)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 147.33333333333331)","(4.2, 6.4, 5.84)","(4.8, 7.0, 6.279999999999999)","(5.0, 7.8, 7.32)","(5.0, 5.9, 5.672727272727273)","(31.0, 160.0, 118.66666666666667)","(21.0, 100.0, 84.4)"
12-01-2023 13:45:58.044430,"(7.0, 11.0, 9.799999999999999)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 147.33333333333331)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.279999999999999)","(5.0, 7.8, 7.32)","(5.0, 5.8, 5.672727272727273)","(31.0, 160.0, 118.66666666666667)","(21.0, 100.0, 84.4)"
12-01-2023 13:45:59.355890,"(7.0, 11.0, 9.799999999999999)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 147.33333333333331)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.279999999999999)","(5.0, 7.8, 7.32)","(5.0, 5.8, 5.672727272727273)","(31.0, 160.0, 118.66666666666667)","(21.0, 100.0, 84.4)"
12-01-2023 13:46:00.580311,"(7.0, 11.0, 9.799999999999999)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 147.33333333333331)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.279999999999999)","(5.0, 7.8, 7.32)","(5.0, 5.8, 5.672727272727273)","(31.0, 160.0, 118.66666666666667)","(21.0, 100.0, 84.4)"
12-01-2023 13:46:01.726657,"(7.0, 11.0, 9.799999999999999)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 147.33333333333331)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.279999999999999)","(5.0, 7.8, 7.32)","(5.0, 5.8, 5.672727272727273)","(31.0, 160.0, 118.66666666666667)","(21.0, 100.0, 84.4)"
12-01-2023 13:46:02.904352,"(7.0, 11.0, 9.799999999999999)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 168.4)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.428571428571429)","(5.0, 7.8, 7.32)","(5.0, 5.8, 5.672727272727273)","(31.0, 160.0, 98.0)","(21.0, 100.0, 74.33333333333334)"
12-01-2023 13:46:04.119013,"(7.0, 11.0, 9.799999999999999)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 168.4)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.428571428571429)","(5.0, 7.8, 7.32)","(5.0, 5.8, 5.672727272727273)","(31.0, 160.0, 98.0)","(21.0, 100.0, 74.33333333333334)"
12-01-2023 13:46:05.265593,"(7.0, 11.0, 9.799999999999999)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 168.4)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.428571428571429)","(5.0, 7.8, 7.32)","(5.0, 5.8, 5.672727272727273)","(31.0, 160.0, 98.0)","(21.0, 100.0, 74.33333333333334)"
12-01-2023 13:46:06.409880,"(7.0, 11.0, 9.799999999999999)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 168.4)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.428571428571429)","(5.0, 7.8, 7.32)","(5.0, 5.8, 5.672727272727273)","(31.0, 160.0, 98.0)","(21.0, 100.0, 74.33333333333334)"
12-01-2023 13:46:07.603292,"(7.0, 10.5, 9.633333333333333)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 168.4)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.428571428571429)","(5.0, 7.8, 7.32)","(5.0, 5.8, 5.672727272727273)","(31.0, 160.0, 98.0)","(21.0, 100.0, 74.33333333333334)"
12-01-2023 13:46:08.914235,"(7.0, 10.5, 9.633333333333333)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 168.4)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.428571428571429)","(5.0, 7.8, 7.32)","(5.0, 5.8, 5.672727272727273)","(31.0, 160.0, 98.0)","(21.0, 100.0, 74.33333333333334)"
12-01-2023 13:46:10.292120,"(7.0, 10.5, 9.633333333333333)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 168.4)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.428571428571429)","(5.0, 7.8, 7.32)","(5.0, 5.8, 5.7)","(31.0, 160.0, 98.0)","(21.0, 100.0, 74.33333333333334)"
12-01-2023 13:46:11.577947,"(7.0, 11.0, 9.963636363636365)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 168.4)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.428571428571429)","(5.0, 7.8, 7.32)","(5.0, 5.9, 5.7)","(31.0, 160.0, 98.0)","(21.0, 100.0, 74.33333333333334)"
12-01-2023 13:46:12.799558,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 168.4)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.428571428571429)","(5.0, 7.8, 7.32)","(5.0, 5.9, 5.7)","(31.0, 160.0, 98.0)","(21.0, 100.0, 74.33333333333334)"
12-01-2023 13:46:14.037416,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 168.4)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.428571428571429)","(5.0, 7.8, 7.32)","(5.0, 5.9, 5.7)","(31.0, 160.0, 98.0)","(21.0, 100.0, 74.33333333333334)"
12-01-2023 13:46:15.309367,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 168.4)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.428571428571429)","(5.0, 7.8, 7.32)","(5.0, 5.9, 5.7)","(31.0, 160.0, 98.0)","(21.0, 100.0, 74.33333333333334)"
12-01-2023 13:46:16.551479,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 168.4)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.428571428571429)","(5.0, 7.8, 7.32)","(5.0, 5.9, 5.7)","(31.0, 160.0, 98.0)","(21.0, 100.0, 74.33333333333334)"
12-01-2023 13:46:17.761606,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 168.4)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.428571428571429)","(5.0, 7.8, 7.32)","(5.0, 5.9, 5.7)","(31.0, 160.0, 118.66666666666667)","(21.0, 100.0, 74.33333333333334)"
12-01-2023 13:46:18.905348,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 168.4)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.428571428571429)","(5.0, 7.8, 7.32)","(5.0, 5.9, 5.7)","(31.0, 160.0, 118.66666666666667)","(21.0, 100.0, 74.33333333333334)"
12-01-2023 13:46:20.055577,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 168.4)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.428571428571429)","(5.0, 7.8, 7.36)","(5.0, 5.9, 5.672727272727273)","(31.0, 160.0, 118.66666666666667)","(21.0, 100.0, 74.33333333333334)"
12-01-2023 13:46:21.286362,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 168.4)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.428571428571429)","(5.0, 8.0, 7.36)","(5.0, 5.8, 5.672727272727273)","(31.0, 160.0, 118.66666666666667)","(21.0, 100.0, 74.33333333333334)"
12-01-2023 13:46:22.625127,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 168.4)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.428571428571429)","(5.0, 8.0, 7.36)","(5.0, 5.8, 5.672727272727273)","(31.0, 160.0, 118.66666666666667)","(21.0, 100.0, 74.33333333333334)"
12-01-2023 13:46:23.874506,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 168.4)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.428571428571429)","(5.0, 8.0, 7.36)","(5.0, 5.8, 5.672727272727273)","(31.0, 160.0, 118.66666666666667)","(21.0, 100.0, 74.33333333333334)"
12-01-2023 13:46:25.150215,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 168.4)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.428571428571429)","(5.0, 8.0, 7.36)","(5.0, 5.8, 5.672727272727273)","(31.0, 160.0, 118.66666666666667)","(21.0, 100.0, 74.33333333333334)"
12-01-2023 13:46:26.368080,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 168.4)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.428571428571429)","(5.0, 8.0, 7.36)","(5.0, 5.8, 5.672727272727273)","(31.0, 160.0, 118.66666666666667)","(21.0, 100.0, 74.33333333333334)"
12-01-2023 13:46:27.636918,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 168.4)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.428571428571429)","(5.0, 8.0, 7.36)","(5.0, 5.8, 5.672727272727273)","(31.0, 160.0, 118.66666666666667)","(21.0, 100.0, 74.33333333333334)"
12-01-2023 13:46:28.840956,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 169.2)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.428571428571429)","(5.0, 8.0, 7.36)","(5.0, 5.8, 5.7749999999999995)","(31.0, 160.0, 118.66666666666667)","(21.0, 100.0, 74.33333333333334)"
12-01-2023 13:46:30.103677,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 169.2)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.428571428571429)","(5.0, 8.0, 7.6)","(5.0, 5.8, 5.857142857142858)","(31.0, 160.0, 118.66666666666667)","(21.0, 100.0, 74.66666666666666)"
12-01-2023 13:46:31.355178,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 169.2)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.428571428571429)","(5.0, 7.8, 7.6)","(5.0, 5.9, 5.857142857142858)","(31.0, 160.0, 118.66666666666667)","(21.0, 100.0, 74.66666666666666)"
12-01-2023 13:46:32.584156,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 169.2)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.279999999999999)","(5.0, 7.8, 7.6)","(5.0, 5.9, 5.857142857142858)","(31.0, 160.0, 118.66666666666667)","(21.0, 100.0, 74.66666666666666)"
12-01-2023 13:46:33.819556,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 169.2)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.279999999999999)","(5.0, 7.8, 7.6)","(5.0, 5.9, 5.857142857142858)","(31.0, 160.0, 118.66666666666667)","(21.0, 100.0, 74.66666666666666)"
12-01-2023 13:46:35.031772,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 169.2)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.279999999999999)","(5.0, 7.8, 7.6)","(5.0, 5.9, 5.857142857142858)","(31.0, 160.0, 118.66666666666667)","(21.0, 100.0, 74.66666666666666)"
12-01-2023 13:46:36.213225,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 169.2)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.279999999999999)","(5.0, 7.8, 7.6)","(5.0, 5.9, 5.857142857142858)","(31.0, 160.0, 118.66666666666667)","(21.0, 100.0, 74.66666666666666)"
12-01-2023 13:46:37.344144,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 169.2)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.279999999999999)","(5.0, 7.8, 7.6)","(5.0, 5.9, 5.857142857142858)","(31.0, 160.0, 118.66666666666667)","(21.0, 100.0, 74.66666666666666)"
12-01-2023 13:46:38.441372,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 169.2)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.279999999999999)","(5.0, 7.8, 7.6)","(5.0, 5.9, 5.857142857142858)","(31.0, 160.0, 118.66666666666667)","(21.0, 100.0, 74.66666666666666)"
12-01-2023 13:46:39.602471,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 169.2)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.279999999999999)","(5.0, 7.8, 7.6)","(5.0, 5.9, 5.857142857142858)","(31.0, 160.0, 118.66666666666667)","(21.0, 100.0, 74.66666666666666)"
12-01-2023 13:46:40.777733,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 169.2)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.279999999999999)","(5.0, 7.8, 7.6)","(5.0, 5.9, 5.55)","(31.0, 160.0, 118.66666666666667)","(21.0, 100.0, 94.8)"
12-01-2023 13:46:41.968427,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 169.2)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.279999999999999)","(5.0, 8.0, 7.36)","(5.0, 5.8, 5.55)","(31.0, 160.0, 118.66666666666667)","(21.0, 100.0, 94.8)"
12-01-2023 13:46:43.247127,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 169.2)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.279999999999999)","(5.0, 8.0, 7.36)","(5.0, 5.8, 5.55)","(31.0, 160.0, 118.66666666666667)","(21.0, 100.0, 94.8)"
12-01-2023 13:46:44.518820,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 169.2)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.279999999999999)","(5.0, 8.0, 7.36)","(5.0, 5.8, 5.55)","(31.0, 160.0, 118.66666666666667)","(21.0, 100.0, 94.8)"
12-01-2023 13:46:45.964716,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 169.2)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.279999999999999)","(5.0, 8.0, 7.36)","(5.0, 5.8, 5.55)","(31.0, 160.0, 118.66666666666667)","(21.0, 100.0, 94.8)"
12-01-2023 13:46:47.526043,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 169.2)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.279999999999999)","(5.0, 8.0, 7.36)","(5.0, 5.8, 5.55)","(31.0, 160.0, 118.66666666666667)","(21.0, 100.0, 94.8)"
12-01-2023 13:46:48.998866,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 169.2)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.279999999999999)","(5.0, 8.0, 7.36)","(5.0, 5.8, 5.55)","(31.0, 160.0, 118.66666666666667)","(21.0, 100.0, 94.8)"
12-01-2023 13:46:50.435794,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 169.2)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.279999999999999)","(5.0, 8.0, 7.6)","(5.0, 5.8, 5.54)","(31.0, 160.0, 118.66666666666667)","(21.0, 100.0, 94.8)"
12-01-2023 13:46:51.855274,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 169.2)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.279999999999999)","(5.0, 7.8, 7.6)","(5.0, 5.9, 5.54)","(31.0, 160.0, 118.66666666666667)","(21.0, 100.0, 94.8)"
12-01-2023 13:46:53.089450,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 169.2)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.279999999999999)","(5.0, 7.8, 7.6)","(5.0, 5.9, 5.54)","(31.0, 160.0, 118.66666666666667)","(21.0, 100.0, 94.8)"
12-01-2023 13:46:54.293238,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 169.2)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.279999999999999)","(5.0, 7.8, 7.6)","(5.0, 5.9, 5.54)","(31.0, 160.0, 118.66666666666667)","(21.0, 100.0, 94.8)"
12-01-2023 13:46:55.456026,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 169.2)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.279999999999999)","(5.0, 7.8, 7.6)","(5.0, 5.9, 5.54)","(31.0, 160.0, 118.66666666666667)","(21.0, 100.0, 94.42857142857143)"
12-01-2023 13:46:56.587217,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 169.2)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.279999999999999)","(5.0, 7.8, 7.6)","(5.0, 5.9, 5.54)","(31.0, 160.0, 118.66666666666667)","(21.0, 100.0, 94.42857142857143)"
12-01-2023 13:46:57.831256,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 169.2)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.279999999999999)","(5.0, 7.8, 7.6)","(5.0, 5.9, 5.54)","(31.0, 160.0, 118.66666666666667)","(21.0, 100.0, 94.42857142857143)"
12-01-2023 13:46:59.103055,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 169.2)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.279999999999999)","(5.0, 7.8, 7.6)","(5.0, 5.9, 5.54)","(31.0, 160.0, 118.66666666666667)","(21.0, 100.0, 94.42857142857143)"
12-01-2023 13:47:00.385677,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 169.2)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.279999999999999)","(5.0, 7.8, 7.36)","(5.0, 5.9, 5.55)","(31.0, 160.0, 118.66666666666667)","(21.0, 100.0, 94.42857142857143)"
12-01-2023 13:47:01.619751,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 169.2)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.279999999999999)","(5.0, 8.0, 7.36)","(5.0, 5.8, 5.55)","(31.0, 160.0, 118.66666666666667)","(21.0, 100.0, 94.42857142857143)"
12-01-2023 13:47:02.855171,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 169.2)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.279999999999999)","(5.0, 8.0, 7.36)","(5.0, 5.8, 5.55)","(31.0, 160.0, 118.66666666666667)","(21.0, 100.0, 94.42857142857143)"
12-01-2023 13:47:04.247519,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 169.2)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.279999999999999)","(5.0, 8.0, 7.36)","(5.0, 5.8, 5.55)","(31.0, 160.0, 118.66666666666667)","(21.0, 100.0, 94.42857142857143)"
12-01-2023 13:47:05.540471,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.7250000000000005)","(41.0, 200.0, 169.2)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.279999999999999)","(5.0, 8.0, 7.36)","(5.0, 5.8, 5.55)","(31.0, 160.0, 118.66666666666667)","(21.0, 100.0, 94.42857142857143)"
12-01-2023 13:47:06.870471,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 169.2)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.279999999999999)","(5.0, 8.0, 7.36)","(5.0, 5.8, 5.55)","(31.0, 160.0, 151.46666666666667)","(21.0, 100.0, 94.42857142857143)"
12-01-2023 13:47:08.214223,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 169.2)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.279999999999999)","(5.0, 8.0, 7.36)","(5.0, 5.8, 5.55)","(31.0, 160.0, 151.46666666666667)","(21.0, 100.0, 94.42857142857143)"
12-01-2023 13:47:09.385472,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 169.2)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.279999999999999)","(5.0, 8.0, 7.36)","(5.0, 5.8, 5.55)","(31.0, 160.0, 151.46666666666667)","(21.0, 100.0, 94.42857142857143)"
12-01-2023 13:47:10.568223,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 169.2)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.279999999999999)","(5.0, 8.0, 7.6)","(5.0, 5.8, 5.54)","(31.0, 160.0, 118.0)","(21.0, 100.0, 94.42857142857143)"
12-01-2023 13:47:11.827519,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 169.2)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.279999999999999)","(5.0, 7.8, 7.6)","(5.0, 5.9, 5.54)","(31.0, 160.0, 118.0)","(21.0, 100.0, 94.42857142857143)"
12-01-2023 13:47:13.084884,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 169.2)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.279999999999999)","(5.0, 7.8, 7.6)","(5.0, 5.9, 5.54)","(31.0, 160.0, 118.0)","(21.0, 100.0, 94.42857142857143)"
12-01-2023 13:47:14.372119,"(7.0, 10.5, 9.990909090909092)","(4.6, 5.9, 5.550000000000001)","(41.0, 200.0, 169.2)","(4.2, 6.4, 5.84)","(4.8, 6.8, 6.279999999999999)","(5.0, 7.8, 7.6)","(5.0, 5.9, 5.54)","(31.0, 160.0, 118.0)","(21.0, 100.0, 94.42857142857143)"
