,The Englishman,Gago,Were Da Ya Get It,West Cork,Huracanevo,Utopian Spirit,Moscow Night,Esky,Pure Hydrogen,Romeos Choice
11-01-2023 13:20:06.978117,"(3.5, 4.2, 4.175320512820513)","(41.0, 48.0, 46.5)","(4.8, 5.2, 5.139686684073107)","(14.0, 17.0, 16.68421052631579)","(8.5, 11.0, 10.607407407407408)","(13.0, 14.0, 13.941489361702128)","(5.5, 6.2, 6.003076923076923)","(31.0, 36.0, 35.31578947368421)","(11.0, 12.5, 12.205607476635514)","(21.0, 24.0, 23.262295081967213)"
11-01-2023 13:20:08.438603,"(3.5, 4.2, 4.189802631578948)","(41.0, 48.0, 46.5)","(4.8, 5.2, 5.141581632653061)","(14.0, 17.0, 16.66216216216216)","(8.5, 11.0, 10.612676056338028)","(13.0, 14.0, 14.211538461538462)","(5.5, 6.2, 5.984758364312268)","(31.0, 36.0, 35.75903614457831)","(11.0, 12.5, 12.355072463768115)","(21.0, 24.0, 23.201183431952664)"
11-01-2023 13:20:09.689900,"(3.5, 4.3, 4.219047619047619)","(41.0, 48.0, 46.333333333333336)","(4.8, 5.2, 5.142118863049095)","(14.0, 17.0, 16.58823529411765)","(8.5, 11.0, 10.58203125)","(13.0, 14.5, 14.416666666666666)","(5.5, 6.0, 5.936931818181819)","(31.0, 36.0, 36.597938144329895)","(11.0, 12.5, 12.340277777777779)","(21.0, 24.0, 23.196531791907514)"
11-01-2023 13:20:10.849690,"(3.5, 4.4, 4.240641711229946)","(41.0, 48.0, 46.30769230769231)","(4.8, 5.2, 5.142118863049095)","(14.0, 17.0, 16.6)","(8.5, 11.0, 10.377906976744185)","(13.0, 14.5, 14.416666666666666)","(5.5, 6.0, 5.938235294117647)","(31.0, 38.0, 36.642857142857146)","(11.0, 12.5, 12.340277777777779)","(21.0, 24.0, 23.285714285714285)"
11-01-2023 13:20:12.135167,"(3.5, 4.4, 4.123651452282157)","(41.0, 48.0, 46.30769230769231)","(4.8, 5.2, 5.142209631728045)","(14.0, 17.0, 16.596774193548388)","(8.5, 11.0, 10.4)","(13.0, 14.5, 14.344827586206897)","(5.5, 6.0, 5.944859813084112)","(31.0, 38.0, 36.27272727272727)","(11.0, 12.5, 12.142857142857142)","(21.0, 24.0, 23.285714285714285)"
11-01-2023 13:20:13.608530,"(3.5, 4.3, 4.188081395348837)","(41.0, 48.0, 46.390243902439025)","(4.8, 5.2, 5.135696821515892)","(14.0, 17.0, 16.883333333333333)","(8.5, 11.0, 10.3551912568306)","(13.0, 14.5, 14.392857142857142)","(5.5, 6.0, 5.9692)","(31.0, 38.0, 35.92)","(11.0, 12.5, 12.333333333333334)","(21.0, 24.0, 23.19607843137255)"
11-01-2023 13:20:14.915813,"(3.5, 4.4, 4.188081395348837)","(41.0, 48.0, 46.390243902439025)","(4.8, 5.2, 5.135696821515892)","(14.0, 17.0, 16.7875)","(8.5, 11.0, 10.471264367816092)","(13.0, 14.5, 14.445945945945946)","(5.5, 6.0, 5.966952789699571)","(31.0, 36.0, 35.92)","(11.0, 12.5, 12.551546391752577)","(21.0, 24.0, 22.94674556213018)"
11-01-2023 13:20:16.267065,"(3.5, 4.2, 4.1869565217391305)","(41.0, 48.0, 46.46511627906977)","(4.8, 5.2, 5.138228438228438)","(14.0, 17.0, 16.796)","(8.5, 10.5, 10.456989247311828)","(13.0, 14.5, 14.461538461538462)","(5.5, 6.0, 6.070157068062827)","(31.0, 36.0, 36.40384615384615)","(11.0, 13.0, 12.58173076923077)","(21.0, 23.0, 22.895953757225435)"
11-01-2023 13:20:17.575788,"(3.5, 4.3, 4.292146596858639)","(41.0, 48.0, 46.46511627906977)","(4.8, 5.2, 5.138228438228438)","(14.0, 17.0, 16.796)","(8.0, 10.5, 10.456989247311828)","(13.0, 14.5, 14.685714285714285)","(5.5, 6.2, 5.933552631578948)","(31.0, 42.0, 36.40384615384615)","(11.0, 13.0, 12.53225806451613)","(21.0, 23.0, 23.016)"
11-01-2023 13:20:18.823856,"(3.5, 4.3, 4.298324022346368)","(41.0, 48.0, 46.8)","(4.8, 5.2, 5.137850467289719)","(14.0, 17.0, 16.804878048780488)","(8.0, 10.5, 10.454081632653061)","(13.0, 15.5, 14.683098591549296)","(5.5, 6.2, 5.988888888888889)","(31.0, 42.0, 36.18)","(11.0, 13.0, 12.636363636363637)","(21.0, 24.0, 23.07266435986159)"
11-01-2023 13:20:20.050134,"(3.5, 4.4, 4.301)","(41.0, 48.0, 47.014925373134325)","(4.8, 5.2, 5.135820895522388)","(14.0, 17.0, 16.804878048780488)","(8.0, 10.5, 10.454081632653061)","(13.0, 15.5, 14.683098591549296)","(5.5, 6.0, 5.988888888888889)","(31.0, 42.0, 36.18)","(11.0, 13.0, 12.636363636363637)","(21.0, 24.0, 23.07266435986159)"
11-01-2023 13:20:21.394576,"(3.6, 4.4, 4.1493975903614455)","(41.0, 48.0, 47.23684210526316)","(4.8, 5.2, 5.151700680272109)","(14.0, 17.0, 16.91764705882353)","(8.5, 10.5, 10.643333333333333)","(12.0, 15.5, 13.520833333333334)","(5.5, 6.2, 5.9326996197718636)","(31.0, 42.0, 40.205607476635514)","(11.0, 13.0, 12.718954248366012)","(20.0, 23.0, 23.389908256880734)"
11-01-2023 13:20:22.639510,"(3.6, 4.2, 4.193939393939394)","(41.0, 48.0, 47.23684210526316)","(4.8, 5.2, 5.151700680272109)","(14.0, 17.0, 16.907894736842106)","(8.5, 11.0, 10.616197183098592)","(12.0, 15.5, 14.26923076923077)","(5.5, 6.0, 5.968695652173913)","(31.0, 42.0, 40.205607476635514)","(11.0, 13.0, 12.762569832402235)","(20.0, 24.0, 23.37264150943396)"
11-01-2023 13:20:23.903029,"(3.5, 4.2, 4.1945205479452055)","(41.0, 46.0, 44.666666666666664)","(4.8, 5.2, 5.15130023640662)","(14.0, 17.0, 17.064814814814813)","(8.5, 11.0, 10.616197183098592)","(13.0, 14.5, 14.45890410958904)","(5.0, 6.2, 5.9837837837837835)","(31.0, 42.0, 40.205607476635514)","(11.0, 13.0, 12.748502994011975)","(20.0, 24.0, 23.366666666666667)"
11-01-2023 13:20:25.075867,"(3.5, 4.2, 4.197454545454546)","(41.0, 46.0, 44.666666666666664)","(4.8, 5.2, 5.15130023640662)","(14.0, 17.5, 17.064814814814813)","(8.5, 11.0, 10.616197183098592)","(13.0, 14.5, 14.45890410958904)","(5.0, 6.0, 5.9837837837837835)","(31.0, 42.0, 40.205607476635514)","(11.0, 13.0, 12.754601226993865)","(20.0, 24.0, 23.014814814814816)"
11-01-2023 13:20:26.275977,"(3.5, 4.2, 4.196835443037974)","(41.0, 46.0, 44.90909090909091)","(4.8, 5.2, 5.151990632318501)","(14.0, 17.5, 17.064814814814813)","(8.5, 10.5, 10.309248554913294)","(13.0, 14.0, 14.802631578947368)","(5.0, 6.0, 5.968531468531468)","(31.0, 42.0, 40.205607476635514)","(11.0, 13.0, 12.76923076923077)","(20.0, 24.0, 23.014814814814816)"
11-01-2023 13:20:27.530473,"(3.5, 4.4, 4.33)","(41.0, 46.0, 44.90909090909091)","(4.8, 5.2, 5.153089244851259)","(14.0, 17.5, 17.423076923076923)","(8.5, 10.5, 10.311188811188812)","(13.0, 15.0, 14.910714285714286)","(5.0, 6.0, 5.971337579617835)","(31.0, 42.0, 40.205607476635514)","(11.0, 13.0, 12.76923076923077)","(20.0, 24.0, 22.91176470588235)"
11-01-2023 13:20:28.882221,"(3.5, 4.3, 4.28125)","(41.0, 46.0, 44.666666666666664)","(4.8, 5.2, 5.159640102827764)","(14.0, 17.0, 16.985714285714284)","(8.5, 10.5, 10.21875)","(13.0, 15.0, 14.807692307692308)","(5.0, 6.0, 5.976595744680851)","(31.0, 42.0, 39.21739130434783)","(11.0, 13.0, 12.0)","(20.0, 23.0, 21.65)"
11-01-2023 13:20:30.333982,"(3.5, 4.5, 4.4625)","(41.0, 46.0, 84.5)","(4.8, 5.2, 4.833333333333333)","(14.0, 17.0, 16.333333333333332)","(8.5, 10.5, 12.181818181818182)","(12.0, 15.0, 19.125)","(5.0, 6.0, 6.187179487179487)","(31.0, 42.0, 45.0)","(11.0, 13.0, 12.8875)","(20.0, 23.0, 24.318181818181817)"
11-01-2023 13:20:31.636958,"(3.6, 4.5, 4.4625)","(41.0, 140.0, 84.5)","(4.8, 5.2, 4.833333333333333)","(14.0, 18.5, 16.333333333333332)","(8.5, 16.0, 12.181818181818182)","(12.0, 24.0, 19.125)","(5.0, 6.2, 6.187179487179487)","(31.0, 55.0, 45.0)","(11.0, 13.5, 12.45)","(20.0, 25.0, 24.875)"
11-01-2023 13:20:32.968987,"(3.6, 4.5, 4.49969512195122)","(41.0, 80.0, 63.0)","(4.8, 5.1, 4.3)","(14.0, 18.5, 16.333333333333332)","(8.5, 10.0, 7.757009345794392)","(12.0, 23.0, 11.5)","(5.0, 6.0, 5.917073170731707)","(31.0, 55.0, 45.0)","(11.0, 13.0, 12.511111111111111)","(21.0, 25.0, 27.5)"
11-01-2023 13:20:34.203259,"(3.5, 4.5, 4.499751243781095)","(41.0, 80.0, 63.0)","(4.8, 4.9, 4.205555555555556)","(14.0, 18.5, 15.2)","(8.5, 10.0, 12.5)","(12.0, 13.5, 11.5)","(5.0, 6.0, 5.667567567567568)","(31.0, 55.0, 45.0)","(11.0, 13.0, 12.45)","(21.0, 28.0, 27.5)"
11-01-2023 13:20:35.404783,"(3.5, 4.5, 4.499716312056737)","(41.0, 80.0, 63.0)","(4.8, 4.9, 4.175167785234899)","(14.0, 16.0, 15.2)","(8.5, 16.0, 12.5)","(12.0, 13.5, 11.5)","(5.0, 5.7, 5.6647058823529415)","(31.0, 55.0, 45.0)","(11.0, 13.0, 11.15)","(21.0, 28.0, 27.5)"
11-01-2023 13:20:36.624212,"(3.5, 4.5, 4.498952879581152)","(41.0, 80.0, 58.0)","(4.8, 4.6, 4.2875)","(14.0, 16.0, 15.2)","(8.5, 16.0, 13.875)","(12.0, 13.5, 11.520833333333334)","(5.0, 5.7, 5.724137931034483)","(31.0, 55.0, 45.0)","(11.0, 12.0, 11.244444444444444)","(21.0, 28.0, 27.428571428571427)"
11-01-2023 13:20:37.840159,"(3.5, 5.3, 5.273684210526316)","(41.0, 80.0, 58.0)","(4.8, 4.7, 4.62027027027027)","(14.0, 18.5, 14.6)","(8.5, 15.0, 9.657142857142857)","(12.0, 13.5, 11.61111111111111)","(5.0, 6.0, 3.905263157894737)","(31.0, 55.0, 27.045454545454547)","(11.0, 12.0, 11.15)","(21.0, 28.0, 29.142857142857142)"
11-01-2023 13:20:39.101007,"(3.5, 6.6, 5.114285714285714)","(41.0, 85.0, 60.5)","(4.8, 4.6, 4.3072580645161285)","(14.0, 18.5, 13.7)","(8.5, 16.0, 9.657142857142857)","(12.0, 13.5, 10.5625)","(5.0, 4.2, 3.9556213017751483)","(31.0, 40.0, 34.333333333333336)","(11.0, 13.5, 16.2)","(21.0, 30.0, 32.57142857142857)"
11-01-2023 13:20:40.403135,"(3.5, 4.9, 4.801398601398601)","(41.0, 100.0, 68.0)","(4.8, 4.6, 4.309677419354839)","(14.0, 22.0, 16.333333333333332)","(8.5, 16.0, 13.175)","(12.0, 11.0, 14.666666666666666)","(5.0, 4.9, 3.91)","(31.0, 40.0, 27.36842105263158)","(11.0, 18.0, 14.25)","(21.0, 34.0, 30.5)"
11-01-2023 13:20:41.652401,"(3.5, 4.9, 4.6048)","(41.0, 90.0, 70.0)","(4.8, 4.5, 4.000998003992016)","(14.0, 22.0, 18.0)","(8.5, 14.5, 13.25)","(12.0, 20.0, 15.833333333333334)","(5.0, 3.95, 3.835714285714286)","(31.0, 40.0, 26.823529411764707)","(11.0, 18.0, 16.25)","(21.0, 34.0, 30.5)"
11-01-2023 13:20:42.922512,"(3.5, 4.9, 4.6048)","(41.0, 100.0, 70.0)","(4.8, 4.1, 4.0423728813559325)","(14.0, 22.0, 19.333333333333332)","(8.5, 14.5, 11.785714285714286)","(12.0, 20.0, 17.0)","(5.0, 3.95, 3.7375)","(31.0, 40.0, 26.764705882352942)","(11.0, 18.0, 13.5)","(21.0, 34.0, 32.0)"
11-01-2023 13:20:44.139718,"(3.5, 4.8, 4.7631205673758865)","(41.0, 100.0, 68.0)","(4.8, 4.5, 4.310526315789473)","(14.0, 22.0, 27.0)","(8.5, 15.0, 9.67142857142857)","(12.0, 20.0, 24.5)","(5.0, 3.8, 3.6046153846153848)","(31.0, 40.0, 22.583333333333332)","(11.0, 18.5, 9.850000000000001)","(21.0, 36.0, 40.5)"
11-01-2023 13:20:45.369940,"(3.5, 4.9, 4.7855421686746995)","(41.0, 130.0, 83.0)","(4.8, 4.6, 4.309782608695652)","(14.0, 40.0, 29.0)","(8.5, 12.5, 9.67142857142857)","(12.0, 27.0, 23.5)","(5.0, 4.0, 3.5510736196319015)","(31.0, 40.0, 25.5)","(11.0, 10.0, 12.2)","(21.0, 46.0, 34.666666666666664)"
11-01-2023 13:20:46.625528,"(3.5, 4.9, 4.705882352941177)","(41.0, 140.0, 70.66666666666666)","(4.8, 4.6, 4.501149425287356)","(14.0, 40.0, 28.25)","(8.5, 12.5, 9.950000000000001)","(12.0, 28.0, 23.2)","(5.0, 3.6, 3.51731843575419)","(31.0, 30.0, 25.5)","(11.0, 17.0, 12.2)","(21.0, 46.0, 35.333333333333336)"
11-01-2023 13:20:47.933786,"(3.5, 4.9, 4.713245033112583)","(41.0, 140.0, 70.66666666666666)","(4.8, 4.6, 4.32)","(14.0, 40.0, 28.0)","(8.5, 12.5, 9.958823529411765)","(12.0, 28.0, 20.333333333333332)","(5.0, 3.6, 3.5501694915254234)","(31.0, 30.0, 24.25)","(11.0, 17.0, 15.0)","(21.0, 46.0, 31.411764705882355)"
11-01-2023 13:20:49.192472,"(3.5, 4.4, 4.391666666666667)","(41.0, 140.0, 70.66666666666666)","(4.8, 4.4, 4.300854700854701)","(14.0, 40.0, 29.53846153846154)","(8.5, 12.5, 12.083333333333334)","(12.0, 28.0, 26.0)","(5.0, 3.6, 3.1510330578512398)","(31.0, 34.0, 31.0)","(11.0, 17.5, 19.0)","(21.0, 42.0, 33.111111111111114)"
11-01-2023 13:20:50.460283,"(3.5, 4.9, 4.809677419354839)","(41.0, 140.0, 103.0)","(4.8, 4.3, 4.211926605504587)","(14.0, 48.0, 47.310344827586206)","(8.5, 12.5, 16.25)","(12.0, 29.0, 26.0)","(5.0, 3.2, 3.012621359223301)","(31.0, 38.0, 30.0)","(11.0, 23.0, 22.0)","(21.0, 42.0, 33.111111111111114)"
11-01-2023 13:20:51.669152,"(3.5, 4.5, 4.404201680672269)","(41.0, 160.0, 105.0)","(4.8, 4.3, 4.207070707070708)","(14.0, 48.0, 47.310344827586206)","(8.5, 17.0, 10.64516129032258)","(12.0, 29.0, 24.833333333333336)","(5.0, 3.05, 3.5625)","(31.0, 40.0, 25.714285714285715)","(11.0, 23.0, 20.5)","(21.0, 42.0, 34.5)"
11-01-2023 13:20:53.067190,"(3.5, 4.3, 4.201030927835052)","(41.0, 160.0, 135.6)","(4.8, 4.3, 4.203260869565217)","(14.0, 48.0, 47.310344827586206)","(8.5, 15.0, 11.911764705882353)","(12.0, 29.0, 22.75)","(5.0, 3.7, 3.425)","(31.0, 40.0, 24.166666666666668)","(11.0, 27.0, 20.5)","(21.0, 44.0, 38.666666666666664)"
11-01-2023 13:20:54.316341,"(3.5, 4.3, 4.268468468468469)","(41.0, 160.0, 135.6)","(4.8, 4.3, 4.104651162790698)","(14.0, 48.0, 47.310344827586206)","(8.5, 15.0, 13.235294117647058)","(12.0, 29.0, 25.75)","(5.0, 3.7, 3.58125)","(31.0, 40.0, 24.166666666666668)","(11.0, 27.0, 20.5)","(21.0, 46.0, 37.2)"
11-01-2023 13:20:55.572817,"(3.5, 4.3, 4.111219512195122)","(41.0, 160.0, 143.6)","(4.8, 4.3, 4.1625)","(14.0, 48.0, 47.357142857142854)","(8.5, 15.0, 13.26)","(12.0, 29.0, 17.0)","(5.0, 4.3, 3.9)","(31.0, 40.0, 24.166666666666668)","(11.0, 27.0, 24.125)","(21.0, 46.0, 22.5)"
11-01-2023 13:20:56.836623,"(3.5, 4.3, 4.092493297587131)","(41.0, 170.0, 143.6)","(4.8, 4.2, 4.102857142857142)","(14.0, 48.0, 47.357142857142854)","(8.5, 15.0, 12.583333333333334)","(12.0, 18.0, 27.0)","(5.0, 4.3, 4.242857142857143)","(31.0, 40.0, 24.166666666666668)","(11.0, 27.0, 24.125)","(21.0, 24.0, 31.75)"
11-01-2023 13:20:58.080814,"(3.5, 3.9, 3.8198863636363636)","(41.0, 170.0, 143.6)","(4.8, 4.3, 4.102857142857142)","(14.0, 48.0, 47.357142857142854)","(8.5, 15.0, 12.803030303030303)","(12.0, 34.0, 21.333333333333332)","(5.0, 4.3, 4.204761904761905)","(31.0, 40.0, 25.22222222222222)","(11.0, 27.0, 24.125)","(21.0, 44.0, 41.63636363636364)"
11-01-2023 13:20:59.377513,"(3.5, 3.9, 3.8198863636363636)","(41.0, 170.0, 143.6)","(4.8, 4.3, 4.041666666666666)","(14.0, 48.0, 47.21739130434783)","(8.5, 15.0, 12.734375)","(12.0, 29.0, 25.857142857142858)","(5.0, 4.3, 5.405555555555556)","(31.0, 40.0, 25.22222222222222)","(11.0, 27.0, 24.125)","(21.0, 44.0, 54.0)"
11-01-2023 13:21:00.676073,"(3.5, 3.9, 3.832846715328467)","(41.0, 170.0, 143.6)","(4.8, 4.1, 4.041666666666666)","(14.0, 48.0, 47.21739130434783)","(8.5, 15.0, 12.734375)","(12.0, 29.0, 26.5)","(5.0, 5.5, 5.176190476190476)","(31.0, 40.0, 25.75)","(11.0, 27.0, 24.125)","(21.0, 55.0, 65.0)"
11-01-2023 13:21:01.979168,"(3.5, 3.9, 3.83030303030303)","(41.0, 170.0, 143.6)","(4.8, 4.1, 4.020895522388059)","(14.0, 48.0, 47.18181818181818)","(8.5, 15.0, 12.734375)","(12.0, 34.0, 26.5)","(5.0, 5.5, 5.1421052631578945)","(31.0, 40.0, 25.75)","(11.0, 27.0, 24.125)","(21.0, 80.0, 65.0)"
11-01-2023 13:21:03.158508,"(3.5, 4.1, 3.9749999999999996)","(41.0, 170.0, 143.6)","(4.8, 4.1, 3.9642857142857144)","(14.0, 48.0, 47.18181818181818)","(8.5, 15.0, 13.066666666666666)","(12.0, 34.0, 26.5)","(5.0, 5.3, 5.3545454545454545)","(31.0, 40.0, 25.75)","(11.0, 27.0, 24.125)","(21.0, 80.0, 36.5)"
11-01-2023 13:21:04.338361,"(3.5, 4.1, 4.071774193548387)","(41.0, 170.0, 143.6)","(4.8, 4.0, 4.04375)","(14.0, 48.0, 47.18181818181818)","(8.5, 15.0, 13.066666666666666)","(12.0, 34.0, 26.5)","(5.0, 5.5, 5.34)","(31.0, 40.0, 25.75)","(11.0, 27.0, 24.125)","(21.0, 50.0, 38.16666666666667)"
