,Malinjang,Studleigh Will,Ashlee Nitro,Our Buscemi Nz,Roclea Ruler,Artistic Saint,Illbewatching,Motu Cullen Nz,Tracer Bullet
14-12-2022 18:50:25.287637,"(2.9, 4.2, 3.7961538461538464)","(6.0, 7.2, 6.866666666666666)","(8.0, 8.4, 8.0)","(51.0, 99999, 99990)","(7.5, 14.0, 13.125)","(6.5, 10.5, 9.15)","(5.0, 6.8, 6.05)","(8.5, 99999, 99990)","(18.0, 26.0, 22.8)"
14-12-2022 18:50:26.529312,"(2.9, 4.2, 3.7961538461538464)","(6.0, 7.2, 6.866666666666666)","(8.0, 8.4, 8.0)","(51.0, 99999, 99990)","(7.5, 14.0, 13.125)","(6.5, 10.5, 9.15)","(5.0, 6.8, 6.05)","(8.5, 99999, 99990)","(18.0, 26.0, 22.8)"
14-12-2022 18:50:27.809638,"(2.9, 4.1, 3.736)","(6.0, 7.0, 6.666666666666666)","(8.0, 8.4, 8.0)","(51.0, 99999, 99990)","(7.5, 14.0, 13.125)","(6.5, 10.5, 9.15)","(5.0, 6.8, 6.05)","(8.5, 99999, 99990)","(18.0, 26.0, 22.8)"
14-12-2022 18:50:29.097350,"(2.9, 4.0, 3.736)","(6.0, 7.0, 6.666666666666666)","(8.0, 8.4, 8.0)","(51.0, 99999, 99990)","(7.5, 14.0, 13.125)","(6.5, 10.5, 9.15)","(5.0, 6.8, 6.05)","(8.5, 99999, 99990)","(18.0, 26.0, 22.8)"
14-12-2022 18:50:30.376924,"(2.9, 4.0, 3.736)","(6.0, 7.0, 6.666666666666666)","(8.0, 8.4, 8.0)","(51.0, 99999, 99990)","(7.5, 14.0, 13.125)","(6.5, 10.5, 9.15)","(5.0, 6.8, 6.05)","(8.5, 99999, 99990)","(18.0, 26.0, 22.8)"
14-12-2022 18:50:31.630168,"(2.9, 4.0, 3.736)","(6.0, 7.0, 6.666666666666666)","(8.0, 8.4, 8.0)","(51.0, 99999, 99990)","(7.5, 14.0, 13.25)","(6.5, 10.5, 9.5)","(5.0, 6.8, 6.05)","(8.5, 99999, 99990)","(18.0, 26.0, 22.8)"
14-12-2022 18:50:32.871376,"(2.9, 3.95, 3.7423076923076923)","(6.0, 6.8, 6.072727272727272)","(8.0, 8.4, 8.0)","(51.0, 99999, 99990)","(7.5, 14.0, 13.25)","(6.5, 10.5, 9.5)","(5.0, 6.8, 6.05)","(8.5, 99999, 99990)","(18.0, 26.0, 22.8)"
14-12-2022 18:50:34.156253,"(2.9, 3.95, 3.7423076923076923)","(6.0, 6.8, 6.072727272727272)","(8.0, 8.4, 8.0)","(51.0, 99999, 99990)","(7.5, 14.0, 13.25)","(6.5, 10.5, 9.5)","(5.0, 6.8, 6.05)","(8.5, 99999, 99990)","(18.0, 26.0, 22.8)"
14-12-2022 18:50:35.434623,"(2.9, 3.95, 3.7423076923076923)","(6.0, 6.8, 6.072727272727272)","(8.0, 8.4, 8.133333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 13.25)","(6.5, 10.5, 9.5)","(5.0, 6.8, 6.05)","(8.5, 99999, 99990)","(18.0, 26.0, 22.8)"
14-12-2022 18:50:36.723844,"(2.9, 3.95, 3.7423076923076923)","(6.0, 6.8, 6.072727272727272)","(8.0, 8.4, 8.133333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 13.25)","(6.5, 10.5, 9.15)","(5.0, 6.8, 6.6)","(8.5, 99999, 99990)","(18.0, 26.0, 22.8)"
14-12-2022 18:50:37.959778,"(2.9, 3.95, 3.7)","(6.0, 6.8, 6.072727272727272)","(8.0, 8.4, 8.133333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 13.25)","(6.5, 10.5, 9.785714285714286)","(5.0, 7.4, 6.8)","(8.5, 99999, 99990)","(18.0, 26.0, 22.8)"
14-12-2022 18:50:39.170750,"(2.9, 3.95, 3.7)","(6.0, 6.8, 6.072727272727272)","(8.0, 8.4, 8.133333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 13.25)","(6.5, 10.5, 9.785714285714286)","(5.0, 7.8, 6.8)","(8.5, 99999, 99990)","(18.0, 26.0, 22.8)"
14-12-2022 18:50:40.405299,"(2.9, 3.9, 3.675)","(6.0, 6.8, 6.072727272727272)","(8.0, 8.4, 8.133333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 13.25)","(6.5, 10.5, 9.842857142857143)","(5.0, 7.8, 6.8)","(8.5, 99999, 99990)","(18.0, 26.0, 22.8)"
14-12-2022 18:50:41.666633,"(2.9, 3.9, 3.675)","(6.0, 6.8, 6.072727272727272)","(8.0, 8.4, 8.133333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 13.25)","(6.5, 10.5, 10.2)","(5.0, 7.8, 6.8)","(8.5, 99999, 99990)","(18.0, 26.0, 22.8)"
14-12-2022 18:50:42.851585,"(2.9, 3.9, 3.675)","(6.0, 6.8, 6.072727272727272)","(8.0, 8.4, 8.133333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 13.25)","(6.5, 11.0, 10.2)","(5.0, 7.8, 6.8)","(8.5, 99999, 99990)","(18.0, 26.0, 22.8)"
14-12-2022 18:50:44.013627,"(2.9, 3.9, 3.6)","(6.0, 6.8, 6.072727272727272)","(8.0, 8.4, 8.133333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 13.25)","(6.5, 11.0, 10.2)","(5.0, 7.8, 6.8)","(8.5, 99999, 99990)","(18.0, 26.0, 22.8)"
14-12-2022 18:50:45.235540,"(2.9, 3.9, 3.6)","(6.0, 6.8, 6.072727272727272)","(8.0, 8.4, 8.133333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 13.25)","(6.5, 11.0, 10.2)","(5.0, 7.8, 6.8)","(8.5, 99999, 99990)","(18.0, 26.0, 22.8)"
14-12-2022 18:50:46.441532,"(2.9, 3.9, 3.6)","(6.0, 6.8, 6.072727272727272)","(8.0, 8.4, 8.133333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 13.25)","(6.5, 11.0, 10.2)","(5.0, 7.8, 6.8)","(8.5, 99999, 99990)","(18.0, 26.0, 22.8)"
14-12-2022 18:50:47.625186,"(2.9, 3.9, 3.6)","(6.0, 6.8, 6.072727272727272)","(8.0, 8.4, 8.133333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 13.25)","(6.5, 11.0, 10.2)","(5.0, 7.8, 6.8)","(8.5, 99999, 99990)","(18.0, 26.0, 22.8)"
14-12-2022 18:50:48.875035,"(2.9, 3.9, 3.6)","(6.0, 6.8, 6.072727272727272)","(8.0, 8.4, 8.133333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 13.25)","(6.5, 11.0, 10.2)","(5.0, 7.8, 6.8)","(8.5, 99999, 99990)","(18.0, 26.0, 22.8)"
14-12-2022 18:50:49.990831,"(2.9, 3.85, 3.4833333333333334)","(6.0, 6.8, 6.072727272727272)","(8.0, 8.4, 8.133333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 13.25)","(6.5, 11.0, 10.2)","(5.0, 7.8, 6.8)","(8.5, 99999, 99990)","(18.0, 26.0, 22.8)"
14-12-2022 18:50:51.108176,"(2.9, 3.85, 3.4833333333333334)","(6.0, 6.8, 6.072727272727272)","(8.0, 8.4, 8.133333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 13.25)","(6.5, 11.0, 10.2)","(5.0, 7.8, 6.8)","(8.5, 99999, 99990)","(18.0, 26.0, 22.8)"
14-12-2022 18:50:52.294522,"(2.9, 3.85, 3.4833333333333334)","(6.0, 6.8, 6.072727272727272)","(8.0, 8.4, 8.133333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 13.25)","(6.5, 11.0, 10.2)","(5.0, 7.8, 6.8)","(8.5, 99999, 99990)","(18.0, 26.0, 24.363636363636363)"
14-12-2022 18:50:53.519551,"(2.9, 3.85, 3.4833333333333334)","(6.0, 6.8, 6.072727272727272)","(8.0, 8.4, 8.133333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 13.25)","(6.5, 11.0, 10.2)","(5.0, 7.8, 6.8)","(8.5, 99999, 99990)","(18.0, 26.0, 24.363636363636363)"
14-12-2022 18:50:54.792286,"(2.9, 3.85, 3.4833333333333334)","(6.0, 6.8, 6.072727272727272)","(8.0, 8.4, 8.133333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 13.25)","(6.5, 11.0, 10.2)","(5.0, 7.8, 6.8)","(8.5, 99999, 99990)","(18.0, 26.0, 24.363636363636363)"
14-12-2022 18:50:56.043455,"(2.9, 3.85, 3.4833333333333334)","(6.0, 6.8, 6.072727272727272)","(8.0, 8.4, 8.133333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 13.25)","(6.5, 11.0, 10.2)","(5.0, 7.8, 6.8)","(8.5, 99999, 99990)","(18.0, 26.0, 24.363636363636363)"
14-12-2022 18:50:57.344937,"(2.9, 3.85, 3.4833333333333334)","(6.0, 6.8, 6.072727272727272)","(8.0, 8.4, 8.133333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 13.25)","(6.5, 11.0, 10.2)","(5.0, 7.8, 6.8)","(8.5, 99999, 99990)","(18.0, 26.0, 24.363636363636363)"
14-12-2022 18:50:58.639562,"(2.9, 3.85, 3.4375)","(6.0, 6.8, 6.072727272727272)","(8.0, 8.4, 8.133333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 13.25)","(6.5, 11.0, 10.2)","(5.0, 7.8, 6.8)","(8.5, 99999, 99990)","(18.0, 26.0, 24.363636363636363)"
14-12-2022 18:50:59.849117,"(2.9, 3.85, 3.4375)","(6.0, 6.8, 6.072727272727272)","(8.0, 8.4, 8.133333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 13.25)","(6.5, 11.0, 10.2)","(5.0, 7.8, 7.355555555555555)","(8.5, 99999, 99990)","(18.0, 26.0, 22.8)"
14-12-2022 18:51:01.006208,"(2.9, 3.8, 3.55)","(6.0, 6.8, 6.072727272727272)","(8.0, 8.4, 8.133333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 13.25)","(6.5, 11.0, 10.2)","(5.0, 7.8, 6.8)","(8.5, 99999, 99990)","(18.0, 26.0, 22.8)"
14-12-2022 18:51:02.155003,"(2.9, 3.8, 3.55)","(6.0, 7.2, 6.15)","(8.0, 8.4, 8.133333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 13.25)","(6.5, 11.0, 10.2)","(5.0, 7.8, 6.8)","(8.5, 99999, 99990)","(18.0, 26.0, 22.8)"
14-12-2022 18:51:03.282938,"(2.9, 3.8, 3.4666666666666663)","(6.0, 7.6, 6.533333333333333)","(8.0, 8.4, 8.133333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 13.25)","(6.5, 11.0, 10.2)","(5.0, 7.8, 6.8)","(8.5, 99999, 99990)","(18.0, 26.0, 22.8)"
14-12-2022 18:51:04.819030,"(2.9, 3.8, 3.4666666666666663)","(6.0, 7.4, 6.84)","(8.0, 8.4, 8.133333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 13.25)","(6.5, 11.0, 10.2)","(5.0, 7.8, 6.8)","(8.5, 99999, 99990)","(18.0, 26.0, 22.8)"
14-12-2022 18:51:05.956992,"(2.9, 3.8, 3.4666666666666663)","(6.0, 7.4, 6.84)","(8.0, 8.4, 8.133333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 13.25)","(6.5, 11.0, 10.2)","(5.0, 7.8, 6.8)","(8.5, 99999, 99990)","(18.0, 26.0, 22.8)"
14-12-2022 18:51:07.224465,"(2.9, 3.8, 3.4666666666666663)","(6.0, 7.4, 6.981818181818182)","(8.0, 8.4, 8.133333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 13.25)","(6.5, 11.0, 10.2)","(5.0, 7.8, 6.8)","(8.5, 99999, 99990)","(18.0, 26.0, 22.8)"
14-12-2022 18:51:08.363365,"(2.9, 3.75, 3.55)","(6.0, 7.2, 6.981818181818182)","(8.0, 8.4, 8.133333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 12.333333333333334)","(6.5, 11.0, 9.266666666666667)","(5.0, 7.8, 6.8)","(8.5, 99999, 99990)","(18.0, 26.0, 22.8)"
14-12-2022 18:51:09.587641,"(2.9, 3.75, 3.55)","(6.0, 7.2, 6.981818181818182)","(8.0, 8.4, 8.133333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 12.333333333333334)","(6.5, 11.0, 9.7)","(5.0, 7.8, 7.228571428571428)","(8.5, 99999, 99990)","(18.0, 26.0, 22.8)"
14-12-2022 18:51:10.838188,"(2.9, 3.7, 3.4375)","(6.0, 7.2, 6.914285714285715)","(8.0, 8.4, 8.133333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 12.333333333333334)","(6.5, 11.0, 9.7)","(5.0, 7.8, 6.9)","(8.5, 99999, 99990)","(18.0, 26.0, 22.8)"
14-12-2022 18:51:11.985397,"(2.9, 3.7, 3.4375)","(6.0, 7.0, 6.771428571428571)","(8.0, 8.4, 8.133333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 12.333333333333334)","(6.5, 11.0, 9.7)","(5.0, 7.8, 6.9)","(8.5, 99999, 99990)","(18.0, 26.0, 22.8)"
14-12-2022 18:51:13.188167,"(2.9, 3.7, 3.4375)","(6.0, 7.0, 6.771428571428571)","(8.0, 8.4, 8.133333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 12.333333333333334)","(6.5, 11.0, 9.7)","(5.0, 7.8, 6.9)","(8.5, 99999, 99990)","(18.0, 26.0, 22.8)"
14-12-2022 18:51:14.474054,"(2.9, 3.7, 3.4375)","(6.0, 7.0, 6.771428571428571)","(8.0, 8.4, 8.133333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 12.333333333333334)","(6.5, 11.0, 9.7)","(5.0, 7.8, 6.9)","(8.5, 99999, 99990)","(18.0, 26.0, 24.76923076923077)"
14-12-2022 18:51:15.671860,"(2.9, 3.65, 3.425)","(6.0, 7.0, 6.771428571428571)","(8.0, 8.4, 8.133333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 12.333333333333334)","(6.5, 11.0, 9.7)","(5.0, 7.8, 7.2)","(8.5, 99999, 99990)","(18.0, 26.0, 24.76923076923077)"
14-12-2022 18:51:16.841785,"(2.9, 3.65, 3.425)","(6.0, 7.0, 6.771428571428571)","(8.0, 8.4, 8.133333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 12.333333333333334)","(6.5, 11.0, 9.7)","(5.0, 7.8, 7.2)","(8.5, 99999, 99990)","(18.0, 26.0, 24.76923076923077)"
14-12-2022 18:51:17.993833,"(2.9, 3.65, 3.425)","(6.0, 7.0, 6.771428571428571)","(8.0, 8.4, 8.133333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 12.333333333333334)","(6.5, 11.0, 9.7)","(5.0, 7.8, 7.2)","(8.5, 99999, 99990)","(18.0, 26.0, 24.76923076923077)"
14-12-2022 18:51:19.151011,"(2.9, 3.65, 3.425)","(6.0, 7.0, 6.771428571428571)","(8.0, 8.4, 8.133333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 12.333333333333334)","(6.5, 11.0, 9.7)","(5.0, 7.8, 7.2)","(8.5, 99999, 99990)","(18.0, 26.0, 24.76923076923077)"
14-12-2022 18:51:20.336750,"(2.9, 3.65, 3.425)","(6.0, 7.0, 6.771428571428571)","(8.0, 8.4, 8.133333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 12.333333333333334)","(6.5, 11.0, 9.7)","(5.0, 7.8, 7.0)","(8.5, 99999, 99990)","(18.0, 26.0, 21.666666666666668)"
14-12-2022 18:51:21.500151,"(2.9, 3.65, 3.425)","(6.0, 7.0, 6.771428571428571)","(8.0, 8.4, 8.133333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 12.333333333333334)","(6.5, 11.0, 9.7)","(5.0, 7.8, 6.92)","(8.5, 99999, 99990)","(18.0, 25.0, 21.666666666666668)"
14-12-2022 18:51:22.600332,"(2.9, 3.65, 3.425)","(6.0, 7.0, 6.771428571428571)","(8.0, 8.4, 8.133333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 12.333333333333334)","(6.5, 11.0, 9.7)","(5.0, 8.0, 6.92)","(8.5, 99999, 99990)","(18.0, 25.0, 23.076923076923077)"
14-12-2022 18:51:23.737305,"(2.9, 3.65, 3.425)","(6.0, 7.0, 6.771428571428571)","(8.0, 8.4, 8.133333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 12.333333333333334)","(6.5, 11.0, 9.7)","(5.0, 8.0, 6.92)","(8.5, 99999, 99990)","(18.0, 24.0, 23.076923076923077)"
14-12-2022 18:51:24.963455,"(2.9, 3.65, 3.425)","(6.0, 7.0, 6.771428571428571)","(8.0, 8.4, 8.133333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 12.333333333333334)","(6.5, 11.0, 9.7)","(5.0, 8.0, 6.92)","(8.5, 99999, 99990)","(18.0, 24.0, 23.076923076923077)"
14-12-2022 18:51:26.075099,"(2.9, 3.65, 3.425)","(6.0, 7.0, 6.771428571428571)","(8.0, 8.4, 8.133333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 12.333333333333334)","(6.5, 11.0, 9.7)","(5.0, 8.0, 6.92)","(8.5, 99999, 99990)","(18.0, 24.0, 23.076923076923077)"
14-12-2022 18:51:27.279213,"(2.9, 3.65, 3.425)","(6.0, 7.0, 6.771428571428571)","(8.0, 8.4, 8.133333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 12.333333333333334)","(6.5, 11.0, 9.7)","(5.0, 7.8, 6.6571428571428575)","(8.5, 99999, 99990)","(18.0, 24.0, 23.076923076923077)"
14-12-2022 18:51:28.462428,"(2.9, 3.65, 3.425)","(6.0, 7.0, 6.771428571428571)","(8.0, 8.4, 8.133333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 12.333333333333334)","(6.5, 11.0, 9.7)","(5.0, 7.8, 6.6571428571428575)","(8.5, 99999, 99990)","(18.0, 24.0, 23.076923076923077)"
14-12-2022 18:51:29.885588,"(2.9, 3.65, 3.425)","(6.0, 7.0, 6.771428571428571)","(8.0, 8.4, 8.133333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 12.333333333333334)","(6.5, 11.0, 9.7)","(5.0, 7.8, 6.6571428571428575)","(8.5, 99999, 99990)","(18.0, 24.0, 23.076923076923077)"
14-12-2022 18:51:31.209518,"(2.9, 3.65, 3.425)","(6.0, 7.0, 6.771428571428571)","(8.0, 8.4, 8.133333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 12.333333333333334)","(6.5, 11.0, 9.96)","(5.0, 7.8, 6.3)","(8.5, 99999, 99990)","(18.0, 24.0, 23.076923076923077)"
14-12-2022 18:51:32.428521,"(2.9, 3.65, 3.425)","(6.0, 7.0, 6.771428571428571)","(8.0, 8.4, 8.133333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 12.333333333333334)","(6.5, 11.0, 9.96)","(5.0, 7.6, 6.3)","(8.5, 99999, 99990)","(18.0, 24.0, 23.076923076923077)"
14-12-2022 18:51:33.777203,"(2.9, 3.65, 3.51875)","(6.0, 7.0, 6.771428571428571)","(8.0, 8.4, 8.133333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 12.333333333333334)","(6.5, 11.0, 9.96)","(5.0, 7.6, 6.3)","(8.5, 99999, 99990)","(18.0, 24.0, 23.076923076923077)"
14-12-2022 18:51:35.034505,"(2.9, 3.65, 3.51875)","(6.0, 7.0, 6.771428571428571)","(8.0, 8.4, 8.133333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 12.333333333333334)","(6.5, 11.0, 9.7)","(5.0, 7.6, 6.04)","(8.5, 99999, 99990)","(18.0, 24.0, 23.076923076923077)"
14-12-2022 18:51:36.267836,"(2.9, 3.65, 3.4749999999999996)","(6.0, 7.6, 7.366666666666666)","(8.0, 8.4, 8.133333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 12.333333333333334)","(6.5, 11.0, 9.7)","(5.0, 7.6, 6.733333333333333)","(8.5, 99999, 99990)","(18.0, 24.0, 23.076923076923077)"
14-12-2022 18:51:37.416129,"(2.9, 3.65, 3.4863636363636363)","(6.0, 7.6, 6.836363636363636)","(8.0, 8.4, 8.133333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 12.333333333333334)","(6.5, 11.0, 9.7)","(5.0, 7.4, 6.733333333333333)","(8.5, 99999, 99990)","(18.0, 24.0, 23.076923076923077)"
14-12-2022 18:51:38.670010,"(2.9, 3.65, 3.4863636363636363)","(6.0, 7.6, 6.666666666666667)","(8.0, 8.4, 8.133333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 12.333333333333334)","(6.5, 11.0, 9.7)","(5.0, 7.4, 6.733333333333333)","(8.5, 99999, 99990)","(18.0, 24.0, 23.076923076923077)"
14-12-2022 18:51:39.921590,"(2.9, 3.65, 3.4863636363636363)","(6.0, 7.6, 6.666666666666667)","(8.0, 8.4, 8.133333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 12.333333333333334)","(6.5, 11.0, 9.7)","(5.0, 7.4, 6.733333333333333)","(8.5, 99999, 99990)","(18.0, 24.0, 23.076923076923077)"
14-12-2022 18:51:41.229510,"(2.9, 3.65, 3.4863636363636363)","(6.0, 7.6, 6.666666666666667)","(8.0, 8.4, 8.133333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 12.333333333333334)","(6.5, 11.0, 9.7)","(5.0, 7.4, 6.733333333333333)","(8.5, 99999, 99990)","(18.0, 24.0, 23.076923076923077)"
14-12-2022 18:51:42.522276,"(2.9, 3.65, 3.4863636363636363)","(6.0, 7.6, 6.666666666666667)","(8.0, 8.4, 8.133333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 12.333333333333334)","(6.5, 11.0, 9.7)","(5.0, 7.4, 6.733333333333333)","(8.5, 99999, 99990)","(18.0, 24.0, 23.076923076923077)"
14-12-2022 18:51:43.725528,"(2.9, 3.65, 3.4863636363636363)","(6.0, 7.6, 6.666666666666667)","(8.0, 8.4, 8.133333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 12.333333333333334)","(6.5, 11.0, 9.7)","(5.0, 7.4, 6.733333333333333)","(8.5, 99999, 99990)","(18.0, 24.0, 23.076923076923077)"
14-12-2022 18:51:44.972256,"(2.9, 3.65, 3.4863636363636363)","(6.0, 7.6, 6.666666666666667)","(8.0, 8.4, 8.133333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 12.333333333333334)","(6.5, 11.0, 9.7)","(5.0, 7.4, 6.733333333333333)","(8.5, 99999, 99990)","(18.0, 24.0, 23.076923076923077)"
14-12-2022 18:51:46.249712,"(2.9, 3.65, 3.4863636363636363)","(6.0, 7.6, 6.666666666666667)","(8.0, 8.4, 8.133333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 12.333333333333334)","(6.5, 11.0, 9.7)","(5.0, 7.4, 6.733333333333333)","(8.5, 99999, 99990)","(18.0, 24.0, 23.076923076923077)"
14-12-2022 18:51:47.552360,"(2.9, 3.65, 3.4863636363636363)","(6.0, 7.6, 6.666666666666667)","(8.0, 8.4, 8.133333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 12.333333333333334)","(6.5, 11.0, 9.7)","(5.0, 7.4, 6.733333333333333)","(8.5, 99999, 99990)","(18.0, 24.0, 23.076923076923077)"
14-12-2022 18:51:48.764845,"(2.9, 3.65, 3.4863636363636363)","(6.0, 7.6, 6.666666666666667)","(8.0, 8.4, 8.133333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 12.333333333333334)","(6.5, 11.0, 9.7)","(5.0, 7.4, 6.733333333333333)","(8.5, 99999, 99990)","(18.0, 24.0, 23.076923076923077)"
14-12-2022 18:51:49.957630,"(2.9, 3.65, 3.4863636363636363)","(6.0, 7.6, 6.666666666666667)","(8.0, 8.4, 8.133333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 12.333333333333334)","(6.5, 11.0, 9.7)","(5.0, 7.4, 6.733333333333333)","(8.5, 99999, 99990)","(18.0, 24.0, 23.076923076923077)"
14-12-2022 18:51:51.255616,"(2.9, 3.65, 3.4863636363636363)","(6.0, 7.6, 6.666666666666667)","(8.0, 8.4, 8.133333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 12.333333333333334)","(6.5, 11.0, 9.7)","(5.0, 7.4, 6.733333333333333)","(8.5, 99999, 99990)","(18.0, 24.0, 23.076923076923077)"
14-12-2022 18:51:52.559693,"(2.9, 3.65, 3.4863636363636363)","(6.0, 7.6, 6.666666666666667)","(8.0, 8.4, 8.133333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 12.333333333333334)","(6.5, 11.0, 9.7)","(5.0, 7.4, 6.733333333333333)","(8.5, 99999, 99990)","(18.0, 24.0, 23.076923076923077)"
14-12-2022 18:51:53.839677,"(2.9, 3.65, 3.4863636363636363)","(6.0, 7.6, 6.666666666666667)","(8.0, 8.4, 8.453333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 12.333333333333334)","(6.5, 11.0, 9.7)","(5.0, 7.4, 6.257142857142857)","(8.5, 99999, 99990)","(18.0, 24.0, 23.076923076923077)"
14-12-2022 18:51:55.045072,"(2.9, 3.65, 3.5441176470588234)","(6.0, 7.6, 6.666666666666667)","(8.0, 8.6, 8.453333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 12.333333333333334)","(6.5, 11.0, 9.7)","(5.0, 7.4, 6.257142857142857)","(8.5, 99999, 99990)","(18.0, 24.0, 23.076923076923077)"
14-12-2022 18:51:56.281328,"(2.9, 3.65, 3.5441176470588234)","(6.0, 7.6, 6.666666666666667)","(8.0, 8.6, 8.453333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 12.333333333333334)","(6.5, 11.0, 9.7)","(5.0, 7.4, 6.257142857142857)","(8.5, 99999, 99990)","(18.0, 24.0, 23.076923076923077)"
14-12-2022 18:51:57.558350,"(2.9, 3.65, 3.5441176470588234)","(6.0, 7.6, 6.666666666666667)","(8.0, 8.6, 8.453333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 12.333333333333334)","(6.5, 11.0, 9.7)","(5.0, 7.4, 6.257142857142857)","(8.5, 99999, 99990)","(18.0, 24.0, 23.076923076923077)"
14-12-2022 18:51:58.786255,"(2.9, 3.65, 3.5441176470588234)","(6.0, 7.6, 7.25)","(8.0, 8.6, 8.453333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 12.333333333333334)","(6.5, 11.0, 9.7)","(5.0, 7.4, 6.257142857142857)","(8.5, 99999, 99990)","(18.0, 24.0, 23.076923076923077)"
14-12-2022 18:52:00.009865,"(2.9, 3.65, 3.5441176470588234)","(6.0, 7.6, 6.676923076923077)","(8.0, 8.6, 8.453333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 12.333333333333334)","(6.5, 11.0, 9.7)","(5.0, 7.4, 6.257142857142857)","(8.5, 99999, 99990)","(18.0, 24.0, 23.076923076923077)"
14-12-2022 18:52:01.138176,"(2.9, 3.65, 3.5441176470588234)","(6.0, 7.6, 6.676923076923077)","(8.0, 8.6, 8.453333333333333)","(51.0, 99999, 99990)","(7.5, 14.0, 12.333333333333334)","(6.5, 11.0, 9.7)","(5.0, 7.4, 6.257142857142857)","(8.5, 99999, 99990)","(18.0, 24.0, 23.076923076923077)"
