,Rushmore Red,Notorious Diesel,Melton Boy,Idema Bale,Blackpool Diva,Lenny Coaster,Usain Road,Late For Love
10-01-2023 14:06:16.920171,"(3.0, 4.5, 4.38)","(1.65, 1.75, 1.7315384615384615)","(26.0, 85.0, 71.66666666666667)","(9.0, 24.0, 19.125)","(18.0, 48.0, 38.0)","(11.0, 29.0, 27.666666666666668)","(31.0, 75.0, 59.5)","(21.0, 38.0, 31.142857142857142)"
10-01-2023 14:06:18.471124,"(3.0, 4.5, 4.375)","(1.65, 1.75, 1.7354545454545454)","(26.0, 85.0, 80.55555555555556)","(9.0, 24.0, 19.894736842105264)","(18.0, 48.0, 38.0)","(11.0, 29.0, 27.666666666666668)","(31.0, 75.0, 59.5)","(21.0, 38.0, 32.0)"
10-01-2023 14:06:20.000923,"(3.0, 4.5, 4.142857142857143)","(1.65, 1.75, 1.7247368421052631)","(26.0, 85.0, 80.55555555555556)","(9.0, 24.0, 19.894736842105264)","(18.0, 48.0, 38.0)","(11.0, 29.0, 27.666666666666668)","(31.0, 75.0, 59.5)","(21.0, 36.0, 32.0)"
10-01-2023 14:06:21.276531,"(3.0, 4.5, 4.142857142857143)","(1.65, 1.75, 1.7247368421052631)","(26.0, 85.0, 80.55555555555556)","(9.0, 24.0, 19.894736842105264)","(18.0, 48.0, 38.0)","(11.0, 29.0, 28.11111111111111)","(31.0, 75.0, 59.5)","(21.0, 36.0, 28.142857142857142)"
10-01-2023 14:06:22.710777,"(3.0, 4.4, 4.1454545454545455)","(1.65, 1.75, 1.7247368421052631)","(26.0, 85.0, 80.55555555555556)","(9.0, 24.0, 19.894736842105264)","(18.0, 48.0, 38.0)","(11.0, 29.0, 28.11111111111111)","(31.0, 75.0, 59.5)","(21.0, 36.0, 30.789473684210527)"
10-01-2023 14:06:24.186549,"(3.0, 4.4, 4.1454545454545455)","(1.65, 1.76, 1.7285)","(26.0, 85.0, 80.55555555555556)","(9.0, 24.0, 19.894736842105264)","(18.0, 48.0, 38.0)","(11.0, 29.0, 28.11111111111111)","(31.0, 75.0, 59.5)","(21.0, 36.0, 30.789473684210527)"
10-01-2023 14:06:25.608946,"(3.0, 4.4, 4.1454545454545455)","(1.65, 1.76, 1.7285)","(26.0, 85.0, 80.55555555555556)","(9.0, 24.0, 19.894736842105264)","(18.0, 48.0, 40.285714285714285)","(11.0, 29.0, 28.11111111111111)","(31.0, 75.0, 59.5)","(21.0, 36.0, 32.8235294117647)"
10-01-2023 14:06:26.903933,"(3.0, 4.4, 4.16)","(1.65, 1.76, 1.7285)","(26.0, 85.0, 80.55555555555556)","(9.0, 24.0, 19.894736842105264)","(18.0, 48.0, 40.285714285714285)","(11.0, 29.0, 28.11111111111111)","(31.0, 75.0, 59.5)","(21.0, 36.0, 32.8235294117647)"
10-01-2023 14:06:28.181519,"(3.0, 4.4, 4.16)","(1.65, 1.76, 1.7285)","(26.0, 85.0, 80.55555555555556)","(9.0, 24.0, 19.894736842105264)","(18.0, 48.0, 40.285714285714285)","(11.0, 29.0, 28.555555555555557)","(31.0, 75.0, 59.5)","(21.0, 36.0, 32.0)"
10-01-2023 14:06:29.489086,"(3.0, 4.4, 4.1230769230769235)","(1.65, 1.76, 1.7288235294117646)","(26.0, 85.0, 80.55555555555556)","(9.0, 24.0, 19.125)","(18.0, 48.0, 40.285714285714285)","(11.0, 29.0, 28.555555555555557)","(31.0, 75.0, 59.5)","(21.0, 36.0, 34.90909090909091)"
10-01-2023 14:06:30.820809,"(3.0, 4.4, 4.16)","(1.65, 1.75, 1.7323076923076923)","(26.0, 85.0, 80.55555555555556)","(9.0, 24.0, 19.125)","(18.0, 48.0, 40.285714285714285)","(11.0, 29.0, 28.555555555555557)","(31.0, 75.0, 59.5)","(21.0, 36.0, 35.142857142857146)"
10-01-2023 14:06:32.182973,"(3.0, 4.4, 4.290909090909091)","(1.65, 1.74, 1.7323076923076923)","(26.0, 85.0, 80.0)","(9.0, 24.0, 19.125)","(18.0, 48.0, 40.285714285714285)","(11.0, 29.0, 28.555555555555557)","(31.0, 75.0, 59.5)","(21.0, 36.0, 35.142857142857146)"
10-01-2023 14:06:33.483663,"(3.0, 4.4, 4.290909090909091)","(1.65, 1.74, 1.7323076923076923)","(26.0, 85.0, 80.0)","(9.0, 24.0, 19.125)","(18.0, 48.0, 40.285714285714285)","(11.0, 29.0, 28.555555555555557)","(31.0, 75.0, 59.5)","(21.0, 36.0, 35.142857142857146)"
10-01-2023 14:06:34.848081,"(3.0, 4.4, 4.290909090909091)","(1.65, 1.74, 1.714)","(26.0, 85.0, 80.0)","(9.0, 24.0, 19.125)","(18.0, 48.0, 40.285714285714285)","(11.0, 29.0, 24.5)","(31.0, 75.0, 59.5)","(21.0, 36.0, 34.5)"
10-01-2023 14:06:36.173115,"(3.0, 4.4, 4.290909090909091)","(1.65, 1.75, 1.726)","(26.0, 85.0, 80.0)","(9.0, 24.0, 19.125)","(18.0, 48.0, 40.285714285714285)","(11.0, 29.0, 27.666666666666668)","(31.0, 75.0, 59.5)","(21.0, 36.0, 33.375)"
10-01-2023 14:06:37.498937,"(3.0, 4.4, 4.342857142857143)","(1.65, 1.75, 1.7063636363636363)","(26.0, 85.0, 80.0)","(9.0, 24.0, 19.125)","(18.0, 48.0, 40.285714285714285)","(11.0, 29.0, 27.666666666666668)","(31.0, 75.0, 59.5)","(21.0, 36.0, 35.25)"
10-01-2023 14:06:38.824581,"(3.0, 4.4, 4.371428571428572)","(1.65, 1.72, 1.7063636363636363)","(26.0, 85.0, 80.0)","(9.0, 24.0, 19.125)","(18.0, 48.0, 40.285714285714285)","(11.0, 29.0, 27.666666666666668)","(31.0, 75.0, 59.5)","(21.0, 36.0, 35.25)"
10-01-2023 14:06:40.150962,"(3.0, 4.4, 4.371428571428572)","(1.65, 1.72, 1.7028571428571428)","(26.0, 85.0, 80.0)","(9.0, 24.0, 19.125)","(18.0, 48.0, 40.285714285714285)","(11.0, 29.0, 27.666666666666668)","(31.0, 75.0, 59.5)","(21.0, 36.0, 35.45454545454545)"
10-01-2023 14:06:41.507081,"(3.0, 4.4, 4.371428571428572)","(1.65, 1.72, 1.6933333333333334)","(26.0, 85.0, 80.0)","(9.0, 24.0, 19.125)","(18.0, 48.0, 40.285714285714285)","(11.0, 29.0, 27.666666666666668)","(31.0, 75.0, 59.5)","(21.0, 36.0, 35.45454545454545)"
10-01-2023 14:06:42.761892,"(3.0, 4.4, 4.371428571428572)","(1.65, 1.72, 1.6949999999999998)","(26.0, 85.0, 80.0)","(9.0, 24.0, 19.125)","(18.0, 48.0, 40.285714285714285)","(11.0, 29.0, 28.11111111111111)","(31.0, 75.0, 59.5)","(21.0, 36.0, 50.8235294117647)"
10-01-2023 14:06:44.057195,"(3.0, 4.4, 4.371428571428572)","(1.65, 1.72, 1.6933333333333334)","(26.0, 85.0, 80.0)","(9.0, 24.0, 19.125)","(18.0, 48.0, 40.285714285714285)","(11.0, 29.0, 28.11111111111111)","(31.0, 75.0, 59.5)","(21.0, 60.0, 43.0)"
10-01-2023 14:06:45.365138,"(3.0, 4.4, 4.133333333333334)","(1.65, 1.72, 1.6977777777777778)","(26.0, 85.0, 80.0)","(9.0, 24.0, 19.125)","(18.0, 48.0, 40.285714285714285)","(11.0, 29.0, 28.11111111111111)","(31.0, 75.0, 59.5)","(21.0, 55.0, 40.631578947368425)"
10-01-2023 14:06:46.912258,"(3.0, 4.4, 4.3375)","(1.65, 1.72, 1.6977777777777778)","(26.0, 85.0, 80.0)","(9.0, 24.0, 19.125)","(18.0, 48.0, 40.285714285714285)","(11.0, 29.0, 28.11111111111111)","(31.0, 75.0, 59.5)","(21.0, 55.0, 40.631578947368425)"
10-01-2023 14:06:48.413910,"(3.0, 4.4, 4.3375)","(1.65, 1.72, 1.6977777777777778)","(26.0, 85.0, 80.0)","(9.0, 24.0, 19.125)","(18.0, 48.0, 40.285714285714285)","(11.0, 29.0, 28.11111111111111)","(31.0, 75.0, 59.5)","(21.0, 55.0, 40.631578947368425)"
10-01-2023 14:06:49.950159,"(3.0, 4.4, 4.3375)","(1.65, 1.72, 1.7007999999999999)","(26.0, 85.0, 80.0)","(9.0, 24.0, 19.125)","(18.0, 48.0, 40.285714285714285)","(11.0, 29.0, 24.5)","(31.0, 75.0, 59.5)","(21.0, 55.0, 40.631578947368425)"
10-01-2023 14:06:51.825387,"(3.0, 4.4, 4.35)","(1.65, 1.72, 1.67125)","(26.0, 85.0, 80.0)","(9.0, 24.0, 19.125)","(18.0, 48.0, 40.285714285714285)","(11.0, 29.0, 28.555555555555557)","(31.0, 75.0, 59.5)","(21.0, 55.0, 40.631578947368425)"
10-01-2023 14:06:54.349168,"(3.0, 4.4, 4.35)","(1.65, 1.68, 1.67125)","(26.0, 85.0, 80.0)","(9.0, 24.0, 19.125)","(18.0, 48.0, 40.285714285714285)","(11.0, 29.0, 28.555555555555557)","(31.0, 75.0, 59.5)","(21.0, 55.0, 40.631578947368425)"
10-01-2023 14:06:55.704892,"(3.0, 4.4, 4.35)","(1.65, 1.68, 1.67125)","(26.0, 85.0, 80.0)","(9.0, 24.0, 19.125)","(18.0, 48.0, 40.285714285714285)","(11.0, 29.0, 28.555555555555557)","(31.0, 75.0, 59.5)","(21.0, 55.0, 40.631578947368425)"
10-01-2023 14:06:57.085401,"(3.0, 4.4, 4.371428571428572)","(1.65, 1.68, 1.67125)","(26.0, 85.0, 80.0)","(9.0, 24.0, 19.125)","(18.0, 48.0, 40.285714285714285)","(11.0, 29.0, 27.666666666666668)","(31.0, 75.0, 59.5)","(21.0, 55.0, 40.631578947368425)"
10-01-2023 14:06:58.437330,"(3.0, 4.4, 4.371428571428572)","(1.65, 1.68, 1.6738461538461538)","(26.0, 85.0, 80.0)","(9.0, 24.0, 19.125)","(18.0, 48.0, 40.285714285714285)","(11.0, 29.0, 27.666666666666668)","(31.0, 75.0, 59.5)","(21.0, 55.0, 40.631578947368425)"
10-01-2023 14:06:59.878637,"(3.0, 4.4, 4.371428571428572)","(1.65, 1.68, 1.6738461538461538)","(26.0, 85.0, 80.0)","(9.0, 24.0, 19.125)","(18.0, 48.0, 40.285714285714285)","(11.0, 29.0, 27.666666666666668)","(31.0, 75.0, 59.5)","(21.0, 55.0, 40.631578947368425)"
10-01-2023 14:07:01.211208,"(3.0, 4.4, 4.371428571428572)","(1.65, 1.68, 1.6738461538461538)","(26.0, 85.0, 80.0)","(9.0, 24.0, 19.125)","(18.0, 48.0, 40.285714285714285)","(11.0, 29.0, 27.666666666666668)","(31.0, 75.0, 59.5)","(21.0, 55.0, 40.631578947368425)"
10-01-2023 14:07:02.501765,"(3.0, 4.4, 4.371428571428572)","(1.65, 1.68, 1.6738461538461538)","(26.0, 85.0, 80.0)","(9.0, 24.0, 19.0)","(18.0, 48.0, 40.285714285714285)","(11.0, 29.0, 27.666666666666668)","(31.0, 75.0, 59.5)","(21.0, 55.0, 40.631578947368425)"
10-01-2023 14:07:03.970468,"(3.0, 4.4, 4.371428571428572)","(1.65, 1.68, 1.6738461538461538)","(26.0, 85.0, 80.0)","(9.0, 24.0, 19.0)","(18.0, 48.0, 40.285714285714285)","(11.0, 29.0, 27.666666666666668)","(31.0, 75.0, 59.5)","(21.0, 55.0, 40.631578947368425)"
10-01-2023 14:07:05.355621,"(3.0, 4.4, 4.371428571428572)","(1.65, 1.68, 1.6738461538461538)","(26.0, 85.0, 80.0)","(9.0, 24.0, 19.0)","(18.0, 48.0, 40.285714285714285)","(11.0, 29.0, 27.666666666666668)","(31.0, 75.0, 59.5)","(21.0, 55.0, 40.631578947368425)"
10-01-2023 14:07:06.754483,"(3.0, 4.4, 4.371428571428572)","(1.65, 1.68, 1.6738461538461538)","(26.0, 85.0, 80.0)","(9.0, 24.0, 19.0)","(18.0, 48.0, 40.285714285714285)","(11.0, 29.0, 27.666666666666668)","(31.0, 75.0, 59.5)","(21.0, 55.0, 40.631578947368425)"
10-01-2023 14:07:08.114382,"(3.0, 4.4, 4.371428571428572)","(1.65, 1.68, 1.6733333333333333)","(26.0, 85.0, 80.0)","(9.0, 24.0, 19.125)","(18.0, 48.0, 40.285714285714285)","(11.0, 29.0, 24.5)","(31.0, 75.0, 59.5)","(21.0, 55.0, 40.631578947368425)"
10-01-2023 14:07:09.387299,"(3.0, 4.4, 4.133333333333334)","(1.65, 1.68, 1.6733333333333333)","(26.0, 85.0, 80.0)","(9.0, 24.0, 19.125)","(18.0, 48.0, 40.285714285714285)","(11.0, 29.0, 26.77777777777778)","(31.0, 75.0, 59.5)","(21.0, 55.0, 40.631578947368425)"
10-01-2023 14:07:10.486536,"(3.0, 4.4, 4.371428571428572)","(1.65, 1.68, 1.668)","(26.0, 85.0, 80.0)","(9.0, 24.0, 19.125)","(18.0, 48.0, 40.285714285714285)","(11.0, 29.0, 26.77777777777778)","(31.0, 75.0, 59.5)","(21.0, 55.0, 40.631578947368425)"
10-01-2023 14:07:11.776407,"(3.0, 4.4, 4.371428571428572)","(1.65, 1.68, 1.668)","(26.0, 85.0, 80.0)","(9.0, 24.0, 19.125)","(18.0, 48.0, 40.285714285714285)","(11.0, 29.0, 26.77777777777778)","(31.0, 75.0, 65.9090909090909)","(21.0, 55.0, 40.631578947368425)"
10-01-2023 14:07:12.886592,"(3.0, 4.4, 4.371428571428572)","(1.65, 1.68, 1.668)","(26.0, 85.0, 80.0)","(9.0, 24.0, 19.0)","(18.0, 48.0, 37.111111111111114)","(11.0, 29.0, 26.77777777777778)","(31.0, 75.0, 69.54545454545455)","(21.0, 55.0, 40.631578947368425)"
10-01-2023 14:07:13.996013,"(3.0, 4.4, 4.366666666666667)","(1.65, 1.67, 1.6644444444444444)","(26.0, 85.0, 80.0)","(9.0, 24.0, 19.0)","(18.0, 46.0, 37.111111111111114)","(11.0, 29.0, 26.77777777777778)","(31.0, 75.0, 69.54545454545455)","(21.0, 55.0, 40.631578947368425)"
10-01-2023 14:07:15.070899,"(3.0, 4.4, 4.366666666666667)","(1.65, 1.67, 1.6644444444444444)","(26.0, 85.0, 80.0)","(9.0, 24.0, 19.125)","(18.0, 46.0, 37.111111111111114)","(11.0, 29.0, 28.11111111111111)","(31.0, 75.0, 70.0)","(21.0, 55.0, 40.631578947368425)"
10-01-2023 14:07:16.435751,"(3.0, 4.4, 4.25)","(1.65, 1.67, 1.65)","(26.0, 85.0, 80.0)","(9.0, 24.0, 19.125)","(18.0, 46.0, 36.4)","(11.0, 29.0, 28.11111111111111)","(31.0, 75.0, 70.0)","(21.0, 55.0, 40.631578947368425)"
10-01-2023 14:07:17.746795,"(3.0, 4.5, 4.4)","(1.65, 1.67, 1.6591304347826086)","(26.0, 85.0, 80.0)","(9.0, 24.0, 19.125)","(18.0, 46.0, 36.4)","(11.0, 29.0, 28.11111111111111)","(31.0, 75.0, 70.0)","(21.0, 55.0, 40.631578947368425)"
10-01-2023 14:07:19.257140,"(3.0, 4.5, 4.118421052631579)","(1.65, 1.67, 1.6557142857142857)","(26.0, 85.0, 80.0)","(9.0, 24.0, 19.125)","(18.0, 46.0, 36.4)","(11.0, 29.0, 28.11111111111111)","(31.0, 75.0, 70.0)","(21.0, 55.0, 40.631578947368425)"
10-01-2023 14:07:20.397845,"(3.0, 4.5, 4.118421052631579)","(1.65, 1.67, 1.6557142857142857)","(26.0, 85.0, 80.0)","(9.0, 24.0, 19.125)","(18.0, 46.0, 36.4)","(11.0, 29.0, 28.11111111111111)","(31.0, 75.0, 70.0)","(21.0, 55.0, 40.631578947368425)"
10-01-2023 14:07:21.811236,"(3.0, 4.5, 4.329411764705882)","(1.65, 1.68, 1.65)","(26.0, 85.0, 80.0)","(9.0, 24.0, 19.125)","(18.0, 46.0, 35.333333333333336)","(11.0, 29.0, 28.272727272727273)","(31.0, 75.0, 70.0)","(21.0, 55.0, 40.631578947368425)"
10-01-2023 14:07:23.094007,"(3.0, 4.5, 4.324390243902439)","(1.65, 1.68, 1.6688888888888889)","(26.0, 85.0, 80.0)","(9.0, 24.0, 19.125)","(18.0, 46.0, 36.4)","(11.0, 29.0, 28.555555555555557)","(31.0, 75.0, 70.0)","(21.0, 55.0, 40.631578947368425)"
10-01-2023 14:07:24.428203,"(3.0, 4.5, 4.310526315789473)","(1.65, 1.68, 1.6688888888888889)","(26.0, 85.0, 80.0)","(9.0, 24.0, 20.891304347826086)","(18.0, 46.0, 33.2)","(11.0, 29.0, 28.5)","(31.0, 75.0, 70.0)","(21.0, 55.0, 40.631578947368425)"
10-01-2023 14:07:25.544414,"(3.1, 4.5, 4.310526315789473)","(1.65, 1.68, 1.6688888888888889)","(26.0, 85.0, 80.0)","(10.0, 24.0, 20.891304347826086)","(19.0, 46.0, 37.46666666666667)","(12.0, 29.0, 34.4)","(31.0, 75.0, 63.75)","(21.0, 55.0, 40.631578947368425)"
10-01-2023 14:07:26.703237,"(3.1, 4.5, 4.318181818181818)","(1.65, 1.71, 1.66)","(26.0, 85.0, 80.0)","(10.0, 24.0, 20.891304347826086)","(19.0, 46.0, 37.46666666666667)","(12.0, 36.0, 28.857142857142858)","(31.0, 75.0, 70.0)","(21.0, 55.0, 40.631578947368425)"
10-01-2023 14:07:27.788333,"(3.1, 4.5, 4.316)","(1.65, 1.7, 1.6523999999999999)","(26.0, 85.0, 80.0)","(10.0, 24.0, 20.891304347826086)","(19.0, 46.0, 37.46666666666667)","(12.0, 34.0, 29.0)","(31.0, 75.0, 70.0)","(21.0, 55.0, 45.58620689655172)"
10-01-2023 14:07:29.072084,"(3.1, 4.5, 4.064516129032258)","(1.65, 1.7, 1.65)","(26.0, 85.0, 80.0)","(10.0, 24.0, 20.891304347826086)","(19.0, 46.0, 37.46666666666667)","(12.0, 34.0, 29.0)","(31.0, 75.0, 70.0)","(21.0, 55.0, 45.58620689655172)"
10-01-2023 14:07:30.285802,"(3.1, 4.4, 4.25)","(1.65, 1.7, 1.64)","(26.0, 85.0, 80.0)","(10.0, 24.0, 22.25)","(19.0, 46.0, 37.46666666666667)","(12.0, 34.0, 28.75)","(31.0, 75.0, 71.25)","(21.0, 55.0, 45.58620689655172)"
10-01-2023 14:07:31.361970,"(3.1, 4.4, 4.141379310344828)","(1.65, 1.65, 1.64)","(26.0, 85.0, 80.0)","(10.0, 23.0, 22.25)","(19.0, 46.0, 37.46666666666667)","(12.0, 34.0, 28.75)","(31.0, 75.0, 71.25)","(21.0, 55.0, 45.58620689655172)"
10-01-2023 14:07:32.370819,"(3.1, 4.4, 4.172413793103448)","(1.65, 1.65, 1.64)","(26.0, 85.0, 80.0)","(10.0, 23.0, 22.25)","(19.0, 46.0, 37.46666666666667)","(12.0, 34.0, 28.75)","(31.0, 75.0, 71.25)","(21.0, 55.0, 45.58620689655172)"
10-01-2023 14:07:33.390848,"(3.1, 4.4, 4.146153846153846)","(1.65, 1.65, 1.64)","(26.0, 85.0, 77.5)","(10.0, 23.0, 20.3)","(19.0, 46.0, 37.46666666666667)","(12.0, 34.0, 28.75)","(31.0, 75.0, 71.25)","(21.0, 55.0, 45.58620689655172)"
10-01-2023 14:07:34.425606,"(3.1, 4.4, 4.146153846153846)","(1.65, 1.65, 1.64)","(26.0, 85.0, 77.5)","(10.0, 23.0, 20.3)","(19.0, 46.0, 37.38461538461539)","(12.0, 34.0, 28.75)","(31.0, 75.0, 71.25)","(21.0, 55.0, 45.58620689655172)"
10-01-2023 14:07:35.557607,"(3.1, 4.4, 4.133333333333333)","(1.65, 1.65, 1.64)","(26.0, 85.0, 77.5)","(10.0, 23.0, 20.3)","(19.0, 46.0, 37.38461538461539)","(12.0, 34.0, 31.666666666666668)","(31.0, 75.0, 70.0)","(21.0, 55.0, 45.58620689655172)"
10-01-2023 14:07:36.750286,"(3.1, 4.4, 4.012121212121212)","(1.65, 1.7, 1.6566666666666665)","(26.0, 85.0, 77.5)","(10.0, 23.0, 20.3)","(19.0, 46.0, 37.38461538461539)","(12.0, 34.0, 32.09090909090909)","(31.0, 75.0, 70.0)","(21.0, 55.0, 45.58620689655172)"
10-01-2023 14:07:37.936104,"(3.1, 4.4, 4.0)","(1.65, 1.68, 1.6566666666666665)","(26.0, 85.0, 77.5)","(10.0, 23.0, 20.3)","(19.0, 46.0, 37.38461538461539)","(12.0, 34.0, 32.09090909090909)","(31.0, 75.0, 70.0)","(21.0, 55.0, 45.58620689655172)"
10-01-2023 14:07:39.031528,"(3.1, 4.4, 3.996153846153846)","(1.65, 1.68, 1.6510526315789473)","(26.0, 85.0, 77.5)","(10.0, 23.0, 20.3)","(19.0, 46.0, 37.38461538461539)","(12.0, 34.0, 32.73684210526316)","(31.0, 75.0, 70.0)","(21.0, 55.0, 45.58620689655172)"
10-01-2023 14:07:40.302388,"(3.1, 4.4, 3.9138888888888888)","(1.65, 1.68, 1.6510526315789473)","(26.0, 85.0, 77.5)","(10.0, 23.0, 20.3)","(19.0, 46.0, 37.38461538461539)","(12.0, 34.0, 32.73684210526316)","(31.0, 75.0, 70.0)","(21.0, 55.0, 45.58620689655172)"
10-01-2023 14:07:41.453229,"(3.1, 4.4, 3.9138888888888888)","(1.65, 1.68, 1.6510526315789473)","(26.0, 85.0, 77.5)","(10.0, 23.0, 20.3)","(19.0, 46.0, 37.38461538461539)","(12.0, 34.0, 32.73684210526316)","(31.0, 75.0, 70.0)","(21.0, 55.0, 45.58620689655172)"
10-01-2023 14:07:42.851022,"(3.1, 4.4, 3.9833333333333334)","(1.65, 1.68, 1.6510526315789473)","(26.0, 85.0, 77.5)","(10.0, 23.0, 20.3)","(19.0, 46.0, 31.77777777777778)","(12.0, 34.0, 32.73684210526316)","(31.0, 75.0, 70.0)","(21.0, 55.0, 45.58620689655172)"
10-01-2023 14:07:44.214437,"(3.1, 4.4, 3.9833333333333334)","(1.65, 1.68, 1.6585714285714286)","(26.0, 85.0, 77.5)","(10.0, 23.0, 20.3)","(19.0, 46.0, 43.09090909090909)","(12.0, 34.0, 32.73684210526316)","(31.0, 75.0, 70.0)","(21.0, 55.0, 45.58620689655172)"
10-01-2023 14:07:45.483045,"(3.1, 4.4, 3.9512820512820515)","(1.65, 1.68, 1.6585714285714286)","(26.0, 85.0, 77.5)","(10.0, 23.0, 20.3)","(19.0, 44.0, 43.09090909090909)","(12.0, 34.0, 32.73684210526316)","(31.0, 75.0, 70.0)","(21.0, 55.0, 45.58620689655172)"
10-01-2023 14:07:46.834695,"(3.1, 4.4, 3.9512820512820515)","(1.65, 1.68, 1.6585714285714286)","(26.0, 85.0, 77.5)","(10.0, 23.0, 20.3)","(19.0, 44.0, 41.69230769230769)","(12.0, 34.0, 32.73684210526316)","(31.0, 75.0, 71.25)","(21.0, 55.0, 45.58620689655172)"
10-01-2023 14:07:48.211383,"(3.1, 4.4, 3.9512820512820515)","(1.65, 1.68, 1.6585714285714286)","(26.0, 85.0, 77.5)","(10.0, 23.0, 20.3)","(19.0, 44.0, 41.69230769230769)","(12.0, 34.0, 32.73684210526316)","(31.0, 75.0, 100.0)","(21.0, 55.0, 45.58620689655172)"
10-01-2023 14:07:49.401544,"(3.1, 4.3, 3.9952380952380953)","(1.65, 1.68, 1.6423076923076922)","(26.0, 85.0, 77.5)","(10.0, 23.0, 20.3)","(19.0, 44.0, 41.69230769230769)","(12.0, 34.0, 32.73684210526316)","(31.0, 130.0, 100.0)","(21.0, 55.0, 45.58620689655172)"
10-01-2023 14:07:50.590788,"(3.1, 4.3, 3.9952380952380953)","(1.65, 1.65, 1.6423076923076922)","(26.0, 85.0, 77.5)","(10.0, 23.0, 20.3)","(19.0, 44.0, 41.69230769230769)","(12.0, 34.0, 32.73684210526316)","(31.0, 130.0, 100.0)","(21.0, 55.0, 47.44)"
10-01-2023 14:07:51.724301,"(3.1, 4.3, 3.948780487804878)","(1.65, 1.65, 1.6375)","(26.0, 85.0, 77.5)","(10.0, 23.0, 20.3)","(19.0, 44.0, 40.15384615384615)","(12.0, 34.0, 32.73684210526316)","(31.0, 130.0, 76.66666666666667)","(21.0, 55.0, 47.44)"
10-01-2023 14:07:52.936828,"(3.1, 4.3, 3.944444444444444)","(1.6, 1.65, 1.6375)","(26.0, 85.0, 77.5)","(10.0, 23.0, 20.3)","(19.0, 42.0, 40.15384615384615)","(12.0, 34.0, 32.73684210526316)","(31.0, 140.0, 76.66666666666667)","(21.0, 55.0, 47.44)"
10-01-2023 14:07:54.072597,"(3.1, 4.3, 3.944444444444444)","(1.6, 1.65, 1.6375)","(26.0, 85.0, 77.5)","(10.0, 23.0, 20.3)","(19.0, 42.0, 41.27272727272727)","(12.0, 34.0, 32.73684210526316)","(31.0, 140.0, 77.05882352941177)","(21.0, 55.0, 47.44)"
10-01-2023 14:07:55.413769,"(3.1, 4.3, 3.944444444444444)","(1.6, 1.65, 1.6375)","(26.0, 85.0, 77.5)","(10.0, 23.0, 20.3)","(19.0, 42.0, 41.27272727272727)","(12.0, 34.0, 32.73684210526316)","(31.0, 130.0, 74.34782608695652)","(21.0, 55.0, 47.44)"
10-01-2023 14:07:56.664513,"(3.2, 4.3, 3.944444444444444)","(1.6, 1.68, 1.6393749999999998)","(31.0, 85.0, 77.5)","(9.0, 23.0, 20.3)","(18.0, 42.0, 39.714285714285715)","(12.0, 34.0, 32.73684210526316)","(31.0, 120.0, 74.0)","(21.0, 55.0, 47.44)"
10-01-2023 14:07:57.862408,"(3.2, 4.3, 3.912121212121212)","(1.6, 1.68, 1.63625)","(31.0, 85.0, 77.5)","(9.0, 23.0, 20.3)","(18.0, 42.0, 41.27272727272727)","(12.0, 34.0, 32.73684210526316)","(31.0, 120.0, 74.0)","(21.0, 55.0, 47.44)"
10-01-2023 14:07:59.051857,"(3.2, 4.3, 3.912121212121212)","(1.6, 1.68, 1.63625)","(31.0, 85.0, 77.5)","(9.0, 23.0, 20.3)","(18.0, 42.0, 41.27272727272727)","(12.0, 34.0, 32.73684210526316)","(31.0, 120.0, 74.0)","(21.0, 55.0, 47.44)"
10-01-2023 14:08:00.127948,"(3.2, 4.3, 3.944444444444444)","(1.6, 1.68, 1.63625)","(31.0, 85.0, 77.5)","(9.0, 23.0, 20.3)","(18.0, 42.0, 41.27272727272727)","(12.0, 34.0, 32.73684210526316)","(31.0, 120.0, 74.0)","(21.0, 55.0, 47.44)"
10-01-2023 14:08:01.245308,"(3.2, 4.3, 3.944444444444444)","(1.6, 1.68, 1.63625)","(31.0, 85.0, 77.5)","(9.0, 23.0, 20.3)","(18.0, 42.0, 41.27272727272727)","(12.0, 34.0, 32.73684210526316)","(31.0, 120.0, 74.0)","(21.0, 55.0, 47.44)"
10-01-2023 14:08:02.344876,"(3.2, 4.3, 3.98)","(1.6, 1.68, 1.63625)","(31.0, 85.0, 77.5)","(9.0, 23.0, 20.142857142857142)","(18.0, 42.0, 41.27272727272727)","(12.0, 34.0, 32.73684210526316)","(31.0, 120.0, 81.66666666666667)","(21.0, 55.0, 47.44)"
10-01-2023 14:08:03.559660,"(3.2, 4.3, 3.944444444444444)","(1.6, 1.68, 1.6383333333333332)","(31.0, 85.0, 77.5)","(9.0, 23.0, 20.142857142857142)","(18.0, 42.0, 41.27272727272727)","(12.0, 34.0, 32.73684210526316)","(31.0, 120.0, 81.66666666666667)","(21.0, 55.0, 47.44)"
10-01-2023 14:08:04.804514,"(3.2, 4.3, 3.944444444444444)","(1.6, 1.67, 1.6409090909090909)","(31.0, 85.0, 77.5)","(9.0, 23.0, 20.142857142857142)","(18.0, 42.0, 41.27272727272727)","(12.0, 34.0, 32.73684210526316)","(31.0, 120.0, 77.83333333333333)","(21.0, 55.0, 47.44)"
