,Zambora Opal,Blazing Arnie,Mr Deeds,Fabs Udon,Spring Scout,Charizard,High Action,Marriage Over
07-12-2022 20:52:41.735606,"(5.5, 6.6, 6.433962264150943)","(9.0, 12.0, 10.181818181818182)","(26.0, 46.0, 38.20338983050848)","(2.7, 2.98, 2.94)","(11.0, 15.5, 14.584745762711865)","(31.0, 160.0, 145.25)","(81.0, 480.0, 447.27272727272725)","(2.25, 3.75, 3.6166666666666667)"
07-12-2022 20:52:42.859774,"(5.5, 6.6, 6.433962264150943)","(9.0, 12.0, 10.333333333333334)","(21.0, 46.0, 38.20338983050848)","(2.7, 2.98, 2.896923076923077)","(12.0, 15.5, 13.892857142857142)","(31.0, 160.0, 145.25)","(81.0, 480.0, 447.27272727272725)","(2.1, 3.75, 3.588888888888889)"
07-12-2022 20:52:43.943196,"(5.5, 6.6, 6.433962264150943)","(9.0, 12.0, 10.181818181818182)","(21.0, 44.0, 39.851851851851855)","(2.7, 2.98, 2.883076923076923)","(12.0, 15.5, 13.948275862068966)","(31.0, 160.0, 145.25)","(81.0, 480.0, 420.0)","(2.1, 3.7, 3.6285714285714286)"
07-12-2022 20:52:45.056265,"(5.5, 6.6, 6.433962264150943)","(9.0, 12.0, 10.181818181818182)","(21.0, 44.0, 37.824561403508774)","(2.7, 3.05, 2.933333333333333)","(12.0, 15.5, 14.6)","(31.0, 160.0, 145.25)","(81.0, 480.0, 420.0)","(2.1, 3.7, 3.588888888888889)"
07-12-2022 20:52:46.096787,"(5.5, 6.6, 6.433962264150943)","(9.0, 12.0, 10.181818181818182)","(21.0, 44.0, 37.824561403508774)","(2.7, 3.05, 2.98)","(12.0, 15.5, 14.6)","(31.0, 160.0, 145.25)","(81.0, 480.0, 420.0)","(2.1, 3.7, 3.541176470588235)"
07-12-2022 20:52:47.303226,"(5.5, 6.6, 6.433962264150943)","(9.0, 12.0, 10.253968253968255)","(21.0, 44.0, 37.824561403508774)","(2.7, 3.05, 2.933333333333333)","(12.0, 15.5, 14.6)","(31.0, 160.0, 145.25)","(81.0, 480.0, 420.0)","(2.1, 3.7, 3.5815789473684214)"
07-12-2022 20:52:48.498048,"(5.5, 6.6, 6.433962264150943)","(9.0, 12.0, 9.962962962962964)","(21.0, 44.0, 37.824561403508774)","(2.7, 3.1, 3.006666666666667)","(12.0, 15.5, 14.6)","(31.0, 160.0, 145.25)","(81.0, 480.0, 377.14285714285717)","(2.1, 3.7, 3.5392857142857146)"
07-12-2022 20:52:49.588578,"(5.5, 6.6, 6.433962264150943)","(9.0, 12.0, 10.135593220338984)","(26.0, 44.0, 37.824561403508774)","(2.7, 3.1, 3.006666666666667)","(11.0, 15.5, 14.889830508474576)","(31.0, 160.0, 145.25)","(81.0, 480.0, 314.44444444444446)","(2.25, 3.7, 3.5392857142857146)"
07-12-2022 20:52:50.712745,"(5.5, 6.6, 6.433962264150943)","(9.0, 12.0, 10.135593220338984)","(26.0, 44.0, 37.824561403508774)","(2.7, 3.1, 2.995)","(11.0, 15.5, 14.889830508474576)","(31.0, 160.0, 145.25)","(81.0, 470.0, 314.44444444444446)","(2.25, 3.7, 3.5392857142857146)"
07-12-2022 20:52:51.802022,"(5.5, 6.6, 6.433962264150943)","(9.0, 12.0, 9.962962962962964)","(26.0, 44.0, 37.824561403508774)","(2.7, 3.1, 2.995)","(11.0, 15.5, 14.889830508474576)","(31.0, 160.0, 145.25)","(81.0, 470.0, 314.44444444444446)","(2.25, 3.7, 3.5)"
07-12-2022 20:52:52.863313,"(5.5, 6.6, 6.433962264150943)","(9.0, 12.0, 10.135593220338984)","(26.0, 44.0, 37.824561403508774)","(2.7, 3.1, 3.02)","(11.0, 15.5, 14.889830508474576)","(31.0, 160.0, 145.25)","(81.0, 470.0, 314.44444444444446)","(2.25, 3.65, 3.54375)"
07-12-2022 20:52:53.918555,"(5.5, 6.6, 6.433962264150943)","(9.0, 12.0, 10.135593220338984)","(26.0, 44.0, 37.824561403508774)","(2.7, 3.1, 3.02)","(11.0, 15.5, 14.889830508474576)","(31.0, 160.0, 103.0)","(81.0, 470.0, 407.5)","(2.25, 3.6, 3.5653846153846156)"
07-12-2022 20:52:54.983904,"(5.5, 6.6, 6.433962264150943)","(9.0, 12.0, 9.962962962962964)","(26.0, 44.0, 37.824561403508774)","(2.7, 3.1, 3.02)","(11.0, 15.5, 14.889830508474576)","(31.0, 160.0, 103.0)","(81.0, 450.0, 407.5)","(2.25, 3.6, 3.525)"
07-12-2022 20:52:55.977742,"(5.5, 6.6, 6.433962264150943)","(9.0, 12.0, 10.135593220338984)","(26.0, 44.0, 37.824561403508774)","(2.7, 3.1, 2.932)","(11.0, 15.5, 14.889830508474576)","(31.0, 160.0, 103.0)","(81.0, 450.0, 235.26315789473685)","(2.25, 3.6, 3.459375)"
07-12-2022 20:52:57.029113,"(5.5, 6.6, 6.433962264150943)","(9.0, 12.0, 10.135593220338984)","(26.0, 44.0, 37.824561403508774)","(2.7, 3.05, 3.0288888888888885)","(11.0, 15.5, 14.889830508474576)","(31.0, 160.0, 103.0)","(81.0, 440.0, 388.3333333333333)","(2.25, 3.6, 3.54)"
07-12-2022 20:52:58.237406,"(5.5, 6.6, 6.433962264150943)","(9.0, 12.0, 9.962962962962964)","(26.0, 44.0, 37.824561403508774)","(2.7, 3.05, 2.9299999999999997)","(11.0, 15.5, 14.889830508474576)","(31.0, 160.0, 122.0)","(81.0, 440.0, 421.7647058823529)","(2.25, 3.6, 3.5538461538461537)"
07-12-2022 20:52:59.296918,"(5.5, 6.6, 6.433962264150943)","(9.0, 12.0, 10.135593220338984)","(26.0, 44.0, 37.824561403508774)","(2.7, 3.05, 2.9299999999999997)","(11.0, 15.5, 14.889830508474576)","(31.0, 160.0, 122.0)","(81.0, 440.0, 345.6521739130435)","(2.25, 3.6, 3.5052631578947366)"
07-12-2022 20:53:00.343271,"(5.5, 6.6, 6.433962264150943)","(9.0, 12.0, 10.135593220338984)","(26.0, 44.0, 37.714285714285715)","(2.7, 3.05, 2.8925)","(11.0, 15.5, 14.889830508474576)","(31.0, 160.0, 139.27272727272725)","(81.0, 440.0, 345.6521739130435)","(2.25, 3.6, 3.460526315789474)"
07-12-2022 20:53:01.542406,"(5.5, 6.6, 6.485714285714286)","(9.0, 12.0, 9.962962962962964)","(26.0, 44.0, 37.84615384615385)","(2.7, 3.05, 2.9299999999999997)","(11.0, 15.5, 14.889830508474576)","(31.0, 160.0, 139.27272727272725)","(81.0, 420.0, 395.83333333333337)","(2.25, 3.65, 3.4382352941176473)"
07-12-2022 20:53:02.672383,"(5.5, 6.6, 6.5636363636363635)","(9.0, 12.0, 10.135593220338984)","(26.0, 44.0, 37.714285714285715)","(2.7, 3.05, 2.8925)","(11.0, 15.5, 14.889830508474576)","(31.0, 160.0, 139.27272727272725)","(81.0, 420.0, 392.0)","(2.25, 3.65, 3.4382352941176473)"
07-12-2022 20:53:03.905683,"(5.5, 6.6, 6.5636363636363635)","(9.0, 12.0, 9.962962962962964)","(26.0, 44.0, 37.714285714285715)","(2.7, 3.05, 2.9299999999999997)","(11.0, 15.5, 14.889830508474576)","(31.0, 160.0, 139.27272727272725)","(81.0, 420.0, 366.6666666666667)","(2.25, 3.65, 3.5136363636363637)"
07-12-2022 20:53:04.972966,"(5.5, 6.6, 6.485714285714286)","(9.0, 12.0, 9.962962962962964)","(26.0, 44.0, 37.714285714285715)","(2.7, 3.05, 2.9299999999999997)","(11.0, 15.5, 14.889830508474576)","(31.0, 160.0, 139.27272727272725)","(81.0, 410.0, 236.66666666666666)","(2.25, 3.65, 3.5527777777777776)"
07-12-2022 20:53:06.254815,"(5.5, 6.6, 6.5636363636363635)","(9.0, 12.0, 9.962962962962964)","(26.0, 44.0, 38.666666666666664)","(2.7, 3.05, 2.9299999999999997)","(11.0, 15.5, 14.889830508474576)","(31.0, 160.0, 139.27272727272725)","(81.0, 410.0, 337.5)","(2.25, 3.65, 3.582692307692308)"
07-12-2022 20:53:07.478105,"(5.5, 6.6, 6.485714285714286)","(9.0, 12.0, 9.962962962962964)","(26.0, 44.0, 37.44)","(2.7, 3.05, 2.9299999999999997)","(11.0, 15.5, 14.889830508474576)","(31.0, 160.0, 139.27272727272725)","(81.0, 400.0, 330.0)","(2.25, 3.65, 3.473529411764706)"
07-12-2022 20:53:08.584068,"(5.5, 6.6, 6.485714285714286)","(9.0, 12.0, 9.962962962962964)","(26.0, 42.0, 37.44)","(2.7, 3.05, 2.9299999999999997)","(11.0, 15.5, 14.535714285714286)","(31.0, 160.0, 139.27272727272725)","(81.0, 390.0, 322.5)","(2.25, 3.65, 3.478125)"
07-12-2022 20:53:09.687772,"(5.5, 6.6, 6.422222222222222)","(9.0, 12.0, 9.962962962962964)","(26.0, 42.0, 37.53191489361702)","(2.7, 3.05, 2.8925)","(11.0, 15.5, 14.326086956521738)","(31.0, 160.0, 139.27272727272725)","(81.0, 380.0, 322.5)","(2.25, 3.65, 3.55625)"
07-12-2022 20:53:10.796222,"(5.5, 6.6, 6.422222222222222)","(9.0, 12.0, 10.135593220338984)","(26.0, 42.0, 37.53191489361702)","(2.7, 3.05, 2.884444444444444)","(11.0, 15.5, 14.416666666666666)","(31.0, 160.0, 118.0)","(81.0, 380.0, 288.0)","(2.25, 3.65, 3.5827586206896553)"
07-12-2022 20:53:11.884918,"(5.5, 6.6, 6.422222222222222)","(9.0, 12.0, 9.962962962962964)","(26.0, 42.0, 37.53191489361702)","(2.7, 2.94, 2.9042857142857144)","(11.0, 14.5, 14.416666666666666)","(31.0, 160.0, 118.0)","(81.0, 380.0, 315.0)","(2.25, 3.8, 3.732142857142857)"
07-12-2022 20:53:12.974472,"(5.5, 6.6, 6.485714285714286)","(9.0, 12.0, 9.962962962962964)","(26.0, 42.0, 36.935064935064936)","(2.7, 2.94, 2.884444444444444)","(11.0, 14.5, 14.425531914893616)","(31.0, 160.0, 118.0)","(81.0, 370.0, 307.5)","(2.25, 3.75, 3.5955882352941178)"
07-12-2022 20:53:14.029679,"(5.5, 6.6, 6.578378378378378)","(9.0, 12.0, 10.02247191011236)","(26.0, 42.0, 36.935064935064936)","(2.7, 2.94, 2.884444444444444)","(11.0, 14.5, 14.425531914893616)","(31.0, 160.0, 118.0)","(81.0, 360.0, 307.5)","(2.25, 3.75, 3.6625)"
07-12-2022 20:53:15.109163,"(5.5, 6.6, 6.576811594202898)","(9.0, 12.0, 9.904761904761905)","(26.0, 42.0, 36.935064935064936)","(2.7, 2.94, 2.9042857142857144)","(11.0, 14.5, 14.45138888888889)","(31.0, 160.0, 118.0)","(81.0, 360.0, 307.5)","(2.25, 3.7, 3.64375)"
07-12-2022 20:53:16.165434,"(5.5, 6.6, 6.487179487179487)","(9.0, 12.0, 9.904761904761905)","(26.0, 42.0, 36.935064935064936)","(2.7, 2.94, 2.884444444444444)","(11.0, 14.5, 14.420454545454545)","(31.0, 160.0, 136.0)","(81.0, 360.0, 307.5)","(2.25, 3.7, 3.64375)"
07-12-2022 20:53:17.246916,"(5.5, 6.6, 6.487179487179487)","(9.0, 12.0, 10.02247191011236)","(26.0, 42.0, 36.935064935064936)","(2.7, 2.8, 2.7823529411764705)","(11.0, 14.5, 16.625)","(31.0, 160.0, 72.0)","(81.0, 360.0, 307.5)","(2.25, 3.7, 3.52)"
07-12-2022 20:53:18.262154,"(5.5, 6.6, 6.487179487179487)","(9.0, 12.0, 9.904761904761905)","(26.0, 42.0, 36.935064935064936)","(2.7, 3.0, 2.9)","(11.0, 23.0, 17.545454545454547)","(31.0, 160.0, 68.33333333333333)","(81.0, 360.0, 255.0)","(2.25, 3.7, 3.507142857142857)"
07-12-2022 20:53:19.324909,"(5.5, 6.6, 6.487179487179487)","(9.0, 12.0, 10.02247191011236)","(26.0, 42.0, 36.935064935064936)","(2.7, 2.9, 2.8166666666666664)","(11.0, 22.0, 17.545454545454547)","(31.0, 160.0, 114.16666666666666)","(81.0, 360.0, 216.66666666666669)","(2.25, 3.7, 3.5115384615384615)"
07-12-2022 20:53:20.428413,"(5.5, 6.6, 6.185185185185185)","(9.0, 12.0, 9.904761904761905)","(26.0, 42.0, 36.935064935064936)","(2.7, 2.88, 2.84)","(11.0, 17.5, 16.625)","(31.0, 160.0, 117.6923076923077)","(81.0, 350.0, 300.0)","(2.25, 3.65, 3.4152173913043478)"
07-12-2022 20:53:21.498317,"(5.5, 6.6, 6.361702127659575)","(9.0, 12.0, 10.02247191011236)","(26.0, 42.0, 36.935064935064936)","(2.7, 2.88, 2.84)","(11.0, 17.5, 17.0625)","(31.0, 160.0, 117.6923076923077)","(81.0, 330.0, 210.0)","(2.25, 3.65, 3.3833333333333333)"
07-12-2022 20:53:22.528473,"(5.5, 6.6, 6.361702127659575)","(9.0, 12.0, 10.02247191011236)","(26.0, 42.0, 36.935064935064936)","(2.7, 2.88, 2.84)","(11.0, 17.5, 17.0625)","(31.0, 160.0, 117.6923076923077)","(81.0, 330.0, 283.33333333333337)","(2.25, 3.65, 3.5166666666666666)"
07-12-2022 20:53:23.794869,"(5.5, 6.6, 6.416666666666666)","(9.0, 12.0, 9.904761904761905)","(26.0, 42.0, 36.935064935064936)","(2.6, 2.88, 2.84)","(11.0, 17.5, 17.0625)","(31.0, 160.0, 117.6923076923077)","(101.0, 310.0, 225.625)","(2.3, 3.6, 3.392857142857143)"
07-12-2022 20:53:24.901750,"(5.5, 6.6, 6.386111111111111)","(9.0, 12.0, 9.904761904761905)","(26.0, 42.0, 36.935064935064936)","(2.6, 2.88, 2.87)","(11.0, 17.5, 16.655172413793103)","(31.0, 160.0, 123.33333333333333)","(101.0, 310.0, 273.75)","(2.3, 3.65, 3.56875)"
07-12-2022 20:53:25.950027,"(5.5, 6.6, 6.454545454545454)","(9.0, 12.0, 9.904761904761905)","(26.0, 42.0, 36.935064935064936)","(2.6, 2.94, 2.8233333333333333)","(11.0, 17.0, 16.454545454545453)","(31.0, 160.0, 123.33333333333333)","(101.0, 290.0, 265.0)","(2.3, 3.6, 3.4166666666666665)"
07-12-2022 20:53:27.131314,"(5.5, 6.6, 6.454545454545454)","(9.0, 12.0, 10.02247191011236)","(26.0, 42.0, 36.935064935064936)","(2.6, 2.94, 2.8099999999999996)","(11.0, 17.0, 15.88888888888889)","(31.0, 160.0, 107.5)","(101.0, 280.0, 265.0)","(2.3, 3.65, 3.5722222222222224)"
07-12-2022 20:53:28.109508,"(5.5, 6.6, 6.454545454545454)","(9.0, 12.0, 9.904761904761905)","(26.0, 42.0, 36.935064935064936)","(2.6, 2.86, 2.8099999999999996)","(11.0, 16.0, 15.88888888888889)","(31.0, 160.0, 118.0)","(101.0, 280.0, 216.0)","(2.3, 3.65, 3.6184210526315788)"
07-12-2022 20:53:29.091373,"(5.5, 6.6, 6.493055555555555)","(9.0, 12.0, 10.02247191011236)","(26.0, 42.0, 36.935064935064936)","(2.6, 2.84, 2.82)","(11.0, 16.0, 15.75)","(31.0, 160.0, 125.0)","(101.0, 280.0, 256.0)","(2.3, 3.65, 3.5763157894736843)"
07-12-2022 20:53:30.042389,"(5.5, 6.6, 6.485074626865671)","(9.0, 12.0, 9.904761904761905)","(26.0, 42.0, 36.935064935064936)","(2.6, 2.86, 2.8099999999999996)","(11.0, 16.0, 15.75)","(31.0, 160.0, 125.0)","(101.0, 270.0, 243.33333333333334)","(2.3, 3.6, 3.5763157894736843)"
07-12-2022 20:53:31.037142,"(5.5, 6.6, 6.485074626865671)","(9.0, 12.0, 9.904761904761905)","(26.0, 42.0, 36.935064935064936)","(2.6, 2.84, 2.82)","(11.0, 16.0, 15.534883720930232)","(31.0, 160.0, 137.5)","(101.0, 260.0, 243.33333333333334)","(2.3, 3.6, 3.5763157894736843)"
07-12-2022 20:53:32.121781,"(5.5, 6.6, 6.485074626865671)","(9.0, 12.0, 10.02247191011236)","(26.0, 42.0, 36.935064935064936)","(2.6, 2.86, 2.8305882352941176)","(11.0, 16.0, 15.534883720930232)","(31.0, 160.0, 143.84615384615384)","(101.0, 260.0, 243.33333333333334)","(2.3, 3.6, 3.5891304347826085)"
07-12-2022 20:53:33.140167,"(5.5, 6.6, 6.485074626865671)","(9.0, 12.0, 9.904761904761905)","(26.0, 42.0, 36.935064935064936)","(2.6, 2.86, 2.8866666666666667)","(11.0, 16.0, 15.575)","(31.0, 160.0, 143.84615384615384)","(101.0, 260.0, 232.5)","(2.45, 3.65, 3.5)"
07-12-2022 20:53:34.254022,"(5.5, 6.6, 6.485074626865671)","(9.0, 12.0, 10.02247191011236)","(26.0, 42.0, 36.935064935064936)","(2.6, 3.0, 2.8847457627118644)","(11.0, 16.0, 15.575)","(31.0, 160.0, 143.84615384615384)","(101.0, 260.0, 243.33333333333334)","(2.45, 3.65, 3.5166666666666666)"
07-12-2022 20:53:35.321744,"(5.5, 6.6, 6.444444444444445)","(9.0, 12.0, 9.904761904761905)","(26.0, 42.0, 36.935064935064936)","(2.6, 2.98, 2.96)","(11.0, 16.0, 15.575)","(31.0, 160.0, 143.84615384615384)","(101.0, 260.0, 243.33333333333334)","(2.45, 3.6, 3.5166666666666666)"
07-12-2022 20:53:36.498059,"(5.5, 6.6, 6.444444444444445)","(9.0, 12.0, 9.904761904761905)","(26.0, 42.0, 36.935064935064936)","(2.6, 2.98, 2.8807692307692307)","(11.0, 16.0, 15.431818181818182)","(31.0, 160.0, 143.84615384615384)","(101.0, 250.0, 194.0)","(2.45, 3.65, 3.609090909090909)"
07-12-2022 20:53:37.636520,"(5.5, 6.6, 6.444444444444445)","(9.0, 12.0, 10.02247191011236)","(26.0, 42.0, 36.935064935064936)","(2.6, 2.9, 2.8807692307692307)","(11.0, 15.5, 15.351851851851851)","(31.0, 160.0, 143.84615384615384)","(101.0, 250.0, 194.0)","(2.45, 3.65, 3.55)"
07-12-2022 20:53:38.778144,"(5.5, 6.6, 6.485074626865671)","(9.0, 12.0, 9.904761904761905)","(26.0, 42.0, 36.88)","(2.6, 2.9, 2.782622950819672)","(11.0, 15.5, 15.257142857142856)","(31.0, 160.0, 143.84615384615384)","(101.0, 250.0, 191.8181818181818)","(2.45, 3.6, 3.5727272727272728)"
07-12-2022 20:53:39.857541,"(5.0, 6.6, 6.485074626865671)","(9.0, 12.0, 10.02247191011236)","(26.0, 42.0, 36.88)","(2.5, 2.8, 2.836470588235294)","(10.0, 15.5, 15.185185185185185)","(31.0, 160.0, 143.84615384615384)","(101.0, 250.0, 200.0)","(2.45, 3.6, 3.575)"
07-12-2022 20:53:40.926921,"(5.0, 6.6, 6.157894736842105)","(9.0, 12.0, 9.904761904761905)","(26.0, 42.0, 36.666666666666664)","(2.5, 2.9, 2.83)","(10.0, 15.5, 15.217391304347826)","(31.0, 160.0, 143.84615384615384)","(101.0, 250.0, 215.0)","(2.45, 3.65, 3.4166666666666665)"
07-12-2022 20:53:41.959493,"(5.0, 6.6, 6.416666666666666)","(9.0, 12.0, 9.904761904761905)","(26.0, 42.0, 32.84507042253521)","(2.5, 2.88, 2.794285714285714)","(10.0, 15.5, 15.217391304347826)","(31.0, 160.0, 143.84615384615384)","(101.0, 250.0, 215.0)","(2.45, 3.65, 3.475)"
07-12-2022 20:53:42.983976,"(5.5, 6.6, 6.416666666666666)","(9.0, 12.0, 10.02247191011236)","(26.0, 42.0, 34.33802816901409)","(2.6, 2.98, 2.8088888888888888)","(10.0, 15.5, 15.173076923076923)","(31.0, 160.0, 143.84615384615384)","(81.0, 250.0, 215.0)","(2.35, 3.65, 3.5)"
07-12-2022 20:53:44.049541,"(5.5, 6.6, 6.416666666666666)","(9.0, 12.0, 10.0)","(26.0, 42.0, 34.22857142857143)","(2.6, 2.96, 2.7885714285714283)","(10.0, 15.5, 14.605263157894736)","(31.0, 160.0, 139.0)","(81.0, 250.0, 212.5)","(2.35, 3.65, 3.56)"
07-12-2022 20:53:45.252005,"(5.5, 6.6, 6.333333333333333)","(9.0, 12.0, 10.10752688172043)","(26.0, 42.0, 35.5)","(2.6, 2.86, 2.8183333333333334)","(10.0, 15.5, 14.45)","(31.0, 160.0, 139.0)","(81.0, 240.0, 212.5)","(2.35, 3.65, 3.5975)"
07-12-2022 20:53:46.445395,"(5.5, 6.6, 6.391304347826087)","(9.0, 12.0, 10.10752688172043)","(26.0, 38.0, 36.333333333333336)","(2.6, 2.86, 2.813333333333333)","(10.0, 15.5, 14.45)","(31.0, 160.0, 131.36363636363637)","(81.0, 240.0, 217.5)","(2.35, 3.65, 3.594736842105263)"
07-12-2022 20:53:47.650167,"(5.5, 6.4, 6.342857142857143)","(9.0, 12.0, 10.125)","(26.0, 38.0, 36.095238095238095)","(2.6, 2.84, 2.7885714285714283)","(10.0, 15.5, 14.45)","(31.0, 160.0, 126.66666666666666)","(81.0, 240.0, 217.5)","(2.35, 3.65, 3.6384615384615384)"
07-12-2022 20:53:48.977011,"(5.5, 6.6, 6.2615384615384615)","(9.0, 12.0, 9.911392405063292)","(26.0, 38.0, 36.095238095238095)","(2.6, 2.86, 2.8183333333333334)","(10.0, 15.5, 14.288461538461538)","(31.0, 160.0, 126.66666666666666)","(81.0, 240.0, 217.5)","(2.5, 3.65, 3.6285714285714286)"
07-12-2022 20:53:50.197201,"(5.5, 6.6, 6.2615384615384615)","(9.0, 12.0, 9.911392405063292)","(26.0, 38.0, 36.1875)","(2.5, 2.86, 2.9525)","(10.0, 15.5, 14.45)","(31.0, 160.0, 136.9230769230769)","(101.0, 240.0, 210.0)","(2.5, 3.65, 3.592857142857143)"
07-12-2022 20:53:51.310597,"(5.5, 7.0, 6.919354838709677)","(9.0, 12.0, 9.911392405063292)","(26.0, 38.0, 36.1875)","(2.5, 2.98, 2.7963636363636364)","(10.0, 15.5, 14.45)","(31.0, 160.0, 138.57142857142856)","(101.0, 230.0, 218.33333333333331)","(2.5, 3.65, 3.5722222222222224)"
07-12-2022 20:53:52.504094,"(5.5, 7.0, 6.5200000000000005)","(9.0, 11.5, 10.892857142857142)","(26.0, 38.0, 36.1875)","(2.5, 2.96, 2.8649999999999998)","(10.0, 15.5, 14.288461538461538)","(31.0, 160.0, 138.57142857142856)","(101.0, 230.0, 222.22222222222223)","(2.5, 3.6, 3.533333333333333)"
07-12-2022 20:53:53.513720,"(5.5, 7.0, 6.36)","(9.0, 11.5, 10.0)","(26.0, 38.0, 36.1875)","(2.5, 2.94, 2.803076923076923)","(10.0, 15.5, 14.288461538461538)","(31.0, 160.0, 138.57142857142856)","(101.0, 230.0, 222.22222222222223)","(2.5, 3.55, 3.5571428571428574)"
07-12-2022 20:53:54.522762,"(5.5, 7.0, 6.786666666666667)","(9.0, 11.5, 9.925925925925927)","(26.0, 38.0, 36.1875)","(2.5, 2.84, 2.803076923076923)","(10.0, 15.5, 14.288461538461538)","(31.0, 160.0, 138.57142857142856)","(101.0, 230.0, 222.22222222222223)","(2.5, 3.6, 3.575)"
07-12-2022 20:53:55.505509,"(5.5, 7.0, 6.88)","(9.0, 11.5, 10.059322033898306)","(26.0, 38.0, 36.1875)","(2.5, 2.84, 2.773333333333333)","(10.0, 15.5, 14.45)","(31.0, 160.0, 138.57142857142856)","(101.0, 230.0, 212.5)","(2.5, 3.6, 3.5571428571428574)"
07-12-2022 20:53:56.523984,"(5.5, 7.0, 6.831578947368421)","(9.0, 11.5, 9.90625)","(26.0, 38.0, 36.1875)","(2.5, 2.84, 2.803076923076923)","(10.0, 15.5, 14.45)","(31.0, 160.0, 138.57142857142856)","(101.0, 230.0, 215.71428571428572)","(2.5, 3.6, 3.575)"
07-12-2022 20:53:57.563063,"(5.5, 7.0, 6.929411764705883)","(9.0, 11.5, 10.083333333333334)","(26.0, 38.0, 36.1875)","(2.5, 2.8, 2.8125)","(10.0, 15.5, 14.45)","(31.0, 160.0, 138.57142857142856)","(101.0, 230.0, 215.71428571428572)","(2.5, 3.6, 3.5571428571428574)"
07-12-2022 20:53:58.729313,"(5.5, 7.0, 6.84)","(9.0, 11.5, 10.083333333333334)","(26.0, 38.0, 36.1875)","(2.5, 2.82, 2.8125)","(10.0, 15.5, 14.45)","(31.0, 160.0, 138.57142857142856)","(101.0, 230.0, 215.0)","(2.5, 3.6, 3.5500000000000003)"
07-12-2022 20:53:59.851881,"(5.5, 7.0, 6.84)","(9.0, 11.5, 10.083333333333334)","(26.0, 38.0, 36.1875)","(2.5, 2.82, 2.7866666666666666)","(10.0, 15.5, 14.45)","(31.0, 160.0, 138.57142857142856)","(101.0, 230.0, 185.0)","(2.5, 3.6, 3.5615384615384618)"
07-12-2022 20:54:00.906579,"(5.5, 7.0, 6.929411764705883)","(9.0, 11.5, 10.053191489361703)","(26.0, 38.0, 36.1875)","(2.5, 2.8, 2.7866666666666666)","(10.0, 15.5, 14.45)","(31.0, 160.0, 138.57142857142856)","(101.0, 230.0, 184.54545454545456)","(2.5, 3.6, 3.533333333333333)"
07-12-2022 20:54:02.009571,"(5.5, 7.0, 6.466666666666667)","(9.0, 11.5, 10.053191489361703)","(26.0, 38.0, 36.1875)","(2.5, 2.84, 2.7699999999999996)","(10.0, 15.5, 14.45)","(31.0, 160.0, 141.8181818181818)","(101.0, 230.0, 199.23076923076923)","(2.5, 3.55, 3.5833333333333335)"
07-12-2022 20:54:03.140929,"(5.5, 7.0, 6.446153846153846)","(9.0, 11.5, 10.512345679012345)","(26.0, 38.0, 36.1875)","(2.5, 2.8, 2.8)","(10.0, 15.5, 14.45)","(31.0, 160.0, 141.8181818181818)","(101.0, 230.0, 199.23076923076923)","(2.5, 3.6, 3.5833333333333335)"
07-12-2022 20:54:04.207136,"(5.5, 7.0, 6.716666666666667)","(9.0, 11.5, 10.512345679012345)","(26.0, 38.0, 36.1875)","(2.5, 2.82, 2.8)","(10.0, 15.5, 14.45)","(31.0, 160.0, 141.8181818181818)","(101.0, 230.0, 199.23076923076923)","(2.5, 3.6, 3.590909090909091)"
07-12-2022 20:54:05.458603,"(5.5, 7.0, 6.706122448979592)","(9.0, 11.5, 10.512345679012345)","(26.0, 38.0, 36.1875)","(2.5, 2.86, 2.793333333333333)","(10.0, 15.5, 14.288461538461538)","(31.0, 160.0, 92.4)","(101.0, 230.0, 180.0)","(2.5, 3.6, 3.590909090909091)"
07-12-2022 20:54:06.648640,"(5.5, 6.8, 6.7379310344827585)","(9.0, 11.5, 10.512345679012345)","(26.0, 38.0, 36.1875)","(2.5, 2.86, 2.84)","(10.0, 15.5, 14.45)","(31.0, 150.0, 132.0)","(101.0, 230.0, 180.0)","(2.5, 3.6, 3.5833333333333335)"
07-12-2022 20:54:07.665114,"(5.5, 6.8, 6.610526315789474)","(9.0, 11.5, 10.512345679012345)","(26.0, 38.0, 36.1875)","(2.5, 2.8, 2.76)","(10.0, 15.5, 14.75)","(31.0, 140.0, 115.0)","(101.0, 230.0, 195.0)","(2.5, 3.6, 3.5)"
07-12-2022 20:54:08.945430,"(5.5, 6.8, 6.610526315789474)","(9.0, 11.5, 10.053191489361703)","(26.0, 38.0, 36.1875)","(2.5, 2.8, 2.7800000000000002)","(10.0, 15.0, 14.5625)","(31.0, 140.0, 115.0)","(101.0, 230.0, 195.0)","(2.5, 3.6, 3.566666666666667)"
07-12-2022 20:54:10.167798,"(5.5, 6.8, 6.610526315789474)","(9.0, 11.5, 9.820987654320989)","(26.0, 38.0, 36.1875)","(2.5, 2.82, 2.745714285714286)","(10.0, 15.0, 14.45)","(31.0, 140.0, 115.0)","(101.0, 230.0, 195.0)","(2.5, 3.6, 3.591666666666667)"
07-12-2022 20:54:11.332664,"(5.5, 6.8, 6.545454545454546)","(9.0, 11.5, 10.512345679012345)","(26.0, 38.0, 36.1875)","(2.45, 2.78, 2.7425)","(10.0, 14.5, 14.45)","(31.0, 140.0, 129.28571428571428)","(101.0, 230.0, 174.44444444444446)","(2.6, 3.6, 3.596153846153846)"
