,Not Even Owl,Thrilling Bandit,Big Time Roman,Big Time Raider,Big Time Taniwha
06-01-2023 16:00:44.009670,"(4.4, 8.0, 7.230769230769231)","(5.5, 13.0, 9.8)","(4.6, 7.4, 6.825925925925926)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:00:44.991075,"(4.4, 8.0, 7.230769230769231)","(5.5, 13.0, 9.8)","(4.6, 7.4, 6.825925925925926)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:00:46.019596,"(4.4, 8.0, 7.230769230769231)","(5.5, 13.0, 9.8)","(4.6, 7.4, 6.825925925925926)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:00:47.224692,"(4.4, 8.0, 7.230769230769231)","(5.5, 13.0, 9.8)","(4.6, 7.4, 6.825925925925926)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:00:48.235947,"(4.4, 8.0, 7.230769230769231)","(5.5, 13.0, 9.8)","(4.6, 7.4, 6.825925925925926)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:00:49.193512,"(4.4, 8.0, 7.230769230769231)","(5.5, 13.0, 9.8)","(4.6, 7.4, 6.825925925925926)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:00:50.172503,"(4.4, 8.0, 7.230769230769231)","(5.5, 13.0, 9.8)","(4.6, 7.4, 6.825925925925926)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:00:51.102107,"(4.4, 8.0, 7.230769230769231)","(5.5, 13.0, 9.8)","(4.6, 7.4, 6.825925925925926)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:00:52.175445,"(4.4, 8.0, 7.230769230769231)","(5.5, 13.0, 9.8)","(4.6, 7.4, 6.825925925925926)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:00:53.198837,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 9.8)","(4.6, 7.4, 6.825925925925926)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:00:54.111494,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 9.8)","(4.6, 7.4, 6.825925925925926)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:00:55.120407,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 9.8)","(4.6, 7.4, 6.825925925925926)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:00:56.068100,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 9.8)","(4.6, 7.4, 6.825925925925926)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:00:56.980738,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 9.8)","(4.6, 7.4, 6.825925925925926)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:00:57.883710,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 9.8)","(4.6, 7.4, 6.825925925925926)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:00:58.809373,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 9.8)","(4.6, 7.4, 6.825925925925926)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:00:59.684168,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 9.8)","(4.6, 7.4, 6.825925925925926)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:01:00.571304,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 9.8)","(4.6, 7.4, 6.825925925925926)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:01:01.487377,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 9.8)","(4.6, 7.4, 6.825925925925926)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:01:02.373102,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 9.8)","(4.6, 7.4, 6.825925925925926)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:01:03.306742,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 9.8)","(4.6, 7.4, 6.825925925925926)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:01:04.186410,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 9.8)","(4.6, 7.4, 6.825925925925926)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:01:05.071957,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 9.8)","(4.6, 7.4, 6.825925925925926)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:01:05.936000,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 9.8)","(4.6, 7.4, 6.825925925925926)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:01:06.902001,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 9.8)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:01:07.846668,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 9.8)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:01:08.738348,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 9.8)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:01:09.605269,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 9.8)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:01:10.522794,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 9.8)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:01:11.453933,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 9.8)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:01:12.319608,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 9.8)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:01:13.291458,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 9.8)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:01:14.248168,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 9.8)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:01:15.170164,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 9.8)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:01:16.094276,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 9.8)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:01:17.004728,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 9.8)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:01:17.895784,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 9.8)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:01:19.009037,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 9.8)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:01:20.284586,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 9.8)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:01:21.370276,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 9.8)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:01:22.417525,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 9.8)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:01:23.483584,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 11.222222222222221)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:01:24.587173,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 11.222222222222221)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:01:25.491467,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 11.222222222222221)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:01:26.508079,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 11.222222222222221)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:01:27.643706,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 11.222222222222221)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:01:28.712831,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 11.222222222222221)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:01:29.726253,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 11.222222222222221)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:01:30.633820,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 11.222222222222221)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:01:31.549133,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 11.222222222222221)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:01:32.483230,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 11.222222222222221)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:01:33.393349,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 11.222222222222221)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:01:34.330765,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 11.222222222222221)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:01:35.386998,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 11.222222222222221)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:01:36.347830,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 11.222222222222221)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:01:37.175162,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 11.222222222222221)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:01:38.090577,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 11.222222222222221)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:01:39.073063,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 11.222222222222221)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:01:40.000312,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 11.222222222222221)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:01:41.077304,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 11.222222222222221)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:01:42.154412,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 11.222222222222221)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:01:43.106760,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 11.222222222222221)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:01:44.075969,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 11.222222222222221)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:01:45.219381,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 11.222222222222221)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:01:46.280202,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 11.222222222222221)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:01:47.361417,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 11.222222222222221)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:01:48.402046,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 11.222222222222221)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:01:49.329600,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 11.222222222222221)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:01:50.247201,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 11.222222222222221)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:01:51.238662,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 11.222222222222221)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:01:52.254354,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 11.222222222222221)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:01:53.227179,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 11.222222222222221)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:01:54.263655,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 11.222222222222221)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:01:55.351516,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 11.222222222222221)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:01:56.561080,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 11.222222222222221)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:01:57.676192,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 11.222222222222221)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:01:58.833840,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 11.222222222222221)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:01:59.758614,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 11.222222222222221)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:02:00.743382,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 11.222222222222221)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:02:01.663030,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 11.222222222222221)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:02:02.706026,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 11.222222222222221)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:02:03.671674,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 11.222222222222221)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:02:04.539178,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 11.222222222222221)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:02:05.616249,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 11.222222222222221)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:02:06.646658,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 11.222222222222221)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:02:07.481954,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 11.222222222222221)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:02:08.418537,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 11.222222222222221)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:02:09.412956,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 11.222222222222221)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:02:10.319711,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 11.222222222222221)","(4.6, 7.2, 6.662962962962963)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 19.057142857142857)"
06-01-2023 16:02:11.277949,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 11.222222222222221)","(4.6, 7.2, 6.116666666666667)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 19.057142857142857)"
06-01-2023 16:02:12.287342,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 11.222222222222221)","(4.6, 7.2, 6.116666666666667)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 19.057142857142857)"
06-01-2023 16:02:13.227666,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 11.222222222222221)","(4.6, 7.2, 6.116666666666667)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 19.057142857142857)"
06-01-2023 16:02:14.256995,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 11.222222222222221)","(4.6, 7.2, 6.116666666666667)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 19.057142857142857)"
06-01-2023 16:02:15.308831,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 11.222222222222221)","(4.6, 7.2, 6.116666666666667)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 19.057142857142857)"
06-01-2023 16:02:16.169439,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 11.222222222222221)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:02:17.090696,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 9.8)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:02:18.056680,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 9.8)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:02:18.967226,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 9.8)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:02:19.968988,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 9.8)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:02:20.943518,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 9.8)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:02:21.796498,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 9.8)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:02:22.654884,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 9.8)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:02:23.673368,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 9.8)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:02:24.654792,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 9.8)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:02:25.681594,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 9.8)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:02:26.651662,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 9.8)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:02:27.548527,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 9.8)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:02:28.456314,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 9.8)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:02:29.490083,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 9.8)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:02:30.419551,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 9.8)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:02:31.389418,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 9.8)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:02:32.329555,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 9.8)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:02:33.243720,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 9.8)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:02:34.101027,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 9.8)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:02:35.028229,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 9.8)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:02:36.178534,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 9.8)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:02:37.342711,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 9.8)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.5, 20.0, 18.950000000000003)"
06-01-2023 16:02:38.450583,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 9.8)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.0, 20.0, 18.950000000000003)"
06-01-2023 16:02:39.434569,"(4.4, 8.0, 6.666666666666666)","(5.5, 13.0, 11.842857142857142)","(4.6, 7.2, 6.664285714285715)","(2.0, 3.2, 3.0294117647058822)","(8.0, 20.0, 18.950000000000003)"
