,My Jewel,Uno Kai,World Gone Mad,Manila Brae,Sister Sticker,Blue Redemption
09-01-2023 17:54:28.140978,"(7.5, 14.5, 13.1)","(26.0, 50.0, 45.42857142857143)","(3.6, 4.5, 4.38)","(20.0, 29.0, 26.0)","(2.7, 3.9, 3.4)","(2.5, 2.94, 2.82)"
09-01-2023 17:54:29.328554,"(7.5, 14.5, 13.1)","(26.0, 50.0, 45.42857142857143)","(3.6, 4.5, 4.32)","(20.0, 29.0, 26.0)","(2.7, 3.9, 3.4)","(2.5, 2.94, 2.82)"
09-01-2023 17:54:30.314428,"(7.5, 14.5, 13.1)","(26.0, 50.0, 45.42857142857143)","(3.6, 4.5, 4.32)","(20.0, 29.0, 26.0)","(2.7, 3.9, 3.6083333333333334)","(2.5, 2.94, 2.82)"
09-01-2023 17:54:31.184936,"(7.5, 14.5, 13.1)","(26.0, 50.0, 45.42857142857143)","(3.6, 4.4, 4.272727272727273)","(20.0, 29.0, 26.0)","(2.7, 3.9, 3.6083333333333334)","(2.5, 2.94, 2.8499999999999996)"
09-01-2023 17:54:32.119960,"(7.5, 14.5, 13.1)","(26.0, 50.0, 47.33333333333333)","(3.6, 4.4, 4.272727272727273)","(20.0, 29.0, 26.0)","(2.7, 3.9, 3.581818181818182)","(2.5, 2.94, 2.8499999999999996)"
09-01-2023 17:54:33.121716,"(7.5, 14.5, 13.1)","(26.0, 50.0, 47.33333333333333)","(3.6, 4.4, 4.272727272727273)","(20.0, 29.0, 26.0)","(2.7, 3.9, 3.4)","(2.5, 2.94, 2.8499999999999996)"
09-01-2023 17:54:34.142804,"(7.5, 14.5, 13.1)","(26.0, 50.0, 47.33333333333333)","(3.6, 4.5, 4.390909090909091)","(20.0, 29.0, 26.0)","(2.7, 3.9, 3.4)","(2.5, 2.94, 2.8499999999999996)"
09-01-2023 17:54:35.163237,"(7.5, 14.5, 13.1)","(26.0, 50.0, 47.33333333333333)","(3.6, 4.5, 4.45)","(20.0, 29.0, 26.0)","(2.7, 3.9, 3.4)","(2.5, 2.94, 2.9233333333333333)"
09-01-2023 17:54:36.230612,"(7.5, 14.5, 13.1)","(26.0, 50.0, 47.33333333333333)","(3.6, 4.5, 4.45)","(20.0, 29.0, 26.0)","(2.7, 3.9, 3.581818181818182)","(2.5, 2.94, 2.93)"
09-01-2023 17:54:37.312814,"(7.5, 14.5, 13.1)","(26.0, 55.0, 39.526315789473685)","(3.6, 4.4, 4.273684210526316)","(20.0, 29.0, 26.0)","(2.7, 3.9, 3.581818181818182)","(2.5, 2.94, 2.93)"
09-01-2023 17:54:38.419418,"(7.5, 14.5, 13.1)","(26.0, 55.0, 40.3)","(3.6, 4.4, 4.5)","(20.0, 29.0, 23.608695652173914)","(2.7, 3.9, 3.3166666666666664)","(2.5, 2.94, 2.8993548387096775)"
09-01-2023 17:54:39.457741,"(7.5, 14.5, 13.25)","(26.0, 55.0, 40.631578947368425)","(3.6, 4.6, 4.446153846153846)","(20.0, 30.0, 28.142857142857142)","(2.7, 3.85, 3.4083333333333337)","(2.5, 3.0, 2.844)"
09-01-2023 17:54:40.501995,"(7.5, 14.5, 13.25)","(26.0, 55.0, 40.631578947368425)","(3.6, 4.6, 4.546666666666666)","(20.0, 29.0, 28.142857142857142)","(2.7, 3.45, 3.35)","(2.5, 2.88, 2.854285714285714)"
09-01-2023 17:54:41.448235,"(7.5, 15.0, 13.6875)","(26.0, 55.0, 40.631578947368425)","(3.6, 4.6, 4.546666666666666)","(20.0, 29.0, 28.142857142857142)","(2.7, 3.45, 3.35)","(2.5, 2.88, 3.0316)"
09-01-2023 17:54:42.397908,"(7.5, 14.5, 14.1875)","(26.0, 55.0, 40.631578947368425)","(3.6, 4.7, 4.4941176470588236)","(20.0, 29.0, 28.142857142857142)","(2.7, 3.45, 3.35)","(2.5, 3.15, 2.9346153846153844)"
09-01-2023 17:54:43.380355,"(7.5, 15.0, 14.25)","(26.0, 55.0, 40.631578947368425)","(3.6, 4.7, 4.4941176470588236)","(20.0, 29.0, 28.142857142857142)","(2.7, 3.45, 3.4000000000000004)","(2.5, 3.15, 3.0166666666666666)"
09-01-2023 17:54:44.378471,"(7.5, 15.0, 14.25)","(26.0, 55.0, 40.631578947368425)","(3.6, 4.7, 4.445454545454545)","(20.0, 29.0, 28.142857142857142)","(2.7, 3.45, 3.4000000000000004)","(2.5, 3.15, 3.033333333333333)"
09-01-2023 17:54:45.417794,"(7.5, 15.0, 14.25)","(26.0, 55.0, 40.631578947368425)","(3.6, 4.7, 4.525)","(20.0, 29.0, 28.142857142857142)","(2.7, 3.45, 3.18125)","(2.5, 3.15, 2.9469230769230768)"
09-01-2023 17:54:46.424496,"(7.5, 15.0, 14.25)","(26.0, 55.0, 40.631578947368425)","(3.6, 4.7, 4.525)","(20.0, 29.0, 28.142857142857142)","(2.7, 3.4, 3.3200000000000003)","(2.5, 3.15, 2.9507142857142856)"
09-01-2023 17:54:47.490748,"(7.5, 15.0, 14.25)","(26.0, 55.0, 40.631578947368425)","(3.6, 4.7, 4.525)","(20.0, 29.0, 28.142857142857142)","(2.7, 3.35, 3.3200000000000003)","(2.5, 3.15, 3.028695652173913)"
09-01-2023 17:54:48.583393,"(7.5, 15.0, 14.25)","(26.0, 55.0, 40.631578947368425)","(3.6, 4.7, 4.525)","(20.0, 29.0, 28.142857142857142)","(2.7, 3.35, 3.3200000000000003)","(2.5, 3.15, 3.028695652173913)"
09-01-2023 17:54:49.548107,"(7.5, 15.0, 14.0625)","(26.0, 55.0, 40.631578947368425)","(3.6, 4.7, 4.525)","(20.0, 29.0, 28.142857142857142)","(2.7, 3.35, 3.2785714285714285)","(2.5, 3.15, 3.028695652173913)"
09-01-2023 17:54:50.555486,"(7.5, 15.0, 14.0625)","(26.0, 55.0, 41.0)","(3.6, 4.7, 4.525)","(20.0, 29.0, 28.142857142857142)","(2.7, 3.35, 3.3045454545454547)","(2.5, 3.15, 3.028695652173913)"
09-01-2023 17:54:51.489371,"(7.5, 16.0, 14.0)","(26.0, 55.0, 41.0)","(3.6, 4.7, 4.525)","(20.0, 29.0, 28.142857142857142)","(2.7, 3.35, 3.3045454545454547)","(2.5, 3.15, 3.028695652173913)"
09-01-2023 17:54:52.484309,"(7.5, 16.0, 13.882352941176471)","(26.0, 55.0, 41.0)","(3.6, 4.7, 4.445454545454545)","(20.0, 29.0, 28.142857142857142)","(2.7, 3.35, 3.2285714285714286)","(2.5, 3.15, 3.012631578947368)"
09-01-2023 17:54:53.437190,"(7.5, 16.0, 13.75)","(26.0, 55.0, 40.631578947368425)","(3.6, 4.7, 4.445454545454545)","(20.0, 29.0, 28.142857142857142)","(2.7, 3.3, 3.2285714285714286)","(2.5, 3.15, 2.963076923076923)"
09-01-2023 17:54:54.482239,"(7.5, 16.0, 13.75)","(26.0, 55.0, 40.631578947368425)","(3.6, 4.7, 4.445454545454545)","(20.0, 29.0, 28.142857142857142)","(2.7, 3.3, 3.2285714285714286)","(2.5, 3.15, 2.963076923076923)"
09-01-2023 17:54:55.598950,"(7.5, 16.0, 13.75)","(26.0, 55.0, 41.0)","(3.6, 4.7, 4.445454545454545)","(20.0, 29.0, 28.142857142857142)","(2.7, 3.3, 3.2285714285714286)","(2.5, 3.15, 3.0342857142857143)"
09-01-2023 17:54:56.596112,"(7.5, 16.0, 13.75)","(26.0, 55.0, 41.0)","(3.6, 4.7, 4.445454545454545)","(20.0, 29.0, 28.142857142857142)","(2.7, 3.3, 3.2285714285714286)","(2.5, 3.15, 3.0342857142857143)"
09-01-2023 17:54:57.625250,"(7.5, 16.0, 13.75)","(26.0, 60.0, 52.0)","(3.6, 4.7, 4.525)","(20.0, 29.0, 26.272727272727273)","(2.7, 3.3, 3.2285714285714286)","(2.5, 3.15, 3.0342857142857143)"
09-01-2023 17:54:58.635053,"(7.5, 16.0, 13.8)","(26.0, 60.0, 44.111111111111114)","(3.6, 4.7, 4.525)","(20.0, 29.0, 24.555555555555557)","(2.7, 3.3, 3.2285714285714286)","(2.5, 3.15, 3.0342857142857143)"
09-01-2023 17:54:59.689542,"(7.5, 16.0, 13.8)","(26.0, 60.0, 42.666666666666664)","(3.6, 4.7, 4.525)","(20.0, 30.0, 28.142857142857142)","(2.7, 3.3, 3.1964285714285716)","(2.5, 3.15, 3.031578947368421)"
09-01-2023 17:55:00.749326,"(7.5, 16.0, 13.8)","(26.0, 60.0, 47.0)","(3.6, 4.7, 4.445454545454545)","(20.0, 29.0, 28.142857142857142)","(2.7, 3.25, 3.1964285714285716)","(2.5, 3.15, 3.051428571428571)"
09-01-2023 17:55:01.818099,"(7.5, 16.0, 13.8)","(26.0, 60.0, 47.0)","(3.6, 4.7, 4.445454545454545)","(20.0, 29.0, 28.142857142857142)","(2.7, 3.25, 3.1964285714285716)","(2.5, 3.15, 3.07)"
09-01-2023 17:55:02.906428,"(7.5, 16.0, 13.8)","(26.0, 60.0, 47.07692307692308)","(3.6, 4.7, 4.445454545454545)","(20.0, 29.0, 24.555555555555557)","(2.7, 3.25, 3.1964285714285716)","(2.5, 3.15, 3.07)"
09-01-2023 17:55:03.990476,"(7.5, 16.0, 13.8)","(26.0, 60.0, 47.07692307692308)","(3.6, 4.7, 4.445454545454545)","(20.0, 30.0, 28.142857142857142)","(2.7, 3.25, 3.1964285714285716)","(2.5, 3.15, 3.028)"
09-01-2023 17:55:05.056110,"(7.5, 16.0, 13.8)","(26.0, 60.0, 47.07692307692308)","(3.6, 4.7, 4.445454545454545)","(20.0, 29.0, 28.142857142857142)","(2.7, 3.25, 3.1964285714285716)","(2.5, 3.1, 3.028)"
09-01-2023 17:55:06.081440,"(7.5, 16.0, 13.8)","(26.0, 60.0, 47.07692307692308)","(3.6, 4.7, 4.445454545454545)","(20.0, 29.0, 28.142857142857142)","(2.7, 3.25, 3.1642857142857146)","(2.5, 3.1, 2.993333333333333)"
09-01-2023 17:55:07.040995,"(7.5, 16.0, 13.8)","(26.0, 60.0, 47.07692307692308)","(3.6, 4.7, 4.445454545454545)","(20.0, 29.0, 27.0)","(2.7, 3.2, 3.2607142857142857)","(2.5, 3.1, 2.993333333333333)"
09-01-2023 17:55:08.053790,"(7.5, 16.0, 13.8)","(26.0, 60.0, 47.07692307692308)","(3.6, 4.7, 4.3500000000000005)","(20.0, 29.0, 27.0)","(2.7, 3.35, 3.2607142857142857)","(2.5, 3.1, 2.993333333333333)"
09-01-2023 17:55:09.054789,"(7.5, 16.0, 13.8)","(26.0, 60.0, 47.07692307692308)","(3.6, 4.7, 4.466666666666667)","(20.0, 29.0, 27.0)","(2.7, 3.35, 3.2607142857142857)","(2.5, 3.1, 2.993333333333333)"
09-01-2023 17:55:10.026048,"(7.5, 16.0, 13.8)","(26.0, 60.0, 50.11764705882353)","(3.6, 4.7, 4.466666666666667)","(20.0, 29.0, 24.8)","(2.7, 3.35, 3.2125)","(2.5, 3.1, 2.993333333333333)"
09-01-2023 17:55:11.208045,"(7.5, 16.0, 13.8)","(26.0, 60.0, 49.2)","(3.6, 4.7, 4.466666666666667)","(20.0, 29.0, 25.11764705882353)","(2.7, 3.35, 3.2607142857142857)","(2.5, 3.1, 2.993333333333333)"
09-01-2023 17:55:12.264860,"(7.5, 16.0, 13.8)","(26.0, 60.0, 51.0)","(3.6, 4.7, 4.466666666666667)","(20.0, 29.0, 25.11764705882353)","(2.7, 3.35, 3.2285714285714286)","(2.5, 3.1, 2.993333333333333)"
09-01-2023 17:55:13.437998,"(7.5, 16.0, 13.8)","(26.0, 60.0, 55.5)","(3.6, 4.7, 4.466666666666667)","(20.0, 29.0, 25.11764705882353)","(2.7, 3.3, 3.2285714285714286)","(2.5, 3.1, 3.026315789473684)"
09-01-2023 17:55:14.544692,"(7.5, 16.0, 13.8)","(26.0, 60.0, 56.0)","(3.6, 4.7, 4.425)","(20.0, 29.0, 25.11764705882353)","(2.7, 3.3, 3.2285714285714286)","(2.5, 3.1, 3.026315789473684)"
09-01-2023 17:55:15.830105,"(7.5, 16.0, 13.8)","(26.0, 70.0, 61.25)","(3.6, 4.7, 4.3769230769230765)","(20.0, 29.0, 25.11764705882353)","(2.7, 3.3, 3.2285714285714286)","(2.5, 3.1, 3.0363636363636366)"
09-01-2023 17:55:16.881497,"(7.5, 16.0, 13.8)","(26.0, 65.0, 61.25)","(3.6, 4.7, 4.3769230769230765)","(20.0, 29.0, 25.11764705882353)","(2.7, 3.3, 3.2285714285714286)","(2.5, 3.1, 3.0125)"
09-01-2023 17:55:18.192185,"(7.5, 16.0, 13.8)","(26.0, 65.0, 61.25)","(3.6, 4.7, 4.3769230769230765)","(20.0, 29.0, 25.11764705882353)","(2.7, 3.3, 3.2607142857142857)","(2.5, 3.1, 3.0125)"
09-01-2023 17:55:19.379957,"(7.5, 15.5, 13.357142857142858)","(26.0, 65.0, 50.833333333333336)","(3.6, 4.7, 4.3769230769230765)","(20.0, 29.0, 25.11764705882353)","(2.7, 3.35, 3.2199999999999998)","(2.5, 3.1, 3.0246153846153847)"
09-01-2023 17:55:20.478290,"(7.5, 15.5, 13.357142857142858)","(26.0, 65.0, 50.833333333333336)","(3.6, 4.7, 4.3769230769230765)","(20.0, 29.0, 25.11764705882353)","(2.7, 3.3, 3.2199999999999998)","(2.5, 3.1, 3.0576923076923075)"
09-01-2023 17:55:21.513733,"(7.5, 15.5, 13.357142857142858)","(26.0, 65.0, 57.5)","(3.6, 4.7, 4.3769230769230765)","(20.0, 29.0, 25.11764705882353)","(2.7, 3.3, 3.2199999999999998)","(2.5, 3.15, 3.0576923076923075)"
09-01-2023 17:55:22.520833,"(7.5, 15.5, 13.357142857142858)","(26.0, 65.0, 61.666666666666664)","(3.6, 4.7, 4.3769230769230765)","(20.0, 29.0, 25.11764705882353)","(2.7, 3.3, 3.2199999999999998)","(2.5, 3.15, 3.0576923076923075)"
09-01-2023 17:55:23.541869,"(7.5, 15.5, 13.357142857142858)","(26.0, 65.0, 61.25)","(3.6, 4.7, 4.3769230769230765)","(20.0, 29.0, 25.11764705882353)","(2.7, 3.3, 3.2199999999999998)","(2.5, 3.15, 3.0576923076923075)"
09-01-2023 17:55:24.528331,"(7.5, 15.5, 13.357142857142858)","(26.0, 70.0, 60.666666666666664)","(3.6, 4.7, 4.3769230769230765)","(20.0, 29.0, 25.11764705882353)","(2.7, 3.3, 3.28)","(2.5, 3.15, 3.0576923076923075)"
09-01-2023 17:55:25.492619,"(7.5, 15.5, 13.357142857142858)","(26.0, 70.0, 60.666666666666664)","(3.6, 4.7, 4.3769230769230765)","(20.0, 29.0, 25.11764705882353)","(2.7, 3.3, 3.1964285714285716)","(2.5, 3.15, 3.0576923076923075)"
09-01-2023 17:55:26.434823,"(7.5, 15.5, 13.357142857142858)","(26.0, 70.0, 60.625)","(3.6, 4.7, 4.3769230769230765)","(20.0, 29.0, 25.11764705882353)","(2.7, 3.25, 3.1964285714285716)","(2.5, 3.15, 3.07)"
09-01-2023 17:55:27.332826,"(7.5, 15.5, 13.357142857142858)","(26.0, 70.0, 60.625)","(3.6, 4.7, 4.3769230769230765)","(20.0, 29.0, 25.11764705882353)","(2.7, 3.25, 3.1964285714285716)","(2.5, 3.15, 3.088461538461538)"
09-01-2023 17:55:28.247722,"(7.5, 15.5, 13.357142857142858)","(26.0, 70.0, 60.625)","(3.6, 4.7, 4.3769230769230765)","(20.0, 29.0, 25.11764705882353)","(2.7, 3.25, 3.1964285714285716)","(2.5, 3.15, 3.088461538461538)"
09-01-2023 17:55:29.146610,"(7.5, 15.5, 13.357142857142858)","(26.0, 70.0, 60.625)","(3.6, 4.7, 4.293548387096774)","(20.0, 29.0, 25.11764705882353)","(2.7, 3.25, 3.1964285714285716)","(2.5, 3.15, 3.088461538461538)"
09-01-2023 17:55:30.131071,"(7.5, 15.5, 13.357142857142858)","(26.0, 70.0, 60.625)","(3.6, 4.7, 4.296153846153846)","(20.0, 29.0, 25.11764705882353)","(2.7, 3.25, 3.1964285714285716)","(2.5, 3.15, 3.088461538461538)"
09-01-2023 17:55:31.089298,"(7.5, 15.5, 13.357142857142858)","(26.0, 70.0, 60.625)","(3.6, 4.7, 4.337931034482759)","(20.0, 29.0, 25.11764705882353)","(2.7, 3.25, 3.1675)","(2.5, 3.15, 3.088461538461538)"
09-01-2023 17:55:32.038763,"(7.5, 15.5, 13.357142857142858)","(26.0, 70.0, 60.625)","(3.6, 4.7, 4.296153846153846)","(20.0, 29.0, 25.11764705882353)","(2.7, 3.25, 3.1642857142857146)","(2.5, 3.15, 3.088461538461538)"
09-01-2023 17:55:32.956917,"(7.5, 15.5, 13.357142857142858)","(26.0, 70.0, 60.625)","(3.6, 4.7, 4.296153846153846)","(20.0, 29.0, 25.11764705882353)","(2.7, 3.2, 3.1642857142857146)","(2.5, 3.15, 3.088461538461538)"
09-01-2023 17:55:33.869889,"(7.5, 15.5, 13.357142857142858)","(26.0, 70.0, 60.625)","(3.6, 4.7, 4.296153846153846)","(20.0, 29.0, 25.11764705882353)","(2.7, 3.2, 3.1642857142857146)","(2.5, 3.15, 3.085714285714286)"
09-01-2023 17:55:34.746090,"(7.5, 15.5, 13.357142857142858)","(26.0, 70.0, 60.625)","(3.6, 4.7, 4.296153846153846)","(20.0, 29.0, 25.11764705882353)","(2.7, 3.2, 3.1642857142857146)","(2.5, 3.15, 3.123076923076923)"
09-01-2023 17:55:35.711470,"(7.5, 15.5, 13.357142857142858)","(26.0, 70.0, 60.625)","(3.6, 4.7, 4.296153846153846)","(20.0, 29.0, 25.11764705882353)","(2.7, 3.2, 3.1642857142857146)","(2.5, 3.2, 3.123076923076923)"
09-01-2023 17:55:36.664221,"(7.5, 15.5, 13.357142857142858)","(26.0, 70.0, 60.625)","(3.6, 4.7, 4.296153846153846)","(20.0, 29.0, 25.11764705882353)","(2.7, 3.2, 3.1642857142857146)","(2.5, 3.2, 3.123076923076923)"
09-01-2023 17:55:37.656016,"(7.5, 15.5, 13.357142857142858)","(26.0, 70.0, 60.625)","(3.6, 4.7, 4.296153846153846)","(20.0, 29.0, 25.11764705882353)","(2.7, 3.2, 3.1642857142857146)","(2.5, 3.2, 3.123076923076923)"
09-01-2023 17:55:38.623966,"(7.5, 15.5, 13.357142857142858)","(26.0, 70.0, 60.625)","(3.6, 4.7, 4.296153846153846)","(20.0, 29.0, 25.11764705882353)","(2.7, 3.2, 3.1642857142857146)","(2.5, 3.2, 3.123076923076923)"
09-01-2023 17:55:39.622320,"(7.5, 15.5, 13.357142857142858)","(26.0, 70.0, 60.625)","(3.6, 4.7, 4.45)","(20.0, 29.0, 25.11764705882353)","(2.7, 3.2, 3.1642857142857146)","(2.5, 3.2, 3.125)"
09-01-2023 17:55:40.717236,"(7.5, 15.5, 13.357142857142858)","(26.0, 70.0, 60.625)","(3.6, 4.6, 4.45)","(20.0, 29.0, 25.11764705882353)","(2.7, 3.2, 3.1642857142857146)","(2.5, 3.2, 3.125)"
09-01-2023 17:55:41.957237,"(7.5, 15.5, 13.357142857142858)","(26.0, 70.0, 60.625)","(3.6, 4.6, 4.45)","(20.0, 29.0, 25.11764705882353)","(2.7, 3.2, 3.1642857142857146)","(2.5, 3.2, 3.125)"
09-01-2023 17:55:43.091096,"(7.5, 15.5, 13.357142857142858)","(26.0, 70.0, 60.625)","(3.6, 4.6, 4.45)","(20.0, 29.0, 25.11764705882353)","(2.7, 3.2, 3.1642857142857146)","(2.5, 3.2, 3.125)"
09-01-2023 17:55:44.134823,"(7.5, 15.5, 13.357142857142858)","(26.0, 70.0, 60.625)","(3.6, 4.6, 4.45)","(20.0, 29.0, 25.11764705882353)","(2.7, 3.2, 3.1642857142857146)","(2.5, 3.2, 3.125)"
09-01-2023 17:55:45.328245,"(7.5, 15.5, 13.357142857142858)","(26.0, 70.0, 60.625)","(3.6, 4.6, 4.45)","(20.0, 29.0, 25.11764705882353)","(2.7, 3.2, 3.1642857142857146)","(2.5, 3.2, 3.125)"
09-01-2023 17:55:46.507603,"(7.5, 15.5, 13.357142857142858)","(26.0, 70.0, 60.625)","(3.6, 4.6, 4.296153846153846)","(20.0, 29.0, 25.11764705882353)","(2.7, 3.2, 3.1642857142857146)","(2.5, 3.2, 3.0695652173913044)"
09-01-2023 17:55:47.702856,"(7.5, 15.5, 13.357142857142858)","(26.0, 70.0, 60.625)","(3.6, 4.7, 4.296153846153846)","(20.0, 29.0, 23.923076923076923)","(2.7, 3.2, 3.1642857142857146)","(2.5, 3.2, 3.08)"
09-01-2023 17:55:48.783477,"(7.5, 15.5, 13.454545454545455)","(26.0, 70.0, 60.625)","(3.6, 4.7, 4.296153846153846)","(20.0, 29.0, 23.923076923076923)","(2.7, 3.2, 3.1642857142857146)","(2.5, 3.2, 3.08)"
09-01-2023 17:55:49.699196,"(7.5, 15.5, 13.454545454545455)","(26.0, 70.0, 60.625)","(3.6, 4.7, 4.296153846153846)","(20.0, 29.0, 23.923076923076923)","(2.7, 3.2, 3.1642857142857146)","(2.5, 3.2, 3.08)"
09-01-2023 17:55:50.608999,"(7.5, 15.5, 13.454545454545455)","(26.0, 70.0, 60.625)","(3.6, 4.7, 4.296153846153846)","(20.0, 29.0, 23.923076923076923)","(2.7, 3.2, 3.1642857142857146)","(2.5, 3.2, 3.08)"
09-01-2023 17:55:51.550871,"(7.5, 15.5, 13.454545454545455)","(26.0, 70.0, 60.625)","(3.6, 4.7, 4.296153846153846)","(20.0, 29.0, 23.923076923076923)","(2.7, 3.2, 3.1642857142857146)","(2.5, 3.2, 3.08)"
09-01-2023 17:55:52.499041,"(7.5, 15.5, 13.454545454545455)","(26.0, 70.0, 60.625)","(3.6, 4.7, 4.296153846153846)","(20.0, 29.0, 23.923076923076923)","(2.7, 3.2, 3.175)","(2.5, 3.2, 3.08)"
09-01-2023 17:55:53.440310,"(7.5, 15.5, 13.454545454545455)","(26.0, 70.0, 60.625)","(3.6, 4.7, 4.296153846153846)","(20.0, 29.0, 23.923076923076923)","(2.7, 3.25, 3.1642857142857146)","(2.5, 3.2, 3.08)"
09-01-2023 17:55:54.366083,"(7.5, 15.5, 13.454545454545455)","(26.0, 70.0, 60.625)","(3.6, 4.7, 4.296153846153846)","(20.0, 29.0, 23.923076923076923)","(2.7, 3.2, 3.1642857142857146)","(2.5, 3.2, 3.08)"
09-01-2023 17:55:55.309659,"(7.5, 15.5, 13.454545454545455)","(26.0, 70.0, 60.625)","(3.6, 4.7, 4.296153846153846)","(20.0, 29.0, 23.923076923076923)","(2.7, 3.2, 3.1642857142857146)","(2.5, 3.2, 3.08)"
09-01-2023 17:55:56.251798,"(7.5, 15.5, 13.454545454545455)","(26.0, 70.0, 60.625)","(3.6, 4.7, 4.296153846153846)","(20.0, 29.0, 23.923076923076923)","(2.7, 3.2, 3.1642857142857146)","(2.5, 3.2, 3.0695652173913044)"
09-01-2023 17:55:57.156623,"(7.5, 15.5, 13.454545454545455)","(26.0, 70.0, 60.625)","(3.6, 4.7, 4.296153846153846)","(20.0, 29.0, 23.923076923076923)","(2.7, 3.2, 3.1642857142857146)","(2.5, 3.2, 3.0695652173913044)"
09-01-2023 17:55:58.041669,"(7.5, 15.5, 13.454545454545455)","(26.0, 70.0, 60.625)","(3.6, 4.7, 4.296153846153846)","(20.0, 29.0, 23.923076923076923)","(2.7, 3.25, 3.175)","(2.5, 3.2, 3.0695652173913044)"
09-01-2023 17:55:58.915851,"(7.5, 15.5, 13.454545454545455)","(26.0, 70.0, 60.625)","(3.6, 4.7, 4.296153846153846)","(20.0, 29.0, 23.923076923076923)","(2.7, 3.2, 3.1642857142857146)","(2.5, 3.2, 3.0695652173913044)"
09-01-2023 17:55:59.813030,"(7.5, 15.5, 13.454545454545455)","(26.0, 70.0, 60.625)","(3.6, 4.7, 4.296153846153846)","(20.0, 29.0, 23.923076923076923)","(2.7, 3.2, 3.1642857142857146)","(2.5, 3.2, 3.0695652173913044)"
09-01-2023 17:56:00.745619,"(7.5, 15.5, 13.454545454545455)","(26.0, 70.0, 60.625)","(3.6, 4.7, 4.296153846153846)","(20.0, 29.0, 23.923076923076923)","(2.7, 3.2, 3.1642857142857146)","(2.5, 3.2, 3.0695652173913044)"
09-01-2023 17:56:01.654836,"(7.5, 15.5, 13.454545454545455)","(26.0, 70.0, 60.625)","(3.6, 4.7, 4.296153846153846)","(20.0, 29.0, 23.923076923076923)","(2.7, 3.2, 3.1642857142857146)","(2.5, 3.2, 3.0695652173913044)"
09-01-2023 17:56:02.640774,"(7.5, 15.5, 13.454545454545455)","(26.0, 70.0, 60.625)","(3.6, 4.7, 4.296153846153846)","(20.0, 29.0, 23.923076923076923)","(2.7, 3.2, 3.1642857142857146)","(2.5, 3.2, 3.0695652173913044)"
09-01-2023 17:56:03.506502,"(7.5, 15.5, 13.454545454545455)","(26.0, 70.0, 60.625)","(3.6, 4.7, 4.296153846153846)","(20.0, 29.0, 23.923076923076923)","(2.7, 3.2, 3.1642857142857146)","(2.5, 3.2, 3.0695652173913044)"
09-01-2023 17:56:04.366861,"(7.5, 15.5, 13.454545454545455)","(26.0, 70.0, 60.625)","(3.6, 4.7, 4.296153846153846)","(20.0, 29.0, 23.923076923076923)","(2.7, 3.2, 3.1642857142857146)","(2.5, 3.2, 3.0695652173913044)"
09-01-2023 17:56:05.297793,"(7.5, 15.5, 13.454545454545455)","(26.0, 70.0, 60.625)","(3.6, 4.7, 4.296153846153846)","(20.0, 29.0, 23.923076923076923)","(2.7, 3.2, 3.1642857142857146)","(2.5, 3.2, 3.0695652173913044)"
09-01-2023 17:56:06.211701,"(7.5, 15.5, 13.454545454545455)","(26.0, 70.0, 60.625)","(3.6, 4.7, 4.296153846153846)","(20.0, 29.0, 23.923076923076923)","(2.7, 3.2, 3.1642857142857146)","(2.5, 3.2, 3.0695652173913044)"
09-01-2023 17:56:07.197594,"(7.5, 15.5, 13.454545454545455)","(26.0, 70.0, 60.625)","(3.6, 4.7, 4.296153846153846)","(20.0, 29.0, 23.923076923076923)","(2.7, 3.2, 3.1642857142857146)","(2.5, 3.2, 3.0695652173913044)"
09-01-2023 17:56:08.124809,"(7.5, 15.5, 13.454545454545455)","(26.0, 70.0, 60.625)","(3.6, 4.7, 4.296153846153846)","(20.0, 29.0, 23.923076923076923)","(2.7, 3.2, 3.1642857142857146)","(2.5, 3.2, 3.0695652173913044)"
09-01-2023 17:56:09.154591,"(7.5, 15.5, 13.454545454545455)","(26.0, 70.0, 60.625)","(3.6, 4.7, 4.296153846153846)","(20.0, 29.0, 23.923076923076923)","(2.7, 3.2, 3.1545454545454548)","(2.5, 3.2, 3.0695652173913044)"
09-01-2023 17:56:10.090743,"(7.5, 15.5, 13.357142857142858)","(26.0, 70.0, 60.625)","(3.6, 4.7, 4.296153846153846)","(20.0, 29.0, 23.923076923076923)","(2.7, 3.2, 3.1545454545454548)","(2.5, 3.2, 3.0695652173913044)"
09-01-2023 17:56:11.007829,"(7.5, 15.5, 13.357142857142858)","(26.0, 70.0, 60.625)","(3.6, 4.7, 4.293548387096774)","(20.0, 29.0, 23.923076923076923)","(2.7, 3.2, 3.175)","(2.5, 3.2, 3.1888059701492537)"
09-01-2023 17:56:11.956524,"(7.5, 15.5, 13.357142857142858)","(26.0, 70.0, 60.625)","(3.6, 4.7, 4.296153846153846)","(20.0, 29.0, 23.923076923076923)","(2.7, 3.25, 3.1558823529411764)","(2.5, 3.2, 3.1910780669144985)"
09-01-2023 17:56:12.922885,"(7.5, 15.5, 13.357142857142858)","(26.0, 70.0, 60.625)","(3.6, 4.7, 4.296153846153846)","(20.0, 29.0, 23.923076923076923)","(2.7, 3.2, 3.1558823529411764)","(2.5, 3.2, 3.1910780669144985)"
