,Butterfly Angel,Aston Stella,Patched,Emerley Bruce,Yankee Costanza,Brief
04-01-2023 13:30:41.693626,"(3.6, 5.5, 4.6)","(12.0, 19.5, 18.136363636363637)","(2.5, 3.15, 3.0125)","(6.0, 8.8, 6.729411764705882)","(3.2, 5.3, 4.072222222222222)","(51.0, 230.0, 150.0)"
04-01-2023 13:30:42.653623,"(3.6, 5.5, 4.6)","(12.0, 19.5, 18.136363636363637)","(2.5, 3.15, 3.0125)","(6.0, 8.8, 6.729411764705882)","(3.2, 5.3, 4.072222222222222)","(51.0, 230.0, 150.0)"
04-01-2023 13:30:43.596124,"(3.6, 5.5, 4.6)","(12.0, 19.5, 18.136363636363637)","(2.5, 3.15, 3.0125)","(6.0, 8.8, 6.729411764705882)","(3.2, 5.3, 4.072222222222222)","(51.0, 230.0, 150.0)"
04-01-2023 13:30:44.485314,"(3.6, 5.5, 4.6)","(12.0, 19.5, 18.136363636363637)","(2.5, 3.15, 3.0125)","(6.0, 8.8, 6.729411764705882)","(3.2, 5.3, 4.072222222222222)","(51.0, 230.0, 150.0)"
04-01-2023 13:30:45.321743,"(3.6, 5.5, 4.6)","(12.0, 19.5, 18.136363636363637)","(2.5, 3.15, 3.0125)","(6.0, 8.8, 6.729411764705882)","(3.2, 5.3, 4.072222222222222)","(51.0, 230.0, 150.0)"
04-01-2023 13:30:46.210858,"(3.6, 5.5, 4.6)","(12.0, 21.0, 19.295454545454547)","(2.5, 3.15, 3.0125)","(6.0, 8.8, 6.729411764705882)","(3.2, 5.3, 4.072222222222222)","(51.0, 230.0, 150.0)"
04-01-2023 13:30:47.268781,"(3.6, 5.5, 4.6)","(12.0, 20.0, 19.315789473684212)","(2.5, 3.15, 3.0516666666666667)","(6.0, 8.8, 6.729411764705882)","(3.2, 5.3, 4.072222222222222)","(51.0, 230.0, 145.0)"
04-01-2023 13:30:48.236376,"(3.6, 5.5, 4.6)","(12.0, 20.0, 18.522727272727273)","(2.5, 3.15, 3.0549999999999997)","(6.0, 8.8, 6.729411764705882)","(3.2, 5.3, 4.038235294117647)","(51.0, 220.0, 145.0)"
04-01-2023 13:30:49.185497,"(3.6, 5.5, 4.6)","(12.0, 20.0, 16.25)","(2.5, 3.15, 3.0125)","(6.0, 8.8, 6.729411764705882)","(3.2, 5.3, 4.038235294117647)","(51.0, 220.0, 145.0)"
04-01-2023 13:30:50.069041,"(3.6, 5.5, 4.6)","(12.0, 20.0, 16.25)","(2.5, 3.15, 3.0125)","(6.0, 8.8, 6.729411764705882)","(3.2, 5.3, 4.038235294117647)","(51.0, 220.0, 145.0)"
04-01-2023 13:30:50.895036,"(3.6, 5.5, 4.6)","(12.0, 20.0, 18.333333333333332)","(2.5, 3.15, 3.0125)","(6.0, 8.8, 6.729411764705882)","(3.2, 5.3, 4.038235294117647)","(51.0, 220.0, 145.0)"
04-01-2023 13:30:51.744624,"(3.6, 5.5, 4.6)","(12.0, 20.0, 16.5625)","(2.5, 3.15, 3.0549999999999997)","(6.0, 8.8, 6.729411764705882)","(3.2, 5.2, 4.425)","(51.0, 220.0, 145.0)"
04-01-2023 13:30:52.674974,"(3.6, 5.5, 4.2727272727272725)","(12.0, 20.0, 16.5625)","(2.5, 3.15, 3.0549999999999997)","(6.0, 8.8, 6.729411764705882)","(3.2, 5.2, 4.533333333333333)","(51.0, 220.0, 145.0)"
04-01-2023 13:30:53.675078,"(3.6, 5.5, 4.6)","(12.0, 19.5, 16.375)","(2.5, 3.15, 3.0549999999999997)","(6.0, 8.8, 6.729411764705882)","(3.2, 5.2, 4.533333333333333)","(51.0, 220.0, 145.0)"
04-01-2023 13:30:54.753858,"(3.6, 5.5, 4.6)","(12.0, 19.5, 17.576923076923077)","(2.5, 3.15, 3.0549999999999997)","(6.0, 8.8, 6.729411764705882)","(3.2, 5.2, 4.533333333333333)","(51.0, 220.0, 145.0)"
04-01-2023 13:30:55.633885,"(3.6, 5.5, 4.6)","(12.0, 19.5, 17.576923076923077)","(2.5, 3.15, 3.0549999999999997)","(6.0, 8.8, 6.729411764705882)","(3.2, 5.2, 4.533333333333333)","(51.0, 220.0, 145.0)"
04-01-2023 13:30:56.514820,"(3.6, 5.5, 4.6)","(12.0, 19.5, 17.576923076923077)","(2.5, 3.15, 3.0549999999999997)","(6.0, 8.8, 6.729411764705882)","(3.2, 5.2, 4.533333333333333)","(51.0, 220.0, 145.0)"
04-01-2023 13:30:57.463573,"(3.6, 5.5, 4.6)","(12.0, 19.5, 17.576923076923077)","(2.5, 3.15, 3.0549999999999997)","(6.0, 8.8, 6.729411764705882)","(3.2, 5.2, 4.533333333333333)","(51.0, 220.0, 145.0)"
04-01-2023 13:30:58.430727,"(3.6, 5.5, 4.6)","(12.0, 19.5, 17.576923076923077)","(2.5, 3.15, 3.0549999999999997)","(6.0, 8.8, 6.729411764705882)","(3.2, 5.2, 4.533333333333333)","(51.0, 220.0, 145.0)"
04-01-2023 13:30:59.457511,"(3.6, 5.5, 4.6)","(12.0, 19.5, 16.6875)","(2.5, 3.15, 3.0549999999999997)","(6.0, 8.8, 6.729411764705882)","(3.2, 5.2, 4.488888888888889)","(51.0, 220.0, 145.0)"
04-01-2023 13:31:00.452119,"(3.6, 5.5, 4.6)","(12.0, 22.0, 17.625)","(2.5, 3.15, 3.0125)","(6.0, 8.8, 6.729411764705882)","(3.2, 5.2, 4.488888888888889)","(51.0, 220.0, 145.0)"
04-01-2023 13:31:01.418185,"(3.6, 5.5, 4.6)","(12.0, 21.0, 18.6)","(2.5, 3.15, 3.0549999999999997)","(6.0, 8.8, 6.729411764705882)","(3.2, 5.2, 4.488888888888889)","(51.0, 220.0, 145.0)"
04-01-2023 13:31:02.280100,"(3.6, 5.5, 4.6)","(12.0, 21.0, 18.529411764705884)","(2.5, 3.15, 3.0549999999999997)","(6.0, 8.8, 6.729411764705882)","(3.2, 5.2, 4.488888888888889)","(51.0, 220.0, 145.0)"
04-01-2023 13:31:03.130340,"(3.6, 5.5, 4.6)","(12.0, 21.0, 18.529411764705884)","(2.5, 3.15, 3.0125)","(6.0, 8.8, 6.729411764705882)","(3.2, 5.2, 4.488888888888889)","(51.0, 220.0, 145.0)"
04-01-2023 13:31:04.080222,"(3.6, 5.5, 4.6)","(12.0, 21.0, 18.529411764705884)","(2.5, 3.15, 3.0549999999999997)","(6.0, 8.8, 6.729411764705882)","(3.2, 5.2, 4.488888888888889)","(51.0, 220.0, 145.0)"
04-01-2023 13:31:04.996684,"(3.6, 5.5, 4.6)","(12.0, 21.0, 18.529411764705884)","(2.5, 3.15, 3.0125)","(6.0, 8.8, 6.729411764705882)","(3.2, 5.2, 4.488888888888889)","(51.0, 220.0, 145.0)"
04-01-2023 13:31:06.058954,"(3.6, 5.5, 4.6)","(12.0, 21.0, 18.333333333333332)","(2.5, 3.15, 3.0549999999999997)","(6.0, 8.8, 6.729411764705882)","(3.2, 5.2, 3.88)","(51.0, 220.0, 145.0)"
04-01-2023 13:31:06.918851,"(3.6, 5.5, 4.2727272727272725)","(12.0, 21.0, 18.333333333333332)","(2.5, 3.15, 3.0549999999999997)","(6.0, 8.8, 6.729411764705882)","(3.2, 5.2, 3.88)","(51.0, 220.0, 145.0)"
04-01-2023 13:31:07.763090,"(3.6, 5.5, 4.6)","(12.0, 20.0, 18.333333333333332)","(2.5, 3.15, 3.0549999999999997)","(6.0, 8.8, 6.729411764705882)","(3.2, 5.2, 4.488888888888889)","(51.0, 220.0, 145.0)"
04-01-2023 13:31:08.614353,"(3.6, 5.5, 4.6)","(12.0, 20.0, 18.333333333333332)","(2.5, 3.15, 2.855)","(6.0, 8.8, 6.729411764705882)","(3.2, 5.2, 4.488888888888889)","(51.0, 220.0, 145.0)"
04-01-2023 13:31:09.521835,"(3.6, 5.5, 4.6)","(12.0, 20.0, 18.333333333333332)","(2.5, 3.15, 3.0549999999999997)","(6.0, 8.8, 6.729411764705882)","(3.2, 5.2, 4.488888888888889)","(51.0, 220.0, 145.0)"
04-01-2023 13:31:10.625666,"(3.6, 5.5, 4.6)","(12.0, 20.0, 18.333333333333332)","(2.5, 3.15, 3.0125)","(6.0, 8.8, 6.729411764705882)","(3.2, 5.2, 4.488888888888889)","(51.0, 220.0, 145.0)"
04-01-2023 13:31:11.538453,"(3.6, 5.5, 4.6)","(12.0, 20.0, 17.77777777777778)","(2.5, 3.15, 3.0125)","(6.0, 8.8, 6.729411764705882)","(3.2, 5.2, 4.488888888888889)","(51.0, 220.0, 145.0)"
04-01-2023 13:31:12.508054,"(3.6, 5.5, 4.6)","(12.0, 20.0, 17.77777777777778)","(2.5, 3.15, 3.0549999999999997)","(6.0, 8.8, 6.729411764705882)","(3.2, 5.2, 4.488888888888889)","(51.0, 220.0, 145.0)"
04-01-2023 13:31:13.447527,"(3.6, 5.5, 4.6)","(12.0, 20.0, 17.77777777777778)","(2.5, 3.15, 3.0125)","(6.0, 8.8, 6.729411764705882)","(3.2, 5.2, 3.88)","(51.0, 220.0, 145.0)"
04-01-2023 13:31:14.349380,"(3.6, 5.5, 4.2727272727272725)","(12.0, 20.0, 18.846153846153847)","(2.5, 3.15, 3.0549999999999997)","(6.0, 8.8, 6.729411764705882)","(3.2, 5.2, 4.488888888888889)","(51.0, 220.0, 145.0)"
04-01-2023 13:31:15.210426,"(3.6, 5.5, 4.6)","(12.0, 19.5, 18.0)","(2.5, 3.15, 3.0125)","(6.0, 8.8, 6.729411764705882)","(3.2, 5.2, 4.488888888888889)","(51.0, 220.0, 145.0)"
04-01-2023 13:31:16.285921,"(3.6, 5.5, 4.6)","(12.0, 19.5, 18.0)","(2.5, 3.15, 3.0549999999999997)","(6.0, 8.8, 6.729411764705882)","(3.2, 5.2, 4.488888888888889)","(51.0, 220.0, 145.0)"
04-01-2023 13:31:17.221162,"(3.6, 5.5, 4.6)","(12.0, 19.5, 18.0)","(2.5, 3.15, 3.0549999999999997)","(6.0, 8.8, 6.729411764705882)","(3.2, 5.2, 4.488888888888889)","(51.0, 220.0, 145.0)"
04-01-2023 13:31:18.059452,"(3.6, 5.5, 4.6)","(12.0, 19.5, 18.0)","(2.5, 3.15, 3.0549999999999997)","(6.0, 8.8, 6.729411764705882)","(3.2, 5.2, 4.488888888888889)","(51.0, 220.0, 145.0)"
04-01-2023 13:31:18.992542,"(3.6, 5.5, 4.6)","(12.0, 19.5, 18.0)","(2.5, 3.15, 3.0549999999999997)","(6.0, 8.8, 6.729411764705882)","(3.2, 5.2, 4.488888888888889)","(51.0, 220.0, 140.0)"
04-01-2023 13:31:19.864007,"(3.6, 5.5, 4.6)","(12.0, 19.5, 18.0)","(2.5, 3.15, 3.0549999999999997)","(6.0, 8.8, 6.729411764705882)","(3.2, 5.2, 4.488888888888889)","(51.0, 210.0, 140.0)"
04-01-2023 13:31:20.716355,"(3.6, 5.5, 4.6)","(12.0, 19.5, 18.0)","(2.5, 3.15, 3.0549999999999997)","(6.0, 8.8, 6.729411764705882)","(3.2, 5.2, 4.488888888888889)","(51.0, 210.0, 140.0)"
04-01-2023 13:31:21.611257,"(3.6, 5.5, 4.6)","(12.0, 20.0, 18.333333333333332)","(2.5, 3.15, 3.0549999999999997)","(6.0, 8.8, 6.729411764705882)","(3.2, 5.2, 4.488888888888889)","(51.0, 210.0, 140.0)"
04-01-2023 13:31:22.498750,"(3.6, 5.5, 4.6)","(12.0, 20.0, 17.77777777777778)","(2.5, 3.15, 2.855)","(6.0, 8.8, 6.729411764705882)","(3.2, 5.2, 4.488888888888889)","(51.0, 210.0, 140.0)"
04-01-2023 13:31:23.409902,"(3.6, 5.5, 4.6)","(12.0, 20.0, 17.77777777777778)","(2.5, 3.15, 3.0549999999999997)","(6.0, 8.8, 6.729411764705882)","(3.2, 5.2, 4.2153846153846155)","(51.0, 210.0, 140.0)"
04-01-2023 13:31:24.305945,"(3.6, 5.5, 4.6)","(12.0, 20.0, 17.77777777777778)","(2.5, 3.15, 3.0549999999999997)","(6.0, 8.8, 6.729411764705882)","(3.2, 5.2, 3.9333333333333336)","(51.0, 210.0, 140.0)"
04-01-2023 13:31:25.212958,"(3.6, 5.5, 4.6)","(12.0, 20.0, 17.77777777777778)","(2.5, 3.15, 3.0549999999999997)","(6.0, 8.8, 6.729411764705882)","(3.2, 5.2, 3.9333333333333336)","(51.0, 210.0, 140.0)"
04-01-2023 13:31:26.190630,"(3.6, 5.5, 4.6)","(12.0, 20.0, 17.77777777777778)","(2.5, 3.15, 3.0549999999999997)","(6.0, 8.8, 6.729411764705882)","(3.2, 5.2, 3.9333333333333336)","(51.0, 210.0, 140.0)"
04-01-2023 13:31:27.188691,"(3.6, 5.5, 4.6)","(12.0, 20.0, 17.77777777777778)","(2.5, 3.15, 3.0549999999999997)","(6.0, 8.8, 6.729411764705882)","(3.2, 5.2, 3.6325)","(51.0, 210.0, 140.0)"
04-01-2023 13:31:28.109883,"(3.6, 5.5, 4.2727272727272725)","(12.0, 20.0, 18.846153846153847)","(2.5, 3.15, 3.0549999999999997)","(6.0, 8.8, 6.729411764705882)","(3.2, 5.2, 3.6325)","(51.0, 210.0, 140.0)"
04-01-2023 13:31:28.996690,"(3.6, 5.5, 4.6)","(12.0, 19.5, 18.0)","(2.5, 3.15, 3.0549999999999997)","(6.0, 8.8, 6.729411764705882)","(3.2, 5.2, 3.9333333333333336)","(51.0, 210.0, 140.0)"
04-01-2023 13:31:29.855118,"(3.6, 5.5, 4.6)","(12.0, 19.5, 18.0)","(2.5, 3.15, 2.855)","(6.0, 8.8, 6.729411764705882)","(3.2, 5.2, 3.9333333333333336)","(51.0, 210.0, 140.0)"
04-01-2023 13:31:30.933466,"(3.6, 5.5, 4.6)","(12.0, 19.5, 18.0)","(2.5, 3.15, 3.0549999999999997)","(6.0, 8.8, 6.729411764705882)","(3.2, 5.2, 3.9195652173913045)","(51.0, 210.0, 140.0)"
04-01-2023 13:31:32.011621,"(3.6, 5.5, 4.6)","(12.0, 19.5, 18.0)","(2.5, 3.15, 3.0549999999999997)","(6.0, 8.8, 6.729411764705882)","(3.2, 5.2, 3.9195652173913045)","(51.0, 210.0, 140.0)"
04-01-2023 13:31:33.032003,"(3.6, 5.5, 4.6)","(12.0, 19.5, 18.0)","(2.5, 3.15, 3.0549999999999997)","(6.0, 8.8, 6.729411764705882)","(3.2, 5.2, 3.9195652173913045)","(51.0, 210.0, 140.0)"
04-01-2023 13:31:33.914253,"(3.6, 5.5, 4.6)","(12.0, 19.5, 18.0)","(2.5, 3.15, 3.0549999999999997)","(6.0, 8.8, 6.729411764705882)","(3.2, 5.2, 3.9195652173913045)","(51.0, 210.0, 140.0)"
04-01-2023 13:31:34.752201,"(3.6, 5.5, 4.2727272727272725)","(12.0, 21.0, 20.454545454545453)","(2.5, 3.15, 3.0549999999999997)","(6.0, 8.8, 6.729411764705882)","(3.2, 5.2, 3.9195652173913045)","(51.0, 210.0, 140.0)"
04-01-2023 13:31:35.682649,"(3.6, 5.5, 4.468421052631578)","(12.0, 20.0, 18.333333333333332)","(2.5, 3.15, 3.0549999999999997)","(6.0, 8.8, 6.729411764705882)","(3.2, 5.2, 3.784507042253521)","(51.0, 210.0, 140.0)"
04-01-2023 13:31:36.606157,"(3.6, 5.5, 4.468421052631578)","(12.0, 20.0, 17.77777777777778)","(2.5, 2.88, 2.564776119402985)","(6.0, 8.8, 6.729411764705882)","(3.2, 4.9, 3.784507042253521)","(51.0, 210.0, 140.0)"
04-01-2023 13:31:37.593541,"(3.6, 5.5, 4.468421052631578)","(12.0, 20.0, 17.77777777777778)","(2.5, 2.88, 2.6011267605633805)","(6.0, 8.8, 6.729411764705882)","(3.2, 4.9, 4.616666666666666)","(51.0, 210.0, 140.0)"
04-01-2023 13:31:38.556227,"(3.6, 5.5, 4.449999999999999)","(12.0, 20.0, 17.77777777777778)","(2.5, 2.88, 2.6008333333333336)","(6.0, 8.8, 6.729411764705882)","(3.2, 4.8, 4.616666666666666)","(51.0, 210.0, 135.0)"
04-01-2023 13:31:39.504411,"(3.6, 5.5, 4.35)","(12.0, 20.0, 17.77777777777778)","(2.5, 2.86, 2.6733333333333333)","(6.0, 8.8, 6.729411764705882)","(3.2, 4.8, 4.0928571428571425)","(51.0, 200.0, 135.0)"
04-01-2023 13:31:40.484207,"(3.6, 5.5, 4.35)","(12.0, 20.0, 17.77777777777778)","(2.5, 2.86, 2.6733333333333333)","(6.0, 8.8, 6.729411764705882)","(3.2, 4.8, 4.0928571428571425)","(51.0, 200.0, 135.0)"
04-01-2023 13:31:41.376651,"(3.6, 5.4, 4.6)","(12.0, 20.0, 17.77777777777778)","(2.5, 2.86, 2.6733333333333333)","(6.0, 8.8, 6.729411764705882)","(3.2, 4.8, 4.0928571428571425)","(51.0, 200.0, 135.0)"
04-01-2023 13:31:42.282360,"(3.6, 5.4, 4.6)","(12.0, 19.5, 18.0)","(2.5, 2.86, 2.6733333333333333)","(6.0, 8.8, 6.729411764705882)","(3.2, 4.8, 4.2214285714285715)","(51.0, 200.0, 135.0)"
04-01-2023 13:31:43.203742,"(3.6, 5.4, 4.6)","(12.0, 19.5, 18.0)","(2.5, 2.86, 2.6733333333333333)","(6.0, 8.8, 6.729411764705882)","(3.2, 4.8, 4.2214285714285715)","(51.0, 200.0, 135.0)"
04-01-2023 13:31:44.172809,"(3.6, 5.4, 4.6)","(12.0, 19.5, 18.0)","(2.5, 2.86, 2.6733333333333333)","(6.0, 8.8, 6.729411764705882)","(3.2, 4.8, 4.2214285714285715)","(51.0, 200.0, 135.0)"
04-01-2023 13:31:45.157762,"(3.6, 5.4, 4.6)","(12.0, 19.5, 18.0)","(2.5, 2.86, 2.6733333333333333)","(6.0, 8.8, 6.729411764705882)","(3.2, 4.8, 4.2214285714285715)","(51.0, 200.0, 135.0)"
04-01-2023 13:31:46.106087,"(3.6, 5.4, 4.6)","(12.0, 19.5, 18.0)","(2.5, 2.86, 2.6733333333333333)","(6.0, 8.8, 6.729411764705882)","(3.2, 4.8, 4.2214285714285715)","(51.0, 200.0, 135.0)"
04-01-2023 13:31:47.081649,"(3.6, 5.4, 4.6)","(12.0, 19.5, 18.0)","(2.5, 2.86, 2.6733333333333333)","(6.0, 8.8, 7.123809523809523)","(3.2, 4.8, 4.2214285714285715)","(51.0, 200.0, 135.0)"
04-01-2023 13:31:47.986722,"(3.6, 5.4, 4.6)","(12.0, 19.5, 18.0)","(2.5, 2.86, 2.6733333333333333)","(6.0, 8.8, 7.123809523809523)","(3.2, 4.8, 4.2214285714285715)","(51.0, 200.0, 135.0)"
04-01-2023 13:31:48.960694,"(3.6, 5.4, 4.6)","(12.0, 19.5, 18.0)","(2.5, 2.86, 2.6733333333333333)","(6.0, 8.8, 7.123809523809523)","(3.2, 4.8, 4.2214285714285715)","(51.0, 200.0, 135.0)"
04-01-2023 13:31:49.897104,"(3.6, 5.4, 4.6)","(12.0, 20.0, 18.333333333333332)","(2.5, 2.84, 2.7199999999999998)","(6.0, 8.8, 7.123809523809523)","(3.2, 4.8, 4.2214285714285715)","(51.0, 200.0, 135.0)"
04-01-2023 13:31:50.831421,"(3.6, 5.4, 4.6)","(12.0, 20.0, 18.333333333333332)","(2.5, 2.84, 2.7199999999999998)","(6.0, 8.8, 7.123809523809523)","(3.2, 4.8, 4.2214285714285715)","(51.0, 200.0, 135.0)"
04-01-2023 13:31:51.944094,"(3.6, 5.4, 4.6)","(12.0, 20.0, 18.333333333333332)","(2.5, 2.84, 2.7199999999999998)","(6.0, 8.8, 7.123809523809523)","(3.2, 4.8, 4.2214285714285715)","(51.0, 200.0, 135.0)"
04-01-2023 13:31:52.937276,"(3.6, 5.4, 4.6)","(12.0, 20.0, 17.77777777777778)","(2.5, 2.84, 2.7199999999999998)","(6.0, 8.8, 7.123809523809523)","(3.2, 4.8, 4.2214285714285715)","(51.0, 200.0, 135.0)"
04-01-2023 13:31:53.871042,"(3.6, 5.4, 4.6)","(12.0, 20.0, 17.77777777777778)","(2.5, 2.84, 2.7199999999999998)","(6.0, 8.8, 7.123809523809523)","(3.2, 4.8, 4.136842105263158)","(51.0, 200.0, 135.0)"
04-01-2023 13:31:54.958418,"(3.6, 5.4, 4.6)","(12.0, 20.0, 17.77777777777778)","(2.5, 2.84, 2.7199999999999998)","(6.0, 8.8, 7.123809523809523)","(3.2, 4.8, 4.136842105263158)","(51.0, 200.0, 135.0)"
04-01-2023 13:31:56.006576,"(3.6, 5.4, 4.6)","(12.0, 20.0, 17.77777777777778)","(2.5, 2.84, 2.7199999999999998)","(6.0, 8.8, 7.123809523809523)","(3.2, 4.8, 4.136842105263158)","(51.0, 200.0, 135.0)"
04-01-2023 13:31:57.030658,"(3.6, 5.4, 4.6)","(12.0, 19.5, 18.0)","(2.5, 2.84, 2.7199999999999998)","(6.0, 8.8, 7.04)","(3.2, 4.8, 4.136842105263158)","(51.0, 200.0, 135.0)"
04-01-2023 13:31:58.045979,"(3.6, 5.4, 4.6)","(12.0, 19.5, 18.0)","(2.5, 2.84, 2.6654545454545455)","(6.0, 8.8, 7.04)","(3.2, 4.8, 4.136842105263158)","(51.0, 200.0, 135.0)"
04-01-2023 13:31:59.057493,"(3.6, 5.4, 4.6)","(12.0, 19.5, 18.0)","(2.5, 2.84, 2.6654545454545455)","(6.0, 8.8, 7.04)","(3.2, 4.8, 4.136842105263158)","(51.0, 200.0, 135.0)"
04-01-2023 13:32:00.030356,"(3.6, 5.4, 4.6)","(12.0, 19.5, 18.0)","(2.5, 2.84, 2.6654545454545455)","(6.0, 8.8, 7.04)","(3.2, 4.8, 4.136842105263158)","(51.0, 200.0, 135.0)"
04-01-2023 13:32:01.036444,"(3.6, 5.4, 4.822222222222222)","(12.0, 19.5, 18.0)","(2.5, 2.82, 2.7199999999999998)","(6.0, 8.8, 7.04)","(3.2, 4.8, 4.136842105263158)","(51.0, 200.0, 135.0)"
04-01-2023 13:32:01.946146,"(3.6, 5.4, 4.822222222222222)","(12.0, 19.5, 18.0)","(2.5, 2.82, 2.7199999999999998)","(6.0, 8.8, 7.04)","(3.2, 4.8, 4.136842105263158)","(51.0, 200.0, 135.0)"
04-01-2023 13:32:02.927828,"(3.6, 5.4, 4.822222222222222)","(12.0, 19.5, 18.0)","(2.5, 2.82, 2.7199999999999998)","(6.0, 8.8, 7.04)","(3.2, 4.8, 4.136842105263158)","(51.0, 200.0, 135.0)"
04-01-2023 13:32:03.982356,"(3.6, 5.4, 4.661538461538462)","(12.0, 22.0, 19.666666666666668)","(2.5, 2.82, 2.7199999999999998)","(6.0, 8.8, 7.04)","(3.2, 4.8, 4.136842105263158)","(51.0, 200.0, 135.0)"
04-01-2023 13:32:05.002308,"(3.6, 5.4, 4.661538461538462)","(12.0, 22.0, 19.666666666666668)","(2.5, 2.82, 2.7199999999999998)","(6.0, 8.8, 7.04)","(3.2, 4.8, 4.136842105263158)","(51.0, 200.0, 135.0)"
04-01-2023 13:32:06.134871,"(3.6, 5.4, 4.661538461538462)","(12.0, 22.0, 19.666666666666668)","(2.5, 2.82, 2.7199999999999998)","(6.0, 8.8, 6.666666666666667)","(3.2, 4.8, 4.136842105263158)","(51.0, 200.0, 135.0)"
04-01-2023 13:32:07.144250,"(3.6, 5.4, 4.826086956521739)","(12.0, 22.0, 19.666666666666668)","(2.5, 2.82, 2.7199999999999998)","(6.0, 8.8, 6.666666666666667)","(3.2, 4.8, 4.136842105263158)","(51.0, 200.0, 135.0)"
04-01-2023 13:32:08.103182,"(3.6, 5.4, 4.800000000000001)","(12.0, 22.0, 19.666666666666668)","(2.5, 2.82, 2.7199999999999998)","(6.0, 8.8, 6.81904761904762)","(3.2, 4.8, 4.136842105263158)","(51.0, 200.0, 130.0)"
04-01-2023 13:32:09.132573,"(3.6, 5.4, 5.138181818181819)","(12.0, 22.0, 18.333333333333332)","(2.5, 2.82, 2.662857142857143)","(6.0, 8.8, 6.880000000000001)","(3.2, 4.8, 4.136842105263158)","(51.0, 190.0, 130.0)"
04-01-2023 13:32:10.212509,"(3.6, 5.4, 4.705263157894737)","(12.0, 22.0, 19.375)","(2.5, 2.82, 2.64)","(6.0, 8.8, 6.880000000000001)","(3.2, 4.8, 4.136842105263158)","(51.0, 190.0, 130.0)"
04-01-2023 13:32:11.210284,"(3.6, 5.4, 4.694117647058824)","(12.0, 21.0, 19.0)","(2.5, 2.82, 2.64)","(6.0, 8.8, 6.880000000000001)","(3.2, 4.8, 4.136842105263158)","(51.0, 190.0, 130.0)"
04-01-2023 13:32:12.238615,"(3.6, 5.4, 4.694117647058824)","(12.0, 21.0, 19.0)","(2.5, 2.82, 2.64)","(6.0, 8.8, 6.880000000000001)","(3.2, 4.8, 4.136842105263158)","(51.0, 190.0, 130.0)"
04-01-2023 13:32:13.226554,"(3.6, 5.4, 4.9)","(12.0, 21.0, 18.157894736842106)","(2.5, 2.82, 2.64)","(6.0, 8.8, 6.880000000000001)","(3.2, 4.8, 4.136842105263158)","(51.0, 190.0, 130.0)"
04-01-2023 13:32:14.212477,"(3.6, 5.4, 4.9)","(12.0, 21.0, 18.157894736842106)","(2.5, 2.82, 2.64)","(6.0, 8.8, 6.880000000000001)","(3.2, 4.8, 4.136842105263158)","(51.0, 190.0, 130.0)"
04-01-2023 13:32:15.181790,"(3.6, 5.4, 4.9)","(12.0, 21.0, 18.157894736842106)","(2.5, 2.82, 2.64)","(6.0, 8.8, 6.880000000000001)","(3.2, 4.8, 4.136842105263158)","(51.0, 190.0, 130.0)"
04-01-2023 13:32:16.197613,"(3.6, 5.4, 5.195454545454546)","(12.0, 21.0, 18.157894736842106)","(2.5, 2.82, 2.64)","(6.0, 8.8, 6.880000000000001)","(3.2, 4.8, 4.136842105263158)","(51.0, 190.0, 130.0)"
04-01-2023 13:32:17.202370,"(3.6, 5.4, 5.1692307692307695)","(12.0, 21.0, 19.285714285714285)","(2.5, 2.82, 2.64)","(6.0, 8.8, 6.880000000000001)","(3.2, 4.8, 3.8421052631578947)","(51.0, 190.0, 130.0)"
04-01-2023 13:32:18.187825,"(3.6, 5.4, 4.821428571428571)","(12.0, 20.0, 18.333333333333332)","(2.5, 2.82, 2.64)","(6.0, 8.8, 6.880000000000001)","(3.2, 4.8, 4.136842105263158)","(51.0, 190.0, 130.0)"
04-01-2023 13:32:19.409001,"(3.6, 5.4, 4.821428571428571)","(12.0, 20.0, 17.77777777777778)","(2.5, 2.82, 2.64)","(6.0, 8.8, 6.880000000000001)","(3.2, 4.8, 4.136842105263158)","(51.0, 190.0, 130.0)"
04-01-2023 13:32:20.571116,"(3.6, 5.4, 4.821428571428571)","(12.0, 20.0, 17.77777777777778)","(2.5, 2.82, 2.608)","(6.0, 8.8, 6.880000000000001)","(3.2, 4.8, 4.136842105263158)","(51.0, 190.0, 130.0)"
04-01-2023 13:32:21.580484,"(3.6, 5.4, 4.821428571428571)","(12.0, 20.0, 17.77777777777778)","(2.5, 2.8, 2.608)","(6.0, 8.8, 6.880000000000001)","(3.2, 4.8, 4.136842105263158)","(51.0, 190.0, 130.0)"
04-01-2023 13:32:22.705635,"(3.6, 5.4, 5.34375)","(12.0, 20.0, 17.77777777777778)","(2.5, 2.78, 2.663333333333333)","(6.0, 8.8, 6.880000000000001)","(3.2, 4.8, 4.136842105263158)","(51.0, 190.0, 130.0)"
04-01-2023 13:32:23.824496,"(3.6, 5.4, 5.3775)","(12.0, 20.0, 18.571428571428573)","(2.5, 2.78, 2.663333333333333)","(6.0, 8.8, 6.720000000000001)","(3.2, 4.8, 4.136842105263158)","(51.0, 190.0, 130.0)"
04-01-2023 13:32:24.870165,"(3.6, 5.4, 5.283333333333333)","(12.0, 19.5, 18.6)","(2.5, 2.78, 2.663333333333333)","(6.0, 8.8, 6.720000000000001)","(3.2, 4.8, 4.055172413793104)","(51.0, 190.0, 130.0)"
