,Yering Rose,Keekee,Ace Star,Elpine Warrior,Mac A Boy,Social Writer,Keayang Bieber,Lazio Lass
14-12-2022 19:03:49.852429,"(4.4, 5.1, 4.8)","(20.0, 32.0, 28.666666666666668)","(9.0, 15.0, 12.4)","(2.8, 3.55, 3.3833333333333333)","(31.0, 48.0, 38.666666666666664)","(5.5, 9.2, 8.75)","(15.0, 23.0, 20.2)","(3.7, 5.0, 4.5)"
14-12-2022 19:03:51.120735,"(4.4, 5.1, 4.8)","(20.0, 32.0, 28.666666666666668)","(9.0, 15.0, 12.4)","(2.8, 3.55, 3.3833333333333333)","(31.0, 48.0, 38.666666666666664)","(5.5, 9.2, 8.75)","(15.0, 23.0, 20.0)","(3.7, 5.0, 4.5)"
14-12-2022 19:03:52.424860,"(4.4, 5.1, 4.8)","(20.0, 32.0, 28.666666666666668)","(9.0, 15.0, 12.4)","(2.8, 3.55, 3.3833333333333333)","(31.0, 48.0, 38.666666666666664)","(5.5, 9.2, 8.75)","(15.0, 23.0, 21.285714285714285)","(3.7, 5.0, 4.5)"
14-12-2022 19:03:53.742750,"(4.4, 5.1, 4.8)","(20.0, 32.0, 28.666666666666668)","(9.0, 15.0, 12.4)","(2.8, 3.55, 3.3833333333333333)","(31.0, 48.0, 38.666666666666664)","(5.5, 9.2, 8.75)","(15.0, 23.0, 21.285714285714285)","(3.7, 5.0, 4.5)"
14-12-2022 19:03:55.210701,"(4.4, 5.1, 4.8)","(20.0, 32.0, 28.8)","(9.0, 15.0, 12.4)","(2.8, 3.55, 3.3833333333333333)","(31.0, 48.0, 38.666666666666664)","(5.5, 9.2, 8.75)","(15.0, 23.0, 21.285714285714285)","(3.7, 5.0, 4.5)"
14-12-2022 19:03:56.689180,"(4.4, 5.1, 4.8)","(20.0, 32.0, 30.4)","(9.0, 15.0, 12.4)","(2.8, 3.55, 3.3833333333333333)","(31.0, 48.0, 38.666666666666664)","(5.5, 9.2, 8.75)","(15.0, 23.0, 21.285714285714285)","(3.7, 5.0, 4.5)"
14-12-2022 19:03:58.070901,"(4.4, 5.1, 5.0210526315789465)","(20.0, 32.0, 30.4)","(9.0, 15.0, 12.4)","(2.8, 3.55, 3.3833333333333333)","(31.0, 48.0, 38.666666666666664)","(5.5, 9.2, 8.75)","(15.0, 23.0, 21.285714285714285)","(3.7, 5.0, 4.5)"
14-12-2022 19:03:59.435356,"(4.4, 5.1, 5.0210526315789465)","(20.0, 32.0, 30.4)","(9.0, 15.0, 12.4)","(2.8, 3.55, 3.3833333333333333)","(31.0, 48.0, 38.666666666666664)","(5.5, 9.2, 8.75)","(15.0, 23.0, 21.285714285714285)","(3.7, 5.0, 4.5)"
14-12-2022 19:04:00.799097,"(4.4, 5.1, 5.0210526315789465)","(20.0, 32.0, 30.4)","(9.0, 15.0, 12.4)","(2.8, 3.55, 3.3833333333333333)","(31.0, 48.0, 38.666666666666664)","(5.5, 9.2, 8.75)","(15.0, 23.0, 21.285714285714285)","(3.7, 5.0, 4.5)"
14-12-2022 19:04:02.145198,"(4.4, 5.1, 5.0210526315789465)","(20.0, 32.0, 30.4)","(9.0, 15.0, 12.4)","(2.8, 3.55, 3.3833333333333333)","(31.0, 48.0, 38.666666666666664)","(5.5, 9.2, 8.75)","(15.0, 23.0, 21.285714285714285)","(3.7, 5.0, 4.5)"
14-12-2022 19:04:03.493493,"(4.4, 5.1, 5.0210526315789465)","(20.0, 32.0, 30.4)","(9.0, 15.0, 12.4)","(2.8, 3.55, 3.3833333333333333)","(31.0, 48.0, 38.666666666666664)","(5.5, 9.2, 8.75)","(15.0, 23.0, 21.285714285714285)","(3.7, 5.0, 4.5)"
14-12-2022 19:04:04.713548,"(4.4, 5.1, 5.0210526315789465)","(20.0, 32.0, 30.4)","(9.0, 15.0, 12.4)","(2.8, 3.55, 3.3833333333333333)","(31.0, 48.0, 38.666666666666664)","(5.5, 9.2, 8.3)","(15.0, 23.0, 21.285714285714285)","(3.7, 5.0, 4.5)"
14-12-2022 19:04:05.990962,"(4.4, 5.1, 5.0210526315789465)","(21.0, 32.0, 30.4)","(10.0, 15.0, 12.4)","(2.8, 3.55, 3.3833333333333333)","(31.0, 48.0, 38.666666666666664)","(5.5, 9.2, 8.3)","(15.0, 23.0, 21.285714285714285)","(3.7, 5.0, 4.5)"
14-12-2022 19:04:07.318039,"(4.4, 5.1, 5.0210526315789465)","(21.0, 32.0, 30.4)","(10.0, 15.0, 12.4)","(2.8, 3.55, 3.3833333333333333)","(31.0, 48.0, 38.666666666666664)","(5.5, 9.2, 8.3)","(15.0, 23.0, 21.285714285714285)","(3.7, 5.0, 4.5)"
14-12-2022 19:04:08.613030,"(4.4, 5.1, 5.0210526315789465)","(21.0, 32.0, 30.4)","(10.0, 15.0, 12.4)","(2.8, 3.55, 3.3833333333333333)","(31.0, 48.0, 38.666666666666664)","(5.5, 9.2, 8.3)","(15.0, 23.0, 21.285714285714285)","(3.7, 5.0, 4.5)"
14-12-2022 19:04:09.875476,"(4.4, 5.1, 5.0210526315789465)","(21.0, 32.0, 30.4)","(10.0, 15.0, 12.4)","(2.8, 3.55, 3.3833333333333333)","(31.0, 48.0, 38.666666666666664)","(5.5, 9.0, 7.933333333333334)","(15.0, 23.0, 21.285714285714285)","(3.7, 5.0, 4.5)"
14-12-2022 19:04:11.026249,"(4.4, 5.1, 5.0210526315789465)","(21.0, 32.0, 30.4)","(10.0, 15.0, 12.4)","(2.8, 3.55, 3.3833333333333333)","(31.0, 48.0, 38.666666666666664)","(5.5, 9.0, 7.933333333333334)","(15.0, 23.0, 21.285714285714285)","(3.7, 5.0, 4.5)"
14-12-2022 19:04:12.219478,"(4.4, 5.1, 5.0210526315789465)","(21.0, 32.0, 30.4)","(10.0, 15.0, 12.4)","(2.8, 3.55, 3.3)","(31.0, 48.0, 38.666666666666664)","(5.5, 9.0, 7.933333333333334)","(15.0, 23.0, 21.285714285714285)","(3.7, 5.2, 4.6)"
14-12-2022 19:04:13.478296,"(4.4, 5.1, 5.0210526315789465)","(21.0, 32.0, 30.4)","(10.0, 15.0, 12.4)","(2.8, 3.55, 3.3)","(31.0, 48.0, 38.666666666666664)","(5.5, 9.0, 7.933333333333334)","(15.0, 23.0, 21.285714285714285)","(3.7, 5.4, 4.4)"
14-12-2022 19:04:14.749872,"(4.4, 5.1, 5.0210526315789465)","(21.0, 32.0, 30.4)","(10.0, 15.0, 12.4)","(2.8, 3.55, 3.3)","(31.0, 48.0, 38.666666666666664)","(5.5, 9.0, 7.933333333333334)","(15.0, 23.0, 21.285714285714285)","(3.7, 5.2, 4.4)"
14-12-2022 19:04:16.086892,"(4.4, 5.1, 5.0210526315789465)","(21.0, 32.0, 30.4)","(10.0, 15.0, 12.4)","(2.8, 3.55, 3.3)","(31.0, 48.0, 38.666666666666664)","(5.5, 9.0, 7.933333333333334)","(15.0, 23.0, 21.285714285714285)","(3.7, 5.2, 4.4)"
14-12-2022 19:04:17.332139,"(4.4, 5.1, 5.0210526315789465)","(21.0, 32.0, 30.4)","(10.0, 15.0, 12.4)","(2.8, 3.55, 3.3)","(31.0, 48.0, 38.666666666666664)","(5.5, 9.0, 7.933333333333334)","(15.0, 23.0, 21.285714285714285)","(3.7, 5.2, 4.4)"
14-12-2022 19:04:18.459062,"(4.4, 5.1, 5.0210526315789465)","(21.0, 32.0, 30.4)","(10.0, 15.0, 12.4)","(2.8, 3.55, 3.3)","(31.0, 48.0, 38.666666666666664)","(5.5, 9.0, 7.933333333333334)","(15.0, 23.0, 21.285714285714285)","(3.7, 5.2, 4.4)"
14-12-2022 19:04:19.631837,"(4.4, 5.1, 5.0210526315789465)","(21.0, 32.0, 30.4)","(10.0, 15.0, 12.4)","(2.8, 3.55, 3.3)","(31.0, 48.0, 38.666666666666664)","(5.5, 9.0, 7.933333333333334)","(15.0, 23.0, 19.333333333333332)","(3.7, 5.2, 4.433333333333334)"
14-12-2022 19:04:20.822698,"(4.4, 5.1, 5.0210526315789465)","(21.0, 32.0, 30.545454545454547)","(10.0, 15.0, 12.4)","(2.8, 3.55, 3.4944444444444445)","(31.0, 48.0, 38.666666666666664)","(5.5, 9.0, 7.933333333333334)","(15.0, 23.0, 19.333333333333332)","(3.7, 5.3, 4.433333333333334)"
14-12-2022 19:04:22.020010,"(4.4, 5.1, 5.0210526315789465)","(21.0, 32.0, 30.545454545454547)","(10.0, 15.0, 12.4)","(2.8, 3.55, 3.4944444444444445)","(31.0, 48.0, 38.666666666666664)","(5.5, 9.0, 7.933333333333334)","(15.0, 23.0, 19.333333333333332)","(3.7, 5.3, 4.433333333333334)"
14-12-2022 19:04:23.245330,"(4.4, 5.1, 5.0210526315789465)","(21.0, 32.0, 30.545454545454547)","(10.0, 15.0, 12.4)","(2.8, 3.55, 3.4666666666666663)","(31.0, 48.0, 38.666666666666664)","(5.5, 9.0, 7.933333333333334)","(15.0, 23.0, 19.333333333333332)","(3.7, 5.3, 4.216666666666667)"
14-12-2022 19:04:24.381160,"(4.4, 5.1, 5.0210526315789465)","(21.0, 32.0, 29.6)","(10.0, 15.0, 12.4)","(2.8, 3.55, 3.4666666666666663)","(31.0, 48.0, 38.666666666666664)","(5.5, 9.0, 7.933333333333334)","(15.0, 23.0, 19.333333333333332)","(3.7, 5.3, 4.6)"
14-12-2022 19:04:25.583345,"(4.4, 5.1, 5.0210526315789465)","(21.0, 34.0, 32.0)","(10.0, 15.0, 12.4)","(2.8, 3.55, 3.4666666666666663)","(31.0, 48.0, 38.666666666666664)","(5.5, 9.0, 7.933333333333334)","(15.0, 23.0, 19.333333333333332)","(3.7, 5.2, 4.5)"
14-12-2022 19:04:26.778839,"(4.4, 5.1, 5.0210526315789465)","(21.0, 34.0, 32.0)","(10.0, 15.0, 12.4)","(2.8, 3.55, 3.4666666666666663)","(31.0, 48.0, 38.666666666666664)","(5.5, 9.0, 7.933333333333334)","(15.0, 23.0, 19.333333333333332)","(3.7, 5.0, 4.5)"
14-12-2022 19:04:27.976946,"(4.4, 5.1, 5.0210526315789465)","(21.0, 34.0, 32.0)","(10.0, 15.0, 12.4)","(2.8, 3.55, 3.3)","(31.0, 48.0, 44.0)","(5.5, 9.0, 7.933333333333334)","(15.0, 23.0, 21.909090909090907)","(3.7, 5.0, 4.366666666666666)"
14-12-2022 19:04:29.172973,"(4.4, 5.1, 5.0210526315789465)","(21.0, 34.0, 32.0)","(10.0, 15.0, 12.4)","(2.8, 3.55, 3.3)","(31.0, 48.0, 44.0)","(5.5, 9.0, 7.933333333333334)","(15.0, 23.0, 21.909090909090907)","(3.7, 5.1, 4.366666666666666)"
14-12-2022 19:04:30.378218,"(4.4, 5.1, 5.0210526315789465)","(21.0, 34.0, 29.5)","(10.0, 15.0, 12.4)","(2.8, 3.55, 3.3)","(31.0, 48.0, 44.0)","(5.5, 9.0, 7.933333333333334)","(15.0, 23.0, 21.909090909090907)","(3.7, 5.1, 4.366666666666666)"
14-12-2022 19:04:31.602584,"(4.4, 5.1, 5.0210526315789465)","(21.0, 34.0, 29.5)","(10.0, 15.0, 12.4)","(2.8, 3.55, 3.3)","(31.0, 48.0, 44.0)","(5.5, 9.0, 7.933333333333334)","(15.0, 23.0, 20.5)","(3.7, 5.1, 4.433333333333334)"
14-12-2022 19:04:32.837025,"(4.4, 5.1, 5.0210526315789465)","(21.0, 34.0, 29.5)","(10.0, 15.0, 12.4)","(2.8, 3.55, 3.3)","(31.0, 48.0, 44.0)","(5.5, 9.0, 7.933333333333334)","(15.0, 23.0, 21.571428571428573)","(3.7, 5.3, 4.6)"
14-12-2022 19:04:34.083771,"(4.4, 5.1, 5.0210526315789465)","(21.0, 34.0, 29.5)","(10.0, 15.0, 12.4)","(2.8, 3.55, 3.3)","(31.0, 48.0, 44.0)","(5.5, 9.0, 8.6)","(15.0, 23.0, 23.0)","(3.7, 5.2, 4.575)"
14-12-2022 19:04:35.309451,"(4.4, 5.1, 5.0210526315789465)","(21.0, 34.0, 29.5)","(10.0, 15.0, 14.133333333333333)","(2.8, 3.55, 3.505)","(31.0, 48.0, 44.0)","(5.5, 9.0, 8.6)","(15.0, 25.0, 23.6)","(3.7, 5.2, 4.425000000000001)"
14-12-2022 19:04:36.461041,"(4.4, 5.1, 5.0210526315789465)","(21.0, 34.0, 32.0)","(10.0, 15.0, 14.133333333333333)","(2.8, 3.55, 3.505)","(31.0, 48.0, 44.0)","(5.5, 9.0, 8.6)","(15.0, 25.0, 23.6)","(3.7, 4.9, 4.425000000000001)"
14-12-2022 19:04:37.701546,"(4.4, 5.1, 5.0210526315789465)","(21.0, 34.0, 32.0)","(10.0, 15.0, 14.133333333333333)","(2.8, 3.55, 3.505)","(31.0, 48.0, 44.0)","(5.5, 9.0, 8.6)","(15.0, 25.0, 23.6)","(3.7, 4.9, 4.425000000000001)"
14-12-2022 19:04:38.936703,"(4.4, 5.1, 5.0210526315789465)","(21.0, 34.0, 32.0)","(10.0, 15.0, 13.5)","(2.8, 3.55, 3.505)","(31.0, 48.0, 38.666666666666664)","(5.5, 9.0, 8.3)","(15.0, 25.0, 23.6)","(3.7, 4.9, 4.425000000000001)"
14-12-2022 19:04:40.238563,"(4.4, 5.1, 5.0210526315789465)","(21.0, 34.0, 32.0)","(10.0, 15.0, 13.4)","(2.8, 3.55, 3.505)","(31.0, 48.0, 38.666666666666664)","(5.5, 9.0, 8.3)","(15.0, 25.0, 23.6)","(3.7, 4.9, 4.085714285714286)"
14-12-2022 19:04:41.516611,"(4.4, 5.1, 5.0210526315789465)","(21.0, 34.0, 29.5)","(10.0, 15.0, 13.666666666666666)","(2.8, 3.55, 3.505)","(31.0, 48.0, 38.666666666666664)","(5.5, 9.0, 8.3)","(15.0, 25.0, 23.6)","(3.7, 4.9, 4.085714285714286)"
14-12-2022 19:04:42.782779,"(4.4, 5.1, 5.0210526315789465)","(21.0, 34.0, 29.5)","(10.0, 15.0, 13.666666666666666)","(2.8, 3.55, 3.505)","(31.0, 48.0, 38.666666666666664)","(5.5, 9.0, 8.066666666666666)","(15.0, 25.0, 23.0)","(3.7, 4.9, 4.085714285714286)"
14-12-2022 19:04:43.953035,"(4.4, 5.1, 5.0210526315789465)","(21.0, 34.0, 29.5)","(10.0, 15.0, 13.666666666666666)","(2.8, 3.55, 3.3)","(31.0, 48.0, 38.666666666666664)","(5.5, 9.0, 8.066666666666666)","(15.0, 25.0, 23.0)","(3.7, 4.9, 4.085714285714286)"
14-12-2022 19:04:45.175197,"(4.4, 5.1, 4.65)","(21.0, 34.0, 29.5)","(10.0, 15.0, 13.666666666666666)","(2.8, 3.55, 3.3)","(31.0, 48.0, 38.666666666666664)","(5.5, 9.0, 8.066666666666666)","(15.0, 25.0, 23.0)","(3.7, 4.9, 4.128571428571429)"
14-12-2022 19:04:46.415307,"(4.4, 5.0, 4.883333333333333)","(21.0, 34.0, 29.5)","(10.0, 15.0, 13.666666666666666)","(2.8, 3.55, 3.425)","(31.0, 48.0, 38.666666666666664)","(5.5, 9.0, 8.72)","(15.0, 25.0, 23.0)","(3.7, 4.9, 4.128571428571429)"
14-12-2022 19:04:47.673968,"(4.4, 5.0, 4.925)","(21.0, 34.0, 32.2)","(10.0, 15.0, 13.666666666666666)","(2.8, 3.55, 3.425)","(31.0, 48.0, 38.666666666666664)","(5.5, 9.0, 8.72)","(15.0, 25.0, 23.0)","(3.7, 4.9, 4.128571428571429)"
14-12-2022 19:04:49.020965,"(4.4, 5.0, 4.833333333333333)","(21.0, 34.0, 32.2)","(10.0, 15.0, 13.666666666666666)","(2.6, 3.55, 3.425)","(31.0, 48.0, 38.666666666666664)","(5.5, 9.0, 8.72)","(15.0, 25.0, 23.0)","(3.9, 4.9, 4.128571428571429)"
14-12-2022 19:04:50.258985,"(4.4, 5.0, 4.833333333333333)","(21.0, 34.0, 32.2)","(10.0, 15.0, 13.666666666666666)","(2.6, 3.55, 3.425)","(31.0, 48.0, 38.666666666666664)","(5.5, 9.0, 8.4)","(15.0, 25.0, 23.0)","(3.9, 4.9, 4.128571428571429)"
14-12-2022 19:04:51.434134,"(4.4, 5.0, 4.833333333333333)","(21.0, 34.0, 32.2)","(10.0, 15.0, 13.666666666666666)","(2.6, 3.55, 3.3)","(31.0, 48.0, 38.666666666666664)","(5.5, 9.0, 8.4)","(15.0, 25.0, 22.6)","(3.9, 4.9, 4.35)"
14-12-2022 19:04:52.587230,"(4.4, 5.0, 4.833333333333333)","(21.0, 34.0, 32.2)","(10.0, 15.0, 13.666666666666666)","(2.6, 3.55, 3.3499999999999996)","(31.0, 48.0, 38.666666666666664)","(5.5, 9.0, 8.4)","(15.0, 25.0, 22.6)","(3.9, 4.7, 4.35)"
14-12-2022 19:04:53.785702,"(4.4, 5.0, 4.833333333333333)","(21.0, 34.0, 32.2)","(10.0, 15.0, 13.666666666666666)","(2.6, 3.55, 3.3499999999999996)","(31.0, 48.0, 38.666666666666664)","(5.5, 9.0, 8.4)","(15.0, 25.0, 22.6)","(3.9, 4.7, 4.35)"
14-12-2022 19:04:55.037951,"(4.4, 5.0, 4.833333333333333)","(21.0, 34.0, 32.2)","(10.0, 15.0, 13.666666666666666)","(2.6, 3.55, 3.3499999999999996)","(31.0, 48.0, 38.666666666666664)","(5.5, 9.0, 8.4)","(15.0, 25.0, 22.6)","(3.9, 4.7, 4.35)"
14-12-2022 19:04:56.285461,"(4.4, 5.0, 4.833333333333333)","(21.0, 34.0, 32.2)","(10.0, 15.0, 13.666666666666666)","(2.6, 3.55, 3.3499999999999996)","(31.0, 48.0, 44.0)","(5.5, 9.0, 8.733333333333334)","(15.0, 25.0, 22.833333333333332)","(3.9, 4.7, 4.35)"
14-12-2022 19:04:57.511861,"(4.4, 5.0, 4.833333333333333)","(21.0, 34.0, 32.2)","(10.0, 15.0, 13.666666666666666)","(2.6, 3.55, 3.3499999999999996)","(31.0, 48.0, 44.0)","(5.5, 9.0, 8.733333333333334)","(15.0, 25.0, 22.833333333333332)","(3.9, 4.7, 4.35)"
14-12-2022 19:04:58.687796,"(4.4, 5.0, 4.833333333333333)","(21.0, 34.0, 32.2)","(10.0, 15.0, 13.666666666666666)","(2.6, 3.55, 3.3499999999999996)","(31.0, 48.0, 44.0)","(5.5, 9.0, 8.733333333333334)","(15.0, 25.0, 22.833333333333332)","(3.9, 4.7, 4.35)"
14-12-2022 19:04:59.880188,"(4.4, 5.0, 4.833333333333333)","(21.0, 34.0, 32.2)","(10.0, 15.0, 13.666666666666666)","(2.6, 3.55, 3.3499999999999996)","(31.0, 48.0, 44.0)","(5.5, 9.0, 8.733333333333334)","(15.0, 25.0, 22.833333333333332)","(3.9, 4.7, 4.35)"
14-12-2022 19:05:01.102435,"(4.4, 5.0, 4.833333333333333)","(21.0, 34.0, 32.2)","(10.0, 15.0, 13.666666666666666)","(2.6, 3.55, 3.3499999999999996)","(31.0, 48.0, 44.0)","(5.5, 9.0, 8.733333333333334)","(15.0, 25.0, 22.833333333333332)","(3.9, 4.7, 4.35)"
14-12-2022 19:05:02.346444,"(4.4, 5.0, 4.833333333333333)","(21.0, 34.0, 32.2)","(10.0, 15.0, 13.666666666666666)","(2.6, 3.55, 3.5)","(31.0, 48.0, 44.0)","(5.5, 9.0, 8.733333333333334)","(15.0, 25.0, 22.833333333333332)","(3.9, 4.7, 4.1)"
14-12-2022 19:05:03.584085,"(4.4, 5.0, 4.85)","(21.0, 34.0, 32.5)","(10.0, 15.0, 13.666666666666666)","(2.6, 3.55, 3.5)","(31.0, 48.0, 44.0)","(5.5, 9.0, 8.733333333333334)","(15.0, 25.0, 22.833333333333332)","(3.9, 4.2, 4.1)"
14-12-2022 19:05:04.811209,"(4.4, 5.0, 4.85)","(21.0, 34.0, 32.5)","(10.0, 15.0, 13.666666666666666)","(2.6, 3.55, 3.5)","(31.0, 48.0, 44.0)","(5.5, 9.0, 8.733333333333334)","(15.0, 25.0, 22.833333333333332)","(3.9, 4.2, 4.1)"
14-12-2022 19:05:06.045890,"(4.6, 5.0, 4.85)","(21.0, 34.0, 32.5)","(11.0, 15.0, 13.666666666666666)","(2.5, 3.55, 3.5)","(31.0, 48.0, 44.0)","(6.0, 9.0, 8.733333333333334)","(15.0, 25.0, 22.833333333333332)","(3.9, 4.2, 4.0285714285714285)"
14-12-2022 19:05:07.324348,"(4.6, 5.0, 4.85)","(21.0, 34.0, 32.5)","(11.0, 15.0, 13.666666666666666)","(2.5, 3.55, 3.5)","(31.0, 48.0, 44.0)","(6.0, 9.0, 8.733333333333334)","(15.0, 25.0, 22.833333333333332)","(3.9, 4.2, 4.0285714285714285)"
14-12-2022 19:05:08.551395,"(4.6, 5.0, 4.85)","(21.0, 34.0, 32.5)","(11.0, 15.0, 13.666666666666666)","(2.5, 3.55, 3.5)","(31.0, 48.0, 44.0)","(6.0, 9.0, 8.733333333333334)","(15.0, 25.0, 22.833333333333332)","(3.9, 4.2, 4.0285714285714285)"
14-12-2022 19:05:09.767244,"(4.6, 5.0, 4.85)","(21.0, 34.0, 32.5)","(11.0, 15.0, 13.666666666666666)","(2.5, 3.55, 3.5)","(31.0, 48.0, 45.142857142857146)","(6.0, 9.0, 8.714285714285714)","(15.0, 25.0, 22.833333333333332)","(3.9, 4.2, 4.0285714285714285)"
14-12-2022 19:05:10.913172,"(4.6, 5.0, 4.85)","(21.0, 34.0, 32.5)","(11.0, 15.0, 13.666666666666666)","(2.5, 3.55, 3.5)","(31.0, 48.0, 48.0)","(6.0, 9.0, 8.714285714285714)","(15.0, 25.0, 24.5)","(3.9, 4.2, 3.875)"
14-12-2022 19:05:12.192153,"(4.6, 5.1, 4.7)","(21.0, 46.0, 38.125)","(11.0, 15.0, 13.666666666666666)","(2.5, 3.95, 3.725)","(31.0, 50.0, 48.0)","(6.0, 9.0, 8.714285714285714)","(15.0, 26.0, 24.25)","(3.9, 3.95, 3.807142857142857)"
14-12-2022 19:05:13.481748,"(4.6, 5.1, 4.7)","(21.0, 44.0, 33.5)","(11.0, 15.0, 13.666666666666666)","(2.5, 3.95, 3.8)","(31.0, 50.0, 48.0)","(6.0, 9.0, 8.714285714285714)","(15.0, 26.0, 24.25)","(3.9, 4.0, 3.807142857142857)"
14-12-2022 19:05:14.782334,"(4.6, 5.1, 4.757142857142857)","(21.0, 42.0, 36.0)","(11.0, 15.0, 13.666666666666666)","(2.5, 4.0, 3.8)","(31.0, 50.0, 48.0)","(6.0, 9.0, 8.714285714285714)","(15.0, 26.0, 24.25)","(3.9, 4.0, 3.807142857142857)"
14-12-2022 19:05:15.989319,"(4.6, 5.1, 4.8)","(21.0, 40.0, 36.0)","(11.0, 15.0, 13.666666666666666)","(2.5, 4.0, 3.8)","(31.0, 50.0, 48.0)","(6.0, 9.0, 8.714285714285714)","(15.0, 26.0, 24.25)","(3.9, 4.0, 3.807142857142857)"
14-12-2022 19:05:17.168514,"(4.6, 5.1, 4.8)","(21.0, 40.0, 36.5)","(11.0, 15.0, 13.666666666666666)","(2.5, 4.0, 3.8)","(31.0, 50.0, 48.0)","(6.0, 9.0, 8.714285714285714)","(15.0, 26.0, 24.25)","(3.9, 4.0, 3.782258064516129)"
14-12-2022 19:05:18.319537,"(4.6, 5.1, 4.8)","(21.0, 40.0, 36.5)","(11.0, 15.0, 13.666666666666666)","(2.5, 4.0, 3.8)","(31.0, 50.0, 48.0)","(6.0, 9.0, 8.714285714285714)","(15.0, 26.0, 24.25)","(3.9, 4.0, 3.782258064516129)"
14-12-2022 19:05:19.541472,"(4.6, 5.1, 4.8)","(21.0, 40.0, 36.5)","(11.0, 15.0, 13.666666666666666)","(2.5, 4.0, 3.8)","(31.0, 50.0, 48.0)","(6.0, 9.0, 8.714285714285714)","(15.0, 26.0, 24.25)","(3.9, 4.0, 3.782258064516129)"
14-12-2022 19:05:20.824602,"(4.6, 5.1, 4.8)","(21.0, 40.0, 36.5)","(11.0, 15.0, 13.666666666666666)","(2.5, 4.0, 3.79375)","(31.0, 50.0, 48.0)","(6.0, 9.0, 8.714285714285714)","(15.0, 26.0, 24.25)","(3.9, 3.9, 3.735294117647059)"
14-12-2022 19:05:21.963753,"(4.6, 5.1, 4.8)","(21.0, 40.0, 36.5)","(11.0, 15.0, 13.666666666666666)","(2.5, 4.0, 3.79375)","(31.0, 50.0, 48.0)","(6.0, 9.0, 8.714285714285714)","(15.0, 26.0, 24.25)","(3.9, 3.9, 3.7342857142857144)"
14-12-2022 19:05:23.343560,"(4.6, 5.1, 4.8)","(21.0, 40.0, 36.5)","(11.0, 15.0, 13.666666666666666)","(2.5, 4.0, 3.79375)","(31.0, 50.0, 48.0)","(6.0, 9.0, 8.714285714285714)","(15.0, 26.0, 24.25)","(3.9, 3.9, 3.7342857142857144)"
14-12-2022 19:05:24.632570,"(4.6, 5.1, 4.8)","(21.0, 40.0, 38.0)","(11.0, 15.0, 13.0)","(2.5, 4.0, 3.6666666666666665)","(31.0, 50.0, 59.44444444444444)","(6.0, 9.0, 9.742857142857142)","(15.0, 26.0, 28.5)","(3.9, 3.9, 3.71)"
14-12-2022 19:05:25.917609,"(4.6, 5.4, 4.8)","(21.0, 44.0, 38.0)","(11.0, 16.5, 14.333333333333334)","(2.5, 4.0, 3.4299999999999997)","(31.0, 75.0, 57.85714285714286)","(6.0, 10.0, 9.742857142857142)","(15.0, 30.0, 27.5)","(3.9, 4.0, 3.9071428571428575)"
14-12-2022 19:05:27.572973,"(4.6, 5.4, 5.305263157894737)","(21.0, 44.0, 35.5)","(11.0, 16.0, 14.333333333333334)","(2.5, 4.0, 3.715)","(31.0, 65.0, 57.85714285714286)","(6.0, 10.0, 9.466666666666667)","(15.0, 30.0, 27.0)","(3.9, 3.95, 3.9071428571428575)"
14-12-2022 19:05:28.880201,"(4.6, 5.5, 4.86)","(21.0, 44.0, 35.5)","(11.0, 16.0, 14.333333333333334)","(2.5, 4.0, 3.715)","(31.0, 65.0, 61.42857142857143)","(6.0, 10.0, 9.466666666666667)","(15.0, 30.0, 27.333333333333332)","(3.9, 3.95, 3.9071428571428575)"
14-12-2022 19:05:30.284484,"(4.6, 5.5, 4.86)","(21.0, 44.0, 35.5)","(11.0, 16.0, 14.333333333333334)","(2.45, 4.0, 3.715)","(31.0, 70.0, 61.42857142857143)","(6.0, 10.0, 9.466666666666667)","(16.0, 30.0, 27.333333333333332)","(3.9, 3.95, 3.7357142857142858)"
14-12-2022 19:05:31.528036,"(4.6, 5.5, 4.86)","(21.0, 44.0, 35.5)","(11.0, 16.0, 14.333333333333334)","(2.45, 4.0, 3.7807692307692307)","(31.0, 70.0, 61.42857142857143)","(6.0, 10.0, 9.466666666666667)","(16.0, 30.0, 27.25)","(3.9, 3.95, 3.7357142857142858)"
14-12-2022 19:05:32.838922,"(4.6, 5.5, 5.18)","(21.0, 44.0, 35.5)","(11.0, 16.0, 14.333333333333334)","(2.45, 4.0, 3.7807692307692307)","(31.0, 70.0, 61.42857142857143)","(6.0, 10.0, 9.466666666666667)","(16.0, 29.0, 27.25)","(3.9, 3.95, 3.7357142857142858)"
14-12-2022 19:05:34.269272,"(4.6, 5.4, 4.905)","(21.0, 44.0, 35.5)","(11.0, 16.0, 14.333333333333334)","(2.45, 4.0, 3.8099999999999996)","(31.0, 70.0, 61.42857142857143)","(6.0, 10.0, 9.823529411764707)","(16.0, 29.0, 27.25)","(3.9, 3.95, 3.713157894736842)"
14-12-2022 19:05:35.610270,"(4.6, 5.4, 4.905)","(21.0, 44.0, 35.5)","(11.0, 16.0, 14.333333333333334)","(2.45, 4.0, 3.6142857142857143)","(31.0, 70.0, 61.42857142857143)","(6.0, 10.0, 9.438709677419356)","(16.0, 29.0, 27.25)","(3.9, 3.95, 3.713157894736842)"
