,Queen Butterfly,Wheres My Cash,Blazing Dodge,Jolly Johnny,Aussie Bullseye,Head Bin,Riverdale Peggy
14-12-2022 13:20:59.510793,"(6.0, 13.0, 7.925)","(12.0, 36.0, 26.6)","(2.25, 3.7, 3.2714285714285714)","(6.0, 10.5, 8.9)","(7.5, 13.0, 11.0)","(3.9, 6.8, 5.58)","(20.0, 50.0, 45.42857142857143)"
14-12-2022 13:21:00.671073,"(6.0, 13.0, 10.1)","(12.0, 36.0, 26.6)","(2.25, 3.7, 3.2714285714285714)","(6.0, 10.5, 8.9)","(7.5, 13.0, 11.0)","(3.9, 6.8, 5.58)","(20.0, 50.0, 45.42857142857143)"
14-12-2022 13:21:01.645112,"(6.0, 12.5, 8.966666666666667)","(12.0, 36.0, 26.6)","(2.25, 3.7, 3.2714285714285714)","(6.0, 10.5, 8.9)","(7.5, 13.0, 11.0)","(3.9, 6.8, 5.58)","(20.0, 50.0, 45.42857142857143)"
14-12-2022 13:21:02.632793,"(6.0, 12.5, 8.966666666666667)","(12.0, 36.0, 26.6)","(2.25, 3.7, 3.2714285714285714)","(6.0, 10.5, 8.9)","(7.5, 13.0, 11.0)","(3.9, 6.8, 5.58)","(20.0, 50.0, 44.583333333333336)"
14-12-2022 13:21:03.578845,"(6.0, 12.5, 8.966666666666667)","(12.0, 36.0, 26.6)","(2.25, 3.7, 3.2714285714285714)","(6.0, 10.5, 8.9)","(7.5, 13.0, 11.0)","(3.9, 6.8, 5.58)","(20.0, 50.0, 44.583333333333336)"
14-12-2022 13:21:04.580727,"(6.0, 12.5, 8.966666666666667)","(12.0, 36.0, 26.6)","(2.25, 3.7, 3.2714285714285714)","(6.0, 10.5, 8.9)","(7.5, 13.0, 11.0)","(3.9, 6.8, 5.58)","(20.0, 50.0, 44.583333333333336)"
14-12-2022 13:21:05.587194,"(6.0, 12.5, 8.966666666666667)","(12.0, 36.0, 26.6)","(2.25, 3.7, 3.2714285714285714)","(6.0, 10.5, 8.9)","(7.5, 13.0, 11.0)","(3.9, 6.8, 5.783333333333333)","(20.0, 50.0, 44.583333333333336)"
14-12-2022 13:21:06.693455,"(6.0, 12.5, 8.966666666666667)","(12.0, 36.0, 29.428571428571427)","(2.25, 3.7, 3.5211764705882356)","(6.0, 10.5, 8.9)","(7.5, 13.0, 11.4)","(3.9, 6.8, 5.057142857142857)","(20.0, 50.0, 44.583333333333336)"
14-12-2022 13:21:07.815635,"(6.0, 12.5, 8.966666666666667)","(12.0, 36.0, 29.428571428571427)","(2.25, 3.7, 3.5211764705882356)","(6.0, 10.5, 8.9)","(7.5, 13.0, 11.933333333333334)","(3.9, 6.8, 5.057142857142857)","(20.0, 50.0, 44.583333333333336)"
14-12-2022 13:21:08.956041,"(6.0, 12.5, 8.966666666666667)","(12.0, 36.0, 29.428571428571427)","(2.25, 3.7, 3.5211764705882356)","(6.0, 10.5, 8.9)","(7.5, 13.0, 11.4)","(3.9, 6.8, 5.4222222222222225)","(20.0, 50.0, 44.583333333333336)"
14-12-2022 13:21:10.029753,"(6.0, 14.5, 9.633333333333333)","(12.0, 36.0, 29.428571428571427)","(2.25, 3.7, 3.5211764705882356)","(6.0, 10.5, 8.9)","(7.5, 13.0, 11.066666666666666)","(3.9, 6.8, 4.766666666666667)","(20.0, 50.0, 44.583333333333336)"
14-12-2022 13:21:11.246735,"(6.0, 14.5, 9.633333333333333)","(12.0, 36.0, 29.428571428571427)","(2.25, 3.7, 3.5211764705882356)","(6.0, 10.5, 8.9)","(7.5, 13.0, 9.32)","(3.9, 6.8, 4.766666666666667)","(20.0, 50.0, 44.583333333333336)"
14-12-2022 13:21:12.228562,"(6.0, 13.5, 8.46)","(12.0, 36.0, 29.428571428571427)","(2.25, 3.7, 3.5211764705882356)","(6.0, 10.5, 8.9)","(7.5, 12.5, 8.966666666666667)","(3.9, 6.8, 4.766666666666667)","(20.0, 50.0, 44.583333333333336)"
14-12-2022 13:21:13.238433,"(6.0, 13.5, 8.25)","(12.0, 36.0, 29.428571428571427)","(2.25, 3.7, 3.5211764705882356)","(6.0, 10.5, 8.9)","(7.5, 12.5, 8.966666666666667)","(3.9, 6.8, 4.766666666666667)","(20.0, 50.0, 44.583333333333336)"
14-12-2022 13:21:14.251071,"(6.0, 13.5, 8.25)","(12.0, 36.0, 29.428571428571427)","(2.25, 3.7, 3.5211764705882356)","(6.0, 10.5, 8.9)","(7.5, 12.5, 8.966666666666667)","(3.9, 6.8, 4.766666666666667)","(20.0, 50.0, 44.583333333333336)"
14-12-2022 13:21:15.217540,"(6.0, 13.5, 8.416666666666668)","(12.0, 36.0, 29.428571428571427)","(2.25, 3.7, 3.5211764705882356)","(6.0, 10.5, 6.975)","(7.5, 12.5, 8.966666666666667)","(3.9, 6.8, 4.766666666666667)","(20.0, 50.0, 44.583333333333336)"
14-12-2022 13:21:16.271321,"(6.0, 13.5, 8.416666666666668)","(12.0, 36.0, 29.428571428571427)","(2.25, 3.7, 3.5211764705882356)","(6.0, 10.5, 6.975)","(7.5, 12.5, 8.966666666666667)","(3.9, 6.8, 4.766666666666667)","(20.0, 50.0, 43.5)"
14-12-2022 13:21:17.290279,"(6.0, 13.5, 8.416666666666668)","(12.0, 36.0, 31.636363636363633)","(2.25, 3.7, 3.5211764705882356)","(6.0, 10.5, 6.975)","(7.5, 12.5, 8.966666666666667)","(3.9, 6.8, 4.766666666666667)","(20.0, 50.0, 43.5)"
14-12-2022 13:21:18.595653,"(6.0, 13.5, 8.416666666666668)","(12.0, 36.0, 26.0)","(2.25, 3.7, 3.2714285714285714)","(6.0, 10.5, 6.975)","(7.5, 12.5, 9.128571428571428)","(3.9, 6.8, 4.6125)","(20.0, 50.0, 44.583333333333336)"
14-12-2022 13:21:19.769991,"(6.0, 13.5, 8.416666666666668)","(12.0, 36.0, 26.0)","(2.25, 3.7, 3.2714285714285714)","(6.0, 10.5, 6.975)","(7.5, 12.5, 9.128571428571428)","(3.9, 7.2, 4.6125)","(20.0, 50.0, 44.583333333333336)"
14-12-2022 13:21:20.950574,"(6.0, 13.5, 10.45)","(12.0, 36.0, 26.0)","(2.25, 3.7, 3.2714285714285714)","(6.0, 10.5, 8.966666666666667)","(7.5, 12.5, 9.128571428571428)","(3.9, 7.2, 5.175)","(20.0, 50.0, 44.583333333333336)"
14-12-2022 13:21:22.058712,"(6.0, 13.5, 10.55)","(12.0, 36.0, 26.0)","(2.25, 3.7, 3.2714285714285714)","(6.0, 10.5, 8.2)","(7.5, 12.5, 8.7)","(3.9, 6.6, 4.340909090909091)","(20.0, 50.0, 44.583333333333336)"
14-12-2022 13:21:23.040293,"(6.0, 13.5, 10.35)","(12.0, 36.0, 26.0)","(2.25, 3.7, 3.2714285714285714)","(6.0, 10.5, 8.2)","(7.5, 12.5, 8.7)","(3.9, 7.0, 4.340909090909091)","(20.0, 50.0, 44.583333333333336)"
14-12-2022 13:21:23.987186,"(6.0, 13.5, 11.925)","(12.0, 36.0, 26.0)","(2.25, 3.7, 3.2714285714285714)","(6.0, 10.5, 8.55)","(7.5, 12.5, 8.7)","(3.9, 7.0, 5.275)","(20.0, 50.0, 44.583333333333336)"
14-12-2022 13:21:24.964814,"(6.0, 13.5, 10.35)","(12.0, 36.0, 26.0)","(2.25, 3.7, 3.2714285714285714)","(6.0, 10.5, 7.44)","(7.5, 12.5, 8.7)","(3.9, 6.8, 5.275)","(20.0, 50.0, 44.583333333333336)"
14-12-2022 13:21:25.955950,"(6.0, 13.5, 10.55)","(12.0, 36.0, 26.0)","(2.25, 3.7, 3.2714285714285714)","(6.0, 10.5, 7.44)","(7.5, 12.5, 8.7)","(3.9, 6.8, 5.275)","(20.0, 50.0, 44.583333333333336)"
14-12-2022 13:21:26.905664,"(6.0, 13.5, 10.55)","(12.0, 36.0, 26.0)","(2.25, 3.7, 3.2714285714285714)","(6.0, 10.5, 7.44)","(7.5, 12.5, 8.7)","(3.9, 6.8, 5.275)","(20.0, 50.0, 44.583333333333336)"
14-12-2022 13:21:27.898009,"(6.0, 13.5, 8.3375)","(12.0, 36.0, 26.0)","(2.25, 3.7, 3.2714285714285714)","(6.0, 10.5, 7.44)","(7.5, 12.5, 8.7)","(3.9, 6.8, 5.275)","(20.0, 50.0, 44.583333333333336)"
14-12-2022 13:21:28.878912,"(6.0, 13.5, 8.3375)","(12.0, 36.0, 26.0)","(2.25, 3.7, 3.2714285714285714)","(6.0, 10.5, 7.44)","(7.5, 12.5, 8.7)","(3.9, 6.8, 5.275)","(20.0, 50.0, 44.583333333333336)"
14-12-2022 13:21:29.916295,"(6.0, 13.5, 8.3375)","(12.0, 36.0, 26.0)","(2.25, 3.7, 3.5211764705882356)","(6.0, 10.5, 7.44)","(7.5, 12.5, 8.7)","(3.9, 6.8, 5.275)","(20.0, 50.0, 44.583333333333336)"
14-12-2022 13:21:30.971407,"(6.0, 13.5, 8.3375)","(12.0, 36.0, 26.0)","(2.25, 3.7, 3.5211764705882356)","(6.0, 10.5, 7.44)","(7.5, 12.5, 8.7)","(3.9, 6.8, 5.275)","(20.0, 50.0, 44.583333333333336)"
14-12-2022 13:21:31.936430,"(6.0, 13.5, 8.3375)","(12.0, 36.0, 26.0)","(2.25, 3.7, 3.5211764705882356)","(6.0, 10.5, 7.44)","(7.5, 12.5, 8.7)","(3.9, 6.8, 5.275)","(20.0, 50.0, 44.583333333333336)"
14-12-2022 13:21:32.902872,"(6.0, 12.5, 8.083333333333334)","(12.0, 36.0, 26.0)","(2.25, 3.7, 3.2714285714285714)","(6.0, 10.5, 7.44)","(7.5, 12.5, 8.7)","(3.9, 6.8, 5.275)","(20.0, 50.0, 44.583333333333336)"
14-12-2022 13:21:33.829029,"(6.0, 12.5, 8.083333333333334)","(12.0, 36.0, 27.833333333333332)","(2.25, 3.7, 3.2588235294117647)","(6.0, 10.5, 8.314285714285715)","(7.5, 12.5, 9.65)","(3.9, 6.8, 5.55)","(20.0, 50.0, 44.583333333333336)"
14-12-2022 13:21:34.739403,"(6.0, 12.5, 8.416666666666666)","(12.0, 36.0, 32.9375)","(2.25, 3.7, 3.2588235294117647)","(6.0, 10.5, 8.4)","(7.5, 12.5, 10.427272727272728)","(3.9, 6.8, 6.133333333333333)","(20.0, 50.0, 44.583333333333336)"
14-12-2022 13:21:35.684899,"(6.0, 12.5, 8.416666666666666)","(12.0, 36.0, 32.9375)","(2.25, 3.7, 3.2588235294117647)","(6.0, 10.5, 8.4)","(7.5, 12.5, 10.427272727272728)","(3.9, 6.8, 6.2727272727272725)","(20.0, 50.0, 44.583333333333336)"
14-12-2022 13:21:36.595694,"(6.0, 12.5, 8.416666666666666)","(12.0, 36.0, 32.9375)","(2.25, 3.7, 3.2588235294117647)","(6.0, 10.5, 8.485714285714286)","(7.5, 12.5, 10.427272727272728)","(3.9, 6.8, 6.385714285714286)","(20.0, 50.0, 44.583333333333336)"
14-12-2022 13:21:37.641825,"(6.0, 12.5, 8.416666666666666)","(12.0, 36.0, 32.9375)","(2.25, 3.7, 3.2588235294117647)","(6.0, 10.5, 8.966666666666667)","(7.5, 12.5, 10.427272727272728)","(3.9, 6.8, 6.385714285714286)","(20.0, 50.0, 44.583333333333336)"
14-12-2022 13:21:38.708153,"(6.0, 12.0, 8.7)","(12.0, 36.0, 32.9375)","(2.25, 3.7, 3.2588235294117647)","(6.0, 10.5, 8.571428571428571)","(7.5, 12.5, 10.427272727272728)","(3.9, 6.8, 6.385714285714286)","(20.0, 50.0, 44.583333333333336)"
14-12-2022 13:21:39.705871,"(6.0, 11.5, 9.55)","(12.0, 36.0, 32.9375)","(2.25, 3.7, 3.2588235294117647)","(6.0, 10.5, 9.0)","(7.5, 12.5, 10.427272727272728)","(3.9, 6.8, 6.385714285714286)","(20.0, 50.0, 44.583333333333336)"
14-12-2022 13:21:40.692254,"(6.0, 11.5, 9.55)","(12.0, 36.0, 32.9375)","(2.25, 3.7, 3.2588235294117647)","(6.0, 10.5, 9.066666666666666)","(7.5, 12.5, 10.427272727272728)","(3.9, 6.8, 6.385714285714286)","(20.0, 50.0, 44.583333333333336)"
14-12-2022 13:21:41.747243,"(6.0, 11.5, 9.55)","(12.0, 36.0, 32.9375)","(2.25, 3.7, 3.2588235294117647)","(6.0, 10.5, 9.066666666666666)","(7.5, 12.5, 10.427272727272728)","(3.9, 6.8, 6.385714285714286)","(20.0, 50.0, 44.583333333333336)"
14-12-2022 13:21:42.679989,"(6.0, 11.5, 9.55)","(12.0, 36.0, 32.9375)","(2.25, 3.7, 3.2588235294117647)","(6.0, 10.5, 9.066666666666666)","(7.5, 12.5, 10.427272727272728)","(3.9, 6.8, 6.385714285714286)","(20.0, 50.0, 44.583333333333336)"
14-12-2022 13:21:43.757940,"(6.0, 11.5, 9.55)","(12.0, 36.0, 32.9375)","(2.25, 3.7, 3.2588235294117647)","(6.0, 10.5, 9.066666666666666)","(7.5, 12.5, 10.427272727272728)","(3.9, 6.8, 6.385714285714286)","(20.0, 50.0, 44.583333333333336)"
14-12-2022 13:21:44.739656,"(6.0, 11.5, 10.425)","(12.0, 36.0, 32.9375)","(2.25, 3.7, 3.2588235294117647)","(6.0, 10.5, 9.066666666666666)","(7.5, 12.5, 10.427272727272728)","(3.9, 6.8, 6.385714285714286)","(20.0, 50.0, 44.583333333333336)"
14-12-2022 13:21:45.630861,"(6.0, 11.5, 9.55)","(12.0, 36.0, 32.9375)","(2.25, 3.7, 3.2588235294117647)","(6.0, 10.5, 9.066666666666666)","(7.5, 12.5, 10.427272727272728)","(3.9, 6.8, 6.385714285714286)","(20.0, 50.0, 44.583333333333336)"
14-12-2022 13:21:46.569103,"(6.0, 11.5, 9.55)","(12.0, 36.0, 32.9375)","(2.25, 3.7, 3.2588235294117647)","(6.0, 10.5, 9.066666666666666)","(7.5, 12.5, 10.427272727272728)","(3.9, 6.8, 6.385714285714286)","(20.0, 50.0, 44.583333333333336)"
14-12-2022 13:21:47.465554,"(6.0, 11.5, 9.55)","(12.0, 36.0, 32.9375)","(2.25, 3.7, 3.2588235294117647)","(6.0, 10.5, 9.066666666666666)","(7.5, 12.5, 10.427272727272728)","(3.9, 6.8, 6.385714285714286)","(20.0, 50.0, 44.583333333333336)"
14-12-2022 13:21:48.440476,"(6.0, 11.5, 10.525)","(12.0, 36.0, 31.2)","(2.25, 3.7, 3.075)","(6.0, 10.5, 9.066666666666666)","(7.5, 12.5, 8.966666666666667)","(3.9, 6.8, 6.2)","(20.0, 50.0, 44.75)"
14-12-2022 13:21:49.519761,"(6.0, 13.5, 12.025)","(12.0, 36.0, 34.5)","(2.25, 3.7, 3.075)","(6.0, 10.5, 9.066666666666666)","(7.5, 12.5, 10.86923076923077)","(3.9, 6.8, 6.2444444444444445)","(20.0, 50.0, 44.75)"
14-12-2022 13:21:50.535380,"(6.0, 12.0, 10.9)","(12.0, 36.0, 33.1764705882353)","(2.25, 3.7, 3.075)","(6.0, 10.5, 9.066666666666666)","(7.5, 12.5, 10.86923076923077)","(3.9, 6.8, 6.2444444444444445)","(20.0, 50.0, 44.75)"
14-12-2022 13:21:51.560796,"(6.0, 12.0, 9.8)","(12.0, 36.0, 33.1764705882353)","(2.25, 3.7, 3.075)","(6.0, 10.5, 9.066666666666666)","(7.5, 12.5, 10.86923076923077)","(3.9, 6.8, 6.225)","(20.0, 50.0, 44.75)"
14-12-2022 13:21:52.571441,"(6.0, 11.5, 8.379999999999999)","(12.0, 36.0, 33.1764705882353)","(2.25, 3.7, 3.075)","(6.0, 10.5, 9.066666666666666)","(7.5, 12.5, 10.86923076923077)","(3.9, 6.8, 6.225)","(20.0, 50.0, 44.75)"
14-12-2022 13:21:53.659421,"(6.0, 11.5, 8.379999999999999)","(12.0, 36.0, 33.1764705882353)","(2.25, 3.7, 3.075)","(6.0, 10.5, 9.066666666666666)","(7.5, 12.5, 10.86923076923077)","(3.9, 6.8, 6.225)","(20.0, 50.0, 44.75)"
14-12-2022 13:21:54.591361,"(6.0, 11.0, 9.3)","(12.0, 36.0, 33.1764705882353)","(2.25, 3.7, 3.075)","(6.0, 10.5, 9.066666666666666)","(7.5, 12.5, 10.86923076923077)","(3.9, 6.8, 6.225)","(20.0, 50.0, 44.75)"
14-12-2022 13:21:55.571719,"(6.0, 11.0, 9.3)","(12.0, 36.0, 33.1764705882353)","(2.25, 3.7, 3.075)","(6.0, 10.5, 9.066666666666666)","(7.5, 12.5, 10.86923076923077)","(3.9, 6.8, 6.225)","(20.0, 50.0, 44.75)"
14-12-2022 13:21:56.489859,"(6.0, 11.0, 9.1)","(12.0, 36.0, 33.1764705882353)","(2.25, 3.7, 3.075)","(6.0, 10.5, 9.066666666666666)","(7.5, 12.5, 10.86923076923077)","(3.9, 6.8, 6.225)","(20.0, 50.0, 44.75)"
14-12-2022 13:21:57.715583,"(6.0, 11.0, 9.4)","(12.0, 36.0, 33.1764705882353)","(2.25, 3.7, 3.075)","(6.0, 10.5, 9.066666666666666)","(7.5, 12.5, 10.86923076923077)","(3.9, 6.8, 6.225)","(20.0, 50.0, 44.75)"
14-12-2022 13:21:58.703439,"(6.0, 11.0, 9.4)","(12.0, 36.0, 29.285714285714285)","(2.25, 3.7, 3.539130434782609)","(6.0, 10.5, 9.066666666666666)","(7.5, 12.5, 10.38)","(3.9, 6.8, 6.225)","(20.0, 50.0, 44.75)"
14-12-2022 13:21:59.701156,"(6.0, 11.0, 9.4)","(12.0, 36.0, 33.23529411764706)","(2.25, 3.7, 2.8888888888888893)","(6.0, 10.5, 9.066666666666666)","(7.5, 12.5, 10.38)","(3.9, 6.8, 6.225)","(20.0, 50.0, 44.75)"
14-12-2022 13:22:00.669807,"(6.0, 11.0, 9.4)","(12.0, 36.0, 33.23529411764706)","(2.25, 3.7, 2.8888888888888893)","(6.0, 10.5, 9.066666666666666)","(7.5, 12.5, 10.38)","(3.9, 6.8, 6.225)","(20.0, 50.0, 44.75)"
14-12-2022 13:22:01.644339,"(6.0, 11.0, 8.44)","(12.0, 36.0, 33.23529411764706)","(2.25, 3.7, 2.8888888888888893)","(6.0, 10.5, 9.066666666666666)","(7.5, 12.5, 10.572727272727272)","(3.9, 6.8, 6.288888888888889)","(20.0, 50.0, 45.5)"
14-12-2022 13:22:02.661553,"(6.0, 11.0, 8.866666666666667)","(12.0, 36.0, 33.23529411764706)","(2.25, 3.7, 2.8888888888888893)","(6.0, 10.5, 8.936363636363637)","(7.5, 12.5, 10.572727272727272)","(3.9, 6.8, 6.288888888888889)","(20.0, 50.0, 45.5)"
14-12-2022 13:22:03.740049,"(6.0, 11.0, 8.866666666666667)","(12.0, 36.0, 32.08333333333333)","(2.25, 3.7, 2.8888888888888893)","(6.0, 10.5, 8.936363636363637)","(7.5, 12.5, 10.572727272727272)","(3.9, 6.8, 6.109999999999999)","(20.0, 60.0, 56.22727272727273)"
14-12-2022 13:22:04.748484,"(6.0, 11.0, 8.866666666666667)","(12.0, 36.0, 32.08333333333333)","(2.25, 3.7, 2.8888888888888893)","(6.0, 10.5, 8.936363636363637)","(7.5, 12.5, 10.572727272727272)","(3.9, 6.8, 6.109999999999999)","(20.0, 60.0, 53.083333333333336)"
14-12-2022 13:22:05.839761,"(6.0, 11.0, 8.866666666666667)","(12.0, 36.0, 32.08333333333333)","(2.25, 3.7, 2.8888888888888893)","(6.0, 10.5, 8.936363636363637)","(7.5, 12.5, 10.572727272727272)","(3.9, 6.8, 6.109999999999999)","(20.0, 60.0, 53.083333333333336)"
14-12-2022 13:22:06.806506,"(6.0, 11.0, 8.866666666666667)","(12.0, 36.0, 32.08333333333333)","(2.25, 3.7, 2.8888888888888893)","(6.0, 10.5, 8.936363636363637)","(7.5, 12.5, 10.572727272727272)","(3.9, 6.8, 6.1)","(20.0, 60.0, 53.083333333333336)"
14-12-2022 13:22:07.795974,"(6.0, 11.0, 8.866666666666667)","(12.0, 36.0, 32.08333333333333)","(2.25, 3.7, 2.8888888888888893)","(6.0, 10.5, 8.936363636363637)","(7.5, 12.5, 10.572727272727272)","(3.9, 6.8, 6.275)","(20.0, 60.0, 53.083333333333336)"
14-12-2022 13:22:08.708113,"(6.0, 11.0, 8.866666666666667)","(12.0, 36.0, 30.807692307692307)","(2.25, 3.7, 2.8888888888888893)","(6.0, 10.5, 8.936363636363637)","(7.5, 12.5, 10.572727272727272)","(3.9, 6.8, 6.275)","(20.0, 60.0, 53.083333333333336)"
14-12-2022 13:22:09.780829,"(6.0, 11.0, 8.866666666666667)","(12.0, 36.0, 30.807692307692307)","(2.25, 3.7, 2.8888888888888893)","(6.0, 10.5, 8.936363636363637)","(7.5, 12.5, 10.572727272727272)","(3.9, 6.8, 6.275)","(20.0, 60.0, 53.083333333333336)"
14-12-2022 13:22:10.789095,"(6.0, 11.0, 9.933333333333334)","(12.0, 36.0, 30.807692307692307)","(2.25, 3.7, 2.8888888888888893)","(6.0, 10.5, 8.936363636363637)","(7.5, 12.5, 10.572727272727272)","(3.9, 6.8, 6.275)","(20.0, 60.0, 53.083333333333336)"
14-12-2022 13:22:11.826265,"(6.0, 11.0, 9.933333333333334)","(12.0, 36.0, 30.807692307692307)","(2.25, 3.7, 2.8888888888888893)","(6.0, 10.5, 8.936363636363637)","(7.5, 12.0, 11.4)","(3.9, 6.8, 6.3)","(20.0, 60.0, 53.083333333333336)"
14-12-2022 13:22:12.842834,"(6.0, 11.0, 9.933333333333334)","(12.0, 36.0, 30.807692307692307)","(2.25, 3.7, 2.8888888888888893)","(6.0, 10.5, 8.936363636363637)","(7.5, 12.0, 11.4)","(3.9, 6.8, 6.2)","(20.0, 60.0, 53.083333333333336)"
14-12-2022 13:22:13.858500,"(6.0, 11.0, 9.933333333333334)","(12.0, 36.0, 30.807692307692307)","(2.25, 3.7, 3.0363636363636366)","(6.0, 10.5, 8.936363636363637)","(7.5, 12.0, 11.4)","(3.9, 6.8, 6.2)","(20.0, 60.0, 53.083333333333336)"
14-12-2022 13:22:14.859800,"(6.0, 11.0, 9.933333333333334)","(12.0, 36.0, 30.807692307692307)","(2.25, 3.7, 3.0363636363636366)","(6.0, 10.5, 8.936363636363637)","(7.5, 12.0, 11.4)","(3.9, 6.8, 6.2)","(20.0, 60.0, 53.083333333333336)"
14-12-2022 13:22:15.881264,"(6.0, 11.0, 9.933333333333334)","(12.0, 36.0, 30.807692307692307)","(2.25, 3.7, 3.0363636363636366)","(6.0, 10.5, 8.936363636363637)","(7.5, 12.0, 11.4)","(3.9, 6.8, 6.2)","(20.0, 60.0, 53.083333333333336)"
14-12-2022 13:22:17.054395,"(6.0, 11.0, 9.933333333333334)","(12.0, 36.0, 30.807692307692307)","(2.25, 3.7, 3.0363636363636366)","(6.0, 10.5, 8.936363636363637)","(7.0, 12.0, 11.4)","(3.8, 6.8, 6.2)","(21.0, 60.0, 53.083333333333336)"
14-12-2022 13:22:18.178054,"(6.0, 11.0, 9.933333333333334)","(12.0, 36.0, 30.807692307692307)","(2.25, 3.7, 3.0363636363636366)","(6.0, 10.5, 8.936363636363637)","(7.0, 12.0, 11.4)","(3.8, 6.8, 6.49090909090909)","(21.0, 60.0, 53.083333333333336)"
14-12-2022 13:22:19.191041,"(6.0, 11.0, 9.933333333333334)","(12.0, 36.0, 30.807692307692307)","(2.25, 3.7, 3.0363636363636366)","(6.0, 10.5, 8.936363636363637)","(7.0, 12.0, 11.4)","(3.8, 6.8, 6.266666666666667)","(21.0, 60.0, 54.14285714285714)"
14-12-2022 13:22:20.213847,"(6.0, 11.0, 9.933333333333334)","(12.0, 36.0, 30.807692307692307)","(2.25, 3.7, 3.0363636363636366)","(6.0, 10.5, 8.936363636363637)","(7.0, 12.0, 11.4)","(3.8, 6.8, 6.571428571428571)","(21.0, 60.0, 54.14285714285714)"
14-12-2022 13:22:21.189850,"(6.0, 11.0, 9.933333333333334)","(12.0, 36.0, 30.807692307692307)","(2.25, 3.7, 3.0363636363636366)","(6.0, 10.5, 8.936363636363637)","(7.0, 12.0, 11.4)","(3.8, 6.8, 6.571428571428571)","(21.0, 60.0, 54.14285714285714)"
14-12-2022 13:22:22.333587,"(6.0, 11.0, 9.933333333333334)","(12.0, 36.0, 30.807692307692307)","(2.25, 3.7, 3.0363636363636366)","(6.0, 10.5, 8.936363636363637)","(7.0, 12.0, 11.4)","(3.8, 6.8, 6.6)","(21.0, 60.0, 54.14285714285714)"
14-12-2022 13:22:23.303979,"(6.0, 11.0, 9.933333333333334)","(12.0, 36.0, 30.807692307692307)","(2.25, 3.7, 3.54)","(6.0, 10.5, 8.936363636363637)","(7.0, 12.0, 11.4)","(3.8, 6.8, 6.545454545454545)","(21.0, 60.0, 54.14285714285714)"
14-12-2022 13:22:24.362027,"(6.0, 11.0, 9.933333333333334)","(12.0, 36.0, 30.807692307692307)","(2.25, 3.7, 2.911111111111111)","(6.0, 10.5, 8.936363636363637)","(7.0, 12.0, 11.4)","(3.8, 6.8, 6.545454545454545)","(21.0, 60.0, 54.14285714285714)"
14-12-2022 13:22:25.337978,"(6.0, 11.0, 9.933333333333334)","(12.0, 36.0, 30.807692307692307)","(2.25, 3.7, 3.25625)","(6.0, 10.5, 8.936363636363637)","(7.0, 12.0, 11.4)","(3.8, 6.8, 6.545454545454545)","(21.0, 60.0, 54.14285714285714)"
14-12-2022 13:22:26.332701,"(6.0, 11.0, 9.933333333333334)","(12.0, 36.0, 30.807692307692307)","(2.25, 3.7, 3.25625)","(6.0, 10.5, 8.936363636363637)","(7.0, 12.0, 11.4)","(3.8, 6.8, 6.545454545454545)","(21.0, 60.0, 54.14285714285714)"
14-12-2022 13:22:27.340029,"(6.0, 11.0, 9.933333333333334)","(12.0, 36.0, 30.807692307692307)","(2.25, 3.7, 3.25625)","(6.0, 10.5, 8.936363636363637)","(7.0, 12.0, 11.4)","(3.8, 6.8, 6.475)","(21.0, 60.0, 54.14285714285714)"
14-12-2022 13:22:28.393904,"(6.0, 11.0, 9.933333333333334)","(12.0, 36.0, 30.807692307692307)","(2.25, 3.7, 3.25625)","(6.0, 10.5, 8.936363636363637)","(7.0, 12.0, 11.4)","(3.8, 6.8, 6.457142857142857)","(21.0, 60.0, 54.14285714285714)"
14-12-2022 13:22:29.373518,"(6.0, 11.0, 9.933333333333334)","(12.0, 36.0, 30.807692307692307)","(2.25, 3.7, 3.25625)","(6.0, 10.5, 8.936363636363637)","(7.0, 12.0, 11.4)","(3.8, 6.8, 6.457142857142857)","(21.0, 60.0, 54.14285714285714)"
14-12-2022 13:22:30.363986,"(6.0, 11.0, 9.933333333333334)","(12.0, 36.0, 30.807692307692307)","(2.25, 3.7, 3.25625)","(6.0, 10.5, 8.936363636363637)","(7.0, 12.0, 11.4)","(3.8, 6.8, 6.457142857142857)","(21.0, 60.0, 54.14285714285714)"
14-12-2022 13:22:31.343529,"(6.0, 11.0, 9.933333333333334)","(12.0, 36.0, 30.807692307692307)","(2.25, 3.7, 3.25625)","(6.0, 10.5, 8.936363636363637)","(7.0, 12.0, 11.4)","(3.8, 6.8, 6.511111111111111)","(21.0, 60.0, 54.14285714285714)"
14-12-2022 13:22:32.304884,"(6.0, 13.5, 11.6)","(12.0, 36.0, 30.807692307692307)","(2.25, 3.7, 3.25625)","(6.0, 10.0, 8.416666666666668)","(7.0, 12.0, 11.4)","(3.8, 6.8, 6.511111111111111)","(21.0, 60.0, 54.14285714285714)"
14-12-2022 13:22:33.257727,"(6.0, 13.5, 11.6)","(12.0, 36.0, 30.807692307692307)","(2.25, 3.7, 3.25625)","(6.0, 10.0, 8.416666666666668)","(7.0, 12.0, 11.4)","(3.8, 6.8, 6.485714285714286)","(21.0, 60.0, 54.14285714285714)"
