,Mr Kennedy,Super Freds,Blue Canasta,Headstart,Separatist,Maudeville,All I Care About,First Class Molley,Light Press
07-01-2023 13:19:31.477795,"(6.0, 8.4, 8.225)","(5.0, 6.4, 6.019047619047619)","(18.0, 32.0, 30.153846153846153)","(18.0, 26.0, 25.5)","(2.6, 3.2, 3.097560975609756)","(81.0, 130.0, 122.85714285714286)","(26.0, 48.0, 42.0)","(4.6, 5.6, 5.26)","(7.0, 9.0, 8.54782608695652)"
07-01-2023 13:19:32.605753,"(6.0, 8.4, 8.225)","(5.0, 6.4, 6.014285714285714)","(18.0, 32.0, 30.153846153846153)","(18.0, 26.0, 25.5)","(2.6, 3.2, 3.097560975609756)","(81.0, 130.0, 123.75)","(26.0, 48.0, 42.0)","(4.6, 5.6, 5.26)","(7.0, 9.0, 8.54782608695652)"
07-01-2023 13:19:33.756703,"(6.0, 8.4, 8.225)","(5.0, 6.4, 6.014285714285714)","(18.0, 32.0, 30.153846153846153)","(18.0, 26.0, 25.5)","(2.6, 3.2, 3.097560975609756)","(81.0, 130.0, 123.75)","(26.0, 48.0, 42.0)","(4.6, 5.6, 5.26)","(7.0, 9.0, 8.54782608695652)"
07-01-2023 13:19:34.937728,"(6.0, 8.4, 8.225)","(5.0, 6.4, 6.014285714285714)","(18.0, 32.0, 30.153846153846153)","(18.0, 26.0, 25.5)","(2.6, 3.2, 3.097560975609756)","(81.0, 130.0, 123.75)","(26.0, 48.0, 42.0)","(4.6, 5.6, 5.26)","(7.0, 9.0, 8.54782608695652)"
07-01-2023 13:19:36.152655,"(6.0, 8.4, 8.225)","(5.0, 6.4, 6.014285714285714)","(18.0, 32.0, 30.153846153846153)","(18.0, 26.0, 25.5)","(2.6, 3.2, 3.0923076923076924)","(81.0, 130.0, 123.75)","(26.0, 48.0, 42.0)","(4.6, 5.6, 5.26)","(7.0, 9.0, 8.54782608695652)"
07-01-2023 13:19:37.377490,"(6.0, 8.4, 8.225)","(5.0, 6.4, 6.014285714285714)","(18.0, 32.0, 30.153846153846153)","(18.0, 26.0, 25.5)","(2.6, 3.2, 3.0923076923076924)","(81.0, 130.0, 123.75)","(26.0, 48.0, 42.0)","(4.6, 5.6, 5.26)","(7.0, 9.0, 8.54782608695652)"
07-01-2023 13:19:38.628599,"(6.0, 8.4, 8.225)","(5.0, 6.4, 6.014285714285714)","(18.0, 32.0, 30.153846153846153)","(18.0, 28.0, 25.41176470588235)","(2.6, 3.2, 3.0923076923076924)","(81.0, 130.0, 122.85714285714286)","(26.0, 48.0, 42.0)","(4.6, 5.6, 5.26)","(7.0, 9.0, 8.54782608695652)"
07-01-2023 13:19:39.897763,"(6.0, 8.4, 8.225)","(5.0, 6.4, 6.014285714285714)","(18.0, 32.0, 30.153846153846153)","(18.0, 28.0, 25.41176470588235)","(2.6, 3.2, 3.0923076923076924)","(81.0, 130.0, 122.85714285714286)","(26.0, 48.0, 42.0)","(4.6, 5.6, 5.26)","(7.0, 9.0, 8.54782608695652)"
07-01-2023 13:19:41.144541,"(6.0, 8.4, 8.225)","(5.0, 6.4, 6.014285714285714)","(18.0, 32.0, 30.153846153846153)","(18.0, 28.0, 25.41176470588235)","(2.6, 3.2, 3.0923076923076924)","(81.0, 130.0, 122.85714285714286)","(26.0, 48.0, 42.0)","(4.6, 5.6, 5.26)","(7.0, 9.0, 8.54782608695652)"
07-01-2023 13:19:42.348448,"(6.0, 8.4, 8.225)","(5.0, 6.4, 6.014285714285714)","(18.0, 32.0, 30.153846153846153)","(18.0, 28.0, 25.41176470588235)","(2.6, 3.2, 3.0923076923076924)","(81.0, 130.0, 122.85714285714286)","(26.0, 48.0, 42.0)","(4.6, 5.6, 5.26)","(7.0, 9.0, 8.54782608695652)"
07-01-2023 13:19:43.542749,"(6.0, 8.4, 8.225)","(5.0, 6.4, 6.014285714285714)","(18.0, 32.0, 30.153846153846153)","(18.0, 28.0, 25.41176470588235)","(2.6, 3.2, 3.0923076923076924)","(81.0, 130.0, 122.85714285714286)","(26.0, 48.0, 42.0)","(4.6, 5.6, 5.26)","(7.0, 9.0, 8.54782608695652)"
07-01-2023 13:19:44.699998,"(6.0, 8.4, 8.166666666666666)","(5.0, 6.4, 6.05)","(18.0, 32.0, 29.576923076923077)","(18.0, 28.0, 25.41176470588235)","(2.6, 3.2, 3.0425)","(81.0, 130.0, 122.85714285714286)","(26.0, 48.0, 42.0)","(4.6, 5.6, 5.26)","(7.0, 9.0, 8.54782608695652)"
07-01-2023 13:19:45.859052,"(6.0, 8.4, 8.166666666666666)","(5.0, 6.4, 6.05)","(18.0, 32.0, 29.576923076923077)","(18.0, 28.0, 25.41176470588235)","(2.6, 3.2, 3.0425)","(81.0, 130.0, 107.5)","(26.0, 48.0, 42.0)","(4.6, 5.6, 5.26)","(7.0, 9.0, 8.54782608695652)"
07-01-2023 13:19:47.056780,"(6.0, 8.4, 8.166666666666666)","(5.0, 6.4, 6.05)","(18.0, 32.0, 28.093023255813954)","(18.0, 28.0, 22.5)","(2.6, 3.2, 3.1342105263157896)","(81.0, 130.0, 107.5)","(26.0, 48.0, 42.0)","(4.6, 5.6, 5.26)","(7.0, 9.0, 8.54782608695652)"
07-01-2023 13:19:48.266130,"(6.0, 8.4, 7.98)","(5.0, 6.4, 6.05)","(18.0, 32.0, 28.093023255813954)","(18.0, 28.0, 24.7)","(2.6, 3.15, 3.0999999999999996)","(71.0, 130.0, 118.75)","(26.0, 48.0, 44.57142857142857)","(4.4, 5.6, 5.4763636363636365)","(7.0, 9.0, 8.763636363636364)"
07-01-2023 13:19:49.414665,"(6.0, 8.4, 8.120000000000001)","(5.0, 6.4, 6.088888888888889)","(18.0, 32.0, 28.093023255813954)","(18.0, 28.0, 26.333333333333332)","(2.6, 3.15, 3.0999999999999996)","(71.0, 130.0, 118.75)","(26.0, 46.0, 36.6)","(4.4, 5.6, 5.4763636363636365)","(7.0, 9.0, 8.763636363636364)"
07-01-2023 13:19:50.601068,"(6.0, 8.4, 8.120000000000001)","(5.0, 6.4, 6.184615384615385)","(18.0, 32.0, 28.093023255813954)","(18.0, 27.0, 25.0)","(2.6, 3.15, 3.0999999999999996)","(71.0, 130.0, 118.75)","(26.0, 48.0, 41.0)","(4.4, 5.6, 5.486666666666666)","(7.0, 9.0, 8.752380952380951)"
07-01-2023 13:19:51.751001,"(6.5, 8.4, 8.120000000000001)","(5.5, 6.4, 6.184615384615385)","(19.0, 32.0, 28.093023255813954)","(18.0, 27.0, 26.0)","(2.6, 3.15, 3.0999999999999996)","(71.0, 130.0, 118.75)","(26.0, 46.0, 41.0)","(4.4, 5.6, 5.495918367346938)","(7.0, 9.0, 8.763636363636364)"
07-01-2023 13:19:52.921408,"(6.5, 8.4, 8.120000000000001)","(5.5, 6.4, 6.184615384615385)","(19.0, 32.0, 28.093023255813954)","(18.0, 27.0, 26.0)","(2.6, 3.15, 3.0999999999999996)","(71.0, 130.0, 118.75)","(26.0, 46.0, 38.5)","(4.4, 5.6, 5.5055555555555555)","(7.0, 9.0, 8.8)"
07-01-2023 13:19:54.089749,"(6.5, 8.4, 7.98)","(5.5, 6.4, 6.184615384615385)","(19.0, 32.0, 28.093023255813954)","(18.0, 27.0, 26.46666666666667)","(2.6, 3.15, 3.0999999999999996)","(71.0, 130.0, 118.75)","(26.0, 46.0, 38.5)","(4.4, 5.6, 5.368181818181818)","(7.0, 9.0, 8.589473684210526)"
07-01-2023 13:19:55.401285,"(6.5, 8.4, 7.98)","(5.5, 6.4, 6.184615384615385)","(19.0, 32.0, 28.093023255813954)","(18.0, 27.0, 26.46666666666667)","(2.6, 3.15, 3.12)","(71.0, 130.0, 118.75)","(26.0, 46.0, 38.5)","(4.4, 5.6, 5.368181818181818)","(7.0, 9.0, 8.589473684210526)"
07-01-2023 13:19:56.590508,"(6.5, 8.4, 7.98)","(5.5, 6.4, 6.184615384615385)","(19.0, 32.0, 28.093023255813954)","(18.0, 27.0, 25.8)","(2.6, 3.15, 3.12)","(71.0, 130.0, 118.75)","(26.0, 46.0, 38.5)","(4.4, 5.6, 5.368181818181818)","(7.0, 9.0, 8.589473684210526)"
07-01-2023 13:19:57.825280,"(6.5, 8.4, 7.98)","(5.5, 6.4, 6.184615384615385)","(19.0, 32.0, 28.093023255813954)","(18.0, 27.0, 25.8)","(2.6, 3.15, 3.12)","(71.0, 130.0, 118.75)","(26.0, 46.0, 38.5)","(4.4, 5.6, 5.368181818181818)","(7.0, 9.0, 8.589473684210526)"
07-01-2023 13:19:59.023153,"(6.5, 8.4, 7.98)","(5.5, 6.4, 6.184615384615385)","(19.0, 32.0, 28.093023255813954)","(18.0, 27.0, 25.8)","(2.6, 3.15, 3.0214285714285714)","(71.0, 130.0, 124.375)","(26.0, 46.0, 38.5)","(4.4, 5.6, 5.368181818181818)","(7.0, 9.0, 8.452631578947368)"
07-01-2023 13:20:00.197806,"(6.5, 8.4, 7.875)","(5.5, 6.4, 6.184615384615385)","(19.0, 32.0, 28.093023255813954)","(18.0, 27.0, 25.2)","(2.6, 3.15, 3.2083333333333335)","(71.0, 130.0, 110.0)","(26.0, 46.0, 38.5)","(4.4, 5.6, 5.368181818181818)","(7.0, 9.0, 8.758139534883721)"
07-01-2023 13:20:01.352435,"(6.5, 8.4, 7.875)","(5.5, 6.4, 6.184615384615385)","(19.0, 32.0, 28.093023255813954)","(18.0, 26.0, 25.333333333333332)","(2.6, 3.25, 3.2772727272727273)","(71.0, 130.0, 122.5)","(26.0, 46.0, 40.0)","(4.4, 5.6, 5.445454545454545)","(7.0, 9.0, 8.541176470588235)"
07-01-2023 13:20:02.511564,"(6.5, 8.4, 8.120000000000001)","(5.5, 6.4, 6.235294117647059)","(19.0, 32.0, 28.093023255813954)","(18.0, 26.0, 25.333333333333332)","(2.6, 3.3, 3.2874999999999996)","(71.0, 130.0, 115.0)","(26.0, 46.0, 40.0)","(4.4, 5.6, 5.374418604651162)","(7.0, 9.0, 8.180487804878048)"
07-01-2023 13:20:03.649228,"(6.5, 8.4, 8.120000000000001)","(5.5, 6.4, 6.2)","(19.0, 32.0, 29.319148936170212)","(18.0, 26.0, 25.333333333333332)","(2.6, 3.3, 3.2874999999999996)","(71.0, 130.0, 115.0)","(26.0, 46.0, 40.0)","(4.4, 5.5, 5.355172413793103)","(7.0, 8.2, 8.189743589743589)"
07-01-2023 13:20:04.832736,"(6.5, 8.4, 8.120000000000001)","(5.5, 6.4, 6.235294117647059)","(19.0, 32.0, 29.357142857142858)","(18.0, 26.0, 25.333333333333332)","(2.6, 3.3, 3.2772727272727273)","(71.0, 130.0, 115.0)","(26.0, 46.0, 40.0)","(4.4, 5.5, 5.355172413793103)","(7.0, 8.2, 8.917355371900827)"
07-01-2023 13:20:06.022030,"(6.5, 8.4, 8.120000000000001)","(5.5, 6.4, 6.12)","(19.0, 32.0, 29.357142857142858)","(18.0, 26.0, 25.333333333333332)","(2.6, 3.3, 3.2772727272727273)","(71.0, 130.0, 115.0)","(26.0, 46.0, 40.0)","(4.4, 5.5, 5.355172413793103)","(7.0, 9.0, 8.917355371900827)"
07-01-2023 13:20:07.222598,"(6.5, 8.4, 8.120000000000001)","(5.5, 6.4, 6.12)","(19.0, 32.0, 29.357142857142858)","(18.0, 26.0, 25.333333333333332)","(2.6, 3.3, 3.2772727272727273)","(71.0, 130.0, 115.0)","(26.0, 46.0, 40.0)","(4.4, 5.5, 5.355172413793103)","(7.0, 9.0, 8.89516129032258)"
07-01-2023 13:20:08.409312,"(6.5, 8.4, 8.120000000000001)","(5.5, 6.4, 6.12)","(19.0, 32.0, 29.357142857142858)","(18.0, 26.0, 25.333333333333332)","(2.6, 3.3, 3.2772727272727273)","(71.0, 130.0, 115.0)","(26.0, 46.0, 40.0)","(4.4, 5.5, 5.355172413793103)","(7.0, 9.0, 8.89516129032258)"
07-01-2023 13:20:09.580823,"(6.5, 8.4, 8.120000000000001)","(5.5, 6.4, 6.12)","(19.0, 32.0, 29.357142857142858)","(18.0, 26.0, 25.333333333333332)","(2.6, 3.3, 3.2846153846153845)","(71.0, 130.0, 115.0)","(26.0, 46.0, 40.0)","(4.4, 5.5, 5.355172413793103)","(7.0, 9.0, 8.306666666666667)"
07-01-2023 13:20:10.803111,"(6.5, 8.4, 8.120000000000001)","(5.5, 6.4, 6.12)","(19.0, 32.0, 29.357142857142858)","(18.0, 26.0, 25.333333333333332)","(2.6, 3.3, 3.2846153846153845)","(71.0, 130.0, 115.0)","(26.0, 46.0, 40.0)","(4.4, 5.5, 5.355172413793103)","(7.0, 9.0, 8.452631578947368)"
07-01-2023 13:20:11.991462,"(6.5, 8.4, 8.120000000000001)","(5.5, 6.4, 6.12)","(19.0, 32.0, 29.357142857142858)","(18.0, 26.0, 26.0)","(2.6, 3.3, 3.2846153846153845)","(71.0, 130.0, 115.0)","(26.0, 46.0, 40.0)","(4.4, 5.5, 5.355172413793103)","(7.0, 9.0, 8.452631578947368)"
07-01-2023 13:20:13.186227,"(6.5, 8.4, 8.120000000000001)","(5.5, 6.4, 6.12)","(19.0, 32.0, 29.357142857142858)","(18.0, 27.0, 26.0)","(2.6, 3.3, 3.2846153846153845)","(71.0, 130.0, 115.0)","(26.0, 46.0, 40.0)","(4.4, 5.5, 5.355172413793103)","(7.0, 9.0, 8.452631578947368)"
07-01-2023 13:20:14.421452,"(6.5, 8.4, 8.120000000000001)","(5.5, 6.4, 6.12)","(19.0, 32.0, 29.357142857142858)","(18.0, 28.0, 25.25)","(2.6, 3.3, 3.2846153846153845)","(71.0, 130.0, 115.0)","(26.0, 46.0, 40.0)","(4.4, 5.5, 5.355172413793103)","(7.0, 9.0, 8.452631578947368)"
07-01-2023 13:20:15.654511,"(6.5, 8.4, 8.120000000000001)","(5.5, 6.4, 6.12)","(19.0, 32.0, 29.357142857142858)","(18.0, 28.0, 25.25)","(2.6, 3.3, 3.2)","(71.0, 130.0, 115.0)","(26.0, 46.0, 40.0)","(4.4, 5.5, 5.355172413793103)","(7.0, 9.0, 8.388235294117646)"
07-01-2023 13:20:16.923715,"(6.5, 8.4, 8.120000000000001)","(5.5, 6.4, 6.12)","(19.0, 32.0, 29.357142857142858)","(18.0, 28.0, 25.25)","(2.6, 3.3, 3.2)","(71.0, 130.0, 115.0)","(26.0, 46.0, 40.0)","(4.4, 5.5, 5.355172413793103)","(7.0, 9.0, 8.388235294117646)"
07-01-2023 13:20:18.194070,"(6.5, 8.4, 8.120000000000001)","(5.5, 6.4, 6.12)","(19.0, 32.0, 29.357142857142858)","(18.0, 28.0, 25.25)","(2.6, 3.3, 3.28)","(71.0, 130.0, 115.0)","(26.0, 46.0, 40.0)","(4.4, 5.5, 5.355172413793103)","(7.0, 9.0, 8.388235294117646)"
07-01-2023 13:20:19.569358,"(6.5, 8.4, 8.120000000000001)","(5.5, 6.4, 6.12)","(19.0, 32.0, 29.357142857142858)","(18.0, 28.0, 25.25)","(2.6, 3.3, 3.28)","(71.0, 130.0, 115.0)","(26.0, 46.0, 42.0)","(4.4, 5.5, 5.355172413793103)","(7.0, 9.0, 8.388235294117646)"
07-01-2023 13:20:20.865507,"(6.5, 8.4, 8.120000000000001)","(5.5, 6.4, 6.12)","(19.0, 32.0, 29.365853658536587)","(18.0, 28.0, 25.25)","(2.6, 3.3, 3.1592105263157895)","(71.0, 130.0, 115.0)","(26.0, 46.0, 41.2)","(4.4, 5.5, 5.381690140845071)","(7.0, 9.0, 8.388235294117646)"
07-01-2023 13:20:22.097128,"(6.5, 8.4, 8.120000000000001)","(5.5, 6.4, 6.12)","(19.0, 32.0, 29.483870967741936)","(18.0, 28.0, 25.25)","(2.6, 3.35, 3.1592105263157895)","(71.0, 130.0, 115.0)","(26.0, 46.0, 41.2)","(4.4, 5.5, 5.381690140845071)","(7.0, 9.0, 8.388235294117646)"
07-01-2023 13:20:23.319131,"(6.5, 8.4, 8.120000000000001)","(5.5, 6.4, 6.12)","(19.0, 32.0, 29.483870967741936)","(18.0, 28.0, 25.25)","(2.6, 3.35, 3.195744680851064)","(71.0, 130.0, 115.0)","(26.0, 46.0, 41.2)","(4.4, 5.5, 5.381690140845071)","(7.0, 9.0, 8.388235294117646)"
07-01-2023 13:20:24.460202,"(6.5, 8.4, 8.120000000000001)","(5.5, 6.4, 6.12)","(19.0, 32.0, 29.483870967741936)","(18.0, 28.0, 25.25)","(2.6, 3.35, 3.195744680851064)","(71.0, 130.0, 115.0)","(26.0, 46.0, 41.2)","(4.4, 5.5, 5.206976744186047)","(7.0, 9.0, 8.388235294117646)"
07-01-2023 13:20:25.596845,"(6.5, 8.4, 8.120000000000001)","(5.5, 6.4, 6.12)","(19.0, 32.0, 29.483870967741936)","(18.0, 28.0, 25.25)","(2.6, 3.35, 3.195744680851064)","(71.0, 130.0, 115.0)","(26.0, 46.0, 41.2)","(4.4, 5.5, 5.206976744186047)","(7.0, 9.0, 8.388235294117646)"
07-01-2023 13:20:26.744300,"(6.5, 8.4, 8.120000000000001)","(5.5, 6.4, 6.12)","(19.0, 32.0, 29.483870967741936)","(18.0, 28.0, 25.666666666666668)","(2.6, 3.35, 3.195744680851064)","(71.0, 130.0, 115.0)","(26.0, 46.0, 41.2)","(4.4, 5.5, 5.22)","(7.0, 9.0, 8.388235294117646)"
07-01-2023 13:20:27.877378,"(6.5, 8.4, 8.120000000000001)","(5.5, 6.4, 6.12)","(19.0, 32.0, 28.14814814814815)","(18.0, 27.0, 25.666666666666668)","(2.6, 3.35, 3.207843137254902)","(71.0, 130.0, 115.0)","(26.0, 46.0, 41.2)","(4.4, 5.5, 5.35)","(7.0, 9.0, 8.388235294117646)"
07-01-2023 13:20:29.059199,"(6.5, 8.4, 8.120000000000001)","(5.5, 6.4, 6.12)","(19.0, 32.0, 28.64516129032258)","(18.0, 27.0, 25.666666666666668)","(2.6, 3.35, 3.1813953488372095)","(71.0, 130.0, 115.0)","(26.0, 46.0, 41.2)","(4.4, 5.5, 5.35)","(7.0, 9.0, 8.388235294117646)"
07-01-2023 13:20:30.249426,"(6.5, 8.4, 8.120000000000001)","(5.5, 6.4, 6.12)","(19.0, 32.0, 28.64516129032258)","(18.0, 27.0, 25.666666666666668)","(2.6, 3.35, 3.1813953488372095)","(71.0, 130.0, 122.5)","(26.0, 46.0, 41.2)","(4.4, 5.5, 5.35)","(7.0, 9.0, 8.388235294117646)"
07-01-2023 13:20:31.474284,"(6.5, 8.4, 8.120000000000001)","(5.5, 6.4, 6.12)","(19.0, 32.0, 28.64516129032258)","(18.0, 28.0, 25.25)","(2.6, 3.35, 3.1813953488372095)","(71.0, 130.0, 122.5)","(26.0, 46.0, 41.2)","(4.4, 5.5, 5.35)","(7.0, 9.0, 8.388235294117646)"
07-01-2023 13:20:32.693013,"(6.5, 8.4, 8.120000000000001)","(5.5, 6.4, 6.12)","(19.0, 32.0, 30.074074074074073)","(18.0, 28.0, 25.25)","(2.6, 3.35, 3.1813953488372095)","(71.0, 130.0, 122.5)","(26.0, 46.0, 41.2)","(4.4, 5.5, 5.35)","(7.0, 9.0, 8.388235294117646)"
07-01-2023 13:20:33.892353,"(6.5, 8.4, 8.120000000000001)","(5.5, 6.6, 6.058064516129032)","(19.0, 32.0, 30.08)","(18.0, 28.0, 25.25)","(2.6, 3.35, 3.1813953488372095)","(71.0, 130.0, 122.5)","(26.0, 46.0, 41.2)","(4.4, 5.5, 5.35)","(7.0, 9.0, 9.24)"
07-01-2023 13:20:35.131194,"(6.5, 8.4, 8.120000000000001)","(5.5, 6.6, 6.058064516129032)","(19.0, 32.0, 30.08)","(18.0, 28.0, 25.666666666666668)","(2.6, 3.35, 3.1813953488372095)","(71.0, 130.0, 123.33333333333334)","(26.0, 46.0, 41.0)","(4.4, 5.5, 5.275)","(7.0, 9.8, 9.333333333333332)"
07-01-2023 13:20:36.327507,"(6.5, 8.4, 8.120000000000001)","(5.5, 6.6, 6.058064516129032)","(19.0, 32.0, 30.08)","(18.0, 27.0, 25.666666666666668)","(2.6, 3.35, 3.1813953488372095)","(71.0, 130.0, 123.33333333333334)","(26.0, 44.0, 40.4)","(4.4, 5.5, 5.325)","(7.0, 9.6, 9.333333333333332)"
07-01-2023 13:20:37.525401,"(6.5, 8.4, 8.120000000000001)","(5.5, 6.6, 6.15)","(19.0, 32.0, 30.048780487804876)","(18.0, 27.0, 25.666666666666668)","(2.6, 3.35, 3.1813953488372095)","(71.0, 130.0, 123.33333333333334)","(26.0, 44.0, 40.4)","(4.4, 5.5, 5.15)","(7.0, 9.6, 9.1)"
07-01-2023 13:20:38.684710,"(6.5, 8.4, 8.120000000000001)","(5.5, 6.4, 6.15)","(19.0, 32.0, 30.048780487804876)","(18.0, 27.0, 25.666666666666668)","(2.6, 3.35, 3.1813953488372095)","(71.0, 130.0, 123.33333333333334)","(26.0, 44.0, 42.0)","(4.4, 5.4, 5.15)","(7.0, 9.6, 9.314285714285713)"
07-01-2023 13:20:39.843077,"(6.5, 8.4, 8.120000000000001)","(5.5, 6.4, 6.218181818181819)","(19.0, 32.0, 30.048780487804876)","(18.0, 27.0, 25.666666666666668)","(2.6, 3.35, 3.1813953488372095)","(71.0, 130.0, 123.33333333333334)","(26.0, 44.0, 42.0)","(4.4, 5.4, 5.15)","(7.0, 9.6, 9.314285714285713)"
07-01-2023 13:20:41.019533,"(6.5, 8.4, 8.2)","(5.5, 6.4, 6.285714285714286)","(19.0, 32.0, 30.048780487804876)","(18.0, 27.0, 25.666666666666668)","(2.6, 3.35, 3.1303030303030304)","(71.0, 130.0, 123.33333333333334)","(26.0, 44.0, 43.0)","(4.4, 5.4, 5.15)","(7.0, 9.6, 9.418181818181818)"
07-01-2023 13:20:42.090040,"(6.5, 8.4, 8.2)","(5.5, 6.4, 6.285714285714286)","(19.0, 32.0, 30.048780487804876)","(18.0, 27.0, 25.666666666666668)","(2.6, 3.35, 3.1303030303030304)","(71.0, 130.0, 123.33333333333334)","(26.0, 44.0, 43.0)","(4.4, 5.4, 5.15)","(7.0, 9.6, 9.418181818181818)"
07-01-2023 13:20:43.258482,"(6.5, 8.4, 8.2)","(5.5, 6.4, 6.285714285714286)","(19.0, 32.0, 30.048780487804876)","(18.0, 28.0, 25.25)","(2.6, 3.35, 3.1285714285714286)","(71.0, 130.0, 126.0)","(26.0, 44.0, 43.0)","(4.4, 5.4, 5.4)","(7.0, 9.4, 9.254545454545454)"
07-01-2023 13:20:44.394810,"(6.5, 9.0, 8.727272727272727)","(5.5, 6.4, 6.285714285714286)","(19.0, 32.0, 30.048780487804876)","(18.0, 28.0, 25.25)","(2.6, 3.3, 3.1285714285714286)","(71.0, 130.0, 126.0)","(26.0, 44.0, 43.0)","(4.4, 5.5, 5.177777777777778)","(7.0, 9.4, 9.68)"
07-01-2023 13:20:45.500461,"(6.5, 8.8, 8.64)","(5.5, 6.4, 6.285714285714286)","(19.0, 32.0, 30.048780487804876)","(18.0, 27.0, 25.666666666666668)","(2.6, 3.3, 3.1285714285714286)","(71.0, 130.0, 126.66666666666667)","(26.0, 44.0, 43.0)","(4.4, 5.4, 5.177777777777778)","(7.0, 9.8, 9.68)"
07-01-2023 13:20:46.645063,"(6.5, 8.8, 8.64)","(5.5, 6.4, 6.323809523809524)","(19.0, 32.0, 30.048780487804876)","(18.0, 27.0, 25.666666666666668)","(2.6, 3.3, 3.1285714285714286)","(71.0, 130.0, 126.66666666666667)","(26.0, 44.0, 43.0)","(4.4, 5.4, 5.177777777777778)","(7.0, 9.8, 9.68)"
07-01-2023 13:20:47.824424,"(6.5, 8.8, 8.64)","(5.5, 6.4, 6.177777777777778)","(19.0, 32.0, 30.048780487804876)","(18.0, 27.0, 25.25)","(2.6, 3.3, 3.1758620689655173)","(71.0, 130.0, 126.66666666666667)","(26.0, 44.0, 43.0)","(4.4, 5.4, 5.4)","(7.0, 9.8, 9.2)"
07-01-2023 13:20:49.000418,"(6.5, 8.8, 8.64)","(5.5, 6.4, 6.275)","(19.0, 32.0, 30.048780487804876)","(18.0, 28.0, 25.25)","(2.6, 3.3, 3.1758620689655173)","(71.0, 130.0, 123.0)","(26.0, 44.0, 43.0)","(4.4, 5.5, 5.300000000000001)","(7.0, 9.6, 9.120000000000001)"
07-01-2023 13:20:50.209093,"(6.5, 8.8, 8.622222222222224)","(5.5, 6.4, 6.275)","(19.0, 32.0, 30.048780487804876)","(18.0, 28.0, 25.25)","(2.6, 3.3, 3.1758620689655173)","(71.0, 130.0, 123.0)","(26.0, 44.0, 43.0)","(4.4, 5.4, 5.300000000000001)","(7.0, 9.6, 9.120000000000001)"
07-01-2023 13:20:51.454465,"(6.5, 8.8, 8.622222222222224)","(5.5, 6.4, 6.275)","(19.0, 32.0, 30.048780487804876)","(18.0, 28.0, 26.384615384615387)","(2.6, 3.3, 3.1758620689655173)","(71.0, 130.0, 123.0)","(26.0, 44.0, 43.0)","(4.4, 5.4, 5.3090909090909095)","(7.0, 9.6, 9.2)"
07-01-2023 13:20:52.680927,"(6.5, 8.8, 8.533333333333333)","(5.5, 6.4, 6.275)","(19.0, 32.0, 27.294117647058822)","(18.0, 27.0, 26.5)","(2.6, 3.3, 3.1758620689655173)","(71.0, 130.0, 123.0)","(26.0, 44.0, 42.8)","(4.4, 5.4, 5.3090909090909095)","(7.0, 9.6, 11.329850746268656)"
07-01-2023 13:20:53.878614,"(7.0, 8.8, 8.533333333333333)","(5.5, 6.4, 6.275)","(20.0, 32.0, 29.636363636363637)","(19.0, 27.0, 25.625)","(2.6, 3.3, 3.1758620689655173)","(71.0, 130.0, 123.0)","(31.0, 44.0, 42.8)","(4.6, 5.4, 5.3090909090909095)","(7.0, 11.5, 10.95483870967742)"
07-01-2023 13:20:55.099363,"(7.0, 8.8, 8.533333333333333)","(5.5, 6.4, 6.275)","(20.0, 30.0, 28.454545454545453)","(19.0, 26.0, 25.625)","(2.6, 3.3, 3.1758620689655173)","(71.0, 130.0, 125.0)","(31.0, 44.0, 42.8)","(4.6, 5.4, 5.44)","(7.0, 11.0, 10.33972602739726)"
07-01-2023 13:20:56.299720,"(7.0, 8.8, 8.533333333333333)","(5.5, 6.4, 6.730769230769231)","(20.0, 29.0, 28.454545454545453)","(19.0, 26.0, 25.625)","(2.6, 3.3, 3.1758620689655173)","(71.0, 130.0, 125.0)","(31.0, 44.0, 42.8)","(4.6, 5.5, 5.35)","(7.0, 10.5, 10.33972602739726)"
07-01-2023 13:20:57.482963,"(7.0, 8.8, 8.533333333333333)","(5.5, 6.8, 6.425)","(20.0, 29.0, 28.454545454545453)","(19.0, 26.0, 26.733333333333334)","(2.6, 3.3, 3.1758620689655173)","(71.0, 130.0, 125.71428571428572)","(31.0, 44.0, 42.8)","(4.6, 5.5, 5.3090909090909095)","(7.0, 10.5, 10.283544303797468)"
07-01-2023 13:20:58.651699,"(7.0, 8.8, 8.533333333333333)","(5.5, 6.6, 6.46)","(20.0, 29.0, 28.454545454545453)","(19.0, 27.0, 26.733333333333334)","(2.6, 3.3, 3.15)","(71.0, 130.0, 125.71428571428572)","(31.0, 44.0, 42.8)","(4.6, 5.4, 5.3090909090909095)","(7.0, 10.5, 10.01142857142857)"
07-01-2023 13:20:59.849752,"(7.0, 8.8, 8.533333333333333)","(5.5, 6.6, 6.46)","(19.0, 29.0, 27.8)","(19.0, 27.0, 26.733333333333334)","(2.6, 3.3, 3.15)","(71.0, 130.0, 125.71428571428572)","(31.0, 44.0, 42.8)","(4.6, 5.4, 5.3090909090909095)","(7.5, 10.5, 10.01142857142857)"
