,Rock Around,Tabra,Lady Pebbles,Cash Em In Shannon,Marni White,Shannons Shadow,Our Roys Dream,My Kinda Justus,Sir Macador Nz,Montana Nights
10-01-2023 17:02:11.010585,"(21.0, 38.0, 35.0)","(11.0, 19.0, 14.916666666666668)","(61.0, 120.0, 96.78571428571429)","(1.65, 2.42, 2.15)","(11.0, 16.5, 14.555555555555555)","(17.0, 28.0, 20.8)","(17.0, 30.0, 24.583333333333332)","(4.8, 6.2, 5.654545454545454)","(9.0, 99999, 99990)","(91.0, 150.0, 133.33333333333331)"
10-01-2023 17:02:12.547522,"(21.0, 38.0, 33.714285714285715)","(11.0, 19.0, 13.0)","(61.0, 120.0, 96.78571428571429)","(1.65, 2.42, 2.4017241379310343)","(11.0, 16.5, 14.555555555555555)","(17.0, 28.0, 20.8)","(17.0, 30.0, 24.583333333333332)","(4.8, 6.2, 5.654545454545454)","(9.0, 99999, 99990)","(91.0, 150.0, 133.33333333333331)"
10-01-2023 17:02:14.110449,"(21.0, 38.0, 33.714285714285715)","(11.0, 16.5, 13.142857142857142)","(61.0, 120.0, 96.78571428571429)","(1.65, 2.42, 2.024)","(11.0, 16.5, 14.555555555555555)","(17.0, 28.0, 20.8)","(17.0, 30.0, 24.583333333333332)","(4.8, 6.2, 5.654545454545454)","(9.0, 99999, 99990)","(91.0, 150.0, 133.33333333333331)"
10-01-2023 17:02:15.949364,"(21.0, 38.0, 33.714285714285715)","(11.0, 16.0, 13.142857142857142)","(61.0, 120.0, 96.78571428571429)","(1.65, 2.48, 2.032)","(11.0, 16.5, 14.555555555555555)","(17.0, 28.0, 20.8)","(17.0, 30.0, 24.583333333333332)","(4.8, 6.2, 5.654545454545454)","(9.0, 99999, 99990)","(91.0, 150.0, 133.33333333333331)"
10-01-2023 17:02:17.581163,"(21.0, 38.0, 33.714285714285715)","(11.0, 16.0, 13.142857142857142)","(61.0, 120.0, 96.78571428571429)","(1.65, 2.48, 2.205)","(11.0, 16.5, 14.555555555555555)","(16.0, 28.0, 20.8)","(17.0, 30.0, 24.583333333333332)","(5.0, 6.2, 5.654545454545454)","(9.0, 99999, 99990)","(91.0, 150.0, 133.33333333333331)"
10-01-2023 17:02:19.205453,"(21.0, 38.0, 33.714285714285715)","(11.0, 16.0, 13.142857142857142)","(61.0, 120.0, 96.78571428571429)","(1.65, 2.48, 2.4044444444444446)","(11.0, 16.5, 14.555555555555555)","(16.0, 28.0, 20.8)","(17.0, 30.0, 24.583333333333332)","(5.0, 6.2, 5.654545454545454)","(9.0, 99999, 99990)","(91.0, 150.0, 133.33333333333331)"
10-01-2023 17:02:21.029655,"(21.0, 38.0, 33.714285714285715)","(11.0, 16.0, 13.142857142857142)","(61.0, 120.0, 90.35714285714286)","(1.65, 2.48, 2.4141935483870967)","(11.0, 16.5, 14.555555555555555)","(16.0, 28.0, 20.8)","(17.0, 30.0, 23.46153846153846)","(5.0, 6.2, 5.654545454545454)","(9.0, 99999, 99990)","(91.0, 150.0, 133.33333333333331)"
10-01-2023 17:02:22.661423,"(21.0, 38.0, 34.0)","(11.0, 16.0, 13.142857142857142)","(61.0, 110.0, 77.5)","(1.65, 2.48, 2.3533333333333335)","(11.0, 16.5, 14.555555555555555)","(16.0, 28.0, 20.8)","(17.0, 29.0, 24.77777777777778)","(5.0, 6.2, 5.654545454545454)","(9.0, 99999, 99990)","(91.0, 150.0, 133.33333333333331)"
10-01-2023 17:02:24.377411,"(21.0, 38.0, 34.0)","(11.0, 16.0, 13.142857142857142)","(61.0, 100.0, 77.5)","(1.65, 2.46, 2.374814814814815)","(11.0, 16.5, 14.555555555555555)","(16.0, 28.0, 20.8)","(17.0, 27.0, 24.875)","(5.0, 6.2, 5.654545454545454)","(9.0, 99999, 99990)","(91.0, 150.0, 133.33333333333331)"
10-01-2023 17:02:26.022572,"(21.0, 38.0, 34.0)","(11.0, 16.0, 12.666666666666666)","(61.0, 100.0, 77.5)","(1.65, 2.44, 2.26)","(11.0, 16.5, 14.555555555555555)","(16.0, 28.0, 20.0)","(17.0, 26.0, 23.22222222222222)","(5.0, 6.2, 5.654545454545454)","(9.0, 99999, 99990)","(91.0, 150.0, 133.33333333333331)"
10-01-2023 17:02:27.908723,"(21.0, 38.0, 34.666666666666664)","(11.0, 16.0, 12.6)","(61.0, 100.0, 77.5)","(1.65, 2.46, 2.3933333333333335)","(11.0, 16.5, 14.555555555555555)","(16.0, 28.0, 20.0)","(17.0, 25.0, 21.083333333333336)","(5.0, 6.2, 5.654545454545454)","(9.0, 99999, 99990)","(91.0, 150.0, 133.33333333333331)"
10-01-2023 17:02:29.641373,"(21.0, 38.0, 34.666666666666664)","(11.0, 15.0, 12.6)","(61.0, 100.0, 86.76470588235294)","(1.65, 2.46, 2.3966666666666665)","(11.0, 16.5, 14.555555555555555)","(16.0, 28.0, 20.0)","(17.0, 24.0, 18.625)","(5.0, 6.2, 5.654545454545454)","(9.0, 99999, 99990)","(91.0, 150.0, 133.33333333333331)"
10-01-2023 17:02:31.276805,"(21.0, 38.0, 34.666666666666664)","(11.0, 14.5, 12.625)","(61.0, 100.0, 85.29411764705883)","(1.65, 2.46, 2.2800000000000002)","(11.0, 16.5, 14.555555555555555)","(16.0, 28.0, 19.6)","(17.0, 23.0, 18.25)","(5.0, 6.2, 5.654545454545454)","(9.0, 99999, 99990)","(91.0, 150.0, 133.33333333333331)"
10-01-2023 17:02:32.828204,"(21.0, 38.0, 34.666666666666664)","(11.0, 14.5, 12.625)","(61.0, 100.0, 85.29411764705883)","(1.65, 2.46, 2.29)","(11.0, 16.5, 14.555555555555555)","(16.0, 28.0, 19.6)","(17.0, 22.0, 18.875)","(5.0, 6.2, 5.654545454545454)","(9.0, 99999, 99990)","(91.0, 150.0, 133.33333333333331)"
10-01-2023 17:02:34.399471,"(21.0, 38.0, 33.5)","(11.0, 14.5, 12.625)","(61.0, 100.0, 79.16666666666667)","(1.65, 2.46, 2.42)","(11.0, 16.5, 15.041666666666668)","(16.0, 28.0, 21.545454545454547)","(17.0, 20.0, 17.77777777777778)","(5.0, 6.2, 5.654545454545454)","(9.0, 99999, 99990)","(91.0, 150.0, 133.33333333333331)"
10-01-2023 17:02:36.065285,"(21.0, 38.0, 46.25)","(11.0, 14.5, 12.4)","(61.0, 100.0, 122.0)","(1.65, 2.48, 2.18)","(11.0, 16.5, 15.041666666666668)","(16.0, 27.0, 21.666666666666668)","(17.0, 20.0, 33.14285714285714)","(5.0, 6.2, 5.85)","(9.0, 99999, 99990)","(91.0, 150.0, 180.0)"
10-01-2023 17:02:37.720100,"(21.0, 75.0, 44.33333333333333)","(11.0, 14.5, 11.857142857142858)","(61.0, 140.0, 128.75)","(1.65, 2.54, 2.086666666666667)","(11.0, 16.5, 14.3125)","(16.0, 25.0, 19.5)","(17.0, 46.0, 29.25)","(5.0, 6.0, 5.75)","(9.0, 99999, 99990)","(91.0, 220.0, 160.0)"
10-01-2023 17:02:39.589478,"(21.0, 75.0, 44.33333333333333)","(11.0, 14.0, 11.857142857142858)","(61.0, 140.0, 128.75)","(1.65, 2.52, 2.086666666666667)","(11.0, 16.5, 14.3125)","(16.0, 24.0, 16.5)","(17.0, 42.0, 27.75)","(5.0, 6.0, 5.75)","(9.0, 99999, 99990)","(91.0, 220.0, 175.0)"
10-01-2023 17:02:41.584545,"(21.0, 75.0, 44.33333333333333)","(11.0, 14.0, 11.857142857142858)","(61.0, 130.0, 90.83333333333333)","(1.65, 2.52, 2.34)","(11.0, 16.5, 15.857142857142858)","(16.0, 24.0, 16.5)","(17.0, 38.0, 23.3)","(5.0, 6.0, 5.75)","(9.0, 99999, 99990)","(91.0, 200.0, 138.1818181818182)"
10-01-2023 17:02:43.274990,"(21.0, 75.0, 44.33333333333333)","(11.0, 14.0, 11.857142857142858)","(61.0, 120.0, 85.0)","(1.65, 2.52, 2.2533333333333334)","(11.0, 16.5, 15.857142857142858)","(16.0, 24.0, 16.5)","(17.0, 32.0, 23.88888888888889)","(5.0, 6.0, 5.75)","(9.0, 99999, 99990)","(91.0, 160.0, 145.0)"
10-01-2023 17:02:44.817213,"(21.0, 75.0, 39.8)","(11.0, 14.0, 11.857142857142858)","(61.0, 120.0, 72.22222222222223)","(1.65, 2.52, 2.4696)","(11.0, 16.5, 15.857142857142858)","(16.0, 24.0, 16.166666666666668)","(17.0, 29.0, 22.25)","(5.0, 6.0, 5.75)","(9.0, 99999, 99990)","(91.0, 140.0, 126.66666666666667)"
10-01-2023 17:02:46.581233,"(21.0, 65.0, 52.25)","(11.0, 14.0, 11.857142857142858)","(61.0, 100.0, 72.22222222222223)","(1.65, 2.48, 2.456)","(11.0, 16.5, 15.857142857142858)","(16.0, 22.0, 16.166666666666668)","(17.0, 27.0, 23.57142857142857)","(5.0, 6.0, 5.75)","(9.0, 99999, 99990)","(91.0, 140.0, 126.66666666666667)"
10-01-2023 17:02:48.408379,"(21.0, 60.0, 44.6)","(11.0, 14.0, 11.857142857142858)","(61.0, 100.0, 82.0)","(1.65, 2.48, 2.44)","(11.0, 16.5, 15.857142857142858)","(16.0, 22.0, 17.5)","(17.0, 25.0, 21.25)","(5.0, 6.0, 5.75)","(9.0, 99999, 99990)","(91.0, 140.0, 126.66666666666667)"
10-01-2023 17:02:50.045128,"(21.0, 55.0, 36.875)","(11.0, 14.0, 11.857142857142858)","(61.0, 90.0, 77.6)","(1.65, 2.48, 2.4457142857142857)","(11.0, 16.5, 15.857142857142858)","(16.0, 20.0, 16.5)","(17.0, 25.0, 22.083333333333332)","(5.0, 6.0, 5.769230769230769)","(9.0, 99999, 99990)","(91.0, 140.0, 126.66666666666667)"
10-01-2023 17:02:51.717818,"(21.0, 50.0, 36.875)","(11.0, 14.0, 11.857142857142858)","(61.0, 85.0, 60.0)","(1.65, 2.6, 2.492)","(11.0, 16.5, 15.857142857142858)","(16.0, 19.5, 15.666666666666666)","(17.0, 23.0, 20.25)","(5.0, 6.0, 5.769230769230769)","(9.0, 99999, 99990)","(91.0, 140.0, 126.66666666666667)"
10-01-2023 17:02:53.329901,"(21.0, 50.0, 36.875)","(11.0, 14.0, 11.857142857142858)","(61.0, 80.0, 60.0)","(1.65, 2.6, 2.41)","(11.0, 16.5, 15.857142857142858)","(16.0, 19.0, 16.166666666666668)","(17.0, 23.0, 20.25)","(5.0, 6.0, 5.769230769230769)","(9.0, 99999, 99990)","(91.0, 140.0, 126.66666666666667)"
10-01-2023 17:02:54.909583,"(21.0, 50.0, 44.5)","(11.0, 14.0, 12.125)","(61.0, 80.0, 60.0)","(1.7, 2.58, 2.43)","(11.0, 16.5, 14.75)","(16.0, 18.5, 16.5)","(16.0, 23.0, 20.25)","(5.0, 6.0, 5.769230769230769)","(9.0, 99999, 99990)","(91.0, 140.0, 126.66666666666667)"
10-01-2023 17:02:56.470105,"(21.0, 48.0, 42.0)","(11.0, 14.0, 13.166666666666666)","(61.0, 80.0, 60.0)","(1.7, 2.62, 2.3825000000000003)","(11.0, 16.5, 15.8125)","(16.0, 18.0, 15.5)","(16.0, 23.0, 20.25)","(5.0, 6.0, 5.769230769230769)","(9.0, 99999, 99990)","(91.0, 140.0, 126.66666666666667)"
10-01-2023 17:02:58.066571,"(21.0, 46.0, 34.55555555555556)","(11.0, 14.0, 13.166666666666666)","(61.0, 80.0, 60.0)","(1.7, 2.62, 2.3825000000000003)","(11.0, 16.0, 15.5)","(16.0, 18.0, 15.5)","(16.0, 23.0, 20.25)","(5.0, 6.0, 5.769230769230769)","(9.0, 99999, 99990)","(91.0, 140.0, 124.0)"
10-01-2023 17:02:59.673943,"(21.0, 44.0, 34.55555555555556)","(11.0, 14.0, 12.8)","(61.0, 80.0, 60.0)","(1.7, 2.62, 2.3771428571428572)","(11.0, 16.0, 18.125)","(16.0, 18.0, 15.5)","(16.0, 23.0, 21.214285714285715)","(5.0, 6.0, 5.769230769230769)","(9.0, 99999, 99990)","(91.0, 140.0, 124.0)"
10-01-2023 17:03:01.251383,"(21.0, 44.0, 34.55555555555556)","(11.0, 14.0, 12.8)","(61.0, 80.0, 60.0)","(1.7, 2.56, 2.3771428571428572)","(11.0, 32.0, 24.375)","(16.0, 18.0, 15.5)","(16.0, 23.0, 21.214285714285715)","(5.0, 6.0, 5.769230769230769)","(9.0, 99999, 99990)","(91.0, 140.0, 124.0)"
10-01-2023 17:03:02.988726,"(21.0, 44.0, 34.55555555555556)","(11.0, 14.0, 12.8)","(61.0, 80.0, 60.0)","(1.7, 2.56, 2.3771428571428572)","(11.0, 28.0, 24.375)","(16.0, 18.0, 15.5)","(16.0, 23.0, 21.214285714285715)","(5.0, 6.0, 5.769230769230769)","(9.0, 99999, 99990)","(91.0, 140.0, 124.0)"
10-01-2023 17:03:04.579512,"(21.0, 44.0, 34.55555555555556)","(11.0, 14.0, 12.8)","(61.0, 80.0, 60.0)","(1.7, 2.38, 2.33)","(11.0, 27.0, 16.857142857142858)","(16.0, 18.0, 16.4)","(16.0, 23.0, 21.214285714285715)","(5.0, 6.0, 5.769230769230769)","(9.0, 99999, 99990)","(91.0, 140.0, 124.0)"
10-01-2023 17:03:06.298539,"(21.0, 44.0, 34.55555555555556)","(11.0, 14.0, 12.8)","(61.0, 80.0, 66.66666666666666)","(1.7, 2.36, 2.33)","(11.0, 26.0, 19.1875)","(16.0, 18.0, 16.4)","(16.0, 23.0, 21.272727272727273)","(5.0, 6.0, 5.606060606060606)","(9.0, 99999, 99990)","(91.0, 140.0, 124.0)"
10-01-2023 17:03:07.861225,"(21.0, 44.0, 34.55555555555556)","(11.0, 14.0, 12.8)","(61.0, 80.0, 66.66666666666666)","(1.7, 2.36, 2.2800000000000002)","(11.0, 22.0, 17.25)","(16.0, 18.0, 16.4)","(16.0, 22.0, 20.57142857142857)","(5.0, 6.0, 5.616666666666666)","(9.0, 99999, 99990)","(91.0, 140.0, 124.0)"
10-01-2023 17:03:09.391242,"(21.0, 44.0, 34.55555555555556)","(11.0, 14.0, 12.8)","(61.0, 80.0, 66.66666666666666)","(1.7, 2.36, 2.2800000000000002)","(11.0, 20.0, 18.25)","(16.0, 18.0, 16.4)","(16.0, 22.0, 20.57142857142857)","(5.0, 6.0, 5.606060606060606)","(9.0, 99999, 99990)","(91.0, 140.0, 124.0)"
10-01-2023 17:03:11.269142,"(21.0, 44.0, 34.55555555555556)","(11.0, 14.0, 12.8)","(61.0, 80.0, 66.66666666666666)","(1.7, 2.36, 2.2800000000000002)","(11.0, 19.0, 16.75)","(16.0, 18.0, 16.4)","(16.0, 22.0, 20.57142857142857)","(5.0, 6.0, 5.606060606060606)","(9.0, 99999, 99990)","(91.0, 140.0, 126.66666666666667)"
10-01-2023 17:03:13.326347,"(21.0, 44.0, 34.55555555555556)","(11.0, 14.0, 12.8)","(61.0, 80.0, 66.66666666666666)","(1.7, 2.36, 2.2800000000000002)","(11.0, 19.0, 16.75)","(16.0, 18.0, 16.4)","(16.0, 22.0, 20.57142857142857)","(5.0, 6.0, 5.606060606060606)","(9.0, 99999, 99990)","(91.0, 140.0, 126.66666666666667)"
10-01-2023 17:03:15.050042,"(21.0, 44.0, 34.55555555555556)","(11.0, 14.0, 12.8)","(61.0, 80.0, 66.66666666666666)","(1.7, 2.36, 2.249375)","(11.0, 19.0, 16.75)","(16.0, 18.0, 16.4)","(16.0, 22.0, 20.57142857142857)","(5.0, 6.0, 5.606060606060606)","(9.0, 99999, 99990)","(91.0, 140.0, 126.66666666666667)"
10-01-2023 17:03:16.732658,"(21.0, 44.0, 34.55555555555556)","(11.0, 14.0, 12.8)","(61.0, 80.0, 66.66666666666666)","(1.7, 2.34, 2.309148936170213)","(11.0, 19.0, 16.75)","(15.0, 18.0, 16.4)","(16.0, 22.0, 20.57142857142857)","(5.0, 6.0, 5.606060606060606)","(9.0, 99999, 99990)","(91.0, 140.0, 126.66666666666667)"
10-01-2023 17:03:18.237943,"(21.0, 44.0, 34.55555555555556)","(11.0, 14.0, 12.8)","(61.0, 80.0, 66.66666666666666)","(1.7, 2.34, 2.309148936170213)","(11.0, 19.0, 16.75)","(15.0, 18.0, 16.4)","(16.0, 22.0, 21.0)","(5.0, 6.0, 5.606060606060606)","(9.0, 99999, 99990)","(91.0, 140.0, 126.66666666666667)"
10-01-2023 17:03:19.681186,"(21.0, 44.0, 34.55555555555556)","(11.0, 14.0, 12.8)","(61.0, 80.0, 66.66666666666666)","(1.7, 2.34, 2.309148936170213)","(11.0, 19.0, 16.75)","(15.0, 18.0, 16.4)","(16.0, 22.0, 21.0)","(5.0, 6.0, 5.606060606060606)","(9.0, 99999, 99990)","(91.0, 140.0, 126.66666666666667)"
10-01-2023 17:03:21.157331,"(21.0, 44.0, 34.55555555555556)","(11.0, 14.0, 12.8)","(61.0, 80.0, 66.66666666666666)","(1.7, 2.34, 2.309148936170213)","(11.0, 19.0, 16.75)","(15.0, 18.0, 16.4)","(16.0, 22.0, 21.0)","(5.0, 6.0, 5.606060606060606)","(9.0, 99999, 99990)","(91.0, 140.0, 126.66666666666667)"
10-01-2023 17:03:22.616541,"(21.0, 44.0, 34.55555555555556)","(11.0, 14.0, 12.8)","(61.0, 80.0, 66.66666666666666)","(1.7, 2.34, 2.309148936170213)","(11.0, 19.0, 16.75)","(15.0, 18.0, 16.4)","(16.0, 22.0, 21.0)","(5.0, 6.0, 5.616666666666666)","(9.0, 99999, 99990)","(91.0, 140.0, 126.66666666666667)"
10-01-2023 17:03:24.023143,"(21.0, 44.0, 34.55555555555556)","(11.0, 14.0, 12.8)","(61.0, 80.0, 66.66666666666666)","(1.7, 2.34, 2.309148936170213)","(11.0, 19.0, 16.75)","(15.0, 18.0, 16.4)","(16.0, 22.0, 19.875)","(5.0, 6.0, 5.606060606060606)","(9.0, 99999, 99990)","(91.0, 140.0, 126.66666666666667)"
10-01-2023 17:03:25.487546,"(21.0, 44.0, 34.55555555555556)","(11.0, 14.0, 12.8)","(61.0, 80.0, 66.66666666666666)","(1.7, 2.34, 2.309148936170213)","(11.0, 19.0, 16.75)","(15.0, 18.0, 16.4)","(16.0, 21.0, 18.1875)","(5.0, 6.0, 5.606060606060606)","(9.0, 99999, 99990)","(91.0, 140.0, 126.66666666666667)"
10-01-2023 17:03:26.992777,"(21.0, 44.0, 34.55555555555556)","(11.0, 14.0, 12.8)","(61.0, 80.0, 66.66666666666666)","(1.7, 2.34, 2.309148936170213)","(11.0, 19.0, 16.75)","(15.0, 18.0, 16.4)","(16.0, 21.0, 18.1875)","(5.0, 6.0, 5.616666666666666)","(9.0, 99999, 99990)","(91.0, 140.0, 126.66666666666667)"
10-01-2023 17:03:28.394709,"(21.0, 44.0, 66.83333333333333)","(11.0, 14.0, 12.8)","(61.0, 80.0, 117.0)","(1.7, 2.34, 2.308131868131868)","(11.0, 19.0, 16.75)","(15.0, 18.0, 16.545454545454547)","(16.0, 21.0, 18.1875)","(5.0, 6.0, 5.606060606060606)","(9.0, 99999, 99990)","(91.0, 140.0, 130.0)"
10-01-2023 17:03:29.871811,"(21.0, 75.0, 50.375)","(11.0, 14.0, 12.8)","(61.0, 140.0, 91.2)","(1.7, 2.34, 2.3129411764705883)","(11.0, 19.0, 16.75)","(15.0, 18.0, 16.545454545454547)","(16.0, 21.0, 19.421052631578945)","(5.0, 6.0, 5.41764705882353)","(9.0, 99999, 99990)","(91.0, 140.0, 130.0)"
10-01-2023 17:03:31.303888,"(21.0, 65.0, 58.5)","(11.0, 14.0, 13.25)","(61.0, 120.0, 89.0)","(1.7, 2.34, 2.2718518518518516)","(11.0, 19.0, 16.75)","(15.0, 18.0, 16.545454545454547)","(16.0, 21.0, 18.625)","(5.0, 5.5, 5.845454545454546)","(9.0, 99999, 99990)","(91.0, 140.0, 194.28571428571428)"
10-01-2023 17:03:32.793347,"(21.0, 65.0, 58.5)","(11.0, 14.0, 13.25)","(61.0, 130.0, 89.0)","(1.7, 2.34, 2.2718518518518516)","(11.0, 19.0, 16.75)","(15.0, 18.0, 16.545454545454547)","(16.0, 19.5, 30.4)","(5.0, 5.9, 5.657142857142857)","(9.0, 99999, 99990)","(91.0, 210.0, 194.28571428571428)"
10-01-2023 17:03:34.260905,"(21.0, 65.0, 58.5)","(11.0, 14.0, 13.25)","(61.0, 130.0, 89.0)","(1.7, 2.34, 2.2718518518518516)","(11.0, 19.0, 16.75)","(15.0, 18.0, 16.545454545454547)","(16.0, 40.0, 22.0)","(5.0, 5.8, 5.594117647058823)","(9.0, 99999, 99990)","(91.0, 210.0, 194.28571428571428)"
10-01-2023 17:03:35.995148,"(21.0, 65.0, 58.5)","(11.0, 14.0, 12.8)","(61.0, 130.0, 89.0)","(1.7, 2.34, 2.2696969696969695)","(11.0, 19.0, 16.75)","(15.0, 18.0, 16.545454545454547)","(16.0, 36.0, 21.666666666666668)","(5.0, 5.8, 5.684615384615385)","(9.0, 99999, 99990)","(91.0, 210.0, 194.28571428571428)"
10-01-2023 17:03:38.270460,"(21.0, 65.0, 58.5)","(11.0, 14.0, 12.333333333333334)","(61.0, 130.0, 89.0)","(1.7, 2.34, 2.2696969696969695)","(11.0, 19.0, 16.75)","(16.0, 18.0, 16.545454545454547)","(16.0, 32.0, 20.666666666666668)","(5.0, 5.8, 5.684615384615385)","(9.0, 99999, 99990)","(91.0, 210.0, 194.28571428571428)"
10-01-2023 17:03:39.734824,"(21.0, 65.0, 58.5)","(11.0, 13.5, 12.642857142857142)","(61.0, 130.0, 89.0)","(1.7, 2.34, 2.272)","(11.0, 19.0, 16.75)","(16.0, 18.0, 16.545454545454547)","(16.0, 29.0, 19.27777777777778)","(5.0, 5.8, 5.684615384615385)","(9.0, 99999, 99990)","(91.0, 210.0, 194.28571428571428)"
10-01-2023 17:03:41.227447,"(21.0, 65.0, 58.5)","(11.0, 13.5, 12.25)","(61.0, 130.0, 89.0)","(1.7, 2.32, 2.272)","(11.0, 19.0, 16.75)","(16.0, 18.0, 17.5)","(16.0, 29.0, 22.25)","(5.0, 5.8, 5.684615384615385)","(9.0, 99999, 99990)","(91.0, 210.0, 175.0)"
10-01-2023 17:03:42.708327,"(21.0, 65.0, 58.5)","(11.0, 13.0, 12.25)","(61.0, 130.0, 89.0)","(1.7, 2.32, 2.2704347826086955)","(11.0, 19.0, 15.785714285714286)","(16.0, 18.0, 30.0)","(16.0, 28.0, 20.0)","(5.0, 5.8, 5.451515151515151)","(9.0, 99999, 99990)","(91.0, 200.0, 167.5)"
10-01-2023 17:03:44.253570,"(21.0, 65.0, 58.5)","(11.0, 13.0, 12.25)","(61.0, 130.0, 89.0)","(1.7, 2.32, 2.272)","(11.0, 19.0, 16.75)","(16.0, 34.0, 26.0)","(16.0, 27.0, 18.25)","(5.0, 5.8, 5.451515151515151)","(9.0, 99999, 99990)","(91.0, 190.0, 167.5)"
10-01-2023 17:03:45.723381,"(21.0, 65.0, 58.5)","(11.0, 13.0, 12.25)","(61.0, 130.0, 89.0)","(1.7, 2.32, 2.272)","(11.0, 19.0, 16.75)","(16.0, 30.0, 20.75)","(16.0, 27.0, 18.928571428571427)","(5.0, 5.8, 5.451515151515151)","(9.0, 99999, 99990)","(91.0, 190.0, 167.5)"
10-01-2023 17:03:47.165655,"(21.0, 65.0, 58.5)","(11.0, 13.0, 12.25)","(61.0, 130.0, 89.0)","(1.7, 2.32, 2.272)","(11.0, 19.0, 16.75)","(16.0, 23.0, 20.6)","(16.0, 25.0, 18.357142857142858)","(5.0, 5.8, 5.451515151515151)","(9.0, 99999, 99990)","(91.0, 190.0, 167.5)"
10-01-2023 17:03:48.641785,"(21.0, 65.0, 52.33333333333333)","(11.0, 13.0, 12.25)","(61.0, 130.0, 76.66666666666667)","(1.7, 2.32, 2.3162499999999997)","(11.0, 19.0, 16.75)","(16.0, 23.0, 19.25)","(16.0, 23.0, 18.666666666666668)","(5.0, 5.8, 5.451515151515151)","(9.0, 99999, 99990)","(91.0, 190.0, 167.5)"
10-01-2023 17:03:50.174760,"(21.0, 65.0, 52.33333333333333)","(11.0, 13.0, 12.25)","(61.0, 130.0, 85.0)","(1.7, 2.32, 2.3162499999999997)","(11.0, 19.0, 16.75)","(16.0, 23.0, 19.571428571428573)","(16.0, 23.0, 19.25)","(5.0, 5.8, 5.451515151515151)","(9.0, 99999, 99990)","(91.0, 190.0, 136.0)"
10-01-2023 17:03:51.702754,"(21.0, 65.0, 43.5)","(11.0, 13.0, 12.25)","(61.0, 120.0, 74.0)","(1.7, 2.32, 2.3162499999999997)","(11.0, 19.0, 16.75)","(16.0, 21.0, 18.0)","(16.0, 22.0, 19.875)","(5.0, 5.8, 5.38)","(9.0, 99999, 99990)","(91.0, 190.0, 140.0)"
10-01-2023 17:03:53.197335,"(21.0, 60.0, 43.5)","(11.0, 13.0, 12.25)","(61.0, 110.0, 83.33333333333334)","(1.7, 2.32, 2.3162499999999997)","(11.0, 19.0, 16.75)","(15.0, 20.0, 17.428571428571427)","(16.0, 21.0, 26.166666666666664)","(5.0, 5.7, 5.357142857142857)","(9.0, 99999, 99990)","(91.0, 180.0, 160.0)"
10-01-2023 17:03:54.675905,"(21.0, 60.0, 43.5)","(11.0, 13.0, 12.25)","(61.0, 100.0, 83.33333333333334)","(1.7, 2.32, 2.3162499999999997)","(11.0, 19.0, 16.75)","(15.0, 20.0, 17.428571428571427)","(16.0, 28.0, 26.166666666666664)","(5.0, 5.7, 5.357142857142857)","(9.0, 99999, 99990)","(91.0, 190.0, 160.0)"
10-01-2023 17:03:56.105904,"(21.0, 60.0, 43.5)","(11.0, 13.0, 12.25)","(61.0, 100.0, 83.33333333333334)","(1.7, 2.32, 2.3162499999999997)","(11.0, 19.0, 16.75)","(15.0, 20.0, 17.428571428571427)","(16.0, 28.0, 26.166666666666664)","(5.0, 5.7, 5.357142857142857)","(9.0, 99999, 99990)","(91.0, 190.0, 160.0)"
10-01-2023 17:03:57.548564,"(21.0, 60.0, 43.5)","(11.0, 13.0, 12.25)","(61.0, 100.0, 83.33333333333334)","(1.7, 2.32, 2.3162499999999997)","(11.0, 19.0, 18.25)","(15.0, 20.0, 17.375)","(16.0, 28.0, 26.166666666666664)","(5.0, 5.7, 5.357142857142857)","(9.0, 99999, 99990)","(91.0, 190.0, 160.0)"
10-01-2023 17:03:58.979312,"(21.0, 60.0, 43.5)","(11.0, 13.0, 12.25)","(61.0, 100.0, 83.33333333333334)","(1.7, 2.32, 2.3162499999999997)","(11.0, 22.0, 17.75)","(15.0, 20.0, 17.428571428571427)","(16.0, 28.0, 26.166666666666664)","(5.0, 5.7, 5.357142857142857)","(9.0, 99999, 99990)","(91.0, 190.0, 160.0)"
10-01-2023 17:04:00.475370,"(21.0, 60.0, 43.5)","(11.0, 13.0, 12.25)","(61.0, 100.0, 83.33333333333334)","(1.7, 2.32, 2.3159322033898304)","(11.0, 21.0, 18.4)","(15.0, 20.0, 17.88235294117647)","(16.0, 28.0, 26.166666666666664)","(5.0, 5.7, 5.357142857142857)","(9.0, 99999, 99990)","(91.0, 190.0, 160.0)"
10-01-2023 17:04:02.036804,"(21.0, 60.0, 43.5)","(11.0, 13.0, 12.25)","(61.0, 100.0, 83.33333333333334)","(1.7, 2.32, 2.3159322033898304)","(11.0, 21.0, 17.8)","(15.0, 20.0, 17.375)","(16.0, 28.0, 26.166666666666664)","(5.0, 5.7, 5.357142857142857)","(9.0, 99999, 99990)","(91.0, 190.0, 160.0)"
10-01-2023 17:04:03.616000,"(21.0, 60.0, 50.285714285714285)","(11.0, 13.0, 12.142857142857142)","(61.0, 100.0, 82.0)","(1.7, 2.32, 2.3159322033898304)","(11.0, 20.0, 17.8)","(15.0, 20.0, 18.666666666666668)","(16.0, 28.0, 24.142857142857142)","(5.0, 5.7, 5.3)","(9.0, 99999, 99990)","(91.0, 190.0, 160.0)"
