,Sozins Queen,Sir Clive,Champagne,Rowdys Monster,Daves Deal,Taieri Taylee,Homebush Cricket,Free For All
05-01-2023 14:47:10.425417,"(9.0, 13.5, 10.0875)","(26.0, 220.0, 43.6)","(4.0, 6.0, 5.121428571428572)","(3.6, 6.6, 5.296296296296296)","(6.0, 9.0, 8.2)","(4.6, 8.6, 8.0625)","(5.0, 14.0, 8.333333333333334)","(21.0, 220.0, 100.60000000000001)"
05-01-2023 14:47:11.641588,"(9.0, 13.5, 10.0875)","(26.0, 220.0, 43.6)","(4.0, 6.0, 5.121428571428572)","(3.6, 6.6, 5.296296296296296)","(6.0, 9.0, 8.2)","(4.6, 8.6, 8.0625)","(5.0, 14.0, 8.333333333333334)","(21.0, 220.0, 100.60000000000001)"
05-01-2023 14:47:12.728458,"(9.0, 13.5, 10.0875)","(26.0, 220.0, 43.6)","(4.0, 6.0, 5.121428571428572)","(3.6, 6.6, 5.296296296296296)","(6.0, 9.0, 8.2)","(4.6, 8.6, 8.0625)","(5.0, 14.0, 8.333333333333334)","(21.0, 220.0, 100.60000000000001)"
05-01-2023 14:47:13.874860,"(9.0, 13.5, 10.0875)","(26.0, 220.0, 43.6)","(4.0, 6.0, 5.121428571428572)","(3.6, 6.6, 4.561764705882353)","(6.0, 9.0, 8.2)","(4.6, 8.6, 8.0625)","(5.0, 14.0, 8.333333333333334)","(21.0, 220.0, 100.60000000000001)"
05-01-2023 14:47:15.054340,"(9.0, 13.5, 10.0875)","(26.0, 220.0, 43.6)","(4.0, 6.0, 5.440909090909091)","(3.6, 6.6, 4.561764705882353)","(6.0, 9.0, 8.2)","(4.6, 8.6, 8.0625)","(5.0, 14.0, 8.333333333333334)","(21.0, 220.0, 100.60000000000001)"
05-01-2023 14:47:16.156603,"(9.0, 13.5, 10.0875)","(26.0, 220.0, 43.6)","(4.0, 6.0, 5.440909090909091)","(3.6, 6.6, 4.561764705882353)","(6.0, 9.0, 8.2)","(4.6, 8.6, 8.0625)","(5.0, 14.0, 8.333333333333334)","(21.0, 220.0, 100.60000000000001)"
05-01-2023 14:47:17.198048,"(9.0, 13.5, 10.0875)","(26.0, 220.0, 43.6)","(4.0, 6.0, 5.440909090909091)","(3.6, 6.6, 4.561764705882353)","(6.0, 9.0, 8.2)","(4.6, 8.6, 8.0625)","(5.0, 14.0, 8.333333333333334)","(21.0, 220.0, 100.60000000000001)"
05-01-2023 14:47:18.385891,"(9.0, 13.5, 10.0875)","(26.0, 220.0, 43.6)","(4.0, 6.0, 5.440909090909091)","(3.5, 6.6, 4.561764705882353)","(6.0, 9.0, 8.2)","(4.6, 8.6, 8.0625)","(5.0, 14.0, 8.333333333333334)","(26.0, 220.0, 100.60000000000001)"
05-01-2023 14:47:19.553415,"(9.0, 13.5, 10.0875)","(26.0, 220.0, 43.6)","(4.0, 6.0, 5.440909090909091)","(3.5, 6.6, 4.561764705882353)","(6.0, 9.0, 8.2)","(4.6, 8.6, 8.0625)","(5.0, 14.0, 8.333333333333334)","(26.0, 220.0, 100.60000000000001)"
05-01-2023 14:47:20.601374,"(9.0, 13.5, 9.9125)","(26.0, 220.0, 43.6)","(4.0, 6.4, 5.731818181818182)","(3.5, 6.6, 4.561764705882353)","(6.0, 9.2, 6.933333333333333)","(4.6, 8.6, 8.0625)","(5.0, 14.0, 8.333333333333334)","(26.0, 220.0, 100.60000000000001)"
05-01-2023 14:47:21.824364,"(9.0, 13.5, 9.9125)","(26.0, 220.0, 43.6)","(4.0, 6.4, 5.731818181818182)","(3.5, 6.6, 4.561764705882353)","(6.0, 9.2, 8.35)","(4.6, 8.6, 8.0625)","(5.0, 14.0, 9.428571428571429)","(26.0, 220.0, 100.60000000000001)"
05-01-2023 14:47:22.957241,"(9.0, 13.5, 10.89090909090909)","(26.0, 220.0, 43.6)","(4.0, 6.4, 5.731818181818182)","(3.5, 6.6, 4.561764705882353)","(6.0, 9.2, 8.35)","(4.6, 8.6, 8.0625)","(5.0, 14.0, 9.428571428571429)","(26.0, 220.0, 100.60000000000001)"
05-01-2023 14:47:24.124047,"(9.0, 13.5, 9.9125)","(26.0, 220.0, 43.6)","(4.0, 6.4, 5.731818181818182)","(3.5, 6.6, 4.561764705882353)","(6.0, 9.2, 8.35)","(4.6, 8.6, 8.0625)","(5.0, 14.0, 9.428571428571429)","(26.0, 220.0, 100.60000000000001)"
05-01-2023 14:47:25.248318,"(9.0, 13.5, 9.9125)","(26.0, 220.0, 43.6)","(4.0, 6.4, 5.731818181818182)","(3.5, 6.6, 4.561764705882353)","(6.0, 9.2, 8.35)","(4.6, 8.6, 8.0625)","(5.0, 14.0, 9.428571428571429)","(26.0, 220.0, 100.60000000000001)"
05-01-2023 14:47:26.314748,"(9.0, 13.5, 9.9125)","(26.0, 220.0, 43.6)","(4.0, 6.4, 5.731818181818182)","(3.5, 6.6, 4.561764705882353)","(6.0, 9.2, 8.35)","(4.6, 8.6, 8.0625)","(5.0, 14.0, 9.428571428571429)","(26.0, 220.0, 100.60000000000001)"
05-01-2023 14:47:27.447322,"(9.0, 13.5, 9.9125)","(26.0, 220.0, 43.6)","(4.0, 6.4, 5.731818181818182)","(3.5, 6.6, 4.561764705882353)","(6.0, 9.2, 8.35)","(4.6, 8.6, 8.0625)","(5.0, 14.0, 9.428571428571429)","(26.0, 220.0, 100.60000000000001)"
05-01-2023 14:47:28.592830,"(9.0, 13.5, 9.9125)","(26.0, 220.0, 43.6)","(4.0, 6.4, 5.731818181818182)","(3.5, 6.6, 4.561764705882353)","(6.0, 9.2, 8.35)","(4.6, 8.6, 8.0625)","(5.0, 14.0, 9.428571428571429)","(26.0, 220.0, 100.60000000000001)"
05-01-2023 14:47:29.684439,"(9.0, 13.5, 9.9125)","(26.0, 220.0, 43.6)","(4.0, 6.4, 5.731818181818182)","(3.5, 6.6, 4.561764705882353)","(6.0, 9.2, 8.35)","(4.6, 8.6, 8.0625)","(5.0, 14.0, 9.428571428571429)","(26.0, 220.0, 100.60000000000001)"
05-01-2023 14:47:30.821486,"(9.0, 13.5, 9.9125)","(26.0, 220.0, 43.6)","(4.0, 6.4, 5.731818181818182)","(3.5, 6.6, 4.561764705882353)","(6.0, 9.2, 8.35)","(4.6, 8.6, 8.0625)","(5.0, 14.0, 9.428571428571429)","(26.0, 220.0, 100.60000000000001)"
05-01-2023 14:47:31.941221,"(9.0, 13.5, 9.9125)","(26.0, 220.0, 43.6)","(4.0, 6.4, 5.731818181818182)","(3.5, 6.6, 4.561764705882353)","(6.0, 9.2, 8.35)","(4.6, 8.6, 8.0625)","(5.0, 14.0, 9.428571428571429)","(26.0, 220.0, 100.60000000000001)"
05-01-2023 14:47:32.973181,"(9.0, 13.5, 9.9125)","(26.0, 220.0, 43.6)","(4.0, 6.4, 5.583333333333334)","(3.5, 6.6, 4.561764705882353)","(6.0, 9.2, 8.35)","(4.6, 8.6, 8.0625)","(5.0, 14.0, 9.428571428571429)","(26.0, 220.0, 100.60000000000001)"
05-01-2023 14:47:34.104780,"(9.0, 13.5, 9.9125)","(26.0, 220.0, 43.6)","(4.0, 6.4, 5.583333333333334)","(3.5, 6.6, 4.561764705882353)","(6.0, 9.2, 8.35)","(4.6, 8.6, 8.0625)","(5.0, 14.0, 9.428571428571429)","(26.0, 220.0, 100.60000000000001)"
05-01-2023 14:47:35.230411,"(9.0, 13.5, 9.9125)","(26.0, 220.0, 43.6)","(4.0, 6.4, 5.583333333333334)","(3.5, 6.6, 4.561764705882353)","(6.0, 9.2, 8.35)","(4.6, 8.6, 8.0625)","(5.0, 14.0, 9.428571428571429)","(26.0, 220.0, 100.60000000000001)"
05-01-2023 14:47:36.293080,"(9.0, 13.5, 9.9125)","(26.0, 220.0, 43.6)","(4.0, 6.4, 5.583333333333334)","(3.5, 6.6, 4.561764705882353)","(6.0, 9.2, 8.35)","(4.6, 8.6, 8.0625)","(5.0, 14.0, 9.428571428571429)","(26.0, 220.0, 100.60000000000001)"
05-01-2023 14:47:37.372816,"(9.0, 13.5, 9.9125)","(26.0, 220.0, 43.6)","(4.0, 6.4, 5.583333333333334)","(3.5, 6.6, 4.561764705882353)","(6.0, 9.2, 8.35)","(4.6, 8.6, 8.0625)","(5.0, 14.0, 9.428571428571429)","(26.0, 220.0, 100.60000000000001)"
05-01-2023 14:47:38.511400,"(9.0, 13.5, 9.9125)","(26.0, 220.0, 43.6)","(4.0, 6.4, 5.583333333333334)","(3.5, 6.6, 4.561764705882353)","(6.0, 9.2, 8.35)","(4.6, 8.6, 8.0625)","(5.0, 14.0, 9.428571428571429)","(26.0, 220.0, 100.60000000000001)"
05-01-2023 14:47:39.666007,"(9.0, 13.5, 9.9125)","(26.0, 220.0, 43.6)","(4.0, 6.4, 5.583333333333334)","(3.5, 6.6, 4.561764705882353)","(6.0, 9.2, 8.35)","(4.6, 8.6, 8.0625)","(5.0, 14.0, 9.428571428571429)","(26.0, 220.0, 145.75)"
05-01-2023 14:47:40.807494,"(9.0, 13.5, 9.9125)","(26.0, 220.0, 43.6)","(4.0, 6.4, 5.583333333333334)","(3.5, 6.6, 4.561764705882353)","(6.0, 9.2, 8.35)","(4.6, 8.6, 8.0625)","(5.0, 14.0, 9.428571428571429)","(26.0, 220.0, 101.8)"
05-01-2023 14:47:41.932483,"(9.0, 13.5, 9.9125)","(26.0, 220.0, 43.6)","(4.0, 6.4, 5.583333333333334)","(3.5, 6.6, 4.561764705882353)","(6.0, 9.2, 8.35)","(4.6, 8.6, 8.0625)","(5.0, 14.0, 9.428571428571429)","(26.0, 220.0, 101.8)"
05-01-2023 14:47:43.077253,"(9.0, 13.5, 9.9125)","(26.0, 220.0, 43.6)","(4.0, 6.4, 5.583333333333334)","(3.5, 6.6, 4.561764705882353)","(6.0, 9.2, 8.35)","(4.6, 8.6, 8.0625)","(5.0, 14.0, 9.428571428571429)","(26.0, 220.0, 101.8)"
05-01-2023 14:47:44.145379,"(9.0, 13.5, 9.741666666666667)","(26.0, 220.0, 43.6)","(4.0, 6.4, 4.525)","(3.5, 6.6, 5.093478260869565)","(6.0, 9.2, 8.35)","(4.6, 8.6, 6.615384615384615)","(5.0, 14.0, 8.31111111111111)","(26.0, 220.0, 101.8)"
05-01-2023 14:47:45.207344,"(9.0, 13.5, 9.741666666666667)","(26.0, 220.0, 43.6)","(4.0, 6.4, 5.533333333333333)","(3.5, 6.6, 5.15625)","(6.0, 9.2, 8.35)","(4.6, 8.6, 6.615384615384615)","(5.0, 14.0, 8.31111111111111)","(26.0, 220.0, 101.8)"
05-01-2023 14:47:46.358001,"(9.0, 13.5, 9.741666666666667)","(26.0, 220.0, 43.6)","(4.0, 6.4, 6.136206896551725)","(3.5, 6.6, 5.15625)","(6.0, 9.2, 8.35)","(4.6, 8.6, 6.615384615384615)","(5.0, 14.0, 8.31111111111111)","(26.0, 220.0, 101.8)"
05-01-2023 14:47:47.448558,"(9.0, 13.5, 9.741666666666667)","(26.0, 220.0, 43.6)","(4.0, 6.4, 4.9)","(3.5, 6.6, 5.15625)","(6.0, 9.2, 8.35)","(4.6, 8.6, 6.615384615384615)","(5.0, 14.0, 8.31111111111111)","(26.0, 220.0, 101.8)"
05-01-2023 14:47:48.525250,"(9.0, 13.5, 9.741666666666667)","(26.0, 220.0, 43.6)","(4.0, 6.4, 5.15)","(3.5, 6.6, 5.15625)","(6.0, 9.2, 8.35)","(4.6, 8.6, 6.615384615384615)","(5.0, 14.0, 8.31111111111111)","(26.0, 220.0, 101.8)"
05-01-2023 14:47:49.616741,"(9.0, 13.5, 9.741666666666667)","(26.0, 220.0, 43.6)","(4.0, 6.4, 5.15)","(3.5, 6.6, 5.15625)","(6.0, 9.2, 8.35)","(4.6, 8.6, 6.615384615384615)","(5.0, 14.0, 8.31111111111111)","(26.0, 220.0, 101.8)"
05-01-2023 14:47:50.680367,"(9.0, 13.5, 9.741666666666667)","(26.0, 220.0, 43.6)","(4.0, 6.4, 5.15)","(3.5, 6.2, 5.237500000000001)","(6.0, 9.2, 8.35)","(4.6, 8.4, 6.35)","(5.0, 14.0, 8.453333333333333)","(26.0, 220.0, 101.8)"
05-01-2023 14:47:51.717770,"(9.0, 13.5, 9.741666666666667)","(26.0, 220.0, 43.6)","(4.0, 6.4, 5.15)","(3.5, 6.0, 5.66)","(6.0, 9.2, 8.35)","(4.6, 8.4, 6.35)","(5.0, 14.0, 8.453333333333333)","(26.0, 220.0, 101.8)"
05-01-2023 14:47:52.799219,"(9.0, 13.5, 9.741666666666667)","(26.0, 220.0, 43.6)","(4.0, 6.4, 5.15)","(3.5, 6.2, 5.237500000000001)","(6.0, 9.2, 7.074999999999999)","(4.6, 8.4, 7.488888888888889)","(5.0, 14.0, 8.453333333333333)","(26.0, 220.0, 101.8)"
05-01-2023 14:47:53.893930,"(9.0, 13.5, 9.741666666666667)","(26.0, 220.0, 43.6)","(4.0, 6.4, 5.15)","(3.5, 6.2, 5.237500000000001)","(6.0, 9.2, 6.82)","(4.6, 8.4, 7.488888888888889)","(5.0, 14.0, 8.453333333333333)","(26.0, 220.0, 43.6)"
05-01-2023 14:47:54.911597,"(9.0, 13.5, 9.741666666666667)","(26.0, 220.0, 43.6)","(4.0, 6.4, 5.15)","(3.5, 6.2, 5.237500000000001)","(6.0, 9.2, 6.82)","(4.6, 8.4, 7.488888888888889)","(5.0, 14.0, 8.453333333333333)","(26.0, 220.0, 43.6)"
05-01-2023 14:47:56.031843,"(9.0, 13.5, 9.741666666666667)","(26.0, 220.0, 43.6)","(4.0, 6.4, 5.15)","(3.5, 6.2, 5.237500000000001)","(6.0, 9.2, 6.82)","(4.6, 8.4, 7.488888888888889)","(5.0, 14.0, 8.453333333333333)","(26.0, 220.0, 43.6)"
05-01-2023 14:47:57.121206,"(9.0, 13.5, 9.741666666666667)","(26.0, 220.0, 43.6)","(4.0, 6.4, 5.15)","(3.5, 6.2, 5.237500000000001)","(6.0, 9.2, 6.82)","(4.6, 8.4, 7.488888888888889)","(5.0, 14.0, 8.453333333333333)","(26.0, 220.0, 43.6)"
05-01-2023 14:47:58.196910,"(9.0, 13.5, 9.741666666666667)","(26.0, 220.0, 43.6)","(4.0, 6.4, 5.15)","(3.5, 6.2, 5.237500000000001)","(6.0, 9.2, 6.82)","(4.6, 8.4, 7.488888888888889)","(5.0, 14.0, 11.866666666666667)","(26.0, 220.0, 43.6)"
05-01-2023 14:47:59.280827,"(9.0, 13.5, 9.741666666666667)","(26.0, 220.0, 43.6)","(4.0, 6.4, 5.15)","(3.5, 6.2, 5.237500000000001)","(6.0, 9.2, 6.82)","(4.6, 8.4, 7.488888888888889)","(5.0, 14.0, 13.288888888888888)","(26.0, 220.0, 43.6)"
05-01-2023 14:48:00.454662,"(9.0, 13.5, 9.741666666666667)","(26.0, 220.0, 43.6)","(4.0, 6.4, 5.15)","(3.5, 6.2, 5.283333333333333)","(6.0, 9.2, 6.82)","(4.6, 8.4, 7.488888888888889)","(5.0, 14.0, 13.288888888888888)","(26.0, 220.0, 43.6)"
05-01-2023 14:48:01.561641,"(9.0, 13.5, 9.741666666666667)","(26.0, 220.0, 43.6)","(4.0, 6.4, 5.15)","(3.5, 6.2, 5.283333333333333)","(6.0, 9.2, 6.82)","(4.6, 8.4, 7.488888888888889)","(5.0, 14.0, 13.288888888888888)","(26.0, 220.0, 43.6)"
05-01-2023 14:48:02.574559,"(8.5, 13.5, 9.741666666666667)","(26.0, 220.0, 43.6)","(4.0, 6.4, 5.15)","(3.5, 6.2, 5.283333333333333)","(6.0, 9.2, 6.82)","(4.6, 8.4, 7.488888888888889)","(5.0, 14.0, 13.288888888888888)","(26.0, 220.0, 43.6)"
05-01-2023 14:48:03.698141,"(8.5, 13.5, 11.010526315789473)","(26.0, 210.0, 61.2)","(4.0, 6.4, 5.15)","(3.5, 6.2, 5.283333333333333)","(6.0, 9.2, 6.82)","(4.6, 8.4, 7.033333333333333)","(5.0, 14.0, 13.085714285714285)","(26.0, 210.0, 62.0)"
05-01-2023 14:48:04.764225,"(8.5, 13.5, 11.010526315789473)","(26.0, 210.0, 61.2)","(4.0, 6.4, 5.15)","(3.5, 6.2, 5.283333333333333)","(6.0, 9.2, 6.82)","(4.6, 8.4, 7.033333333333333)","(5.0, 14.0, 13.085714285714285)","(26.0, 210.0, 62.0)"
05-01-2023 14:48:05.820810,"(8.5, 13.5, 11.010526315789473)","(26.0, 210.0, 61.2)","(4.0, 6.4, 5.15)","(3.5, 6.2, 5.283333333333333)","(6.0, 9.2, 6.82)","(4.6, 8.4, 7.033333333333333)","(5.0, 14.0, 13.085714285714285)","(26.0, 210.0, 62.0)"
05-01-2023 14:48:06.873605,"(8.5, 13.5, 11.010526315789473)","(26.0, 210.0, 61.2)","(4.0, 6.4, 5.15)","(3.5, 6.2, 5.283333333333333)","(6.0, 9.2, 6.82)","(4.6, 8.4, 7.033333333333333)","(5.0, 14.0, 13.085714285714285)","(26.0, 210.0, 62.0)"
05-01-2023 14:48:07.936625,"(8.5, 13.5, 11.010526315789473)","(26.0, 210.0, 61.2)","(4.0, 6.4, 5.15)","(3.5, 6.2, 5.283333333333333)","(6.0, 9.2, 6.82)","(4.6, 8.4, 7.033333333333333)","(5.0, 14.0, 13.085714285714285)","(26.0, 210.0, 62.0)"
05-01-2023 14:48:08.960295,"(8.5, 13.5, 11.010526315789473)","(26.0, 210.0, 61.2)","(4.0, 6.4, 5.30625)","(3.5, 6.2, 5.283333333333333)","(6.0, 9.2, 6.82)","(4.6, 8.4, 7.033333333333333)","(5.0, 14.0, 13.085714285714285)","(26.0, 210.0, 62.0)"
05-01-2023 14:48:09.987732,"(8.5, 13.5, 11.010526315789473)","(26.0, 210.0, 61.2)","(4.0, 6.4, 5.30625)","(3.5, 6.2, 5.283333333333333)","(6.0, 9.2, 6.82)","(4.6, 8.4, 7.033333333333333)","(5.0, 14.0, 13.085714285714285)","(26.0, 210.0, 62.0)"
05-01-2023 14:48:11.032325,"(8.5, 13.5, 11.010526315789473)","(26.0, 210.0, 61.2)","(4.0, 6.4, 5.30625)","(3.5, 6.2, 5.283333333333333)","(6.0, 9.2, 6.82)","(4.6, 8.4, 7.033333333333333)","(5.0, 14.0, 13.085714285714285)","(26.0, 210.0, 62.0)"
05-01-2023 14:48:12.054111,"(8.5, 13.5, 11.010526315789473)","(26.0, 210.0, 61.2)","(4.0, 6.4, 5.30625)","(3.5, 6.2, 5.283333333333333)","(6.0, 9.2, 6.82)","(4.6, 8.4, 7.033333333333333)","(5.0, 14.0, 13.085714285714285)","(26.0, 210.0, 62.0)"
05-01-2023 14:48:13.106312,"(8.5, 13.5, 11.010526315789473)","(26.0, 210.0, 61.2)","(4.0, 6.4, 5.30625)","(3.5, 6.2, 5.283333333333333)","(6.0, 9.2, 6.82)","(4.6, 8.4, 7.033333333333333)","(5.0, 14.0, 13.085714285714285)","(26.0, 210.0, 62.0)"
05-01-2023 14:48:14.186533,"(8.5, 13.5, 11.010526315789473)","(26.0, 210.0, 61.2)","(4.0, 6.4, 5.30625)","(3.5, 6.2, 5.283333333333333)","(6.0, 9.2, 6.82)","(4.6, 8.4, 7.033333333333333)","(5.0, 14.0, 13.085714285714285)","(26.0, 210.0, 62.0)"
05-01-2023 14:48:15.284324,"(8.5, 13.5, 11.010526315789473)","(26.0, 210.0, 61.2)","(4.0, 6.4, 5.30625)","(3.5, 6.2, 5.283333333333333)","(6.0, 9.2, 6.82)","(4.6, 8.4, 7.033333333333333)","(5.0, 14.0, 13.085714285714285)","(26.0, 210.0, 62.0)"
05-01-2023 14:48:16.432003,"(8.5, 13.5, 11.010526315789473)","(26.0, 210.0, 61.2)","(4.0, 6.4, 5.30625)","(3.5, 6.2, 5.283333333333333)","(6.0, 9.2, 6.82)","(4.6, 8.4, 7.033333333333333)","(5.0, 14.0, 13.085714285714285)","(26.0, 210.0, 62.0)"
05-01-2023 14:48:17.594979,"(8.5, 13.5, 11.010526315789473)","(26.0, 210.0, 61.2)","(4.0, 6.4, 5.30625)","(3.5, 6.2, 5.283333333333333)","(6.0, 9.2, 6.82)","(4.6, 8.4, 7.033333333333333)","(5.0, 14.0, 13.085714285714285)","(26.0, 210.0, 62.0)"
05-01-2023 14:48:18.786748,"(8.5, 13.5, 11.010526315789473)","(26.0, 210.0, 61.2)","(4.0, 6.4, 5.30625)","(3.5, 6.2, 5.283333333333333)","(6.0, 9.2, 6.477777777777778)","(4.6, 8.4, 7.033333333333333)","(5.0, 14.0, 13.085714285714285)","(26.0, 210.0, 62.0)"
05-01-2023 14:48:19.931928,"(8.5, 13.5, 11.010526315789473)","(26.0, 210.0, 61.2)","(4.0, 6.4, 5.30625)","(3.5, 6.2, 5.283333333333333)","(6.0, 8.8, 6.388888888888889)","(4.6, 8.4, 7.033333333333333)","(5.0, 14.0, 10.7)","(26.0, 210.0, 40.0)"
05-01-2023 14:48:21.027653,"(8.5, 13.5, 11.135)","(26.0, 210.0, 61.2)","(4.0, 6.4, 5.30625)","(3.5, 6.2, 5.283333333333333)","(6.0, 8.8, 6.5600000000000005)","(4.6, 8.4, 7.033333333333333)","(5.0, 14.0, 10.7)","(26.0, 160.0, 47.5)"
05-01-2023 14:48:22.207488,"(8.5, 13.5, 11.135)","(26.0, 210.0, 61.2)","(4.0, 6.4, 5.30625)","(3.5, 6.2, 4.99)","(6.0, 8.8, 6.466666666666667)","(4.6, 8.4, 8.107142857142858)","(5.0, 14.0, 10.7)","(26.0, 160.0, 47.5)"
05-01-2023 14:48:23.213280,"(8.5, 13.5, 10.49)","(26.0, 210.0, 61.2)","(4.0, 6.4, 5.30625)","(3.5, 6.2, 4.99)","(6.0, 8.8, 6.7)","(4.6, 8.4, 7.6000000000000005)","(5.0, 14.0, 10.7)","(26.0, 160.0, 47.5)"
05-01-2023 14:48:24.254126,"(8.5, 13.0, 12.81)","(26.0, 210.0, 61.2)","(4.0, 6.4, 5.30625)","(3.5, 6.2, 4.99)","(6.0, 8.8, 6.7)","(4.6, 8.4, 6.84)","(5.0, 14.0, 10.7)","(26.0, 160.0, 47.5)"
05-01-2023 14:48:25.326976,"(8.5, 13.0, 12.81)","(26.0, 210.0, 61.2)","(4.0, 6.4, 5.965217391304348)","(3.5, 6.2, 4.99)","(6.0, 8.8, 6.7)","(4.6, 8.4, 6.84)","(5.0, 14.0, 10.7)","(26.0, 160.0, 40.0)"
05-01-2023 14:48:26.494518,"(8.5, 13.0, 12.81)","(26.0, 210.0, 61.2)","(4.0, 6.4, 6.066666666666666)","(3.5, 6.2, 4.550000000000001)","(6.0, 8.8, 7.1000000000000005)","(4.6, 8.4, 7.066666666666666)","(5.0, 14.0, 10.7)","(26.0, 160.0, 40.0)"
05-01-2023 14:48:27.649871,"(8.5, 13.0, 12.81)","(26.0, 210.0, 61.2)","(4.0, 6.4, 6.066666666666666)","(3.5, 6.2, 4.550000000000001)","(6.0, 8.8, 7.1000000000000005)","(4.6, 8.4, 7.066666666666666)","(5.0, 14.0, 10.7)","(26.0, 160.0, 40.0)"
05-01-2023 14:48:28.882676,"(8.5, 13.0, 12.81)","(26.0, 210.0, 61.2)","(4.0, 6.6, 6.311111111111111)","(3.5, 6.2, 4.550000000000001)","(6.0, 8.4, 7.40952380952381)","(4.6, 8.4, 6.88)","(5.0, 14.0, 13.418181818181818)","(26.0, 160.0, 62.54545454545455)"
05-01-2023 14:48:29.929093,"(8.5, 13.0, 12.81)","(26.0, 210.0, 61.2)","(4.0, 7.0, 6.311111111111111)","(3.5, 6.2, 4.550000000000001)","(6.0, 8.4, 7.336363636363636)","(4.6, 8.4, 6.88)","(5.0, 14.0, 13.114285714285714)","(26.0, 160.0, 88.53333333333333)"
05-01-2023 14:48:30.919700,"(8.5, 13.0, 12.81)","(26.0, 210.0, 62.0)","(4.0, 7.0, 6.311111111111111)","(3.5, 6.2, 4.550000000000001)","(6.0, 8.4, 7.336363636363636)","(4.6, 8.4, 6.88)","(5.0, 14.0, 13.114285714285714)","(26.0, 160.0, 88.53333333333333)"
05-01-2023 14:48:31.959968,"(8.5, 13.0, 12.81)","(26.0, 210.0, 117.5)","(4.0, 7.0, 6.311111111111111)","(3.5, 6.2, 4.550000000000001)","(6.0, 8.4, 7.336363636363636)","(4.6, 8.4, 6.88)","(5.0, 14.0, 13.379999999999999)","(26.0, 160.0, 88.53333333333333)"
05-01-2023 14:48:33.010684,"(8.5, 13.0, 12.81)","(26.0, 210.0, 117.5)","(4.0, 7.0, 6.311111111111111)","(3.5, 6.2, 4.550000000000001)","(6.0, 8.4, 7.336363636363636)","(4.6, 8.4, 6.88)","(5.0, 14.0, 13.436363636363636)","(26.0, 160.0, 88.53333333333333)"
05-01-2023 14:48:34.157417,"(8.5, 13.0, 12.81)","(26.0, 210.0, 117.5)","(4.0, 7.0, 6.311111111111111)","(3.5, 6.2, 4.550000000000001)","(6.0, 8.4, 7.336363636363636)","(4.6, 8.4, 6.88)","(5.0, 14.0, 12.0)","(26.0, 160.0, 88.53333333333333)"
05-01-2023 14:48:35.529435,"(8.5, 13.0, 12.81)","(26.0, 210.0, 85.0)","(4.0, 7.0, 6.3652173913043475)","(3.5, 6.2, 4.550000000000001)","(6.0, 8.4, 7.336363636363636)","(4.6, 8.4, 6.88)","(5.0, 14.0, 12.0)","(26.0, 160.0, 88.53333333333333)"
05-01-2023 14:48:36.751816,"(8.5, 13.0, 12.81904761904762)","(26.0, 190.0, 85.0)","(4.0, 6.6, 6.3652173913043475)","(3.5, 6.2, 4.550000000000001)","(6.0, 8.4, 6.85625)","(4.6, 8.4, 7.893333333333333)","(5.0, 14.0, 12.0)","(26.0, 160.0, 88.53333333333333)"
05-01-2023 14:48:38.002836,"(8.5, 13.0, 12.81904761904762)","(26.0, 180.0, 113.57142857142857)","(4.0, 7.0, 6.311111111111111)","(3.5, 6.2, 4.550000000000001)","(6.0, 8.4, 8.04)","(4.6, 8.4, 6.9222222222222225)","(5.0, 14.0, 12.0)","(26.0, 160.0, 88.53333333333333)"
05-01-2023 14:48:39.067106,"(8.5, 13.0, 12.81904761904762)","(26.0, 180.0, 113.57142857142857)","(4.0, 7.0, 6.311111111111111)","(3.5, 6.2, 4.550000000000001)","(6.0, 8.2, 8.04)","(4.6, 8.4, 7.386666666666667)","(5.0, 14.0, 13.538461538461538)","(26.0, 160.0, 88.53333333333333)"
05-01-2023 14:48:40.227224,"(8.5, 13.0, 12.81904761904762)","(26.0, 180.0, 86.58333333333333)","(4.0, 7.0, 6.155555555555555)","(3.5, 6.2, 4.550000000000001)","(6.0, 8.2, 8.04)","(4.6, 8.4, 7.386666666666667)","(5.0, 14.0, 13.538461538461538)","(26.0, 160.0, 88.53333333333333)"
05-01-2023 14:48:41.555971,"(8.5, 13.0, 12.81904761904762)","(26.0, 170.0, 86.58333333333333)","(4.0, 6.8, 5.96)","(3.5, 6.2, 5.83)","(6.0, 8.2, 8.04)","(4.6, 8.4, 6.91578947368421)","(5.0, 14.0, 13.538461538461538)","(26.0, 160.0, 98.54545454545455)"
05-01-2023 14:48:42.802933,"(8.5, 13.0, 11.2)","(26.0, 170.0, 86.58333333333333)","(4.0, 6.8, 6.0)","(3.5, 6.0, 5.83)","(6.0, 8.2, 8.04)","(4.6, 8.6, 6.91578947368421)","(5.0, 14.0, 13.538461538461538)","(26.0, 140.0, 39.55555555555556)"
05-01-2023 14:48:43.866696,"(8.5, 13.0, 11.2)","(26.0, 170.0, 86.58333333333333)","(4.0, 6.8, 6.0)","(3.5, 6.0, 5.83)","(6.0, 8.2, 8.04)","(4.6, 8.6, 6.91578947368421)","(5.0, 14.0, 13.538461538461538)","(26.0, 140.0, 39.55555555555556)"
