,Doolittle Days,As She Says,Shesherz,Major Paint,Hurricane Dream,Bokhari,Downtown Manhattan,Village Smirker
07-12-2022 20:26:51.354798,"(8.5, 9.6, 9.551724137931034)","(2.7, 3.25, 3.1818181818181817)","(61.0, 70.0, 58.0)","(14.0, 18.0, 17.5)","(2.3, 3.25, 3.216666666666667)","(6.0, 9.2, 8.057142857142857)","(91.0, 120.0, 112.5)","(12.0, 18.0, 16.03125)"
07-12-2022 20:26:53.298545,"(8.5, 9.6, 9.551724137931034)","(2.7, 3.25, 3.1818181818181817)","(61.0, 70.0, 58.0)","(14.0, 18.0, 17.5)","(2.3, 3.25, 3.216666666666667)","(6.0, 9.2, 8.057142857142857)","(91.0, 120.0, 112.5)","(12.0, 18.0, 16.03125)"
07-12-2022 20:26:55.218880,"(8.5, 9.6, 9.551724137931034)","(2.7, 3.25, 3.1818181818181817)","(61.0, 70.0, 58.0)","(14.0, 18.0, 17.5)","(2.3, 3.25, 3.216666666666667)","(6.0, 9.2, 8.057142857142857)","(91.0, 120.0, 102.5)","(12.0, 18.0, 15.09090909090909)"
07-12-2022 20:26:56.968814,"(8.5, 9.6, 9.551724137931034)","(2.7, 3.25, 3.1818181818181817)","(61.0, 70.0, 58.0)","(14.0, 18.0, 17.5)","(2.3, 3.25, 3.216666666666667)","(6.0, 9.2, 8.057142857142857)","(91.0, 120.0, 102.5)","(12.0, 18.0, 15.846153846153847)"
07-12-2022 20:26:58.511460,"(8.5, 9.6, 9.571428571428571)","(2.7, 3.25, 3.2666666666666666)","(61.0, 70.0, 61.666666666666664)","(14.0, 18.0, 17.5)","(2.3, 3.25, 3.22)","(6.0, 9.2, 8.057142857142857)","(91.0, 120.0, 102.5)","(12.0, 18.0, 16.923076923076923)"
07-12-2022 20:27:00.147527,"(8.5, 9.6, 9.485714285714286)","(2.7, 3.3, 3.2666666666666666)","(61.0, 65.0, 61.666666666666664)","(14.0, 18.0, 17.5)","(2.3, 3.25, 3.22)","(6.0, 9.2, 8.057142857142857)","(91.0, 120.0, 102.5)","(12.0, 18.0, 16.923076923076923)"
07-12-2022 20:27:01.609636,"(8.5, 9.6, 9.485714285714286)","(2.7, 3.3, 3.2666666666666666)","(61.0, 65.0, 51.0)","(14.0, 18.0, 17.5)","(2.3, 3.25, 3.22)","(6.0, 9.2, 8.057142857142857)","(91.0, 120.0, 102.5)","(12.0, 18.0, 16.444444444444443)"
07-12-2022 20:27:03.087933,"(8.5, 9.6, 9.485714285714286)","(2.7, 3.3, 3.2666666666666666)","(61.0, 60.0, 56.689655172413794)","(14.0, 18.0, 17.5)","(2.3, 3.25, 3.22)","(6.0, 9.2, 8.057142857142857)","(91.0, 120.0, 102.5)","(12.0, 18.0, 16.923076923076923)"
07-12-2022 20:27:04.556400,"(8.5, 9.6, 9.485714285714286)","(2.7, 3.3, 3.2666666666666666)","(61.0, 60.0, 58.08)","(14.0, 18.0, 17.5)","(2.3, 3.25, 3.22)","(6.0, 9.2, 8.057142857142857)","(91.0, 120.0, 102.5)","(12.0, 18.0, 15.5)"
07-12-2022 20:27:06.001659,"(8.5, 9.6, 9.37142857142857)","(2.7, 3.3, 3.2666666666666666)","(61.0, 60.0, 58.08)","(14.0, 18.0, 17.5)","(2.3, 3.25, 3.22)","(6.0, 9.2, 8.057142857142857)","(91.0, 120.0, 102.5)","(12.0, 18.0, 16.0)"
07-12-2022 20:27:07.377619,"(8.5, 9.6, 9.37142857142857)","(2.7, 3.3, 3.2666666666666666)","(61.0, 60.0, 60.75)","(14.0, 18.0, 17.5)","(2.3, 3.25, 3.22)","(6.0, 9.2, 8.057142857142857)","(91.0, 120.0, 112.5)","(12.0, 17.5, 15.9)"
07-12-2022 20:27:08.722337,"(8.5, 9.6, 9.37142857142857)","(2.7, 3.3, 3.2666666666666666)","(61.0, 65.0, 58.08)","(14.0, 18.0, 17.5)","(2.3, 3.25, 3.2285714285714286)","(6.0, 9.2, 8.057142857142857)","(91.0, 120.0, 112.5)","(12.0, 17.5, 15.9)"
07-12-2022 20:27:10.122034,"(8.5, 14.0, 11.433333333333334)","(2.7, 3.3, 3.1846153846153844)","(61.0, 60.0, 56.689655172413794)","(14.0, 18.0, 17.5)","(2.3, 3.55, 3.2285714285714286)","(6.0, 9.2, 8.057142857142857)","(91.0, 120.0, 112.5)","(12.0, 17.5, 15.9)"
07-12-2022 20:27:11.492386,"(8.5, 14.0, 11.277777777777779)","(2.7, 3.3, 3.2181818181818183)","(61.0, 60.0, 56.689655172413794)","(14.0, 18.0, 17.6875)","(2.3, 3.55, 3.4)","(6.0, 9.2, 8.057142857142857)","(91.0, 120.0, 112.5)","(12.0, 17.5, 15.5)"
07-12-2022 20:27:12.877508,"(8.5, 14.0, 12.25)","(2.7, 3.3, 3.2181818181818183)","(61.0, 60.0, 53.88)","(14.0, 18.0, 17.375)","(2.3, 3.55, 3.440909090909091)","(6.0, 9.2, 8.057142857142857)","(91.0, 120.0, 112.5)","(12.0, 17.5, 15.1)"
07-12-2022 20:27:14.284880,"(8.5, 13.5, 12.25)","(2.7, 3.3, 3.2181818181818183)","(61.0, 55.0, 53.88)","(14.0, 18.0, 17.375)","(2.3, 3.55, 3.3785714285714286)","(6.0, 9.2, 8.057142857142857)","(91.0, 120.0, 112.5)","(12.0, 17.5, 15.166666666666666)"
07-12-2022 20:27:15.681957,"(8.5, 13.5, 11.833333333333334)","(2.7, 3.3, 3.2181818181818183)","(61.0, 55.0, 53.88)","(14.0, 18.0, 17.375)","(2.3, 3.55, 3.3785714285714286)","(6.0, 9.2, 8.057142857142857)","(91.0, 120.0, 112.5)","(12.0, 17.5, 15.166666666666666)"
07-12-2022 20:27:17.107333,"(8.5, 13.5, 11.833333333333334)","(2.7, 3.3, 3.2181818181818183)","(61.0, 55.0, 59.45454545454545)","(14.0, 18.0, 17.333333333333332)","(2.3, 3.55, 3.3785714285714286)","(6.0, 9.2, 8.057142857142857)","(91.0, 120.0, 112.5)","(12.0, 17.5, 15.166666666666666)"
07-12-2022 20:27:18.501437,"(8.5, 13.5, 11.833333333333334)","(2.7, 3.3, 3.2181818181818183)","(61.0, 60.0, 49.904761904761905)","(14.0, 18.0, 17.0)","(2.3, 3.55, 3.3785714285714286)","(6.0, 9.2, 8.057142857142857)","(91.0, 120.0, 112.5)","(12.0, 17.5, 15.166666666666666)"
07-12-2022 20:27:19.858964,"(8.5, 13.5, 11.833333333333334)","(2.7, 3.3, 3.2181818181818183)","(61.0, 50.0, 49.84615384615385)","(14.0, 18.0, 16.5)","(2.3, 3.55, 3.31)","(6.0, 9.2, 8.057142857142857)","(91.0, 120.0, 112.5)","(12.0, 17.5, 15.166666666666666)"
07-12-2022 20:27:21.208185,"(8.5, 13.5, 11.5)","(2.7, 3.3, 3.2181818181818183)","(61.0, 50.0, 49.84615384615385)","(14.0, 18.0, 15.818181818181818)","(2.3, 3.55, 3.31)","(6.0, 9.2, 8.661538461538461)","(91.0, 120.0, 112.5)","(12.0, 17.5, 15.166666666666666)"
07-12-2022 20:27:22.515480,"(8.5, 13.5, 12.0)","(2.7, 3.3, 3.2181818181818183)","(61.0, 50.0, 49.84615384615385)","(14.0, 18.0, 14.7)","(2.3, 3.55, 3.31)","(6.0, 9.2, 8.661538461538461)","(91.0, 120.0, 112.5)","(12.0, 17.5, 15.166666666666666)"
07-12-2022 20:27:23.802785,"(8.5, 13.0, 12.5)","(2.7, 3.3, 3.2181818181818183)","(61.0, 50.0, 49.84615384615385)","(14.0, 18.0, 14.071428571428571)","(2.3, 3.55, 3.31)","(6.0, 9.2, 8.325)","(91.0, 120.0, 112.5)","(12.0, 17.5, 15.166666666666666)"
07-12-2022 20:27:25.175117,"(8.5, 13.0, 12.5)","(2.7, 3.3, 3.1333333333333333)","(61.0, 50.0, 49.833333333333336)","(14.0, 17.5, 14.0)","(2.3, 3.55, 3.31)","(6.0, 9.2, 8.325)","(91.0, 120.0, 112.5)","(12.0, 17.5, 16.40909090909091)"
07-12-2022 20:27:26.541304,"(8.5, 13.0, 12.4)","(2.7, 3.25, 3.1333333333333333)","(61.0, 50.0, 49.833333333333336)","(14.0, 17.0, 14.0)","(2.3, 3.55, 3.34)","(6.0, 9.2, 7.866666666666666)","(91.0, 120.0, 112.5)","(12.0, 17.5, 15.5)"
07-12-2022 20:27:27.929324,"(8.5, 13.0, 11.61111111111111)","(2.7, 3.25, 3.1333333333333333)","(61.0, 50.0, 49.833333333333336)","(14.0, 17.0, 14.0)","(2.3, 3.55, 3.34)","(6.0, 9.2, 7.866666666666666)","(91.0, 120.0, 112.5)","(12.0, 17.5, 15.5)"
07-12-2022 20:27:29.474894,"(8.5, 13.0, 11.61111111111111)","(2.7, 3.25, 3.1333333333333333)","(61.0, 50.0, 49.833333333333336)","(14.0, 17.0, 14.0)","(2.3, 3.55, 3.34)","(6.0, 9.2, 7.866666666666666)","(91.0, 120.0, 112.5)","(12.0, 17.5, 15.5)"
07-12-2022 20:27:31.006503,"(8.5, 13.0, 11.61111111111111)","(2.7, 3.25, 3.1333333333333333)","(61.0, 50.0, 49.8)","(14.0, 17.0, 14.0)","(2.3, 3.55, 3.34)","(6.0, 9.2, 8.7)","(91.0, 120.0, 112.5)","(12.0, 17.5, 16.3)"
07-12-2022 20:27:32.546657,"(8.5, 13.0, 12.702380952380953)","(2.7, 3.25, 3.1818181818181817)","(61.0, 50.0, 49.8)","(14.0, 17.0, 14.0)","(2.3, 3.55, 3.2125)","(6.0, 9.2, 8.325)","(91.0, 120.0, 112.5)","(12.0, 17.5, 16.3)"
07-12-2022 20:27:33.954532,"(8.5, 13.0, 12.642857142857142)","(2.7, 3.25, 3.1818181818181817)","(61.0, 50.0, 49.8)","(14.0, 17.0, 14.6)","(2.3, 3.55, 3.4078947368421053)","(6.0, 9.2, 8.325)","(91.0, 120.0, 112.5)","(12.0, 17.5, 16.3)"
07-12-2022 20:27:35.281177,"(8.5, 13.0, 12.642857142857142)","(2.7, 3.25, 3.164285714285714)","(61.0, 50.0, 49.8)","(14.0, 17.0, 14.6)","(2.3, 3.55, 3.37)","(6.0, 9.2, 8.325)","(91.0, 120.0, 112.5)","(12.0, 17.5, 16.3)"
07-12-2022 20:27:36.639728,"(8.5, 13.0, 12.642857142857142)","(2.7, 3.25, 3.164285714285714)","(61.0, 50.0, 49.8)","(14.0, 17.0, 14.6)","(2.3, 3.55, 3.35)","(6.0, 9.2, 8.685714285714285)","(91.0, 120.0, 112.5)","(12.0, 17.5, 16.3)"
07-12-2022 20:27:37.952508,"(8.5, 12.5, 10.9)","(2.7, 3.25, 3.164285714285714)","(61.0, 50.0, 49.75)","(14.0, 17.0, 14.6)","(2.3, 3.5, 3.35)","(6.0, 9.2, 8.666666666666666)","(91.0, 120.0, 112.5)","(12.0, 17.5, 16.625)"
07-12-2022 20:27:39.250258,"(8.5, 12.5, 10.9)","(2.7, 3.25, 3.1227272727272726)","(61.0, 50.0, 49.75)","(14.0, 17.0, 14.333333333333334)","(2.3, 3.5, 3.56)","(6.0, 9.0, 8.25)","(91.0, 120.0, 112.5)","(12.0, 18.5, 16.59090909090909)"
07-12-2022 20:27:40.783824,"(8.5, 12.5, 11.166666666666666)","(2.7, 3.25, 3.075)","(51.0, 50.0, 49.75)","(14.0, 17.0, 14.333333333333334)","(2.25, 3.6, 3.4571428571428573)","(6.0, 9.0, 8.4)","(91.0, 120.0, 112.5)","(12.0, 18.5, 16.90909090909091)"
07-12-2022 20:27:42.237402,"(8.5, 12.0, 11.25)","(2.7, 3.25, 3.075)","(51.0, 50.0, 49.5)","(14.0, 17.0, 14.666666666666666)","(2.25, 3.6, 3.4571428571428573)","(6.0, 9.0, 8.4)","(91.0, 120.0, 112.5)","(12.0, 18.5, 17.818181818181817)"
07-12-2022 20:27:43.791084,"(8.5, 12.0, 11.0)","(2.7, 3.25, 3.078181818181818)","(51.0, 50.0, 49.5)","(14.0, 17.0, 14.0)","(2.25, 3.6, 3.4000000000000004)","(6.0, 9.0, 8.833333333333334)","(91.0, 120.0, 115.0)","(12.0, 18.5, 17.818181818181817)"
07-12-2022 20:27:45.413005,"(8.5, 12.0, 11.771428571428572)","(2.7, 3.25, 3.078181818181818)","(51.0, 50.0, 48.0)","(14.0, 17.0, 14.0)","(2.25, 3.6, 3.4000000000000004)","(6.0, 9.0, 8.631578947368421)","(91.0, 120.0, 115.0)","(12.0, 18.5, 17.818181818181817)"
07-12-2022 20:27:46.793297,"(8.5, 12.0, 11.771428571428572)","(2.7, 3.25, 3.078181818181818)","(51.0, 50.0, 44.0)","(14.0, 17.0, 14.0)","(2.25, 3.6, 3.4000000000000004)","(6.0, 8.8, 8.153846153846153)","(91.0, 120.0, 112.5)","(12.0, 18.5, 17.642857142857142)"
07-12-2022 20:27:48.169433,"(8.5, 12.0, 11.771428571428572)","(2.7, 3.25, 3.2760000000000002)","(51.0, 50.0, 35.53846153846154)","(14.0, 17.0, 14.0)","(2.25, 3.6, 3.4000000000000004)","(6.0, 8.8, 8.153846153846153)","(91.0, 120.0, 112.5)","(12.0, 18.5, 17.642857142857142)"
07-12-2022 20:27:49.478857,"(8.5, 12.0, 11.771428571428572)","(2.7, 3.35, 3.1145454545454547)","(51.0, 48.0, 39.142857142857146)","(14.0, 17.0, 15.2)","(2.25, 3.6, 3.425)","(6.0, 8.8, 8.1)","(91.0, 120.0, 112.5)","(12.0, 18.5, 17.642857142857142)"
07-12-2022 20:27:50.817142,"(8.5, 11.5, 10.75)","(2.7, 3.35, 3.2359999999999998)","(51.0, 42.0, 38.666666666666664)","(14.0, 17.0, 16.81818181818182)","(2.25, 3.6, 3.3857142857142857)","(6.0, 8.4, 8.15)","(91.0, 120.0, 112.5)","(12.0, 18.5, 17.642857142857142)"
07-12-2022 20:27:52.174368,"(8.5, 11.5, 10.75)","(2.7, 3.3, 3.1444444444444444)","(51.0, 40.0, 41.0)","(14.0, 17.0, 16.81818181818182)","(2.25, 3.6, 3.35)","(6.0, 8.4, 8.15)","(91.0, 120.0, 112.5)","(12.0, 18.5, 17.642857142857142)"
07-12-2022 20:27:53.502372,"(8.5, 11.5, 10.75)","(2.7, 3.35, 3.1444444444444444)","(51.0, 44.0, 39.5)","(14.0, 17.0, 16.0)","(2.25, 3.6, 3.3142857142857145)","(6.0, 8.4, 7.9714285714285715)","(91.0, 120.0, 112.5)","(12.0, 18.5, 17.642857142857142)"
07-12-2022 20:27:54.813034,"(8.5, 11.0, 10.93939393939394)","(2.7, 3.35, 3.1773333333333333)","(51.0, 42.0, 39.5)","(14.0, 17.0, 16.0)","(2.25, 3.6, 3.4181818181818184)","(6.0, 8.4, 7.800000000000001)","(91.0, 120.0, 112.5)","(12.0, 18.5, 17.75)"
07-12-2022 20:27:56.086123,"(8.5, 11.0, 10.93939393939394)","(2.7, 3.35, 3.1773333333333333)","(51.0, 42.0, 57.75)","(14.0, 17.0, 16.0)","(2.25, 3.6, 3.35)","(6.0, 8.4, 8.2125)","(91.0, 120.0, 102.5)","(12.0, 18.5, 18.125)"
07-12-2022 20:27:57.342489,"(8.5, 11.0, 10.837837837837839)","(2.7, 3.35, 3.2359999999999998)","(51.0, 65.0, 44.4)","(14.0, 17.0, 16.0)","(2.25, 3.6, 3.440909090909091)","(6.0, 8.4, 8.093333333333332)","(91.0, 120.0, 102.5)","(12.0, 20.0, 18.125)"
07-12-2022 20:27:58.589525,"(8.5, 11.0, 10.837837837837839)","(2.7, 3.3, 3.2359999999999998)","(51.0, 50.0, 55.33333333333333)","(14.0, 17.0, 16.81818181818182)","(2.25, 3.6, 3.440909090909091)","(6.0, 8.2, 7.977777777777777)","(91.0, 120.0, 93.75)","(12.0, 20.0, 18.333333333333332)"
07-12-2022 20:27:59.896461,"(8.5, 11.0, 10.885714285714286)","(2.7, 3.3, 3.196)","(51.0, 65.0, 56.66666666666667)","(14.0, 17.0, 16.81818181818182)","(2.25, 3.6, 3.440909090909091)","(6.0, 8.2, 7.892307692307692)","(91.0, 120.0, 89.375)","(12.0, 20.0, 17.5)"
07-12-2022 20:28:01.466017,"(8.5, 11.0, 10.80952380952381)","(2.7, 3.25, 3.146153846153846)","(51.0, 65.0, 57.333333333333336)","(14.0, 17.0, 16.81818181818182)","(2.25, 3.6, 3.440909090909091)","(6.0, 8.2, 7.892307692307692)","(91.0, 120.0, 93.33333333333333)","(12.0, 20.0, 18.055555555555557)"
07-12-2022 20:28:02.733781,"(8.5, 11.0, 10.80952380952381)","(2.7, 3.25, 3.146153846153846)","(51.0, 65.0, 57.333333333333336)","(14.0, 17.0, 16.0)","(2.25, 3.6, 3.440909090909091)","(6.0, 8.2, 7.9818181818181815)","(91.0, 110.0, 87.14285714285714)","(12.0, 20.0, 19.136363636363637)"
07-12-2022 20:28:04.295938,"(8.5, 11.0, 10.80952380952381)","(2.7, 3.3, 3.162857142857143)","(51.0, 65.0, 62.90909090909091)","(14.0, 17.0, 16.0)","(2.25, 3.6, 3.440909090909091)","(6.0, 8.2, 7.8999999999999995)","(91.0, 100.0, 87.14285714285714)","(12.0, 19.5, 18.7)"
07-12-2022 20:28:05.591276,"(8.5, 11.0, 10.80952380952381)","(2.7, 3.3, 3.162857142857143)","(51.0, 65.0, 62.90909090909091)","(14.0, 17.0, 16.0)","(2.25, 3.6, 3.440909090909091)","(6.0, 8.2, 7.8999999999999995)","(91.0, 100.0, 88.0)","(12.0, 19.5, 18.785714285714285)"
07-12-2022 20:28:06.786747,"(8.5, 11.0, 10.80952380952381)","(2.7, 3.3, 3.26)","(51.0, 65.0, 62.44444444444444)","(14.0, 17.0, 16.81818181818182)","(2.25, 3.6, 3.4214285714285717)","(6.0, 8.2, 7.8999999999999995)","(91.0, 100.0, 88.0)","(12.0, 19.5, 18.785714285714285)"
07-12-2022 20:28:08.059278,"(8.5, 11.0, 10.636363636363637)","(2.7, 3.3, 3.26)","(51.0, 65.0, 62.44444444444444)","(14.0, 17.0, 16.81818181818182)","(2.25, 3.6, 3.4611111111111112)","(6.0, 8.2, 7.8999999999999995)","(91.0, 100.0, 88.0)","(12.0, 19.5, 18.964285714285715)"
07-12-2022 20:28:09.394678,"(8.5, 11.0, 10.636363636363637)","(2.7, 3.3, 3.26)","(51.0, 65.0, 62.44444444444444)","(14.0, 17.0, 16.81818181818182)","(2.25, 3.6, 3.31875)","(6.0, 8.2, 7.9818181818181815)","(91.0, 100.0, 92.5)","(12.0, 19.5, 18.964285714285715)"
07-12-2022 20:28:10.581377,"(8.5, 11.0, 10.636363636363637)","(2.7, 3.3, 3.26)","(51.0, 65.0, 62.44444444444444)","(14.0, 17.0, 16.81818181818182)","(2.25, 3.6, 3.31875)","(6.0, 8.2, 7.9818181818181815)","(91.0, 100.0, 92.5)","(12.0, 19.5, 18.964285714285715)"
07-12-2022 20:28:11.725147,"(8.5, 11.0, 10.636363636363637)","(2.7, 3.3, 3.26)","(51.0, 65.0, 62.44444444444444)","(14.0, 17.0, 16.81818181818182)","(2.25, 3.6, 3.31875)","(6.0, 8.2, 7.9818181818181815)","(91.0, 100.0, 92.5)","(12.0, 19.5, 18.964285714285715)"
07-12-2022 20:28:12.873892,"(8.5, 11.0, 10.636363636363637)","(2.7, 3.3, 3.26)","(51.0, 65.0, 62.44444444444444)","(14.0, 17.0, 16.714285714285715)","(2.25, 3.6, 3.4823529411764707)","(6.0, 8.2, 7.9818181818181815)","(91.0, 100.0, 88.0)","(12.0, 19.5, 18.964285714285715)"
07-12-2022 20:28:13.983008,"(8.5, 11.0, 10.636363636363637)","(2.7, 3.3, 3.26)","(51.0, 65.0, 62.44444444444444)","(14.0, 17.0, 16.571428571428573)","(2.25, 3.6, 3.35)","(6.0, 8.2, 7.9818181818181815)","(91.0, 100.0, 88.0)","(12.0, 19.5, 18.964285714285715)"
07-12-2022 20:28:15.326774,"(8.5, 11.0, 10.636363636363637)","(2.7, 3.3, 3.2288888888888887)","(51.0, 65.0, 62.44444444444444)","(14.0, 17.0, 17.25)","(2.25, 3.6, 3.35)","(6.0, 8.2, 7.9818181818181815)","(91.0, 100.0, 88.0)","(12.0, 19.5, 18.964285714285715)"
07-12-2022 20:28:16.564904,"(8.5, 11.0, 10.636363636363637)","(2.7, 3.3, 3.1526666666666667)","(51.0, 65.0, 60.4)","(14.0, 18.5, 18.0)","(2.25, 3.6, 3.0825)","(6.0, 8.2, 9.2)","(91.0, 100.0, 88.0)","(12.0, 19.5, 17.25)"
07-12-2022 20:28:17.786554,"(8.5, 11.0, 10.272727272727273)","(2.7, 3.35, 3.186)","(51.0, 65.0, 53.5)","(14.0, 19.5, 18.25)","(2.25, 3.1, 3.3)","(6.0, 12.0, 9.933333333333334)","(91.0, 100.0, 88.0)","(12.0, 19.5, 17.153846153846153)"
07-12-2022 20:28:19.257142,"(8.5, 10.0, 9.6)","(2.7, 3.3, 3.06)","(51.0, 65.0, 54.5)","(14.0, 19.5, 17.8)","(2.25, 3.5, 3.359375)","(6.0, 11.0, 8.76)","(91.0, 100.0, 88.0)","(12.0, 19.0, 17.72222222222222)"
07-12-2022 20:28:20.559178,"(8.5, 10.0, 9.6)","(2.6, 3.3, 3.126)","(31.0, 65.0, 50.666666666666664)","(14.0, 19.0, 17.8)","(2.35, 3.5, 3.3884615384615384)","(6.0, 11.0, 8.866666666666665)","(81.0, 100.0, 88.0)","(12.0, 18.5, 17.72222222222222)"
07-12-2022 20:28:22.308849,"(8.5, 10.0, 9.8)","(2.6, 3.25, 3.0433333333333334)","(31.0, 60.0, 50.666666666666664)","(14.0, 19.0, 17.5)","(2.35, 3.45, 3.3625000000000003)","(6.0, 9.2, 8.8)","(81.0, 100.0, 88.0)","(12.0, 18.5, 16.7)"
07-12-2022 20:28:23.655810,"(8.5, 10.0, 9.899999999999999)","(2.6, 3.25, 3.0433333333333334)","(31.0, 60.0, 51.25)","(14.0, 19.0, 17.666666666666668)","(2.35, 3.45, 3.3)","(6.0, 9.4, 8.575)","(81.0, 100.0, 88.0)","(12.0, 17.5, 16.772727272727273)"
07-12-2022 20:28:24.996533,"(8.5, 12.0, 10.2)","(2.6, 3.25, 3.0433333333333334)","(31.0, 60.0, 54.16666666666667)","(14.0, 19.0, 17.666666666666668)","(2.35, 3.4, 3.2653846153846153)","(6.0, 9.2, 8.68)","(81.0, 100.0, 88.0)","(12.0, 17.5, 17.95)"
07-12-2022 20:28:26.377835,"(8.5, 11.0, 10.542857142857143)","(2.6, 3.25, 3.0433333333333334)","(31.0, 60.0, 54.16666666666667)","(14.0, 19.0, 17.666666666666668)","(2.35, 3.4, 3.2653846153846153)","(6.0, 9.0, 8.68)","(81.0, 100.0, 88.0)","(12.0, 19.0, 17.083333333333332)"
07-12-2022 20:28:27.876095,"(8.5, 10.5, 9.5375)","(2.6, 3.25, 3.0433333333333334)","(31.0, 60.0, 54.16666666666667)","(14.0, 19.0, 17.0)","(2.35, 3.4, 3.2653846153846153)","(6.0, 9.0, 8.65)","(81.0, 100.0, 88.0)","(12.0, 20.0, 18.25)"
07-12-2022 20:28:29.186778,"(8.5, 10.5, 9.5375)","(2.6, 3.25, 3.0433333333333334)","(31.0, 60.0, 54.16666666666667)","(14.0, 19.0, 17.0)","(2.35, 3.4, 3.2055555555555553)","(6.0, 9.4, 8.799999999999999)","(81.0, 100.0, 88.0)","(12.0, 20.0, 18.75)"
07-12-2022 20:28:30.524867,"(8.5, 10.0, 9.6)","(2.6, 3.25, 2.9842857142857144)","(31.0, 60.0, 54.16666666666667)","(14.0, 19.0, 17.285714285714285)","(2.35, 3.4, 3.2375000000000003)","(6.0, 9.2, 8.68)","(81.0, 100.0, 88.0)","(12.0, 19.5, 18.0)"
07-12-2022 20:28:31.726740,"(8.5, 9.2, 8.933333333333334)","(2.6, 3.25, 2.9842857142857144)","(31.0, 60.0, 54.16666666666667)","(14.0, 19.0, 17.285714285714285)","(2.35, 3.35, 3.2750000000000004)","(6.0, 9.0, 8.68)","(81.0, 100.0, 88.0)","(12.0, 19.5, 18.5)"
07-12-2022 20:28:32.914698,"(8.5, 9.2, 8.857142857142856)","(2.6, 3.25, 3.085)","(31.0, 60.0, 54.16666666666667)","(14.0, 19.0, 17.333333333333332)","(2.35, 3.35, 3.2750000000000004)","(6.0, 9.0, 8.68)","(81.0, 100.0, 88.0)","(12.0, 20.0, 19.6875)"
07-12-2022 20:28:34.103603,"(8.5, 8.8, 8.666666666666668)","(2.6, 3.25, 3.085)","(31.0, 60.0, 62.625)","(14.0, 19.0, 17.333333333333332)","(2.35, 3.35, 3.2750000000000004)","(6.0, 9.0, 8.799999999999999)","(81.0, 100.0, 88.0)","(12.0, 20.0, 19.5)"
07-12-2022 20:28:35.530528,"(8.5, 8.8, 10.538461538461538)","(2.6, 3.25, 3.0953846153846154)","(31.0, 65.0, 61.25)","(14.0, 19.0, 17.333333333333332)","(2.35, 3.35, 3.3444444444444446)","(6.0, 9.2, 8.68)","(81.0, 100.0, 88.0)","(12.0, 20.0, 19.5)"
07-12-2022 20:28:36.797771,"(8.5, 11.0, 10.142857142857142)","(2.6, 3.3, 3.0953846153846154)","(31.0, 65.0, 61.25)","(14.0, 19.0, 17.333333333333332)","(2.35, 3.35, 3.325806451612903)","(6.0, 9.0, 8.68)","(81.0, 100.0, 88.0)","(12.0, 20.0, 19.5)"
07-12-2022 20:28:38.018171,"(8.5, 10.5, 9.136363636363637)","(2.6, 3.3, 2.9953846153846153)","(31.0, 65.0, 63.125)","(14.0, 19.0, 18.333333333333332)","(2.35, 3.35, 3.4785714285714286)","(6.0, 9.0, 8.65)","(81.0, 100.0, 88.0)","(12.0, 20.0, 19.5)"
07-12-2022 20:28:39.360452,"(8.5, 9.8, 8.642857142857142)","(2.6, 3.25, 3.0764)","(31.0, 65.0, 63.125)","(14.0, 19.0, 18.333333333333332)","(2.35, 3.5, 3.4516129032258065)","(6.0, 9.4, 8.799999999999999)","(81.0, 100.0, 88.0)","(12.0, 20.0, 19.5)"
07-12-2022 20:28:40.708278,"(8.5, 9.6, 8.571428571428571)","(2.6, 3.25, 3.0555)","(31.0, 65.0, 63.125)","(14.0, 19.0, 17.666666666666668)","(2.35, 3.5, 3.466666666666667)","(6.0, 9.2, 8.68)","(81.0, 100.0, 88.0)","(12.0, 20.0, 19.5)"
07-12-2022 20:28:41.900689,"(8.5, 9.4, 8.5)","(2.6, 3.15, 3.0555)","(31.0, 65.0, 63.125)","(14.0, 19.0, 18.333333333333332)","(2.35, 3.5, 3.485185185185185)","(6.0, 9.0, 8.68)","(81.0, 100.0, 88.0)","(12.0, 20.0, 19.5)"
07-12-2022 20:28:43.108379,"(8.5, 9.4, 8.636363636363637)","(2.6, 3.15, 3.0555)","(31.0, 65.0, 63.125)","(14.0, 19.0, 18.333333333333332)","(2.35, 3.5, 3.485185185185185)","(6.0, 9.0, 8.68)","(81.0, 100.0, 88.0)","(12.0, 20.0, 19.625)"
07-12-2022 20:28:44.380429,"(8.5, 9.2, 8.545454545454545)","(2.6, 3.15, 3.0555)","(31.0, 65.0, 63.125)","(14.0, 19.0, 18.23076923076923)","(2.35, 3.5, 3.485185185185185)","(6.0, 9.0, 8.68)","(81.0, 100.0, 88.0)","(12.0, 20.0, 19.625)"
07-12-2022 20:28:45.699777,"(8.5, 9.0, 8.714285714285714)","(2.6, 3.15, 3.0555)","(31.0, 65.0, 63.125)","(14.0, 19.0, 18.23076923076923)","(2.35, 3.5, 3.485185185185185)","(6.0, 9.0, 8.68)","(81.0, 100.0, 88.0)","(12.0, 20.0, 19.625)"
07-12-2022 20:28:47.041646,"(8.5, 8.8, 8.571428571428571)","(2.6, 2.94, 2.8885714285714283)","(31.0, 65.0, 63.125)","(14.0, 19.0, 18.1)","(2.35, 3.5, 3.485185185185185)","(6.0, 9.0, 8.68)","(81.0, 100.0, 88.0)","(12.0, 20.0, 19.625)"
