,Miss Corey,Codas Honor,Practically There,Shes All Courage,Castle Of Caylee,Divine Fashion,Unexpectedly,Christines Cosmo
08-01-2023 09:51:48.970920,"(5.0, 5.5, 5.436842105263158)",,"(6.0, 6.6, 6.333333333333333)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 36.0)","(2.0, 2.74, 2.6733333333333333)","(20.0, 220.0, 107.2)","(10.0, 12.5, 12.055555555555555)"
08-01-2023 09:51:49.860729,"(5.0, 5.5, 5.436842105263158)",,"(6.0, 6.6, 6.333333333333333)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 36.0)","(2.0, 2.74, 2.6733333333333333)","(20.0, 220.0, 126.0)","(10.0, 12.5, 12.055555555555555)"
08-01-2023 09:51:50.750969,"(5.0, 5.5, 5.436842105263158)",,"(6.0, 6.6, 6.333333333333333)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 36.0)","(2.0, 2.74, 2.686666666666667)","(20.0, 220.0, 126.0)","(10.0, 12.5, 12.055555555555555)"
08-01-2023 09:51:51.653326,"(5.0, 5.5, 5.436842105263158)",,"(6.0, 6.6, 6.333333333333333)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 36.0)","(2.0, 2.74, 2.686666666666667)","(20.0, 220.0, 126.0)","(10.0, 12.5, 12.055555555555555)"
08-01-2023 09:51:52.540963,"(5.0, 5.5, 5.436842105263158)",,"(6.0, 6.6, 6.333333333333333)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 36.0)","(2.0, 2.74, 2.686666666666667)","(20.0, 220.0, 126.0)","(10.0, 12.5, 12.055555555555555)"
08-01-2023 09:51:53.458503,"(5.0, 5.5, 5.436842105263158)",,"(6.0, 6.6, 6.333333333333333)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 36.0)","(2.0, 2.74, 2.686666666666667)","(20.0, 220.0, 126.0)","(10.0, 12.5, 12.055555555555555)"
08-01-2023 09:51:54.341932,"(5.0, 5.5, 5.436842105263158)",,"(6.0, 6.6, 6.333333333333333)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 36.0)","(2.0, 2.74, 2.6900000000000004)","(20.0, 220.0, 107.2)","(10.0, 12.5, 12.055555555555555)"
08-01-2023 09:51:55.231917,"(5.0, 5.5, 5.436842105263158)",,"(6.0, 6.6, 6.333333333333333)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 36.0)","(2.0, 2.74, 2.6900000000000004)","(20.0, 220.0, 107.2)","(10.0, 12.5, 12.055555555555555)"
08-01-2023 09:51:56.129696,"(5.0, 5.5, 5.436842105263158)",,"(6.0, 6.6, 6.333333333333333)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 36.0)","(2.0, 2.74, 2.6900000000000004)","(20.0, 220.0, 107.2)","(10.0, 12.5, 12.055555555555555)"
08-01-2023 09:51:57.030472,"(5.0, 5.5, 5.436842105263158)",,"(6.0, 6.6, 6.333333333333333)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 36.0)","(2.0, 2.74, 2.6900000000000004)","(20.0, 220.0, 107.2)","(10.0, 12.5, 12.055555555555555)"
08-01-2023 09:51:57.925623,"(5.0, 5.5, 5.436842105263158)",,"(6.0, 6.6, 6.333333333333333)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 36.0)","(2.0, 2.74, 2.6900000000000004)","(20.0, 220.0, 107.2)","(10.0, 12.5, 12.055555555555555)"
08-01-2023 09:51:58.820840,"(5.0, 5.5, 5.436842105263158)",,"(6.0, 6.6, 6.333333333333333)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 36.0)","(2.0, 2.74, 2.6900000000000004)","(20.0, 220.0, 107.2)","(10.0, 12.5, 12.055555555555555)"
08-01-2023 09:51:59.708128,"(5.0, 5.5, 5.436842105263158)",,"(6.0, 6.6, 6.333333333333333)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 36.0)","(2.0, 2.74, 2.6733333333333333)","(20.0, 220.0, 107.2)","(10.0, 12.5, 12.055555555555555)"
08-01-2023 09:52:00.600635,"(5.0, 5.5, 5.436842105263158)",,"(6.0, 6.6, 6.333333333333333)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 36.0)","(2.0, 2.74, 2.6733333333333333)","(20.0, 220.0, 107.2)","(10.0, 12.5, 12.055555555555555)"
08-01-2023 09:52:01.510503,"(5.0, 5.5, 5.436842105263158)",,"(6.0, 6.6, 6.333333333333333)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 36.0)","(2.0, 2.74, 2.6733333333333333)","(20.0, 220.0, 107.2)","(10.0, 12.5, 12.7)"
08-01-2023 09:52:02.407489,"(5.0, 5.5, 5.436842105263158)",,"(6.0, 6.4, 6.15)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 36.666666666666664)","(2.0, 2.74, 2.6733333333333333)","(20.0, 220.0, 126.0)","(10.0, 13.0, 12.75)"
08-01-2023 09:52:03.291741,"(5.0, 5.4, 5.3578947368421055)",,"(6.0, 6.4, 6.15)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 36.666666666666664)","(2.0, 2.74, 2.6733333333333333)","(20.0, 220.0, 126.0)","(10.0, 13.0, 12.75)"
08-01-2023 09:52:04.190431,"(5.0, 5.4, 5.3578947368421055)",,"(6.0, 6.4, 6.15)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 37.111111111111114)","(2.0, 2.74, 2.6733333333333333)","(20.0, 220.0, 143.2)","(10.0, 13.0, 12.75)"
08-01-2023 09:52:05.089292,"(5.0, 5.4, 5.3578947368421055)",,"(6.0, 6.4, 6.15)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 37.111111111111114)","(2.0, 2.74, 2.6733333333333333)","(20.0, 220.0, 143.2)","(10.0, 13.0, 11.884615384615385)"
08-01-2023 09:52:05.980425,"(5.0, 5.4, 5.3578947368421055)",,"(6.0, 6.2, 6.05)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 37.111111111111114)","(2.0, 2.74, 2.6733333333333333)","(20.0, 220.0, 162.0)","(10.0, 12.5, 11.884615384615385)"
08-01-2023 09:52:06.880384,"(5.0, 5.4, 5.3578947368421055)",,"(6.0, 6.2, 6.05)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 37.111111111111114)","(2.0, 2.74, 2.686666666666667)","(20.0, 220.0, 162.0)","(10.0, 12.5, 11.884615384615385)"
08-01-2023 09:52:07.768229,"(5.0, 5.4, 5.3578947368421055)",,"(6.0, 6.2, 6.05)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 37.111111111111114)","(2.0, 2.74, 2.686666666666667)","(20.0, 220.0, 162.0)","(10.0, 12.5, 11.884615384615385)"
08-01-2023 09:52:08.660334,"(5.0, 5.4, 5.3578947368421055)",,"(6.0, 6.2, 6.05)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 37.111111111111114)","(2.0, 2.74, 2.686666666666667)","(20.0, 220.0, 162.0)","(10.0, 12.5, 11.884615384615385)"
08-01-2023 09:52:09.540435,"(5.0, 5.4, 5.3578947368421055)",,"(6.0, 6.2, 6.05)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 37.111111111111114)","(2.0, 2.74, 2.686666666666667)","(20.0, 220.0, 162.0)","(10.0, 12.5, 11.884615384615385)"
08-01-2023 09:52:10.441743,"(5.0, 5.4, 5.3578947368421055)",,"(6.0, 6.2, 6.05)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 37.111111111111114)","(2.0, 2.74, 2.6900000000000004)","(20.0, 220.0, 162.0)","(10.0, 12.5, 11.884615384615385)"
08-01-2023 09:52:11.350384,"(5.0, 5.4, 5.3578947368421055)",,"(6.0, 6.2, 6.02)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 37.111111111111114)","(2.0, 2.74, 2.6900000000000004)","(20.0, 220.0, 162.0)","(10.0, 12.5, 11.884615384615385)"
08-01-2023 09:52:12.240299,"(5.0, 5.4, 5.3578947368421055)",,"(6.0, 6.2, 6.02)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 37.111111111111114)","(2.0, 2.74, 2.6900000000000004)","(20.0, 220.0, 162.0)","(10.0, 12.5, 11.884615384615385)"
08-01-2023 09:52:13.168300,"(5.0, 5.4, 5.3578947368421055)",,"(6.0, 6.2, 6.02)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 37.111111111111114)","(2.0, 2.74, 2.6900000000000004)","(21.0, 220.0, 162.0)","(10.0, 12.5, 11.884615384615385)"
08-01-2023 09:52:14.060572,"(5.0, 5.4, 5.3578947368421055)",,"(6.0, 6.2, 6.02)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 37.111111111111114)","(2.0, 2.74, 2.6900000000000004)","(21.0, 220.0, 162.0)","(10.0, 12.5, 11.884615384615385)"
08-01-2023 09:52:14.957702,"(5.0, 5.4, 5.3578947368421055)",,"(6.0, 6.2, 6.02)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 37.111111111111114)","(2.0, 2.74, 2.6900000000000004)","(21.0, 220.0, 162.0)","(10.0, 12.5, 11.884615384615385)"
08-01-2023 09:52:15.864472,"(5.0, 5.4, 5.3578947368421055)",,"(6.0, 6.2, 6.02)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 37.111111111111114)","(2.0, 2.74, 2.6733333333333333)","(21.0, 220.0, 162.0)","(10.0, 12.5, 11.884615384615385)"
08-01-2023 09:52:16.773856,"(5.0, 5.4, 5.3578947368421055)",,"(6.0, 6.2, 6.02)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 37.111111111111114)","(2.0, 2.74, 2.6733333333333333)","(21.0, 220.0, 162.0)","(10.0, 12.5, 11.884615384615385)"
08-01-2023 09:52:17.660423,"(5.0, 5.4, 5.3578947368421055)",,"(6.0, 6.2, 6.02)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 36.0)","(2.0, 2.74, 2.6733333333333333)","(21.0, 220.0, 151.2)","(10.0, 12.5, 11.884615384615385)"
08-01-2023 09:52:18.559850,"(5.0, 5.4, 5.3578947368421055)",,"(6.0, 6.2, 6.02)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 36.0)","(2.0, 2.74, 2.6733333333333333)","(21.0, 220.0, 151.2)","(10.0, 12.5, 11.884615384615385)"
08-01-2023 09:52:19.461670,"(5.0, 5.4, 5.3578947368421055)",,"(6.0, 6.2, 6.02)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 36.0)","(2.0, 2.74, 2.6733333333333333)","(21.0, 220.0, 106.66666666666666)","(10.0, 12.5, 11.884615384615385)"
08-01-2023 09:52:20.343587,"(5.0, 5.4, 5.3578947368421055)",,"(6.0, 6.2, 6.02)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 36.0)","(2.0, 2.74, 2.6733333333333333)","(21.0, 220.0, 106.66666666666666)","(10.0, 12.5, 11.884615384615385)"
08-01-2023 09:52:21.243392,"(5.0, 5.4, 5.3578947368421055)",,"(6.0, 6.2, 6.02)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 36.0)","(2.0, 2.74, 2.6733333333333333)","(21.0, 220.0, 106.66666666666666)","(10.0, 12.5, 11.884615384615385)"
08-01-2023 09:52:22.123959,"(5.0, 5.4, 5.3578947368421055)",,"(6.0, 6.2, 6.02)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 36.0)","(2.0, 2.74, 2.6733333333333333)","(21.0, 220.0, 106.66666666666666)","(10.0, 12.5, 11.884615384615385)"
08-01-2023 09:52:23.051087,"(5.0, 5.4, 5.3578947368421055)",,"(6.0, 6.2, 6.02)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 36.0)","(2.0, 2.74, 2.6900000000000004)","(21.0, 220.0, 106.66666666666666)","(10.0, 12.5, 11.884615384615385)"
08-01-2023 09:52:23.944078,"(5.0, 5.4, 5.3578947368421055)",,"(6.0, 6.2, 6.0)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 36.0)","(2.0, 2.74, 2.686666666666667)","(21.0, 220.0, 106.66666666666666)","(10.0, 12.5, 11.884615384615385)"
08-01-2023 09:52:24.832095,"(5.0, 5.4, 5.3578947368421055)",,"(6.0, 6.2, 6.0)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 36.0)","(2.0, 2.74, 2.686666666666667)","(21.0, 220.0, 106.66666666666666)","(10.0, 12.5, 11.884615384615385)"
08-01-2023 09:52:25.724014,"(5.0, 5.4, 5.3578947368421055)",,"(6.0, 6.2, 6.0)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 36.0)","(2.0, 2.74, 2.686666666666667)","(21.0, 220.0, 106.66666666666666)","(10.0, 12.5, 11.884615384615385)"
08-01-2023 09:52:26.611138,"(5.0, 5.4, 5.3578947368421055)",,"(6.0, 6.2, 6.0)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 36.0)","(2.0, 2.74, 2.6900000000000004)","(21.0, 220.0, 106.66666666666666)","(10.0, 12.5, 11.884615384615385)"
08-01-2023 09:52:27.513464,"(5.0, 5.4, 5.3578947368421055)",,"(6.0, 6.2, 6.0)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 36.0)","(2.0, 2.74, 2.6900000000000004)","(21.0, 220.0, 106.66666666666666)","(10.0, 12.5, 11.884615384615385)"
08-01-2023 09:52:28.410934,"(5.0, 5.4, 5.3578947368421055)",,"(6.0, 6.2, 6.0)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 36.0)","(2.0, 2.74, 2.6900000000000004)","(21.0, 220.0, 106.66666666666666)","(10.0, 12.5, 11.884615384615385)"
08-01-2023 09:52:29.307195,"(5.0, 5.4, 5.3578947368421055)",,"(6.0, 6.2, 6.0)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 36.0)","(2.0, 2.74, 2.6900000000000004)","(21.0, 220.0, 106.66666666666666)","(10.0, 12.5, 11.884615384615385)"
08-01-2023 09:52:30.201039,"(5.0, 5.4, 5.3578947368421055)",,"(6.0, 6.2, 6.0)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 36.0)","(2.0, 2.74, 2.6900000000000004)","(21.0, 220.0, 106.66666666666666)","(10.0, 12.5, 11.884615384615385)"
08-01-2023 09:52:31.100996,"(5.0, 5.4, 5.3578947368421055)",,"(6.0, 6.2, 6.0)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 36.0)","(2.0, 2.74, 2.6900000000000004)","(21.0, 220.0, 106.66666666666666)","(10.0, 12.5, 11.61111111111111)"
08-01-2023 09:52:32.000929,"(5.0, 5.4, 5.3578947368421055)",,"(6.0, 6.2, 6.0)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 36.0)","(2.0, 2.74, 2.6733333333333333)","(21.0, 220.0, 106.66666666666666)","(10.0, 12.5, 11.5)"
08-01-2023 09:52:32.910840,"(5.0, 5.4, 5.3578947368421055)",,"(6.0, 6.2, 6.0)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 37.111111111111114)","(2.0, 2.74, 2.6733333333333333)","(21.0, 220.0, 106.66666666666666)","(10.0, 12.5, 11.5)"
08-01-2023 09:52:33.800901,"(5.0, 5.4, 5.3578947368421055)",,"(6.0, 6.2, 6.0)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 37.111111111111114)","(2.0, 2.74, 2.6733333333333333)","(21.0, 220.0, 106.66666666666666)","(10.0, 12.5, 11.5)"
08-01-2023 09:52:34.700649,"(5.0, 5.4, 5.3578947368421055)",,"(6.0, 6.2, 6.0)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 37.111111111111114)","(2.0, 2.74, 2.6733333333333333)","(21.0, 220.0, 106.66666666666666)","(10.0, 12.5, 11.5)"
08-01-2023 09:52:35.608426,"(5.0, 5.4, 5.3578947368421055)",,"(6.0, 6.2, 6.0)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 37.111111111111114)","(2.0, 2.74, 2.6733333333333333)","(21.0, 220.0, 106.66666666666666)","(10.0, 12.5, 11.5)"
08-01-2023 09:52:36.508102,"(5.0, 5.4, 5.3578947368421055)",,"(6.0, 6.2, 6.0)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 37.111111111111114)","(2.0, 2.74, 2.6733333333333333)","(21.0, 220.0, 106.66666666666666)","(10.0, 12.5, 11.5)"
08-01-2023 09:52:37.405191,"(5.0, 5.4, 5.3578947368421055)",,"(6.0, 6.2, 6.0)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 37.111111111111114)","(2.0, 2.74, 2.6733333333333333)","(21.0, 220.0, 106.66666666666666)","(10.0, 12.5, 11.5)"
08-01-2023 09:52:38.300966,"(5.0, 5.4, 5.3578947368421055)",,"(6.0, 6.2, 6.0)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 37.111111111111114)","(2.0, 2.74, 2.6733333333333333)","(21.0, 220.0, 106.66666666666666)","(10.0, 12.5, 11.5)"
08-01-2023 09:52:39.190974,"(5.0, 5.4, 5.3578947368421055)",,"(6.0, 6.2, 6.0)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 37.111111111111114)","(2.0, 2.74, 2.686666666666667)","(21.0, 220.0, 106.66666666666666)","(10.0, 12.5, 11.5)"
08-01-2023 09:52:40.095578,"(5.0, 5.4, 5.3578947368421055)",,"(6.0, 6.2, 6.0)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 37.111111111111114)","(2.0, 2.74, 2.686666666666667)","(21.0, 220.0, 106.66666666666666)","(10.0, 12.5, 11.5)"
08-01-2023 09:52:40.990792,"(5.0, 5.4, 5.3578947368421055)",,"(6.0, 6.2, 6.0)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 37.111111111111114)","(2.0, 2.74, 2.686666666666667)","(21.0, 220.0, 106.66666666666666)","(10.0, 12.5, 11.5)"
08-01-2023 09:52:41.890241,"(5.0, 5.4, 5.3578947368421055)",,"(6.0, 6.2, 6.0)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 37.111111111111114)","(2.0, 2.74, 2.686666666666667)","(21.0, 220.0, 106.66666666666666)","(10.0, 12.5, 11.5)"
08-01-2023 09:52:42.780737,"(5.0, 5.4, 5.3578947368421055)",,"(6.0, 6.2, 6.0)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 37.111111111111114)","(2.0, 2.74, 2.6900000000000004)","(21.0, 220.0, 106.66666666666666)","(10.0, 12.5, 11.5)"
08-01-2023 09:52:43.680472,"(5.0, 5.4, 5.3578947368421055)",,"(6.0, 6.2, 6.0)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 37.111111111111114)","(2.0, 2.74, 2.6900000000000004)","(21.0, 220.0, 106.66666666666666)","(10.0, 12.5, 11.5)"
08-01-2023 09:52:44.588880,"(5.0, 5.4, 5.3578947368421055)",,"(6.0, 6.2, 6.0)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 37.111111111111114)","(2.0, 2.74, 2.6900000000000004)","(21.0, 220.0, 106.66666666666666)","(10.0, 12.5, 11.5)"
08-01-2023 09:52:45.480680,"(5.0, 5.4, 5.3578947368421055)",,"(6.0, 6.2, 6.0)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 37.111111111111114)","(2.0, 2.74, 2.6900000000000004)","(21.0, 220.0, 106.66666666666666)","(10.0, 12.5, 11.5)"
08-01-2023 09:52:46.383108,"(5.0, 5.4, 5.3578947368421055)",,"(6.0, 6.2, 6.0)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 37.111111111111114)","(2.0, 2.74, 2.6900000000000004)","(21.0, 220.0, 106.66666666666666)","(10.0, 12.5, 12.6)"
08-01-2023 09:52:47.290629,"(5.0, 5.4, 5.3578947368421055)",,"(6.0, 6.2, 5.956521739130435)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 36.0)","(2.0, 2.74, 2.6733333333333333)","(21.0, 220.0, 151.2)","(10.0, 13.0, 12.6)"
08-01-2023 09:52:48.186911,"(5.0, 5.4, 5.3578947368421055)",,"(6.0, 6.2, 5.956521739130435)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 36.0)","(2.0, 2.74, 2.6733333333333333)","(21.0, 220.0, 151.2)","(10.0, 13.0, 12.6)"
08-01-2023 09:52:49.090775,"(5.0, 5.4, 5.3578947368421055)",,"(6.0, 6.2, 5.956521739130435)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 36.0)","(2.05, 2.74, 2.68)","(21.0, 220.0, 151.2)","(10.0, 13.0, 12.6)"
08-01-2023 09:52:49.988859,"(5.0, 5.4, 5.3578947368421055)",,"(6.0, 6.2, 5.956521739130435)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 36.0)","(2.05, 2.72, 2.68)","(21.0, 220.0, 151.2)","(10.0, 13.0, 12.6)"
08-01-2023 09:52:50.890689,"(5.0, 5.4, 5.3578947368421055)",,"(6.0, 6.2, 5.956521739130435)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 36.0)","(2.05, 2.72, 2.68)","(21.0, 220.0, 151.2)","(10.0, 13.0, 12.6)"
08-01-2023 09:52:51.780578,"(5.0, 5.4, 5.3578947368421055)",,"(6.0, 6.2, 6.006896551724138)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 36.0)","(2.05, 2.72, 2.68)","(21.0, 220.0, 151.2)","(10.0, 13.0, 12.6)"
08-01-2023 09:52:52.692359,"(5.0, 5.5, 5.436842105263158)",,"(6.0, 6.2, 6.006896551724138)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 36.0)","(2.05, 2.72, 2.68)","(21.0, 220.0, 151.2)","(10.0, 13.0, 12.6)"
08-01-2023 09:52:53.570277,"(5.0, 5.5, 5.436842105263158)",,"(6.0, 6.2, 6.006896551724138)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 36.0)","(2.05, 2.72, 2.68)","(21.0, 220.0, 151.2)","(10.0, 13.0, 12.6)"
08-01-2023 09:52:54.460568,"(5.0, 5.5, 5.436842105263158)",,"(6.0, 6.2, 6.006896551724138)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 36.0)","(2.05, 2.72, 2.68)","(21.0, 220.0, 151.2)","(10.0, 12.5, 12.0)"
08-01-2023 09:52:55.352683,"(5.0, 5.5, 5.436842105263158)",,"(6.0, 6.2, 6.006896551724138)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 36.0)","(2.05, 2.72, 2.675555555555556)","(21.0, 220.0, 151.2)","(10.0, 12.5, 12.0)"
08-01-2023 09:52:56.258876,"(5.0, 5.5, 5.436842105263158)",,"(6.0, 6.2, 6.006896551724138)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 36.0)","(2.05, 2.72, 2.675555555555556)","(21.0, 220.0, 151.2)","(10.0, 12.5, 12.0)"
08-01-2023 09:52:57.170584,"(5.0, 5.5, 5.436842105263158)",,"(6.0, 6.2, 6.006896551724138)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 36.0)","(2.05, 2.72, 2.675555555555556)","(21.0, 220.0, 151.2)","(10.0, 12.5, 12.115384615384615)"
08-01-2023 09:52:58.113350,"(5.0, 5.5, 5.436842105263158)",,"(6.0, 6.2, 6.006896551724138)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 36.0)","(2.05, 2.72, 2.675555555555556)","(21.0, 220.0, 151.2)","(10.0, 12.5, 11.2)"
08-01-2023 09:52:58.999591,"(5.0, 5.5, 5.436842105263158)",,"(6.0, 6.2, 6.006896551724138)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 36.0)","(2.05, 2.72, 2.675555555555556)","(21.0, 220.0, 151.2)","(10.0, 12.0, 11.0)"
08-01-2023 09:52:59.899508,"(5.0, 5.5, 5.436842105263158)",,"(6.0, 6.2, 6.006896551724138)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 36.0)","(2.05, 2.72, 2.675555555555556)","(21.0, 220.0, 151.2)","(10.0, 12.0, 11.0)"
08-01-2023 09:53:00.830530,"(5.0, 5.5, 5.436842105263158)",,"(6.0, 6.2, 6.006896551724138)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 36.0)","(2.05, 2.72, 2.675555555555556)","(21.0, 220.0, 151.2)","(10.0, 12.0, 11.0)"
08-01-2023 09:53:01.722939,"(5.0, 5.5, 5.436842105263158)",,"(6.0, 6.2, 6.006896551724138)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 36.0)","(2.05, 2.72, 2.675555555555556)","(21.0, 220.0, 151.2)","(10.0, 12.0, 11.0)"
08-01-2023 09:53:02.641332,"(5.0, 5.5, 5.457142857142857)",,"(6.0, 6.2, 5.992592592592593)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 37.0)","(2.05, 2.72, 2.675555555555556)","(21.0, 220.0, 134.0)","(10.0, 12.0, 11.11111111111111)"
08-01-2023 09:53:03.541753,"(5.0, 5.5, 5.457142857142857)",,"(6.0, 6.2, 5.992592592592593)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 37.111111111111114)","(2.05, 2.72, 2.675555555555556)","(21.0, 220.0, 94.66666666666666)","(10.0, 12.0, 11.11111111111111)"
08-01-2023 09:53:04.435337,"(5.0, 5.5, 5.457142857142857)",,"(6.0, 6.2, 5.9)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 37.111111111111114)","(2.05, 2.72, 2.675555555555556)","(21.0, 220.0, 94.66666666666666)","(10.0, 12.0, 11.11111111111111)"
08-01-2023 09:53:05.340393,"(5.0, 5.5, 5.457142857142857)",,"(6.0, 6.2, 5.92)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 37.111111111111114)","(2.05, 2.72, 2.675555555555556)","(21.0, 220.0, 145.60000000000002)","(10.0, 12.0, 11.11111111111111)"
08-01-2023 09:53:06.242388,"(5.0, 5.5, 5.457142857142857)",,"(6.0, 6.2, 5.92)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 37.111111111111114)","(2.05, 2.72, 2.675555555555556)","(21.0, 220.0, 145.60000000000002)","(10.0, 12.0, 11.11111111111111)"
08-01-2023 09:53:07.130055,"(5.0, 5.5, 5.457142857142857)",,"(6.0, 6.2, 5.888888888888888)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 37.111111111111114)","(2.05, 2.72, 2.675555555555556)","(21.0, 220.0, 145.60000000000002)","(10.0, 12.0, 11.11111111111111)"
08-01-2023 09:53:08.100238,"(5.0, 5.5, 5.457142857142857)",,"(6.0, 6.2, 5.85)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 37.111111111111114)","(2.05, 2.72, 2.675555555555556)","(21.0, 220.0, 145.60000000000002)","(10.0, 12.0, 11.11111111111111)"
08-01-2023 09:53:09.041756,"(5.0, 5.5, 5.457142857142857)",,"(6.0, 6.2, 5.85)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 37.111111111111114)","(2.05, 2.72, 2.675555555555556)","(21.0, 220.0, 145.60000000000002)","(10.0, 12.0, 11.11111111111111)"
08-01-2023 09:53:09.951836,"(5.0, 5.5, 5.457142857142857)",,"(6.0, 6.2, 5.85)","(6.0, 7.6, 7.266666666666667)","(26.0, 38.0, 37.111111111111114)","(2.05, 2.72, 2.675555555555556)","(21.0, 220.0, 94.66666666666666)","(10.0, 12.0, 11.11111111111111)"
