,Furious Angel,Wheres Walter,Rogan Bale,Ramstein Bale,What A Spirit,Nigerian Kaboom,Slingshot Sudoku,My Names Karen
11-01-2023 18:57:09.827328,"(4.8, 5.9, 5.86)","(2.7, 3.35, 3.312162162162162)","(19.0, 19.5, 18.934782608695652)","(13.0, 17.5, 16.28125)","(4.2, 6.2, 6.083333333333334)","(21.0, 42.0, 40.095238095238095)","(6.5, 9.8, 9.646153846153847)","(7.0, 8.8, 8.661538461538463)"
11-01-2023 18:57:11.023726,"(4.8, 5.9, 5.8500000000000005)","(2.7, 3.35, 3.312162162162162)","(19.0, 19.5, 18.803030303030305)","(13.0, 17.5, 16.28125)","(4.2, 6.2, 6.065)","(21.0, 42.0, 40.095238095238095)","(6.5, 9.8, 9.646153846153847)","(7.0, 8.8, 8.661538461538463)"
11-01-2023 18:57:12.255259,"(4.8, 5.9, 5.866666666666667)","(2.7, 3.35, 3.312162162162162)","(19.0, 19.5, 18.803030303030305)","(13.0, 17.5, 16.28125)","(4.2, 6.2, 6.08)","(21.0, 42.0, 40.095238095238095)","(6.5, 9.8, 9.646153846153847)","(7.0, 8.8, 8.661538461538463)"
11-01-2023 18:57:13.449258,"(4.8, 5.9, 5.800000000000001)","(2.7, 3.35, 3.312162162162162)","(19.0, 19.5, 18.803030303030305)","(13.0, 17.5, 16.28125)","(4.2, 6.2, 6.08)","(21.0, 42.0, 40.095238095238095)","(6.5, 9.8, 9.646153846153847)","(7.0, 8.8, 8.620000000000001)"
11-01-2023 18:57:14.661172,"(4.8, 5.9, 5.800000000000001)","(2.7, 3.35, 3.296153846153846)","(19.0, 19.5, 18.7)","(13.0, 17.5, 16.3)","(4.2, 6.2, 6.08)","(21.0, 42.0, 40.0)","(6.5, 9.8, 9.646153846153847)","(7.0, 8.8, 8.600000000000001)"
11-01-2023 18:57:15.843396,"(4.8, 5.9, 5.816666666666666)","(2.6, 3.35, 3.296153846153846)","(18.0, 19.5, 18.54)","(13.0, 17.5, 16.3)","(4.4, 6.2, 6.08)","(26.0, 42.0, 40.095238095238095)","(7.0, 9.8, 9.646153846153847)","(6.5, 8.8, 8.5)"
11-01-2023 18:57:17.054906,"(4.8, 6.0, 5.828571428571428)","(2.6, 3.35, 3.296153846153846)","(18.0, 19.5, 18.78125)","(13.0, 17.5, 16.3)","(4.4, 6.2, 6.08)","(26.0, 42.0, 40.095238095238095)","(7.0, 9.8, 9.646153846153847)","(6.5, 8.8, 8.5)"
11-01-2023 18:57:18.230126,"(4.8, 6.0, 5.8125)","(2.6, 3.35, 3.296153846153846)","(18.0, 19.5, 18.421875)","(13.0, 17.5, 16.3)","(4.4, 6.2, 6.08)","(26.0, 42.0, 40.095238095238095)","(7.0, 9.8, 9.646153846153847)","(6.5, 8.8, 8.5)"
11-01-2023 18:57:19.385676,"(4.8, 6.0, 5.8125)","(2.6, 3.35, 3.296153846153846)","(18.0, 19.5, 18.421875)","(13.0, 17.5, 16.28125)","(4.4, 6.2, 6.08)","(26.0, 42.0, 40.095238095238095)","(7.0, 9.8, 9.646153846153847)","(6.5, 8.8, 8.700000000000001)"
11-01-2023 18:57:20.660114,"(4.8, 6.2, 5.9750000000000005)","(2.6, 3.3, 3.2258064516129035)","(18.0, 19.5, 18.56756756756757)","(13.0, 17.5, 16.28125)","(4.4, 6.2, 6.0575)","(26.0, 42.0, 40.46153846153846)","(7.0, 9.8, 9.68888888888889)","(6.5, 8.8, 8.728)"
11-01-2023 18:57:21.922686,"(4.8, 6.2, 6.029629629629629)","(2.6, 3.3, 3.2258064516129035)","(18.0, 19.5, 18.56756756756757)","(13.0, 17.5, 16.571428571428573)","(4.4, 6.2, 6.0575)","(26.0, 42.0, 40.46153846153846)","(7.0, 9.8, 9.68888888888889)","(6.5, 8.8, 8.728)"
11-01-2023 18:57:23.097845,"(4.8, 6.4, 6.11764705882353)","(2.6, 3.3, 3.2258064516129035)","(18.0, 19.5, 18.55263157894737)","(13.0, 17.5, 16.571428571428573)","(4.4, 6.2, 6.0575)","(26.0, 42.0, 40.46153846153846)","(7.0, 9.8, 9.673684210526316)","(6.5, 8.8, 8.728)"
11-01-2023 18:57:24.475292,"(4.8, 6.4, 6.127272727272727)","(2.6, 3.3, 3.2266666666666666)","(18.0, 19.5, 18.56756756756757)","(13.0, 17.5, 16.28125)","(4.4, 6.2, 6.0575)","(26.0, 42.0, 40.46153846153846)","(7.0, 9.8, 9.68888888888889)","(6.5, 8.8, 8.728)"
11-01-2023 18:57:25.712492,"(4.8, 6.2, 6.127272727272727)","(2.6, 3.25, 3.2266666666666666)","(18.0, 19.5, 18.592105263157894)","(13.0, 17.5, 16.28125)","(4.4, 6.2, 6.0575)","(26.0, 42.0, 40.46153846153846)","(7.0, 9.8, 9.68888888888889)","(6.5, 8.8, 8.728)"
11-01-2023 18:57:26.896295,"(4.8, 6.4, 6.142857142857143)","(2.6, 3.25, 3.2086206896551723)","(18.0, 19.5, 18.592105263157894)","(13.0, 17.5, 16.28125)","(4.4, 6.2, 6.0575)","(26.0, 42.0, 40.46153846153846)","(7.0, 9.8, 9.68888888888889)","(6.5, 8.8, 8.728)"
11-01-2023 18:57:28.016861,"(4.8, 6.4, 6.142857142857143)","(2.6, 3.25, 3.2086206896551723)","(18.0, 19.5, 18.592105263157894)","(13.0, 17.5, 16.571428571428573)","(4.4, 6.2, 6.0575)","(26.0, 42.0, 40.46153846153846)","(7.0, 9.8, 9.68888888888889)","(6.5, 8.8, 8.533333333333333)"
11-01-2023 18:57:29.199039,"(4.8, 6.4, 6.133333333333334)","(2.6, 3.25, 3.175)","(18.0, 19.5, 18.541666666666668)","(13.0, 17.5, 16.28125)","(4.4, 6.2, 6.0575)","(26.0, 42.0, 40.46153846153846)","(7.0, 9.8, 9.68888888888889)","(6.5, 8.8, 8.6)"
11-01-2023 18:57:30.425471,"(4.8, 6.2, 6.042857142857143)","(2.6, 3.25, 3.175)","(18.0, 19.5, 18.541666666666668)","(13.0, 17.5, 16.28125)","(4.4, 6.2, 6.117241379310345)","(26.0, 42.0, 40.46153846153846)","(7.0, 9.8, 9.68888888888889)","(6.5, 9.0, 8.485714285714286)"
11-01-2023 18:57:31.559747,"(4.8, 6.2, 6.042857142857143)","(2.6, 3.25, 3.175)","(18.0, 19.5, 18.541666666666668)","(13.0, 17.5, 16.52173913043478)","(4.4, 6.2, 6.109090909090909)","(26.0, 42.0, 40.46153846153846)","(7.0, 9.8, 9.68888888888889)","(6.5, 9.0, 8.52)"
11-01-2023 18:57:32.734121,"(4.8, 6.2, 5.9913043478260875)","(2.6, 3.25, 3.172222222222222)","(18.0, 19.5, 18.541666666666668)","(13.0, 17.5, 16.52173913043478)","(4.4, 6.2, 6.17)","(26.0, 42.0, 40.46153846153846)","(7.0, 9.8, 9.68888888888889)","(6.5, 9.0, 8.621052631578948)"
11-01-2023 18:57:33.889092,"(4.8, 6.2, 5.96)","(2.6, 3.25, 3.172222222222222)","(17.0, 19.5, 18.541666666666668)","(13.0, 17.5, 16.52173913043478)","(4.4, 6.4, 6.126315789473685)","(26.0, 42.0, 40.46153846153846)","(7.0, 9.8, 9.8)","(6.5, 9.0, 8.52)"
11-01-2023 18:57:35.043381,"(4.8, 6.2, 5.979310344827586)","(2.6, 3.25, 3.172222222222222)","(17.0, 19.5, 18.541666666666668)","(13.0, 17.5, 16.25)","(4.4, 6.4, 6.114285714285715)","(26.0, 42.0, 40.46153846153846)","(7.0, 10.0, 9.84)","(6.5, 9.0, 8.52)"
11-01-2023 18:57:36.156276,"(4.8, 6.2, 5.944)","(2.6, 3.25, 3.172222222222222)","(17.0, 19.5, 18.541666666666668)","(13.0, 17.5, 16.52173913043478)","(4.4, 6.2, 6.184615384615385)","(26.0, 42.0, 40.46153846153846)","(7.0, 10.0, 9.818181818181818)","(6.5, 9.0, 8.64)"
11-01-2023 18:57:37.270254,"(4.8, 6.2, 5.944)","(2.6, 3.25, 3.172222222222222)","(17.0, 19.5, 18.485294117647058)","(13.0, 17.5, 16.428571428571427)","(4.4, 6.2, 6.15)","(26.0, 42.0, 40.46153846153846)","(7.0, 10.0, 9.818181818181818)","(6.5, 9.0, 8.485714285714286)"
11-01-2023 18:57:38.409874,"(4.8, 6.2, 5.944)","(2.6, 3.25, 3.1791666666666667)","(17.0, 19.5, 18.454545454545453)","(13.0, 17.5, 16.666666666666668)","(4.4, 6.2, 6.141935483870968)","(26.0, 42.0, 40.46153846153846)","(7.0, 10.0, 9.84)","(6.5, 9.0, 8.485714285714286)"
11-01-2023 18:57:39.575949,"(4.8, 6.2, 5.944)","(2.6, 3.25, 3.1791666666666667)","(17.0, 19.5, 18.454545454545453)","(13.0, 17.5, 16.0)","(4.4, 6.2, 6.129411764705883)","(26.0, 42.0, 40.46153846153846)","(7.0, 10.0, 10.033333333333333)","(6.5, 9.0, 8.64)"
11-01-2023 18:57:40.671125,"(4.8, 6.2, 5.944)","(2.6, 3.25, 3.1992537313432834)","(17.0, 19.5, 18.541666666666668)","(13.0, 16.0, 16.333333333333332)","(4.4, 6.2, 6.122222222222223)","(26.0, 42.0, 40.75)","(7.0, 10.5, 10.088235294117647)","(6.5, 9.0, 8.52)"
11-01-2023 18:57:41.797651,"(4.8, 6.2, 5.933333333333334)","(2.6, 3.25, 3.1992537313432834)","(17.0, 19.5, 18.56756756756757)","(13.0, 17.5, 16.333333333333332)","(4.4, 6.2, 6.122222222222223)","(26.0, 42.0, 40.75)","(7.0, 10.5, 10.088235294117647)","(6.5, 9.0, 8.52)"
11-01-2023 18:57:42.909501,"(4.8, 6.2, 5.933333333333334)","(2.6, 3.25, 3.1992537313432834)","(17.0, 19.5, 18.592105263157894)","(13.0, 17.5, 16.756756756756758)","(4.4, 6.2, 6.122222222222223)","(26.0, 42.0, 40.75)","(7.0, 10.5, 10.088235294117647)","(6.5, 9.0, 8.621052631578948)"
11-01-2023 18:57:44.032989,"(4.8, 6.2, 5.933333333333334)","(2.6, 3.25, 3.1992537313432834)","(17.0, 19.5, 18.543478260869566)","(13.0, 17.0, 16.775)","(4.4, 6.2, 6.122222222222223)","(26.0, 42.0, 40.75)","(7.0, 10.5, 10.1)","(6.5, 9.0, 8.52)"
11-01-2023 18:57:45.158265,"(4.8, 6.2, 5.933333333333334)","(2.6, 3.25, 3.1992537313432834)","(17.0, 19.5, 18.543478260869566)","(13.0, 17.0, 16.558823529411764)","(4.4, 6.2, 6.122222222222223)","(26.0, 42.0, 40.75)","(7.0, 10.5, 10.1)","(6.5, 9.0, 8.621052631578948)"
11-01-2023 18:57:46.310687,"(4.8, 6.2, 5.933333333333334)","(2.6, 3.25, 3.1933333333333334)","(17.0, 19.5, 18.543478260869566)","(13.0, 17.0, 16.558823529411764)","(4.4, 6.2, 6.133333333333334)","(26.0, 42.0, 40.75)","(7.0, 10.5, 10.1)","(6.5, 9.0, 8.621052631578948)"
11-01-2023 18:57:47.467336,"(4.8, 6.2, 5.933333333333334)","(2.6, 3.25, 3.1933333333333334)","(17.0, 19.5, 18.543478260869566)","(13.0, 17.0, 16.357142857142858)","(4.4, 6.2, 6.133333333333334)","(26.0, 42.0, 40.75)","(7.0, 10.5, 10.1)","(6.5, 9.0, 8.52)"
11-01-2023 18:57:48.500382,"(4.8, 6.2, 5.933333333333334)","(2.6, 3.25, 3.1933333333333334)","(17.0, 19.5, 18.543478260869566)","(13.0, 16.5, 16.46)","(4.4, 6.2, 6.133333333333334)","(26.0, 42.0, 40.75)","(7.0, 10.5, 10.033333333333333)","(6.5, 9.0, 8.52)"
11-01-2023 18:57:49.523261,"(4.8, 6.2, 5.933333333333334)","(2.6, 3.25, 3.1933333333333334)","(17.0, 19.5, 18.543478260869566)","(13.0, 16.5, 16.46)","(4.4, 6.2, 6.122222222222223)","(26.0, 42.0, 40.75)","(7.0, 10.5, 10.057894736842107)","(6.5, 9.0, 8.64)"
11-01-2023 18:57:50.565526,"(4.8, 6.2, 5.933333333333334)","(2.6, 3.25, 3.1903508771929823)","(17.0, 19.5, 18.543478260869566)","(13.0, 16.5, 16.357142857142858)","(4.4, 6.2, 6.122222222222223)","(26.0, 42.0, 40.75)","(7.0, 10.5, 10.057894736842107)","(6.5, 9.0, 8.52)"
11-01-2023 18:57:51.610656,"(4.8, 6.2, 5.933333333333334)","(2.6, 3.25, 3.1903508771929823)","(17.0, 19.5, 18.543478260869566)","(13.0, 16.5, 16.32758620689655)","(4.4, 6.2, 6.122222222222223)","(26.0, 42.0, 40.75)","(7.0, 10.5, 10.057894736842107)","(6.5, 9.0, 8.64)"
11-01-2023 18:57:52.655119,"(4.8, 6.2, 5.933333333333334)","(2.6, 3.25, 3.1903508771929823)","(17.0, 19.5, 18.543478260869566)","(13.0, 16.5, 16.32758620689655)","(4.4, 6.2, 6.133333333333334)","(26.0, 42.0, 40.75)","(7.0, 10.5, 10.057894736842107)","(6.5, 9.0, 8.64)"
11-01-2023 18:57:53.656269,"(4.8, 6.2, 5.933333333333334)","(2.6, 3.25, 3.1903508771929823)","(17.0, 19.5, 18.543478260869566)","(13.0, 16.5, 16.32758620689655)","(4.4, 6.2, 6.122222222222223)","(26.0, 42.0, 40.75)","(7.0, 10.5, 10.057894736842107)","(6.5, 9.0, 8.52)"
11-01-2023 18:57:54.626317,"(4.8, 6.2, 5.933333333333334)","(2.6, 3.25, 3.1903508771929823)","(17.0, 19.5, 18.543478260869566)","(13.0, 16.5, 16.32758620689655)","(4.4, 6.2, 6.122222222222223)","(26.0, 42.0, 40.75)","(7.0, 10.5, 10.057894736842107)","(6.5, 9.0, 8.64)"
11-01-2023 18:57:55.637094,"(4.8, 6.2, 5.933333333333334)","(2.6, 3.25, 3.194230769230769)","(17.0, 19.5, 18.543478260869566)","(13.0, 16.5, 16.32758620689655)","(4.4, 6.2, 6.126315789473685)","(26.0, 42.0, 40.75)","(7.0, 10.5, 10.057894736842107)","(6.5, 9.0, 8.52)"
11-01-2023 18:57:56.704770,"(4.8, 6.2, 5.933333333333334)","(2.6, 3.25, 3.1903508771929823)","(17.0, 19.5, 18.543478260869566)","(13.0, 16.5, 16.227272727272727)","(4.4, 6.2, 6.126315789473685)","(26.0, 42.0, 40.75)","(7.0, 10.5, 10.057894736842107)","(6.5, 9.0, 8.52)"
11-01-2023 18:57:57.761497,"(4.8, 6.2, 5.933333333333334)","(2.6, 3.25, 3.1903508771929823)","(17.0, 19.5, 18.543478260869566)","(13.0, 16.5, 16.14864864864865)","(4.4, 6.2, 6.133333333333334)","(26.0, 42.0, 40.75)","(7.0, 10.5, 10.057894736842107)","(6.5, 9.0, 8.621052631578948)"
11-01-2023 18:57:58.759948,"(4.8, 6.2, 5.933333333333334)","(2.6, 3.25, 3.1903508771929823)","(17.0, 19.5, 18.543478260869566)","(13.0, 16.5, 16.14864864864865)","(4.4, 6.2, 6.133333333333334)","(26.0, 42.0, 40.75)","(7.0, 10.5, 10.057894736842107)","(6.5, 9.0, 8.485714285714286)"
11-01-2023 18:57:59.764491,"(4.8, 6.2, 5.933333333333334)","(2.6, 3.25, 3.1903508771929823)","(17.0, 19.5, 18.543478260869566)","(13.0, 16.5, 16.14864864864865)","(4.4, 6.2, 6.133333333333334)","(26.0, 42.0, 40.75)","(7.0, 10.5, 10.057894736842107)","(6.5, 9.0, 8.485714285714286)"
11-01-2023 18:58:00.848071,"(4.8, 6.2, 5.933333333333334)","(2.6, 3.25, 3.1903508771929823)","(17.0, 19.5, 18.543478260869566)","(13.0, 16.5, 16.14864864864865)","(4.4, 6.2, 6.133333333333334)","(26.0, 42.0, 40.75)","(7.0, 10.5, 10.02)","(6.5, 9.0, 8.621052631578948)"
11-01-2023 18:58:01.888788,"(4.8, 6.0, 5.9)","(2.6, 3.25, 3.2087499999999998)","(17.0, 19.5, 18.537037037037038)","(13.0, 16.5, 16.14864864864865)","(4.4, 6.2, 6.133333333333334)","(26.0, 42.0, 40.75)","(7.0, 10.5, 10.086206896551724)","(6.5, 9.0, 8.485714285714286)"
11-01-2023 18:58:02.965041,"(4.8, 6.0, 5.84)","(2.6, 3.25, 3.2054054054054055)","(17.0, 19.5, 18.537037037037038)","(13.0, 16.5, 16.14864864864865)","(4.4, 6.2, 6.133333333333334)","(26.0, 42.0, 40.75)","(7.0, 10.5, 10.136363636363637)","(6.5, 9.0, 8.64)"
11-01-2023 18:58:03.948518,"(4.8, 6.0, 5.82)","(2.6, 3.25, 3.2054054054054055)","(17.0, 19.5, 18.537037037037038)","(13.0, 16.5, 16.14864864864865)","(4.4, 6.2, 6.133333333333334)","(26.0, 42.0, 40.75)","(7.0, 10.5, 10.136363636363637)","(6.5, 9.0, 8.52)"
11-01-2023 18:58:04.924730,"(4.8, 6.0, 5.84)","(2.6, 3.25, 3.2054054054054055)","(17.0, 19.5, 18.537037037037038)","(13.0, 16.5, 16.14864864864865)","(4.4, 6.2, 6.133333333333334)","(26.0, 42.0, 40.75)","(7.0, 10.5, 10.136363636363637)","(6.5, 9.0, 8.52)"
11-01-2023 18:58:05.982614,"(4.8, 6.0, 5.84)","(2.6, 3.25, 3.2054054054054055)","(17.0, 19.5, 18.625)","(13.0, 16.5, 16.14864864864865)","(4.4, 6.2, 6.133333333333334)","(26.0, 42.0, 40.75)","(7.0, 10.5, 10.136363636363637)","(6.5, 9.0, 8.485714285714286)"
11-01-2023 18:58:07.048181,"(4.8, 6.0, 5.92)","(2.6, 3.25, 3.2054054054054055)","(17.0, 19.0, 18.65)","(13.0, 16.5, 16.14864864864865)","(4.4, 6.2, 6.133333333333334)","(26.0, 42.0, 40.75)","(7.0, 10.5, 10.192307692307692)","(6.5, 9.0, 8.514285714285714)"
11-01-2023 18:58:08.039150,"(4.8, 6.0, 5.92)","(2.6, 3.25, 3.2054054054054055)","(17.0, 19.0, 18.56)","(13.0, 16.5, 16.14864864864865)","(4.4, 6.2, 6.1454545454545455)","(26.0, 42.0, 40.75)","(7.0, 10.5, 10.175675675675675)","(6.5, 8.8, 8.600000000000001)"
11-01-2023 18:58:09.045886,"(4.8, 6.0, 5.88)","(2.6, 3.25, 3.2054054054054055)","(17.0, 19.0, 18.541666666666668)","(13.0, 16.5, 16.14864864864865)","(4.4, 6.2, 6.147368421052632)","(26.0, 42.0, 40.75)","(7.0, 10.5, 10.18421052631579)","(6.5, 8.8, 8.50909090909091)"
11-01-2023 18:58:10.036368,"(4.8, 6.0, 5.92)","(2.6, 3.25, 3.2054054054054055)","(17.0, 19.5, 19.1)","(13.0, 16.5, 16.14864864864865)","(4.4, 6.2, 6.167164179104478)","(26.0, 42.0, 40.46153846153846)","(7.0, 10.5, 10.18421052631579)","(6.5, 8.8, 8.600000000000001)"
11-01-2023 18:58:11.033731,"(4.8, 5.9, 5.86923076923077)","(2.6, 3.25, 3.2054054054054055)","(17.0, 21.0, 20.59090909090909)","(13.0, 16.5, 16.1)","(4.4, 6.4, 6.1647058823529415)","(26.0, 42.0, 40.37037037037037)","(7.0, 10.5, 10.18421052631579)","(6.5, 8.8, 8.48)"
11-01-2023 18:58:12.156637,"(4.8, 5.9, 5.825925925925926)","(2.6, 3.25, 3.2054054054054055)","(17.0, 22.0, 21.5)","(13.0, 16.5, 16.1)","(4.4, 6.4, 6.1647058823529415)","(26.0, 42.0, 40.37037037037037)","(7.0, 10.5, 10.447368421052632)","(6.5, 8.8, 8.611764705882354)"
11-01-2023 18:58:13.360049,"(4.8, 5.8, 5.733333333333333)","(2.6, 3.25, 3.2054054054054055)","(17.0, 22.0, 21.8)","(13.0, 16.5, 16.1)","(4.4, 6.4, 6.1647058823529415)","(26.0, 42.0, 40.37037037037037)","(7.0, 11.0, 10.552631578947368)","(6.5, 8.8, 8.3)"
11-01-2023 18:58:14.500100,"(4.8, 5.8, 5.716666666666667)","(2.7, 3.25, 3.2054054054054055)","(16.0, 22.0, 21.8)","(13.0, 16.5, 16.1)","(4.6, 6.4, 6.155555555555556)","(26.0, 42.0, 41.76470588235294)","(7.5, 11.0, 10.552631578947368)","(7.0, 8.4, 8.3375)"
11-01-2023 18:58:15.650602,"(4.8, 5.9, 5.782608695652174)","(2.7, 3.25, 3.214545454545455)","(16.0, 22.0, 21.8)","(13.0, 16.5, 15.92)","(4.6, 6.2, 6.1414634146341465)","(26.0, 42.0, 39.23076923076923)","(7.5, 11.0, 10.552631578947368)","(7.0, 8.4, 8.341176470588236)"
11-01-2023 18:58:16.683903,"(4.8, 5.9, 5.777777777777778)","(2.7, 3.25, 3.214545454545455)","(16.0, 22.0, 21.58823529411765)","(13.0, 16.0, 16.06756756756757)","(4.6, 6.2, 6.1414634146341465)","(26.0, 40.0, 39.23076923076923)","(7.5, 11.0, 10.552631578947368)","(7.0, 8.4, 8.341176470588236)"
11-01-2023 18:58:17.728270,"(4.8, 5.9, 5.777777777777778)","(2.7, 3.25, 3.214545454545455)","(16.0, 23.0, 21.58823529411765)","(13.0, 16.5, 16.05263157894737)","(4.6, 6.2, 6.1414634146341465)","(26.0, 40.0, 39.23076923076923)","(7.5, 11.0, 10.552631578947368)","(7.0, 8.4, 8.341176470588236)"
11-01-2023 18:58:18.817420,"(4.8, 5.9, 5.777777777777778)","(2.7, 3.25, 3.214545454545455)","(16.0, 23.0, 21.928571428571427)","(13.0, 16.5, 16.05263157894737)","(4.6, 6.2, 6.1414634146341465)","(26.0, 40.0, 39.23076923076923)","(7.5, 11.0, 10.5)","(7.0, 8.4, 8.341176470588236)"
11-01-2023 18:58:19.906688,"(4.8, 6.0, 5.833333333333333)","(2.7, 3.25, 3.209375)","(16.0, 23.0, 21.58823529411765)","(13.0, 16.5, 16.05263157894737)","(4.6, 6.2, 6.1414634146341465)","(26.0, 40.0, 39.23076923076923)","(7.5, 11.0, 10.466666666666667)","(7.0, 8.4, 8.341176470588236)"
11-01-2023 18:58:20.881261,"(4.8, 6.0, 5.833333333333333)","(2.7, 3.25, 3.209375)","(16.0, 23.0, 21.58823529411765)","(13.0, 16.5, 16.05263157894737)","(4.6, 6.2, 6.1414634146341465)","(26.0, 40.0, 39.23076923076923)","(7.5, 11.0, 10.466666666666667)","(7.0, 8.4, 8.35)"
11-01-2023 18:58:21.936988,"(4.8, 6.0, 5.833333333333333)","(2.7, 3.25, 3.209375)","(16.0, 21.0, 20.125)","(13.0, 16.5, 16.095238095238095)","(4.6, 6.2, 6.1)","(26.0, 40.0, 39.23076923076923)","(7.5, 11.0, 10.466666666666667)","(7.0, 8.4, 8.35)"
11-01-2023 18:58:22.943704,"(4.8, 6.0, 5.833333333333333)","(2.7, 3.25, 3.209375)","(16.0, 21.0, 20.181818181818183)","(13.0, 16.5, 16.095238095238095)","(4.6, 6.2, 5.95)","(26.0, 40.0, 39.23076923076923)","(7.5, 11.0, 10.466666666666667)","(7.0, 8.4, 8.35)"
11-01-2023 18:58:23.942546,"(4.8, 6.0, 5.833333333333333)","(2.7, 3.3, 3.2714285714285714)","(16.0, 21.0, 19.941176470588236)","(13.0, 16.5, 16.095238095238095)","(4.6, 6.0, 5.85)","(26.0, 40.0, 39.23076923076923)","(7.5, 11.0, 10.466666666666667)","(7.0, 8.4, 8.406896551724138)"
11-01-2023 18:58:24.973463,"(4.8, 6.0, 5.833333333333333)","(2.7, 3.3, 3.2714285714285714)","(16.0, 21.0, 19.941176470588236)","(13.0, 16.5, 16.095238095238095)","(4.6, 5.9, 5.733333333333333)","(26.0, 40.0, 39.23076923076923)","(7.5, 11.0, 10.404255319148936)","(7.0, 8.6, 8.430769230769231)"
11-01-2023 18:58:26.022687,"(4.8, 6.0, 5.833333333333333)","(2.7, 3.3, 3.270731707317073)","(16.0, 21.0, 19.941176470588236)","(13.0, 16.5, 16.095238095238095)","(4.6, 5.8, 5.69)","(26.0, 40.0, 39.23076923076923)","(7.5, 11.0, 10.431818181818182)","(7.0, 8.6, 8.470588235294118)"
11-01-2023 18:58:27.005173,"(4.8, 6.2, 6.043478260869565)","(2.7, 3.3, 3.275)","(16.0, 21.0, 19.941176470588236)","(13.0, 16.5, 16.095238095238095)","(4.6, 5.7, 5.733333333333333)","(26.0, 40.0, 39.23076923076923)","(7.5, 11.0, 10.475)","(7.0, 8.6, 8.428571428571429)"
11-01-2023 18:58:28.007761,"(4.8, 6.2, 6.052631578947368)","(2.7, 3.3, 3.275)","(16.0, 21.0, 20.11111111111111)","(13.0, 16.5, 16.095238095238095)","(4.6, 5.8, 5.7437499999999995)","(26.0, 40.0, 39.23076923076923)","(7.5, 11.0, 10.475)","(7.0, 8.6, 8.437037037037037)"
11-01-2023 18:58:29.037336,"(4.8, 6.2, 6.052631578947368)","(2.7, 3.3, 3.275)","(16.0, 21.0, 20.11111111111111)","(13.0, 16.5, 16.095238095238095)","(4.6, 5.8, 5.752631578947368)","(26.0, 40.0, 39.23076923076923)","(7.5, 11.0, 10.475)","(7.0, 8.6, 8.430769230769231)"
11-01-2023 18:58:30.138351,"(4.8, 6.2, 6.052631578947368)","(2.7, 3.3, 3.275)","(16.0, 21.0, 20.11111111111111)","(13.0, 16.5, 16.095238095238095)","(4.6, 5.8, 5.752631578947368)","(26.0, 40.0, 39.23076923076923)","(7.5, 11.0, 10.475)","(7.0, 8.6, 8.5)"
11-01-2023 18:58:31.199082,"(4.8, 6.2, 6.052631578947368)","(2.7, 3.3, 3.275)","(16.0, 21.0, 20.11111111111111)","(13.0, 16.5, 15.954545454545455)","(4.6, 5.8, 5.752631578947368)","(26.0, 40.0, 39.23076923076923)","(7.5, 11.0, 10.475)","(7.0, 8.6, 8.573913043478262)"
11-01-2023 18:58:32.210001,"(4.8, 6.2, 6.052631578947368)","(2.7, 3.3, 3.2785714285714285)","(16.0, 21.0, 19.967741935483872)","(13.0, 16.0, 15.90909090909091)","(4.6, 5.8, 5.752631578947368)","(26.0, 40.0, 39.23076923076923)","(7.5, 11.0, 10.475)","(7.0, 8.8, 8.525)"
11-01-2023 18:58:33.339745,"(4.8, 6.2, 6.052631578947368)","(2.7, 3.3, 3.2785714285714285)","(16.0, 21.0, 19.75)","(13.0, 15.5, 14.681818181818182)","(4.6, 5.8, 5.763636363636364)","(26.0, 40.0, 39.23076923076923)","(7.5, 11.0, 10.375)","(7.0, 8.8, 8.525)"
11-01-2023 18:58:34.440963,"(4.8, 6.2, 6.052631578947368)","(2.7, 3.3, 3.2785714285714285)","(16.0, 21.0, 21.72222222222222)","(13.0, 15.5, 14.681818181818182)","(4.6, 5.8, 5.763636363636364)","(26.0, 40.0, 39.23076923076923)","(7.5, 11.0, 10.375)","(7.0, 8.8, 8.65)"
11-01-2023 18:58:35.521554,"(4.8, 6.2, 6.052631578947368)","(2.7, 3.3, 3.2785714285714285)","(16.0, 22.0, 21.77777777777778)","(13.0, 15.5, 14.9)","(4.6, 5.8, 5.763636363636364)","(26.0, 40.0, 39.23076923076923)","(7.5, 11.0, 10.041379310344828)","(7.0, 8.8, 8.647619047619049)"
11-01-2023 18:58:36.784315,"(4.8, 6.2, 6.066666666666666)","(2.7, 3.3, 3.2805555555555554)","(16.0, 22.0, 21.77777777777778)","(13.0, 15.5, 14.666666666666666)","(4.6, 5.8, 5.763636363636364)","(26.0, 40.0, 39.23076923076923)","(7.5, 10.5, 9.907692307692308)","(7.0, 8.8, 8.647619047619049)"
11-01-2023 18:58:37.964667,"(4.8, 6.2, 6.066666666666666)","(2.7, 3.3, 3.2805555555555554)","(16.0, 22.0, 21.77777777777778)","(13.0, 15.0, 15.0)","(4.6, 5.8, 5.763636363636364)","(26.0, 40.0, 39.23076923076923)","(7.5, 10.5, 9.893333333333334)","(7.0, 8.8, 8.647619047619049)"
