,Eliminate,Ask An Angel,Dark City,Delago Dehero,Lucy Da Grey,Aurman Zou,The Crown Prince
07-01-2023 16:36:50.236507,"(1.75, 2.18, 2.14)","(3.6, 4.7, 4.4)","(8.0, 12.5, 10.785714285714286)","(14.0, 17.0, 15.727272727272727)","(8.0, 10.5, 10.06)","(31.0, 75.0, 58.6875)","(31.0, 70.0, 58.57142857142857)"
07-01-2023 16:36:51.650549,"(1.75, 2.18, 2.14)","(3.6, 4.7, 4.4)","(8.0, 12.5, 10.785714285714286)","(14.0, 17.0, 15.727272727272727)","(8.0, 10.5, 9.757142857142856)","(31.0, 75.0, 58.0)","(31.0, 70.0, 58.57142857142857)"
07-01-2023 16:36:52.855397,"(1.75, 2.18, 2.14)","(3.6, 4.7, 4.4)","(8.0, 12.5, 10.785714285714286)","(14.0, 17.0, 15.6875)","(8.0, 10.5, 9.766666666666667)","(31.0, 70.0, 57.2)","(31.0, 70.0, 58.57142857142857)"
07-01-2023 16:36:53.957906,"(1.75, 2.18, 2.17)","(3.6, 4.6, 4.475)","(8.0, 12.5, 10.785714285714286)","(14.0, 17.0, 15.6875)","(8.0, 10.5, 9.766666666666667)","(31.0, 70.0, 57.2)","(31.0, 70.0, 58.57142857142857)"
07-01-2023 16:36:54.964569,"(1.75, 2.18, 2.17)","(3.6, 4.6, 4.475)","(8.0, 12.5, 10.785714285714286)","(14.0, 17.0, 15.6875)","(8.0, 10.5, 9.766666666666667)","(31.0, 70.0, 57.2)","(31.0, 70.0, 58.57142857142857)"
07-01-2023 16:36:56.114975,"(1.75, 2.18, 2.1228571428571428)","(3.7, 4.7, 4.4)","(8.5, 12.5, 10.785714285714286)","(14.0, 17.0, 15.526315789473685)","(8.0, 10.5, 9.757142857142856)","(31.0, 70.0, 57.2)","(31.0, 70.0, 58.57142857142857)"
07-01-2023 16:36:57.267476,"(1.75, 2.18, 2.1228571428571428)","(3.7, 4.7, 4.4)","(8.5, 12.5, 10.785714285714286)","(14.0, 17.0, 15.352941176470589)","(8.0, 10.5, 9.757142857142856)","(31.0, 70.0, 61.27272727272727)","(31.0, 70.0, 58.57142857142857)"
07-01-2023 16:36:58.341122,"(1.75, 2.18, 2.1228571428571428)","(3.7, 4.7, 4.4)","(8.5, 12.5, 10.785714285714286)","(14.0, 17.0, 15.352941176470589)","(8.0, 10.5, 9.757142857142856)","(31.0, 70.0, 57.2)","(31.0, 70.0, 58.57142857142857)"
07-01-2023 16:36:59.460236,"(1.75, 2.18, 2.1228571428571428)","(3.7, 4.7, 4.4)","(8.5, 12.5, 10.785714285714286)","(14.0, 17.0, 15.352941176470589)","(8.0, 10.5, 9.757142857142856)","(31.0, 70.0, 57.2)","(31.0, 70.0, 58.57142857142857)"
07-01-2023 16:37:00.556918,"(1.75, 2.18, 2.1228571428571428)","(3.7, 4.7, 4.4)","(8.5, 12.5, 10.785714285714286)","(14.0, 17.0, 15.352941176470589)","(8.0, 10.5, 9.757142857142856)","(31.0, 70.0, 57.2)","(31.0, 70.0, 58.57142857142857)"
07-01-2023 16:37:01.666013,"(1.75, 2.18, 2.1228571428571428)","(3.7, 4.7, 4.4)","(8.5, 12.5, 10.785714285714286)","(14.0, 17.0, 15.352941176470589)","(8.0, 10.5, 10.194117647058823)","(31.0, 70.0, 57.2)","(31.0, 70.0, 58.57142857142857)"
07-01-2023 16:37:02.834867,"(1.75, 2.18, 2.1228571428571428)","(3.7, 4.7, 4.2124999999999995)","(8.5, 12.5, 10.785714285714286)","(14.0, 17.0, 15.352941176470589)","(8.0, 10.5, 10.307407407407407)","(31.0, 70.0, 55.23076923076923)","(31.0, 70.0, 58.57142857142857)"
07-01-2023 16:37:03.840769,"(1.75, 2.18, 2.095)","(3.7, 4.6, 4.215384615384615)","(8.5, 12.5, 10.785714285714286)","(14.0, 17.0, 15.352941176470589)","(8.0, 10.5, 10.307407407407407)","(31.0, 70.0, 59.33333333333333)","(31.0, 70.0, 60.0)"
07-01-2023 16:37:04.852718,"(1.75, 2.18, 2.095)","(3.7, 4.5, 4.25)","(8.5, 12.5, 10.785714285714286)","(14.0, 17.0, 15.352941176470589)","(8.0, 10.5, 9.66)","(31.0, 70.0, 53.714285714285715)","(31.0, 70.0, 60.0)"
07-01-2023 16:37:05.894873,"(1.75, 2.18, 2.095)","(3.7, 4.5, 4.4625)","(8.5, 12.5, 11.214285714285714)","(14.0, 17.0, 15.352941176470589)","(8.0, 9.8, 9.66)","(31.0, 55.0, 53.714285714285715)","(31.0, 70.0, 60.0)"
07-01-2023 16:37:06.924027,"(1.75, 2.18, 2.095)","(3.7, 4.5, 4.463414634146342)","(8.5, 12.5, 11.214285714285714)","(14.0, 17.0, 15.352941176470589)","(8.0, 9.8, 9.66)","(31.0, 55.0, 53.714285714285715)","(31.0, 70.0, 60.0)"
07-01-2023 16:37:07.983025,"(1.75, 2.18, 2.095)","(3.7, 4.5, 4.463414634146342)","(8.5, 12.5, 11.214285714285714)","(14.0, 17.0, 15.352941176470589)","(8.0, 9.8, 9.66)","(31.0, 55.0, 53.714285714285715)","(31.0, 70.0, 60.0)"
07-01-2023 16:37:09.012765,"(1.75, 2.18, 2.0771428571428574)","(3.7, 4.5, 4.463414634146342)","(8.5, 12.5, 11.214285714285714)","(14.0, 17.0, 15.727272727272727)","(8.0, 9.8, 9.66)","(31.0, 55.0, 51.5)","(31.0, 70.0, 60.0)"
07-01-2023 16:37:10.083980,"(1.75, 2.18, 2.0771428571428574)","(3.7, 4.5, 4.463414634146342)","(8.5, 12.5, 11.214285714285714)","(14.0, 17.0, 15.727272727272727)","(8.0, 9.8, 9.66)","(31.0, 55.0, 51.5)","(31.0, 70.0, 60.0)"
07-01-2023 16:37:11.200526,"(1.75, 2.14, 2.0733333333333333)","(3.7, 4.5, 4.45531914893617)","(8.5, 12.5, 11.75)","(14.0, 17.0, 15.727272727272727)","(8.0, 9.8, 9.545454545454547)","(31.0, 55.0, 53.833333333333336)","(31.0, 70.0, 60.0)"
07-01-2023 16:37:12.228772,"(1.75, 2.14, 2.068)","(3.7, 4.5, 4.45531914893617)","(8.5, 12.5, 11.75)","(14.0, 17.0, 15.727272727272727)","(8.0, 9.8, 9.545454545454547)","(31.0, 55.0, 53.833333333333336)","(31.0, 70.0, 60.0)"
07-01-2023 16:37:13.252698,"(1.75, 2.14, 2.068)","(3.7, 4.5, 4.45531914893617)","(8.5, 12.5, 11.75)","(14.0, 17.0, 15.352941176470589)","(8.0, 9.8, 9.545454545454547)","(31.0, 55.0, 53.833333333333336)","(31.0, 70.0, 60.0)"
07-01-2023 16:37:14.339866,"(1.75, 2.14, 2.068)","(3.7, 4.5, 4.4222222222222225)","(8.5, 12.5, 11.75)","(14.0, 17.0, 15.352941176470589)","(8.0, 9.8, 9.545454545454547)","(31.0, 55.0, 52.5)","(31.0, 70.0, 60.0)"
07-01-2023 16:37:15.429667,"(1.75, 2.14, 2.068)","(3.6, 4.5, 4.4222222222222225)","(8.5, 12.5, 11.75)","(14.0, 17.0, 15.352941176470589)","(8.0, 9.8, 9.70967741935484)","(31.0, 55.0, 52.5)","(31.0, 70.0, 60.0)"
07-01-2023 16:37:16.395697,"(1.75, 2.14, 2.068)","(3.6, 4.5, 4.327659574468085)","(8.5, 12.5, 12.108695652173914)","(14.0, 17.0, 15.352941176470589)","(8.0, 9.8, 9.70967741935484)","(31.0, 55.0, 52.5)","(31.0, 70.0, 60.0)"
07-01-2023 16:37:17.459884,"(1.75, 2.14, 2.068)","(3.6, 4.5, 4.327659574468085)","(8.5, 12.5, 12.108695652173914)","(14.0, 17.0, 15.352941176470589)","(8.0, 9.8, 9.7125)","(31.0, 55.0, 52.5)","(31.0, 70.0, 61.111111111111114)"
07-01-2023 16:37:18.529371,"(1.75, 2.14, 2.068)","(3.6, 4.5, 4.311627906976744)","(8.5, 12.5, 12.108695652173914)","(14.0, 17.0, 15.352941176470589)","(8.0, 9.8, 9.7125)","(31.0, 55.0, 52.5)","(31.0, 70.0, 61.111111111111114)"
07-01-2023 16:37:19.577276,"(1.75, 2.14, 2.068)","(3.6, 4.5, 4.311627906976744)","(8.5, 12.5, 12.108695652173914)","(14.0, 17.0, 15.352941176470589)","(8.0, 9.8, 9.7125)","(31.0, 55.0, 52.5)","(31.0, 70.0, 61.111111111111114)"
07-01-2023 16:37:20.532545,"(1.75, 2.14, 2.068)","(3.6, 4.5, 4.311627906976744)","(8.5, 12.5, 12.108695652173914)","(14.0, 17.0, 15.352941176470589)","(8.0, 9.8, 9.7125)","(31.0, 55.0, 52.5)","(31.0, 70.0, 61.111111111111114)"
07-01-2023 16:37:21.450828,"(1.75, 2.14, 2.068)","(3.6, 4.5, 4.311627906976744)","(8.5, 12.5, 12.108695652173914)","(14.0, 17.0, 15.352941176470589)","(8.0, 9.8, 9.7125)","(31.0, 55.0, 52.5)","(31.0, 70.0, 61.111111111111114)"
07-01-2023 16:37:22.485398,"(1.75, 2.14, 2.068)","(3.6, 4.5, 4.311627906976744)","(8.5, 12.5, 12.108695652173914)","(14.0, 17.0, 15.352941176470589)","(8.0, 9.8, 9.7125)","(31.0, 55.0, 52.5)","(31.0, 70.0, 67.85714285714286)"
07-01-2023 16:37:23.538887,"(1.75, 2.14, 2.068)","(3.6, 4.5, 4.311627906976744)","(8.5, 12.5, 12.214285714285714)","(14.0, 17.0, 15.352941176470589)","(8.0, 9.8, 9.7125)","(31.0, 55.0, 52.5)","(31.0, 75.0, 61.36363636363637)"
07-01-2023 16:37:24.566564,"(1.75, 2.14, 2.068)","(3.6, 4.5, 4.311627906976744)","(8.5, 12.5, 12.214285714285714)","(14.0, 17.0, 15.352941176470589)","(8.0, 9.8, 9.7125)","(31.0, 55.0, 52.5)","(31.0, 75.0, 61.36363636363637)"
07-01-2023 16:37:25.549628,"(1.75, 2.14, 2.068)","(3.6, 4.5, 4.311627906976744)","(8.5, 12.5, 12.214285714285714)","(14.0, 17.0, 15.352941176470589)","(8.0, 9.8, 9.7125)","(31.0, 55.0, 52.5)","(31.0, 75.0, 58.333333333333336)"
07-01-2023 16:37:26.551786,"(1.75, 2.0, 1.990375)","(3.6, 4.5, 4.325)","(8.5, 12.5, 11.75)","(14.0, 17.0, 15.793103448275861)","(8.0, 11.0, 10.28888888888889)","(31.0, 75.0, 56.25)","(31.0, 75.0, 58.333333333333336)"
07-01-2023 16:37:27.595281,"(1.75, 2.12, 2.0733333333333333)","(3.6, 4.5, 4.245454545454545)","(8.5, 12.5, 11.75)","(14.0, 17.0, 15.970588235294118)","(8.0, 11.0, 10.3)","(31.0, 80.0, 60.0)","(31.0, 75.0, 58.333333333333336)"
07-01-2023 16:37:28.682191,"(1.75, 2.12, 2.033333333333333)","(3.6, 4.5, 4.25)","(8.5, 12.5, 11.75)","(14.0, 17.0, 16.125)","(8.0, 11.0, 10.72)","(31.0, 80.0, 57.5)","(31.0, 75.0, 63.4)"
07-01-2023 16:37:29.682061,"(1.75, 2.12, 2.0136363636363637)","(3.6, 4.5, 4.144736842105263)","(8.5, 12.5, 12.227272727272727)","(14.0, 17.0, 15.25)","(8.0, 10.5, 10.430769230769231)","(31.0, 80.0, 65.0)","(31.0, 75.0, 63.4)"
07-01-2023 16:37:30.729418,"(1.75, 2.12, 2.0136363636363637)","(3.6, 4.5, 4.144736842105263)","(8.5, 12.5, 12.227272727272727)","(14.0, 17.0, 15.25)","(8.0, 10.5, 10.32)","(31.0, 80.0, 65.0)","(31.0, 75.0, 63.4)"
07-01-2023 16:37:31.880986,"(1.75, 2.1, 2.066153846153846)","(3.6, 4.4, 4.185714285714286)","(8.5, 12.5, 12.227272727272727)","(14.0, 17.0, 15.6875)","(8.0, 10.5, 10.32)","(31.0, 80.0, 65.0)","(31.0, 75.0, 63.4)"
07-01-2023 16:37:32.978417,"(1.75, 2.08, 2.035)","(3.6, 4.4, 4.185714285714286)","(8.5, 12.5, 12.227272727272727)","(14.0, 17.0, 15.6875)","(8.0, 10.5, 10.32)","(31.0, 80.0, 65.0)","(31.0, 75.0, 63.4)"
07-01-2023 16:37:33.962530,"(1.75, 2.08, 2.02)","(3.6, 4.4, 4.140540540540541)","(8.5, 12.5, 12.227272727272727)","(13.0, 17.0, 15.6875)","(8.0, 10.5, 10.32)","(31.0, 80.0, 65.0)","(31.0, 75.0, 63.4)"
07-01-2023 16:37:34.988058,"(1.75, 2.08, 2.02)","(3.6, 4.4, 4.140540540540541)","(8.5, 12.5, 12.227272727272727)","(13.0, 17.0, 15.6875)","(8.0, 10.5, 10.430769230769231)","(31.0, 80.0, 70.0)","(31.0, 75.0, 63.4)"
07-01-2023 16:37:36.104643,"(1.75, 2.06, 2.025714285714286)","(3.6, 4.4, 4.180645161290323)","(8.5, 12.5, 12.25)","(13.0, 17.0, 15.6875)","(8.0, 10.5, 10.32)","(31.0, 80.0, 70.0)","(31.0, 75.0, 63.4)"
07-01-2023 16:37:37.154700,"(1.75, 2.08, 2.0527272727272727)","(3.6, 4.4, 4.157575757575758)","(8.5, 12.5, 12.25)","(13.0, 17.0, 15.6875)","(8.0, 10.5, 10.371428571428572)","(31.0, 80.0, 70.0)","(31.0, 75.0, 63.4)"
07-01-2023 16:37:38.203848,"(1.75, 2.08, 2.06)","(3.6, 4.4, 4.157575757575758)","(8.5, 12.5, 12.25)","(13.0, 17.0, 15.6875)","(8.0, 10.5, 10.371428571428572)","(31.0, 80.0, 70.0)","(31.0, 75.0, 63.4)"
07-01-2023 16:37:39.242118,"(1.75, 2.08, 2.06)","(3.6, 4.4, 4.157575757575758)","(8.5, 12.5, 12.25)","(13.0, 17.0, 15.6875)","(8.0, 10.5, 10.371428571428572)","(31.0, 80.0, 70.0)","(31.0, 75.0, 57.0)"
07-01-2023 16:37:40.293084,"(1.75, 2.08, 2.06)","(3.6, 4.4, 4.157575757575758)","(8.5, 12.5, 11.833333333333334)","(13.0, 17.0, 16.066666666666666)","(8.0, 10.5, 10.05)","(31.0, 80.0, 70.0)","(31.0, 75.0, 51.857142857142854)"
07-01-2023 16:37:41.299975,"(1.75, 2.08, 2.06)","(3.6, 4.4, 4.157575757575758)","(8.5, 12.5, 12.666666666666666)","(13.0, 17.0, 16.066666666666666)","(8.0, 10.5, 10.05)","(31.0, 80.0, 61.111111111111114)","(31.0, 75.0, 57.0)"
07-01-2023 16:37:42.345503,"(1.75, 2.08, 2.06)","(3.6, 4.4, 4.157575757575758)","(8.5, 13.0, 12.666666666666666)","(13.0, 17.0, 15.352941176470589)","(8.0, 10.5, 10.371428571428572)","(31.0, 100.0, 61.111111111111114)","(31.0, 75.0, 57.0)"
07-01-2023 16:37:43.462148,"(1.75, 2.08, 2.06)","(3.6, 4.4, 4.137704918032787)","(8.5, 13.0, 12.882352941176471)","(13.0, 17.0, 15.727272727272727)","(8.0, 10.5, 10.371428571428572)","(31.0, 100.0, 61.111111111111114)","(31.0, 75.0, 57.0)"
07-01-2023 16:37:44.421273,"(1.75, 2.08, 2.06)","(3.6, 4.4, 4.1192982456140355)","(8.5, 13.0, 12.882352941176471)","(13.0, 17.0, 15.727272727272727)","(8.0, 10.5, 10.371428571428572)","(31.0, 100.0, 61.111111111111114)","(31.0, 75.0, 57.0)"
07-01-2023 16:37:45.353903,"(1.75, 2.08, 2.06)","(3.6, 4.4, 4.1192982456140355)","(8.5, 13.0, 12.68421052631579)","(13.0, 17.0, 15.727272727272727)","(8.0, 10.5, 10.22)","(31.0, 100.0, 61.111111111111114)","(31.0, 75.0, 57.0)"
07-01-2023 16:37:46.321811,"(1.75, 2.08, 2.06)","(3.6, 4.4, 4.137704918032787)","(8.5, 13.0, 12.454545454545455)","(13.0, 17.0, 15.833333333333334)","(8.0, 10.5, 10.35)","(31.0, 100.0, 80.0)","(31.0, 75.0, 55.333333333333336)"
07-01-2023 16:37:47.355759,"(1.75, 2.08, 2.06)","(3.6, 4.4, 4.137704918032787)","(8.5, 13.0, 12.454545454545455)","(13.0, 17.0, 15.833333333333334)","(8.0, 10.5, 10.35)","(31.0, 95.0, 80.0)","(31.0, 70.0, 57.0)"
07-01-2023 16:37:48.319153,"(1.75, 2.08, 2.06)","(3.6, 4.4, 4.137704918032787)","(8.5, 13.0, 12.454545454545455)","(13.0, 17.0, 15.727272727272727)","(8.0, 10.5, 10.35)","(31.0, 95.0, 80.0)","(31.0, 75.0, 57.0)"
07-01-2023 16:37:49.309289,"(1.75, 2.08, 2.06)","(3.6, 4.4, 4.1192982456140355)","(8.5, 13.0, 12.454545454545455)","(13.0, 17.0, 15.727272727272727)","(8.0, 10.5, 10.35)","(31.0, 95.0, 80.0)","(31.0, 75.0, 57.0)"
07-01-2023 16:37:50.272856,"(1.75, 2.08, 2.06)","(3.6, 4.4, 4.1192982456140355)","(8.5, 13.0, 12.454545454545455)","(13.0, 17.0, 15.727272727272727)","(8.0, 10.5, 10.35)","(31.0, 95.0, 80.0)","(31.0, 75.0, 57.0)"
07-01-2023 16:37:51.313797,"(1.75, 2.08, 2.06)","(3.6, 4.4, 4.1192982456140355)","(8.5, 13.0, 12.538461538461538)","(13.0, 17.0, 15.6875)","(8.0, 10.5, 10.15)","(31.0, 95.0, 80.0)","(31.0, 75.0, 57.0)"
07-01-2023 16:37:52.325015,"(1.75, 2.08, 2.06)","(3.6, 4.4, 4.1192982456140355)","(8.5, 13.0, 12.538461538461538)","(13.0, 17.0, 15.6875)","(8.0, 10.5, 11.25)","(31.0, 95.0, 87.5)","(31.0, 75.0, 57.0)"
07-01-2023 16:37:53.388365,"(1.75, 1.95, 1.9394117647058824)","(3.6, 4.5, 4.32)","(8.5, 13.0, 12.166666666666666)","(13.0, 17.0, 15.95)","(8.0, 11.5, 11.384615384615385)","(31.0, 95.0, 87.5)","(31.0, 75.0, 57.0)"
07-01-2023 16:37:54.369896,"(1.75, 1.95, 1.9394117647058824)","(3.6, 4.6, 4.428571428571429)","(8.5, 13.0, 12.166666666666666)","(13.0, 17.0, 15.95)","(8.0, 11.5, 11.384615384615385)","(31.0, 95.0, 87.5)","(31.0, 75.0, 57.0)"
07-01-2023 16:37:55.375809,"(1.75, 1.95, 1.9394117647058824)","(3.6, 4.6, 4.36)","(8.5, 13.0, 12.166666666666666)","(13.0, 17.0, 16.16)","(8.0, 11.5, 10.75)","(31.0, 95.0, 87.5)","(31.0, 75.0, 57.0)"
07-01-2023 16:37:56.457715,"(1.75, 1.95, 1.9394117647058824)","(3.6, 4.6, 4.4399999999999995)","(8.5, 13.0, 12.333333333333334)","(13.0, 17.0, 16.16)","(8.0, 11.5, 11.060975609756097)","(31.0, 95.0, 87.5)","(31.0, 75.0, 57.0)"
07-01-2023 16:37:57.524960,"(1.75, 1.95, 1.9433333333333334)","(3.6, 4.6, 4.3297297297297295)","(8.5, 13.0, 12.166666666666666)","(13.0, 17.0, 16.08695652173913)","(8.0, 11.5, 10.884615384615385)","(31.0, 95.0, 87.5)","(31.0, 75.0, 57.0)"
07-01-2023 16:37:58.538125,"(1.75, 1.92, 1.909247311827957)","(3.6, 4.6, 4.406666666666667)","(8.5, 13.0, 12.166666666666666)","(13.0, 17.0, 16.08695652173913)","(8.0, 11.5, 10.884615384615385)","(31.0, 95.0, 87.5)","(31.0, 75.0, 57.0)"
07-01-2023 16:37:59.481848,"(1.75, 1.92, 1.909247311827957)","(3.6, 4.6, 4.407407407407407)","(8.5, 13.0, 12.166666666666666)","(13.0, 17.0, 16.08695652173913)","(8.0, 11.5, 10.884615384615385)","(31.0, 95.0, 87.5)","(31.0, 75.0, 57.0)"
07-01-2023 16:38:00.499893,"(1.75, 1.92, 1.909247311827957)","(3.6, 4.6, 4.407407407407407)","(8.5, 13.0, 12.166666666666666)","(13.0, 17.0, 16.08695652173913)","(8.0, 11.5, 10.868421052631579)","(31.0, 95.0, 87.5)","(31.0, 75.0, 57.0)"
07-01-2023 16:38:01.480743,"(1.75, 1.92, 1.9065151515151515)","(3.6, 4.6, 4.407407407407407)","(8.5, 13.0, 12.333333333333334)","(13.0, 17.0, 16.08695652173913)","(8.0, 11.5, 10.868421052631579)","(31.0, 95.0, 71.42857142857143)","(31.0, 75.0, 57.0)"
07-01-2023 16:38:02.480013,"(1.75, 1.92, 1.9065151515151515)","(3.6, 4.6, 4.407407407407407)","(8.5, 13.0, 12.333333333333334)","(13.0, 17.0, 16.08695652173913)","(8.0, 11.5, 10.884615384615385)","(31.0, 110.0, 71.42857142857143)","(31.0, 75.0, 57.0)"
07-01-2023 16:38:03.477253,"(1.75, 1.95, 1.935)","(3.6, 4.6, 4.383333333333333)","(8.5, 13.0, 12.75)","(13.0, 17.0, 16.125)","(8.0, 11.5, 10.590909090909092)","(31.0, 110.0, 70.0)","(31.0, 75.0, 72.27272727272727)"
07-01-2023 16:38:04.425570,"(1.75, 1.9, 1.891132075471698)","(3.6, 4.6, 4.503333333333333)","(8.5, 13.0, 12.777777777777779)","(13.0, 17.0, 16.125)","(8.0, 11.5, 10.590909090909092)","(31.0, 90.0, 70.0)","(31.0, 75.0, 72.27272727272727)"
07-01-2023 16:38:05.484152,"(1.75, 1.9, 1.8718000000000001)","(3.6, 4.6, 4.408695652173914)","(8.5, 14.0, 13.0)","(13.0, 17.0, 16.22222222222222)","(8.0, 11.5, 10.833333333333334)","(31.0, 90.0, 70.0)","(31.0, 75.0, 72.27272727272727)"
07-01-2023 16:38:06.603544,"(1.75, 1.9, 1.8718000000000001)","(3.6, 4.6, 4.408695652173914)","(8.5, 14.0, 13.0)","(13.0, 17.0, 16.066666666666666)","(8.0, 11.5, 10.195652173913043)","(31.0, 90.0, 68.18181818181819)","(31.0, 75.0, 72.27272727272727)"
07-01-2023 16:38:07.705272,"(1.75, 1.93, 1.8863636363636365)","(3.6, 4.6, 4.55)","(8.5, 14.0, 13.0)","(13.0, 17.0, 16.066666666666666)","(8.0, 11.5, 10.204545454545455)","(31.0, 90.0, 68.18181818181819)","(31.0, 75.0, 72.27272727272727)"
07-01-2023 16:38:08.822546,"(1.75, 1.93, 1.92125)","(3.6, 4.6, 4.559090909090909)","(8.5, 14.0, 13.0)","(13.0, 17.0, 16.066666666666666)","(8.0, 11.5, 10.444444444444445)","(31.0, 90.0, 68.18181818181819)","(31.0, 75.0, 72.27272727272727)"
07-01-2023 16:38:09.873754,"(1.75, 1.93, 1.9220454545454544)","(3.6, 4.6, 4.559090909090909)","(8.5, 14.0, 13.0)","(13.0, 17.0, 16.066666666666666)","(8.0, 11.5, 10.55)","(31.0, 90.0, 68.18181818181819)","(31.0, 75.0, 72.85714285714286)"
07-01-2023 16:38:10.839551,"(1.75, 1.93, 1.9220454545454544)","(3.6, 4.6, 4.418421052631579)","(8.5, 14.0, 13.516129032258064)","(13.0, 17.0, 16.066666666666666)","(8.0, 11.5, 10.55)","(31.0, 90.0, 68.18181818181819)","(31.0, 75.0, 72.85714285714286)"
07-01-2023 16:38:11.927595,"(1.75, 1.93, 1.9220454545454544)","(3.6, 4.6, 4.418421052631579)","(8.5, 14.0, 13.516129032258064)","(13.0, 17.0, 16.533333333333335)","(8.0, 11.5, 10.55)","(31.0, 90.0, 70.0)","(31.0, 75.0, 72.85714285714286)"
07-01-2023 16:38:13.383102,"(1.75, 1.93, 1.9220454545454544)","(3.6, 4.6, 4.407142857142857)","(8.5, 14.0, 13.516129032258064)","(13.0, 17.0, 16.533333333333335)","(8.0, 11.5, 11.025)","(31.0, 90.0, 60.0)","(31.0, 75.0, 72.85714285714286)"
07-01-2023 16:38:14.549881,"(1.75, 1.93, 1.9220454545454544)","(3.6, 4.6, 4.407142857142857)","(8.5, 14.0, 13.516129032258064)","(13.0, 17.0, 16.533333333333335)","(8.0, 11.5, 11.025)","(31.0, 90.0, 60.0)","(31.0, 75.0, 72.85714285714286)"
07-01-2023 16:38:15.624509,"(1.75, 1.93, 1.91125)","(3.6, 4.6, 4.336585365853659)","(8.5, 14.0, 13.516129032258064)","(13.0, 17.0, 16.533333333333335)","(8.0, 11.5, 11.025)","(31.0, 90.0, 60.0)","(31.0, 75.0, 72.5)"
07-01-2023 16:38:16.678598,"(1.75, 1.93, 1.91125)","(3.6, 4.6, 4.336585365853659)","(8.5, 14.0, 13.516129032258064)","(13.0, 17.0, 16.533333333333335)","(8.0, 11.5, 11.025)","(31.0, 90.0, 60.0)","(31.0, 75.0, 72.6923076923077)"
07-01-2023 16:38:17.650385,"(1.75, 1.93, 1.91125)","(3.6, 4.6, 4.379411764705882)","(8.5, 14.0, 13.516129032258064)","(13.0, 17.0, 16.533333333333335)","(8.0, 11.5, 11.025)","(31.0, 80.0, 72.85714285714286)","(31.0, 75.0, 72.6923076923077)"
07-01-2023 16:38:18.747731,"(1.75, 1.93, 1.91125)","(3.6, 4.6, 4.372972972972973)","(8.5, 14.0, 13.516129032258064)","(13.0, 17.0, 16.46153846153846)","(8.0, 11.5, 11.025)","(31.0, 80.0, 72.85714285714286)","(31.0, 75.0, 70.3125)"
07-01-2023 16:38:19.797760,"(1.75, 1.93, 1.91125)","(3.6, 4.6, 4.372972972972973)","(8.5, 14.0, 13.516129032258064)","(13.0, 17.0, 15.894736842105264)","(8.0, 11.5, 10.55)","(31.0, 80.0, 72.85714285714286)","(31.0, 75.0, 70.3125)"
07-01-2023 16:38:20.781782,"(1.75, 1.93, 1.9157142857142857)","(3.6, 4.6, 4.372972972972973)","(8.5, 14.0, 13.516129032258064)","(13.0, 17.0, 15.894736842105264)","(8.0, 11.5, 10.5625)","(31.0, 80.0, 72.85714285714286)","(31.0, 75.0, 69.23076923076923)"
07-01-2023 16:38:22.017585,"(1.75, 1.93, 1.918095238095238)","(3.6, 4.6, 4.49090909090909)","(8.5, 14.0, 13.0)","(13.0, 17.0, 16.4)","(8.0, 11.5, 10.55)","(31.0, 80.0, 72.85714285714286)","(31.0, 75.0, 69.23076923076923)"
07-01-2023 16:38:23.232273,"(1.75, 1.93, 1.918095238095238)","(3.6, 4.6, 4.3999999999999995)","(8.5, 14.0, 13.516129032258064)","(13.0, 17.0, 16.4)","(8.0, 11.5, 10.55)","(31.0, 80.0, 72.85714285714286)","(31.0, 75.0, 70.3125)"
07-01-2023 16:38:24.329733,"(1.75, 1.93, 1.91)","(3.6, 4.6, 4.3999999999999995)","(8.5, 14.0, 13.516129032258064)","(13.0, 17.0, 16.4)","(8.0, 11.5, 10.55)","(31.0, 80.0, 72.85714285714286)","(31.0, 75.0, 70.3125)"
07-01-2023 16:38:25.426092,"(1.75, 1.93, 1.91)","(3.6, 4.6, 4.3999999999999995)","(8.5, 14.0, 13.516129032258064)","(13.0, 17.0, 16.045454545454547)","(8.0, 11.5, 10.55)","(31.0, 80.0, 72.85714285714286)","(31.0, 75.0, 70.3125)"
07-01-2023 16:38:26.378327,"(1.75, 1.93, 1.91)","(3.6, 4.6, 4.3999999999999995)","(8.5, 14.0, 13.516129032258064)","(13.0, 17.0, 16.045454545454547)","(8.0, 11.5, 10.55)","(31.0, 80.0, 72.85714285714286)","(31.0, 75.0, 66.66666666666667)"
07-01-2023 16:38:27.396408,"(1.75, 1.93, 1.920909090909091)","(3.6, 4.6, 4.3999999999999995)","(8.5, 14.0, 13.516129032258064)","(13.0, 17.0, 16.045454545454547)","(8.0, 11.5, 10.55)","(31.0, 80.0, 66.66666666666667)","(31.0, 75.0, 64.28571428571429)"
07-01-2023 16:38:28.530299,"(1.75, 1.93, 1.920909090909091)","(3.6, 4.6, 4.404761904761905)","(8.5, 14.0, 13.5)","(13.0, 17.0, 16.02173913043478)","(8.0, 11.5, 10.76923076923077)","(31.0, 80.0, 74.28571428571429)","(31.0, 75.0, 63.75)"
