,Storm Rose,Drink Jacks,Mad Monday,Dream Dancer,My Gal Cookie,Wind And Fire,Louie Luxe,Bundy Bounce
09-01-2023 13:15:27.989403,"(5.5, 7.6, 7.437037037037037)","(2.7, 3.1, 3.066666666666667)","(5.5, 7.6, 7.381818181818182)","(5.5, 7.2, 7.007142857142857)","(51.0, 95.0, 93.57142857142857)","(17.0, 34.0, 32.666666666666664)","(6.5, 8.0, 7.933333333333333)","(7.5, 12.0, 11.758620689655173)"
09-01-2023 13:15:29.077843,"(5.5, 7.6, 7.437037037037037)","(2.7, 3.1, 3.066666666666667)","(5.5, 7.6, 7.381818181818182)","(5.5, 7.2, 7.038461538461538)","(51.0, 95.0, 93.57142857142857)","(17.0, 34.0, 32.666666666666664)","(6.5, 8.2, 8.127272727272727)","(7.5, 12.0, 11.758620689655173)"
09-01-2023 13:15:30.166423,"(5.5, 7.2, 7.0600000000000005)","(2.7, 3.1, 3.0685393258426967)","(5.5, 7.6, 7.381818181818182)","(5.5, 7.2, 7.233333333333333)","(51.0, 95.0, 93.57142857142857)","(17.0, 34.0, 32.666666666666664)","(6.5, 8.2, 8.076923076923077)","(7.5, 12.0, 11.758620689655173)"
09-01-2023 13:15:31.254630,"(5.5, 7.2, 7.166666666666667)","(2.7, 3.1, 3.0685393258426967)","(5.5, 7.6, 7.381818181818182)","(5.5, 7.4, 7.154545454545454)","(51.0, 95.0, 93.57142857142857)","(17.0, 34.0, 32.666666666666664)","(6.5, 8.2, 8.076923076923077)","(7.5, 12.0, 11.794117647058824)"
09-01-2023 13:15:32.423153,"(5.5, 7.2, 7.166666666666667)","(2.7, 3.1, 3.071134020618557)","(5.5, 7.6, 7.381818181818182)","(5.5, 7.4, 7.254054054054055)","(51.0, 95.0, 93.57142857142857)","(17.0, 34.0, 32.666666666666664)","(6.5, 8.2, 8.076923076923077)","(7.5, 12.0, 11.794117647058824)"
09-01-2023 13:15:33.649043,"(5.5, 7.2, 7.166666666666667)","(2.7, 3.1, 3.071134020618557)","(5.5, 7.6, 7.3428571428571425)","(5.5, 7.4, 7.342857142857143)","(51.0, 95.0, 93.57142857142857)","(17.0, 34.0, 32.666666666666664)","(6.5, 8.2, 8.076923076923077)","(7.5, 12.0, 11.794117647058824)"
09-01-2023 13:15:34.807961,"(6.0, 7.2, 7.032)","(2.6, 3.1, 3.071134020618557)","(6.0, 7.6, 7.3428571428571425)","(5.5, 7.4, 7.359999999999999)","(51.0, 95.0, 93.57142857142857)","(19.0, 34.0, 32.666666666666664)","(6.5, 8.2, 8.048275862068966)","(8.0, 12.0, 11.794117647058824)"
09-01-2023 13:15:35.911879,"(6.0, 7.2, 7.009090909090909)","(2.6, 3.1, 3.071134020618557)","(6.0, 7.6, 7.3428571428571425)","(5.5, 7.6, 7.4319999999999995)","(51.0, 95.0, 93.57142857142857)","(19.0, 34.0, 32.666666666666664)","(6.5, 8.2, 8.048275862068966)","(8.0, 12.0, 11.794117647058824)"
09-01-2023 13:15:36.994355,"(6.0, 7.2, 7.0418604651162795)","(2.6, 3.1, 3.075)","(6.0, 7.6, 7.3428571428571425)","(5.5, 7.6, 7.472727272727273)","(51.0, 95.0, 93.33333333333333)","(19.0, 34.0, 32.666666666666664)","(6.5, 8.2, 8.048275862068966)","(8.0, 12.0, 11.75)"
09-01-2023 13:15:38.128319,"(6.0, 7.2, 7.032727272727273)","(2.6, 3.1, 3.071134020618557)","(6.0, 7.4, 7.25)","(5.5, 7.6, 7.345454545454546)","(51.0, 95.0, 93.33333333333333)","(19.0, 34.0, 32.666666666666664)","(6.5, 8.2, 8.048275862068966)","(8.0, 12.0, 11.71875)"
09-01-2023 13:15:39.265609,"(6.0, 7.2, 7.008333333333334)","(2.6, 3.1, 3.071134020618557)","(6.0, 7.4, 7.1)","(5.5, 7.6, 7.483333333333333)","(51.0, 95.0, 93.33333333333333)","(19.0, 34.0, 32.666666666666664)","(6.5, 8.2, 8.032258064516128)","(8.0, 12.0, 11.661290322580646)"
09-01-2023 13:15:40.425596,"(6.0, 7.4, 7.124137931034483)","(2.6, 3.1, 3.0846153846153848)","(6.0, 7.2, 7.222222222222222)","(5.5, 7.6, 7.457142857142857)","(51.0, 95.0, 93.33333333333333)","(19.0, 34.0, 32.666666666666664)","(6.5, 8.2, 8.032258064516128)","(8.0, 12.0, 11.763157894736842)"
09-01-2023 13:15:41.624168,"(6.0, 7.2, 7.107692307692308)","(2.6, 3.1, 3.0708333333333333)","(6.0, 7.4, 7.131914893617021)","(5.5, 7.6, 7.466666666666667)","(51.0, 95.0, 93.33333333333333)","(19.0, 34.0, 32.666666666666664)","(6.5, 8.2, 7.96)","(8.0, 12.0, 11.794117647058824)"
09-01-2023 13:15:42.779022,"(6.0, 7.2, 7.072)","(2.6, 3.1, 3.0743055555555556)","(6.0, 7.2, 7.131914893617021)","(5.5, 7.6, 7.466666666666667)","(51.0, 95.0, 93.33333333333333)","(19.0, 34.0, 32.666666666666664)","(6.5, 8.0, 8.020689655172413)","(8.0, 12.0, 11.82258064516129)"
09-01-2023 13:15:43.889032,"(6.0, 7.2, 7.093333333333334)","(2.6, 3.1, 3.071341463414634)","(6.0, 7.2, 7.130769230769231)","(5.5, 7.6, 7.425)","(51.0, 95.0, 93.33333333333333)","(19.0, 34.0, 32.666666666666664)","(6.5, 8.2, 8.020689655172413)","(8.0, 12.0, 11.785714285714286)"
09-01-2023 13:15:44.985577,"(6.0, 7.2, 7.089655172413793)","(2.6, 3.1, 3.071341463414634)","(6.0, 7.2, 7.11764705882353)","(5.5, 7.6, 7.466666666666667)","(51.0, 95.0, 89.16666666666667)","(19.0, 34.0, 32.666666666666664)","(6.5, 8.2, 8.014285714285714)","(8.0, 12.0, 11.785714285714286)"
09-01-2023 13:15:46.057797,"(6.0, 7.2, 7.089655172413793)","(2.6, 3.1, 3.064285714285714)","(6.0, 7.2, 7.083333333333333)","(5.5, 7.6, 7.433333333333334)","(51.0, 90.0, 89.16666666666667)","(19.0, 34.0, 32.666666666666664)","(6.5, 8.2, 8.014285714285714)","(8.0, 12.0, 11.8)"
09-01-2023 13:15:47.146072,"(6.0, 7.2, 7.089655172413793)","(2.6, 3.1, 3.064285714285714)","(6.0, 7.2, 7.11764705882353)","(5.5, 7.6, 7.433333333333334)","(51.0, 95.0, 93.57142857142857)","(19.0, 34.0, 32.666666666666664)","(6.5, 8.2, 8.014285714285714)","(8.5, 12.0, 11.8)"
09-01-2023 13:15:48.439948,"(6.0, 7.2, 7.1)","(2.6, 3.1, 3.0706249999999997)","(6.0, 7.2, 7.185714285714286)","(5.5, 7.6, 7.308108108108108)","(51.0, 95.0, 93.57142857142857)","(19.0, 34.0, 32.666666666666664)","(6.5, 8.2, 8.014285714285714)","(8.5, 12.0, 11.785714285714286)"
09-01-2023 13:15:49.615541,"(6.0, 7.2, 7.1)","(2.6, 3.1, 3.0706249999999997)","(6.0, 7.4, 7.2125)","(5.5, 7.6, 7.285714285714286)","(51.0, 95.0, 93.57142857142857)","(19.0, 34.0, 32.666666666666664)","(6.5, 8.2, 8.014285714285714)","(8.5, 12.0, 11.785714285714286)"
09-01-2023 13:15:50.805969,"(6.0, 7.2, 7.1)","(2.6, 3.1, 3.0706249999999997)","(6.0, 7.4, 7.2125)","(5.5, 7.4, 7.285714285714286)","(51.0, 95.0, 93.57142857142857)","(19.0, 34.0, 32.666666666666664)","(6.5, 8.2, 8.014285714285714)","(8.5, 12.0, 11.785714285714286)"
09-01-2023 13:15:52.145046,"(6.0, 7.2, 7.1)","(2.6, 3.1, 3.0706249999999997)","(6.0, 7.4, 7.2125)","(5.5, 7.4, 7.285714285714286)","(51.0, 95.0, 93.57142857142857)","(19.0, 34.0, 32.44444444444444)","(6.5, 8.2, 8.014285714285714)","(8.5, 12.0, 11.785714285714286)"
09-01-2023 13:15:53.296031,"(6.0, 7.2, 7.1)","(2.6, 3.1, 3.0706249999999997)","(6.0, 7.4, 7.2125)","(5.5, 7.4, 7.333333333333334)","(51.0, 95.0, 93.57142857142857)","(19.0, 34.0, 32.44444444444444)","(6.5, 8.2, 8.014285714285714)","(8.5, 12.0, 11.785714285714286)"
09-01-2023 13:15:54.715954,"(6.0, 7.2, 7.089655172413793)","(2.6, 3.1, 3.0706249999999997)","(6.0, 7.4, 7.2125)","(5.5, 7.4, 7.333333333333334)","(51.0, 95.0, 93.57142857142857)","(19.0, 34.0, 32.44444444444444)","(6.5, 8.2, 8.014285714285714)","(8.5, 12.0, 11.741379310344827)"
09-01-2023 13:15:55.964997,"(6.0, 7.2, 7.089655172413793)","(2.6, 3.1, 3.0706249999999997)","(6.0, 7.4, 7.2125)","(5.5, 7.4, 7.1931034482758625)","(51.0, 95.0, 93.57142857142857)","(19.0, 34.0, 32.0)","(6.5, 8.2, 8.014285714285714)","(8.5, 12.0, 11.741379310344827)"
09-01-2023 13:15:57.161706,"(6.0, 7.2, 7.105882352941177)","(2.6, 3.1, 3.0706249999999997)","(6.0, 7.4, 7.2125)","(5.5, 7.2, 7.1931034482758625)","(51.0, 95.0, 93.57142857142857)","(19.0, 34.0, 32.44444444444444)","(6.5, 8.2, 7.989189189189188)","(8.5, 12.0, 11.785714285714286)"
09-01-2023 13:15:58.336975,"(6.0, 7.2, 7.105882352941177)","(2.6, 3.1, 3.072)","(6.0, 7.4, 7.226666666666667)","(5.5, 7.2, 7.1931034482758625)","(51.0, 95.0, 93.57142857142857)","(19.0, 34.0, 31.666666666666664)","(6.5, 8.2, 7.927272727272727)","(8.5, 12.0, 11.75)"
09-01-2023 13:15:59.501822,"(6.0, 7.2, 7.045454545454546)","(2.6, 3.1, 3.0586842105263155)","(6.0, 7.4, 7.341176470588235)","(5.5, 7.2, 7.1931034482758625)","(51.0, 95.0, 93.57142857142857)","(19.0, 32.0, 31.666666666666664)","(6.5, 8.0, 8.04)","(8.5, 12.0, 11.758064516129032)"
09-01-2023 13:16:00.633847,"(6.0, 7.2, 7.152941176470589)","(2.6, 3.05, 3.004360465116279)","(6.0, 7.6, 7.341176470588235)","(5.5, 7.2, 7.311111111111112)","(51.0, 95.0, 93.57142857142857)","(19.0, 32.0, 32.5)","(6.5, 8.2, 8.04)","(8.5, 12.0, 11.91025641025641)"
09-01-2023 13:16:01.771216,"(6.0, 7.2, 7.152941176470589)","(2.6, 3.05, 2.9845323741007195)","(6.0, 7.6, 7.228571428571429)","(5.5, 7.4, 7.4879999999999995)","(51.0, 95.0, 93.57142857142857)","(19.0, 34.0, 32.5)","(6.5, 8.2, 8.04)","(8.5, 12.5, 11.642857142857142)"
09-01-2023 13:16:02.933845,"(6.0, 7.2, 7.091666666666667)","(2.6, 3.05, 2.9845323741007195)","(6.0, 7.4, 7.228571428571429)","(5.5, 7.6, 7.4879999999999995)","(51.0, 95.0, 93.57142857142857)","(19.0, 34.0, 32.5)","(6.5, 8.2, 8.04)","(8.5, 12.0, 11.642857142857142)"
09-01-2023 13:16:04.109289,"(6.0, 7.4, 7.08125)","(2.6, 2.98, 2.956888888888889)","(6.0, 7.4, 7.32)","(5.5, 7.6, 7.495238095238095)","(51.0, 95.0, 93.57142857142857)","(19.0, 34.0, 31.0)","(6.5, 8.2, 8.094117647058823)","(8.5, 12.0, 11.81578947368421)"
09-01-2023 13:16:05.317673,"(6.0, 7.4, 7.138888888888889)","(2.6, 2.96, 2.952)","(6.0, 7.4, 7.333333333333334)","(5.5, 7.4, 7.36842105263158)","(51.0, 95.0, 93.57142857142857)","(19.0, 34.0, 31.0)","(6.5, 8.2, 8.094117647058823)","(8.5, 12.0, 11.81578947368421)"
09-01-2023 13:16:06.510612,"(6.0, 7.4, 7.208163265306123)","(2.6, 3.1, 3.0599009900990097)","(6.0, 7.4, 7.219047619047619)","(5.5, 7.4, 7.228571428571429)","(51.0, 100.0, 94.0)","(19.0, 34.0, 31.272727272727273)","(6.5, 8.2, 8.027272727272727)","(8.5, 12.0, 11.478260869565217)"
09-01-2023 13:16:07.658258,"(6.0, 7.4, 7.208510638297873)","(2.6, 3.05, 3.0481751824817516)","(6.0, 7.4, 7.205128205128205)","(5.5, 7.4, 7.228571428571429)","(51.0, 100.0, 94.0)","(19.0, 34.0, 32.0)","(6.5, 8.2, 7.982857142857142)","(8.5, 11.5, 11.458333333333334)"
09-01-2023 13:16:08.737739,"(6.0, 7.4, 7.226923076923077)","(2.6, 3.05, 3.0492537313432835)","(6.0, 7.4, 7.205128205128205)","(5.5, 7.4, 7.237288135593221)","(51.0, 95.0, 93.57142857142857)","(19.0, 34.0, 32.476190476190474)","(6.5, 8.2, 8.04390243902439)","(8.5, 11.5, 11.423076923076923)"
09-01-2023 13:16:09.806191,"(6.0, 7.4, 7.142857142857143)","(2.6, 3.05, 3.0477777777777777)","(6.0, 7.4, 7.217391304347826)","(5.5, 7.4, 7.204081632653061)","(51.0, 95.0, 88.75)","(19.0, 34.0, 32.476190476190474)","(6.5, 8.2, 8.04390243902439)","(8.5, 11.5, 11.458333333333334)"
09-01-2023 13:16:10.871539,"(6.0, 7.4, 7.1567567567567565)","(2.6, 3.05, 3.0496153846153846)","(6.0, 7.4, 7.217391304347826)","(5.5, 7.4, 7.204081632653061)","(51.0, 90.0, 88.75)","(19.0, 34.0, 32.26086956521739)","(6.5, 8.2, 8.072)","(8.5, 11.5, 11.429824561403509)"
09-01-2023 13:16:11.949978,"(6.0, 7.2, 7.1466666666666665)","(2.6, 3.05, 3.0496153846153846)","(6.0, 7.4, 7.247272727272727)","(5.5, 7.4, 7.204081632653061)","(51.0, 110.0, 101.66666666666666)","(19.0, 34.0, 32.26086956521739)","(6.5, 8.2, 8.072)","(8.5, 11.5, 11.48936170212766)"
09-01-2023 13:16:13.057725,"(6.0, 7.4, 7.1030303030303035)","(2.6, 3.05, 3.0496153846153846)","(6.0, 7.4, 7.209090909090909)","(5.5, 7.4, 7.168)","(51.0, 110.0, 97.5)","(19.0, 34.0, 32.08)","(6.5, 8.2, 8.072)","(8.5, 11.5, 11.48936170212766)"
09-01-2023 13:16:14.107495,"(6.0, 7.4, 7.111392405063291)","(2.6, 3.05, 3.0496153846153846)","(6.0, 7.4, 7.195121951219512)","(5.5, 7.4, 7.1866666666666665)","(51.0, 110.0, 95.71428571428572)","(19.0, 34.0, 32.476190476190474)","(6.5, 8.2, 8.072)","(8.5, 11.5, 11.489583333333334)"
09-01-2023 13:16:15.229493,"(6.0, 7.4, 7.111392405063291)","(2.6, 3.05, 3.0496153846153846)","(6.0, 7.4, 7.195121951219512)","(5.5, 7.4, 7.1866666666666665)","(51.0, 110.0, 95.71428571428572)","(19.0, 34.0, 32.476190476190474)","(6.5, 8.2, 8.031578947368422)","(8.5, 11.5, 11.489583333333334)"
09-01-2023 13:16:16.239471,"(6.0, 7.4, 7.111392405063291)","(2.6, 3.05, 3.0496153846153846)","(6.0, 7.4, 7.209090909090909)","(5.5, 7.4, 7.195348837209303)","(51.0, 110.0, 95.71428571428572)","(19.0, 34.0, 32.73684210526316)","(6.5, 8.2, 8.12142857142857)","(8.5, 11.5, 11.489583333333334)"
09-01-2023 13:16:17.335985,"(6.0, 7.4, 7.087671232876712)","(2.6, 3.05, 3.0496153846153846)","(6.0, 7.4, 7.209090909090909)","(5.5, 7.4, 7.289075630252101)","(51.0, 110.0, 95.71428571428572)","(19.0, 34.0, 32.0)","(6.5, 8.2, 8.12142857142857)","(8.5, 11.5, 11.49056603773585)"
09-01-2023 13:16:18.500398,"(6.0, 7.4, 7.111392405063291)","(2.6, 3.05, 3.0496153846153846)","(6.0, 7.4, 7.209090909090909)","(5.5, 7.4, 7.299130434782609)","(51.0, 110.0, 95.71428571428572)","(19.0, 34.0, 32.0)","(6.5, 8.2, 8.12142857142857)","(8.5, 11.5, 11.49056603773585)"
09-01-2023 13:16:19.670938,"(6.0, 7.4, 7.111392405063291)","(2.6, 3.05, 3.0496153846153846)","(6.0, 7.4, 7.255172413793104)","(5.5, 7.4, 7.299130434782609)","(51.0, 110.0, 95.71428571428572)","(19.0, 34.0, 32.0)","(6.5, 8.2, 8.12142857142857)","(8.5, 11.5, 11.49056603773585)"
09-01-2023 13:16:20.854005,"(6.0, 7.4, 7.112820512820513)","(2.6, 3.05, 3.0496153846153846)","(6.0, 7.4, 7.255172413793104)","(5.5, 7.4, 7.330769230769231)","(51.0, 110.0, 95.71428571428572)","(19.0, 34.0, 32.73684210526316)","(6.5, 8.2, 8.190909090909091)","(8.5, 11.5, 11.489583333333334)"
09-01-2023 13:16:22.079357,"(6.0, 7.4, 7.088888888888889)","(2.6, 3.05, 3.0496153846153846)","(6.0, 7.4, 7.230508474576271)","(5.5, 7.4, 7.303571428571429)","(51.0, 110.0, 95.71428571428572)","(19.0, 34.0, 32.36363636363637)","(6.5, 8.4, 8.22962962962963)","(8.5, 11.5, 11.488095238095237)"
09-01-2023 13:16:23.218452,"(6.0, 7.2, 7.1375)","(2.6, 3.05, 3.0496153846153846)","(6.0, 7.4, 7.230508474576271)","(5.5, 7.4, 7.303571428571429)","(51.0, 110.0, 95.71428571428572)","(19.0, 34.0, 32.0)","(6.5, 8.4, 8.295238095238096)","(8.5, 11.5, 11.488095238095237)"
09-01-2023 13:16:24.289876,"(6.0, 7.4, 7.103529411764706)","(2.6, 3.1, 3.055151515151515)","(6.0, 7.4, 7.230508474576271)","(5.5, 7.4, 7.303571428571429)","(51.0, 110.0, 95.71428571428572)","(19.0, 34.0, 31.77777777777778)","(6.5, 8.4, 8.258333333333333)","(8.5, 11.5, 11.48936170212766)"
09-01-2023 13:16:25.411322,"(6.0, 7.4, 7.088888888888889)","(2.6, 3.05, 3.0376033057851237)","(6.0, 7.4, 7.230508474576271)","(5.5, 7.4, 7.303571428571429)","(51.0, 110.0, 95.71428571428572)","(19.0, 34.0, 31.77777777777778)","(6.5, 8.4, 8.258333333333333)","(8.5, 11.5, 11.48936170212766)"
09-01-2023 13:16:26.629448,"(6.0, 7.4, 7.088888888888889)","(2.6, 3.05, 3.0366935483870967)","(6.0, 7.4, 7.2214285714285715)","(5.5, 7.4, 7.288135593220339)","(51.0, 110.0, 95.71428571428572)","(19.0, 34.0, 32.0)","(6.5, 8.4, 8.258333333333333)","(8.5, 11.5, 11.48936170212766)"
09-01-2023 13:16:27.766435,"(6.0, 7.4, 7.112820512820513)","(2.6, 3.05, 3.027245508982036)","(6.0, 7.4, 7.2214285714285715)","(5.5, 7.4, 7.4367346938775505)","(51.0, 110.0, 95.71428571428572)","(19.0, 34.0, 31.23076923076923)","(6.5, 8.4, 8.192)","(8.5, 11.5, 11.488095238095237)"
09-01-2023 13:16:28.924219,"(6.0, 7.4, 7.112820512820513)","(2.6, 3.05, 3.025324675324675)","(6.0, 7.4, 7.2214285714285715)","(5.5, 7.6, 7.4367346938775505)","(51.0, 110.0, 95.71428571428572)","(19.0, 34.0, 31.6)","(6.5, 8.4, 8.213333333333333)","(8.5, 11.5, 11.48611111111111)"
09-01-2023 13:16:30.153704,"(6.0, 7.4, 7.088888888888889)","(2.6, 3.05, 3.0612716763005783)","(6.0, 7.4, 7.217543859649123)","(5.5, 7.6, 7.466666666666667)","(51.0, 110.0, 94.61538461538461)","(17.0, 34.0, 26.4)","(6.5, 8.4, 8.22857142857143)","(8.5, 11.5, 11.487804878048781)"
09-01-2023 13:16:31.238897,"(6.0, 7.4, 7.12)","(2.6, 3.1, 3.0612716763005783)","(6.0, 7.4, 7.217543859649123)","(5.5, 7.6, 7.45)","(51.0, 110.0, 94.61538461538461)","(17.0, 27.0, 27.238095238095237)","(6.5, 8.4, 8.261224489795918)","(8.5, 11.5, 11.487804878048781)"
09-01-2023 13:16:32.282344,"(6.0, 7.4, 7.1395348837209305)","(2.6, 3.1, 3.0642424242424244)","(6.0, 7.4, 7.2625)","(5.5, 7.6, 7.4064516129032265)","(51.0, 110.0, 94.61538461538461)","(17.0, 28.0, 25.75862068965517)","(6.5, 8.4, 8.258333333333333)","(8.5, 11.5, 11.487804878048781)"
09-01-2023 13:16:33.336127,"(6.0, 7.4, 7.1395348837209305)","(2.6, 3.1, 3.065432098765432)","(6.0, 7.6, 7.45)","(5.5, 7.6, 7.4064516129032265)","(51.0, 110.0, 94.61538461538461)","(17.0, 27.0, 25.307692307692307)","(6.5, 8.4, 8.126315789473685)","(8.5, 11.5, 11.460526315789474)"
09-01-2023 13:16:34.489041,"(6.0, 7.2, 7.092307692307692)","(2.6, 3.1, 3.0525252525252524)","(6.0, 7.6, 7.455172413793104)","(5.5, 7.6, 7.47076923076923)","(51.0, 110.0, 94.61538461538461)","(17.0, 26.0, 18.473684210526315)","(6.5, 8.2, 8.108571428571429)","(8.5, 12.0, 11.486486486486486)"
09-01-2023 13:16:35.617986,"(6.0, 7.2, 7.083720930232558)","(2.6, 3.1, 3.0551724137931036)","(6.0, 7.6, 7.476190476190476)","(5.5, 7.6, 7.533333333333333)","(51.0, 110.0, 94.61538461538461)","(17.0, 18.5, 20.916666666666668)","(6.5, 8.2, 8.042857142857143)","(8.5, 12.0, 11.472222222222221)"
09-01-2023 13:16:36.715305,"(6.0, 7.2, 7.1722222222222225)","(2.6, 3.1, 3.066176470588235)","(6.0, 7.8, 7.6909090909090905)","(6.0, 7.6, 7.519148936170213)","(51.0, 110.0, 94.61538461538461)","(17.0, 21.0, 20.94736842105263)","(6.5, 8.2, 8.034482758620689)","(8.5, 12.0, 11.552941176470588)"
09-01-2023 13:16:37.805084,"(6.0, 7.4, 7.14375)","(2.6, 3.1, 3.066176470588235)","(6.0, 7.8, 7.666666666666667)","(6.0, 7.6, 7.533333333333333)","(51.0, 110.0, 94.61538461538461)","(17.0, 21.0, 20.94736842105263)","(6.5, 8.2, 8.034482758620689)","(8.5, 12.0, 11.534090909090908)"
09-01-2023 13:16:38.834230,"(6.0, 7.4, 7.111475409836066)","(2.6, 3.1, 3.0668367346938776)","(6.0, 7.8, 7.7299999999999995)","(6.0, 7.6, 7.533333333333333)","(51.0, 110.0, 94.61538461538461)","(17.0, 21.0, 20.94736842105263)","(6.5, 8.2, 8.034482758620689)","(8.5, 12.0, 11.577319587628866)"
09-01-2023 13:16:39.905063,"(6.0, 7.2, 7.088888888888889)","(2.6, 3.1, 3.063440860215054)","(6.0, 7.8, 7.783333333333333)","(6.0, 7.6, 7.533333333333333)","(51.0, 110.0, 94.61538461538461)","(17.0, 21.0, 20.933333333333334)","(6.5, 8.2, 8.034482758620689)","(8.5, 12.0, 11.554347826086957)"
09-01-2023 13:16:41.028055,"(6.0, 7.2, 7.102439024390244)","(2.6, 3.1, 3.0666666666666664)","(6.0, 7.8, 7.621538461538462)","(6.0, 7.6, 7.533333333333333)","(51.0, 110.0, 95.41666666666667)","(17.0, 21.0, 20.962962962962962)","(6.5, 8.2, 8.042857142857143)","(8.5, 12.0, 11.554347826086957)"
09-01-2023 13:16:42.150740,"(6.0, 7.2, 7.110526315789474)","(2.6, 3.1, 3.0666666666666664)","(6.0, 7.8, 7.621538461538462)","(6.0, 7.6, 7.533333333333333)","(51.0, 110.0, 95.41666666666667)","(17.0, 21.0, 20.956521739130434)","(6.5, 8.2, 8.042857142857143)","(8.5, 12.0, 11.548387096774194)"
09-01-2023 13:16:43.303513,"(6.0, 7.2, 7.096969696969697)","(2.6, 3.1, 3.0666666666666664)","(6.0, 7.8, 7.621538461538462)","(6.0, 7.6, 7.555555555555555)","(51.0, 110.0, 95.41666666666667)","(17.0, 21.0, 20.76923076923077)","(6.5, 8.2, 8.042857142857143)","(8.5, 12.0, 11.548780487804878)"
09-01-2023 13:16:44.394168,"(6.0, 7.4, 7.078571428571428)","(2.6, 3.1, 3.065909090909091)","(6.0, 7.8, 7.644897959183673)","(6.0, 7.6, 7.526315789473684)","(51.0, 110.0, 94.0909090909091)","(17.0, 21.0, 20.76923076923077)","(6.5, 8.2, 8.042857142857143)","(8.5, 12.0, 11.548780487804878)"
09-01-2023 13:16:45.491456,"(6.0, 7.4, 7.098461538461539)","(2.6, 3.1, 3.063855421686747)","(6.0, 7.8, 7.649180327868852)","(6.0, 7.6, 7.511627906976744)","(51.0, 110.0, 95.41666666666667)","(15.0, 22.0, 20.1)","(6.5, 8.2, 8.042857142857143)","(8.5, 11.5, 11.305555555555555)"
09-01-2023 13:16:46.613655,"(6.0, 7.4, 7.098461538461539)","(2.6, 3.15, 3.071531100478469)","(6.0, 7.8, 7.666666666666667)","(6.0, 7.6, 7.526315789473684)","(51.0, 110.0, 95.41666666666667)","(15.0, 21.0, 19.9)","(6.5, 8.2, 8.0125)","(8.5, 11.5, 11.268292682926829)"
09-01-2023 13:16:47.738297,"(6.0, 7.4, 7.131506849315069)","(2.6, 3.15, 3.0734375)","(6.0, 7.8, 7.666666666666667)","(6.0, 7.6, 7.55)","(51.0, 110.0, 95.41666666666667)","(15.0, 20.0, 20.806451612903224)","(6.5, 8.2, 8.0125)","(8.5, 11.5, 11.268292682926829)"
09-01-2023 13:16:48.905109,"(6.0, 7.4, 7.111764705882353)","(2.6, 3.15, 3.076943005181347)","(6.0, 7.8, 7.666666666666667)","(6.0, 7.6, 7.55)","(51.0, 110.0, 95.41666666666667)","(15.0, 21.0, 20.75257731958763)","(6.5, 8.2, 8.0125)","(8.5, 11.5, 11.268292682926829)"
09-01-2023 13:16:50.136946,"(6.0, 7.4, 7.111764705882353)","(2.6, 3.15, 3.0765624999999996)","(6.0, 7.8, 7.6466666666666665)","(6.0, 7.6, 7.511627906976744)","(51.0, 110.0, 95.41666666666667)","(15.0, 21.0, 20.357142857142858)","(6.5, 8.2, 8.006451612903225)","(8.5, 11.5, 11.307017543859649)"
09-01-2023 13:16:51.321592,"(6.0, 7.4, 7.124675324675325)","(2.6, 3.15, 3.0765624999999996)","(6.0, 7.8, 7.6626865671641795)","(6.0, 7.6, 7.511627906976744)","(51.0, 110.0, 95.41666666666667)","(15.0, 21.0, 20.3)","(6.5, 8.2, 8.006451612903225)","(8.5, 11.5, 11.307017543859649)"
09-01-2023 13:16:52.461262,"(6.0, 7.4, 7.124675324675325)","(2.6, 3.15, 3.0765624999999996)","(6.0, 7.8, 7.6626865671641795)","(6.0, 7.6, 7.511627906976744)","(51.0, 110.0, 95.41666666666667)","(15.0, 21.0, 20.375)","(6.5, 8.2, 7.875)","(8.5, 11.5, 11.307017543859649)"
09-01-2023 13:16:53.621877,"(6.0, 7.4, 7.105555555555556)","(2.6, 3.15, 3.076424870466321)","(6.0, 7.8, 7.664285714285715)","(6.0, 7.6, 7.545945945945946)","(51.0, 110.0, 96.53846153846153)","(15.0, 21.0, 20.571428571428573)","(6.5, 8.0, 7.825)","(8.5, 11.5, 11.302083333333334)"
09-01-2023 13:16:54.719256,"(6.0, 7.4, 7.124675324675325)","(2.6, 3.15, 3.078643216080402)","(6.0, 7.8, 7.70204081632653)","(6.0, 7.6, 7.564285714285714)","(51.0, 110.0, 96.53846153846153)","(15.0, 21.0, 20.571428571428573)","(6.5, 8.0, 7.85)","(8.5, 11.5, 11.327272727272728)"
09-01-2023 13:16:55.843441,"(6.0, 7.4, 7.1382716049382715)","(2.6, 3.15, 3.081472081218274)","(6.0, 7.6, 7.5928571428571425)","(6.0, 7.6, 7.377142857142857)","(51.0, 110.0, 96.53846153846153)","(15.0, 21.0, 20.375)","(6.5, 8.0, 7.976470588235293)","(8.5, 11.5, 11.381818181818181)"
09-01-2023 13:16:56.980230,"(6.0, 7.4, 7.129577464788732)","(2.6, 3.15, 3.081472081218274)","(6.0, 7.6, 7.592)","(6.0, 7.4, 7.375)","(51.0, 110.0, 96.53846153846153)","(15.0, 21.0, 20.375)","(6.5, 8.2, 7.957894736842105)","(8.5, 11.5, 11.323076923076924)"
