,Sheezasinga,I Am Fearless,Remember Mary,Expect A Hero,Klinsmann,Jacked Up,Mishani Mistress,Lively Lass,Taormina Rhythm
05-01-2023 14:24:22.122982,"(6.5, 8.8, 8.61917808219178)","(3.9, 4.2, 4.1315233785822025)","(12.0, 15.5, 15.08130081300813)","(8.0, 10.0, 9.840740740740742)","(13.0, 18.0, 17.614503816793892)","(3.2, 3.85, 3.9124542124542123)","(6.5, 7.4, 6.643809523809524)","(81.0, 140.0, 150.0)","(71.0, 110.0, 91.33333333333333)"
05-01-2023 14:24:23.410972,"(6.5, 8.8, 8.733333333333334)","(3.8, 4.2, 4.146555819477435)","(12.0, 15.5, 14.973333333333333)","(8.0, 10.0, 9.9)","(13.0, 18.0, 17.628676470588236)","(3.3, 3.95, 3.9234328358208956)","(6.5, 6.8, 6.661988304093567)","(81.0, 170.0, 142.0)","(71.0, 110.0, 101.76470588235294)"
05-01-2023 14:24:24.718099,"(6.5, 8.8, 8.75)","(3.8, 4.2, 4.146555819477435)","(12.0, 15.0, 14.973333333333333)","(8.0, 10.0, 9.9)","(13.0, 18.0, 17.473214285714285)","(3.3, 3.95, 3.969060773480663)","(6.5, 6.8, 6.676811594202898)","(81.0, 160.0, 136.66666666666666)","(71.0, 110.0, 95.26315789473684)"
05-01-2023 14:24:26.016971,"(6.5, 8.8, 8.753623188405797)","(3.8, 4.1, 4.070519262981574)","(12.0, 15.5, 14.838983050847457)","(8.0, 10.0, 9.981481481481481)","(13.0, 17.5, 17.5625)","(3.3, 4.0, 4.014285714285714)","(6.5, 6.8, 6.672)","(81.0, 160.0, 138.0)","(71.0, 110.0, 96.875)"
05-01-2023 14:24:27.275506,"(6.5, 8.8, 8.768780487804879)","(3.8, 4.1, 4.0827111984282904)","(12.0, 15.0, 14.848)","(8.0, 10.0, 10.127403846153847)","(13.0, 18.0, 17.289473684210527)","(3.3, 4.1, 4.039318885448917)","(6.5, 6.8, 6.68734693877551)","(81.0, 150.0, 148.63636363636363)","(71.0, 110.0, 98.94736842105263)"
05-01-2023 14:24:28.453439,"(6.5, 8.8, 8.78781725888325)","(3.8, 4.0, 3.974712643678161)","(12.0, 15.0, 14.955056179775282)","(8.0, 10.5, 10.052401746724891)","(13.0, 17.5, 17.299065420560748)","(3.3, 4.1, 4.0514705882352935)","(6.5, 6.8, 6.707118644067796)","(81.0, 150.0, 149.58333333333334)","(71.0, 110.0, 98.94736842105263)"
05-01-2023 14:24:29.761612,"(6.5, 8.8, 8.798591549295775)","(3.8, 4.0, 3.995054945054945)","(12.0, 15.0, 15.13888888888889)","(8.0, 10.5, 10.044117647058824)","(13.0, 17.5, 17.217687074829932)","(3.3, 4.1, 4.05)","(6.5, 6.8, 6.711660777385159)","(81.0, 150.0, 149.58333333333334)","(71.0, 110.0, 95.9375)"
05-01-2023 14:24:31.003742,"(6.5, 8.8, 8.774074074074075)","(3.8, 4.0, 3.996311475409836)","(12.0, 15.5, 15.13888888888889)","(8.0, 10.5, 10.044776119402986)","(13.0, 17.5, 17.210526315789473)","(3.3, 4.1, 4.047340425531915)","(6.5, 6.8, 6.723320158102767)","(81.0, 150.0, 148.21428571428572)","(71.0, 110.0, 99.16666666666667)"
05-01-2023 14:24:32.256252,"(6.5, 9.0, 8.862910798122066)","(3.8, 4.0, 3.9912408759124087)","(12.0, 15.5, 15.149717514124294)","(8.0, 10.5, 10.034351145038167)","(13.0, 17.5, 17.210526315789473)","(3.4, 4.1, 4.051015228426396)","(6.5, 6.8, 6.72258064516129)","(81.0, 150.0, 148.21428571428572)","(71.0, 100.0, 99.16666666666667)"
05-01-2023 14:24:33.531868,"(6.5, 9.0, 8.76875)","(3.8, 4.0, 3.9655844155844155)","(12.0, 15.5, 15.137426900584796)","(8.0, 10.5, 10.071929824561403)","(13.0, 17.5, 17.210526315789473)","(3.4, 4.1, 4.0452702702702705)","(6.5, 6.8, 6.738812785388127)","(81.0, 150.0, 148.21428571428572)","(71.0, 100.0, 99.16666666666667)"
05-01-2023 14:24:34.831025,"(6.5, 8.8, 8.653731343283583)","(3.8, 4.0, 4.006504065040651)","(12.0, 15.5, 14.957831325301205)","(8.0, 10.5, 9.907438016528927)","(13.0, 17.5, 17.25136612021858)","(3.4, 4.1, 4.0553106212424845)","(6.5, 6.8, 6.701960784313726)","(81.0, 150.0, 149.2)","(71.0, 100.0, 101.33333333333333)"
05-01-2023 14:24:36.156120,"(6.5, 8.8, 8.645669291338583)","(3.8, 4.1, 4.0167259786476865)","(12.0, 15.0, 14.966346153846153)","(8.0, 10.0, 9.903862660944206)","(13.0, 17.5, 17.25)","(3.4, 4.1, 4.058812615955473)","(6.5, 7.0, 6.7239263803680975)","(81.0, 150.0, 149.54545454545453)","(71.0, 110.0, 95.0)"
05-01-2023 14:24:37.403962,"(6.5, 8.8, 8.644444444444444)","(3.8, 4.1, 4.0167259786476865)","(12.0, 15.0, 14.966346153846153)","(8.0, 10.0, 9.953293413173652)","(13.0, 17.5, 17.25)","(3.4, 4.1, 4.0586792452830185)","(6.5, 6.8, 6.726086956521739)","(81.0, 150.0, 138.57142857142858)","(71.0, 110.0, 102.17391304347827)"
05-01-2023 14:24:38.585170,"(6.5, 8.8, 8.696969696969697)","(3.8, 4.1, 4.017383820998279)","(12.0, 15.0, 14.940909090909091)","(8.0, 10.0, 9.967105263157896)","(13.0, 17.5, 17.25)","(3.4, 4.1, 4.05755258126195)","(6.5, 6.8, 6.5536)","(81.0, 140.0, 138.75)","(71.0, 110.0, 102.17391304347827)"
05-01-2023 14:24:39.925799,"(6.5, 8.8, 8.761538461538462)","(3.8, 4.1, 4.070636215334421)","(12.0, 14.5, 14.439814814814815)","(8.0, 10.0, 9.987804878048781)","(13.0, 17.5, 17.280193236714975)","(3.4, 4.1, 4.062818336162988)","(6.5, 6.8, 6.49051094890511)","(81.0, 140.0, 139.0)","(71.0, 110.0, 108.0)"
05-01-2023 14:24:41.257881,"(6.5, 8.8, 8.761538461538462)","(3.8, 4.1, 3.773423423423423)","(12.0, 14.5, 14.710526315789474)","(8.0, 10.0, 10.158928571428572)","(13.0, 17.5, 17.27840909090909)","(3.4, 4.1, 4.260909090909091)","(6.5, 6.6, 6.620588235294117)","(81.0, 140.0, 142.30769230769232)","(71.0, 150.0, 116.89655172413794)"
05-01-2023 14:24:42.623297,"(6.5, 9.0, 8.73939393939394)","(3.8, 3.8, 3.775574712643678)","(12.0, 15.0, 14.864285714285714)","(8.0, 10.5, 10.128691983122362)","(13.0, 17.5, 17.29032258064516)","(3.3, 4.3, 4.288198757763975)","(6.5, 6.8, 6.634558823529411)","(81.0, 150.0, 144.11764705882354)","(71.0, 150.0, 112.3076923076923)"
05-01-2023 14:24:43.858718,"(6.5, 8.8, 8.746308724832215)","(3.8, 3.8, 3.7732984293193716)","(12.0, 15.0, 14.9)","(8.0, 10.5, 10.051020408163266)","(13.0, 17.5, 17.316037735849058)","(3.3, 4.3, 4.291044776119403)","(6.5, 6.8, 6.6589341692789965)","(81.0, 150.0, 144.73684210526315)","(71.0, 120.0, 113.75)"
05-01-2023 14:24:45.031450,"(6.5, 8.6, 8.598611111111111)","(3.8, 3.8, 3.7359712230215827)","(12.0, 15.0, 14.62)","(8.0, 10.5, 10.078502415458937)","(13.0, 17.5, 17.338383838383837)","(3.4, 4.3, 4.294076655052264)","(6.5, 6.8, 6.673595505617977)","(81.0, 150.0, 148.66666666666666)","(71.0, 120.0, 101.66666666666667)"
05-01-2023 14:24:46.316675,"(6.5, 8.6, 8.544278606965173)","(3.8, 3.75, 3.7359712230215827)","(12.0, 15.0, 14.787037037037036)","(8.0, 10.5, 10.104308390022675)","(13.0, 17.5, 17.69375)","(3.4, 4.3, 4.315873015873016)","(6.5, 6.8, 6.691623036649214)","(81.0, 150.0, 141.66666666666666)","(71.0, 120.0, 105.0)"
05-01-2023 14:24:47.608128,"(6.5, 8.6, 8.565979381443299)","(3.8, 3.8, 3.8191304347826085)","(12.0, 15.0, 14.840277777777779)","(8.0, 10.5, 10.01775956284153)","(13.0, 18.0, 17.72159090909091)","(3.4, 4.4, 4.292825112107623)","(6.5, 6.8, 6.702659574468085)","(81.0, 150.0, 142.0)","(71.0, 110.0, 103.125)"
05-01-2023 14:24:48.866588,"(6.5, 8.6, 8.574193548387097)","(3.7, 3.9, 3.8191304347826085)","(12.0, 15.0, 14.462962962962964)","(8.0, 10.5, 10.085746102449889)","(13.0, 18.0, 17.702380952380953)","(3.4, 4.3, 4.308778625954199)","(6.5, 6.8, 6.702659574468085)","(81.0, 150.0, 148.57142857142858)","(81.0, 110.0, 105.55555555555556)"
05-01-2023 14:24:50.063697,"(6.5, 8.8, 8.687058823529412)","(3.7, 3.75, 3.746172248803828)","(12.0, 14.5, 14.462962962962964)","(8.0, 10.5, 10.086516853932585)","(13.0, 18.0, 17.71264367816092)","(3.4, 4.4, 4.266348448687351)","(6.5, 6.8, 6.703394255874674)","(81.0, 150.0, 148.75)","(81.0, 110.0, 105.55555555555556)"
05-01-2023 14:24:51.313604,"(6.5, 8.8, 8.69462365591398)","(3.7, 3.8, 3.7697080291970804)","(12.0, 14.5, 14.410828025477707)","(8.0, 10.5, 10.104494382022471)","(13.0, 18.0, 17.72872340425532)","(3.4, 4.3, 4.261494252873563)","(6.5, 6.8, 6.710411622276029)","(81.0, 150.0, 148.88888888888889)","(71.0, 110.0, 106.36363636363636)"
05-01-2023 14:24:52.572874,"(6.5, 8.8, 8.715517241379311)","(3.7, 3.8, 3.778157894736842)","(12.0, 15.0, 14.794444444444444)","(8.0, 10.5, 10.104494382022471)","(13.0, 18.0, 17.72872340425532)","(3.4, 4.3, 4.261849710982659)","(6.5, 6.8, 6.738872403560831)","(81.0, 150.0, 148.88888888888889)","(71.0, 110.0, 105.0)"
05-01-2023 14:24:53.815071,"(6.5, 8.8, 8.713475177304964)","(3.7, 3.8, 3.786340206185567)","(12.0, 15.0, 14.794444444444444)","(8.0, 10.5, 10.104494382022471)","(13.0, 18.0, 17.772321428571427)","(3.4, 4.3, 4.258105646630237)","(6.5, 6.8, 6.7394495412844035)","(81.0, 150.0, 149.0909090909091)","(71.0, 110.0, 105.625)"
05-01-2023 14:24:55.075767,"(6.5, 8.8, 8.663594470046084)","(3.7, 3.8, 3.7779069767441857)","(12.0, 15.0, 14.836206896551724)","(8.0, 10.5, 10.055)","(13.0, 18.0, 17.772321428571427)","(3.4, 4.3, 4.259964726631393)","(6.5, 6.8, 6.786715867158671)","(81.0, 150.0, 149.16666666666666)","(81.0, 110.0, 105.88235294117646)"
05-01-2023 14:24:56.376441,"(6.5, 8.8, 8.654187192118227)","(3.7, 3.8, 3.75)","(12.0, 15.0, 14.901408450704226)","(8.0, 10.5, 10.051378446115288)","(13.0, 18.0, 17.823529411764707)","(3.4, 4.3, 4.263431542461005)","(6.5, 6.8, 6.725481798715204)","(81.0, 150.0, 149.23076923076923)","(81.0, 110.0, 106.5)"
05-01-2023 14:24:57.692143,"(6.5, 8.8, 8.68421052631579)","(3.7, 3.75, 3.7142857142857144)","(12.0, 15.0, 14.815573770491802)","(8.0, 10.5, 10.066997518610421)","(13.0, 18.0, 17.848591549295776)","(3.4, 4.3, 4.263361344537815)","(6.5, 6.8, 6.748131868131868)","(81.0, 150.0, 149.33333333333334)","(81.0, 110.0, 106.81818181818181)"
05-01-2023 14:24:58.959236,"(6.5, 8.8, 8.687591240875912)","(3.7, 3.8, 3.7889473684210526)","(12.0, 15.0, 14.828125)","(8.0, 10.5, 9.935902636916836)","(13.0, 18.0, 17.866013071895424)","(3.4, 4.3, 4.261919504643963)","(6.5, 6.8, 6.768949771689497)","(81.0, 150.0, 149.375)","(81.0, 110.0, 107.2)"
05-01-2023 14:25:00.194870,"(6.5, 8.8, 8.681203007518796)","(3.7, 3.8, 3.7889473684210526)","(12.0, 15.0, 14.828125)","(8.0, 10.0, 9.937577002053388)","(13.0, 18.0, 17.87869822485207)","(3.4, 4.3, 4.258497316636851)","(6.5, 6.8, 6.7772828507795095)","(81.0, 150.0, 156.8421052631579)","(81.0, 110.0, 108.51851851851852)"
05-01-2023 14:25:01.351953,"(6.5, 8.8, 8.692957746478873)","(3.7, 3.75, 3.739795918367347)","(12.0, 15.0, 14.824561403508772)","(8.0, 10.5, 10.196750902527075)","(13.0, 18.0, 17.868098159509202)","(3.5, 4.3, 4.262332695984703)","(6.0, 6.8, 6.788598574821853)","(81.0, 160.0, 156.8421052631579)","(81.0, 110.0, 107.66666666666667)"
05-01-2023 14:25:02.543801,"(6.5, 8.8, 8.704575163398694)","(3.7, 3.75, 3.733509234828496)","(12.0, 15.0, 14.813559322033898)","(8.0, 10.5, 10.238675958188153)","(13.0, 18.0, 17.83756345177665)","(3.5, 4.3, 4.265060240963855)","(6.0, 6.8, 6.791855203619909)","(81.0, 160.0, 154.7826086956522)","(81.0, 110.0, 106.0)"
05-01-2023 14:25:03.751215,"(6.5, 8.6, 8.534865900383142)","(3.6, 3.75, 3.7422222222222223)","(12.0, 15.0, 14.86)","(8.0, 10.5, 10.313356164383562)","(13.0, 18.0, 17.864795918367346)","(3.5, 4.3, 4.278797996661102)","(6.0, 6.8, 6.577664974619289)","(81.0, 160.0, 156.25)","(81.0, 110.0, 106.75675675675676)"
05-01-2023 14:25:05.098878,"(6.5, 8.6, 8.539636363636363)","(3.6, 3.8, 3.799278846153846)","(12.0, 15.0, 14.873873873873874)","(8.0, 10.5, 10.182539682539682)","(13.0, 18.0, 17.87135922330097)","(3.5, 4.3, 4.277240143369175)","(6.0, 6.6, 6.568660968660969)","(81.0, 160.0, 156.66666666666666)","(81.0, 110.0, 106.92307692307692)"
05-01-2023 14:25:06.379443,"(6.5, 8.6, 8.539636363636363)","(3.6, 3.8, 3.799278846153846)","(12.0, 15.0, 14.88976377952756)","(8.0, 10.5, 10.209090909090909)","(13.0, 18.0, 17.86881188118812)","(3.5, 4.3, 4.269791666666666)","(6.0, 6.6, 6.571576227390181)","(81.0, 160.0, 157.27272727272728)","(81.0, 110.0, 106.66666666666667)"
05-01-2023 14:25:07.607387,"(6.5, 8.6, 8.545214521452145)","(3.6, 3.8, 3.7994208494208492)","(12.0, 15.0, 14.88976377952756)","(8.0, 10.5, 10.209090909090909)","(13.0, 18.0, 17.86881188118812)","(3.5, 4.3, 4.269791666666666)","(6.0, 6.6, 6.571576227390181)","(81.0, 160.0, 157.27272727272728)","(81.0, 110.0, 106.66666666666667)"
05-01-2023 14:25:08.846681,"(6.5, 8.6, 8.530833333333334)","(3.6, 3.8, 3.7983935742971884)","(12.0, 15.0, 14.9031007751938)","(8.0, 10.5, 10.481132075471699)","(13.0, 18.0, 17.87878787878788)","(3.5, 4.3, 4.271214392803598)","(6.0, 6.6, 6.593905817174515)","(81.0, 160.0, 158.125)","(81.0, 110.0, 106.25)"
05-01-2023 14:25:10.143681,"(6.5, 8.6, 8.510880829015544)","(3.6, 3.8, 3.791467576791809)","(12.0, 15.0, 14.969026548672566)","(8.0, 10.5, 10.173252279635259)","(13.0, 18.0, 18.23076923076923)","(3.5, 4.3, 4.266427546628408)","(6.0, 6.6, 6.659375)","(81.0, 160.0, 168.88888888888889)","(81.0, 110.0, 106.3265306122449)"
05-01-2023 14:25:11.359586,"(6.5, 8.6, 8.44)","(3.6, 3.75, 3.7426900584795324)","(12.0, 15.0, 14.969026548672566)","(8.0, 10.5, 10.125)","(13.0, 18.5, 18.59659090909091)","(3.5, 4.3, 4.259931506849315)","(6.0, 6.8, 6.697925311203319)","(81.0, 170.0, 166.875)","(81.0, 110.0, 107.11111111111111)"
05-01-2023 14:25:12.615060,"(6.5, 8.6, 8.423776223776223)","(3.6, 3.8, 3.7556666666666665)","(12.0, 15.5, 15.125698324022347)","(8.0, 10.5, 10.134146341463415)","(13.0, 19.0, 18.561728395061728)","(3.5, 4.3, 4.27797619047619)","(6.0, 6.8, 6.679365079365079)","(81.0, 180.0, 166.875)","(81.0, 110.0, 107.11111111111111)"
05-01-2023 14:25:13.910396,"(7.0, 8.6, 8.363404255319148)","(3.5, 3.75, 3.739031078610603)","(12.0, 15.5, 15.125698324022347)","(8.0, 10.5, 10.283870967741935)","(14.0, 19.0, 18.561728395061728)","(3.5, 4.3, 4.2691891891891895)","(6.0, 6.8, 6.666666666666666)","(91.0, 180.0, 166.875)","(71.0, 110.0, 107.11111111111111)"
05-01-2023 14:25:15.293228,"(7.0, 8.6, 8.35609756097561)","(3.5, 3.75, 3.7344354838709677)","(12.0, 15.5, 15.123595505617978)","(8.0, 10.5, 10.421052631578947)","(14.0, 19.0, 18.658653846153847)","(3.5, 4.3, 4.270618556701031)","(6.0, 6.8, 6.705369127516779)","(91.0, 180.0, 167.64705882352942)","(71.0, 110.0, 107.23404255319149)"
05-01-2023 14:25:16.614993,"(7.0, 8.4, 8.274125874125874)","(3.5, 3.75, 3.7359738372093023)","(12.0, 15.5, 15.123595505617978)","(8.0, 10.5, 10.464953271028037)","(14.0, 19.0, 18.641414141414142)","(3.5, 4.3, 4.270618556701031)","(6.0, 6.8, 6.652582159624413)","(91.0, 180.0, 166.0)","(71.0, 110.0, 107.23404255319149)"
05-01-2023 14:25:17.916887,"(7.0, 8.4, 8.281578947368422)","(3.5, 3.75, 3.724242424242424)","(12.0, 15.5, 15.131868131868131)","(8.0, 10.5, 10.465831435079727)","(14.0, 19.0, 18.72047244094488)","(3.5, 4.3, 4.270538243626063)","(6.0, 6.8, 6.674666666666666)","(91.0, 180.0, 161.33333333333334)","(71.0, 110.0, 107.29166666666667)"
05-01-2023 14:25:19.242100,"(7.0, 8.4, 8.28957055214724)","(3.5, 3.75, 3.724242424242424)","(12.0, 15.5, 15.131868131868131)","(8.0, 10.5, 10.638743455497382)","(14.0, 19.0, 18.724806201550386)","(3.5, 4.3, 4.268652037617555)","(6.0, 6.8, 6.662280701754385)","(91.0, 180.0, 169.23076923076923)","(81.0, 110.0, 107.29166666666667)"
05-01-2023 14:25:20.575269,"(6.5, 8.4, 8.258461538461537)","(3.5, 3.75, 3.70195530726257)","(12.0, 15.5, 15.121468926553673)","(8.0, 11.0, 10.643243243243242)","(14.0, 19.0, 18.732558139534884)","(3.5, 4.3, 4.268652037617555)","(6.0, 6.8, 6.662280701754385)","(91.0, 180.0, 169.23076923076923)","(81.0, 110.0, 107.29166666666667)"
05-01-2023 14:25:21.948393,"(6.5, 8.4, 8.242735042735042)","(3.5, 3.75, 3.746785714285714)","(12.0, 15.5, 14.925925925925926)","(8.0, 11.0, 10.586330935251798)","(14.0, 19.0, 18.734939759036145)","(3.5, 4.3, 4.28018018018018)","(6.0, 6.8, 6.578061224489796)","(91.0, 180.0, 171.42857142857142)","(81.0, 110.0, 108.75)"
05-01-2023 14:25:23.278810,"(6.5, 8.4, 8.343283582089553)","(3.5, 3.75, 3.746700507614213)","(12.0, 15.0, 14.939285714285715)","(8.0, 11.0, 10.661596958174904)","(14.0, 19.0, 18.763440860215052)","(3.5, 4.3, 4.277627118644068)","(6.0, 6.6, 6.599477806788512)","(91.0, 180.0, 168.75)","(81.0, 110.0, 108.80952380952381)"
05-01-2023 14:25:24.525953,"(6.5, 8.4, 8.343283582089553)","(3.5, 3.75, 3.739298245614035)","(12.0, 15.0, 14.943333333333333)","(8.0, 11.0, 10.408203125)","(14.0, 19.0, 18.84722222222222)","(3.5, 4.3, 4.281868131868132)","(6.0, 6.6, 6.672888888888888)","(91.0, 180.0, 169.41176470588235)","(81.0, 110.0, 108.83720930232558)"
05-01-2023 14:25:25.828935,"(6.5, 8.4, 8.38125)","(3.5, 3.75, 3.688082901554404)","(12.0, 15.0, 14.996688741721854)","(8.0, 10.5, 10.55945945945946)","(14.0, 19.0, 18.872093023255815)","(3.5, 4.3, 4.282901554404145)","(6.0, 6.8, 6.6919254658385094)","(91.0, 180.0, 170.0)","(71.0, 110.0, 108.91304347826087)"
05-01-2023 14:25:27.144099,"(6.5, 8.4, 8.38125)","(3.4, 3.7, 3.682311320754717)","(12.0, 15.0, 14.996688741721854)","(8.5, 11.0, 10.558510638297872)","(14.0, 19.0, 18.872093023255815)","(3.5, 4.3, 4.282210242587601)","(6.0, 6.8, 6.690566037735849)","(91.0, 180.0, 170.0)","(71.0, 110.0, 108.71794871794872)"
05-01-2023 14:25:28.419548,"(6.5, 8.4, 8.38125)","(3.4, 3.7, 3.6726277372262772)","(12.0, 15.0, 15.011111111111111)","(8.5, 11.0, 10.571428571428571)","(14.0, 19.0, 18.870786516853933)","(3.5, 4.3, 4.281364829396326)","(6.0, 6.8, 6.697041420118343)","(91.0, 180.0, 172.5)","(71.0, 110.0, 108.13953488372093)"
05-01-2023 14:25:29.602081,"(6.5, 8.4, 8.375539568345324)","(3.4, 3.7, 3.6726277372262772)","(12.0, 15.5, 15.011111111111111)","(8.5, 11.0, 10.571428571428571)","(14.0, 19.0, 18.804347826086957)","(3.5, 4.3, 4.2805479452054795)","(6.0, 6.8, 6.697041420118343)","(91.0, 180.0, 172.5)","(71.0, 110.0, 108.18181818181819)"
05-01-2023 14:25:30.882000,"(6.5, 8.4, 8.32910052910053)","(3.4, 3.7, 3.6726277372262772)","(12.0, 15.5, 15.076923076923077)","(8.5, 11.0, 10.605633802816902)","(14.0, 19.0, 18.826923076923077)","(3.5, 4.3, 4.282850241545893)","(6.0, 6.8, 6.71076923076923)","(91.0, 180.0, 172.94117647058823)","(71.0, 110.0, 108.26086956521739)"
05-01-2023 14:25:32.248291,"(6.5, 8.4, 8.315695067264574)","(3.4, 3.7, 3.6901360544217687)","(12.0, 15.5, 15.076923076923077)","(8.5, 11.0, 10.605633802816902)","(14.0, 19.0, 18.826923076923077)","(3.5, 4.3, 4.318770226537216)","(6.0, 6.8, 6.677669902912621)","(91.0, 180.0, 172.94117647058823)","(71.0, 110.0, 108.4)"
05-01-2023 14:25:33.783060,"(6.5, 8.4, 8.305365853658536)","(3.4, 3.65, 3.638532110091743)","(12.0, 15.5, 15.133333333333333)","(8.5, 11.0, 10.605633802816902)","(14.0, 19.0, 18.822115384615383)","(3.5, 4.4, 4.31980198019802)","(6.0, 6.8, 6.69655172413793)","(91.0, 180.0, 172.94117647058823)","(71.0, 110.0, 108.4)"
05-01-2023 14:25:35.275318,"(6.5, 8.4, 8.327810650887574)","(3.4, 3.65, 3.4896434634974534)","(12.0, 15.5, 15.143258426966293)","(8.5, 11.0, 10.698501872659175)","(14.0, 19.0, 18.989247311827956)","(3.5, 4.4, 4.355106888361045)","(6.0, 6.8, 6.719122257053291)","(91.0, 180.0, 172.0)","(71.0, 110.0, 116.42857142857143)"
05-01-2023 14:25:36.627536,"(6.5, 8.4, 8.353787878787879)","(3.4, 3.5, 3.4744565217391306)","(12.0, 15.5, 15.573394495412844)","(8.5, 11.0, 10.676595744680851)","(14.0, 19.0, 19.452380952380953)","(3.5, 4.4, 4.376325088339223)","(6.0, 6.8, 6.727843137254902)","(91.0, 180.0, 173.75)","(71.0, 140.0, 113.33333333333333)"
05-01-2023 14:25:38.079319,"(7.0, 8.6, 8.455944055944055)","(3.4, 3.5, 3.3918103448275865)","(12.0, 16.0, 15.893617021276595)","(8.5, 11.0, 10.694805194805195)","(15.0, 19.5, 19.636363636363637)","(3.6, 4.4, 4.555504587155963)","(6.0, 6.8, 6.896590909090909)","(101.0, 180.0, 173.47826086956522)","(71.0, 130.0, 125.78947368421052)"
05-01-2023 14:25:39.510225,"(7.0, 8.8, 8.572357723577236)","(3.4, 3.35, 3.3256281407035178)","(12.0, 16.0, 15.893617021276595)","(8.5, 11.0, 10.694805194805195)","(15.0, 20.0, 19.636363636363637)","(3.6, 4.6, 4.554545454545455)","(6.0, 7.0, 6.862176165803109)","(101.0, 190.0, 175.92592592592592)","(71.0, 140.0, 126.5)"
05-01-2023 14:25:40.925854,"(7.0, 8.8, 8.562711864406781)","(3.4, 3.35, 3.348546511627907)","(12.0, 16.0, 15.776119402985074)","(8.5, 11.0, 10.684049079754601)","(15.0, 20.0, 19.535714285714285)","(3.6, 4.6, 4.539393939393939)","(6.0, 7.0, 6.860674157303371)","(101.0, 190.0, 176.42857142857142)","(71.0, 140.0, 123.75)"
05-01-2023 14:25:42.225396,"(7.0, 8.6, 8.428346456692914)","(3.4, 3.35, 3.397319034852547)","(12.0, 16.0, 16.567307692307693)","(8.5, 11.0, 10.963917525773196)","(15.0, 20.0, 19.846153846153847)","(3.6, 4.6, 4.529078014184397)","(6.0, 7.0, 6.765299684542587)","(101.0, 190.0, 182.85714285714286)","(71.0, 140.0, 123.75)"
05-01-2023 14:25:43.600519,"(7.0, 8.8, 8.787628865979382)","(3.4, 3.4, 3.42)","(12.0, 17.0, 11.36)","(8.5, 12.0, 10.5)","(15.0, 21.0, 24.0625)","(3.6, 4.6, 3.8071428571428574)","(6.0, 7.0, 5.775)","(101.0, 200.0, 363.6363636363636)","(71.0, 140.0, 190.0)"
05-01-2023 14:25:44.893370,"(7.0, 9.0, 8.6)","(3.3, 3.7, 3.2825581395348835)","(12.0, 24.0, 14.384615384615385)","(8.5, 17.0, 9.362499999999999)","(15.0, 28.0, 23.333333333333336)","(3.6, 4.7, 5.404545454545454)","(6.0, 7.4, 9.137254901960784)","(101.0, 390.0, 341.6666666666667)","(81.0, 260.0, 230.0)"
05-01-2023 14:25:46.124999,"(7.0, 8.2, 7.872727272727272)","(3.3, 3.3, 3.261627906976744)","(12.0, 15.0, 14.384615384615385)","(8.5, 10.5, 9.362499999999999)","(15.0, 28.0, 24.0625)","(3.6, 5.5, 4.888888888888888)","(6.0, 9.2, 9.168932038834951)","(101.0, 390.0, 363.6363636363636)","(81.0, 260.0, 230.0)"
05-01-2023 14:25:47.402525,"(7.0, 7.2, 6.427586206896552)","(3.3, 3.25, 3.2417159763313608)","(12.0, 15.0, 16.5)","(8.5, 10.5, 9.975000000000001)","(15.0, 28.0, 24.0625)","(3.6, 5.6, 4.3625)","(6.0, 9.2, 9.168316831683168)","(101.0, 390.0, 354.5454545454545)","(81.0, 260.0, 88.33333333333333)"
05-01-2023 14:25:48.798331,"(7.0, 7.2, 5.946428571428572)","(3.3, 3.45, 3.2)","(12.0, 17.0, 17.25)","(8.5, 10.5, 9.975000000000001)","(15.0, 28.0, 24.0625)","(3.6, 4.5, 4.133333333333334)","(6.0, 9.2, 7.22)","(101.0, 380.0, 354.5454545454545)","(81.0, 95.0, 54.5)"
05-01-2023 14:25:50.185144,"(7.0, 7.2, 5.883333333333334)","(3.3, 3.45, 3.7741379310344825)","(12.0, 20.0, 16.8)","(8.5, 10.5, 10.166666666666666)","(15.0, 28.0, 21.333333333333332)","(3.6, 4.5, 6.716666666666667)","(6.0, 11.0, 7.236363636363636)","(101.0, 380.0, 345.4545454545455)","(81.0, 95.0, 54.09090909090909)"
05-01-2023 14:25:51.450414,"(7.0, 5.8, 5.724528301886792)","(3.3, 4.1, 3.562962962962963)","(12.0, 24.0, 16.8)","(8.5, 10.5, 10.166666666666666)","(15.0, 28.0, 25.0)","(3.6, 6.8, 6.643076923076923)","(6.0, 11.0, 7.9)","(101.0, 370.0, 363.6363636363636)","(81.0, 95.0, 91.53846153846153)"
05-01-2023 14:25:52.761220,"(7.0, 5.8, 5.542857142857143)","(3.3, 3.6, 3.595402298850575)","(12.0, 24.0, 19.555555555555557)","(8.5, 10.5, 9.633333333333333)","(15.0, 28.0, 25.0)","(3.6, 6.8, 6.761904761904762)","(6.0, 9.4, 10.563106796116504)","(101.0, 390.0, 55.078947368421055)","(81.0, 95.0, 91.53846153846153)"
