,Ricky Bobby Riot,Jaggers Lady,Inga Luna,Mcivor Roxy,Cab Fare Home,Ratified,Plumb
14-12-2022 12:11:49.020857,"(1.24, 1.43, 1.408125)","(21.0, 60.0, 56.7)","(9.0, 25.0, 20.90909090909091)","(10.0, 17.0, 15.181818181818182)","(15.0, 29.0, 24.714285714285715)","(10.0, 30.0, 19.666666666666668)","(17.0, 28.0, 24.11111111111111)"
14-12-2022 12:11:50.133559,"(1.24, 1.43, 1.408125)","(21.0, 60.0, 56.7)","(9.0, 25.0, 20.90909090909091)","(10.0, 17.0, 15.181818181818182)","(15.0, 29.0, 24.714285714285715)","(10.0, 30.0, 19.666666666666668)","(17.0, 28.0, 24.11111111111111)"
14-12-2022 12:11:51.295425,"(1.24, 1.43, 1.408125)","(21.0, 60.0, 56.7)","(9.0, 25.0, 20.90909090909091)","(10.0, 17.0, 15.181818181818182)","(15.0, 29.0, 24.714285714285715)","(10.0, 30.0, 28.307692307692307)","(17.0, 28.0, 24.11111111111111)"
14-12-2022 12:11:52.518019,"(1.24, 1.43, 1.408125)","(21.0, 60.0, 56.7)","(9.0, 25.0, 20.90909090909091)","(10.0, 17.0, 15.181818181818182)","(15.0, 29.0, 24.714285714285715)","(10.0, 34.0, 22.75)","(17.0, 28.0, 24.11111111111111)"
14-12-2022 12:11:53.775437,"(1.24, 1.43, 1.3636842105263158)","(21.0, 60.0, 56.7)","(9.0, 25.0, 20.90909090909091)","(10.0, 17.0, 15.181818181818182)","(15.0, 29.0, 27.142857142857142)","(10.0, 34.0, 23.392857142857142)","(17.0, 28.0, 24.11111111111111)"
14-12-2022 12:11:55.057149,"(1.24, 1.43, 1.3636842105263158)","(21.0, 60.0, 56.7)","(9.0, 25.0, 19.6)","(10.0, 17.0, 15.181818181818182)","(15.0, 28.0, 27.142857142857142)","(10.0, 34.0, 24.035714285714285)","(17.0, 28.0, 24.11111111111111)"
14-12-2022 12:11:56.589767,"(1.24, 1.43, 1.408125)","(21.0, 60.0, 56.7)","(9.0, 25.0, 19.6)","(10.0, 17.0, 15.181818181818182)","(15.0, 28.0, 27.142857142857142)","(10.0, 34.0, 27.0)","(17.0, 28.0, 24.11111111111111)"
14-12-2022 12:11:57.885509,"(1.24, 1.43, 1.408125)","(21.0, 60.0, 56.7)","(9.0, 25.0, 20.666666666666668)","(10.0, 17.0, 15.181818181818182)","(15.0, 28.0, 27.142857142857142)","(10.0, 34.0, 27.0)","(17.0, 28.0, 24.11111111111111)"
14-12-2022 12:11:59.060353,"(1.24, 1.43, 1.3636842105263158)","(21.0, 60.0, 56.7)","(9.0, 24.0, 20.666666666666668)","(10.0, 17.0, 15.181818181818182)","(15.0, 28.0, 27.142857142857142)","(10.0, 34.0, 27.0)","(17.0, 28.0, 24.11111111111111)"
14-12-2022 12:12:00.302711,"(1.24, 1.43, 1.3636842105263158)","(21.0, 60.0, 56.7)","(9.0, 24.0, 19.0)","(10.0, 17.0, 15.181818181818182)","(15.0, 28.0, 27.142857142857142)","(10.0, 32.0, 28.75)","(17.0, 28.0, 24.11111111111111)"
14-12-2022 12:12:01.367927,"(1.24, 1.43, 1.408125)","(21.0, 60.0, 56.7)","(9.0, 24.0, 19.0)","(10.0, 17.0, 15.181818181818182)","(15.0, 28.0, 27.142857142857142)","(10.0, 32.0, 28.75)","(17.0, 28.0, 24.11111111111111)"
14-12-2022 12:12:02.367809,"(1.24, 1.43, 1.3587500000000001)","(21.0, 60.0, 42.285714285714285)","(9.0, 24.0, 21.272727272727273)","(10.0, 17.0, 15.75)","(15.0, 28.0, 25.0)","(10.0, 32.0, 24.90909090909091)","(17.0, 28.0, 25.272727272727273)"
14-12-2022 12:12:03.394912,"(1.24, 1.43, 1.3587500000000001)","(21.0, 60.0, 51.733333333333334)","(9.0, 24.0, 21.454545454545453)","(10.0, 17.0, 15.75)","(15.0, 28.0, 27.142857142857142)","(10.0, 32.0, 26.23076923076923)","(17.0, 28.0, 26.125)"
14-12-2022 12:12:04.516220,"(1.24, 1.43, 1.3587500000000001)","(21.0, 60.0, 51.733333333333334)","(9.0, 24.0, 19.333333333333332)","(10.0, 17.0, 15.75)","(15.0, 28.0, 27.142857142857142)","(10.0, 32.0, 26.23076923076923)","(17.0, 28.0, 26.125)"
14-12-2022 12:12:05.542518,"(1.24, 1.43, 1.3587500000000001)","(21.0, 60.0, 51.733333333333334)","(9.0, 24.0, 21.454545454545453)","(10.0, 17.0, 15.75)","(15.0, 28.0, 27.142857142857142)","(10.0, 32.0, 22.625)","(17.0, 28.0, 26.125)"
14-12-2022 12:12:06.643391,"(1.24, 1.43, 1.4145528455284553)","(21.0, 60.0, 51.733333333333334)","(9.0, 24.0, 19.333333333333332)","(10.0, 17.0, 15.75)","(15.0, 28.0, 27.142857142857142)","(10.0, 32.0, 27.5)","(17.0, 28.0, 26.125)"
14-12-2022 12:12:07.789661,"(1.24, 1.43, 1.3741379310344828)","(21.0, 60.0, 51.733333333333334)","(9.0, 24.0, 21.454545454545453)","(10.0, 17.0, 15.75)","(15.0, 28.0, 27.142857142857142)","(10.0, 32.0, 25.454545454545453)","(17.0, 28.0, 27.076923076923077)"
14-12-2022 12:12:08.933048,"(1.24, 1.43, 1.3741379310344828)","(21.0, 60.0, 51.733333333333334)","(9.0, 24.0, 19.333333333333332)","(10.0, 17.0, 15.75)","(15.0, 28.0, 27.142857142857142)","(10.0, 32.0, 25.454545454545453)","(17.0, 28.0, 27.076923076923077)"
14-12-2022 12:12:10.373593,"(1.24, 1.43, 1.3741379310344828)","(21.0, 60.0, 51.733333333333334)","(9.0, 24.0, 21.666666666666664)","(10.0, 17.0, 15.75)","(15.0, 28.0, 27.142857142857142)","(10.0, 32.0, 27.5)","(17.0, 28.0, 27.076923076923077)"
14-12-2022 12:12:12.080348,"(1.24, 1.43, 1.3625)","(21.0, 60.0, 51.733333333333334)","(9.0, 25.0, 21.666666666666664)","(10.0, 17.0, 15.75)","(15.0, 28.0, 27.142857142857142)","(10.0, 32.0, 27.5)","(17.0, 28.0, 27.076923076923077)"
14-12-2022 12:12:13.641478,"(1.24, 1.43, 1.3625)","(21.0, 60.0, 51.733333333333334)","(9.0, 25.0, 21.666666666666664)","(10.0, 17.0, 15.75)","(15.0, 28.0, 27.142857142857142)","(10.0, 32.0, 27.5)","(17.0, 28.0, 27.5)"
14-12-2022 12:12:14.945354,"(1.24, 1.43, 1.367391304347826)","(21.0, 60.0, 51.733333333333334)","(9.0, 25.0, 19.285714285714285)","(10.0, 17.0, 15.75)","(15.0, 28.0, 27.142857142857142)","(10.0, 32.0, 25.454545454545453)","(17.0, 28.0, 56.83333333333333)"
14-12-2022 12:12:16.266555,"(1.24, 1.43, 1.3645833333333335)","(21.0, 60.0, 51.733333333333334)","(9.0, 25.0, 19.285714285714285)","(10.0, 17.0, 15.75)","(15.0, 28.0, 27.142857142857142)","(10.0, 32.0, 25.454545454545453)","(17.0, 60.0, 40.66666666666667)"
14-12-2022 12:12:17.602727,"(1.24, 1.42, 1.3582608695652174)","(21.0, 60.0, 51.733333333333334)","(9.0, 25.0, 21.666666666666664)","(10.0, 17.0, 15.75)","(15.0, 28.0, 27.142857142857142)","(10.0, 32.0, 27.5)","(17.0, 70.0, 42.3125)"
14-12-2022 12:12:18.900456,"(1.24, 1.41, 1.3636363636363638)","(21.0, 60.0, 51.733333333333334)","(9.0, 25.0, 21.666666666666664)","(10.0, 17.0, 15.75)","(15.0, 28.0, 27.142857142857142)","(10.0, 32.0, 27.5)","(17.0, 55.0, 42.3125)"
14-12-2022 12:12:20.025248,"(1.24, 1.41, 1.3636363636363638)","(21.0, 60.0, 51.733333333333334)","(9.0, 25.0, 19.285714285714285)","(10.0, 17.0, 15.75)","(15.0, 28.0, 27.142857142857142)","(10.0, 32.0, 25.454545454545453)","(17.0, 55.0, 47.75)"
14-12-2022 12:12:21.139345,"(1.24, 1.41, 1.3636363636363638)","(21.0, 60.0, 51.733333333333334)","(9.0, 25.0, 21.666666666666664)","(10.0, 17.0, 15.75)","(15.0, 28.0, 27.142857142857142)","(10.0, 32.0, 27.5)","(17.0, 55.0, 42.3125)"
14-12-2022 12:12:22.384019,"(1.24, 1.41, 1.3531250000000001)","(21.0, 60.0, 51.733333333333334)","(9.0, 25.0, 19.285714285714285)","(10.0, 17.0, 15.75)","(15.0, 28.0, 27.142857142857142)","(10.0, 32.0, 25.454545454545453)","(17.0, 55.0, 47.75)"
14-12-2022 12:12:23.527170,"(1.24, 1.41, 1.3596774193548389)","(21.0, 60.0, 51.733333333333334)","(9.0, 25.0, 19.285714285714285)","(10.0, 17.0, 15.75)","(15.0, 28.0, 27.142857142857142)","(10.0, 32.0, 25.454545454545453)","(17.0, 55.0, 47.75)"
14-12-2022 12:12:24.693055,"(1.24, 1.4, 1.3916666666666666)","(21.0, 60.0, 53.8)","(9.0, 25.0, 19.285714285714285)","(10.0, 17.0, 15.75)","(15.0, 28.0, 27.142857142857142)","(10.0, 32.0, 25.454545454545453)","(17.0, 55.0, 47.75)"
14-12-2022 12:12:25.848353,"(1.24, 1.4, 1.38125)","(21.0, 60.0, 53.8)","(9.0, 25.0, 22.647058823529413)","(10.0, 17.0, 15.75)","(15.0, 28.0, 27.142857142857142)","(10.0, 32.0, 25.454545454545453)","(17.0, 55.0, 47.75)"
14-12-2022 12:12:27.030347,"(1.24, 1.4, 1.3657142857142857)","(21.0, 60.0, 53.8)","(9.0, 25.0, 22.647058823529413)","(10.0, 17.0, 16.047619047619047)","(15.0, 28.0, 27.5)","(10.0, 32.0, 27.5)","(17.0, 55.0, 42.3125)"
14-12-2022 12:12:28.115269,"(1.24, 1.4, 1.3657142857142857)","(21.0, 60.0, 53.8)","(9.0, 25.0, 22.647058823529413)","(10.0, 17.0, 16.047619047619047)","(15.0, 28.0, 27.5)","(10.0, 32.0, 27.5)","(17.0, 55.0, 42.3125)"
14-12-2022 12:12:29.232396,"(1.22, 1.4, 1.3657142857142857)","(21.0, 60.0, 53.8)","(10.0, 25.0, 22.647058823529413)","(10.0, 17.0, 16.047619047619047)","(15.0, 28.0, 27.5)","(11.0, 32.0, 27.5)","(18.0, 55.0, 42.3125)"
14-12-2022 12:12:30.398361,"(1.22, 1.4, 1.38125)","(21.0, 60.0, 53.8)","(10.0, 25.0, 22.647058823529413)","(10.0, 17.0, 16.047619047619047)","(15.0, 28.0, 27.5)","(11.0, 32.0, 28.57142857142857)","(18.0, 55.0, 37.18181818181818)"
14-12-2022 12:12:31.522227,"(1.22, 1.4, 1.3544)","(21.0, 60.0, 53.8)","(10.0, 25.0, 22.647058823529413)","(10.0, 17.0, 16.047619047619047)","(15.0, 28.0, 27.5)","(11.0, 32.0, 28.57142857142857)","(18.0, 55.0, 44.5)"
14-12-2022 12:12:32.641075,"(1.22, 1.4, 1.3544)","(21.0, 60.0, 55.10526315789474)","(10.0, 25.0, 22.647058823529413)","(10.0, 17.0, 16.047619047619047)","(15.0, 28.0, 27.5)","(11.0, 32.0, 28.57142857142857)","(18.0, 55.0, 49.214285714285715)"
14-12-2022 12:12:33.765234,"(1.22, 1.4, 1.3604166666666666)","(21.0, 60.0, 53.8)","(10.0, 25.0, 22.647058823529413)","(10.0, 17.0, 16.047619047619047)","(15.0, 28.0, 27.5)","(11.0, 32.0, 28.727272727272727)","(18.0, 55.0, 49.214285714285715)"
14-12-2022 12:12:35.112138,"(1.22, 1.4, 1.3586206896551725)","(21.0, 60.0, 53.8)","(10.0, 25.0, 22.647058823529413)","(10.0, 17.0, 16.047619047619047)","(15.0, 28.0, 27.5)","(11.0, 32.0, 28.727272727272727)","(18.0, 55.0, 44.5)"
14-12-2022 12:12:36.333074,"(1.22, 1.4, 1.3586206896551725)","(21.0, 60.0, 53.8)","(10.0, 25.0, 22.647058823529413)","(10.0, 17.0, 16.047619047619047)","(15.0, 28.0, 27.5)","(11.0, 32.0, 29.25)","(18.0, 55.0, 49.214285714285715)"
14-12-2022 12:12:37.472271,"(1.22, 1.4, 1.352)","(21.0, 60.0, 53.8)","(10.0, 25.0, 22.647058823529413)","(10.0, 17.0, 16.047619047619047)","(15.0, 28.0, 27.5)","(11.0, 32.0, 23.428571428571427)","(18.0, 55.0, 50.73684210526316)"
14-12-2022 12:12:39.223564,"(1.22, 1.4, 1.3586206896551725)","(21.0, 60.0, 53.8)","(10.0, 25.0, 22.647058823529413)","(10.0, 17.0, 16.047619047619047)","(15.0, 28.0, 27.5)","(11.0, 32.0, 23.428571428571427)","(18.0, 55.0, 46.78260869565217)"
14-12-2022 12:12:40.660718,"(1.22, 1.4, 1.3586206896551725)","(21.0, 60.0, 53.8)","(10.0, 25.0, 22.647058823529413)","(10.0, 17.0, 16.047619047619047)","(15.0, 28.0, 27.5)","(11.0, 32.0, 23.428571428571427)","(18.0, 55.0, 46.78260869565217)"
14-12-2022 12:12:42.043041,"(1.22, 1.4, 1.3586206896551725)","(21.0, 60.0, 53.8)","(10.0, 25.0, 22.647058823529413)","(10.0, 17.0, 16.047619047619047)","(15.0, 28.0, 27.5)","(11.0, 32.0, 24.5)","(18.0, 55.0, 46.78260869565217)"
14-12-2022 12:12:43.363681,"(1.22, 1.4, 1.355)","(21.0, 60.0, 53.8)","(10.0, 25.0, 22.647058823529413)","(10.0, 17.0, 16.047619047619047)","(15.0, 28.0, 27.5)","(11.0, 32.0, 24.5)","(18.0, 55.0, 50.73684210526316)"
14-12-2022 12:12:44.646779,"(1.22, 1.4, 1.3586206896551725)","(21.0, 60.0, 53.8)","(10.0, 25.0, 22.647058823529413)","(10.0, 17.0, 16.047619047619047)","(15.0, 28.0, 27.5)","(11.0, 32.0, 24.5)","(18.0, 55.0, 50.73684210526316)"
14-12-2022 12:12:45.909606,"(1.22, 1.4, 1.3586206896551725)","(21.0, 60.0, 53.8)","(10.0, 25.0, 22.647058823529413)","(10.0, 17.0, 16.047619047619047)","(15.0, 28.0, 27.5)","(11.0, 32.0, 30.235294117647058)","(18.0, 55.0, 50.73684210526316)"
14-12-2022 12:12:47.110036,"(1.22, 1.4, 1.3586206896551725)","(21.0, 60.0, 53.8)","(10.0, 25.0, 22.647058823529413)","(10.0, 17.0, 16.047619047619047)","(15.0, 28.0, 27.5)","(11.0, 32.0, 30.235294117647058)","(18.0, 55.0, 46.78260869565217)"
14-12-2022 12:12:48.309690,"(1.22, 1.4, 1.355)","(21.0, 60.0, 53.8)","(10.0, 25.0, 22.647058823529413)","(10.0, 17.0, 16.047619047619047)","(15.0, 28.0, 27.5)","(11.0, 32.0, 30.235294117647058)","(18.0, 55.0, 44.61538461538461)"
14-12-2022 12:12:49.796664,"(1.22, 1.4, 1.3586206896551725)","(21.0, 60.0, 53.8)","(10.0, 25.0, 22.647058823529413)","(10.0, 17.0, 15.666666666666666)","(15.0, 28.0, 27.5)","(11.0, 32.0, 27.833333333333336)","(18.0, 55.0, 48.705882352941174)"
14-12-2022 12:12:51.348568,"(1.22, 1.39, 1.3595238095238096)","(21.0, 60.0, 53.8)","(10.0, 25.0, 22.647058823529413)","(10.0, 17.0, 15.666666666666666)","(15.0, 28.0, 27.5)","(11.0, 32.0, 27.833333333333336)","(18.0, 50.0, 48.705882352941174)"
14-12-2022 12:12:53.089787,"(1.22, 1.39, 1.353793103448276)","(21.0, 60.0, 53.8)","(10.0, 25.0, 22.647058823529413)","(10.0, 17.0, 15.666666666666666)","(15.0, 28.0, 27.5)","(11.0, 32.0, 23.818181818181817)","(18.0, 50.0, 48.705882352941174)"
14-12-2022 12:12:54.458292,"(1.22, 1.39, 1.353793103448276)","(21.0, 60.0, 53.8)","(10.0, 25.0, 22.647058823529413)","(10.0, 17.0, 15.666666666666666)","(15.0, 28.0, 27.5)","(11.0, 32.0, 24.285714285714285)","(18.0, 50.0, 48.705882352941174)"
14-12-2022 12:12:55.752751,"(1.22, 1.39, 1.3576923076923078)","(21.0, 60.0, 53.8)","(10.0, 25.0, 22.647058823529413)","(10.0, 17.0, 15.666666666666666)","(15.0, 28.0, 27.5)","(11.0, 32.0, 25.25)","(18.0, 50.0, 48.705882352941174)"
14-12-2022 12:12:57.012791,"(1.22, 1.39, 1.3576923076923078)","(21.0, 60.0, 53.8)","(10.0, 25.0, 22.647058823529413)","(10.0, 17.0, 15.666666666666666)","(15.0, 28.0, 27.5)","(11.0, 32.0, 25.25)","(18.0, 50.0, 48.705882352941174)"
14-12-2022 12:12:58.207250,"(1.22, 1.39, 1.353793103448276)","(21.0, 60.0, 53.8)","(10.0, 25.0, 22.647058823529413)","(10.0, 17.0, 15.666666666666666)","(15.0, 28.0, 27.5)","(11.0, 32.0, 25.25)","(18.0, 50.0, 48.705882352941174)"
14-12-2022 12:12:59.341806,"(1.22, 1.38, 1.3666666666666667)","(21.0, 60.0, 53.8)","(10.0, 25.0, 22.647058823529413)","(10.0, 17.0, 15.666666666666666)","(15.0, 28.0, 27.5)","(11.0, 32.0, 30.411764705882355)","(18.0, 50.0, 48.705882352941174)"
14-12-2022 12:13:00.533373,"(1.22, 1.38, 1.3666666666666667)","(21.0, 60.0, 53.8)","(10.0, 25.0, 22.647058823529413)","(10.0, 17.0, 15.666666666666666)","(15.0, 28.0, 27.5)","(11.0, 32.0, 30.411764705882355)","(18.0, 50.0, 48.705882352941174)"
14-12-2022 12:13:01.694549,"(1.22, 1.38, 1.3607142857142858)","(21.0, 60.0, 53.8)","(10.0, 25.0, 22.647058823529413)","(10.0, 17.0, 15.75)","(15.0, 28.0, 27.0)","(11.0, 32.0, 26.0)","(18.0, 50.0, 48.53333333333333)"
14-12-2022 12:13:02.883289,"(1.22, 1.35, 1.3381967213114754)","(21.0, 60.0, 53.8)","(10.0, 25.0, 22.647058823529413)","(10.0, 17.0, 16.047619047619047)","(15.0, 28.0, 27.0)","(11.0, 32.0, 30.0)","(18.0, 50.0, 48.53333333333333)"
14-12-2022 12:13:04.137447,"(1.22, 1.35, 1.347543859649123)","(21.0, 60.0, 53.8)","(10.0, 25.0, 22.647058823529413)","(10.0, 17.0, 16.047619047619047)","(15.0, 28.0, 27.0)","(11.0, 32.0, 31.2)","(18.0, 50.0, 48.53333333333333)"
14-12-2022 12:13:05.488709,"(1.22, 1.33, 1.3204347826086957)","(21.0, 60.0, 53.8)","(10.0, 25.0, 22.647058823529413)","(10.0, 17.0, 16.047619047619047)","(15.0, 28.0, 27.0)","(11.0, 32.0, 30.4)","(18.0, 50.0, 48.53333333333333)"
14-12-2022 12:13:06.777906,"(1.22, 1.33, 1.3273786407766992)","(21.0, 60.0, 53.8)","(10.0, 25.0, 22.647058823529413)","(10.0, 17.0, 16.047619047619047)","(15.0, 28.0, 27.125)","(11.0, 32.0, 31.2)","(18.0, 50.0, 48.53333333333333)"
14-12-2022 12:13:08.048504,"(1.22, 1.33, 1.3253744493392072)","(21.0, 60.0, 53.8)","(10.0, 25.0, 23.295454545454547)","(10.0, 17.0, 16.047619047619047)","(15.0, 28.0, 27.125)","(11.0, 32.0, 31.2)","(18.0, 50.0, 48.53333333333333)"
14-12-2022 12:13:09.249665,"(1.22, 1.33, 1.3282352941176472)","(21.0, 60.0, 53.8)","(10.0, 25.0, 23.295454545454547)","(10.0, 17.0, 16.047619047619047)","(15.0, 28.0, 27.125)","(11.0, 32.0, 31.384615384615387)","(18.0, 50.0, 48.53333333333333)"
14-12-2022 12:13:10.483419,"(1.22, 1.33, 1.3158823529411765)","(21.0, 60.0, 47.90909090909091)","(10.0, 25.0, 23.295454545454547)","(10.0, 17.0, 16.047619047619047)","(15.0, 28.0, 25.5)","(11.0, 32.0, 31.0)","(18.0, 50.0, 36.6)"
14-12-2022 12:13:11.648904,"(1.22, 1.33, 1.318)","(21.0, 55.0, 43.5)","(10.0, 25.0, 23.295454545454547)","(10.0, 17.0, 16.047619047619047)","(15.0, 27.0, 22.636363636363637)","(11.0, 34.0, 33.4375)","(18.0, 48.0, 42.6)"
14-12-2022 12:13:12.782109,"(1.22, 1.33, 1.3275510204081633)","(21.0, 55.0, 46.88235294117647)","(10.0, 25.0, 23.295454545454547)","(10.0, 17.0, 16.047619047619047)","(15.0, 27.0, 22.636363636363637)","(11.0, 34.0, 33.46666666666667)","(18.0, 46.0, 36.6)"
14-12-2022 12:13:13.946308,"(1.22, 1.33, 1.3290588235294118)","(21.0, 55.0, 46.88235294117647)","(10.0, 25.0, 23.295454545454547)","(10.0, 17.0, 16.047619047619047)","(15.0, 27.0, 22.636363636363637)","(11.0, 34.0, 35.27272727272727)","(18.0, 48.0, 41.666666666666664)"
14-12-2022 12:13:15.168986,"(1.22, 1.33, 1.328)","(21.0, 55.0, 48.72727272727273)","(10.0, 25.0, 23.61111111111111)","(10.0, 17.0, 16.23076923076923)","(15.0, 27.0, 22.636363636363637)","(11.0, 38.0, 33.285714285714285)","(18.0, 48.0, 41.666666666666664)"
14-12-2022 12:13:16.308073,"(1.22, 1.33, 1.3255555555555556)","(21.0, 55.0, 49.523809523809526)","(10.0, 25.0, 23.61111111111111)","(10.0, 17.0, 16.23076923076923)","(15.0, 27.0, 23.444444444444443)","(11.0, 38.0, 29.0)","(18.0, 48.0, 41.666666666666664)"
14-12-2022 12:13:17.538193,"(1.22, 1.33, 1.3255555555555556)","(21.0, 55.0, 50.57692307692308)","(10.0, 25.0, 23.61111111111111)","(10.0, 17.0, 16.23076923076923)","(15.0, 27.0, 23.444444444444443)","(11.0, 38.0, 29.0)","(18.0, 48.0, 41.666666666666664)"
14-12-2022 12:13:19.110582,"(1.22, 1.33, 1.329387755102041)","(21.0, 55.0, 50.57692307692308)","(10.0, 25.0, 23.61111111111111)","(10.0, 17.0, 16.23076923076923)","(15.0, 27.0, 23.444444444444443)","(11.0, 38.0, 30.0)","(18.0, 55.0, 47.5)"
14-12-2022 12:13:20.415035,"(1.22, 1.33, 1.329387755102041)","(21.0, 55.0, 50.57692307692308)","(10.0, 25.0, 23.61111111111111)","(10.0, 17.0, 16.23076923076923)","(15.0, 27.0, 23.444444444444443)","(11.0, 38.0, 30.0)","(18.0, 55.0, 50.416666666666664)"
14-12-2022 12:13:21.625035,"(1.22, 1.33, 1.3233333333333335)","(21.0, 55.0, 50.57692307692308)","(10.0, 25.0, 23.61111111111111)","(10.0, 17.0, 16.23076923076923)","(15.0, 27.0, 23.444444444444443)","(11.0, 38.0, 30.0)","(18.0, 65.0, 50.416666666666664)"
14-12-2022 12:13:22.870784,"(1.22, 1.33, 1.3194117647058825)","(21.0, 55.0, 50.57692307692308)","(10.0, 25.0, 23.61111111111111)","(10.0, 17.0, 16.23076923076923)","(15.0, 27.0, 23.444444444444443)","(11.0, 38.0, 30.0)","(18.0, 65.0, 50.416666666666664)"
14-12-2022 12:13:24.026001,"(1.22, 1.33, 1.3283636363636364)","(21.0, 55.0, 50.57692307692308)","(10.0, 25.0, 23.61111111111111)","(10.0, 17.0, 16.23076923076923)","(15.0, 27.0, 23.444444444444443)","(11.0, 38.0, 30.0)","(18.0, 65.0, 50.416666666666664)"
14-12-2022 12:13:25.064785,"(1.22, 1.35, 1.3465384615384617)","(21.0, 55.0, 50.57692307692308)","(10.0, 25.0, 23.61111111111111)","(10.0, 17.0, 16.23076923076923)","(15.0, 27.0, 23.444444444444443)","(11.0, 38.0, 30.0)","(18.0, 65.0, 50.416666666666664)"
14-12-2022 12:13:26.066940,"(1.22, 1.35, 1.3447619047619048)","(21.0, 50.0, 49.18181818181819)","(10.0, 25.0, 23.61111111111111)","(10.0, 17.0, 16.23076923076923)","(15.0, 27.0, 23.444444444444443)","(11.0, 38.0, 35.89473684210526)","(18.0, 65.0, 50.416666666666664)"
14-12-2022 12:13:27.028152,"(1.22, 1.34, 1.3263859649122807)","(21.0, 50.0, 49.18181818181819)","(10.0, 25.0, 23.61111111111111)","(10.0, 17.0, 16.23076923076923)","(15.0, 27.0, 23.444444444444443)","(11.0, 38.0, 36.62068965517241)","(18.0, 65.0, 50.416666666666664)"
14-12-2022 12:13:28.016879,"(1.22, 1.34, 1.3259310344827586)","(21.0, 50.0, 49.18181818181819)","(10.0, 25.0, 23.61111111111111)","(10.0, 17.0, 16.23076923076923)","(15.0, 26.0, 24.4375)","(11.0, 38.0, 36.62068965517241)","(18.0, 65.0, 50.416666666666664)"
14-12-2022 12:13:29.086628,"(1.22, 1.34, 1.3259310344827586)","(21.0, 50.0, 49.18181818181819)","(10.0, 25.0, 23.61111111111111)","(10.0, 17.0, 16.23076923076923)","(15.0, 26.0, 23.2)","(11.0, 38.0, 36.62068965517241)","(18.0, 65.0, 54.705882352941174)"
14-12-2022 12:13:30.274833,"(1.22, 1.34, 1.3374129353233832)","(21.0, 50.0, 49.18181818181819)","(10.0, 25.0, 23.61111111111111)","(10.0, 17.0, 16.23076923076923)","(15.0, 26.0, 23.2)","(11.0, 38.0, 36.92857142857143)","(19.0, 65.0, 57.04545454545455)"
14-12-2022 12:13:31.389425,"(1.22, 1.33, 1.3155555555555556)","(21.0, 50.0, 49.18181818181819)","(10.0, 25.0, 23.61111111111111)","(10.0, 17.0, 16.23076923076923)","(15.0, 26.0, 23.2)","(11.0, 38.0, 36.92857142857143)","(19.0, 65.0, 53.611111111111114)"
14-12-2022 12:13:32.475567,"(1.22, 1.33, 1.3155555555555556)","(21.0, 50.0, 49.18181818181819)","(10.0, 25.0, 23.61111111111111)","(10.0, 17.0, 16.23076923076923)","(15.0, 26.0, 23.2)","(11.0, 38.0, 36.96551724137931)","(19.0, 55.0, 53.611111111111114)"
14-12-2022 12:13:33.530513,"(1.22, 1.33, 1.326)","(21.0, 50.0, 49.18181818181819)","(10.0, 25.0, 23.61111111111111)","(10.0, 17.0, 16.23076923076923)","(15.0, 26.0, 23.2)","(11.0, 38.0, 36.96551724137931)","(19.0, 55.0, 53.611111111111114)"
14-12-2022 12:13:34.584857,"(1.22, 1.33, 1.316)","(21.0, 50.0, 49.18181818181819)","(10.0, 25.0, 23.61111111111111)","(10.0, 17.0, 16.23076923076923)","(15.0, 26.0, 23.2)","(11.0, 38.0, 36.96551724137931)","(19.0, 55.0, 53.611111111111114)"
14-12-2022 12:13:35.583633,"(1.22, 1.33, 1.3154545454545454)","(21.0, 50.0, 49.18181818181819)","(10.0, 25.0, 23.61111111111111)","(10.0, 17.0, 16.23076923076923)","(15.0, 26.0, 23.2)","(11.0, 38.0, 34.25)","(19.0, 55.0, 53.611111111111114)"
14-12-2022 12:13:36.509798,"(1.22, 1.33, 1.3262500000000002)","(21.0, 50.0, 49.18181818181819)","(10.0, 25.0, 23.61111111111111)","(10.0, 17.0, 16.23076923076923)","(15.0, 26.0, 23.2)","(11.0, 38.0, 36.65)","(19.0, 55.0, 53.611111111111114)"
14-12-2022 12:13:37.540853,"(1.22, 1.33, 1.323846153846154)","(21.0, 50.0, 49.18181818181819)","(10.0, 25.0, 23.61111111111111)","(10.0, 17.0, 16.23076923076923)","(15.0, 26.0, 23.2)","(11.0, 38.0, 36.92)","(19.0, 55.0, 53.611111111111114)"
14-12-2022 12:13:38.624340,"(1.22, 1.33, 1.3262500000000002)","(21.0, 55.0, 50.57692307692308)","(10.0, 25.0, 23.61111111111111)","(10.0, 17.0, 16.23076923076923)","(15.0, 26.0, 23.2)","(11.0, 38.0, 36.92)","(19.0, 55.0, 53.611111111111114)"
14-12-2022 12:13:39.781914,"(1.22, 1.33, 1.3295287958115185)","(21.0, 55.0, 50.57692307692308)","(10.0, 25.0, 23.61111111111111)","(10.0, 17.0, 16.23076923076923)","(15.0, 26.0, 23.2)","(11.0, 38.0, 36.92)","(19.0, 55.0, 53.611111111111114)"
14-12-2022 12:13:40.928161,"(1.22, 1.32, 1.3197894736842106)","(21.0, 55.0, 51.32)","(10.0, 25.0, 23.61111111111111)","(10.0, 17.0, 16.23076923076923)","(15.0, 26.0, 23.2)","(11.0, 38.0, 36.92)","(19.0, 55.0, 53.611111111111114)"
