,Jilliby Tina,Spike The Punch,Tackleberry,Showtime Bobby,Flash Fever,Secret Shades,Memory Lane,Juliette Keats
16-12-2022 12:46:27.616776,"(3.1, 4.1, 4.03125)","(4.6, 99999, 99990)","(17.0, 26.0, 23.88888888888889)","(10.0, 12.5, 12.272727272727273)","(3.4, 4.1, 4.081081081081081)","(51.0, 60.0, 59.61538461538461)","(16.0, 19.5, 18.61111111111111)","(6.5, 7.6, 7.282926829268293)"
16-12-2022 12:46:28.648567,"(3.1, 4.1, 4.07391304347826)","(4.6, 99999, 99990)","(17.0, 26.0, 23.88888888888889)","(10.0, 12.5, 12.205882352941176)","(3.4, 4.1, 4.081081081081081)","(51.0, 60.0, 59.61538461538461)","(16.0, 19.5, 18.456521739130434)","(6.5, 7.4, 7.2153846153846155)"
16-12-2022 12:46:29.621508,"(3.1, 4.2, 4.1066666666666665)","(4.6, 99999, 99990)","(17.0, 26.0, 23.692307692307693)","(10.0, 12.5, 12.192307692307692)","(3.4, 4.1, 4.081081081081081)","(51.0, 60.0, 59.61538461538461)","(16.0, 19.5, 18.328125)","(6.5, 7.4, 7.2153846153846155)"
16-12-2022 12:46:30.593735,"(3.1, 4.2, 4.09795918367347)","(4.6, 99999, 99990)","(17.0, 26.0, 23.692307692307693)","(10.0, 12.5, 12.19811320754717)","(3.4, 4.1, 4.084101382488479)","(51.0, 60.0, 59.61538461538461)","(16.0, 19.5, 18.486486486486488)","(6.5, 7.4, 7.209090909090909)"
16-12-2022 12:46:31.560483,"(3.1, 4.0, 3.9578125)","(4.6, 99999, 99990)","(17.0, 26.0, 23.857142857142858)","(10.0, 12.5, 12.17741935483871)","(3.4, 4.1, 4.062903225806451)","(51.0, 60.0, 59.61538461538461)","(16.0, 19.5, 18.75)","(6.5, 7.4, 7.2125)"
16-12-2022 12:46:32.553438,"(3.1, 4.0, 3.952755905511811)","(4.6, 99999, 99990)","(17.0, 26.0, 24.043478260869566)","(10.0, 12.5, 12.2)","(3.4, 4.1, 4.055223880597015)","(51.0, 60.0, 59.61538461538461)","(16.0, 19.5, 18.863636363636363)","(6.5, 7.4, 7.195744680851064)"
16-12-2022 12:46:33.598238,"(3.1, 4.0, 3.952755905511811)","(4.6, 99999, 99990)","(17.0, 26.0, 23.857142857142858)","(10.0, 12.5, 12.344827586206897)","(3.4, 4.1, 4.060655737704918)","(51.0, 60.0, 59.61538461538461)","(16.0, 19.5, 19.88095238095238)","(6.5, 7.4, 7.180392156862745)"
16-12-2022 12:46:34.708296,"(3.1, 4.0, 3.952755905511811)","(4.6, 99999, 99990)","(17.0, 26.0, 23.45)","(10.0, 12.5, 12.142857142857142)","(3.4, 4.1, 4.0636363636363635)","(51.0, 60.0, 58.333333333333336)","(16.0, 20.0, 20.944444444444443)","(6.5, 7.4, 7.16140350877193)"
16-12-2022 12:46:35.823593,"(3.1, 4.0, 3.952755905511811)","(4.6, 99999, 99990)","(17.0, 26.0, 23.45)","(10.0, 12.5, 12.375)","(3.4, 4.1, 4.010204081632653)","(51.0, 65.0, 57.58064516129032)","(16.0, 21.0, 20.758064516129032)","(6.5, 7.4, 7.15593220338983)"
16-12-2022 12:46:36.889754,"(3.1, 4.0, 3.952755905511811)","(4.6, 99999, 99990)","(17.0, 26.0, 23.45)","(10.0, 12.5, 12.375)","(3.4, 4.1, 4.1911764705882355)","(51.0, 65.0, 57.58064516129032)","(16.0, 21.0, 20.71875)","(6.5, 7.4, 7.15593220338983)"
16-12-2022 12:46:37.938799,"(3.1, 4.0, 3.952755905511811)","(4.6, 99999, 99990)","(17.0, 26.0, 23.45)","(10.0, 12.5, 12.282608695652174)","(3.4, 4.2, 4.1862637362637365)","(51.0, 65.0, 57.58064516129032)","(16.0, 21.0, 20.666666666666668)","(6.5, 7.4, 7.170370370370371)"
16-12-2022 12:46:38.958758,"(3.1, 4.0, 3.952777777777778)","(4.6, 99999, 99990)","(17.0, 26.0, 23.532258064516128)","(10.0, 12.5, 12.282608695652174)","(3.4, 4.2, 4.1862637362637365)","(51.0, 65.0, 57.58064516129032)","(16.0, 21.0, 20.55)","(6.5, 7.4, 7.170370370370371)"
16-12-2022 12:46:40.018121,"(3.1, 4.0, 3.952777777777778)","(4.6, 99999, 99990)","(17.0, 26.0, 23.532258064516128)","(10.0, 12.5, 12.424242424242424)","(3.4, 4.2, 4.19025641025641)","(51.0, 65.0, 57.758620689655174)","(16.0, 21.0, 20.272727272727273)","(6.5, 7.4, 7.25)"
16-12-2022 12:46:41.029159,"(3.1, 3.75, 3.7039513677811553)","(4.6, 99999, 99990)","(17.0, 26.0, 24.210526315789473)","(10.0, 12.5, 12.424242424242424)","(3.4, 4.2, 4.1854368932038835)","(51.0, 65.0, 57.333333333333336)","(16.0, 21.0, 20.4)","(6.5, 7.4, 7.300000000000001)"
16-12-2022 12:46:42.081286,"(3.1, 3.75, 3.6561349693251532)","(4.6, 99999, 99990)","(17.0, 26.0, 24.043478260869566)","(10.0, 12.5, 12.36111111111111)","(3.4, 4.3, 4.253623188405797)","(51.0, 65.0, 57.5)","(16.0, 21.0, 20.333333333333332)","(6.5, 7.4, 7.461538461538462)"
16-12-2022 12:46:43.090011,"(3.1, 3.7, 3.6894736842105265)","(4.6, 99999, 99990)","(17.0, 25.0, 24.375)","(10.0, 12.5, 12.365384615384615)","(3.4, 4.3, 4.254411764705882)","(51.0, 65.0, 57.0)","(16.0, 21.0, 20.5)","(6.5, 7.6, 7.482352941176471)"
16-12-2022 12:46:44.074517,"(3.1, 3.6, 3.56601466992665)","(4.6, 99999, 99990)","(17.0, 25.0, 24.09090909090909)","(10.0, 12.5, 12.375)","(3.4, 4.3, 4.254411764705882)","(51.0, 65.0, 57.0)","(16.0, 21.0, 20.53846153846154)","(6.5, 7.6, 7.494736842105263)"
16-12-2022 12:46:45.080293,"(3.1, 3.6, 3.5617647058823527)","(4.6, 99999, 99990)","(17.0, 25.0, 24.047619047619047)","(10.0, 12.5, 12.375)","(3.4, 4.3, 4.254411764705882)","(51.0, 65.0, 57.22222222222222)","(16.0, 21.0, 20.5)","(6.5, 7.6, 7.491891891891892)"
16-12-2022 12:46:46.066285,"(3.1, 3.6, 3.562191358024691)","(4.6, 99999, 99990)","(17.0, 25.0, 24.047619047619047)","(10.0, 12.5, 12.42)","(3.4, 4.3, 4.203125)","(51.0, 65.0, 57.22222222222222)","(16.0, 21.0, 20.857142857142858)","(6.5, 7.6, 7.65)"
16-12-2022 12:46:47.050559,"(3.1, 3.6, 3.57)","(4.6, 99999, 99990)","(17.0, 25.0, 24.22222222222222)","(10.0, 13.0, 12.512195121951219)","(3.4, 4.3, 4.235483870967742)","(51.0, 65.0, 56.935483870967744)","(16.0, 21.0, 20.857142857142858)","(6.5, 7.8, 7.6)"
16-12-2022 12:46:48.022037,"(3.1, 3.6, 3.558)","(4.6, 99999, 99990)","(17.0, 25.0, 23.956521739130434)","(10.0, 13.0, 12.42)","(3.4, 4.3, 4.241176470588235)","(51.0, 65.0, 56.935483870967744)","(17.0, 21.0, 20.857142857142858)","(6.5, 7.8, 7.615384615384616)"
16-12-2022 12:46:49.010202,"(3.1, 3.6, 3.5387096774193547)","(4.6, 99999, 99990)","(17.0, 25.0, 24.0)","(10.0, 13.0, 12.42)","(3.4, 4.3, 4.2368421052631575)","(51.0, 65.0, 56.935483870967744)","(17.0, 21.0, 20.8)","(6.5, 7.8, 7.6)"
16-12-2022 12:46:50.207051,"(3.1, 3.6, 3.5611111111111113)","(4.8, 99999, 99990)","(17.0, 25.0, 24.0)","(9.0, 13.0, 12.456521739130435)","(3.5, 4.3, 4.2368421052631575)","(41.0, 55.0, 50.892857142857146)","(16.0, 21.0, 20.8)","(6.0, 7.8, 7.6)"
16-12-2022 12:46:51.239393,"(3.1, 3.6, 3.56)","(4.8, 99999, 99990)","(17.0, 25.0, 24.0)","(9.0, 13.0, 12.428571428571429)","(3.5, 4.3, 4.291228070175439)","(41.0, 55.0, 50.18518518518518)","(16.0, 21.0, 20.923076923076923)","(6.0, 7.8, 7.64)"
16-12-2022 12:46:52.253067,"(3.1, 3.6, 3.5901960784313727)","(4.8, 99999, 99990)","(17.0, 25.0, 23.90909090909091)","(9.0, 13.0, 12.44)","(3.5, 4.4, 4.285714285714286)","(41.0, 55.0, 50.16129032258065)","(16.0, 21.0, 20.923076923076923)","(6.0, 7.8, 7.644444444444444)"
16-12-2022 12:46:53.367391,"(3.1, 3.6, 3.5821428571428573)","(4.8, 99999, 99990)","(17.0, 25.0, 23.90909090909091)","(9.0, 13.0, 12.44)","(3.5, 4.4, 4.272)","(41.0, 55.0, 46.285714285714285)","(16.0, 21.0, 19.59375)","(6.0, 7.8, 7.644444444444444)"
16-12-2022 12:46:54.390868,"(3.1, 3.7, 3.6833333333333336)","(4.8, 99999, 99990)","(17.0, 23.0, 22.017543859649123)","(9.0, 13.0, 12.264705882352942)","(3.5, 4.4, 4.2627906976744185)","(41.0, 48.0, 47.111111111111114)","(16.0, 20.0, 19.24)","(6.0, 7.8, 7.64)"
16-12-2022 12:46:55.406558,"(3.1, 3.65, 3.6384615384615384)","(4.8, 99999, 99990)","(17.0, 23.0, 21.193548387096776)","(9.0, 13.0, 12.442622950819672)","(3.5, 4.4, 4.263529411764706)","(41.0, 48.0, 46.666666666666664)","(16.0, 20.0, 19.083333333333332)","(6.0, 7.8, 7.594594594594595)"
16-12-2022 12:46:56.430254,"(3.1, 3.65, 3.6384615384615384)","(4.8, 99999, 99990)","(17.0, 23.0, 21.123076923076923)","(9.0, 13.0, 12.442622950819672)","(3.5, 4.4, 4.413157894736842)","(41.0, 55.0, 49.0)","(16.0, 20.0, 19.255102040816325)","(6.0, 7.8, 7.634146341463414)"
16-12-2022 12:46:57.453643,"(3.1, 3.65, 3.5648648648648646)","(4.8, 99999, 99990)","(17.0, 23.0, 21.333333333333332)","(9.0, 13.0, 12.333333333333334)","(3.5, 4.5, 4.498630136986302)","(41.0, 55.0, 49.166666666666664)","(16.0, 19.5, 19.09090909090909)","(6.0, 7.8, 7.635294117647059)"
16-12-2022 12:46:58.482051,"(3.1, 3.6, 3.542105263157895)","(4.8, 99999, 99990)","(17.0, 23.0, 21.313253012048193)","(9.0, 13.0, 12.333333333333334)","(3.5, 4.5, 4.58015873015873)","(41.0, 55.0, 49.23529411764706)","(16.0, 19.5, 19.163265306122447)","(6.0, 7.8, 7.622222222222223)"
16-12-2022 12:46:59.454712,"(3.1, 3.6, 3.526666666666667)","(4.8, 99999, 99990)","(17.0, 23.0, 21.325)","(9.0, 13.0, 12.358490566037736)","(3.5, 4.6, 4.58015873015873)","(41.0, 55.0, 49.23529411764706)","(16.0, 19.5, 19.163265306122447)","(6.0, 7.8, 7.586666666666667)"
16-12-2022 12:47:00.531074,"(3.1, 3.6, 3.5285714285714285)","(4.8, 99999, 99990)","(17.0, 23.0, 21.225352112676056)","(9.0, 13.0, 12.282608695652174)","(3.5, 4.6, 4.525)","(41.0, 55.0, 49.2)","(16.0, 19.5, 19.11627906976744)","(6.0, 7.8, 7.576470588235294)"
16-12-2022 12:47:01.520106,"(3.1, 3.6, 3.4935185185185187)","(4.8, 99999, 99990)","(17.0, 23.0, 21.225352112676056)","(9.0, 13.0, 12.282608695652174)","(3.5, 4.6, 4.531818181818181)","(41.0, 55.0, 49.2)","(16.0, 19.5, 18.625)","(6.0, 7.8, 7.538461538461538)"
16-12-2022 12:47:02.475352,"(3.1, 3.5, 3.4863636363636363)","(4.8, 99999, 99990)","(17.0, 23.0, 21.225352112676056)","(9.0, 13.0, 12.347826086956522)","(3.5, 4.6, 4.542857142857143)","(41.0, 55.0, 49.27272727272727)","(16.0, 19.5, 18.6)","(6.0, 7.6, 7.538461538461538)"
16-12-2022 12:47:03.424554,"(3.1, 3.5, 3.486666666666667)","(4.8, 99999, 99990)","(17.0, 23.0, 21.247191011235955)","(9.0, 13.0, 12.361702127659575)","(3.5, 4.6, 4.5675675675675675)","(41.0, 55.0, 49.27272727272727)","(16.0, 19.5, 18.6)","(6.0, 7.6, 7.538461538461538)"
16-12-2022 12:47:04.435043,"(3.1, 3.5, 3.486666666666667)","(4.8, 99999, 99990)","(17.0, 23.0, 21.247191011235955)","(9.0, 13.0, 12.285714285714286)","(3.5, 4.7, 4.693820224719102)","(41.0, 55.0, 48.79545454545455)","(16.0, 19.5, 19.043478260869566)","(6.0, 7.6, 7.454545454545455)"
16-12-2022 12:47:05.453913,"(3.1, 3.5, 3.4813953488372094)","(4.8, 99999, 99990)","(17.0, 22.0, 21.88888888888889)","(9.0, 13.0, 12.297297297297296)","(3.5, 4.8, 4.761111111111111)","(41.0, 55.0, 48.76086956521739)","(16.0, 19.5, 19.043478260869566)","(6.0, 7.6, 7.44)"
16-12-2022 12:47:06.513312,"(3.1, 3.5, 3.489705882352941)","(4.8, 99999, 99990)","(17.0, 22.0, 21.88888888888889)","(9.0, 13.0, 12.422222222222222)","(3.5, 4.8, 4.766666666666667)","(41.0, 55.0, 48.76086956521739)","(16.0, 19.5, 18.576923076923077)","(6.0, 7.6, 7.433333333333334)"
16-12-2022 12:47:07.477609,"(3.1, 3.45, 3.4033707865168537)","(4.8, 99999, 99990)","(17.0, 22.0, 21.88888888888889)","(9.0, 13.0, 12.4375)","(3.5, 4.8, 4.766666666666667)","(41.0, 55.0, 48.76086956521739)","(16.0, 19.5, 18.576923076923077)","(6.0, 7.6, 7.433333333333334)"
16-12-2022 12:47:08.448036,"(3.1, 3.45, 3.4041884816753925)","(4.8, 99999, 99990)","(17.0, 22.0, 21.88888888888889)","(9.0, 13.0, 12.368421052631579)","(3.5, 4.8, 4.721212121212122)","(41.0, 55.0, 48.79545454545455)","(16.0, 19.5, 18.576923076923077)","(6.0, 7.6, 7.442857142857143)"
16-12-2022 12:47:09.440895,"(3.1, 3.45, 3.4041884816753925)","(4.8, 99999, 99990)","(17.0, 22.0, 21.88888888888889)","(9.0, 13.0, 12.368421052631579)","(3.5, 4.8, 4.721212121212122)","(41.0, 55.0, 48.79545454545455)","(16.0, 19.5, 18.576923076923077)","(6.0, 7.6, 7.442857142857143)"
16-12-2022 12:47:10.812691,"(3.1, 3.45, 3.406937799043062)","(4.8, 99999, 99990)","(17.0, 23.0, 21.247191011235955)","(9.0, 13.0, 12.290697674418604)","(3.5, 4.7, 4.618918918918919)","(41.0, 55.0, 48.91304347826087)","(16.0, 19.5, 19.055555555555557)","(6.0, 7.6, 7.5)"
16-12-2022 12:47:11.853001,"(3.1, 3.45, 3.406937799043062)","(4.8, 99999, 99990)","(17.0, 23.0, 21.247191011235955)","(9.0, 13.0, 12.297619047619047)","(3.5, 4.7, 4.618918918918919)","(41.0, 55.0, 50.46511627906977)","(16.0, 19.5, 19.055555555555557)","(6.0, 7.6, 7.5)"
16-12-2022 12:47:12.905130,"(3.1, 3.45, 3.406937799043062)","(4.8, 99999, 99990)","(17.0, 22.0, 21.444444444444443)","(9.0, 13.0, 12.313432835820896)","(3.5, 4.7, 4.302654867256637)","(41.0, 55.0, 50.689655172413794)","(16.0, 19.5, 19.0625)","(6.0, 7.6, 7.580645161290323)"
16-12-2022 12:47:14.100742,"(3.1, 3.5, 3.488622754491018)","(4.8, 99999, 99990)","(17.0, 23.0, 21.373333333333335)","(9.0, 13.0, 12.5546875)","(3.5, 4.5, 4.304878048780488)","(41.0, 55.0, 50.645161290322584)","(16.0, 19.5, 19.0625)","(6.0, 7.8, 7.56969696969697)"
16-12-2022 12:47:15.137753,"(3.1, 3.55, 3.5380434782608696)","(4.8, 99999, 99990)","(17.0, 23.0, 21.373333333333335)","(9.0, 13.0, 12.5546875)","(3.5, 4.4, 4.297727272727273)","(41.0, 55.0, 50.645161290322584)","(16.0, 19.5, 19.0625)","(6.0, 7.8, 7.56969696969697)"
16-12-2022 12:47:16.119074,"(3.1, 3.55, 3.525)","(4.8, 99999, 99990)","(17.0, 23.0, 21.373333333333335)","(9.0, 13.0, 12.5546875)","(3.5, 4.4, 4.2877551020408164)","(41.0, 55.0, 50.689655172413794)","(16.0, 19.5, 19.055555555555557)","(6.0, 7.8, 7.5212121212121215)"
16-12-2022 12:47:17.109247,"(3.1, 3.55, 3.525)","(4.8, 99999, 99990)","(17.0, 23.0, 21.373333333333335)","(9.0, 13.0, 12.557377049180328)","(3.5, 4.4, 4.2877551020408164)","(41.0, 55.0, 50.689655172413794)","(16.0, 19.5, 19.055555555555557)","(6.0, 7.8, 7.644444444444444)"
16-12-2022 12:47:18.137223,"(3.1, 3.55, 3.525)","(4.8, 99999, 99990)","(17.0, 23.0, 21.373333333333335)","(9.0, 13.0, 12.555555555555555)","(3.5, 4.4, 4.269918699186992)","(41.0, 55.0, 50.645161290322584)","(16.0, 19.5, 19.055555555555557)","(6.0, 7.8, 7.688)"
16-12-2022 12:47:19.141332,"(3.1, 3.55, 3.525)","(4.8, 99999, 99990)","(17.0, 23.0, 21.373333333333335)","(9.0, 13.0, 12.555555555555555)","(3.5, 4.4, 4.269918699186992)","(41.0, 55.0, 50.645161290322584)","(16.0, 19.5, 19.0625)","(6.0, 7.8, 7.688)"
16-12-2022 12:47:20.175893,"(3.1, 3.55, 3.525)","(4.8, 99999, 99990)","(17.0, 23.0, 21.373333333333335)","(9.0, 13.0, 12.553846153846154)","(3.5, 4.4, 4.264406779661017)","(41.0, 55.0, 50.645161290322584)","(16.0, 19.5, 19.0625)","(6.0, 7.8, 7.678571428571428)"
16-12-2022 12:47:21.137812,"(3.1, 3.55, 3.525)","(4.8, 99999, 99990)","(17.0, 23.0, 21.373333333333335)","(9.0, 13.0, 12.553846153846154)","(3.5, 4.4, 4.264406779661017)","(41.0, 55.0, 50.689655172413794)","(16.0, 19.5, 19.0625)","(6.0, 7.8, 7.529032258064516)"
16-12-2022 12:47:22.205547,"(3.1, 3.55, 3.525)","(4.8, 99999, 99990)","(17.0, 23.0, 21.373333333333335)","(9.0, 13.0, 12.553030303030303)","(3.5, 4.3, 4.242857142857143)","(41.0, 55.0, 50.689655172413794)","(16.0, 19.5, 19.055555555555557)","(6.0, 7.8, 7.536842105263158)"
16-12-2022 12:47:23.260067,"(3.1, 3.55, 3.526190476190476)","(4.8, 99999, 99990)","(17.0, 22.0, 21.77777777777778)","(9.0, 13.0, 12.551470588235293)","(3.5, 4.3, 4.242857142857143)","(41.0, 55.0, 50.645161290322584)","(16.0, 19.5, 19.055555555555557)","(6.0, 7.8, 7.418181818181819)"
16-12-2022 12:47:24.392486,"(3.1, 3.55, 3.526190476190476)","(4.8, 99999, 99990)","(17.0, 22.0, 21.373333333333335)","(9.0, 13.0, 12.5546875)","(3.5, 4.3, 4.2555555555555555)","(41.0, 55.0, 50.645161290322584)","(16.0, 19.5, 19.214285714285715)","(6.0, 7.6, 7.290909090909091)"
16-12-2022 12:47:25.426575,"(3.1, 3.6, 3.5821428571428573)","(4.8, 99999, 99990)","(17.0, 23.0, 21.373333333333335)","(9.0, 13.0, 12.5546875)","(3.5, 4.3, 4.245454545454545)","(41.0, 55.0, 50.689655172413794)","(16.0, 19.5, 19.23076923076923)","(6.0, 7.4, 7.307692307692308)"
16-12-2022 12:47:26.451483,"(3.1, 3.55, 3.5305555555555554)","(4.8, 99999, 99990)","(17.0, 23.0, 21.373333333333335)","(9.0, 13.0, 12.5546875)","(3.5, 4.3, 4.245454545454545)","(41.0, 55.0, 50.689655172413794)","(16.0, 19.5, 19.23076923076923)","(6.0, 7.4, 7.2785714285714285)"
16-12-2022 12:47:27.523749,"(3.1, 3.55, 3.5229166666666667)","(5.0, 99999, 99990)","(17.0, 23.0, 21.373333333333335)","(9.0, 13.0, 12.556451612903226)","(3.5, 4.3, 4.245454545454545)","(41.0, 55.0, 50.645161290322584)","(16.0, 19.5, 19.23076923076923)","(6.0, 7.4, 7.315789473684211)"
16-12-2022 12:47:28.630206,"(3.1, 3.55, 3.5217391304347827)","(5.0, 99999, 99990)","(17.0, 23.0, 21.373333333333335)","(9.0, 13.0, 12.553846153846154)","(3.5, 4.3, 4.239393939393939)","(41.0, 55.0, 50.645161290322584)","(16.0, 19.5, 19.214285714285715)","(6.0, 7.4, 7.315789473684211)"
16-12-2022 12:47:29.755391,"(3.1, 3.55, 3.513888888888889)","(5.0, 99999, 99990)","(17.0, 23.0, 21.415584415584416)","(9.0, 13.0, 12.563636363636364)","(3.5, 4.3, 4.281818181818181)","(41.0, 55.0, 50.689655172413794)","(16.0, 19.5, 19.214285714285715)","(6.0, 7.4, 7.3375)"
16-12-2022 12:47:30.801203,"(3.1, 3.55, 3.5204545454545455)","(5.0, 99999, 99990)","(17.0, 23.0, 21.415584415584416)","(9.0, 13.0, 12.563636363636364)","(3.5, 4.3, 4.281818181818181)","(41.0, 55.0, 50.689655172413794)","(16.0, 19.5, 19.214285714285715)","(6.0, 7.4, 7.293617021276596)"
16-12-2022 12:47:31.811225,"(3.1, 3.6, 3.598148148148148)","(5.0, 99999, 99990)","(17.0, 23.0, 21.415584415584416)","(9.0, 13.0, 12.612903225806452)","(3.5, 4.2, 4.110116731517509)","(41.0, 55.0, 50.689655172413794)","(16.0, 19.5, 19.055555555555557)","(6.0, 7.6, 7.2727272727272725)"
16-12-2022 12:47:32.823023,"(3.1, 3.6, 3.596739130434783)","(5.0, 99999, 99990)","(17.0, 23.0, 21.415584415584416)","(9.0, 13.0, 12.612903225806452)","(3.5, 4.2, 4.109411764705882)","(41.0, 55.0, 50.689655172413794)","(16.0, 19.5, 19.055555555555557)","(6.0, 7.4, 7.333333333333334)"
16-12-2022 12:47:33.883416,"(3.1, 3.6, 3.58125)","(5.0, 99999, 99990)","(17.0, 23.0, 21.415584415584416)","(9.0, 13.0, 12.612903225806452)","(3.5, 4.2, 4.087410071942446)","(41.0, 55.0, 50.833333333333336)","(16.0, 19.5, 19.272727272727273)","(6.0, 7.4, 7.3951219512195125)"
16-12-2022 12:47:34.915793,"(3.1, 3.65, 3.6062499999999997)","(5.0, 99999, 99990)","(17.0, 23.0, 21.470588235294116)","(9.0, 13.0, 12.426966292134832)","(3.5, 4.1, 4.087410071942446)","(41.0, 55.0, 50.833333333333336)","(16.0, 19.5, 19.52777777777778)","(6.0, 7.6, 7.3951219512195125)"
16-12-2022 12:47:35.964883,"(3.1, 3.65, 3.5844827586206893)","(5.0, 99999, 99990)","(17.0, 23.0, 21.470588235294116)","(9.0, 13.0, 12.426966292134832)","(3.5, 4.1, 4.085175202156334)","(41.0, 55.0, 50.833333333333336)","(16.0, 20.0, 19.61111111111111)","(6.0, 7.6, 7.3951219512195125)"
16-12-2022 12:47:37.048425,"(3.1, 3.65, 3.59390243902439)","(5.0, 99999, 99990)","(17.0, 23.0, 21.470588235294116)","(9.0, 13.0, 12.426966292134832)","(3.5, 4.1, 4.084718498659517)","(41.0, 55.0, 50.833333333333336)","(16.0, 20.0, 19.6875)","(6.0, 7.6, 7.392771084337349)"
16-12-2022 12:47:38.050562,"(3.1, 3.65, 3.5844827586206893)","(5.0, 99999, 99990)","(17.0, 23.0, 21.470588235294116)","(9.0, 13.0, 12.426966292134832)","(3.5, 4.1, 4.084718498659517)","(41.0, 55.0, 50.833333333333336)","(16.0, 21.0, 19.6875)","(6.0, 7.6, 7.374074074074074)"
16-12-2022 12:47:39.133522,"(3.1, 3.65, 3.5844827586206893)","(5.0, 99999, 99990)","(17.0, 23.0, 21.470588235294116)","(9.0, 13.0, 12.426966292134832)","(3.5, 4.1, 4.077)","(41.0, 55.0, 50.833333333333336)","(16.0, 21.0, 20.096774193548388)","(6.0, 7.4, 7.37741935483871)"
16-12-2022 12:47:40.197864,"(3.1, 3.6, 3.577777777777778)","(5.0, 99999, 99990)","(17.0, 23.0, 21.470588235294116)","(9.0, 13.0, 12.408602150537634)","(3.5, 4.1, 4.082857142857143)","(41.0, 55.0, 50.833333333333336)","(16.0, 21.0, 20.03448275862069)","(6.0, 7.4, 7.37741935483871)"
16-12-2022 12:47:41.326254,"(3.1, 3.6, 3.577777777777778)","(5.0, 99999, 99990)","(17.0, 23.0, 21.424242424242426)","(9.0, 13.0, 12.408602150537634)","(3.4, 4.1, 4.075652173913043)","(41.0, 55.0, 50.833333333333336)","(16.0, 21.0, 20.03448275862069)","(6.0, 7.4, 7.37741935483871)"
16-12-2022 12:47:42.472067,"(3.1, 3.6, 3.577777777777778)","(5.0, 99999, 99990)","(17.0, 23.0, 21.424242424242426)","(9.0, 13.0, 12.408602150537634)","(3.4, 4.1, 4.082857142857143)","(41.0, 55.0, 51.5)","(16.0, 21.0, 20.428571428571427)","(6.0, 7.4, 7.45)"
16-12-2022 12:47:43.526798,"(3.1, 3.6, 3.5733333333333333)","(5.0, 99999, 99990)","(17.0, 23.0, 20.11111111111111)","(9.0, 13.0, 12.974358974358974)","(3.4, 4.1, 9998.5)","(41.0, 55.0, 9998.5)","(16.0, 21.0, 9998.5)","(6.0, 7.6, 9998.5)"
16-12-2022 12:47:44.611492,"(3.1, 99998, 9998.5)","(5.0, 99999, 99990)","(17.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(3.4, 99998, 9998.5)","(41.0, 99998, 9998.5)","(16.0, 99998, 9998.5)","(6.0, 99998, 9998.5)"
16-12-2022 12:47:45.700097,"(3.1, 99998, 9998.5)","(5.0, 99999, 99990)","(17.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(3.4, 99998, 9998.5)","(41.0, 99998, 9998.5)","(16.0, 99998, 9998.5)","(6.0, 99998, 9998.5)"
16-12-2022 12:47:46.826579,"(3.1, 99998, 9998.5)","(5.0, 99999, 99990)","(17.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(3.4, 99998, 9998.5)","(41.0, 99998, 9998.5)","(16.0, 99998, 9998.5)","(6.0, 99998, 9998.5)"
16-12-2022 12:47:47.979524,"(3.1, 99998, 9998.5)","(5.0, 99999, 99990)","(17.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(3.4, 99998, 9998.5)","(41.0, 99998, 9998.5)","(16.0, 99998, 9998.5)","(6.0, 99998, 9998.5)"
16-12-2022 12:47:48.980739,"(3.1, 99998, 9998.5)","(5.0, 99999, 99990)","(17.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(3.4, 99998, 9998.5)","(41.0, 99998, 9998.5)","(16.0, 99998, 9998.5)","(6.0, 99998, 9998.5)"
16-12-2022 12:47:50.003319,"(3.1, 99998, 9998.5)","(5.0, 99999, 99990)","(17.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(3.4, 99998, 9998.5)","(41.0, 99998, 9998.5)","(16.0, 99998, 9998.5)","(6.0, 99998, 9998.5)"
16-12-2022 12:47:51.054829,"(3.1, 99998, 9998.5)","(5.0, 99999, 99990)","(17.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(3.4, 99998, 9998.5)","(41.0, 99998, 9998.5)","(16.0, 99998, 9998.5)","(6.0, 99998, 9998.5)"
16-12-2022 12:47:52.133641,"(3.1, 99998, 9998.5)","(5.0, 99999, 99990)","(17.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(3.4, 99998, 9998.5)","(41.0, 99998, 9998.5)","(16.0, 99998, 9998.5)","(6.0, 99998, 9998.5)"
16-12-2022 12:47:53.170866,"(3.1, 99998, 9998.5)","(5.0, 99999, 99990)","(17.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(3.4, 99998, 9998.5)","(41.0, 99998, 9998.5)","(16.0, 99998, 9998.5)","(6.0, 99998, 9998.5)"
16-12-2022 12:47:54.188588,"(3.1, 99998, 9998.5)","(5.0, 99999, 99990)","(17.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(3.4, 99998, 9998.5)","(41.0, 99998, 9998.5)","(16.0, 99998, 9998.5)","(6.0, 99998, 9998.5)"
