,Joan Jet,Big Time Pacman,Chi Lin,Uncle Albert,Redeem A Rapper,Mow Cow
14-12-2022 12:27:05.371273,"(41.0, 180.0, 150.9090909090909)","(1.55, 1.68, 1.6644444444444444)","(26.0, 50.0, 43.73913043478261)","(20.0, 34.0, 31.0)","(4.2, 5.4, 5.232142857142858)","(4.8, 6.6, 6.533333333333333)"
14-12-2022 12:27:06.411850,"(41.0, 180.0, 150.9090909090909)","(1.55, 1.68, 1.6741666666666666)","(26.0, 50.0, 43.73913043478261)","(20.0, 34.0, 31.0)","(4.2, 5.4, 5.238297872340426)","(4.8, 6.6, 6.4222222222222225)"
14-12-2022 12:27:07.559671,"(41.0, 180.0, 150.9090909090909)","(1.55, 1.68, 1.6608612440191386)","(26.0, 50.0, 43.21212121212121)","(20.0, 34.0, 33.0)","(4.2, 5.4, 5.238297872340426)","(4.8, 6.6, 6.557142857142857)"
14-12-2022 12:27:08.790856,"(41.0, 180.0, 150.9090909090909)","(1.55, 1.67, 1.651042654028436)","(26.0, 50.0, 43.21212121212121)","(20.0, 34.0, 33.0)","(4.2, 5.4, 5.251063829787234)","(4.8, 6.6, 6.557142857142857)"
14-12-2022 12:27:09.889037,"(41.0, 180.0, 156.0)","(1.55, 1.67, 1.6514634146341463)","(26.0, 50.0, 43.25)","(20.0, 34.0, 34.44444444444444)","(4.2, 5.4, 5.36)","(4.8, 6.6, 6.225675675675676)"
14-12-2022 12:27:10.937698,"(41.0, 160.0, 149.41176470588235)","(1.55, 1.67, 1.6532900432900433)","(26.0, 46.0, 43.743589743589745)","(20.0, 36.0, 34.72727272727273)","(4.2, 5.4, 5.56231884057971)","(4.8, 6.4, 6.015819209039548)"
14-12-2022 12:27:12.030236,"(51.0, 160.0, 150.0)","(1.55, 1.69, 1.68516)","(26.0, 46.0, 44.0)","(20.0, 36.0, 35.06666666666667)","(4.2, 5.6, 5.555172413793104)","(4.8, 6.4, 6.118181818181818)"
14-12-2022 12:27:13.108916,"(51.0, 160.0, 150.0)","(1.55, 1.69, 1.68516)","(26.0, 46.0, 43.875)","(20.0, 36.0, 35.06666666666667)","(4.2, 5.6, 5.555172413793104)","(4.8, 6.2, 6.118181818181818)"
14-12-2022 12:27:14.269268,"(51.0, 160.0, 150.0)","(1.55, 1.69, 1.6853679653679654)","(26.0, 46.0, 43.875)","(20.0, 36.0, 34.0)","(4.2, 5.6, 5.555172413793104)","(4.8, 6.2, 6.181052631578948)"
14-12-2022 12:27:15.337527,"(51.0, 160.0, 151.8181818181818)","(1.55, 1.69, 1.6853679653679654)","(26.0, 46.0, 43.875)","(20.0, 34.0, 32.8780487804878)","(4.2, 5.6, 5.555172413793104)","(4.8, 6.2, 6.180851063829787)"
14-12-2022 12:27:16.429490,"(51.0, 160.0, 152.38095238095238)","(1.55, 1.69, 1.6853679653679654)","(26.0, 46.0, 43.875)","(20.0, 36.0, 35.05263157894737)","(4.2, 5.6, 5.555172413793104)","(4.8, 6.2, 6.180851063829787)"
14-12-2022 12:27:17.599040,"(51.0, 160.0, 152.38095238095238)","(1.55, 1.69, 1.6853679653679654)","(26.0, 46.0, 43.806451612903224)","(20.0, 40.0, 39.25925925925926)","(4.2, 5.6, 5.52972972972973)","(4.8, 6.2, 6.173913043478261)"
14-12-2022 12:27:18.752125,"(51.0, 160.0, 152.38095238095238)","(1.55, 1.69, 1.6848058252427185)","(26.0, 46.0, 43.806451612903224)","(21.0, 40.0, 39.25925925925926)","(4.2, 5.6, 5.418110236220473)","(4.8, 6.2, 6.173913043478261)"
14-12-2022 12:27:19.974849,"(51.0, 160.0, 152.38095238095238)","(1.55, 1.69, 1.6848058252427185)","(26.0, 46.0, 43.806451612903224)","(21.0, 40.0, 39.25925925925926)","(4.2, 5.6, 9998.5)","(4.8, 6.2, 9998.5)"
14-12-2022 12:27:21.098879,"(51.0, 99998, 9998.5)","(1.55, 99998, 9998.5)","(26.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(4.8, 99998, 9998.5)"
14-12-2022 12:27:22.098049,"(51.0, 99998, 9998.5)","(1.55, 99998, 9998.5)","(26.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(4.8, 99998, 9998.5)"
14-12-2022 12:27:23.153165,"(51.0, 99998, 9998.5)","(1.55, 99998, 9998.5)","(26.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(4.8, 99998, 9998.5)"
14-12-2022 12:27:24.215997,"(51.0, 99998, 9998.5)","(1.55, 99998, 9998.5)","(26.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(4.8, 99998, 9998.5)"
14-12-2022 12:27:25.277885,"(51.0, 99998, 9998.5)","(1.55, 99998, 9998.5)","(26.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(4.8, 99998, 9998.5)"
14-12-2022 12:27:26.416146,"(51.0, 99998, 9998.5)","(1.55, 99998, 9998.5)","(26.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(4.8, 99998, 9998.5)"
14-12-2022 12:27:27.467979,"(51.0, 99998, 9998.5)","(1.55, 99998, 9998.5)","(26.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(4.8, 99998, 9998.5)"
14-12-2022 12:27:28.636039,"(51.0, 99998, 9998.5)","(1.55, 99998, 9998.5)","(26.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(4.8, 99998, 9998.5)"
14-12-2022 12:27:29.631343,"(51.0, 99998, 9998.5)","(1.55, 99998, 9998.5)","(26.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(4.2, 99998, 9998.5)","(4.8, 99998, 9998.5)"
