,Wandering Star,Know Gloating,Impressive Sonic,Mysterious Lady,Goldstar Justice,Barbaras Angel,Mine Hunter,Feeling Fancy
15-12-2022 14:32:18.781219,"(2.7, 4.4, 3.7233333333333336)","(5.0, 8.0, 6.636363636363637)","(18.0, 90.0, 65.66666666666666)","(7.5, 13.0, 11.399999999999999)","(21.0, 180.0, 99.5)","(8.0, 14.5, 11.35)","(3.5, 7.8, 6.93)","(9.0, 19.0, 16.2)"
15-12-2022 14:32:20.047465,"(2.7, 4.4, 3.7233333333333336)","(5.0, 8.0, 6.636363636363637)","(18.0, 90.0, 65.66666666666666)","(7.5, 13.0, 11.399999999999999)","(21.0, 180.0, 99.5)","(8.0, 14.5, 11.35)","(3.5, 7.8, 6.93)","(9.0, 19.0, 17.4)"
15-12-2022 14:32:21.309171,"(2.7, 4.4, 3.7233333333333336)","(5.0, 8.0, 6.277777777777778)","(18.0, 90.0, 77.91666666666667)","(7.5, 13.0, 11.399999999999999)","(21.0, 180.0, 99.5)","(8.0, 14.5, 11.35)","(3.5, 7.8, 6.93)","(9.0, 19.0, 17.4)"
15-12-2022 14:32:22.513878,"(2.7, 4.4, 3.7233333333333336)","(5.0, 8.0, 6.277777777777778)","(18.0, 90.0, 77.91666666666667)","(7.5, 13.0, 11.399999999999999)","(21.0, 180.0, 99.5)","(8.0, 14.5, 11.35)","(3.5, 7.8, 6.93)","(9.0, 19.0, 17.4)"
15-12-2022 14:32:23.814568,"(2.7, 4.4, 3.7233333333333336)","(5.0, 8.0, 6.277777777777778)","(18.0, 90.0, 59.6875)","(7.5, 13.0, 11.399999999999999)","(21.0, 180.0, 99.5)","(8.0, 14.5, 11.35)","(3.5, 7.8, 6.93)","(9.0, 19.0, 17.4)"
15-12-2022 14:32:25.158261,"(2.7, 4.4, 3.7233333333333336)","(5.0, 8.0, 6.277777777777778)","(18.0, 85.0, 69.58333333333333)","(7.5, 13.0, 11.399999999999999)","(21.0, 180.0, 99.5)","(8.0, 14.5, 11.35)","(3.5, 7.8, 6.93)","(9.0, 19.0, 17.4)"
15-12-2022 14:32:26.395597,"(2.7, 4.4, 3.7233333333333336)","(5.0, 8.0, 6.277777777777778)","(18.0, 80.0, 69.58333333333333)","(7.5, 13.0, 12.245454545454546)","(21.0, 180.0, 99.5)","(8.0, 14.5, 11.35)","(3.5, 7.8, 6.93)","(9.0, 19.0, 16.560000000000002)"
15-12-2022 14:32:27.648972,"(2.7, 4.4, 3.7233333333333336)","(5.0, 8.0, 6.636363636363637)","(18.0, 80.0, 69.58333333333333)","(7.5, 13.5, 12.245454545454546)","(21.0, 180.0, 99.5)","(8.0, 14.5, 11.35)","(3.5, 7.8, 6.93)","(9.0, 18.5, 16.560000000000002)"
15-12-2022 14:32:28.923704,"(2.7, 4.4, 3.7233333333333336)","(5.0, 8.0, 6.636363636363637)","(18.0, 80.0, 69.58333333333333)","(7.5, 13.5, 12.245454545454546)","(21.0, 180.0, 99.5)","(8.0, 14.5, 11.35)","(3.5, 7.8, 6.93)","(9.0, 18.5, 16.560000000000002)"
15-12-2022 14:32:30.218742,"(2.7, 4.4, 3.7233333333333336)","(5.0, 8.0, 6.636363636363637)","(18.0, 80.0, 69.58333333333333)","(7.5, 13.5, 12.245454545454546)","(21.0, 180.0, 99.5)","(8.0, 14.5, 11.35)","(3.5, 7.8, 6.93)","(9.0, 18.5, 16.6)"
15-12-2022 14:32:31.419173,"(2.7, 4.4, 3.7233333333333336)","(5.0, 8.0, 6.636363636363637)","(18.0, 80.0, 69.58333333333333)","(7.5, 13.5, 12.245454545454546)","(21.0, 180.0, 99.5)","(8.0, 14.5, 11.35)","(3.5, 7.8, 6.93)","(9.0, 18.5, 16.6)"
15-12-2022 14:32:32.618585,"(2.7, 4.4, 3.7233333333333336)","(5.0, 8.0, 6.636363636363637)","(18.0, 80.0, 69.66666666666667)","(7.5, 13.5, 12.245454545454546)","(21.0, 180.0, 99.5)","(8.0, 14.5, 11.35)","(3.5, 7.8, 6.571428571428571)","(9.0, 18.5, 15.842857142857143)"
15-12-2022 14:32:33.832095,"(2.7, 4.4, 3.7233333333333336)","(5.0, 8.0, 6.636363636363637)","(18.0, 80.0, 69.66666666666667)","(7.5, 13.5, 12.245454545454546)","(21.0, 180.0, 99.5)","(8.0, 14.5, 11.35)","(3.5, 7.8, 6.571428571428571)","(9.0, 18.5, 15.842857142857143)"
15-12-2022 14:32:35.128330,"(2.7, 4.4, 3.7233333333333336)","(5.0, 8.0, 6.5)","(18.0, 80.0, 69.66666666666667)","(7.5, 13.5, 10.25)","(21.0, 180.0, 122.5)","(8.0, 14.5, 11.35)","(3.5, 7.6, 5.363636363636363)","(9.0, 18.5, 15.842857142857143)"
15-12-2022 14:32:36.195115,"(2.7, 4.4, 3.7233333333333336)","(5.0, 8.0, 6.5)","(18.0, 80.0, 69.66666666666667)","(7.5, 13.5, 10.25)","(21.0, 180.0, 122.5)","(8.0, 14.5, 11.35)","(3.5, 7.6, 5.363636363636363)","(9.0, 18.5, 15.842857142857143)"
15-12-2022 14:32:37.471894,"(2.7, 4.4, 3.7233333333333336)","(5.0, 8.0, 6.5)","(18.0, 80.0, 69.66666666666667)","(7.5, 13.5, 10.25)","(21.0, 180.0, 122.5)","(8.0, 14.5, 11.35)","(3.5, 7.6, 5.363636363636363)","(9.0, 18.5, 15.842857142857143)"
15-12-2022 14:32:38.693939,"(2.7, 4.4, 3.7233333333333336)","(5.0, 8.0, 6.4)","(18.0, 80.0, 69.66666666666667)","(7.5, 13.5, 10.25)","(21.0, 180.0, 122.5)","(8.0, 14.5, 11.35)","(3.5, 7.6, 5.363636363636363)","(9.0, 18.5, 15.842857142857143)"
15-12-2022 14:32:39.862526,"(2.7, 4.4, 3.7233333333333336)","(5.0, 7.8, 6.4)","(18.0, 80.0, 69.66666666666667)","(7.5, 13.5, 10.25)","(21.0, 180.0, 122.5)","(8.0, 14.5, 11.35)","(3.5, 7.6, 6.571428571428571)","(9.0, 18.5, 15.842857142857143)"
15-12-2022 14:32:41.017282,"(2.7, 4.4, 3.7233333333333336)","(5.0, 7.8, 6.4)","(18.0, 80.0, 69.66666666666667)","(7.5, 13.5, 10.25)","(21.0, 180.0, 122.5)","(8.0, 14.5, 10.633333333333333)","(3.5, 7.8, 6.571428571428571)","(9.0, 18.5, 15.842857142857143)"
15-12-2022 14:32:42.096976,"(2.7, 4.4, 3.7233333333333336)","(5.0, 7.8, 6.4)","(18.0, 80.0, 69.66666666666667)","(7.5, 13.5, 10.25)","(21.0, 180.0, 122.5)","(8.0, 15.5, 11.6)","(3.5, 7.8, 6.571428571428571)","(9.0, 18.5, 15.842857142857143)"
15-12-2022 14:32:43.268039,"(2.7, 4.4, 3.7233333333333336)","(5.0, 7.8, 6.4)","(18.0, 80.0, 69.75)","(7.5, 13.5, 10.25)","(21.0, 180.0, 122.5)","(8.0, 15.0, 11.6)","(3.5, 7.8, 6.571428571428571)","(9.0, 18.5, 15.842857142857143)"
15-12-2022 14:32:44.415527,"(2.7, 4.4, 3.396666666666667)","(5.0, 7.8, 6.4)","(18.0, 80.0, 69.75)","(7.5, 13.5, 10.25)","(21.0, 180.0, 122.5)","(8.0, 15.0, 11.6)","(3.5, 7.8, 5.821428571428571)","(9.0, 18.5, 11.9)"
15-12-2022 14:32:45.579612,"(2.7, 4.4, 3.396666666666667)","(5.0, 7.8, 6.4)","(18.0, 80.0, 69.75)","(7.5, 13.5, 10.25)","(21.0, 180.0, 122.5)","(8.0, 15.0, 11.6)","(3.5, 7.6, 5.821428571428571)","(9.0, 18.5, 11.9)"
15-12-2022 14:32:46.713298,"(2.7, 4.4, 3.396666666666667)","(5.0, 7.8, 6.4)","(18.0, 80.0, 69.75)","(7.5, 13.5, 10.25)","(21.0, 180.0, 122.5)","(8.0, 15.0, 11.6)","(3.5, 7.6, 5.821428571428571)","(9.0, 18.5, 11.9)"
15-12-2022 14:32:47.888411,"(2.7, 4.4, 3.396666666666667)","(5.0, 7.8, 6.4)","(18.0, 80.0, 69.75)","(7.5, 13.5, 10.25)","(21.0, 180.0, 122.5)","(8.0, 15.0, 11.6)","(3.5, 7.6, 5.821428571428571)","(9.0, 18.5, 11.633333333333333)"
15-12-2022 14:32:49.219877,"(2.7, 4.4, 3.396666666666667)","(5.0, 7.8, 6.4)","(18.0, 80.0, 74.4090909090909)","(7.5, 13.5, 9.4)","(21.0, 180.0, 122.5)","(8.0, 15.0, 9.899999999999999)","(3.5, 7.6, 5.821428571428571)","(9.0, 18.5, 16.255555555555556)"
15-12-2022 14:32:50.481237,"(2.7, 4.4, 3.396666666666667)","(5.0, 7.8, 6.4)","(18.0, 80.0, 74.4090909090909)","(7.5, 13.0, 9.4)","(21.0, 180.0, 122.5)","(8.0, 15.0, 9.899999999999999)","(3.5, 7.6, 5.821428571428571)","(9.0, 18.5, 16.255555555555556)"
15-12-2022 14:32:51.559653,"(2.7, 4.4, 3.396666666666667)","(5.0, 7.8, 6.4)","(18.0, 80.0, 74.4090909090909)","(7.5, 13.0, 11.08)","(21.0, 180.0, 122.5)","(8.0, 15.0, 9.899999999999999)","(3.5, 7.6, 6.93)","(8.5, 18.5, 16.255555555555556)"
15-12-2022 14:32:52.607966,"(2.7, 4.4, 3.6917647058823535)","(5.0, 7.8, 6.4)","(18.0, 80.0, 74.4090909090909)","(7.5, 13.0, 11.08)","(21.0, 180.0, 122.5)","(8.0, 15.0, 9.899999999999999)","(3.5, 7.8, 6.93)","(8.5, 18.5, 16.255555555555556)"
15-12-2022 14:32:53.902958,"(2.7, 4.4, 3.396666666666667)","(5.0, 7.8, 6.4)","(18.0, 80.0, 69.83333333333333)","(7.5, 13.0, 9.52)","(21.0, 180.0, 122.5)","(8.0, 15.0, 9.899999999999999)","(3.5, 7.8, 6.93)","(8.5, 18.5, 16.255555555555556)"
15-12-2022 14:32:55.127810,"(2.7, 4.4, 3.4083333333333337)","(5.0, 7.8, 6.4)","(18.0, 80.0, 69.83333333333333)","(7.5, 13.0, 9.52)","(21.0, 180.0, 122.5)","(8.0, 15.0, 9.899999999999999)","(3.5, 7.8, 6.93)","(8.5, 18.5, 11.633333333333333)"
15-12-2022 14:32:56.202715,"(2.7, 4.4, 3.4083333333333337)","(5.0, 7.8, 6.4)","(18.0, 80.0, 69.83333333333333)","(7.5, 13.0, 9.52)","(21.0, 180.0, 122.5)","(8.0, 15.0, 9.899999999999999)","(3.5, 7.8, 6.93)","(8.5, 18.5, 11.633333333333333)"
15-12-2022 14:32:57.378218,"(2.7, 4.4, 3.4083333333333337)","(5.0, 7.8, 6.4)","(18.0, 80.0, 69.83333333333333)","(7.5, 13.0, 9.52)","(21.0, 180.0, 122.5)","(8.0, 15.0, 9.899999999999999)","(3.5, 7.8, 6.93)","(8.5, 18.5, 11.633333333333333)"
15-12-2022 14:32:58.540547,"(2.7, 4.4, 3.4083333333333337)","(5.0, 7.8, 6.4)","(18.0, 80.0, 69.83333333333333)","(7.5, 13.0, 9.52)","(21.0, 180.0, 122.5)","(8.0, 15.0, 9.899999999999999)","(3.5, 7.8, 6.93)","(8.5, 18.5, 11.633333333333333)"
15-12-2022 14:32:59.713545,"(2.7, 4.4, 3.4083333333333337)","(5.0, 7.8, 6.4)","(18.0, 80.0, 69.83333333333333)","(7.5, 13.0, 9.52)","(21.0, 180.0, 122.5)","(8.0, 15.0, 9.899999999999999)","(3.5, 7.8, 6.93)","(8.5, 18.5, 11.633333333333333)"
15-12-2022 14:33:00.754846,"(2.7, 4.4, 3.4083333333333337)","(5.0, 7.8, 6.4)","(18.0, 80.0, 69.83333333333333)","(7.5, 13.0, 9.52)","(21.0, 180.0, 122.5)","(8.0, 15.0, 9.899999999999999)","(3.5, 7.8, 6.93)","(8.5, 18.5, 11.633333333333333)"
15-12-2022 14:33:01.924833,"(2.7, 4.4, 3.4083333333333337)","(5.0, 7.8, 6.4)","(18.0, 80.0, 69.83333333333333)","(7.5, 13.0, 9.52)","(21.0, 180.0, 122.5)","(8.0, 15.0, 9.899999999999999)","(3.5, 7.8, 6.93)","(8.5, 18.5, 11.633333333333333)"
15-12-2022 14:33:03.086761,"(2.7, 4.4, 3.4083333333333337)","(5.0, 7.8, 6.4)","(18.0, 80.0, 69.83333333333333)","(7.5, 13.0, 9.4)","(21.0, 180.0, 122.5)","(8.0, 15.0, 9.899999999999999)","(3.5, 7.8, 6.93)","(8.5, 18.5, 11.633333333333333)"
15-12-2022 14:33:04.239657,"(2.7, 4.4, 3.4083333333333337)","(5.0, 7.8, 6.4)","(18.0, 80.0, 69.83333333333333)","(7.5, 13.0, 9.4)","(21.0, 180.0, 122.5)","(8.0, 15.0, 9.899999999999999)","(3.5, 7.8, 6.93)","(8.5, 18.5, 11.633333333333333)"
15-12-2022 14:33:05.340480,"(2.7, 4.4, 3.4083333333333337)","(5.0, 7.8, 6.4)","(18.0, 80.0, 69.83333333333333)","(7.5, 13.0, 9.4)","(21.0, 180.0, 122.5)","(8.0, 15.0, 9.899999999999999)","(3.5, 7.8, 6.93)","(8.5, 18.5, 11.633333333333333)"
15-12-2022 14:33:06.485493,"(2.7, 4.4, 3.4083333333333337)","(5.0, 7.8, 6.4)","(18.0, 80.0, 71.0)","(7.5, 13.0, 9.4)","(21.0, 180.0, 122.5)","(8.0, 15.0, 9.899999999999999)","(3.5, 7.8, 6.93)","(8.5, 18.5, 11.633333333333333)"
15-12-2022 14:33:07.674124,"(2.7, 4.4, 3.54)","(5.0, 7.8, 6.4)","(18.0, 80.0, 71.0)","(7.5, 13.0, 9.4)","(21.0, 180.0, 122.5)","(8.0, 15.0, 9.899999999999999)","(3.5, 7.8, 6.93)","(8.5, 18.5, 11.633333333333333)"
15-12-2022 14:33:08.790444,"(2.7, 4.4, 3.54)","(5.0, 7.8, 6.4)","(18.0, 80.0, 71.0)","(7.5, 13.0, 9.4)","(21.0, 180.0, 122.5)","(8.0, 15.0, 9.899999999999999)","(3.5, 7.8, 6.93)","(8.5, 18.5, 11.633333333333333)"
15-12-2022 14:33:09.921574,"(2.7, 4.4, 3.54)","(5.0, 7.8, 6.4)","(18.0, 80.0, 71.0)","(7.5, 13.0, 9.4)","(21.0, 180.0, 122.5)","(8.0, 15.0, 9.899999999999999)","(3.5, 7.8, 6.93)","(8.5, 18.5, 11.633333333333333)"
15-12-2022 14:33:11.152993,"(2.7, 4.4, 2.8775000000000004)","(5.0, 7.8, 6.4)","(18.0, 80.0, 59.0)","(7.5, 13.0, 9.4)","(21.0, 180.0, 122.5)","(8.0, 15.0, 9.3)","(3.5, 7.8, 6.93)","(8.5, 18.5, 11.633333333333333)"
15-12-2022 14:33:12.323429,"(2.7, 4.4, 3.0155555555555558)","(5.0, 7.8, 6.4)","(18.0, 80.0, 64.25)","(7.5, 13.0, 11.08)","(21.0, 180.0, 122.5)","(8.0, 15.0, 9.45)","(3.5, 7.8, 6.93)","(8.5, 18.5, 11.633333333333333)"
15-12-2022 14:33:13.400195,"(2.7, 4.4, 3.0155555555555558)","(5.0, 7.6, 6.3)","(18.0, 80.0, 64.25)","(7.5, 13.0, 11.399999999999999)","(21.0, 180.0, 122.5)","(8.0, 15.0, 9.3)","(3.5, 7.8, 6.93)","(8.5, 18.5, 11.633333333333333)"
15-12-2022 14:33:14.586897,"(2.7, 4.4, 3.0155555555555558)","(5.0, 7.6, 6.3)","(18.0, 80.0, 69.58333333333333)","(7.5, 13.0, 10.675)","(21.0, 180.0, 122.5)","(8.0, 15.0, 10.05)","(3.5, 7.8, 6.93)","(8.5, 18.5, 11.633333333333333)"
15-12-2022 14:33:15.761639,"(2.7, 4.4, 3.3733333333333335)","(5.0, 7.6, 6.3)","(18.0, 80.0, 69.58333333333333)","(7.5, 13.0, 10.675)","(21.0, 180.0, 122.5)","(8.0, 15.0, 10.05)","(3.5, 7.8, 6.93)","(8.5, 18.5, 11.633333333333333)"
15-12-2022 14:33:16.912872,"(2.7, 4.4, 3.3733333333333335)","(5.0, 7.6, 6.3)","(18.0, 80.0, 69.58333333333333)","(7.5, 13.0, 9.52)","(21.0, 180.0, 122.5)","(8.0, 15.0, 10.05)","(3.5, 7.8, 6.93)","(8.5, 18.5, 11.633333333333333)"
15-12-2022 14:33:17.967823,"(2.7, 4.4, 3.3733333333333335)","(5.0, 7.6, 6.3)","(18.0, 80.0, 69.58333333333333)","(7.5, 13.0, 9.52)","(21.0, 180.0, 122.5)","(8.0, 15.0, 10.05)","(3.5, 7.8, 5.625)","(8.5, 18.5, 11.633333333333333)"
15-12-2022 14:33:19.067705,"(2.7, 4.4, 3.3733333333333335)","(5.0, 7.6, 6.3)","(18.0, 80.0, 69.58333333333333)","(7.5, 13.0, 9.52)","(21.0, 180.0, 122.5)","(8.0, 15.0, 10.05)","(3.5, 7.8, 5.625)","(8.5, 18.5, 11.633333333333333)"
15-12-2022 14:33:20.288160,"(2.7, 4.4, 3.6387500000000004)","(5.0, 7.6, 6.3)","(18.0, 80.0, 69.58333333333333)","(7.5, 13.0, 9.52)","(21.0, 180.0, 122.5)","(8.0, 15.0, 10.05)","(3.5, 7.8, 5.625)","(8.5, 18.5, 11.633333333333333)"
15-12-2022 14:33:21.479385,"(2.7, 4.4, 3.6387500000000004)","(5.0, 7.6, 6.3)","(18.0, 80.0, 69.58333333333333)","(7.5, 13.0, 9.52)","(21.0, 180.0, 122.5)","(8.0, 15.0, 10.05)","(3.5, 7.8, 5.625)","(8.5, 18.5, 11.633333333333333)"
15-12-2022 14:33:22.617686,"(2.7, 4.4, 3.6387500000000004)","(5.0, 7.6, 6.3)","(18.0, 80.0, 69.58333333333333)","(7.5, 13.0, 10.675)","(21.0, 180.0, 122.5)","(8.0, 15.0, 10.05)","(3.5, 7.8, 5.625)","(8.5, 18.5, 11.633333333333333)"
15-12-2022 14:33:23.790295,"(2.7, 4.4, 3.6387500000000004)","(5.0, 7.6, 6.3)","(18.0, 80.0, 69.58333333333333)","(7.5, 13.0, 9.4)","(21.0, 180.0, 122.5)","(8.0, 15.0, 10.05)","(3.5, 7.8, 5.625)","(8.5, 18.5, 11.633333333333333)"
15-12-2022 14:33:24.930929,"(2.7, 4.4, 3.6387500000000004)","(5.0, 7.6, 6.3)","(18.0, 80.0, 69.58333333333333)","(7.5, 13.0, 9.4)","(21.0, 180.0, 122.5)","(8.0, 15.0, 10.05)","(3.5, 7.8, 5.625)","(8.5, 18.5, 11.633333333333333)"
15-12-2022 14:33:26.042591,"(2.7, 4.4, 3.6387500000000004)","(5.0, 7.8, 6.4)","(18.0, 80.0, 69.58333333333333)","(7.5, 13.0, 9.4)","(21.0, 180.0, 122.5)","(8.0, 15.0, 10.05)","(3.5, 7.8, 5.625)","(8.5, 18.5, 11.633333333333333)"
15-12-2022 14:33:27.207158,"(2.7, 4.4, 3.6387500000000004)","(5.0, 7.6, 6.3)","(18.0, 80.0, 69.66666666666667)","(7.5, 13.0, 9.4)","(21.0, 180.0, 122.5)","(8.0, 15.0, 10.05)","(3.5, 7.8, 5.625)","(8.5, 18.5, 11.633333333333333)"
15-12-2022 14:33:28.422574,"(2.7, 4.4, 3.6387500000000004)","(5.0, 7.6, 6.1)","(18.0, 80.0, 69.66666666666667)","(7.5, 13.0, 9.4)","(21.0, 180.0, 99.5)","(8.0, 15.0, 10.05)","(3.5, 7.8, 5.625)","(8.5, 18.5, 11.633333333333333)"
15-12-2022 14:33:29.615398,"(2.7, 4.4, 3.6387500000000004)","(5.0, 7.6, 5.671428571428572)","(18.0, 80.0, 69.66666666666667)","(7.5, 13.0, 9.4)","(21.0, 180.0, 99.5)","(8.0, 15.0, 10.05)","(3.5, 7.8, 5.625)","(8.5, 18.5, 11.633333333333333)"
15-12-2022 14:33:30.829100,"(2.7, 4.4, 3.6387500000000004)","(5.0, 7.6, 5.671428571428572)","(18.0, 80.0, 69.66666666666667)","(7.5, 13.0, 9.4)","(21.0, 180.0, 99.5)","(8.0, 15.0, 10.05)","(3.5, 7.8, 5.625)","(8.5, 18.5, 11.633333333333333)"
15-12-2022 14:33:32.060680,"(2.7, 4.4, 3.6387500000000004)","(5.0, 7.6, 6.418181818181818)","(18.0, 80.0, 69.66666666666667)","(7.5, 13.0, 9.4)","(21.0, 180.0, 99.5)","(8.0, 15.0, 10.05)","(3.5, 7.8, 5.625)","(8.5, 18.5, 11.633333333333333)"
15-12-2022 14:33:33.238267,"(2.7, 4.4, 3.6387500000000004)","(5.0, 7.6, 6.418181818181818)","(18.0, 80.0, 69.66666666666667)","(7.5, 13.0, 11.2)","(21.0, 180.0, 122.5)","(8.0, 15.0, 10.05)","(3.5, 7.8, 5.625)","(8.5, 18.5, 11.633333333333333)"
15-12-2022 14:33:34.441525,"(2.7, 4.4, 3.6387500000000004)","(5.0, 7.6, 5.671428571428572)","(18.0, 80.0, 69.66666666666667)","(7.5, 13.0, 9.52)","(21.0, 180.0, 122.5)","(8.0, 15.0, 10.05)","(3.5, 7.8, 5.625)","(8.5, 18.5, 11.633333333333333)"
15-12-2022 14:33:35.476624,"(2.7, 4.4, 3.6387500000000004)","(5.0, 7.6, 5.671428571428572)","(18.0, 80.0, 69.66666666666667)","(7.5, 13.0, 9.52)","(21.0, 180.0, 122.5)","(8.0, 15.0, 10.05)","(3.5, 7.8, 5.625)","(8.5, 18.5, 11.633333333333333)"
15-12-2022 14:33:36.586261,"(2.7, 4.4, 3.6387500000000004)","(5.0, 7.6, 5.671428571428572)","(18.0, 80.0, 69.66666666666667)","(7.5, 13.0, 9.52)","(21.0, 180.0, 122.5)","(8.0, 15.0, 10.05)","(3.5, 7.8, 5.625)","(8.5, 18.5, 11.633333333333333)"
15-12-2022 14:33:37.754373,"(2.7, 4.4, 3.6387500000000004)","(5.0, 7.6, 5.671428571428572)","(18.0, 80.0, 69.66666666666667)","(7.5, 13.0, 9.52)","(21.0, 180.0, 122.5)","(8.0, 15.0, 10.05)","(3.5, 7.8, 5.625)","(8.5, 18.5, 11.633333333333333)"
15-12-2022 14:33:38.928617,"(2.7, 4.4, 3.6387500000000004)","(5.0, 7.6, 5.671428571428572)","(18.0, 80.0, 69.75)","(7.5, 13.0, 9.52)","(21.0, 180.0, 122.5)","(8.0, 15.0, 10.05)","(3.5, 7.8, 5.625)","(8.5, 18.5, 11.633333333333333)"
15-12-2022 14:33:40.197472,"(2.7, 4.4, 3.6387500000000004)","(5.0, 7.6, 5.728571428571429)","(18.0, 80.0, 69.75)","(7.5, 13.0, 9.52)","(21.0, 180.0, 122.5)","(8.0, 15.0, 10.05)","(3.5, 7.8, 5.625)","(8.5, 18.5, 11.633333333333333)"
15-12-2022 14:33:41.362781,"(2.7, 4.4, 3.6387500000000004)","(5.0, 8.0, 6.636363636363637)","(18.0, 80.0, 69.75)","(7.5, 13.0, 9.52)","(21.0, 180.0, 122.5)","(8.0, 15.0, 9.45)","(3.5, 7.8, 5.625)","(8.5, 18.5, 11.633333333333333)"
15-12-2022 14:33:42.608681,"(2.7, 4.4, 3.6387500000000004)","(5.0, 8.0, 6.636363636363637)","(18.0, 80.0, 69.75)","(7.5, 13.0, 9.52)","(21.0, 180.0, 122.5)","(8.0, 15.0, 9.45)","(3.5, 7.8, 5.625)","(8.5, 18.5, 11.633333333333333)"
15-12-2022 14:33:43.947018,"(2.7, 4.4, 3.6387500000000004)","(5.0, 8.0, 6.636363636363637)","(18.0, 80.0, 69.75)","(7.5, 13.0, 11.399999999999999)","(21.0, 180.0, 122.5)","(8.0, 15.0, 9.45)","(3.5, 7.8, 5.625)","(8.5, 18.5, 11.633333333333333)"
15-12-2022 14:33:45.185920,"(2.7, 4.4, 3.6387500000000004)","(5.0, 8.0, 6.636363636363637)","(18.0, 80.0, 69.75)","(7.5, 13.0, 11.399999999999999)","(21.0, 180.0, 122.5)","(8.0, 15.0, 9.45)","(3.5, 7.8, 5.625)","(8.5, 18.5, 11.633333333333333)"
15-12-2022 14:33:46.344867,"(2.7, 4.4, 3.6387500000000004)","(5.0, 8.0, 6.636363636363637)","(18.0, 80.0, 69.75)","(7.5, 13.0, 8.8)","(21.0, 180.0, 122.5)","(8.0, 15.0, 9.45)","(3.5, 7.8, 5.625)","(8.5, 18.5, 16.439999999999998)"
15-12-2022 14:33:47.464316,"(2.7, 4.4, 3.6387500000000004)","(5.0, 8.0, 5.785714285714286)","(18.0, 80.0, 69.75)","(7.5, 13.0, 8.8)","(21.0, 180.0, 122.5)","(8.0, 15.0, 9.45)","(3.5, 7.8, 5.625)","(8.5, 18.5, 16.439999999999998)"
15-12-2022 14:33:48.536972,"(2.7, 4.4, 3.6387500000000004)","(5.0, 8.0, 5.785714285714286)","(18.0, 80.0, 69.75)","(7.5, 13.0, 8.8)","(21.0, 180.0, 122.5)","(8.0, 15.0, 12.533333333333333)","(3.5, 7.8, 5.625)","(8.5, 18.5, 16.439999999999998)"
15-12-2022 14:33:49.647688,"(2.7, 4.4, 3.396666666666667)","(5.0, 8.0, 5.785714285714286)","(18.0, 80.0, 69.83333333333333)","(7.5, 13.0, 8.8)","(21.0, 180.0, 100.0)","(8.0, 15.0, 12.533333333333333)","(3.5, 7.8, 5.625)","(8.5, 18.5, 16.439999999999998)"
15-12-2022 14:33:50.736791,"(2.7, 4.4, 3.396666666666667)","(5.0, 8.0, 5.785714285714286)","(18.0, 80.0, 69.83333333333333)","(7.5, 13.0, 8.8)","(21.0, 180.0, 100.0)","(8.0, 15.0, 12.533333333333333)","(3.5, 7.8, 5.625)","(8.5, 18.5, 16.439999999999998)"
15-12-2022 14:33:51.980548,"(2.7, 4.4, 3.396666666666667)","(5.0, 8.0, 5.785714285714286)","(18.0, 80.0, 69.83333333333333)","(7.5, 13.0, 8.8)","(21.0, 180.0, 100.0)","(8.0, 15.0, 12.533333333333333)","(3.5, 7.8, 5.625)","(8.5, 18.5, 16.439999999999998)"
15-12-2022 14:33:53.193223,"(2.7, 4.4, 3.396666666666667)","(5.0, 8.0, 6.636363636363637)","(18.0, 80.0, 69.83333333333333)","(7.5, 13.0, 10.675)","(21.0, 180.0, 100.0)","(8.0, 15.0, 12.533333333333333)","(3.5, 7.8, 5.625)","(8.5, 18.5, 16.439999999999998)"
15-12-2022 14:33:54.433890,"(2.7, 4.4, 3.396666666666667)","(5.0, 8.0, 6.636363636363637)","(18.0, 80.0, 69.83333333333333)","(7.5, 13.0, 8.5)","(21.0, 180.0, 100.0)","(8.0, 15.0, 12.533333333333333)","(3.5, 7.8, 5.625)","(8.5, 18.5, 16.439999999999998)"
15-12-2022 14:33:55.648331,"(2.7, 4.4, 3.396666666666667)","(5.0, 8.0, 6.636363636363637)","(18.0, 80.0, 69.83333333333333)","(7.5, 13.0, 8.5)","(21.0, 180.0, 100.0)","(8.0, 15.0, 12.533333333333333)","(3.5, 7.8, 5.625)","(8.5, 18.5, 16.439999999999998)"
15-12-2022 14:33:56.781057,"(2.7, 4.4, 3.396666666666667)","(5.0, 8.0, 6.636363636363637)","(18.0, 80.0, 69.83333333333333)","(7.5, 13.0, 8.5)","(21.0, 180.0, 100.0)","(8.0, 15.0, 12.533333333333333)","(3.5, 7.8, 5.625)","(8.5, 18.5, 16.255555555555556)"
15-12-2022 14:33:57.893960,"(2.7, 4.4, 3.396666666666667)","(5.0, 8.0, 6.636363636363637)","(18.0, 80.0, 69.83333333333333)","(7.5, 13.0, 8.5)","(21.0, 180.0, 100.0)","(8.0, 15.0, 12.533333333333333)","(3.5, 7.8, 5.625)","(8.5, 18.5, 16.255555555555556)"
15-12-2022 14:33:58.938426,"(2.7, 4.4, 3.396666666666667)","(5.0, 8.0, 5.785714285714286)","(18.0, 80.0, 69.83333333333333)","(7.5, 13.0, 8.5)","(21.0, 180.0, 100.0)","(8.0, 15.0, 12.533333333333333)","(3.5, 7.8, 5.625)","(8.5, 18.5, 16.255555555555556)"
