,Up There Billy,Aston Carlos,Curls Victory,Woodside Zulu,Dash Home,Just Buffy,Denzell Bale
10-01-2023 12:16:02.748578,"(4.0, 4.7, 4.652941176470589)","(10.0, 13.5, 13.3)","(1.5, 1.76, 1.7556410256410258)","(9.0, 17.0, 16.194444444444443)","(21.0, 32.0, 28.651162790697676)","(21.0, 42.0, 36.11764705882353)","(21.0, 42.0, 34.32)"
10-01-2023 12:16:04.069851,"(4.0, 4.7, 4.652380952380953)","(10.0, 13.5, 13.3)","(1.5, 1.77, 1.7772727272727273)","(9.0, 17.0, 15.4)","(21.0, 32.0, 28.651162790697676)","(21.0, 42.0, 36.11764705882353)","(21.0, 42.0, 34.32)"
10-01-2023 12:16:05.348220,"(4.0, 4.7, 4.652380952380953)","(10.0, 13.5, 13.055555555555555)","(1.5, 1.79, 1.7781818181818183)","(9.0, 16.0, 15.285714285714286)","(21.0, 32.0, 28.651162790697676)","(21.0, 42.0, 36.11764705882353)","(21.0, 42.0, 40.285714285714285)"
10-01-2023 12:16:06.591639,"(4.0, 4.7, 4.654545454545454)","(10.0, 13.5, 13.055555555555555)","(1.5, 1.78, 1.7827586206896553)","(9.0, 16.0, 15.444444444444445)","(21.0, 32.0, 28.651162790697676)","(21.0, 42.0, 35.86206896551724)","(21.0, 42.0, 34.285714285714285)"
10-01-2023 12:16:07.740852,"(4.0, 4.7, 4.652380952380953)","(10.0, 13.5, 13.055555555555555)","(1.5, 1.79, 1.7783333333333333)","(9.0, 16.0, 15.444444444444445)","(21.0, 32.0, 28.651162790697676)","(21.0, 40.0, 35.86206896551724)","(21.0, 40.0, 33.5)"
10-01-2023 12:16:08.936489,"(4.0, 4.7, 4.656521739130435)","(10.0, 13.5, 12.954545454545455)","(1.5, 1.79, 1.7783333333333333)","(9.0, 16.0, 15.375)","(21.0, 32.0, 28.651162790697676)","(21.0, 40.0, 35.6875)","(21.0, 40.0, 33.5)"
10-01-2023 12:16:10.076257,"(3.9, 4.7, 4.656521739130435)","(10.0, 13.5, 13.038461538461538)","(1.45, 1.79, 1.786)","(11.0, 16.0, 15.545454545454545)","(21.0, 32.0, 28.651162790697676)","(26.0, 40.0, 35.6875)","(21.0, 40.0, 33.5)"
10-01-2023 12:16:11.128352,"(3.9, 4.7, 4.644444444444444)","(10.0, 13.5, 13.05)","(1.45, 1.79, 1.784)","(11.0, 16.0, 15.545454545454545)","(21.0, 32.0, 28.651162790697676)","(26.0, 40.0, 35.6875)","(21.0, 40.0, 33.5)"
10-01-2023 12:16:12.265642,"(3.9, 4.7, 4.661538461538462)","(10.0, 13.5, 13.05)","(1.45, 1.79, 1.7844)","(11.0, 16.0, 15.5625)","(21.0, 32.0, 28.651162790697676)","(26.0, 40.0, 35.89473684210526)","(21.0, 40.0, 33.5)"
10-01-2023 12:16:13.307978,"(3.9, 4.7, 4.661538461538462)","(10.0, 13.5, 13.14)","(1.45, 1.79, 1.7844)","(11.0, 16.5, 15.346153846153847)","(21.0, 32.0, 28.651162790697676)","(26.0, 38.0, 35.89473684210526)","(21.0, 40.0, 33.5)"
10-01-2023 12:16:14.425436,"(3.9, 4.7, 4.661538461538462)","(10.0, 13.5, 13.14)","(1.45, 1.79, 1.783)","(11.0, 16.5, 15.346153846153847)","(21.0, 32.0, 28.651162790697676)","(26.0, 38.0, 35.2)","(21.0, 40.0, 33.714285714285715)"
10-01-2023 12:16:15.584807,"(3.9, 4.7, 4.666666666666667)","(10.0, 13.5, 13.222222222222221)","(1.45, 1.79, 1.7844)","(11.0, 16.5, 15.290322580645162)","(21.0, 32.0, 28.666666666666668)","(26.0, 38.0, 35.6)","(21.0, 38.0, 34.18181818181818)"
10-01-2023 12:16:16.793915,"(3.9, 4.7, 4.675)","(10.0, 13.5, 13.1875)","(1.45, 1.79, 1.7844)","(11.0, 16.5, 15.290322580645162)","(21.0, 32.0, 28.666666666666668)","(26.0, 38.0, 35.6)","(21.0, 36.0, 33.714285714285715)"
10-01-2023 12:16:17.971969,"(3.9, 4.8, 4.691428571428571)","(10.0, 13.5, 12.875)","(1.45, 1.79, 1.7844)","(11.0, 16.5, 15.857142857142858)","(21.0, 32.0, 28.666666666666668)","(26.0, 38.0, 35.6)","(21.0, 38.0, 33.38461538461539)"
10-01-2023 12:16:19.130562,"(3.9, 4.8, 4.73448275862069)","(10.0, 13.5, 12.875)","(1.45, 1.79, 1.7844)","(11.0, 16.0, 15.857142857142858)","(21.0, 32.0, 28.666666666666668)","(26.0, 38.0, 35.6)","(21.0, 38.0, 33.38461538461539)"
10-01-2023 12:16:20.287998,"(3.9, 4.8, 4.743478260869566)","(10.0, 13.5, 13.115384615384615)","(1.45, 1.79, 1.7650000000000001)","(11.0, 16.0, 15.833333333333334)","(21.0, 32.0, 29.272727272727273)","(26.0, 38.0, 35.6)","(21.0, 38.0, 33.5)"
10-01-2023 12:16:21.510497,"(3.9, 4.9, 4.816666666666666)","(10.0, 13.5, 13.222222222222221)","(1.45, 1.77, 1.7579591836734694)","(11.0, 16.0, 15.6)","(21.0, 32.0, 29.333333333333332)","(26.0, 38.0, 35.6)","(21.0, 36.0, 33.333333333333336)"
10-01-2023 12:16:22.656243,"(3.9, 4.9, 4.816666666666666)","(10.0, 13.5, 13.236842105263158)","(1.45, 1.76, 1.756842105263158)","(11.0, 16.0, 15.391304347826086)","(21.0, 32.0, 29.333333333333332)","(26.0, 38.0, 36.8)","(21.0, 36.0, 34.333333333333336)"
10-01-2023 12:16:23.660503,"(3.9, 5.0, 4.8307692307692305)","(10.0, 13.5, 13.083333333333334)","(1.45, 1.76, 1.756842105263158)","(11.0, 16.0, 15.264705882352942)","(21.0, 32.0, 29.333333333333332)","(26.0, 38.0, 36.8)","(21.0, 36.0, 33.333333333333336)"
10-01-2023 12:16:24.663181,"(3.9, 5.0, 4.83421052631579)","(10.0, 13.5, 13.222222222222221)","(1.45, 1.76, 1.7533333333333334)","(11.0, 16.5, 16.083333333333332)","(21.0, 32.0, 29.333333333333332)","(26.0, 38.0, 36.8)","(21.0, 36.0, 33.333333333333336)"
10-01-2023 12:16:25.911836,"(3.9, 5.0, 4.844444444444444)","(10.0, 13.5, 13.115384615384615)","(1.45, 1.76, 1.76)","(11.0, 16.5, 16.076923076923077)","(21.0, 32.0, 29.333333333333332)","(26.0, 38.0, 36.8)","(21.0, 36.0, 33.333333333333336)"
10-01-2023 12:16:27.056591,"(3.9, 5.0, 4.844444444444444)","(10.0, 13.5, 13.115384615384615)","(1.45, 1.77, 1.7538461538461538)","(11.0, 16.5, 15.69047619047619)","(21.0, 32.0, 29.333333333333332)","(26.0, 38.0, 36.8)","(21.0, 36.0, 33.142857142857146)"
10-01-2023 12:16:28.169151,"(3.9, 5.0, 4.844444444444444)","(10.0, 13.5, 13.115384615384615)","(1.45, 1.76, 1.7538461538461538)","(11.0, 16.5, 15.69047619047619)","(21.0, 32.0, 28.434782608695652)","(26.0, 38.0, 36.8)","(21.0, 36.0, 33.142857142857146)"
10-01-2023 12:16:29.247422,"(3.9, 5.0, 4.916)","(10.0, 13.5, 13.115384615384615)","(1.45, 1.76, 1.7538461538461538)","(11.0, 16.5, 15.670731707317072)","(21.0, 32.0, 26.652173913043477)","(26.0, 38.0, 36.8)","(21.0, 36.0, 33.142857142857146)"
10-01-2023 12:16:30.642442,"(3.9, 5.0, 4.9125000000000005)","(10.0, 13.5, 13.115384615384615)","(1.45, 1.76, 1.7538461538461538)","(11.0, 16.5, 16.014705882352942)","(21.0, 32.0, 26.652173913043477)","(26.0, 38.0, 36.8)","(21.0, 36.0, 33.142857142857146)"
10-01-2023 12:16:31.652016,"(3.9, 5.0, 4.95)","(10.0, 13.5, 13.115384615384615)","(1.45, 1.76, 1.7538461538461538)","(11.0, 16.5, 16.014705882352942)","(21.0, 32.0, 26.652173913043477)","(26.0, 38.0, 36.8)","(21.0, 36.0, 33.142857142857146)"
10-01-2023 12:16:32.680229,"(3.9, 5.0, 4.9185185185185185)","(10.0, 13.5, 13.115384615384615)","(1.45, 1.76, 1.7538461538461538)","(11.0, 16.5, 16.014705882352942)","(21.0, 32.0, 26.652173913043477)","(26.0, 38.0, 36.8)","(21.0, 36.0, 33.241379310344826)"
10-01-2023 12:16:33.850474,"(3.9, 5.0, 4.9185185185185185)","(10.0, 13.5, 13.115384615384615)","(1.45, 1.76, 1.746875)","(11.0, 16.5, 15.766666666666667)","(21.0, 32.0, 27.25)","(26.0, 38.0, 36.95)","(21.0, 36.0, 34.333333333333336)"
10-01-2023 12:16:35.040453,"(3.9, 5.0, 4.972972972972973)","(10.0, 13.5, 13.058823529411764)","(1.45, 1.75, 1.7445)","(11.0, 16.5, 15.766666666666667)","(21.0, 30.0, 27.25)","(26.0, 38.0, 36.95)","(21.0, 36.0, 34.333333333333336)"
10-01-2023 12:16:36.170026,"(3.9, 5.0, 4.928571428571429)","(10.0, 14.0, 13.058823529411764)","(1.45, 1.75, 1.745625)","(11.0, 16.5, 15.782608695652174)","(21.0, 30.0, 26.54054054054054)","(26.0, 38.0, 36.95)","(21.0, 36.0, 33.241379310344826)"
10-01-2023 12:16:37.303577,"(3.9, 5.0, 4.948837209302326)","(10.0, 14.0, 13.038461538461538)","(1.45, 1.75, 1.7541176470588236)","(11.0, 16.5, 15.797872340425531)","(21.0, 30.0, 26.526315789473685)","(26.0, 38.0, 36.95)","(21.0, 36.0, 33.241379310344826)"
10-01-2023 12:16:38.613010,"(3.9, 5.0, 4.884375)","(10.0, 14.0, 13.038461538461538)","(1.45, 1.76, 1.7578260869565216)","(11.0, 16.5, 15.797872340425531)","(21.0, 30.0, 26.416666666666668)","(26.0, 38.0, 36.95)","(21.0, 36.0, 33.241379310344826)"
10-01-2023 12:16:39.878839,"(3.9, 4.9, 4.861363636363636)","(10.0, 14.0, 13.033333333333333)","(1.45, 1.76, 1.7578260869565216)","(11.0, 16.5, 15.797872340425531)","(21.0, 30.0, 25.869565217391305)","(26.0, 38.0, 36.95)","(21.0, 36.0, 33.241379310344826)"
10-01-2023 12:16:41.130287,"(3.9, 5.0, 4.922727272727273)","(10.0, 14.0, 13.033333333333333)","(1.45, 1.76, 1.7566666666666666)","(11.0, 16.5, 15.797872340425531)","(21.0, 30.0, 27.08695652173913)","(26.0, 38.0, 36.95)","(21.0, 36.0, 33.241379310344826)"
10-01-2023 12:16:42.555422,"(3.9, 5.0, 4.926666666666667)","(10.0, 14.0, 13.282051282051283)","(1.45, 1.76, 1.749375)","(11.0, 16.5, 16.014705882352942)","(21.0, 29.0, 26.636363636363637)","(26.0, 38.0, 36.95)","(21.0, 36.0, 33.241379310344826)"
10-01-2023 12:16:43.875657,"(3.9, 5.0, 4.942105263157894)","(10.0, 14.0, 13.363636363636363)","(1.45, 1.75, 1.7477777777777779)","(11.0, 16.5, 16.014705882352942)","(21.0, 28.0, 26.5)","(26.0, 38.0, 36.95)","(21.0, 36.0, 33.241379310344826)"
10-01-2023 12:16:45.068209,"(3.9, 5.0, 4.946341463414634)","(10.0, 14.0, 13.243243243243244)","(1.45, 1.76, 1.7521428571428572)","(11.0, 16.5, 16.014705882352942)","(21.0, 27.0, 25.5)","(26.0, 38.0, 36.95)","(21.0, 36.0, 33.241379310344826)"
10-01-2023 12:16:46.203875,"(3.9, 5.0, 4.903846153846154)","(10.0, 14.0, 13.256410256410255)","(1.45, 1.76, 1.7521428571428572)","(11.0, 16.5, 16.014705882352942)","(21.0, 28.0, 25.6)","(26.0, 38.0, 36.95)","(21.0, 36.0, 33.241379310344826)"
10-01-2023 12:16:47.348037,"(3.9, 5.0, 4.893103448275862)","(10.0, 14.0, 13.256410256410255)","(1.45, 1.76, 1.758938053097345)","(11.0, 16.5, 16.014705882352942)","(21.0, 27.0, 24.8)","(26.0, 38.0, 36.95)","(21.0, 36.0, 33.241379310344826)"
10-01-2023 12:16:48.508566,"(3.9, 5.0, 4.868085106382979)","(10.0, 14.0, 13.325581395348838)","(1.45, 1.76, 1.758032786885246)","(11.0, 16.5, 16.014705882352942)","(21.0, 25.0, 24.82051282051282)","(26.0, 38.0, 37.80952380952381)","(21.0, 36.0, 33.241379310344826)"
10-01-2023 12:16:49.663357,"(3.9, 5.0, 4.868085106382979)","(10.0, 14.0, 13.325581395348838)","(1.45, 1.76, 1.7525)","(11.0, 16.5, 16.014705882352942)","(21.0, 26.0, 24.64)","(26.0, 38.0, 43.25)","(21.0, 36.0, 33.241379310344826)"
10-01-2023 12:16:50.782075,"(3.9, 5.0, 4.859090909090909)","(10.0, 14.0, 13.777777777777779)","(1.45, 1.76, 1.7525)","(11.0, 16.5, 16.015151515151516)","(21.0, 26.0, 24.38888888888889)","(26.0, 44.0, 45.90909090909091)","(21.0, 36.0, 33.241379310344826)"
10-01-2023 12:16:52.163150,"(3.9, 5.0, 4.965217391304348)","(10.0, 13.5, 13.25)","(1.45, 1.76, 1.7483333333333333)","(11.0, 16.5, 16.015151515151516)","(21.0, 25.0, 24.125)","(26.0, 55.0, 41.95652173913044)","(21.0, 36.0, 33.241379310344826)"
10-01-2023 12:16:53.309684,"(3.9, 5.0, 4.965217391304348)","(10.0, 13.5, 13.25)","(1.45, 1.75, 1.747142857142857)","(11.0, 16.5, 16.016129032258064)","(21.0, 25.0, 24.136363636363637)","(26.0, 55.0, 43.529411764705884)","(21.0, 36.0, 33.241379310344826)"
10-01-2023 12:16:54.445167,"(3.9, 5.0, 4.966666666666667)","(10.0, 13.5, 13.107142857142858)","(1.45, 1.75, 1.747142857142857)","(11.0, 16.5, 16.017241379310345)","(21.0, 25.0, 24.136363636363637)","(26.0, 55.0, 43.529411764705884)","(21.0, 36.0, 33.241379310344826)"
10-01-2023 12:16:55.750575,"(3.9, 5.0, 4.968)","(10.0, 13.5, 13.15625)","(1.45, 1.75, 1.7425)","(11.0, 16.5, 17.233333333333334)","(21.0, 25.0, 23.8125)","(26.0, 55.0, 42.5)","(21.0, 36.0, 33.241379310344826)"
10-01-2023 12:16:56.911340,"(3.9, 5.0, 4.966666666666667)","(10.0, 13.5, 13.15625)","(1.45, 1.75, 1.7425)","(11.0, 17.5, 17.233333333333334)","(21.0, 25.0, 23.8125)","(26.0, 55.0, 42.5)","(21.0, 36.0, 32.666666666666664)"
10-01-2023 12:16:58.096022,"(3.9, 5.0, 4.966666666666667)","(10.0, 13.5, 13.06)","(1.45, 1.75, 1.7425)","(11.0, 17.5, 16.9)","(21.0, 25.0, 23.8125)","(26.0, 55.0, 45.21739130434783)","(21.0, 36.0, 32.666666666666664)"
10-01-2023 12:16:59.235257,"(3.9, 5.0, 4.966666666666667)","(10.0, 13.5, 13.06)","(1.45, 1.75, 1.7425)","(11.0, 17.5, 16.9)","(20.0, 25.0, 23.8125)","(26.0, 55.0, 45.21739130434783)","(21.0, 36.0, 32.666666666666664)"
10-01-2023 12:17:00.397365,"(3.9, 5.0, 4.966666666666667)","(10.0, 13.5, 13.06)","(1.45, 1.75, 1.7425)","(11.0, 17.5, 16.916666666666668)","(20.0, 25.0, 23.972972972972972)","(26.0, 55.0, 48.25925925925926)","(21.0, 36.0, 32.666666666666664)"
10-01-2023 12:17:01.528906,"(3.9, 5.0, 4.966666666666667)","(10.0, 13.5, 13.06)","(1.45, 1.75, 1.7425)","(11.0, 17.5, 16.94)","(20.0, 25.0, 23.972972972972972)","(26.0, 55.0, 49.041666666666664)","(21.0, 36.0, 32.666666666666664)"
10-01-2023 12:17:02.622181,"(3.9, 5.0, 4.966666666666667)","(10.0, 13.5, 13.06)","(1.45, 1.75, 1.7425)","(11.0, 17.5, 16.923076923076923)","(20.0, 25.0, 23.972972972972972)","(26.0, 55.0, 49.041666666666664)","(21.0, 36.0, 32.666666666666664)"
10-01-2023 12:17:03.652731,"(3.9, 5.0, 4.958181818181818)","(10.0, 13.5, 13.06)","(1.45, 1.76, 1.7573913043478262)","(11.0, 17.5, 16.923076923076923)","(20.0, 25.0, 23.972972972972972)","(26.0, 55.0, 49.041666666666664)","(21.0, 36.0, 32.666666666666664)"
10-01-2023 12:17:04.800969,"(3.9, 5.0, 4.958181818181818)","(10.0, 13.5, 13.06)","(1.45, 1.76, 1.748)","(11.0, 17.5, 16.94)","(20.0, 25.0, 23.972972972972972)","(26.0, 55.0, 49.041666666666664)","(21.0, 36.0, 32.666666666666664)"
10-01-2023 12:17:06.043364,"(3.9, 5.0, 4.976190476190476)","(10.0, 13.5, 12.981481481481481)","(1.45, 1.75, 1.7457142857142858)","(11.0, 17.5, 16.61764705882353)","(20.0, 25.0, 23.972972972972972)","(26.0, 55.0, 49.041666666666664)","(21.0, 36.0, 32.666666666666664)"
10-01-2023 12:17:07.354601,"(3.9, 5.1, 5.0375)","(10.0, 13.5, 12.981481481481481)","(1.45, 1.75, 1.7475)","(11.0, 17.5, 16.375)","(20.0, 25.0, 23.972972972972972)","(26.0, 55.0, 49.041666666666664)","(21.0, 36.0, 32.666666666666664)"
10-01-2023 12:17:08.599646,"(3.9, 5.1, 5.033333333333333)","(10.0, 13.5, 12.981481481481481)","(1.45, 1.74, 1.7374193548387096)","(11.0, 17.5, 16.428571428571427)","(20.0, 25.0, 24.0)","(26.0, 55.0, 49.041666666666664)","(21.0, 36.0, 32.666666666666664)"
10-01-2023 12:17:09.924408,"(3.9, 5.1, 5.052)","(10.0, 13.5, 12.846153846153847)","(1.45, 1.74, 1.7374193548387096)","(11.0, 17.5, 16.357142857142858)","(20.0, 25.0, 28.2)","(26.0, 55.0, 49.7037037037037)","(21.0, 36.0, 32.666666666666664)"
10-01-2023 12:17:11.279005,"(3.9, 5.1, 5.052)","(10.0, 13.0, 12.75)","(1.45, 1.74, 1.734)","(11.0, 17.5, 16.375)","(20.0, 29.0, 29.0)","(26.0, 55.0, 49.7037037037037)","(21.0, 36.0, 32.666666666666664)"
10-01-2023 12:17:12.489881,"(3.9, 5.1, 5.072727272727272)","(10.0, 13.0, 12.75)","(1.45, 1.74, 1.734)","(11.0, 17.5, 16.357142857142858)","(20.0, 32.0, 28.846153846153847)","(26.0, 55.0, 49.7037037037037)","(21.0, 36.0, 32.666666666666664)"
10-01-2023 12:17:13.649611,"(3.9, 5.1, 5.076744186046511)","(10.0, 13.0, 12.653846153846153)","(1.45, 1.75, 1.742)","(11.0, 17.5, 16.357142857142858)","(20.0, 30.0, 28.846153846153847)","(26.0, 55.0, 49.7037037037037)","(21.0, 36.0, 32.666666666666664)"
10-01-2023 12:17:14.805422,"(3.9, 5.1, 5.049019607843137)","(10.0, 13.0, 12.666666666666666)","(1.45, 1.75, 1.742)","(11.0, 17.5, 16.357142857142858)","(20.0, 30.0, 28.263157894736842)","(26.0, 55.0, 49.7037037037037)","(21.0, 36.0, 32.666666666666664)"
10-01-2023 12:17:15.920768,"(3.9, 5.1, 5.049019607843137)","(10.0, 13.0, 12.75)","(1.45, 1.75, 1.742)","(11.0, 17.5, 16.357142857142858)","(20.0, 30.0, 28.263157894736842)","(26.0, 55.0, 49.7037037037037)","(21.0, 36.0, 32.666666666666664)"
10-01-2023 12:17:17.048245,"(3.9, 5.1, 5.058333333333334)","(10.0, 13.0, 12.653846153846153)","(1.45, 1.75, 1.7407142857142857)","(11.0, 17.5, 16.357142857142858)","(20.0, 30.0, 28.454545454545453)","(26.0, 55.0, 49.7037037037037)","(21.0, 36.0, 32.666666666666664)"
10-01-2023 12:17:18.120640,"(3.9, 5.1, 5.049019607843137)","(10.0, 13.0, 12.653846153846153)","(1.45, 1.74, 1.7343478260869565)","(11.0, 17.5, 16.357142857142858)","(20.0, 29.0, 28.454545454545453)","(26.0, 55.0, 49.7037037037037)","(21.0, 36.0, 32.666666666666664)"
10-01-2023 12:17:19.190119,"(3.9, 5.1, 5.049019607843137)","(10.0, 13.0, 12.75)","(1.45, 1.74, 1.7326829268292683)","(11.0, 17.5, 16.375)","(20.0, 29.0, 28.0)","(26.0, 55.0, 49.7037037037037)","(21.0, 36.0, 32.666666666666664)"
10-01-2023 12:17:20.303455,"(3.9, 5.1, 5.049019607843137)","(10.0, 13.0, 12.653846153846153)","(1.45, 1.74, 1.7326829268292683)","(11.0, 17.5, 16.375)","(20.0, 29.0, 27.88888888888889)","(26.0, 55.0, 49.7037037037037)","(21.0, 36.0, 32.666666666666664)"
10-01-2023 12:17:21.374637,"(3.9, 5.2, 5.074074074074074)","(10.0, 13.0, 12.86111111111111)","(1.45, 1.74, 1.7326829268292683)","(11.0, 17.5, 16.375)","(20.0, 29.0, 27.46153846153846)","(26.0, 55.0, 49.111111111111114)","(21.0, 36.0, 33.142857142857146)"
10-01-2023 12:17:22.400564,"(3.9, 5.1, 5.026666666666666)","(10.0, 13.0, 12.86111111111111)","(1.45, 1.74, 1.7326829268292683)","(11.0, 17.5, 16.375)","(20.0, 29.0, 27.88888888888889)","(26.0, 50.0, 49.42857142857143)","(21.0, 36.0, 32.666666666666664)"
10-01-2023 12:17:23.311843,"(3.9, 5.1, 5.02258064516129)","(10.0, 13.0, 12.86111111111111)","(1.45, 1.74, 1.7326829268292683)","(11.0, 17.5, 16.375)","(20.0, 29.0, 27.88888888888889)","(26.0, 55.0, 49.42857142857143)","(21.0, 36.0, 32.666666666666664)"
10-01-2023 12:17:24.352441,"(3.9, 5.1, 5.015151515151515)","(10.0, 13.0, 12.86111111111111)","(1.45, 1.74, 1.7260526315789473)","(11.0, 17.5, 16.375)","(20.0, 29.0, 27.46153846153846)","(26.0, 55.0, 49.42857142857143)","(21.0, 36.0, 32.666666666666664)"
10-01-2023 12:17:25.458526,"(3.9, 5.1, 5.015151515151515)","(10.0, 13.5, 13.14)","(1.45, 1.73, 1.717741935483871)","(11.0, 17.5, 16.375)","(20.0, 29.0, 27.88888888888889)","(26.0, 55.0, 49.42857142857143)","(21.0, 36.0, 32.666666666666664)"
10-01-2023 12:17:26.556588,"(3.9, 5.1, 5.074999999999999)","(10.0, 13.5, 13.125)","(1.45, 1.72, 1.70125)","(11.0, 17.5, 16.375)","(20.0, 29.0, 27.46153846153846)","(26.0, 55.0, 48.76)","(21.0, 36.0, 32.666666666666664)"
10-01-2023 12:17:27.675967,"(3.9, 5.2, 5.116666666666666)","(10.0, 13.5, 12.8)","(1.45, 1.71, 1.6837037037037037)","(11.0, 17.5, 16.763157894736842)","(20.0, 29.0, 28.0)","(26.0, 55.0, 48.76)","(21.0, 36.0, 32.666666666666664)"
10-01-2023 12:17:28.733080,"(3.9, 5.2, 5.15)","(10.0, 14.0, 13.23913043478261)","(1.45, 1.69, 1.6837037037037037)","(11.0, 17.5, 16.833333333333332)","(20.0, 29.0, 28.066666666666666)","(26.0, 55.0, 46.75)","(21.0, 36.0, 32.666666666666664)"
10-01-2023 12:17:29.770305,"(3.9, 5.2, 5.128571428571428)","(10.0, 14.0, 13.369565217391305)","(1.45, 1.69, 1.683877551020408)","(11.0, 17.5, 16.833333333333332)","(20.0, 29.0, 27.6)","(26.0, 55.0, 47.42857142857143)","(21.0, 36.0, 32.666666666666664)"
10-01-2023 12:17:30.859105,"(3.9, 5.2, 5.123529411764705)","(10.0, 14.0, 13.355555555555556)","(1.45, 1.69, 1.6882758620689655)","(11.0, 17.5, 16.833333333333332)","(20.0, 29.0, 28.066666666666666)","(26.0, 50.0, 47.0)","(21.0, 36.0, 32.666666666666664)"
10-01-2023 12:17:31.864508,"(3.9, 5.3, 5.199999999999999)","(10.0, 13.5, 13.285714285714286)","(1.45, 1.69, 1.6882758620689655)","(11.0, 17.5, 16.91176470588235)","(20.0, 29.0, 27.941176470588236)","(26.0, 50.0, 46.0)","(21.0, 36.0, 32.92307692307692)"
10-01-2023 12:17:32.881730,"(3.9, 5.3, 5.199999999999999)","(10.0, 13.5, 13.15)","(1.45, 1.69, 1.6882758620689655)","(11.0, 17.5, 16.91176470588235)","(20.0, 29.0, 27.5)","(26.0, 50.0, 45.6)","(21.0, 36.0, 32.92307692307692)"
10-01-2023 12:17:33.863128,"(3.9, 5.3, 5.154166666666667)","(10.0, 13.5, 13.25)","(1.45, 1.69, 1.6885714285714286)","(11.0, 17.5, 16.91176470588235)","(20.0, 29.0, 27.5)","(26.0, 50.0, 45.6)","(21.0, 36.0, 32.92307692307692)"
10-01-2023 12:17:34.909101,"(4.0, 5.3, 5.172727272727273)","(10.0, 13.5, 13.15)","(1.45, 1.69, 1.685438596491228)","(11.0, 17.5, 16.91176470588235)","(20.0, 29.0, 27.5)","(26.0, 50.0, 46.0)","(21.0, 36.0, 32.92307692307692)"
10-01-2023 12:17:35.893272,"(4.0, 5.3, 5.187096774193548)","(10.0, 13.5, 13.428571428571429)","(1.45, 1.69, 1.6852727272727273)","(11.0, 17.5, 16.91176470588235)","(20.0, 29.0, 27.941176470588236)","(26.0, 48.0, 45.142857142857146)","(21.0, 36.0, 34.4)"
10-01-2023 12:17:36.911991,"(4.0, 5.3, 5.183636363636364)","(10.0, 14.0, 13.319148936170214)","(1.45, 1.69, 1.6847999999999999)","(11.0, 17.5, 16.91176470588235)","(20.0, 29.0, 27.5)","(26.0, 48.0, 45.142857142857146)","(21.0, 36.0, 34.592592592592595)"
10-01-2023 12:17:38.027476,"(4.0, 5.3, 5.183636363636364)","(10.0, 14.0, 13.333333333333334)","(1.45, 1.69, 1.6845283018867925)","(11.0, 17.5, 16.91176470588235)","(20.0, 29.0, 27.941176470588236)","(26.0, 48.0, 45.142857142857146)","(21.0, 36.0, 34.592592592592595)"
10-01-2023 12:17:39.094663,"(4.0, 5.3, 5.211111111111111)","(10.0, 14.0, 13.333333333333334)","(1.45, 1.69, 1.6836263736263735)","(11.0, 17.5, 16.91176470588235)","(20.0, 29.0, 27.941176470588236)","(26.0, 48.0, 46.666666666666664)","(21.0, 36.0, 34.592592592592595)"
10-01-2023 12:17:40.170974,"(4.0, 5.3, 5.211428571428572)","(10.0, 14.0, 13.333333333333334)","(1.45, 1.69, 1.6839473684210526)","(11.0, 17.5, 17.083333333333332)","(20.0, 29.0, 28.1)","(26.0, 48.0, 46.94736842105263)","(21.0, 36.0, 34.642857142857146)"
10-01-2023 12:17:41.220012,"(4.2, 5.1, 5.049166666666666)","(10.0, 14.0, 13.597222222222221)","(1.5, 1.69, 1.688963963963964)","(11.0, 17.5, 17.066666666666666)","(20.0, 29.0, 30.333333333333332)","(26.0, 48.0, 46.46153846153846)","(21.0, 36.0, 34.285714285714285)"
10-01-2023 12:17:42.320190,"(4.2, 5.0, 4.983333333333333)","(10.0, 14.0, 13.7)","(1.5, 1.7, 1.6931531531531532)","(11.0, 18.0, 17.16)","(20.0, 32.0, 30.5)","(26.0, 48.0, 46.46153846153846)","(21.0, 36.0, 34.285714285714285)"
10-01-2023 12:17:43.391760,"(4.2, 5.0, 4.947619047619048)","(10.0, 14.0, 13.7)","(1.5, 1.7, 1.6930275229357798)","(11.0, 18.0, 17.16)","(20.0, 32.0, 31.0)","(26.0, 48.0, 46.46153846153846)","(21.0, 36.0, 34.285714285714285)"
10-01-2023 12:17:44.528852,"(4.2, 5.0, 4.920454545454546)","(10.0, 14.0, 13.7)","(1.45, 1.7, 1.695774647887324)","(11.0, 18.0, 17.071428571428573)","(21.0, 32.0, 30.41176470588235)","(26.0, 48.0, 46.46153846153846)","(21.0, 36.0, 34.285714285714285)"
10-01-2023 12:17:45.512093,"(4.2, 5.0, 4.904878048780488)","(10.0, 14.0, 13.6875)","(1.45, 1.7, 1.695774647887324)","(11.0, 18.0, 17.071428571428573)","(21.0, 32.0, 31.0)","(26.0, 48.0, 46.5)","(21.0, 36.0, 34.285714285714285)"
10-01-2023 12:17:46.476567,"(4.2, 4.9, 4.85)","(10.0, 14.0, 13.476190476190476)","(1.45, 1.73, 1.7144776119402985)","(11.0, 18.0, 17.05263157894737)","(21.0, 32.0, 30.09090909090909)","(26.0, 48.0, 46.5)","(21.0, 36.0, 34.285714285714285)"
