,Lady Miki,Mon Soleil,Best Back Bruce,Kia Ora Beauty,Caledonian Terra,Morvah,Sunshine Warrior,Hameldaeme,Well Said Harps,Lenard Ess
11-01-2023 19:58:55.712447,"(3.0, 3.75, 3.748)","(7.5, 12.0, 11.844444444444445)","(16.0, 18.5, 18.392857142857142)","(14.0, 17.0, 16.863636363636363)","(101.0, 610.0, 475.0)","(20.0, 32.0, 27.0)","(31.0, 75.0, 61.5)","(2.5, 2.96, 2.953913043478261)","(10.0, 14.5, 14.4)","(14.0, 16.5, 16.205882352941178)"
11-01-2023 19:58:57.202460,"(3.0, 3.75, 3.748)","(7.5, 12.0, 11.688888888888888)","(16.0, 18.5, 18.363636363636363)","(14.0, 18.5, 16.357142857142858)","(101.0, 610.0, 475.0)","(20.0, 30.0, 27.5)","(31.0, 75.0, 61.5)","(2.5, 2.96, 2.953913043478261)","(10.0, 14.5, 14.35)","(14.0, 16.5, 16.205882352941178)"
11-01-2023 19:58:58.800510,"(3.0, 3.75, 3.748)","(7.5, 12.0, 11.688888888888888)","(16.0, 18.5, 18.235294117647058)","(14.0, 18.5, 16.357142857142858)","(101.0, 610.0, 475.0)","(20.0, 32.0, 27.666666666666668)","(31.0, 75.0, 61.5)","(2.5, 2.96, 2.953913043478261)","(10.0, 14.5, 14.35)","(14.0, 16.5, 16.423076923076923)"
11-01-2023 19:59:00.173298,"(3.0, 3.75, 3.748)","(7.5, 12.0, 11.688888888888888)","(16.0, 18.5, 18.235294117647058)","(14.0, 18.5, 16.357142857142858)","(101.0, 610.0, 475.0)","(20.0, 30.0, 25.692307692307693)","(31.0, 75.0, 61.5)","(2.5, 2.96, 2.9314285714285715)","(10.0, 14.5, 14.35)","(14.0, 16.5, 16.428571428571427)"
11-01-2023 19:59:01.679168,"(3.0, 3.85, 3.801219512195122)","(8.0, 12.0, 11.666666666666666)","(16.0, 18.5, 17.571428571428573)","(14.0, 18.5, 16.25)","(101.0, 610.0, 475.0)","(20.0, 30.0, 25.38888888888889)","(31.0, 75.0, 61.5)","(2.5, 2.96, 2.8771428571428572)","(10.0, 14.5, 14.277777777777779)","(14.0, 16.5, 16.45)"
11-01-2023 19:59:03.072034,"(3.0, 3.85, 3.801219512195122)","(8.0, 12.0, 11.636363636363637)","(16.0, 18.5, 18.0)","(14.0, 18.5, 16.25)","(101.0, 610.0, 535.0)","(20.0, 29.0, 22.19047619047619)","(31.0, 75.0, 59.0)","(2.5, 2.96, 2.9106666666666667)","(10.0, 14.5, 13.3)","(14.0, 16.5, 16.46153846153846)"
11-01-2023 19:59:04.431717,"(3.0, 3.85, 3.814516129032258)","(8.0, 12.0, 11.636363636363637)","(16.0, 18.5, 18.1)","(14.0, 18.5, 17.24418604651163)","(101.0, 600.0, 535.0)","(20.0, 23.0, 22.08108108108108)","(31.0, 70.0, 59.0)","(2.5, 2.94, 2.916)","(10.0, 14.5, 13.3)","(14.0, 16.5, 16.46153846153846)"
11-01-2023 19:59:05.820907,"(3.0, 3.9, 3.835211267605634)","(8.0, 13.0, 12.797297297297296)","(16.0, 18.5, 18.1)","(14.0, 18.5, 16.25)","(101.0, 600.0, 535.0)","(20.0, 23.0, 22.08108108108108)","(31.0, 70.0, 59.0)","(2.5, 2.92, 2.7814035087719295)","(10.0, 14.5, 13.4)","(14.0, 16.5, 16.458333333333332)"
11-01-2023 19:59:07.222143,"(3.0, 3.9, 3.836111111111111)","(8.0, 13.5, 13.125)","(16.0, 18.5, 17.94)","(14.0, 18.5, 16.948275862068964)","(101.0, 600.0, 535.0)","(20.0, 23.0, 22.08108108108108)","(31.0, 70.0, 53.5)","(2.5, 2.82, 2.809285714285714)","(10.0, 14.5, 13.631578947368421)","(14.0, 17.0, 16.523809523809526)"
11-01-2023 19:59:08.626271,"(3.0, 3.9, 3.833333333333333)","(8.0, 13.5, 12.404761904761905)","(16.0, 18.5, 17.863636363636363)","(14.0, 18.5, 17.09375)","(101.0, 600.0, 535.0)","(20.0, 23.0, 22.08108108108108)","(31.0, 70.0, 51.666666666666664)","(2.5, 2.82, 2.809285714285714)","(10.0, 14.5, 13.631578947368421)","(14.0, 17.0, 16.458333333333332)"
11-01-2023 19:59:10.290265,"(3.0, 4.0, 3.920967741935484)","(8.0, 13.0, 12.035714285714286)","(16.0, 18.5, 17.863636363636363)","(14.0, 18.5, 17.060606060606062)","(101.0, 600.0, 535.0)","(20.0, 23.0, 22.08108108108108)","(31.0, 70.0, 51.666666666666664)","(2.5, 2.82, 2.794736842105263)","(10.0, 14.5, 13.631578947368421)","(14.0, 17.0, 16.458333333333332)"
11-01-2023 19:59:11.702921,"(3.0, 4.0, 3.920967741935484)","(8.0, 12.5, 12.035714285714286)","(16.0, 18.5, 17.3)","(14.0, 18.5, 17.060606060606062)","(101.0, 600.0, 535.0)","(20.0, 23.0, 22.08108108108108)","(31.0, 70.0, 51.666666666666664)","(2.5, 2.82, 2.8043478260869565)","(10.0, 14.5, 13.8)","(14.0, 17.0, 14.714285714285714)"
11-01-2023 19:59:13.077423,"(3.0, 4.3, 4.231999999999999)","(8.0, 11.5, 10.92)","(16.0, 18.5, 17.794117647058822)","(14.0, 18.5, 17.060606060606062)","(101.0, 600.0, 535.0)","(20.0, 23.0, 22.055555555555557)","(31.0, 70.0, 51.666666666666664)","(2.5, 2.82, 2.815)","(10.0, 14.5, 13.8)","(14.0, 15.0, 14.7)"
11-01-2023 19:59:14.547825,"(3.0, 4.3, 4.258333333333333)","(8.0, 11.0, 10.92)","(16.0, 18.5, 17.794117647058822)","(14.0, 18.5, 17.060606060606062)","(101.0, 600.0, 535.0)","(20.0, 23.0, 22.055555555555557)","(31.0, 70.0, 55.5)","(2.5, 2.82, 2.816)","(10.0, 14.5, 13.8)","(14.0, 15.0, 14.696969696969697)"
11-01-2023 19:59:15.881345,"(3.0, 4.4, 4.370588235294118)","(8.0, 10.5, 10.263157894736842)","(16.0, 18.5, 17.794117647058822)","(14.0, 18.5, 17.060606060606062)","(101.0, 600.0, 535.0)","(20.0, 23.0, 22.055555555555557)","(31.0, 65.0, 55.5)","(2.5, 2.82, 2.7859999999999996)","(10.0, 14.5, 14.0)","(14.0, 15.5, 14.571428571428571)"
11-01-2023 19:59:17.414860,"(3.1, 4.6, 4.584615384615384)","(8.0, 10.5, 10.16)","(16.0, 18.5, 17.7)","(14.0, 18.5, 17.25)","(101.0, 600.0, 535.0)","(20.0, 23.0, 22.055555555555557)","(31.0, 65.0, 55.5)","(2.5, 2.82, 2.7859999999999996)","(10.0, 14.5, 13.8)","(14.0, 15.0, 14.6875)"
11-01-2023 19:59:18.880195,"(3.1, 4.6, 4.585106382978723)","(8.0, 10.5, 9.968181818181819)","(16.0, 18.5, 17.7)","(14.0, 18.5, 17.142857142857142)","(101.0, 600.0, 535.0)","(20.0, 23.0, 22.055555555555557)","(31.0, 65.0, 55.5)","(2.5, 2.82, 2.787857142857143)","(10.0, 14.5, 13.882352941176471)","(14.0, 15.0, 14.705882352941176)"
11-01-2023 19:59:20.395799,"(3.1, 4.6, 4.531147540983606)","(8.0, 10.5, 9.72857142857143)","(16.0, 18.5, 17.214285714285715)","(14.0, 18.5, 17.397058823529413)","(101.0, 600.0, 535.0)","(19.0, 23.0, 22.055555555555557)","(31.0, 65.0, 55.5)","(2.5, 2.82, 2.7783333333333333)","(10.0, 14.5, 13.882352941176471)","(14.0, 15.0, 14.705882352941176)"
11-01-2023 19:59:21.798902,"(3.1, 4.7, 4.69)","(8.0, 9.8, 9.616666666666667)","(16.0, 18.5, 17.214285714285715)","(14.0, 18.5, 17.142857142857142)","(101.0, 600.0, 535.0)","(19.0, 23.0, 22.055555555555557)","(31.0, 65.0, 55.5)","(2.5, 2.82, 2.7654545454545456)","(10.0, 14.5, 14.0)","(14.0, 15.0, 14.705882352941176)"
11-01-2023 19:59:23.147928,"(3.1, 4.7, 4.615384615384615)","(8.0, 9.8, 9.616666666666667)","(16.0, 18.5, 17.214285714285715)","(14.0, 18.5, 17.142857142857142)","(101.0, 600.0, 535.0)","(19.0, 23.0, 22.055555555555557)","(31.0, 65.0, 55.5)","(2.5, 2.82, 2.7580645161290325)","(10.0, 14.5, 14.0625)","(14.0, 15.0, 14.705882352941176)"
11-01-2023 19:59:24.484102,"(3.1, 4.7, 4.516326530612245)","(8.0, 9.8, 9.813157894736841)","(16.0, 18.5, 17.214285714285715)","(14.0, 18.5, 17.397058823529413)","(101.0, 600.0, 535.0)","(19.0, 23.0, 22.055555555555557)","(31.0, 65.0, 55.5)","(2.5, 2.82, 2.770769230769231)","(10.0, 14.5, 14.0625)","(14.0, 15.0, 14.705882352941176)"
11-01-2023 19:59:25.860842,"(3.1, 4.6, 4.51038961038961)","(8.0, 10.5, 9.831428571428571)","(16.0, 18.5, 17.55263157894737)","(14.0, 18.5, 17.346153846153847)","(101.0, 600.0, 535.0)","(19.0, 23.0, 22.055555555555557)","(31.0, 65.0, 55.5)","(2.45, 2.82, 2.7926315789473684)","(10.0, 14.5, 14.076923076923077)","(14.0, 15.0, 14.705882352941176)"
11-01-2023 19:59:27.266184,"(3.2, 4.4, 4.343589743589744)","(8.0, 10.5, 9.912903225806453)","(16.0, 18.5, 17.8125)","(14.0, 18.5, 17.666666666666668)","(101.0, 600.0, 535.0)","(19.0, 23.0, 22.17241379310345)","(31.0, 65.0, 55.5)","(2.45, 2.84, 2.804)","(10.0, 15.0, 14.333333333333334)","(14.0, 15.0, 14.772727272727273)"
11-01-2023 19:59:28.820035,"(3.2, 4.3, 4.323404255319149)","(8.0, 10.5, 10.03225806451613)","(16.0, 18.5, 18.0)","(14.0, 18.5, 17.666666666666668)","(101.0, 600.0, 460.0)","(19.0, 23.0, 22.17241379310345)","(31.0, 65.0, 55.5)","(2.45, 2.84, 2.803018867924528)","(10.0, 15.0, 14.333333333333334)","(14.0, 15.0, 14.772727272727273)"
11-01-2023 19:59:30.313527,"(3.2, 4.4, 4.339024390243902)","(8.0, 10.5, 10.03225806451613)","(16.0, 18.5, 17.772727272727273)","(14.0, 18.5, 17.666666666666668)","(101.0, 580.0, 512.5)","(19.0, 23.0, 22.17241379310345)","(31.0, 65.0, 60.75)","(2.45, 2.82, 2.803018867924528)","(10.0, 15.0, 14.333333333333334)","(14.0, 15.0, 14.761904761904763)"
11-01-2023 19:59:32.015134,"(3.2, 4.4, 4.339024390243902)","(8.0, 10.5, 10.03225806451613)","(16.0, 18.5, 17.772727272727273)","(14.0, 18.5, 17.666666666666668)","(101.0, 570.0, 512.5)","(19.0, 23.0, 22.17241379310345)","(31.0, 65.0, 60.75)","(2.45, 2.82, 2.803018867924528)","(10.0, 15.0, 14.333333333333334)","(14.0, 15.0, 14.761904761904763)"
11-01-2023 19:59:33.566322,"(3.2, 4.4, 4.353846153846154)","(8.0, 10.5, 10.03225806451613)","(16.0, 18.5, 17.772727272727273)","(14.0, 18.5, 16.0)","(101.0, 570.0, 512.5)","(19.0, 23.0, 22.17241379310345)","(31.0, 65.0, 60.75)","(2.45, 2.82, 2.8191304347826085)","(10.0, 15.0, 14.714285714285714)","(14.0, 15.0, 14.761904761904763)"
11-01-2023 19:59:35.281975,"(3.2, 4.4, 4.300877192982456)","(8.0, 10.5, 10.033333333333333)","(16.0, 18.5, 17.833333333333332)","(14.0, 16.5, 16.020833333333332)","(101.0, 570.0, 450.0)","(19.0, 23.0, 22.185185185185187)","(31.0, 65.0, 57.42857142857143)","(2.45, 2.84, 2.825454545454545)","(10.0, 15.5, 14.625)","(13.0, 15.0, 14.869565217391305)"
11-01-2023 19:59:36.813356,"(3.3, 4.4, 4.300909090909091)","(8.0, 10.5, 10.101694915254237)","(15.0, 18.5, 18.11111111111111)","(14.0, 16.5, 16.04237288135593)","(101.0, 560.0, 434.2857142857143)","(19.0, 23.0, 22.333333333333332)","(31.0, 70.0, 71.25)","(2.45, 2.84, 2.772)","(10.0, 15.5, 14.964285714285714)","(13.0, 15.0, 14.90909090909091)"
11-01-2023 19:59:38.425582,"(3.3, 4.4, 4.300909090909091)","(8.0, 10.5, 10.087719298245615)","(15.0, 18.5, 18.1875)","(14.0, 16.5, 16.04237288135593)","(101.0, 560.0, 434.2857142857143)","(19.0, 23.0, 22.333333333333332)","(31.0, 120.0, 82.6923076923077)","(2.45, 2.78, 2.755757575757576)","(10.0, 15.5, 14.944444444444445)","(13.0, 15.0, 14.553571428571429)"
11-01-2023 19:59:39.942475,"(3.3, 4.4, 4.300909090909091)","(8.0, 10.5, 10.048076923076923)","(15.0, 18.5, 18.1875)","(14.0, 16.5, 16.04237288135593)","(101.0, 560.0, 440.0)","(19.0, 23.0, 22.37142857142857)","(31.0, 100.0, 81.25)","(2.45, 2.78, 2.755757575757576)","(10.0, 15.5, 14.847826086956522)","(13.0, 15.5, 14.578313253012048)"
11-01-2023 19:59:41.376462,"(3.3, 4.4, 4.266257668711656)","(8.0, 10.5, 10.048076923076923)","(15.0, 18.5, 18.233333333333334)","(14.0, 16.5, 16.04237288135593)","(101.0, 540.0, 440.0)","(19.0, 23.0, 22.37142857142857)","(31.0, 85.0, 81.66666666666667)","(2.45, 2.78, 2.7275)","(10.0, 15.5, 14.818181818181818)","(13.0, 15.5, 15.25)"
11-01-2023 19:59:42.857753,"(3.3, 4.4, 4.3244444444444445)","(8.0, 10.5, 9.98030303030303)","(15.0, 18.5, 18.416666666666668)","(14.0, 16.5, 16.04237288135593)","(101.0, 540.0, 411.25)","(19.0, 23.0, 22.352941176470587)","(31.0, 85.0, 81.66666666666667)","(2.45, 2.78, 2.7144)","(10.0, 15.5, 14.923076923076923)","(13.0, 15.5, 15.804347826086957)"
11-01-2023 19:59:44.416427,"(3.3, 4.4, 4.308108108108108)","(8.0, 10.5, 10.046478873239437)","(15.0, 18.5, 18.416666666666668)","(14.0, 16.5, 16.033333333333335)","(101.0, 530.0, 411.25)","(19.0, 23.0, 22.352941176470587)","(31.0, 85.0, 72.5)","(2.45, 2.76, 2.745)","(10.0, 15.5, 14.710526315789474)","(13.0, 16.0, 15.804347826086957)"
11-01-2023 19:59:45.991782,"(3.3, 4.4, 4.275229357798165)","(8.0, 10.5, 10.069230769230769)","(15.0, 18.5, 17.958333333333332)","(14.0, 16.5, 16.033333333333335)","(101.0, 530.0, 411.25)","(19.0, 23.0, 22.352941176470587)","(31.0, 85.0, 72.5)","(2.45, 2.76, 2.7203252032520324)","(10.0, 15.5, 14.666666666666666)","(13.0, 16.0, 16.142857142857142)"
11-01-2023 19:59:47.528795,"(3.3, 4.3, 4.258947368421053)","(8.0, 10.5, 10.102985074626867)","(15.0, 18.0, 17.958333333333332)","(14.0, 16.5, 16.033333333333335)","(101.0, 530.0, 411.25)","(19.0, 23.0, 22.12)","(31.0, 85.0, 72.5)","(2.45, 2.8, 2.732991452991453)","(10.0, 15.5, 14.444444444444445)","(13.0, 17.0, 16.294117647058822)"
11-01-2023 19:59:49.087343,"(3.3, 4.3, 4.258947368421053)","(8.0, 10.5, 10.122641509433961)","(15.0, 18.0, 17.9)","(14.0, 16.5, 15.796875)","(101.0, 530.0, 411.25)","(19.0, 23.0, 22.1)","(31.0, 85.0, 72.5)","(2.45, 2.8, 2.9127699530516433)","(10.0, 15.0, 14.277777777777779)","(13.0, 17.0, 16.192307692307693)"
11-01-2023 19:59:50.705794,"(3.3, 4.1, 4.080232558139534)","(8.0, 10.5, 10.127450980392156)","(15.0, 18.0, 17.9)","(14.0, 16.0, 15.771428571428572)","(101.0, 530.0, 411.25)","(19.0, 23.0, 22.1)","(31.0, 85.0, 72.5)","(2.45, 2.92, 2.928695652173913)","(10.0, 15.0, 14.277777777777779)","(13.0, 17.0, 16.045454545454547)"
11-01-2023 19:59:52.428352,"(3.3, 4.2, 4.119047619047619)","(8.0, 10.5, 9.990909090909092)","(15.0, 18.0, 16.107142857142858)","(14.0, 16.0, 15.771428571428572)","(101.0, 530.0, 411.25)","(19.0, 23.0, 22.130434782608695)","(31.0, 85.0, 78.75)","(2.45, 2.96, 2.9488524590163934)","(10.0, 15.0, 14.384615384615385)","(13.0, 17.0, 16.047619047619047)"
11-01-2023 19:59:54.314086,"(3.3, 4.1, 4.092105263157895)","(8.0, 10.5, 9.990909090909092)","(15.0, 16.5, 16.071428571428573)","(14.0, 16.0, 15.771428571428572)","(101.0, 530.0, 435.0)","(19.0, 23.0, 22.115384615384617)","(31.0, 85.0, 77.5)","(2.45, 2.96, 2.972542372881356)","(10.0, 15.0, 13.777777777777779)","(13.0, 17.0, 16.047619047619047)"
11-01-2023 19:59:56.087056,"(3.3, 4.1, 4.061714285714285)","(8.0, 10.5, 9.996875000000001)","(15.0, 16.5, 15.043478260869565)","(14.0, 16.0, 14.714285714285714)","(101.0, 530.0, 435.0)","(19.0, 23.0, 21.375)","(31.0, 80.0, 90.0)","(2.45, 3.0, 2.9880281690140844)","(10.0, 14.0, 14.882352941176471)","(13.0, 17.0, 16.181818181818183)"
11-01-2023 19:59:57.669083,"(3.3, 4.4, 4.329473684210527)","(8.0, 10.5, 10.384615384615385)","(15.0, 16.0, 15.038461538461538)","(14.0, 15.0, 13.7)","(101.0, 530.0, 377.5)","(19.0, 22.0, 21.375)","(31.0, 120.0, 103.07692307692308)","(2.45, 3.05, 2.9709090909090907)","(10.0, 15.0, 14.491803278688524)","(13.0, 16.5, 15.868421052631579)"
11-01-2023 19:59:59.252384,"(3.3, 4.4, 4.296703296703297)","(8.0, 11.0, 10.384615384615385)","(15.0, 16.0, 15.125)","(14.0, 14.5, 13.625)","(101.0, 400.0, 381.6666666666667)","(19.0, 22.0, 21.375)","(31.0, 120.0, 103.07692307692308)","(2.45, 3.0, 2.967906976744186)","(10.0, 14.5, 14.491803278688524)","(13.0, 16.5, 15.868421052631579)"
11-01-2023 20:00:00.866237,"(3.3, 4.4, 4.2911917098445596)","(8.0, 11.0, 10.703703703703704)","(13.0, 15.5, 15.166666666666666)","(14.0, 14.0, 13.625)","(101.0, 390.0, 380.0)","(19.0, 22.0, 21.428571428571427)","(41.0, 120.0, 95.55555555555556)","(2.45, 3.0, 3.0973063973063972)","(10.0, 14.5, 14.491803278688524)","(13.0, 16.5, 16.2)"
11-01-2023 20:00:02.400940,"(3.3, 4.3, 4.2377358490566035)","(8.0, 11.0, 10.5)","(13.0, 15.5, 15.166666666666666)","(14.0, 14.0, 13.625)","(101.0, 390.0, 354.0)","(19.0, 22.0, 21.428571428571427)","(41.0, 120.0, 101.66666666666666)","(2.45, 3.1, 3.0947098976109215)","(10.0, 14.5, 14.8125)","(13.0, 16.5, 16.346153846153847)"
11-01-2023 20:00:04.128411,"(3.3, 4.3, 4.226229508196721)","(8.0, 10.5, 10.015384615384615)","(13.0, 15.5, 15.236842105263158)","(13.0, 14.0, 13.458333333333334)","(101.0, 410.0, 363.3333333333333)","(19.0, 22.0, 21.0)","(41.0, 120.0, 90.71428571428572)","(2.45, 3.1, 3.182191780821918)","(10.0, 15.0, 14.878787878787879)","(13.0, 16.5, 16.346153846153847)"
11-01-2023 20:00:05.882050,"(3.3, 4.2, 4.1482758620689655)","(8.0, 10.5, 9.745454545454546)","(13.0, 15.5, 15.071428571428571)","(13.0, 13.5, 13.85)","(101.0, 410.0, 365.0)","(19.0, 22.0, 20.804347826086957)","(41.0, 110.0, 102.5)","(2.45, 3.2, 3.2231884057971016)","(10.0, 15.0, 14.891891891891891)","(13.0, 16.5, 16.1875)"
11-01-2023 20:00:07.523456,"(3.3, 4.2, 4.131818181818182)","(8.0, 10.0, 9.745454545454546)","(13.0, 15.5, 15.071428571428571)","(13.0, 14.0, 13.85)","(101.0, 410.0, 375.0)","(19.0, 22.0, 20.804347826086957)","(41.0, 110.0, 102.0)","(2.45, 3.25, 3.218518518518519)","(10.0, 15.0, 14.891891891891891)","(13.0, 16.5, 16.291666666666668)"
11-01-2023 20:00:09.038976,"(3.3, 4.3, 4.096078431372549)","(8.0, 10.0, 9.846153846153847)","(13.0, 15.5, 15.153846153846153)","(13.0, 14.0, 13.875)","(101.0, 400.0, 375.0)","(19.0, 22.0, 20.98148148148148)","(41.0, 110.0, 102.0)","(2.45, 3.25, 3.2294117647058824)","(10.0, 15.0, 14.891891891891891)","(13.0, 16.5, 16.291666666666668)"
11-01-2023 20:00:10.674586,"(3.3, 4.1, 4.073684210526316)","(8.0, 10.0, 9.9)","(13.0, 15.5, 15.235294117647058)","(13.0, 14.0, 13.8125)","(101.0, 400.0, 375.0)","(19.0, 22.0, 20.98148148148148)","(41.0, 110.0, 102.0)","(2.45, 3.25, 3.2294117647058824)","(10.0, 15.0, 14.891891891891891)","(13.0, 16.5, 15.576923076923077)"
11-01-2023 20:00:12.274453,"(3.3, 4.1, 4.234051724137931)","(8.0, 10.5, 10.105263157894736)","(13.0, 15.5, 15.235294117647058)","(13.0, 14.0, 13.583333333333334)","(101.0, 400.0, 430.0)","(19.0, 22.0, 20.533333333333335)","(41.0, 110.0, 102.0)","(2.45, 3.25, 3.128968253968254)","(10.0, 15.0, 14.896103896103897)","(13.0, 16.5, 15.384615384615385)"
11-01-2023 20:00:13.865432,"(3.3, 4.3, 4.234051724137931)","(8.0, 10.5, 10.105263157894736)","(13.0, 15.5, 15.235294117647058)","(13.0, 14.0, 13.583333333333334)","(101.0, 510.0, 430.0)","(19.0, 22.0, 21.23076923076923)","(41.0, 110.0, 102.0)","(2.45, 3.15, 3.1227272727272726)","(10.0, 15.0, 14.896103896103897)","(13.0, 16.0, 14.51923076923077)"
11-01-2023 20:00:15.435896,"(3.3, 4.5, 4.307407407407407)","(8.0, 9.0, 8.533333333333333)","(13.0, 16.0, 15.131578947368421)","(13.0, 14.0, 13.53125)","(101.0, 510.0, 430.0)","(18.0, 22.0, 21.23076923076923)","(41.0, 110.0, 100.0)","(2.5, 3.15, 3.11010101010101)","(10.0, 15.0, 14.896103896103897)","(13.0, 15.5, 14.947368421052632)"
11-01-2023 20:00:16.881201,"(3.3, 4.6, 4.357241379310345)","(8.0, 9.0, 8.533333333333333)","(13.0, 16.0, 15.166666666666666)","(13.0, 14.0, 13.53125)","(101.0, 510.0, 430.0)","(18.0, 22.0, 21.23076923076923)","(41.0, 110.0, 80.0)","(2.5, 3.15, 3.127556818181818)","(10.0, 15.0, 14.833333333333334)","(13.0, 15.5, 15.223684210526315)"
11-01-2023 20:00:18.414709,"(3.2, 4.6, 4.372727272727273)","(8.0, 9.0, 8.526829268292683)","(13.0, 15.5, 15.166666666666666)","(12.0, 14.0, 13.558823529411764)","(101.0, 510.0, 430.0)","(18.0, 22.0, 21.23076923076923)","(41.0, 85.0, 81.0)","(2.6, 3.15, 3.1444954128440368)","(11.0, 15.0, 14.9)","(13.0, 15.5, 15.223684210526315)"
11-01-2023 20:00:19.949929,"(3.2, 4.4, 4.364)","(8.0, 8.8, 8.526829268292683)","(13.0, 15.5, 15.166666666666666)","(12.0, 14.0, 13.117647058823529)","(101.0, 510.0, 375.0)","(18.0, 22.0, 20.88888888888889)","(41.0, 85.0, 82.77777777777777)","(2.6, 3.15, 3.147355769230769)","(11.0, 15.0, 14.9)","(13.0, 15.5, 15.223684210526315)"
11-01-2023 20:00:21.450714,"(3.2, 4.5, 4.3921052631578945)","(8.0, 8.8, 8.526829268292683)","(13.0, 15.5, 15.444444444444445)","(12.0, 14.0, 13.117647058823529)","(101.0, 500.0, 420.0)","(18.0, 22.0, 20.88888888888889)","(41.0, 85.0, 82.5)","(2.6, 3.15, 3.148235294117647)","(11.0, 15.0, 14.9)","(13.0, 15.5, 15.192307692307692)"
11-01-2023 20:00:23.010835,"(3.2, 4.5, 4.244571428571429)","(8.0, 8.8, 8.526829268292683)","(13.0, 15.5, 14.9)","(12.0, 14.0, 13.444444444444445)","(101.0, 490.0, 420.0)","(18.0, 22.0, 20.88888888888889)","(41.0, 85.0, 82.5)","(2.6, 3.15, 3.1615702479338843)","(11.0, 15.0, 15.096491228070175)","(13.0, 15.5, 15.625)"
11-01-2023 20:00:24.554336,"(3.3, 4.3, 4.230434782608696)","(8.0, 8.8, 8.526829268292683)","(13.0, 16.0, 14.9)","(12.0, 14.0, 13.444444444444445)","(101.0, 490.0, 420.0)","(18.0, 22.0, 20.88888888888889)","(41.0, 85.0, 82.5)","(2.6, 3.2, 3.2311594202898553)","(11.0, 15.5, 15.585106382978724)","(13.0, 16.0, 15.625)"
11-01-2023 20:00:26.357556,"(3.3, 4.3, 4.136363636363636)","(8.0, 8.8, 7.8713043478260865)","(13.0, 16.0, 15.882978723404255)","(12.0, 14.0, 13.444444444444445)","(101.0, 490.0, 420.0)","(18.0, 22.0, 20.88888888888889)","(41.0, 85.0, 82.77777777777777)","(2.6, 3.3, 3.2607142857142857)","(11.0, 16.0, 15.585106382978724)","(13.0, 16.5, 15.954545454545455)"
11-01-2023 20:00:28.039949,"(3.3, 4.3, 4.113043478260869)","(8.0, 8.0, 7.802666666666666)","(13.0, 16.0, 15.058823529411764)","(12.0, 14.0, 13.571428571428571)","(101.0, 490.0, 420.0)","(18.0, 22.0, 20.88888888888889)","(41.0, 85.0, 77.5)","(2.6, 3.3, 3.223076923076923)","(11.0, 16.0, 15.585106382978724)","(13.0, 16.0, 15.666666666666666)"
11-01-2023 20:00:29.746400,"(3.3, 4.2, 4.147368421052631)","(8.0, 8.0, 8.0)","(13.0, 16.0, 15.25)","(12.0, 14.0, 13.735294117647058)","(101.0, 490.0, 443.3333333333333)","(18.0, 22.0, 21.333333333333332)","(41.0, 85.0, 83.0)","(2.6, 3.3, 3.2764150943396224)","(11.0, 16.0, 15.411764705882353)","(13.0, 16.0, 15.666666666666666)"
11-01-2023 20:00:31.361544,"(3.3, 4.2, 4.03781512605042)","(8.0, 8.2, 8.16)","(13.0, 16.0, 14.777777777777779)","(12.0, 14.0, 13.625)","(101.0, 490.0, 443.3333333333333)","(18.0, 22.0, 21.333333333333332)","(41.0, 85.0, 83.0)","(2.6, 3.3, 3.2083333333333335)","(11.0, 16.0, 15.481481481481481)","(13.0, 16.0, 15.666666666666666)"
11-01-2023 20:00:33.099537,"(3.3, 4.3, 4.112280701754386)","(8.0, 8.4, 8.142857142857142)","(13.0, 16.0, 14.307692307692308)","(12.0, 14.0, 13.625)","(101.0, 490.0, 443.3333333333333)","(18.0, 22.0, 21.333333333333332)","(41.0, 85.0, 83.0)","(2.6, 3.25, 3.3811999999999998)","(11.0, 16.0, 15.481481481481481)","(13.0, 16.0, 15.666666666666666)"
11-01-2023 20:00:34.731854,"(3.3, 4.2, 4.127536231884058)","(8.0, 8.4, 7.906666666666666)","(13.0, 16.0, 14.285714285714286)","(12.0, 14.0, 13.526315789473685)","(101.0, 490.0, 443.3333333333333)","(18.0, 22.0, 21.333333333333332)","(41.0, 85.0, 83.0)","(2.6, 3.4, 3.389705882352941)","(11.0, 16.0, 15.066666666666666)","(13.0, 16.5, 15.833333333333334)"
11-01-2023 20:00:36.385259,"(3.3, 4.2, 4.34801026957638)","(8.0, 8.0, 8.115789473684211)","(13.0, 16.0, 14.205882352941176)","(12.0, 14.0, 13.526315789473685)","(101.0, 490.0, 443.3333333333333)","(18.0, 22.0, 21.5)","(41.0, 85.0, 83.0)","(2.6, 3.4, 3.22)","(11.0, 15.5, 15.055555555555555)","(13.0, 16.0, 15.666666666666666)"
11-01-2023 20:00:38.074879,"(3.3, 4.4, 4.39672131147541)","(8.0, 8.4, 8.2)","(13.0, 15.0, 14.5)","(12.0, 14.0, 13.518518518518519)","(101.0, 490.0, 443.3333333333333)","(18.0, 22.0, 21.466666666666665)","(41.0, 85.0, 83.0)","(2.6, 3.4, 3.325)","(11.0, 15.5, 15.052631578947368)","(13.0, 16.0, 16.0)"
