,Go Goose Go,Agent Eleven,Mine Master,Aston Scepter,Finniss Blossom,Argent Street
14-12-2022 13:58:53.273480,"(2.9, 3.25, 3.2090909090909094)","(1.95, 2.44, 2.3904347826086956)","(7.5, 8.2, 8.337254901960785)","(26.0, 36.0, 35.333333333333336)","(8.5, 12.0, 11.891566265060241)","(20.0, 36.0, 32.625)"
14-12-2022 13:58:54.350288,"(2.9, 3.25, 3.218604651162791)","(1.95, 2.44, 2.3904347826086956)","(7.5, 8.4, 8.337254901960785)","(26.0, 36.0, 35.333333333333336)","(8.5, 12.0, 11.907894736842104)","(20.0, 36.0, 31.77777777777778)"
14-12-2022 13:58:55.370566,"(2.9, 3.2, 3.1837500000000003)","(1.95, 2.42, 2.3963636363636365)","(7.5, 8.4, 8.345454545454546)","(26.0, 32.0, 31.0)","(8.5, 12.0, 11.907894736842104)","(20.0, 34.0, 31.454545454545453)"
14-12-2022 13:58:56.378385,"(2.9, 3.25, 3.1992537313432834)","(1.95, 2.42, 2.3968421052631577)","(7.5, 8.4, 8.345454545454546)","(26.0, 32.0, 31.0)","(8.5, 12.0, 11.907894736842104)","(20.0, 34.0, 31.454545454545453)"
14-12-2022 13:58:57.437500,"(2.9, 3.25, 3.2)","(1.95, 2.42, 2.399512195121951)","(7.5, 8.4, 8.345454545454546)","(26.0, 30.0, 29.23076923076923)","(8.5, 12.0, 11.913333333333334)","(20.0, 34.0, 31.866666666666667)"
14-12-2022 13:58:58.528472,"(2.9, 3.25, 3.2025)","(1.95, 2.42, 2.4005128205128203)","(7.5, 8.4, 8.345454545454546)","(26.0, 30.0, 29.23076923076923)","(8.5, 12.0, 11.913333333333334)","(20.0, 34.0, 31.866666666666667)"
14-12-2022 13:58:59.646846,"(2.9, 3.25, 3.2025)","(1.95, 2.38, 2.3637113402061853)","(7.5, 8.4, 8.357142857142858)","(21.0, 30.0, 29.22222222222222)","(8.5, 12.5, 12.211340206185566)","(20.0, 34.0, 31.81818181818182)"
14-12-2022 13:59:00.622299,"(2.9, 3.2, 3.163157894736842)","(1.95, 2.4, 2.393157894736842)","(7.5, 8.4, 8.213333333333333)","(21.0, 30.0, 28.03125)","(8.5, 12.5, 12.211340206185566)","(20.0, 34.0, 30.571428571428573)"
14-12-2022 13:59:01.557526,"(2.9, 3.2, 3.1772727272727272)","(1.95, 2.44, 2.4171428571428573)","(7.5, 8.4, 8.252173913043478)","(21.0, 30.0, 28.0)","(8.5, 12.5, 12.198924731182796)","(20.0, 34.0, 30.571428571428573)"
14-12-2022 13:59:02.581256,"(2.9, 3.2, 3.181060606060606)","(1.95, 2.44, 2.412121212121212)","(7.5, 8.4, 8.226666666666667)","(21.0, 30.0, 28.333333333333332)","(8.5, 12.0, 11.76)","(20.0, 34.0, 30.515151515151516)"
14-12-2022 13:59:03.868030,"(2.9, 3.2, 3.1930232558139537)","(1.95, 2.44, 2.428)","(7.5, 8.2, 7.988235294117646)","(21.0, 29.0, 28.428571428571427)","(8.5, 12.0, 11.285714285714286)","(20.0, 34.0, 30.714285714285715)"
14-12-2022 13:59:04.847302,"(2.9, 3.2, 3.1930232558139537)","(1.95, 2.44, 2.428)","(7.5, 8.2, 7.988235294117646)","(21.0, 29.0, 28.428571428571427)","(8.5, 12.0, 11.298245614035087)","(20.0, 34.0, 30.82758620689655)"
14-12-2022 13:59:06.541337,"(2.9, 3.2, 3.196153846153846)","(1.95, 2.44, 2.424927536231884)","(7.5, 8.2, 7.988235294117646)","(21.0, 29.0, 28.555555555555557)","(8.5, 12.0, 11.310344827586206)","(20.0, 34.0, 31.714285714285715)"
14-12-2022 13:59:07.625931,"(2.9, 3.25, 3.223076923076923)","(1.95, 2.44, 2.424927536231884)","(7.5, 8.2, 8.057142857142857)","(21.0, 29.0, 28.555555555555557)","(8.5, 12.0, 11.310344827586206)","(20.0, 32.0, 31.666666666666668)"
14-12-2022 13:59:08.779249,"(2.9, 3.25, 3.2285046728971962)","(1.95, 2.44, 2.4196491228070176)","(7.5, 8.4, 8.276923076923076)","(21.0, 29.0, 27.833333333333332)","(8.5, 12.0, 11.304347826086957)","(20.0, 32.0, 31.666666666666668)"
14-12-2022 13:59:09.933307,"(2.9, 3.25, 3.2235632183908045)","(1.95, 2.42, 2.411764705882353)","(7.5, 8.4, 8.276923076923076)","(21.0, 29.0, 27.727272727272727)","(8.5, 11.5, 11.15)","(20.0, 32.0, 30.666666666666668)"
14-12-2022 13:59:11.042366,"(2.9, 3.3, 3.283333333333333)","(1.95, 2.44, 2.4139999999999997)","(7.5, 8.4, 8.054054054054054)","(21.0, 29.0, 27.727272727272727)","(8.5, 11.5, 11.153846153846153)","(20.0, 32.0, 30.25)"
14-12-2022 13:59:12.060543,"(2.9, 3.3, 3.293181818181818)","(1.95, 2.4, 2.3847619047619046)","(7.5, 8.4, 8.10909090909091)","(21.0, 29.0, 27.727272727272727)","(8.5, 11.5, 11.45)","(20.0, 32.0, 28.666666666666668)"
14-12-2022 13:59:13.098383,"(2.9, 3.3, 3.2738095238095237)","(1.95, 2.46, 2.4341935483870967)","(7.5, 8.2, 8.114285714285714)","(21.0, 29.0, 27.352941176470587)","(8.5, 11.5, 11.45)","(20.0, 32.0, 28.666666666666668)"
14-12-2022 13:59:14.244134,"(2.9, 3.45, 3.4429961089494165)","(1.95, 2.36, 2.344)","(7.0, 9.0, 8.6)","(21.0, 29.0, 27.357142857142858)","(8.5, 11.5, 11.214285714285714)","(20.0, 30.0, 29.714285714285715)"
14-12-2022 13:59:15.341159,"(2.9, 3.45, 3.4450381679389315)","(1.95, 2.36, 2.3257142857142856)","(7.0, 9.0, 8.733333333333333)","(21.0, 29.0, 27.08)","(8.5, 11.5, 11.333333333333334)","(20.0, 30.0, 29.714285714285715)"
14-12-2022 13:59:16.502028,"(2.9, 3.45, 3.4457364341085275)","(1.95, 2.34, 2.313157894736842)","(7.0, 9.0, 8.723076923076922)","(21.0, 29.0, 27.08)","(8.5, 12.0, 11.347826086956522)","(20.0, 30.0, 29.714285714285715)"
14-12-2022 13:59:17.530864,"(2.9, 3.45, 3.4457364341085275)","(1.95, 2.34, 2.315121951219512)","(7.0, 9.0, 8.725)","(21.0, 29.0, 27.08)","(8.5, 12.0, 11.541666666666666)","(20.0, 32.0, 29.77777777777778)"
14-12-2022 13:59:18.644958,"(2.9, 3.45, 3.440666666666667)","(1.95, 2.32, 2.30375)","(7.0, 9.0, 8.68695652173913)","(21.0, 27.0, 26.75)","(8.5, 12.0, 11.545454545454545)","(20.0, 32.0, 29.2)"
14-12-2022 13:59:19.777852,"(2.9, 3.45, 3.443421052631579)","(1.95, 2.32, 2.297674418604651)","(7.0, 9.0, 8.6875)","(21.0, 27.0, 26.75)","(8.5, 12.0, 11.5)","(20.0, 30.0, 28.133333333333333)"
14-12-2022 13:59:20.963703,"(2.9, 3.45, 3.440909090909091)","(1.95, 2.34, 2.3225)","(7.0, 9.0, 8.75609756097561)","(21.0, 27.0, 26.75)","(8.5, 12.0, 11.710526315789474)","(20.0, 30.0, 28.266666666666666)"
14-12-2022 13:59:22.026992,"(2.9, 3.45, 3.438188976377953)","(1.95, 2.3, 2.283695652173913)","(7.0, 9.0, 8.75609756097561)","(21.0, 27.0, 26.75)","(8.5, 12.0, 11.76086956521739)","(20.0, 30.0, 28.266666666666666)"
14-12-2022 13:59:22.959979,"(2.9, 3.45, 3.423972602739726)","(1.95, 2.3, 2.282795698924731)","(7.0, 9.0, 8.76842105263158)","(21.0, 27.0, 26.75)","(8.5, 12.0, 11.76086956521739)","(20.0, 30.0, 5013.5)"
14-12-2022 13:59:24.059028,"(2.9, 99998, 9998.5)","(1.95, 99998, 9998.5)","(7.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(20.0, 99998, 9998.5)"
14-12-2022 13:59:25.171044,"(2.9, 99998, 9998.5)","(1.95, 99998, 9998.5)","(7.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(20.0, 99998, 9998.5)"
14-12-2022 13:59:26.205808,"(2.9, 99998, 9998.5)","(1.95, 99998, 9998.5)","(7.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(20.0, 99998, 9998.5)"
14-12-2022 13:59:27.264838,"(2.9, 99998, 9998.5)","(1.95, 99998, 9998.5)","(7.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(20.0, 99998, 9998.5)"
14-12-2022 13:59:28.243389,"(2.9, 99998, 9998.5)","(1.95, 99998, 9998.5)","(7.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(20.0, 99998, 9998.5)"
14-12-2022 13:59:29.367932,"(2.9, 99998, 9998.5)","(1.95, 99998, 9998.5)","(7.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(20.0, 99998, 9998.5)"
14-12-2022 13:59:30.367451,"(2.9, 99998, 9998.5)","(1.95, 99998, 9998.5)","(7.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(20.0, 99998, 9998.5)"
14-12-2022 13:59:31.272518,"(2.9, 99998, 9998.5)","(1.95, 99998, 9998.5)","(7.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(20.0, 99998, 9998.5)"
14-12-2022 13:59:32.273513,"(2.9, 99998, 9998.5)","(1.95, 99998, 9998.5)","(7.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(20.0, 99998, 9998.5)"
14-12-2022 13:59:33.355328,"(2.9, 99998, 9998.5)","(1.95, 99998, 9998.5)","(7.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(20.0, 99998, 9998.5)"
14-12-2022 13:59:34.501558,"(2.9, 99998, 9998.5)","(1.95, 99998, 9998.5)","(7.0, 99998, 9998.5)","(21.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(20.0, 99998, 9998.5)"
