,Lightning Jack,Bankx Turbo,Amicus Brief,Pirate Rick,Hes A Fine Man,Payster,Sheltowees Bali,Hiding The Brick
15-12-2022 12:31:44.345088,"(20.0, 55.0, 43.666666666666664)","(26.0, 75.0, 49.0)","(16.0, 75.0, 44.25)","(1.14, 1.23, 1.2261627906976744)","(31.0, 65.0, 60.0)","(31.0, 140.0, 97.5)","(16.0, 29.0, 26.0)","(13.0, 22.0, 19.0)"
15-12-2022 12:31:45.393302,"(20.0, 55.0, 43.666666666666664)","(26.0, 75.0, 49.0)","(16.0, 75.0, 44.25)","(1.14, 1.23, 1.2261627906976744)","(31.0, 65.0, 60.0)","(31.0, 140.0, 97.5)","(16.0, 29.0, 26.0)","(13.0, 22.0, 19.0)"
15-12-2022 12:31:46.537654,"(20.0, 55.0, 43.666666666666664)","(26.0, 75.0, 49.0)","(16.0, 75.0, 44.25)","(1.14, 1.23, 1.2261627906976744)","(31.0, 65.0, 60.0)","(31.0, 140.0, 97.5)","(16.0, 29.0, 26.0)","(13.0, 22.0, 19.0)"
15-12-2022 12:31:47.935804,"(20.0, 55.0, 43.666666666666664)","(26.0, 75.0, 49.0)","(16.0, 75.0, 44.25)","(1.14, 1.23, 1.2261627906976744)","(31.0, 65.0, 60.0)","(31.0, 140.0, 97.5)","(16.0, 29.0, 26.0)","(13.0, 22.0, 19.0)"
15-12-2022 12:31:49.167672,"(20.0, 55.0, 43.666666666666664)","(31.0, 75.0, 49.0)","(17.0, 75.0, 44.25)","(1.12, 1.23, 1.2261627906976744)","(31.0, 65.0, 60.0)","(31.0, 140.0, 97.5)","(16.0, 29.0, 26.0)","(13.0, 22.0, 19.0)"
15-12-2022 12:31:50.427517,"(20.0, 55.0, 43.666666666666664)","(31.0, 75.0, 49.0)","(17.0, 75.0, 44.25)","(1.12, 1.23, 1.2261627906976744)","(31.0, 65.0, 60.0)","(31.0, 140.0, 97.5)","(16.0, 29.0, 26.0)","(13.0, 22.0, 19.0)"
15-12-2022 12:31:51.585281,"(20.0, 55.0, 43.666666666666664)","(31.0, 75.0, 49.0)","(17.0, 75.0, 44.25)","(1.12, 1.23, 1.2261627906976744)","(31.0, 65.0, 60.0)","(31.0, 140.0, 97.5)","(16.0, 29.0, 23.7)","(13.0, 22.0, 19.0)"
15-12-2022 12:31:52.771393,"(20.0, 55.0, 43.666666666666664)","(31.0, 75.0, 49.0)","(17.0, 75.0, 44.25)","(1.12, 1.23, 1.2261627906976744)","(31.0, 65.0, 60.0)","(31.0, 140.0, 97.5)","(16.0, 30.0, 27.0)","(13.0, 22.0, 19.0)"
15-12-2022 12:31:53.992458,"(20.0, 55.0, 43.666666666666664)","(31.0, 75.0, 49.0)","(17.0, 75.0, 44.25)","(1.12, 1.23, 1.2261627906976744)","(31.0, 65.0, 60.0)","(31.0, 140.0, 97.5)","(16.0, 29.0, 27.0)","(13.0, 22.0, 19.0)"
15-12-2022 12:31:55.210817,"(20.0, 55.0, 43.666666666666664)","(31.0, 75.0, 50.333333333333336)","(17.0, 75.0, 44.25)","(1.12, 1.23, 1.2261627906976744)","(31.0, 65.0, 60.0)","(31.0, 140.0, 97.5)","(16.0, 29.0, 27.0)","(13.0, 22.0, 19.0)"
15-12-2022 12:31:56.396816,"(20.0, 55.0, 43.666666666666664)","(31.0, 75.0, 50.333333333333336)","(17.0, 75.0, 44.25)","(1.12, 1.23, 1.2261627906976744)","(31.0, 65.0, 60.0)","(31.0, 140.0, 97.5)","(16.0, 29.0, 24.857142857142858)","(13.0, 22.0, 19.0)"
15-12-2022 12:31:57.605059,"(20.0, 55.0, 43.666666666666664)","(31.0, 75.0, 50.333333333333336)","(17.0, 75.0, 44.25)","(1.12, 1.23, 1.2261627906976744)","(31.0, 65.0, 60.0)","(31.0, 140.0, 97.5)","(16.0, 30.0, 24.857142857142858)","(13.0, 22.0, 19.0)"
15-12-2022 12:31:58.835613,"(20.0, 55.0, 46.5)","(31.0, 75.0, 50.333333333333336)","(17.0, 75.0, 44.25)","(1.12, 1.23, 1.2392391304347825)","(31.0, 65.0, 60.0)","(31.0, 140.0, 97.5)","(16.0, 30.0, 26.2)","(13.0, 22.0, 19.0)"
15-12-2022 12:32:00.054782,"(20.0, 55.0, 45.0)","(31.0, 75.0, 50.333333333333336)","(17.0, 75.0, 44.25)","(1.12, 1.24, 1.2392391304347825)","(31.0, 65.0, 60.0)","(31.0, 140.0, 97.5)","(16.0, 29.0, 26.2)","(13.0, 22.0, 19.5)"
15-12-2022 12:32:01.309325,"(20.0, 55.0, 46.5)","(31.0, 75.0, 63.285714285714285)","(17.0, 75.0, 44.25)","(1.12, 1.24, 1.2392391304347825)","(31.0, 65.0, 60.0)","(31.0, 140.0, 97.5)","(16.0, 29.0, 26.2)","(13.0, 22.0, 19.5)"
15-12-2022 12:32:02.628157,"(20.0, 55.0, 46.5)","(31.0, 75.0, 61.33333333333333)","(17.0, 75.0, 44.25)","(1.12, 1.24, 1.2392391304347825)","(31.0, 65.0, 60.0)","(31.0, 140.0, 97.5)","(16.0, 29.0, 25.6)","(13.0, 22.0, 19.0)"
15-12-2022 12:32:03.916839,"(20.0, 55.0, 47.5)","(31.0, 75.0, 63.285714285714285)","(17.0, 75.0, 44.25)","(1.12, 1.24, 1.2384154929577464)","(31.0, 65.0, 60.0)","(31.0, 140.0, 97.5)","(16.0, 28.0, 25.6)","(13.0, 22.0, 19.0)"
15-12-2022 12:32:05.423530,"(20.0, 60.0, 50.0)","(31.0, 75.0, 47.666666666666664)","(17.0, 75.0, 44.25)","(1.12, 1.24, 1.2392391304347825)","(31.0, 65.0, 60.0)","(31.0, 140.0, 97.5)","(16.0, 28.0, 25.6)","(13.0, 22.0, 19.0)"
15-12-2022 12:32:07.062846,"(20.0, 60.0, 50.0)","(31.0, 75.0, 47.666666666666664)","(17.0, 75.0, 44.25)","(1.12, 1.24, 1.2384154929577464)","(31.0, 65.0, 60.0)","(31.0, 140.0, 97.5)","(16.0, 28.0, 25.6)","(13.0, 22.0, 19.0)"
15-12-2022 12:32:08.595763,"(20.0, 60.0, 49.0)","(31.0, 75.0, 47.666666666666664)","(17.0, 75.0, 44.25)","(1.12, 1.24, 1.2384154929577464)","(31.0, 65.0, 60.0)","(31.0, 140.0, 97.5)","(16.0, 28.0, 25.6)","(13.0, 22.0, 19.5)"
15-12-2022 12:32:09.910346,"(20.0, 60.0, 49.0)","(31.0, 75.0, 47.666666666666664)","(17.0, 75.0, 44.25)","(1.12, 1.24, 1.2384154929577464)","(31.0, 65.0, 60.0)","(31.0, 140.0, 97.5)","(16.0, 28.0, 25.6)","(13.0, 22.0, 19.5)"
15-12-2022 12:32:11.176523,"(20.0, 60.0, 49.0)","(31.0, 75.0, 47.666666666666664)","(17.0, 75.0, 44.25)","(1.12, 1.24, 1.2384154929577464)","(31.0, 65.0, 60.0)","(31.0, 140.0, 97.5)","(16.0, 28.0, 25.6)","(13.0, 22.0, 19.666666666666668)"
15-12-2022 12:32:12.522582,"(21.0, 60.0, 52.0)","(31.0, 75.0, 64.25)","(19.0, 75.0, 49.2)","(1.1, 1.25, 1.232156862745098)","(31.0, 65.0, 60.0)","(31.0, 140.0, 97.5)","(16.0, 28.0, 25.6)","(13.0, 21.0, 19.5)"
15-12-2022 12:32:14.111644,"(21.0, 60.0, 52.0)","(31.0, 75.0, 54.5)","(19.0, 75.0, 49.2)","(1.1, 1.25, 1.2239333333333333)","(31.0, 65.0, 60.0)","(31.0, 140.0, 97.5)","(16.0, 28.0, 25.6)","(13.0, 22.0, 19.5)"
15-12-2022 12:32:15.580360,"(21.0, 60.0, 52.0)","(31.0, 75.0, 47.666666666666664)","(19.0, 75.0, 44.25)","(1.1, 1.23, 1.2239333333333333)","(31.0, 65.0, 60.0)","(31.0, 140.0, 97.5)","(16.0, 28.0, 26.285714285714285)","(13.0, 22.0, 20.714285714285715)"
15-12-2022 12:32:17.094611,"(21.0, 60.0, 49.0)","(31.0, 75.0, 47.666666666666664)","(19.0, 75.0, 44.25)","(1.1, 1.23, 1.222979797979798)","(31.0, 65.0, 60.0)","(31.0, 140.0, 97.5)","(16.0, 28.0, 26.285714285714285)","(13.0, 22.0, 19.0)"
15-12-2022 12:32:18.452811,"(21.0, 60.0, 49.0)","(31.0, 75.0, 47.666666666666664)","(19.0, 75.0, 44.25)","(1.1, 1.23, 1.222979797979798)","(31.0, 65.0, 60.0)","(31.0, 140.0, 113.33333333333334)","(16.0, 28.0, 27.0)","(13.0, 22.0, 20.0)"
15-12-2022 12:32:19.751200,"(21.0, 60.0, 49.0)","(31.0, 75.0, 47.666666666666664)","(19.0, 75.0, 49.2)","(1.1, 1.23, 1.2251918158567774)","(31.0, 65.0, 60.0)","(31.0, 140.0, 113.33333333333334)","(16.0, 29.0, 26.2)","(13.0, 22.0, 20.0)"
15-12-2022 12:32:21.036198,"(21.0, 60.0, 52.0)","(31.0, 75.0, 65.44444444444444)","(19.0, 75.0, 42.75)","(1.1, 1.23, 1.2251918158567774)","(31.0, 65.0, 60.0)","(31.0, 140.0, 113.33333333333334)","(17.0, 29.0, 26.2)","(13.0, 22.0, 20.0)"
15-12-2022 12:32:22.369925,"(21.0, 60.0, 49.0)","(31.0, 75.0, 47.666666666666664)","(19.0, 75.0, 44.25)","(1.1, 1.23, 1.2251918158567774)","(31.0, 65.0, 60.0)","(31.0, 140.0, 113.33333333333334)","(17.0, 29.0, 26.2)","(13.0, 22.0, 20.0)"
15-12-2022 12:32:23.690186,"(21.0, 60.0, 49.0)","(31.0, 75.0, 47.666666666666664)","(19.0, 75.0, 44.25)","(1.1, 1.23, 1.2251918158567774)","(31.0, 65.0, 60.0)","(31.0, 140.0, 113.33333333333334)","(17.0, 29.0, 25.6)","(13.0, 22.0, 20.0)"
15-12-2022 12:32:24.959864,"(21.0, 60.0, 49.0)","(31.0, 75.0, 47.666666666666664)","(19.0, 75.0, 44.25)","(1.1, 1.23, 1.2251918158567774)","(31.0, 65.0, 60.0)","(31.0, 140.0, 113.33333333333334)","(17.0, 28.0, 26.285714285714285)","(13.0, 22.0, 19.0)"
15-12-2022 12:32:26.249249,"(21.0, 60.0, 49.0)","(31.0, 75.0, 58.599999999999994)","(19.0, 75.0, 44.25)","(1.1, 1.23, 1.2253694581280787)","(31.0, 65.0, 60.0)","(31.0, 140.0, 113.33333333333334)","(17.0, 28.0, 26.285714285714285)","(13.0, 22.0, 19.5)"
15-12-2022 12:32:27.539858,"(21.0, 60.0, 49.0)","(31.0, 75.0, 49.0)","(19.0, 75.0, 44.25)","(1.1, 1.23, 1.2253694581280787)","(31.0, 65.0, 60.0)","(31.0, 140.0, 113.33333333333334)","(17.0, 28.0, 26.285714285714285)","(13.0, 22.0, 19.5)"
15-12-2022 12:32:28.866468,"(21.0, 60.0, 49.0)","(31.0, 75.0, 49.0)","(19.0, 75.0, 44.25)","(1.1, 1.23, 1.2251918158567774)","(31.0, 65.0, 60.0)","(31.0, 140.0, 113.33333333333334)","(17.0, 28.0, 26.2)","(13.0, 22.0, 20.2)"
15-12-2022 12:32:30.107817,"(21.0, 60.0, 49.0)","(31.0, 75.0, 49.0)","(19.0, 75.0, 44.25)","(1.1, 1.23, 1.2251918158567774)","(31.0, 65.0, 60.0)","(31.0, 140.0, 113.33333333333334)","(17.0, 29.0, 26.2)","(13.0, 22.0, 20.2)"
15-12-2022 12:32:31.406535,"(21.0, 60.0, 49.0)","(31.0, 75.0, 49.0)","(19.0, 75.0, 44.25)","(1.1, 1.23, 1.2239936102236422)","(31.0, 65.0, 60.0)","(31.0, 140.0, 113.33333333333334)","(17.0, 29.0, 26.2)","(13.0, 22.0, 19.75)"
15-12-2022 12:32:32.628409,"(21.0, 60.0, 49.0)","(31.0, 75.0, 49.0)","(19.0, 75.0, 44.25)","(1.1, 1.23, 1.2239936102236422)","(31.0, 65.0, 60.0)","(31.0, 140.0, 113.33333333333334)","(17.0, 29.0, 26.2)","(13.0, 22.0, 19.75)"
15-12-2022 12:32:33.828751,"(21.0, 60.0, 49.0)","(31.0, 75.0, 49.0)","(19.0, 75.0, 44.25)","(1.1, 1.23, 1.2239936102236422)","(31.0, 65.0, 60.0)","(31.0, 140.0, 113.33333333333334)","(17.0, 29.0, 26.2)","(13.0, 22.0, 19.75)"
15-12-2022 12:32:35.056114,"(21.0, 60.0, 49.0)","(31.0, 75.0, 54.5)","(19.0, 75.0, 49.2)","(1.1, 1.23, 1.2243030303030302)","(31.0, 65.0, 63.5)","(31.0, 140.0, 111.66666666666666)","(17.0, 29.0, 25.6)","(13.0, 22.0, 21.153846153846153)"
15-12-2022 12:32:36.328504,"(21.0, 60.0, 56.57142857142857)","(31.0, 75.0, 54.5)","(19.0, 75.0, 49.2)","(1.1, 1.23, 1.2218041237113402)","(31.0, 65.0, 63.5)","(31.0, 140.0, 111.66666666666666)","(17.0, 28.0, 26.2)","(13.0, 22.0, 20.333333333333332)"
15-12-2022 12:32:37.597137,"(21.0, 60.0, 56.57142857142857)","(31.0, 75.0, 46.333333333333336)","(19.0, 75.0, 42.75)","(1.1, 1.23, 1.2214516129032258)","(31.0, 65.0, 63.333333333333336)","(31.0, 140.0, 97.5)","(17.0, 29.0, 25.0)","(13.0, 22.0, 19.5)"
15-12-2022 12:32:39.019822,"(21.0, 60.0, 56.0)","(31.0, 75.0, 46.333333333333336)","(19.0, 75.0, 42.75)","(1.1, 1.23, 1.2214516129032258)","(31.0, 65.0, 63.333333333333336)","(31.0, 140.0, 97.5)","(17.0, 28.0, 27.357142857142858)","(13.0, 22.0, 19.5)"
15-12-2022 12:32:40.342164,"(21.0, 60.0, 56.0)","(31.0, 75.0, 46.333333333333336)","(19.0, 75.0, 42.75)","(1.1, 1.23, 1.2188212927756654)","(31.0, 65.0, 63.5)","(31.0, 140.0, 97.5)","(17.0, 28.0, 25.875)","(13.0, 22.0, 20.333333333333332)"
15-12-2022 12:32:41.659820,"(21.0, 60.0, 56.57142857142857)","(31.0, 75.0, 46.333333333333336)","(19.0, 75.0, 42.75)","(1.1, 1.22, 1.2188212927756654)","(31.0, 65.0, 63.5)","(31.0, 140.0, 97.5)","(17.0, 28.0, 24.0)","(13.0, 22.0, 20.333333333333332)"
15-12-2022 12:32:43.177835,"(21.0, 60.0, 56.57142857142857)","(31.0, 75.0, 46.333333333333336)","(19.0, 75.0, 42.75)","(1.1, 1.22, 1.2188212927756654)","(31.0, 65.0, 63.63636363636363)","(31.0, 140.0, 97.5)","(17.0, 28.0, 24.0)","(13.0, 22.0, 20.333333333333332)"
15-12-2022 12:32:44.503382,"(21.0, 60.0, 56.57142857142857)","(31.0, 75.0, 46.333333333333336)","(19.0, 75.0, 58.875)","(1.1, 1.22, 1.2188212927756654)","(31.0, 65.0, 63.63636363636363)","(31.0, 140.0, 97.5)","(17.0, 28.0, 24.0)","(13.0, 22.0, 20.333333333333332)"
15-12-2022 12:32:45.973369,"(21.0, 60.0, 56.57142857142857)","(26.0, 75.0, 46.333333333333336)","(19.0, 75.0, 58.875)","(1.1, 1.22, 1.2183152173913043)","(31.0, 65.0, 63.63636363636363)","(31.0, 140.0, 97.5)","(17.0, 28.0, 24.0)","(13.0, 22.0, 20.333333333333332)"
15-12-2022 12:32:47.500187,"(21.0, 60.0, 56.57142857142857)","(26.0, 75.0, 46.333333333333336)","(19.0, 75.0, 58.875)","(1.1, 1.22, 1.2183152173913043)","(31.0, 65.0, 63.63636363636363)","(31.0, 140.0, 80.0)","(17.0, 28.0, 25.666666666666668)","(13.0, 22.0, 19.25)"
15-12-2022 12:32:48.949623,"(21.0, 60.0, 56.57142857142857)","(26.0, 75.0, 46.333333333333336)","(19.0, 75.0, 58.875)","(1.1, 1.22, 1.2183152173913043)","(31.0, 65.0, 63.63636363636363)","(31.0, 130.0, 80.0)","(17.0, 28.0, 25.0)","(13.0, 21.0, 19.6)"
15-12-2022 12:32:50.334580,"(21.0, 60.0, 56.57142857142857)","(26.0, 75.0, 46.333333333333336)","(19.0, 75.0, 58.875)","(1.1, 1.22, 1.2183152173913043)","(31.0, 65.0, 63.63636363636363)","(31.0, 130.0, 80.0)","(17.0, 28.0, 25.0)","(13.0, 21.0, 19.6)"
15-12-2022 12:32:51.599354,"(21.0, 60.0, 56.57142857142857)","(26.0, 75.0, 46.333333333333336)","(19.0, 75.0, 58.875)","(1.1, 1.22, 1.2183152173913043)","(31.0, 65.0, 63.63636363636363)","(31.0, 130.0, 80.0)","(17.0, 28.0, 25.0)","(13.0, 21.0, 19.6)"
15-12-2022 12:32:52.822820,"(21.0, 60.0, 56.57142857142857)","(26.0, 75.0, 46.333333333333336)","(19.0, 75.0, 58.875)","(1.1, 1.22, 1.2183152173913043)","(31.0, 65.0, 63.63636363636363)","(31.0, 130.0, 80.0)","(17.0, 28.0, 25.0)","(13.0, 21.0, 19.6)"
15-12-2022 12:32:54.142881,"(21.0, 60.0, 49.0)","(26.0, 75.0, 46.333333333333336)","(19.0, 75.0, 58.875)","(1.1, 1.22, 1.2183152173913043)","(31.0, 65.0, 63.63636363636363)","(31.0, 130.0, 80.0)","(17.0, 28.0, 25.0)","(13.0, 21.0, 19.25)"
15-12-2022 12:32:55.366488,"(21.0, 60.0, 49.0)","(26.0, 75.0, 46.333333333333336)","(19.0, 75.0, 62.099999999999994)","(1.1, 1.22, 1.2183152173913043)","(31.0, 65.0, 63.63636363636363)","(31.0, 130.0, 80.0)","(17.0, 28.0, 25.0)","(13.0, 21.0, 19.25)"
15-12-2022 12:32:56.621759,"(21.0, 60.0, 49.0)","(26.0, 75.0, 46.333333333333336)","(19.0, 75.0, 62.099999999999994)","(1.1, 1.22, 1.2183152173913043)","(31.0, 65.0, 63.63636363636363)","(31.0, 130.0, 80.0)","(17.0, 28.0, 25.0)","(13.0, 21.0, 19.285714285714285)"
15-12-2022 12:32:57.924438,"(21.0, 60.0, 49.0)","(26.0, 75.0, 46.333333333333336)","(19.0, 75.0, 50.4)","(1.1, 1.22, 1.2183152173913043)","(31.0, 65.0, 63.63636363636363)","(31.0, 120.0, 76.66666666666667)","(17.0, 28.0, 25.0)","(13.0, 20.0, 19.0)"
15-12-2022 12:32:59.194346,"(21.0, 60.0, 56.33333333333333)","(26.0, 75.0, 46.333333333333336)","(19.0, 75.0, 50.4)","(1.1, 1.22, 1.2183152173913043)","(31.0, 65.0, 63.63636363636363)","(31.0, 120.0, 76.66666666666667)","(17.0, 28.0, 26.5)","(13.0, 20.0, 18.333333333333332)"
15-12-2022 12:33:00.422253,"(21.0, 60.0, 56.33333333333333)","(26.0, 75.0, 46.333333333333336)","(19.0, 75.0, 50.4)","(1.1, 1.22, 1.2183152173913043)","(31.0, 65.0, 63.63636363636363)","(31.0, 120.0, 76.66666666666667)","(17.0, 28.0, 26.5)","(13.0, 20.0, 18.333333333333332)"
15-12-2022 12:33:01.673019,"(21.0, 60.0, 56.33333333333333)","(26.0, 75.0, 46.333333333333336)","(19.0, 75.0, 50.4)","(1.1, 1.22, 1.2183152173913043)","(31.0, 65.0, 63.63636363636363)","(31.0, 120.0, 76.66666666666667)","(17.0, 28.0, 26.5)","(13.0, 20.0, 18.333333333333332)"
15-12-2022 12:33:02.876483,"(21.0, 60.0, 56.85714285714286)","(26.0, 75.0, 46.333333333333336)","(19.0, 75.0, 50.4)","(1.1, 1.22, 1.2183152173913043)","(31.0, 65.0, 63.63636363636363)","(31.0, 120.0, 76.66666666666667)","(17.0, 28.0, 25.0)","(13.0, 20.0, 18.333333333333332)"
15-12-2022 12:33:04.117352,"(21.0, 60.0, 56.85714285714286)","(26.0, 75.0, 46.333333333333336)","(19.0, 75.0, 50.4)","(1.1, 1.22, 1.218132530120482)","(31.0, 65.0, 63.63636363636363)","(31.0, 120.0, 76.66666666666667)","(17.0, 28.0, 25.0)","(13.0, 20.0, 18.75)"
15-12-2022 12:33:05.383968,"(21.0, 60.0, 56.85714285714286)","(26.0, 75.0, 46.333333333333336)","(19.0, 75.0, 57.42857142857143)","(1.1, 1.22, 1.219642857142857)","(31.0, 65.0, 63.63636363636363)","(31.0, 120.0, 76.66666666666667)","(17.0, 28.0, 25.0)","(13.0, 20.0, 18.75)"
15-12-2022 12:33:06.785630,"(21.0, 60.0, 56.33333333333333)","(26.0, 75.0, 46.333333333333336)","(19.0, 75.0, 57.42857142857143)","(1.1, 1.22, 1.219642857142857)","(31.0, 65.0, 63.63636363636363)","(31.0, 120.0, 76.66666666666667)","(17.0, 28.0, 25.0)","(13.0, 20.0, 18.75)"
15-12-2022 12:33:08.084139,"(21.0, 60.0, 56.0)","(26.0, 75.0, 46.333333333333336)","(19.0, 75.0, 59.625)","(1.1, 1.22, 1.219642857142857)","(31.0, 65.0, 63.63636363636363)","(31.0, 120.0, 73.33333333333333)","(17.0, 28.0, 25.0)","(13.0, 20.0, 18.5)"
15-12-2022 12:33:09.350939,"(21.0, 60.0, 56.0)","(26.0, 75.0, 46.333333333333336)","(19.0, 75.0, 59.625)","(1.1, 1.22, 1.219642857142857)","(31.0, 65.0, 63.63636363636363)","(31.0, 110.0, 73.33333333333333)","(17.0, 28.0, 25.0)","(13.0, 19.5, 18.5)"
15-12-2022 12:33:10.672445,"(21.0, 60.0, 56.0)","(26.0, 75.0, 46.333333333333336)","(19.0, 75.0, 59.625)","(1.1, 1.22, 1.219642857142857)","(31.0, 65.0, 63.63636363636363)","(31.0, 110.0, 73.33333333333333)","(17.0, 28.0, 25.0)","(13.0, 19.5, 18.5)"
15-12-2022 12:33:12.163169,"(21.0, 60.0, 56.0)","(26.0, 75.0, 46.333333333333336)","(19.0, 75.0, 59.625)","(1.1, 1.22, 1.219642857142857)","(31.0, 65.0, 63.63636363636363)","(31.0, 110.0, 73.33333333333333)","(17.0, 28.0, 25.0)","(13.0, 19.5, 18.5)"
15-12-2022 12:33:13.487950,"(21.0, 60.0, 56.0)","(26.0, 75.0, 46.333333333333336)","(19.0, 75.0, 59.625)","(1.1, 1.22, 1.219642857142857)","(31.0, 65.0, 63.63636363636363)","(31.0, 110.0, 73.33333333333333)","(17.0, 28.0, 25.0)","(13.0, 19.5, 18.5)"
15-12-2022 12:33:14.708297,"(21.0, 60.0, 55.6)","(26.0, 75.0, 46.333333333333336)","(19.0, 75.0, 59.625)","(1.1, 1.22, 1.219642857142857)","(31.0, 65.0, 63.63636363636363)","(31.0, 110.0, 73.33333333333333)","(17.0, 28.0, 25.0)","(13.0, 19.5, 18.5)"
15-12-2022 12:33:16.247853,"(21.0, 60.0, 55.6)","(26.0, 75.0, 46.333333333333336)","(19.0, 75.0, 59.625)","(1.1, 1.22, 1.219642857142857)","(31.0, 65.0, 63.63636363636363)","(31.0, 110.0, 73.33333333333333)","(17.0, 28.0, 26.5)","(13.0, 19.5, 18.833333333333332)"
15-12-2022 12:33:17.773275,"(21.0, 60.0, 55.6)","(26.0, 75.0, 46.333333333333336)","(19.0, 75.0, 54.5)","(1.1, 1.22, 1.219642857142857)","(31.0, 65.0, 63.92857142857143)","(31.0, 110.0, 70.0)","(17.0, 28.0, 27.4)","(13.0, 19.5, 20.666666666666668)"
15-12-2022 12:33:19.065617,"(21.0, 60.0, 56.0)","(26.0, 75.0, 67.22222222222223)","(19.0, 75.0, 57.5)","(1.1, 1.22, 1.2197826086956522)","(31.0, 65.0, 63.92857142857143)","(31.0, 100.0, 70.0)","(17.0, 28.0, 27.4)","(13.0, 21.0, 20.666666666666668)"
15-12-2022 12:33:20.332328,"(21.0, 60.0, 56.0)","(26.0, 75.0, 67.22222222222223)","(19.0, 75.0, 57.5)","(1.1, 1.22, 1.2197826086956522)","(31.0, 65.0, 63.92857142857143)","(31.0, 100.0, 70.0)","(17.0, 28.0, 27.4)","(13.0, 21.0, 20.666666666666668)"
15-12-2022 12:33:21.622500,"(21.0, 60.0, 56.0)","(26.0, 75.0, 67.22222222222223)","(19.0, 75.0, 57.5)","(1.1, 1.22, 1.2197826086956522)","(31.0, 65.0, 63.92857142857143)","(31.0, 100.0, 70.0)","(17.0, 28.0, 27.4)","(13.0, 21.0, 20.666666666666668)"
15-12-2022 12:33:22.834761,"(21.0, 60.0, 56.0)","(26.0, 75.0, 67.22222222222223)","(19.0, 75.0, 57.5)","(1.1, 1.22, 1.2197826086956522)","(31.0, 65.0, 63.92857142857143)","(31.0, 100.0, 70.0)","(17.0, 28.0, 27.4)","(13.0, 21.0, 21.2)"
15-12-2022 12:33:24.010892,"(21.0, 60.0, 56.0)","(26.0, 75.0, 67.22222222222223)","(20.0, 75.0, 57.5)","(1.09, 1.22, 1.2197826086956522)","(31.0, 65.0, 63.92857142857143)","(31.0, 100.0, 70.0)","(17.0, 28.0, 27.4)","(13.0, 22.0, 19.666666666666668)"
15-12-2022 12:33:25.179185,"(21.0, 60.0, 56.0)","(26.0, 75.0, 67.22222222222223)","(20.0, 75.0, 57.5)","(1.09, 1.22, 1.2240625)","(31.0, 65.0, 63.92857142857143)","(31.0, 100.0, 70.0)","(17.0, 28.0, 27.4)","(13.0, 22.0, 19.666666666666668)"
15-12-2022 12:33:26.399871,"(21.0, 60.0, 56.0)","(26.0, 75.0, 67.22222222222223)","(20.0, 75.0, 57.5)","(1.09, 1.23, 1.2240625)","(31.0, 65.0, 63.92857142857143)","(31.0, 100.0, 70.0)","(17.0, 28.0, 27.5)","(13.0, 22.0, 20.6)"
15-12-2022 12:33:27.745575,"(21.0, 60.0, 58.0)","(26.0, 75.0, 68.0)","(20.0, 75.0, 60.0)","(1.09, 1.23, 1.2240625)","(31.0, 65.0, 63.92857142857143)","(31.0, 100.0, 70.0)","(17.0, 28.0, 26.75)","(13.0, 22.0, 21.714285714285715)"
15-12-2022 12:33:28.960401,"(21.0, 60.0, 58.18181818181818)","(26.0, 75.0, 68.0)","(20.0, 75.0, 60.0)","(1.09, 1.23, 1.2240625)","(31.0, 65.0, 63.92857142857143)","(31.0, 100.0, 68.33333333333333)","(17.0, 28.0, 26.75)","(13.0, 22.0, 20.6)"
15-12-2022 12:33:30.124516,"(21.0, 60.0, 58.18181818181818)","(26.0, 75.0, 68.0)","(20.0, 75.0, 60.0)","(1.09, 1.23, 1.2240625)","(31.0, 65.0, 63.92857142857143)","(31.0, 95.0, 68.33333333333333)","(17.0, 28.0, 26.75)","(13.0, 21.0, 20.6)"
15-12-2022 12:33:31.404793,"(21.0, 60.0, 58.18181818181818)","(26.0, 75.0, 68.0)","(20.0, 75.0, 60.0)","(1.09, 1.23, 1.2240625)","(31.0, 65.0, 63.92857142857143)","(31.0, 95.0, 66.66666666666667)","(17.0, 28.0, 26.75)","(13.0, 21.0, 19.733333333333334)"
15-12-2022 12:33:32.754784,"(21.0, 60.0, 58.18181818181818)","(26.0, 75.0, 68.0)","(20.0, 75.0, 60.0)","(1.09, 1.23, 1.2240625)","(31.0, 65.0, 63.92857142857143)","(31.0, 90.0, 66.66666666666667)","(17.0, 28.0, 26.75)","(13.0, 20.0, 19.733333333333334)"
15-12-2022 12:33:34.002660,"(21.0, 60.0, 58.18181818181818)","(26.0, 75.0, 68.0)","(20.0, 75.0, 60.0)","(1.09, 1.23, 1.2174175824175824)","(31.0, 65.0, 63.92857142857143)","(31.0, 90.0, 66.66666666666667)","(17.0, 28.0, 26.75)","(13.0, 20.0, 19.857142857142858)"
15-12-2022 12:33:35.325002,"(21.0, 60.0, 58.18181818181818)","(26.0, 75.0, 68.0)","(20.0, 75.0, 60.0)","(1.09, 1.22, 1.2174175824175824)","(31.0, 65.0, 63.92857142857143)","(31.0, 90.0, 66.66666666666667)","(17.0, 28.0, 26.75)","(13.0, 20.0, 19.857142857142858)"
