,Seaton Key,Big Ram,Showtime Holly,Pistols At Dawn,Eyes On Meg,Hidden Fury,Calibration
07-12-2022 20:30:07.110641,"(1.65, 1.81, 1.8004)","(51.0, 280.0, 247.5)","(3.1, 3.65, 3.568181818181818)","(16.0, 22.0, 19.818181818181817)","(6.5, 12.0, 11.485714285714286)","(13.0, 42.0, 38.266666666666666)","(31.0, 150.0, 140.0)"
07-12-2022 20:30:08.191110,"(1.65, 1.81, 1.8004)","(51.0, 280.0, 247.5)","(3.1, 3.65, 3.5762295081967213)","(16.0, 22.0, 20.384615384615383)","(6.5, 12.0, 11.38888888888889)","(13.0, 42.0, 38.266666666666666)","(31.0, 150.0, 142.5)"
07-12-2022 20:30:09.279098,"(1.65, 1.81, 1.8025)","(51.0, 280.0, 247.5)","(3.1, 3.65, 3.5762295081967213)","(16.0, 22.0, 20.384615384615383)","(6.5, 11.5, 11.466666666666667)","(13.0, 42.0, 38.266666666666666)","(31.0, 150.0, 135.0)"
07-12-2022 20:30:10.424042,"(1.65, 1.81, 1.8025)","(51.0, 280.0, 247.5)","(3.1, 3.65, 3.5749999999999997)","(16.0, 22.0, 20.384615384615383)","(6.5, 11.5, 11.473684210526315)","(13.0, 42.0, 38.92307692307692)","(31.0, 150.0, 135.0)"
07-12-2022 20:30:11.587563,"(1.65, 1.81, 1.8025)","(51.0, 280.0, 247.5)","(3.1, 3.65, 3.675)","(16.0, 22.0, 20.375)","(6.5, 11.5, 11.5625)","(13.0, 42.0, 38.92307692307692)","(31.0, 150.0, 135.0)"
07-12-2022 20:30:12.729576,"(1.65, 1.77, 1.7694117647058825)","(51.0, 280.0, 247.5)","(3.1, 3.75, 3.7142857142857144)","(16.0, 22.0, 20.53846153846154)","(6.5, 12.0, 11.575757575757576)","(13.0, 42.0, 39.5)","(31.0, 150.0, 135.0)"
07-12-2022 20:30:13.868268,"(1.65, 1.77, 1.7675)","(51.0, 280.0, 247.5)","(3.1, 3.8, 3.7681818181818185)","(16.0, 21.0, 19.916666666666668)","(6.5, 12.0, 11.44)","(13.0, 42.0, 39.77777777777778)","(31.0, 150.0, 135.0)"
07-12-2022 20:30:14.938449,"(1.65, 1.77, 1.7642857142857142)","(51.0, 280.0, 247.5)","(3.1, 3.85, 3.825)","(16.0, 21.0, 19.916666666666668)","(6.5, 12.0, 11.916666666666666)","(13.0, 42.0, 39.666666666666664)","(31.0, 150.0, 135.0)"
07-12-2022 20:30:16.027954,"(1.65, 1.77, 1.7642857142857142)","(51.0, 280.0, 247.5)","(3.1, 3.85, 3.7294117647058824)","(16.0, 21.0, 19.857142857142858)","(6.5, 12.0, 11.642857142857142)","(13.0, 40.0, 39.55555555555556)","(31.0, 150.0, 135.0)"
07-12-2022 20:30:17.117786,"(1.65, 1.77, 1.7667741935483872)","(51.0, 280.0, 247.5)","(3.1, 3.8, 3.7294117647058824)","(16.0, 21.0, 19.857142857142858)","(6.5, 12.0, 11.523809523809524)","(13.0, 40.0, 42.57142857142857)","(31.0, 150.0, 135.0)"
07-12-2022 20:30:18.239191,"(1.65, 1.77, 1.7642857142857142)","(51.0, 280.0, 247.5)","(3.1, 3.8, 3.727027027027027)","(16.0, 21.0, 19.857142857142858)","(6.5, 12.0, 11.375)","(13.0, 46.0, 40.666666666666664)","(31.0, 150.0, 155.0)"
07-12-2022 20:30:19.400700,"(1.65, 1.77, 1.7685185185185186)","(51.0, 280.0, 247.5)","(3.1, 3.8, 3.6999999999999997)","(16.0, 21.0, 19.857142857142858)","(6.5, 12.0, 11.375)","(13.0, 42.0, 40.90909090909091)","(31.0, 190.0, 155.0)"
07-12-2022 20:30:20.453817,"(1.65, 1.77, 1.7685185185185186)","(51.0, 280.0, 247.5)","(3.1, 3.8, 3.6999999999999997)","(16.0, 21.0, 19.857142857142858)","(6.5, 12.0, 11.285714285714286)","(13.0, 42.0, 41.69230769230769)","(31.0, 190.0, 155.0)"
07-12-2022 20:30:21.503511,"(1.65, 1.77, 1.7642857142857142)","(51.0, 280.0, 247.5)","(3.1, 3.8, 3.7129032258064516)","(16.0, 21.0, 19.857142857142858)","(6.5, 12.0, 11.6)","(13.0, 44.0, 41.42857142857143)","(31.0, 190.0, 145.0)"
07-12-2022 20:30:22.588419,"(1.65, 1.78, 1.761526717557252)","(51.0, 280.0, 247.5)","(3.1, 3.8, 3.723584905660377)","(16.0, 21.0, 19.857142857142858)","(6.5, 12.0, 11.4)","(13.0, 44.0, 40.666666666666664)","(31.0, 170.0, 145.0)"
07-12-2022 20:30:23.604601,"(1.65, 1.78, 1.771031746031746)","(51.0, 280.0, 247.5)","(3.1, 3.75, 3.724285714285714)","(16.0, 21.0, 19.857142857142858)","(6.5, 12.0, 11.90909090909091)","(13.0, 44.0, 40.666666666666664)","(31.0, 170.0, 145.0)"
07-12-2022 20:30:24.575614,"(1.65, 1.81, 1.798)","(51.0, 280.0, 247.5)","(3.1, 3.65, 3.6409090909090907)","(16.0, 21.0, 20.563636363636363)","(6.5, 12.0, 11.816326530612244)","(13.0, 44.0, 39.0)","(31.0, 170.0, 169.0625)"
07-12-2022 20:30:25.666234,"(1.65, 1.81, 1.7972727272727274)","(51.0, 280.0, 247.5)","(3.1, 3.65, 3.5926470588235295)","(16.0, 21.0, 20.563636363636363)","(6.5, 12.0, 11.714285714285714)","(13.0, 44.0, 39.09090909090909)","(31.0, 170.0, 169.0625)"
07-12-2022 20:30:26.784983,"(1.65, 1.81, 1.801764705882353)","(51.0, 280.0, 247.5)","(3.1, 3.65, 3.5890625)","(16.0, 21.0, 20.563636363636363)","(6.5, 12.0, 11.625)","(13.0, 44.0, 39.09090909090909)","(31.0, 170.0, 169.0625)"
07-12-2022 20:30:27.919042,"(1.65, 1.81, 1.8033333333333335)","(51.0, 280.0, 247.5)","(3.1, 3.65, 3.5613636363636365)","(16.0, 21.0, 20.36842105263158)","(6.5, 12.0, 11.714285714285714)","(13.0, 44.0, 39.09090909090909)","(31.0, 170.0, 169.0625)"
07-12-2022 20:30:29.055315,"(1.65, 1.81, 1.8033333333333335)","(51.0, 280.0, 247.5)","(3.1, 3.65, 3.556)","(16.0, 21.0, 20.3625)","(6.5, 12.0, 11.625)","(13.0, 44.0, 39.09090909090909)","(31.0, 170.0, 169.0625)"
07-12-2022 20:30:30.076527,"(1.65, 1.81, 1.8033333333333335)","(51.0, 280.0, 247.5)","(3.1, 3.6, 3.556)","(16.0, 21.0, 20.3625)","(6.5, 12.0, 11.625)","(13.0, 44.0, 39.09090909090909)","(31.0, 170.0, 169.0625)"
07-12-2022 20:30:31.133158,"(1.65, 1.81, 1.8033333333333335)","(51.0, 280.0, 247.5)","(3.1, 3.6, 3.5166666666666666)","(16.0, 21.0, 20.176470588235293)","(6.5, 12.0, 11.745454545454546)","(13.0, 44.0, 37.111111111111114)","(31.0, 170.0, 169.0625)"
07-12-2022 20:30:32.143456,"(1.65, 1.83, 1.815263157894737)","(51.0, 280.0, 247.5)","(3.1, 3.6, 3.555128205128205)","(16.0, 21.0, 20.16346153846154)","(6.5, 12.0, 11.708333333333334)","(13.0, 38.0, 36.0)","(31.0, 170.0, 169.0909090909091)"
07-12-2022 20:30:33.275519,"(1.65, 1.83, 1.821764705882353)","(51.0, 280.0, 247.5)","(3.1, 3.6, 3.522222222222222)","(16.0, 21.0, 19.964285714285715)","(6.5, 12.0, 11.758620689655173)","(13.0, 38.0, 32.648648648648646)","(31.0, 170.0, 188.75)"
07-12-2022 20:30:34.365542,"(1.65, 1.83, 1.821764705882353)","(51.0, 280.0, 261.42857142857144)","(3.1, 3.6, 3.5313725490196077)","(16.0, 21.0, 17.375)","(6.5, 12.0, 11.758620689655173)","(13.0, 44.0, 33.23076923076923)","(31.0, 200.0, 193.05555555555554)"
07-12-2022 20:30:35.462680,"(1.65, 1.83, 1.8297058823529413)","(51.0, 270.0, 252.85714285714286)","(3.1, 3.6, 3.522222222222222)","(16.0, 17.5, 18.25)","(6.5, 12.0, 11.91304347826087)","(13.0, 44.0, 34.0)","(31.0, 200.0, 193.05555555555554)"
07-12-2022 20:30:36.556521,"(1.65, 1.85, 1.848)","(51.0, 270.0, 252.85714285714286)","(3.1, 3.6, 3.522222222222222)","(16.0, 18.5, 18.5625)","(6.5, 12.0, 12.0)","(13.0, 42.0, 36.285714285714285)","(31.0, 200.0, 193.05555555555554)"
07-12-2022 20:30:37.614321,"(1.65, 1.85, 1.8483333333333334)","(51.0, 270.0, 252.85714285714286)","(3.1, 3.6, 3.558823529411765)","(16.0, 19.5, 18.5625)","(6.5, 12.5, 11.952380952380953)","(13.0, 42.0, 37.0)","(31.0, 200.0, 193.05555555555554)"
07-12-2022 20:30:38.770075,"(1.65, 1.86, 1.8575000000000002)","(51.0, 270.0, 252.85714285714286)","(3.1, 3.55, 3.485294117647059)","(16.0, 19.5, 18.5625)","(6.5, 12.5, 12.081395348837209)","(13.0, 42.0, 37.0)","(31.0, 200.0, 193.05555555555554)"
07-12-2022 20:30:39.894590,"(1.65, 1.88, 1.8713157894736843)","(51.0, 270.0, 252.85714285714286)","(3.1, 3.5, 3.45)","(16.0, 19.5, 18.75)","(6.5, 12.5, 12.25)","(13.0, 42.0, 35.888888888888886)","(31.0, 200.0, 188.75)"
07-12-2022 20:30:41.057282,"(1.65, 1.88, 1.865)","(51.0, 270.0, 210.0)","(3.1, 3.45, 3.4231707317073172)","(16.0, 19.5, 18.4)","(6.5, 12.5, 12.289473684210526)","(13.0, 42.0, 35.888888888888886)","(31.0, 200.0, 188.75)"
07-12-2022 20:30:42.211390,"(1.65, 1.88, 1.8635000000000002)","(51.0, 270.0, 210.0)","(3.1, 3.45, 3.3944444444444444)","(16.0, 19.0, 18.4)","(6.5, 12.5, 12.289473684210526)","(13.0, 42.0, 35.888888888888886)","(31.0, 200.0, 188.75)"
07-12-2022 20:30:43.412211,"(1.65, 1.88, 1.8633333333333333)","(51.0, 280.0, 182.5)","(3.1, 3.45, 3.381818181818182)","(16.0, 19.0, 18.294117647058822)","(6.5, 12.5, 12.153846153846153)","(13.0, 42.0, 35.888888888888886)","(31.0, 200.0, 189.74358974358975)"
07-12-2022 20:30:44.491088,"(1.65, 1.88, 1.874)","(51.0, 280.0, 182.5)","(3.1, 3.45, 3.381818181818182)","(16.0, 19.0, 18.294117647058822)","(6.5, 12.5, 12.153846153846153)","(13.0, 42.0, 35.888888888888886)","(31.0, 200.0, 194.44444444444446)"
07-12-2022 20:30:45.560683,"(1.6, 1.88, 1.8766666666666667)","(51.0, 280.0, 231.25)","(3.1, 3.45, 3.3423076923076924)","(16.0, 19.0, 17.666666666666668)","(7.0, 12.5, 11.875)","(15.0, 42.0, 35.888888888888886)","(31.0, 200.0, 194.44444444444446)"
07-12-2022 20:30:46.667217,"(1.6, 1.94, 1.9207142857142856)","(51.0, 280.0, 242.85714285714286)","(3.1, 3.35, 3.3423076923076924)","(16.0, 19.0, 17.666666666666668)","(7.0, 12.0, 11.852941176470589)","(15.0, 42.0, 35.888888888888886)","(31.0, 200.0, 194.44444444444446)"
07-12-2022 20:30:47.961365,"(1.6, 1.95, 1.9418181818181817)","(51.0, 280.0, 193.33333333333334)","(3.1, 3.3, 3.285)","(16.0, 19.0, 17.666666666666668)","(7.0, 12.0, 11.84375)","(15.0, 42.0, 35.888888888888886)","(31.0, 200.0, 190.0)"
07-12-2022 20:30:49.144208,"(1.6, 1.95, 1.9454545454545453)","(51.0, 280.0, 193.33333333333334)","(3.1, 3.35, 3.285)","(16.0, 19.0, 17.75)","(7.0, 12.0, 11.84375)","(15.0, 42.0, 36.5)","(31.0, 200.0, 190.0)"
07-12-2022 20:30:50.366110,"(1.6, 1.95, 1.9477272727272728)","(51.0, 280.0, 210.0)","(3.1, 3.35, 3.2583333333333333)","(16.0, 18.5, 17.681818181818183)","(7.0, 12.0, 11.84375)","(15.0, 42.0, 36.8235294117647)","(31.0, 200.0, 190.0)"
07-12-2022 20:30:51.668101,"(1.6, 1.98, 1.962222222222222)","(51.0, 270.0, 210.0)","(3.1, 3.3, 3.2676470588235293)","(16.0, 18.5, 17.681818181818183)","(7.0, 12.0, 11.970588235294118)","(15.0, 42.0, 36.8235294117647)","(31.0, 200.0, 190.0)"
07-12-2022 20:30:52.880987,"(1.6, 1.93, 1.9172727272727272)","(51.0, 270.0, 210.0)","(3.1, 3.3, 3.2676470588235293)","(16.0, 18.5, 17.5)","(7.0, 12.0, 12.14)","(15.0, 42.0, 36.8235294117647)","(31.0, 200.0, 190.0)"
07-12-2022 20:30:54.012438,"(1.6, 1.96, 1.9323076923076923)","(51.0, 270.0, 210.0)","(3.1, 3.3, 3.2676470588235293)","(16.0, 18.5, 17.5)","(7.0, 12.5, 12.14)","(15.0, 42.0, 36.8235294117647)","(31.0, 200.0, 190.0)"
07-12-2022 20:30:55.166660,"(1.6, 1.93, 1.9226923076923077)","(51.0, 270.0, 157.5)","(3.1, 3.3, 3.287671232876712)","(16.0, 18.5, 18.05)","(7.0, 12.5, 12.1)","(15.0, 42.0, 36.5)","(31.0, 200.0, 190.0)"
07-12-2022 20:30:56.280276,"(1.6, 1.89, 1.8898302872062662)","(51.0, 270.0, 157.5)","(3.1, 3.3, 3.287671232876712)","(16.0, 18.5, 18.05)","(7.0, 12.5, 12.147058823529411)","(15.0, 42.0, 36.92307692307692)","(31.0, 200.0, 189.74358974358975)"
07-12-2022 20:30:57.467253,"(1.6, 1.9, 1.8923636363636362)","(51.0, 270.0, 157.5)","(3.1, 3.3, 3.252173913043478)","(16.0, 18.5, 17.625)","(7.0, 12.5, 12.147058823529411)","(15.0, 42.0, 36.44444444444444)","(31.0, 200.0, 190.78947368421052)"
07-12-2022 20:30:58.635026,"(1.6, 1.93, 1.9158064516129032)","(51.0, 270.0, 157.5)","(3.1, 3.3, 3.2241379310344827)","(16.0, 18.5, 17.75)","(7.0, 12.5, 12.178571428571429)","(15.0, 42.0, 35.75)","(31.0, 200.0, 194.28571428571428)"
07-12-2022 20:30:59.763935,"(1.6, 1.93, 1.9246341463414633)","(51.0, 270.0, 157.5)","(3.1, 3.3, 3.2241379310344827)","(16.0, 18.5, 19.3)","(7.0, 12.5, 12.05)","(15.0, 42.0, 36.11764705882353)","(31.0, 200.0, 194.28571428571428)"
07-12-2022 20:31:00.859465,"(1.6, 1.93, 1.9252173913043478)","(51.0, 270.0, 157.5)","(3.1, 3.3, 3.2241379310344827)","(16.0, 19.5, 19.214285714285715)","(7.0, 12.5, 12.178571428571429)","(15.0, 42.0, 36.11764705882353)","(31.0, 200.0, 194.28571428571428)"
07-12-2022 20:31:01.916649,"(1.6, 1.93, 1.9237142857142857)","(51.0, 270.0, 157.5)","(3.1, 3.3, 3.1884615384615382)","(16.0, 20.0, 19.615384615384617)","(7.0, 12.5, 12.178571428571429)","(15.0, 42.0, 36.11764705882353)","(31.0, 200.0, 190.78947368421052)"
07-12-2022 20:31:03.127556,"(1.6, 1.94, 1.9377777777777778)","(51.0, 270.0, 157.5)","(3.1, 3.25, 3.187037037037037)","(16.0, 21.0, 19.533333333333335)","(7.0, 12.5, 12.155172413793103)","(15.0, 42.0, 36.11764705882353)","(31.0, 200.0, 190.78947368421052)"
07-12-2022 20:31:04.284435,"(1.6, 1.94, 1.9377777777777778)","(51.0, 270.0, 157.5)","(3.1, 3.25, 3.1933333333333334)","(16.0, 21.0, 19.7)","(7.0, 12.5, 11.714285714285714)","(15.0, 42.0, 35.333333333333336)","(31.0, 200.0, 190.78947368421052)"
07-12-2022 20:31:05.479290,"(1.6, 1.93, 1.9284210526315788)","(51.0, 270.0, 157.5)","(3.1, 3.25, 3.3125)","(16.0, 20.0, 20.05263157894737)","(7.0, 12.0, 11.78)","(15.0, 42.0, 35.5)","(31.0, 200.0, 190.78947368421052)"
07-12-2022 20:31:06.647856,"(1.6, 1.88, 1.873846153846154)","(51.0, 270.0, 158.0)","(3.1, 3.35, 3.3125)","(16.0, 21.0, 20.25)","(7.0, 12.5, 11.871428571428572)","(15.0, 42.0, 38.2962962962963)","(31.0, 200.0, 190.78947368421052)"
07-12-2022 20:31:07.826489,"(1.6, 1.88, 1.872258064516129)","(51.0, 270.0, 158.0)","(3.1, 3.4, 3.3117647058823527)","(16.0, 21.0, 20.210526315789473)","(7.0, 12.5, 11.871428571428572)","(15.0, 42.0, 38.2962962962963)","(31.0, 200.0, 189.74358974358975)"
07-12-2022 20:31:08.992071,"(1.6, 1.88, 1.872258064516129)","(51.0, 270.0, 158.0)","(3.1, 3.45, 3.375)","(16.0, 21.0, 20.210526315789473)","(7.0, 12.5, 11.428571428571429)","(15.0, 42.0, 38.2962962962963)","(31.0, 200.0, 198.4375)"
07-12-2022 20:31:10.092272,"(1.6, 1.88, 1.872258064516129)","(61.0, 270.0, 162.0)","(3.0, 3.4, 3.375)","(15.0, 21.0, 20.2)","(7.5, 12.0, 11.76923076923077)","(14.0, 42.0, 38.2962962962963)","(31.0, 200.0, 193.33333333333334)"
07-12-2022 20:31:11.172315,"(1.6, 1.88, 1.872258064516129)","(61.0, 270.0, 162.0)","(3.0, 3.45, 3.4000000000000004)","(15.0, 21.0, 20.2)","(7.5, 12.0, 11.454545454545455)","(14.0, 42.0, 36.666666666666664)","(31.0, 200.0, 194.28571428571428)"
07-12-2022 20:31:12.313195,"(1.6, 1.88, 1.8686486486486487)","(61.0, 270.0, 162.0)","(3.0, 3.45, 3.378846153846154)","(15.0, 21.0, 20.775)","(7.5, 12.0, 11.454545454545455)","(14.0, 42.0, 37.0)","(31.0, 200.0, 194.28571428571428)"
07-12-2022 20:31:13.451888,"(1.6, 1.88, 1.8686486486486487)","(61.0, 270.0, 162.0)","(3.0, 3.45, 3.3875)","(15.0, 21.0, 20.689655172413794)","(7.5, 12.0, 11.807692307692308)","(14.0, 42.0, 37.0)","(31.0, 200.0, 198.38709677419354)"
07-12-2022 20:31:14.647417,"(1.6, 1.88, 1.8686486486486487)","(61.0, 270.0, 163.33333333333334)","(3.0, 3.4, 3.3793103448275863)","(15.0, 21.0, 21.7)","(7.5, 12.0, 12.375)","(14.0, 42.0, 40.0)","(31.0, 200.0, 180.0)"
07-12-2022 20:31:15.786850,"(1.6, 1.82, 1.7927698309492848)","(61.0, 270.0, 163.33333333333334)","(3.0, 3.45, 3.3793103448275863)","(15.0, 24.0, 21.7)","(7.5, 12.5, 12.392857142857142)","(14.0, 42.0, 40.666666666666664)","(31.0, 200.0, 170.0)"
07-12-2022 20:31:17.170966,"(1.6, 1.82, 1.8100827586206898)","(61.0, 270.0, 207.14285714285714)","(3.0, 3.4, 3.386111111111111)","(15.0, 24.0, 22.4390243902439)","(7.5, 12.5, 12.392857142857142)","(14.0, 42.0, 36.5)","(31.0, 210.0, 190.0)"
07-12-2022 20:31:18.479843,"(1.6, 1.82, 1.800328317373461)","(61.0, 270.0, 207.14285714285714)","(3.0, 3.4, 3.4242424242424243)","(15.0, 24.0, 22.31578947368421)","(7.5, 12.5, 12.571428571428571)","(14.0, 44.0, 36.25)","(31.0, 200.0, 196.66666666666666)"
07-12-2022 20:31:19.653520,"(1.6, 1.82, 1.8009788359788361)","(61.0, 270.0, 207.14285714285714)","(3.0, 3.45, 3.4242424242424243)","(15.0, 24.0, 22.34285714285714)","(7.5, 13.0, 12.76)","(14.0, 44.0, 35.23287671232877)","(31.0, 210.0, 200.0)"
07-12-2022 20:31:20.982094,"(1.6, 1.82, 1.8020230473751602)","(61.0, 270.0, 230.0)","(3.0, 3.45, 3.4158536585365855)","(15.0, 24.0, 22.666666666666668)","(7.5, 13.0, 12.76)","(14.0, 44.0, 35.23287671232877)","(31.0, 210.0, 200.0)"
07-12-2022 20:31:22.230645,"(1.6, 1.82, 1.8020230473751602)","(61.0, 260.0, 237.5)","(3.0, 3.45, 3.3649006622516557)","(15.0, 23.0, 22.085714285714285)","(7.5, 13.0, 12.785714285714286)","(14.0, 44.0, 36.49230769230769)","(31.0, 210.0, 183.33333333333334)"
07-12-2022 20:31:23.492098,"(1.6, 1.81, 1.8088648648648649)","(61.0, 260.0, 230.0)","(3.0, 3.4, 3.301851851851852)","(15.0, 23.0, 21.754716981132077)","(7.5, 13.0, 13.603174603174603)","(14.0, 44.0, 35.285714285714285)","(31.0, 210.0, 183.33333333333334)"
07-12-2022 20:31:24.685850,"(1.6, 1.82, 1.8019899244332493)","(61.0, 260.0, 230.0)","(3.0, 3.4, 3.311111111111111)","(15.0, 23.0, 21.754716981132077)","(7.5, 14.0, 13.833333333333334)","(14.0, 44.0, 37.028571428571425)","(31.0, 210.0, 183.33333333333334)"
07-12-2022 20:31:25.834565,"(1.6, 1.82, 1.8022766217870259)","(61.0, 260.0, 230.0)","(3.0, 3.35, 3.311111111111111)","(15.0, 23.0, 21.754716981132077)","(7.5, 14.0, 13.853658536585366)","(14.0, 44.0, 37.028571428571425)","(31.0, 210.0, 183.33333333333334)"
07-12-2022 20:31:27.044529,"(1.6, 1.82, 1.8021882352941176)","(61.0, 260.0, 230.0)","(3.0, 3.35, 3.311111111111111)","(15.0, 23.0, 21.727272727272727)","(7.5, 14.0, 13.795454545454545)","(14.0, 44.0, 37.028571428571425)","(31.0, 210.0, 183.33333333333334)"
07-12-2022 20:31:28.204994,"(1.6, 1.82, 1.8021882352941176)","(61.0, 260.0, 215.0)","(3.0, 3.35, 3.338135593220339)","(15.0, 23.0, 21.727272727272727)","(7.5, 14.0, 14.144736842105264)","(14.0, 44.0, 36.57971014492754)","(31.0, 210.0, 178.0)"
07-12-2022 20:31:29.343314,"(1.6, 1.82, 1.8019377990430623)","(61.0, 260.0, 247.5)","(3.0, 3.35, 3.3325396825396827)","(15.0, 23.0, 21.727272727272727)","(7.5, 14.5, 13.844444444444445)","(14.0, 44.0, 36.60606060606061)","(31.0, 210.0, 187.14285714285714)"
07-12-2022 20:31:30.536200,"(1.6, 1.82, 1.8025836216839677)","(61.0, 260.0, 237.5)","(3.0, 3.35, 3.3041666666666667)","(15.0, 23.0, 21.727272727272727)","(7.5, 14.0, 13.840909090909092)","(14.0, 44.0, 36.60606060606061)","(31.0, 210.0, 187.14285714285714)"
07-12-2022 20:31:31.728229,"(1.6, 1.82, 1.8024622531939605)","(61.0, 260.0, 235.0)","(3.0, 3.35, 3.30625)","(15.0, 23.0, 21.055555555555557)","(7.5, 14.0, 13.720930232558139)","(14.0, 44.0, 36.71641791044776)","(31.0, 210.0, 187.14285714285714)"
07-12-2022 20:31:32.988298,"(1.6, 1.82, 1.8102207792207792)","(61.0, 260.0, 230.0)","(3.0, 3.35, 3.34375)","(15.0, 23.0, 21.49230769230769)","(7.5, 14.0, 13.647058823529411)","(14.0, 44.0, 38.09230769230769)","(31.0, 210.0, 180.9090909090909)"
07-12-2022 20:31:34.188788,"(1.6, 1.82, 1.8017233009708737)","(61.0, 260.0, 247.5)","(3.0, 3.35, 3.34375)","(15.0, 23.0, 21.49230769230769)","(7.5, 14.0, 13.647058823529411)","(14.0, 44.0, 38.113207547169814)","(31.0, 210.0, 180.9090909090909)"
07-12-2022 20:31:35.354830,"(1.6, 1.82, 1.8017233009708737)","(61.0, 260.0, 215.0)","(3.0, 3.35, 3.34375)","(15.0, 23.0, 21.49230769230769)","(7.5, 14.0, 13.708333333333334)","(14.0, 44.0, 38.12244897959184)","(31.0, 210.0, 180.9090909090909)"
07-12-2022 20:31:36.510921,"(1.6, 1.82, 1.8013151364764268)","(61.0, 260.0, 242.0)","(3.0, 3.35, 3.4538461538461536)","(15.0, 23.0, 24.5)","(7.5, 14.0, 14.45)","(14.0, 44.0, 40.46511627906977)","(31.0, 210.0, 194.0)"
07-12-2022 20:31:37.620796,"(1.6, 1.76, 1.7530434782608695)","(61.0, 270.0, 236.66666666666669)","(3.0, 3.55, 3.5115384615384615)","(15.0, 25.0, 24.61111111111111)","(7.5, 14.5, 14.454545454545455)","(14.0, 44.0, 40.54545454545455)","(31.0, 210.0, 194.0)"
07-12-2022 20:31:38.710484,"(1.6, 1.74, 1.7341095890410958)","(61.0, 270.0, 236.66666666666669)","(3.0, 3.55, 3.545)","(15.0, 25.0, 24.5)","(7.5, 15.0, 14.434782608695652)","(14.0, 44.0, 40.54545454545455)","(31.0, 210.0, 190.0)"
07-12-2022 20:31:39.831897,"(1.6, 1.74, 1.7319298245614034)","(61.0, 270.0, 233.63636363636363)","(3.0, 3.55, 3.5166666666666666)","(15.0, 25.0, 24.5)","(7.5, 15.0, 14.4)","(14.0, 44.0, 40.54545454545455)","(31.0, 210.0, 190.0)"
07-12-2022 20:31:40.999453,"(1.6, 1.74, 1.737)","(61.0, 270.0, 233.63636363636363)","(3.0, 3.55, 3.54)","(15.0, 25.0, 24.5)","(7.5, 15.0, 14.4)","(14.0, 44.0, 40.54545454545455)","(31.0, 210.0, 190.0)"
07-12-2022 20:31:42.180938,"(1.6, 1.74, 1.7313793103448276)","(61.0, 270.0, 233.63636363636363)","(3.0, 3.55, 3.513333333333333)","(15.0, 25.0, 26.833333333333332)","(7.5, 15.0, 14.551724137931034)","(14.0, 44.0, 40.54545454545455)","(31.0, 210.0, 190.0)"
07-12-2022 20:31:43.425680,"(1.6, 1.73, 1.724074074074074)","(61.0, 270.0, 233.63636363636363)","(3.0, 3.6, 3.578181818181818)","(15.0, 28.0, 25.5)","(7.5, 15.0, 14.482758620689655)","(14.0, 44.0, 40.54545454545455)","(31.0, 210.0, 190.0)"
07-12-2022 20:31:44.630467,"(1.6, 1.72, 1.7149999999999999)","(61.0, 270.0, 220.0)","(3.0, 3.6, 3.5928571428571425)","(15.0, 26.0, 27.0)","(7.5, 15.0, 14.5625)","(14.0, 44.0, 42.47826086956522)","(31.0, 210.0, 194.0)"
07-12-2022 20:31:45.809292,"(1.6, 1.72, 1.7054545454545453)","(61.0, 270.0, 220.0)","(3.0, 3.65, 3.625)","(15.0, 28.0, 25.75)","(7.5, 15.0, 14.5)","(14.0, 44.0, 42.6)","(31.0, 210.0, 190.0)"
07-12-2022 20:31:46.962191,"(1.6, 1.7, 1.6944444444444444)","(61.0, 270.0, 220.0)","(3.0, 3.65, 3.6416666666666666)","(15.0, 26.0, 25.46153846153846)","(7.5, 15.0, 15.558823529411764)","(14.0, 44.0, 42.6)","(31.0, 210.0, 190.0)"
07-12-2022 20:31:48.141883,"(1.6, 1.7, 1.6876)","(61.0, 270.0, 220.0)","(3.0, 3.65, 3.625)","(15.0, 26.0, 25.333333333333332)","(7.5, 16.0, 15.558823529411764)","(14.0, 44.0, 42.6)","(31.0, 210.0, 190.0)"
07-12-2022 20:31:49.383305,"(1.6, 1.7, 1.6876)","(61.0, 270.0, 220.0)","(3.0, 3.65, 3.63265306122449)","(15.0, 26.0, 22.9)","(7.5, 16.0, 15.583333333333334)","(14.0, 44.0, 36.22222222222222)","(31.0, 210.0, 203.75)"
07-12-2022 20:31:50.535292,"(1.6, 1.7, 1.6906666666666665)","(61.0, 270.0, 220.0)","(3.0, 3.7, 3.666666666666667)","(15.0, 23.0, 23.066666666666666)","(7.5, 16.0, 15.416666666666666)","(14.0, 44.0, 36.205128205128204)","(31.0, 260.0, 182.0)"
07-12-2022 20:31:51.670113,"(1.6, 1.7, 1.6925)","(71.0, 270.0, 220.0)","(3.0, 3.7, 3.666666666666667)","(16.0, 24.0, 23.066666666666666)","(7.5, 15.5, 15.433333333333334)","(15.0, 44.0, 36.205128205128204)","(41.0, 260.0, 182.0)"
07-12-2022 20:31:52.751306,"(1.6, 1.7, 1.6917499999999999)","(71.0, 270.0, 220.0)","(3.0, 3.7, 3.670212765957447)","(16.0, 24.0, 23.066666666666666)","(7.5, 15.5, 15.25)","(15.0, 44.0, 36.205128205128204)","(41.0, 260.0, 182.0)"
