,Soopat,Jumping Power Two,Lavish Lady,So Extra,The Mitchell Snail,Empress Cleopatra,Jackal,Rust,Colonel Von Trapp
12-01-2023 12:15:41.588581,"(2.6, 2.94, 2.8886666666666665)","(2.1, 2.56, 2.44)","(7.0, 15.5, 12.772727272727273)","(4.8, 9.2, 8.36)","(31.0, 200.0, 110.0)","(101.0, 220.0, 130.0)","(81.0, 200.0, 120.0)","(101.0, 220.0, 140.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:15:42.697286,"(2.6, 2.94, 2.8886666666666665)","(2.1, 2.56, 2.36)","(7.0, 15.0, 13.333333333333334)","(4.8, 9.2, 8.36)","(31.0, 200.0, 110.0)","(101.0, 220.0, 130.0)","(81.0, 200.0, 120.0)","(101.0, 220.0, 140.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:15:43.776152,"(2.6, 2.94, 2.8886666666666665)","(2.1, 2.52, 2.3899999999999997)","(7.0, 15.5, 12.928571428571429)","(4.8, 9.2, 8.36)","(31.0, 200.0, 110.0)","(101.0, 220.0, 130.0)","(81.0, 200.0, 120.0)","(101.0, 220.0, 140.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:15:44.910447,"(2.6, 2.94, 2.915652173913043)","(2.1, 2.52, 2.3466666666666667)","(7.0, 15.5, 12.928571428571429)","(4.8, 9.2, 8.36)","(31.0, 200.0, 110.0)","(101.0, 220.0, 130.0)","(81.0, 200.0, 120.0)","(101.0, 220.0, 140.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:15:45.988301,"(2.6, 2.94, 2.915652173913043)","(2.1, 2.52, 2.3466666666666667)","(7.0, 15.5, 12.928571428571429)","(4.8, 9.2, 8.36)","(31.0, 200.0, 110.0)","(101.0, 220.0, 130.0)","(81.0, 200.0, 120.0)","(101.0, 220.0, 140.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:15:47.069366,"(2.6, 2.94, 2.915652173913043)","(2.1, 2.52, 2.3466666666666667)","(7.0, 15.5, 12.928571428571429)","(4.8, 9.2, 8.36)","(31.0, 200.0, 120.0)","(101.0, 220.0, 130.0)","(81.0, 200.0, 120.0)","(101.0, 220.0, 140.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:15:48.214943,"(2.6, 2.94, 2.915652173913043)","(2.1, 2.52, 2.3466666666666667)","(7.0, 15.0, 13.333333333333334)","(4.8, 9.2, 8.36)","(31.0, 190.0, 120.0)","(101.0, 220.0, 130.0)","(81.0, 200.0, 120.0)","(101.0, 220.0, 140.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:15:49.294986,"(2.6, 2.94, 2.915652173913043)","(2.1, 2.52, 2.3466666666666667)","(7.0, 15.0, 13.333333333333334)","(4.8, 9.2, 8.36)","(31.0, 190.0, 120.0)","(101.0, 220.0, 130.0)","(81.0, 200.0, 120.0)","(101.0, 220.0, 140.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:15:50.426613,"(2.6, 2.94, 2.915652173913043)","(2.1, 2.52, 2.34)","(7.0, 15.5, 12.928571428571429)","(4.8, 9.2, 8.36)","(31.0, 180.0, 102.0)","(101.0, 220.0, 130.0)","(81.0, 200.0, 120.0)","(101.0, 220.0, 140.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:15:51.628554,"(2.6, 2.94, 2.915652173913043)","(2.1, 2.5, 2.353333333333333)","(7.0, 15.5, 12.772727272727273)","(4.8, 9.2, 8.36)","(31.0, 180.0, 102.0)","(101.0, 220.0, 140.0)","(81.0, 200.0, 120.0)","(101.0, 220.0, 140.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:15:52.816502,"(2.6, 2.94, 2.915652173913043)","(2.1, 2.48, 2.36)","(7.0, 15.5, 12.772727272727273)","(4.8, 9.2, 8.36)","(31.0, 180.0, 102.0)","(101.0, 220.0, 140.0)","(81.0, 200.0, 120.0)","(101.0, 220.0, 140.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:15:53.969442,"(2.6, 2.96, 2.9048275862068964)","(2.1, 2.48, 2.324444444444444)","(7.0, 15.5, 12.772727272727273)","(4.8, 9.2, 8.36)","(31.0, 180.0, 102.0)","(101.0, 220.0, 140.0)","(81.0, 200.0, 120.0)","(101.0, 220.0, 140.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:15:55.127750,"(2.6, 2.96, 2.8779487179487178)","(2.1, 2.48, 2.324444444444444)","(7.0, 15.5, 12.772727272727273)","(4.8, 9.2, 8.36)","(31.0, 180.0, 102.0)","(101.0, 220.0, 140.0)","(81.0, 200.0, 120.0)","(101.0, 220.0, 140.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:15:56.295475,"(2.6, 2.96, 2.8779487179487178)","(2.1, 2.48, 2.324444444444444)","(7.0, 15.5, 12.772727272727273)","(4.8, 9.2, 8.36)","(31.0, 180.0, 102.0)","(101.0, 220.0, 140.0)","(81.0, 200.0, 120.0)","(101.0, 220.0, 140.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:15:57.438473,"(2.6, 2.96, 2.6742857142857144)","(2.1, 2.48, 2.324444444444444)","(7.0, 15.5, 12.928571428571429)","(4.8, 9.2, 8.36)","(31.0, 180.0, 102.0)","(101.0, 220.0, 140.0)","(81.0, 200.0, 120.0)","(101.0, 220.0, 140.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:15:58.553129,"(2.6, 2.96, 2.6742857142857144)","(2.1, 2.48, 2.324444444444444)","(7.0, 15.5, 12.928571428571429)","(4.8, 9.2, 8.674999999999999)","(31.0, 180.0, 102.0)","(101.0, 220.0, 140.0)","(81.0, 200.0, 120.0)","(101.0, 220.0, 140.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:15:59.680089,"(2.6, 2.96, 2.6742857142857144)","(2.1, 2.48, 2.324444444444444)","(7.0, 15.5, 12.928571428571429)","(4.8, 9.2, 8.674999999999999)","(31.0, 180.0, 102.0)","(101.0, 220.0, 140.0)","(81.0, 200.0, 120.0)","(101.0, 220.0, 140.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:16:00.804893,"(2.6, 2.94, 2.81)","(2.1, 2.44, 2.344)","(7.0, 15.5, 12.928571428571429)","(4.8, 9.2, 8.48)","(31.0, 180.0, 102.0)","(101.0, 220.0, 140.0)","(81.0, 200.0, 120.0)","(101.0, 220.0, 140.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:16:01.903556,"(2.6, 2.94, 2.7542857142857144)","(2.1, 2.44, 2.344)","(7.0, 15.5, 12.928571428571429)","(4.8, 9.2, 8.48)","(31.0, 180.0, 102.0)","(101.0, 220.0, 140.0)","(81.0, 200.0, 120.0)","(101.0, 220.0, 140.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:16:02.954635,"(2.6, 2.94, 2.7542857142857144)","(2.1, 2.44, 2.344)","(7.0, 15.5, 12.928571428571429)","(4.8, 9.2, 8.48)","(31.0, 180.0, 102.0)","(101.0, 220.0, 130.0)","(81.0, 200.0, 120.0)","(101.0, 220.0, 140.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:16:04.068085,"(2.6, 2.94, 2.721818181818182)","(2.1, 2.44, 2.36)","(7.0, 15.5, 12.928571428571429)","(4.8, 9.2, 8.48)","(31.0, 180.0, 131.25)","(101.0, 220.0, 130.0)","(81.0, 200.0, 120.0)","(101.0, 220.0, 140.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:16:05.115246,"(2.6, 2.94, 2.9057142857142857)","(2.1, 2.44, 2.3485714285714283)","(7.0, 15.5, 12.928571428571429)","(4.8, 9.2, 8.48)","(31.0, 180.0, 131.25)","(101.0, 220.0, 148.0)","(81.0, 200.0, 150.0)","(101.0, 220.0, 140.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:16:06.170627,"(2.6, 2.94, 2.775)","(2.1, 2.44, 2.328)","(7.0, 15.5, 12.772727272727273)","(4.8, 9.2, 8.48)","(31.0, 180.0, 131.25)","(101.0, 220.0, 130.0)","(81.0, 200.0, 164.28571428571428)","(101.0, 220.0, 140.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:16:07.271854,"(2.6, 2.94, 2.775)","(2.1, 2.44, 2.328)","(7.0, 15.5, 12.772727272727273)","(4.8, 9.2, 8.712820512820512)","(31.0, 180.0, 131.25)","(101.0, 220.0, 130.0)","(81.0, 200.0, 164.28571428571428)","(101.0, 220.0, 160.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:16:08.363456,"(2.6, 2.94, 2.775)","(2.1, 2.44, 2.3485714285714283)","(7.0, 15.5, 12.928571428571429)","(4.8, 9.0, 8.712820512820512)","(31.0, 180.0, 131.25)","(101.0, 220.0, 130.0)","(81.0, 200.0, 164.28571428571428)","(101.0, 220.0, 160.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:16:09.417536,"(2.6, 2.94, 2.824761904761905)","(2.1, 2.44, 2.381818181818182)","(7.0, 15.5, 12.928571428571429)","(4.8, 9.0, 8.668965517241379)","(31.0, 180.0, 131.25)","(101.0, 220.0, 130.0)","(81.0, 200.0, 164.28571428571428)","(101.0, 220.0, 160.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:16:10.564985,"(2.6, 2.94, 2.839166666666667)","(2.1, 2.46, 2.357142857142857)","(7.0, 15.5, 12.772727272727273)","(4.8, 9.0, 8.2)","(31.0, 180.0, 131.25)","(101.0, 220.0, 130.0)","(81.0, 200.0, 164.28571428571428)","(101.0, 220.0, 172.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:16:11.664549,"(2.6, 2.94, 2.888235294117647)","(2.1, 2.44, 2.3485714285714283)","(7.0, 15.5, 12.928571428571429)","(4.8, 9.0, 8.688888888888888)","(31.0, 180.0, 131.25)","(101.0, 220.0, 130.0)","(81.0, 200.0, 164.28571428571428)","(101.0, 220.0, 172.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:16:12.724704,"(2.6, 2.94, 2.888235294117647)","(2.1, 2.46, 2.37)","(7.0, 15.5, 12.928571428571429)","(4.8, 9.0, 8.2)","(31.0, 180.0, 131.25)","(101.0, 220.0, 130.0)","(81.0, 200.0, 164.28571428571428)","(101.0, 220.0, 172.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:16:13.834469,"(2.6, 2.94, 2.824761904761905)","(2.1, 2.48, 2.4299999999999997)","(7.0, 15.5, 12.928571428571429)","(4.8, 9.0, 8.2)","(31.0, 180.0, 131.25)","(101.0, 220.0, 130.0)","(81.0, 200.0, 164.28571428571428)","(101.0, 220.0, 172.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:16:14.943932,"(2.6, 2.94, 2.824761904761905)","(2.1, 2.44, 2.3485714285714283)","(7.0, 15.5, 12.928571428571429)","(4.8, 9.0, 8.2)","(31.0, 180.0, 131.25)","(101.0, 220.0, 130.0)","(81.0, 200.0, 164.28571428571428)","(101.0, 220.0, 172.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:16:16.034756,"(2.6, 2.94, 2.824761904761905)","(2.1, 2.46, 2.37)","(7.0, 15.5, 12.772727272727273)","(4.8, 8.8, 8.5)","(31.0, 180.0, 131.25)","(101.0, 220.0, 130.0)","(81.0, 200.0, 157.14285714285714)","(101.0, 220.0, 172.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:16:17.175976,"(2.6, 2.94, 2.888235294117647)","(2.1, 2.46, 2.4059999999999997)","(7.0, 15.5, 12.928571428571429)","(4.8, 8.8, 8.254545454545454)","(31.0, 180.0, 131.25)","(101.0, 220.0, 130.0)","(81.0, 190.0, 157.14285714285714)","(101.0, 220.0, 172.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:16:18.383275,"(2.6, 2.94, 2.888235294117647)","(2.1, 2.42, 2.378)","(7.0, 15.5, 12.928571428571429)","(4.8, 8.8, 8.2)","(31.0, 180.0, 158.33333333333334)","(101.0, 220.0, 130.0)","(81.0, 190.0, 150.0)","(101.0, 220.0, 172.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:16:19.545615,"(2.6, 2.94, 2.888235294117647)","(2.1, 2.4, 2.364)","(7.0, 15.5, 12.772727272727273)","(4.8, 8.8, 8.2)","(31.0, 180.0, 156.25)","(101.0, 220.0, 140.0)","(81.0, 180.0, 150.0)","(101.0, 220.0, 172.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:16:20.686774,"(2.6, 2.94, 2.8771428571428572)","(2.1, 2.72, 2.368)","(7.0, 15.5, 12.772727272727273)","(4.8, 8.8, 8.2)","(31.0, 220.0, 156.25)","(101.0, 220.0, 140.0)","(81.0, 180.0, 150.0)","(101.0, 220.0, 172.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:16:21.840735,"(2.6, 2.94, 2.9224)","(2.1, 2.68, 2.33)","(7.0, 15.5, 12.772727272727273)","(4.8, 8.8, 8.2)","(31.0, 220.0, 118.0)","(101.0, 220.0, 133.33333333333334)","(81.0, 180.0, 138.0)","(101.0, 220.0, 140.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:16:22.979620,"(2.6, 2.94, 2.9224)","(2.1, 2.68, 2.332173913043478)","(7.0, 15.5, 12.772727272727273)","(4.8, 8.8, 8.2)","(31.0, 220.0, 118.0)","(101.0, 220.0, 133.33333333333334)","(81.0, 180.0, 138.0)","(101.0, 220.0, 140.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:16:24.124873,"(2.6, 2.94, 2.9224)","(2.1, 2.68, 2.332173913043478)","(7.0, 15.5, 12.772727272727273)","(4.8, 8.8, 8.2)","(31.0, 220.0, 118.0)","(101.0, 220.0, 133.33333333333334)","(81.0, 180.0, 138.0)","(101.0, 220.0, 140.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:16:25.281298,"(2.6, 2.94, 2.9224)","(2.1, 2.68, 2.332173913043478)","(7.0, 15.5, 12.772727272727273)","(4.8, 8.8, 8.2)","(31.0, 220.0, 118.0)","(101.0, 220.0, 133.33333333333334)","(81.0, 180.0, 138.0)","(101.0, 220.0, 140.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:16:26.404193,"(2.6, 2.94, 2.900714285714286)","(2.1, 2.68, 2.332173913043478)","(7.0, 15.5, 12.772727272727273)","(4.8, 8.8, 8.2)","(31.0, 220.0, 118.0)","(101.0, 220.0, 133.33333333333334)","(81.0, 180.0, 138.0)","(101.0, 220.0, 140.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:16:27.532601,"(2.6, 3.2, 2.949090909090909)","(2.1, 2.68, 2.332173913043478)","(7.0, 15.5, 12.772727272727273)","(4.8, 8.8, 8.2)","(31.0, 220.0, 118.0)","(101.0, 220.0, 133.33333333333334)","(81.0, 180.0, 138.0)","(101.0, 220.0, 140.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:16:28.646298,"(2.6, 3.15, 3.104255319148936)","(2.1, 2.68, 2.332173913043478)","(7.0, 15.5, 12.73076923076923)","(4.8, 8.8, 8.2)","(31.0, 220.0, 118.0)","(101.0, 220.0, 133.33333333333334)","(81.0, 180.0, 138.0)","(101.0, 220.0, 140.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:16:29.711437,"(2.6, 3.1, 2.986)","(2.1, 2.68, 2.332173913043478)","(7.0, 15.5, 12.73076923076923)","(4.8, 8.8, 8.338461538461539)","(31.0, 220.0, 118.0)","(101.0, 220.0, 133.33333333333334)","(81.0, 180.0, 138.0)","(101.0, 220.0, 140.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:16:30.793457,"(2.6, 3.05, 2.8129411764705883)","(2.1, 2.66, 2.3836363636363633)","(7.0, 15.5, 12.73076923076923)","(4.8, 8.8, 8.338461538461539)","(31.0, 220.0, 118.0)","(101.0, 220.0, 133.33333333333334)","(81.0, 180.0, 138.0)","(101.0, 220.0, 140.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:16:31.872908,"(2.6, 3.05, 2.8129411764705883)","(2.1, 2.64, 2.46)","(7.0, 15.5, 12.73076923076923)","(4.8, 8.8, 8.338461538461539)","(31.0, 220.0, 118.0)","(101.0, 220.0, 133.33333333333334)","(81.0, 180.0, 138.0)","(101.0, 220.0, 140.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:16:32.942121,"(2.6, 3.05, 2.8129411764705883)","(2.1, 2.64, 2.46)","(7.5, 15.5, 12.73076923076923)","(4.8, 8.8, 8.338461538461539)","(31.0, 220.0, 96.25)","(101.0, 220.0, 133.33333333333334)","(81.0, 180.0, 110.0)","(101.0, 220.0, 140.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:16:34.025635,"(2.6, 3.05, 2.8226666666666667)","(2.1, 2.64, 2.472)","(7.5, 15.5, 12.772727272727273)","(4.8, 8.8, 8.338461538461539)","(31.0, 220.0, 96.25)","(101.0, 220.0, 133.33333333333334)","(81.0, 180.0, 110.0)","(101.0, 220.0, 140.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:16:35.089153,"(2.6, 3.05, 2.8226666666666667)","(2.1, 2.64, 2.472)","(7.5, 15.5, 12.772727272727273)","(4.8, 8.8, 8.338461538461539)","(31.0, 220.0, 96.25)","(101.0, 220.0, 133.33333333333334)","(81.0, 180.0, 110.0)","(101.0, 220.0, 140.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:16:36.173430,"(2.6, 3.05, 2.884666666666667)","(2.1, 2.64, 2.472)","(7.5, 15.5, 12.772727272727273)","(4.8, 8.8, 8.338461538461539)","(31.0, 220.0, 96.25)","(101.0, 220.0, 133.33333333333334)","(81.0, 180.0, 110.0)","(101.0, 220.0, 140.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:16:37.263921,"(2.6, 3.05, 2.884666666666667)","(2.1, 2.64, 2.472)","(7.5, 15.5, 12.772727272727273)","(4.8, 8.8, 8.4)","(31.0, 220.0, 96.25)","(101.0, 220.0, 133.33333333333334)","(81.0, 180.0, 110.0)","(101.0, 220.0, 140.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:16:38.352009,"(2.6, 3.05, 2.8179999999999996)","(2.1, 2.64, 2.472)","(7.5, 15.0, 13.333333333333334)","(4.8, 8.6, 8.215384615384615)","(31.0, 220.0, 96.25)","(101.0, 220.0, 133.33333333333334)","(81.0, 180.0, 106.66666666666666)","(101.0, 220.0, 140.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:16:39.446020,"(2.6, 3.05, 2.8179999999999996)","(2.1, 2.64, 2.472)","(7.5, 15.0, 13.333333333333334)","(4.8, 8.6, 8.215384615384615)","(31.0, 220.0, 96.25)","(101.0, 220.0, 133.33333333333334)","(81.0, 180.0, 106.66666666666666)","(101.0, 220.0, 140.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:16:40.573084,"(2.6, 3.05, 2.8179999999999996)","(2.1, 2.64, 2.472)","(7.5, 15.0, 13.333333333333334)","(4.8, 8.6, 8.215384615384615)","(31.0, 220.0, 96.25)","(101.0, 220.0, 133.33333333333334)","(81.0, 180.0, 106.66666666666666)","(101.0, 220.0, 140.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:16:41.750611,"(2.6, 3.05, 2.8179999999999996)","(2.1, 2.64, 2.472)","(7.5, 15.0, 13.333333333333334)","(4.8, 8.6, 8.215384615384615)","(31.0, 220.0, 96.25)","(101.0, 220.0, 133.33333333333334)","(81.0, 180.0, 106.66666666666666)","(101.0, 220.0, 140.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:16:42.972377,"(2.6, 3.05, 2.8179999999999996)","(2.1, 2.64, 2.472)","(7.5, 15.0, 13.333333333333334)","(4.8, 8.6, 8.215384615384615)","(31.0, 220.0, 96.25)","(101.0, 220.0, 130.0)","(81.0, 180.0, 106.66666666666666)","(101.0, 220.0, 140.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:16:44.155988,"(2.6, 3.05, 2.8179999999999996)","(2.1, 2.64, 2.472)","(7.5, 15.0, 13.333333333333334)","(4.8, 8.6, 8.215384615384615)","(31.0, 220.0, 106.66666666666666)","(101.0, 220.0, 126.66666666666666)","(81.0, 180.0, 106.66666666666666)","(101.0, 220.0, 140.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:16:45.337568,"(2.6, 3.05, 2.8179999999999996)","(2.1, 2.64, 2.472)","(7.5, 15.0, 13.333333333333334)","(4.8, 8.6, 8.215384615384615)","(31.0, 210.0, 106.66666666666666)","(101.0, 210.0, 126.66666666666666)","(81.0, 180.0, 145.0)","(101.0, 220.0, 140.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:16:46.449129,"(2.6, 3.05, 2.8179999999999996)","(2.1, 2.64, 2.472)","(7.5, 15.0, 13.333333333333334)","(4.8, 8.6, 8.215384615384615)","(31.0, 210.0, 91.25)","(101.0, 210.0, 123.33333333333334)","(81.0, 220.0, 107.5)","(101.0, 220.0, 140.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:16:47.628004,"(2.6, 3.05, 2.8179999999999996)","(2.1, 2.64, 2.472)","(7.5, 15.0, 13.333333333333334)","(4.8, 8.6, 8.215384615384615)","(31.0, 200.0, 91.25)","(101.0, 200.0, 142.5)","(81.0, 220.0, 107.5)","(101.0, 220.0, 140.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:16:48.792901,"(2.6, 3.05, 2.8179999999999996)","(2.1, 2.64, 2.44)","(7.5, 15.0, 13.333333333333334)","(4.8, 8.6, 8.215384615384615)","(31.0, 200.0, 91.25)","(101.0, 200.0, 142.5)","(81.0, 220.0, 107.5)","(101.0, 220.0, 140.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:16:49.948893,"(2.6, 3.05, 2.8179999999999996)","(2.1, 2.64, 2.44)","(7.5, 15.0, 13.333333333333334)","(4.8, 8.6, 8.215384615384615)","(31.0, 200.0, 91.25)","(101.0, 200.0, 142.5)","(81.0, 220.0, 107.5)","(101.0, 220.0, 140.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:16:51.034054,"(2.6, 3.05, 2.8179999999999996)","(2.1, 2.62, 2.416)","(7.5, 15.0, 13.333333333333334)","(4.8, 8.6, 8.215384615384615)","(31.0, 200.0, 91.25)","(101.0, 200.0, 142.5)","(81.0, 220.0, 107.5)","(101.0, 220.0, 140.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:16:52.140512,"(2.6, 3.05, 2.8179999999999996)","(2.1, 2.6, 2.3824)","(7.5, 15.0, 13.333333333333334)","(4.8, 8.6, 8.215384615384615)","(31.0, 200.0, 91.25)","(101.0, 200.0, 140.0)","(81.0, 220.0, 107.5)","(101.0, 220.0, 140.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:16:53.261169,"(2.6, 3.05, 2.8179999999999996)","(2.1, 2.6, 2.3682758620689652)","(7.5, 15.0, 13.333333333333334)","(4.8, 8.6, 8.215384615384615)","(31.0, 200.0, 91.25)","(101.0, 200.0, 140.0)","(81.0, 220.0, 107.5)","(101.0, 220.0, 140.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:16:54.370320,"(2.6, 3.05, 2.8179999999999996)","(2.1, 2.6, 2.3682758620689652)","(7.5, 15.0, 13.333333333333334)","(4.8, 8.6, 8.215384615384615)","(31.0, 200.0, 91.25)","(101.0, 200.0, 140.0)","(81.0, 220.0, 107.5)","(101.0, 220.0, 170.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:16:55.450379,"(2.6, 3.05, 2.8179999999999996)","(2.1, 2.6, 2.3682758620689652)","(7.5, 15.0, 13.333333333333334)","(4.8, 8.6, 8.215384615384615)","(31.0, 200.0, 91.25)","(101.0, 200.0, 140.0)","(81.0, 220.0, 107.5)","(101.0, 220.0, 170.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:16:56.504046,"(2.6, 3.05, 2.8179999999999996)","(2.1, 2.6, 2.3682758620689652)","(7.5, 15.0, 13.333333333333334)","(4.8, 8.6, 8.215384615384615)","(31.0, 200.0, 91.25)","(101.0, 200.0, 140.0)","(81.0, 220.0, 107.5)","(101.0, 220.0, 170.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:16:57.599960,"(2.6, 3.05, 2.8179999999999996)","(2.1, 2.6, 2.3682758620689652)","(7.5, 15.0, 13.333333333333334)","(4.8, 8.6, 8.215384615384615)","(31.0, 200.0, 91.25)","(101.0, 200.0, 140.0)","(81.0, 220.0, 107.5)","(101.0, 220.0, 170.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:16:58.704046,"(2.6, 3.0, 2.84)","(2.1, 2.6, 2.3682758620689652)","(7.5, 15.0, 13.333333333333334)","(4.8, 8.6, 8.215384615384615)","(31.0, 200.0, 91.25)","(101.0, 200.0, 140.0)","(81.0, 220.0, 107.5)","(101.0, 220.0, 170.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:16:59.816520,"(2.6, 3.0, 2.813333333333333)","(2.1, 2.6, 2.3824)","(7.5, 15.0, 13.333333333333334)","(4.8, 8.6, 8.215384615384615)","(31.0, 200.0, 91.25)","(101.0, 200.0, 140.0)","(81.0, 220.0, 107.5)","(101.0, 220.0, 170.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:17:00.883230,"(2.6, 3.0, 2.813333333333333)","(2.1, 2.6, 2.3824)","(7.5, 15.0, 13.333333333333334)","(4.8, 8.6, 8.215384615384615)","(31.0, 200.0, 91.25)","(101.0, 200.0, 140.0)","(81.0, 220.0, 107.5)","(101.0, 220.0, 170.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:17:01.914665,"(2.6, 3.0, 2.813333333333333)","(2.1, 2.6, 2.3824)","(7.5, 15.0, 13.333333333333334)","(4.8, 8.6, 8.215384615384615)","(31.0, 200.0, 91.25)","(101.0, 200.0, 140.0)","(81.0, 220.0, 107.5)","(101.0, 220.0, 170.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:17:03.033581,"(2.6, 3.0, 2.9461538461538463)","(2.1, 2.6, 2.553170731707317)","(7.5, 15.0, 13.333333333333334)","(4.8, 8.6, 8.24)","(31.0, 200.0, 137.85714285714286)","(101.0, 200.0, 120.0)","(81.0, 220.0, 100.0)","(101.0, 220.0, 170.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:17:04.140027,"(2.6, 3.0, 2.9623684210526315)","(2.1, 2.56, 2.3866666666666667)","(7.5, 15.0, 13.333333333333334)","(4.8, 8.4, 8.24)","(31.0, 200.0, 137.85714285714286)","(101.0, 200.0, 154.0)","(81.0, 220.0, 160.0)","(101.0, 220.0, 170.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:17:05.173605,"(2.6, 2.98, 2.8953846153846152)","(2.1, 2.56, 2.3866666666666667)","(7.5, 15.0, 13.333333333333334)","(4.8, 8.4, 8.24)","(31.0, 200.0, 137.85714285714286)","(101.0, 200.0, 154.0)","(81.0, 220.0, 160.0)","(101.0, 220.0, 170.0)","(101.0, 220.0, 215.78947368421052)"
12-01-2023 12:17:06.186523,"(2.6, 2.98, 2.945777777777778)","(2.1, 2.56, 2.5530666666666666)","(7.5, 15.0, 13.333333333333334)","(4.8, 8.4, 8.092307692307692)","(31.0, 200.0, 91.25)","(101.0, 200.0, 171.25)","(81.0, 220.0, 160.0)","(101.0, 220.0, 170.0)","(101.0, 220.0, 215.78947368421052)"
