,Clan Mcmillan,Chilly Bin,Keira Spolly,Nixon Bale,Just Admit It,Gai Water Star,Balmoral,Locked And Ready
09-01-2023 15:17:51.908937,"(26.0, 210.0, 67.91666666666667)","(6.5, 12.5, 12.142857142857142)","(7.0, 12.0, 9.600000000000001)","(5.5, 9.6, 7.6)","(17.0, 50.0, 38.0)","(4.0, 4.8, 4.778723404255319)","(18.0, 65.0, 52.33333333333333)","(2.3, 2.7, 2.4299999999999997)"
09-01-2023 15:17:53.433751,"(26.0, 210.0, 67.91666666666667)","(6.5, 12.5, 12.142857142857142)","(7.0, 12.0, 9.600000000000001)","(5.5, 9.6, 7.6)","(17.0, 48.0, 38.0)","(4.0, 4.8, 4.778723404255319)","(18.0, 65.0, 52.33333333333333)","(2.3, 2.7, 2.4299999999999997)"
09-01-2023 15:17:55.017530,"(26.0, 210.0, 67.91666666666667)","(6.5, 12.5, 12.142857142857142)","(7.0, 12.0, 9.600000000000001)","(5.5, 9.6, 7.6)","(17.0, 48.0, 38.0)","(4.0, 4.8, 4.778723404255319)","(18.0, 65.0, 52.33333333333333)","(2.3, 2.7, 2.4299999999999997)"
09-01-2023 15:17:56.412596,"(26.0, 210.0, 67.91666666666667)","(6.5, 12.5, 12.142857142857142)","(7.0, 12.0, 9.600000000000001)","(5.5, 9.6, 7.6)","(17.0, 48.0, 38.0)","(4.0, 4.8, 4.778723404255319)","(18.0, 65.0, 37.85714285714286)","(2.3, 2.7, 2.4299999999999997)"
09-01-2023 15:17:57.782006,"(26.0, 210.0, 67.91666666666667)","(6.5, 12.5, 12.142857142857142)","(7.0, 12.0, 9.600000000000001)","(5.5, 9.6, 7.6)","(17.0, 48.0, 38.0)","(4.0, 4.8, 4.778723404255319)","(18.0, 65.0, 37.85714285714286)","(2.3, 2.7, 2.4299999999999997)"
09-01-2023 15:17:59.162263,"(26.0, 210.0, 67.91666666666667)","(6.5, 12.5, 12.142857142857142)","(7.0, 12.0, 9.600000000000001)","(5.5, 9.6, 7.6)","(17.0, 48.0, 38.0)","(4.0, 4.8, 4.778947368421052)","(18.0, 65.0, 37.85714285714286)","(2.3, 2.7, 2.4299999999999997)"
09-01-2023 15:18:00.557112,"(26.0, 210.0, 67.91666666666667)","(6.5, 12.5, 12.142857142857142)","(7.0, 12.0, 9.600000000000001)","(5.5, 9.6, 7.6)","(17.0, 48.0, 38.0)","(4.0, 4.8, 4.778947368421052)","(18.0, 65.0, 37.85714285714286)","(2.3, 2.7, 2.4299999999999997)"
09-01-2023 15:18:01.897259,"(26.0, 210.0, 67.91666666666667)","(6.5, 12.5, 12.142857142857142)","(7.0, 12.0, 9.600000000000001)","(5.5, 9.6, 7.6)","(17.0, 48.0, 38.0)","(4.0, 4.8, 4.778947368421052)","(18.0, 65.0, 37.85714285714286)","(2.3, 2.7, 2.4299999999999997)"
09-01-2023 15:18:03.232684,"(26.0, 210.0, 67.91666666666667)","(6.5, 12.5, 12.142857142857142)","(7.0, 12.0, 9.600000000000001)","(5.5, 9.6, 7.6)","(17.0, 48.0, 38.0)","(4.0, 4.8, 4.778947368421052)","(18.0, 65.0, 43.888888888888886)","(2.3, 2.7, 2.4299999999999997)"
09-01-2023 15:18:04.560825,"(26.0, 210.0, 67.91666666666667)","(6.5, 12.5, 12.142857142857142)","(7.0, 12.0, 9.600000000000001)","(5.5, 9.6, 7.6)","(17.0, 48.0, 38.0)","(4.0, 4.8, 4.778947368421052)","(18.0, 65.0, 43.888888888888886)","(2.3, 2.7, 2.4299999999999997)"
09-01-2023 15:18:05.818906,"(26.0, 210.0, 67.91666666666667)","(6.5, 12.5, 12.142857142857142)","(7.0, 12.0, 9.600000000000001)","(5.5, 9.6, 7.6)","(17.0, 48.0, 38.0)","(4.0, 4.8, 4.778947368421052)","(18.0, 65.0, 43.888888888888886)","(2.3, 2.7, 2.4299999999999997)"
09-01-2023 15:18:07.139425,"(26.0, 210.0, 115.27777777777777)","(6.5, 12.5, 12.142857142857142)","(7.0, 12.0, 9.700000000000001)","(5.5, 9.6, 7.6)","(17.0, 48.0, 35.84615384615385)","(4.0, 4.8, 4.778947368421052)","(18.0, 65.0, 42.8)","(2.3, 2.7, 2.4299999999999997)"
09-01-2023 15:18:08.536701,"(26.0, 210.0, 115.27777777777777)","(6.5, 12.5, 12.142857142857142)","(7.0, 11.5, 9.700000000000001)","(5.5, 9.6, 7.6)","(17.0, 46.0, 35.84615384615385)","(4.0, 4.8, 4.778947368421052)","(18.0, 65.0, 42.8)","(2.3, 2.7, 2.4299999999999997)"
09-01-2023 15:18:09.905658,"(26.0, 210.0, 106.875)","(6.5, 12.5, 12.142857142857142)","(7.0, 11.5, 9.700000000000001)","(5.5, 9.6, 7.6)","(17.0, 46.0, 32.10526315789474)","(4.0, 4.8, 4.3999999999999995)","(18.0, 65.0, 47.473684210526315)","(2.3, 2.7, 2.4299999999999997)"
09-01-2023 15:18:11.173643,"(26.0, 210.0, 106.875)","(6.5, 12.5, 12.142857142857142)","(7.0, 11.5, 9.700000000000001)","(5.5, 9.6, 7.6)","(17.0, 46.0, 31.176470588235293)","(4.0, 4.8, 4.52)","(18.0, 65.0, 47.473684210526315)","(2.3, 2.7, 2.4299999999999997)"
09-01-2023 15:18:12.387744,"(26.0, 210.0, 106.875)","(6.5, 12.5, 12.0)","(7.0, 11.5, 9.700000000000001)","(5.5, 9.6, 7.6)","(17.0, 46.0, 32.0)","(4.0, 4.8, 4.52)","(18.0, 65.0, 47.473684210526315)","(2.3, 2.7, 2.4299999999999997)"
09-01-2023 15:18:13.672047,"(26.0, 210.0, 106.875)","(6.5, 12.5, 12.0)","(7.0, 11.5, 9.700000000000001)","(5.5, 9.6, 7.6)","(17.0, 46.0, 32.0)","(4.0, 4.8, 4.52)","(18.0, 65.0, 47.473684210526315)","(2.3, 2.7, 2.4299999999999997)"
09-01-2023 15:18:14.952519,"(26.0, 210.0, 112.94117647058823)","(6.5, 12.5, 12.0)","(7.0, 11.5, 9.700000000000001)","(5.5, 9.6, 7.6)","(17.0, 46.0, 32.0)","(4.0, 4.8, 4.52)","(18.0, 65.0, 48.35)","(2.3, 2.7, 2.4299999999999997)"
09-01-2023 15:18:16.312942,"(26.0, 210.0, 112.94117647058823)","(6.5, 12.5, 12.0)","(7.0, 11.5, 9.700000000000001)","(5.5, 9.6, 7.6)","(17.0, 46.0, 32.0)","(4.0, 4.8, 4.52)","(18.0, 65.0, 48.35)","(2.3, 2.7, 2.4299999999999997)"
09-01-2023 15:18:17.676021,"(26.0, 210.0, 87.3076923076923)","(6.5, 12.5, 12.0)","(7.0, 11.5, 9.700000000000001)","(5.5, 9.6, 7.6)","(17.0, 46.0, 32.0)","(4.0, 4.8, 4.52)","(18.0, 65.0, 48.35)","(2.3, 2.7, 2.4299999999999997)"
09-01-2023 15:18:19.060066,"(26.0, 210.0, 81.66666666666667)","(6.5, 12.5, 12.0)","(7.0, 11.5, 9.700000000000001)","(5.5, 9.6, 7.6)","(17.0, 46.0, 32.0)","(4.0, 4.8, 4.52)","(18.0, 65.0, 48.35)","(2.3, 2.7, 2.4299999999999997)"
09-01-2023 15:18:20.438127,"(26.0, 210.0, 91.53846153846155)","(6.5, 12.5, 12.0)","(7.0, 11.5, 9.700000000000001)","(5.5, 9.6, 7.6)","(17.0, 46.0, 32.0)","(4.0, 4.8, 4.52)","(18.0, 65.0, 48.35)","(2.3, 2.7, 2.4299999999999997)"
09-01-2023 15:18:21.731031,"(26.0, 210.0, 107.33333333333334)","(6.5, 12.5, 12.0)","(7.0, 11.5, 9.700000000000001)","(5.5, 9.6, 7.6)","(17.0, 46.0, 32.0)","(4.0, 4.8, 4.52)","(18.0, 65.0, 48.35)","(2.3, 2.7, 2.4299999999999997)"
09-01-2023 15:18:22.939062,"(26.0, 210.0, 107.33333333333334)","(6.5, 12.5, 12.0)","(7.0, 11.5, 9.700000000000001)","(5.5, 9.6, 7.6)","(17.0, 46.0, 32.0)","(4.0, 4.8, 4.52)","(18.0, 65.0, 48.35)","(2.3, 2.7, 2.4299999999999997)"
09-01-2023 15:18:24.163243,"(26.0, 210.0, 107.33333333333334)","(6.5, 12.5, 12.0)","(7.0, 11.5, 9.700000000000001)","(5.5, 9.6, 7.6)","(17.0, 46.0, 32.0)","(4.0, 4.8, 4.52)","(18.0, 65.0, 48.35)","(2.3, 2.7, 2.4299999999999997)"
09-01-2023 15:18:25.387188,"(26.0, 210.0, 107.33333333333334)","(6.5, 12.5, 12.0)","(7.0, 11.5, 9.700000000000001)","(5.5, 9.6, 7.6)","(17.0, 46.0, 32.0)","(4.0, 4.8, 4.52)","(18.0, 65.0, 48.35)","(2.3, 2.7, 2.4299999999999997)"
09-01-2023 15:18:26.731470,"(26.0, 210.0, 107.33333333333334)","(6.5, 12.5, 12.0)","(7.0, 11.5, 9.700000000000001)","(5.5, 9.6, 7.6)","(17.0, 46.0, 32.0)","(4.0, 4.8, 4.52)","(18.0, 65.0, 48.35)","(2.3, 2.7, 2.4299999999999997)"
09-01-2023 15:18:28.036582,"(26.0, 210.0, 107.33333333333334)","(6.5, 12.5, 12.0)","(7.0, 11.5, 9.700000000000001)","(5.5, 9.6, 7.6)","(17.0, 46.0, 32.0)","(4.0, 4.8, 4.52)","(18.0, 65.0, 48.35)","(2.3, 2.7, 2.4299999999999997)"
09-01-2023 15:18:29.319765,"(26.0, 210.0, 113.75)","(6.5, 12.5, 12.0)","(7.0, 11.5, 9.700000000000001)","(5.5, 9.6, 7.6)","(17.0, 46.0, 32.0)","(4.0, 4.8, 4.52)","(18.0, 65.0, 55.07692307692308)","(2.3, 2.7, 2.4299999999999997)"
09-01-2023 15:18:30.470175,"(26.0, 210.0, 86.25)","(6.5, 12.5, 12.0)","(7.0, 11.5, 9.700000000000001)","(5.5, 9.6, 7.6)","(17.0, 46.0, 32.0)","(4.0, 4.8, 4.52)","(18.0, 60.0, 48.35)","(2.3, 2.7, 2.4299999999999997)"
09-01-2023 15:18:31.656454,"(26.0, 210.0, 86.25)","(6.5, 12.5, 12.0)","(7.0, 11.5, 9.700000000000001)","(5.5, 9.6, 7.6)","(17.0, 46.0, 32.0)","(4.0, 4.8, 4.52)","(18.0, 65.0, 48.35)","(2.3, 2.7, 2.4299999999999997)"
09-01-2023 15:18:32.886307,"(26.0, 210.0, 86.25)","(6.5, 12.5, 12.0)","(7.0, 11.5, 9.34)","(5.5, 9.6, 7.6)","(17.0, 46.0, 32.0)","(4.0, 4.8, 4.52)","(18.0, 65.0, 48.35)","(2.3, 2.7, 2.6627586206896554)"
09-01-2023 15:18:34.185901,"(26.0, 210.0, 111.0)","(6.5, 12.5, 12.0)","(7.0, 11.5, 9.842857142857142)","(5.5, 9.6, 7.6)","(17.0, 46.0, 32.0)","(4.0, 4.8, 4.52)","(18.0, 65.0, 48.35)","(2.3, 2.7, 2.445)"
09-01-2023 15:18:35.482844,"(26.0, 210.0, 90.83333333333333)","(6.5, 12.5, 12.0)","(7.0, 11.5, 8.848571428571429)","(5.5, 9.6, 7.6)","(17.0, 46.0, 32.0)","(4.0, 4.8, 4.52)","(18.0, 65.0, 48.35)","(2.3, 2.7, 2.445)"
09-01-2023 15:18:36.752731,"(26.0, 210.0, 100.0)","(6.5, 12.5, 12.0)","(7.0, 11.5, 9.0)","(5.5, 9.6, 7.6)","(17.0, 46.0, 32.0)","(4.0, 4.8, 4.52)","(18.0, 65.0, 48.35)","(2.3, 2.7, 2.445)"
09-01-2023 15:18:38.037214,"(26.0, 210.0, 100.0)","(6.5, 12.5, 12.0)","(7.0, 11.0, 8.75)","(5.5, 9.6, 7.6)","(17.0, 46.0, 32.0)","(4.0, 4.8, 4.52)","(18.0, 65.0, 48.35)","(2.3, 2.7, 2.445)"
09-01-2023 15:18:39.159843,"(26.0, 210.0, 95.41666666666667)","(6.5, 12.5, 12.0)","(7.0, 11.0, 8.75)","(5.5, 9.6, 7.6)","(17.0, 46.0, 32.0)","(4.0, 4.8, 4.52)","(18.0, 65.0, 48.35)","(2.3, 2.7, 2.6765853658536587)"
09-01-2023 15:18:40.391860,"(26.0, 210.0, 95.41666666666667)","(6.5, 12.5, 12.0)","(7.0, 11.0, 8.75)","(5.5, 9.6, 7.6)","(17.0, 46.0, 32.0)","(4.0, 4.8, 4.52)","(18.0, 65.0, 48.35)","(2.3, 2.7, 2.6868493150684936)"
09-01-2023 15:18:41.568755,"(26.0, 210.0, 95.41666666666667)","(6.5, 12.5, 12.0)","(7.0, 11.0, 8.75)","(5.5, 9.6, 7.6)","(17.0, 46.0, 32.0)","(4.0, 4.8, 4.52)","(18.0, 65.0, 48.35)","(2.3, 2.7, 2.6868493150684936)"
09-01-2023 15:18:42.823193,"(26.0, 210.0, 95.41666666666667)","(6.5, 12.5, 12.0)","(7.0, 11.0, 8.75)","(5.5, 9.6, 7.6)","(17.0, 46.0, 32.0)","(4.0, 4.8, 4.52)","(18.0, 65.0, 48.35)","(2.3, 2.7, 2.6868493150684936)"
09-01-2023 15:18:44.146693,"(26.0, 210.0, 95.41666666666667)","(6.5, 12.5, 12.0)","(7.0, 11.0, 8.75)","(5.5, 9.6, 7.6)","(17.0, 46.0, 32.73684210526316)","(4.0, 4.8, 4.52)","(18.0, 65.0, 48.35)","(2.3, 2.7, 2.6868493150684936)"
09-01-2023 15:18:45.500163,"(26.0, 210.0, 95.41666666666667)","(6.5, 12.5, 12.0)","(7.0, 11.0, 8.75)","(5.5, 9.6, 7.6)","(17.0, 46.0, 32.73684210526316)","(4.0, 4.8, 4.52)","(18.0, 65.0, 47.473684210526315)","(2.3, 2.7, 2.6868493150684936)"
09-01-2023 15:18:46.839239,"(26.0, 210.0, 95.41666666666667)","(6.5, 12.5, 12.0)","(7.0, 11.0, 8.75)","(5.5, 9.6, 8.952941176470588)","(17.0, 46.0, 32.73684210526316)","(4.0, 4.8, 4.52)","(18.0, 65.0, 48.35)","(2.3, 2.7, 2.6868493150684936)"
09-01-2023 15:18:48.163169,"(26.0, 210.0, 95.41666666666667)","(6.5, 12.5, 12.0)","(7.0, 11.0, 8.75)","(5.5, 9.6, 9.007407407407406)","(17.0, 46.0, 32.73684210526316)","(4.0, 4.8, 4.52)","(18.0, 65.0, 48.35)","(2.3, 2.7, 2.6868493150684936)"
09-01-2023 15:18:49.446195,"(26.0, 210.0, 95.41666666666667)","(6.5, 12.5, 12.0)","(7.0, 11.0, 8.75)","(5.5, 9.6, 9.007407407407406)","(17.0, 46.0, 32.73684210526316)","(4.0, 4.8, 4.52)","(18.0, 65.0, 48.35)","(2.3, 2.7, 2.6868493150684936)"
09-01-2023 15:18:50.637759,"(26.0, 210.0, 95.41666666666667)","(6.5, 12.5, 12.0)","(7.0, 11.0, 8.75)","(5.5, 9.6, 9.028571428571428)","(17.0, 46.0, 32.73684210526316)","(4.0, 4.8, 4.52)","(18.0, 65.0, 48.35)","(2.3, 2.7, 2.6868493150684936)"
09-01-2023 15:18:51.771735,"(26.0, 210.0, 104.23076923076923)","(6.5, 12.5, 12.0)","(7.0, 11.0, 8.746938775510204)","(5.5, 9.6, 9.028571428571428)","(17.0, 46.0, 32.73684210526316)","(4.0, 4.8, 4.52)","(18.0, 65.0, 48.35)","(2.3, 2.7, 2.6868493150684936)"
09-01-2023 15:18:53.127400,"(26.0, 210.0, 100.0)","(6.5, 12.5, 12.0)","(7.0, 11.0, 8.746938775510204)","(5.5, 9.6, 9.028571428571428)","(17.0, 46.0, 32.73684210526316)","(4.0, 4.8, 4.52)","(18.0, 65.0, 48.35)","(2.3, 2.7, 2.6868493150684936)"
09-01-2023 15:18:54.498025,"(26.0, 210.0, 100.0)","(6.5, 12.5, 12.0)","(7.0, 11.0, 8.746938775510204)","(5.5, 9.6, 8.64)","(17.0, 46.0, 32.73684210526316)","(4.0, 4.8, 4.52)","(18.0, 65.0, 48.35)","(2.3, 2.7, 2.6868493150684936)"
09-01-2023 15:18:55.824122,"(26.0, 210.0, 100.0)","(6.5, 12.5, 12.0)","(7.0, 11.0, 8.746938775510204)","(5.5, 9.6, 8.64)","(17.0, 46.0, 32.73684210526316)","(4.0, 4.8, 4.52)","(18.0, 65.0, 48.35)","(2.3, 2.7, 2.6868493150684936)"
09-01-2023 15:18:57.315756,"(26.0, 210.0, 100.0)","(6.5, 12.5, 12.0)","(7.0, 11.0, 8.746938775510204)","(5.5, 9.6, 9.10344827586207)","(17.0, 46.0, 32.73684210526316)","(4.0, 4.8, 4.52)","(18.0, 65.0, 48.35)","(2.3, 2.7, 2.6868493150684936)"
09-01-2023 15:18:58.775745,"(26.0, 210.0, 100.0)","(6.5, 12.5, 12.0)","(7.0, 11.0, 8.746938775510204)","(5.5, 9.6, 8.436363636363636)","(17.0, 46.0, 32.73684210526316)","(4.0, 4.8, 4.52)","(18.0, 65.0, 48.35)","(2.3, 2.7, 2.6437500000000003)"
09-01-2023 15:19:00.022065,"(26.0, 210.0, 100.0)","(6.5, 12.5, 12.0)","(7.0, 11.0, 8.746938775510204)","(5.5, 9.6, 8.436363636363636)","(17.0, 46.0, 32.73684210526316)","(4.0, 4.8, 4.52)","(18.0, 65.0, 48.35)","(2.3, 2.7, 2.6437500000000003)"
09-01-2023 15:19:01.269435,"(26.0, 210.0, 100.0)","(6.5, 12.5, 12.0)","(7.0, 11.0, 8.746938775510204)","(5.5, 9.6, 8.436363636363636)","(17.0, 46.0, 32.73684210526316)","(4.0, 4.8, 4.52)","(18.0, 65.0, 48.35)","(2.3, 2.7, 2.6437500000000003)"
09-01-2023 15:19:02.594729,"(26.0, 210.0, 100.0)","(6.5, 12.5, 12.0)","(7.0, 11.0, 8.746938775510204)","(5.5, 9.6, 8.436363636363636)","(17.0, 46.0, 32.73684210526316)","(4.0, 4.8, 4.52)","(18.0, 65.0, 48.35)","(2.3, 2.7, 2.6437500000000003)"
09-01-2023 15:19:03.886233,"(26.0, 210.0, 100.0)","(6.5, 12.5, 12.0)","(7.0, 11.0, 10.025)","(5.5, 9.6, 8.436363636363636)","(17.0, 46.0, 32.73684210526316)","(4.0, 4.8, 4.52)","(18.0, 65.0, 48.35)","(2.3, 2.7, 2.6437500000000003)"
09-01-2023 15:19:05.366784,"(26.0, 210.0, 100.0)","(6.5, 12.5, 12.0)","(7.0, 10.5, 10.025)","(5.5, 9.6, 8.436363636363636)","(17.0, 46.0, 32.73684210526316)","(4.0, 4.8, 4.52)","(18.0, 65.0, 48.35)","(2.3, 2.7, 2.52)"
09-01-2023 15:19:06.781886,"(26.0, 210.0, 100.0)","(6.5, 12.5, 12.0)","(7.0, 10.5, 10.025)","(5.5, 9.6, 8.436363636363636)","(17.0, 46.0, 32.73684210526316)","(4.0, 4.8, 4.52)","(18.0, 65.0, 48.35)","(2.3, 2.7, 2.52)"
09-01-2023 15:19:08.164478,"(26.0, 210.0, 100.0)","(6.5, 12.5, 12.0)","(7.0, 10.5, 10.228571428571428)","(5.5, 9.6, 8.436363636363636)","(17.0, 46.0, 32.73684210526316)","(4.0, 4.8, 4.52)","(18.0, 65.0, 48.35)","(2.3, 2.7, 2.52)"
09-01-2023 15:19:09.647484,"(26.0, 210.0, 100.0)","(6.5, 12.5, 12.0)","(7.0, 10.5, 10.228571428571428)","(5.5, 9.6, 8.436363636363636)","(17.0, 46.0, 32.35)","(4.0, 4.8, 4.52)","(18.0, 65.0, 55.42857142857143)","(2.3, 2.7, 2.52)"
09-01-2023 15:19:11.003910,"(26.0, 210.0, 100.0)","(6.5, 12.5, 12.0)","(7.0, 10.5, 10.228571428571428)","(5.5, 9.6, 8.436363636363636)","(17.0, 46.0, 32.35)","(4.0, 4.8, 4.52)","(18.0, 60.0, 53.6)","(2.3, 2.7, 2.55)"
09-01-2023 15:19:12.311490,"(26.0, 210.0, 100.0)","(6.5, 12.5, 12.0)","(7.0, 10.5, 10.228571428571428)","(5.5, 9.6, 8.436363636363636)","(17.0, 46.0, 32.35)","(4.0, 4.8, 4.4230769230769225)","(18.0, 60.0, 53.6)","(2.3, 2.7, 2.49)"
09-01-2023 15:19:13.526094,"(26.0, 210.0, 100.0)","(6.5, 12.5, 12.0)","(7.0, 10.5, 10.228571428571428)","(5.5, 9.6, 8.436363636363636)","(17.0, 46.0, 32.35)","(4.0, 4.8, 4.3)","(18.0, 60.0, 48.21052631578947)","(2.3, 2.7, 2.49)"
09-01-2023 15:19:14.845568,"(26.0, 210.0, 100.0)","(6.5, 12.5, 12.0)","(7.0, 10.5, 10.228571428571428)","(5.5, 9.6, 8.436363636363636)","(17.0, 46.0, 32.35)","(4.0, 4.7, 4.357142857142857)","(18.0, 60.0, 48.21052631578947)","(2.3, 2.7, 2.49)"
09-01-2023 15:19:16.129260,"(26.0, 210.0, 100.0)","(6.5, 12.5, 12.0)","(7.0, 10.5, 10.228571428571428)","(5.5, 9.6, 8.436363636363636)","(17.0, 46.0, 32.35)","(4.0, 4.7, 4.5285714285714285)","(18.0, 60.0, 48.21052631578947)","(2.3, 2.7, 2.5764705882352943)"
09-01-2023 15:19:17.458599,"(26.0, 210.0, 100.0)","(6.5, 12.5, 12.0)","(7.0, 10.5, 10.228571428571428)","(5.5, 9.6, 8.436363636363636)","(17.0, 46.0, 32.35)","(4.0, 4.6, 4.5285714285714285)","(18.0, 60.0, 48.21052631578947)","(2.3, 2.7, 2.5764705882352943)"
09-01-2023 15:19:18.711011,"(26.0, 210.0, 100.0)","(6.5, 12.5, 12.0)","(7.0, 10.5, 10.228571428571428)","(5.5, 9.6, 8.436363636363636)","(17.0, 46.0, 32.35)","(4.0, 4.6, 4.3)","(18.0, 60.0, 48.21052631578947)","(2.3, 2.7, 2.5764705882352943)"
09-01-2023 15:19:19.954967,"(26.0, 210.0, 100.0)","(6.5, 12.5, 12.0)","(7.0, 10.5, 10.228571428571428)","(5.5, 9.6, 8.436363636363636)","(17.0, 46.0, 32.35)","(4.0, 4.6, 4.3)","(18.0, 60.0, 48.21052631578947)","(2.3, 2.7, 2.5764705882352943)"
09-01-2023 15:19:21.188182,"(26.0, 210.0, 100.0)","(6.5, 12.5, 12.0)","(7.0, 10.5, 10.228571428571428)","(5.5, 9.6, 8.436363636363636)","(17.0, 46.0, 32.35)","(4.0, 4.6, 4.442857142857143)","(18.0, 60.0, 48.21052631578947)","(2.3, 2.7, 2.5764705882352943)"
09-01-2023 15:19:22.413885,"(26.0, 210.0, 100.0)","(6.5, 12.5, 12.0)","(7.0, 10.5, 10.228571428571428)","(5.5, 9.6, 8.436363636363636)","(17.0, 46.0, 32.35)","(4.0, 4.5, 4.271428571428571)","(18.0, 60.0, 48.21052631578947)","(2.3, 2.7, 2.5764705882352943)"
09-01-2023 15:19:23.656545,"(26.0, 210.0, 100.0)","(6.5, 12.5, 12.0)","(7.0, 10.5, 10.228571428571428)","(5.5, 9.6, 8.436363636363636)","(17.0, 46.0, 32.35)","(4.0, 4.5, 4.199999999999999)","(18.0, 60.0, 48.21052631578947)","(2.3, 2.7, 2.5764705882352943)"
09-01-2023 15:19:24.860196,"(26.0, 210.0, 99.23076923076923)","(6.5, 12.5, 12.0)","(7.0, 10.5, 10.228571428571428)","(5.5, 9.6, 8.436363636363636)","(17.0, 46.0, 32.35)","(4.0, 4.5, 4.199999999999999)","(18.0, 60.0, 48.21052631578947)","(2.3, 2.7, 2.5764705882352943)"
09-01-2023 15:19:26.049896,"(26.0, 210.0, 99.23076923076923)","(6.5, 12.5, 12.0)","(7.0, 10.5, 10.228571428571428)","(5.5, 9.6, 8.436363636363636)","(17.0, 46.0, 32.35)","(4.0, 4.5, 4.199999999999999)","(18.0, 60.0, 48.21052631578947)","(2.3, 2.7, 2.5764705882352943)"
09-01-2023 15:19:27.275378,"(26.0, 210.0, 99.23076923076923)","(6.5, 12.5, 12.0)","(7.0, 10.5, 10.228571428571428)","(5.5, 9.6, 8.436363636363636)","(17.0, 46.0, 32.35)","(4.0, 4.5, 4.199999999999999)","(18.0, 60.0, 48.21052631578947)","(2.3, 2.7, 2.5764705882352943)"
09-01-2023 15:19:28.407273,"(26.0, 210.0, 94.61538461538461)","(6.5, 12.5, 12.0)","(7.0, 10.5, 10.228571428571428)","(5.5, 9.6, 8.436363636363636)","(17.0, 46.0, 32.35)","(4.0, 4.5, 4.199999999999999)","(18.0, 60.0, 48.21052631578947)","(2.3, 2.7, 2.5764705882352943)"
09-01-2023 15:19:29.566219,"(26.0, 210.0, 94.61538461538461)","(6.5, 12.5, 12.0)","(7.0, 10.5, 10.228571428571428)","(5.5, 9.6, 8.436363636363636)","(17.0, 46.0, 32.35)","(4.0, 4.5, 4.199999999999999)","(18.0, 60.0, 48.21052631578947)","(2.3, 2.7, 2.5764705882352943)"
09-01-2023 15:19:30.790233,"(26.0, 210.0, 94.61538461538461)","(6.5, 12.5, 12.0)","(7.0, 10.5, 10.228571428571428)","(5.5, 9.6, 8.436363636363636)","(17.0, 46.0, 32.35)","(4.0, 4.5, 4.199999999999999)","(18.0, 60.0, 48.21052631578947)","(2.3, 2.7, 2.5764705882352943)"
09-01-2023 15:19:32.019170,"(26.0, 210.0, 102.85714285714286)","(6.5, 12.5, 12.0)","(7.0, 10.5, 10.228571428571428)","(5.5, 9.6, 8.436363636363636)","(17.0, 46.0, 32.35)","(4.0, 4.5, 4.199999999999999)","(18.0, 60.0, 48.21052631578947)","(2.3, 2.7, 2.5764705882352943)"
09-01-2023 15:19:33.260942,"(26.0, 210.0, 102.85714285714286)","(6.5, 12.5, 12.0)","(7.0, 10.5, 10.228571428571428)","(5.5, 9.6, 8.436363636363636)","(17.0, 46.0, 38.3)","(4.0, 4.5, 4.199999999999999)","(18.0, 60.0, 48.21052631578947)","(2.3, 2.7, 2.5764705882352943)"
09-01-2023 15:19:34.529647,"(26.0, 210.0, 102.85714285714286)","(6.5, 12.5, 12.0)","(7.0, 10.5, 10.228571428571428)","(5.5, 9.6, 8.436363636363636)","(17.0, 44.0, 34.15384615384615)","(4.0, 4.5, 4.199999999999999)","(18.0, 60.0, 48.21052631578947)","(2.3, 2.7, 2.5764705882352943)"
09-01-2023 15:19:35.748481,"(26.0, 210.0, 102.85714285714286)","(6.5, 12.5, 12.0)","(7.0, 10.5, 10.228571428571428)","(5.5, 9.6, 8.436363636363636)","(17.0, 42.0, 32.0)","(4.0, 4.5, 4.199999999999999)","(18.0, 60.0, 48.21052631578947)","(2.3, 2.7, 2.5764705882352943)"
09-01-2023 15:19:36.997035,"(26.0, 210.0, 102.85714285714286)","(6.5, 12.5, 12.0)","(7.0, 10.5, 10.228571428571428)","(5.5, 9.6, 8.436363636363636)","(17.0, 42.0, 29.958333333333336)","(4.0, 4.5, 4.199999999999999)","(18.0, 60.0, 46.85714285714286)","(2.3, 2.7, 2.5764705882352943)"
09-01-2023 15:19:38.143755,"(26.0, 210.0, 102.85714285714286)","(6.5, 12.5, 12.0)","(7.0, 10.5, 10.228571428571428)","(5.5, 9.6, 8.436363636363636)","(17.0, 42.0, 29.958333333333336)","(4.0, 4.5, 4.199999999999999)","(18.0, 50.0, 46.85714285714286)","(2.3, 2.7, 2.5764705882352943)"
09-01-2023 15:19:39.290850,"(26.0, 210.0, 102.85714285714286)","(6.5, 12.5, 12.0)","(7.0, 10.5, 10.228571428571428)","(5.5, 9.6, 8.436363636363636)","(17.0, 42.0, 29.958333333333336)","(4.0, 4.5, 4.199999999999999)","(19.0, 50.0, 43.529411764705884)","(2.25, 2.7, 2.5764705882352943)"
09-01-2023 15:19:40.440457,"(26.0, 210.0, 102.85714285714286)","(6.5, 12.5, 12.0)","(7.0, 10.5, 10.228571428571428)","(5.5, 9.6, 8.436363636363636)","(17.0, 42.0, 29.958333333333336)","(4.0, 4.5, 4.199999999999999)","(19.0, 50.0, 43.529411764705884)","(2.25, 2.7, 2.5764705882352943)"
