,Lions Tooth,Taspinaro,Coronation Veronic,Saxon Mist,Labby Rock,Techno Awards,Another Prediction,Baheera,Punk Princess
07-12-2022 20:47:03.273838,"(5.5, 6.6, 6.455813953488372)","(13.0, 16.0, 15.565934065934066)","(8.0, 10.5, 10.39655172413793)","(7.5, 8.8, 8.777272727272727)","(7.5, 8.4, 8.353159851301115)","(71.0, 120.0, 114.16666666666667)","(51.0, 65.0, 63.225806451612904)","(7.0, 8.2, 8.164285714285715)","(2.9, 3.35, 3.305743243243243)"
07-12-2022 20:47:04.770062,"(5.5, 6.6, 6.425490196078432)","(13.0, 16.0, 15.739583333333334)","(8.0, 10.5, 10.412621359223301)","(7.5, 8.8, 8.786301369863015)","(7.5, 8.4, 8.356401384083044)","(71.0, 120.0, 114.61538461538461)","(51.0, 65.0, 63.38235294117647)","(7.0, 8.2, 8.17590361445783)","(2.9, 3.35, 3.296646942800789)"
07-12-2022 20:47:06.051853,"(5.5, 6.6, 6.533093525179856)","(13.0, 16.0, 15.75)","(8.0, 10.5, 10.421052631578947)","(7.5, 8.8, 8.787951807228916)","(7.0, 8.4, 8.362328767123287)","(81.0, 120.0, 115.33333333333333)","(51.0, 65.0, 63.42857142857143)","(7.0, 8.2, 8.178723404255319)","(2.9, 3.3, 3.2968460111317253)"
07-12-2022 20:47:07.510489,"(5.5, 6.6, 6.480385852090032)","(13.0, 16.0, 15.761146496815286)","(8.0, 10.5, 10.42741935483871)","(7.5, 8.8, 8.789473684210527)","(7.0, 8.4, 8.509677419354839)","(81.0, 120.0, 115.625)","(51.0, 65.0, 63.513513513513516)","(7.0, 8.2, 8.181308411214953)","(2.9, 3.3, 3.297027972027972)"
07-12-2022 20:47:08.859430,"(5.5, 6.6, 6.479220779220779)","(13.0, 16.0, 15.759615384615385)","(8.0, 10.5, 10.426829268292684)","(7.5, 8.8, 8.789473684210527)","(7.0, 8.6, 8.509677419354839)","(81.0, 120.0, 115.33333333333333)","(51.0, 65.0, 63.513513513513516)","(7.0, 8.2, 8.181308411214953)","(2.9, 3.3, 3.2915109034267913)"
07-12-2022 20:47:10.577360,"(5.5, 6.6, 6.482278481012658)","(13.0, 16.0, 15.764150943396226)","(8.0, 10.5, 10.429133858267717)","(7.5, 8.8, 8.79009900990099)","(7.0, 8.6, 8.522222222222222)","(81.0, 120.0, 116.15384615384616)","(51.0, 65.0, 63.55263157894737)","(7.0, 8.2, 8.182300884955751)","(2.9, 3.3, 3.2916666666666665)"
07-12-2022 20:47:12.009969,"(5.5, 6.6, 6.482278481012658)","(13.0, 16.0, 15.761146496815286)","(8.0, 10.5, 10.429133858267717)","(7.5, 8.8, 8.79009900990099)","(7.0, 8.6, 8.522222222222222)","(81.0, 120.0, 116.15384615384616)","(51.0, 65.0, 63.55263157894737)","(7.0, 8.2, 8.182300884955751)","(2.9, 3.3, 3.291335453100159)"
07-12-2022 20:47:13.676209,"(5.5, 6.6, 6.482278481012658)","(13.0, 16.0, 15.765625)","(8.0, 10.5, 10.431818181818182)","(7.5, 8.8, 8.788785046728973)","(7.0, 8.6, 8.533333333333333)","(81.0, 120.0, 116.42857142857143)","(51.0, 65.0, 63.58974358974359)","(7.0, 8.2, 8.183050847457626)","(2.9, 3.3, 3.291524105754277)"
07-12-2022 20:47:15.253892,"(5.5, 6.6, 6.462108262108262)","(13.0, 16.0, 15.747093023255815)","(8.0, 10.5, 10.38255033557047)","(7.5, 8.8, 8.77111111111111)","(7.5, 8.6, 8.488888888888889)","(81.0, 120.0, 116.66666666666667)","(51.0, 65.0, 63.333333333333336)","(7.0, 8.2, 8.152857142857142)","(2.9, 3.3, 3.2804038004750593)"
07-12-2022 20:47:16.743147,"(5.5, 6.6, 6.462108262108262)","(13.0, 16.0, 15.747093023255815)","(8.0, 10.5, 10.38255033557047)","(7.5, 8.8, 8.77111111111111)","(7.5, 8.6, 8.493333333333334)","(81.0, 120.0, 116.66666666666667)","(51.0, 65.0, 63.333333333333336)","(7.0, 8.2, 8.152857142857142)","(2.9, 3.3, 3.2804038004750593)"
07-12-2022 20:47:18.204227,"(5.5, 6.6, 6.462108262108262)","(13.0, 16.0, 15.747093023255815)","(8.0, 10.5, 10.342261904761905)","(7.5, 8.8, 8.754146341463414)","(7.5, 8.6, 8.388625592417062)","(81.0, 120.0, 116.19047619047619)","(51.0, 65.0, 63.111111111111114)","(7.0, 8.2, 8.132098765432099)","(2.9, 3.3, 3.2768343815513625)"
07-12-2022 20:47:19.592396,"(5.5, 6.6, 6.41604938271605)","(13.0, 16.0, 15.742105263157894)","(8.0, 10.5, 10.342261904761905)","(7.5, 8.8, 8.753465346534654)","(7.5, 8.4, 8.389237668161435)","(81.0, 120.0, 116.19047619047619)","(51.0, 65.0, 63.111111111111114)","(7.0, 8.2, 8.132098765432099)","(2.9, 3.3, 3.27765726681128)"
07-12-2022 20:47:20.940042,"(5.5, 6.6, 6.41604938271605)","(13.0, 16.0, 15.742105263157894)","(8.0, 10.5, 10.342261904761905)","(7.5, 8.8, 8.738157894736842)","(7.5, 8.4, 8.389237668161435)","(81.0, 120.0, 116.84210526315789)","(51.0, 65.0, 63.41463414634146)","(7.0, 8.2, 8.150704225352111)","(2.9, 3.3, 3.277608695652174)"
07-12-2022 20:47:22.467801,"(5.5, 6.6, 6.516425120772947)","(13.0, 16.0, 15.76086956521739)","(8.0, 10.5, 10.314814814814815)","(7.5, 8.8, 8.722727272727273)","(7.5, 8.4, 8.415000000000001)","(81.0, 120.0, 117.72727272727272)","(51.0, 65.0, 62.95918367346939)","(7.0, 8.2, 8.132558139534883)","(2.9, 3.3, 3.27546992481203)"
07-12-2022 20:47:24.033952,"(5.5, 6.6, 6.432850241545894)","(13.0, 16.0, 15.76086956521739)","(8.0, 10.5, 10.32233502538071)","(7.5, 8.8, 8.722727272727273)","(7.5, 8.6, 8.415000000000001)","(81.0, 120.0, 117.72727272727272)","(51.0, 65.0, 62.95918367346939)","(7.0, 8.2, 8.132558139534883)","(2.9, 3.3, 3.27546992481203)"
07-12-2022 20:47:25.872271,"(5.5, 6.6, 6.432850241545894)","(13.0, 16.0, 15.673076923076923)","(8.0, 10.5, 10.32233502538071)","(7.5, 8.8, 8.722727272727273)","(7.5, 8.6, 8.402272727272727)","(81.0, 120.0, 117.72727272727272)","(51.0, 65.0, 62.95918367346939)","(7.0, 8.2, 8.132558139534883)","(2.9, 3.3, 3.2760576923076923)"
07-12-2022 20:47:27.724554,"(5.5, 6.6, 6.432850241545894)","(13.0, 16.0, 15.701754385964913)","(8.0, 10.5, 10.320512820512821)","(7.5, 8.8, 8.722727272727273)","(7.0, 8.6, 8.402272727272727)","(81.0, 120.0, 117.72727272727272)","(51.0, 65.0, 62.95918367346939)","(7.0, 8.2, 8.132558139534883)","(2.9, 3.3, 3.280449438202247)"
07-12-2022 20:47:29.810727,"(5.5, 6.6, 6.429299363057325)","(13.0, 16.0, 15.688524590163935)","(8.0, 10.5, 10.310344827586206)","(7.5, 8.8, 8.719266055045871)","(7.0, 8.6, 8.401834862385321)","(81.0, 120.0, 117.5)","(51.0, 65.0, 62.87037037037037)","(7.0, 8.2, 8.12270531400966)","(2.9, 3.3, 3.2784240150093806)"
07-12-2022 20:47:32.044238,"(5.5, 6.6, 6.429299363057325)","(13.0, 16.0, 15.838235294117647)","(8.0, 10.5, 10.310344827586206)","(7.5, 8.8, 8.718518518518518)","(7.0, 8.6, 8.401834862385321)","(81.0, 120.0, 118.0)","(51.0, 65.0, 62.90909090909091)","(7.0, 8.2, 8.126605504587156)","(2.9, 3.3, 3.279090909090909)"
07-12-2022 20:47:33.806133,"(5.5, 6.6, 6.429299363057325)","(13.0, 16.0, 15.838235294117647)","(8.0, 10.5, 10.310344827586206)","(7.5, 8.8, 8.721076233183856)","(7.0, 8.6, 8.401834862385321)","(81.0, 120.0, 118.0)","(51.0, 65.0, 62.94642857142857)","(7.0, 8.2, 8.130357142857143)","(2.9, 3.3, 3.2799289520426287)"
07-12-2022 20:47:35.981330,"(5.5, 6.6, 6.43855421686747)","(13.0, 16.0, 15.89423076923077)","(8.0, 10.5, 10.317427385892117)","(7.5, 8.8, 8.72542372881356)","(7.0, 8.6, 8.401834862385321)","(81.0, 120.0, 118.06451612903226)","(51.0, 65.0, 63.01724137931035)","(7.0, 8.2, 8.1325)","(2.9, 3.3, 3.2810402684563758)"
07-12-2022 20:47:37.592723,"(5.5, 6.6, 6.43855421686747)","(13.0, 16.0, 15.89423076923077)","(8.0, 10.5, 14.444444444444445)","(7.5, 8.8, 10.625)","(7.0, 8.6, 9.869565217391305)","(81.0, 120.0, 180.0)","(51.0, 65.0, 91.0)","(7.0, 8.2, 12.08)","(2.9, 3.3, 4.274025974025974)"
07-12-2022 20:47:39.285643,"(5.5, 9.4, 9.180368098159509)","(13.0, 30.0, 11.505434782608695)","(8.0, 16.0, 13.822222222222223)","(7.5, 11.0, 10.625)","(7.0, 10.0, 9.869565217391305)","(81.0, 420.0, 210.0)","(51.0, 140.0, 66.0)","(7.0, 13.5, 11.222222222222221)","(2.9, 4.8, 4.639823008849557)"
07-12-2022 20:47:41.158064,"(5.5, 9.2, 9.180368098159509)","(13.0, 12.0, 23.875)","(8.0, 16.0, 7.721212121212121)","(7.5, 11.0, 7.0)","(7.0, 10.0, 9.571428571428571)","(81.0, 360.0, 215.0)","(51.0, 90.0, 66.0)","(7.0, 12.0, 9.052631578947368)","(2.9, 4.7, 4.29078947368421)"
07-12-2022 20:47:42.863816,"(5.5, 9.2, 7.133333333333334)","(13.0, 26.0, 11.413793103448276)","(8.0, 7.8, 13.219047619047618)","(7.5, 11.0, 7.6)","(7.0, 10.0, 9.100000000000001)","(81.0, 370.0, 212.5)","(51.0, 90.0, 64.5)","(7.0, 12.0, 10.042857142857143)","(2.9, 4.8, 3.5847826086956522)"
07-12-2022 20:47:44.268797,"(5.5, 9.0, 8.782680412371136)","(13.0, 11.5, 14.2)","(8.0, 13.5, 13.219047619047618)","(7.5, 9.2, 7.0)","(7.0, 9.8, 8.95)","(81.0, 360.0, 202.5)","(51.0, 85.0, 64.5)","(7.0, 11.5, 10.65)","(2.9, 4.8, 4.0181818181818185)"
07-12-2022 20:47:45.679469,"(5.5, 8.8, 8.782680412371136)","(13.0, 25.0, 10.727272727272727)","(8.0, 13.5, 7.453846153846154)","(7.5, 9.0, 7.0)","(7.0, 9.6, 8.95)","(81.0, 340.0, 202.5)","(51.0, 85.0, 68.0)","(7.0, 11.5, 10.65)","(2.9, 4.8, 4.0181818181818185)"
07-12-2022 20:47:47.031569,"(5.5, 8.8, 8.782680412371136)","(13.0, 11.0, 15.454545454545453)","(8.0, 7.6, 6.375)","(7.5, 9.0, 10.223529411764705)","(7.0, 9.6, 8.933333333333334)","(81.0, 340.0, 153.33333333333331)","(51.0, 80.0, 61.0)","(7.0, 11.5, 10.572727272727274)","(2.9, 4.8, 4.038888888888889)"
07-12-2022 20:47:48.392533,"(5.5, 8.8, 8.782680412371136)","(13.0, 17.5, 15.0)","(8.0, 6.6, 6.288888888888889)","(7.5, 10.5, 6.861538461538462)","(7.0, 10.0, 8.933333333333334)","(81.0, 340.0, 150.0)","(51.0, 80.0, 54.666666666666664)","(7.0, 11.5, 10.572727272727274)","(2.9, 4.7, 4.2)"
07-12-2022 20:47:49.867800,"(5.5, 8.8, 8.782716049382717)","(13.0, 19.5, 19.0)","(8.0, 6.6, 7.56)","(7.5, 10.5, 7.720000000000001)","(7.0, 10.0, 9.0)","(81.0, 330.0, 185.0)","(51.0, 80.0, 54.666666666666664)","(7.0, 11.5, 11.787878787878787)","(2.9, 4.6, 3.4769662921348314)"
