,Dayseas Rikki,Booming Boo Boo,Spring Demon,Vixon Lad,Jameson Bay,Identity Thief,Jamie Tartt,Katara Love
10-01-2023 16:50:18.520821,"(11.0, 16.5, 13.583333333333334)","(4.6, 5.4, 5.0588235294117645)","(19.0, 36.0, 25.6)","(1.75, 2.36, 2.2725)","(4.4, 7.8, 7.275)","(41.0, 44.0, 41.77777777777778)","(9.0, 12.5, 10.11111111111111)","(81.0, 390.0, 260.0)"
10-01-2023 16:50:19.796152,"(11.0, 16.5, 13.583333333333334)","(4.6, 5.4, 5.0588235294117645)","(19.0, 36.0, 25.6)","(1.75, 2.36, 2.2725)","(4.4, 7.8, 7.385714285714285)","(41.0, 44.0, 39.0)","(9.0, 12.5, 10.11111111111111)","(81.0, 390.0, 260.0)"
10-01-2023 16:50:21.083182,"(11.0, 16.5, 13.648148148148149)","(4.6, 5.4, 5.222222222222222)","(19.0, 36.0, 25.6)","(1.75, 2.36, 2.2725)","(4.4, 7.6, 7.433333333333334)","(41.0, 44.0, 39.0)","(9.0, 12.5, 10.11111111111111)","(81.0, 390.0, 260.0)"
10-01-2023 16:50:22.240562,"(11.0, 16.5, 13.648148148148149)","(4.6, 5.2, 5.111111111111112)","(19.0, 36.0, 25.6)","(1.75, 2.36, 2.2725)","(4.4, 7.6, 7.293333333333333)","(41.0, 44.0, 39.0)","(9.0, 12.5, 10.11111111111111)","(81.0, 390.0, 260.0)"
10-01-2023 16:50:23.429238,"(11.0, 16.5, 13.648148148148149)","(4.6, 5.2, 5.076923076923077)","(19.0, 36.0, 25.6)","(1.75, 2.36, 2.2725)","(4.4, 7.6, 7.16875)","(41.0, 44.0, 39.0)","(9.0, 12.5, 10.11111111111111)","(81.0, 390.0, 260.0)"
10-01-2023 16:50:24.765296,"(11.0, 16.5, 13.673076923076923)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 25.6)","(1.75, 2.36, 2.2725)","(4.4, 7.6, 7.124137931034483)","(41.0, 44.0, 39.0)","(9.0, 12.5, 10.11111111111111)","(81.0, 390.0, 260.0)"
10-01-2023 16:50:26.105960,"(11.0, 16.5, 13.673076923076923)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 25.6)","(1.75, 2.36, 2.2725)","(4.4, 7.6, 7.124137931034483)","(41.0, 44.0, 39.0)","(9.0, 12.5, 10.11111111111111)","(81.0, 390.0, 260.0)"
10-01-2023 16:50:27.433431,"(11.0, 16.5, 13.673076923076923)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 25.6)","(1.75, 2.36, 2.2725)","(4.4, 7.6, 7.293333333333333)","(41.0, 44.0, 39.0)","(9.0, 12.5, 10.11111111111111)","(81.0, 390.0, 260.0)"
10-01-2023 16:50:28.800197,"(11.0, 16.5, 13.673076923076923)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 25.6)","(1.75, 2.36, 2.2725)","(4.4, 7.6, 7.293333333333333)","(41.0, 44.0, 39.0)","(9.0, 12.5, 10.11111111111111)","(81.0, 390.0, 260.0)"
10-01-2023 16:50:30.109532,"(11.0, 16.5, 13.673076923076923)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 25.6)","(1.75, 2.36, 2.2725)","(4.4, 7.6, 7.16875)","(41.0, 44.0, 39.0)","(9.0, 12.5, 10.11111111111111)","(81.0, 390.0, 260.0)"
10-01-2023 16:50:31.365376,"(11.0, 16.5, 13.673076923076923)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 25.6)","(1.75, 2.36, 2.2725)","(4.4, 7.6, 7.124137931034483)","(41.0, 44.0, 39.0)","(9.0, 12.5, 10.11111111111111)","(81.0, 390.0, 260.0)"
10-01-2023 16:50:32.624801,"(11.0, 16.5, 13.673076923076923)","(5.0, 5.2, 5.041666666666667)","(19.0, 36.0, 25.6)","(1.75, 2.36, 2.31625)","(4.4, 7.6, 7.189473684210526)","(31.0, 44.0, 39.0)","(9.0, 12.5, 10.11111111111111)","(71.0, 390.0, 260.0)"
10-01-2023 16:50:33.846715,"(11.0, 16.5, 13.673076923076923)","(5.0, 5.2, 5.041666666666667)","(19.0, 36.0, 25.6)","(1.75, 2.36, 2.31625)","(4.4, 7.6, 7.189473684210526)","(31.0, 44.0, 39.0)","(9.0, 12.5, 10.11111111111111)","(71.0, 390.0, 260.0)"
10-01-2023 16:50:35.110894,"(11.0, 16.5, 13.673076923076923)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 25.6)","(1.75, 2.36, 2.3)","(4.4, 7.6, 7.18)","(31.0, 44.0, 39.0)","(9.0, 12.5, 10.11111111111111)","(71.0, 390.0, 175.0)"
10-01-2023 16:50:36.353595,"(11.0, 16.5, 13.673076923076923)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 25.6)","(1.75, 2.36, 2.3)","(4.4, 7.6, 7.32)","(31.0, 44.0, 39.0)","(9.0, 12.5, 11.333333333333334)","(71.0, 400.0, 336.0)"
10-01-2023 16:50:37.602836,"(11.0, 16.5, 13.60344827586207)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 25.6)","(1.75, 2.36, 2.3)","(4.4, 7.6, 7.32)","(31.0, 44.0, 39.0)","(9.0, 12.0, 11.333333333333334)","(71.0, 390.0, 260.0)"
10-01-2023 16:50:38.851897,"(11.0, 16.0, 15.5)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 25.6)","(1.75, 2.36, 2.3)","(4.4, 7.6, 7.2)","(41.0, 44.0, 39.0)","(9.0, 12.0, 11.333333333333334)","(81.0, 390.0, 260.0)"
10-01-2023 16:50:40.100291,"(11.0, 16.0, 15.5)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 25.6)","(1.75, 2.36, 2.38)","(4.4, 7.4, 7.122222222222223)","(41.0, 44.0, 39.0)","(9.0, 12.0, 11.333333333333334)","(81.0, 390.0, 260.0)"
10-01-2023 16:50:41.421798,"(11.0, 16.5, 13.673076923076923)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 28.0)","(1.75, 2.44, 2.404)","(4.4, 7.4, 6.818181818181818)","(41.0, 44.0, 39.0)","(9.0, 12.0, 11.333333333333334)","(81.0, 390.0, 260.0)"
10-01-2023 16:50:42.722176,"(11.0, 16.5, 13.673076923076923)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 28.0)","(1.75, 2.44, 2.315384615384615)","(4.4, 7.4, 7.030769230769231)","(41.0, 44.0, 39.0)","(9.0, 12.0, 11.333333333333334)","(81.0, 390.0, 260.0)"
10-01-2023 16:50:44.039327,"(11.0, 16.5, 13.673076923076923)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 28.0)","(1.75, 2.44, 2.315384615384615)","(4.4, 7.4, 7.16)","(41.0, 44.0, 39.0)","(9.0, 12.0, 11.333333333333334)","(81.0, 390.0, 260.0)"
10-01-2023 16:50:45.343943,"(11.0, 16.5, 13.673076923076923)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 28.0)","(1.75, 2.44, 2.315384615384615)","(4.4, 7.4, 7.0)","(41.0, 44.0, 39.0)","(9.0, 12.0, 11.333333333333334)","(81.0, 390.0, 260.0)"
10-01-2023 16:50:46.691921,"(11.0, 16.5, 13.673076923076923)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 28.0)","(1.75, 2.44, 2.315384615384615)","(4.4, 7.4, 7.0)","(41.0, 44.0, 39.0)","(9.0, 12.0, 11.333333333333334)","(81.0, 390.0, 334.0)"
10-01-2023 16:50:47.910737,"(11.0, 16.5, 13.673076923076923)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 28.0)","(1.75, 2.44, 2.315384615384615)","(4.4, 7.4, 7.0)","(41.0, 44.0, 39.0)","(9.0, 12.0, 11.333333333333334)","(81.0, 390.0, 334.0)"
10-01-2023 16:50:49.106379,"(11.0, 16.5, 13.673076923076923)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 28.0)","(1.75, 2.44, 2.315384615384615)","(4.4, 7.4, 7.0)","(41.0, 44.0, 39.0)","(9.0, 12.0, 11.333333333333334)","(81.0, 390.0, 334.0)"
10-01-2023 16:50:50.358257,"(11.0, 16.5, 13.673076923076923)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 28.0)","(1.75, 2.44, 2.315384615384615)","(4.4, 7.4, 7.0)","(41.0, 44.0, 39.0)","(9.0, 12.0, 11.333333333333334)","(81.0, 390.0, 320.0)"
10-01-2023 16:50:51.646128,"(11.0, 16.5, 13.673076923076923)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 28.0)","(1.75, 2.44, 2.315384615384615)","(4.4, 7.4, 7.0)","(41.0, 44.0, 39.0)","(9.0, 12.0, 11.333333333333334)","(81.0, 390.0, 355.0)"
10-01-2023 16:50:52.931616,"(11.0, 16.5, 13.673076923076923)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 28.0)","(1.75, 2.44, 2.315384615384615)","(4.4, 7.4, 7.0)","(41.0, 44.0, 39.0)","(9.0, 12.0, 11.333333333333334)","(81.0, 390.0, 355.0)"
10-01-2023 16:50:54.175891,"(11.0, 16.5, 13.673076923076923)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 28.0)","(1.75, 2.44, 2.315384615384615)","(4.4, 7.4, 7.0)","(41.0, 44.0, 39.0)","(9.0, 12.0, 11.333333333333334)","(81.0, 390.0, 355.0)"
10-01-2023 16:50:55.462927,"(11.0, 16.5, 13.673076923076923)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 28.0)","(1.75, 2.44, 2.315384615384615)","(4.4, 7.4, 7.0)","(41.0, 44.0, 39.0)","(9.0, 12.0, 11.333333333333334)","(81.0, 390.0, 355.0)"
10-01-2023 16:50:56.761181,"(11.0, 16.5, 13.673076923076923)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 28.0)","(1.75, 2.44, 2.3628571428571425)","(4.4, 7.4, 7.0)","(41.0, 44.0, 39.0)","(9.0, 12.0, 11.333333333333334)","(81.0, 390.0, 355.0)"
10-01-2023 16:50:58.164870,"(11.0, 16.5, 13.673076923076923)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 28.0)","(1.75, 2.44, 2.3628571428571425)","(4.4, 7.4, 7.0)","(41.0, 44.0, 39.0)","(9.0, 12.0, 11.333333333333334)","(81.0, 390.0, 355.0)"
10-01-2023 16:50:59.520920,"(11.0, 16.5, 13.673076923076923)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 28.0)","(1.75, 2.44, 2.34)","(4.4, 7.4, 7.0)","(41.0, 44.0, 39.0)","(9.0, 12.0, 11.333333333333334)","(81.0, 390.0, 355.0)"
10-01-2023 16:51:00.873473,"(11.0, 16.5, 13.60344827586207)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 28.0)","(1.75, 2.44, 2.34)","(4.4, 7.4, 7.025)","(41.0, 44.0, 37.63636363636363)","(9.0, 12.0, 11.333333333333334)","(81.0, 390.0, 355.0)"
10-01-2023 16:51:02.493174,"(11.0, 16.5, 13.583333333333334)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 28.0)","(1.75, 2.44, 2.325454545454545)","(4.4, 7.4, 7.25)","(41.0, 44.0, 37.63636363636363)","(9.0, 12.0, 11.333333333333334)","(81.0, 390.0, 355.0)"
10-01-2023 16:51:03.936014,"(11.0, 16.5, 13.648148148148149)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 28.0)","(1.75, 2.44, 2.34)","(4.4, 7.4, 6.963636363636364)","(41.0, 44.0, 37.63636363636363)","(9.0, 12.0, 11.333333333333334)","(81.0, 390.0, 355.0)"
10-01-2023 16:51:05.400889,"(11.0, 16.5, 13.583333333333334)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 28.0)","(1.75, 2.44, 2.34)","(4.4, 7.4, 6.866666666666666)","(41.0, 44.0, 37.63636363636363)","(9.0, 12.0, 11.333333333333334)","(81.0, 390.0, 355.0)"
10-01-2023 16:51:06.650212,"(11.0, 16.5, 13.583333333333334)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 28.615384615384617)","(1.75, 2.44, 2.325454545454545)","(4.4, 7.4, 7.0)","(41.0, 44.0, 37.63636363636363)","(9.0, 12.0, 11.333333333333334)","(81.0, 390.0, 355.0)"
10-01-2023 16:51:07.858624,"(11.0, 16.5, 13.583333333333334)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 28.615384615384617)","(1.75, 2.44, 2.325454545454545)","(4.4, 7.4, 7.0)","(41.0, 44.0, 37.63636363636363)","(9.0, 12.0, 11.333333333333334)","(81.0, 390.0, 358.8888888888889)"
10-01-2023 16:51:09.071935,"(11.0, 16.5, 13.583333333333334)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 26.4)","(1.75, 2.44, 2.34)","(4.4, 7.4, 7.08421052631579)","(41.0, 44.0, 39.0)","(9.0, 12.0, 11.333333333333334)","(81.0, 390.0, 288.46153846153845)"
10-01-2023 16:51:10.387462,"(11.0, 16.5, 13.583333333333334)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 26.4)","(1.75, 2.44, 2.34)","(4.4, 7.4, 7.08421052631579)","(41.0, 44.0, 39.0)","(9.0, 12.0, 11.333333333333334)","(81.0, 400.0, 358.8888888888889)"
10-01-2023 16:51:11.771821,"(11.0, 16.5, 13.648148148148149)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 26.4)","(1.75, 2.44, 2.34)","(4.4, 7.4, 6.84)","(41.0, 44.0, 39.0)","(9.0, 12.0, 11.333333333333334)","(81.0, 390.0, 358.8888888888889)"
10-01-2023 16:51:13.177502,"(11.0, 16.5, 13.583333333333334)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 26.4)","(1.75, 2.44, 2.34)","(4.4, 7.4, 6.84)","(41.0, 44.0, 37.63636363636363)","(9.0, 12.0, 11.333333333333334)","(81.0, 390.0, 358.8888888888889)"
10-01-2023 16:51:14.778448,"(11.0, 16.5, 13.583333333333334)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 26.4)","(1.75, 2.44, 2.34)","(4.4, 7.4, 6.84)","(41.0, 44.0, 37.63636363636363)","(9.0, 12.0, 11.333333333333334)","(81.0, 390.0, 358.8888888888889)"
10-01-2023 16:51:16.174207,"(11.0, 16.5, 13.648148148148149)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 26.4)","(1.75, 2.44, 2.34)","(4.4, 7.4, 7.050000000000001)","(41.0, 44.0, 39.0)","(9.0, 12.0, 11.333333333333334)","(81.0, 390.0, 358.8888888888889)"
10-01-2023 16:51:17.682552,"(11.0, 16.5, 13.648148148148149)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 26.4)","(1.75, 2.44, 2.34)","(4.4, 7.4, 7.050000000000001)","(41.0, 44.0, 39.0)","(9.0, 12.0, 11.333333333333334)","(81.0, 390.0, 358.8888888888889)"
10-01-2023 16:51:19.023031,"(11.0, 16.5, 13.648148148148149)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 26.4)","(1.75, 2.44, 2.34)","(4.4, 7.4, 7.050000000000001)","(41.0, 44.0, 39.0)","(9.0, 12.0, 11.333333333333334)","(81.0, 390.0, 358.8888888888889)"
10-01-2023 16:51:20.352729,"(11.0, 16.5, 13.583333333333334)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 26.4)","(1.75, 2.44, 2.34)","(4.4, 7.4, 7.050000000000001)","(41.0, 44.0, 39.0)","(9.0, 12.0, 11.333333333333334)","(81.0, 390.0, 358.8888888888889)"
10-01-2023 16:51:21.662503,"(11.0, 16.5, 13.583333333333334)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 26.4)","(1.75, 2.44, 2.34)","(4.4, 7.4, 7.0)","(41.0, 44.0, 37.63636363636363)","(9.0, 12.0, 10.235294117647058)","(81.0, 390.0, 358.8888888888889)"
10-01-2023 16:51:22.941425,"(11.0, 16.0, 13.5)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 26.4)","(1.75, 2.44, 2.34)","(4.4, 7.4, 7.0)","(41.0, 44.0, 39.0)","(9.0, 12.0, 10.088888888888889)","(81.0, 390.0, 358.8888888888889)"
10-01-2023 16:51:24.178457,"(11.0, 16.0, 13.5)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 26.4)","(1.75, 2.44, 2.34)","(4.4, 7.4, 6.84)","(41.0, 44.0, 39.0)","(9.0, 12.0, 10.097560975609756)","(81.0, 390.0, 358.8888888888889)"
10-01-2023 16:51:25.425045,"(11.0, 16.0, 13.555555555555555)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 26.4)","(1.75, 2.44, 2.34)","(4.4, 7.4, 6.84)","(41.0, 44.0, 39.0)","(9.0, 12.0, 10.097560975609756)","(81.0, 390.0, 358.8888888888889)"
10-01-2023 16:51:26.711571,"(11.0, 16.0, 13.555555555555555)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 26.4)","(1.75, 2.44, 2.34)","(4.4, 7.4, 6.84)","(41.0, 44.0, 39.0)","(9.0, 12.0, 10.200000000000001)","(81.0, 390.0, 358.8888888888889)"
10-01-2023 16:51:28.013802,"(11.0, 16.0, 13.555555555555555)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 26.4)","(1.75, 2.44, 2.34)","(4.4, 7.4, 6.98)","(41.0, 44.0, 39.0)","(9.0, 11.5, 9.910204081632653)","(81.0, 390.0, 358.8888888888889)"
10-01-2023 16:51:29.285623,"(11.0, 16.0, 13.555555555555555)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 26.4)","(1.75, 2.44, 2.34)","(4.4, 7.4, 6.98)","(41.0, 44.0, 38.666666666666664)","(9.0, 11.5, 9.904)","(81.0, 390.0, 358.8888888888889)"
10-01-2023 16:51:30.544935,"(11.0, 16.0, 13.555555555555555)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 26.4)","(1.75, 2.44, 2.34)","(4.4, 7.4, 7.031578947368422)","(41.0, 44.0, 38.666666666666664)","(9.0, 11.5, 9.904)","(81.0, 390.0, 358.8888888888889)"
10-01-2023 16:51:31.796155,"(11.0, 16.0, 13.555555555555555)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 26.4)","(1.75, 2.44, 2.34)","(4.4, 7.4, 7.031578947368422)","(41.0, 44.0, 38.666666666666664)","(9.0, 11.5, 9.904)","(81.0, 390.0, 358.8888888888889)"
10-01-2023 16:51:33.087864,"(11.0, 16.0, 13.555555555555555)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 26.4)","(1.75, 2.44, 2.32)","(4.4, 7.4, 7.081818181818182)","(41.0, 44.0, 38.666666666666664)","(9.0, 11.5, 9.904)","(81.0, 390.0, 358.8888888888889)"
10-01-2023 16:51:34.380754,"(11.0, 16.0, 13.555555555555555)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 26.4)","(1.75, 2.44, 2.32)","(4.4, 7.4, 7.081818181818182)","(41.0, 44.0, 38.666666666666664)","(9.0, 11.5, 9.904)","(81.0, 390.0, 358.8888888888889)"
10-01-2023 16:51:35.695924,"(11.0, 16.0, 13.555555555555555)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 26.4)","(1.75, 2.44, 2.32)","(4.4, 7.4, 6.84)","(41.0, 44.0, 38.666666666666664)","(9.0, 11.5, 9.904)","(81.0, 390.0, 358.8888888888889)"
10-01-2023 16:51:36.944676,"(11.0, 16.0, 13.555555555555555)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 26.4)","(1.75, 2.44, 2.32)","(4.4, 7.4, 7.0)","(41.0, 44.0, 38.666666666666664)","(9.0, 11.5, 9.904)","(81.0, 390.0, 358.8888888888889)"
10-01-2023 16:51:38.148900,"(11.0, 16.0, 13.555555555555555)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 26.4)","(1.75, 2.44, 2.32)","(4.4, 7.4, 7.0)","(41.0, 44.0, 38.666666666666664)","(9.0, 11.5, 9.904)","(81.0, 390.0, 358.8888888888889)"
10-01-2023 16:51:39.415600,"(11.0, 16.0, 13.555555555555555)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 26.4)","(1.75, 2.44, 2.32)","(4.4, 7.4, 6.84)","(41.0, 44.0, 38.666666666666664)","(9.0, 11.5, 9.904)","(81.0, 390.0, 358.8888888888889)"
10-01-2023 16:51:40.600310,"(11.0, 16.0, 13.555555555555555)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 26.4)","(1.75, 2.44, 2.32)","(4.4, 7.4, 6.84)","(41.0, 44.0, 38.666666666666664)","(9.0, 11.5, 9.904)","(81.0, 390.0, 358.8888888888889)"
10-01-2023 16:51:41.754625,"(11.0, 16.0, 13.555555555555555)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 26.4)","(1.75, 2.44, 2.32)","(4.4, 7.4, 6.98)","(41.0, 44.0, 38.666666666666664)","(9.0, 11.5, 9.904)","(81.0, 390.0, 358.8888888888889)"
10-01-2023 16:51:43.151923,"(11.0, 16.0, 13.555555555555555)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 26.4)","(1.75, 2.44, 2.32)","(4.4, 7.4, 6.98)","(41.0, 44.0, 38.666666666666664)","(9.0, 11.5, 9.904)","(81.0, 390.0, 358.8888888888889)"
10-01-2023 16:51:44.483383,"(11.0, 16.0, 13.555555555555555)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 26.4)","(1.75, 2.44, 2.32)","(4.4, 7.4, 6.866666666666666)","(41.0, 44.0, 38.666666666666664)","(9.0, 11.5, 9.904)","(81.0, 390.0, 358.8888888888889)"
10-01-2023 16:51:45.886351,"(11.0, 16.0, 13.555555555555555)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 26.4)","(1.75, 2.44, 2.32)","(4.4, 7.4, 7.3047619047619055)","(41.0, 44.0, 38.666666666666664)","(9.0, 11.5, 9.904)","(81.0, 390.0, 358.8888888888889)"
10-01-2023 16:51:47.269540,"(11.0, 16.0, 13.555555555555555)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 26.4)","(1.75, 2.44, 2.32)","(4.4, 7.4, 7.3047619047619055)","(41.0, 44.0, 38.666666666666664)","(9.0, 11.5, 9.904)","(81.0, 390.0, 358.8888888888889)"
10-01-2023 16:51:48.605622,"(11.0, 16.0, 13.555555555555555)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 26.4)","(1.75, 2.44, 2.32)","(4.4, 7.4, 7.222222222222222)","(41.0, 44.0, 38.666666666666664)","(9.0, 11.5, 9.8375)","(81.0, 390.0, 358.8888888888889)"
10-01-2023 16:51:49.769318,"(11.0, 16.0, 13.555555555555555)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 26.4)","(1.75, 2.44, 2.32)","(4.4, 7.4, 7.222222222222222)","(41.0, 44.0, 38.666666666666664)","(9.0, 11.5, 9.8375)","(81.0, 390.0, 358.8888888888889)"
10-01-2023 16:51:50.840243,"(11.0, 16.0, 13.555555555555555)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 26.4)","(1.75, 2.44, 2.32)","(4.4, 7.4, 7.08)","(41.0, 44.0, 38.666666666666664)","(9.0, 11.5, 9.8375)","(81.0, 390.0, 358.8888888888889)"
10-01-2023 16:51:51.961134,"(11.0, 16.0, 13.555555555555555)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 26.4)","(1.75, 2.44, 2.32)","(4.4, 7.4, 7.08)","(41.0, 44.0, 38.666666666666664)","(9.0, 11.5, 9.8375)","(81.0, 390.0, 358.8888888888889)"
10-01-2023 16:51:53.071112,"(11.0, 16.0, 13.555555555555555)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 26.4)","(1.75, 2.44, 2.32)","(4.4, 7.4, 7.08)","(41.0, 44.0, 38.666666666666664)","(9.0, 11.5, 9.8375)","(81.0, 390.0, 358.8888888888889)"
10-01-2023 16:51:54.225023,"(11.0, 16.0, 13.555555555555555)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 26.4)","(1.75, 2.44, 2.32)","(4.4, 7.4, 7.16)","(41.0, 44.0, 38.666666666666664)","(9.0, 11.5, 9.8375)","(81.0, 390.0, 355.0)"
10-01-2023 16:51:55.441701,"(11.0, 16.0, 13.555555555555555)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 26.4)","(1.75, 2.44, 2.32)","(4.4, 7.4, 7.16)","(41.0, 44.0, 38.666666666666664)","(9.0, 11.5, 9.8375)","(81.0, 390.0, 355.0)"
10-01-2023 16:51:56.658799,"(11.0, 16.0, 13.555555555555555)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 26.4)","(1.75, 2.44, 2.32)","(4.4, 7.4, 7.282352941176471)","(41.0, 44.0, 38.666666666666664)","(9.0, 11.5, 9.8375)","(81.0, 390.0, 358.8888888888889)"
10-01-2023 16:51:57.924148,"(11.0, 16.0, 13.555555555555555)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 26.4)","(1.75, 2.44, 2.32)","(4.4, 7.4, 7.3090909090909095)","(41.0, 44.0, 38.666666666666664)","(9.0, 11.5, 9.8375)","(81.0, 390.0, 288.46153846153845)"
10-01-2023 16:51:59.133669,"(11.0, 16.0, 13.555555555555555)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 26.4)","(1.75, 2.44, 2.32)","(4.4, 7.4, 7.294736842105263)","(41.0, 44.0, 38.666666666666664)","(9.0, 11.5, 9.83265306122449)","(81.0, 400.0, 358.8888888888889)"
10-01-2023 16:52:00.312478,"(11.0, 16.0, 13.555555555555555)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 26.4)","(1.75, 2.44, 2.32)","(4.4, 7.4, 7.08)","(41.0, 44.0, 38.666666666666664)","(9.0, 11.5, 9.83265306122449)","(81.0, 390.0, 358.8888888888889)"
10-01-2023 16:52:01.425141,"(11.0, 16.0, 13.555555555555555)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 26.4)","(1.75, 2.44, 2.32)","(4.4, 7.4, 7.08)","(41.0, 44.0, 38.666666666666664)","(9.0, 11.5, 9.83265306122449)","(81.0, 390.0, 358.8888888888889)"
10-01-2023 16:52:02.566048,"(11.0, 16.0, 13.555555555555555)","(4.6, 5.2, 5.041666666666667)","(19.0, 36.0, 30.0)","(1.75, 2.44, 2.351578947368421)","(4.4, 7.4, 7.050000000000001)","(41.0, 44.0, 41.09090909090909)","(9.0, 11.5, 9.98)","(81.0, 390.0, 322.5)"
10-01-2023 16:52:03.738690,"(11.0, 16.0, 13.46875)","(4.6, 5.2, 5.0344827586206895)","(19.0, 32.0, 28.285714285714285)","(1.75, 2.44, 2.351578947368421)","(4.4, 7.4, 7.050000000000001)","(41.0, 44.0, 41.09090909090909)","(9.0, 11.5, 9.98)","(81.0, 390.0, 322.5)"
10-01-2023 16:52:04.933949,"(11.0, 16.0, 13.46875)","(4.6, 5.3, 5.11764705882353)","(19.0, 34.0, 30.666666666666668)","(1.75, 2.44, 2.32)","(4.4, 7.4, 7.2666666666666675)","(41.0, 44.0, 41.09090909090909)","(9.0, 11.5, 9.98)","(81.0, 390.0, 322.5)"
10-01-2023 16:52:06.100565,"(11.0, 16.0, 13.46875)","(4.6, 5.4, 5.076923076923077)","(19.0, 34.0, 25.666666666666668)","(1.75, 2.44, 2.32)","(4.4, 7.4, 7.08)","(41.0, 44.0, 40.0)","(9.0, 11.5, 9.98)","(81.0, 390.0, 322.5)"
