,Kingsbrae Demon,Marinus,Double Charming,Dasha Tullamore,Kingsbrae Noel,Expert Tease,Blazing Bonus,Fly Tom
12-01-2023 11:49:17.274955,"(3.5, 4.3, 4.276)","(2.15, 2.98, 2.6138461538461537)","(6.0, 15.0, 12.75)","(71.0, 250.0, 232.0)","(18.0, 42.0, 39.625)","(51.0, 430.0, 211.0)","(61.0, 540.0, 320.0)","(3.3, 4.4, 4.257894736842106)"
12-01-2023 11:49:18.611837,"(3.5, 4.3, 4.276)","(2.15, 2.96, 2.6138461538461537)","(6.0, 15.0, 12.75)","(71.0, 250.0, 232.0)","(18.0, 42.0, 39.625)","(51.0, 430.0, 211.0)","(61.0, 540.0, 320.0)","(3.3, 4.4, 4.257894736842106)"
12-01-2023 11:49:19.994247,"(3.5, 4.3, 4.276)","(2.15, 2.96, 2.6138461538461537)","(6.0, 15.0, 12.75)","(71.0, 250.0, 232.0)","(18.0, 42.0, 39.625)","(51.0, 430.0, 211.0)","(61.0, 540.0, 320.0)","(3.3, 4.4, 4.257894736842106)"
12-01-2023 11:49:21.836377,"(3.5, 4.3, 4.276)","(2.15, 2.96, 2.6138461538461537)","(6.0, 15.0, 12.75)","(71.0, 250.0, 217.27272727272728)","(18.0, 42.0, 39.625)","(51.0, 430.0, 211.0)","(61.0, 450.0, 275.0)","(3.3, 4.4, 4.185714285714286)"
12-01-2023 11:49:23.711720,"(3.5, 4.3, 4.271428571428571)","(2.15, 2.96, 2.6138461538461537)","(6.0, 15.0, 12.75)","(71.0, 250.0, 217.27272727272728)","(18.0, 42.0, 39.625)","(51.0, 430.0, 211.0)","(61.0, 450.0, 275.0)","(3.3, 4.3, 4.125)"
12-01-2023 11:49:25.508370,"(3.5, 4.3, 4.271428571428571)","(2.15, 2.96, 2.6138461538461537)","(6.0, 15.0, 12.75)","(71.0, 250.0, 217.27272727272728)","(18.0, 42.0, 39.625)","(51.0, 430.0, 211.0)","(61.0, 450.0, 275.0)","(3.3, 4.3, 4.125)"
12-01-2023 11:49:26.851449,"(3.5, 4.3, 4.271428571428571)","(2.15, 2.94, 2.664)","(6.0, 15.0, 12.75)","(71.0, 250.0, 217.27272727272728)","(18.0, 42.0, 39.625)","(51.0, 430.0, 211.0)","(61.0, 450.0, 275.0)","(3.3, 4.3, 3.78)"
12-01-2023 11:49:28.571605,"(3.5, 4.3, 4.271428571428571)","(2.15, 2.94, 2.61)","(6.0, 15.0, 12.75)","(71.0, 250.0, 214.0)","(18.0, 42.0, 39.625)","(51.0, 430.0, 211.0)","(61.0, 450.0, 275.0)","(3.3, 4.3, 3.78)"
12-01-2023 11:49:30.167453,"(3.5, 4.3, 4.271428571428571)","(2.15, 2.94, 2.61)","(6.0, 15.0, 12.75)","(71.0, 250.0, 217.27272727272728)","(18.0, 42.0, 39.625)","(51.0, 430.0, 211.0)","(61.0, 450.0, 275.0)","(3.3, 4.3, 4.18)"
12-01-2023 11:49:31.584202,"(3.5, 4.3, 4.271428571428571)","(2.15, 2.94, 2.626)","(6.0, 15.0, 12.75)","(71.0, 250.0, 217.27272727272728)","(18.0, 42.0, 39.625)","(51.0, 430.0, 211.0)","(61.0, 450.0, 275.0)","(3.3, 4.3, 4.18)"
12-01-2023 11:49:33.002522,"(3.6, 4.3, 4.271428571428571)","(2.15, 2.92, 2.605)","(6.0, 15.0, 12.75)","(71.0, 250.0, 217.27272727272728)","(18.0, 42.0, 39.625)","(51.0, 430.0, 211.0)","(61.0, 450.0, 275.0)","(3.3, 4.3, 4.18)"
12-01-2023 11:49:34.351280,"(3.6, 4.3, 4.271428571428571)","(2.15, 2.92, 2.605)","(6.0, 15.0, 12.75)","(71.0, 250.0, 217.27272727272728)","(18.0, 42.0, 39.625)","(51.0, 430.0, 211.0)","(61.0, 450.0, 275.0)","(3.3, 4.3, 4.225)"
12-01-2023 11:49:35.812528,"(3.6, 4.9, 4.814285714285715)","(2.15, 2.92, 2.56)","(6.0, 15.0, 12.75)","(71.0, 250.0, 217.27272727272728)","(18.0, 42.0, 39.625)","(51.0, 430.0, 211.0)","(61.0, 450.0, 275.0)","(3.3, 4.3, 4.1)"
12-01-2023 11:49:37.286104,"(3.6, 4.7, 4.575)","(2.15, 2.92, 2.506)","(6.0, 15.0, 12.75)","(71.0, 250.0, 217.27272727272728)","(18.0, 42.0, 39.625)","(51.0, 430.0, 211.0)","(61.0, 450.0, 150.0)","(3.3, 4.3, 4.153333333333333)"
12-01-2023 11:49:38.621305,"(3.6, 4.7, 4.575)","(2.15, 2.92, 2.5757894736842104)","(6.0, 15.0, 12.75)","(71.0, 250.0, 217.27272727272728)","(18.0, 42.0, 39.625)","(51.0, 430.0, 211.0)","(61.0, 550.0, 320.0)","(3.3, 4.3, 4.1899999999999995)"
12-01-2023 11:49:40.035905,"(3.6, 4.7, 4.61923076923077)","(2.15, 2.9, 2.5556521739130433)","(6.0, 15.0, 12.75)","(71.0, 250.0, 217.27272727272728)","(18.0, 42.0, 39.625)","(51.0, 430.0, 211.0)","(61.0, 540.0, 320.0)","(3.3, 4.3, 4.1899999999999995)"
12-01-2023 11:49:41.530937,"(3.6, 4.7, 4.46)","(2.15, 2.9, 2.5556521739130433)","(6.0, 15.0, 12.75)","(71.0, 250.0, 217.27272727272728)","(18.0, 42.0, 39.625)","(51.0, 430.0, 211.0)","(61.0, 540.0, 320.0)","(3.3, 4.3, 4.1899999999999995)"
12-01-2023 11:49:42.822299,"(3.6, 4.5, 4.46)","(2.15, 2.9, 2.648)","(6.0, 15.0, 12.75)","(71.0, 250.0, 217.27272727272728)","(18.0, 42.0, 39.625)","(51.0, 430.0, 211.0)","(61.0, 540.0, 320.0)","(3.3, 4.3, 4.133333333333333)"
12-01-2023 11:49:44.231222,"(3.6, 4.5, 4.410714285714286)","(2.15, 2.9, 2.648)","(6.0, 15.0, 12.75)","(71.0, 250.0, 217.27272727272728)","(18.0, 42.0, 39.625)","(51.0, 430.0, 211.0)","(61.0, 540.0, 320.0)","(3.3, 4.3, 4.231034482758621)"
12-01-2023 11:49:45.433809,"(3.6, 4.5, 4.410714285714286)","(2.15, 2.9, 2.54)","(6.0, 15.0, 12.75)","(71.0, 250.0, 232.0)","(18.0, 42.0, 39.625)","(51.0, 430.0, 211.0)","(61.0, 540.0, 275.0)","(3.3, 4.3, 4.231034482758621)"
12-01-2023 11:49:46.941154,"(3.6, 4.5, 4.353846153846154)","(2.15, 2.9, 2.638181818181818)","(6.0, 15.0, 12.75)","(71.0, 250.0, 232.0)","(18.0, 42.0, 39.625)","(51.0, 430.0, 222.77777777777777)","(61.0, 450.0, 275.0)","(3.3, 4.3, 4.231034482758621)"
12-01-2023 11:49:48.260843,"(3.6, 4.4, 4.353846153846154)","(2.15, 2.88, 2.638181818181818)","(6.0, 15.0, 12.75)","(71.0, 250.0, 232.0)","(18.0, 42.0, 39.625)","(51.0, 420.0, 203.0)","(61.0, 450.0, 275.0)","(3.3, 4.3, 4.231034482758621)"
12-01-2023 11:49:49.536616,"(3.6, 4.3, 4.276)","(2.15, 2.88, 2.6169230769230767)","(6.0, 15.0, 12.75)","(71.0, 250.0, 232.0)","(18.0, 42.0, 39.625)","(51.0, 410.0, 203.0)","(61.0, 450.0, 275.0)","(3.3, 4.3, 4.231034482758621)"
12-01-2023 11:49:50.761057,"(3.6, 4.3, 4.276)","(2.15, 2.88, 2.6169230769230767)","(6.0, 15.0, 12.75)","(71.0, 250.0, 232.0)","(18.0, 42.0, 39.625)","(51.0, 410.0, 203.0)","(61.0, 450.0, 275.0)","(3.3, 4.3, 4.146052631578947)"
12-01-2023 11:49:52.181014,"(3.6, 4.3, 4.276)","(2.15, 2.88, 2.6169230769230767)","(6.0, 15.0, 12.75)","(71.0, 250.0, 217.27272727272728)","(18.0, 42.0, 39.625)","(51.0, 410.0, 203.0)","(61.0, 450.0, 275.0)","(3.3, 4.3, 4.146052631578947)"
12-01-2023 11:49:53.300940,"(3.6, 4.3, 4.276)","(2.15, 2.88, 2.6169230769230767)","(6.0, 15.0, 12.75)","(71.0, 250.0, 217.27272727272728)","(18.0, 42.0, 39.625)","(51.0, 410.0, 203.0)","(61.0, 450.0, 275.0)","(3.3, 4.3, 4.146052631578947)"
12-01-2023 11:49:54.522078,"(3.6, 4.3, 4.276)","(2.15, 2.88, 2.630909090909091)","(6.0, 15.0, 12.75)","(71.0, 250.0, 217.27272727272728)","(18.0, 42.0, 39.625)","(51.0, 410.0, 203.0)","(61.0, 450.0, 275.0)","(3.3, 4.3, 4.146052631578947)"
12-01-2023 11:49:55.843831,"(3.6, 4.3, 4.276)","(2.15, 2.86, 2.6107692307692307)","(6.0, 15.0, 12.75)","(71.0, 250.0, 217.27272727272728)","(18.0, 42.0, 39.625)","(51.0, 410.0, 203.0)","(61.0, 450.0, 411.0)","(3.3, 4.3, 4.066)"
12-01-2023 11:49:57.110846,"(3.6, 4.3, 4.276)","(2.15, 2.86, 2.6107692307692307)","(6.0, 15.0, 12.75)","(71.0, 250.0, 217.27272727272728)","(18.0, 42.0, 39.625)","(51.0, 410.0, 203.0)","(61.0, 450.0, 411.0)","(3.3, 4.3, 4.066)"
12-01-2023 11:49:58.460808,"(3.6, 4.3, 4.276)","(2.15, 2.86, 2.6530434782608694)","(6.0, 15.0, 12.75)","(71.0, 250.0, 217.27272727272728)","(18.0, 42.0, 39.625)","(51.0, 410.0, 203.0)","(61.0, 450.0, 411.0)","(3.3, 4.3, 3.8357142857142854)"
12-01-2023 11:49:59.810808,"(3.6, 4.3, 4.276)","(2.15, 2.86, 2.6530434782608694)","(6.0, 15.0, 12.75)","(71.0, 250.0, 214.0)","(18.0, 42.0, 39.625)","(51.0, 410.0, 203.0)","(61.0, 450.0, 411.0)","(3.3, 4.3, 3.933333333333333)"
12-01-2023 11:50:01.133799,"(3.6, 4.3, 4.265384615384615)","(2.15, 2.86, 2.6530434782608694)","(6.0, 15.0, 12.75)","(71.0, 250.0, 217.27272727272728)","(18.0, 42.0, 39.625)","(51.0, 410.0, 203.0)","(61.0, 450.0, 492.0)","(3.3, 4.2, 4.110377358490566)"
12-01-2023 11:50:02.352590,"(3.6, 5.5, 5.35)","(2.15, 2.86, 2.6452173913043477)","(6.0, 15.0, 12.75)","(71.0, 250.0, 217.27272727272728)","(18.0, 42.0, 39.625)","(51.0, 410.0, 203.0)","(61.0, 540.0, 492.0)","(3.3, 4.2, 3.4499999999999997)"
12-01-2023 11:50:03.560482,"(3.6, 5.3, 5.016129032258064)","(2.15, 2.84, 2.5775)","(6.0, 15.0, 12.75)","(71.0, 250.0, 217.27272727272728)","(18.0, 42.0, 39.625)","(51.0, 410.0, 203.0)","(61.0, 540.0, 492.0)","(3.3, 4.2, 3.4499999999999997)"
12-01-2023 11:50:04.836386,"(3.6, 5.3, 4.75)","(2.15, 2.84, 2.5775)","(6.0, 15.0, 12.75)","(71.0, 250.0, 217.27272727272728)","(18.0, 42.0, 39.625)","(51.0, 410.0, 203.0)","(61.0, 540.0, 492.0)","(3.3, 4.2, 3.4499999999999997)"
12-01-2023 11:50:06.025434,"(3.6, 5.3, 4.75)","(2.15, 2.84, 2.5775)","(6.0, 15.0, 12.75)","(71.0, 250.0, 217.27272727272728)","(18.0, 42.0, 39.625)","(51.0, 410.0, 203.0)","(61.0, 540.0, 492.0)","(3.3, 4.2, 3.4499999999999997)"
12-01-2023 11:50:07.105441,"(3.6, 5.3, 4.75)","(2.15, 2.84, 2.5775)","(6.0, 15.0, 12.75)","(71.0, 250.0, 217.27272727272728)","(18.0, 42.0, 39.625)","(51.0, 410.0, 203.0)","(61.0, 540.0, 492.0)","(3.3, 4.2, 3.4499999999999997)"
12-01-2023 11:50:08.260537,"(3.6, 5.3, 4.75)","(2.15, 2.84, 2.57)","(6.0, 15.0, 13.714285714285714)","(71.0, 250.0, 232.0)","(18.0, 42.0, 39.625)","(51.0, 410.0, 203.0)","(61.0, 540.0, 492.0)","(3.3, 4.2, 3.4499999999999997)"
12-01-2023 11:50:09.440700,"(3.6, 5.1, 4.747826086956522)","(2.15, 2.84, 2.57)","(6.0, 15.0, 13.285714285714285)","(71.0, 250.0, 217.27272727272728)","(18.0, 42.0, 39.625)","(51.0, 410.0, 203.0)","(61.0, 540.0, 411.0)","(3.3, 4.2, 3.4499999999999997)"
12-01-2023 11:50:10.660550,"(3.6, 5.0, 4.7894736842105265)","(2.15, 3.15, 2.5786206896551724)","(6.0, 15.0, 13.90909090909091)","(71.0, 250.0, 217.27272727272728)","(18.0, 42.0, 39.625)","(51.0, 410.0, 203.0)","(61.0, 450.0, 411.0)","(3.3, 4.2, 3.4499999999999997)"
12-01-2023 11:50:11.860507,"(3.6, 5.0, 4.815384615384615)","(2.15, 3.1, 2.5786206896551724)","(6.0, 15.0, 13.90909090909091)","(71.0, 250.0, 217.27272727272728)","(18.0, 42.0, 39.625)","(51.0, 410.0, 203.0)","(61.0, 450.0, 411.0)","(3.3, 4.2, 3.4499999999999997)"
12-01-2023 11:50:13.090591,"(3.6, 5.0, 4.815384615384615)","(2.15, 3.1, 2.5786206896551724)","(6.0, 15.0, 13.90909090909091)","(71.0, 250.0, 217.27272727272728)","(18.0, 42.0, 39.625)","(51.0, 410.0, 203.0)","(61.0, 450.0, 411.0)","(3.3, 4.2, 3.4499999999999997)"
12-01-2023 11:50:14.300548,"(3.6, 5.0, 4.6)","(2.15, 3.1, 2.5786206896551724)","(6.0, 15.0, 13.90909090909091)","(71.0, 250.0, 217.27272727272728)","(18.0, 42.0, 39.625)","(51.0, 410.0, 203.0)","(61.0, 450.0, 411.0)","(3.3, 4.2, 3.4499999999999997)"
12-01-2023 11:50:15.664968,"(3.6, 4.9, 4.48)","(2.15, 3.1, 2.6950000000000003)","(6.0, 15.0, 13.90909090909091)","(71.0, 250.0, 214.0)","(18.0, 42.0, 39.625)","(51.0, 410.0, 203.0)","(61.0, 450.0, 411.0)","(3.3, 4.2, 3.4499999999999997)"
12-01-2023 11:50:16.793044,"(3.6, 4.9, 4.375)","(2.15, 3.1, 2.6950000000000003)","(6.0, 15.0, 13.90909090909091)","(71.0, 250.0, 217.27272727272728)","(18.0, 42.0, 39.625)","(51.0, 410.0, 203.0)","(61.0, 450.0, 411.0)","(3.3, 4.2, 3.4499999999999997)"
12-01-2023 11:50:17.878192,"(3.6, 4.9, 4.48)","(2.15, 3.05, 2.74375)","(6.0, 15.0, 13.90909090909091)","(71.0, 250.0, 217.27272727272728)","(18.0, 42.0, 39.625)","(51.0, 410.0, 203.0)","(61.0, 450.0, 411.0)","(3.3, 4.2, 3.4499999999999997)"
12-01-2023 11:50:18.914402,"(3.6, 4.9, 4.48)","(2.15, 3.05, 2.74375)","(6.0, 15.0, 13.90909090909091)","(71.0, 250.0, 217.27272727272728)","(18.0, 42.0, 39.625)","(51.0, 410.0, 203.0)","(61.0, 450.0, 411.0)","(3.3, 4.2, 3.4499999999999997)"
12-01-2023 11:50:19.998342,"(3.6, 4.9, 4.48)","(2.15, 3.05, 2.74375)","(6.0, 15.0, 13.90909090909091)","(71.0, 250.0, 217.27272727272728)","(18.0, 42.0, 39.625)","(51.0, 410.0, 203.0)","(61.0, 450.0, 411.0)","(3.3, 4.2, 3.4499999999999997)"
12-01-2023 11:50:21.103375,"(3.6, 4.8, 4.35)","(2.15, 3.05, 2.74375)","(6.0, 15.0, 13.90909090909091)","(71.0, 250.0, 217.27272727272728)","(18.0, 42.0, 39.625)","(51.0, 410.0, 203.0)","(61.0, 450.0, 411.0)","(3.3, 4.2, 3.4499999999999997)"
12-01-2023 11:50:22.291222,"(3.6, 4.8, 4.35)","(2.15, 3.05, 2.74375)","(6.0, 15.0, 13.90909090909091)","(71.0, 250.0, 217.27272727272728)","(18.0, 42.0, 39.625)","(51.0, 410.0, 203.0)","(61.0, 450.0, 411.0)","(3.3, 4.2, 3.4499999999999997)"
12-01-2023 11:50:23.381365,"(3.6, 4.8, 4.35)","(2.15, 3.05, 2.74375)","(6.0, 15.0, 13.90909090909091)","(71.0, 250.0, 217.27272727272728)","(18.0, 42.0, 39.625)","(51.0, 410.0, 203.0)","(61.0, 450.0, 411.0)","(3.3, 4.2, 3.4499999999999997)"
12-01-2023 11:50:24.491295,"(3.6, 4.8, 4.44)","(2.15, 3.05, 2.9274999999999998)","(6.0, 15.0, 13.90909090909091)","(71.0, 250.0, 217.27272727272728)","(18.0, 42.0, 39.625)","(51.0, 410.0, 203.0)","(61.0, 450.0, 411.0)","(3.3, 4.2, 3.4499999999999997)"
12-01-2023 11:50:25.571244,"(3.6, 4.8, 4.44)","(2.15, 3.0, 2.65)","(6.0, 15.0, 13.90909090909091)","(71.0, 250.0, 217.27272727272728)","(18.0, 42.0, 39.625)","(51.0, 410.0, 203.0)","(61.0, 450.0, 411.0)","(3.3, 4.2, 3.4499999999999997)"
12-01-2023 11:50:26.680919,"(3.6, 4.7, 4.4)","(2.15, 3.0, 2.65)","(6.0, 15.0, 13.90909090909091)","(71.0, 250.0, 217.27272727272728)","(18.0, 42.0, 39.625)","(51.0, 410.0, 250.71428571428572)","(61.0, 450.0, 411.0)","(3.3, 4.2, 3.4499999999999997)"
12-01-2023 11:50:27.740946,"(3.6, 4.7, 4.325)","(2.15, 3.0, 2.6470588235294117)","(6.0, 15.0, 13.90909090909091)","(71.0, 250.0, 217.27272727272728)","(18.0, 42.0, 39.625)","(51.0, 390.0, 195.0)","(61.0, 450.0, 411.0)","(3.3, 4.2, 3.4499999999999997)"
12-01-2023 11:50:28.842710,"(3.6, 4.7, 4.325)","(2.15, 3.0, 2.6470588235294117)","(6.0, 15.0, 13.90909090909091)","(71.0, 250.0, 217.27272727272728)","(18.0, 42.0, 39.625)","(51.0, 390.0, 195.0)","(61.0, 450.0, 411.0)","(3.3, 4.2, 3.4499999999999997)"
12-01-2023 11:50:29.861043,"(3.6, 4.7, 4.4)","(2.15, 3.0, 2.6470588235294117)","(6.0, 15.0, 13.90909090909091)","(71.0, 250.0, 217.27272727272728)","(18.0, 42.0, 39.625)","(51.0, 390.0, 195.0)","(61.0, 450.0, 411.0)","(3.3, 4.2, 3.4499999999999997)"
12-01-2023 11:50:30.923686,"(3.6, 4.7, 4.4)","(2.15, 3.0, 2.6470588235294117)","(6.0, 15.0, 13.90909090909091)","(71.0, 250.0, 214.0)","(18.0, 42.0, 39.625)","(51.0, 390.0, 195.0)","(61.0, 450.0, 411.0)","(3.3, 4.2, 4.054838709677419)"
12-01-2023 11:50:32.010974,"(3.6, 4.7, 4.4)","(2.15, 3.15, 2.706530612244898)","(6.0, 15.0, 13.90909090909091)","(71.0, 250.0, 214.0)","(18.0, 42.0, 39.625)","(51.0, 390.0, 195.0)","(61.0, 450.0, 411.0)","(3.3, 4.2, 4.054838709677419)"
12-01-2023 11:50:33.201213,"(3.6, 4.6, 4.36)","(2.15, 2.98, 2.771578947368421)","(6.0, 15.0, 13.90909090909091)","(71.0, 250.0, 232.0)","(18.0, 42.0, 39.625)","(51.0, 390.0, 195.0)","(61.0, 540.0, 492.0)","(3.3, 4.2, 4.0725)"
12-01-2023 11:50:34.331061,"(3.6, 4.6, 4.288888888888889)","(2.15, 2.98, 2.771578947368421)","(6.0, 15.0, 13.90909090909091)","(71.0, 250.0, 232.0)","(18.0, 42.0, 39.625)","(51.0, 390.0, 195.0)","(61.0, 540.0, 492.0)","(3.3, 4.2, 4.0725)"
12-01-2023 11:50:35.477132,"(3.6, 4.6, 4.288888888888889)","(2.15, 2.98, 2.771578947368421)","(6.0, 15.0, 13.90909090909091)","(71.0, 250.0, 232.0)","(18.0, 42.0, 39.625)","(51.0, 390.0, 195.0)","(61.0, 540.0, 492.0)","(3.3, 4.2, 4.1203125)"
12-01-2023 11:50:36.665083,"(3.6, 4.6, 4.36)","(2.15, 2.98, 2.712857142857143)","(6.0, 15.0, 13.90909090909091)","(71.0, 250.0, 232.0)","(18.0, 42.0, 39.625)","(51.0, 390.0, 195.0)","(61.0, 540.0, 411.0)","(3.3, 4.2, 4.1203125)"
12-01-2023 11:50:37.900946,"(3.6, 4.6, 4.36)","(2.15, 2.98, 2.712857142857143)","(6.0, 15.0, 13.90909090909091)","(71.0, 250.0, 217.27272727272728)","(18.0, 42.0, 39.625)","(51.0, 390.0, 195.0)","(61.0, 450.0, 411.0)","(3.3, 4.2, 4.1203125)"
12-01-2023 11:50:39.131052,"(3.6, 4.5, 4.266666666666667)","(2.15, 2.98, 2.6966666666666668)","(6.0, 15.0, 13.90909090909091)","(71.0, 250.0, 217.27272727272728)","(18.0, 42.0, 39.625)","(51.0, 390.0, 195.0)","(61.0, 450.0, 411.0)","(3.3, 4.2, 4.0875)"
12-01-2023 11:50:40.297724,"(3.6, 4.5, 4.246153846153846)","(2.15, 2.98, 2.6966666666666668)","(6.0, 15.0, 13.90909090909091)","(71.0, 250.0, 217.27272727272728)","(18.0, 42.0, 39.625)","(51.0, 390.0, 195.0)","(61.0, 450.0, 411.0)","(3.3, 4.2, 3.865217391304348)"
12-01-2023 11:50:41.628065,"(3.6, 4.5, 4.246153846153846)","(2.15, 2.96, 2.685714285714286)","(6.0, 15.0, 13.90909090909091)","(71.0, 250.0, 217.27272727272728)","(18.0, 42.0, 39.625)","(51.0, 390.0, 195.0)","(61.0, 450.0, 411.0)","(3.3, 4.2, 3.9499999999999997)"
12-01-2023 11:50:42.880786,"(3.6, 4.5, 4.32)","(2.15, 2.96, 2.6757894736842105)","(6.0, 15.0, 13.90909090909091)","(71.0, 250.0, 217.27272727272728)","(18.0, 42.0, 39.625)","(51.0, 390.0, 195.0)","(61.0, 450.0, 411.0)","(3.3, 4.1, 3.6111111111111107)"
12-01-2023 11:50:44.050658,"(3.6, 4.5, 4.32)","(2.15, 2.96, 2.6757894736842105)","(6.0, 15.0, 13.90909090909091)","(71.0, 250.0, 217.27272727272728)","(18.0, 42.0, 39.625)","(51.0, 390.0, 195.0)","(61.0, 450.0, 411.0)","(3.3, 4.1, 3.6111111111111107)"
12-01-2023 11:50:45.400681,"(3.6, 5.6, 5.057142857142858)","(2.15, 2.96, 2.6757894736842105)","(6.0, 15.0, 13.90909090909091)","(71.0, 250.0, 217.27272727272728)","(18.0, 42.0, 39.625)","(51.0, 390.0, 195.0)","(61.0, 450.0, 411.0)","(3.3, 4.1, 3.6111111111111107)"
12-01-2023 11:50:46.365939,"(3.6, 5.4, 5.057142857142858)","(2.15, 2.96, 2.6757894736842105)","(6.0, 15.0, 13.90909090909091)","(71.0, 250.0, 217.27272727272728)","(18.0, 42.0, 39.625)","(51.0, 390.0, 195.0)","(61.0, 450.0, 411.0)","(3.3, 4.1, 3.6111111111111107)"
12-01-2023 11:50:47.775798,"(3.6, 5.3, 4.3375)","(2.15, 2.96, 2.678666666666667)","(6.0, 15.0, 13.90909090909091)","(71.0, 250.0, 217.27272727272728)","(18.0, 42.0, 39.625)","(51.0, 390.0, 195.0)","(61.0, 450.0, 411.0)","(3.3, 4.1, 3.6111111111111107)"
12-01-2023 11:50:48.983749,"(3.6, 5.3, 4.3375)","(2.15, 2.94, 2.674736842105263)","(6.0, 15.0, 13.90909090909091)","(71.0, 250.0, 217.27272727272728)","(18.0, 42.0, 39.625)","(51.0, 390.0, 195.0)","(61.0, 450.0, 411.0)","(3.3, 4.1, 3.6111111111111107)"
12-01-2023 11:50:50.150781,"(3.6, 5.3, 4.3375)","(2.15, 2.94, 2.674736842105263)","(6.0, 15.0, 13.90909090909091)","(71.0, 250.0, 217.27272727272728)","(18.0, 42.0, 39.625)","(51.0, 390.0, 195.0)","(61.0, 450.0, 411.0)","(3.3, 4.1, 3.6111111111111107)"
12-01-2023 11:50:51.250619,"(3.6, 5.2, 4.45)","(2.15, 2.94, 2.674736842105263)","(6.0, 15.0, 13.90909090909091)","(71.0, 250.0, 217.27272727272728)","(18.0, 42.0, 39.625)","(51.0, 390.0, 195.0)","(61.0, 450.0, 411.0)","(3.3, 4.1, 3.6111111111111107)"
12-01-2023 11:50:52.450919,"(3.6, 5.0, 4.5200000000000005)","(2.15, 2.94, 2.674736842105263)","(6.0, 15.0, 13.90909090909091)","(71.0, 250.0, 232.0)","(18.0, 42.0, 39.625)","(51.0, 390.0, 195.0)","(61.0, 450.0, 492.0)","(3.3, 4.1, 3.6111111111111107)"
12-01-2023 11:50:53.678115,"(3.6, 5.0, 4.5200000000000005)","(2.15, 2.94, 2.674736842105263)","(6.0, 15.0, 13.90909090909091)","(71.0, 250.0, 232.0)","(18.0, 42.0, 39.625)","(51.0, 390.0, 195.0)","(61.0, 540.0, 492.0)","(3.3, 4.1, 3.6111111111111107)"
12-01-2023 11:50:54.790621,"(3.6, 4.9, 4.7894736842105265)","(2.15, 2.94, 2.674736842105263)","(6.0, 15.0, 13.90909090909091)","(71.0, 250.0, 232.0)","(18.0, 42.0, 39.625)","(51.0, 390.0, 195.0)","(61.0, 540.0, 492.0)","(3.3, 4.1, 3.6111111111111107)"
12-01-2023 11:50:55.848526,"(3.6, 4.9, 4.795)","(2.15, 2.94, 2.674736842105263)","(6.0, 15.0, 13.90909090909091)","(71.0, 250.0, 232.0)","(18.0, 42.0, 39.625)","(51.0, 390.0, 195.0)","(61.0, 540.0, 492.0)","(3.3, 4.1, 3.6111111111111107)"
12-01-2023 11:50:56.870625,"(3.6, 4.8, 4.757142857142857)","(2.15, 2.92, 2.6773333333333333)","(6.0, 15.0, 13.90909090909091)","(71.0, 250.0, 232.0)","(18.0, 42.0, 39.625)","(51.0, 390.0, 195.0)","(61.0, 540.0, 492.0)","(3.3, 4.1, 3.6111111111111107)"
12-01-2023 11:50:57.992613,"(3.6, 4.8, 4.757142857142857)","(2.15, 2.92, 2.6773333333333333)","(6.0, 15.0, 13.90909090909091)","(71.0, 250.0, 232.0)","(18.0, 42.0, 39.625)","(51.0, 390.0, 195.0)","(61.0, 540.0, 492.0)","(3.3, 4.1, 3.6111111111111107)"
12-01-2023 11:50:59.123692,"(3.6, 4.8, 4.757142857142857)","(2.15, 2.92, 2.6773333333333333)","(6.0, 15.0, 13.90909090909091)","(71.0, 250.0, 232.0)","(18.0, 42.0, 39.625)","(51.0, 390.0, 195.0)","(61.0, 540.0, 492.0)","(3.3, 4.1, 3.589285714285714)"
12-01-2023 11:51:00.340520,"(3.6, 4.8, 4.7709090909090905)","(2.15, 2.92, 2.66962962962963)","(6.0, 15.0, 13.90909090909091)","(71.0, 250.0, 232.0)","(18.0, 42.0, 39.625)","(51.0, 390.0, 195.0)","(61.0, 540.0, 492.0)","(3.3, 4.1, 3.589285714285714)"
12-01-2023 11:51:01.690740,"(3.6, 4.8, 4.638461538461538)","(2.15, 2.92, 2.66962962962963)","(6.0, 15.0, 13.90909090909091)","(71.0, 250.0, 217.27272727272728)","(18.0, 42.0, 39.625)","(51.0, 390.0, 195.0)","(61.0, 540.0, 411.0)","(3.3, 4.1, 3.589285714285714)"
12-01-2023 11:51:02.956764,"(3.6, 4.8, 4.5137931034482754)","(2.15, 2.92, 2.670434782608696)","(6.0, 15.0, 13.90909090909091)","(71.0, 250.0, 217.27272727272728)","(18.0, 42.0, 39.625)","(51.0, 390.0, 195.0)","(61.0, 450.0, 395.7142857142857)","(3.3, 4.1, 3.589285714285714)"
12-01-2023 11:51:04.285939,"(3.6, 4.7, 4.5137931034482754)","(2.15, 2.9, 2.6688)","(6.0, 15.0, 13.90909090909091)","(71.0, 250.0, 217.27272727272728)","(18.0, 42.0, 39.625)","(51.0, 390.0, 195.0)","(61.0, 450.0, 402.5)","(3.3, 4.1, 3.589285714285714)"
