,Emerley Bruce,Allinga Chloe,Allinga Lily,Loving The Cash,Paramount State,Correlate,Dark Compass,Queen Of Scotch
16-12-2022 12:27:01.321710,"(3.9, 8.2, 5.333333333333333)","(15.0, 40.0, 18.4)","(41.0, 490.0, 90.4)","(81.0, 1000.0, 584.4444444444445)","(5.5, 11.5, 9.433333333333334)","(31.0, 370.0, 154.0)","(8.0, 15.0, 9.45)","(1.6, 1.94, 1.7738461538461539)"
16-12-2022 12:27:02.274074,"(3.9, 8.2, 5.333333333333333)","(15.0, 40.0, 18.4)","(41.0, 490.0, 90.4)","(81.0, 1000.0, 584.4444444444445)","(5.5, 11.5, 9.433333333333334)","(31.0, 370.0, 154.0)","(8.0, 15.0, 9.45)","(1.6, 1.94, 1.7738461538461539)"
16-12-2022 12:27:03.255368,"(3.9, 8.2, 5.333333333333333)","(15.0, 40.0, 18.4)","(41.0, 490.0, 90.4)","(81.0, 1000.0, 584.4444444444445)","(5.5, 11.5, 9.433333333333334)","(31.0, 370.0, 154.0)","(8.0, 15.0, 9.45)","(1.6, 1.94, 1.7738461538461539)"
16-12-2022 12:27:04.247153,"(3.9, 8.2, 5.333333333333333)","(15.0, 40.0, 18.4)","(41.0, 490.0, 90.4)","(81.0, 1000.0, 584.4444444444445)","(5.5, 11.5, 9.433333333333334)","(31.0, 370.0, 154.0)","(8.0, 15.0, 9.45)","(1.6, 1.94, 1.7744444444444445)"
16-12-2022 12:27:05.264439,"(3.9, 8.2, 5.333333333333333)","(15.0, 40.0, 18.4)","(41.0, 490.0, 90.4)","(81.0, 1000.0, 584.4444444444445)","(5.5, 11.5, 9.433333333333334)","(31.0, 370.0, 154.0)","(8.0, 15.0, 9.45)","(1.6, 2.28, 1.7744444444444445)"
16-12-2022 12:27:06.264618,"(3.9, 8.2, 5.333333333333333)","(15.0, 40.0, 18.4)","(41.0, 490.0, 90.4)","(81.0, 1000.0, 584.4444444444445)","(5.5, 11.5, 9.433333333333334)","(31.0, 370.0, 154.0)","(8.0, 15.0, 9.45)","(1.6, 2.28, 1.8711111111111112)"
16-12-2022 12:27:07.273799,"(3.9, 8.2, 5.333333333333333)","(15.0, 40.0, 18.4)","(41.0, 490.0, 90.4)","(81.0, 1000.0, 584.4444444444445)","(5.5, 11.5, 9.433333333333334)","(31.0, 370.0, 154.0)","(8.0, 15.0, 9.45)","(1.6, 2.26, 1.789090909090909)"
16-12-2022 12:27:08.272756,"(3.9, 8.2, 5.333333333333333)","(15.0, 40.0, 18.4)","(41.0, 490.0, 90.4)","(81.0, 1000.0, 584.4444444444445)","(5.5, 11.5, 9.433333333333334)","(31.0, 370.0, 154.0)","(8.0, 15.0, 9.45)","(1.6, 2.24, 1.789090909090909)"
16-12-2022 12:27:09.245634,"(3.9, 6.8, 4.08125)","(15.0, 40.0, 18.4)","(41.0, 490.0, 90.4)","(81.0, 1000.0, 584.4444444444445)","(5.5, 11.5, 9.433333333333334)","(31.0, 370.0, 154.0)","(8.0, 15.0, 9.45)","(1.6, 2.24, 1.789090909090909)"
16-12-2022 12:27:10.234593,"(3.9, 6.8, 4.08125)","(15.0, 40.0, 18.4)","(41.0, 490.0, 90.4)","(81.0, 1000.0, 584.4444444444445)","(5.5, 11.5, 9.433333333333334)","(31.0, 370.0, 154.0)","(8.0, 15.0, 9.45)","(1.6, 2.24, 1.789090909090909)"
16-12-2022 12:27:11.206553,"(3.9, 6.8, 4.08125)","(15.0, 40.0, 18.4)","(41.0, 490.0, 90.4)","(81.0, 1000.0, 584.4444444444445)","(5.5, 11.5, 9.433333333333334)","(31.0, 370.0, 73.0)","(8.0, 15.0, 9.45)","(1.6, 2.24, 1.789090909090909)"
16-12-2022 12:27:12.164040,"(3.9, 6.8, 4.08125)","(15.0, 40.0, 18.4)","(41.0, 490.0, 90.4)","(81.0, 1000.0, 584.4444444444445)","(5.5, 11.5, 9.433333333333334)","(31.0, 370.0, 73.0)","(8.0, 15.0, 9.45)","(1.6, 2.24, 1.789090909090909)"
16-12-2022 12:27:13.170633,"(3.9, 6.8, 4.08125)","(15.0, 40.0, 18.4)","(41.0, 490.0, 90.4)","(81.0, 1000.0, 584.4444444444445)","(5.5, 11.5, 6.8)","(31.0, 370.0, 73.0)","(8.0, 15.0, 9.45)","(1.6, 2.24, 1.789090909090909)"
16-12-2022 12:27:14.194162,"(3.9, 6.8, 4.08125)","(15.0, 40.0, 18.4)","(41.0, 490.0, 90.4)","(81.0, 1000.0, 584.4444444444445)","(5.5, 9.8, 6.8)","(31.0, 370.0, 73.0)","(8.0, 15.0, 9.45)","(1.6, 2.24, 1.789090909090909)"
16-12-2022 12:27:15.221949,"(3.9, 6.8, 4.08125)","(15.0, 40.0, 18.4)","(41.0, 490.0, 90.4)","(81.0, 1000.0, 584.4444444444445)","(5.5, 9.8, 6.8)","(31.0, 370.0, 73.0)","(8.0, 15.0, 9.45)","(1.6, 2.24, 1.789090909090909)"
16-12-2022 12:27:16.261258,"(3.9, 6.8, 4.08125)","(15.0, 40.0, 18.4)","(41.0, 490.0, 90.4)","(81.0, 1000.0, 584.4444444444445)","(5.5, 9.8, 6.8)","(31.0, 370.0, 73.0)","(8.0, 15.0, 8.7125)","(1.6, 2.24, 1.7982608695652174)"
16-12-2022 12:27:17.263040,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 18.4)","(41.0, 490.0, 90.4)","(81.0, 1000.0, 584.4444444444445)","(5.5, 9.8, 6.8)","(31.0, 370.0, 73.0)","(8.0, 16.5, 8.7125)","(1.6, 2.2, 1.7982608695652174)"
16-12-2022 12:27:18.297031,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 18.4)","(41.0, 490.0, 90.4)","(81.0, 1000.0, 584.4444444444445)","(5.5, 9.8, 6.8)","(31.0, 370.0, 73.0)","(8.0, 16.5, 8.7125)","(1.6, 2.2, 1.844)"
16-12-2022 12:27:19.361069,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 18.4)","(41.0, 490.0, 90.4)","(81.0, 1000.0, 584.4444444444445)","(5.5, 9.8, 6.8)","(31.0, 370.0, 73.0)","(8.0, 16.5, 8.7125)","(1.6, 2.18, 1.844)"
16-12-2022 12:27:20.397021,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 18.4)","(41.0, 490.0, 90.4)","(81.0, 1000.0, 584.4444444444445)","(5.5, 9.8, 6.8)","(31.0, 370.0, 73.0)","(8.0, 16.5, 8.7125)","(1.6, 2.18, 1.844)"
16-12-2022 12:27:21.376236,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 18.4)","(41.0, 490.0, 90.4)","(81.0, 1000.0, 584.4444444444445)","(5.5, 9.8, 6.8)","(31.0, 370.0, 73.0)","(8.0, 16.5, 9.28)","(1.6, 2.18, 1.844)"
16-12-2022 12:27:22.352539,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 18.4)","(41.0, 470.0, 116.66666666666667)","(81.0, 1000.0, 584.4444444444445)","(5.5, 9.8, 6.8)","(31.0, 370.0, 73.0)","(8.0, 16.0, 9.28)","(1.6, 2.18, 1.844)"
16-12-2022 12:27:23.325503,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 18.4)","(41.0, 460.0, 184.0)","(81.0, 1000.0, 584.4444444444445)","(5.5, 9.8, 6.8)","(31.0, 370.0, 73.0)","(8.0, 16.0, 9.28)","(1.6, 2.18, 1.844)"
16-12-2022 12:27:24.300687,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 18.4)","(41.0, 460.0, 184.0)","(81.0, 1000.0, 584.4444444444445)","(5.5, 9.8, 6.8)","(31.0, 370.0, 73.0)","(8.0, 16.0, 9.28)","(1.6, 2.18, 1.844)"
16-12-2022 12:27:25.280518,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 18.4)","(41.0, 460.0, 184.0)","(81.0, 1000.0, 584.4444444444445)","(5.5, 9.8, 6.8)","(31.0, 370.0, 73.0)","(8.0, 16.0, 9.28)","(1.6, 2.18, 1.844)"
16-12-2022 12:27:26.245309,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 18.4)","(41.0, 460.0, 184.0)","(81.0, 1000.0, 584.4444444444445)","(5.5, 9.8, 6.8)","(31.0, 370.0, 73.0)","(8.0, 16.0, 9.28)","(1.6, 2.18, 1.844)"
16-12-2022 12:27:27.236364,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 18.4)","(41.0, 460.0, 184.0)","(81.0, 1000.0, 584.4444444444445)","(5.5, 9.8, 6.8)","(31.0, 370.0, 73.0)","(8.0, 16.0, 9.28)","(1.6, 2.18, 1.844)"
16-12-2022 12:27:28.239615,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 18.4)","(41.0, 460.0, 184.0)","(81.0, 1000.0, 584.4444444444445)","(5.5, 9.8, 6.8)","(31.0, 370.0, 73.0)","(8.0, 16.0, 9.28)","(1.6, 2.18, 1.844)"
16-12-2022 12:27:29.296122,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 18.4)","(41.0, 460.0, 184.0)","(81.0, 1000.0, 584.4444444444445)","(5.5, 9.8, 6.8)","(31.0, 370.0, 73.0)","(8.0, 16.0, 9.28)","(1.6, 2.18, 1.844)"
16-12-2022 12:27:30.343827,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 18.4)","(41.0, 460.0, 184.0)","(81.0, 1000.0, 584.4444444444445)","(5.5, 9.8, 6.8)","(31.0, 370.0, 73.0)","(8.0, 16.0, 9.28)","(1.6, 2.18, 1.844)"
16-12-2022 12:27:31.366730,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 18.4)","(41.0, 460.0, 184.0)","(81.0, 1000.0, 584.4444444444445)","(5.5, 9.8, 6.8)","(31.0, 370.0, 73.0)","(8.0, 16.0, 9.28)","(1.6, 2.18, 1.844)"
16-12-2022 12:27:32.354330,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 18.4)","(41.0, 460.0, 249.0)","(81.0, 1000.0, 584.4444444444445)","(5.5, 9.8, 6.8)","(31.0, 370.0, 73.0)","(8.0, 16.0, 9.28)","(1.6, 2.18, 1.844)"
16-12-2022 12:27:33.308945,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 18.4)","(41.0, 460.0, 249.0)","(81.0, 1000.0, 584.4444444444445)","(5.5, 9.8, 6.8)","(31.0, 370.0, 73.0)","(8.0, 16.0, 9.28)","(1.6, 2.18, 1.844)"
16-12-2022 12:27:34.341153,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 18.4)","(41.0, 460.0, 339.42857142857144)","(81.0, 1000.0, 584.4444444444445)","(5.5, 9.8, 6.8)","(31.0, 370.0, 73.0)","(8.0, 16.0, 9.28)","(1.6, 2.18, 1.844)"
16-12-2022 12:27:35.316259,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 18.4)","(41.0, 460.0, 339.42857142857144)","(81.0, 1000.0, 584.4444444444445)","(5.5, 9.8, 5.930769230769231)","(31.0, 370.0, 73.0)","(8.0, 16.0, 9.28)","(1.6, 2.18, 1.844)"
16-12-2022 12:27:36.320631,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 18.4)","(41.0, 460.0, 339.42857142857144)","(81.0, 1000.0, 584.4444444444445)","(5.5, 9.4, 5.930769230769231)","(31.0, 370.0, 73.0)","(8.0, 16.0, 9.28)","(1.6, 2.18, 1.844)"
16-12-2022 12:27:37.335922,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 18.4)","(41.0, 460.0, 339.42857142857144)","(81.0, 1000.0, 584.4444444444445)","(5.5, 9.4, 5.885714285714285)","(31.0, 370.0, 73.0)","(8.0, 16.0, 9.28)","(1.6, 2.18, 1.844)"
16-12-2022 12:27:38.339073,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 18.4)","(41.0, 460.0, 339.42857142857144)","(81.0, 1000.0, 584.4444444444445)","(5.5, 9.4, 5.885714285714285)","(31.0, 370.0, 73.0)","(8.0, 16.0, 9.28)","(1.6, 2.18, 1.7916666666666667)"
16-12-2022 12:27:39.353750,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 18.4)","(41.0, 460.0, 339.42857142857144)","(81.0, 1000.0, 584.4444444444445)","(5.5, 9.4, 5.885714285714285)","(31.0, 370.0, 73.0)","(8.0, 16.0, 9.28)","(1.6, 2.14, 1.7916666666666667)"
16-12-2022 12:27:40.316159,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 18.4)","(41.0, 460.0, 339.42857142857144)","(81.0, 1000.0, 584.4444444444445)","(5.5, 9.4, 5.885714285714285)","(31.0, 370.0, 73.0)","(8.0, 16.0, 9.28)","(1.6, 2.14, 1.7916666666666667)"
16-12-2022 12:27:41.292749,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 18.4)","(41.0, 460.0, 339.42857142857144)","(81.0, 1000.0, 584.4444444444445)","(5.5, 9.4, 5.885714285714285)","(31.0, 370.0, 73.0)","(8.0, 16.0, 9.28)","(1.6, 2.14, 1.7916666666666667)"
16-12-2022 12:27:42.329398,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 18.4)","(41.0, 460.0, 339.42857142857144)","(81.0, 1000.0, 584.4444444444445)","(5.5, 9.4, 5.885714285714285)","(31.0, 370.0, 73.0)","(8.0, 16.0, 9.28)","(1.6, 2.14, 1.7916666666666667)"
16-12-2022 12:27:43.342530,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 18.4)","(41.0, 460.0, 339.42857142857144)","(81.0, 1000.0, 584.4444444444445)","(5.5, 9.4, 5.885714285714285)","(31.0, 370.0, 73.0)","(8.0, 16.0, 9.28)","(1.6, 2.14, 1.7916666666666667)"
16-12-2022 12:27:44.405046,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 18.4)","(41.0, 460.0, 339.42857142857144)","(81.0, 1000.0, 584.4444444444445)","(5.5, 9.4, 5.885714285714285)","(31.0, 370.0, 73.0)","(8.0, 16.0, 9.28)","(1.6, 2.14, 1.7916666666666667)"
16-12-2022 12:27:45.487833,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 18.4)","(41.0, 460.0, 339.42857142857144)","(81.0, 1000.0, 584.4444444444445)","(5.5, 9.4, 5.885714285714285)","(31.0, 370.0, 73.0)","(8.0, 16.0, 9.28)","(1.6, 2.14, 1.7916666666666667)"
16-12-2022 12:27:46.557820,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 18.4)","(41.0, 460.0, 339.42857142857144)","(81.0, 1000.0, 584.4444444444445)","(5.5, 9.4, 5.885714285714285)","(31.0, 370.0, 73.0)","(8.0, 16.0, 9.28)","(1.6, 2.14, 1.7916666666666667)"
16-12-2022 12:27:47.609317,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 18.4)","(41.0, 460.0, 339.42857142857144)","(81.0, 1000.0, 584.4444444444445)","(5.5, 9.4, 5.885714285714285)","(31.0, 370.0, 73.0)","(8.0, 16.0, 9.28)","(1.6, 2.14, 1.7916666666666667)"
16-12-2022 12:27:48.657986,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 18.4)","(41.0, 460.0, 339.42857142857144)","(81.0, 1000.0, 584.4444444444445)","(5.5, 9.4, 5.885714285714285)","(31.0, 370.0, 73.0)","(8.0, 16.0, 9.28)","(1.6, 2.14, 1.832)"
16-12-2022 12:27:49.720834,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 18.4)","(41.0, 460.0, 339.42857142857144)","(81.0, 1000.0, 584.4444444444445)","(5.5, 9.4, 5.885714285714285)","(31.0, 370.0, 73.0)","(8.0, 16.0, 9.28)","(1.6, 2.12, 1.832)"
16-12-2022 12:27:50.784054,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 18.4)","(41.0, 460.0, 339.42857142857144)","(81.0, 1000.0, 584.4444444444445)","(5.5, 9.4, 5.885714285714285)","(31.0, 370.0, 73.0)","(8.0, 16.0, 9.28)","(1.6, 2.12, 1.832)"
16-12-2022 12:27:51.833485,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 18.4)","(41.0, 460.0, 339.42857142857144)","(81.0, 1000.0, 584.4444444444445)","(5.5, 9.4, 5.885714285714285)","(31.0, 370.0, 73.0)","(8.0, 16.0, 9.44)","(1.6, 2.12, 1.832)"
16-12-2022 12:27:52.816487,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 24.57142857142857)","(41.0, 460.0, 186.66666666666666)","(81.0, 1000.0, 584.4444444444445)","(5.5, 9.4, 5.885714285714285)","(31.0, 370.0, 73.0)","(8.0, 16.0, 9.166666666666666)","(1.6, 2.12, 1.832)"
16-12-2022 12:27:53.795595,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 24.57142857142857)","(41.0, 460.0, 186.66666666666666)","(81.0, 1000.0, 584.4444444444445)","(5.5, 9.4, 5.885714285714285)","(31.0, 370.0, 73.0)","(8.0, 16.0, 9.166666666666666)","(1.6, 2.12, 1.832)"
16-12-2022 12:27:54.772920,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 18.4)","(41.0, 460.0, 186.66666666666666)","(81.0, 1000.0, 584.4444444444445)","(5.5, 9.4, 5.885714285714285)","(31.0, 370.0, 73.0)","(8.0, 16.0, 9.166666666666666)","(1.6, 2.12, 1.832)"
16-12-2022 12:27:55.730757,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 18.4)","(41.0, 460.0, 186.66666666666666)","(81.0, 1000.0, 584.4444444444445)","(5.5, 9.4, 5.885714285714285)","(31.0, 370.0, 73.0)","(8.0, 16.0, 9.166666666666666)","(1.6, 2.12, 1.832)"
16-12-2022 12:27:56.706308,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 18.4)","(41.0, 460.0, 186.66666666666666)","(81.0, 1000.0, 584.4444444444445)","(5.5, 9.4, 5.885714285714285)","(31.0, 370.0, 73.0)","(8.0, 16.0, 9.166666666666666)","(1.6, 2.12, 1.832)"
16-12-2022 12:27:57.728311,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 18.4)","(41.0, 460.0, 186.66666666666666)","(81.0, 1000.0, 584.4444444444445)","(5.5, 9.4, 5.885714285714285)","(31.0, 370.0, 73.0)","(8.0, 16.0, 9.166666666666666)","(1.6, 2.12, 1.832)"
16-12-2022 12:27:58.744065,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 18.4)","(41.0, 460.0, 186.66666666666666)","(81.0, 1000.0, 584.4444444444445)","(5.5, 9.4, 5.885714285714285)","(31.0, 370.0, 73.0)","(8.0, 16.0, 9.166666666666666)","(1.6, 2.12, 1.832)"
16-12-2022 12:27:59.758864,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 18.4)","(41.0, 460.0, 186.66666666666666)","(81.0, 1000.0, 584.4444444444445)","(5.5, 9.4, 5.885714285714285)","(31.0, 370.0, 73.0)","(8.0, 16.0, 9.166666666666666)","(1.6, 2.12, 1.832)"
16-12-2022 12:28:00.845895,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 18.4)","(41.0, 460.0, 186.66666666666666)","(81.0, 1000.0, 584.4444444444445)","(5.5, 9.4, 5.885714285714285)","(31.0, 370.0, 73.0)","(8.0, 16.0, 9.166666666666666)","(1.6, 2.12, 1.832)"
16-12-2022 12:28:01.863457,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 18.4)","(41.0, 460.0, 186.66666666666666)","(81.0, 1000.0, 584.4444444444445)","(5.5, 9.4, 5.885714285714285)","(31.0, 370.0, 73.0)","(8.0, 16.0, 9.54)","(1.6, 2.12, 1.832)"
16-12-2022 12:28:02.948361,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 18.4)","(41.0, 450.0, 90.0)","(81.0, 1000.0, 584.4444444444445)","(5.5, 9.4, 5.885714285714285)","(31.0, 370.0, 73.0)","(8.0, 16.5, 9.54)","(1.6, 2.12, 1.832)"
16-12-2022 12:28:04.021879,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 18.4)","(41.0, 450.0, 90.0)","(81.0, 1000.0, 584.4444444444445)","(5.5, 9.4, 5.885714285714285)","(31.0, 370.0, 73.0)","(8.0, 16.5, 9.54)","(1.6, 2.12, 1.832)"
16-12-2022 12:28:05.118789,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 18.4)","(41.0, 450.0, 90.0)","(81.0, 1000.0, 584.4444444444445)","(5.5, 9.4, 5.885714285714285)","(31.0, 370.0, 73.0)","(8.0, 16.5, 9.54)","(1.6, 2.12, 1.832)"
16-12-2022 12:28:06.158264,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 18.4)","(41.0, 450.0, 90.0)","(81.0, 1000.0, 584.4444444444445)","(5.5, 9.4, 5.885714285714285)","(31.0, 370.0, 73.0)","(8.0, 16.5, 9.54)","(1.6, 2.12, 1.832)"
16-12-2022 12:28:07.214841,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 18.4)","(41.0, 450.0, 90.0)","(81.0, 1000.0, 584.4444444444445)","(5.5, 9.4, 5.885714285714285)","(31.0, 370.0, 73.0)","(8.0, 16.5, 9.54)","(1.6, 2.12, 1.832)"
16-12-2022 12:28:08.246484,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 18.4)","(41.0, 450.0, 90.0)","(81.0, 1000.0, 584.4444444444445)","(5.5, 9.4, 5.885714285714285)","(31.0, 370.0, 73.0)","(8.0, 16.5, 9.54)","(1.6, 2.12, 1.832)"
16-12-2022 12:28:09.234536,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 18.4)","(41.0, 450.0, 90.0)","(81.0, 1000.0, 584.4444444444445)","(5.5, 9.4, 5.885714285714285)","(31.0, 370.0, 73.0)","(8.0, 16.5, 9.54)","(1.6, 2.12, 1.7866666666666666)"
16-12-2022 12:28:10.221657,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 18.4)","(41.0, 450.0, 90.0)","(81.0, 1000.0, 584.4444444444445)","(5.5, 9.4, 5.885714285714285)","(31.0, 370.0, 76.6)","(8.0, 16.5, 9.54)","(1.6, 2.08, 1.7866666666666666)"
16-12-2022 12:28:11.197249,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 18.4)","(41.0, 450.0, 90.0)","(81.0, 1000.0, 584.4444444444445)","(5.5, 9.4, 5.885714285714285)","(31.0, 370.0, 76.6)","(8.0, 16.5, 9.54)","(1.6, 2.08, 1.7866666666666666)"
16-12-2022 12:28:12.207558,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 18.4)","(41.0, 450.0, 90.0)","(81.0, 1000.0, 584.4444444444445)","(5.5, 9.4, 5.885714285714285)","(31.0, 370.0, 76.6)","(8.0, 16.5, 9.54)","(1.6, 2.08, 1.7866666666666666)"
16-12-2022 12:28:13.200299,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 18.4)","(41.0, 450.0, 90.0)","(81.0, 1000.0, 584.4444444444445)","(5.5, 9.4, 5.885714285714285)","(31.0, 370.0, 76.6)","(8.0, 16.5, 9.54)","(1.6, 2.08, 1.7866666666666666)"
16-12-2022 12:28:14.175361,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 18.4)","(41.0, 450.0, 90.0)","(81.0, 1000.0, 844.1666666666667)","(5.5, 9.4, 5.885714285714285)","(31.0, 370.0, 98.33333333333334)","(8.0, 16.5, 8.822222222222223)","(1.6, 2.08, 1.7866666666666666)"
16-12-2022 12:28:15.167616,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 20.0)","(41.0, 450.0, 116.66666666666667)","(81.0, 99998, 8343.333333333334)","(5.5, 9.4, 5.885714285714285)","(31.0, 370.0, 98.33333333333334)","(8.0, 17.0, 8.822222222222223)","(1.6, 2.08, 1.7866666666666666)"
16-12-2022 12:28:16.174317,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 20.0)","(41.0, 450.0, 116.66666666666667)","(81.0, 99998, 8343.333333333334)","(5.5, 9.4, 5.885714285714285)","(31.0, 370.0, 98.33333333333334)","(8.0, 17.0, 8.822222222222223)","(1.6, 2.08, 1.7866666666666666)"
16-12-2022 12:28:17.166064,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 20.0)","(41.0, 450.0, 116.66666666666667)","(81.0, 99998, 8343.333333333334)","(5.5, 9.4, 5.885714285714285)","(31.0, 370.0, 98.33333333333334)","(8.0, 17.0, 8.822222222222223)","(1.6, 2.08, 1.7866666666666666)"
16-12-2022 12:28:18.170450,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 20.0)","(41.0, 450.0, 116.66666666666667)","(81.0, 99998, 8343.333333333334)","(5.5, 9.4, 5.885714285714285)","(31.0, 370.0, 98.33333333333334)","(8.0, 17.0, 8.822222222222223)","(1.6, 2.08, 1.7866666666666666)"
16-12-2022 12:28:19.211817,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 20.0)","(41.0, 450.0, 116.66666666666667)","(81.0, 99998, 8343.333333333334)","(5.5, 9.4, 5.885714285714285)","(31.0, 370.0, 98.33333333333334)","(8.0, 17.0, 8.822222222222223)","(1.6, 2.08, 1.82)"
16-12-2022 12:28:20.287636,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 20.0)","(41.0, 450.0, 116.66666666666667)","(81.0, 99998, 8343.333333333334)","(5.5, 9.4, 5.885714285714285)","(31.0, 370.0, 98.33333333333334)","(8.0, 17.0, 8.822222222222223)","(1.6, 2.06, 1.82)"
16-12-2022 12:28:21.379237,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 20.0)","(41.0, 450.0, 116.66666666666667)","(81.0, 99998, 8343.333333333334)","(5.5, 9.4, 6.5058823529411764)","(31.0, 370.0, 76.6)","(8.0, 17.0, 10.42)","(1.6, 2.06, 1.835)"
16-12-2022 12:28:22.466383,"(3.9, 7.2, 4.10625)","(15.0, 40.0, 20.0)","(41.0, 450.0, 116.66666666666667)","(81.0, 99998, 8343.333333333334)","(5.5, 9.4, 6.733333333333333)","(31.0, 370.0, 76.6)","(8.0, 17.0, 10.559999999999999)","(1.6, 2.06, 1.835)"
16-12-2022 12:28:23.531309,"(3.9, 7.2, 4.094117647058823)","(15.0, 40.0, 20.0)","(41.0, 450.0, 116.66666666666667)","(81.0, 99998, 8343.333333333334)","(5.5, 9.4, 6.733333333333333)","(31.0, 370.0, 76.6)","(8.0, 17.0, 12.399999999999999)","(1.6, 2.06, 1.835)"
16-12-2022 12:28:24.594333,"(3.9, 7.2, 4.094117647058823)","(15.0, 40.0, 20.0)","(41.0, 450.0, 116.66666666666667)","(81.0, 99998, 8343.333333333334)","(5.5, 9.4, 6.2)","(31.0, 370.0, 76.6)","(8.0, 17.0, 12.399999999999999)","(1.6, 2.06, 1.835)"
16-12-2022 12:28:25.662016,"(3.9, 7.2, 4.094117647058823)","(15.0, 40.0, 20.0)","(41.0, 450.0, 116.66666666666667)","(81.0, 99998, 8343.333333333334)","(5.5, 9.4, 6.2)","(31.0, 370.0, 76.6)","(8.0, 17.0, 12.093333333333334)","(1.6, 2.06, 1.835)"
16-12-2022 12:28:26.698091,"(3.9, 7.0, 4.09375)","(15.0, 40.0, 20.0)","(41.0, 450.0, 116.66666666666667)","(81.0, 99998, 8343.333333333334)","(5.5, 9.4, 6.2)","(31.0, 370.0, 76.6)","(8.0, 17.0, 12.093333333333334)","(1.6, 2.06, 1.8753846153846154)"
16-12-2022 12:28:27.728828,"(3.9, 7.0, 4.08235294117647)","(15.0, 40.0, 20.0)","(41.0, 450.0, 116.66666666666667)","(81.0, 99998, 8343.333333333334)","(5.5, 9.4, 6.2)","(31.0, 370.0, 76.6)","(8.0, 17.0, 12.093333333333334)","(1.6, 2.06, 1.8753846153846154)"
