,Cedars Wish,Ghostly Squall,Timetogetup,Aims Jubilee,Emberly,Shenandoah Cat,Slewing,Windsors Play,All Caps,Charitable Any
15-12-2022 13:42:13.036159,"(13.0, 20.0, 16.8)","(13.0, 21.0, 18.973684210526315)","(20.0, 65.0, 36.82608695652174)","(13.0, 20.0, 18.392857142857142)","(8.0, 12.5, 11.125)","(20.0, 46.0, 40.333333333333336)","(13.0, 24.0, 22.5)","(7.0, 9.0, 8.7)","(1.7, 2.0, 1.9551020408163264)","(31.0, 330.0, 123.75)"
15-12-2022 13:42:14.267307,"(13.0, 20.0, 16.8)","(13.0, 21.0, 18.973684210526315)","(20.0, 65.0, 36.82608695652174)","(13.0, 20.0, 18.772727272727273)","(8.0, 12.5, 11.125)","(20.0, 46.0, 40.333333333333336)","(13.0, 24.0, 22.5)","(7.0, 9.0, 8.7)","(1.7, 2.0, 1.9639473684210527)","(31.0, 330.0, 123.75)"
15-12-2022 13:42:15.548316,"(13.0, 20.0, 16.8)","(13.0, 21.0, 18.62)","(20.0, 65.0, 37.18181818181818)","(13.0, 19.5, 18.07142857142857)","(8.0, 12.5, 11.125)","(20.0, 46.0, 40.333333333333336)","(13.0, 24.0, 22.5)","(7.0, 9.0, 8.933333333333334)","(1.7, 1.99, 1.9759375)","(31.0, 330.0, 123.75)"
15-12-2022 13:42:16.850355,"(13.0, 20.0, 16.8)","(13.0, 21.0, 19.0)","(20.0, 65.0, 37.18181818181818)","(13.0, 19.5, 18.07142857142857)","(8.0, 12.5, 11.125)","(20.0, 46.0, 38.5)","(13.0, 24.0, 21.071428571428573)","(7.0, 9.0, 8.933333333333334)","(1.7, 1.99, 1.9759375)","(31.0, 330.0, 123.75)"
15-12-2022 13:42:18.099104,"(13.0, 20.0, 16.8)","(13.0, 20.0, 18.6)","(20.0, 65.0, 37.18181818181818)","(13.0, 19.5, 18.07142857142857)","(8.0, 12.5, 11.125)","(20.0, 48.0, 40.333333333333336)","(13.0, 25.0, 22.5)","(7.0, 9.0, 8.933333333333334)","(1.7, 1.99, 1.9759375)","(31.0, 330.0, 123.75)"
15-12-2022 13:42:19.375899,"(13.0, 20.0, 16.8)","(13.0, 20.0, 18.6)","(20.0, 65.0, 37.18181818181818)","(13.0, 19.5, 18.07142857142857)","(8.0, 12.5, 11.125)","(20.0, 46.0, 40.333333333333336)","(13.0, 24.0, 22.5)","(7.0, 9.0, 8.933333333333334)","(1.7, 1.99, 1.9759375)","(31.0, 330.0, 123.75)"
15-12-2022 13:42:20.633455,"(13.0, 20.0, 16.8)","(13.0, 20.0, 18.6)","(20.0, 65.0, 37.18181818181818)","(13.0, 19.5, 18.07142857142857)","(8.0, 12.5, 11.125)","(20.0, 46.0, 40.333333333333336)","(13.0, 24.0, 22.5)","(7.0, 9.0, 8.933333333333334)","(1.7, 1.99, 1.9759375)","(31.0, 330.0, 123.75)"
15-12-2022 13:42:21.906830,"(13.0, 20.0, 16.8)","(13.0, 20.0, 18.6)","(20.0, 65.0, 37.18181818181818)","(13.0, 19.5, 18.07142857142857)","(8.0, 12.5, 11.125)","(20.0, 46.0, 40.333333333333336)","(13.0, 24.0, 22.5)","(7.0, 9.0, 8.933333333333334)","(1.7, 1.99, 1.9759375)","(31.0, 330.0, 123.75)"
15-12-2022 13:42:23.209465,"(13.0, 20.0, 16.8)","(13.0, 20.0, 18.6)","(20.0, 65.0, 37.18181818181818)","(13.0, 19.5, 18.07142857142857)","(8.0, 12.5, 10.923076923076923)","(20.0, 46.0, 40.333333333333336)","(13.0, 24.0, 22.5)","(7.0, 9.0, 8.933333333333334)","(1.7, 1.99, 1.9759375)","(31.0, 330.0, 123.75)"
15-12-2022 13:42:24.489718,"(13.0, 20.0, 16.8)","(13.0, 20.0, 19.0)","(20.0, 65.0, 37.18181818181818)","(13.0, 19.5, 18.0)","(8.0, 11.0, 10.923076923076923)","(20.0, 46.0, 38.5)","(13.0, 24.0, 21.071428571428573)","(7.0, 9.0, 8.933333333333334)","(1.7, 1.99, 1.9759375)","(31.0, 330.0, 123.75)"
15-12-2022 13:42:25.717280,"(13.0, 20.0, 16.8)","(13.0, 20.0, 19.0)","(20.0, 65.0, 37.18181818181818)","(13.0, 19.0, 17.88888888888889)","(8.0, 11.0, 10.857142857142858)","(20.0, 48.0, 36.0)","(13.0, 25.0, 21.071428571428573)","(7.0, 9.0, 8.709090909090909)","(1.7, 1.99, 1.9759375)","(31.0, 330.0, 123.75)"
15-12-2022 13:42:26.936745,"(13.0, 20.0, 17.866666666666667)","(13.0, 21.0, 18.75)","(20.0, 65.0, 33.888888888888886)","(13.0, 19.0, 17.88888888888889)","(8.0, 11.0, 10.857142857142858)","(20.0, 48.0, 36.0)","(13.0, 25.0, 21.071428571428573)","(7.0, 9.0, 8.709090909090909)","(1.7, 1.99, 1.9759375)","(31.0, 330.0, 123.75)"
15-12-2022 13:42:28.154053,"(13.0, 20.0, 17.866666666666667)","(13.0, 21.0, 17.666666666666668)","(20.0, 65.0, 33.888888888888886)","(13.0, 19.0, 17.571428571428573)","(8.0, 11.0, 10.857142857142858)","(20.0, 48.0, 36.0)","(13.0, 25.0, 21.071428571428573)","(7.0, 9.0, 8.542857142857143)","(1.7, 1.99, 1.9759375)","(31.0, 330.0, 123.75)"
15-12-2022 13:42:29.365408,"(13.0, 20.0, 17.866666666666667)","(13.0, 21.0, 17.666666666666668)","(20.0, 65.0, 33.888888888888886)","(13.0, 19.0, 17.571428571428573)","(8.0, 11.0, 10.857142857142858)","(20.0, 48.0, 36.0)","(13.0, 25.0, 21.071428571428573)","(7.0, 9.0, 8.542857142857143)","(1.7, 1.99, 1.9759375)","(31.0, 330.0, 123.75)"
15-12-2022 13:42:30.595154,"(13.0, 20.0, 17.866666666666667)","(13.0, 21.0, 17.666666666666668)","(20.0, 65.0, 33.888888888888886)","(13.0, 19.0, 17.571428571428573)","(8.0, 12.0, 11.5)","(20.0, 48.0, 36.0)","(13.0, 25.0, 21.071428571428573)","(7.0, 9.0, 8.542857142857143)","(1.7, 1.99, 1.9759375)","(31.0, 330.0, 123.75)"
15-12-2022 13:42:31.836177,"(13.0, 20.0, 16.8)","(13.0, 21.0, 18.75)","(20.0, 65.0, 33.888888888888886)","(13.0, 19.0, 16.77777777777778)","(8.0, 12.0, 11.25)","(20.0, 48.0, 36.0)","(13.0, 25.0, 21.071428571428573)","(7.0, 9.0, 8.75)","(1.7, 2.0, 1.9794117647058824)","(31.0, 330.0, 162.0)"
15-12-2022 13:42:33.070555,"(13.0, 20.0, 16.8)","(13.0, 21.0, 17.666666666666668)","(20.0, 65.0, 33.888888888888886)","(13.0, 19.0, 16.77777777777778)","(8.0, 12.0, 11.25)","(20.0, 48.0, 36.0)","(13.0, 25.0, 21.071428571428573)","(7.0, 9.0, 8.75)","(1.7, 2.0, 1.9794117647058824)","(31.0, 330.0, 162.0)"
15-12-2022 13:42:34.298755,"(13.0, 20.0, 16.8)","(13.0, 21.0, 17.666666666666668)","(20.0, 65.0, 33.888888888888886)","(13.0, 19.0, 16.25)","(8.0, 11.5, 11.25)","(20.0, 48.0, 36.0)","(13.0, 25.0, 21.071428571428573)","(7.0, 9.0, 8.724137931034482)","(1.7, 2.0, 1.9794117647058824)","(31.0, 330.0, 162.0)"
15-12-2022 13:42:35.501746,"(13.0, 20.0, 16.8)","(13.0, 21.0, 17.666666666666668)","(20.0, 65.0, 33.888888888888886)","(13.0, 18.5, 16.25)","(8.0, 11.5, 11.25)","(20.0, 48.0, 36.0)","(13.0, 25.0, 21.071428571428573)","(7.0, 9.0, 8.4375)","(1.7, 2.0, 1.9794117647058824)","(31.0, 330.0, 246.0)"
15-12-2022 13:42:36.697406,"(13.0, 20.0, 16.8)","(13.0, 21.0, 17.363636363636363)","(20.0, 65.0, 32.5)","(13.0, 18.5, 16.25)","(8.0, 11.5, 11.166666666666666)","(20.0, 48.0, 36.0)","(13.0, 25.0, 21.071428571428573)","(7.0, 9.0, 8.4375)","(1.7, 2.0, 1.9794117647058824)","(31.0, 330.0, 123.75)"
15-12-2022 13:42:37.937362,"(13.0, 20.0, 16.8)","(13.0, 20.0, 18.0)","(20.0, 65.0, 36.5625)","(13.0, 18.0, 16.22222222222222)","(8.0, 11.5, 10.875)","(20.0, 48.0, 36.0)","(13.0, 25.0, 21.071428571428573)","(7.0, 9.0, 8.4375)","(1.7, 2.0, 1.9794117647058824)","(31.0, 330.0, 123.75)"
15-12-2022 13:42:39.219659,"(13.0, 20.0, 16.8)","(13.0, 20.0, 19.0)","(20.0, 65.0, 41.6)","(13.0, 18.0, 16.857142857142858)","(8.0, 11.5, 10.875)","(20.0, 48.0, 36.0)","(13.0, 25.0, 21.071428571428573)","(7.0, 9.0, 8.4375)","(1.7, 2.0, 1.9794117647058824)","(31.0, 330.0, 123.75)"
15-12-2022 13:42:40.552328,"(13.0, 20.0, 16.8)","(13.0, 20.0, 19.0)","(20.0, 65.0, 32.5)","(13.0, 18.0, 16.857142857142858)","(8.0, 11.5, 10.875)","(20.0, 48.0, 36.0)","(13.0, 25.0, 21.071428571428573)","(7.0, 9.0, 8.4375)","(1.7, 2.0, 1.9794117647058824)","(31.0, 330.0, 123.75)"
15-12-2022 13:42:41.851573,"(13.0, 20.0, 16.8)","(13.0, 20.0, 19.0)","(20.0, 65.0, 32.5)","(13.0, 18.0, 16.857142857142858)","(8.0, 11.5, 10.875)","(20.0, 48.0, 36.0)","(13.0, 25.0, 21.071428571428573)","(7.0, 9.0, 8.4375)","(1.7, 2.0, 1.9794117647058824)","(31.0, 330.0, 123.75)"
15-12-2022 13:42:43.104098,"(13.0, 20.0, 16.8)","(13.0, 20.0, 19.0)","(20.0, 65.0, 32.5)","(13.0, 18.0, 16.857142857142858)","(8.0, 11.5, 11.03125)","(20.0, 48.0, 36.0)","(13.0, 25.0, 21.071428571428573)","(7.0, 9.0, 8.4375)","(1.7, 2.0, 1.9794117647058824)","(31.0, 330.0, 123.75)"
15-12-2022 13:42:44.409846,"(13.0, 20.0, 16.8)","(13.0, 20.0, 19.0)","(20.0, 65.0, 32.5)","(13.0, 18.0, 16.857142857142858)","(8.0, 11.5, 11.03125)","(20.0, 48.0, 36.0)","(13.0, 25.0, 21.071428571428573)","(7.0, 9.0, 8.4375)","(1.7, 2.0, 1.9794117647058824)","(31.0, 330.0, 165.0)"
15-12-2022 13:42:45.671541,"(13.0, 20.0, 16.8)","(13.0, 20.0, 19.0)","(20.0, 65.0, 31.52173913043478)","(13.0, 18.0, 16.5)","(8.0, 11.5, 11.03125)","(20.0, 48.0, 36.0)","(13.0, 25.0, 21.071428571428573)","(7.0, 9.0, 8.304347826086957)","(1.7, 2.0, 1.9794117647058824)","(31.0, 330.0, 247.5)"
15-12-2022 13:42:46.861033,"(13.0, 20.0, 17.866666666666667)","(13.0, 21.0, 18.75)","(20.0, 65.0, 31.52173913043478)","(13.0, 18.0, 16.5)","(8.0, 11.5, 11.03125)","(20.0, 48.0, 36.0)","(13.0, 25.0, 21.071428571428573)","(7.0, 9.0, 8.304347826086957)","(1.7, 2.0, 1.9794117647058824)","(31.0, 330.0, 247.5)"
15-12-2022 13:42:48.053884,"(13.0, 20.0, 17.866666666666667)","(13.0, 21.0, 17.666666666666668)","(20.0, 65.0, 31.52173913043478)","(13.0, 18.0, 16.333333333333332)","(8.0, 11.5, 11.03125)","(20.0, 48.0, 36.0)","(13.0, 25.0, 21.071428571428573)","(7.0, 9.0, 8.466666666666667)","(1.7, 2.0, 1.9794117647058824)","(31.0, 330.0, 261.25)"
15-12-2022 13:42:49.282166,"(13.0, 20.0, 17.866666666666667)","(13.0, 21.0, 17.666666666666668)","(20.0, 65.0, 31.52173913043478)","(13.0, 18.0, 15.0)","(8.0, 11.5, 11.03125)","(20.0, 48.0, 36.0)","(13.0, 26.0, 20.944444444444443)","(7.0, 9.0, 8.466666666666667)","(1.7, 2.14, 1.9852631578947368)","(31.0, 330.0, 261.25)"
15-12-2022 13:42:50.512984,"(13.0, 20.0, 17.866666666666667)","(13.0, 21.0, 17.666666666666668)","(20.0, 65.0, 31.52173913043478)","(13.0, 18.0, 15.0)","(8.0, 11.5, 11.03125)","(20.0, 48.0, 38.5)","(13.0, 26.0, 22.25)","(7.0, 9.0, 8.466666666666667)","(1.7, 2.14, 1.9852631578947368)","(31.0, 330.0, 261.25)"
15-12-2022 13:42:51.756103,"(13.0, 20.0, 16.8)","(13.0, 21.0, 18.75)","(20.0, 65.0, 35.666666666666664)","(13.0, 17.5, 15.0)","(8.0, 11.5, 11.105263157894736)","(20.0, 48.0, 38.5)","(13.0, 25.0, 22.25)","(7.0, 9.0, 8.466666666666667)","(1.7, 2.14, 1.9852631578947368)","(31.0, 330.0, 261.25)"
15-12-2022 13:42:53.059839,"(13.0, 20.0, 16.8)","(13.0, 21.0, 18.75)","(20.0, 65.0, 35.666666666666664)","(13.0, 17.0, 15.666666666666666)","(8.0, 11.5, 11.105263157894736)","(20.0, 48.0, 38.5)","(13.0, 25.0, 22.25)","(7.0, 9.0, 8.466666666666667)","(1.7, 2.14, 1.9852631578947368)","(31.0, 330.0, 261.25)"
15-12-2022 13:42:54.312010,"(13.0, 20.0, 16.4)","(13.0, 21.0, 18.75)","(20.0, 65.0, 35.666666666666664)","(13.0, 17.0, 15.666666666666666)","(8.0, 11.5, 11.105263157894736)","(20.0, 48.0, 38.5)","(13.0, 25.0, 22.25)","(7.0, 9.0, 8.466666666666667)","(1.7, 2.14, 1.9852631578947368)","(31.0, 330.0, 127.5)"
15-12-2022 13:42:55.499295,"(13.0, 20.0, 18.333333333333332)","(13.0, 21.0, 18.75)","(20.0, 65.0, 35.666666666666664)","(13.0, 17.0, 14.6)","(8.0, 11.5, 10.875)","(20.0, 48.0, 38.5)","(13.0, 25.0, 22.25)","(7.0, 9.0, 8.538461538461538)","(1.7, 2.14, 2.0246153846153847)","(31.0, 330.0, 127.5)"
15-12-2022 13:42:56.789756,"(13.0, 20.0, 17.424242424242426)","(13.0, 21.0, 18.0)","(20.0, 65.0, 35.92307692307692)","(13.0, 17.0, 14.6)","(8.0, 11.5, 10.875)","(20.0, 48.0, 38.5)","(13.0, 25.0, 22.25)","(7.0, 9.0, 8.538461538461538)","(1.7, 2.14, 2.0246153846153847)","(31.0, 330.0, 214.28571428571428)"
15-12-2022 13:42:58.102495,"(13.0, 20.0, 17.424242424242426)","(13.0, 21.0, 18.0)","(20.0, 65.0, 35.92307692307692)","(13.0, 17.0, 14.6)","(8.0, 11.5, 10.875)","(20.0, 48.0, 38.5)","(13.0, 25.0, 22.25)","(7.0, 9.0, 8.538461538461538)","(1.7, 2.14, 2.0246153846153847)","(31.0, 330.0, 214.28571428571428)"
15-12-2022 13:42:59.491142,"(13.0, 20.0, 17.424242424242426)","(13.0, 21.0, 18.0)","(20.0, 65.0, 35.92307692307692)","(13.0, 17.0, 14.6)","(8.0, 11.5, 10.875)","(20.0, 48.0, 38.5)","(13.0, 25.0, 22.25)","(7.0, 9.0, 8.538461538461538)","(1.7, 2.14, 2.0246153846153847)","(31.0, 330.0, 214.28571428571428)"
15-12-2022 13:43:00.786831,"(12.0, 20.0, 17.5)","(13.0, 21.0, 18.0)","(20.0, 65.0, 35.92307692307692)","(12.0, 17.0, 14.6)","(8.5, 11.5, 10.875)","(20.0, 48.0, 38.5)","(13.0, 25.0, 22.25)","(7.0, 9.0, 8.538461538461538)","(1.7, 2.14, 1.9738947368421051)","(31.0, 330.0, 214.28571428571428)"
15-12-2022 13:43:02.159191,"(12.0, 20.0, 17.5)","(13.0, 21.0, 18.0)","(20.0, 65.0, 35.92307692307692)","(12.0, 17.0, 14.6)","(8.5, 11.5, 10.875)","(20.0, 48.0, 38.5)","(13.0, 25.0, 22.25)","(7.0, 9.0, 8.538461538461538)","(1.7, 2.16, 1.988860759493671)","(31.0, 330.0, 214.28571428571428)"
15-12-2022 13:43:03.540288,"(12.0, 20.0, 17.5)","(13.0, 21.0, 17.823529411764707)","(20.0, 65.0, 35.92307692307692)","(12.0, 17.0, 14.6)","(8.5, 11.5, 10.964285714285714)","(20.0, 48.0, 38.5)","(13.0, 25.0, 22.25)","(7.0, 9.0, 8.538461538461538)","(1.7, 2.16, 1.988860759493671)","(31.0, 330.0, 214.28571428571428)"
15-12-2022 13:43:04.934424,"(12.0, 20.0, 17.5)","(13.0, 21.0, 17.823529411764707)","(20.0, 65.0, 35.92307692307692)","(12.0, 17.0, 14.6)","(8.5, 11.5, 10.964285714285714)","(20.0, 48.0, 38.5)","(13.0, 25.0, 22.25)","(7.0, 9.0, 8.538461538461538)","(1.7, 2.16, 2.060540540540541)","(31.0, 330.0, 214.28571428571428)"
15-12-2022 13:43:06.267932,"(12.0, 20.0, 17.93103448275862)","(13.0, 21.0, 18.09090909090909)","(20.0, 65.0, 41.85714285714286)","(12.0, 17.0, 14.6)","(8.5, 11.5, 10.964285714285714)","(20.0, 48.0, 38.5)","(13.0, 25.0, 22.25)","(7.0, 9.0, 8.411764705882353)","(1.7, 2.12, 2.0324528301886793)","(31.0, 330.0, 240.0)"
15-12-2022 13:43:07.590632,"(12.0, 20.0, 17.93103448275862)","(13.0, 20.0, 18.09090909090909)","(20.0, 65.0, 41.85714285714286)","(12.0, 17.0, 14.6)","(8.5, 11.5, 10.964285714285714)","(20.0, 48.0, 38.5)","(13.0, 25.0, 22.25)","(7.0, 9.0, 8.411764705882353)","(1.7, 2.16, 2.0324528301886793)","(31.0, 330.0, 240.0)"
15-12-2022 13:43:08.775236,"(12.0, 20.0, 16.4)","(13.0, 20.0, 18.09090909090909)","(20.0, 65.0, 41.85714285714286)","(12.0, 17.0, 14.6)","(8.5, 11.5, 10.964285714285714)","(20.0, 48.0, 38.5)","(13.0, 25.0, 22.25)","(7.0, 9.0, 8.411764705882353)","(1.7, 2.16, 2.0324528301886793)","(31.0, 330.0, 240.0)"
15-12-2022 13:43:10.062322,"(12.0, 20.0, 16.4)","(13.0, 20.0, 18.09090909090909)","(20.0, 65.0, 41.85714285714286)","(12.0, 17.0, 14.6)","(8.5, 11.5, 10.964285714285714)","(20.0, 48.0, 38.5)","(13.0, 25.0, 22.25)","(7.0, 9.0, 8.411764705882353)","(1.7, 2.16, 2.0324528301886793)","(31.0, 330.0, 240.0)"
15-12-2022 13:43:11.379056,"(12.0, 20.0, 16.4)","(13.0, 20.0, 18.09090909090909)","(20.0, 65.0, 41.85714285714286)","(12.0, 17.0, 14.6)","(8.5, 11.5, 10.964285714285714)","(20.0, 48.0, 38.5)","(13.0, 25.0, 22.25)","(7.0, 9.0, 8.411764705882353)","(1.7, 2.16, 2.0324528301886793)","(31.0, 330.0, 240.0)"
15-12-2022 13:43:12.726382,"(12.0, 20.0, 16.4)","(13.0, 20.0, 18.09090909090909)","(20.0, 65.0, 41.85714285714286)","(12.0, 17.0, 14.6)","(8.5, 11.5, 10.964285714285714)","(20.0, 48.0, 38.5)","(13.0, 25.0, 22.25)","(7.0, 9.0, 8.411764705882353)","(1.7, 2.16, 2.086105263157895)","(31.0, 330.0, 240.0)"
15-12-2022 13:43:13.940675,"(12.0, 20.0, 16.4)","(13.0, 20.0, 18.09090909090909)","(20.0, 65.0, 41.85714285714286)","(12.0, 17.0, 14.6)","(8.5, 11.5, 11.142857142857142)","(20.0, 48.0, 38.5)","(13.0, 25.0, 22.75)","(7.0, 9.0, 8.411764705882353)","(1.7, 2.16, 2.051764705882353)","(31.0, 330.0, 240.0)"
15-12-2022 13:43:15.194286,"(12.0, 20.0, 17.428571428571427)","(13.0, 20.0, 18.09090909090909)","(20.0, 65.0, 41.85714285714286)","(12.0, 17.0, 14.6)","(8.5, 11.5, 11.142857142857142)","(20.0, 48.0, 38.5)","(13.0, 26.0, 20.944444444444443)","(7.0, 9.0, 8.466666666666667)","(1.7, 2.14, 2.023846153846154)","(31.0, 330.0, 127.5)"
15-12-2022 13:43:16.867124,"(12.0, 19.5, 17.9)","(13.0, 20.0, 18.625)","(20.0, 65.0, 36.5)","(12.0, 17.0, 14.6)","(8.5, 11.5, 10.5)","(20.0, 48.0, 38.5)","(13.0, 26.0, 22.25)","(7.0, 9.4, 8.314285714285715)","(1.7, 2.18, 2.023846153846154)","(31.0, 330.0, 279.375)"
15-12-2022 13:43:18.182817,"(12.0, 19.5, 18.6)","(13.0, 19.5, 18.625)","(20.0, 65.0, 36.5)","(12.0, 17.0, 14.6)","(8.5, 11.5, 10.5)","(20.0, 48.0, 38.5)","(13.0, 25.0, 22.25)","(7.0, 9.0, 8.314285714285715)","(1.7, 2.18, 2.077272727272727)","(31.0, 330.0, 279.375)"
15-12-2022 13:43:19.620797,"(12.0, 19.5, 18.6)","(13.0, 19.5, 18.625)","(20.0, 65.0, 31.75)","(12.0, 17.0, 14.6)","(8.5, 11.5, 10.375)","(20.0, 48.0, 36.0)","(13.0, 25.0, 20.72222222222222)","(7.0, 9.0, 8.066666666666666)","(1.7, 2.16, 2.0872)","(31.0, 330.0, 279.375)"
15-12-2022 13:43:20.914746,"(12.0, 19.5, 18.6)","(13.0, 19.5, 18.625)","(20.0, 65.0, 31.75)","(12.0, 17.0, 14.6)","(8.5, 11.0, 10.777777777777779)","(20.0, 48.0, 36.0)","(13.0, 25.0, 20.72222222222222)","(7.0, 9.0, 8.066666666666666)","(1.7, 2.16, 2.054814814814815)","(31.0, 330.0, 279.375)"
15-12-2022 13:43:22.414198,"(12.0, 19.5, 18.6)","(13.0, 19.5, 18.625)","(20.0, 65.0, 31.75)","(12.0, 17.0, 14.6)","(8.5, 11.0, 10.777777777777779)","(20.0, 48.0, 36.0)","(13.0, 25.0, 20.72222222222222)","(7.0, 9.0, 8.066666666666666)","(1.7, 2.14, 2.0323076923076924)","(31.0, 330.0, 279.375)"
15-12-2022 13:43:23.875550,"(12.0, 19.5, 18.6)","(13.0, 19.5, 18.625)","(20.0, 65.0, 31.75)","(12.0, 17.0, 14.6)","(8.5, 11.0, 10.485714285714286)","(20.0, 48.0, 36.0)","(13.0, 25.0, 20.72222222222222)","(7.0, 9.0, 8.066666666666666)","(1.7, 2.14, 2.0874074074074076)","(31.0, 330.0, 279.375)"
15-12-2022 13:43:25.221456,"(12.0, 19.5, 18.6)","(13.0, 19.5, 18.625)","(20.0, 65.0, 54.714285714285715)","(12.0, 17.0, 14.6)","(8.5, 11.0, 10.485714285714286)","(20.0, 48.0, 38.5)","(13.0, 25.0, 20.72222222222222)","(7.0, 9.0, 8.466666666666667)","(1.7, 2.18, 2.051794871794872)","(31.0, 330.0, 195.0)"
15-12-2022 13:43:26.529247,"(12.0, 19.5, 18.6)","(13.0, 19.5, 18.625)","(20.0, 65.0, 39.0)","(12.0, 17.0, 14.6)","(8.5, 11.0, 10.280000000000001)","(20.0, 48.0, 38.5)","(13.0, 25.0, 20.72222222222222)","(7.0, 9.4, 8.11111111111111)","(1.7, 2.18, 2.093793103448276)","(31.0, 330.0, 256.3636363636364)"
15-12-2022 13:43:27.894657,"(12.0, 19.5, 18.6)","(13.0, 19.5, 18.625)","(20.0, 65.0, 39.0)","(12.0, 17.0, 14.6)","(8.5, 11.0, 10.280000000000001)","(20.0, 48.0, 38.5)","(13.0, 25.0, 20.72222222222222)","(7.0, 9.0, 8.11111111111111)","(1.7, 2.18, 2.093793103448276)","(31.0, 330.0, 131.25)"
15-12-2022 13:43:29.245668,"(12.0, 19.5, 18.6)","(13.0, 19.5, 18.625)","(20.0, 65.0, 39.0)","(12.0, 17.0, 14.6)","(8.5, 11.0, 10.280000000000001)","(20.0, 48.0, 38.5)","(13.0, 25.0, 20.72222222222222)","(7.0, 9.0, 8.11111111111111)","(1.7, 2.18, 2.093793103448276)","(31.0, 330.0, 131.25)"
15-12-2022 13:43:30.608969,"(12.0, 19.5, 18.6)","(13.0, 19.5, 18.625)","(20.0, 65.0, 39.0)","(12.0, 17.0, 14.6)","(8.5, 11.0, 10.6)","(20.0, 48.0, 38.5)","(13.0, 25.0, 20.72222222222222)","(7.0, 9.0, 8.11111111111111)","(1.7, 2.18, 2.009677419354839)","(31.0, 330.0, 131.25)"
15-12-2022 13:43:31.940530,"(12.0, 19.5, 18.6)","(13.0, 19.5, 18.625)","(20.0, 65.0, 39.0)","(12.0, 17.0, 14.6)","(8.0, 11.0, 10.6)","(20.0, 48.0, 36.0)","(13.0, 25.0, 20.72222222222222)","(7.0, 9.0, 8.411764705882353)","(1.7, 2.06, 2.009677419354839)","(31.0, 330.0, 131.25)"
15-12-2022 13:43:33.191436,"(12.0, 19.5, 18.6)","(13.0, 19.5, 18.625)","(20.0, 65.0, 32.5)","(12.0, 17.0, 14.6)","(8.0, 11.0, 10.6)","(20.0, 48.0, 36.0)","(13.0, 25.0, 20.72222222222222)","(7.0, 9.0, 8.411764705882353)","(1.7, 2.06, 2.009677419354839)","(31.0, 330.0, 131.25)"
15-12-2022 13:43:34.637265,"(12.0, 19.5, 18.6)","(13.0, 19.5, 18.863636363636363)","(21.0, 65.0, 32.5)","(12.0, 17.0, 16.2)","(8.0, 11.0, 10.6)","(20.0, 48.0, 36.0)","(13.0, 25.0, 20.72222222222222)","(7.0, 9.0, 8.411764705882353)","(1.7, 2.06, 1.982)","(31.0, 330.0, 131.25)"
15-12-2022 13:43:35.972868,"(12.0, 19.5, 17.7)","(13.0, 19.5, 18.863636363636363)","(21.0, 65.0, 31.75)","(12.0, 17.0, 16.208333333333332)","(8.0, 11.0, 10.625)","(20.0, 48.0, 36.0)","(13.0, 25.0, 20.72222222222222)","(7.0, 9.0, 8.09)","(1.7, 2.06, 1.9468292682926829)","(31.0, 330.0, 131.25)"
15-12-2022 13:43:37.270540,"(12.0, 19.5, 17.7)","(13.0, 19.5, 18.5)","(21.0, 65.0, 36.5)","(12.0, 18.5, 18.833333333333336)","(8.0, 11.0, 10.4)","(20.0, 48.0, 38.5)","(13.0, 25.0, 20.72222222222222)","(7.0, 9.0, 7.514285714285714)","(1.7, 2.16, 1.9401470588235294)","(31.0, 330.0, 131.25)"
15-12-2022 13:43:38.590041,"(12.0, 19.5, 17.7)","(13.0, 19.5, 18.285714285714285)","(21.0, 65.0, 36.5)","(12.0, 20.0, 19.22222222222222)","(8.0, 11.0, 9.892307692307693)","(20.0, 48.0, 38.5)","(13.0, 25.0, 20.72222222222222)","(7.0, 9.0, 7.776470588235294)","(1.7, 2.16, 1.9401470588235294)","(31.0, 330.0, 131.25)"
15-12-2022 13:43:39.896875,"(12.0, 19.5, 17.7)","(13.0, 20.0, 19.555555555555557)","(21.0, 65.0, 36.5)","(12.0, 20.0, 19.22222222222222)","(8.0, 11.0, 10.066666666666666)","(20.0, 48.0, 38.5)","(13.0, 25.0, 20.72222222222222)","(7.0, 9.0, 7.776470588235294)","(1.7, 2.16, 1.9401470588235294)","(31.0, 330.0, 131.25)"
15-12-2022 13:43:41.223372,"(12.0, 19.5, 17.7)","(13.0, 20.0, 19.555555555555557)","(21.0, 65.0, 36.5)","(12.0, 20.0, 19.22222222222222)","(8.0, 11.0, 10.066666666666666)","(20.0, 48.0, 38.5)","(13.0, 25.0, 20.72222222222222)","(7.0, 9.0, 7.776470588235294)","(1.7, 2.16, 1.9401470588235294)","(31.0, 330.0, 131.25)"
15-12-2022 13:43:42.715194,"(12.0, 19.5, 17.7)","(13.0, 20.0, 22.0)","(21.0, 65.0, 36.5)","(12.0, 20.0, 19.22222222222222)","(8.0, 11.0, 9.933333333333334)","(20.0, 48.0, 38.5)","(13.0, 25.0, 20.72222222222222)","(7.0, 9.0, 7.776470588235294)","(1.7, 2.16, 1.941311475409836)","(31.0, 330.0, 131.25)"
