,Carlos Jewel,Diamond Alex,Iced Mocha,Go Hazel,Sefton Heights,Zipping Chassis,Opawa Solomon,Diamond Neena
15-12-2022 15:03:40.307928,"(2.05, 2.72, 2.636923076923077)","(4.4, 6.0, 5.865384615384615)","(26.0, 48.0, 37.09090909090909)","(5.5, 6.6, 6.324137931034483)","(11.0, 13.0, 10.625806451612904)","(9.0, 16.5, 13.636363636363637)","(51.0, 370.0, 209.28571428571428)","(10.0, 16.5, 15.611940298507463)"
15-12-2022 15:03:41.324597,"(2.05, 2.72, 2.636923076923077)","(4.4, 6.0, 5.865384615384615)","(26.0, 48.0, 37.09090909090909)","(5.5, 6.6, 6.324137931034483)","(11.0, 13.0, 10.625806451612904)","(9.0, 16.5, 13.636363636363637)","(51.0, 370.0, 209.28571428571428)","(10.0, 16.5, 15.611940298507463)"
15-12-2022 15:03:42.320343,"(2.05, 2.72, 2.636923076923077)","(4.4, 6.0, 5.933333333333334)","(26.0, 48.0, 37.09090909090909)","(5.5, 6.6, 6.363636363636363)","(11.0, 13.0, 10.625806451612904)","(9.0, 16.5, 14.681818181818182)","(51.0, 370.0, 209.28571428571428)","(10.0, 16.5, 15.611940298507463)"
15-12-2022 15:03:43.411420,"(2.05, 2.72, 2.5929411764705885)","(4.4, 6.2, 6.0600000000000005)","(26.0, 48.0, 37.09090909090909)","(5.5, 6.4, 6.281818181818182)","(11.0, 13.0, 10.625806451612904)","(9.0, 16.5, 14.0)","(51.0, 370.0, 209.28571428571428)","(10.0, 16.5, 14.333333333333334)"
15-12-2022 15:03:44.553627,"(2.05, 2.72, 2.621818181818182)","(4.4, 6.2, 5.966666666666667)","(26.0, 48.0, 37.09090909090909)","(5.5, 6.4, 6.3125)","(11.0, 13.0, 11.763636363636364)","(9.0, 16.5, 15.642857142857142)","(51.0, 370.0, 209.28571428571428)","(10.0, 16.5, 14.55)"
15-12-2022 15:03:45.676663,"(2.05, 2.72, 2.5929411764705885)","(4.4, 6.2, 5.9)","(26.0, 48.0, 37.09090909090909)","(5.5, 6.4, 6.285714285714286)","(11.0, 12.5, 10.73913043478261)","(9.0, 16.5, 15.642857142857142)","(51.0, 370.0, 209.28571428571428)","(10.0, 16.5, 14.952380952380953)"
15-12-2022 15:03:46.755506,"(2.05, 2.72, 2.648888888888889)","(4.4, 6.2, 6.0)","(26.0, 48.0, 37.09090909090909)","(5.5, 6.4, 6.285714285714286)","(11.0, 12.5, 10.571428571428571)","(9.0, 16.5, 14.038461538461538)","(51.0, 370.0, 209.28571428571428)","(10.0, 16.5, 14.952380952380953)"
15-12-2022 15:03:47.771397,"(2.05, 2.72, 2.648888888888889)","(4.4, 6.2, 6.0)","(26.0, 48.0, 37.09090909090909)","(5.5, 6.4, 6.213846153846154)","(11.0, 12.5, 11.23076923076923)","(9.0, 16.5, 15.0)","(51.0, 370.0, 209.28571428571428)","(10.0, 16.5, 14.952380952380953)"
15-12-2022 15:03:48.727399,"(2.05, 2.72, 2.648888888888889)","(4.4, 6.2, 6.0)","(26.0, 48.0, 38.0)","(5.5, 6.4, 5.756617647058824)","(11.0, 12.0, 10.408163265306122)","(9.0, 16.5, 15.0)","(51.0, 370.0, 209.28571428571428)","(10.0, 16.5, 14.8)"
15-12-2022 15:03:49.839330,"(2.05, 2.72, 2.648888888888889)","(4.4, 6.2, 6.0)","(26.0, 48.0, 38.0)","(5.5, 6.4, 5.7)","(11.0, 12.5, 10.344827586206897)","(9.0, 16.5, 14.038461538461538)","(51.0, 370.0, 209.28571428571428)","(10.0, 16.5, 15.715384615384615)"
15-12-2022 15:03:50.912265,"(2.05, 2.72, 2.615)","(4.4, 6.2, 6.0)","(26.0, 48.0, 38.0)","(5.5, 6.2, 5.488888888888889)","(11.0, 12.5, 10.666666666666666)","(9.0, 16.5, 15.0)","(51.0, 370.0, 209.28571428571428)","(10.0, 16.5, 13.81578947368421)"
15-12-2022 15:03:52.061953,"(2.05, 2.72, 2.7090909090909094)","(4.4, 6.2, 6.0285714285714285)","(26.0, 48.0, 38.0)","(5.5, 6.2, 5.580645161290323)","(11.0, 12.0, 10.666666666666666)","(9.0, 16.5, 15.0)","(51.0, 370.0, 209.28571428571428)","(10.0, 16.5, 15.909722222222221)"
15-12-2022 15:03:53.149559,"(2.05, 2.72, 2.710526315789474)","(4.2, 6.2, 6.0)","(21.0, 48.0, 38.0)","(4.8, 6.2, 5.550000000000001)","(10.0, 12.0, 10.551724137931034)","(10.0, 16.5, 14.038461538461538)","(51.0, 370.0, 209.28571428571428)","(10.0, 16.5, 15.909722222222221)"
15-12-2022 15:03:54.238811,"(2.05, 2.72, 2.710526315789474)","(4.2, 6.2, 6.0)","(21.0, 48.0, 38.0)","(4.8, 6.0, 5.550000000000001)","(10.0, 12.0, 10.551724137931034)","(10.0, 16.5, 14.038461538461538)","(51.0, 370.0, 209.28571428571428)","(10.0, 16.5, 15.909722222222221)"
15-12-2022 15:03:55.261757,"(2.05, 2.72, 2.696923076923077)","(4.2, 6.2, 6.0)","(21.0, 48.0, 38.0)","(4.8, 5.9, 5.4750000000000005)","(10.0, 12.0, 10.25)","(10.0, 16.5, 14.038461538461538)","(51.0, 370.0, 209.28571428571428)","(10.0, 16.5, 15.909722222222221)"
15-12-2022 15:03:56.294935,"(2.05, 2.72, 2.7033333333333336)","(4.2, 6.2, 5.9)","(21.0, 48.0, 38.0)","(4.8, 5.9, 5.4750000000000005)","(10.0, 12.0, 11.365853658536585)","(10.0, 16.5, 15.0)","(51.0, 370.0, 209.28571428571428)","(10.0, 16.5, 15.909722222222221)"
15-12-2022 15:03:57.347192,"(2.1, 2.72, 2.7033333333333336)","(4.4, 6.2, 5.9)","(21.0, 48.0, 38.0)","(4.8, 5.9, 5.576190476190476)","(10.0, 12.0, 11.15625)","(10.0, 16.5, 14.038461538461538)","(51.0, 370.0, 209.28571428571428)","(10.0, 16.5, 15.865671641791044)"
15-12-2022 15:03:58.366667,"(2.1, 2.78, 2.77)","(4.4, 6.2, 5.9)","(21.0, 48.0, 38.0)","(4.8, 5.9, 5.576190476190476)","(10.0, 11.5, 11.119047619047619)","(10.0, 16.5, 14.166666666666666)","(51.0, 370.0, 209.28571428571428)","(10.0, 16.5, 15.865671641791044)"
15-12-2022 15:03:59.400657,"(2.1, 2.78, 2.77)","(4.4, 6.2, 5.9)","(21.0, 48.0, 38.0)","(4.8, 5.9, 5.576190476190476)","(10.0, 11.5, 11.119047619047619)","(10.0, 16.5, 14.4)","(51.0, 370.0, 209.28571428571428)","(10.0, 16.5, 15.785714285714285)"
15-12-2022 15:04:00.459470,"(2.1, 2.78, 2.652)","(4.4, 6.2, 6.0137931034482754)","(21.0, 48.0, 38.0)","(4.8, 5.9, 5.4875)","(10.0, 11.5, 11.119047619047619)","(10.0, 16.5, 14.4)","(51.0, 370.0, 209.28571428571428)","(10.0, 16.5, 15.785714285714285)"
15-12-2022 15:04:01.636023,"(2.1, 2.78, 2.6870967741935483)","(4.4, 6.2, 6.0285714285714285)","(21.0, 48.0, 38.0)","(4.8, 5.8, 5.525)","(10.0, 11.5, 11.119047619047619)","(10.0, 16.5, 14.673913043478262)","(51.0, 370.0, 209.28571428571428)","(10.0, 16.5, 15.785714285714285)"
15-12-2022 15:04:02.806829,"(2.1, 2.78, 2.6870967741935483)","(4.4, 6.2, 6.0285714285714285)","(21.0, 48.0, 38.0)","(4.8, 5.8, 5.568421052631579)","(10.0, 11.5, 11.13888888888889)","(10.0, 16.5, 14.4)","(51.0, 370.0, 190.0)","(10.0, 16.5, 15.785714285714285)"
15-12-2022 15:04:03.967024,"(2.1, 2.78, 2.7)","(4.4, 6.2, 6.0285714285714285)","(21.0, 48.0, 38.0)","(4.8, 5.8, 5.550000000000001)","(10.0, 11.5, 11.13888888888889)","(10.0, 16.5, 14.4)","(51.0, 370.0, 190.0)","(10.0, 16.5, 15.071428571428571)"
15-12-2022 15:04:05.062518,"(2.1, 2.76, 2.7133333333333334)","(4.4, 6.2, 6.0285714285714285)","(21.0, 48.0, 38.0)","(4.8, 5.7, 5.550000000000001)","(10.0, 11.5, 11.13888888888889)","(10.0, 16.5, 15.545454545454545)","(51.0, 370.0, 190.0)","(10.0, 16.5, 15.071428571428571)"
15-12-2022 15:04:06.110335,"(2.1, 2.76, 2.701290322580645)","(4.4, 6.2, 6.0285714285714285)","(21.0, 48.0, 38.0)","(4.8, 5.7, 5.618181818181818)","(10.0, 11.5, 11.108695652173912)","(10.0, 16.5, 14.346153846153847)","(51.0, 370.0, 190.0)","(10.0, 16.5, 15.071428571428571)"
15-12-2022 15:04:07.094470,"(2.1, 2.76, 2.7133333333333334)","(4.4, 5.6, 5.409638554216868)","(21.0, 48.0, 38.0)","(4.8, 5.7, 5.618181818181818)","(10.0, 11.5, 11.108695652173912)","(10.0, 16.5, 14.346153846153847)","(51.0, 370.0, 190.0)","(10.0, 16.5, 15.071428571428571)"
15-12-2022 15:04:08.166198,"(2.1, 2.76, 2.7133333333333334)","(4.4, 5.6, 5.351612903225806)","(21.0, 48.0, 41.333333333333336)","(4.8, 5.7, 5.439130434782609)","(10.0, 11.5, 11.108695652173912)","(10.0, 16.5, 14.346153846153847)","(51.0, 370.0, 212.85714285714286)","(10.0, 16.5, 15.785714285714285)"
15-12-2022 15:04:09.225892,"(2.1, 2.78, 2.7712499999999998)","(4.4, 5.6, 5.348913043478261)","(21.0, 48.0, 41.333333333333336)","(4.8, 5.7, 5.466666666666667)","(10.0, 11.5, 11.108695652173912)","(10.0, 16.5, 14.346153846153847)","(51.0, 370.0, 212.85714285714286)","(10.0, 16.5, 15.865671641791044)"
15-12-2022 15:04:10.308488,"(2.1, 2.8, 2.78)","(4.4, 5.6, 5.378947368421052)","(21.0, 48.0, 46.46153846153847)","(4.8, 5.7, 5.433333333333334)","(10.0, 11.5, 11.108695652173912)","(10.0, 16.5, 15.1875)","(51.0, 370.0, 293.0769230769231)","(10.0, 16.5, 15.865671641791044)"
15-12-2022 15:04:11.385969,"(2.1, 2.8, 2.7824390243902437)","(4.4, 5.6, 5.378947368421052)","(21.0, 48.0, 46.46153846153847)","(4.8, 5.7, 5.433333333333334)","(10.0, 11.5, 11.108695652173912)","(10.0, 16.5, 15.1875)","(51.0, 360.0, 197.27272727272725)","(10.0, 16.5, 15.865671641791044)"
15-12-2022 15:04:12.499775,"(2.1, 2.8, 2.789090909090909)","(4.4, 5.6, 5.378947368421052)","(21.0, 48.0, 46.46153846153847)","(4.8, 5.7, 5.433333333333334)","(10.0, 11.5, 11.108695652173912)","(10.0, 16.5, 15.1875)","(51.0, 350.0, 197.27272727272725)","(10.0, 16.5, 15.865671641791044)"
15-12-2022 15:04:13.596873,"(2.1, 2.8, 2.789090909090909)","(4.4, 5.6, 5.306976744186047)","(21.0, 48.0, 46.46153846153847)","(4.8, 5.7, 5.389655172413793)","(10.0, 11.5, 11.108695652173912)","(10.0, 16.5, 15.1875)","(51.0, 350.0, 197.27272727272725)","(10.0, 16.5, 15.865671641791044)"
15-12-2022 15:04:14.766691,"(2.1, 2.8, 2.789090909090909)","(4.4, 5.6, 5.306976744186047)","(21.0, 48.0, 46.46153846153847)","(4.8, 5.7, 5.389655172413793)","(10.0, 11.5, 11.108695652173912)","(10.0, 16.5, 15.1875)","(51.0, 350.0, 197.27272727272725)","(10.0, 16.5, 15.865671641791044)"
15-12-2022 15:04:15.906449,"(2.1, 2.78, 2.71)","(4.4, 5.6, 5.306976744186047)","(21.0, 48.0, 46.46153846153847)","(4.8, 5.7, 5.44)","(10.0, 11.5, 11.108695652173912)","(10.0, 16.5, 14.25)","(51.0, 350.0, 197.27272727272725)","(10.0, 16.5, 15.865671641791044)"
15-12-2022 15:04:17.047746,"(2.1, 2.76, 2.7157894736842105)","(4.4, 5.6, 5.296551724137931)","(21.0, 48.0, 46.46153846153847)","(4.8, 5.7, 5.44)","(10.0, 11.5, 11.108695652173912)","(10.0, 16.5, 15.333333333333334)","(51.0, 350.0, 197.27272727272725)","(10.0, 16.5, 15.261904761904763)"
15-12-2022 15:04:18.176063,"(2.1, 2.76, 2.685)","(4.4, 5.6, 5.281481481481482)","(21.0, 48.0, 46.46153846153847)","(4.8, 5.7, 5.44)","(10.0, 11.5, 11.108695652173912)","(10.0, 16.5, 15.333333333333334)","(51.0, 350.0, 197.27272727272725)","(10.0, 16.5, 15.261904761904763)"
15-12-2022 15:04:19.297138,"(2.1, 2.76, 2.685)","(4.4, 5.6, 5.281481481481482)","(21.0, 48.0, 46.46153846153847)","(4.8, 5.7, 5.57037037037037)","(10.0, 11.5, 11.108695652173912)","(10.0, 16.5, 14.647058823529411)","(51.0, 350.0, 197.27272727272725)","(10.0, 16.5, 15.537037037037036)"
15-12-2022 15:04:20.331312,"(2.1, 2.76, 2.6645454545454546)","(4.4, 5.6, 5.248979591836735)","(21.0, 48.0, 46.46153846153847)","(4.8, 5.7, 5.57037037037037)","(10.0, 11.5, 11.108695652173912)","(10.0, 16.5, 15.333333333333334)","(51.0, 350.0, 111.66666666666666)","(10.0, 16.5, 15.2)"
15-12-2022 15:04:21.317207,"(2.1, 2.76, 2.657142857142857)","(4.4, 5.6, 5.298245614035087)","(21.0, 48.0, 41.666666666666664)","(4.8, 5.7, 5.5793103448275865)","(10.0, 11.5, 11.108695652173912)","(10.0, 16.5, 14.647058823529411)","(51.0, 350.0, 111.66666666666666)","(10.0, 16.5, 15.03448275862069)"
15-12-2022 15:04:22.360168,"(2.1, 2.74, 2.67)","(4.4, 5.5, 5.368)","(21.0, 48.0, 41.666666666666664)","(4.8, 5.7, 5.554166666666667)","(10.0, 11.5, 11.108695652173912)","(10.0, 16.5, 15.333333333333334)","(51.0, 350.0, 111.66666666666666)","(10.0, 16.5, 15.03448275862069)"
15-12-2022 15:04:23.491739,"(2.1, 2.74, 2.6500000000000004)","(4.4, 5.5, 5.3730769230769235)","(21.0, 48.0, 41.666666666666664)","(4.8, 5.7, 5.554166666666667)","(10.0, 11.5, 11.108695652173912)","(10.0, 16.5, 15.333333333333334)","(51.0, 350.0, 111.66666666666666)","(10.0, 16.5, 15.03448275862069)"
15-12-2022 15:04:24.635986,"(2.1, 2.72, 2.666666666666667)","(4.4, 5.5, 5.3730769230769235)","(21.0, 48.0, 45.625)","(4.8, 5.7, 5.554166666666667)","(10.0, 11.5, 11.108695652173912)","(10.0, 16.5, 14.647058823529411)","(51.0, 350.0, 111.66666666666666)","(10.0, 16.5, 15.6)"
15-12-2022 15:04:25.762601,"(2.1, 2.72, 2.684)","(4.4, 5.5, 5.3730769230769235)","(21.0, 48.0, 45.625)","(4.8, 5.7, 5.554166666666667)","(10.0, 11.5, 11.108695652173912)","(10.0, 16.5, 15.153846153846153)","(51.0, 350.0, 111.66666666666666)","(10.0, 16.5, 15.904761904761905)"
15-12-2022 15:04:26.864353,"(2.1, 2.72, 2.6891428571428575)","(4.4, 5.5, 5.3730769230769235)","(21.0, 48.0, 46.416666666666664)","(4.8, 5.7, 5.554166666666667)","(10.0, 11.5, 11.108695652173912)","(10.0, 16.5, 15.75)","(51.0, 350.0, 207.0)","(10.0, 16.5, 15.6)"
15-12-2022 15:04:27.967985,"(2.1, 2.72, 2.6891428571428575)","(4.4, 5.5, 5.356521739130435)","(21.0, 48.0, 46.416666666666664)","(4.8, 5.7, 5.554166666666667)","(10.0, 11.5, 11.108695652173912)","(10.0, 18.0, 15.714285714285714)","(51.0, 350.0, 201.04166666666669)","(10.0, 16.5, 14.833333333333334)"
15-12-2022 15:04:29.011209,"(2.1, 2.72, 2.6891428571428575)","(4.4, 5.5, 5.356521739130435)","(21.0, 48.0, 46.416666666666664)","(4.8, 5.7, 5.554166666666667)","(10.0, 11.5, 10.952380952380953)","(10.0, 18.0, 15.5)","(51.0, 350.0, 201.04166666666669)","(10.0, 16.5, 15.166666666666666)"
15-12-2022 15:04:30.065800,"(2.1, 2.72, 2.6891428571428575)","(4.4, 5.5, 5.356521739130435)","(21.0, 48.0, 46.416666666666664)","(4.8, 5.7, 5.540909090909091)","(10.0, 10.0, 10.021739130434783)","(10.0, 16.0, 15.722222222222221)","(51.0, 350.0, 201.04166666666669)","(10.0, 16.5, 16.055555555555557)"
15-12-2022 15:04:31.039010,"(2.1, 2.72, 2.6891428571428575)","(4.4, 5.5, 5.3730769230769235)","(21.0, 48.0, 46.416666666666664)","(4.8, 5.7, 5.445454545454545)","(10.0, 11.5, 10.021739130434783)","(10.0, 16.0, 15.722222222222221)","(51.0, 350.0, 201.04166666666669)","(10.0, 16.5, 16.055555555555557)"
15-12-2022 15:04:32.016675,"(2.1, 2.72, 2.6891428571428575)","(4.4, 5.5, 5.3730769230769235)","(21.0, 48.0, 46.416666666666664)","(4.8, 5.7, 5.609677419354838)","(10.0, 11.5, 10.021739130434783)","(10.0, 16.0, 14.833333333333334)","(51.0, 350.0, 201.04166666666669)","(10.0, 16.5, 16.192307692307693)"
15-12-2022 15:04:33.056793,"(2.1, 2.72, 2.6891428571428575)","(4.4, 5.5, 5.3730769230769235)","(21.0, 48.0, 46.416666666666664)","(4.8, 5.7, 5.583333333333334)","(10.0, 11.5, 10.021739130434783)","(10.0, 16.0, 15.166666666666666)","(51.0, 350.0, 201.04166666666669)","(10.0, 16.5, 16.192307692307693)"
15-12-2022 15:04:34.122152,"(2.1, 2.6, 2.5808333333333335)","(4.4, 5.5, 5.356521739130435)","(21.0, 48.0, 46.416666666666664)","(4.8, 5.7, 5.6045454545454545)","(10.0, 11.5, 9.796296296296296)","(10.0, 16.0, 15.166666666666666)","(51.0, 350.0, 201.04166666666669)","(10.0, 16.5, 16.192307692307693)"
15-12-2022 15:04:35.279942,"(2.1, 2.72, 2.664)","(4.4, 5.5, 5.38)","(21.0, 48.0, 46.27272727272727)","(4.8, 5.7, 5.6160000000000005)","(10.0, 11.5, 9.798275862068966)","(10.0, 16.0, 15.296875)","(51.0, 350.0, 200.0)","(10.0, 16.5, 16.192307692307693)"
15-12-2022 15:04:36.393962,"(2.1, 2.72, 2.664)","(4.4, 5.5, 5.38)","(21.0, 48.0, 46.27272727272727)","(4.8, 5.7, 5.6160000000000005)","(10.0, 11.5, 9.798275862068966)","(10.0, 16.0, 15.296875)","(51.0, 350.0, 200.0)","(10.0, 16.5, 16.192307692307693)"
15-12-2022 15:04:37.535793,"(2.1, 2.72, 2.664)","(4.4, 5.5, 5.363636363636363)","(21.0, 48.0, 46.27272727272727)","(4.8, 6.4, 5.834883720930232)","(10.0, 11.0, 10.428571428571429)","(10.0, 16.0, 15.296875)","(51.0, 350.0, 194.56521739130437)","(10.0, 16.5, 16.192307692307693)"
15-12-2022 15:04:38.578812,"(2.1, 2.72, 2.664)","(4.4, 5.5, 5.363636363636363)","(21.0, 48.0, 46.27272727272727)","(4.8, 6.4, 5.834883720930232)","(10.0, 10.5, 10.428571428571429)","(10.0, 16.0, 15.296875)","(51.0, 350.0, 194.56521739130437)","(10.0, 16.5, 16.192307692307693)"
15-12-2022 15:04:39.570983,"(2.1, 2.72, 2.664)","(4.4, 5.5, 5.357142857142857)","(21.0, 48.0, 46.27272727272727)","(4.8, 6.4, 5.68)","(10.0, 10.5, 10.196428571428571)","(10.0, 16.0, 14.941176470588236)","(51.0, 350.0, 194.56521739130437)","(10.0, 16.5, 16.26923076923077)"
15-12-2022 15:04:40.602555,"(2.1, 2.72, 2.664)","(4.4, 5.5, 5.357142857142857)","(21.0, 48.0, 46.27272727272727)","(4.8, 6.2, 5.735483870967742)","(10.0, 10.5, 10.196428571428571)","(10.0, 16.0, 14.941176470588236)","(51.0, 350.0, 194.56521739130437)","(10.0, 16.5, 16.26923076923077)"
15-12-2022 15:04:41.699486,"(2.1, 2.72, 2.664)","(4.4, 5.5, 5.394736842105263)","(21.0, 48.0, 46.27272727272727)","(4.8, 6.2, 5.658064516129032)","(10.0, 10.5, 10.166666666666666)","(10.0, 16.0, 14.941176470588236)","(51.0, 350.0, 194.56521739130437)","(10.0, 16.5, 16.26923076923077)"
15-12-2022 15:04:42.812130,"(2.1, 2.7, 2.676923076923077)","(4.4, 5.5, 5.357142857142857)","(21.0, 48.0, 46.27272727272727)","(4.8, 6.2, 5.678260869565217)","(10.0, 10.5, 10.166666666666666)","(10.0, 16.0, 15.0)","(51.0, 350.0, 194.56521739130437)","(10.0, 16.5, 16.3125)"
15-12-2022 15:04:43.907208,"(2.1, 2.7, 2.666896551724138)","(4.4, 5.5, 5.394736842105263)","(21.0, 48.0, 46.27272727272727)","(4.8, 6.2, 5.678260869565217)","(10.0, 10.5, 10.166666666666666)","(10.0, 16.0, 15.0)","(51.0, 350.0, 165.26315789473685)","(10.0, 16.5, 16.3125)"
15-12-2022 15:04:45.046804,"(2.1, 2.7, 2.666896551724138)","(4.4, 5.5, 5.346153846153846)","(21.0, 48.0, 46.27272727272727)","(4.8, 6.2, 5.765217391304348)","(10.0, 10.5, 10.166666666666666)","(10.0, 16.0, 15.0)","(51.0, 350.0, 165.26315789473685)","(10.0, 16.5, 16.3125)"
15-12-2022 15:04:46.098285,"(2.1, 2.7, 2.6272727272727274)","(4.4, 5.5, 5.388888888888888)","(21.0, 48.0, 46.27272727272727)","(4.8, 6.2, 5.765217391304348)","(10.0, 10.5, 10.152777777777779)","(10.0, 16.0, 15.0)","(51.0, 350.0, 302.8571428571429)","(10.0, 16.5, 16.26923076923077)"
15-12-2022 15:04:47.198608,"(2.1, 2.7, 2.6272727272727274)","(4.2, 5.5, 5.388888888888888)","(21.0, 48.0, 46.27272727272727)","(4.8, 6.2, 5.765217391304348)","(9.0, 10.5, 10.152777777777779)","(10.0, 16.0, 15.0)","(51.0, 340.0, 302.8571428571429)","(11.0, 16.5, 16.26923076923077)"
15-12-2022 15:04:48.337222,"(2.1, 2.7, 2.6500000000000004)","(4.2, 5.5, 5.346153846153846)","(21.0, 48.0, 46.27272727272727)","(4.8, 6.2, 5.709090909090909)","(9.0, 10.5, 10.152777777777779)","(10.0, 16.0, 15.205882352941176)","(51.0, 340.0, 302.8571428571429)","(11.0, 16.5, 16.3125)"
15-12-2022 15:04:49.478804,"(2.1, 2.7, 2.6272727272727274)","(4.2, 5.5, 5.388888888888888)","(21.0, 48.0, 41.666666666666664)","(4.8, 6.0, 5.6499999999999995)","(9.0, 10.5, 10.166666666666666)","(10.0, 16.0, 15.3)","(51.0, 340.0, 318.33333333333337)","(11.0, 16.5, 16.3125)"
15-12-2022 15:04:50.596813,"(2.2, 2.7, 2.674193548387097)","(4.4, 5.5, 5.388888888888888)","(26.0, 48.0, 41.666666666666664)","(4.8, 6.0, 5.6499999999999995)","(9.0, 10.5, 10.166666666666666)","(11.0, 16.0, 15.3)","(61.0, 340.0, 209.1304347826087)","(11.0, 16.5, 16.3125)"
15-12-2022 15:04:51.654316,"(2.2, 2.7, 2.674193548387097)","(4.4, 5.5, 5.346153846153846)","(26.0, 48.0, 40.875)","(4.8, 6.0, 5.6499999999999995)","(9.0, 10.5, 10.057692307692308)","(11.0, 16.0, 15.3)","(61.0, 350.0, 209.1304347826087)","(11.0, 16.5, 16.3125)"
15-12-2022 15:04:52.660806,"(2.2, 2.7, 2.674193548387097)","(4.4, 5.5, 5.388888888888888)","(26.0, 48.0, 40.875)","(4.8, 6.0, 5.6499999999999995)","(9.0, 10.5, 10.057692307692308)","(11.0, 16.0, 15.117647058823529)","(61.0, 350.0, 209.1304347826087)","(11.0, 16.5, 16.3125)"
15-12-2022 15:04:53.806794,"(2.2, 2.7, 2.6821428571428574)","(4.4, 5.5, 5.346153846153846)","(26.0, 48.0, 40.875)","(4.8, 6.0, 5.6499999999999995)","(9.0, 10.5, 9.703846153846154)","(11.0, 16.0, 15.117647058823529)","(61.0, 350.0, 209.1304347826087)","(11.0, 16.5, 16.3125)"
15-12-2022 15:04:54.897620,"(2.2, 2.7, 2.6821428571428574)","(4.4, 5.5, 5.346153846153846)","(26.0, 46.0, 40.33333333333333)","(4.8, 6.0, 5.675)","(9.0, 10.5, 9.911627906976744)","(11.0, 16.0, 14.947368421052632)","(61.0, 340.0, 318.33333333333337)","(11.0, 16.5, 15.833333333333334)"
15-12-2022 15:04:56.024199,"(2.2, 2.7, 2.685185185185185)","(4.4, 5.5, 5.388888888888888)","(26.0, 46.0, 39.0)","(4.8, 6.0, 5.675)","(9.0, 10.5, 9.911627906976744)","(11.0, 16.0, 14.947368421052632)","(61.0, 340.0, 318.33333333333337)","(11.0, 16.5, 15.833333333333334)"
15-12-2022 15:04:57.132299,"(2.2, 2.7, 2.685185185185185)","(4.4, 5.5, 5.346153846153846)","(26.0, 46.0, 39.0)","(4.8, 6.0, 5.675)","(8.5, 10.5, 9.911627906976744)","(11.0, 16.0, 14.947368421052632)","(61.0, 340.0, 318.33333333333337)","(11.0, 16.5, 15.833333333333334)"
15-12-2022 15:04:58.164129,"(2.2, 2.7, 2.685185185185185)","(4.4, 5.5, 5.346153846153846)","(26.0, 46.0, 39.0)","(4.8, 6.0, 5.675)","(8.5, 10.5, 9.75483870967742)","(11.0, 16.0, 14.947368421052632)","(61.0, 340.0, 318.33333333333337)","(11.0, 16.5, 15.833333333333334)"
15-12-2022 15:04:59.279422,"(2.2, 2.7, 2.674193548387097)","(4.4, 5.5, 5.388888888888888)","(26.0, 46.0, 39.0)","(4.8, 6.0, 5.675)","(8.5, 10.5, 9.73846153846154)","(11.0, 16.0, 14.947368421052632)","(61.0, 340.0, 318.33333333333337)","(11.0, 16.5, 15.833333333333334)"
15-12-2022 15:05:00.354485,"(2.2, 2.7, 2.674193548387097)","(4.4, 5.5, 5.346153846153846)","(26.0, 46.0, 39.0)","(4.8, 6.0, 5.675)","(8.5, 10.5, 9.73846153846154)","(11.0, 16.0, 14.947368421052632)","(61.0, 340.0, 318.33333333333337)","(11.0, 16.5, 15.833333333333334)"
15-12-2022 15:05:01.470797,"(2.2, 2.7, 2.674193548387097)","(4.4, 5.5, 5.388888888888888)","(26.0, 46.0, 34.8)","(4.8, 5.9, 5.675)","(8.5, 10.5, 9.73846153846154)","(11.0, 16.0, 14.947368421052632)","(61.0, 340.0, 255.0)","(11.0, 16.5, 17.833333333333332)"
15-12-2022 15:05:02.536215,"(2.2, 2.7, 2.674193548387097)","(4.4, 5.5, 5.346153846153846)","(26.0, 46.0, 34.8)","(4.8, 5.9, 5.675)","(8.5, 10.5, 9.73846153846154)","(11.0, 16.0, 15.166666666666666)","(61.0, 340.0, 255.0)","(11.0, 18.5, 17.42)"
15-12-2022 15:05:03.576339,"(2.2, 2.7, 2.6636363636363636)","(4.4, 5.5, 5.423076923076923)","(26.0, 46.0, 42.0)","(4.8, 5.9, 5.722222222222222)","(9.0, 10.5, 9.214285714285714)","(11.0, 16.0, 15.5)","(61.0, 340.0, 314.5)","(11.0, 18.5, 17.09375)"
15-12-2022 15:05:04.572030,"(2.2, 2.7, 2.6636363636363636)","(4.4, 5.5, 5.46)","(26.0, 46.0, 42.0)","(4.8, 5.9, 5.722222222222222)","(9.0, 10.5, 9.214285714285714)","(11.0, 16.0, 15.5)","(61.0, 340.0, 314.5)","(11.0, 18.5, 16.90909090909091)"
15-12-2022 15:05:05.688968,"(2.2, 2.68, 2.6500000000000004)","(4.4, 5.5, 5.46)","(26.0, 55.0, 34.6875)","(4.8, 5.9, 5.722222222222222)","(9.0, 10.5, 9.35820895522388)","(11.0, 16.0, 15.444444444444445)","(61.0, 340.0, 314.5)","(11.0, 18.5, 16.90909090909091)"
15-12-2022 15:05:06.835977,"(2.2, 2.68, 2.638)","(4.4, 5.5, 5.46)","(26.0, 55.0, 34.6875)","(4.8, 5.9, 5.765)","(9.0, 10.5, 9.307692307692308)","(11.0, 16.0, 15.166666666666666)","(61.0, 340.0, 314.5)","(11.0, 18.5, 17.0)"
