,Gulf Of Tomini,Hombre Grande,Buff In Disguise,Jahbath,Savant De Lune,Port Of Jeddah,Amy Ekcels,La Marsa
40,"[datetime.datetime(2022, 11, 28, 12, 59, 27, 207570), 3.2, 3.95]","[datetime.datetime(2022, 11, 28, 12, 59, 27, 207570), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 59, 27, 207570), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 12, 59, 27, 207570), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 12, 59, 27, 207570), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 59, 27, 207570), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 59, 27, 207570), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 59, 27, 207570), 15.0, 32.0]"
41,"[datetime.datetime(2022, 11, 28, 12, 59, 28, 355590), 3.2, 3.95]","[datetime.datetime(2022, 11, 28, 12, 59, 28, 355590), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 59, 28, 355590), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 12, 59, 28, 355590), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 12, 59, 28, 355590), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 59, 28, 355590), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 59, 28, 355590), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 59, 28, 355590), 15.0, 32.0]"
42,"[datetime.datetime(2022, 11, 28, 12, 59, 29, 482916), 3.2, 3.95]","[datetime.datetime(2022, 11, 28, 12, 59, 29, 482916), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 59, 29, 482916), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 12, 59, 29, 482916), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 12, 59, 29, 482916), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 59, 29, 482916), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 59, 29, 482916), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 59, 29, 482916), 15.0, 32.0]"
43,"[datetime.datetime(2022, 11, 28, 12, 59, 30, 620048), 3.2, 3.95]","[datetime.datetime(2022, 11, 28, 12, 59, 30, 620048), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 59, 30, 620048), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 12, 59, 30, 620048), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 12, 59, 30, 620048), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 59, 30, 620048), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 59, 30, 620048), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 59, 30, 620048), 15.0, 32.0]"
44,"[datetime.datetime(2022, 11, 28, 12, 59, 31, 746703), 3.2, 3.95]","[datetime.datetime(2022, 11, 28, 12, 59, 31, 746703), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 59, 31, 746703), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 12, 59, 31, 746703), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 12, 59, 31, 746703), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 59, 31, 746703), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 59, 31, 746703), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 59, 31, 746703), 15.0, 32.0]"
45,"[datetime.datetime(2022, 11, 28, 12, 59, 32, 887771), 3.2, 3.95]","[datetime.datetime(2022, 11, 28, 12, 59, 32, 887771), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 59, 32, 887771), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 12, 59, 32, 887771), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 12, 59, 32, 887771), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 59, 32, 887771), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 59, 32, 887771), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 59, 32, 887771), 15.0, 32.0]"
46,"[datetime.datetime(2022, 11, 28, 12, 59, 34, 15203), 3.2, 3.95]","[datetime.datetime(2022, 11, 28, 12, 59, 34, 15203), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 59, 34, 15203), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 12, 59, 34, 15203), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 12, 59, 34, 15203), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 59, 34, 15203), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 59, 34, 15203), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 59, 34, 15203), 15.0, 32.0]"
47,"[datetime.datetime(2022, 11, 28, 12, 59, 35, 151252), 3.2, 3.95]","[datetime.datetime(2022, 11, 28, 12, 59, 35, 151252), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 59, 35, 151252), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 12, 59, 35, 151252), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 12, 59, 35, 151252), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 59, 35, 151252), 10.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 59, 35, 151252), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 59, 35, 151252), 15.0, 32.0]"
48,"[datetime.datetime(2022, 11, 28, 12, 59, 36, 284038), 3.2, 3.95]","[datetime.datetime(2022, 11, 28, 12, 59, 36, 285040), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 59, 36, 285040), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 12, 59, 36, 285040), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 12, 59, 36, 285040), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 59, 36, 285040), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 59, 36, 285040), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 59, 36, 285040), 15.0, 32.0]"
49,"[datetime.datetime(2022, 11, 28, 12, 59, 37, 421669), 3.2, 3.95]","[datetime.datetime(2022, 11, 28, 12, 59, 37, 421669), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 59, 37, 421669), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 12, 59, 37, 421669), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 12, 59, 37, 421669), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 59, 37, 421669), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 59, 37, 421669), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 59, 37, 421669), 15.0, 32.0]"
50,"[datetime.datetime(2022, 11, 28, 12, 59, 38, 553750), 3.2, 3.95]","[datetime.datetime(2022, 11, 28, 12, 59, 38, 553750), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 59, 38, 553750), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 12, 59, 38, 553750), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 12, 59, 38, 553750), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 59, 38, 553750), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 59, 38, 553750), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 59, 38, 553750), 15.0, 32.0]"
51,"[datetime.datetime(2022, 11, 28, 12, 59, 39, 689598), 3.2, 3.95]","[datetime.datetime(2022, 11, 28, 12, 59, 39, 689598), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 59, 39, 689598), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 12, 59, 39, 689598), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 12, 59, 39, 689598), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 59, 39, 689598), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 59, 39, 689598), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 59, 39, 689598), 15.0, 32.0]"
52,"[datetime.datetime(2022, 11, 28, 12, 59, 40, 832985), 3.2, 3.95]","[datetime.datetime(2022, 11, 28, 12, 59, 40, 832985), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 59, 40, 832985), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 12, 59, 40, 832985), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 12, 59, 40, 832985), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 59, 40, 832985), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 59, 40, 832985), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 59, 40, 832985), 15.0, 32.0]"
53,"[datetime.datetime(2022, 11, 28, 12, 59, 41, 968371), 3.2, 3.95]","[datetime.datetime(2022, 11, 28, 12, 59, 41, 968371), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 59, 41, 968371), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 12, 59, 41, 968371), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 12, 59, 41, 968371), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 59, 41, 968371), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 59, 41, 968371), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 59, 41, 968371), 15.0, 32.0]"
54,"[datetime.datetime(2022, 11, 28, 12, 59, 43, 97661), 3.2, 3.95]","[datetime.datetime(2022, 11, 28, 12, 59, 43, 97661), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 59, 43, 97661), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 12, 59, 43, 97661), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 12, 59, 43, 97661), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 59, 43, 97661), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 59, 43, 97661), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 59, 43, 97661), 15.0, 32.0]"
55,"[datetime.datetime(2022, 11, 28, 12, 59, 44, 230435), 3.2, 3.95]","[datetime.datetime(2022, 11, 28, 12, 59, 44, 230435), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 59, 44, 230435), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 12, 59, 44, 230435), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 12, 59, 44, 230435), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 59, 44, 230435), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 59, 44, 230435), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 59, 44, 230435), 15.0, 32.0]"
56,"[datetime.datetime(2022, 11, 28, 12, 59, 45, 358256), 3.2, 3.95]","[datetime.datetime(2022, 11, 28, 12, 59, 45, 358256), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 59, 45, 358256), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 12, 59, 45, 358256), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 12, 59, 45, 358256), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 59, 45, 358256), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 59, 45, 358256), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 59, 45, 358256), 15.0, 32.0]"
57,"[datetime.datetime(2022, 11, 28, 12, 59, 46, 481100), 3.2, 3.95]","[datetime.datetime(2022, 11, 28, 12, 59, 46, 481100), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 59, 46, 481100), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 12, 59, 46, 481100), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 12, 59, 46, 481100), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 59, 46, 481100), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 59, 46, 481100), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 59, 46, 481100), 15.0, 32.0]"
58,"[datetime.datetime(2022, 11, 28, 12, 59, 47, 614931), 3.2, 3.95]","[datetime.datetime(2022, 11, 28, 12, 59, 47, 614931), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 59, 47, 614931), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 12, 59, 47, 614931), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 12, 59, 47, 614931), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 59, 47, 614931), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 59, 47, 614931), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 59, 47, 614931), 15.0, 32.0]"
59,"[datetime.datetime(2022, 11, 28, 12, 59, 48, 750196), 3.2, 3.95]","[datetime.datetime(2022, 11, 28, 12, 59, 48, 750196), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 59, 48, 750196), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 12, 59, 48, 750196), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 12, 59, 48, 750196), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 59, 48, 750196), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 59, 48, 750196), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 59, 48, 750196), 15.0, 32.0]"
60,"[datetime.datetime(2022, 11, 28, 12, 59, 49, 892340), 3.2, 3.95]","[datetime.datetime(2022, 11, 28, 12, 59, 49, 892340), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 59, 49, 892340), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 12, 59, 49, 892340), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 12, 59, 49, 892340), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 59, 49, 892340), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 59, 49, 892340), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 59, 49, 892340), 15.0, 32.0]"
61,"[datetime.datetime(2022, 11, 28, 12, 59, 51, 34285), 3.2, 3.95]","[datetime.datetime(2022, 11, 28, 12, 59, 51, 34285), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 59, 51, 34285), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 12, 59, 51, 34285), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 12, 59, 51, 34285), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 59, 51, 34285), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 59, 51, 34285), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 59, 51, 34285), 15.0, 32.0]"
62,"[datetime.datetime(2022, 11, 28, 12, 59, 52, 175658), 3.2, 3.95]","[datetime.datetime(2022, 11, 28, 12, 59, 52, 175658), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 59, 52, 175658), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 12, 59, 52, 175658), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 12, 59, 52, 175658), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 59, 52, 175658), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 59, 52, 175658), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 59, 52, 175658), 15.0, 32.0]"
63,"[datetime.datetime(2022, 11, 28, 12, 59, 53, 320023), 3.2, 3.95]","[datetime.datetime(2022, 11, 28, 12, 59, 53, 320023), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 59, 53, 320023), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 12, 59, 53, 320023), 8.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 59, 53, 320023), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 59, 53, 320023), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 59, 53, 320023), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 59, 53, 320023), 15.0, 32.0]"
64,"[datetime.datetime(2022, 11, 28, 12, 59, 54, 473667), 3.2, 3.95]","[datetime.datetime(2022, 11, 28, 12, 59, 54, 473667), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 59, 54, 473667), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 12, 59, 54, 473667), 8.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 59, 54, 473667), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 59, 54, 473667), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 59, 54, 473667), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 59, 54, 473667), 15.0, 32.0]"
65,"[datetime.datetime(2022, 11, 28, 12, 59, 55, 612791), 3.2, 3.95]","[datetime.datetime(2022, 11, 28, 12, 59, 55, 612791), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 59, 55, 612791), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 12, 59, 55, 612791), 8.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 59, 55, 612791), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 59, 55, 612791), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 59, 55, 612791), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 59, 55, 612791), 15.0, 32.0]"
66,"[datetime.datetime(2022, 11, 28, 12, 59, 56, 769217), 3.2, 3.95]","[datetime.datetime(2022, 11, 28, 12, 59, 56, 769217), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 59, 56, 769217), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 12, 59, 56, 769217), 8.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 59, 56, 769217), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 59, 56, 769217), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 59, 56, 769217), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 59, 56, 769217), 15.0, 32.0]"
67,"[datetime.datetime(2022, 11, 28, 12, 59, 57, 907623), 3.2, 3.95]","[datetime.datetime(2022, 11, 28, 12, 59, 57, 907623), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 59, 57, 907623), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 12, 59, 57, 907623), 8.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 59, 57, 907623), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 59, 57, 907623), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 59, 57, 907623), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 59, 57, 907623), 15.0, 32.0]"
68,"[datetime.datetime(2022, 11, 28, 12, 59, 59, 47173), 3.2, 3.95]","[datetime.datetime(2022, 11, 28, 12, 59, 59, 47173), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 12, 59, 59, 47173), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 12, 59, 59, 47173), 8.5, 9.4]","[datetime.datetime(2022, 11, 28, 12, 59, 59, 47173), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 59, 59, 47173), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 12, 59, 59, 47173), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 59, 59, 47173), 15.0, 32.0]"
69,"[datetime.datetime(2022, 11, 28, 13, 0, 0, 175689), 3.2, 3.95]","[datetime.datetime(2022, 11, 28, 13, 0, 0, 175689), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 0, 0, 175689), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 0, 0, 175689), 8.5, 9.4]","[datetime.datetime(2022, 11, 28, 13, 0, 0, 175689), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 0, 0, 175689), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 0, 0, 175689), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 0, 0, 175689), 15.0, 32.0]"
70,"[datetime.datetime(2022, 11, 28, 13, 0, 1, 322548), 3.2, 3.95]","[datetime.datetime(2022, 11, 28, 13, 0, 1, 322548), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 0, 1, 322548), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 0, 1, 322548), 8.5, 9.4]","[datetime.datetime(2022, 11, 28, 13, 0, 1, 322548), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 0, 1, 322548), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 0, 1, 322548), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 0, 1, 322548), 15.0, 32.0]"
71,"[datetime.datetime(2022, 11, 28, 13, 0, 2, 457918), 3.2, 3.95]","[datetime.datetime(2022, 11, 28, 13, 0, 2, 457918), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 0, 2, 457918), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 0, 2, 457918), 8.5, 9.4]","[datetime.datetime(2022, 11, 28, 13, 0, 2, 457918), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 0, 2, 457918), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 0, 2, 457918), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 0, 2, 457918), 15.0, 32.0]"
72,"[datetime.datetime(2022, 11, 28, 13, 0, 3, 597873), 3.2, 3.95]","[datetime.datetime(2022, 11, 28, 13, 0, 3, 597873), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 0, 3, 597873), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 0, 3, 597873), 8.5, 9.4]","[datetime.datetime(2022, 11, 28, 13, 0, 3, 597873), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 0, 3, 597873), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 0, 3, 597873), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 0, 3, 597873), 15.0, 32.0]"
73,"[datetime.datetime(2022, 11, 28, 13, 0, 4, 734530), 3.2, 3.95]","[datetime.datetime(2022, 11, 28, 13, 0, 4, 734530), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 0, 4, 734530), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 0, 4, 734530), 8.5, 9.4]","[datetime.datetime(2022, 11, 28, 13, 0, 4, 734530), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 0, 4, 734530), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 0, 4, 734530), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 0, 4, 734530), 15.0, 32.0]"
74,"[datetime.datetime(2022, 11, 28, 13, 0, 5, 873347), 3.2, 3.95]","[datetime.datetime(2022, 11, 28, 13, 0, 5, 873347), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 0, 5, 873347), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 0, 5, 873347), 8.5, 9.4]","[datetime.datetime(2022, 11, 28, 13, 0, 5, 873347), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 0, 5, 873347), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 0, 5, 873347), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 0, 5, 873347), 15.0, 30.0]"
75,"[datetime.datetime(2022, 11, 28, 13, 0, 7, 7213), 3.2, 3.95]","[datetime.datetime(2022, 11, 28, 13, 0, 7, 7213), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 0, 7, 7213), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 0, 7, 7213), 8.5, 9.4]","[datetime.datetime(2022, 11, 28, 13, 0, 7, 7213), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 0, 7, 7213), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 0, 7, 7213), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 0, 7, 7213), 15.0, 30.0]"
76,"[datetime.datetime(2022, 11, 28, 13, 0, 8, 142397), 3.2, 3.95]","[datetime.datetime(2022, 11, 28, 13, 0, 8, 142397), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 0, 8, 142397), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 0, 8, 142397), 8.5, 9.4]","[datetime.datetime(2022, 11, 28, 13, 0, 8, 142397), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 0, 8, 142397), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 0, 8, 142397), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 0, 8, 142397), 15.0, 30.0]"
77,"[datetime.datetime(2022, 11, 28, 13, 0, 9, 272213), 3.2, 3.95]","[datetime.datetime(2022, 11, 28, 13, 0, 9, 272213), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 0, 9, 272213), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 0, 9, 272213), 8.5, 9.4]","[datetime.datetime(2022, 11, 28, 13, 0, 9, 272213), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 0, 9, 272213), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 0, 9, 272213), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 0, 9, 272213), 15.0, 30.0]"
78,"[datetime.datetime(2022, 11, 28, 13, 0, 10, 409553), 3.2, 3.95]","[datetime.datetime(2022, 11, 28, 13, 0, 10, 409553), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 0, 10, 409553), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 0, 10, 409553), 8.5, 9.4]","[datetime.datetime(2022, 11, 28, 13, 0, 10, 409553), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 0, 10, 409553), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 0, 10, 409553), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 0, 10, 409553), 15.0, 30.0]"
79,"[datetime.datetime(2022, 11, 28, 13, 0, 11, 537519), 3.2, 3.95]","[datetime.datetime(2022, 11, 28, 13, 0, 11, 537519), 4.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 0, 11, 537519), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 13, 0, 11, 537519), 8.5, 9.4]","[datetime.datetime(2022, 11, 28, 13, 0, 11, 537519), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 0, 11, 537519), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 13, 0, 11, 537519), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 13, 0, 11, 537519), 15.0, 30.0]"
