,Springfield Spirit,Khulan Kid,Sure Thing Captain,Our Boy Roy,Blue Shard,Borderline,Braeview Fella,Redbank Molly,Shez All Style
10-01-2023 14:58:54.546797,"(71.0, 160.0, 152.22222222222223)","(8.0, 12.0, 10.0)","(1.3, 1.47, 1.4489473684210525)","(51.0, 140.0, 87.5)","(21.0, 50.0, 42.666666666666664)","(8.5, 21.0, 19.25)","(31.0, 95.0, 86.25)","(31.0, 70.0, 58.8)","(7.5, 10.5, 9.107142857142858)"
10-01-2023 14:58:55.997520,"(71.0, 160.0, 152.22222222222223)","(8.0, 12.0, 9.957142857142857)","(1.3, 1.47, 1.438)","(51.0, 140.0, 87.5)","(21.0, 50.0, 42.666666666666664)","(8.5, 21.0, 19.25)","(31.0, 95.0, 86.25)","(31.0, 70.0, 58.8)","(7.5, 10.5, 9.107142857142858)"
10-01-2023 14:58:57.558486,"(71.0, 160.0, 152.22222222222223)","(8.0, 12.0, 9.957142857142857)","(1.3, 1.47, 1.438)","(51.0, 140.0, 87.5)","(21.0, 50.0, 42.666666666666664)","(8.5, 21.0, 19.25)","(31.0, 95.0, 86.25)","(31.0, 70.0, 58.8)","(7.5, 10.5, 9.107142857142858)"
10-01-2023 14:58:59.032382,"(71.0, 160.0, 152.22222222222223)","(8.0, 12.0, 9.957142857142857)","(1.3, 1.47, 1.438)","(51.0, 140.0, 87.5)","(21.0, 50.0, 42.666666666666664)","(8.5, 21.0, 19.25)","(31.0, 95.0, 86.25)","(31.0, 70.0, 58.8)","(7.5, 10.5, 9.107142857142858)"
10-01-2023 14:59:00.560591,"(71.0, 160.0, 152.22222222222223)","(8.0, 12.0, 9.957142857142857)","(1.3, 1.47, 1.438)","(51.0, 140.0, 87.5)","(21.0, 50.0, 42.666666666666664)","(8.5, 21.0, 19.25)","(31.0, 95.0, 86.25)","(31.0, 70.0, 58.8)","(7.5, 10.5, 9.11111111111111)"
10-01-2023 14:59:02.017662,"(71.0, 160.0, 152.22222222222223)","(8.0, 12.0, 9.957142857142857)","(1.3, 1.47, 1.4361538461538461)","(51.0, 140.0, 87.5)","(21.0, 50.0, 42.666666666666664)","(8.5, 21.0, 19.25)","(31.0, 95.0, 86.25)","(31.0, 70.0, 58.8)","(7.5, 10.0, 9.333333333333334)"
10-01-2023 14:59:03.568831,"(71.0, 160.0, 152.22222222222223)","(8.0, 12.0, 9.957142857142857)","(1.3, 1.47, 1.4357142857142857)","(51.0, 140.0, 87.5)","(21.0, 50.0, 42.666666666666664)","(8.5, 21.0, 19.25)","(31.0, 95.0, 86.25)","(31.0, 70.0, 58.8)","(7.5, 10.0, 9.333333333333334)"
10-01-2023 14:59:05.784816,"(71.0, 160.0, 125.0)","(8.0, 12.0, 9.957142857142857)","(1.3, 1.47, 1.4357142857142857)","(51.0, 140.0, 87.5)","(21.0, 50.0, 42.666666666666664)","(8.5, 21.0, 19.25)","(31.0, 95.0, 86.25)","(31.0, 70.0, 58.8)","(7.5, 10.0, 9.333333333333334)"
10-01-2023 14:59:07.401742,"(71.0, 160.0, 125.0)","(8.0, 12.0, 9.957142857142857)","(1.3, 1.47, 1.4357142857142857)","(51.0, 140.0, 87.5)","(21.0, 50.0, 42.666666666666664)","(8.5, 21.0, 19.25)","(31.0, 95.0, 86.25)","(31.0, 70.0, 58.8)","(7.5, 10.0, 9.5)"
10-01-2023 14:59:08.925514,"(71.0, 160.0, 125.0)","(8.0, 12.0, 9.957142857142857)","(1.3, 1.47, 1.4357142857142857)","(51.0, 140.0, 87.5)","(21.0, 50.0, 42.666666666666664)","(8.5, 21.0, 19.25)","(31.0, 95.0, 86.25)","(31.0, 70.0, 58.8)","(7.5, 10.0, 9.288888888888888)"
10-01-2023 14:59:10.444527,"(71.0, 160.0, 125.0)","(8.0, 12.0, 9.957142857142857)","(1.3, 1.47, 1.435)","(51.0, 140.0, 87.5)","(21.0, 50.0, 42.666666666666664)","(8.5, 21.0, 19.25)","(31.0, 95.0, 86.25)","(31.0, 70.0, 58.8)","(7.5, 10.0, 9.288888888888888)"
10-01-2023 14:59:11.942298,"(71.0, 160.0, 125.0)","(8.0, 12.0, 9.957142857142857)","(1.3, 1.46, 1.435)","(51.0, 140.0, 87.5)","(21.0, 50.0, 45.4)","(8.5, 21.0, 19.25)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.0, 9.288888888888888)"
10-01-2023 14:59:13.461588,"(71.0, 160.0, 125.0)","(8.0, 12.0, 9.957142857142857)","(1.3, 1.46, 1.435)","(51.0, 140.0, 87.5)","(21.0, 50.0, 45.4)","(8.5, 21.0, 19.25)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.0, 9.288888888888888)"
10-01-2023 14:59:14.975414,"(71.0, 160.0, 125.0)","(8.0, 12.0, 9.957142857142857)","(1.3, 1.46, 1.435)","(51.0, 140.0, 87.5)","(21.0, 50.0, 45.4)","(8.5, 21.0, 19.25)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.0, 9.288888888888888)"
10-01-2023 14:59:16.426043,"(71.0, 160.0, 125.0)","(8.0, 12.0, 9.957142857142857)","(1.3, 1.46, 1.435)","(51.0, 140.0, 87.5)","(21.0, 50.0, 45.4)","(8.5, 21.0, 19.25)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.0, 9.288888888888888)"
10-01-2023 14:59:17.853425,"(71.0, 160.0, 125.0)","(8.0, 12.0, 9.957142857142857)","(1.3, 1.46, 1.435)","(51.0, 140.0, 87.5)","(21.0, 50.0, 45.4)","(8.5, 21.0, 19.25)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.0, 9.288888888888888)"
10-01-2023 14:59:19.317023,"(71.0, 160.0, 125.0)","(8.0, 12.0, 10.0)","(1.3, 1.46, 1.435)","(51.0, 140.0, 87.5)","(21.0, 50.0, 45.4)","(8.5, 21.0, 19.25)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.0, 9.288888888888888)"
10-01-2023 14:59:20.744757,"(71.0, 160.0, 125.0)","(8.0, 12.0, 9.957142857142857)","(1.3, 1.46, 1.4418181818181817)","(51.0, 140.0, 87.5)","(21.0, 50.0, 45.4)","(8.5, 21.0, 19.25)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.0, 9.288888888888888)"
10-01-2023 14:59:22.227980,"(71.0, 160.0, 113.33333333333333)","(8.0, 12.0, 10.093333333333334)","(1.3, 1.46, 1.4385714285714286)","(51.0, 140.0, 87.5)","(21.0, 50.0, 41.75)","(8.5, 21.0, 19.25)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.0, 9.36)"
10-01-2023 14:59:23.674348,"(71.0, 160.0, 136.66666666666666)","(8.0, 12.0, 10.411111111111111)","(1.3, 1.46, 1.4385714285714286)","(51.0, 140.0, 87.5)","(21.0, 50.0, 41.75)","(8.5, 21.0, 20.0)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.0, 9.36)"
10-01-2023 14:59:25.122403,"(71.0, 140.0, 123.33333333333334)","(8.0, 12.0, 10.411111111111111)","(1.3, 1.46, 1.4385714285714286)","(51.0, 140.0, 87.5)","(21.0, 50.0, 41.75)","(8.5, 21.0, 20.0)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.0, 9.36)"
10-01-2023 14:59:26.597689,"(71.0, 140.0, 123.33333333333334)","(8.0, 12.0, 10.411111111111111)","(1.3, 1.46, 1.4385714285714286)","(51.0, 140.0, 87.5)","(21.0, 50.0, 41.75)","(8.5, 21.0, 20.0)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.0, 9.36)"
10-01-2023 14:59:28.126657,"(71.0, 130.0, 116.66666666666667)","(8.0, 12.0, 10.411111111111111)","(1.3, 1.46, 1.4385714285714286)","(51.0, 140.0, 87.5)","(21.0, 50.0, 41.75)","(8.5, 21.0, 20.0)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.0, 9.36)"
10-01-2023 14:59:29.657103,"(71.0, 130.0, 116.66666666666667)","(8.0, 12.0, 10.411111111111111)","(1.3, 1.46, 1.4385714285714286)","(51.0, 140.0, 87.5)","(21.0, 50.0, 41.75)","(8.5, 21.0, 20.0)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.0, 9.36)"
10-01-2023 14:59:31.218510,"(71.0, 130.0, 116.66666666666667)","(8.0, 12.0, 10.411111111111111)","(1.3, 1.46, 1.4423529411764706)","(51.0, 140.0, 87.5)","(21.0, 50.0, 41.75)","(8.5, 21.0, 20.0)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.0, 9.36)"
10-01-2023 14:59:32.723565,"(71.0, 130.0, 116.66666666666667)","(8.0, 12.0, 10.411111111111111)","(1.3, 1.46, 1.4423529411764706)","(51.0, 140.0, 87.5)","(21.0, 50.0, 41.75)","(8.5, 21.0, 20.0)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.0, 9.36)"
10-01-2023 14:59:34.198339,"(71.0, 130.0, 116.66666666666667)","(8.0, 12.0, 10.411111111111111)","(1.3, 1.46, 1.4423529411764706)","(51.0, 140.0, 87.5)","(21.0, 50.0, 41.75)","(8.5, 21.0, 20.0)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.0, 9.36)"
10-01-2023 14:59:35.644695,"(71.0, 130.0, 116.66666666666667)","(8.0, 12.0, 10.411111111111111)","(1.3, 1.46, 1.4423529411764706)","(51.0, 140.0, 87.5)","(21.0, 50.0, 39.0)","(8.5, 21.0, 20.0)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.0, 9.36)"
10-01-2023 14:59:37.091007,"(71.0, 130.0, 120.0)","(8.0, 12.0, 10.411111111111111)","(1.3, 1.46, 1.4423529411764706)","(51.0, 140.0, 87.5)","(21.0, 50.0, 41.2)","(8.5, 21.0, 19.25)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.0, 9.36)"
10-01-2023 14:59:38.842565,"(71.0, 150.0, 110.0)","(8.0, 12.0, 10.411111111111111)","(1.3, 1.46, 1.4423529411764706)","(51.0, 140.0, 90.0)","(21.0, 50.0, 41.2)","(8.5, 21.0, 20.0)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.0, 9.36)"
10-01-2023 14:59:40.896199,"(71.0, 140.0, 106.66666666666667)","(8.0, 12.0, 10.411111111111111)","(1.3, 1.46, 1.4395454545454545)","(51.0, 130.0, 90.0)","(21.0, 50.0, 41.2)","(8.5, 21.0, 20.0)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.0, 9.719999999999999)"
10-01-2023 14:59:42.553271,"(71.0, 140.0, 106.66666666666667)","(8.5, 12.0, 10.411111111111111)","(1.28, 1.46, 1.449090909090909)","(51.0, 150.0, 90.0)","(21.0, 50.0, 41.2)","(9.0, 21.0, 20.0)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.5, 9.488888888888889)"
10-01-2023 14:59:44.204977,"(71.0, 140.0, 106.66666666666667)","(8.5, 12.0, 10.411111111111111)","(1.28, 1.46, 1.4475)","(51.0, 150.0, 90.0)","(21.0, 50.0, 48.25)","(9.0, 21.0, 20.0)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.5, 9.488888888888889)"
10-01-2023 14:59:45.714317,"(71.0, 140.0, 106.66666666666667)","(8.5, 12.0, 10.411111111111111)","(1.28, 1.46, 1.4475)","(51.0, 150.0, 90.0)","(21.0, 55.0, 41.2)","(9.0, 21.0, 20.0)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.5, 9.488888888888889)"
10-01-2023 14:59:47.258435,"(71.0, 140.0, 106.66666666666667)","(8.5, 12.0, 10.411111111111111)","(1.28, 1.46, 1.4475)","(51.0, 150.0, 93.33333333333333)","(21.0, 50.0, 44.83333333333333)","(9.0, 21.0, 20.25)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.5, 9.488888888888889)"
10-01-2023 14:59:48.821077,"(71.0, 140.0, 106.66666666666667)","(8.5, 12.0, 10.411111111111111)","(1.28, 1.46, 1.4475)","(51.0, 140.0, 110.0)","(21.0, 48.0, 46.5)","(9.0, 21.0, 19.5)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.5, 9.488888888888889)"
10-01-2023 14:59:50.315787,"(71.0, 140.0, 106.66666666666667)","(8.5, 12.0, 10.411111111111111)","(1.28, 1.46, 1.4475)","(51.0, 150.0, 110.0)","(21.0, 50.0, 44.0)","(9.0, 21.0, 20.166666666666668)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.5, 9.488888888888889)"
10-01-2023 14:59:51.836417,"(71.0, 140.0, 106.66666666666667)","(8.5, 12.0, 10.411111111111111)","(1.28, 1.46, 1.4475)","(51.0, 150.0, 110.0)","(21.0, 50.0, 46.5)","(9.0, 21.0, 20.166666666666668)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.5, 9.488888888888889)"
10-01-2023 14:59:53.320097,"(71.0, 140.0, 106.66666666666667)","(8.5, 12.0, 10.411111111111111)","(1.28, 1.46, 1.4475)","(51.0, 150.0, 110.0)","(21.0, 50.0, 46.5)","(9.0, 21.0, 20.166666666666668)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.5, 9.488888888888889)"
10-01-2023 14:59:54.791197,"(71.0, 140.0, 106.66666666666667)","(8.5, 12.0, 10.411111111111111)","(1.28, 1.46, 1.4475)","(51.0, 150.0, 110.0)","(21.0, 50.0, 46.5)","(9.0, 21.0, 20.166666666666668)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.5, 9.488888888888889)"
10-01-2023 14:59:56.204352,"(71.0, 140.0, 106.66666666666667)","(8.5, 12.0, 10.411111111111111)","(1.28, 1.46, 1.4475)","(51.0, 150.0, 110.0)","(21.0, 50.0, 46.5)","(9.0, 21.0, 20.166666666666668)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.5, 9.488888888888889)"
10-01-2023 14:59:57.668743,"(71.0, 140.0, 106.66666666666667)","(8.5, 12.0, 10.411111111111111)","(1.28, 1.46, 1.4475)","(51.0, 150.0, 110.0)","(21.0, 50.0, 46.5)","(9.0, 21.0, 20.166666666666668)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.5, 9.488888888888889)"
10-01-2023 14:59:59.354391,"(71.0, 140.0, 106.66666666666667)","(8.5, 12.0, 10.75)","(1.28, 1.46, 1.4091836734693877)","(51.0, 150.0, 110.0)","(21.0, 50.0, 40.0)","(9.0, 21.0, 20.583333333333332)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.5, 9.5375)"
10-01-2023 15:00:00.923372,"(71.0, 140.0, 121.66666666666666)","(8.5, 12.0, 10.75)","(1.28, 1.43, 1.4081428571428571)","(51.0, 150.0, 110.0)","(21.0, 50.0, 40.0)","(9.0, 21.0, 20.0)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.5, 9.84)"
10-01-2023 15:00:02.501041,"(71.0, 140.0, 121.66666666666666)","(8.5, 12.0, 10.625)","(1.28, 1.43, 1.4038461538461537)","(51.0, 150.0, 100.0)","(21.0, 50.0, 49.6)","(9.0, 21.0, 22.75)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.5, 9.488888888888889)"
10-01-2023 15:00:04.218687,"(71.0, 140.0, 121.66666666666666)","(8.5, 12.0, 10.705882352941178)","(1.28, 1.43, 1.4038461538461537)","(51.0, 160.0, 100.0)","(21.0, 55.0, 45.6)","(9.0, 26.0, 23.0)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.5, 9.799999999999999)"
10-01-2023 15:00:05.898764,"(71.0, 140.0, 121.66666666666666)","(8.5, 12.0, 10.533333333333333)","(1.28, 1.43, 1.4625)","(51.0, 160.0, 100.0)","(21.0, 50.0, 49.6)","(9.0, 26.0, 21.833333333333332)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.5, 9.488888888888889)"
10-01-2023 15:00:07.371449,"(71.0, 140.0, 121.66666666666666)","(8.5, 12.0, 11.175)","(1.28, 1.48, 1.4625)","(51.0, 160.0, 100.0)","(21.0, 55.0, 49.6)","(9.0, 26.0, 21.833333333333332)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.5, 9.488888888888889)"
10-01-2023 15:00:08.888741,"(71.0, 140.0, 121.66666666666666)","(8.5, 12.0, 11.175)","(1.28, 1.48, 1.4625)","(51.0, 160.0, 100.0)","(21.0, 55.0, 49.6)","(9.0, 26.0, 21.833333333333332)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.5, 9.488888888888889)"
10-01-2023 15:00:10.379077,"(71.0, 140.0, 121.66666666666666)","(8.5, 12.0, 11.175)","(1.28, 1.48, 1.452)","(51.0, 160.0, 100.0)","(21.0, 55.0, 49.6)","(9.0, 26.0, 21.833333333333332)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.5, 9.488888888888889)"
10-01-2023 15:00:11.919076,"(71.0, 140.0, 121.66666666666666)","(8.5, 12.0, 11.175)","(1.28, 1.48, 1.4566666666666666)","(51.0, 160.0, 100.0)","(21.0, 55.0, 49.6)","(9.0, 26.0, 21.833333333333332)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.5, 9.488888888888889)"
10-01-2023 15:00:13.407136,"(71.0, 140.0, 121.66666666666666)","(8.5, 12.0, 11.175)","(1.28, 1.48, 1.4566666666666666)","(51.0, 160.0, 100.0)","(21.0, 55.0, 49.6)","(9.0, 26.0, 21.833333333333332)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.5, 9.488888888888889)"
10-01-2023 15:00:14.916830,"(71.0, 140.0, 121.66666666666666)","(8.5, 12.0, 11.175)","(1.28, 1.48, 1.4566666666666666)","(51.0, 160.0, 100.0)","(21.0, 55.0, 49.6)","(9.0, 26.0, 21.833333333333332)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.5, 9.488888888888889)"
10-01-2023 15:00:16.466583,"(71.0, 140.0, 121.66666666666666)","(8.5, 12.0, 11.175)","(1.28, 1.47, 1.4133962264150943)","(51.0, 160.0, 100.0)","(21.0, 55.0, 49.6)","(9.0, 26.0, 23.0)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.5, 9.488888888888889)"
10-01-2023 15:00:18.715850,"(71.0, 140.0, 121.66666666666666)","(8.5, 12.0, 11.175)","(1.28, 1.47, 1.4133962264150943)","(51.0, 160.0, 100.0)","(21.0, 55.0, 46.33333333333333)","(9.0, 25.0, 23.0)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.5, 9.488888888888889)"
10-01-2023 15:00:20.448958,"(71.0, 140.0, 121.66666666666666)","(8.5, 12.0, 11.175)","(1.28, 1.47, 1.4133962264150943)","(51.0, 160.0, 100.0)","(21.0, 55.0, 46.33333333333333)","(9.0, 25.0, 23.0)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.5, 9.488888888888889)"
10-01-2023 15:00:22.084701,"(71.0, 140.0, 121.66666666666666)","(8.5, 12.0, 11.175)","(1.28, 1.47, 1.4133962264150943)","(51.0, 160.0, 100.0)","(21.0, 55.0, 46.33333333333333)","(9.0, 25.0, 23.0)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.5, 9.719999999999999)"
10-01-2023 15:00:23.600279,"(71.0, 140.0, 121.66666666666666)","(8.5, 12.0, 11.175)","(1.28, 1.47, 1.4133962264150943)","(51.0, 160.0, 100.0)","(21.0, 55.0, 46.33333333333333)","(9.0, 25.0, 23.0)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.5, 9.719999999999999)"
10-01-2023 15:00:25.472676,"(71.0, 140.0, 121.66666666666666)","(8.5, 12.0, 11.175)","(1.28, 1.47, 1.4133962264150943)","(51.0, 160.0, 100.0)","(21.0, 55.0, 46.33333333333333)","(9.0, 25.0, 23.0)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.5, 9.719999999999999)"
10-01-2023 15:00:27.040452,"(71.0, 140.0, 121.66666666666666)","(8.5, 12.0, 11.175)","(1.28, 1.47, 1.4133962264150943)","(51.0, 160.0, 100.0)","(21.0, 55.0, 46.33333333333333)","(9.0, 25.0, 23.0)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.5, 9.719999999999999)"
10-01-2023 15:00:28.824674,"(71.0, 140.0, 121.66666666666666)","(8.5, 12.0, 11.175)","(1.28, 1.47, 1.4133962264150943)","(51.0, 160.0, 100.0)","(21.0, 55.0, 46.33333333333333)","(9.0, 25.0, 23.0)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.5, 9.719999999999999)"
10-01-2023 15:00:30.375272,"(71.0, 140.0, 121.66666666666666)","(8.5, 12.0, 10.716666666666667)","(1.28, 1.47, 1.4133962264150943)","(51.0, 160.0, 100.0)","(21.0, 55.0, 46.33333333333333)","(9.0, 25.0, 23.0)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.5, 9.719999999999999)"
10-01-2023 15:00:32.481914,"(71.0, 140.0, 121.66666666666666)","(8.5, 12.0, 10.716666666666667)","(1.28, 1.47, 1.4133962264150943)","(51.0, 160.0, 100.0)","(21.0, 55.0, 52.0)","(9.0, 25.0, 21.833333333333332)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.5, 9.719999999999999)"
10-01-2023 15:00:34.568794,"(71.0, 140.0, 121.66666666666666)","(8.5, 12.0, 10.716666666666667)","(1.28, 1.47, 1.4133962264150943)","(51.0, 160.0, 100.0)","(21.0, 55.0, 52.0)","(9.0, 26.0, 21.833333333333332)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.5, 9.719999999999999)"
10-01-2023 15:00:36.080154,"(71.0, 140.0, 121.66666666666666)","(8.5, 12.0, 10.716666666666667)","(1.28, 1.47, 1.4133962264150943)","(51.0, 160.0, 100.0)","(21.0, 55.0, 52.0)","(9.0, 26.0, 21.833333333333332)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.5, 9.719999999999999)"
10-01-2023 15:00:37.700722,"(71.0, 140.0, 121.66666666666666)","(8.5, 12.0, 10.716666666666667)","(1.28, 1.47, 1.4133962264150943)","(51.0, 160.0, 100.0)","(21.0, 55.0, 52.0)","(9.0, 26.0, 21.833333333333332)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.5, 9.719999999999999)"
10-01-2023 15:00:39.186463,"(71.0, 140.0, 121.66666666666666)","(8.5, 12.0, 10.6)","(1.28, 1.47, 1.4473684210526316)","(51.0, 160.0, 100.0)","(21.0, 55.0, 52.0)","(9.0, 26.0, 21.833333333333332)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.5, 9.719999999999999)"
10-01-2023 15:00:40.713011,"(71.0, 140.0, 121.66666666666666)","(8.5, 12.0, 10.6)","(1.26, 1.46, 1.43)","(51.0, 160.0, 100.0)","(21.0, 55.0, 52.0)","(9.0, 26.0, 21.833333333333332)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.5, 9.719999999999999)"
10-01-2023 15:00:42.122201,"(71.0, 140.0, 121.66666666666666)","(8.5, 12.0, 10.6)","(1.26, 1.46, 1.43)","(51.0, 160.0, 100.0)","(21.0, 55.0, 52.0)","(9.0, 26.0, 21.8)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.5, 9.719999999999999)"
10-01-2023 15:00:43.488123,"(71.0, 140.0, 121.66666666666666)","(8.5, 12.0, 10.6)","(1.26, 1.46, 1.43)","(51.0, 160.0, 100.0)","(21.0, 55.0, 52.0)","(9.0, 25.0, 21.8)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.5, 9.719999999999999)"
10-01-2023 15:00:44.830188,"(71.0, 140.0, 121.66666666666666)","(8.5, 12.0, 10.6)","(1.26, 1.46, 1.43)","(51.0, 160.0, 100.0)","(21.0, 55.0, 52.0)","(9.0, 25.0, 21.8)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.5, 9.719999999999999)"
10-01-2023 15:00:46.201613,"(71.0, 140.0, 121.66666666666666)","(8.5, 12.0, 10.6)","(1.26, 1.46, 1.43)","(51.0, 160.0, 100.0)","(21.0, 55.0, 46.33333333333333)","(9.0, 25.0, 24.0)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.5, 9.719999999999999)"
10-01-2023 15:00:47.623384,"(71.0, 140.0, 121.66666666666666)","(8.5, 12.0, 10.6)","(1.26, 1.46, 1.43)","(51.0, 160.0, 100.0)","(21.0, 55.0, 46.33333333333333)","(9.0, 27.0, 22.454545454545453)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.5, 9.719999999999999)"
10-01-2023 15:00:48.969155,"(71.0, 140.0, 121.66666666666666)","(8.5, 12.0, 10.6)","(1.26, 1.46, 1.43)","(51.0, 160.0, 100.0)","(21.0, 55.0, 46.33333333333333)","(9.0, 27.0, 23.0)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.5, 9.719999999999999)"
10-01-2023 15:00:50.340915,"(71.0, 140.0, 121.66666666666666)","(8.5, 12.0, 10.6)","(1.26, 1.46, 1.43)","(51.0, 160.0, 100.0)","(21.0, 55.0, 49.8)","(9.0, 25.0, 22.666666666666668)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.5, 9.719999999999999)"
10-01-2023 15:00:51.732513,"(71.0, 140.0, 121.66666666666666)","(8.5, 12.0, 10.6)","(1.26, 1.46, 1.43)","(51.0, 160.0, 100.0)","(21.0, 55.0, 46.33333333333333)","(9.0, 24.0, 22.4)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.5, 10.0125)"
10-01-2023 15:00:53.084249,"(71.0, 140.0, 121.66666666666666)","(8.5, 12.0, 10.6)","(1.26, 1.46, 1.435)","(51.0, 160.0, 100.0)","(21.0, 55.0, 42.0)","(9.0, 24.0, 23.666666666666668)","(31.0, 95.0, 89.28571428571428)","(31.0, 70.0, 58.8)","(7.5, 10.5, 9.5375)"
