,Real Cute,Good Grab,Tecoma Street,Yakutsk,Spirit Of Luck,Baba Vanga,Hedonie,Heros Trinket,Lively Lass,Say Goodbye,Angels Voice
12-01-2023 14:34:26.787913,"(21.0, 32.0, 30.074074074074073)","(6.0, 8.2, 8.074285714285715)","(18.0, 25.0, 23.72)","(4.4, 5.4, 5.325)","(71.0, 220.0, 204.44444444444446)","(91.0, 120.0, 117.72727272727273)","(2.15, 2.46, 2.4493800539083557)","(6.0, 7.8, 7.691017964071856)","(31.0, 55.0, 50.333333333333336)","(71.0, 130.0, 127.14285714285714)","(20.0, 29.0, 28.857142857142858)"
12-01-2023 14:34:28.356897,"(21.0, 32.0, 30.333333333333332)","(6.0, 8.2, 8.102222222222222)","(18.0, 25.0, 23.545454545454547)","(4.4, 5.4, 5.288571428571428)","(71.0, 220.0, 204.44444444444446)","(91.0, 120.0, 117.72727272727273)","(2.15, 2.46, 2.4492349726775955)","(6.0, 8.0, 7.697435897435897)","(31.0, 55.0, 63.4)","(71.0, 130.0, 128.1818181818182)","(20.0, 29.0, 28.8)"
12-01-2023 14:34:29.994946,"(21.0, 32.0, 30.571428571428573)","(6.0, 8.2, 8.102222222222222)","(18.0, 25.0, 23.375)","(4.4, 5.3, 5.278333333333333)","(71.0, 220.0, 204.44444444444446)","(91.0, 120.0, 116.875)","(2.15, 2.46, 2.465)","(6.0, 8.0, 7.697435897435897)","(31.0, 65.0, 54.416666666666664)","(71.0, 130.0, 126.66666666666667)","(20.0, 29.0, 28.8)"
12-01-2023 14:34:31.402948,"(21.0, 32.0, 30.571428571428573)","(6.0, 8.2, 8.102222222222222)","(18.0, 25.0, 23.363636363636363)","(4.4, 5.3, 5.27719298245614)","(71.0, 220.0, 178.0)","(91.0, 120.0, 112.5)","(2.15, 2.48, 2.4603125)","(6.0, 8.0, 7.838518518518518)","(31.0, 55.0, 54.46153846153846)","(71.0, 140.0, 119.0909090909091)","(20.0, 29.0, 28.8)"
12-01-2023 14:34:33.000573,"(21.0, 30.0, 29.61111111111111)","(6.0, 8.4, 8.337623762376237)","(18.0, 25.0, 23.363636363636363)","(4.4, 5.3, 5.278787878787878)","(71.0, 230.0, 195.33333333333334)","(91.0, 120.0, 106.53846153846153)","(2.15, 2.48, 2.4596774193548385)","(6.0, 8.0, 7.838518518518518)","(31.0, 55.0, 54.46153846153846)","(71.0, 130.0, 119.0909090909091)","(20.0, 29.0, 28.8)"
12-01-2023 14:34:34.560552,"(21.0, 30.0, 29.61111111111111)","(6.0, 8.4, 8.337623762376237)","(18.0, 25.0, 23.363636363636363)","(4.4, 5.3, 5.278787878787878)","(71.0, 230.0, 184.11764705882354)","(91.0, 120.0, 106.53846153846153)","(2.15, 2.48, 2.4596774193548385)","(6.0, 8.0, 7.838518518518518)","(31.0, 55.0, 54.46153846153846)","(71.0, 130.0, 119.0909090909091)","(20.0, 29.0, 28.8)"
12-01-2023 14:34:35.953819,"(21.0, 30.0, 29.61111111111111)","(6.0, 8.4, 8.342564102564102)","(18.0, 25.0, 23.363636363636363)","(4.4, 5.3, 5.272897196261682)","(71.0, 230.0, 188.94736842105263)","(91.0, 120.0, 106.53846153846153)","(2.15, 2.48, 2.437089201877934)","(6.0, 8.0, 7.855629139072848)","(31.0, 55.0, 54.46153846153846)","(71.0, 130.0, 119.0909090909091)","(20.0, 29.0, 31.25)"
12-01-2023 14:34:37.387999,"(21.0, 32.0, 30.857142857142858)","(6.5, 8.4, 8.49375)","(19.0, 25.0, 23.363636363636363)","(4.6, 5.3, 5.268518518518518)","(91.0, 230.0, 188.94736842105263)","(91.0, 120.0, 106.53846153846153)","(2.2, 2.44, 2.4356756756756757)","(6.5, 8.0, 7.838518518518518)","(41.0, 55.0, 54.46153846153846)","(81.0, 130.0, 119.0909090909091)","(21.0, 32.0, 31.25)"
12-01-2023 14:34:39.003762,"(21.0, 32.0, 31.2)","(6.5, 8.6, 8.492631578947368)","(19.0, 25.0, 23.363636363636363)","(4.6, 5.3, 5.2696)","(91.0, 230.0, 188.94736842105263)","(91.0, 120.0, 106.53846153846153)","(2.2, 2.44, 2.4353846153846153)","(6.5, 8.0, 7.838518518518518)","(41.0, 55.0, 54.46153846153846)","(81.0, 130.0, 119.0909090909091)","(21.0, 32.0, 29.37037037037037)"
12-01-2023 14:34:40.520681,"(21.0, 32.0, 31.2)","(6.5, 8.6, 8.492631578947368)","(19.0, 25.0, 23.73469387755102)","(4.6, 5.3, 5.275652173913043)","(91.0, 230.0, 188.94736842105263)","(91.0, 120.0, 106.53846153846153)","(2.2, 2.44, 2.4353846153846153)","(6.5, 8.0, 7.838518518518518)","(41.0, 55.0, 54.125)","(81.0, 130.0, 119.0909090909091)","(21.0, 34.0, 29.735294117647058)"
12-01-2023 14:34:42.079025,"(21.0, 32.0, 30.857142857142858)","(6.5, 8.6, 8.515)","(19.0, 24.0, 23.73469387755102)","(4.6, 5.3, 5.275652173913043)","(91.0, 230.0, 188.94736842105263)","(91.0, 120.0, 106.53846153846153)","(2.2, 2.44, 2.4353846153846153)","(6.5, 8.0, 7.838518518518518)","(41.0, 55.0, 50.625)","(81.0, 130.0, 122.5)","(21.0, 34.0, 29.735294117647058)"
12-01-2023 14:34:43.601129,"(21.0, 32.0, 31.6)","(6.5, 8.6, 8.498)","(19.0, 24.0, 22.988372093023255)","(4.6, 5.3, 5.275652173913043)","(81.0, 230.0, 190.0)","(91.0, 120.0, 104.0909090909091)","(2.15, 2.44, 2.4346153846153844)","(6.5, 8.0, 7.866257668711656)","(41.0, 55.0, 51.111111111111114)","(81.0, 130.0, 122.5)","(21.0, 34.0, 30.484848484848484)"
12-01-2023 14:34:45.036573,"(21.0, 32.0, 31.6)","(6.5, 8.6, 8.48)","(19.0, 23.0, 22.988372093023255)","(4.6, 5.3, 5.275652173913043)","(81.0, 230.0, 175.0)","(91.0, 120.0, 104.0909090909091)","(2.15, 2.44, 2.434430379746835)","(6.5, 8.0, 7.866257668711656)","(41.0, 55.0, 51.111111111111114)","(81.0, 130.0, 122.5)","(21.0, 34.0, 30.533333333333335)"
12-01-2023 14:34:46.650279,"(21.0, 32.0, 31.5)","(6.5, 8.6, 8.48)","(19.0, 23.0, 22.988372093023255)","(4.6, 5.3, 5.275257731958763)","(81.0, 210.0, 180.0)","(91.0, 120.0, 104.0909090909091)","(2.15, 2.44, 2.4352941176470586)","(6.5, 8.0, 7.866257668711656)","(41.0, 55.0, 51.111111111111114)","(81.0, 130.0, 122.5)","(21.0, 34.0, 30.533333333333335)"
12-01-2023 14:34:48.214309,"(21.0, 32.0, 31.5)","(6.5, 8.6, 8.48)","(18.0, 23.0, 22.988372093023255)","(4.6, 5.3, 5.272277227722772)","(81.0, 210.0, 180.0)","(91.0, 120.0, 106.53846153846153)","(2.15, 2.44, 2.4352941176470586)","(6.5, 8.0, 7.866257668711656)","(41.0, 55.0, 51.111111111111114)","(81.0, 130.0, 122.5)","(21.0, 34.0, 30.533333333333335)"
12-01-2023 14:34:49.737975,"(21.0, 32.0, 31.5)","(6.5, 8.6, 8.48)","(18.0, 23.0, 22.987654320987655)","(4.6, 5.3, 5.272277227722772)","(81.0, 210.0, 175.0)","(91.0, 120.0, 106.53846153846153)","(2.15, 2.44, 2.4486764705882353)","(6.5, 8.0, 7.829090909090909)","(41.0, 55.0, 51.111111111111114)","(81.0, 130.0, 122.5)","(21.0, 34.0, 30.533333333333335)"
12-01-2023 14:34:51.268383,"(21.0, 32.0, 31.5)","(6.5, 8.6, 8.48)","(18.0, 23.0, 22.987654320987655)","(4.6, 5.3, 5.272277227722772)","(91.0, 200.0, 175.0)","(81.0, 120.0, 106.53846153846153)","(2.15, 2.46, 2.4456637168141593)","(6.5, 8.0, 7.803141361256544)","(41.0, 55.0, 51.111111111111114)","(81.0, 130.0, 122.5)","(21.0, 34.0, 30.533333333333335)"
12-01-2023 14:34:52.769214,"(21.0, 32.0, 31.5)","(6.5, 8.6, 8.48)","(18.0, 23.0, 22.987654320987655)","(4.6, 5.3, 5.269892473118279)","(91.0, 200.0, 164.0)","(81.0, 120.0, 106.53846153846153)","(2.15, 2.46, 2.4454545454545453)","(6.5, 8.0, 7.803141361256544)","(41.0, 55.0, 51.111111111111114)","(81.0, 130.0, 122.5)","(21.0, 34.0, 30.533333333333335)"
12-01-2023 14:34:54.306616,"(21.0, 32.0, 31.4)","(6.5, 8.6, 8.464)","(18.0, 23.0, 22.987654320987655)","(4.6, 5.3, 5.269892473118279)","(91.0, 170.0, 162.5)","(81.0, 120.0, 105.41666666666666)","(2.15, 2.46, 2.4485714285714284)","(6.5, 8.0, 7.803141361256544)","(41.0, 55.0, 51.111111111111114)","(81.0, 130.0, 137.27272727272728)","(21.0, 34.0, 30.533333333333335)"
12-01-2023 14:34:55.918286,"(21.0, 32.0, 31.4)","(6.5, 8.4, 8.37377049180328)","(18.0, 23.0, 22.987654320987655)","(4.6, 5.3, 5.18875)","(91.0, 170.0, 166.66666666666666)","(81.0, 120.0, 105.41666666666666)","(2.15, 2.46, 2.449375)","(6.5, 8.0, 7.803141361256544)","(41.0, 55.0, 51.111111111111114)","(81.0, 140.0, 137.27272727272728)","(21.0, 34.0, 30.43243243243243)"
12-01-2023 14:34:57.492882,"(21.0, 32.0, 31.4)","(6.5, 8.4, 8.375384615384615)","(18.0, 23.0, 22.9875)","(4.6, 5.2, 5.186764705882353)","(91.0, 170.0, 167.14285714285714)","(81.0, 120.0, 95.0)","(2.15, 2.46, 2.468682170542636)","(6.5, 8.0, 7.733333333333333)","(41.0, 55.0, 51.111111111111114)","(81.0, 140.0, 137.27272727272728)","(21.0, 34.0, 30.363636363636363)"
12-01-2023 14:34:59.000276,"(21.0, 32.0, 31.4)","(6.5, 8.4, 8.375)","(18.0, 23.0, 23.839080459770116)","(4.6, 5.2, 5.1850746268656716)","(91.0, 170.0, 168.33333333333334)","(81.0, 120.0, 95.0)","(2.15, 2.48, 2.468032786885246)","(6.5, 7.8, 7.704166666666667)","(41.0, 55.0, 50.625)","(81.0, 140.0, 135.0)","(21.0, 34.0, 30.363636363636363)"
12-01-2023 14:35:00.520579,"(21.0, 32.0, 31.4)","(6.5, 8.4, 8.375)","(18.0, 24.0, 23.61111111111111)","(4.6, 5.2, 5.17872340425532)","(91.0, 170.0, 168.33333333333334)","(81.0, 120.0, 105.41666666666666)","(2.15, 2.48, 2.4487244897959184)","(6.5, 7.8, 7.735211267605633)","(41.0, 55.0, 50.625)","(81.0, 140.0, 128.75)","(21.0, 34.0, 30.333333333333332)"
12-01-2023 14:35:02.054559,"(21.0, 32.0, 31.076923076923077)","(6.5, 8.4, 8.477142857142857)","(18.0, 24.0, 23.813953488372093)","(4.6, 5.2, 5.157333333333333)","(91.0, 170.0, 168.33333333333334)","(81.0, 120.0, 105.41666666666666)","(2.15, 2.46, 2.4642857142857144)","(6.5, 7.8, 7.7126213592233)","(41.0, 55.0, 51.5)","(81.0, 140.0, 128.75)","(21.0, 34.0, 30.8)"
12-01-2023 14:35:03.517274,"(21.0, 32.0, 30.941176470588236)","(6.5, 8.6, 8.35925925925926)","(18.0, 24.0, 22.928571428571427)","(4.6, 5.2, 5.054794520547945)","(101.0, 170.0, 168.57142857142858)","(81.0, 120.0, 105.71428571428572)","(2.15, 2.48, 2.507448275862069)","(6.5, 7.8, 7.616)","(41.0, 55.0, 51.76923076923077)","(81.0, 140.0, 128.75)","(21.0, 32.0, 30.5)"
12-01-2023 14:35:05.028429,"(21.0, 32.0, 31.217391304347828)","(6.5, 8.4, 8.33157894736842)","(18.0, 23.0, 22.906976744186046)","(4.6, 5.1, 5.0484210526315785)","(101.0, 170.0, 166.25)","(81.0, 120.0, 105.71428571428572)","(2.15, 2.52, 2.509047619047619)","(6.5, 7.8, 7.611976047904191)","(41.0, 55.0, 53.333333333333336)","(81.0, 140.0, 128.75)","(21.0, 32.0, 30.5)"
12-01-2023 14:35:06.433305,"(21.0, 32.0, 31.217391304347828)","(6.5, 8.4, 8.33157894736842)","(18.0, 23.0, 22.91358024691358)","(4.6, 5.1, 5.04235294117647)","(101.0, 170.0, 166.25)","(81.0, 120.0, 104.0)","(2.2, 2.52, 2.5135897435897436)","(6.5, 7.8, 7.5209677419354835)","(41.0, 55.0, 53.68421052631579)","(81.0, 140.0, 128.75)","(21.0, 32.0, 30.73076923076923)"
12-01-2023 14:35:07.790775,"(21.0, 32.0, 30.714285714285715)","(6.5, 8.4, 8.202739726027398)","(18.0, 23.0, 22.91566265060241)","(4.6, 5.1, 5.046327683615819)","(101.0, 170.0, 166.25)","(81.0, 120.0, 111.11111111111111)","(2.2, 2.52, 2.510632911392405)","(6.5, 7.6, 7.51900826446281)","(41.0, 55.0, 55.714285714285715)","(81.0, 140.0, 129.41176470588235)","(21.0, 32.0, 30.741935483870968)"
12-01-2023 14:35:09.229479,"(21.0, 32.0, 30.82608695652174)","(6.5, 8.4, 8.303448275862069)","(19.0, 23.0, 22.88372093023256)","(4.6, 5.1, 5.047802197802198)","(101.0, 170.0, 165.71428571428572)","(81.0, 120.0, 107.82608695652173)","(2.15, 2.52, 2.5164705882352942)","(6.5, 7.6, 7.51900826446281)","(41.0, 60.0, 55.714285714285715)","(81.0, 140.0, 129.41176470588235)","(21.0, 32.0, 29.65)"
12-01-2023 14:35:10.720418,"(21.0, 32.0, 30.96153846153846)","(6.5, 8.4, 8.303448275862069)","(19.0, 23.0, 22.77777777777778)","(4.6, 5.1, 5.019672131147541)","(101.0, 200.0, 175.0)","(81.0, 120.0, 107.82608695652173)","(2.15, 2.52, 2.55)","(6.5, 7.6, 7.52)","(41.0, 60.0, 53.5)","(81.0, 140.0, 129.41176470588235)","(21.0, 30.0, 29.35)"
12-01-2023 14:35:12.130426,"(21.0, 32.0, 31.5)","(6.5, 8.4, 8.292592592592593)","(18.0, 23.0, 22.764705882352942)","(4.6, 5.1, 5.170570570570571)","(101.0, 190.0, 170.0)","(81.0, 120.0, 106.66666666666666)","(2.2, 2.56, 2.5529310344827585)","(6.5, 7.6, 7.533333333333333)","(41.0, 60.0, 53.57142857142857)","(81.0, 140.0, 129.41176470588235)","(21.0, 30.0, 29.35)"
12-01-2023 14:35:13.487969,"(21.0, 32.0, 31.5)","(6.5, 8.4, 8.118681318681318)","(18.0, 23.0, 22.866666666666667)","(4.6, 5.2, 5.184727272727272)","(101.0, 190.0, 164.28571428571428)","(81.0, 120.0, 105.26315789473685)","(2.2, 2.56, 2.5490384615384616)","(6.5, 7.6, 7.44)","(41.0, 55.0, 59.0)","(81.0, 140.0, 129.41176470588235)","(21.0, 30.0, 29.071428571428573)"
12-01-2023 14:35:14.867177,"(21.0, 32.0, 30.57894736842105)","(6.5, 8.2, 8.118681318681318)","(18.0, 23.0, 22.866666666666667)","(4.6, 5.2, 5.176223776223776)","(101.0, 190.0, 177.3684210526316)","(81.0, 120.0, 105.26315789473685)","(2.2, 2.56, 2.5595833333333333)","(6.5, 7.6, 7.44)","(41.0, 65.0, 56.0)","(81.0, 140.0, 129.41176470588235)","(21.0, 30.0, 29.071428571428573)"
12-01-2023 14:35:16.363861,"(21.0, 32.0, 31.06896551724138)","(6.5, 8.2, 8.107692307692307)","(18.0, 23.0, 22.866666666666667)","(4.6, 5.2, 5.237295081967213)","(101.0, 190.0, 174.34782608695653)","(81.0, 120.0, 85.71428571428571)","(2.2, 2.56, 2.5365)","(6.5, 7.6, 7.43968253968254)","(41.0, 60.0, 56.18181818181818)","(81.0, 140.0, 135.71428571428572)","(21.0, 30.0, 29.782608695652172)"
12-01-2023 14:35:17.732157,"(21.0, 32.0, 31.06896551724138)","(6.5, 8.2, 8.0)","(18.0, 23.0, 22.98507462686567)","(4.6, 5.3, 5.242241379310345)","(101.0, 190.0, 174.34782608695653)","(81.0, 120.0, 103.33333333333333)","(2.2, 2.54, 2.5309090909090908)","(6.5, 7.6, 7.425862068965517)","(41.0, 60.0, 57.0)","(81.0, 140.0, 135.13513513513513)","(21.0, 32.0, 30.333333333333332)"
12-01-2023 14:35:19.118148,"(21.0, 32.0, 30.655172413793103)","(6.5, 8.0, 7.962637362637363)","(18.0, 23.0, 22.98507462686567)","(4.6, 5.3, 5.243697478991597)","(101.0, 190.0, 174.34782608695653)","(81.0, 110.0, 77.91666666666667)","(2.2, 2.56, 2.5303296703296705)","(6.5, 7.6, 7.456910569105691)","(41.0, 60.0, 53.833333333333336)","(81.0, 140.0, 135.13513513513513)","(21.0, 32.0, 30.363636363636363)"
12-01-2023 14:35:20.611564,"(21.0, 32.0, 29.647058823529413)","(6.5, 8.0, 7.975384615384615)","(18.0, 23.0, 22.98507462686567)","(4.6, 5.3, 5.257142857142857)","(101.0, 190.0, 174.34782608695653)","(81.0, 110.0, 80.0)","(2.2, 2.54, 2.531304347826087)","(6.5, 7.6, 7.456910569105691)","(41.0, 55.0, 51.76923076923077)","(81.0, 140.0, 135.13513513513513)","(21.0, 32.0, 30.727272727272727)"
12-01-2023 14:35:22.119598,"(21.0, 32.0, 29.6)","(6.5, 8.0, 7.953623188405797)","(18.0, 23.0, 22.821428571428573)","(4.6, 5.3, 5.252657004830918)","(101.0, 190.0, 180.9090909090909)","(81.0, 110.0, 96.53846153846155)","(2.2, 2.56, 2.5303296703296705)","(6.5, 7.6, 7.4222222222222225)","(41.0, 55.0, 52.30769230769231)","(81.0, 140.0, 135.83333333333334)","(21.0, 32.0, 31.11111111111111)"
12-01-2023 14:35:23.537167,"(21.0, 32.0, 29.6)","(6.5, 8.0, 7.957894736842105)","(18.0, 23.0, 21.033707865168537)","(4.6, 5.3, 5.310185185185185)","(101.0, 190.0, 185.78947368421052)","(71.0, 110.0, 96.53846153846155)","(2.2, 2.54, 2.5300000000000002)","(6.5, 7.6, 7.445614035087719)","(41.0, 55.0, 53.09090909090909)","(81.0, 140.0, 135.83333333333334)","(21.0, 32.0, 31.11111111111111)"
12-01-2023 14:35:25.010656,"(21.0, 32.0, 29.77777777777778)","(6.5, 8.0, 7.970093457943925)","(18.0, 22.0, 21.12987012987013)","(4.6, 5.4, 5.361904761904762)","(101.0, 190.0, 186.1904761904762)","(71.0, 110.0, 99.0625)","(2.2, 2.54, 2.528947368421053)","(6.5, 7.6, 7.488059701492538)","(41.0, 55.0, 53.6875)","(81.0, 140.0, 136.05263157894737)","(21.0, 32.0, 31.384615384615383)"
12-01-2023 14:35:26.609477,"(21.0, 32.0, 30.75)","(6.5, 8.0, 7.810666666666666)","(18.0, 22.0, 20.810344827586206)","(4.6, 5.4, 5.223529411764706)","(101.0, 190.0, 178.57142857142856)","(71.0, 110.0, 85.0)","(2.2, 2.54, 2.6248275862068966)","(6.5, 7.6, 7.357377049180328)","(41.0, 55.0, 51.5)","(81.0, 140.0, 136.05263157894737)","(21.0, 32.0, 31.727272727272727)"
12-01-2023 14:35:28.086376,"(21.0, 32.0, 30.4375)","(6.5, 8.0, 7.810126582278481)","(18.0, 21.0, 20.5)","(4.6, 5.3, 5.222929936305732)","(101.0, 190.0, 181.66666666666666)","(71.0, 110.0, 84.28571428571429)","(2.2, 2.64, 2.638348623853211)","(6.5, 7.4, 7.302127659574468)","(41.0, 55.0, 50.54545454545455)","(81.0, 140.0, 136.05263157894737)","(21.0, 32.0, 31.727272727272727)"
12-01-2023 14:35:29.593147,"(21.0, 32.0, 30.81578947368421)","(6.5, 8.0, 7.766019417475728)","(18.0, 21.0, 20.428571428571427)","(4.6, 5.3, 5.180341880341881)","(101.0, 200.0, 181.66666666666666)","(71.0, 110.0, 92.0)","(2.2, 2.64, 2.636987951807229)","(6.5, 7.4, 7.341025641025642)","(41.0, 55.0, 51.18181818181818)","(81.0, 140.0, 135.45454545454544)","(21.0, 32.0, 31.384615384615383)"
12-01-2023 14:35:31.187256,"(21.0, 32.0, 30.928571428571427)","(6.5, 7.8, 7.767307692307692)","(18.0, 21.0, 19.74074074074074)","(4.6, 5.2, 5.18698224852071)","(101.0, 200.0, 188.0)","(81.0, 110.0, 93.33333333333333)","(2.2, 2.64, 2.618042414355628)","(6.5, 7.4, 7.340127388535032)","(41.0, 55.0, 50.69230769230769)","(81.0, 140.0, 135.83333333333334)","(21.0, 32.0, 31.384615384615383)"
12-01-2023 14:35:32.610937,"(21.0, 32.0, 30.928571428571427)","(6.5, 7.8, 7.808108108108108)","(18.0, 20.0, 19.73076923076923)","(4.6, 5.2, 5.18121546961326)","(101.0, 190.0, 188.0)","(81.0, 110.0, 93.33333333333333)","(2.2, 2.62, 2.6180263157894736)","(6.5, 7.4, 7.3301775147929)","(41.0, 55.0, 50.69230769230769)","(81.0, 140.0, 139.16666666666666)","(21.0, 32.0, 31.304347826086957)"
12-01-2023 14:35:34.067370,"(21.0, 32.0, 30.928571428571427)","(6.5, 8.0, 7.8315789473684205)","(18.0, 20.0, 19.416666666666668)","(4.6, 5.2, 5.2441176470588236)","(101.0, 190.0, 188.0)","(71.0, 110.0, 99.0909090909091)","(2.25, 2.62, 2.6422857142857143)","(6.5, 7.4, 7.3301775147929)","(41.0, 55.0, 50.69230769230769)","(81.0, 140.0, 139.16666666666666)","(21.0, 32.0, 31.304347826086957)"
12-01-2023 14:35:35.618170,"(21.0, 32.0, 30.88888888888889)","(6.5, 7.8, 7.783157894736842)","(18.0, 19.5, 19.416666666666668)","(4.6, 5.3, 5.2544)","(101.0, 190.0, 188.0)","(71.0, 110.0, 105.0)","(2.25, 2.66, 2.6503960396039608)","(6.5, 7.4, 7.3301775147929)","(41.0, 55.0, 50.69230769230769)","(81.0, 140.0, 139.16666666666666)","(21.0, 32.0, 31.5)"
12-01-2023 14:35:36.971033,"(21.0, 32.0, 30.88888888888889)","(6.5, 7.8, 7.784)","(18.0, 19.5, 19.34090909090909)","(4.6, 5.4, 5.268115942028985)","(101.0, 190.0, 188.0)","(71.0, 110.0, 108.57142857142857)","(2.25, 2.66, 2.6536184210526317)","(6.5, 7.4, 7.3301775147929)","(41.0, 55.0, 50.69230769230769)","(81.0, 140.0, 145.8974358974359)","(21.0, 32.0, 31.5)"
12-01-2023 14:35:38.319499,"(21.0, 32.0, 30.471698113207548)","(6.5, 7.8, 7.861111111111111)","(18.0, 19.5, 19.289473684210527)","(4.6, 5.4, 5.157731958762886)","(101.0, 190.0, 187.89473684210526)","(71.0, 110.0, 108.57142857142857)","(2.25, 2.66, 2.6533333333333333)","(6.5, 7.4, 7.171276595744681)","(41.0, 55.0, 52.5)","(81.0, 150.0, 145.8974358974359)","(21.0, 32.0, 31.5)"
12-01-2023 14:35:39.754536,"(21.0, 32.0, 30.30188679245283)","(6.5, 8.0, 7.861111111111111)","(18.0, 19.5, 19.28125)","(4.6, 5.3, 5.170909090909091)","(101.0, 190.0, 187.89473684210526)","(71.0, 110.0, 109.2)","(2.2, 2.66, 2.676342412451362)","(6.5, 7.2, 7.1)","(41.0, 55.0, 52.5)","(81.0, 150.0, 145.8974358974359)","(21.0, 32.0, 31.5)"
12-01-2023 14:35:41.305005,"(21.0, 32.0, 30.636363636363637)","(6.5, 8.0, 7.861971830985915)","(18.0, 19.5, 18.9375)","(4.6, 5.2, 5.167307692307692)","(101.0, 190.0, 187.89473684210526)","(71.0, 110.0, 109.2)","(2.2, 2.68, 2.6942857142857144)","(6.5, 7.2, 7.100909090909091)","(41.0, 55.0, 50.333333333333336)","(81.0, 150.0, 145.8974358974359)","(21.0, 32.0, 31.666666666666668)"
12-01-2023 14:35:42.883905,"(21.0, 32.0, 31.0)","(6.5, 8.0, 7.86027397260274)","(18.0, 19.0, 18.9375)","(4.6, 5.2, 5.138461538461538)","(101.0, 190.0, 187.89473684210526)","(71.0, 110.0, 99.6)","(2.25, 2.7, 2.6927795527156553)","(6.5, 7.2, 7.095278969957081)","(41.0, 55.0, 53.77272727272727)","(81.0, 150.0, 145.8974358974359)","(21.0, 32.0, 31.789473684210527)"
12-01-2023 14:35:44.531563,"(21.0, 32.0, 31.0)","(6.5, 8.0, 7.855263157894736)","(18.0, 19.0, 18.75)","(4.6, 5.2, 5.109923664122137)","(101.0, 190.0, 187.89473684210526)","(71.0, 100.0, 99.61538461538461)","(2.25, 2.7, 2.6876190476190476)","(6.5, 7.2, 7.078169014084507)","(41.0, 55.0, 53.77272727272727)","(81.0, 150.0, 145.8974358974359)","(21.0, 32.0, 31.77777777777778)"
12-01-2023 14:35:46.013388,"(21.0, 32.0, 30.962962962962962)","(6.5, 8.0, 7.935537190082645)","(18.0, 19.0, 17.421875)","(4.6, 5.2, 5.083030303030303)","(101.0, 190.0, 187.89473684210526)","(71.0, 100.0, 97.5)","(2.25, 2.7, 2.7214)","(6.0, 7.2, 7.087296416938111)","(41.0, 55.0, 52.3)","(81.0, 150.0, 145.8974358974359)","(21.0, 32.0, 31.77777777777778)"
12-01-2023 14:35:47.567015,"(21.0, 32.0, 30.684210526315788)","(6.5, 8.0, 7.753711790393013)","(18.0, 17.5, 17.435897435897434)","(4.6, 5.1, 5.0910112359550554)","(101.0, 190.0, 187.89473684210526)","(71.0, 100.0, 97.5)","(2.25, 2.74, 2.7261016949152546)","(6.0, 7.2, 7.08297213622291)","(41.0, 55.0, 49.9375)","(81.0, 150.0, 145.8974358974359)","(21.0, 32.0, 31.77777777777778)"
12-01-2023 14:35:49.074735,"(21.0, 32.0, 30.684210526315788)","(6.5, 7.8, 7.798870056497175)","(18.0, 17.5, 17.403846153846153)","(4.6, 5.1, 5.0641221374045795)","(101.0, 190.0, 187.89473684210526)","(71.0, 100.0, 99.5)","(2.25, 2.74, 2.724077669902913)","(6.0, 7.2, 7.082242990654206)","(41.0, 55.0, 49.9375)","(81.0, 150.0, 145.29411764705884)","(21.0, 32.0, 31.77777777777778)"
12-01-2023 14:35:50.704578,"(21.0, 32.0, 31.647058823529413)","(6.5, 7.8, 7.76304347826087)","(18.0, 17.5, 17.814814814814813)","(4.6, 5.1, 5.075980392156863)","(101.0, 190.0, 187.89473684210526)","(71.0, 100.0, 99.61538461538461)","(2.25, 2.74, 2.725316455696203)","(6.0, 7.2, 7.070860927152318)","(41.0, 55.0, 48.76923076923077)","(81.0, 150.0, 145.29411764705884)","(21.0, 32.0, 31.866666666666667)"
12-01-2023 14:35:52.550926,"(21.0, 32.0, 31.647058823529413)","(6.5, 7.8, 7.591489361702127)","(17.0, 18.5, 17.822033898305083)","(4.6, 5.1, 5.1685185185185185)","(101.0, 190.0, 187.89473684210526)","(71.0, 100.0, 99.61538461538461)","(2.25, 2.74, 2.6890016920473774)","(6.0, 7.2, 7.0871473354231975)","(41.0, 55.0, 49.705882352941174)","(81.0, 150.0, 145.29411764705884)","(21.0, 32.0, 31.88888888888889)"
12-01-2023 14:35:54.190948,"(21.0, 32.0, 31.647058823529413)","(6.5, 7.6, 7.573076923076923)","(17.0, 18.5, 17.822033898305083)","(4.6, 5.2, 5.1863636363636365)","(101.0, 190.0, 188.0952380952381)","(71.0, 100.0, 99.66666666666667)","(2.25, 2.7, 2.6835014836795255)","(6.0, 7.2, 7.093617021276596)","(41.0, 55.0, 47.12)","(81.0, 150.0, 145.55555555555554)","(21.0, 32.0, 31.03030303030303)"
12-01-2023 14:35:55.774777,"(21.0, 32.0, 32.214285714285715)","(6.5, 7.6, 7.576271186440677)","(17.0, 18.5, 18.204918032786885)","(4.6, 5.2, 5.123783783783783)","(101.0, 190.0, 188.0952380952381)","(71.0, 100.0, 102.5)","(2.25, 2.7, 2.684146981627297)","(6.0, 7.2, 7.095522388059702)","(41.0, 50.0, 47.2)","(81.0, 150.0, 145.55555555555554)","(21.0, 32.0, 31.5)"
