,Writing Unexpected,Insider Trader,Devil Racer,Summer In Siam,Hide Your Heart,Enduring Night,No Impediment,Super Vino,Star Mission,Tip Top Timing,Westgrove
08-01-2023 15:26:32.152050,"(41.0, 70.0, 63.14285714285714)","(31.0, 60.0, 52.0)","(10.0, 13.5, 13.0)","(3.6, 4.5, 4.375)","(7.0, 10.0, 9.466666666666667)","(31.0, 95.0, 87.77777777777777)","(11.0, 16.5, 14.5)","(11.0, 15.5, 13.714285714285714)","(4.0, 4.9, 4.82)","(7.5, 9.4, 8.926315789473685)","(14.0, 17.5, 15.884615384615385)"
08-01-2023 15:26:33.299857,"(41.0, 70.0, 63.14285714285714)","(31.0, 60.0, 52.0)","(10.0, 13.5, 13.0)","(3.6, 4.5, 4.375)","(7.0, 9.8, 9.345454545454546)","(31.0, 95.0, 90.9375)","(11.0, 16.5, 14.5)","(11.0, 15.5, 13.714285714285714)","(4.0, 4.9, 4.82)","(7.5, 9.4, 8.926315789473685)","(14.0, 17.5, 15.884615384615385)"
08-01-2023 15:26:34.477944,"(41.0, 70.0, 63.14285714285714)","(31.0, 60.0, 52.0)","(10.0, 13.5, 13.0)","(3.6, 4.5, 4.375)","(7.0, 9.8, 8.963636363636365)","(31.0, 95.0, 90.9375)","(11.0, 16.5, 14.5)","(11.0, 15.5, 13.428571428571429)","(4.0, 4.9, 4.82)","(7.5, 9.4, 9.13913043478261)","(14.0, 17.5, 16.423076923076923)"
08-01-2023 15:26:35.702901,"(41.0, 70.0, 65.0)","(31.0, 60.0, 50.666666666666664)","(10.0, 13.5, 13.1)","(3.6, 4.5, 4.375)","(7.0, 9.4, 8.963636363636365)","(31.0, 95.0, 87.77777777777777)","(11.0, 16.5, 14.5)","(11.0, 14.5, 13.26086956521739)","(4.0, 4.9, 4.82)","(7.5, 9.4, 9.13913043478261)","(14.0, 17.5, 16.423076923076923)"
08-01-2023 15:26:36.892635,"(41.0, 70.0, 65.0)","(31.0, 60.0, 53.0)","(10.0, 13.5, 13.1)","(3.6, 4.5, 4.375)","(7.0, 9.4, 8.963636363636365)","(31.0, 95.0, 88.5)","(11.0, 16.5, 14.5)","(11.0, 14.5, 13.26086956521739)","(4.0, 4.9, 4.82)","(7.5, 9.4, 9.13913043478261)","(14.0, 17.5, 16.423076923076923)"
08-01-2023 15:26:38.066832,"(41.0, 70.0, 65.0)","(31.0, 60.0, 53.0)","(10.0, 13.5, 13.1)","(3.6, 4.5, 4.375)","(7.0, 9.4, 8.963636363636365)","(31.0, 95.0, 88.5)","(11.0, 16.5, 14.3)","(11.0, 14.5, 13.26086956521739)","(4.0, 4.9, 4.82)","(7.5, 9.4, 9.13913043478261)","(14.0, 17.5, 16.423076923076923)"
08-01-2023 15:26:39.211767,"(41.0, 70.0, 65.0)","(31.0, 60.0, 53.0)","(10.0, 13.5, 13.1)","(3.6, 4.5, 4.375)","(7.0, 9.4, 8.963636363636365)","(31.0, 95.0, 88.5)","(11.0, 16.5, 14.3)","(11.0, 14.5, 13.26086956521739)","(4.0, 4.9, 4.82)","(7.5, 9.4, 9.24)","(14.0, 17.5, 16.625)"
08-01-2023 15:26:40.384173,"(41.0, 70.0, 65.0)","(31.0, 60.0, 53.0)","(10.0, 13.5, 13.1)","(3.6, 4.5, 4.375)","(7.0, 9.4, 9.100000000000001)","(31.0, 95.0, 88.5)","(11.0, 16.5, 14.3)","(11.0, 14.5, 13.26086956521739)","(4.0, 4.9, 4.82)","(7.5, 9.6, 9.128)","(14.0, 17.0, 16.625)"
08-01-2023 15:26:41.585345,"(41.0, 70.0, 65.0)","(31.0, 60.0, 53.0)","(10.0, 13.5, 13.1)","(3.6, 4.5, 4.375)","(7.0, 9.4, 9.100000000000001)","(31.0, 95.0, 88.5)","(11.0, 16.5, 14.3)","(11.0, 14.5, 13.26086956521739)","(4.0, 4.9, 4.82)","(7.5, 9.4, 9.128)","(14.0, 17.0, 16.625)"
08-01-2023 15:26:42.737889,"(41.0, 70.0, 65.0)","(31.0, 60.0, 53.0)","(10.0, 13.5, 13.1)","(3.6, 4.5, 4.375)","(7.0, 9.4, 9.100000000000001)","(31.0, 95.0, 88.5)","(11.0, 16.5, 14.3)","(11.0, 14.5, 13.26086956521739)","(4.0, 4.9, 4.82)","(7.5, 9.4, 9.128)","(14.0, 17.0, 16.625)"
08-01-2023 15:26:43.911099,"(41.0, 70.0, 65.0)","(31.0, 60.0, 53.0)","(10.0, 13.5, 13.1)","(3.6, 4.5, 4.375)","(7.0, 9.4, 9.0)","(31.0, 95.0, 88.5)","(11.0, 16.5, 14.3)","(11.0, 14.5, 13.26086956521739)","(4.0, 4.9, 4.82)","(7.5, 9.4, 9.128)","(14.0, 17.0, 16.625)"
08-01-2023 15:26:45.141874,"(41.0, 70.0, 65.0)","(31.0, 60.0, 53.0)","(10.0, 13.5, 13.1)","(3.6, 4.5, 4.375)","(7.0, 9.4, 9.0)","(31.0, 95.0, 88.5)","(11.0, 16.5, 14.3)","(11.0, 14.5, 13.26086956521739)","(4.0, 4.9, 4.82)","(7.5, 9.4, 9.128)","(14.0, 17.0, 16.625)"
08-01-2023 15:26:46.341867,"(41.0, 70.0, 65.0)","(31.0, 60.0, 53.0)","(10.0, 13.5, 13.1)","(3.6, 4.5, 4.375)","(7.0, 9.4, 9.0)","(31.0, 95.0, 74.0)","(11.0, 16.5, 14.3)","(11.0, 14.5, 13.26086956521739)","(4.0, 4.9, 4.82)","(7.5, 9.4, 9.128)","(14.0, 17.0, 16.625)"
08-01-2023 15:26:47.480947,"(41.0, 70.0, 65.0)","(31.0, 60.0, 53.0)","(10.0, 13.5, 13.1)","(3.6, 4.5, 4.375)","(7.0, 9.4, 9.100000000000001)","(31.0, 95.0, 74.0)","(11.0, 16.5, 14.3)","(11.0, 14.5, 13.26086956521739)","(4.0, 4.9, 4.82)","(7.5, 9.4, 9.157142857142857)","(14.0, 17.0, 16.625)"
08-01-2023 15:26:48.619314,"(41.0, 70.0, 66.36363636363636)","(31.0, 60.0, 53.0)","(10.0, 13.5, 13.2)","(3.6, 4.5, 4.375)","(7.0, 9.4, 9.100000000000001)","(31.0, 95.0, 74.0)","(11.0, 16.5, 14.3)","(11.0, 14.5, 13.26086956521739)","(4.0, 4.9, 4.82)","(7.5, 9.4, 9.157142857142857)","(14.0, 17.0, 16.625)"
08-01-2023 15:26:49.788866,"(41.0, 70.0, 66.36363636363636)","(31.0, 60.0, 53.0)","(10.0, 13.5, 13.2)","(3.6, 4.5, 4.375)","(7.0, 9.4, 9.100000000000001)","(31.0, 95.0, 79.25)","(11.0, 16.5, 14.3)","(11.0, 14.5, 13.26086956521739)","(4.0, 4.9, 4.82)","(7.5, 9.4, 9.157142857142857)","(14.0, 17.0, 16.625)"
08-01-2023 15:26:51.010751,"(41.0, 70.0, 66.36363636363636)","(31.0, 60.0, 53.0)","(10.0, 13.5, 13.2)","(3.6, 4.5, 4.375)","(7.0, 9.4, 9.100000000000001)","(31.0, 95.0, 79.25)","(11.0, 16.5, 14.3)","(11.0, 14.5, 13.26086956521739)","(4.0, 4.9, 4.82)","(7.5, 9.4, 9.157142857142857)","(13.0, 17.0, 16.625)"
08-01-2023 15:26:52.169685,"(41.0, 70.0, 62.0)","(31.0, 60.0, 53.0)","(10.0, 13.5, 13.2)","(3.6, 4.5, 4.375)","(7.0, 9.4, 9.100000000000001)","(31.0, 90.0, 63.8)","(11.0, 16.5, 14.3)","(11.0, 14.5, 13.26086956521739)","(4.0, 4.9, 4.82)","(7.5, 9.4, 9.157142857142857)","(13.0, 17.0, 16.625)"
08-01-2023 15:26:53.343587,"(41.0, 70.0, 62.0)","(31.0, 60.0, 53.0)","(10.0, 13.5, 13.2)","(3.6, 4.5, 4.333333333333333)","(7.0, 9.4, 9.100000000000001)","(31.0, 85.0, 56.0)","(11.0, 16.5, 14.3)","(11.0, 14.5, 13.26086956521739)","(4.0, 4.9, 4.82)","(7.5, 9.4, 9.157142857142857)","(13.0, 17.0, 16.625)"
08-01-2023 15:26:54.586916,"(41.0, 70.0, 62.0)","(31.0, 60.0, 53.0)","(10.0, 13.5, 13.2)","(3.6, 4.5, 4.333333333333333)","(7.0, 9.4, 9.200000000000001)","(31.0, 80.0, 68.0)","(11.0, 16.5, 14.3)","(11.0, 14.5, 13.26086956521739)","(4.0, 4.9, 4.82)","(7.5, 9.4, 9.157142857142857)","(13.0, 17.0, 16.625)"
08-01-2023 15:26:55.735046,"(41.0, 70.0, 62.0)","(31.0, 60.0, 53.0)","(10.0, 13.5, 13.2)","(3.6, 4.5, 4.333333333333333)","(7.0, 9.4, 9.200000000000001)","(31.0, 80.0, 57.8)","(11.0, 16.5, 14.3)","(11.0, 14.5, 13.26086956521739)","(4.0, 4.9, 4.82)","(7.5, 9.4, 9.157142857142857)","(13.0, 17.0, 16.625)"
08-01-2023 15:26:56.854559,"(41.0, 70.0, 62.0)","(31.0, 60.0, 53.0)","(10.0, 13.5, 13.2)","(3.6, 4.5, 4.333333333333333)","(7.0, 9.4, 9.200000000000001)","(31.0, 75.0, 57.8)","(11.0, 16.5, 15.166666666666666)","(11.0, 14.5, 13.26086956521739)","(4.0, 4.9, 4.82)","(7.5, 9.4, 9.157142857142857)","(13.0, 17.0, 16.625)"
08-01-2023 15:26:57.975090,"(41.0, 70.0, 62.0)","(31.0, 60.0, 53.0)","(10.0, 13.5, 13.2)","(3.6, 4.5, 4.333333333333333)","(7.0, 9.4, 9.200000000000001)","(31.0, 75.0, 57.8)","(11.0, 16.0, 14.833333333333334)","(11.0, 14.5, 13.26086956521739)","(4.0, 4.9, 4.82)","(7.5, 9.4, 9.157142857142857)","(13.0, 17.0, 16.625)"
08-01-2023 15:26:59.165513,"(41.0, 70.0, 62.0)","(31.0, 60.0, 53.0)","(10.0, 13.5, 13.2)","(3.6, 4.5, 4.333333333333333)","(7.0, 9.4, 9.200000000000001)","(31.0, 75.0, 50.42857142857143)","(11.0, 15.5, 14.833333333333334)","(11.0, 14.5, 13.26086956521739)","(4.0, 4.9, 4.82)","(7.5, 9.4, 8.914285714285715)","(13.0, 17.0, 17.666666666666668)"
08-01-2023 15:27:00.361902,"(41.0, 70.0, 62.0)","(31.0, 60.0, 53.0)","(10.0, 13.5, 13.2)","(3.6, 4.5, 4.333333333333333)","(7.0, 9.4, 9.297142857142857)","(31.0, 75.0, 60.5)","(11.0, 15.5, 14.833333333333334)","(11.0, 14.5, 13.26086956521739)","(4.0, 4.9, 4.82)","(7.5, 9.4, 8.914285714285715)","(13.0, 21.0, 18.0)"
08-01-2023 15:27:01.546583,"(41.0, 70.0, 62.0)","(31.0, 60.0, 53.0)","(10.0, 13.5, 13.2)","(3.6, 4.5, 4.333333333333333)","(7.0, 9.4, 9.22439024390244)","(31.0, 70.0, 51.8)","(11.0, 15.5, 14.833333333333334)","(11.0, 14.5, 13.26086956521739)","(4.0, 4.9, 4.82)","(7.5, 9.4, 8.914285714285715)","(13.0, 20.0, 16.5)"
08-01-2023 15:27:02.672591,"(41.0, 70.0, 62.0)","(31.0, 60.0, 53.0)","(10.0, 13.5, 13.2)","(3.6, 4.5, 4.333333333333333)","(7.0, 9.4, 9.133333333333333)","(31.0, 65.0, 51.8)","(11.0, 15.5, 14.833333333333334)","(11.0, 14.5, 13.461538461538462)","(4.0, 4.9, 4.82)","(7.5, 9.4, 8.914285714285715)","(13.0, 20.0, 17.75)"
08-01-2023 15:27:03.864646,"(41.0, 70.0, 63.333333333333336)","(31.0, 60.0, 53.0)","(10.0, 13.5, 13.071428571428571)","(3.6, 4.5, 4.333333333333333)","(7.0, 9.4, 9.133333333333333)","(31.0, 65.0, 51.8)","(11.0, 15.5, 14.833333333333334)","(11.0, 14.5, 13.461538461538462)","(4.0, 4.9, 4.82)","(7.5, 9.4, 8.914285714285715)","(13.0, 19.5, 17.166666666666668)"
08-01-2023 15:27:05.026093,"(41.0, 70.0, 63.333333333333336)","(31.0, 60.0, 53.0)","(10.0, 13.5, 13.071428571428571)","(3.6, 4.5, 4.333333333333333)","(7.0, 9.4, 9.133333333333333)","(31.0, 65.0, 53.0)","(11.0, 15.5, 14.833333333333334)","(11.0, 14.5, 13.461538461538462)","(4.0, 4.9, 4.82)","(7.5, 9.4, 8.914285714285715)","(13.0, 19.5, 16.583333333333332)"
08-01-2023 15:27:06.151373,"(41.0, 70.0, 63.333333333333336)","(31.0, 60.0, 53.0)","(10.0, 13.5, 13.071428571428571)","(3.6, 4.5, 4.333333333333333)","(7.0, 9.4, 9.133333333333333)","(31.0, 60.0, 51.8)","(11.0, 15.5, 14.833333333333334)","(11.0, 14.5, 13.461538461538462)","(4.0, 4.9, 4.82)","(7.5, 9.4, 8.914285714285715)","(13.0, 19.5, 16.583333333333332)"
08-01-2023 15:27:07.272127,"(41.0, 70.0, 63.333333333333336)","(31.0, 60.0, 53.0)","(10.0, 13.5, 13.071428571428571)","(3.6, 4.5, 4.431818181818182)","(7.0, 9.4, 9.133333333333333)","(31.0, 65.0, 51.8)","(11.0, 15.5, 14.833333333333334)","(11.0, 14.5, 13.461538461538462)","(4.0, 4.9, 4.82)","(7.5, 9.4, 8.9)","(13.0, 19.5, 16.583333333333332)"
08-01-2023 15:27:08.427688,"(41.0, 65.0, 53.333333333333336)","(31.0, 55.0, 52.0)","(10.0, 13.5, 13.071428571428571)","(3.6, 4.5, 4.431818181818182)","(7.0, 9.4, 9.133333333333333)","(31.0, 65.0, 51.8)","(11.0, 15.5, 14.833333333333334)","(11.0, 14.5, 13.461538461538462)","(4.0, 4.9, 4.82)","(7.5, 9.2, 8.9)","(13.0, 19.5, 16.583333333333332)"
08-01-2023 15:27:09.750582,"(41.0, 65.0, 53.333333333333336)","(31.0, 55.0, 52.0)","(10.0, 13.5, 13.071428571428571)","(3.6, 4.5, 4.431818181818182)","(7.0, 9.4, 9.133333333333333)","(31.0, 65.0, 51.8)","(11.0, 15.5, 14.833333333333334)","(11.0, 14.5, 13.461538461538462)","(4.0, 4.9, 4.82)","(7.5, 9.2, 8.9)","(13.0, 19.5, 16.583333333333332)"
08-01-2023 15:27:10.921327,"(41.0, 65.0, 53.333333333333336)","(31.0, 55.0, 52.0)","(10.0, 13.5, 13.071428571428571)","(3.6, 4.5, 4.461538461538462)","(7.0, 9.4, 9.133333333333333)","(31.0, 65.0, 51.8)","(11.0, 15.5, 14.833333333333334)","(11.0, 14.5, 13.461538461538462)","(4.0, 4.9, 4.82)","(7.5, 9.2, 8.9)","(13.0, 19.5, 16.583333333333332)"
08-01-2023 15:27:12.091265,"(41.0, 60.0, 55.0)","(31.0, 55.0, 52.0)","(10.0, 13.5, 13.071428571428571)","(3.6, 4.5, 4.461538461538462)","(7.0, 9.4, 9.533333333333333)","(31.0, 65.0, 51.8)","(11.0, 15.5, 14.833333333333334)","(11.0, 14.5, 13.461538461538462)","(4.0, 4.9, 4.82)","(7.5, 9.2, 8.899999999999999)","(13.0, 19.5, 16.583333333333332)"
08-01-2023 15:27:13.246502,"(41.0, 65.0, 51.0)","(31.0, 55.0, 52.0)","(10.0, 13.5, 13.071428571428571)","(3.6, 4.5, 4.461538461538462)","(7.0, 9.8, 9.533333333333333)","(26.0, 65.0, 51.8)","(11.0, 15.5, 14.833333333333334)","(11.0, 14.5, 13.461538461538462)","(4.0, 4.9, 4.82)","(7.5, 9.2, 8.933333333333334)","(14.0, 19.5, 16.583333333333332)"
08-01-2023 15:27:14.450928,"(41.0, 65.0, 51.0)","(31.0, 55.0, 52.0)","(10.0, 13.5, 13.071428571428571)","(3.6, 4.5, 4.461538461538462)","(7.0, 9.8, 9.533333333333333)","(26.0, 65.0, 51.8)","(11.0, 15.5, 14.833333333333334)","(11.0, 14.5, 13.461538461538462)","(4.0, 4.9, 4.82)","(7.5, 9.2, 8.933333333333334)","(14.0, 19.5, 16.583333333333332)"
08-01-2023 15:27:15.616909,"(41.0, 65.0, 51.0)","(31.0, 55.0, 51.5)","(10.0, 13.5, 13.071428571428571)","(3.6, 4.5, 4.461538461538462)","(7.0, 9.8, 9.472727272727273)","(26.0, 65.0, 51.8)","(11.0, 15.5, 14.833333333333334)","(11.0, 14.5, 13.461538461538462)","(4.0, 4.9, 4.82)","(7.5, 9.2, 8.933333333333334)","(14.0, 19.5, 16.583333333333332)"
08-01-2023 15:27:16.789351,"(41.0, 65.0, 51.0)","(31.0, 55.0, 52.666666666666664)","(10.0, 13.5, 13.071428571428571)","(3.6, 4.5, 4.461538461538462)","(7.0, 9.8, 9.472727272727273)","(26.0, 65.0, 51.8)","(11.0, 15.5, 14.833333333333334)","(11.0, 14.5, 13.461538461538462)","(4.0, 4.9, 4.82)","(7.5, 9.2, 8.933333333333334)","(14.0, 19.5, 16.583333333333332)"
08-01-2023 15:27:18.087537,"(41.0, 65.0, 51.0)","(31.0, 55.0, 51.5)","(10.0, 13.5, 13.071428571428571)","(3.6, 4.5, 4.461538461538462)","(7.0, 9.8, 9.472727272727273)","(26.0, 65.0, 51.8)","(11.0, 15.5, 14.833333333333334)","(11.0, 14.5, 13.3)","(4.0, 4.9, 4.82)","(7.5, 9.2, 8.9)","(14.0, 19.5, 16.583333333333332)"
08-01-2023 15:27:19.258315,"(41.0, 65.0, 51.0)","(31.0, 55.0, 51.5)","(10.0, 13.5, 13.071428571428571)","(3.6, 4.5, 4.457142857142857)","(7.0, 9.8, 9.376470588235295)","(26.0, 65.0, 51.8)","(11.0, 15.5, 14.5)","(11.0, 14.5, 13.3)","(4.0, 4.9, 4.887804878048781)","(7.5, 9.2, 8.9)","(14.0, 19.5, 16.583333333333332)"
08-01-2023 15:27:20.435546,"(41.0, 65.0, 51.0)","(31.0, 55.0, 49.0)","(10.0, 13.5, 13.071428571428571)","(3.6, 4.5, 4.4605263157894735)","(7.0, 9.8, 9.294736842105264)","(26.0, 65.0, 51.8)","(11.0, 15.5, 14.833333333333334)","(11.0, 14.5, 13.3)","(4.0, 4.9, 4.84)","(7.5, 9.2, 8.9)","(14.0, 19.5, 17.0)"
08-01-2023 15:27:21.584021,"(41.0, 65.0, 51.0)","(31.0, 50.0, 49.0)","(10.0, 13.5, 13.071428571428571)","(3.6, 4.5, 4.449999999999999)","(7.0, 9.8, 9.342857142857143)","(26.0, 65.0, 59.0)","(11.0, 15.5, 14.6)","(11.0, 14.5, 13.375)","(4.0, 4.9, 4.84)","(7.5, 9.2, 8.933333333333334)","(14.0, 19.0, 16.833333333333332)"
08-01-2023 15:27:22.767084,"(41.0, 65.0, 51.875)","(31.0, 50.0, 49.0)","(10.0, 13.5, 13.125)","(3.6, 4.6, 4.449999999999999)","(7.0, 9.8, 9.342857142857143)","(26.0, 65.0, 59.0)","(11.0, 15.0, 14.6)","(11.0, 14.5, 13.375)","(4.0, 4.9, 4.84)","(7.5, 9.2, 8.933333333333334)","(14.0, 18.5, 16.5)"
08-01-2023 15:27:23.975005,"(41.0, 65.0, 51.875)","(31.0, 50.0, 49.0)","(10.0, 13.5, 13.125)","(3.6, 4.6, 4.449999999999999)","(7.0, 9.8, 9.342857142857143)","(26.0, 65.0, 54.0)","(11.0, 15.0, 14.6)","(11.0, 14.5, 13.375)","(4.0, 4.9, 4.84)","(7.5, 9.2, 8.933333333333334)","(14.0, 18.5, 16.416666666666668)"
08-01-2023 15:27:25.119668,"(41.0, 65.0, 51.875)","(31.0, 50.0, 49.0)","(10.0, 13.5, 13.125)","(3.6, 4.6, 4.449999999999999)","(7.0, 9.8, 9.342857142857143)","(26.0, 65.0, 54.0)","(11.0, 15.0, 14.2)","(11.0, 14.5, 13.375)","(4.0, 4.9, 4.84)","(7.5, 9.2, 8.933333333333334)","(14.0, 18.5, 16.416666666666668)"
08-01-2023 15:27:26.272010,"(41.0, 65.0, 51.875)","(31.0, 50.0, 49.0)","(10.0, 13.5, 13.125)","(3.6, 4.6, 4.449999999999999)","(7.0, 9.8, 9.342857142857143)","(26.0, 65.0, 54.0)","(11.0, 15.0, 14.2)","(11.0, 14.5, 13.375)","(4.0, 4.9, 4.84)","(7.5, 9.2, 8.933333333333334)","(14.0, 18.5, 16.416666666666668)"
08-01-2023 15:27:27.485255,"(41.0, 65.0, 51.875)","(31.0, 50.0, 49.0)","(10.0, 13.5, 13.125)","(3.6, 4.6, 4.449999999999999)","(7.0, 9.8, 9.342857142857143)","(26.0, 65.0, 54.0)","(11.0, 15.0, 14.2)","(11.0, 14.5, 13.375)","(4.0, 4.9, 4.84)","(7.5, 9.2, 8.933333333333334)","(14.0, 18.5, 16.416666666666668)"
08-01-2023 15:27:28.645320,"(41.0, 65.0, 51.875)","(31.0, 50.0, 49.0)","(10.0, 13.5, 13.125)","(3.6, 4.6, 4.449999999999999)","(7.0, 9.8, 9.342857142857143)","(26.0, 65.0, 54.0)","(11.0, 15.0, 14.2)","(11.0, 14.5, 13.375)","(4.0, 4.9, 4.84)","(7.5, 9.2, 8.933333333333334)","(14.0, 18.5, 16.833333333333332)"
08-01-2023 15:27:29.828709,"(41.0, 65.0, 51.875)","(31.0, 50.0, 49.0)","(10.0, 13.5, 13.125)","(3.6, 4.6, 4.50625)","(7.0, 9.8, 9.342857142857143)","(26.0, 65.0, 54.0)","(11.0, 15.0, 14.2)","(11.0, 14.5, 13.375)","(4.0, 4.9, 4.84)","(7.5, 9.2, 8.933333333333334)","(14.0, 18.5, 16.833333333333332)"
08-01-2023 15:27:31.061911,"(41.0, 65.0, 51.875)","(31.0, 50.0, 49.0)","(10.0, 13.5, 13.125)","(3.6, 4.6, 4.5285714285714285)","(7.0, 9.8, 9.44)","(26.0, 65.0, 54.0)","(11.0, 15.0, 14.2)","(11.0, 14.5, 13.375)","(4.0, 4.9, 4.84)","(7.5, 9.2, 8.933333333333334)","(14.0, 18.5, 17.0)"
08-01-2023 15:27:32.219985,"(41.0, 65.0, 51.875)","(31.0, 50.0, 49.0)","(10.0, 13.5, 13.125)","(3.6, 4.6, 4.5285714285714285)","(7.0, 9.8, 9.44)","(26.0, 65.0, 48.5)","(11.0, 15.0, 14.2)","(11.0, 14.5, 13.375)","(4.0, 4.9, 4.84)","(7.5, 9.2, 8.933333333333334)","(14.0, 18.0, 17.0)"
08-01-2023 15:27:33.347557,"(41.0, 65.0, 51.875)","(31.0, 50.0, 49.0)","(10.0, 13.5, 13.125)","(3.6, 4.6, 4.5285714285714285)","(7.0, 9.8, 9.44)","(26.0, 65.0, 48.5)","(11.0, 15.0, 14.2)","(11.0, 14.5, 13.375)","(4.0, 4.9, 4.84)","(7.5, 9.2, 8.933333333333334)","(14.0, 18.0, 17.0)"
08-01-2023 15:27:34.471544,"(41.0, 65.0, 51.77777777777778)","(31.0, 50.0, 49.0)","(10.0, 13.5, 13.125)","(3.6, 4.6, 4.5285714285714285)","(7.0, 9.8, 9.44)","(26.0, 65.0, 48.5)","(11.0, 15.0, 14.2)","(11.0, 14.5, 13.375)","(4.0, 4.9, 4.84)","(7.5, 9.2, 8.933333333333334)","(14.0, 18.0, 17.0)"
08-01-2023 15:27:35.602431,"(41.0, 65.0, 51.77777777777778)","(31.0, 50.0, 49.0)","(10.0, 13.5, 13.125)","(3.6, 4.6, 4.5285714285714285)","(7.0, 9.8, 9.44)","(26.0, 65.0, 48.5)","(11.0, 15.0, 14.2)","(11.0, 14.5, 13.375)","(4.0, 4.9, 4.84)","(7.5, 9.2, 8.933333333333334)","(14.0, 18.0, 17.0)"
08-01-2023 15:27:36.738221,"(41.0, 60.0, 52.0)","(31.0, 50.0, 49.0)","(10.0, 13.5, 13.125)","(3.6, 4.6, 4.433333333333334)","(7.0, 9.8, 9.35)","(26.0, 65.0, 48.5)","(11.0, 15.0, 14.2)","(11.0, 14.5, 13.375)","(4.0, 4.9, 4.84)","(7.5, 9.2, 8.933333333333334)","(14.0, 18.0, 17.0)"
08-01-2023 15:27:37.899155,"(41.0, 60.0, 49.714285714285715)","(31.0, 50.0, 49.0)","(10.0, 13.5, 13.125)","(3.6, 4.7, 4.433333333333334)","(7.0, 9.8, 9.35)","(26.0, 65.0, 48.5)","(11.0, 15.0, 14.2)","(11.0, 14.5, 13.375)","(4.0, 4.9, 4.84)","(7.5, 9.2, 8.933333333333334)","(14.0, 18.0, 17.0)"
08-01-2023 15:27:39.030512,"(41.0, 60.0, 49.333333333333336)","(31.0, 50.0, 49.0)","(10.0, 13.5, 13.125)","(3.6, 4.7, 4.286206896551724)","(7.0, 9.8, 9.35)","(26.0, 65.0, 48.5)","(11.0, 15.0, 14.166666666666666)","(11.0, 14.5, 13.375)","(4.0, 4.9, 4.84)","(7.5, 9.2, 8.933333333333334)","(14.0, 18.0, 17.4)"
08-01-2023 15:27:40.148015,"(41.0, 60.0, 49.333333333333336)","(31.0, 50.0, 49.0)","(10.0, 13.5, 13.125)","(3.6, 4.7, 4.286206896551724)","(7.0, 9.8, 9.542857142857143)","(26.0, 65.0, 48.5)","(11.0, 15.0, 14.166666666666666)","(11.0, 14.5, 13.375)","(4.0, 4.9, 4.84)","(7.5, 9.2, 8.933333333333334)","(14.0, 18.0, 17.4)"
08-01-2023 15:27:41.283357,"(41.0, 60.0, 49.333333333333336)","(31.0, 50.0, 49.0)","(10.0, 13.5, 13.125)","(3.6, 4.7, 4.286206896551724)","(7.0, 9.8, 9.62857142857143)","(26.0, 65.0, 48.5)","(11.0, 15.0, 14.166666666666666)","(11.0, 14.5, 13.375)","(4.0, 4.9, 4.84)","(7.5, 9.2, 8.933333333333334)","(14.0, 18.0, 17.4)"
08-01-2023 15:27:42.504874,"(41.0, 60.0, 49.333333333333336)","(31.0, 50.0, 49.0)","(10.0, 13.5, 13.125)","(3.6, 4.7, 4.286206896551724)","(7.0, 9.8, 9.62857142857143)","(26.0, 65.0, 48.5)","(11.0, 15.0, 13.61111111111111)","(11.0, 14.5, 13.375)","(4.0, 4.9, 4.84)","(7.5, 9.2, 8.933333333333334)","(14.0, 18.0, 17.4)"
08-01-2023 15:27:43.692848,"(41.0, 60.0, 49.333333333333336)","(31.0, 50.0, 49.0)","(10.0, 13.5, 13.125)","(3.6, 4.7, 4.278125)","(7.0, 9.8, 9.62857142857143)","(26.0, 65.0, 48.5)","(11.0, 15.0, 13.26923076923077)","(11.0, 14.5, 13.375)","(4.0, 4.9, 4.84)","(7.5, 9.2, 8.933333333333334)","(14.0, 18.0, 17.4)"
08-01-2023 15:27:44.809910,"(41.0, 60.0, 49.333333333333336)","(31.0, 50.0, 49.0)","(10.0, 13.5, 13.125)","(3.6, 4.7, 4.366666666666666)","(7.0, 9.8, 9.62857142857143)","(26.0, 65.0, 48.5)","(11.0, 15.0, 13.26923076923077)","(11.0, 14.5, 13.375)","(4.0, 4.9, 4.84)","(7.5, 9.2, 8.933333333333334)","(14.0, 18.0, 17.4)"
08-01-2023 15:27:45.938157,"(41.0, 60.0, 49.333333333333336)","(31.0, 50.0, 49.0)","(10.0, 13.5, 13.125)","(3.6, 4.6, 4.366666666666666)","(7.0, 9.8, 9.62857142857143)","(26.0, 65.0, 48.5)","(11.0, 15.0, 13.833333333333334)","(11.0, 14.5, 13.15)","(4.0, 4.9, 4.84)","(7.5, 9.2, 8.933333333333334)","(14.0, 18.0, 16.6)"
08-01-2023 15:27:47.085705,"(41.0, 55.0, 50.333333333333336)","(31.0, 55.0, 52.666666666666664)","(10.0, 13.5, 13.125)","(3.6, 4.6, 4.366666666666666)","(7.0, 9.8, 9.62857142857143)","(26.0, 65.0, 54.0)","(11.0, 14.5, 13.833333333333334)","(11.0, 14.5, 13.15)","(4.0, 4.9, 4.84)","(7.5, 9.2, 8.933333333333334)","(14.0, 17.0, 16.6)"
