,Lucky Jim,Agent Starling,Madrigal Nz,Certainlycallitin,As She Says,Mullum Doc,Dont Fear For Me,Jakki Mun,Major Rumble
05-01-2023 12:32:25.438193,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 80.0)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:32:26.625026,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 80.0)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:32:27.792069,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 80.0)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:32:29.007645,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 80.0)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:32:30.194715,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 80.0)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:32:31.316940,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 80.0)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:32:32.447893,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 80.0)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:32:33.562860,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 80.0)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:32:34.707155,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 80.0)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:32:35.854248,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 80.0)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:32:37.050758,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 111.25)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:32:38.244972,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 111.25)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:32:39.427883,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 111.25)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:32:40.573835,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 111.25)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:32:41.718894,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 111.25)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:32:42.873521,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 111.25)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:32:43.972203,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 111.25)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:32:45.078848,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 111.25)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:32:46.208741,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 111.25)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:32:47.355401,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 111.25)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:32:48.527934,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 111.25)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:32:49.740706,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 111.25)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:32:50.955761,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 111.25)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:32:52.171239,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 111.25)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:32:53.361155,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 111.25)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:32:54.613204,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 111.25)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:32:55.794726,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 111.25)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:32:56.912722,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 111.25)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:32:58.091393,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 111.25)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:32:59.215725,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 111.25)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:33:00.369007,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 111.25)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:33:01.510423,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 111.25)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:33:02.653871,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 111.25)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:33:03.828910,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 111.25)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:33:04.998029,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 111.25)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:33:06.163834,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 111.25)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:33:07.344434,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 111.25)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:33:08.546425,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 111.25)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:33:09.708878,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 111.25)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:33:10.809086,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 111.25)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:33:11.957575,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 111.25)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:33:13.037058,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 111.25)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:33:14.178488,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 111.25)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:33:15.350891,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 111.25)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:33:16.550199,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 111.25)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:33:17.779353,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 111.25)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:33:18.977037,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 111.25)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:33:20.208115,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 111.25)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:33:21.495446,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 111.25)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:33:22.768518,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 111.25)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:33:23.989627,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 111.25)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:33:25.226208,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 111.25)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:33:26.459221,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 111.25)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:33:27.654434,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 111.25)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:33:28.860492,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 111.25)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:33:30.123680,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 111.25)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:33:31.392698,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 111.25)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:33:32.605796,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 111.25)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:33:33.788661,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 111.25)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:33:34.932202,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 111.25)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:33:36.079935,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 111.25)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:33:37.191463,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 110.0)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:33:38.334957,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 110.0)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:33:39.449223,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 110.0)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:33:40.641898,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 110.0)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:33:41.845674,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 110.0)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:33:43.043206,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 110.0)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:33:44.284618,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 110.0)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:33:45.478524,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 110.0)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:33:46.644681,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 110.0)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:33:47.786686,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 80.0)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:33:48.875053,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 80.0)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:33:49.981275,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 80.0)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:33:51.062128,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 80.0)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:33:52.232728,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 80.0)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:33:53.429533,"(4.8, 7.8, 5.866666666666667)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 80.0)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
05-01-2023 12:33:54.600411,"(4.8, 7.8, 7.075)","(61.0, 130.0, 111.25)","(1.65, 99999, 99990)","(51.0, 210.0, 160.76923076923077)","(11.0, 23.0, 20.444444444444443)","(12.0, 28.0, 24.666666666666668)","(31.0, 130.0, 80.0)","(4.8, 8.4, 7.542857142857143)","(14.0, 28.0, 21.0)"
