,Natural Action,Avianna,My Names Stacey,Maximum Brooke,Thybulle Bale,Malo Magic
10-01-2023 16:09:30.183448,"(19.0, 40.0, 33.14285714285714)","(7.5, 10.5, 10.035714285714285)","(3.2, 4.4, 4.114285714285715)","(6.5, 6.8, 6.2)","(6.5, 14.5, 13.366666666666667)","(2.25, 2.5, 2.48)"
10-01-2023 16:09:31.433805,"(19.0, 40.0, 34.94736842105263)","(7.5, 10.5, 10.035714285714285)","(3.2, 4.4, 4.114285714285715)","(6.5, 6.8, 6.2)","(6.5, 14.5, 13.5)","(2.25, 2.5, 2.48)"
10-01-2023 16:09:32.619342,"(19.0, 40.0, 31.84)","(7.5, 10.5, 10.229166666666666)","(3.2, 4.4, 4.141935483870968)","(6.5, 6.8, 6.466666666666667)","(6.5, 14.5, 13.5)","(2.25, 2.5, 2.4466666666666668)"
10-01-2023 16:09:33.925619,"(19.0, 40.0, 31.692307692307693)","(7.5, 10.5, 10.229166666666666)","(3.2, 4.4, 4.114285714285715)","(6.5, 6.6, 6.514285714285714)","(6.5, 14.5, 13.58695652173913)","(2.25, 2.5, 2.491111111111111)"
10-01-2023 16:09:35.233589,"(19.0, 40.0, 32.55172413793103)","(7.5, 10.5, 10.229166666666666)","(3.2, 4.4, 4.114285714285715)","(6.5, 6.6, 6.514285714285714)","(6.5, 14.5, 13.366666666666667)","(2.25, 2.5, 2.491111111111111)"
10-01-2023 16:09:36.622516,"(19.0, 40.0, 32.714285714285715)","(7.5, 10.5, 10.229166666666666)","(3.2, 4.4, 4.114285714285715)","(6.5, 6.6, 6.0)","(6.5, 14.5, 13.5)","(2.25, 2.5, 2.491111111111111)"
10-01-2023 16:09:37.816222,"(19.0, 40.0, 32.714285714285715)","(7.5, 10.5, 10.229166666666666)","(3.2, 4.4, 4.151724137931034)","(6.0, 6.6, 6.199999999999999)","(7.0, 14.5, 13.5)","(2.25, 2.5, 2.491111111111111)"
10-01-2023 16:09:39.044453,"(19.0, 40.0, 32.714285714285715)","(7.5, 10.5, 10.229166666666666)","(3.2, 4.4, 4.151724137931034)","(6.0, 6.6, 6.2823529411764705)","(7.0, 14.5, 13.58695652173913)","(2.25, 2.5, 2.491111111111111)"
10-01-2023 16:09:40.321743,"(19.0, 40.0, 32.714285714285715)","(7.5, 10.5, 10.229166666666666)","(3.2, 4.4, 4.236363636363636)","(6.0, 6.6, 6.097674418604651)","(7.0, 14.5, 13.58695652173913)","(2.25, 2.5, 2.491111111111111)"
10-01-2023 16:09:41.544159,"(19.0, 40.0, 32.714285714285715)","(7.5, 10.5, 10.229166666666666)","(3.2, 4.4, 4.1923076923076925)","(6.0, 6.6, 5.832)","(7.0, 14.5, 13.542553191489361)","(2.25, 2.5, 2.491578947368421)"
10-01-2023 16:09:42.686012,"(19.0, 40.0, 32.714285714285715)","(7.5, 10.5, 9.742857142857144)","(3.2, 4.4, 4.1923076923076925)","(6.0, 6.6, 5.832)","(7.0, 14.5, 13.542553191489361)","(2.25, 2.5, 2.491578947368421)"
10-01-2023 16:09:43.830967,"(19.0, 40.0, 32.714285714285715)","(7.5, 9.8, 9.633333333333333)","(3.2, 4.4, 4.1923076923076925)","(6.0, 6.6, 5.832)","(7.0, 14.5, 13.453488372093023)","(2.25, 2.5, 2.491578947368421)"
10-01-2023 16:09:44.997335,"(19.0, 40.0, 32.714285714285715)","(7.5, 10.5, 10.15625)","(3.2, 4.4, 4.1923076923076925)","(6.0, 6.6, 5.832)","(7.0, 14.5, 13.328125)","(2.25, 2.5, 2.491578947368421)"
10-01-2023 16:09:46.172398,"(19.0, 40.0, 32.714285714285715)","(7.5, 10.5, 10.15625)","(3.2, 4.4, 4.1923076923076925)","(6.0, 6.6, 5.832)","(7.0, 14.5, 13.585365853658537)","(2.25, 2.5, 2.491578947368421)"
10-01-2023 16:09:47.356882,"(19.0, 40.0, 32.714285714285715)","(7.5, 10.5, 10.288461538461538)","(3.2, 4.4, 4.1923076923076925)","(6.0, 6.6, 5.832)","(7.0, 14.5, 13.764705882352942)","(2.25, 2.5, 2.491578947368421)"
10-01-2023 16:09:48.568968,"(19.0, 40.0, 32.714285714285715)","(7.5, 10.5, 10.288461538461538)","(3.2, 4.4, 4.1923076923076925)","(6.0, 6.6, 5.832)","(7.0, 14.5, 13.764705882352942)","(2.25, 2.5, 2.491578947368421)"
10-01-2023 16:09:49.737567,"(19.0, 40.0, 31.84)","(7.5, 10.5, 10.288461538461538)","(3.2, 4.4, 4.1923076923076925)","(6.0, 6.6, 5.832)","(7.0, 14.5, 13.764705882352942)","(2.25, 2.5, 2.491578947368421)"
10-01-2023 16:09:50.844485,"(19.0, 40.0, 32.714285714285715)","(7.5, 10.5, 10.288461538461538)","(3.2, 4.4, 4.1923076923076925)","(6.0, 6.6, 5.832)","(7.0, 14.5, 13.666666666666666)","(2.25, 2.5, 2.491578947368421)"
10-01-2023 16:09:51.979981,"(19.0, 40.0, 32.714285714285715)","(7.5, 10.5, 10.25)","(3.2, 4.4, 4.1923076923076925)","(6.0, 6.6, 5.832)","(7.0, 14.5, 13.666666666666666)","(2.25, 2.5, 2.491111111111111)"
10-01-2023 16:09:53.165582,"(19.0, 40.0, 31.84)","(7.5, 10.5, 10.8)","(3.2, 4.4, 4.207142857142857)","(6.0, 6.6, 5.832)","(7.0, 14.5, 13.647727272727273)","(2.25, 2.5, 2.491111111111111)"
10-01-2023 16:09:54.290334,"(19.0, 40.0, 31.84)","(7.5, 11.5, 11.23846153846154)","(3.2, 4.4, 4.207142857142857)","(6.0, 6.6, 5.832)","(7.0, 14.5, 13.647727272727273)","(2.25, 2.5, 2.491111111111111)"
10-01-2023 16:09:55.478913,"(19.0, 40.0, 32.714285714285715)","(7.5, 11.5, 10.96875)","(3.2, 4.4, 4.265)","(6.0, 6.6, 5.832)","(7.0, 14.5, 13.8125)","(2.25, 2.5, 2.491111111111111)"
10-01-2023 16:09:56.583345,"(19.0, 40.0, 32.714285714285715)","(7.5, 11.5, 10.96875)","(3.2, 4.4, 4.265)","(6.0, 6.6, 5.832)","(7.0, 14.0, 13.526315789473685)","(2.25, 2.5, 2.491111111111111)"
10-01-2023 16:09:57.718238,"(19.0, 40.0, 31.84)","(7.5, 11.5, 10.96875)","(3.2, 4.4, 4.265)","(6.0, 6.6, 6.039285714285715)","(7.0, 14.0, 13.526315789473685)","(2.25, 2.5, 2.491111111111111)"
10-01-2023 16:09:58.816323,"(19.0, 40.0, 31.84)","(7.5, 11.5, 10.96875)","(3.2, 4.4, 4.265)","(6.0, 6.2, 6.016666666666667)","(7.0, 14.0, 13.526315789473685)","(2.25, 2.5, 2.491111111111111)"
10-01-2023 16:09:59.967855,"(19.0, 40.0, 31.84)","(7.5, 11.5, 10.96875)","(3.2, 4.4, 4.265)","(6.0, 6.2, 6.039285714285715)","(7.0, 14.0, 13.526315789473685)","(2.25, 2.5, 2.491111111111111)"
10-01-2023 16:10:01.135444,"(19.0, 40.0, 32.714285714285715)","(7.5, 11.5, 10.96875)","(3.2, 4.4, 4.254054054054054)","(6.0, 6.2, 5.920588235294118)","(7.0, 14.0, 13.526315789473685)","(2.25, 2.5, 2.49)"
10-01-2023 16:10:02.269785,"(19.0, 40.0, 31.84)","(7.5, 11.5, 10.96875)","(3.2, 4.4, 4.254054054054054)","(6.0, 6.2, 5.964705882352941)","(7.0, 14.0, 13.526315789473685)","(2.25, 2.5, 2.4885714285714284)"
10-01-2023 16:10:03.455068,"(19.0, 40.0, 31.84)","(7.5, 11.5, 10.96875)","(3.2, 4.4, 4.254054054054054)","(6.0, 6.0, 5.964705882352941)","(7.0, 14.0, 13.526315789473685)","(2.25, 2.5, 2.486666666666667)"
10-01-2023 16:10:04.621127,"(19.0, 40.0, 31.84)","(7.5, 11.5, 10.96875)","(3.2, 4.4, 4.254054054054054)","(6.0, 6.0, 5.964705882352941)","(7.0, 14.0, 13.526315789473685)","(2.25, 2.5, 2.4905882352941178)"
10-01-2023 16:10:05.692559,"(19.0, 40.0, 32.714285714285715)","(7.5, 11.5, 10.96875)","(3.2, 4.4, 4.254054054054054)","(6.0, 6.0, 5.964705882352941)","(7.0, 14.0, 13.526315789473685)","(2.25, 2.5, 2.4905882352941178)"
10-01-2023 16:10:06.764366,"(19.0, 40.0, 31.84)","(7.5, 11.5, 10.984848484848484)","(3.2, 4.4, 4.254054054054054)","(6.0, 6.0, 5.82)","(7.0, 14.0, 13.526315789473685)","(2.25, 2.5, 2.4905882352941178)"
10-01-2023 16:10:08.056049,"(19.0, 40.0, 31.84)","(7.5, 11.5, 10.984848484848484)","(3.2, 4.4, 4.254054054054054)","(6.0, 6.0, 5.63076923076923)","(7.0, 14.0, 13.526315789473685)","(2.25, 2.5, 2.4905882352941178)"
10-01-2023 16:10:09.492043,"(19.0, 40.0, 31.84)","(7.5, 11.5, 10.984848484848484)","(3.2, 4.4, 4.254054054054054)","(6.0, 6.0, 5.63076923076923)","(7.0, 14.0, 13.526315789473685)","(2.25, 2.5, 2.4927272727272727)"
10-01-2023 16:10:10.793707,"(19.0, 40.0, 32.714285714285715)","(7.5, 11.5, 10.984848484848484)","(3.2, 4.4, 4.254054054054054)","(6.0, 6.0, 5.63076923076923)","(7.0, 14.0, 13.526315789473685)","(2.25, 2.5, 2.4927272727272727)"
10-01-2023 16:10:11.930914,"(19.0, 40.0, 32.714285714285715)","(7.5, 11.5, 10.984848484848484)","(3.2, 4.4, 4.254054054054054)","(6.0, 6.0, 5.63076923076923)","(7.0, 14.0, 13.526315789473685)","(2.25, 2.5, 2.4927272727272727)"
10-01-2023 16:10:13.050124,"(19.0, 40.0, 30.742857142857144)","(7.5, 11.5, 10.984848484848484)","(3.2, 4.4, 4.254054054054054)","(6.0, 6.0, 5.63076923076923)","(7.0, 14.0, 13.526315789473685)","(2.25, 2.5, 2.4927272727272727)"
10-01-2023 16:10:14.123318,"(19.0, 40.0, 30.742857142857144)","(7.5, 11.5, 11.104651162790699)","(3.2, 4.4, 4.222448979591837)","(6.0, 6.0, 5.617391304347826)","(7.0, 14.0, 13.526315789473685)","(2.25, 2.5, 2.4927272727272727)"
10-01-2023 16:10:15.230378,"(19.0, 40.0, 30.742857142857144)","(7.5, 11.5, 11.104651162790699)","(3.2, 4.4, 4.222448979591837)","(5.5, 6.0, 5.617391304347826)","(7.5, 14.0, 13.625)","(2.2, 2.5, 2.4927272727272727)"
10-01-2023 16:10:16.410682,"(19.0, 40.0, 30.742857142857144)","(7.5, 11.5, 10.9)","(3.2, 4.4, 4.222448979591837)","(5.5, 6.0, 5.617391304347826)","(7.5, 14.0, 13.325)","(2.2, 2.5, 2.492)"
10-01-2023 16:10:17.550170,"(19.0, 38.0, 32.44444444444444)","(7.5, 11.5, 11.0)","(3.2, 4.4, 4.222448979591837)","(5.5, 6.0, 5.617391304347826)","(7.5, 14.0, 13.1875)","(2.2, 2.5, 2.492)"
10-01-2023 16:10:18.744364,"(19.0, 38.0, 35.27272727272727)","(7.5, 11.5, 11.0)","(3.2, 4.4, 4.222448979591837)","(5.5, 6.0, 5.617391304347826)","(7.5, 14.5, 13.1875)","(2.2, 2.5, 2.492)"
10-01-2023 16:10:19.871704,"(19.0, 38.0, 31.333333333333332)","(7.5, 11.5, 11.166666666666666)","(3.2, 4.4, 4.222448979591837)","(5.5, 6.0, 5.617391304347826)","(7.5, 14.5, 13.5)","(2.2, 2.5, 2.492)"
10-01-2023 16:10:20.965101,"(21.0, 38.0, 31.333333333333332)","(7.5, 11.5, 11.24074074074074)","(3.3, 4.4, 4.222448979591837)","(5.5, 6.0, 5.617391304347826)","(8.0, 14.5, 13.625)","(2.25, 2.5, 2.4952)"
10-01-2023 16:10:22.098891,"(21.0, 38.0, 30.22222222222222)","(7.5, 11.5, 11.24074074074074)","(3.3, 4.4, 4.222448979591837)","(5.5, 6.0, 5.617391304347826)","(8.0, 14.5, 13.523255813953488)","(2.25, 2.5, 2.4939999999999998)"
10-01-2023 16:10:23.368031,"(21.0, 38.0, 30.22222222222222)","(7.5, 11.5, 11.31081081081081)","(3.3, 4.4, 4.222448979591837)","(5.5, 6.0, 5.617391304347826)","(8.0, 14.5, 13.954545454545455)","(2.25, 2.5, 2.4939999999999998)"
10-01-2023 16:10:24.534149,"(21.0, 38.0, 30.22222222222222)","(7.5, 11.5, 11.31081081081081)","(3.3, 4.4, 4.222448979591837)","(5.5, 6.0, 5.617391304347826)","(8.0, 14.5, 13.954545454545455)","(2.25, 2.5, 2.496)"
10-01-2023 16:10:25.719195,"(21.0, 38.0, 30.22222222222222)","(7.5, 11.5, 11.31081081081081)","(3.3, 4.4, 4.222448979591837)","(5.5, 6.0, 5.617391304347826)","(8.0, 14.5, 13.954545454545455)","(2.25, 2.5, 2.496)"
10-01-2023 16:10:27.034891,"(19.0, 38.0, 30.22222222222222)","(7.5, 11.5, 11.31081081081081)","(3.2, 4.4, 4.222448979591837)","(5.5, 6.0, 5.617391304347826)","(7.5, 14.5, 13.954545454545455)","(2.2, 2.5, 2.496)"
10-01-2023 16:10:28.284925,"(19.0, 38.0, 30.22222222222222)","(7.5, 11.5, 11.31081081081081)","(3.2, 4.4, 4.222448979591837)","(5.5, 6.0, 5.617391304347826)","(7.5, 14.5, 13.954545454545455)","(2.2, 2.5, 2.496)"
10-01-2023 16:10:29.608966,"(19.0, 38.0, 30.22222222222222)","(7.5, 11.5, 11.31081081081081)","(3.2, 4.4, 4.222448979591837)","(5.5, 6.0, 5.617391304347826)","(7.5, 14.5, 13.954545454545455)","(2.2, 2.5, 2.496)"
10-01-2023 16:10:30.677889,"(19.0, 38.0, 30.22222222222222)","(7.5, 11.5, 11.31081081081081)","(3.2, 4.4, 4.222448979591837)","(5.5, 6.0, 5.617391304347826)","(7.5, 14.5, 13.954545454545455)","(2.2, 2.5, 2.496)"
10-01-2023 16:10:31.819446,"(19.0, 38.0, 30.22222222222222)","(7.5, 11.5, 11.333333333333334)","(3.2, 4.4, 4.222448979591837)","(5.5, 6.0, 5.617391304347826)","(7.5, 14.5, 13.954545454545455)","(2.2, 2.5, 2.496)"
10-01-2023 16:10:32.976961,"(19.0, 38.0, 30.0)","(7.5, 11.5, 11.333333333333334)","(3.2, 4.4, 4.222448979591837)","(5.5, 6.0, 5.617391304347826)","(7.5, 14.5, 13.954545454545455)","(2.2, 2.5, 2.496)"
10-01-2023 16:10:34.167386,"(19.0, 38.0, 30.0)","(7.5, 11.5, 11.333333333333334)","(3.2, 4.4, 4.222448979591837)","(5.5, 6.0, 5.617391304347826)","(7.5, 14.5, 13.954545454545455)","(2.2, 2.5, 2.496)"
10-01-2023 16:10:35.371788,"(19.0, 38.0, 30.0)","(7.5, 11.5, 11.333333333333334)","(3.2, 4.4, 4.222448979591837)","(5.5, 6.0, 5.617391304347826)","(7.5, 14.5, 13.954545454545455)","(2.2, 2.5, 2.496)"
10-01-2023 16:10:36.434463,"(19.0, 38.0, 30.0)","(7.5, 11.5, 11.333333333333334)","(3.2, 4.4, 4.222448979591837)","(5.5, 6.0, 5.621212121212121)","(7.5, 14.5, 13.954545454545455)","(2.2, 2.5, 2.496)"
10-01-2023 16:10:37.577224,"(19.0, 38.0, 30.0)","(7.5, 11.5, 11.333333333333334)","(3.2, 4.4, 4.222448979591837)","(5.5, 6.0, 5.621212121212121)","(7.5, 14.5, 13.954545454545455)","(2.2, 2.5, 2.496)"
10-01-2023 16:10:38.880656,"(19.0, 38.0, 30.0)","(7.5, 11.5, 11.333333333333334)","(3.2, 4.4, 4.222448979591837)","(5.5, 6.0, 5.66)","(7.5, 14.5, 13.954545454545455)","(2.2, 2.5, 2.496)"
10-01-2023 16:10:40.174700,"(19.0, 38.0, 30.0)","(7.5, 11.5, 11.333333333333334)","(3.2, 4.4, 4.222448979591837)","(5.5, 5.9, 5.671428571428572)","(7.5, 14.5, 13.954545454545455)","(2.2, 2.5, 2.496)"
10-01-2023 16:10:41.370551,"(19.0, 38.0, 30.0)","(7.5, 11.5, 11.333333333333334)","(3.2, 4.4, 4.222448979591837)","(5.5, 5.9, 5.7)","(7.5, 14.5, 13.954545454545455)","(2.2, 2.5, 2.496)"
10-01-2023 16:10:42.603025,"(21.0, 38.0, 30.0)","(7.5, 11.5, 11.333333333333334)","(3.2, 4.4, 4.222448979591837)","(5.5, 5.9, 5.641176470588236)","(8.0, 14.5, 13.954545454545455)","(2.25, 2.5, 2.496)"
10-01-2023 16:10:44.227527,"(21.0, 38.0, 30.0)","(7.5, 11.5, 11.333333333333334)","(3.2, 4.4, 4.222448979591837)","(5.5, 5.9, 5.641176470588236)","(8.0, 14.5, 13.631578947368421)","(2.25, 2.5, 2.496)"
10-01-2023 16:10:45.515179,"(21.0, 38.0, 30.0)","(7.5, 11.5, 11.333333333333334)","(3.2, 4.4, 4.222448979591837)","(5.5, 5.9, 5.609090909090909)","(8.0, 14.5, 14.03448275862069)","(2.25, 2.5, 2.496)"
10-01-2023 16:10:46.808706,"(21.0, 38.0, 30.0)","(7.5, 11.5, 11.333333333333334)","(3.2, 4.4, 4.222448979591837)","(5.5, 5.9, 5.609090909090909)","(8.0, 14.5, 14.102941176470589)","(2.25, 2.5, 2.496)"
10-01-2023 16:10:47.969185,"(21.0, 38.0, 30.0)","(7.5, 11.5, 11.333333333333334)","(3.2, 4.4, 4.222448979591837)","(5.5, 5.9, 5.609090909090909)","(8.0, 14.5, 14.193181818181818)","(2.25, 2.5, 2.496)"
10-01-2023 16:10:49.196479,"(21.0, 38.0, 30.0)","(7.5, 11.5, 11.333333333333334)","(3.2, 4.4, 4.222448979591837)","(5.5, 5.9, 5.609090909090909)","(8.0, 14.5, 14.153846153846153)","(2.25, 2.5, 2.496)"
10-01-2023 16:10:50.413787,"(21.0, 38.0, 30.22222222222222)","(7.5, 11.5, 11.333333333333334)","(3.2, 4.4, 4.222448979591837)","(5.5, 5.9, 5.609090909090909)","(8.0, 14.5, 14.153846153846153)","(2.25, 2.5, 2.496)"
10-01-2023 16:10:51.642794,"(21.0, 38.0, 30.22222222222222)","(7.5, 11.5, 11.333333333333334)","(3.2, 4.4, 4.222448979591837)","(5.5, 5.9, 5.609090909090909)","(8.0, 14.5, 14.153846153846153)","(2.25, 2.5, 2.496)"
10-01-2023 16:10:52.840577,"(21.0, 38.0, 30.22222222222222)","(7.5, 11.5, 11.333333333333334)","(3.2, 4.4, 4.222448979591837)","(5.5, 5.9, 5.609090909090909)","(8.0, 14.5, 14.153846153846153)","(2.25, 2.5, 2.5062857142857142)"
10-01-2023 16:10:53.930245,"(21.0, 38.0, 30.22222222222222)","(7.5, 11.5, 11.333333333333334)","(3.2, 4.4, 4.222448979591837)","(5.5, 5.9, 5.609090909090909)","(8.0, 14.5, 14.153846153846153)","(2.25, 2.52, 2.508)"
10-01-2023 16:10:55.066900,"(21.0, 38.0, 30.22222222222222)","(7.5, 11.5, 11.333333333333334)","(3.2, 4.4, 4.222448979591837)","(5.5, 5.9, 5.609090909090909)","(8.0, 14.5, 14.153846153846153)","(2.25, 2.52, 2.506341463414634)"
10-01-2023 16:10:56.276292,"(21.0, 38.0, 30.22222222222222)","(7.5, 11.5, 11.333333333333334)","(3.2, 4.4, 4.222448979591837)","(5.5, 5.9, 5.609090909090909)","(8.0, 14.5, 14.153846153846153)","(2.25, 2.52, 2.506341463414634)"
10-01-2023 16:10:57.468715,"(21.0, 38.0, 30.22222222222222)","(7.5, 11.5, 11.333333333333334)","(3.2, 4.4, 4.222448979591837)","(5.5, 5.9, 5.609090909090909)","(8.0, 14.5, 14.153846153846153)","(2.25, 2.52, 2.506341463414634)"
10-01-2023 16:10:58.611912,"(21.0, 38.0, 30.22222222222222)","(7.5, 11.5, 11.333333333333334)","(3.2, 4.4, 4.222448979591837)","(5.5, 5.9, 5.609090909090909)","(8.0, 14.5, 14.153846153846153)","(2.25, 2.52, 2.506341463414634)"
10-01-2023 16:10:59.701378,"(21.0, 38.0, 30.22222222222222)","(7.5, 11.5, 11.333333333333334)","(3.2, 4.4, 4.222448979591837)","(5.5, 5.9, 5.609090909090909)","(8.0, 14.5, 14.153846153846153)","(2.25, 2.52, 2.506341463414634)"
10-01-2023 16:11:00.910239,"(21.0, 38.0, 30.22222222222222)","(7.5, 11.5, 11.333333333333334)","(3.2, 4.4, 4.222448979591837)","(5.5, 5.9, 5.609090909090909)","(8.0, 14.5, 14.153846153846153)","(2.25, 2.52, 2.506341463414634)"
10-01-2023 16:11:02.111923,"(21.0, 38.0, 30.22222222222222)","(7.5, 11.5, 11.333333333333334)","(3.2, 4.4, 4.222448979591837)","(5.5, 5.9, 5.609090909090909)","(8.0, 14.5, 14.153846153846153)","(2.25, 2.52, 2.506341463414634)"
10-01-2023 16:11:03.265611,"(21.0, 38.0, 30.22222222222222)","(7.5, 11.5, 11.333333333333334)","(3.2, 4.4, 4.222448979591837)","(5.5, 5.9, 5.609090909090909)","(8.0, 14.5, 14.153846153846153)","(2.25, 2.52, 2.506341463414634)"
10-01-2023 16:11:04.399278,"(21.0, 38.0, 30.22222222222222)","(7.5, 11.5, 11.333333333333334)","(3.2, 4.4, 4.222448979591837)","(5.5, 5.9, 5.757142857142857)","(8.0, 14.5, 14.153846153846153)","(2.25, 2.52, 2.506341463414634)"
10-01-2023 16:11:05.596507,"(21.0, 38.0, 30.22222222222222)","(7.5, 11.5, 11.333333333333334)","(3.2, 4.4, 4.222448979591837)","(5.5, 5.8, 5.7)","(8.0, 14.5, 14.153846153846153)","(2.25, 2.52, 2.506341463414634)"
10-01-2023 16:11:06.789712,"(21.0, 38.0, 30.22222222222222)","(7.5, 11.5, 11.333333333333334)","(3.2, 4.4, 4.222448979591837)","(5.5, 5.8, 5.65)","(8.0, 14.5, 14.153846153846153)","(2.25, 2.52, 2.506341463414634)"
10-01-2023 16:11:07.951744,"(21.0, 38.0, 30.22222222222222)","(7.5, 11.5, 11.333333333333334)","(3.2, 4.4, 4.222448979591837)","(5.5, 5.8, 5.65)","(8.0, 14.5, 14.153846153846153)","(2.25, 2.52, 2.506666666666667)"
10-01-2023 16:11:09.072457,"(21.0, 38.0, 30.22222222222222)","(7.5, 11.5, 11.333333333333334)","(3.2, 4.4, 4.222448979591837)","(5.5, 5.8, 5.65)","(8.0, 14.5, 14.153846153846153)","(2.25, 2.52, 2.5069767441860464)"
10-01-2023 16:11:10.122132,"(21.0, 38.0, 30.22222222222222)","(8.5, 11.5, 11.333333333333334)","(3.3, 4.4, 4.211111111111111)","(5.0, 5.8, 5.525)","(9.0, 14.5, 14.153846153846153)","(2.2, 2.52, 2.5069767441860464)"
10-01-2023 16:11:11.203115,"(21.0, 38.0, 30.22222222222222)","(8.5, 11.5, 11.333333333333334)","(3.3, 4.4, 4.211111111111111)","(5.0, 5.8, 5.525)","(9.0, 14.5, 14.153846153846153)","(2.2, 2.52, 2.5069767441860464)"
10-01-2023 16:11:12.400931,"(21.0, 38.0, 30.22222222222222)","(8.5, 11.5, 11.333333333333334)","(3.3, 4.4, 4.211111111111111)","(5.0, 5.8, 5.605882352941176)","(9.0, 14.5, 14.153846153846153)","(2.2, 2.52, 2.5069767441860464)"
10-01-2023 16:11:13.557945,"(21.0, 38.0, 30.22222222222222)","(8.5, 11.5, 11.333333333333334)","(3.3, 4.4, 4.211111111111111)","(5.0, 5.8, 5.533333333333333)","(9.0, 14.5, 14.153846153846153)","(2.2, 2.52, 2.5069767441860464)"
10-01-2023 16:11:14.579187,"(21.0, 38.0, 30.22222222222222)","(8.5, 11.5, 11.333333333333334)","(3.3, 4.4, 4.211111111111111)","(5.0, 5.8, 5.605882352941176)","(9.0, 14.5, 14.153846153846153)","(2.2, 2.52, 2.5069767441860464)"
10-01-2023 16:11:15.699087,"(21.0, 38.0, 30.22222222222222)","(8.5, 11.5, 11.333333333333334)","(3.3, 4.4, 4.211111111111111)","(5.0, 5.8, 5.605882352941176)","(9.0, 14.5, 14.153846153846153)","(2.2, 2.52, 2.5069767441860464)"
10-01-2023 16:11:16.785660,"(21.0, 38.0, 30.22222222222222)","(8.5, 11.5, 11.333333333333334)","(3.3, 4.4, 4.211111111111111)","(5.0, 5.8, 5.525)","(9.0, 14.5, 14.153846153846153)","(2.2, 2.52, 2.5069767441860464)"
10-01-2023 16:11:17.849582,"(21.0, 38.0, 30.22222222222222)","(8.5, 11.5, 11.382352941176471)","(3.3, 4.4, 4.211111111111111)","(5.0, 5.8, 5.525)","(9.0, 14.5, 13.61111111111111)","(2.2, 2.52, 2.5069767441860464)"
10-01-2023 16:11:18.872866,"(21.0, 38.0, 30.22222222222222)","(8.5, 11.5, 11.362068965517242)","(3.3, 4.4, 4.211111111111111)","(5.0, 5.8, 5.533333333333333)","(9.0, 14.5, 13.61111111111111)","(2.2, 2.52, 2.5069767441860464)"
10-01-2023 16:11:19.940220,"(21.0, 38.0, 30.22222222222222)","(8.5, 11.5, 11.382352941176471)","(3.3, 4.4, 4.211111111111111)","(5.0, 5.8, 5.605882352941176)","(9.0, 14.5, 14.25)","(2.2, 2.52, 2.5069767441860464)"
10-01-2023 16:11:21.095058,"(21.0, 38.0, 30.22222222222222)","(8.5, 11.5, 11.382352941176471)","(3.3, 4.4, 4.211111111111111)","(5.0, 5.8, 5.605882352941176)","(9.0, 15.0, 14.166666666666666)","(2.2, 2.52, 2.5069767441860464)"
10-01-2023 16:11:22.272935,"(21.0, 38.0, 30.22222222222222)","(8.5, 11.5, 11.382352941176471)","(3.3, 4.4, 4.211111111111111)","(5.0, 5.8, 5.605882352941176)","(9.0, 15.0, 14.166666666666666)","(2.2, 2.52, 2.5069767441860464)"
10-01-2023 16:11:23.325890,"(21.0, 38.0, 30.22222222222222)","(8.5, 11.5, 11.382352941176471)","(3.3, 4.4, 4.211111111111111)","(5.0, 5.8, 5.605882352941176)","(9.0, 15.0, 14.166666666666666)","(2.2, 2.52, 2.5069767441860464)"
10-01-2023 16:11:24.375334,"(21.0, 38.0, 30.22222222222222)","(8.5, 11.5, 11.382352941176471)","(3.3, 4.4, 4.211111111111111)","(5.0, 5.8, 5.525)","(9.0, 15.0, 14.464285714285714)","(2.2, 2.52, 2.5069767441860464)"
10-01-2023 16:11:25.456308,"(21.0, 38.0, 30.22222222222222)","(8.5, 11.5, 11.382352941176471)","(3.3, 4.4, 4.211111111111111)","(5.0, 5.8, 5.605882352941176)","(9.0, 15.0, 14.166666666666666)","(2.2, 2.52, 2.5069767441860464)"
10-01-2023 16:11:26.689059,"(21.0, 38.0, 30.22222222222222)","(8.5, 11.5, 11.382352941176471)","(3.3, 4.4, 4.211111111111111)","(5.0, 5.8, 5.525)","(9.0, 15.0, 14.464285714285714)","(2.2, 2.52, 2.5069767441860464)"
10-01-2023 16:11:27.828229,"(21.0, 38.0, 30.22222222222222)","(8.5, 11.5, 11.382352941176471)","(3.3, 4.4, 4.211111111111111)","(5.0, 5.8, 5.525)","(9.0, 15.0, 14.464285714285714)","(2.2, 2.52, 2.5069767441860464)"
10-01-2023 16:11:28.828898,"(21.0, 38.0, 30.22222222222222)","(8.5, 11.5, 11.382352941176471)","(3.3, 4.4, 4.211111111111111)","(5.0, 5.8, 5.525)","(9.0, 15.0, 14.166666666666666)","(2.2, 2.52, 2.5069767441860464)"
10-01-2023 16:11:30.025096,"(21.0, 38.0, 30.22222222222222)","(8.5, 11.5, 11.382352941176471)","(3.3, 4.4, 4.211111111111111)","(5.0, 5.8, 5.525)","(9.0, 15.0, 14.464285714285714)","(2.2, 2.52, 2.5069767441860464)"
10-01-2023 16:11:31.396960,"(21.0, 38.0, 30.22222222222222)","(8.5, 11.5, 11.382352941176471)","(3.3, 4.4, 4.211111111111111)","(5.0, 5.8, 5.533333333333333)","(9.0, 15.0, 14.464285714285714)","(2.2, 2.52, 2.5069767441860464)"
