,Terrific Arnold,Destini Spitfire,Bernardo Bowl,Paramount Belle,Victa Kerle,Thanks Joan,Cawbourne Attack,Victa Alby
16-12-2022 12:52:32.054928,"(15.0, 30.0, 21.0)","(16.0, 42.0, 25.8)","(4.2, 7.2, 6.825)","(8.5, 24.0, 20.25)","(5.5, 11.5, 8.0)","(15.0, 32.0, 28.5)","(14.0, 29.0, 21.0)","(1.95, 2.4, 2.0057692307692307)"
16-12-2022 12:52:33.021946,"(15.0, 30.0, 21.0)","(16.0, 42.0, 25.8)","(4.2, 7.2, 6.914285714285715)","(8.5, 24.0, 20.25)","(5.5, 11.5, 6.416666666666667)","(15.0, 32.0, 28.6)","(14.0, 29.0, 21.0)","(1.95, 2.4, 2.0005128205128204)"
16-12-2022 12:52:34.019687,"(15.0, 30.0, 21.0)","(16.0, 42.0, 25.8)","(4.2, 7.2, 6.914285714285715)","(8.5, 24.0, 20.25)","(5.5, 11.5, 6.583333333333333)","(15.0, 32.0, 28.6)","(14.0, 29.0, 21.0)","(1.95, 2.4, 2.0005128205128204)"
16-12-2022 12:52:35.012533,"(15.0, 30.0, 21.0)","(16.0, 42.0, 25.8)","(4.2, 7.2, 6.914285714285715)","(8.5, 24.0, 20.25)","(5.5, 11.5, 7.285714285714286)","(15.0, 32.0, 28.6)","(14.0, 29.0, 23.0)","(1.95, 2.4, 2.0076190476190474)"
16-12-2022 12:52:36.111972,"(15.0, 30.0, 21.0)","(16.0, 42.0, 25.8)","(4.2, 7.2, 6.914285714285715)","(8.5, 24.0, 20.25)","(5.5, 11.5, 7.038461538461538)","(15.0, 32.0, 28.6)","(14.0, 27.0, 21.75)","(1.95, 2.36, 2.0076190476190474)"
16-12-2022 12:52:37.214963,"(15.0, 30.0, 21.0)","(16.0, 42.0, 25.8)","(4.2, 7.2, 6.914285714285715)","(8.5, 24.0, 20.25)","(5.5, 11.5, 7.6875)","(15.0, 32.0, 28.6)","(14.0, 27.0, 21.75)","(1.95, 2.36, 2.0076190476190474)"
16-12-2022 12:52:38.263736,"(15.0, 30.0, 21.0)","(16.0, 42.0, 25.8)","(4.2, 7.2, 6.914285714285715)","(8.5, 24.0, 20.25)","(5.5, 11.0, 7.6875)","(15.0, 32.0, 28.6)","(14.0, 27.0, 21.75)","(1.95, 2.36, 2.0076190476190474)"
16-12-2022 12:52:39.250515,"(15.0, 30.0, 21.0)","(16.0, 42.0, 25.8)","(4.2, 7.2, 6.914285714285715)","(8.5, 24.0, 20.25)","(5.5, 10.5, 9.25)","(15.0, 32.0, 28.6)","(14.0, 27.0, 21.75)","(1.95, 2.36, 2.0076190476190474)"
16-12-2022 12:52:40.266619,"(15.0, 30.0, 21.0)","(16.0, 38.0, 22.666666666666668)","(4.2, 7.2, 6.914285714285715)","(8.5, 24.0, 20.25)","(5.5, 10.5, 9.25)","(15.0, 32.0, 28.6)","(14.0, 27.0, 18.769230769230766)","(1.95, 2.36, 2.1314285714285712)"
16-12-2022 12:52:41.266371,"(15.0, 30.0, 21.0)","(16.0, 38.0, 22.666666666666668)","(4.2, 7.6, 7.276190476190476)","(8.5, 24.0, 20.25)","(5.5, 10.5, 9.25)","(15.0, 32.0, 28.6)","(14.0, 28.0, 19.714285714285715)","(1.95, 2.36, 2.171111111111111)"
16-12-2022 12:52:42.243206,"(15.0, 30.0, 21.0)","(16.0, 38.0, 22.666666666666668)","(4.2, 7.6, 6.7749999999999995)","(8.5, 24.0, 20.25)","(5.5, 10.5, 8.58)","(15.0, 32.0, 28.6)","(14.0, 28.0, 19.714285714285715)","(1.95, 2.34, 2.1142857142857143)"
16-12-2022 12:52:43.257129,"(15.0, 30.0, 21.0)","(16.0, 38.0, 22.666666666666668)","(4.2, 7.6, 6.0)","(8.5, 24.0, 20.25)","(5.5, 10.5, 8.58)","(15.0, 32.0, 28.6)","(14.0, 28.0, 19.714285714285715)","(1.95, 2.32, 2.1142857142857143)"
16-12-2022 12:52:44.231307,"(15.0, 30.0, 21.0)","(16.0, 38.0, 22.666666666666668)","(4.2, 7.6, 6.0)","(8.5, 24.0, 20.25)","(5.5, 10.5, 8.58)","(15.0, 32.0, 27.666666666666664)","(14.0, 28.0, 19.714285714285715)","(1.95, 2.32, 2.1142857142857143)"
16-12-2022 12:52:45.242335,"(15.0, 30.0, 21.0)","(16.0, 38.0, 22.666666666666668)","(4.2, 7.6, 6.0)","(8.5, 24.0, 20.25)","(5.5, 10.5, 9.25)","(15.0, 34.0, 27.666666666666664)","(14.0, 28.0, 19.714285714285715)","(1.95, 2.32, 2.1142857142857143)"
16-12-2022 12:52:46.248143,"(15.0, 30.0, 21.0)","(16.0, 40.0, 26.11111111111111)","(4.2, 7.6, 6.0)","(8.5, 24.0, 20.25)","(5.5, 10.5, 9.25)","(15.0, 34.0, 27.666666666666664)","(14.0, 28.0, 19.714285714285715)","(1.95, 2.32, 2.1142857142857143)"
16-12-2022 12:52:47.251258,"(15.0, 30.0, 21.0)","(16.0, 40.0, 23.333333333333336)","(4.2, 7.6, 6.0)","(8.5, 24.0, 20.25)","(5.5, 10.5, 9.25)","(15.0, 34.0, 27.666666666666664)","(14.0, 28.0, 17.81818181818182)","(1.95, 2.32, 2.1142857142857143)"
16-12-2022 12:52:48.299155,"(15.0, 30.0, 21.0)","(16.0, 40.0, 23.333333333333336)","(4.2, 7.6, 6.888888888888888)","(8.5, 24.0, 20.25)","(5.5, 10.5, 9.76153846153846)","(15.0, 34.0, 27.666666666666664)","(14.0, 28.0, 17.81818181818182)","(1.95, 2.32, 2.1142857142857143)"
16-12-2022 12:52:49.316888,"(15.0, 30.0, 21.0)","(16.0, 40.0, 23.333333333333336)","(4.2, 7.6, 7.173333333333334)","(8.5, 24.0, 20.25)","(5.5, 10.5, 9.76153846153846)","(15.0, 34.0, 22.333333333333332)","(14.0, 28.0, 17.81818181818182)","(1.95, 2.32, 2.1142857142857143)"
16-12-2022 12:52:50.369187,"(15.0, 30.0, 21.0)","(16.0, 40.0, 23.333333333333336)","(4.2, 7.6, 7.173333333333334)","(8.5, 24.0, 20.25)","(5.5, 10.5, 9.76153846153846)","(15.0, 36.0, 22.333333333333332)","(14.0, 28.0, 17.81818181818182)","(1.95, 2.32, 2.1142857142857143)"
16-12-2022 12:52:51.411555,"(15.0, 30.0, 21.0)","(16.0, 40.0, 23.333333333333336)","(4.2, 7.6, 7.173333333333334)","(8.5, 24.0, 20.25)","(5.5, 10.5, 9.76153846153846)","(15.0, 36.0, 22.333333333333332)","(14.0, 28.0, 17.81818181818182)","(1.95, 2.32, 1.9676190476190476)"
16-12-2022 12:52:52.516978,"(15.0, 30.0, 20.0)","(16.0, 40.0, 23.333333333333336)","(4.2, 7.6, 6.359999999999999)","(8.5, 24.0, 20.25)","(5.5, 10.5, 8.738095238095239)","(15.0, 36.0, 22.333333333333332)","(14.0, 28.0, 17.81818181818182)","(1.95, 2.32, 1.9676190476190476)"
16-12-2022 12:52:53.514077,"(15.0, 30.0, 21.0)","(16.0, 40.0, 18.22222222222222)","(4.2, 7.6, 6.359999999999999)","(8.5, 24.0, 20.25)","(5.5, 11.5, 8.738095238095239)","(15.0, 36.0, 21.09090909090909)","(14.0, 28.0, 17.81818181818182)","(1.95, 2.32, 2.02)"
16-12-2022 12:52:54.612729,"(15.0, 30.0, 21.0)","(16.0, 40.0, 18.22222222222222)","(4.2, 7.6, 6.359999999999999)","(8.5, 24.0, 20.25)","(5.5, 11.5, 7.1923076923076925)","(15.0, 36.0, 20.692307692307693)","(14.0, 28.0, 19.4)","(1.95, 2.4, 2.02)"
16-12-2022 12:52:55.683582,"(15.0, 30.0, 18.0)","(16.0, 40.0, 18.666666666666668)","(4.2, 7.6, 6.359999999999999)","(8.5, 24.0, 20.25)","(5.5, 11.5, 7.1923076923076925)","(15.0, 38.0, 27.799999999999997)","(14.0, 32.0, 19.333333333333332)","(1.95, 2.4, 2.02)"
16-12-2022 12:52:56.766860,"(15.0, 30.0, 18.0)","(16.0, 40.0, 18.666666666666668)","(4.2, 7.6, 6.359999999999999)","(8.5, 24.0, 20.25)","(5.5, 11.5, 7.1923076923076925)","(15.0, 36.0, 27.799999999999997)","(14.0, 30.0, 19.333333333333332)","(1.95, 2.4, 2.02)"
16-12-2022 12:52:57.799699,"(15.0, 30.0, 18.0)","(16.0, 40.0, 18.666666666666668)","(4.2, 7.6, 6.359999999999999)","(8.5, 24.0, 20.25)","(5.5, 11.5, 7.1923076923076925)","(15.0, 36.0, 31.444444444444443)","(14.0, 30.0, 19.333333333333332)","(1.95, 2.4, 2.02)"
16-12-2022 12:52:58.758349,"(15.0, 30.0, 18.0)","(16.0, 40.0, 18.666666666666668)","(4.2, 7.6, 7.1625)","(8.5, 24.0, 20.25)","(5.5, 11.5, 7.1923076923076925)","(15.0, 36.0, 31.444444444444443)","(14.0, 30.0, 19.333333333333332)","(1.95, 2.4, 2.02)"
16-12-2022 12:52:59.735306,"(15.0, 30.0, 18.0)","(16.0, 40.0, 18.666666666666668)","(4.2, 7.6, 7.061538461538461)","(8.5, 24.0, 20.25)","(5.5, 11.5, 8.772727272727273)","(15.0, 36.0, 31.444444444444443)","(14.0, 30.0, 19.333333333333332)","(1.95, 2.4, 2.02)"
16-12-2022 12:53:00.730148,"(15.0, 30.0, 18.0)","(16.0, 40.0, 18.666666666666668)","(4.2, 7.6, 4.942857142857143)","(8.5, 24.0, 20.25)","(5.5, 11.5, 8.772727272727273)","(15.0, 36.0, 31.444444444444443)","(14.0, 30.0, 19.333333333333332)","(1.95, 2.4, 2.02)"
16-12-2022 12:53:01.729104,"(15.0, 30.0, 18.0)","(16.0, 40.0, 18.666666666666668)","(4.2, 7.6, 4.942857142857143)","(8.5, 24.0, 20.25)","(5.5, 11.5, 8.772727272727273)","(15.0, 36.0, 31.444444444444443)","(14.0, 30.0, 19.333333333333332)","(1.95, 2.4, 2.02)"
16-12-2022 12:53:02.958859,"(15.0, 30.0, 18.0)","(16.0, 40.0, 18.666666666666668)","(4.2, 7.6, 4.942857142857143)","(8.5, 24.0, 20.25)","(5.5, 11.5, 7.285714285714286)","(15.0, 36.0, 31.444444444444443)","(14.0, 30.0, 19.333333333333332)","(1.95, 2.4, 2.02)"
16-12-2022 12:53:03.920212,"(15.0, 30.0, 18.0)","(16.0, 40.0, 18.666666666666668)","(4.2, 7.6, 4.942857142857143)","(8.5, 24.0, 20.25)","(5.5, 11.5, 7.285714285714286)","(15.0, 36.0, 31.444444444444443)","(14.0, 30.0, 19.333333333333332)","(1.95, 2.4, 2.02)"
16-12-2022 12:53:05.256852,"(15.0, 30.0, 18.0)","(16.0, 40.0, 18.666666666666668)","(4.2, 7.6, 4.942857142857143)","(8.5, 24.0, 20.25)","(5.5, 11.5, 7.038461538461538)","(15.0, 36.0, 31.444444444444443)","(14.0, 30.0, 19.333333333333332)","(1.95, 2.4, 2.02)"
16-12-2022 12:53:06.346507,"(15.0, 30.0, 18.0)","(16.0, 40.0, 18.666666666666668)","(4.2, 7.6, 4.942857142857143)","(8.5, 24.0, 20.25)","(5.5, 11.5, 7.038461538461538)","(15.0, 36.0, 31.444444444444443)","(14.0, 30.0, 19.333333333333332)","(1.95, 2.4, 2.02)"
16-12-2022 12:53:07.342581,"(15.0, 30.0, 18.0)","(16.0, 40.0, 18.666666666666668)","(4.2, 7.6, 5.145454545454545)","(8.5, 24.0, 20.25)","(5.5, 11.5, 7.038461538461538)","(15.0, 36.0, 31.444444444444443)","(14.0, 30.0, 19.333333333333332)","(1.95, 2.4, 2.02)"
16-12-2022 12:53:08.459137,"(15.0, 30.0, 18.0)","(16.0, 40.0, 18.666666666666668)","(4.2, 7.6, 5.145454545454545)","(8.5, 24.0, 20.25)","(5.5, 11.5, 7.423076923076923)","(15.0, 36.0, 26.25)","(14.0, 30.0, 19.333333333333332)","(1.95, 2.4, 2.02)"
16-12-2022 12:53:09.566502,"(15.0, 30.0, 18.0)","(16.0, 40.0, 18.666666666666668)","(4.2, 7.6, 5.145454545454545)","(8.5, 24.0, 20.25)","(5.5, 11.5, 7.857142857142858)","(15.0, 36.0, 26.25)","(14.0, 30.0, 19.333333333333332)","(1.95, 2.4, 2.02)"
16-12-2022 12:53:10.579082,"(15.0, 29.0, 18.166666666666668)","(16.0, 40.0, 18.666666666666668)","(4.2, 7.6, 5.145454545454545)","(8.5, 24.0, 20.25)","(5.5, 11.5, 7.730769230769231)","(15.0, 36.0, 26.25)","(14.0, 30.0, 19.333333333333332)","(1.95, 2.4, 2.12)"
16-12-2022 12:53:11.562655,"(15.0, 29.0, 18.166666666666668)","(16.0, 40.0, 18.666666666666668)","(4.2, 7.6, 5.145454545454545)","(8.5, 24.0, 20.25)","(5.5, 11.5, 7.730769230769231)","(15.0, 36.0, 26.25)","(14.0, 30.0, 19.333333333333332)","(1.95, 2.36, 1.9955555555555555)"
16-12-2022 12:53:12.577982,"(15.0, 29.0, 18.166666666666668)","(16.0, 40.0, 18.666666666666668)","(4.2, 7.6, 5.145454545454545)","(8.5, 24.0, 20.25)","(5.5, 11.5, 7.730769230769231)","(15.0, 36.0, 26.25)","(14.0, 30.0, 19.333333333333332)","(1.95, 2.36, 1.9685714285714284)"
16-12-2022 12:53:13.717701,"(15.0, 29.0, 18.166666666666668)","(16.0, 40.0, 18.666666666666668)","(4.2, 7.2, 6.333333333333333)","(8.5, 24.0, 20.0)","(5.5, 11.5, 7.423076923076923)","(15.0, 36.0, 26.25)","(14.0, 30.0, 19.333333333333332)","(1.95, 2.34, 1.9685714285714284)"
16-12-2022 12:53:14.770520,"(15.0, 29.0, 18.166666666666668)","(16.0, 40.0, 18.666666666666668)","(4.2, 7.2, 6.333333333333333)","(8.5, 24.0, 20.705882352941178)","(5.5, 11.5, 8.772727272727273)","(15.0, 36.0, 28.833333333333336)","(14.0, 30.0, 19.333333333333332)","(1.95, 2.34, 1.9685714285714284)"
16-12-2022 12:53:15.755666,"(15.0, 30.0, 20.666666666666668)","(16.0, 40.0, 18.666666666666668)","(4.2, 7.2, 6.333333333333333)","(8.5, 24.0, 20.705882352941178)","(5.5, 11.5, 7.285714285714286)","(15.0, 36.0, 29.0)","(14.0, 30.0, 19.333333333333332)","(1.95, 2.34, 1.9685714285714284)"
16-12-2022 12:53:16.729228,"(15.0, 30.0, 20.666666666666668)","(16.0, 40.0, 18.666666666666668)","(4.2, 7.2, 6.333333333333333)","(8.5, 24.0, 20.705882352941178)","(5.5, 11.5, 7.285714285714286)","(15.0, 36.0, 29.0)","(14.0, 30.0, 19.333333333333332)","(1.95, 2.34, 1.9685714285714284)"
16-12-2022 12:53:17.692642,"(15.0, 30.0, 20.666666666666668)","(16.0, 40.0, 18.666666666666668)","(4.2, 7.2, 6.333333333333333)","(8.5, 24.0, 20.705882352941178)","(5.5, 11.5, 7.038461538461538)","(15.0, 36.0, 29.0)","(14.0, 30.0, 19.333333333333332)","(1.95, 2.34, 1.9685714285714284)"
16-12-2022 12:53:18.635882,"(15.0, 30.0, 20.666666666666668)","(16.0, 40.0, 18.666666666666668)","(4.2, 7.2, 6.333333333333333)","(8.5, 24.0, 20.705882352941178)","(5.5, 11.5, 7.875)","(15.0, 36.0, 29.0)","(14.0, 30.0, 19.333333333333332)","(1.95, 2.34, 1.9685714285714284)"
16-12-2022 12:53:19.625743,"(15.0, 30.0, 20.666666666666668)","(16.0, 40.0, 18.666666666666668)","(4.2, 7.2, 6.333333333333333)","(8.5, 24.0, 20.705882352941178)","(5.5, 11.5, 7.875)","(15.0, 36.0, 25.857142857142858)","(14.0, 30.0, 19.333333333333332)","(1.95, 2.34, 1.9685714285714284)"
16-12-2022 12:53:20.603065,"(15.0, 30.0, 18.0)","(16.0, 40.0, 18.666666666666668)","(4.2, 7.2, 6.333333333333333)","(8.5, 24.0, 20.705882352941178)","(5.5, 11.5, 7.875)","(15.0, 34.0, 25.857142857142858)","(14.0, 30.0, 19.333333333333332)","(1.95, 2.34, 1.9685714285714284)"
16-12-2022 12:53:21.626577,"(15.0, 30.0, 21.0)","(16.0, 40.0, 18.666666666666668)","(4.2, 7.2, 6.333333333333333)","(8.5, 24.0, 20.705882352941178)","(5.5, 11.5, 7.038461538461538)","(15.0, 34.0, 25.857142857142858)","(14.0, 30.0, 19.333333333333332)","(1.95, 2.34, 1.9685714285714284)"
16-12-2022 12:53:22.620810,"(15.0, 30.0, 17.571428571428573)","(16.0, 40.0, 23.333333333333336)","(4.2, 7.2, 6.333333333333333)","(8.5, 24.0, 20.705882352941178)","(5.5, 11.5, 7.1923076923076925)","(15.0, 34.0, 25.857142857142858)","(14.0, 30.0, 19.333333333333332)","(1.95, 2.34, 1.9685714285714284)"
16-12-2022 12:53:23.693126,"(15.0, 30.0, 17.571428571428573)","(16.0, 40.0, 23.333333333333336)","(4.2, 7.2, 6.333333333333333)","(8.5, 24.0, 20.705882352941178)","(5.5, 11.5, 7.1923076923076925)","(15.0, 34.0, 25.857142857142858)","(14.0, 30.0, 16.714285714285715)","(1.95, 2.34, 1.9685714285714284)"
16-12-2022 12:53:24.946997,"(15.0, 30.0, 17.571428571428573)","(16.0, 40.0, 17.95)","(4.2, 7.2, 6.333333333333333)","(8.5, 24.0, 18.90909090909091)","(5.5, 11.5, 7.1923076923076925)","(15.0, 34.0, 27.833333333333332)","(14.0, 30.0, 16.916666666666668)","(1.95, 2.34, 1.9685714285714284)"
16-12-2022 12:53:26.044876,"(15.0, 30.0, 17.571428571428573)","(16.0, 40.0, 17.95)","(4.2, 7.2, 6.333333333333333)","(8.5, 24.0, 18.90909090909091)","(5.5, 11.5, 7.75)","(15.0, 34.0, 23.2)","(14.0, 29.0, 16.75)","(1.95, 2.34, 1.9673076923076922)"
16-12-2022 12:53:27.103268,"(15.0, 30.0, 17.571428571428573)","(16.0, 40.0, 17.95)","(4.2, 7.2, 6.333333333333333)","(8.5, 24.0, 18.90909090909091)","(5.5, 11.5, 7.75)","(15.0, 34.0, 23.2)","(14.0, 28.0, 16.75)","(1.95, 2.4, 1.9618421052631578)"
16-12-2022 12:53:28.264920,"(15.0, 30.0, 17.571428571428573)","(16.0, 40.0, 17.95)","(4.2, 7.2, 6.333333333333333)","(8.5, 24.0, 18.90909090909091)","(5.5, 11.5, 7.75)","(15.0, 34.0, 23.2)","(14.0, 28.0, 16.75)","(1.95, 2.4, 1.9618421052631578)"
16-12-2022 12:53:29.378082,"(15.0, 30.0, 17.571428571428573)","(16.0, 40.0, 17.95)","(4.2, 7.2, 6.333333333333333)","(8.5, 24.0, 18.90909090909091)","(5.5, 11.5, 7.75)","(15.0, 34.0, 25.642857142857142)","(14.0, 28.0, 16.75)","(1.95, 2.4, 1.9618421052631578)"
16-12-2022 12:53:30.570760,"(15.0, 30.0, 17.571428571428573)","(16.0, 40.0, 17.95)","(4.2, 7.4, 6.466666666666667)","(8.5, 24.0, 19.294117647058822)","(5.5, 11.5, 6.666666666666667)","(15.0, 34.0, 24.75)","(14.0, 28.0, 16.75)","(1.95, 2.4, 1.9618421052631578)"
16-12-2022 12:53:31.713438,"(15.0, 30.0, 17.571428571428573)","(16.0, 40.0, 17.95)","(4.2, 7.4, 6.466666666666667)","(8.5, 24.0, 19.294117647058822)","(5.5, 11.5, 7.875)","(15.0, 34.0, 24.75)","(14.0, 28.0, 16.75)","(1.95, 2.4, 1.9618421052631578)"
16-12-2022 12:53:32.823605,"(15.0, 30.0, 17.571428571428573)","(16.0, 40.0, 17.95)","(4.2, 7.4, 6.466666666666667)","(8.5, 24.0, 19.294117647058822)","(5.5, 11.5, 7.875)","(15.0, 34.0, 24.75)","(14.0, 28.0, 16.75)","(1.95, 2.4, 1.9618421052631578)"
16-12-2022 12:53:33.852230,"(15.0, 30.0, 17.571428571428573)","(16.0, 40.0, 17.95)","(4.2, 7.4, 6.466666666666667)","(8.5, 24.0, 19.294117647058822)","(5.5, 11.5, 7.75)","(15.0, 34.0, 24.75)","(14.0, 28.0, 16.75)","(1.95, 2.4, 1.9695238095238095)"
16-12-2022 12:53:34.853297,"(15.0, 30.0, 17.571428571428573)","(16.0, 40.0, 17.95)","(4.2, 7.4, 6.466666666666667)","(8.5, 24.0, 19.294117647058822)","(5.5, 11.5, 7.75)","(15.0, 34.0, 24.75)","(14.0, 28.0, 16.75)","(1.95, 2.36, 1.9695238095238095)"
16-12-2022 12:53:35.867791,"(15.0, 30.0, 17.571428571428573)","(16.0, 40.0, 17.95)","(4.2, 7.4, 6.466666666666667)","(8.5, 24.0, 19.294117647058822)","(5.5, 11.5, 7.285714285714286)","(15.0, 34.0, 24.75)","(14.0, 28.0, 16.75)","(1.95, 2.36, 1.9695238095238095)"
16-12-2022 12:53:36.967894,"(15.0, 30.0, 17.571428571428573)","(16.0, 40.0, 17.95)","(4.2, 7.4, 6.466666666666667)","(8.5, 24.0, 19.294117647058822)","(5.5, 11.5, 7.038461538461538)","(15.0, 34.0, 24.75)","(14.0, 28.0, 16.75)","(1.95, 2.36, 1.9695238095238095)"
16-12-2022 12:53:38.011314,"(15.0, 30.0, 17.571428571428573)","(16.0, 40.0, 17.95)","(4.2, 7.4, 6.466666666666667)","(8.5, 24.0, 19.294117647058822)","(5.5, 11.5, 7.038461538461538)","(15.0, 34.0, 24.75)","(14.0, 28.0, 22.375)","(1.95, 2.36, 1.9695238095238095)"
16-12-2022 12:53:39.160068,"(15.0, 30.0, 17.571428571428573)","(16.0, 40.0, 17.95)","(4.2, 7.4, 6.466666666666667)","(8.5, 24.0, 19.294117647058822)","(5.5, 11.5, 7.038461538461538)","(15.0, 34.0, 24.75)","(14.0, 28.0, 22.375)","(1.95, 2.36, 1.9695238095238095)"
16-12-2022 12:53:40.251307,"(15.0, 30.0, 17.571428571428573)","(16.0, 40.0, 17.95)","(4.2, 7.4, 6.466666666666667)","(8.5, 24.0, 19.294117647058822)","(5.5, 11.5, 7.038461538461538)","(15.0, 34.0, 26.6)","(14.0, 28.0, 26.555555555555557)","(1.95, 2.36, 1.9695238095238095)"
16-12-2022 12:53:41.384861,"(15.0, 30.0, 17.571428571428573)","(16.0, 40.0, 17.95)","(4.2, 7.4, 6.466666666666667)","(8.5, 24.0, 19.294117647058822)","(5.5, 11.5, 7.038461538461538)","(15.0, 34.0, 26.6)","(14.0, 30.0, 26.555555555555557)","(1.95, 2.36, 1.9695238095238095)"
16-12-2022 12:53:42.549548,"(15.0, 30.0, 17.571428571428573)","(16.0, 40.0, 17.95)","(4.2, 7.4, 6.466666666666667)","(8.5, 24.0, 19.294117647058822)","(5.5, 11.5, 7.038461538461538)","(15.0, 34.0, 29.5)","(14.0, 30.0, 26.555555555555557)","(1.95, 2.36, 1.9695238095238095)"
16-12-2022 12:53:43.669673,"(15.0, 30.0, 17.571428571428573)","(16.0, 40.0, 17.95)","(4.2, 7.2, 5.7555555555555555)","(8.5, 24.0, 18.57142857142857)","(5.5, 11.5, 7.038461538461538)","(15.0, 34.0, 25.25)","(14.0, 30.0, 26.555555555555557)","(1.95, 2.36, 1.9695238095238095)"
16-12-2022 12:53:44.787894,"(15.0, 30.0, 17.571428571428573)","(16.0, 40.0, 17.95)","(4.2, 7.0, 6.2)","(8.5, 24.0, 17.454545454545453)","(5.5, 11.5, 8.0)","(15.0, 34.0, 25.25)","(14.0, 30.0, 26.555555555555557)","(1.95, 2.36, 1.9695238095238095)"
16-12-2022 12:53:45.910154,"(15.0, 29.0, 17.75)","(16.0, 40.0, 17.95)","(4.2, 7.0, 6.2)","(8.5, 24.0, 17.454545454545453)","(5.5, 11.5, 8.0)","(15.0, 34.0, 25.25)","(14.0, 30.0, 26.555555555555557)","(1.95, 2.36, 2.1314285714285712)"
16-12-2022 12:53:46.959428,"(15.0, 29.0, 17.75)","(16.0, 40.0, 17.95)","(4.2, 7.0, 6.2)","(8.5, 24.0, 17.81818181818182)","(5.5, 11.5, 8.0)","(15.0, 34.0, 25.25)","(14.0, 30.0, 19.666666666666668)","(1.95, 2.36, 2.1314285714285712)"
16-12-2022 12:53:48.011970,"(15.0, 29.0, 17.75)","(16.0, 40.0, 17.95)","(4.2, 7.0, 6.2)","(8.5, 24.0, 17.81818181818182)","(5.5, 11.5, 7.1923076923076925)","(15.0, 34.0, 29.0)","(14.0, 30.0, 19.666666666666668)","(1.95, 2.36, 2.108148148148148)"
16-12-2022 12:53:49.147104,"(15.0, 29.0, 17.75)","(16.0, 40.0, 17.95)","(4.2, 7.0, 6.5636363636363635)","(8.5, 24.0, 20.42105263157895)","(5.5, 11.5, 7.1923076923076925)","(15.0, 34.0, 29.0)","(14.0, 30.0, 19.666666666666668)","(1.95, 2.36, 2.108148148148148)"
16-12-2022 12:53:50.326545,"(15.0, 29.0, 17.75)","(16.0, 40.0, 17.95)","(4.2, 7.0, 6.342857142857143)","(8.5, 24.0, 20.42105263157895)","(5.5, 11.5, 7.1923076923076925)","(15.0, 34.0, 29.0)","(14.0, 30.0, 19.666666666666668)","(1.95, 2.36, 2.04)"
16-12-2022 12:53:51.498526,"(15.0, 29.0, 17.75)","(16.0, 40.0, 17.95)","(4.2, 7.0, 6.342857142857143)","(8.5, 24.0, 20.42105263157895)","(5.5, 11.5, 8.605263157894736)","(15.0, 34.0, 29.0)","(14.0, 30.0, 23.2)","(1.95, 2.34, 1.9984615384615385)"
16-12-2022 12:53:52.662340,"(15.0, 29.0, 22.636363636363637)","(16.0, 40.0, 22.692307692307693)","(4.2, 7.0, 6.342857142857143)","(8.5, 24.0, 20.42105263157895)","(5.5, 11.5, 8.605263157894736)","(15.0, 34.0, 29.0)","(14.0, 30.0, 19.333333333333332)","(1.95, 2.32, 1.9984615384615385)"
16-12-2022 12:53:53.774996,"(15.0, 29.0, 22.636363636363637)","(16.0, 40.0, 18.4)","(4.2, 7.0, 6.342857142857143)","(8.5, 24.0, 20.42105263157895)","(5.5, 11.5, 8.1875)","(15.0, 34.0, 29.0)","(14.0, 30.0, 19.333333333333332)","(1.95, 2.32, 1.9984615384615385)"
16-12-2022 12:53:54.804172,"(15.0, 29.0, 18.166666666666668)","(16.0, 40.0, 18.4)","(4.2, 7.0, 6.342857142857143)","(8.5, 24.0, 20.42105263157895)","(5.5, 11.5, 8.1875)","(15.0, 34.0, 29.0)","(14.0, 30.0, 19.333333333333332)","(1.95, 2.32, 1.9984615384615385)"
16-12-2022 12:53:56.017818,"(15.0, 29.0, 18.166666666666668)","(16.0, 40.0, 18.4)","(4.2, 7.0, 6.4)","(8.5, 24.0, 20.42105263157895)","(5.5, 11.5, 8.1875)","(15.0, 34.0, 29.0)","(14.0, 30.0, 19.333333333333332)","(1.95, 2.32, 1.9984615384615385)"
16-12-2022 12:53:57.097803,"(15.0, 29.0, 18.166666666666668)","(16.0, 40.0, 18.4)","(4.2, 7.0, 6.4)","(8.5, 24.0, 20.42105263157895)","(5.5, 11.5, 8.81578947368421)","(15.0, 34.0, 29.0)","(14.0, 30.0, 16.666666666666668)","(1.95, 2.32, 1.996875)"
16-12-2022 12:53:58.210106,"(15.0, 29.0, 18.166666666666668)","(16.0, 40.0, 18.4)","(4.2, 7.4, 6.566666666666667)","(8.5, 24.0, 20.42105263157895)","(5.5, 11.5, 8.81578947368421)","(15.0, 34.0, 29.0)","(14.0, 30.0, 16.666666666666668)","(1.95, 2.32, 1.996875)"
16-12-2022 12:53:59.319379,"(15.0, 29.0, 18.166666666666668)","(16.0, 40.0, 18.4)","(4.2, 7.2, 5.82)","(8.5, 24.0, 20.42105263157895)","(5.5, 11.5, 8.4375)","(15.0, 34.0, 26.1875)","(14.0, 30.0, 17.75)","(1.95, 2.32, 1.996875)"
